세원(234100),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-11-09,2070,2110,2000,2010,187714,36512.0,3633000.0
2017-11-10,2040,2080,1972,1990,178181,36148.0,3633000.0
2017-11-13,1986,1996,1934,1980,94500,35967.0,3633000.0
2017-11-14,1986,2000,1914,1924,120281,34949.0,3633000.0
2017-11-15,1974,1974,1890,1892,85766,34368.0,3633000.0
2017-11-16,1896,1974,1816,1914,137527,34768.0,3633000.0
2017-11-17,1934,1956,1874,1918,81901,34840.0,3633000.0
2017-11-20,1918,1926,1884,1892,62065,34368.0,3633000.0
2017-11-21,1900,1930,1864,1900,103620,34514.0,3633000.0
2017-11-22,1934,2050,1904,2050,345760,37238.0,3633000.0
2017-11-23,2170,2200,2020,2070,345334,37602.0,3633000.0
2017-11-24,2080,2090,2020,2040,119775,37057.0,3633000.0
2017-11-27,2040,2070,1964,1964,115855,35676.0,3633000.0
2017-11-28,1950,1960,1920,1936,117997,35167.0,3633000.0
2017-11-29,1940,1954,1906,1908,72419,34659.0,3633000.0
2017-11-30,1942,1960,1884,1902,95718,34550.0,3633000.0
2017-12-01,1916,1934,1880,1900,58795,34514.0,3633000.0
2017-12-04,1904,1940,1892,1920,67831,34877.0,3633000.0
2017-12-05,1926,1948,1862,1892,70181,34368.0,3633000.0
2017-12-06,1902,1994,1902,1906,209995,34622.0,3633000.0
2017-12-07,1928,1990,1880,1896,304163,34441.0,3633000.0
2017-12-08,1882,1910,1748,1760,180676,31970.0,3633000.0
2017-12-11,1764,1778,1730,1750,51067,31789.0,3633000.0
2017-12-12,1750,1786,1736,1764,35144,32043.0,3633000.0
2017-12-13,1764,1834,1756,1780,84157,32334.0,3633000.0
2017-12-14,1820,1820,1768,1802,42950,32733.0,3633000.0
2017-12-15,1804,1810,1766,1792,32131,32552.0,3633000.0
2017-12-18,1780,1792,1716,1718,57540,31207.0,3633000.0
2017-12-19,1700,1734,1652,1660,52403,30154.0,3633000.0
2017-12-20,1702,1718,1634,1662,52383,30190.0,3633000.0
2017-12-21,1782,1930,1672,1674,527561,30408.0,3633000.0
2017-12-22,1680,1702,1636,1678,67950,30481.0,3633000.0
2017-12-26,1676,1678,1604,1604,72954,29137.0,3633000.0
2017-12-27,1610,1648,1596,1638,60002,29754.0,3633000.0
2017-12-28,1638,1648,1616,1640,36921,29791.0,3633000.0
2018-01-02,1640,1672,1628,1668,45987,30299.0,3633000.0
2018-01-03,1654,1720,1652,1690,90169,30699.0,3633000.0
2018-01-04,1710,1712,1676,1694,61215,30772.0,3633000.0
2018-01-05,1718,1740,1680,1740,57962,31607.0,3633000.0
2018-01-08,1750,1758,1704,1738,40086,31571.0,3633000.0
2018-01-09,1732,1732,1672,1690,42007,30699.0,3633000.0
2018-01-10,1698,1698,1654,1660,28291,30154.0,3633000.0
2018-01-11,1678,1678,1620,1652,37692,30009.0,3633000.0
2018-01-12,1650,1652,1582,1610,84375,29246.0,3633000.0
2018-01-15,1600,1600,1560,1580,68087,28701.0,3633000.0
2018-01-16,1572,1614,1554,1596,43538,28991.0,3633000.0
2018-01-17,1596,1614,1570,1574,22785,28592.0,3633000.0
2018-01-18,1600,1600,1572,1584,25174,28773.0,3633000.0
2018-01-19,1582,1618,1582,1604,35823,29137.0,3633000.0
2018-01-22,1604,1616,1584,1610,12927,29246.0,3633000.0
2018-01-23,1610,1634,1608,1626,23485,29536.0,3633000.0
2018-01-24,1620,1638,1600,1614,34845,29318.0,3633000.0
2018-01-25,1610,1856,1588,1728,410099,31389.0,3633000.0
2018-01-26,1756,2130,1752,1900,1468229,34514.0,3633000.0
2018-01-29,1934,1940,1836,1858,211460,33751.0,3633000.0
2018-01-30,1850,1952,1810,1932,180127,35095.0,3633000.0
2018-01-31,1920,2280,1898,2140,1213048,38873.0,3633000.0
2018-02-01,2140,2150,2050,2110,207665,38328.0,3633000.0
2018-02-02,2170,2170,1970,2000,177931,36330.0,3633000.0
2018-02-05,1980,2020,1900,1986,88650,36076.0,3633000.0
2018-02-06,1940,1958,1860,1952,106899,35458.0,3633000.0
2018-02-07,1996,2010,1894,1894,60092,34405.0,3633000.0
2018-02-08,1896,1918,1846,1916,60433,34804.0,3633000.0
2018-02-09,1818,1894,1818,1840,47076,33424.0,3633000.0
2018-02-12,1850,1886,1810,1810,40657,32879.0,3633000.0
2018-02-13,1824,1860,1802,1802,29202,32733.0,3633000.0
2018-02-14,1784,1784,1640,1734,87551,31498.0,3633000.0
2018-02-19,1736,1804,1726,1796,65097,32624.0,3633000.0
2018-02-20,1796,1796,1742,1754,34862,31861.0,3633000.0
2018-02-21,1776,1780,1736,1750,34450,31789.0,3633000.0
2018-02-22,1750,1750,1724,1736,25972,31534.0,3633000.0
2018-02-23,1712,1772,1712,1760,19534,31970.0,3633000.0
2018-02-26,1760,1762,1716,1722,21661,31280.0,3633000.0
2018-02-27,1728,1752,1700,1718,31280,31207.0,3633000.0
2018-02-28,1690,1710,1654,1668,31787,30299.0,3633000.0
2018-03-02,1658,1658,1604,1634,21550,29682.0,3633000.0
2018-03-05,1650,1650,1548,1578,54223,28664.0,3633000.0
2018-03-06,1582,1602,1566,1602,20211,29100.0,3633000.0
2018-03-07,1604,1640,1572,1574,28229,28592.0,3633000.0
2018-03-08,1576,1608,1490,1590,40605,28882.0,3633000.0
2018-03-09,1590,1632,1578,1628,32039,29573.0,3633000.0
2018-03-12,1638,1656,1626,1656,22824,30081.0,3633000.0
2018-03-13,1656,1656,1624,1636,15524,29718.0,3633000.0
2018-03-14,1636,1666,1630,1666,20301,30263.0,3633000.0
2018-03-15,1648,1692,1640,1662,35725,30190.0,3633000.0
2018-03-16,1800,1818,1702,1702,191260,30917.0,3633000.0
2018-03-19,1700,1788,1668,1692,72204,30735.0,3633000.0
2018-03-20,1674,1720,1674,1698,37426,30844.0,3633000.0
2018-03-21,1698,1758,1672,1708,25154,31026.0,3633000.0
2018-03-22,1708,1728,1650,1650,46733,29972.0,3633000.0
2018-03-23,1620,1638,1588,1588,31698,28846.0,3633000.0
2018-03-26,1540,1586,1530,1542,42765,28010.0,3633000.0
2018-03-27,1542,1598,1502,1598,16452,29028.0,3633000.0
2018-03-28,1596,1618,1570,1618,18639,29391.0,3633000.0
2018-03-29,1614,1620,1600,1618,10973,29391.0,3633000.0
2018-03-30,1618,1636,1580,1614,12119,29318.0,3633000.0
2018-04-02,1612,1674,1572,1584,16943,28773.0,3633000.0
2018-04-03,1546,1568,1536,1542,34674,28010.0,3633000.0
2018-04-04,1540,1566,1538,1560,28689,28337.0,3633000.0
2018-04-05,1560,1596,1548,1580,16232,28701.0,3633000.0
2018-04-06,1594,1856,1564,1660,327143,30154.0,3633000.0
2018-04-09,1660,1822,1660,1802,156656,32733.0,3633000.0
2018-04-10,1810,1810,1734,1796,64546,32624.0,3633000.0
2018-04-11,1814,1860,1770,1770,96697,32152.0,3633000.0
2018-04-12,1760,1920,1760,1912,106576,34731.0,3633000.0
2018-04-13,1918,2470,1868,2180,1384590,39600.0,3633000.0
2018-04-16,2160,2590,2150,2480,984590,45049.0,3633000.0
2018-04-17,2480,2510,2340,2490,442345,45231.0,3633000.0
2018-04-18,2550,2740,2550,2700,255370,49046.0,3633000.0
2018-04-19,2780,2960,2780,2910,293543,52860.0,3633000.0
2018-04-20,3060,3100,2940,3000,241598,54495.0,3633000.0
2018-04-23,3800,3800,3060,3520,971464,63941.0,3633000.0
2018-04-24,3300,3730,3300,3520,581391,63941.0,3633000.0
2018-04-25,3740,4570,3740,4570,308932,83014.0,3633000.0
2018-04-26,5290,5600,4590,4820,675779,87555.0,3633000.0
2018-04-27,4600,5280,4540,5160,198388,93731.0,3633000.0
2018-04-30,5160,5200,4820,4880,105830,88645.0,3633000.0
2018-05-02,5020,5020,4110,4710,180314,85557.0,3633000.0
2018-05-03,4710,4710,4250,4450,94203,80834.0,3633000.0
2018-05-04,4450,4760,4320,4510,88263,81924.0,3633000.0
2018-05-08,4480,5120,4480,4800,107531,87192.0,3633000.0
2018-05-09,4800,4910,4540,4910,66940,89190.0,3633000.0
2018-05-10,4760,4920,4700,4750,53900,86284.0,3633000.0
2018-05-11,4920,4980,4700,4910,78637,89190.0,3633000.0
2018-05-14,5200,5200,4870,5000,74793,90825.0,3633000.0
2018-05-15,5000,5060,4470,4790,148288,87010.0,3633000.0
2018-05-16,4730,4870,4450,4560,94926,82832.0,3633000.0
2018-05-17,4940,4940,4040,4090,188132,74295.0,3633000.0
2018-05-18,4040,4460,3720,4370,141028,79381.0,3633000.0
2018-05-21,4360,4640,4300,4340,89489,78836.0,3633000.0
2018-05-23,4450,4450,3740,3870,318736,70299.0,3633000.0
2018-05-24,0,0,0,3870,0,70299.0,3633000.0
2018-05-25,3820,3890,3590,3800,79064,69027.0,3633000.0
2018-05-28,3770,3900,3560,3630,104510,65939.0,3633000.0
2018-05-29,3660,3700,3510,3600,60216,65394.0,3633000.0
2018-05-30,3610,3980,3610,3870,85307,70299.0,3633000.0
2018-05-31,3830,4830,3830,4480,278815,81379.0,3633000.0
2018-06-01,4540,4760,4450,4480,63117,81379.0,3633000.0
2018-06-04,4480,4720,4480,4500,59514,100723.0,4476597.0
2018-06-05,4660,4740,4490,4560,68584,102066.0,4476597.0
2018-06-07,4700,4700,4360,4380,67129,98037.0,4476597.0
2018-06-08,4460,4460,4150,4360,36611,97590.0,4476597.0
2018-06-11,4360,4600,4330,4480,38834,100276.0,4476597.0
2018-06-12,4460,4550,4240,4340,49818,97142.0,4476597.0
2018-06-14,4380,4380,3900,3990,70972,89308.0,4476597.0
2018-06-15,4000,4190,3840,4050,51843,90651.0,4476597.0
2018-06-18,3980,4100,3800,3940,44601,88189.0,4476597.0
2018-06-19,3810,4040,3810,3980,36272,89084.0,4476597.0
2018-06-20,3900,4450,3849,4250,74886,95128.0,4476597.0
2018-06-21,4190,4220,4069,4150,29885,92889.0,4476597.0
2018-06-22,4150,4200,3820,4190,41728,93785.0,4476597.0
2018-06-25,4040,4170,4000,4090,43136,91546.0,4476597.0
2018-06-26,4030,4360,4000,4330,61188,96918.0,4476597.0
2018-06-27,4240,4670,4230,4280,169619,95799.0,4476597.0
2018-06-28,4280,4410,3940,3980,135215,89084.0,4476597.0
2018-06-29,0,0,0,3980,0,89084.0,4476597.0
2018-07-02,0,0,0,3980,0,,
2018-07-03,0,0,0,3980,0,,
2018-07-04,0,0,0,3980,0,,
2018-07-05,0,0,0,3980,0,,
2018-07-06,0,0,0,3980,0,,
2018-07-09,0,0,0,3980,0,,
2018-07-10,0,0,0,3980,0,,
2018-07-11,0,0,0,3980,0,,
2018-07-12,0,0,0,3980,0,,
2018-07-13,0,0,0,3980,0,,
2018-07-16,0,0,0,3980,0,,
2018-07-17,4400,4400,3365,3430,2172221,76774.0,22382985.0
2018-07-18,3420,3820,3080,3410,1125620,76326.0,22382985.0
2018-07-19,3420,3860,3420,3620,986216,81026.0,22382985.0
2018-07-20,3570,3815,3340,3620,448659,81026.0,22382985.0
2018-07-23,3620,3620,2960,3000,845061,67149.0,22382985.0
2018-07-24,3075,3075,2725,2775,609533,62113.0,22382985.0
2018-07-25,2775,2810,2360,2390,610531,53495.0,22382985.0
2018-07-26,2540,3045,2470,2750,2846700,61553.0,22382985.0
2018-07-27,2715,2765,2560,2650,381782,59315.0,22382985.0
2018-07-30,2660,2670,2500,2520,243122,56405.0,22382985.0
2018-07-31,2495,2585,2395,2570,371930,57524.0,22382985.0
2018-08-01,2565,2645,2515,2555,145309,57189.0,22382985.0
2018-08-02,2550,3320,2525,3320,3215146,74312.0,22382985.0
2018-08-03,3445,3620,3090,3150,3171454,70506.0,22382985.0
2018-08-06,3140,3295,3050,3230,952108,72297.0,22382985.0
2018-08-07,3200,3280,3125,3240,587824,72521.0,22382985.0
2018-08-08,3320,3760,3180,3250,2569019,72745.0,22382985.0
2018-08-09,3230,3285,2960,3220,916757,72073.0,22382985.0
2018-08-10,3140,3660,3140,3405,3593277,76214.0,22382985.0
2018-08-13,3345,3400,3200,3255,612646,72857.0,22382985.0
2018-08-14,3235,3375,3175,3275,469480,73304.0,22382985.0
2018-08-16,3150,3245,3010,3130,287909,70059.0,22382985.0
2018-08-17,3130,3465,3040,3120,878967,69835.0,22382985.0
2018-08-20,3160,3195,3045,3145,233363,70394.0,22382985.0
2018-08-21,3145,3145,3060,3080,188671,68940.0,22382985.0
2018-08-22,3075,3290,3075,3140,432256,70283.0,22382985.0
2018-08-23,3130,3170,3050,3075,298029,68828.0,22382985.0
2018-08-24,3085,3420,3075,3205,1240086,71737.0,22382985.0
2018-08-27,3205,3300,3135,3255,274441,72857.0,22382985.0
2018-08-28,3275,3360,3225,3240,643443,72521.0,22382985.0
2018-08-29,3235,3355,3230,3265,382910,73080.0,22382985.0
2018-08-30,3265,3280,3050,3145,480571,70394.0,22382985.0
2018-08-31,3100,3240,3000,3135,313316,70171.0,22382985.0
2018-09-03,3110,3150,3050,3075,170890,68828.0,22382985.0
2018-09-04,3065,3115,3020,3075,145186,68828.0,22382985.0
2018-09-05,3070,3110,3025,3025,107772,67709.0,22382985.0
2018-09-06,3035,3080,2815,2865,253453,64127.0,22382985.0
2018-09-07,2860,3060,2775,2985,333251,66813.0,22382985.0
2018-09-10,2955,3005,2850,2940,162482,65806.0,22382985.0
2018-09-11,2940,3020,2900,2905,181271,65023.0,22382985.0
2018-09-12,2905,2960,2845,2900,137473,64911.0,22382985.0
2018-09-13,2930,2930,2800,2830,126744,63344.0,22382985.0
2018-09-14,2830,3280,2780,2935,1168044,65694.0,22382985.0
2018-09-17,2975,3180,2935,3020,505124,67597.0,22382985.0
2018-09-18,3010,3080,2950,3025,152414,67709.0,22382985.0
2018-09-19,3025,3065,2925,2970,176246,66477.0,22382985.0
2018-09-20,2940,3005,2905,2905,81190,65023.0,22382985.0
2018-09-21,2960,2960,2740,2765,2558892,61889.0,22382985.0
2018-09-27,2980,3570,2980,3130,7841722,70059.0,22382985.0
2018-09-28,3115,3340,3050,3050,1334974,68268.0,22382985.0
2018-10-01,3035,3105,3005,3085,294194,69052.0,22382985.0
2018-10-02,3075,3505,3075,3280,4012264,73416.0,22382985.0
2018-10-04,3245,3335,3125,3225,550737,72185.0,22382985.0
2018-10-05,3185,3485,3010,3050,2177417,68268.0,22382985.0
2018-10-08,3040,3040,2835,2885,566410,64575.0,22382985.0
2018-10-10,2855,2950,2800,2815,267583,63008.0,22382985.0
2018-10-11,2700,2750,2460,2580,425776,57748.0,22382985.0
2018-10-12,2350,2625,2350,2510,370643,56181.0,22382985.0
2018-10-15,2580,2580,2395,2435,165347,54503.0,22382985.0
2018-10-16,2400,2525,2385,2420,292931,54167.0,22382985.0
2018-10-17,2535,2620,2470,2510,237827,56181.0,22382985.0
2018-10-18,2510,2530,2415,2465,148780,55174.0,22382985.0
2018-10-19,2480,2520,2410,2440,113747,54614.0,22382985.0
2018-10-22,2440,2495,2355,2355,159163,52712.0,22382985.0
2018-10-23,2375,2420,2150,2210,406855,49466.0,22382985.0
2018-10-24,2220,2255,1935,2025,577126,45326.0,22382985.0
2018-10-25,2190,2400,1870,1955,654629,43759.0,22382985.0
2018-10-26,2010,2050,1810,1815,295318,40625.0,22382985.0
2018-10-29,1760,1825,1510,1510,432488,33798.0,22382985.0
2018-10-30,1400,1630,1400,1575,535818,35253.0,22382985.0
2018-10-31,1595,2030,1555,1830,1201732,40961.0,22382985.0
2018-11-01,1805,2245,1800,2050,2494291,45885.0,22382985.0
2018-11-02,2055,2290,2025,2115,851879,47340.0,22382985.0
2018-11-05,2130,2270,2105,2105,402934,47116.0,22382985.0
2018-11-06,2110,2170,2055,2105,183268,47116.0,22382985.0
2018-11-07,2115,2160,1915,2045,153288,45773.0,22382985.0
2018-11-08,2075,2145,2020,2030,190971,45437.0,22382985.0
2018-11-09,2095,2480,2050,2245,1331938,50250.0,22382985.0
2018-11-12,2245,2305,2140,2240,198267,50138.0,22382985.0
2018-11-13,2530,2680,2300,2300,3202417,51481.0,22382985.0
2018-11-14,2325,2325,2180,2255,338253,50474.0,22382985.0
2018-11-15,2255,2300,2135,2160,301036,48347.0,22382985.0
2018-11-16,2145,2250,2105,2165,174049,48459.0,22382985.0
2018-11-19,2165,2295,2150,2170,360842,48571.0,22382985.0
2018-11-20,2165,2230,2135,2180,169475,48795.0,22382985.0
2018-11-21,2150,2180,2110,2165,122377,48459.0,22382985.0
2018-11-22,2200,2200,2110,2140,127891,47900.0,22382985.0
2018-11-23,2115,2205,2005,2050,160892,45885.0,22382985.0
2018-11-26,2060,2130,1990,2005,152440,44878.0,22382985.0
2018-11-27,2005,2060,2005,2030,85176,45437.0,22382985.0
2018-11-28,2090,2325,2085,2195,1167570,49131.0,22382985.0
2018-11-29,2350,2760,2270,2275,3555549,50921.0,22382985.0
2018-11-30,2305,2360,2220,2245,360035,50250.0,22382985.0
2018-12-03,2250,2290,2215,2260,243004,50586.0,22382985.0
2018-12-04,2260,2470,2235,2360,1067476,52824.0,22382985.0
2018-12-05,2340,2390,2250,2365,238608,52936.0,22382985.0
2018-12-06,2365,2395,2235,2280,224200,51033.0,22382985.0
2018-12-07,2280,2335,2230,2290,109679,51257.0,22382985.0
2018-12-10,2205,2330,2205,2270,128713,50809.0,22382985.0
2018-12-11,2250,2250,2135,2200,202622,49243.0,22382985.0
2018-12-12,2200,2610,2200,2330,1975799,52152.0,22382985.0
2018-12-13,2685,2685,2400,2405,1529786,53831.0,22382985.0
2018-12-14,2465,2465,2300,2355,321037,52712.0,22382985.0
2018-12-17,2330,2345,2200,2255,272118,50474.0,22382985.0
2018-12-18,2450,2510,2210,2240,1062152,50138.0,22382985.0
2018-12-19,2290,2465,2290,2400,2251906,53719.0,22382985.0
2018-12-20,2565,2570,2310,2350,1882584,52600.0,22382985.0
2018-12-21,2350,2445,2305,2425,517544,54279.0,22382985.0
2018-12-24,2400,2570,2365,2570,1563041,57524.0,22382985.0
2018-12-26,2760,2970,2560,2560,6412955,57300.0,22382985.0
2018-12-27,2600,2635,2405,2420,1396911,54167.0,22382985.0
2018-12-28,2400,2450,2355,2390,676282,53495.0,22382985.0
2019-01-02,2440,2575,2355,2560,1668364,57300.0,22382985.0
2019-01-03,2560,2640,2465,2470,991302,55286.0,22382985.0
2019-01-04,2440,2555,2415,2505,544950,56069.0,22382985.0
2019-01-07,2530,2550,2430,2430,386352,54391.0,22382985.0
2019-01-08,2480,2555,2410,2540,551013,56853.0,22382985.0
2019-01-09,2520,2570,2500,2505,414880,56069.0,22382985.0
2019-01-10,2470,2630,2460,2525,814028,56517.0,22382985.0
2019-01-11,2625,2835,2590,2675,5466703,59874.0,22382985.0
2019-01-14,2775,2800,2650,2695,815667,60322.0,22382985.0
2019-01-15,2695,2745,2675,2680,518580,59986.0,22382985.0
2019-01-16,2685,2700,2550,2600,772171,58196.0,22382985.0
2019-01-17,2615,2700,2550,2655,1342899,59427.0,22382985.0
2019-01-18,2700,3450,2675,3450,19907235,77221.0,22382985.0
2019-01-21,3650,3770,3440,3510,9103808,78564.0,22382985.0
2019-01-22,3465,3480,3170,3290,3862933,73640.0,22382985.0
2019-01-23,3380,4090,3375,3555,26200393,79572.0,22382985.0
2019-01-24,3510,3560,3480,3560,1205260,79683.0,22382985.0
2019-01-25,3585,3655,3565,3655,1061612,81810.0,22382985.0
2019-01-28,3730,3920,3730,3795,1542522,84943.0,22382985.0
2019-01-29,3870,4740,3810,3990,18363614,89308.0,22382985.0
2019-01-30,4050,4380,3740,3795,7878502,84943.0,22382985.0
2019-01-31,3825,3870,3550,3565,2606865,79795.0,22382985.0
2019-02-01,3615,3670,3380,3575,2825216,80019.0,22382985.0
2019-02-07,3575,3730,3500,3630,1660947,81250.0,22382985.0
2019-02-08,3630,3725,3505,3595,1813288,80467.0,22382985.0
2019-02-11,3630,3860,3565,3765,3797447,84272.0,22382985.0
2019-02-12,3840,3915,3645,3650,2146146,81698.0,22382985.0
2019-02-13,3715,3805,3660,3685,1385684,82481.0,22382985.0
2019-02-14,3650,3750,3570,3615,1104834,80914.0,22382985.0
2019-02-15,3630,3645,3475,3505,1375781,78452.0,22382985.0
2019-02-18,3690,3750,3500,3500,1081313,78340.0,22382985.0
2019-02-19,3520,3580,3345,3450,1215323,77221.0,22382985.0
2019-02-20,3460,3490,3275,3290,975610,73640.0,22382985.0
2019-02-21,3280,3290,3125,3125,844446,69947.0,22382985.0
2019-02-22,3100,3210,3080,3120,771029,69835.0,22382985.0
2019-02-25,3100,3190,3060,3175,569949,71066.0,22382985.0
2019-02-26,3155,3520,3155,3305,5247324,73976.0,22382985.0
2019-02-27,3295,3320,3235,3265,548446,73080.0,22382985.0
2019-02-28,3300,3585,3000,3080,3322828,68940.0,22382985.0
2019-03-04,3130,3270,3130,3185,462012,71290.0,22382985.0
2019-03-05,3180,3315,3180,3285,612929,73528.0,22382985.0
2019-03-06,3310,3310,3210,3250,241723,72745.0,22382985.0
2019-03-07,3270,3270,3065,3065,434233,68604.0,22382985.0
2019-03-08,3080,3120,2975,3000,429252,67149.0,22382985.0
2019-03-11,3005,3060,2860,2895,395586,64799.0,22382985.0
2019-03-12,2905,2975,2895,2895,389506,64799.0,22382985.0
2019-03-13,2990,3070,2775,2775,659591,62113.0,22382985.0
2019-03-14,2825,2860,2780,2805,321515,62784.0,22382985.0
2019-03-15,2830,2850,2715,2725,509273,60994.0,22382985.0
2019-03-18,2770,2815,2750,2760,282665,61777.0,22382985.0
2019-03-19,2825,2895,2785,2795,633224,62560.0,22382985.0
2019-03-20,2850,2950,2830,2880,838081,64463.0,22382985.0
2019-03-21,2920,2920,2710,2720,502743,60882.0,22382985.0
2019-03-22,2750,2765,2550,2660,554464,59539.0,22382985.0
2019-03-25,2655,2765,2610,2640,401972,59091.0,22382985.0
2019-03-26,2690,2695,2580,2620,303683,58643.0,22382985.0
2019-03-27,2620,2625,2530,2555,247135,57189.0,22382985.0
2019-03-28,2535,2615,2485,2500,229227,55957.0,22382985.0
2019-03-29,2505,2555,2460,2555,240891,57189.0,22382985.0
2019-04-01,2530,2625,2530,2600,165003,58196.0,22382985.0
2019-04-02,2630,2640,2560,2615,133483,58532.0,22382985.0
2019-04-03,2640,2665,2595,2640,193961,59091.0,22382985.0
2019-04-04,2685,2685,2560,2580,213820,57748.0,22382985.0
2019-04-05,2610,2765,2560,2715,897610,60770.0,22382985.0
2019-04-08,2700,2725,2640,2670,280007,59763.0,22382985.0
2019-04-09,2670,2720,2645,2655,168291,59427.0,22382985.0
2019-04-10,2645,2645,2570,2605,266492,58308.0,22382985.0
2019-04-11,2625,2660,2610,2655,177669,59427.0,22382985.0
2019-04-12,2685,2785,2635,2730,567385,61106.0,22382985.0
2019-04-15,2725,2745,2635,2675,363844,59874.0,22382985.0
2019-04-16,2675,2695,2580,2595,355094,58084.0,22382985.0
2019-04-17,2620,2625,2595,2595,148217,58084.0,22382985.0
2019-04-18,2600,2620,2550,2550,147221,57077.0,22382985.0
2019-04-19,2590,2640,2555,2605,139777,58308.0,22382985.0
2019-04-22,2630,2665,2580,2600,209126,58196.0,22382985.0
2019-04-23,2630,2630,2565,2595,107465,58084.0,22382985.0
2019-04-24,2600,2635,2560,2570,92691,57524.0,22382985.0
2019-04-25,2570,2570,2500,2500,214612,55957.0,22382985.0
2019-04-26,2500,2525,2425,2425,184529,54279.0,22382985.0
2019-04-29,2430,2485,2425,2475,109186,55398.0,22382985.0
2019-04-30,2475,2495,2445,2475,90222,55398.0,22382985.0
2019-05-02,2460,2510,2415,2500,183046,55957.0,22382985.0
2019-05-03,2505,2515,2410,2475,194262,55398.0,22382985.0
2019-05-07,2430,2635,2425,2535,634161,56741.0,22382985.0
2019-05-08,2625,2760,2605,2630,1797131,58867.0,22382985.0
2019-05-09,2800,2930,2655,2700,1981765,60434.0,22382985.0
2019-05-10,2665,2745,2505,2630,591906,58867.0,22382985.0
2019-05-13,2675,2675,2500,2525,379915,56517.0,22382985.0
2019-05-14,2475,2560,2440,2540,267215,56853.0,22382985.0
2019-05-15,2515,2600,2500,2555,145785,57189.0,22382985.0
2019-05-16,2560,2595,2455,2465,231629,55174.0,22382985.0
2019-05-17,2465,2570,2460,2510,212140,56181.0,22382985.0
2019-05-20,2500,2605,2470,2580,208977,57748.0,22382985.0
2019-05-21,2565,2610,2535,2605,166177,58308.0,22382985.0
2019-05-22,2600,2600,2540,2565,162482,57412.0,22382985.0
2019-05-23,2555,2590,2495,2560,239738,57300.0,22382985.0
2019-05-24,2555,2580,2500,2520,157487,56405.0,22382985.0
2019-05-27,2520,2560,2430,2500,303147,55957.0,22382985.0
2019-05-28,2540,2570,2475,2545,182157,56965.0,22382985.0
2019-05-29,2535,2545,2480,2500,103244,55957.0,22382985.0
2019-05-30,2545,2605,2450,2605,303611,58308.0,22382985.0
2019-05-31,2985,3035,2695,2705,3409358,60546.0,22382985.0
2019-06-03,2660,2765,2585,2685,572069,60098.0,22382985.0
2019-06-04,2685,2740,2645,2680,357341,59986.0,22382985.0
2019-06-05,2715,2715,2600,2610,469291,58420.0,22382985.0
2019-06-07,2635,2655,2605,2640,284090,59091.0,22382985.0
2019-06-10,2665,2685,2630,2635,209546,58979.0,22382985.0
2019-06-11,2635,2680,2630,2660,215887,59539.0,22382985.0
2019-06-12,2665,2740,2620,2740,428306,61329.0,22382985.0
2019-06-13,2715,2805,2715,2795,522071,62560.0,22382985.0
2019-06-14,2805,2825,2690,2735,334304,61217.0,22382985.0
2019-06-17,2790,2935,2745,2855,2615787,63903.0,22382985.0
2019-06-18,2840,2865,2750,2805,896131,62784.0,22382985.0
2019-06-19,3350,3395,2850,2855,5619239,63903.0,22382985.0
2019-06-20,2855,2865,2785,2830,593296,63344.0,22382985.0
2019-06-21,2825,2825,2755,2770,480419,62001.0,22382985.0
2019-06-24,2770,2810,2760,2760,254415,61777.0,22382985.0
2019-06-25,2760,2825,2735,2755,336018,61665.0,22382985.0
2019-06-26,2755,2790,2705,2715,393761,60770.0,22382985.0
2019-06-27,2715,2840,2710,2785,495200,62337.0,22382985.0
2019-06-28,2785,2855,2745,2855,448181,63903.0,22382985.0
2019-07-01,2830,2890,2785,2790,440698,62449.0,22382985.0
2019-07-02,2795,2945,2775,2915,579278,65246.0,22382985.0
2019-07-03,2900,2965,2870,2895,705718,64799.0,22382985.0
2019-07-04,2920,2920,2830,2850,232628,63792.0,22382985.0
2019-07-05,2825,2920,2800,2860,311266,64015.0,22382985.0
2019-07-08,2860,2900,2760,2820,489895,63120.0,22382985.0
2019-07-09,2820,3060,2770,2900,1121700,64911.0,22382985.0
2019-07-10,2870,3060,2870,3000,1477215,67149.0,22382985.0
2019-07-11,2980,3070,2920,3040,839228,68044.0,22382985.0
2019-07-12,3030,3045,2975,3025,346883,67709.0,22382985.0
2019-07-15,3035,3055,2900,2900,395328,64911.0,22382985.0
2019-07-16,2900,2915,2830,2905,324257,65023.0,22382985.0
2019-07-17,2910,2935,2785,2840,345465,63568.0,22382985.0
2019-07-18,2830,3050,2795,2930,786776,65582.0,22382985.0
2019-07-19,2915,3040,2915,2980,392319,66701.0,22382985.0
2019-07-22,2980,3040,2955,2980,358824,66701.0,22382985.0
2019-07-23,2960,2995,2865,2940,236816,65806.0,22382985.0
2019-07-24,2940,2950,2750,2800,464277,62672.0,22382985.0
2019-07-25,2770,2965,2600,2945,512183,65918.0,22382985.0
2019-07-26,2875,2890,2735,2805,338745,62784.0,22382985.0
2019-07-29,2805,2805,2605,2630,349887,58867.0,22382985.0
2019-07-30,2500,2710,2500,2655,236141,59427.0,22382985.0
2019-07-31,2680,2705,2470,2585,274585,57860.0,22382985.0
2019-08-01,2585,2685,2510,2510,122320,56181.0,22382985.0
2019-08-02,2455,2505,2355,2435,194180,54503.0,22382985.0
