게임빌(063080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-12-12,102800,104900,101600,102100,130288,566753.0,5550959.0
2012-12-13,102800,107500,102800,105600,161998,586181.0,5550959.0
2012-12-14,106500,115000,106500,114000,360888,632809.0,5550959.0
2012-12-17,115700,115900,108500,108500,164109,602279.0,5550959.0
2012-12-18,109000,109800,104600,105100,110260,583406.0,5550959.0
2012-12-20,106000,106400,89600,90300,612076,501252.0,5550959.0
2012-12-21,91500,94500,87200,90400,383357,501807.0,5550959.0
2012-12-24,91400,98400,91200,95200,366914,528451.0,5550959.0
2012-12-26,95400,96000,93000,93000,127111,516239.0,5550959.0
2012-12-27,93300,104600,93000,102000,393015,566198.0,5550959.0
2012-12-28,103000,103900,100400,100800,100001,559537.0,5550959.0
2013-01-02,102800,104500,100400,101100,95493,561202.0,5550959.0
2013-01-03,102400,102400,95900,97600,156651,541774.0,5550959.0
2013-01-04,98400,102500,97600,101600,138754,563977.0,5550959.0
2013-01-07,103000,103100,99800,101600,67406,563977.0,5550959.0
2013-01-08,102000,108300,100900,106700,226804,592287.0,5550959.0
2013-01-09,106700,111100,105000,106200,158941,589512.0,5550959.0
2013-01-10,105000,105900,98100,104600,257947,580630.0,5550959.0
2013-01-11,106800,108900,105000,107400,110814,596173.0,5550959.0
2013-01-14,107600,111000,107000,108400,108832,601724.0,5550959.0
2013-01-15,109000,110600,105100,105300,62384,584516.0,5550959.0
2013-01-16,105400,108000,104100,104100,64996,577855.0,5550959.0
2013-01-17,105000,105600,102500,102600,46189,569528.0,5550959.0
2013-01-18,103300,106100,102300,103000,49803,571749.0,5550959.0
2013-01-21,104000,104800,101500,101800,64078,565088.0,5550959.0
2013-01-22,100700,103500,99500,99600,81715,552876.0,5550959.0
2013-01-23,101000,104400,100000,100200,121776,556206.0,5550959.0
2013-01-24,101300,103000,100100,101100,53566,561202.0,5550959.0
2013-01-25,102000,103300,97500,99600,80740,552876.0,5550959.0
2013-01-28,101000,101000,92100,92300,123960,512354.0,5550959.0
2013-01-29,91400,94100,87200,94100,256224,522345.0,5550959.0
2013-01-30,93500,96400,92000,95500,127099,530117.0,5550959.0
2013-01-31,95000,96200,89900,90000,169383,499586.0,5550959.0
2013-02-01,90900,91500,87200,89500,145569,496811.0,5550959.0
2013-02-04,95100,96900,91700,91700,209179,509023.0,5550959.0
2013-02-05,92400,93500,89600,90900,95689,504582.0,5550959.0
2013-02-06,91500,92400,88300,88400,96839,490705.0,5550959.0
2013-02-07,88400,89900,84700,85000,99675,471832.0,5550959.0
2013-02-08,84300,87000,84300,86000,85905,477382.0,5550959.0
2013-02-12,86900,89300,86000,89300,77509,495701.0,5550959.0
2013-02-13,91000,91300,87000,87400,116905,485154.0,5550959.0
2013-02-14,88500,90300,87200,90300,190580,501252.0,5550959.0
2013-02-15,89800,91000,88700,89500,127154,496811.0,5550959.0
2013-02-18,90100,90400,86600,86600,137215,480713.0,5550959.0
2013-02-19,86400,90500,86400,88300,235205,490150.0,5550959.0
2013-02-20,90100,94000,90000,94000,271691,521790.0,5550959.0
2013-02-21,94000,94900,91700,92800,129704,515129.0,5550959.0
2013-02-22,93400,94500,91800,92500,151094,513464.0,5550959.0
2013-02-25,93600,96000,92200,95800,156911,531782.0,5550959.0
2013-02-26,95800,98500,95700,96700,131403,536778.0,5550959.0
2013-02-27,96500,98400,96500,97600,88846,541774.0,5550959.0
2013-02-28,98600,98800,94800,97300,93900,540108.0,5550959.0
2013-03-04,98400,99700,97300,98100,110052,544549.0,5550959.0
2013-03-05,99000,105600,99000,105600,230943,586181.0,5550959.0
2013-03-06,106000,106200,102700,105600,123869,586181.0,5550959.0
2013-03-07,104400,105400,101800,101900,79229,565643.0,5550959.0
2013-03-08,102100,104200,101300,102400,79640,568418.0,5550959.0
2013-03-11,102900,103200,98000,102300,79053,567863.0,5550959.0
2013-03-12,101800,104600,101800,102700,55331,570083.0,5550959.0
2013-03-13,103900,105000,100600,101300,76476,562312.0,5550959.0
2013-03-14,101300,103800,98500,103800,127488,576190.0,5550959.0
2013-03-15,103600,104200,100000,100000,58503,555096.0,5550959.0
2013-03-18,99200,101000,92300,92900,244149,515684.0,5550959.0
2013-03-19,93100,96100,92700,93600,129246,519570.0,5550959.0
2013-03-20,93900,95200,91500,91500,98137,507913.0,5550959.0
2013-03-21,91600,96300,91600,95300,129810,529006.0,5550959.0
2013-03-22,95000,95800,93200,93200,104678,517349.0,5550959.0
2013-03-25,94300,95100,91700,92000,107175,510688.0,5550959.0
2013-03-26,93100,94300,90300,92300,101559,512354.0,5550959.0
2013-03-27,94300,99600,94100,98000,315248,543994.0,5550959.0
2013-03-28,98000,99900,97200,99700,96933,553431.0,5550959.0
2013-03-29,100400,101800,99300,101100,94365,561202.0,5550959.0
2013-04-01,101700,102500,99600,101500,67331,563422.0,5550959.0
2013-04-02,102400,115000,101700,110000,360477,610605.0,5550959.0
2013-04-03,111000,114300,109800,111900,161739,621152.0,5550959.0
2013-04-04,110700,116500,109200,115900,187815,643356.0,5550959.0
2013-04-05,119000,120000,111600,112000,156839,621707.0,5550959.0
2013-04-08,112200,113600,103500,104300,196650,578965.0,5550959.0
2013-04-09,104300,115200,101200,112000,233761,621707.0,5550959.0
2013-04-10,111100,113500,108800,111600,105842,619487.0,5550959.0
2013-04-11,113100,115200,111800,112900,86478,626703.0,5550959.0
2013-04-12,114700,118000,113500,114200,122958,633920.0,5550959.0
2013-04-15,114900,115500,112100,113400,93652,629479.0,5550959.0
2013-04-16,112600,116400,111700,113500,100225,630034.0,5550959.0
2013-04-17,115500,121500,115100,116700,192528,647797.0,5550959.0
2013-04-18,117000,119000,109600,109700,197605,608940.0,5550959.0
2013-04-19,108000,111500,105000,106100,122988,588957.0,5550959.0
2013-04-22,106100,108200,105200,106800,101638,592842.0,5550959.0
2013-04-23,106900,108600,102500,104800,110813,581741.0,5550959.0
2013-04-24,106500,108900,105600,107700,108389,597838.0,5550959.0
2013-04-25,107800,108900,101500,101500,196779,563422.0,5550959.0
2013-04-26,102500,105500,102000,104300,88704,578965.0,5550959.0
2013-04-29,105500,106800,104900,105700,76348,586736.0,5550959.0
2013-04-30,105000,107000,101800,105000,127269,582851.0,5550959.0
2013-05-02,105000,105300,100500,100500,136048,557871.0,5550959.0
2013-05-03,101300,102100,96800,101700,149431,564533.0,5550959.0
2013-05-06,102500,106700,99900,106300,173967,590067.0,5550959.0
2013-05-07,106900,109500,105000,107300,123469,595618.0,5550959.0
2013-05-08,108000,110300,108000,110200,80127,611716.0,5550959.0
2013-05-09,110200,110200,105500,107000,86177,593953.0,5550959.0
2013-05-10,107000,111300,105300,107500,125066,596728.0,5550959.0
2013-05-13,108200,109900,100100,108100,182163,600059.0,5550959.0
2013-05-14,108800,109300,103100,104100,176308,577855.0,5550959.0
2013-05-15,105000,106500,102700,103000,147607,571749.0,5550959.0
2013-05-16,103000,108800,102000,108700,164417,603389.0,5550959.0
2013-05-20,109000,116000,108500,115900,211688,643356.0,5550959.0
2013-05-21,116400,119000,115500,117400,155209,651683.0,5550959.0
2013-05-22,117000,119100,115500,116500,80557,646687.0,5550959.0
2013-05-23,117300,118200,113000,116000,92350,643911.0,5550959.0
2013-05-24,116100,124700,116100,122900,205448,682213.0,5550959.0
2013-05-27,124000,125700,120500,121400,157208,673886.0,5550959.0
2013-05-28,121700,130000,121700,123500,156339,685543.0,5550959.0
2013-05-29,125000,125700,118400,119200,129687,661674.0,5550959.0
2013-05-30,118700,120700,115800,119000,93278,660564.0,5550959.0
2013-05-31,120000,122500,119200,121000,87455,671666.0,5550959.0
2013-06-03,119000,124900,119000,121100,72346,672221.0,5550959.0
2013-06-04,121300,122700,116000,117400,96371,651683.0,5550959.0
2013-06-05,117200,118900,114100,114100,62056,633364.0,5550959.0
2013-06-07,112200,114000,106200,109900,121351,610050.0,5550959.0
2013-06-10,110100,117000,110100,114000,94706,632809.0,5550959.0
2013-06-11,115400,116300,110200,112000,94597,621707.0,5550959.0
2013-06-12,111000,111300,95200,95300,659465,529006.0,5550959.0
2013-06-13,86300,90600,82500,83400,706393,462950.0,5550959.0
2013-06-14,85000,89900,83700,85000,541934,471832.0,5550959.0
2013-06-17,84200,85400,77900,79700,418587,442411.0,5550959.0
2013-06-18,79600,81700,77800,80000,275047,444077.0,5550959.0
2013-06-19,78900,79500,73800,73800,354227,409661.0,5550959.0
2013-06-20,71500,76200,70300,74600,279497,414102.0,5550959.0
2013-06-21,72700,75700,71000,75400,234343,418542.0,5550959.0
2013-06-24,75700,75800,70400,71300,158830,395783.0,5550959.0
2013-06-25,70500,72500,67200,68300,246603,379130.0,5550959.0
2013-06-26,69500,78500,68400,78500,640625,435750.0,5550959.0
2013-06-27,77500,80600,75600,75600,759587,419653.0,5550959.0
2013-06-28,75000,78200,73600,73600,466472,408551.0,5550959.0
2013-07-01,74100,76000,73600,73600,279925,408551.0,5550959.0
2013-07-02,74500,78100,74100,76700,412054,425759.0,5550959.0
2013-07-03,77900,78600,72500,73000,364824,405220.0,5550959.0
2013-07-04,74600,77700,73900,77000,446014,427424.0,5550959.0
2013-07-05,78000,78000,76100,76600,158255,425203.0,5550959.0
2013-07-08,76600,78400,75400,76300,100793,423538.0,5550959.0
2013-07-09,77000,77500,73300,73600,167094,408551.0,5550959.0
2013-07-10,74600,74600,71500,71600,121040,397449.0,5550959.0
2013-07-11,72500,74500,72000,73600,135130,408551.0,5550959.0
2013-07-12,74100,76300,73000,74900,144310,415767.0,5550959.0
2013-07-15,70500,72300,70300,71900,666486,399114.0,5550959.0
2013-07-16,71700,75000,71500,74700,392920,414657.0,5550959.0
2013-07-17,75500,77100,74400,76100,353893,496353.0,6522376.0
2013-07-18,76600,76900,75200,76000,137128,495701.0,6522376.0
2013-07-19,76400,76500,71200,72100,555476,470263.0,6522376.0
2013-07-22,72000,72800,71500,71800,200244,468307.0,6522376.0
2013-07-23,72300,73200,71400,71600,173324,467002.0,6522376.0
2013-07-24,71700,72800,70500,72800,171159,474829.0,6522376.0
2013-07-25,72800,72900,70900,71300,114364,465045.0,6522376.0
2013-07-26,71800,72300,70900,71300,76575,465045.0,6522376.0
2013-07-29,71300,74500,71300,73000,305797,476133.0,6522376.0
2013-07-30,73600,74600,71800,72500,212203,472872.0,6522376.0
2013-07-31,72700,81300,71800,79700,1108825,519833.0,6522376.0
2013-08-01,81100,82000,76100,76400,594016,498310.0,6522376.0
2013-08-02,77000,78200,76000,77600,238098,506136.0,6522376.0
2013-08-05,76800,77600,76100,77300,167782,504180.0,6522376.0
2013-08-06,76500,76800,72700,73200,482025,477438.0,6522376.0
2013-08-07,72700,74000,71500,72300,187527,471568.0,6522376.0
2013-08-08,72300,73800,72300,72800,121056,474829.0,6522376.0
2013-08-09,72400,73000,71800,72200,116396,470916.0,6522376.0
2013-08-12,72800,73200,70300,72700,142058,474177.0,6522376.0
2013-08-13,70800,71400,65500,65700,717913,428520.0,6522376.0
2013-08-14,65700,66600,64700,65200,176839,425259.0,6522376.0
2013-08-16,63600,65700,63500,64200,148708,418737.0,6522376.0
2013-08-19,64000,66700,64000,66300,194522,432434.0,6522376.0
2013-08-20,66800,66900,63200,63300,215655,412866.0,6522376.0
2013-08-21,63500,64300,60600,60800,231917,396560.0,6522376.0
2013-08-22,59700,60300,56900,57200,437061,373080.0,6522376.0
2013-08-23,57500,58800,56900,57100,234209,372428.0,6522376.0
2013-08-26,57600,58600,57200,57200,297037,373080.0,6522376.0
2013-08-27,58200,58800,56600,56600,250097,369166.0,6522376.0
2013-08-28,54900,56600,53800,55900,332391,364601.0,6522376.0
2013-08-29,56600,57100,54600,55100,176398,359383.0,6522376.0
2013-08-30,55700,57400,55100,55800,187324,363949.0,6522376.0
2013-09-02,56200,57400,55200,56600,147709,369166.0,6522376.0
2013-09-03,56900,58000,56200,56400,199603,367862.0,6522376.0
2013-09-04,56500,59500,55900,58500,413704,381559.0,6522376.0
2013-09-05,59100,60600,58300,58600,330356,382211.0,6522376.0
2013-09-06,58700,59000,56000,56000,218239,365253.0,6522376.0
2013-09-09,56000,56400,54100,54800,187087,357426.0,6522376.0
2013-09-10,55700,56000,55000,55500,114477,361992.0,6522376.0
2013-09-11,56100,57300,56000,57100,257931,372428.0,6522376.0
2013-09-12,57900,61000,57500,59600,537729,388734.0,6522376.0
2013-09-13,60800,63900,60200,63000,685701,410910.0,6522376.0
2013-09-16,63400,64100,61400,63500,274777,414171.0,6522376.0
2013-09-17,63100,65400,61900,64300,308761,419389.0,6522376.0
2013-09-23,63900,64600,62700,62800,152591,409605.0,6522376.0
2013-09-24,62500,63200,61200,62600,144734,408301.0,6522376.0
2013-09-25,62600,63400,61100,61100,126841,398517.0,6522376.0
2013-09-26,60600,62800,60600,62600,122458,408301.0,6522376.0
2013-09-27,62600,65200,62100,63800,285318,416128.0,6522376.0
2013-09-30,64100,64100,61500,61700,154178,402431.0,6522376.0
2013-10-01,61700,62700,59400,60000,149241,391343.0,6522376.0
2013-10-02,60500,61200,58900,59000,114443,384820.0,6522376.0
2013-10-04,59100,59800,57300,58000,162265,378298.0,6522376.0
2013-10-07,60300,62300,58200,58200,319895,379602.0,6522376.0
2013-10-08,57700,61500,57700,59000,208350,384820.0,6522376.0
2013-10-10,59200,60600,58700,58700,97310,382863.0,6522376.0
2013-10-11,59600,59800,56600,57200,196702,373080.0,6522376.0
2013-10-14,57300,57300,54300,54400,243441,354817.0,6522376.0
2013-10-15,53900,55400,53900,55400,113029,361340.0,6522376.0
2013-10-16,55500,55600,51600,51900,228350,338511.0,6522376.0
2013-10-17,51800,52300,49500,49650,283785,323836.0,6522376.0
2013-10-18,49500,52000,49500,51700,171712,337207.0,6522376.0
2013-10-21,51700,53200,51400,51700,154277,337207.0,6522376.0
2013-10-22,51700,54200,50600,54000,170755,352208.0,6522376.0
2013-10-23,54000,54600,53000,53100,118154,346338.0,6522376.0
2013-10-24,53200,53700,52500,53100,79055,346338.0,6522376.0
2013-10-25,54300,55300,53400,53800,199975,350904.0,6522376.0
2013-10-28,54300,54800,53000,53300,86563,347643.0,6522376.0
2013-10-29,53300,53400,51600,52100,101075,339816.0,6522376.0
2013-10-30,52400,52900,51600,52200,79009,340468.0,6522376.0
2013-10-31,52100,52100,50600,50700,145365,330684.0,6522376.0
2013-11-01,50700,52100,50700,52100,73906,339816.0,6522376.0
2013-11-04,52600,52800,51500,51900,89558,338511.0,6522376.0
2013-11-05,51700,52100,51100,51100,49656,333293.0,6522376.0
2013-11-06,51500,51500,47100,47100,383005,307204.0,6522376.0
2013-11-07,47150,47350,43500,43550,451470,284049.0,6522376.0
2013-11-08,42200,44750,42050,42050,285551,274266.0,6522376.0
2013-11-11,42250,42900,39900,40000,227568,260895.0,6522376.0
2013-11-12,39500,40950,39500,40000,210877,260895.0,6522376.0
2013-11-13,40000,42650,39750,39750,454349,259264.0,6522376.0
2013-11-14,40000,40450,38150,39000,265853,254373.0,6522376.0
2013-11-15,39050,39950,38300,38350,157062,250133.0,6522376.0
2013-11-18,38350,39700,38200,39700,255324,258938.0,6522376.0
2013-11-19,39500,39800,38300,38600,162206,251764.0,6522376.0
2013-11-20,38650,41200,38400,40300,287677,262852.0,6522376.0
2013-11-21,40100,40200,38700,38700,168258,252416.0,6522376.0
2013-11-22,39150,40400,39150,39650,282858,258612.0,6522376.0
2013-11-25,39950,42700,39750,41900,537959,273288.0,6522376.0
2013-11-26,41850,43550,41350,42050,375018,274266.0,6522376.0
2013-11-27,42350,42750,41300,41500,161238,270679.0,6522376.0
2013-11-28,41750,43900,41750,43900,266854,286332.0,6522376.0
2013-11-29,44250,44900,43100,43750,178483,285354.0,6522376.0
2013-12-02,43950,43950,42550,42600,119811,277853.0,6522376.0
2013-12-03,43500,44700,42650,43500,167896,283723.0,6522376.0
2013-12-04,43100,43850,42350,42700,95805,278505.0,6522376.0
2013-12-05,43000,43300,41650,42000,73614,273940.0,6522376.0
2013-12-06,42000,43700,41900,43400,79594,283071.0,6522376.0
2013-12-09,44100,44350,42400,42500,105149,277201.0,6522376.0
2013-12-10,42300,42800,41500,42400,84941,276549.0,6522376.0
2013-12-11,42400,43600,42000,42000,119692,273940.0,6522376.0
2013-12-12,41550,42400,41150,41850,89924,272961.0,6522376.0
2013-12-13,42050,43250,41450,43250,93788,282093.0,6522376.0
2013-12-16,43700,44400,42100,42100,99266,274592.0,6522376.0
2013-12-17,42150,42650,40450,40450,106989,263830.0,6522376.0
2013-12-18,40650,41900,40200,41900,69327,273288.0,6522376.0
2013-12-19,41650,42300,40650,40700,92197,265461.0,6522376.0
2013-12-20,40650,42250,40500,42100,120002,274592.0,6522376.0
2013-12-23,42650,43650,42600,43250,122789,282093.0,6522376.0
2013-12-24,43450,43600,42700,43000,78846,280462.0,6522376.0
2013-12-26,43000,43900,42450,42500,87578,277201.0,6522376.0
2013-12-27,42550,44500,42550,44100,131068,287637.0,6522376.0
2013-12-30,44500,46100,44400,45700,206641,298073.0,6522376.0
2014-01-02,46100,46850,44750,44800,114261,292202.0,6522376.0
2014-01-03,44800,45400,43800,44950,99710,293181.0,6522376.0
2014-01-06,45000,45150,44050,44600,74577,290898.0,6522376.0
2014-01-07,44100,44600,42900,43300,154947,282419.0,6522376.0
2014-01-08,43500,44100,42550,42550,164463,277527.0,6522376.0
2014-01-09,42650,44050,42400,43800,119144,285680.0,6522376.0
2014-01-10,44100,44200,42600,42850,109634,279484.0,6522376.0
2014-01-13,42750,44150,42100,44000,171969,286985.0,6522376.0
2014-01-14,43400,45000,43400,43800,118682,285680.0,6522376.0
2014-01-15,44200,45550,43900,45450,177292,296442.0,6522376.0
2014-01-16,45450,45750,44500,44900,107888,292855.0,6522376.0
2014-01-17,44850,45500,43550,44100,118013,287637.0,6522376.0
2014-01-20,44100,44150,43050,43150,100775,281441.0,6522376.0
2014-01-21,43150,44050,43150,43800,68389,285680.0,6522376.0
2014-01-22,44100,45200,44100,44800,122240,292202.0,6522376.0
2014-01-23,45200,45450,43900,44150,105324,287963.0,6522376.0
2014-01-24,44500,45750,43650,45600,166507,297420.0,6522376.0
2014-01-27,44800,45250,44400,44650,151007,291224.0,6522376.0
2014-01-28,44400,45750,43050,45550,199077,297094.0,6522376.0
2014-01-29,45250,46400,44700,45150,151764,294485.0,6522376.0
2014-02-03,44700,46350,44600,46050,131720,300355.0,6522376.0
2014-02-04,45150,46000,44950,46000,96055,300029.0,6522376.0
2014-02-05,46550,48200,46500,48000,480160,313074.0,6522376.0
2014-02-06,48200,48400,47550,47900,165258,312422.0,6522376.0
2014-02-07,48200,49050,47650,48400,271328,315683.0,6522376.0
2014-02-10,48950,52700,48850,52500,526688,342425.0,6522376.0
2014-02-11,52700,54800,51800,53100,391992,346338.0,6522376.0
2014-02-12,53000,54000,51400,54000,242592,352208.0,6522376.0
2014-02-13,54900,58500,54000,58100,688713,378950.0,6522376.0
2014-02-14,58300,59100,56900,58900,366710,384168.0,6522376.0
2014-02-17,58900,59600,55000,55300,407644,360687.0,6522376.0
2014-02-18,55500,57700,54500,57000,282960,371775.0,6522376.0
2014-02-19,57000,58500,56200,58500,183687,381559.0,6522376.0
2014-02-20,59100,62000,58300,60900,414292,397213.0,6522376.0
2014-02-21,60700,61800,59200,60800,153988,396560.0,6522376.0
2014-02-24,60800,63800,59300,59500,304807,388081.0,6522376.0
2014-02-25,60100,62100,59600,62100,183409,405040.0,6522376.0
2014-02-26,62900,63300,60900,60900,166029,397213.0,6522376.0
2014-02-27,61400,61400,58000,58500,306930,381559.0,6522376.0
2014-02-28,59200,60700,58700,59800,214114,390038.0,6522376.0
2014-03-03,59300,61600,58500,60400,117185,393952.0,6522376.0
2014-03-04,59800,62400,59800,61300,153752,399822.0,6522376.0
2014-03-05,62000,62200,60800,61300,98816,399822.0,6522376.0
2014-03-06,61800,66500,61800,66500,469207,433738.0,6522376.0
2014-03-07,66900,69500,66600,67100,376909,437651.0,6522376.0
2014-03-10,68100,69000,65500,67600,190773,440913.0,6522376.0
2014-03-11,68100,68400,66000,66500,149301,433738.0,6522376.0
2014-03-12,65600,66000,63900,64800,253361,422650.0,6522376.0
2014-03-13,65200,71700,65200,70500,294154,459828.0,6522376.0
2014-03-14,69300,70300,67100,67200,268115,438304.0,6522376.0
2014-03-17,67200,68900,62600,67700,361867,441565.0,6522376.0
2014-03-18,67900,68800,66800,68000,131703,443522.0,6522376.0
2014-03-19,68100,68300,66000,66700,126838,435042.0,6522376.0
2014-03-20,66600,67800,65300,65700,83513,428520.0,6522376.0
2014-03-21,66800,68300,66000,66900,102618,436347.0,6522376.0
2014-03-24,66700,68300,65200,67900,141337,442869.0,6522376.0
2014-03-25,67900,68500,65900,66100,122155,431129.0,6522376.0
2014-03-26,66500,66600,64800,65500,99878,427216.0,6522376.0
2014-03-27,65500,66600,64600,65100,72778,424607.0,6522376.0
2014-03-28,66200,67700,65700,66500,116526,433738.0,6522376.0
2014-03-31,67500,70500,67200,67700,322317,441565.0,6522376.0
2014-04-01,68400,69100,67200,68500,86089,446783.0,6522376.0
2014-04-02,69000,76500,68300,73600,737946,480047.0,6522376.0
2014-04-03,76000,79400,72300,73600,709196,480047.0,6522376.0
2014-04-04,73600,75400,71600,72000,198632,469611.0,6522376.0
2014-04-07,71200,71300,68500,68700,183822,448087.0,6522376.0
2014-04-08,68600,69800,66300,68600,134814,447435.0,6522376.0
2014-04-09,69500,70000,67000,67300,103170,438956.0,6522376.0
2014-04-10,68100,68100,66700,68000,78124,443522.0,6522376.0
2014-04-11,67000,67000,64900,65800,145584,429172.0,6522376.0
2014-04-14,65700,70500,65700,68200,257444,444826.0,6522376.0
2014-04-15,68500,69800,67200,67200,61134,438304.0,6522376.0
2014-04-16,67900,69900,66900,68600,82598,447435.0,6522376.0
2014-04-17,69200,69500,67100,67200,68609,438304.0,6522376.0
2014-04-18,68000,69800,67100,69000,92851,450044.0,6522376.0
2014-04-21,70200,71500,69300,69700,101723,454610.0,6522376.0
2014-04-22,69800,73600,69100,73100,187657,476786.0,6522376.0
2014-04-23,73700,73800,69400,70000,143222,456566.0,6522376.0
2014-04-24,70300,71300,67000,69200,114132,451348.0,6522376.0
2014-04-25,68500,69600,67500,67500,59750,440260.0,6522376.0
2014-04-28,67300,69000,67100,68000,61073,443522.0,6522376.0
2014-04-29,68700,71700,68700,69900,163827,455914.0,6522376.0
2014-04-30,70800,71700,69400,69900,64200,455914.0,6522376.0
2014-05-02,70300,71500,68000,69100,87095,450696.0,6522376.0
2014-05-07,69500,70300,68000,68400,61930,446131.0,6522376.0
2014-05-08,67800,69000,66000,66300,94626,432434.0,6522376.0
2014-05-09,66900,66900,63500,63500,107312,414171.0,6522376.0
2014-05-12,63400,64700,62800,62800,69886,409605.0,6522376.0
2014-05-13,63700,67200,63700,65400,164692,426563.0,6522376.0
2014-05-14,67200,68200,65800,67600,103207,440913.0,6522376.0
2014-05-15,68500,70600,68200,70100,125489,457219.0,6522376.0
2014-05-16,70100,70600,68600,70100,52726,457219.0,6522376.0
2014-05-19,70900,71200,68800,68800,84669,448739.0,6522376.0
2014-05-20,69400,69600,66100,68000,102782,443522.0,6522376.0
2014-05-21,68000,70900,67500,69500,81340,453305.0,6522376.0
2014-05-22,69600,71100,68900,69200,64430,451348.0,6522376.0
2014-05-23,69100,70300,69100,70000,44062,456566.0,6522376.0
2014-05-26,69900,70300,67600,67700,74005,441565.0,6522376.0
2014-05-27,68500,69900,66100,69500,99769,453305.0,6522376.0
2014-05-28,69600,71200,68200,68600,105188,447435.0,6522376.0
2014-05-29,67900,69100,66500,66600,102866,434390.0,6522376.0
2014-05-30,67300,67300,65900,66200,65175,431781.0,6522376.0
2014-06-02,66900,67500,63100,63200,132610,412214.0,6522376.0
2014-06-03,63500,63900,59800,60100,211943,391995.0,6522376.0
2014-06-05,60600,61600,58800,59300,73595,386777.0,6522376.0
2014-06-09,59300,62300,59300,62200,102405,405692.0,6522376.0
2014-06-10,62800,65000,62800,64400,112274,420041.0,6522376.0
2014-06-11,64000,65200,63700,65000,73290,423954.0,6522376.0
2014-06-12,64300,68000,64300,66800,158480,435695.0,6522376.0
2014-06-13,67000,67500,65600,66800,42733,435695.0,6522376.0
2014-06-16,68500,70000,67900,67900,134872,442869.0,6522376.0
2014-06-17,67100,71000,66800,70800,182233,461784.0,6522376.0
2014-06-18,71900,73100,70300,70700,109743,461132.0,6522376.0
2014-06-19,71700,77900,71600,77200,358611,503527.0,6522376.0
2014-06-20,78000,78700,75900,77500,253678,505484.0,6522376.0
2014-06-23,77900,79200,77000,79100,149746,515920.0,6522376.0
2014-06-24,80400,80400,77600,78100,143322,509398.0,6522376.0
2014-06-25,78200,83300,77000,78800,233651,513963.0,6522376.0
2014-06-26,80300,82600,78300,78300,198936,510702.0,6522376.0
2014-06-27,79000,82000,77700,81800,160243,533530.0,6522376.0
2014-06-30,83900,89400,83500,85300,333769,556359.0,6522376.0
2014-07-01,85700,85900,83200,84700,112560,552445.0,6522376.0
2014-07-02,86500,94400,86300,90400,529248,589623.0,6522376.0
2014-07-03,91800,94700,86000,87200,569967,568751.0,6522376.0
2014-07-04,88200,91100,87100,91100,266750,594188.0,6522376.0
2014-07-07,93000,100900,91800,99500,591010,648976.0,6522376.0
2014-07-08,99100,111000,93600,104900,857457,684197.0,6522376.0
2014-07-09,102600,109100,100700,104600,603301,682241.0,6522376.0
2014-07-10,107500,117000,104900,114900,823565,749421.0,6522376.0
2014-07-11,117000,122000,113500,115400,678196,752682.0,6522376.0
2014-07-14,117800,118700,112300,114300,415879,745508.0,6522376.0
2014-07-15,116000,117200,107000,108500,398885,707678.0,6522376.0
2014-07-16,106500,109200,104100,106500,451434,694633.0,6522376.0
2014-07-17,108000,113800,105100,113800,450912,742246.0,6522376.0
2014-07-18,111800,119700,111500,116000,533387,756596.0,6522376.0
2014-07-21,120500,121500,118100,119300,438097,778119.0,6522376.0
2014-07-22,118800,119000,114200,115600,378132,753987.0,6522376.0
2014-07-23,117100,118100,110800,110800,326930,722679.0,6522376.0
2014-07-24,110700,114600,107700,113100,330012,737681.0,6522376.0
2014-07-25,114300,127200,113400,126500,629960,825081.0,6522376.0
2014-07-28,125600,125700,116300,118000,505359,769640.0,6522376.0
2014-07-29,117200,118400,109300,111100,543702,724636.0,6522376.0
2014-07-30,113000,114200,110200,113500,344783,740290.0,6522376.0
2014-07-31,111500,112700,101000,105100,636769,685502.0,6522376.0
2014-08-01,103100,109200,100800,102300,480601,667239.0,6522376.0
2014-08-04,103500,110200,102100,109000,446883,710939.0,6522376.0
2014-08-05,109800,111000,103100,104000,379207,678327.0,6522376.0
2014-08-06,103100,117700,99100,113800,1099140,742246.0,6522376.0
2014-08-07,116700,119500,109400,109900,585952,716809.0,6522376.0
2014-08-08,112000,117100,109900,114800,420848,748769.0,6522376.0
2014-08-11,114500,118800,111300,112800,494928,735724.0,6522376.0
2014-08-12,112100,113700,109000,109700,232964,715505.0,6522376.0
2014-08-13,110000,113300,109700,110300,174393,719418.0,6522376.0
2014-08-14,110700,123400,110700,122500,679879,798991.0,6522376.0
2014-08-18,122000,133400,120800,128600,738631,838778.0,6522376.0
2014-08-19,131100,132700,127400,128600,315250,838778.0,6522376.0
2014-08-20,127800,142100,127400,142000,650610,926177.0,6522376.0
2014-08-21,142300,143200,136700,137000,408250,893566.0,6522376.0
2014-08-22,139100,142400,136000,136000,251447,887043.0,6522376.0
2014-08-25,138400,140700,124200,127000,652699,828342.0,6522376.0
2014-08-26,127500,138400,122100,133500,504916,870737.0,6522376.0
2014-08-27,137100,139600,128100,135800,546279,885739.0,6522376.0
2014-08-28,135800,138400,133400,135800,230029,885739.0,6522376.0
2014-08-29,137800,138400,124000,125500,402898,818558.0,6522376.0
