링크제니시스(219420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-31,8420,8500,8070,8070,142579,80700.0,10000000.0
2018-06-01,8100,8140,7990,8120,78800,81200.0,10000000.0
2018-06-04,8130,8340,8040,8160,95212,81600.0,10000000.0
2018-06-05,8530,10600,8300,9850,4205128,98500.0,10000000.0
2018-06-07,9700,9730,9270,9480,910501,94800.0,10000000.0
2018-06-08,9570,12200,9540,11000,7493468,110000.0,10000000.0
2018-06-11,10650,12450,10450,11200,3143947,112000.0,10000000.0
2018-06-12,11150,11700,10650,11500,1298861,115000.0,10000000.0
2018-06-14,11300,12150,11100,11800,1428307,118000.0,10000000.0
2018-06-15,12150,13350,11550,11550,3558675,115500.0,10000000.0
2018-06-18,11600,12050,10700,11100,930207,111000.0,10000000.0
2018-06-19,11150,11450,9940,9960,1108969,99600.0,10000000.0
2018-06-20,9940,10400,9570,10150,833164,101500.0,10000000.0
2018-06-21,10050,10250,9850,9910,347408,99100.0,10000000.0
2018-06-22,9820,9970,9110,9420,557752,94200.0,10000000.0
2018-06-25,9640,9790,9400,9400,275526,94000.0,10000000.0
2018-06-26,9380,11350,9380,10600,3739698,106000.0,10000000.0
2018-06-27,10550,11350,10400,11000,1618223,110000.0,10000000.0
2018-06-28,11050,11500,9750,9830,1054168,98300.0,10000000.0
2018-06-29,9710,9930,9240,9390,572233,93900.0,10000000.0
2018-07-02,9390,9630,8600,8610,488977,86100.0,10000000.0
2018-07-03,8610,9190,8610,8720,304589,87200.0,10000000.0
2018-07-04,8640,8660,8400,8440,243472,84400.0,10000000.0
2018-07-05,8450,8660,8400,8500,161658,85000.0,10000000.0
2018-07-06,8450,9900,8450,9100,1876039,91000.0,10000000.0
2018-07-09,9120,9590,9040,9060,348997,90600.0,10000000.0
2018-07-10,9300,9440,9070,9250,276705,92500.0,10000000.0
2018-07-11,9370,9610,9030,9100,336332,91000.0,10000000.0
2018-07-12,9190,9310,9000,9310,192882,93100.0,10000000.0
2018-07-13,9440,9440,9200,9200,159039,92000.0,10000000.0
2018-07-16,9290,9320,9100,9130,114649,91300.0,10000000.0
2018-07-17,9160,9170,8750,8820,186897,88200.0,10000000.0
2018-07-18,8800,8930,8530,8640,148608,86400.0,10000000.0
2018-07-19,8740,8750,8270,8310,163728,83100.0,10000000.0
2018-07-20,8270,8460,8170,8300,110312,83000.0,10000000.0
2018-07-23,8380,8380,7940,7950,124722,79500.0,10000000.0
2018-07-24,7850,8160,7850,8050,92201,80500.0,10000000.0
2018-07-25,8160,8160,7800,7850,97044,78500.0,10000000.0
2018-07-26,8000,8030,7750,8030,78016,80300.0,10000000.0
2018-07-27,8030,8710,8010,8360,191222,83600.0,10000000.0
2018-07-30,8330,8410,8150,8360,53036,83600.0,10000000.0
2018-07-31,8370,8950,8360,8620,208883,86200.0,10000000.0
2018-08-01,8820,8820,8450,8620,82146,86200.0,10000000.0
2018-08-02,8620,8800,8450,8640,80823,86400.0,10000000.0
2018-08-03,8770,8870,8500,8630,142556,86300.0,10000000.0
2018-08-06,8650,8770,8480,8530,55417,85300.0,10000000.0
2018-08-07,8570,8590,8400,8510,83978,85100.0,10000000.0
2018-08-08,8510,10200,8450,9310,2538351,93100.0,10000000.0
2018-08-09,9290,10150,9150,9310,1604461,93100.0,10000000.0
2018-08-10,9210,9840,9210,9530,717797,95300.0,10000000.0
2018-08-13,9460,9560,8950,9010,318088,90100.0,10000000.0
2018-08-14,8930,9300,8890,9230,212712,92300.0,10000000.0
2018-08-16,9000,9140,8790,9140,187299,91400.0,10000000.0
2018-08-17,9250,9530,9080,9200,166560,92000.0,10000000.0
2018-08-20,9270,9460,9110,9160,125867,91600.0,10000000.0
2018-08-21,9180,9390,9180,9300,110457,93000.0,10000000.0
2018-08-22,9380,9520,9040,9190,298329,91900.0,10000000.0
2018-08-23,9230,9270,9050,9120,107257,91200.0,10000000.0
2018-08-24,9130,9160,9000,9150,103575,91500.0,10000000.0
2018-08-27,9150,9150,8870,8880,140061,88800.0,10000000.0
2018-08-28,8880,9230,8870,9100,128903,91000.0,10000000.0
2018-08-29,9100,9160,9000,9040,69599,90400.0,10000000.0
2018-08-30,9100,9180,9040,9110,76464,91100.0,10000000.0
2018-08-31,9120,9260,9070,9260,143845,92600.0,10000000.0
2018-09-03,9210,9340,9160,9210,80453,92100.0,10000000.0
2018-09-04,9230,9270,9040,9200,118761,92000.0,10000000.0
2018-09-05,9150,9150,9000,9010,91831,90100.0,10000000.0
2018-09-06,8990,9000,8710,8720,150058,87200.0,10000000.0
2018-09-07,8670,8700,8400,8500,197006,85000.0,10000000.0
2018-09-10,8520,8660,8490,8580,116679,85800.0,10000000.0
2018-09-11,9170,9760,8800,8930,1130836,89300.0,10000000.0
2018-09-12,9100,9100,8900,8920,167094,89200.0,10000000.0
2018-09-13,8930,9060,8890,8990,70462,89900.0,10000000.0
2018-09-14,8960,9050,8900,9050,89941,90500.0,10000000.0
2018-09-17,9050,9390,8950,9050,217588,90500.0,10000000.0
2018-09-18,9070,9070,8860,8860,117882,88600.0,10000000.0
2018-09-19,9050,9070,8760,8760,126828,87600.0,10000000.0
2018-09-20,8770,8840,8480,8500,118187,85000.0,10000000.0
2018-09-21,8520,8640,8520,8640,49235,86400.0,10000000.0
2018-09-27,8790,8790,8480,8500,53869,85000.0,10000000.0
2018-09-28,8430,8490,8200,8230,131300,82300.0,10000000.0
2018-10-01,8250,8370,8020,8140,83609,81400.0,10000000.0
2018-10-02,8170,8270,8060,8190,61768,81900.0,10000000.0
2018-10-04,8250,8270,7980,8020,64444,80200.0,10000000.0
2018-10-05,8000,8070,7800,7870,82497,78700.0,10000000.0
2018-10-08,7770,7910,7770,7810,35016,78100.0,10000000.0
2018-10-10,7830,7950,7310,7630,155576,76300.0,10000000.0
2018-10-11,7190,7390,7080,7090,106986,70900.0,10000000.0
2018-10-12,6820,7310,6820,7230,60575,72300.0,10000000.0
2018-10-15,7150,7300,7010,7080,34791,70800.0,10000000.0
2018-10-16,7050,7280,7050,7240,29445,72400.0,10000000.0
2018-10-17,7260,7400,7250,7290,44999,72900.0,10000000.0
2018-10-18,7370,7370,7150,7200,22225,72000.0,10000000.0
2018-10-19,7090,7710,6840,7470,100267,74700.0,10000000.0
2018-10-22,7500,7500,7250,7280,33017,72800.0,10000000.0
2018-10-23,7280,7390,6970,7030,46720,70300.0,10000000.0
2018-10-24,7170,7220,6900,6950,53314,69500.0,10000000.0
2018-10-25,6840,6840,6560,6740,66621,67400.0,10000000.0
2018-10-26,6740,6790,6300,6310,79156,63100.0,10000000.0
2018-10-29,6180,6310,5590,5590,179044,55900.0,10000000.0
2018-10-30,5110,6170,5110,6090,128075,60900.0,10000000.0
2018-10-31,6080,6320,5960,6320,79485,63200.0,10000000.0
2018-11-01,6250,6560,6250,6420,60381,64200.0,10000000.0
2018-11-02,6420,6660,6420,6660,54311,66600.0,10000000.0
2018-11-05,6580,6740,6510,6710,32696,67100.0,10000000.0
2018-11-06,6890,7920,6800,7100,919638,71000.0,10000000.0
2018-11-07,7100,7290,6770,6970,106101,69700.0,10000000.0
2018-11-08,6970,7200,6970,6990,65499,69900.0,10000000.0
2018-11-09,6990,7140,6830,7100,48005,71000.0,10000000.0
2018-11-12,7190,7310,6980,6980,62531,69800.0,10000000.0
2018-11-13,6760,7040,6700,6980,45971,69800.0,10000000.0
2018-11-14,6980,7190,6980,7100,30935,71000.0,10000000.0
2018-11-15,7200,7200,6970,7090,23914,70900.0,10000000.0
2018-11-16,7050,7180,7050,7120,27046,71200.0,10000000.0
2018-11-19,7080,7260,7060,7240,44871,72400.0,10000000.0
2018-11-20,7180,7340,7170,7300,31453,73000.0,10000000.0
2018-11-21,7240,7340,7190,7270,31415,72700.0,10000000.0
2018-11-22,7290,7330,7210,7260,25046,72600.0,10000000.0
2018-11-23,7280,7280,6900,6900,48570,69000.0,10000000.0
2018-11-26,6850,7140,6850,6950,48940,69500.0,10000000.0
2018-11-27,7070,7250,6980,7220,64897,72200.0,10000000.0
2018-11-28,7330,7330,7040,7150,35258,71500.0,10000000.0
2018-11-29,7210,7220,6940,6960,46685,69600.0,10000000.0
2018-11-30,6960,7100,6900,6950,27740,69500.0,10000000.0
2018-12-03,6950,7100,6920,7050,24369,70500.0,10000000.0
2018-12-04,7050,7110,6930,7040,36994,70400.0,10000000.0
2018-12-05,7000,7000,6860,6860,46899,68600.0,10000000.0
2018-12-06,6820,6860,6510,6640,57637,66400.0,10000000.0
2018-12-07,6620,6740,6520,6640,24759,66400.0,10000000.0
2018-12-10,6520,6690,6420,6420,18904,64200.0,10000000.0
2018-12-11,6420,6610,6350,6350,25759,63500.0,10000000.0
2018-12-12,6180,6790,6180,6620,31752,66200.0,10000000.0
2018-12-13,6800,6800,6540,6610,29814,66100.0,10000000.0
2018-12-14,6610,6740,6370,6530,30597,65300.0,10000000.0
2018-12-17,6380,6530,6230,6360,39175,63600.0,10000000.0
2018-12-18,6230,6350,6020,6080,32255,60800.0,10000000.0
2018-12-19,6020,6240,5950,6240,41728,62400.0,10000000.0
2018-12-20,6200,6220,6000,6070,11456,60700.0,10000000.0
2018-12-21,5950,6110,5950,6110,18763,61100.0,10000000.0
2018-12-24,6110,6110,5990,6060,10104,60600.0,10000000.0
2018-12-26,6080,7870,6080,7260,2688563,72600.0,10000000.0
2018-12-27,7240,7360,7080,7330,543910,73300.0,10000000.0
2018-12-28,7400,7440,7090,7190,283717,71900.0,10000000.0
2019-01-02,7230,7580,7100,7580,512379,75800.0,10000000.0
2019-01-03,7650,7650,7080,7080,360747,70800.0,10000000.0
2019-01-04,7080,7270,6930,7260,116158,72600.0,10000000.0
2019-01-07,7260,7370,7190,7210,125608,72100.0,10000000.0
2019-01-08,7190,7290,7010,7050,58025,70500.0,10000000.0
2019-01-09,7000,7220,7000,7210,88257,72100.0,10000000.0
2019-01-10,7210,7250,7100,7120,71691,71200.0,10000000.0
2019-01-11,7250,7350,7160,7200,139166,72000.0,10000000.0
2019-01-14,7150,7270,7100,7110,46097,71100.0,10000000.0
2019-01-15,7190,7420,7090,7360,138519,73600.0,10000000.0
2019-01-16,7370,7410,7110,7160,118535,71600.0,10000000.0
2019-01-17,7250,7450,7070,7100,131709,71000.0,10000000.0
2019-01-18,7060,7330,7060,7180,95000,71800.0,10000000.0
2019-01-21,7330,7880,7200,7600,502939,76000.0,10000000.0
2019-01-22,7700,7840,7380,7720,174400,77200.0,10000000.0
2019-01-23,7560,7790,7550,7700,93752,77000.0,10000000.0
2019-01-24,7730,7730,7430,7590,93744,75900.0,10000000.0
2019-01-25,7630,7630,7400,7480,71204,74800.0,10000000.0
2019-01-28,7540,7540,7320,7400,101799,74000.0,10000000.0
2019-01-29,7360,7390,7210,7250,71593,72500.0,10000000.0
2019-01-30,7300,7430,7160,7340,54595,73400.0,10000000.0
2019-01-31,7440,7450,7340,7380,40904,73800.0,10000000.0
2019-02-01,7370,7440,7100,7200,93745,72000.0,10000000.0
2019-02-07,7190,7300,7050,7250,39878,72500.0,10000000.0
2019-02-08,7240,7380,7030,7200,41233,72000.0,10000000.0
2019-02-11,7330,7330,7100,7230,33459,72300.0,10000000.0
2019-02-12,7210,7240,7100,7200,38834,72000.0,10000000.0
2019-02-13,7200,7320,7150,7290,70267,72900.0,10000000.0
2019-02-14,7300,7320,7170,7290,42023,72900.0,10000000.0
2019-02-15,7960,8750,7350,7350,898582,73500.0,10000000.0
2019-02-18,7350,7450,7230,7290,101171,72900.0,10000000.0
2019-02-19,7260,7410,7230,7370,60965,73700.0,10000000.0
2019-02-20,7290,7500,7280,7420,89149,74200.0,10000000.0
2019-02-21,7510,7740,7390,7670,260014,76700.0,10000000.0
2019-02-22,7640,7710,7380,7460,142503,74600.0,10000000.0
2019-02-25,7470,7550,7350,7500,72673,75000.0,10000000.0
2019-02-26,7480,7550,7340,7360,68368,73600.0,10000000.0
2019-02-27,7370,7440,7250,7280,57183,72800.0,10000000.0
2019-02-28,7260,7350,7000,7070,81934,70700.0,10000000.0
2019-03-04,7170,7250,7090,7160,36390,71600.0,10000000.0
2019-03-05,7140,7240,7080,7200,26320,72000.0,10000000.0
2019-03-06,7160,7260,7150,7190,29882,71900.0,10000000.0
2019-03-07,7210,7340,7050,7070,62846,70700.0,10000000.0
2019-03-08,7180,7180,6910,6950,77117,69500.0,10000000.0
2019-03-11,6880,6940,6610,6730,67258,67300.0,10000000.0
2019-03-12,6850,7090,6750,6960,56635,69600.0,10000000.0
2019-03-13,6960,7000,6820,6890,33134,68900.0,10000000.0
2019-03-14,6840,7000,6840,6990,32655,69900.0,10000000.0
2019-03-15,7120,7120,6850,6850,42644,68500.0,10000000.0
2019-03-18,6940,7030,6840,6860,26212,68600.0,10000000.0
2019-03-19,6880,7000,6860,6880,26598,68800.0,10000000.0
2019-03-20,6890,7000,6860,6900,22631,69000.0,10000000.0
2019-03-21,6900,6990,6760,6760,48799,67600.0,10000000.0
2019-03-22,6890,6940,6700,6760,31316,67600.0,10000000.0
2019-03-25,6600,7250,6530,6700,165679,67000.0,10000000.0
2019-03-26,6700,6810,6600,6700,29220,67000.0,10000000.0
2019-03-27,6910,6910,6610,6630,42061,66300.0,10000000.0
2019-03-28,6630,6730,6560,6600,33040,66000.0,10000000.0
2019-03-29,6730,6730,6500,6580,34375,65800.0,10000000.0
2019-04-01,6520,6660,6520,6640,25343,66400.0,10000000.0
2019-04-02,6730,6730,6620,6680,30120,66800.0,10000000.0
2019-04-03,6700,6830,6660,6790,42471,67900.0,10000000.0
2019-04-04,6830,6850,6680,6730,23671,67300.0,10000000.0
2019-04-05,6700,6770,6650,6770,29065,67700.0,10000000.0
2019-04-08,6820,6940,6770,6900,78752,69000.0,10000000.0
2019-04-09,6950,7080,6780,6900,66479,69000.0,10000000.0
2019-04-10,7190,7500,6890,6890,460759,68900.0,10000000.0
2019-04-11,6930,7000,6780,6940,68391,69400.0,10000000.0
2019-04-12,7000,7000,6840,6900,28427,69000.0,10000000.0
2019-04-15,6920,6980,6850,6880,36041,68800.0,10000000.0
2019-04-16,6890,6970,6620,6850,72637,68500.0,10000000.0
2019-04-17,6900,6910,6700,6720,53409,67200.0,10000000.0
2019-04-18,6730,6850,6620,6660,61465,66600.0,10000000.0
2019-04-19,6700,6800,6690,6700,31572,67000.0,10000000.0
2019-04-22,6730,6960,6730,6880,82817,68800.0,10000000.0
2019-04-23,6880,6910,6710,6820,34617,68200.0,10000000.0
2019-04-24,6860,7020,6810,6920,93394,69200.0,10000000.0
2019-04-25,6880,6950,6760,6760,41588,67600.0,10000000.0
2019-04-26,6730,6790,6530,6560,81011,65600.0,10000000.0
2019-04-29,6590,6660,6460,6560,27027,65600.0,10000000.0
2019-04-30,6520,6600,6420,6500,30230,65000.0,10000000.0
2019-05-02,6400,6700,6400,6690,40545,66900.0,10000000.0
2019-05-03,6630,6740,6630,6680,34994,66800.0,10000000.0
2019-05-07,6580,6640,6520,6620,26766,66200.0,10000000.0
2019-05-08,6490,6610,6490,6520,30183,65200.0,10000000.0
2019-05-09,6490,6510,6100,6110,101034,61100.0,10000000.0
2019-05-10,6060,6180,5930,5970,62225,59700.0,10000000.0
2019-05-13,5970,6130,5830,5870,37760,58700.0,10000000.0
2019-05-14,5700,6000,5670,5900,68731,59000.0,10000000.0
2019-05-15,5850,6140,5850,6090,31934,60900.0,10000000.0
2019-05-16,6060,6130,5850,5890,41059,58900.0,10000000.0
2019-05-17,5910,6480,5910,6060,130468,60600.0,10000000.0
2019-05-20,6000,6120,5810,5900,47316,59000.0,10000000.0
2019-05-21,5810,5930,5670,5780,50941,57800.0,10000000.0
2019-05-22,5710,5840,5710,5790,23244,57900.0,10000000.0
2019-05-23,5770,5890,5730,5750,16328,57500.0,10000000.0
2019-05-24,5750,5780,5690,5690,30123,56900.0,10000000.0
2019-05-27,5620,5800,5570,5650,19816,56500.0,10000000.0
2019-05-28,5650,5710,5550,5670,20121,56700.0,10000000.0
2019-05-29,5760,5760,5510,5550,35516,55500.0,10000000.0
2019-05-30,5550,5550,5290,5320,40141,53200.0,10000000.0
2019-05-31,5300,5400,5300,5390,20666,53900.0,10000000.0
2019-06-03,5310,5430,5290,5410,14769,54100.0,10000000.0
2019-06-04,5430,5480,5360,5400,15998,54000.0,10000000.0
2019-06-05,5410,5590,5410,5460,31968,54600.0,10000000.0
2019-06-07,5490,5650,5490,5590,32124,55900.0,10000000.0
2019-06-10,5640,5650,5530,5650,37345,56500.0,10000000.0
2019-06-11,5620,5690,5600,5690,20044,56900.0,10000000.0
2019-06-12,5690,5740,5620,5680,22993,56800.0,10000000.0
2019-06-13,5690,5770,5670,5720,13975,57200.0,10000000.0
2019-06-14,5700,5770,5640,5680,14560,56800.0,10000000.0
2019-06-17,5650,5670,5590,5590,28485,55900.0,10000000.0
2019-06-18,5590,6250,5590,5760,407862,57600.0,10000000.0
2019-06-19,5890,7480,5850,7480,2287346,74800.0,10000000.0
2019-06-20,8520,8600,7700,7820,5165688,78200.0,10000000.0
2019-06-21,7720,7750,7390,7450,1026827,74500.0,10000000.0
2019-06-24,7450,9590,7220,8370,10322699,83700.0,10000000.0
2019-06-25,8250,10100,8100,8720,9636592,87200.0,10000000.0
2019-06-26,8560,9590,8310,8430,3184662,84300.0,10000000.0
2019-06-27,8430,8790,7710,7750,1457892,77500.0,10000000.0
2019-06-28,7700,9680,7700,9200,14028592,92000.0,10000000.0
2019-07-01,8800,9200,8800,9000,712319,90000.0,10000000.0
2019-07-02,9140,9140,8930,9020,371271,90200.0,10000000.0
2019-07-03,8950,9350,8950,9300,817005,93000.0,10000000.0
2019-07-04,9150,11350,8740,10400,11702300,104000.0,10000000.0
2019-07-05,10800,12150,10350,10400,7592172,104000.0,10000000.0
2019-07-08,10400,11700,10050,10850,3927980,108500.0,10000000.0
2019-07-09,10850,11600,10500,11000,2449598,110000.0,10000000.0
2019-07-10,12000,12450,10850,11000,3801934,110000.0,10000000.0
2019-07-11,11150,11300,10500,11200,1785258,112000.0,10000000.0
2019-07-12,11150,11500,10550,10600,1772622,106000.0,10000000.0
2019-07-15,10550,11000,10050,10250,1627579,102500.0,10000000.0
2019-07-16,10200,10250,9550,9840,1685959,98400.0,10000000.0
2019-07-17,9890,10100,9320,9500,1490002,95000.0,10000000.0
2019-07-18,9690,9840,9010,9130,1299459,91300.0,10000000.0
2019-07-19,9130,10300,9120,9260,5604552,92600.0,10000000.0
2019-07-22,9160,9200,8790,8940,788132,89400.0,10000000.0
2019-07-23,9120,9690,8930,9010,2406351,90100.0,10000000.0
2019-07-24,8970,9350,8510,8600,915699,86000.0,10000000.0
2019-07-25,8600,8780,8200,8300,779198,83000.0,10000000.0
2019-07-26,8500,8740,8160,8330,1098994,83300.0,10000000.0
2019-07-29,8300,8500,7840,7850,633643,78500.0,10000000.0
2019-07-30,7770,8130,7760,7930,568979,79300.0,10000000.0
2019-07-31,7800,8440,7560,8270,1485771,82700.0,10000000.0
2019-08-01,8080,8310,7720,7830,592420,78300.0,10000000.0
2019-08-02,7570,8180,7550,8000,575021,80000.0,10000000.0
2019-08-05,7910,7990,7260,7300,534901,73000.0,10000000.0
2019-08-06,6980,7550,6600,6970,763902,69700.0,10000000.0
2019-08-07,6980,7330,6980,7230,365662,72300.0,10000000.0
2019-08-08,7380,7800,7320,7510,663105,75100.0,10000000.0
2019-08-09,7620,7730,7530,7600,446293,76000.0,10000000.0
2019-08-12,7590,7910,7430,7890,434766,78900.0,10000000.0
2019-08-13,7940,8170,7750,8000,888753,80000.0,10000000.0
2019-08-14,8200,9320,8180,8290,5332533,82900.0,10000000.0
2019-08-16,8060,8190,7690,7690,615105,76900.0,10000000.0
2019-08-19,7690,8900,7690,8190,4581808,81900.0,10000000.0
2019-08-20,8390,8800,8220,8630,1593657,86300.0,10000000.0
2019-08-21,8700,9050,8500,8500,1357047,85000.0,10000000.0
2019-08-22,8630,8950,8370,8500,880162,85000.0,10000000.0
2019-08-23,8420,8600,8140,8250,469705,82500.0,10000000.0
2019-08-26,8000,8060,7560,7590,448844,75900.0,10000000.0
2019-08-27,7790,8150,7740,7780,571446,77800.0,10000000.0
2019-08-28,7890,8400,7820,8120,935364,81200.0,10000000.0
2019-08-29,8200,8420,7940,8030,578510,80300.0,10000000.0
2019-08-30,8180,8350,8090,8170,370216,81700.0,10000000.0
2019-09-02,8220,8310,8080,8100,277027,81000.0,10000000.0
2019-09-03,8120,8240,7970,8090,252786,80900.0,10000000.0
2019-09-04,8070,8950,8020,8630,3755575,86300.0,10000000.0
2019-09-05,8800,9130,8660,8770,1998984,87700.0,10000000.0
2019-09-06,9000,9750,8820,9280,4564646,92800.0,10000000.0
2019-09-09,9350,9560,8900,9000,910563,90000.0,10000000.0
2019-09-10,9000,9220,8640,8710,532622,87100.0,10000000.0
2019-09-11,8710,9190,8640,9130,618787,91300.0,10000000.0
2019-09-16,9120,9120,8830,9020,341803,90200.0,10000000.0
2019-09-17,8950,9380,8820,9340,799016,93400.0,10000000.0
2019-09-18,9260,9450,9100,9120,381697,91200.0,10000000.0
2019-09-19,9120,9410,9070,9200,513200,92000.0,10000000.0
2019-09-20,9200,9370,9070,9100,420549,91000.0,10000000.0
2019-09-23,9000,9090,8840,8840,236537,88400.0,10000000.0
2019-09-24,8910,9370,8880,8890,822210,88900.0,10000000.0
2019-09-25,8860,8870,8340,8380,454680,83800.0,10000000.0
2019-09-26,8480,8670,8040,8340,292505,83400.0,10000000.0
2019-09-27,8270,8390,8120,8130,170434,81300.0,10000000.0
2019-09-30,8070,8210,7820,8160,223703,81600.0,10000000.0
2019-10-01,8160,8690,8150,8380,657782,83800.0,10000000.0
2019-10-02,8280,8450,8250,8280,109455,82800.0,10000000.0
2019-10-04,8280,8360,8000,8050,166510,80500.0,10000000.0
2019-10-07,8080,8210,7900,7940,143424,79400.0,10000000.0
