케이맥(043290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-03-10,5970,6290,5940,6200,21433,42396.0,6838015.0
2015-03-11,6200,6450,6200,6350,22594,43421.0,6838015.0
2015-03-12,6430,6430,6070,6120,30478,41849.0,6838015.0
2015-03-13,6140,6680,6140,6580,64365,44994.0,6838015.0
2015-03-16,6520,6770,6470,6610,34031,45199.0,6838015.0
2015-03-17,6690,6900,6550,6900,52725,47182.0,6838015.0
2015-03-18,6930,7000,6700,6730,34706,46020.0,6838015.0
2015-03-19,6800,6820,6360,6750,26400,46157.0,6838015.0
2015-03-20,6750,6840,6620,6800,15837,46499.0,6838015.0
2015-03-23,6800,6970,6790,6950,20456,47524.0,6838015.0
2015-03-24,6950,7080,6850,7000,22230,47866.0,6838015.0
2015-03-25,7000,7000,6700,6760,33267,46225.0,6838015.0
2015-03-26,6760,6800,6570,6630,41903,45336.0,6838015.0
2015-03-27,6700,6700,6570,6670,12591,45610.0,6838015.0
2015-03-30,6630,6870,6530,6790,5987,46430.0,6838015.0
2015-03-31,6900,6900,6720,6900,14860,47182.0,6838015.0
2015-04-01,6900,6900,6730,6840,21860,46772.0,6838015.0
2015-04-02,6840,6930,6750,6850,16392,46840.0,6838015.0
2015-04-03,6850,6960,6830,6960,7052,47593.0,6838015.0
2015-04-06,6960,7010,6860,7010,24283,47934.0,6838015.0
2015-04-07,7050,7150,6890,7110,47677,48618.0,6838015.0
2015-04-08,7170,7820,7110,7600,78519,51969.0,6838015.0
2015-04-09,7600,7990,7460,7600,22172,51969.0,6838015.0
2015-04-10,7790,7790,7300,7680,30302,52516.0,6838015.0
2015-04-13,7880,7880,7680,7820,22711,53473.0,6838015.0
2015-04-14,7780,8150,7780,8080,66484,55251.0,6838015.0
2015-04-15,8080,8200,7710,8110,30868,55456.0,6838015.0
2015-04-16,8340,8350,8150,8280,25002,56619.0,6838015.0
2015-04-17,8350,8350,8080,8180,23965,55935.0,6838015.0
2015-04-20,8160,8160,7730,7880,44347,53884.0,6838015.0
2015-04-21,7820,8010,7770,8000,32139,54704.0,6838015.0
2015-04-22,8030,8160,7600,7990,22656,54636.0,6838015.0
2015-04-23,8000,8000,7600,7800,18259,53337.0,6838015.0
2015-04-24,8120,8300,8050,8200,48308,56072.0,6838015.0
2015-04-27,8280,8500,8230,8280,29916,56619.0,6838015.0
2015-04-28,8290,8290,8100,8100,14102,55388.0,6838015.0
2015-04-29,8110,8200,7940,8200,11995,56072.0,6838015.0
2015-04-30,8270,8270,8000,8170,19141,55867.0,6838015.0
2015-05-04,8250,8250,8100,8210,15807,56140.0,6838015.0
2015-05-06,8210,8210,7500,8030,26272,54909.0,6838015.0
2015-05-07,7860,8250,7860,8100,28319,55388.0,6838015.0
2015-05-08,8060,8270,8060,8270,12321,56550.0,6838015.0
2015-05-11,8260,8400,8130,8200,20635,56072.0,6838015.0
2015-05-12,8240,8270,8070,8200,14727,56072.0,6838015.0
2015-05-13,8200,8240,7980,7980,12030,54567.0,6838015.0
2015-05-14,8000,8070,7700,8000,38132,54704.0,6838015.0
2015-05-15,7860,8020,7850,7990,16352,54636.0,6838015.0
2015-05-18,7990,7990,7640,7700,16656,52653.0,6838015.0
2015-05-19,7700,7900,7600,7700,7187,52653.0,6838015.0
2015-05-20,7780,7780,7350,7460,32273,51012.0,6838015.0
2015-05-21,7460,7580,7400,7580,4856,51832.0,6838015.0
2015-05-22,7550,7680,7350,7440,29330,50875.0,6838015.0
2015-05-26,7440,7450,7180,7230,16664,49439.0,6838015.0
2015-05-27,7050,7200,6870,7000,35056,47866.0,6838015.0
2015-05-28,7000,7190,7000,7100,7989,48550.0,6838015.0
2015-05-29,7100,7150,7020,7030,6037,48071.0,6838015.0
2015-06-01,7000,7300,7000,7260,13067,49644.0,6838015.0
2015-06-02,7260,7910,7130,7890,75079,53952.0,6838015.0
2015-06-03,7950,8000,7550,7760,44088,53063.0,6838015.0
2015-06-04,7850,8400,7560,8210,69085,56140.0,6838015.0
2015-06-05,8020,9440,8020,9440,267319,64551.0,6838015.0
2015-06-08,9650,10200,9430,9930,208251,67901.0,6838015.0
2015-06-09,9800,11200,9600,10850,249107,74192.0,6838015.0
2015-06-10,10900,11350,10400,10800,132297,73851.0,6838015.0
2015-06-11,10850,11150,10150,10200,85488,69748.0,6838015.0
2015-06-12,10100,11000,9930,10900,153444,74534.0,6838015.0
2015-06-15,10750,11550,10400,10850,61392,74192.0,6838015.0
2015-06-16,10950,11200,9970,10350,121412,70773.0,6838015.0
2015-06-17,10600,11950,10050,11600,317667,79321.0,6838015.0
2015-06-18,11800,12000,11450,11750,79028,80347.0,6838015.0
2015-06-19,12100,13050,12000,12750,266810,87185.0,6838015.0
2015-06-22,13000,13000,12000,12150,144447,83082.0,6838015.0
2015-06-23,12000,12000,11150,11750,169096,80347.0,6838015.0
2015-06-24,11650,11750,10800,11150,123118,76244.0,6838015.0
2015-06-25,11350,11350,9610,9650,655093,65987.0,6838015.0
2015-06-26,9760,10300,9570,9980,441942,68243.0,6838015.0
2015-06-29,9700,9970,9280,9370,163101,64072.0,6838015.0
2015-06-30,9210,9640,8900,9380,121847,64141.0,6838015.0
2015-07-01,9420,9950,9360,9660,106495,66055.0,6838015.0
2015-07-02,9600,10400,9400,10250,195264,70090.0,6838015.0
2015-07-03,10200,10550,9960,10150,107934,69406.0,6838015.0
2015-07-06,10000,10200,9400,9530,113345,65166.0,6838015.0
2015-07-07,9530,9770,8750,8850,147856,60516.0,6838015.0
2015-07-08,9080,9080,8560,8640,51440,59080.0,6838015.0
2015-07-09,8610,8610,7960,8320,82335,56892.0,6838015.0
2015-07-10,8340,10000,8340,9540,222894,65235.0,6838015.0
2015-07-13,9530,9800,9130,9530,89625,65166.0,6838015.0
2015-07-14,9530,9940,9490,9580,75871,65508.0,6838015.0
2015-07-15,9590,11350,9530,11100,278231,75902.0,6838015.0
2015-07-16,11250,11900,10650,11600,200392,79321.0,6838015.0
2015-07-17,11800,11800,11100,11400,92691,77953.0,6838015.0
2015-07-20,11800,12450,11550,11950,152494,81714.0,6838015.0
2015-07-21,12100,12700,11650,12300,112178,84108.0,6838015.0
2015-07-22,12100,12550,11400,11400,102230,77953.0,6838015.0
2015-07-23,11600,12200,11550,11900,165566,81372.0,6838015.0
2015-07-24,11900,12350,11450,12050,89632,82398.0,6838015.0
2015-07-27,11700,11950,11300,11450,69716,78295.0,6838015.0
2015-07-28,10900,11150,9900,10450,208402,71457.0,6838015.0
2015-07-29,10750,11250,10000,10350,92361,70773.0,6838015.0
2015-07-30,10550,10700,9860,10250,61560,70090.0,6838015.0
2015-07-31,10250,10650,10000,10400,28167,71115.0,6838015.0
2015-08-03,10450,10800,9750,9810,56550,67081.0,6838015.0
2015-08-04,9670,10900,9670,10550,59780,72141.0,6838015.0
2015-08-05,10350,10900,10350,10700,18598,73167.0,6838015.0
2015-08-06,10700,11450,10650,10650,52467,72825.0,6838015.0
2015-08-07,10500,10900,10350,10500,42571,71799.0,6838015.0
2015-08-10,10500,10700,10250,10450,39313,71457.0,6838015.0
2015-08-11,10700,10900,9010,9030,236621,61747.0,6838015.0
2015-08-12,8810,9020,7600,8150,192105,55730.0,6838015.0
2015-08-13,8300,8300,7960,8080,68462,55251.0,6838015.0
2015-08-17,8090,8090,7320,7640,194461,52242.0,6838015.0
2015-08-18,7760,7850,7300,7500,91610,51285.0,6838015.0
2015-08-19,7330,7500,6520,6910,154800,47251.0,6838015.0
2015-08-20,7100,7250,6800,6910,33938,47251.0,6838015.0
2015-08-21,6890,6890,6130,6200,107193,42396.0,6838015.0
2015-08-24,6000,6430,5810,6000,104911,41028.0,6838015.0
2015-08-25,6170,6600,6010,6450,57928,44105.0,6838015.0
2015-08-26,6450,6690,6040,6320,76225,43216.0,6838015.0
2015-08-27,6420,6760,6310,6710,72069,45883.0,6838015.0
2015-08-28,6840,7200,6800,6850,64291,46840.0,6838015.0
2015-08-31,6810,6990,6550,6680,60007,45678.0,6838015.0
2015-09-01,6680,6930,6320,6400,34046,43763.0,6838015.0
2015-09-02,6240,6600,6160,6600,37833,45131.0,6838015.0
2015-09-03,6700,6750,6530,6600,15382,45131.0,6838015.0
2015-09-04,6610,6700,6100,6210,31759,42464.0,6838015.0
2015-09-07,6190,6400,6110,6230,21887,42601.0,6838015.0
2015-09-08,6350,6350,5790,5930,55563,40549.0,6838015.0
2015-09-09,6190,6190,5940,6070,18843,41507.0,6838015.0
2015-09-10,6020,6180,6020,6140,22193,41985.0,6838015.0
2015-09-11,6120,6350,6120,6260,24229,42806.0,6838015.0
2015-09-14,6270,6370,6100,6100,15641,41712.0,6838015.0
2015-09-15,6420,6450,6200,6310,34376,43148.0,6838015.0
2015-09-16,6400,6480,6280,6350,21622,43421.0,6838015.0
2015-09-17,6360,6870,6350,6700,50874,45815.0,6838015.0
2015-09-18,6600,7290,6600,7000,55482,47866.0,6838015.0
2015-09-21,6930,7080,6760,6830,21192,46704.0,6838015.0
2015-09-22,6870,7200,6800,7100,25715,48550.0,6838015.0
2015-09-23,7030,7230,6930,7000,39035,47866.0,6838015.0
2015-09-24,7240,7240,6900,7040,18566,48140.0,6838015.0
2015-09-25,6910,7010,6770,6910,20486,47251.0,6838015.0
2015-09-30,6910,7210,6660,7030,23457,48071.0,6838015.0
2015-10-01,7040,7150,6930,7040,11874,48140.0,6838015.0
2015-10-02,7040,7100,6900,7070,27414,48345.0,6838015.0
2015-10-05,7200,7200,6940,7040,18306,48140.0,6838015.0
2015-10-06,6980,6980,6820,6910,34487,47251.0,6838015.0
2015-10-07,7020,7020,6630,6820,42651,46635.0,6838015.0
2015-10-08,6950,7060,6850,6980,27820,47729.0,6838015.0
2015-10-12,6980,7160,6930,6940,10824,47456.0,6838015.0
2015-10-13,6890,7020,6810,6880,39746,47046.0,6838015.0
2015-10-14,6850,6930,6610,6670,39708,45610.0,6838015.0
2015-10-15,6660,6870,6660,6850,14664,46840.0,6838015.0
2015-10-16,6990,7000,6850,6900,6111,47182.0,6838015.0
2015-10-19,6980,6980,6800,6830,9872,46704.0,6838015.0
2015-10-20,6950,6950,6770,6900,8633,47182.0,6838015.0
2015-10-21,6990,7030,6700,6770,22151,46293.0,6838015.0
2015-10-22,6950,6950,6630,6650,16783,45473.0,6838015.0
2015-10-23,6920,6920,6530,6580,34040,44994.0,6838015.0
2015-10-26,6590,6670,6240,6240,61761,42669.0,6838015.0
2015-10-27,6360,6360,6100,6360,38649,43490.0,6838015.0
2015-10-28,6540,6540,6200,6270,13282,42874.0,6838015.0
2015-10-29,6310,6560,6270,6500,21656,44447.0,6838015.0
2015-10-30,6500,6640,6380,6540,14916,44721.0,6838015.0
2015-11-02,6640,6700,6420,6540,34501,44721.0,6838015.0
2015-11-03,6430,6630,6420,6540,22658,44721.0,6838015.0
2015-11-04,6460,6630,6460,6550,5503,44789.0,6838015.0
2015-11-05,6630,6650,6450,6480,36898,44310.0,6838015.0
2015-11-06,6760,6760,6510,6660,21076,45541.0,6838015.0
2015-11-09,6690,8290,6560,7580,411719,51832.0,6838015.0
2015-11-10,7570,8000,6910,7040,141425,48140.0,6838015.0
2015-11-11,7110,7190,6600,6660,138622,45541.0,6838015.0
2015-11-12,6660,6860,6660,6860,32888,46909.0,6838015.0
2015-11-13,6890,7180,6600,7110,108497,48618.0,6838015.0
2015-11-16,7070,7290,6930,6950,99835,47524.0,6838015.0
2015-11-17,7000,7110,6840,7060,30966,48276.0,6838015.0
2015-11-18,7160,7160,6800,6800,39682,46499.0,6838015.0
2015-11-19,6960,7230,6820,7120,64674,48687.0,6838015.0
2015-11-20,7130,7560,7130,7410,57936,50670.0,6838015.0
2015-11-23,7410,7540,7290,7490,47675,51217.0,6838015.0
2015-11-24,7480,7590,7310,7390,27881,50533.0,6838015.0
2015-11-25,7340,7490,7320,7320,27565,50054.0,6838015.0
2015-11-26,7460,8050,7400,7920,116635,54157.0,6838015.0
2015-11-27,8000,8200,7680,8000,81649,54704.0,6838015.0
2015-11-30,8010,8050,7500,7580,69760,51832.0,6838015.0
2015-12-01,7680,7890,7560,7890,45353,53952.0,6838015.0
2015-12-02,7890,7940,7590,7680,39722,52516.0,6838015.0
2015-12-03,7680,7680,7280,7500,28315,51285.0,6838015.0
2015-12-04,7350,7430,7100,7290,64595,49849.0,6838015.0
2015-12-07,7370,7380,7230,7300,23896,49918.0,6838015.0
2015-12-08,7340,7400,7110,7300,26353,49918.0,6838015.0
2015-12-09,7300,7750,7180,7650,85492,52311.0,6838015.0
2015-12-10,7670,7710,7440,7650,28955,52311.0,6838015.0
2015-12-11,7650,7790,7410,7470,26277,51080.0,6838015.0
2015-12-14,7240,7320,7100,7260,43749,49644.0,6838015.0
2015-12-15,7170,7410,7140,7350,50808,50259.0,6838015.0
2015-12-16,7450,7520,7370,7400,13121,50601.0,6838015.0
2015-12-17,7550,7800,7410,7630,20576,52174.0,6838015.0
2015-12-18,7560,7650,7560,7620,22204,52106.0,6838015.0
2015-12-21,7800,7980,7610,7720,76086,52789.0,6838015.0
2015-12-22,7720,8270,7520,8000,67413,54704.0,6838015.0
2015-12-23,8140,8740,8020,8460,193215,57850.0,6838015.0
2015-12-24,8610,8850,8370,8460,75505,57850.0,6838015.0
2015-12-28,8320,8430,8150,8260,27824,56482.0,6838015.0
2015-12-29,8350,8420,8200,8300,11059,56756.0,6838015.0
2015-12-30,8550,8550,8030,8060,39361,55114.0,6838015.0
2016-01-04,8100,8230,7810,7850,28605,53678.0,6838015.0
2016-01-05,7850,8130,7720,8120,51859,55525.0,6838015.0
2016-01-06,8140,8150,7780,8030,31111,54909.0,6838015.0
2016-01-07,8000,8060,7690,7700,55554,52653.0,6838015.0
2016-01-08,7610,7670,7330,7650,42906,52311.0,6838015.0
2016-01-11,7650,7650,7470,7590,65350,51901.0,6838015.0
2016-01-12,7540,7650,7490,7550,14164,51627.0,6838015.0
2016-01-13,7570,7970,7570,7870,46014,53815.0,6838015.0
2016-01-14,7740,8500,7700,8250,173606,56414.0,6838015.0
2016-01-15,8800,8950,8250,8520,228654,58260.0,6838015.0
2016-01-18,8520,8940,8400,8900,92219,60858.0,6838015.0
2016-01-19,8860,9290,8820,9000,81321,61542.0,6838015.0
2016-01-20,9090,9100,8500,8570,61494,58602.0,6838015.0
2016-01-21,8550,8700,8300,8600,28003,58807.0,6838015.0
2016-01-22,8650,8700,8400,8410,30519,57508.0,6838015.0
2016-01-25,8410,9000,8410,8850,44110,60516.0,6838015.0
2016-01-26,8880,8910,8700,8800,21129,60175.0,6838015.0
2016-01-27,9120,9500,8870,8900,169704,60858.0,6838015.0
2016-01-28,8910,9060,8700,8970,30439,61337.0,6838015.0
2016-01-29,8970,9020,8770,8820,23948,60311.0,6838015.0
2016-02-01,8990,8990,8770,8940,26264,61132.0,6838015.0
2016-02-02,8870,8950,8580,8720,55530,59627.0,6838015.0
2016-02-03,8790,8790,8440,8460,34501,57850.0,6838015.0
2016-02-04,8460,8600,8300,8500,62167,58123.0,6838015.0
2016-02-05,8570,9280,8570,8930,200254,61063.0,6838015.0
2016-02-11,8740,8740,8480,8500,58759,58123.0,6838015.0
2016-02-12,8330,8500,7660,7750,98747,52995.0,6838015.0
2016-02-15,7750,8140,7730,8050,31201,55046.0,6838015.0
2016-02-16,8250,8390,8100,8270,25704,56550.0,6838015.0
2016-02-17,8260,8360,8110,8160,31692,55798.0,6838015.0
2016-02-18,8270,8490,8270,8410,38497,57508.0,6838015.0
2016-02-19,8320,8560,8200,8400,53235,57439.0,6838015.0
2016-02-22,8500,8510,8150,8250,50452,56414.0,6838015.0
2016-02-23,8280,8400,8210,8260,23269,56482.0,6838015.0
2016-02-24,8260,8390,8200,8230,30877,56277.0,6838015.0
2016-02-25,8240,8710,8230,8550,79450,58465.0,6838015.0
2016-02-26,8570,9060,8450,8850,94818,60516.0,6838015.0
2016-02-29,8940,9180,8820,9100,138276,62226.0,6838015.0
2016-03-02,9100,9350,8960,8990,95999,61474.0,6838015.0
2016-03-03,8990,9080,8620,8810,58878,60243.0,6838015.0
2016-03-04,8770,9030,8700,8920,35566,60995.0,6838015.0
2016-03-07,8860,9040,8690,8740,51070,59764.0,6838015.0
2016-03-08,8740,8850,8580,8800,27995,60175.0,6838015.0
2016-03-09,8660,8870,8660,8860,25981,60585.0,6838015.0
2016-03-10,8860,9040,8830,8870,20369,60653.0,6838015.0
2016-03-11,8900,8990,8690,8840,15772,60448.0,6838015.0
2016-03-14,8930,8930,8630,8700,28134,59491.0,6838015.0
2016-03-15,8680,8790,8510,8690,26448,59422.0,6838015.0
2016-03-16,8690,8750,8470,8650,15717,59149.0,6838015.0
2016-03-17,8590,8730,8540,8650,10484,59149.0,6838015.0
2016-03-18,8640,8740,8510,8560,25246,58533.0,6838015.0
2016-03-21,8740,8800,8510,8670,19445,59286.0,6838015.0
2016-03-22,8680,8760,8520,8600,19120,58807.0,6838015.0
2016-03-23,8800,8860,8710,8790,71364,60106.0,6838015.0
2016-03-24,8790,8850,8480,8840,66025,60448.0,6838015.0
2016-03-25,9100,9100,8710,8880,39774,60722.0,6838015.0
2016-03-28,8880,8880,8490,8500,26104,58123.0,6838015.0
2016-03-29,8430,8540,8320,8360,48833,57166.0,6838015.0
2016-03-30,8360,8430,8300,8350,53283,57097.0,6838015.0
2016-03-31,8430,8600,8350,8560,36076,58533.0,6838015.0
2016-04-01,8630,8740,8530,8540,25562,58397.0,6838015.0
2016-04-04,8510,8630,8500,8500,10433,58123.0,6838015.0
2016-04-05,8500,8640,8430,8500,16461,58123.0,6838015.0
2016-04-06,8500,8740,8450,8530,12429,58328.0,6838015.0
2016-04-07,8530,8970,8470,8590,55758,58739.0,6838015.0
2016-04-08,8780,8940,8700,8880,28889,60722.0,6838015.0
2016-04-11,8990,9250,8840,9200,102049,62910.0,6838015.0
2016-04-12,9200,9290,8900,9050,35548,61884.0,6838015.0
2016-04-14,9020,9210,8900,9210,37821,62978.0,6838015.0
2016-04-15,9250,9600,9100,9200,145933,62910.0,6838015.0
2016-04-18,9290,9290,8990,9110,37051,62294.0,6838015.0
2016-04-19,9010,9110,8890,8910,37880,60927.0,6838015.0
2016-04-20,9030,9030,8840,8840,16434,60448.0,6838015.0
2016-04-21,8890,8980,8830,8970,16887,61337.0,6838015.0
2016-04-22,8970,9000,8860,8990,18540,61474.0,6838015.0
2016-04-25,9070,9220,9000,9120,77608,62363.0,6838015.0
2016-04-26,9120,9180,9000,9050,28508,61884.0,6838015.0
2016-04-27,9100,9190,8990,9070,43357,62021.0,6838015.0
2016-04-28,9060,9380,9050,9200,48427,62910.0,6838015.0
2016-04-29,9200,9490,9100,9440,35743,64551.0,6838015.0
2016-05-02,9410,9680,9370,9500,74528,64961.0,6838015.0
2016-05-03,9500,9570,9470,9490,24585,64893.0,6838015.0
2016-05-04,9350,9540,9250,9440,23020,64551.0,6838015.0
2016-05-09,9380,9440,8900,8940,40091,61132.0,6838015.0
2016-05-10,8950,9140,8830,9010,27016,61611.0,6838015.0
2016-05-11,9010,9200,8970,9200,27119,62910.0,6838015.0
2016-05-12,9200,9200,8950,9160,31414,62636.0,6838015.0
2016-05-13,9140,9990,8970,9750,244335,66671.0,6838015.0
2016-05-16,9710,9800,9360,9570,91141,65440.0,6838015.0
2016-05-17,9330,9550,8800,8800,137689,60175.0,6838015.0
2016-05-18,8700,8960,8600,8730,45910,59696.0,6838015.0
2016-05-19,8730,8860,8230,8230,78017,56277.0,6838015.0
2016-05-20,8230,8580,8200,8470,41517,57918.0,6838015.0
2016-05-23,8390,8650,8390,8650,28470,59149.0,6838015.0
2016-05-24,8650,8670,8220,8310,50616,56824.0,6838015.0
2016-05-25,8260,8570,8260,8570,38259,58602.0,6838015.0
2016-05-26,8430,8560,8190,8270,38167,56550.0,6838015.0
2016-05-27,8290,8370,8260,8340,20891,57029.0,6838015.0
2016-05-30,8480,8570,8300,8430,50048,57644.0,6838015.0
2016-05-31,9100,9500,8800,8860,230501,60585.0,6838015.0
2016-06-01,8800,8900,8700,8900,33424,60858.0,6838015.0
2016-06-02,8900,8920,8700,8770,12382,59969.0,6838015.0
2016-06-03,8800,8870,8740,8840,15455,60448.0,6838015.0
2016-06-07,8840,8850,8620,8750,18225,59833.0,6838015.0
2016-06-08,8650,8790,8650,8670,14076,59286.0,6838015.0
2016-06-09,8700,8720,8450,8450,20841,57781.0,6838015.0
2016-06-10,8500,8500,8360,8390,18963,57371.0,6838015.0
2016-06-13,8390,8570,8300,8550,15094,58465.0,6838015.0
2016-06-14,8550,8550,8320,8390,16311,57371.0,6838015.0
2016-06-15,8390,8620,8360,8510,34658,58192.0,6838015.0
2016-06-16,8930,8960,8500,8500,51515,58123.0,6838015.0
2016-06-17,8790,8800,8590,8600,24187,58807.0,6838015.0
2016-06-20,8510,8700,8510,8660,13261,59217.0,6838015.0
2016-06-21,8820,8830,8660,8700,18803,59491.0,6838015.0
2016-06-22,8800,8800,8430,8480,21544,57986.0,6838015.0
2016-06-23,8490,8560,8350,8480,30717,57986.0,6838015.0
2016-06-24,8700,8700,7840,8230,94967,56277.0,6838015.0
2016-06-27,8000,8300,7950,8280,19304,56619.0,6838015.0
2016-06-28,8030,8550,8030,8490,24516,58055.0,6838015.0
2016-06-29,8580,8890,8480,8700,42955,59491.0,6838015.0
2016-06-30,8720,9260,8720,9160,124254,62636.0,6838015.0
2016-07-01,9290,9660,9210,9470,155240,64756.0,6838015.0
2016-07-04,9470,10000,9360,9890,172276,67628.0,6838015.0
2016-07-05,9900,10350,9730,10050,126352,68722.0,6838015.0
2016-07-06,9980,10350,9820,10300,163969,70432.0,6838015.0
2016-07-07,10300,10500,10050,10350,105081,70773.0,6838015.0
2016-07-08,10200,10400,9900,9980,88227,68243.0,6838015.0
2016-07-11,10300,11000,10200,10900,232323,74534.0,6838015.0
2016-07-12,10900,10950,10650,10850,77901,74192.0,6838015.0
2016-07-13,10850,11350,10800,11050,143120,75560.0,6838015.0
2016-07-14,11050,11150,10650,11150,71191,76244.0,6838015.0
2016-07-15,11150,11550,11100,11300,131511,77270.0,6838015.0
2016-07-18,11250,11600,10900,11350,93224,77611.0,6838015.0
2016-07-19,11200,11600,11200,11300,82975,77270.0,6838015.0
2016-07-20,11550,11950,11500,11700,217429,80005.0,6838015.0
2016-07-21,11800,14100,11700,13700,1032226,93681.0,6838015.0
2016-07-22,13600,13900,13150,13700,363140,93681.0,6838015.0
2016-07-25,13900,14200,13250,13400,166337,91629.0,6838015.0
2016-07-26,13300,14500,13050,14500,317667,99151.0,6838015.0
2016-07-27,14500,15100,14050,14650,219614,100177.0,6838015.0
2016-07-28,14800,15250,14300,14850,192051,101545.0,6838015.0
2016-07-29,14950,15350,14550,15050,146803,102912.0,6838015.0
2016-08-01,15150,15800,14500,15750,240269,107699.0,6838015.0
2016-08-02,15850,16700,15750,15800,192162,108041.0,6838015.0
2016-08-03,15950,16850,15300,16200,311066,110776.0,6838015.0
2016-08-04,16600,17500,16350,17000,181204,116246.0,6838015.0
2016-08-05,17350,17650,16000,16350,271765,111802.0,6838015.0
2016-08-08,16250,16900,15800,16800,292966,114879.0,6838015.0
2016-08-09,16800,16800,15750,16400,276311,112143.0,6838015.0
2016-08-10,16400,16600,15950,16100,134704,110092.0,6838015.0
2016-08-11,15800,16150,15500,15600,205386,106673.0,6838015.0
2016-08-12,15850,16900,15150,16700,361081,114195.0,6838015.0
2016-08-16,16700,16750,15900,16050,170739,109750.0,6838015.0
2016-08-17,16050,17400,15950,17150,254029,117272.0,6838015.0
2016-08-18,17500,18300,17250,17550,280589,120007.0,6838015.0
2016-08-19,17600,18200,17400,18100,147992,123768.0,6838015.0
2016-08-22,17900,18250,17750,17950,78253,122742.0,6838015.0
2016-08-23,18000,19750,17750,19100,276058,130606.0,6838015.0
2016-08-24,19100,19100,18300,18300,117762,125136.0,6838015.0
2016-08-25,18200,19050,18200,18600,81629,127187.0,6838015.0
2016-08-26,18500,18850,17700,17700,82525,121033.0,6838015.0
2016-08-29,17500,18250,17050,17600,135721,120349.0,6838015.0
2016-08-30,17700,18200,17500,18200,66943,124452.0,6838015.0
2016-08-31,18050,18650,17300,18200,138880,124452.0,6838015.0
2016-09-01,18200,18400,17600,17700,45516,121033.0,6838015.0
2016-09-02,17800,17900,17350,17700,79976,121033.0,6838015.0
2016-09-05,17950,18450,17700,18300,82657,125136.0,6838015.0
2016-09-06,18300,18950,18150,18350,149102,125478.0,6838015.0
2016-09-07,18300,18700,17800,18500,138538,126503.0,6838015.0
2016-09-08,18400,18900,18200,18450,87590,126161.0,6838015.0
2016-09-09,18500,19850,18250,19450,190403,132999.0,6838015.0
2016-09-12,19000,19300,18300,18300,122038,125136.0,6838015.0
2016-09-13,18550,19000,18150,18900,108565,129238.0,6838015.0
2016-09-19,18800,19300,18700,18850,42544,128897.0,6838015.0
2016-09-20,18900,18950,18450,18500,40449,126503.0,6838015.0
2016-09-21,18500,18700,17650,17900,103260,122400.0,6838015.0
2016-09-22,18050,18900,18050,18750,93318,128213.0,6838015.0
2016-09-23,18550,19000,18250,18750,54064,128213.0,6838015.0
2016-09-26,18750,18800,18350,18550,34679,126845.0,6838015.0
2016-09-27,18550,18550,18000,18300,48047,125136.0,6838015.0
2016-09-28,18350,20800,18350,20700,342989,141547.0,6838015.0
2016-09-29,20900,21400,20450,21250,135743,145308.0,6838015.0
2016-09-30,21250,21500,20450,20900,106597,142915.0,6838015.0
2016-10-04,20900,21000,20100,20450,69152,139837.0,6838015.0
2016-10-05,20300,20600,19950,20150,59049,137786.0,6838015.0
2016-10-06,20700,20700,19600,19750,56692,135051.0,6838015.0
2016-10-07,19900,19900,19000,19000,70652,129922.0,6838015.0
2016-10-10,18750,19300,18600,19000,59044,129922.0,6838015.0
2016-10-11,19350,19500,18950,19300,77870,131974.0,6838015.0
2016-10-12,19300,19350,18500,18550,49596,126845.0,6838015.0
2016-10-13,18550,19150,17950,18850,75222,128897.0,6838015.0
2016-10-14,19200,19250,18550,19200,38978,131290.0,6838015.0
2016-10-17,19300,19300,18650,19000,35639,129922.0,6838015.0
2016-10-18,19200,20200,18950,20000,104139,136760.0,6838015.0
2016-10-19,20000,20250,19200,19300,48751,131974.0,6838015.0
2016-10-20,19350,20050,18800,19150,40963,130948.0,6838015.0
2016-10-21,19350,19400,18750,18800,27138,128555.0,6838015.0
2016-10-24,19150,19300,18850,19300,36634,131974.0,6838015.0
2016-10-25,19650,19800,18600,19450,59450,132999.0,6838015.0
2016-10-26,19450,19700,18700,19200,53316,131290.0,6838015.0
2016-10-27,19200,20000,19000,19950,97250,136418.0,6838015.0
2016-10-28,20150,20550,19700,19800,53189,135393.0,6838015.0
2016-10-31,19500,19600,18900,18900,48225,129238.0,6838015.0
2016-11-01,18700,19500,18700,19000,27712,129922.0,6838015.0
2016-11-02,18800,19000,17550,18300,70217,125136.0,6838015.0
2016-11-03,17900,18450,17850,17900,76184,122400.0,6838015.0
2016-11-04,17450,18300,17200,18050,45443,123426.0,6838015.0
2016-11-07,18150,19200,18150,18850,50978,128897.0,6838015.0
2016-11-08,18950,19200,18350,18500,30632,126503.0,6838015.0
2016-11-09,18500,18800,16400,17800,184063,121717.0,6838015.0
2016-11-10,17800,18150,15650,16050,330525,109750.0,6838015.0
2016-11-11,16150,17350,15550,16750,107382,114537.0,6838015.0
2016-11-14,16850,17000,16200,16700,46816,114195.0,6838015.0
2016-11-15,16800,17750,16800,17050,97817,116588.0,6838015.0
2016-11-16,17700,18350,17600,18100,129008,123768.0,6838015.0
2016-11-17,18500,18900,17750,18700,100309,127871.0,6838015.0
2016-11-18,18400,18750,18100,18550,51836,126845.0,6838015.0
2016-11-21,18700,19200,17900,19050,106819,130264.0,6838015.0
