에스에너지(095910),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-06-26,11800,12400,11550,11650,186146,51380.0,4410305.0
2009-06-29,11700,11800,10600,11000,139404,48513.0,4410305.0
2009-06-30,10800,11200,10300,10450,157509,46088.0,4410305.0
2009-07-01,9310,10400,9310,9900,1059433,43662.0,4410305.0
2009-07-02,10100,10150,9850,9860,260543,43486.0,4410305.0
2009-07-03,9510,9930,9510,9910,161081,50643.0,5110305.0
2009-07-06,10000,10200,9930,10150,191495,51870.0,5110305.0
2009-07-07,10150,10200,9940,9980,138573,51001.0,5110305.0
2009-07-08,9960,9960,9830,9860,112281,50388.0,5110305.0
2009-07-09,9900,11250,9700,10600,364577,54169.0,5110305.0
2009-07-10,10750,10750,9930,9940,228591,50796.0,5110305.0
2009-07-13,9980,10100,9300,9300,142185,47526.0,5110305.0
2009-07-14,9110,9250,8720,8780,479008,44868.0,5110305.0
2009-07-15,8900,9250,8820,8990,337948,45942.0,5110305.0
2009-07-16,8950,10300,8770,9630,1791342,98424.0,10220610.0
2009-07-17,9940,9980,9430,9430,527439,96380.0,10220610.0
2009-07-20,9430,9780,9270,9500,310849,97096.0,10220610.0
2009-07-21,9570,9790,9520,9610,322857,98220.0,10220610.0
2009-07-22,9700,9710,9340,9400,251035,96074.0,10220610.0
2009-07-23,9370,9430,9060,9130,256719,93314.0,10220610.0
2009-07-24,9220,9280,9000,9000,218995,91985.0,10220610.0
2009-07-27,9190,9740,9120,9490,440183,96994.0,10220610.0
2009-07-28,9510,9510,9290,9350,214611,95563.0,10220610.0
2009-07-29,9390,9450,9230,9230,148177,94336.0,10220610.0
2009-07-30,9150,9220,9090,9220,122967,94234.0,10220610.0
2009-07-31,9300,9330,9150,9180,161516,93825.0,10220610.0
2009-08-03,9200,9310,9090,9260,186993,94643.0,10220610.0
2009-08-04,9440,9730,9220,9270,500030,94745.0,10220610.0
2009-08-05,9380,9400,9190,9190,162585,93927.0,10220610.0
2009-08-06,9190,9300,9100,9210,179759,94132.0,10220610.0
2009-08-07,9220,9350,9110,9260,177573,94643.0,10220610.0
2009-08-10,9310,9520,9220,9390,255994,95972.0,10220610.0
2009-08-11,9450,9710,9400,9590,343789,98016.0,10220610.0
2009-08-12,9610,9610,9360,9480,242645,96891.0,10220610.0
2009-08-13,9550,9840,9450,9650,337759,98629.0,10220610.0
2009-08-14,9740,9840,9540,9560,252696,97709.0,10220610.0
2009-08-17,9500,9570,9130,9200,234390,94030.0,10220610.0
2009-08-18,9150,9270,8970,9060,225464,92599.0,10220610.0
2009-08-19,9110,9200,8910,8910,173081,91066.0,10220610.0
2009-08-20,9160,10200,9160,10200,643586,104250.0,10220610.0
2009-08-21,11050,11650,10800,11050,3510972,112938.0,10220610.0
2009-08-24,11300,11300,10300,10300,1253857,105272.0,10220610.0
2009-08-25,10500,11800,10300,11800,1738558,120603.0,10220610.0
2009-08-26,12550,12600,11350,11350,2212199,116004.0,10220610.0
2009-08-27,11500,12250,11350,11600,1097871,118559.0,10220610.0
2009-08-28,11600,11800,10950,10950,673129,111916.0,10220610.0
2009-08-31,11050,11800,10900,10900,1012489,111405.0,10220610.0
2009-09-01,10950,11400,10600,11200,621796,114471.0,10220610.0
2009-09-02,10900,11950,10700,11800,891311,120603.0,10220610.0
2009-09-03,12050,12050,11450,11700,503273,119581.0,10220610.0
2009-09-04,11750,11900,11000,11250,404820,114982.0,10220610.0
2009-09-07,11500,12300,11400,12300,1006877,125714.0,10220610.0
2009-09-08,12250,12850,12100,12100,1131132,123669.0,10220610.0
2009-09-09,12350,13900,12200,12700,2483629,129802.0,10220610.0
2009-09-10,13000,13600,12450,12750,1139518,130313.0,10220610.0
2009-09-11,12750,13600,12700,13000,1240335,132868.0,10220610.0
2009-09-14,12900,14700,12800,13900,2481020,142066.0,10220610.0
2009-09-15,14250,15950,14200,15950,3039993,163019.0,10220610.0
2009-09-16,16750,18050,15650,15850,5722238,161997.0,10220610.0
2009-09-17,16100,16550,15100,16550,3672305,169151.0,10220610.0
2009-09-18,16450,17400,15850,15850,2314937,161997.0,10220610.0
2009-09-21,15550,15800,14850,14850,1516717,151776.0,10220610.0
2009-09-22,15200,16500,15150,15800,1912691,161486.0,10220610.0
2009-09-23,15750,15900,15050,15200,655890,155353.0,10220610.0
2009-09-24,15150,15550,14000,14300,659649,146155.0,10220610.0
2009-09-25,14300,14850,14250,14800,508429,151265.0,10220610.0
2009-09-28,14400,14600,13800,14400,787815,147177.0,10220610.0
2009-09-29,14900,15250,13850,13850,869593,141555.0,10220610.0
2009-09-30,13800,14500,13400,13700,1107327,140022.0,10220610.0
2009-10-01,13950,14000,12950,13150,432276,134401.0,10220610.0
2009-10-05,13000,13650,12850,13450,387793,137467.0,10220610.0
2009-10-06,13500,13850,13100,13350,428442,136445.0,10220610.0
2009-10-07,13700,14050,13350,13500,448825,137978.0,10220610.0
2009-10-08,13650,13850,13050,13700,306751,140022.0,10220610.0
2009-10-09,13800,13950,13600,13750,247532,140533.0,10220610.0
2009-10-12,13850,13950,13300,13800,291500,141044.0,10220610.0
2009-10-13,13800,14400,13500,14300,541831,146155.0,10220610.0
2009-10-14,14300,15000,14250,14600,885709,149221.0,10220610.0
2009-10-15,14800,14950,14300,14550,817233,148710.0,10220610.0
2009-10-16,14650,14700,13700,13700,469117,140022.0,10220610.0
2009-10-19,13500,13650,12700,13150,348606,134401.0,10220610.0
2009-10-20,13350,14300,13200,13800,868794,141044.0,10220610.0
2009-10-21,13500,13650,13200,13200,272885,134912.0,10220610.0
2009-10-22,13250,13700,13200,13200,293371,134912.0,10220610.0
2009-10-23,13300,13600,13150,13200,284845,134912.0,10220610.0
2009-10-26,13250,13450,13000,13100,235172,133890.0,10220610.0
2009-10-27,12850,12950,12400,12600,322768,128780.0,10220610.0
2009-10-28,12600,12700,11600,11600,474513,118559.0,10220610.0
2009-10-29,11300,11800,11050,11350,354749,116004.0,10220610.0
2009-10-30,11550,11900,11550,11600,258051,118559.0,10220610.0
2009-11-02,11200,11600,11100,11250,193244,114982.0,10220610.0
2009-11-03,11450,12200,11450,11900,487268,121625.0,10220610.0
2009-11-04,12000,12250,11750,12000,272926,122647.0,10220610.0
2009-11-05,11850,12300,11750,12150,221087,124180.0,10220610.0
2009-11-06,12350,12400,11850,11850,166974,121114.0,10220610.0
2009-11-09,12050,12400,11850,12000,311252,122647.0,10220610.0
2009-11-10,12250,12250,11600,11600,227341,118559.0,10220610.0
2009-11-11,11700,12000,11700,12000,157065,122647.0,10220610.0
2009-11-12,12000,12150,11700,11800,126297,120603.0,10220610.0
2009-11-13,11950,11950,11600,11650,81835,119070.0,10220610.0
2009-11-16,11850,11850,11350,11400,130888,116515.0,10220610.0
2009-11-17,11400,11950,11400,11550,244932,118048.0,10220610.0
2009-11-18,11750,12500,11700,12250,760369,125202.0,10220610.0
2009-11-19,12350,12500,12150,12350,295383,126225.0,10220610.0
2009-11-20,12250,12650,12200,12600,226580,128780.0,10220610.0
2009-11-23,12550,12650,12250,12300,158617,125714.0,10220610.0
2009-11-24,12450,12450,11950,12100,193601,123669.0,10220610.0
2009-11-25,12050,12700,12000,12700,267693,129802.0,10220610.0
2009-11-26,12700,13000,12550,12600,291926,128780.0,10220610.0
2009-11-27,12350,12650,11750,11800,549245,120603.0,10220610.0
2009-11-30,12150,12350,12000,12200,198018,124691.0,10220610.0
2009-12-01,12200,12700,12100,12650,375746,129291.0,10220610.0
2009-12-02,12700,12900,12550,12650,311663,129291.0,10220610.0
2009-12-03,12800,14500,12750,14200,2724585,145133.0,10220610.0
2009-12-04,14250,14650,14000,14400,1157510,147177.0,10220610.0
2009-12-07,14600,14850,14300,14400,897721,147177.0,10220610.0
2009-12-08,14650,15100,14400,14450,791969,147688.0,10220610.0
2009-12-09,14150,14550,13850,14550,495148,148710.0,10220610.0
2009-12-10,14700,15150,14400,14900,615787,152287.0,10220610.0
2009-12-11,14900,15300,14100,14400,664688,147177.0,10220610.0
2009-12-14,14600,15300,14300,15300,771635,156375.0,10220610.0
2009-12-15,15250,15500,15000,15400,481530,157397.0,10220610.0
2009-12-16,15500,16050,15300,15700,1228329,160464.0,10220610.0
2009-12-17,15950,16150,15000,15450,1030558,157908.0,10220610.0
2009-12-18,15700,16050,15250,15250,642927,155864.0,10220610.0
2009-12-21,15600,15650,14950,15100,761760,154331.0,10220610.0
2009-12-22,15250,15350,14550,14750,753715,150754.0,10220610.0
2009-12-23,14950,14950,14350,14750,433730,150754.0,10220610.0
2009-12-24,14700,15600,14500,15400,736582,157397.0,10220610.0
2009-12-28,15500,15750,15000,15050,348194,153820.0,10220610.0
2009-12-29,15050,15450,14850,14850,242138,151776.0,10220610.0
2009-12-30,15000,15300,14800,15300,322093,156375.0,10220610.0
2010-01-04,14500,14700,13950,14300,852225,146155.0,10220610.0
2010-01-05,14600,14750,13950,14100,490361,144111.0,10220610.0
2010-01-06,14300,14600,14050,14300,393300,146155.0,10220610.0
2010-01-07,14600,15600,14550,15050,1368117,153820.0,10220610.0
2010-01-08,15350,15650,14850,15500,759110,158419.0,10220610.0
2010-01-11,15600,16400,15200,15200,1315793,155353.0,10220610.0
2010-01-12,15200,15750,14950,15450,617548,157908.0,10220610.0
2010-01-13,15200,15500,15050,15050,279313,153820.0,10220610.0
2010-01-14,15100,15450,14850,14900,369312,152287.0,10220610.0
2010-01-15,15150,15600,14950,15500,784161,158419.0,10220610.0
2010-01-18,15350,15850,15300,15550,479087,162973.0,10480610.0
2010-01-19,15600,15650,14700,14700,486186,154065.0,10480610.0
2010-01-20,14750,14900,14000,14000,567808,146729.0,10480610.0
2010-01-21,14800,16100,14800,16100,2370015,168738.0,10480610.0
2010-01-22,16350,17900,16250,17000,4041561,178170.0,10480610.0
2010-01-25,17300,18200,15300,16100,2287832,168738.0,10480610.0
2010-01-26,16700,17550,16200,17500,2139504,183411.0,10480610.0
2010-01-27,17250,17400,15850,15900,1298942,166642.0,10480610.0
2010-01-28,15950,16400,15100,16250,995406,170310.0,10480610.0
2010-01-29,15650,16600,15550,15850,960883,166118.0,10480610.0
2010-02-01,15850,16100,15200,15900,660917,166642.0,10480610.0
2010-02-02,16450,17000,15850,15850,1288685,166118.0,10480610.0
2010-02-03,16350,18200,16250,18200,2917370,190747.0,10480610.0
2010-02-04,18500,18800,17750,18300,2591301,191795.0,10480610.0
2010-02-05,17300,17700,17000,17700,1926894,185507.0,10480610.0
2010-02-08,17900,18200,16100,16100,1765469,168738.0,10480610.0
2010-02-09,16300,16750,15650,16600,1145536,173978.0,10480610.0
2010-02-10,16750,16800,15750,15750,708233,165070.0,10480610.0
2010-02-11,16000,16250,15600,15850,523441,166118.0,10480610.0
2010-02-12,16100,16700,16000,16500,615472,172930.0,10480610.0
2010-02-16,16400,16650,16150,16150,389500,169262.0,10480610.0
2010-02-17,16400,18050,16350,17300,2712231,181315.0,10480610.0
2010-02-18,17500,17600,17150,17150,671519,179742.0,10480610.0
2010-02-19,16950,17200,16200,16350,844208,171358.0,10480610.0
2010-02-22,16800,17550,16650,17500,745369,183411.0,10480610.0
2010-02-23,17350,17900,17150,17850,616962,187079.0,10480610.0
2010-02-24,17600,17800,17300,17350,417166,181839.0,10480610.0
2010-02-25,17600,17700,16600,16900,479603,177122.0,10480610.0
2010-02-26,17050,17250,16800,17200,336047,180266.0,10480610.0
2010-03-02,17400,17450,16900,16950,294043,177646.0,10480610.0
2010-03-03,17150,17200,16500,16600,418076,173978.0,10480610.0
2010-03-04,16700,16900,16250,16400,554558,171882.0,10480610.0
2010-03-05,16550,16750,16350,16450,333822,172406.0,10480610.0
2010-03-08,16750,16800,16450,16650,327013,174502.0,10480610.0
2010-03-09,16650,17250,16600,17000,505506,178170.0,10480610.0
2010-03-10,16950,17050,16450,16500,388229,172930.0,10480610.0
2010-03-11,16600,16650,16200,16300,288865,170834.0,10480610.0
2010-03-12,16450,16650,16250,16350,227591,171358.0,10480610.0
2010-03-15,16300,16450,16000,16350,304458,171358.0,10480610.0
2010-03-16,16300,16700,16150,16650,306621,174502.0,10480610.0
2010-03-17,16750,16800,16450,16450,232898,172406.0,10480610.0
2010-03-18,16250,16850,16250,16450,411729,172406.0,10480610.0
2010-03-19,16750,17200,16600,16600,545924,173978.0,10480610.0
2010-03-22,16600,16800,16350,16350,217865,171358.0,10480610.0
2010-03-23,16450,16550,16050,16150,305445,169262.0,10480610.0
2010-03-24,16350,16350,15600,15650,469971,164022.0,10480610.0
2010-03-25,15700,15950,15400,15650,226038,164022.0,10480610.0
2010-03-26,15600,15900,15600,15750,140470,165070.0,10480610.0
2010-03-29,15400,15650,15150,15250,287485,159829.0,10480610.0
2010-03-30,15400,15550,15000,15100,245791,158257.0,10480610.0
2010-03-31,15150,15250,14850,14850,206197,155637.0,10480610.0
2010-04-01,14800,15600,14800,15500,287547,162449.0,10480610.0
2010-04-02,15500,15500,14950,14950,265378,156685.0,10480610.0
2010-04-05,15000,15150,13850,14250,397831,149349.0,10480610.0
2010-04-06,14250,14500,14000,14100,169074,147777.0,10480610.0
2010-04-07,14250,15150,14250,14800,308373,155113.0,10480610.0
2010-04-08,14800,15050,14650,14650,128082,153541.0,10480610.0
2010-04-09,14800,15100,14300,15000,353143,157209.0,10480610.0
2010-04-12,15100,15150,14650,14750,177357,154589.0,10480610.0
2010-04-13,14800,14950,14600,14600,101403,153017.0,10480610.0
2010-04-14,14600,14850,14350,14700,137312,154065.0,10480610.0
2010-04-15,15600,16250,15100,15100,1137438,158257.0,10480610.0
2010-04-16,15250,15250,14850,15000,224399,157209.0,10480610.0
2010-04-19,14750,15700,14600,15200,368547,159305.0,10480610.0
2010-04-20,15350,15550,15200,15550,212918,162973.0,10480610.0
2010-04-21,15650,15700,15400,15450,184714,161925.0,10480610.0
2010-04-22,15450,15600,13750,13750,443133,144108.0,10480610.0
2010-04-23,14000,14500,14000,14300,414320,149873.0,10480610.0
2010-04-26,14550,14600,13900,13950,289045,146205.0,10480610.0
2010-04-27,13700,14150,13700,13900,227932,145680.0,10480610.0
2010-04-28,13550,13900,13400,13650,226823,143060.0,10480610.0
2010-04-29,13700,14100,13550,13550,240431,142012.0,10480610.0
2010-04-30,13550,14100,13100,13200,361920,138344.0,10480610.0
2010-05-03,13100,13350,12800,13050,183634,136772.0,10480610.0
2010-05-04,13200,13700,13100,13400,265426,140440.0,10480610.0
2010-05-06,13000,13200,12750,12850,213719,134676.0,10480610.0
2010-05-07,11950,12450,11150,12200,221519,127863.0,10480610.0
2010-05-10,12500,12800,12300,12750,116223,133628.0,10480610.0
2010-05-11,12900,14350,12750,13400,788223,140440.0,10480610.0
2010-05-12,13850,13950,13500,13550,267185,142012.0,10480610.0
2010-05-13,13800,13950,13250,13900,312876,145680.0,10480610.0
2010-05-14,13800,14800,13700,14300,393047,149873.0,10480610.0
2010-05-17,14100,14400,13650,13650,189083,143060.0,10480610.0
2010-05-18,13950,14000,13100,13200,154418,138344.0,10480610.0
2010-05-19,12950,13250,12700,12800,157108,134152.0,10480610.0
2010-05-20,12800,13800,12000,12700,309088,133104.0,10480610.0
2010-05-24,12600,13350,12550,12850,160360,134676.0,10480610.0
2010-05-25,12600,13050,11250,12200,266438,127863.0,10480610.0
2010-05-26,12200,12650,12100,12400,164134,129960.0,10480610.0
2010-05-27,12300,12900,12250,12800,157182,134152.0,10480610.0
2010-05-28,13050,13100,12550,12700,130083,133104.0,10480610.0
2010-05-31,12800,13100,12700,12950,95850,135724.0,10480610.0
2010-06-01,12950,13200,12850,13000,110576,136248.0,10480610.0
2010-06-03,13250,13500,13050,13050,186467,136772.0,10480610.0
2010-06-04,13050,13250,12800,12850,115878,134676.0,10480610.0
2010-06-07,12250,12600,12200,12300,113157,128912.0,10480610.0
2010-06-08,12250,12700,12200,12400,144427,129960.0,10480610.0
2010-06-09,12600,14100,12500,13750,951965,144108.0,10480610.0
2010-06-10,13700,13850,13300,13850,438172,145156.0,10480610.0
2010-06-11,13850,14150,13550,13550,473225,142012.0,10480610.0
2010-06-14,13750,13850,13550,13800,165064,144632.0,10480610.0
2010-06-15,13950,14600,13700,13800,682010,144632.0,10480610.0
2010-06-16,14000,14050,13500,13500,212555,141488.0,10480610.0
2010-06-17,13600,13950,13550,13800,188026,144632.0,10480610.0
2010-06-18,13750,14200,13750,13800,236817,144632.0,10480610.0
2010-06-21,14000,14150,13850,14050,205276,147253.0,10480610.0
2010-06-22,14000,14400,13750,14000,230098,146729.0,10480610.0
2010-06-23,13950,14200,13850,13900,144126,145680.0,10480610.0
2010-06-24,14000,14150,13800,14000,144682,146729.0,10480610.0
2010-06-25,13850,14450,13650,14000,415479,146729.0,10480610.0
2010-06-28,14300,14700,14250,14250,420249,149349.0,10480610.0
2010-06-29,14300,14800,14100,14100,747397,147777.0,10480610.0
2010-06-30,13850,15350,13750,15100,1031507,158257.0,10480610.0
2010-07-01,14950,15600,14800,15100,1485888,158257.0,10480610.0
2010-07-02,15100,15500,14700,14950,556753,156685.0,10480610.0
2010-07-05,15250,15600,15000,15000,597583,157209.0,10480610.0
2010-07-06,15000,15050,14450,14700,313329,154065.0,10480610.0
2010-07-07,14800,15450,14550,15100,678336,158257.0,10480610.0
2010-07-08,15550,15900,15000,15000,1144626,157209.0,10480610.0
2010-07-09,15200,15450,14950,15300,439771,160353.0,10480610.0
2010-07-12,15400,15650,15050,15100,376699,158257.0,10480610.0
2010-07-13,15150,15300,14700,14900,424244,156161.0,10480610.0
2010-07-14,15100,15150,14700,14900,470220,156161.0,10480610.0
2010-07-15,14850,15100,14750,14900,225957,156161.0,10480610.0
2010-07-16,15050,15500,15000,15100,618780,158257.0,10480610.0
2010-07-19,15000,15350,14800,15150,292256,158781.0,10480610.0
2010-07-20,15350,15600,15150,15150,369158,158781.0,10480610.0
2010-07-21,15250,15600,15150,15450,663275,161925.0,10480610.0
2010-07-22,15450,15550,13800,14300,831832,149873.0,10480610.0
2010-07-23,14550,14650,13800,13950,404058,146205.0,10480610.0
2010-07-26,14000,14350,13850,14200,175776,148825.0,10480610.0
2010-07-27,14200,14400,13750,13900,198245,145680.0,10480610.0
2010-07-28,13900,14000,13750,13800,173389,144632.0,10480610.0
2010-07-29,13800,13950,13150,13200,231398,138344.0,10480610.0
2010-07-30,13150,13400,13100,13350,121259,139916.0,10480610.0
2010-08-02,13400,13650,13350,13350,85958,139916.0,10480610.0
2010-08-03,13450,13700,13450,13550,118826,142012.0,10480610.0
2010-08-04,13600,13850,13300,13350,206030,139916.0,10480610.0
2010-08-05,13350,13600,13150,13150,108866,137820.0,10480610.0
2010-08-06,13750,13850,13350,13400,218485,140440.0,10480610.0
2010-08-09,13400,13500,13150,13300,124185,139392.0,10480610.0
2010-08-10,13300,13500,12950,13000,158527,136248.0,10480610.0
2010-08-11,13000,13200,12600,12650,164915,132580.0,10480610.0
2010-08-12,12200,12700,12150,12550,112530,131532.0,10480610.0
2010-08-13,12600,13200,12600,13100,125848,137296.0,10480610.0
2010-08-16,13050,13150,12800,13000,66807,136248.0,10480610.0
2010-08-17,12900,13200,12850,13150,85649,137820.0,10480610.0
2010-08-18,13350,13350,12950,12950,69930,135724.0,10480610.0
2010-08-19,12950,13550,12950,13550,236753,142012.0,10480610.0
2010-08-20,13400,14100,13400,13850,320666,145156.0,10480610.0
2010-08-23,14100,14250,13800,14000,213256,146729.0,10480610.0
2010-08-24,14150,14600,13950,14400,456583,150921.0,10480610.0
2010-08-25,14300,14650,14000,14000,228708,146729.0,10480610.0
2010-08-26,14000,14400,13650,13700,203087,143584.0,10480610.0
2010-08-27,13650,14000,13450,13850,159497,145156.0,10480610.0
2010-08-30,14150,14250,13850,13850,143699,145156.0,10480610.0
2010-08-31,13600,13750,13400,13450,113740,140964.0,10480610.0
2010-09-01,13600,13950,13500,13800,113046,144632.0,10480610.0
2010-09-02,13950,14200,13850,13900,133311,145680.0,10480610.0
2010-09-03,13850,14000,13650,13900,117502,145680.0,10480610.0
2010-09-06,14150,14300,13900,14050,158902,147253.0,10480610.0
2010-09-07,14100,14300,13900,14000,234385,146729.0,10480610.0
2010-09-08,14050,14050,13100,13200,454046,138344.0,10480610.0
2010-09-09,13300,13450,13150,13250,130450,138868.0,10480610.0
2010-09-10,13400,13650,13250,13300,121812,139392.0,10480610.0
2010-09-13,13500,13550,13150,13150,114560,137820.0,10480610.0
2010-09-14,13200,13300,13000,13000,94096,136248.0,10480610.0
2010-09-15,13100,13200,12850,13050,122802,136772.0,10480610.0
2010-09-16,13000,13300,12900,13000,139758,136248.0,10480610.0
2010-09-17,13100,13250,13000,13000,85502,136248.0,10480610.0
2010-09-20,13100,13200,13050,13200,68562,138344.0,10480610.0
2010-09-24,13300,13400,13200,13300,87359,139392.0,10480610.0
2010-09-27,13350,13650,13300,13450,160879,140964.0,10480610.0
2010-09-28,13450,13900,13200,13450,375083,140964.0,10480610.0
2010-09-29,13650,13750,13450,13500,122658,141488.0,10480610.0
2010-09-30,13550,14100,13550,13700,312185,143584.0,10480610.0
2010-10-01,13800,13850,13450,13450,143454,140964.0,10480610.0
2010-10-04,13700,13700,13300,13350,146407,139916.0,10480610.0
2010-10-05,13250,13400,13150,13250,119017,138868.0,10480610.0
2010-10-06,13400,13550,13300,13500,115860,141488.0,10480610.0
2010-10-07,13550,13700,13400,13450,129064,140964.0,10480610.0
2010-10-08,13450,14200,13350,14100,396660,147777.0,10480610.0
2010-10-11,14250,14400,13850,14100,249101,147777.0,10480610.0
2010-10-12,14100,14300,13700,14200,206575,148825.0,10480610.0
2010-10-13,14350,14600,14200,14300,399901,149873.0,10480610.0
2010-10-14,14500,14950,14350,14500,596079,151969.0,10480610.0
2010-10-15,14500,14700,14300,14450,173148,151445.0,10480610.0
2010-10-18,14650,15050,14300,14300,358737,149873.0,10480610.0
2010-10-19,14450,14950,14300,14500,381278,151969.0,10480610.0
2010-10-20,14400,15350,14400,15200,630527,159305.0,10480610.0
2010-10-21,15100,15100,14750,14850,316682,155637.0,10480610.0
2010-10-22,15400,15900,15200,15900,1077981,166642.0,10480610.0
2010-10-25,16000,16100,15700,16000,502330,167690.0,10480610.0
2010-10-26,16450,16450,15800,16250,427938,170310.0,10480610.0
2010-10-27,15900,16400,15900,16000,320721,167690.0,10480610.0
2010-10-28,16150,16550,15400,15500,527027,162449.0,10480610.0
2010-10-29,15800,16300,15650,16250,594604,170310.0,10480610.0
2010-11-01,16200,16250,15800,16100,243109,168738.0,10480610.0
2010-11-02,16050,16350,15400,16350,440379,171358.0,10480610.0
2010-11-03,16200,16400,15800,16250,496298,170310.0,10480610.0
2010-11-04,16050,16200,15700,15800,335660,165594.0,10480610.0
2010-11-05,15950,16000,14850,15150,527693,158781.0,10480610.0
2010-11-08,15050,15350,14700,15200,300736,159305.0,10480610.0
2010-11-09,16900,17400,15900,16000,2382839,167690.0,10480610.0
2010-11-10,15950,16400,15650,16150,501149,169262.0,10480610.0
2010-11-11,16000,16400,15650,15750,325710,165070.0,10480610.0
2010-11-12,15750,15850,14700,14900,495116,156161.0,10480610.0
2010-11-15,14650,15250,14450,14800,317583,155113.0,10480610.0
2010-11-16,14800,15000,14550,14700,145184,154065.0,10480610.0
2010-11-17,14500,15050,14450,14950,109154,156685.0,10480610.0
2010-11-18,15050,15550,14950,15500,191786,162449.0,10480610.0
2010-11-19,15600,15650,15250,15300,100198,160353.0,10480610.0
2010-11-22,15300,15750,15300,15600,160732,163498.0,10480610.0
2010-11-23,16100,16500,15750,15750,519216,165070.0,10480610.0
2010-11-24,14900,15500,14850,15450,365009,161925.0,10480610.0
2010-11-25,15750,16150,15500,15500,293487,162449.0,10480610.0
2010-11-26,15800,15800,14750,14850,303846,155637.0,10480610.0
2010-11-29,14750,14950,14550,14650,164954,153541.0,10480610.0
2010-11-30,14700,15100,14600,15000,156292,157209.0,10480610.0
2010-12-01,15200,15650,15100,15550,311372,162973.0,10480610.0
2010-12-02,15800,16400,15450,15750,837402,165070.0,10480610.0
2010-12-03,15850,15950,15600,15700,211748,164546.0,10480610.0
2010-12-06,15850,16000,15700,15850,158962,166118.0,10480610.0
2010-12-07,15900,16150,15400,15650,202794,164022.0,10480610.0
2010-12-08,15750,16050,15400,15450,174049,161925.0,10480610.0
2010-12-09,15650,15750,15400,15500,114495,162449.0,10480610.0
2010-12-10,15500,16450,15450,16250,618186,170310.0,10480610.0
2010-12-13,16350,16650,16200,16400,352800,171882.0,10480610.0
2010-12-14,16200,16600,16050,16450,276594,172406.0,10480610.0
2010-12-15,16450,17600,16250,17600,1282488,184459.0,10480610.0
2010-12-16,17600,17800,17250,17650,613237,184983.0,10480610.0
2010-12-17,17600,17850,17150,17350,431623,181839.0,10480610.0
2010-12-20,16950,17050,16400,16750,513199,175550.0,10480610.0
2010-12-21,17100,17750,16700,17650,587069,184983.0,10480610.0
2010-12-22,17550,18300,17400,17650,624147,184983.0,10480610.0
2010-12-23,17650,18500,17200,17400,826556,182363.0,10480610.0
2010-12-24,17600,18050,17350,17500,355464,183411.0,10480610.0
2010-12-27,17450,17900,16750,16850,296564,176598.0,10480610.0
2010-12-28,16850,17100,16600,16800,280407,176074.0,10480610.0
2010-12-29,16950,17250,16900,17000,150909,178170.0,10480610.0
2010-12-30,17100,18150,17000,17900,543893,187603.0,10480610.0
2011-01-03,18000,18350,17750,18100,464086,189699.0,10480610.0
2011-01-04,18100,18200,17650,18050,556889,189175.0,10480610.0
2011-01-05,17800,18450,17600,18000,745053,188651.0,10480610.0
2011-01-06,18400,18500,17600,17650,566550,184983.0,10480610.0
2011-01-07,17700,19250,17450,18400,1020567,192843.0,10480610.0
2011-01-10,18300,18950,18050,18500,699935,193891.0,10480610.0
2011-01-11,18500,18700,18250,18400,338943,192843.0,10480610.0
2011-01-12,18400,18600,18200,18400,287256,192843.0,10480610.0
2011-01-13,18550,18600,17850,18250,331649,191271.0,10480610.0
2011-01-14,18150,18150,17700,17800,287740,186555.0,10480610.0
2011-01-17,17800,17800,16650,16900,665338,177122.0,10480610.0
2011-01-18,16950,17200,16850,16900,238950,177122.0,10480610.0
2011-01-19,17050,17200,16750,17100,183441,179218.0,10480610.0
2011-01-20,17000,17500,16750,16800,322964,176074.0,10480610.0
2011-01-21,16850,16900,16100,16100,377775,168738.0,10480610.0
2011-01-24,16250,16500,16000,16400,186491,171882.0,10480610.0
2011-01-25,16650,16750,16150,16200,255809,169786.0,10480610.0
2011-01-26,16400,16950,16400,16700,415865,175026.0,10480610.0
2011-01-27,16600,16750,16250,16400,187418,171882.0,10480610.0
2011-01-28,16400,16600,15800,15900,227801,166642.0,10480610.0
2011-01-31,15600,16200,15550,15550,262683,162973.0,10480610.0
2011-02-01,15800,16050,15650,15750,151702,165070.0,10480610.0
2011-02-07,15950,16300,15900,16100,119887,168738.0,10480610.0
2011-02-08,16050,16350,15850,15950,178626,167166.0,10480610.0
2011-02-09,16000,16000,15350,15550,173423,162973.0,10480610.0
2011-02-10,15550,15700,15450,15450,126716,161925.0,10480610.0
2011-02-11,15250,15500,14800,14800,299902,155113.0,10480610.0
2011-02-14,15100,15400,14900,15150,154302,158781.0,10480610.0
2011-02-15,15300,15400,15050,15200,133997,159305.0,10480610.0
2011-02-16,15750,16050,15300,15300,268212,160353.0,10480610.0
2011-02-17,15400,15500,14650,14750,189588,154589.0,10480610.0
2011-02-18,14800,15350,14800,15350,117476,160877.0,10480610.0
2011-02-21,15400,15600,15300,15500,83883,162449.0,10480610.0
2011-02-22,15200,15700,15150,15250,214467,159829.0,10480610.0
2011-02-23,15300,16150,15250,16100,534694,168738.0,10480610.0
2011-02-24,16650,16800,15750,15750,673189,165070.0,10480610.0
2011-02-25,15850,16000,15200,15400,243124,161401.0,10480610.0
2011-02-28,15300,15500,15100,15250,170564,159829.0,10480610.0
