팜스웰바이오(043090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-07-05,2060,2150,2040,2055,354332,39886.0,19409308.0
2010-07-06,2040,2050,1935,1965,238660,38139.0,19409308.0
2010-07-07,1970,2030,1920,2025,102486,39304.0,19409308.0
2010-07-08,2075,2170,2035,2085,402184,40468.0,19409308.0
2010-07-09,2070,2115,1990,2045,121995,39692.0,19409308.0
2010-07-12,2040,2070,2025,2040,105759,39595.0,19409308.0
2010-07-13,2040,2050,1970,1990,180263,38625.0,19409308.0
2010-07-14,2010,2135,1995,2090,474703,40565.0,19409308.0
2010-07-15,2090,2165,2000,2165,299974,42021.0,19409308.0
2010-07-16,2220,2300,2160,2165,531843,42021.0,19409308.0
2010-07-19,2120,2165,2115,2155,159366,41827.0,19409308.0
2010-07-20,2195,2335,2185,2290,583484,44447.0,19409308.0
2010-07-21,2345,2360,2180,2255,420553,43768.0,19409308.0
2010-07-22,2255,2280,2110,2110,214447,40954.0,19409308.0
2010-07-23,2115,2275,2100,2250,423192,43671.0,19409308.0
2010-07-26,2270,2310,2130,2155,251234,41827.0,19409308.0
2010-07-27,2155,2330,2000,2255,805322,43768.0,19409308.0
2010-07-28,2280,2305,2130,2135,204580,41439.0,19409308.0
2010-07-29,2190,2230,2135,2160,142279,41924.0,19409308.0
2010-07-30,2210,2210,2075,2090,186265,40565.0,19409308.0
2010-08-02,2090,2110,2005,2015,154966,39110.0,19409308.0
2010-08-03,2090,2090,1990,1990,108867,38625.0,19409308.0
2010-08-04,2000,2035,1970,2005,73158,38916.0,19409308.0
2010-08-05,2010,2010,1915,1930,142709,37460.0,19409308.0
2010-08-06,1930,1960,1835,1895,96160,36781.0,19409308.0
2010-08-09,1950,2080,1910,2080,134386,40371.0,19409308.0
2010-08-10,2075,2075,1980,1980,112960,38430.0,19409308.0
2010-08-11,1955,1990,1930,1950,91497,37848.0,19409308.0
2010-08-12,1945,2005,1925,1930,51217,37460.0,19409308.0
2010-08-13,1910,1955,1880,1925,128220,37363.0,19409308.0
2010-08-16,1945,1985,1880,1925,65718,37363.0,19409308.0
2010-08-17,1890,1980,1890,1970,49488,38236.0,19409308.0
2010-08-18,1970,1970,1920,1970,56971,38236.0,19409308.0
2010-08-19,1950,1960,1900,1940,82893,37654.0,19409308.0
2010-08-20,1945,1945,1850,1860,105684,36101.0,19409308.0
2010-08-23,1880,2030,1820,1945,197865,37751.0,19409308.0
2010-08-24,1945,1945,1850,1870,139380,36295.0,19409308.0
2010-08-25,1855,1855,1700,1710,272016,33190.0,19409308.0
2010-08-26,1735,1735,1615,1630,230910,31637.0,19409308.0
2010-08-27,1625,1655,1550,1595,338834,30958.0,19409308.0
2010-08-30,1605,1665,1605,1625,79693,31540.0,19409308.0
2010-08-31,1625,1645,1560,1600,81268,31055.0,19409308.0
2010-09-01,1620,1635,1585,1595,53386,30958.0,19409308.0
2010-09-02,1605,1640,1585,1630,55230,31637.0,19409308.0
2010-09-03,1630,1680,1620,1670,66889,32414.0,19409308.0
2010-09-06,1665,1800,1665,1740,279301,33772.0,19409308.0
2010-09-07,1710,1750,1685,1745,124297,33869.0,19409308.0
2010-09-08,1740,1815,1710,1780,104942,34549.0,19409308.0
2010-09-09,1830,1895,1770,1830,169629,35519.0,19409308.0
2010-09-10,1830,1850,1785,1830,69396,35519.0,19409308.0
2010-09-13,1810,1840,1755,1755,115414,34063.0,19409308.0
2010-09-14,1730,1810,1720,1785,142253,34646.0,19409308.0
2010-09-15,1780,1785,1740,1765,55487,34257.0,19409308.0
2010-09-16,1740,1785,1635,1680,121458,32608.0,19409308.0
2010-09-17,1700,1720,1670,1700,83160,32996.0,19409308.0
2010-09-20,1715,1760,1635,1760,98924,34160.0,19409308.0
2010-09-24,1760,1790,1720,1770,66815,34354.0,19409308.0
2010-09-27,1780,1780,1710,1710,73770,33190.0,19409308.0
2010-09-28,1700,1735,1685,1715,117867,33287.0,19409308.0
2010-09-29,1720,1845,1720,1800,268937,34937.0,19409308.0
2010-09-30,1805,1815,1750,1795,76075,34840.0,19409308.0
2010-10-01,1790,1795,1740,1795,131304,34840.0,19409308.0
2010-10-04,1785,1795,1745,1745,98284,33869.0,19409308.0
2010-10-05,1765,1765,1715,1730,73573,33578.0,19409308.0
2010-10-06,1745,1765,1675,1690,177114,32802.0,19409308.0
2010-10-07,1735,1780,1670,1700,314010,32996.0,19409308.0
2010-10-08,1705,1745,1675,1685,83439,32705.0,19409308.0
2010-10-11,1720,1720,1665,1665,52852,32316.0,19409308.0
2010-10-12,1670,1700,1665,1670,45561,32414.0,19409308.0
2010-10-13,1695,1700,1650,1670,73852,32414.0,19409308.0
2010-10-14,1680,1700,1670,1695,95929,32899.0,19409308.0
2010-10-15,1695,1700,1680,1695,39341,32899.0,19409308.0
2010-10-18,1705,1715,1680,1700,92471,32996.0,19409308.0
2010-10-19,1710,1710,1660,1680,120972,32608.0,19409308.0
2010-10-20,1680,1690,1660,1670,67568,32414.0,19409308.0
2010-10-21,1680,1680,1660,1660,52622,32219.0,19409308.0
2010-10-22,1660,1710,1645,1650,123651,32025.0,19409308.0
2010-10-25,1665,1665,1630,1640,131500,31831.0,19409308.0
2010-10-26,1655,1660,1620,1650,130321,32025.0,19409308.0
2010-10-27,1650,1650,1605,1625,112161,31540.0,19409308.0
2010-10-28,1635,1640,1615,1620,54726,31443.0,19409308.0
2010-10-29,1620,1675,1620,1650,102740,32025.0,19409308.0
2010-11-01,1675,1715,1660,1670,174119,32414.0,19409308.0
2010-11-02,1685,1695,1600,1635,117689,31734.0,19409308.0
2010-11-03,1635,1650,1610,1630,83260,31637.0,19409308.0
2010-11-04,1630,1645,1615,1620,66230,31443.0,19409308.0
2010-11-05,1655,1685,1610,1620,80731,31443.0,19409308.0
2010-11-08,1620,1630,1560,1565,105476,30376.0,19409308.0
2010-11-09,1600,1610,1555,1580,74908,30667.0,19409308.0
2010-11-10,1595,1625,1570,1585,70710,30764.0,19409308.0
2010-11-11,1595,1620,1580,1600,66715,31055.0,19409308.0
2010-11-12,1600,1630,1360,1555,431599,30181.0,19409308.0
2010-11-15,1530,1590,1520,1535,44589,29793.0,19409308.0
2010-11-16,1565,1575,1305,1535,149922,29793.0,19409308.0
2010-11-17,1500,1530,1455,1470,45247,28532.0,19409308.0
2010-11-18,1500,1520,1455,1500,67808,29114.0,19409308.0
2010-11-19,1500,1570,1495,1565,66794,30376.0,19409308.0
2010-11-22,1580,1615,1525,1530,40082,29696.0,19409308.0
2010-11-23,1530,1575,1465,1470,39631,28532.0,19409308.0
2010-11-24,1300,1560,1300,1485,156296,28823.0,19409308.0
2010-11-25,1495,1525,1485,1485,32621,28823.0,19409308.0
2010-11-26,1475,1520,1435,1460,50938,28338.0,19409308.0
2010-11-29,1495,1495,1400,1440,45421,27949.0,19409308.0
2010-11-30,1435,1580,1430,1540,153294,29890.0,19409308.0
2010-12-01,1520,1580,1500,1535,92390,29793.0,19409308.0
2010-12-02,1535,1565,1520,1560,35391,30279.0,19409308.0
2010-12-03,1550,1620,1550,1580,103305,30667.0,19409308.0
2010-12-06,1620,1620,1530,1585,85382,30764.0,19409308.0
2010-12-07,1610,1610,1520,1550,32314,30084.0,19409308.0
2010-12-08,1550,1575,1515,1560,17677,30279.0,19409308.0
2010-12-09,1560,1730,1545,1590,516080,30861.0,19409308.0
2010-12-10,1595,1595,1550,1580,98112,30667.0,19409308.0
2010-12-13,1590,1590,1555,1570,70524,30473.0,19409308.0
2010-12-14,1585,1625,1550,1605,96683,31152.0,19409308.0
2010-12-15,1640,1655,1580,1630,146717,31637.0,19409308.0
2010-12-16,1620,1645,1585,1605,103548,31152.0,19409308.0
2010-12-17,1665,1665,1600,1605,60096,31152.0,19409308.0
2010-12-20,1580,1600,1510,1530,72964,29696.0,19409308.0
2010-12-21,1580,1595,1525,1550,64827,30084.0,19409308.0
2010-12-22,1580,1590,1530,1530,50762,29696.0,19409308.0
2010-12-23,1555,1555,1500,1500,56891,29114.0,19409308.0
2010-12-24,1505,1555,1465,1480,53014,28726.0,19409308.0
2010-12-27,1505,1530,1470,1475,22475,28743.0,19486887.0
2010-12-28,1490,1515,1455,1515,56944,29523.0,19486887.0
2010-12-29,1510,1525,1485,1490,22905,29035.0,19486887.0
2010-12-30,1530,1530,1480,1495,49579,29133.0,19486887.0
2011-01-03,1495,1510,1475,1495,59364,29133.0,19486887.0
2011-01-04,1480,1550,1480,1540,94793,30010.0,19486887.0
2011-01-05,1545,1550,1490,1510,69065,29425.0,19486887.0
2011-01-06,1500,1510,1420,1455,242579,28353.0,19486887.0
2011-01-07,1450,1510,1440,1500,67443,29230.0,19486887.0
2011-01-10,1480,1525,1465,1495,65140,29133.0,19486887.0
2011-01-11,1515,1515,1465,1495,73467,29133.0,19486887.0
2011-01-12,1495,1525,1460,1520,136640,29620.0,19486887.0
2011-01-13,1515,1550,1500,1510,87991,29425.0,19486887.0
2011-01-14,1510,1535,1485,1510,58806,29425.0,19486887.0
2011-01-17,1520,1520,1475,1490,56414,29035.0,19486887.0
2011-01-18,1510,1510,1475,1475,18209,28743.0,19486887.0
2011-01-19,1480,1505,1450,1470,54607,28646.0,19486887.0
2011-01-20,1460,1490,1445,1470,44822,28646.0,19486887.0
2011-01-21,1480,1480,1370,1370,126234,26697.0,19486887.0
2011-01-24,1370,1455,1370,1405,50147,27379.0,19486887.0
2011-01-25,1440,1440,1310,1430,146432,27866.0,19486887.0
2011-01-26,1380,1430,1380,1385,70550,26989.0,19486887.0
2011-01-27,1380,1410,1375,1380,22346,26892.0,19486887.0
2011-01-28,1380,1380,1310,1315,85912,25625.0,19486887.0
2011-01-31,1310,1350,1280,1295,56839,25236.0,19486887.0
2011-02-01,1340,1350,1265,1275,232466,24846.0,19486887.0
2011-02-07,1330,1330,1270,1295,97260,25236.0,19486887.0
2011-02-08,1300,1320,1270,1315,46953,25625.0,19486887.0
2011-02-09,1325,1340,1300,1340,45008,26112.0,19486887.0
2011-02-10,1345,1410,1345,1400,78881,27282.0,19486887.0
2011-02-11,1420,1420,1335,1350,43067,26307.0,19486887.0
2011-02-14,1365,1365,1265,1295,76345,25236.0,19486887.0
2011-02-15,1270,1360,1270,1355,78723,26405.0,19486887.0
2011-02-16,1355,1470,1355,1395,184441,27184.0,19486887.0
2011-02-17,1445,1445,1340,1375,76528,26794.0,19486887.0
2011-02-18,1395,1435,1365,1435,34056,27964.0,19486887.0
2011-02-21,1455,1480,1390,1405,27112,27379.0,19486887.0
2011-02-22,1430,1440,1365,1380,17081,26892.0,19486887.0
2011-02-23,1380,1400,1360,1375,16092,26794.0,19486887.0
2011-02-24,1375,1375,1320,1320,35971,25723.0,19486887.0
2011-02-25,1320,1460,1320,1420,161991,27671.0,19486887.0
2011-02-28,1425,1500,1390,1390,105014,27087.0,19486887.0
2011-03-02,1345,1430,1335,1390,65052,27087.0,19486887.0
2011-03-03,1410,1415,1360,1395,27404,27184.0,19486887.0
2011-03-04,1420,1465,1395,1465,111549,28548.0,19486887.0
2011-03-07,1490,1495,1410,1435,110669,27964.0,19486887.0
2011-03-08,1470,1470,1405,1450,75445,28256.0,19486887.0
2011-03-09,1470,1475,1435,1450,44944,28256.0,19486887.0
2011-03-10,1475,1590,1440,1555,341633,30302.0,19486887.0
2011-03-11,1505,1770,1505,1700,676055,33128.0,19486887.0
2011-03-14,1665,1740,1590,1740,318499,33907.0,19486887.0
2011-03-15,1740,1780,1630,1710,183418,33323.0,19486887.0
2011-03-16,1710,1740,1670,1710,107852,33323.0,19486887.0
2011-03-17,1650,1790,1635,1760,191745,34297.0,19486887.0
2011-03-18,1735,1920,1715,1830,331747,35661.0,19486887.0
2011-03-21,1860,2100,1860,2050,706991,39948.0,19486887.0
2011-03-22,2090,2105,1950,2010,340159,39169.0,19486887.0
2011-03-23,2085,2085,1840,1840,181000,35856.0,19486887.0
2011-03-24,1850,1870,1700,1760,384528,34297.0,19486887.0
2011-03-25,1740,1800,1700,1800,192034,35076.0,19486887.0
2011-03-28,1805,1865,1700,1705,224657,33225.0,19486887.0
2011-03-29,1670,1690,1560,1560,290995,30400.0,19486887.0
2011-03-30,1560,1620,1475,1570,191995,30594.0,19486887.0
2011-03-31,1620,1660,1510,1655,142286,32251.0,19486887.0
2011-04-01,1655,1655,1585,1650,66149,32153.0,19486887.0
2011-04-04,1665,1665,1600,1600,32255,31179.0,19486887.0
2011-04-05,1600,1610,1540,1570,210047,30594.0,19486887.0
2011-04-06,1545,1580,1545,1560,90921,30400.0,19486887.0
2011-04-07,1570,1600,1550,1550,82267,30205.0,19486887.0
2011-04-08,1505,1550,1455,1470,260024,28646.0,19486887.0
2011-04-11,1465,1520,1460,1495,59165,29133.0,19486887.0
2011-04-12,1460,1540,1460,1485,75680,28938.0,19486887.0
2011-04-13,1515,1515,1455,1475,55903,28743.0,19486887.0
2011-04-14,1470,1490,1420,1420,50014,27671.0,19486887.0
2011-04-15,1405,1490,1345,1490,83144,29035.0,19486887.0
2011-04-18,1480,1505,1445,1500,51242,29230.0,19486887.0
2011-04-19,1520,1540,1440,1495,50813,29133.0,19486887.0
2011-04-20,1520,1520,1470,1495,18844,29133.0,19486887.0
2011-04-21,1460,1480,1425,1440,118564,28061.0,19486887.0
2011-04-22,1470,1480,1410,1480,63777,28841.0,19486887.0
2011-04-25,1485,1495,1405,1405,118157,27379.0,19486887.0
2011-04-26,1410,1420,1370,1420,58152,27671.0,19486887.0
2011-04-27,1440,1475,1405,1440,69443,28061.0,19486887.0
2011-04-28,1465,1465,1405,1420,158894,27671.0,19486887.0
2011-04-29,1450,1450,1350,1370,82978,26697.0,19486887.0
2011-05-02,1380,1400,1340,1400,67953,27282.0,19486887.0
2011-05-03,1400,1400,1355,1360,26990,26502.0,19486887.0
2011-05-04,1350,1375,1345,1350,21749,26307.0,19486887.0
2011-05-06,1350,1380,1330,1335,46976,26015.0,19486887.0
2011-05-09,1335,1365,1305,1320,28743,25723.0,19486887.0
2011-05-11,1350,1405,1345,1380,26271,26892.0,19486887.0
2011-05-12,1400,1400,1350,1375,10970,26794.0,19486887.0
2011-05-13,1400,1405,1355,1400,33392,27282.0,19486887.0
2011-05-16,1400,1455,1400,1430,37624,27866.0,19486887.0
2011-05-17,1445,1445,1400,1430,7717,27866.0,19486887.0
2011-05-18,1410,1430,1350,1395,50363,27184.0,19486887.0
2011-05-19,1395,1410,1300,1300,96350,25333.0,19486887.0
2011-05-20,1320,1320,1280,1300,27090,25333.0,19486887.0
2011-05-23,1295,1330,1220,1330,107568,25918.0,19486887.0
2011-05-24,1280,1300,1250,1270,35224,24748.0,19486887.0
2011-05-25,1235,1285,1230,1230,41860,23969.0,19486887.0
2011-05-26,1215,1255,1210,1230,53074,23969.0,19486887.0
2011-05-27,1230,1270,1215,1270,51330,24748.0,19486887.0
2011-05-30,1255,1290,1230,1260,32568,24553.0,19486887.0
2011-05-31,1260,1300,1235,1295,35501,25236.0,19486887.0
2011-06-01,1295,1300,1250,1280,15160,24943.0,19486887.0
2011-06-02,1255,1290,1235,1275,10648,24846.0,19486887.0
2011-06-03,1270,1290,1225,1280,59616,24943.0,19486887.0
2011-06-07,1300,1305,1230,1250,25290,24359.0,19486887.0
2011-06-08,1230,1240,1200,1220,33435,23774.0,19486887.0
2011-06-09,1225,1250,1200,1250,20208,24359.0,19486887.0
2011-06-10,1260,1275,1220,1270,37522,24748.0,19486887.0
2011-06-13,1270,1270,1215,1250,17264,24359.0,19486887.0
2011-06-14,1275,1285,1215,1245,26938,24261.0,19486887.0
2011-06-15,1280,1280,1240,1260,44951,24553.0,19486887.0
2011-06-16,1240,1265,1225,1260,12804,24553.0,19486887.0
2011-06-17,1245,1265,1230,1260,16669,24553.0,19486887.0
2011-06-20,1290,1290,1235,1265,9743,24651.0,19486887.0
2011-06-21,1275,1275,1245,1270,23452,24748.0,19486887.0
2011-06-22,1285,1290,1245,1285,15286,25041.0,19486887.0
2011-06-23,1255,1285,1245,1280,12028,24943.0,19486887.0
2011-06-24,1350,1350,1270,1310,38486,25528.0,19486887.0
2011-06-27,1315,1435,1310,1410,62339,27477.0,19486887.0
2011-06-28,1420,1430,1365,1380,24788,26892.0,19486887.0
2011-06-29,1395,1395,1300,1310,50071,25528.0,19486887.0
2011-06-30,1345,1345,1310,1335,24281,26015.0,19486887.0
2011-07-01,1340,1345,1300,1345,6886,26210.0,19486887.0
2011-07-04,1385,1460,1350,1425,74606,27769.0,19486887.0
2011-07-05,1405,1430,1355,1395,7188,27184.0,19486887.0
2011-07-06,1415,1440,1390,1425,27469,27769.0,19486887.0
2011-07-07,1430,1530,1400,1505,100796,29328.0,19486887.0
2011-07-08,1535,1535,1385,1440,73633,28061.0,19486887.0
2011-07-11,1440,1440,1320,1355,56557,26405.0,19486887.0
2011-07-12,1320,1355,1250,1250,135242,24359.0,19486887.0
2011-07-13,1260,1315,1260,1305,40267,25430.0,19486887.0
2011-07-14,1345,1345,1305,1340,23019,26112.0,19486887.0
2011-07-15,1315,1365,1295,1310,27929,25528.0,19486887.0
2011-07-18,1345,1345,1290,1305,53611,25430.0,19486887.0
2011-07-19,1305,1335,1305,1320,22160,25723.0,19486887.0
2011-07-20,1340,1345,1300,1335,55741,26015.0,19486887.0
2011-07-21,1335,1340,1285,1285,61875,25041.0,19486887.0
2011-07-22,1290,1350,1290,1335,47589,26015.0,19486887.0
2011-07-25,1350,1395,1320,1345,44679,26210.0,19486887.0
2011-07-26,1375,1375,1335,1370,15643,26697.0,19486887.0
2011-07-27,1375,1375,1325,1375,62953,26794.0,19486887.0
2011-07-28,1360,1475,1350,1430,117396,27866.0,19486887.0
2011-07-29,1430,1530,1420,1460,142596,28451.0,19486887.0
2011-08-01,1460,1535,1420,1425,96661,27769.0,19486887.0
2011-08-02,1425,1425,1340,1350,58621,26307.0,19486887.0
2011-08-03,1340,1360,1290,1360,43065,26502.0,19486887.0
2011-08-04,1355,1485,1325,1360,51835,26502.0,19486887.0
2011-08-05,1230,1415,1230,1330,76236,25918.0,19486887.0
2011-08-08,1310,1315,1150,1285,83483,25041.0,19486887.0
2011-08-09,1265,1265,1095,1230,73649,23969.0,19486887.0
2011-08-10,1280,1280,1200,1260,109171,24553.0,19486887.0
2011-08-11,1105,1240,1100,1180,198990,22995.0,19486887.0
2011-08-12,1240,1245,1165,1170,72778,22800.0,19486887.0
2011-08-16,1185,1220,1180,1215,69803,23677.0,19486887.0
2011-08-17,1215,1235,1190,1220,76426,23774.0,19486887.0
2011-08-18,1225,1240,1150,1185,86930,23092.0,19486887.0
2011-08-19,1110,1150,1025,1060,91174,20656.0,19486887.0
2011-08-22,1060,1090,999,1045,78526,20364.0,19486887.0
2011-08-23,1045,1125,1025,1115,49373,21728.0,19486887.0
2011-08-24,1125,1125,1045,1100,44019,21436.0,19486887.0
2011-08-25,1100,1145,1080,1110,50597,21630.0,19486887.0
2011-08-26,1120,1120,1055,1105,14098,21533.0,19486887.0
2011-08-29,1130,1130,1085,1110,35255,21630.0,19486887.0
2011-08-30,1140,1165,1085,1165,70713,22702.0,19486887.0
2011-08-31,1170,1205,1155,1200,47405,23384.0,19486887.0
2011-09-01,1210,1215,1110,1160,65845,22605.0,19486887.0
2011-09-02,1160,1170,1120,1140,40508,22215.0,19486887.0
2011-09-05,1160,1160,1060,1110,89710,21630.0,19486887.0
2011-09-06,1085,1165,1055,1100,40478,21436.0,19486887.0
2011-09-07,1140,1140,982,1020,391990,19877.0,19486887.0
2011-09-08,1030,1050,997,1000,84619,19487.0,19486887.0
2011-09-09,981,1010,980,1000,41469,19487.0,19486887.0
2011-09-14,1000,1010,857,968,90846,18863.0,19486887.0
2011-09-15,952,963,918,940,134000,18318.0,19486887.0
2011-09-16,931,999,905,926,184625,18045.0,19486887.0
2011-09-19,922,947,870,899,112490,17519.0,19486887.0
2011-09-20,863,898,850,880,142989,17148.0,19486887.0
2011-09-21,880,1010,879,1010,410445,19682.0,19486887.0
2011-09-22,1080,1160,1080,1160,1427211,22605.0,19486887.0
2011-09-23,1240,1330,1120,1120,3174331,21825.0,19486887.0
2011-09-26,1170,1175,955,955,1105367,18610.0,19486887.0
2011-09-27,953,955,876,900,979777,17538.0,19486887.0
2011-09-28,901,935,898,900,236031,17538.0,19486887.0
2011-09-29,915,915,840,871,324596,16973.0,19486887.0
2011-09-30,892,894,860,870,197715,16954.0,19486887.0
2011-10-04,805,839,778,800,214297,15590.0,19486887.0
2011-10-05,795,820,764,780,126654,15200.0,19486887.0
2011-10-06,788,835,788,800,107197,15590.0,19486887.0
2011-10-07,830,840,811,834,115518,16252.0,19486887.0
2011-10-10,840,840,810,834,125851,16252.0,19486887.0
2011-10-11,834,875,829,875,150153,17051.0,19486887.0
2011-10-12,900,928,875,875,72841,17051.0,19486887.0
2011-10-13,862,894,862,879,101101,17129.0,19486887.0
2011-10-14,870,878,845,863,95371,16817.0,19486887.0
2011-10-17,845,907,845,901,191389,17558.0,19486887.0
2011-10-18,890,905,862,899,64006,17519.0,19486887.0
2011-10-19,909,944,878,922,117044,17967.0,19486887.0
2011-10-20,934,934,864,864,103426,16837.0,19486887.0
2011-10-21,875,905,860,883,48715,17207.0,19486887.0
2011-10-24,904,904,858,880,66140,17148.0,19486887.0
2011-10-25,880,883,861,880,61776,17148.0,19486887.0
2011-10-26,862,883,850,855,60142,16661.0,19486887.0
2011-10-27,857,880,840,853,59060,16622.0,19486887.0
2011-10-28,859,870,845,854,56671,16642.0,19486887.0
2011-10-31,854,876,840,855,104675,16661.0,19486887.0
2011-11-01,822,868,822,855,31277,16661.0,19486887.0
2011-11-02,822,862,822,851,41626,16583.0,19486887.0
2011-11-03,868,868,836,840,52932,16369.0,19486887.0
2011-11-04,863,863,837,857,135038,16700.0,19486887.0
2011-11-07,882,930,869,903,120109,17597.0,19486887.0
2011-11-08,885,908,885,897,53229,17480.0,19486887.0
2011-11-09,909,909,880,887,93215,17285.0,19486887.0
2011-11-10,860,873,833,859,122221,16739.0,19486887.0
2011-11-11,870,908,862,891,65042,17363.0,19486887.0
2011-11-14,907,910,887,900,42309,17538.0,19486887.0
2011-11-15,900,907,878,903,59686,17597.0,19486887.0
2011-11-16,911,1035,910,1035,232078,20169.0,19486887.0
2011-11-17,1190,1190,1150,1190,472628,23189.0,19486887.0
2011-11-18,1185,1310,1160,1185,3494714,23092.0,19486887.0
2011-11-21,1185,1320,1165,1170,1557216,22800.0,19486887.0
2011-11-22,1175,1180,1020,1065,1042584,20754.0,19486887.0
2011-11-23,1075,1220,1040,1220,551282,23774.0,19486887.0
2011-11-24,1350,1400,1305,1335,3192071,26015.0,19486887.0
2011-11-25,1275,1360,1135,1135,1552550,22118.0,19486887.0
2011-11-28,1160,1195,1070,1120,662770,21825.0,19486887.0
2011-11-29,1130,1285,1115,1285,1156376,25041.0,19486887.0
2011-11-30,1335,1380,1220,1265,1386394,24651.0,19486887.0
2011-12-01,1280,1325,1160,1240,1174197,24164.0,19486887.0
2011-12-02,1265,1375,1210,1270,1145500,24748.0,19486887.0
2011-12-05,1310,1450,1240,1390,1388014,27087.0,19486887.0
2011-12-06,1390,1495,1305,1305,1409656,25430.0,19486887.0
2011-12-07,1315,1410,1300,1320,524005,25723.0,19486887.0
2011-12-08,1300,1345,1235,1245,512751,24261.0,19486887.0
2011-12-09,1195,1225,1100,1145,523763,22312.0,19486887.0
2011-12-12,1145,1235,1115,1120,512472,21825.0,19486887.0
2011-12-13,1105,1170,1060,1070,610070,20851.0,19486887.0
2011-12-14,1080,1120,1070,1080,204561,21046.0,19486887.0
2011-12-15,1060,1145,1045,1095,298060,21338.0,19486887.0
2011-12-16,1095,1115,1070,1075,127871,20948.0,19486887.0
2011-12-19,1050,1075,915,950,585816,18513.0,19486887.0
2011-12-20,948,960,931,940,139903,18318.0,19486887.0
2011-12-21,951,999,942,955,277073,18610.0,19486887.0
2011-12-22,959,1020,955,1020,152123,19877.0,19486887.0
2011-12-23,1005,1095,995,1000,239089,19487.0,19486887.0
2011-12-26,995,1035,995,1015,155111,19779.0,19486887.0
2011-12-27,1015,1095,998,1045,410999,20364.0,19486887.0
2011-12-28,1035,1055,996,1015,172023,19779.0,19486887.0
2011-12-29,1000,1070,971,1045,218714,20364.0,19486887.0
2012-01-02,1050,1125,1035,1115,512777,21728.0,19486887.0
2012-01-03,1115,1125,1075,1100,207592,21436.0,19486887.0
2012-01-04,1120,1165,1090,1115,319363,21728.0,19486887.0
2012-01-05,1160,1185,1120,1175,254053,22897.0,19486887.0
2012-01-06,1200,1200,1090,1090,266554,21241.0,19486887.0
2012-01-09,1070,1100,1040,1065,120320,20754.0,19486887.0
2012-01-10,1065,1135,1065,1105,209397,21533.0,19486887.0
2012-01-11,1100,1150,1090,1110,328158,21630.0,19486887.0
2012-01-12,1130,1275,1110,1275,435390,24846.0,19486887.0
2012-01-13,1385,1465,1325,1465,4722058,28548.0,19486887.0
2012-01-16,1520,1625,1420,1470,5475208,28646.0,19486887.0
2012-01-17,1525,1565,1435,1450,3807053,28256.0,19486887.0
2012-01-18,1470,1645,1245,1310,7759347,25528.0,19486887.0
2012-01-19,1405,1430,1285,1315,3059150,25625.0,19486887.0
2012-01-20,1295,1320,1215,1240,1528886,24164.0,19486887.0
2012-01-25,1245,1275,1225,1255,795515,24456.0,19486887.0
2012-01-26,1260,1290,1235,1270,706198,24748.0,19486887.0
2012-01-27,1270,1275,1225,1225,402242,23871.0,19486887.0
2012-01-30,1235,1340,1200,1275,1140220,24846.0,19486887.0
2012-01-31,1285,1295,1205,1215,543784,23677.0,19486887.0
2012-02-01,1215,1240,1155,1240,726339,24164.0,19486887.0
2012-02-02,1225,1265,1200,1200,290158,23384.0,19486887.0
2012-02-03,1190,1240,1165,1185,391460,23092.0,19486887.0
2012-02-06,1200,1210,1150,1180,302524,22995.0,19486887.0
2012-02-07,1190,1225,1165,1220,347003,23774.0,19486887.0
2012-02-08,1225,1255,1185,1195,330737,23287.0,19486887.0
2012-02-09,1200,1275,1175,1220,737876,23774.0,19486887.0
2012-02-10,1225,1260,1150,1150,723234,22410.0,19486887.0
2012-02-13,1135,1160,1120,1140,334145,22215.0,19486887.0
2012-02-14,1140,1195,1125,1185,342804,23092.0,19486887.0
2012-02-15,1185,1210,1150,1210,278661,23579.0,19486887.0
2012-02-16,1190,1210,1155,1160,301007,22605.0,19486887.0
2012-02-17,1165,1200,1145,1200,272543,23384.0,19486887.0
2012-02-20,1220,1265,1185,1190,478566,23189.0,19486887.0
2012-02-21,1180,1315,1175,1260,1017020,24553.0,19486887.0
2012-02-22,1280,1280,1215,1255,334132,24456.0,19486887.0
2012-02-23,1270,1285,1185,1185,318343,23092.0,19486887.0
2012-02-24,1190,1220,1130,1130,571189,22020.0,19486887.0
2012-02-27,1135,1155,1095,1095,202018,21338.0,19486887.0
2012-02-28,1095,1115,1070,1105,131546,21533.0,19486887.0
2012-02-29,1105,1140,1080,1110,168988,21630.0,19486887.0
2012-03-02,1125,1155,1105,1145,124751,22312.0,19486887.0
2012-03-05,1150,1150,1120,1120,95312,21825.0,19486887.0
2012-03-06,1120,1120,1050,1080,201235,21046.0,19486887.0
2012-03-07,1075,1110,1030,1065,121924,20754.0,19486887.0
2012-03-08,1100,1100,1065,1100,86858,21436.0,19486887.0
2012-03-09,1140,1265,1125,1265,1902236,24651.0,19486887.0
2012-03-12,1260,1300,1145,1180,2863838,22995.0,19486887.0
2012-03-13,1195,1240,1165,1215,683219,23677.0,19486887.0
2012-03-14,1230,1320,1170,1195,1071267,23287.0,19486887.0
2012-03-15,1255,1255,1165,1180,605416,22995.0,19486887.0
2012-03-16,1185,1220,1165,1215,366606,23677.0,19486887.0
2012-03-19,1245,1395,1225,1395,3523803,27184.0,19486887.0
