싸이맥스(160980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-28,10413,10603,10256,10477,26274,90152.0,5430863.0
2017-03-02,10477,10477,9940,10225,72937,87980.0,5430863.0
2017-03-03,10224,10224,9687,10067,60176,86622.0,5430863.0
2017-03-06,10066,10477,9845,10477,37892,90152.0,5430863.0
2017-03-07,10350,10540,10350,10541,23907,90695.0,5430863.0
2017-03-08,10540,10572,10350,10351,18822,89066.0,5430863.0
2017-03-09,10382,10856,10382,10667,35748,91782.0,5430863.0
2017-03-10,10539,10824,10224,10761,53379,92596.0,5430863.0
2017-03-13,10761,10792,10571,10793,38654,92868.0,5430863.0
2017-03-14,10856,10918,10572,10730,25294,92325.0,5430863.0
2017-03-15,10634,11234,10572,10667,101737,91782.0,5430863.0
2017-03-16,10572,10950,10477,10730,45375,92325.0,5430863.0
2017-03-17,10729,10856,10571,10761,40127,92596.0,5430863.0
2017-03-20,10761,10887,10572,10667,24802,91782.0,5430863.0
2017-03-21,10571,10698,10066,10067,91194,86622.0,5430863.0
2017-03-22,9909,10224,9562,9909,90826,85265.0,5430863.0
2017-03-23,10004,10035,9498,9531,49562,82006.0,5430863.0
2017-03-24,9467,9971,9436,9751,35684,83907.0,5430863.0
2017-03-27,9719,10035,9562,10035,31107,86351.0,5430863.0
2017-03-28,9940,10098,9751,10099,22725,86894.0,5430863.0
2017-03-29,10035,10193,9877,10130,34702,87165.0,5430863.0
2017-03-30,10066,10288,10066,10288,23073,88523.0,5430863.0
2017-03-31,10288,10445,10004,10288,55807,88523.0,5430863.0
2017-04-03,10161,10477,10161,10446,28709,89881.0,5430863.0
2017-04-04,10445,10603,10288,10509,29725,90424.0,5430863.0
2017-04-05,10414,10634,10414,10446,31224,89881.0,5430863.0
2017-04-06,10571,10887,10445,10793,58299,92868.0,5430863.0
2017-04-07,10792,10982,10698,10951,47032,94225.0,5430863.0
2017-04-10,11045,11045,10572,10667,38904,91782.0,5430863.0
2017-04-11,10666,10918,10477,10730,32202,92325.0,5430863.0
2017-04-12,10856,10856,10540,10541,21111,90695.0,5430863.0
2017-04-13,10477,10981,10477,10888,48752,93682.0,5430863.0
2017-04-14,10887,11076,10823,10919,37624,93954.0,5430863.0
2017-04-17,11013,11140,10824,11014,48359,94769.0,5430863.0
2017-04-18,11045,11613,10887,11519,88126,99113.0,5430863.0
2017-04-19,11518,11834,11392,11551,61167,99385.0,5430863.0
2017-04-20,11613,11613,11266,11393,31109,98027.0,5430863.0
2017-04-21,11424,11487,11266,11329,20241,97484.0,5430863.0
2017-04-24,11266,11360,10950,11172,22519,96126.0,5430863.0
2017-04-25,11076,11487,10887,11014,47033,94769.0,5430863.0
2017-04-26,11013,11202,10918,11172,31750,96126.0,5430863.0
2017-04-27,11171,11171,11013,11045,17159,95040.0,5430863.0
2017-04-28,11045,11424,11013,11329,40323,97484.0,5430863.0
2017-05-02,11360,11644,11266,11487,59238,98842.0,5430863.0
2017-05-04,11487,11613,11392,11551,12561,99385.0,5430863.0
2017-05-08,11550,11834,11455,11803,119959,101557.0,5430863.0
2017-05-10,11802,11960,11424,11771,61650,101286.0,5430863.0
2017-05-11,11866,12212,11613,12055,82957,103729.0,5430863.0
2017-05-12,12055,12118,11802,11835,35297,101829.0,5430863.0
2017-05-15,11834,11834,11392,11677,60126,100471.0,5430863.0
2017-05-16,11834,11834,11140,11172,72400,96126.0,5430863.0
2017-05-17,11202,11424,11171,11329,42971,97484.0,5430863.0
2017-05-18,11076,11266,10918,11014,50240,94769.0,5430863.0
2017-05-19,11140,11866,11076,11740,62578,101014.0,5430863.0
2017-05-22,11834,12212,11802,12024,70313,103458.0,5430863.0
2017-05-23,12150,12150,11739,11897,37227,102372.0,5430863.0
2017-05-24,11960,12023,11739,11803,38922,101557.0,5430863.0
2017-05-25,11928,11928,11424,11424,67715,98299.0,5430863.0
2017-05-26,11424,11708,11392,11645,34668,100199.0,5430863.0
2017-05-29,11708,12307,11676,12308,142200,105902.0,5430863.0
2017-05-30,12370,13064,12307,13065,259451,112419.0,5430863.0
2017-05-31,13064,13254,12812,13255,86762,114048.0,5430863.0
2017-06-01,13254,13412,12970,13381,84498,115134.0,5430863.0
2017-06-02,13380,13443,13064,13381,90452,115134.0,5430863.0
2017-06-05,13348,13380,12844,13255,76078,114048.0,5430863.0
2017-06-07,13222,13254,12907,13129,71072,112962.0,5430863.0
2017-06-08,13191,13222,12970,13129,56780,112962.0,5430863.0
2017-06-09,13191,13601,13033,13381,82114,115134.0,5430863.0
2017-06-12,13064,13064,12718,12718,95942,109432.0,5430863.0
2017-06-13,12780,12907,12496,12781,106257,109975.0,5430863.0
2017-06-14,12844,13128,12560,12781,73619,109975.0,5430863.0
2017-06-15,12749,12844,12528,12781,73341,109975.0,5430863.0
2017-06-16,12780,13064,12717,12907,86791,111061.0,5430863.0
2017-06-19,13064,13759,12907,13665,209853,117578.0,5430863.0
2017-06-20,13696,13854,13380,13665,149621,117578.0,5430863.0
2017-06-21,13633,13633,13222,13413,92296,115406.0,5430863.0
2017-06-22,13475,13475,13033,13223,90788,113777.0,5430863.0
2017-06-23,13159,13854,13064,13759,121207,118393.0,5430863.0
2017-06-26,13822,13948,13538,13886,97208,119479.0,5430863.0
2017-06-27,13885,14264,13633,13886,118058,119479.0,5430863.0
2017-06-28,13696,14106,13380,13475,73950,115949.0,5430863.0
2017-06-29,13633,13790,13506,13602,35695,117035.0,5430863.0
2017-06-30,13475,13790,13254,13759,45897,118393.0,5430863.0
2017-07-03,13854,13854,13033,13160,112759,113233.0,5430863.0
2017-07-04,13128,13317,12686,12687,86381,109160.0,5430863.0
2017-07-05,12812,13443,12686,13444,59397,115677.0,5430863.0
2017-07-06,13506,13538,13159,13413,41689,115406.0,5430863.0
2017-07-07,13286,13538,13096,13286,43241,114320.0,5430863.0
2017-07-10,13380,13537,13191,13507,43374,116220.0,5430863.0
2017-07-11,13538,13570,13286,13539,36012,116492.0,5430863.0
2017-07-12,13601,13728,13411,13475,40256,115949.0,5430863.0
2017-07-13,13475,14074,13475,14012,101544,120565.0,5430863.0
2017-07-14,13980,14232,13853,14012,45501,120565.0,5430863.0
2017-07-17,14201,14201,13822,14107,43663,121380.0,5430863.0
2017-07-18,14138,14485,13948,14485,84169,124638.0,5430863.0
2017-07-19,14485,14737,14264,14738,86551,126811.0,5430863.0
2017-07-20,14864,14895,14516,14706,44516,126539.0,5430863.0
2017-07-21,14800,15021,14485,15022,48591,129255.0,5430863.0
2017-07-24,15021,15148,14832,15148,48837,130341.0,5430863.0
2017-07-25,15210,15274,14516,14517,91905,124910.0,5430863.0
2017-07-26,14548,14769,13475,14233,104524,122466.0,5430863.0
2017-07-27,14074,14642,13885,14643,54900,125996.0,5430863.0
2017-07-28,14516,14642,13475,13633,96756,117307.0,5430863.0
2017-07-31,13570,13633,13127,13633,51858,117307.0,5430863.0
2017-08-01,13475,13728,13475,13570,78390,116764.0,5430863.0
2017-08-02,13696,14169,13696,14012,119989,120565.0,5430863.0
2017-08-03,14106,14106,13222,13318,118725,114591.0,5430863.0
2017-08-04,13380,13443,12749,13444,70942,115677.0,5430863.0
2017-08-07,13317,14074,13254,13444,127938,115677.0,5430863.0
2017-08-08,13506,13822,13443,13728,48706,118121.0,5430863.0
2017-08-09,13569,13728,13380,13475,38925,115949.0,5430863.0
2017-08-10,13443,13570,12938,13286,46425,114320.0,5430863.0
2017-08-11,12907,13222,12623,12750,97781,109703.0,5430863.0
2017-08-14,12812,12970,12307,12623,83986,108617.0,5430863.0
2017-08-16,12780,13096,12780,12971,55365,111604.0,5430863.0
2017-08-17,13159,13159,12780,12971,54888,111604.0,5430863.0
2017-08-18,12623,12844,12528,12845,66349,110518.0,5430863.0
2017-08-21,12969,12969,12402,12939,152866,111333.0,5430863.0
2017-08-22,12970,13475,12970,13444,121039,115677.0,5430863.0
2017-08-23,13443,13759,13380,13665,74946,117578.0,5430863.0
2017-08-24,13759,13854,13412,13823,92487,118936.0,5430863.0
2017-08-25,13885,14169,13632,13823,57069,118936.0,5430863.0
2017-08-28,13822,13980,13570,13949,50212,120022.0,5430863.0
2017-08-29,13917,13948,13696,13949,51314,120022.0,5430863.0
2017-08-30,13948,14264,13917,14170,52770,121923.0,5430863.0
2017-08-31,14201,14422,14043,14327,57310,123281.0,5430863.0
2017-09-01,14327,14422,14074,14327,73583,123281.0,5430863.0
2017-09-04,13885,14106,13664,13759,128849,118393.0,5430863.0
2017-09-05,13790,13948,13380,13633,140233,117307.0,5430863.0
2017-09-06,13633,13833,13400,13533,51031,110247.0,5430863.0
2017-09-07,13533,14300,13500,13867,62410,112962.0,5430863.0
2017-09-08,13733,14100,13666,13800,30565,112419.0,5430863.0
2017-09-11,13800,13900,13266,13467,45728,109703.0,5430863.0
2017-09-12,13466,13700,13400,13567,29189,110518.0,5430863.0
2017-09-13,13533,14166,13399,13433,67824,109432.0,5430863.0
2017-09-14,13433,13666,13366,13433,15751,109432.0,5430863.0
2017-09-15,13399,13633,13166,13433,34551,109432.0,5430863.0
2017-09-18,13366,13600,13333,13567,24980,110518.0,5430863.0
2017-09-19,13666,13666,13100,13400,39460,109160.0,5430863.0
2017-09-20,13366,13566,13100,13133,31838,106988.0,5430863.0
2017-09-21,13033,13300,12700,12900,44517,105087.0,5430863.0
2017-09-22,12900,12933,12333,12933,27313,105359.0,5430863.0
2017-09-25,12933,12933,12033,12400,33260,101014.0,5430863.0
2017-09-26,12100,12533,12000,12267,45464,99928.0,5430863.0
2017-09-27,12266,12800,12266,12767,24908,104001.0,5430863.0
2017-09-28,12766,12933,12700,12800,13131,104273.0,5430863.0
2017-09-29,12800,13533,12566,13533,46181,110247.0,5430863.0
2017-10-10,13533,13600,13266,13533,29879,110247.0,5430863.0
2017-10-11,13433,13733,13433,13433,12336,109432.0,5430863.0
2017-10-12,13600,13600,13100,13133,25828,106988.0,5430863.0
2017-10-13,13133,13300,12566,12600,56983,102643.0,5430863.0
2017-10-16,12700,12700,12066,12367,58427,100743.0,5430863.0
2017-10-17,12466,12633,12133,12133,67147,98842.0,5430863.0
2017-10-18,12166,13200,11633,12467,108729,101557.0,5430863.0
2017-10-19,12733,12766,12333,12567,41285,102372.0,5430863.0
2017-10-20,12400,12766,12400,12700,26658,103458.0,5430863.0
2017-10-23,12700,12966,12566,12933,40184,105359.0,5430863.0
2017-10-24,12966,13166,12900,13000,29911,105902.0,5430863.0
2017-10-25,13000,13533,13000,13500,46088,109975.0,5430863.0
2017-10-26,13566,14000,13500,13600,87659,110790.0,5430863.0
2017-10-27,13900,14000,13200,13950,76655,75761.0,5430863.0
2017-10-30,14050,14400,13850,14300,62199,77661.0,5430863.0
2017-10-31,14350,15250,13950,15150,80132,82278.0,5430863.0
2017-11-01,15150,15350,14850,14900,40433,80920.0,5430863.0
2017-11-02,14900,15400,14550,14950,35652,81191.0,5430863.0
2017-11-03,14950,15150,14400,14750,23763,80105.0,5430863.0
2017-11-06,14750,14900,14450,14850,29262,80648.0,5430863.0
2017-11-07,14850,14950,14400,14400,69317,78204.0,5430863.0
2017-11-08,14100,14550,13900,14200,105659,77118.0,5430863.0
2017-11-09,14200,14500,14050,14350,42455,77933.0,5430863.0
2017-11-10,14150,15050,14150,14950,80159,105410.0,7050863.0
2017-11-13,14950,15100,14700,14800,47418,104353.0,7050863.0
2017-11-14,14950,15850,14850,15500,96966,109288.0,7050863.0
2017-11-15,15100,15950,15050,15750,170439,111051.0,7050863.0
2017-11-16,15700,16400,15500,16150,87701,113871.0,7050863.0
2017-11-17,15900,16100,15650,15800,226872,167105.0,10576294.0
2017-11-20,15750,16200,15550,16000,124069,169221.0,10576294.0
2017-11-21,16100,16200,15800,16150,73463,170807.0,10576294.0
2017-11-22,16250,18500,16150,18500,595782,195661.0,10576294.0
2017-11-23,18750,18750,17400,17450,240884,184556.0,10576294.0
2017-11-24,17550,18050,17100,17450,152447,184556.0,10576294.0
2017-11-27,18000,18000,16700,17200,184220,181912.0,10576294.0
2017-11-28,17200,17200,16400,16700,171285,176624.0,10576294.0
2017-11-29,16650,17000,16500,16800,69644,177682.0,10576294.0
2017-11-30,16700,16850,16200,16550,119265,175038.0,10576294.0
2017-12-01,16900,16950,16500,16700,70884,176624.0,10576294.0
2017-12-04,16800,16900,16100,16500,95947,174509.0,10576294.0
2017-12-05,16500,16800,16150,16400,71935,173451.0,10576294.0
2017-12-06,16400,16600,15700,16000,98253,169221.0,10576294.0
2017-12-07,15800,16100,15050,15800,139233,167105.0,10576294.0
2017-12-08,15800,15900,15350,15650,74268,165519.0,10576294.0
2017-12-11,16000,16200,15300,16050,62539,169750.0,10576294.0
2017-12-12,16250,16450,15800,15950,51476,168692.0,10576294.0
2017-12-13,15900,16350,15900,16350,54359,172922.0,10576294.0
2017-12-14,16400,17500,16400,17400,242951,184028.0,10576294.0
2017-12-15,17500,17500,17000,17200,116236,181912.0,10576294.0
2017-12-18,17300,17500,16850,16900,99937,178739.0,10576294.0
2017-12-19,17050,17250,16650,16800,82499,177682.0,10576294.0
2017-12-20,17050,17100,16600,16700,46516,176624.0,10576294.0
2017-12-21,16700,16800,15750,16050,120426,169750.0,10576294.0
2017-12-22,16150,16650,15700,16600,76119,175566.0,10576294.0
2017-12-26,16600,16850,16350,16500,366762,174509.0,10576294.0
2017-12-27,16600,17150,16400,17050,95081,180326.0,10576294.0
2017-12-28,17250,17300,16950,17050,56247,180326.0,10576294.0
2018-01-02,17150,17150,16600,16700,90914,176624.0,10576294.0
2018-01-03,16950,17300,16700,17150,101394,181383.0,10576294.0
2018-01-04,17450,18100,17350,17700,277223,187200.0,10576294.0
2018-01-05,17800,18000,17100,17250,183321,182441.0,10576294.0
2018-01-08,17300,17400,16400,16700,170464,176624.0,10576294.0
2018-01-09,16750,16850,16300,16350,74111,172922.0,10576294.0
2018-01-10,16600,16850,16100,16700,105014,176624.0,10576294.0
2018-01-11,17100,17400,16850,17000,146085,179797.0,10576294.0
2018-01-12,17050,17150,16250,16850,129823,178211.0,10576294.0
2018-01-15,16850,16850,16300,16650,82973,176095.0,10576294.0
2018-01-16,16850,17000,16500,16950,85808,179268.0,10576294.0
2018-01-17,17000,17100,16550,16650,81726,176095.0,10576294.0
2018-01-18,16700,17000,16550,16650,105157,176095.0,10576294.0
2018-01-19,16700,16900,16250,16300,126857,172394.0,10576294.0
2018-01-22,16250,16250,15200,15800,189652,167105.0,10576294.0
2018-01-23,15900,15950,15550,15750,72285,166577.0,10576294.0
2018-01-24,15950,15950,15500,15650,70390,165519.0,10576294.0
2018-01-25,15750,16350,15450,16250,170727,171865.0,10576294.0
2018-01-26,16250,16400,16150,16250,67557,171865.0,10576294.0
2018-01-29,16250,16600,16050,16250,106051,171865.0,10576294.0
2018-01-30,16200,16300,15650,15750,103570,166577.0,10576294.0
2018-01-31,15850,16050,15650,15650,113893,165519.0,10576294.0
2018-02-01,15800,15850,15400,15800,98827,167105.0,10576294.0
2018-02-02,15800,15850,15300,15350,117631,162346.0,10576294.0
2018-02-05,14900,15100,14500,15000,108110,158644.0,10576294.0
2018-02-06,14650,15450,13950,15300,208606,161817.0,10576294.0
2018-02-07,15550,15650,14900,14900,132898,157587.0,10576294.0
2018-02-08,14900,15400,14800,15200,85995,160760.0,10576294.0
2018-02-09,14500,15100,14450,14950,58118,158116.0,10576294.0
2018-02-12,15200,15200,14750,14900,47096,157587.0,10576294.0
2018-02-13,15050,15300,14950,15050,72672,159173.0,10576294.0
2018-02-14,15500,16050,14950,16050,223359,169750.0,10576294.0
2018-02-19,16300,16450,16150,16400,97602,173451.0,10576294.0
2018-02-20,16300,16600,16150,16250,75700,171865.0,10576294.0
2018-02-21,16250,16650,16150,16450,103220,173980.0,10576294.0
2018-02-22,16500,16550,16000,16500,86824,174509.0,10576294.0
2018-02-23,16650,16650,16200,16350,52075,172922.0,10576294.0
2018-02-26,16350,16400,16050,16100,42455,170278.0,10576294.0
2018-02-27,16100,16450,16000,16100,51994,170278.0,10576294.0
2018-02-28,16000,16050,15400,15750,73753,166577.0,10576294.0
2018-03-02,15450,15800,15200,15700,66521,166048.0,10576294.0
2018-03-05,15500,15700,15000,15100,86421,159702.0,10576294.0
2018-03-06,15150,15400,15000,15200,32127,160760.0,10576294.0
2018-03-07,15200,15250,14850,14900,39588,157587.0,10576294.0
2018-03-08,15100,15200,14700,14800,62325,156529.0,10576294.0
2018-03-09,14850,15100,14700,14950,52611,158116.0,10576294.0
2018-03-12,15200,15550,15100,15300,73752,161817.0,10576294.0
2018-03-13,15500,16200,15300,16000,148046,169221.0,10576294.0
2018-03-14,16000,16000,15200,15950,69016,168692.0,10576294.0
2018-03-15,15950,15950,15500,15650,54195,165519.0,10576294.0
2018-03-16,15550,15750,15300,15550,40396,164461.0,10576294.0
2018-03-19,15950,16150,15800,16000,137290,169221.0,10576294.0
2018-03-20,16200,16300,15750,16150,151832,170807.0,10576294.0
2018-03-21,16200,16250,15900,15950,62161,168692.0,10576294.0
2018-03-22,15950,16100,15700,15850,57721,167634.0,10576294.0
2018-03-23,15500,15750,15100,15200,90047,160760.0,10576294.0
2018-03-26,15100,15250,14750,15100,86321,159702.0,10576294.0
2018-03-27,15250,15400,14750,14900,88676,157587.0,10576294.0
2018-03-28,14700,15000,14600,14800,46309,156529.0,10576294.0
2018-03-29,14750,15100,14750,14950,32623,158116.0,10576294.0
2018-03-30,15000,15200,14950,15000,41072,158644.0,10576294.0
2018-04-02,15100,15100,14650,14900,40791,157587.0,10576294.0
2018-04-03,14450,14750,14350,14550,73170,153885.0,10576294.0
2018-04-04,14600,14650,13750,14100,162235,149126.0,10576294.0
2018-04-05,14150,14300,13850,13950,119929,147539.0,10576294.0
2018-04-06,13800,13900,13350,13800,149303,145953.0,10576294.0
2018-04-09,13900,13900,13350,13650,104701,144366.0,10576294.0
2018-04-10,13400,13650,13300,13450,82775,142251.0,10576294.0
2018-04-11,13650,13850,13400,13700,134855,144895.0,10576294.0
2018-04-12,13800,14450,13800,14050,134476,148597.0,10576294.0
2018-04-13,14300,14500,14250,14350,98942,151770.0,10576294.0
2018-04-16,14400,14500,14150,14450,54149,152827.0,10576294.0
2018-04-17,14500,14500,14150,14350,42640,151770.0,10576294.0
2018-04-18,14350,14550,14250,14400,60723,152299.0,10576294.0
2018-04-19,14350,14550,13900,14200,76888,150183.0,10576294.0
2018-04-20,14200,14300,13950,14100,50865,149126.0,10576294.0
2018-04-23,14100,14100,13750,13900,68947,147010.0,10576294.0
2018-04-24,13800,13950,13450,13600,83236,143838.0,10576294.0
2018-04-25,13500,13650,13150,13350,111479,141194.0,10576294.0
2018-04-26,13250,13750,13250,13500,70155,142780.0,10576294.0
2018-04-27,13500,13750,13150,13400,47744,141722.0,10576294.0
2018-04-30,13600,13800,13300,13450,98061,142251.0,10576294.0
2018-05-02,13450,13600,13050,13350,104177,141194.0,10576294.0
2018-05-03,13650,13650,13250,13350,71271,141194.0,10576294.0
2018-05-04,13450,13450,12800,13000,165115,137492.0,10576294.0
2018-05-08,13000,13100,12650,12750,82760,134848.0,10576294.0
2018-05-09,12750,13200,12700,13100,86400,138549.0,10576294.0
2018-05-10,13050,13100,12800,13100,53363,138549.0,10576294.0
2018-05-11,13500,13700,13200,13350,110299,141194.0,10576294.0
2018-05-14,13350,13350,12900,13100,105166,138549.0,10576294.0
2018-05-15,13100,13200,12750,12800,141457,135377.0,10576294.0
2018-05-16,12900,12950,12200,12400,217692,131146.0,10576294.0
2018-05-17,12400,12650,12400,12500,81687,132204.0,10576294.0
2018-05-18,12550,13000,12400,12850,119109,135905.0,10576294.0
2018-05-21,12800,13050,12750,12900,49097,136434.0,10576294.0
2018-05-23,13250,13550,12650,13000,452817,137492.0,10576294.0
2018-05-24,13050,13200,12850,12900,141049,136434.0,10576294.0
2018-05-25,12800,13000,12450,12850,94238,135905.0,10576294.0
2018-05-28,12850,12950,12600,12850,92963,135905.0,10576294.0
2018-05-29,12850,13400,12750,13300,151156,140665.0,10576294.0
2018-05-30,13450,13500,12900,13200,188582,139607.0,10576294.0
2018-05-31,13300,13300,12950,13250,73751,140136.0,10576294.0
2018-06-01,13200,13300,12900,13200,70586,139607.0,10576294.0
2018-06-04,13200,13200,12900,13100,79073,138549.0,10576294.0
2018-06-05,13050,13200,12900,13200,92299,139607.0,10576294.0
2018-06-07,13300,13650,13050,13500,178125,142780.0,10576294.0
2018-06-08,13500,13500,12900,13000,124769,137492.0,10576294.0
2018-06-11,12950,13050,12750,12750,80797,134848.0,10576294.0
2018-06-12,12800,12950,12550,12700,93273,134319.0,10576294.0
2018-06-14,12600,12750,12450,12700,83260,134319.0,10576294.0
2018-06-15,12700,12800,12250,12400,138081,131146.0,10576294.0
2018-06-18,12250,12300,11300,11400,284890,120570.0,10576294.0
2018-06-19,11600,11600,11000,11000,109645,116339.0,10576294.0
2018-06-20,11050,11400,11000,11350,45436,120041.0,10576294.0
2018-06-21,11200,11350,11000,11200,67286,118454.0,10576294.0
2018-06-22,11150,11250,10500,11200,94857,118454.0,10576294.0
2018-06-25,11100,11400,10950,11150,56997,117926.0,10576294.0
2018-06-26,11000,11100,10700,11100,64205,117397.0,10576294.0
2018-06-27,11000,11200,10900,11150,55793,117926.0,10576294.0
2018-06-28,10950,11150,10850,11000,49939,116339.0,10576294.0
2018-06-29,11050,11100,10800,11000,48470,116339.0,10576294.0
2018-07-02,10850,10950,10250,10500,64245,111051.0,10576294.0
2018-07-03,10500,10700,10000,10450,81858,110522.0,10576294.0
2018-07-04,10450,10650,10250,10450,45914,110522.0,10576294.0
2018-07-05,10350,10500,9990,10350,80092,109465.0,10576294.0
2018-07-06,10300,10600,10200,10400,66683,109993.0,10576294.0
2018-07-09,10400,10750,10300,10600,36416,112109.0,10576294.0
2018-07-10,10600,10850,10600,10850,41803,114753.0,10576294.0
2018-07-11,10850,10900,10700,10850,45763,114753.0,10576294.0
2018-07-12,10800,10900,10600,10900,38491,115282.0,10576294.0
2018-07-13,10850,11150,10850,11050,38126,116868.0,10576294.0
2018-07-16,11100,11150,10900,11050,13377,116868.0,10576294.0
2018-07-17,11050,11150,10800,11100,27319,117397.0,10576294.0
2018-07-18,11000,11150,10850,11050,36575,116868.0,10576294.0
2018-07-19,11050,11150,10600,10950,63499,115810.0,10576294.0
2018-07-20,10950,10950,10600,10800,42005,114224.0,10576294.0
2018-07-23,10900,10900,9990,10400,135390,109993.0,10576294.0
2018-07-24,10350,10450,10000,10400,143443,109993.0,10576294.0
2018-07-25,10450,10450,10100,10300,44034,108936.0,10576294.0
2018-07-26,10300,10350,10150,10350,72436,109465.0,10576294.0
2018-07-27,10350,10950,10350,10850,75087,114753.0,10576294.0
2018-07-30,10750,10900,10650,10900,34929,115282.0,10576294.0
2018-07-31,10800,11000,10700,11000,45253,116339.0,10576294.0
2018-08-01,11100,11100,10850,11100,50122,117397.0,10576294.0
2018-08-02,11100,11100,10750,10900,35101,115282.0,10576294.0
2018-08-03,11000,11350,10900,11200,88370,118454.0,10576294.0
2018-08-06,11200,11350,10700,10700,74672,113166.0,10576294.0
2018-08-07,10700,10950,10650,10850,36295,114753.0,10576294.0
2018-08-08,10900,11200,10700,11100,86001,117397.0,10576294.0
2018-08-09,11250,11250,11050,11200,62283,118454.0,10576294.0
2018-08-10,11300,11350,10800,11050,74684,116868.0,10576294.0
2018-08-13,10950,10950,10300,10350,80155,109465.0,10576294.0
2018-08-14,10350,10700,10350,10500,32833,111051.0,10576294.0
2018-08-16,10450,10450,9990,10250,97226,108407.0,10576294.0
2018-08-17,10250,10650,10150,10650,46000,112638.0,10576294.0
2018-08-20,10550,10600,10200,10250,50529,108407.0,10576294.0
2018-08-21,10350,10450,10250,10400,35326,109993.0,10576294.0
2018-08-22,10500,10550,10400,10500,29574,111051.0,10576294.0
2018-08-23,10500,10600,10350,10450,28318,110522.0,10576294.0
2018-08-24,10400,10400,10150,10350,58495,109465.0,10576294.0
2018-08-27,10350,10400,10200,10400,54657,109993.0,10576294.0
2018-08-28,10350,10550,10300,10450,54159,110522.0,10576294.0
2018-08-29,10450,10900,10450,10900,126114,115282.0,10576294.0
2018-08-30,10950,11000,10750,10850,47360,114753.0,10576294.0
2018-08-31,10800,11150,10800,11100,61566,117397.0,10576294.0
2018-09-03,11100,11300,10800,11000,50753,116339.0,10576294.0
2018-09-04,10850,11000,10750,11000,52623,116339.0,10576294.0
2018-09-05,10900,11350,10850,11250,124130,118983.0,10576294.0
2018-09-06,11100,11300,11000,11150,56376,117926.0,10576294.0
2018-09-07,10950,11000,10650,10900,79072,115282.0,10576294.0
2018-09-10,10850,10850,10650,10800,49964,114224.0,10576294.0
2018-09-11,10750,11050,10750,10900,41531,115282.0,10576294.0
2018-09-12,10950,10950,10650,10800,48608,114224.0,10576294.0
2018-09-13,10800,10800,10550,10750,46532,113695.0,10576294.0
2018-09-14,10750,10900,10750,10850,40460,114753.0,10576294.0
2018-09-17,10850,10900,10650,10800,47786,114224.0,10576294.0
2018-09-18,10750,10750,10550,10750,33005,113695.0,10576294.0
2018-09-19,10700,10850,10450,10450,58029,110522.0,10576294.0
2018-09-20,10450,10600,10150,10600,76745,112109.0,10576294.0
2018-09-21,10600,10750,10400,10700,29602,113166.0,10576294.0
2018-09-27,10650,10700,10400,10650,42328,112638.0,10576294.0
2018-09-28,10550,10650,10300,10350,53385,109465.0,10576294.0
2018-10-01,10350,10450,10150,10300,40002,108936.0,10576294.0
2018-10-02,10300,10400,10000,10150,104766,107349.0,10576294.0
2018-10-04,10150,10250,9820,10050,101099,106292.0,10576294.0
2018-10-05,10000,10050,9850,9940,43640,105128.0,10576294.0
2018-10-08,9900,10150,9830,9830,42094,103965.0,10576294.0
2018-10-10,9830,9890,9430,9600,78847,101532.0,10576294.0
2018-10-11,9000,9490,8880,8900,132788,94129.0,10576294.0
2018-10-12,8880,9080,8800,8980,73343,94975.0,10576294.0
2018-10-15,8900,9090,8900,9030,35879,95504.0,10576294.0
2018-10-16,8910,9330,8910,9280,47705,98148.0,10576294.0
2018-10-17,9290,9540,9220,9350,42628,98888.0,10576294.0
2018-10-18,9350,9410,9250,9390,16531,99311.0,10576294.0
2018-10-19,9230,9330,9030,9230,62596,97619.0,10576294.0
2018-10-22,9100,9170,9020,9170,21128,96985.0,10576294.0
2018-10-23,9100,9250,8840,9000,39553,95187.0,10576294.0
2018-10-24,9020,9070,8790,8920,35343,94341.0,10576294.0
2018-10-25,8500,8900,8430,8900,67619,94129.0,10576294.0
2018-10-26,8810,8900,8450,8740,39072,92437.0,10576294.0
2018-10-29,8630,8770,8290,8400,67432,88841.0,10576294.0
2018-10-30,8100,8390,7980,8220,75686,86937.0,10576294.0
2018-10-31,8210,8430,8060,8320,54742,87995.0,10576294.0
2018-11-01,8360,8630,8360,8580,46967,90745.0,10576294.0
2018-11-02,8680,8880,8630,8870,35666,93812.0,10576294.0
2018-11-05,8850,8900,8620,8870,13338,93812.0,10576294.0
2018-11-06,8890,8940,8680,8840,17395,93494.0,10576294.0
2018-11-07,8920,8920,8650,8680,43324,91802.0,10576294.0
2018-11-08,8400,8470,8000,8080,481621,85456.0,10576294.0
2018-11-09,8050,8090,7900,7900,120694,83553.0,10576294.0
2018-11-12,7710,7970,7710,7900,131510,83553.0,10576294.0
2018-11-13,7840,7930,7520,7690,133942,81332.0,10576294.0
2018-11-14,7700,7790,7560,7690,70858,81332.0,10576294.0
2018-11-15,7650,7730,7460,7680,48993,81226.0,10576294.0
2018-11-16,7630,7700,7610,7690,55548,81332.0,10576294.0
2018-11-19,7700,7750,7670,7690,55991,81332.0,10576294.0
2018-11-20,7660,7660,7400,7500,81709,79322.0,10576294.0
2018-11-21,7450,7520,7280,7520,82633,79534.0,10576294.0
