인트론바이오(048530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-06-23,6716,6891,6240,6616,131374,184398.0,13969543.0
2014-06-24,6540,6716,6365,6365,45771,177413.0,13969543.0
2014-06-25,6415,6515,6240,6390,31172,178112.0,13969543.0
2014-06-26,6415,6816,6340,6591,26494,183699.0,13969543.0
2014-06-27,6691,6691,6465,6591,17792,183699.0,13969543.0
2014-06-30,6565,6766,6565,6591,20727,183699.0,13969543.0
2014-07-01,6590,6741,6340,6566,54523,183001.0,13969543.0
2014-07-02,6615,6691,6415,6441,19033,179509.0,13969543.0
2014-07-03,6440,6615,6365,6441,22574,179509.0,13969543.0
2014-07-04,6515,6741,6365,6716,289613,187192.0,13969543.0
2014-07-07,6841,6866,6615,6867,38522,191383.0,13969543.0
2014-07-08,6866,6916,6741,6816,27979,189986.0,13969543.0
2014-07-09,6766,6941,6766,6867,54273,191383.0,13969543.0
2014-07-10,6866,7067,6866,7067,75795,196971.0,13969543.0
2014-07-11,7067,7217,6991,7117,258503,198368.0,13969543.0
2014-07-14,7192,7317,7042,7268,64707,202558.0,13969543.0
2014-07-15,7217,7292,7092,7217,40747,201161.0,13969543.0
2014-07-16,7167,7292,7042,7217,37767,201161.0,13969543.0
2014-07-17,7192,7317,7142,7217,22512,201161.0,13969543.0
2014-07-18,7267,7267,6991,7142,48307,199066.0,13969543.0
2014-07-21,7242,7242,6991,6992,18264,194875.0,13969543.0
2014-07-22,6966,7142,6891,7092,41239,197669.0,13969543.0
2014-07-23,7092,7242,7016,7217,50644,201161.0,13969543.0
2014-07-24,7292,7518,7217,7418,145810,206749.0,13969543.0
2014-07-25,7392,7493,7317,7418,33295,206749.0,13969543.0
2014-07-28,7317,7468,6991,7067,58286,196971.0,13969543.0
2014-07-29,7117,7167,6916,7017,45258,195574.0,13969543.0
2014-07-30,7016,7117,6565,6967,65935,194177.0,13969543.0
2014-07-31,6941,7167,6590,7167,40760,199764.0,13969543.0
2014-08-01,6991,7167,6916,7067,26744,196971.0,13969543.0
2014-08-04,7117,7869,7067,7242,195915,201860.0,13969543.0
2014-08-05,7242,7317,7067,7142,45012,199066.0,13969543.0
2014-08-06,7142,7217,6916,7017,37816,195574.0,13969543.0
2014-08-07,6941,7117,6741,6867,41085,191383.0,13969543.0
2014-08-08,6766,7016,6741,6867,30891,191383.0,13969543.0
2014-08-11,6916,7016,6766,6967,28633,194177.0,13969543.0
2014-08-12,7016,7117,6615,6892,106111,192081.0,13969543.0
2014-08-13,6841,7117,6716,7117,48903,198368.0,13969543.0
2014-08-14,7092,7217,7016,7117,27245,198368.0,13969543.0
2014-08-18,7092,7217,7092,7117,52179,198368.0,13969543.0
2014-08-19,7217,7217,6941,7117,60868,198368.0,13969543.0
2014-08-20,7167,7167,6916,6917,32201,192780.0,13969543.0
2014-08-21,6841,7067,6741,6741,49083,187890.0,13969543.0
2014-08-22,6716,6866,6691,6741,39965,187890.0,13969543.0
2014-08-25,6791,6866,6666,6691,22706,186493.0,13969543.0
2014-08-26,6641,6966,6641,6666,33458,185795.0,13969543.0
2014-08-27,6716,6741,6615,6641,18192,185096.0,13969543.0
2014-08-28,6641,6991,6465,6967,88724,194177.0,13969543.0
2014-08-29,7016,7192,6916,7142,151716,199066.0,13969543.0
2014-09-01,7167,7217,7067,7142,101642,199066.0,13969543.0
2014-09-02,7092,7242,7092,7192,65594,200463.0,13969543.0
2014-09-03,7192,7668,7167,7618,327267,212337.0,13969543.0
2014-09-04,7693,7718,7493,7568,149633,210940.0,13969543.0
2014-09-05,7593,7768,7568,7719,131677,215131.0,13969543.0
2014-09-11,7718,8044,7643,7919,295381,220719.0,13969543.0
2014-09-12,8019,8295,7919,8145,402306,227005.0,13969543.0
2014-09-15,8169,8520,7969,8370,504593,233291.0,13969543.0
2014-09-16,8320,8420,8144,8270,179232,230497.0,13969543.0
2014-09-17,8269,8320,8119,8145,87760,227005.0,13969543.0
2014-09-18,8144,8269,8019,8170,95041,227704.0,13969543.0
2014-09-19,8169,8269,7994,8245,82278,229799.0,13969543.0
2014-09-22,8219,8269,7919,8120,83543,226307.0,13969543.0
2014-09-23,8094,8169,7969,8120,66348,226307.0,13969543.0
2014-09-24,8069,8721,8019,8621,252678,240276.0,13969543.0
2014-09-25,8645,8846,8520,8621,223582,240276.0,13969543.0
2014-09-26,8520,8645,8420,8546,114977,238181.0,13969543.0
2014-09-29,8595,8721,8019,8019,177087,223513.0,13969543.0
2014-09-30,8019,8395,8019,8145,161150,227005.0,13969543.0
2014-10-01,8144,8219,7718,7719,131836,215131.0,13969543.0
2014-10-02,7618,7919,7417,7894,130001,220020.0,13969543.0
2014-10-06,7818,7969,7468,7518,97680,209543.0,13969543.0
2014-10-07,7518,7568,7142,7393,142540,206051.0,13969543.0
2014-10-08,7317,7442,7142,7393,267870,206051.0,13969543.0
2014-10-10,7292,7468,7117,7468,127760,208146.0,13969543.0
2014-10-13,7317,7568,7067,7418,106149,206749.0,13969543.0
2014-10-14,7267,7518,7267,7393,49409,206051.0,13969543.0
2014-10-15,7468,7468,7192,7293,63575,203257.0,13969543.0
2014-10-16,7067,7292,6866,7268,107068,202558.0,13969543.0
2014-10-17,7267,7392,7117,7117,41852,198368.0,13969543.0
2014-10-20,7292,7342,7042,7268,107734,202558.0,13969543.0
2014-10-21,7267,7342,7142,7268,40314,202558.0,13969543.0
2014-10-22,7267,7417,7217,7318,63756,203955.0,13969543.0
2014-10-23,7267,7392,7016,7092,77485,197669.0,13969543.0
2014-10-24,7016,7142,6841,7117,132007,198368.0,13969543.0
2014-10-27,7016,7242,6891,7067,60962,196971.0,13969543.0
2014-10-28,7042,7142,6891,6892,30543,192081.0,13969543.0
2014-10-29,6816,7042,6816,6816,55266,189986.0,13969543.0
2014-10-30,6841,7016,6741,7017,114489,195574.0,13969543.0
2014-10-31,6941,6991,6641,6816,91885,189986.0,13969543.0
2014-11-03,6766,6891,6515,6716,310502,187192.0,13969543.0
2014-11-04,6666,6766,6039,6265,195915,174619.0,13969543.0
2014-11-05,6265,6315,5889,6240,105314,173921.0,13969543.0
2014-11-06,6390,6615,6215,6265,99102,174619.0,13969543.0
2014-11-07,6315,6515,6114,6415,56437,178810.0,13969543.0
2014-11-10,6515,6615,6290,6365,80990,177413.0,13969543.0
2014-11-11,6365,6641,6240,6591,76319,183699.0,13969543.0
2014-11-12,6590,6766,6440,6716,78194,187192.0,13969543.0
2014-11-13,6791,7267,6766,7167,297530,199764.0,13969543.0
2014-11-14,7167,7317,7117,7293,74160,203257.0,13969543.0
2014-11-17,7292,7317,6891,7067,118075,196971.0,13969543.0
2014-11-18,7067,7142,6966,7017,49262,195574.0,13969543.0
2014-11-19,7042,7167,6916,7117,53807,198368.0,13969543.0
2014-11-20,7117,7242,6941,6992,22932,194875.0,13969543.0
2014-11-21,7117,7117,6866,7017,18952,195574.0,13969543.0
2014-11-24,7016,7016,6716,6716,36139,187192.0,13969543.0
2014-11-25,6691,6841,6565,6591,54120,183699.0,13969543.0
2014-11-26,6590,6866,6440,6491,60414,180906.0,13969543.0
2014-11-27,6465,6741,6465,6666,29627,185795.0,13969543.0
2014-11-28,6641,6841,6590,6791,43305,189287.0,13969543.0
2014-12-01,6791,6891,6465,6716,35979,187192.0,13969543.0
2014-12-02,6716,6766,6465,6516,41930,181604.0,13969543.0
2014-12-03,6565,6590,6440,6441,33931,179509.0,13969543.0
2014-12-04,6440,6666,6340,6641,128611,185096.0,13969543.0
2014-12-05,6615,6791,6540,6791,41968,189287.0,13969543.0
2014-12-08,6866,6866,6590,6591,29910,183699.0,13969543.0
2014-12-09,6590,6615,6340,6616,59342,184398.0,13969543.0
2014-12-10,6590,6590,6440,6591,21395,183699.0,13969543.0
2014-12-11,6515,6590,6114,6290,46822,175318.0,13969543.0
2014-12-12,6415,6666,6315,6516,69004,181604.0,13969543.0
2014-12-15,6540,6641,6490,6616,53646,184398.0,13969543.0
2014-12-16,6615,6941,6515,6917,107655,192780.0,13969543.0
2014-12-17,6916,7067,6816,6967,68761,194177.0,13969543.0
2014-12-18,6966,6966,6666,6967,48021,194177.0,13969543.0
2014-12-19,6941,6941,6666,6766,44857,188589.0,13969543.0
2014-12-22,6816,6816,6540,6716,58782,187192.0,13969543.0
2014-12-23,6716,6716,6365,6566,43710,183001.0,13969543.0
2014-12-24,6515,6615,6490,6541,41682,182303.0,13969543.0
2014-12-26,6565,6791,6565,6766,85099,188589.0,13969543.0
2014-12-29,7092,7092,6766,6867,73844,191383.0,13969543.0
2014-12-30,6941,6966,6816,6917,42969,192780.0,13969543.0
2015-01-02,6966,7192,6866,6867,54139,191383.0,13969543.0
2015-01-05,6866,7367,6866,7242,150427,201860.0,13969543.0
2015-01-06,7242,7593,7192,7568,208150,210940.0,13969543.0
2015-01-07,7593,7944,7518,7919,346674,220719.0,13969543.0
2015-01-08,7919,8094,7768,8019,368748,223513.0,13969543.0
2015-01-09,8019,8495,7994,8270,531191,230497.0,13969543.0
2015-01-12,8269,8595,8269,8496,345007,236784.0,13969543.0
2015-01-13,8495,8696,8320,8445,262778,235387.0,13969543.0
2015-01-14,8445,8545,8269,8470,204897,236085.0,13969543.0
2015-01-15,8545,8696,8395,8571,238693,238879.0,13969543.0
2015-01-16,8495,8896,8420,8821,313376,245864.0,13969543.0
2015-01-19,8896,8896,8545,8546,122609,238181.0,13969543.0
2015-01-20,8545,8721,8019,8721,300132,243070.0,13969543.0
2015-01-21,8696,9347,8620,9222,370935,257040.0,13969543.0
2015-01-22,9197,10049,9096,10024,460788,279391.0,13969543.0
2015-01-23,9974,10525,9873,10325,523456,287773.0,13969543.0
2015-01-26,10425,10675,10024,10350,285117,288471.0,13969543.0
2015-01-27,10400,10500,9322,9824,954507,273803.0,13969543.0
2015-01-28,10074,11277,10074,11152,488221,310822.0,13969543.0
2015-01-29,11176,11352,10851,11027,366062,307330.0,13969543.0
2015-01-30,10550,11302,10550,11127,474615,310124.0,13969543.0
2015-02-02,11176,11302,10901,11102,114391,309425.0,13969543.0
2015-02-03,11126,11452,10826,11302,204181,315013.0,13969543.0
2015-02-04,11352,12580,11227,12230,557354,340857.0,13969543.0
2015-02-05,12329,12505,11853,12355,266220,344349.0,13969543.0
2015-02-06,12354,12404,11978,12154,213519,338761.0,13969543.0
2015-02-09,12179,12229,11502,11728,314421,326887.0,13969543.0
2015-02-10,11728,11853,11327,11653,204018,324792.0,13969543.0
2015-02-11,11653,11778,10926,11377,288664,317109.0,13969543.0
2015-02-12,11502,11853,11176,11478,154628,319903.0,13969543.0
2015-02-13,11527,11653,11101,11578,246059,322696.0,13969543.0
2015-02-16,11628,12054,11452,11703,278417,326189.0,13969543.0
2015-02-17,11753,11828,11377,11778,144856,328284.0,13969543.0
2015-02-23,11978,12003,11678,11829,141413,329681.0,13969543.0
2015-02-24,11828,12455,11577,12079,374765,336666.0,13969543.0
2015-02-25,12079,12104,11628,11829,231275,329681.0,13969543.0
2015-02-26,11778,11778,10550,11277,522889,314315.0,13969543.0
2015-02-27,11126,11452,10725,11277,146064,314315.0,13969543.0
2015-03-02,11202,11753,11126,11603,124035,323395.0,13969543.0
2015-03-03,11603,11728,11202,11352,91627,316410.0,13969543.0
2015-03-04,11176,11377,10650,10651,169854,296853.0,13969543.0
2015-03-05,10876,11001,10450,10500,167721,292662.0,13969543.0
2015-03-06,10425,11001,10425,10951,141424,305235.0,13969543.0
2015-03-09,10876,11252,10700,10926,122703,304536.0,13969543.0
2015-03-10,10926,10926,10425,10576,109295,294757.0,13969543.0
2015-03-11,10425,10725,10324,10550,86509,294059.0,13969543.0
2015-03-12,10500,10776,10475,10701,73486,298250.0,13969543.0
2015-03-13,10776,11402,10675,11403,243351,317807.0,13969543.0
2015-03-16,11377,11828,11377,11528,224041,321299.0,13969543.0
2015-03-17,11402,11678,11277,11478,93779,319903.0,13969543.0
2015-03-18,11427,11853,10951,11252,232920,313616.0,13969543.0
2015-03-19,11176,11477,10700,11127,145601,310124.0,13969543.0
2015-03-20,11076,11552,11026,11277,139903,314315.0,13969543.0
2015-03-23,11277,11452,11076,11277,82252,314315.0,13969543.0
2015-03-24,11327,12279,11202,12079,553129,336666.0,13969543.0
2015-03-25,12154,12480,12003,12430,378565,346445.0,13969543.0
2015-03-26,12154,12580,11603,11829,295871,329681.0,13969543.0
2015-03-27,11828,12054,11628,11929,133608,332475.0,13969543.0
2015-03-30,11928,11978,11603,11879,105240,331078.0,13969543.0
2015-03-31,11953,11953,11402,11403,189531,317807.0,13969543.0
2015-04-01,11377,11728,11302,11578,127389,322696.0,13969543.0
2015-04-02,11628,12079,11552,11979,165212,333872.0,13969543.0
2015-04-03,11953,12279,11828,12079,130247,336666.0,13969543.0
2015-04-06,12179,12329,11828,12280,157380,342254.0,13969543.0
2015-04-07,12229,12931,12204,12731,451459,354826.0,13969543.0
2015-04-08,12830,14635,12705,14635,797787,407911.0,13969543.0
2015-04-09,15036,16690,14885,16390,951177,456804.0,13969543.0
2015-04-10,16565,16991,16088,16665,544225,464487.0,13969543.0
2015-04-13,16665,16915,16264,16841,368134,469377.0,13969543.0
2015-04-14,16965,18018,15662,17267,712835,481251.0,13969543.0
2015-04-15,17442,19547,17291,19046,668553,530843.0,13969543.0
2015-04-16,19096,19797,17667,17968,627462,500808.0,13969543.0
2015-04-17,18118,18870,17191,18595,464463,518270.0,13969543.0
2015-04-20,18143,18619,17617,18094,295272,504301.0,13969543.0
2015-04-21,18093,18770,17442,17793,283433,495919.0,13969543.0
2015-04-22,18168,20449,17392,19597,1400271,546209.0,13969543.0
2015-04-23,19847,21451,18018,20550,877467,572751.0,13969543.0
2015-04-24,20524,20950,19371,20474,381220,570656.0,13969543.0
2015-04-27,20775,22028,20098,21677,291012,604183.0,13969543.0
2015-04-28,21226,22278,20975,21577,238404,601389.0,13969543.0
2015-04-29,21552,22153,20549,20550,228924,572751.0,13969543.0
2015-04-30,20299,20775,19472,19472,251889,542717.0,13969543.0
2015-05-04,19446,20950,19271,20951,266075,583927.0,13969543.0
2015-05-06,20599,20800,19722,20073,207164,559480.0,13969543.0
2015-05-07,20048,20474,18645,20349,243392,567163.0,13969543.0
2015-05-08,20349,21251,20148,20650,140429,575545.0,13969543.0
2015-05-11,20900,21451,20248,20324,159391,566465.0,13969543.0
2015-05-12,20549,21652,19998,20249,268647,564370.0,13969543.0
2015-05-13,20248,20775,19697,20525,142953,572053.0,13969543.0
2015-05-14,20649,23556,20649,23557,584585,656569.0,13969543.0
2015-05-15,23607,25010,22905,24008,396690,669141.0,13969543.0
2015-05-18,24258,24935,23180,23331,280760,650282.0,13969543.0
2015-05-19,23356,24208,22980,23482,204644,654473.0,13969543.0
2015-05-20,23481,24885,23180,24860,261266,692889.0,13969543.0
2015-05-21,25060,25561,23306,24008,350522,669141.0,13969543.0
2015-05-22,23556,24484,23381,24484,151274,682412.0,13969543.0
2015-05-26,24809,26313,24634,25963,381031,723622.0,13969543.0
2015-05-27,25762,28869,25261,27667,391699,771119.0,13969543.0
2015-05-28,27967,30423,27967,29972,311709,835379.0,13969543.0
2015-05-29,30122,32578,29220,30574,370255,852142.0,13969543.0
2015-06-01,30874,32027,29721,30073,314259,838173.0,13969543.0
2015-06-02,30223,31826,29220,30925,274434,861921.0,13969543.0
2015-06-03,31275,31476,26764,27968,368521,779500.0,13969543.0
2015-06-04,27716,30774,27716,30273,656678,882313.0,14607833.0
2015-06-05,30423,31375,29220,30474,268685,888156.0,14607833.0
2015-06-08,31075,33330,30874,33331,391495,971421.0,14607833.0
2015-06-09,34282,35285,33079,33782,199358,984568.0,14607833.0
2015-06-10,34082,34232,32378,33932,174053,988950.0,14607833.0
2015-06-11,34282,34282,31526,32128,312224,936362.0,14607833.0
2015-06-12,32127,33430,30573,31426,255530,915911.0,14607833.0
2015-06-15,31476,31776,29070,30875,118269,902027.0,14643293.0
2015-06-16,31425,31776,29471,31777,208535,928385.0,14643293.0
2015-06-17,32328,32328,29922,30423,165795,888848.0,14643293.0
2015-06-18,30874,33079,29120,32829,365675,959136.0,14643293.0
2015-06-19,34032,34032,31425,32679,238387,954743.0,14643293.0
2015-06-22,32328,32478,30523,30975,181305,904956.0,14643293.0
2015-06-23,31526,31526,29671,29922,195791,874205.0,14643293.0
2015-06-24,29922,31075,29571,30423,132548,888848.0,14643293.0
2015-06-25,30323,32528,29621,31877,246903,931313.0,14643293.0
2015-06-26,31776,33280,30573,30574,204694,893241.0,14643293.0
2015-06-29,29822,30573,27516,28318,237334,827346.0,14643293.0
2015-06-30,28067,28669,25912,27216,471176,795131.0,14643293.0
2015-07-01,27817,30323,27315,29571,281332,863954.0,14643293.0
2015-07-02,29872,31676,29120,30073,223322,878598.0,14643293.0
2015-07-03,30072,30824,29320,29521,157573,862490.0,14643293.0
2015-07-06,28819,30974,28719,30423,246459,888848.0,14643293.0
2015-07-07,31175,31476,25611,27065,471231,812077.0,15038462.0
2015-07-08,27115,27315,22404,26063,657564,782000.0,15038462.0
2015-07-09,24834,26263,23932,26013,353062,780496.0,15038462.0
2015-07-10,26012,26463,24007,25211,289023,756435.0,15038462.0
2015-07-13,24834,26714,24208,26664,240737,800046.0,15038462.0
2015-07-14,26814,26814,25561,25562,154414,766962.0,15038462.0
2015-07-15,25712,26714,24985,26013,249271,780496.0,15038462.0
2015-07-16,25712,26163,25210,25612,123383,768465.0,15038462.0
2015-07-17,25812,25862,24985,25862,178017,775985.0,15038462.0
2015-07-20,25812,28318,25511,28168,376653,845162.0,15038462.0
2015-07-21,28969,29270,26163,27567,379949,827115.0,15038462.0
2015-07-22,27566,27666,26463,26715,162959,801550.0,15038462.0
2015-07-23,26564,29070,25912,28970,367285,869223.0,15038462.0
2015-07-24,29571,31225,28969,31025,444454,930881.0,15038462.0
2015-07-27,30523,31125,28869,29521,224083,885765.0,15038462.0
2015-07-28,28218,29721,26864,29070,386805,872231.0,15038462.0
2015-07-29,29621,29872,24408,25035,333880,751171.0,15038462.0
2015-07-30,24609,26965,22654,25361,341187,760946.0,15038462.0
2015-07-31,25060,26764,24709,26765,123400,803054.0,15038462.0
2015-08-03,26864,26864,25261,25963,101611,778992.0,15038462.0
2015-08-04,25561,27416,25361,27166,127724,815085.0,15038462.0
2015-08-05,27165,29571,26664,29371,281448,881254.0,15038462.0
2015-08-06,29571,30223,28669,29070,175266,872231.0,15038462.0
2015-08-07,28218,29571,27466,29321,169857,879750.0,15038462.0
2015-08-10,29471,29471,28318,28920,133930,867719.0,15038462.0
2015-08-11,29270,29521,26664,26865,189996,806062.0,15038462.0
2015-08-12,26564,27315,25035,26715,191249,801550.0,15038462.0
2015-08-13,26714,27666,25611,27316,139793,819596.0,15038462.0
2015-08-17,27315,27616,26263,26564,93670,797038.0,15038462.0
2015-08-18,26714,26714,24584,24685,154052,740644.0,15038462.0
2015-08-19,24559,24559,21702,22103,343300,663196.0,15038462.0
2015-08-20,22454,24033,22053,23306,334153,699288.0,15038462.0
2015-08-21,21702,22379,20649,21903,293514,657181.0,15038462.0
2015-08-24,21501,22053,19797,20048,255663,601538.0,15038462.0
2015-08-25,20549,21426,19772,20951,241238,628608.0,15038462.0
2015-08-26,20900,22178,20549,22003,209418,660188.0,15038462.0
2015-08-27,22830,25261,22303,24785,393861,743652.0,15038462.0
2015-08-28,25411,25812,24434,25061,167310,751923.0,15038462.0
2015-08-31,25110,25160,24058,24810,95532,744404.0,15038462.0
2015-09-01,24985,25311,24058,24058,109603,721846.0,15038462.0
2015-09-02,23556,24133,23155,24133,122563,724102.0,15038462.0
2015-09-03,24534,24534,23556,23808,108927,714327.0,15038462.0
2015-09-04,24083,24133,21627,21928,158784,657933.0,15038462.0
2015-09-07,21552,21902,20574,21552,153033,646654.0,15038462.0
2015-09-08,22053,22303,20198,21101,153300,633119.0,15038462.0
2015-09-09,21552,22429,21126,22053,210943,661692.0,15038462.0
2015-09-10,21902,24108,21627,23808,178931,714327.0,15038462.0
2015-09-11,23807,24885,23581,24309,172963,729365.0,15038462.0
2015-09-14,24308,24709,23531,24008,76603,720342.0,15038462.0
2015-09-15,24108,24734,23782,24259,91112,727862.0,15038462.0
2015-09-16,24534,26113,24283,25712,249681,771473.0,15038462.0
2015-09-17,25862,25912,25035,25712,142713,771473.0,15038462.0
2015-09-18,26062,27065,25862,26865,383485,806062.0,15038462.0
2015-09-21,26514,27366,26113,26865,155111,806062.0,15038462.0
2015-09-22,26564,27716,26413,26765,139705,803054.0,15038462.0
2015-09-23,26413,26814,25311,25462,91287,763954.0,15038462.0
2015-09-24,25611,26764,25461,26213,112266,786512.0,15038462.0
2015-09-25,25962,26764,25661,26013,71820,780496.0,15038462.0
2015-09-30,24960,25210,24033,24234,143226,727110.0,15038462.0
2015-10-01,24534,25261,24308,25061,99559,751923.0,15038462.0
2015-10-02,25060,25210,24283,24559,51069,736885.0,15038462.0
2015-10-05,24734,25712,24434,25562,95364,766962.0,15038462.0
2015-10-06,25812,25812,24684,25061,53087,751923.0,15038462.0
2015-10-07,24509,24659,23256,23306,130701,699288.0,15038462.0
2015-10-08,23481,23882,22103,22655,89917,679738.0,15038462.0
2015-10-12,22654,22855,22178,22454,44155,673723.0,15038462.0
2015-10-13,22454,22579,21501,21727,91099,651917.0,15038462.0
2015-10-14,21050,21226,19747,19948,250378,598531.0,15038462.0
2015-10-15,19747,20950,19747,20951,105237,628608.0,15038462.0
2015-10-16,21251,22404,21151,21803,90692,654173.0,15038462.0
2015-10-19,21877,21902,20775,20900,62770,627104.0,15038462.0
2015-10-20,20950,21552,20048,21552,102240,646654.0,15038462.0
2015-10-21,21100,21426,20248,20550,95091,616577.0,15038462.0
2015-10-22,20098,20700,19847,20525,119484,615825.0,15038462.0
2015-10-23,20700,21050,20173,20174,125553,605298.0,15038462.0
2015-10-26,20524,20800,20148,20474,111557,614321.0,15038462.0
2015-10-27,20649,20649,19873,19948,94729,598531.0,15038462.0
2015-10-28,20048,21877,19647,21577,179557,647406.0,15038462.0
2015-10-29,21802,21902,20875,21301,98210,639135.0,15038462.0
2015-10-30,21476,21752,21000,21327,82064,639887.0,15038462.0
2015-11-02,21577,22679,21552,21903,165286,657181.0,15038462.0
2015-11-03,22454,23231,22379,22780,213125,683498.0,15038462.0
2015-11-04,22780,23130,22303,23031,75834,691017.0,15038462.0
2015-11-05,23055,23782,22855,23231,144791,697033.0,15038462.0
2015-11-06,25035,25812,24283,25762,485836,772977.0,15038462.0
2015-11-09,25511,25611,24534,24960,237265,748915.0,15038462.0
2015-11-10,25160,27817,23331,27316,697867,819596.0,15038462.0
2015-11-11,27015,30674,26814,28769,678517,863208.0,15038462.0
2015-11-12,28569,29822,28168,29622,282409,888773.0,15038462.0
2015-11-13,29070,29771,28518,29371,223496,881254.0,15038462.0
2015-11-16,28418,30373,27817,28920,226625,867719.0,15038462.0
2015-11-17,29471,30122,29070,29371,214580,881254.0,15038462.0
2015-11-18,29120,29621,26965,27466,358434,824108.0,15038462.0
2015-11-19,28017,28067,26363,27917,267253,837642.0,15038462.0
2015-11-20,27917,28017,26664,26815,194891,804558.0,15038462.0
2015-11-23,27115,28569,26764,28519,305027,855688.0,15038462.0
2015-11-24,28819,29571,28117,29421,282198,882758.0,15038462.0
2015-11-25,29621,29721,28468,29070,235829,872231.0,15038462.0
2015-11-26,29320,30674,29220,30273,391432,908323.0,15038462.0
2015-11-27,30223,30423,28819,28820,226285,864712.0,15038462.0
2015-11-30,28418,28719,26664,27416,233008,822604.0,15038462.0
2015-12-01,27566,28969,26864,27817,256688,834635.0,15038462.0
2015-12-02,28218,29421,27917,28820,316946,864712.0,15038462.0
2015-12-03,28569,30172,28569,28769,276144,863208.0,15038462.0
2015-12-04,28117,29521,27716,28569,174505,857192.0,15038462.0
2015-12-07,28819,29070,27315,27316,163764,819596.0,15038462.0
2015-12-08,27265,27616,25912,26564,183925,797038.0,15038462.0
2015-12-09,26814,26814,25511,25512,177745,765458.0,15038462.0
2015-12-10,25561,26213,24208,24234,311072,727110.0,15038462.0
2015-12-11,24759,24985,23707,24033,182379,721094.0,15038462.0
2015-12-14,23607,23682,21526,21753,359894,652669.0,15038462.0
2015-12-15,22178,24834,22153,24359,314518,730869.0,15038462.0
2015-12-16,24759,24860,23732,24183,184696,725606.0,15038462.0
2015-12-17,24509,25261,23155,24183,194212,725606.0,15038462.0
2015-12-18,23556,24960,23306,24609,152595,738388.0,15038462.0
2015-12-21,24383,24634,23732,23883,122153,716583.0,15038462.0
2015-12-22,24058,24183,23030,24158,150371,724854.0,15038462.0
2015-12-23,24183,24308,23406,23557,147072,706808.0,15038462.0
2015-12-24,23957,24534,23757,24183,291290,725606.0,15038462.0
2015-12-28,24434,25812,24208,24509,449034,735381.0,15038462.0
2015-12-29,25035,27566,24960,27466,362804,824108.0,15038462.0
2015-12-30,27917,27967,26864,27216,181150,816588.0,15038462.0
2016-01-04,27165,27817,26062,26063,203377,782000.0,15038462.0
2016-01-05,25361,27215,25361,27216,196189,816588.0,15038462.0
2016-01-06,27215,27917,26614,27416,290994,822604.0,15038462.0
2016-01-07,27165,27716,25762,26414,234492,792527.0,15038462.0
2016-01-08,25511,28117,25511,28118,346101,843658.0,15038462.0
2016-01-11,28117,29972,28067,28769,453884,863208.0,15038462.0
2016-01-12,29020,29370,28268,28569,184255,857192.0,15038462.0
2016-01-13,28919,29671,28919,29070,196172,872231.0,15038462.0
2016-01-14,28318,29521,28168,28569,171731,857192.0,15038462.0
2016-01-15,29070,29471,27917,28068,205699,842154.0,15038462.0
2016-01-18,27215,29120,27165,28820,149423,864712.0,15038462.0
2016-01-19,28919,28969,27967,28068,189549,842154.0,15038462.0
2016-01-20,28017,28017,25962,27015,236378,810573.0,15038462.0
2016-01-21,27315,28468,26514,27717,193912,831627.0,15038462.0
2016-01-22,28067,28769,27416,28769,170118,863208.0,15038462.0
2016-01-25,29070,29170,28619,28870,167067,866215.0,15038462.0
2016-01-26,28869,31325,28518,30824,644633,924865.0,15038462.0
2016-01-27,31024,31826,30172,31125,423451,933888.0,15038462.0
2016-01-28,31125,31826,29972,31827,271252,954942.0,15038462.0
2016-01-29,31826,34132,30974,33130,563823,994042.0,15038462.0
2016-02-01,33380,34082,32779,33481,352455,1004569.0,15038462.0
2016-02-02,33781,34633,33280,34383,226214,1031638.0,15038462.0
2016-02-03,33931,34383,32929,33631,183300,1009081.0,15038462.0
2016-02-04,33180,33480,30523,30975,571534,929377.0,15038462.0
2016-02-05,31375,32177,30523,30624,214856,918850.0,15038462.0
2016-02-11,29771,30273,28468,28719,280288,861704.0,15038462.0
2016-02-12,27967,28719,24659,25913,817901,777488.0,15038462.0
2016-02-15,26714,27716,25611,27516,321051,825612.0,15038462.0
2016-02-16,27967,28819,27416,27817,337118,834635.0,15038462.0
2016-02-17,27917,28218,26313,26314,228629,789519.0,15038462.0
2016-02-18,27366,31325,27366,31125,648575,933888.0,15038462.0
2016-02-19,30573,31375,29872,31276,269492,938400.0,15038462.0
2016-02-22,31776,33180,31275,33030,438580,991035.0,15038462.0
2016-02-23,33380,33530,31676,33431,296035,1003065.0,15038462.0
2016-02-24,33079,37139,32628,37140,506009,1114350.0,15038462.0
2016-02-25,37791,41550,37139,41099,895416,1233154.0,15038462.0
2016-02-26,40848,41750,39144,40598,412098,1218115.0,15038462.0
2016-02-29,39595,41049,38142,41049,487930,1231650.0,15038462.0
2016-03-02,41851,45910,40999,45109,517237,1353462.0,15038462.0
2016-03-03,44006,45560,43555,44858,424275,1345942.0,15038462.0
2016-03-04,45560,46813,42101,42102,483111,1263231.0,15038462.0
2016-03-07,42101,46361,41099,46362,695103,1391058.0,15038462.0
2016-03-08,46111,46712,43956,45009,346817,1350454.0,15038462.0
2016-03-09,44958,46762,44607,45360,298668,1360981.0,15038462.0
