인프라웨어(041020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-06-29,8263,8313,7996,8264,758016,180394.0,18240000.0
2012-07-02,8397,8648,8205,8239,814590,179846.0,18240000.0
2012-07-03,8313,8480,8280,8397,543678,183312.0,18240000.0
2012-07-04,8397,8439,8230,8230,460473,179664.0,18240000.0
2012-07-05,8230,8522,8188,8264,422524,180394.0,18240000.0
2012-07-06,8338,8480,8255,8272,408924,180576.0,18240000.0
2012-07-09,8246,8330,7987,8021,373277,175104.0,18240000.0
2012-07-10,8104,8146,7921,7929,232664,173098.0,18240000.0
2012-07-11,7937,8096,7929,8021,243650,175104.0,18240000.0
2012-07-12,8096,8313,7987,8030,467240,175286.0,18240000.0
2012-07-13,8104,8272,7436,7954,626311,173645.0,18240000.0
2012-07-16,8063,8205,7921,8021,382073,175104.0,18240000.0
2012-07-17,7937,7979,7720,7721,369696,168538.0,18240000.0
2012-07-18,7687,7820,7428,7428,425658,162154.0,18240000.0
2012-07-19,7478,7595,7444,7445,267897,162518.0,18240000.0
2012-07-20,7503,7687,7419,7637,252119,166714.0,18240000.0
2012-07-23,7553,7620,7444,7462,148364,162883.0,18240000.0
2012-07-24,7352,7436,6976,7052,408126,153946.0,18240000.0
2012-07-25,6884,6884,6559,6559,491249,143184.0,18240000.0
2012-07-26,6567,6667,6534,6567,307440,143366.0,18240000.0
2012-07-27,6684,7018,6684,6877,489292,150115.0,18240000.0
2012-07-30,7001,7093,6876,6910,188749,150845.0,18240000.0
2012-07-31,6876,7060,6859,7010,147586,153034.0,18240000.0
2012-08-01,6943,7110,6943,6977,120639,152304.0,18240000.0
2012-08-02,7152,7486,7135,7353,575655,160512.0,18240000.0
2012-08-03,7277,7361,7235,7303,169275,159418.0,18240000.0
2012-08-06,7428,7586,7394,7428,245064,162154.0,18240000.0
2012-08-07,7428,7628,7419,7453,246926,162701.0,18240000.0
2012-08-08,7511,7586,7419,7495,270712,163613.0,18240000.0
2012-08-09,7545,7611,7478,7520,239509,164160.0,18240000.0
2012-08-10,7520,7545,7277,7319,387529,159782.0,18240000.0
2012-08-13,7319,7478,7294,7319,448017,159782.0,18240000.0
2012-08-14,7311,7411,7152,7152,466534,156134.0,18240000.0
2012-08-16,7227,7235,6935,6935,856654,151392.0,18240000.0
2012-08-17,7001,7027,6784,6810,728069,148656.0,18240000.0
2012-08-20,6851,7102,6826,7102,609386,155040.0,18240000.0
2012-08-21,7102,7118,6960,6977,405006,152304.0,18240000.0
2012-08-22,6918,7060,6826,6860,424121,149750.0,18240000.0
2012-08-23,6876,7043,6868,6985,405429,152486.0,18240000.0
2012-08-24,6968,6976,6826,6852,328975,149568.0,18240000.0
2012-08-27,6642,6659,6291,6342,1333052,138442.0,18240000.0
2012-08-28,6358,6475,6350,6400,421919,139718.0,18240000.0
2012-08-29,6467,6600,6442,6534,484353,142637.0,18240000.0
2012-08-30,6592,6642,6450,6476,316440,141360.0,18240000.0
2012-08-31,6508,6600,6467,6551,356254,143002.0,18240000.0
2012-09-03,6592,6600,6433,6576,447123,143549.0,18240000.0
2012-09-04,6609,6859,6559,6743,662785,147197.0,18240000.0
2012-09-05,6717,6784,6625,6626,364869,144643.0,18240000.0
2012-09-06,6709,6734,5640,6041,3866718,131875.0,18240000.0
2012-09-07,6041,6132,5957,6033,1010225,131693.0,18240000.0
2012-09-10,6032,6082,5765,5815,1033805,126950.0,18240000.0
2012-09-11,5840,5932,5815,5924,382130,129322.0,18240000.0
2012-09-12,5990,6024,5915,5924,384335,129322.0,18240000.0
2012-09-13,5932,5949,5798,5841,477000,127498.0,18240000.0
2012-09-14,5932,5999,5890,5932,399955,129504.0,18240000.0
2012-09-17,5932,6082,5924,6074,404571,132605.0,18240000.0
2012-09-18,6066,6149,5999,6083,341391,132787.0,18240000.0
2012-09-19,6099,6099,5949,6033,398661,131693.0,18240000.0
2012-09-20,6016,6124,5949,5966,258567,130234.0,18240000.0
2012-09-21,6016,6074,5965,5991,212896,130781.0,18240000.0
2012-09-24,5990,6032,5949,5983,263142,130598.0,18240000.0
2012-09-25,5999,6007,5840,5866,296900,128045.0,18240000.0
2012-09-26,5848,6308,5807,6267,779991,136800.0,18240000.0
2012-09-27,6208,6258,5940,6033,485951,131693.0,18240000.0
2012-09-28,5974,6074,5924,5966,318104,130234.0,18240000.0
2012-10-02,5940,6216,5940,6091,302035,132970.0,18240000.0
2012-10-04,6124,6475,6124,6392,710283,139536.0,18240000.0
2012-10-05,6483,6701,6366,6668,939920,145555.0,18240000.0
2012-10-08,6742,6784,6609,6760,524808,147562.0,18240000.0
2012-10-09,6726,7110,6717,6801,999334,148474.0,18240000.0
2012-10-10,6692,6851,6634,6793,499544,148291.0,18240000.0
2012-10-11,6801,7035,6801,6935,634910,151392.0,18240000.0
2012-10-12,7060,7060,6559,6643,590324,145008.0,18240000.0
2012-10-15,6567,6751,6291,6450,681691,140813.0,18240000.0
2012-10-16,6458,6818,6458,6801,752549,148474.0,18240000.0
2012-10-17,6910,6993,6768,6826,677101,149021.0,18240000.0
2012-10-18,6851,7018,6768,7019,808041,153216.0,18240000.0
2012-10-19,7035,7185,6893,7086,800731,154675.0,18240000.0
2012-10-22,6976,7428,6935,7403,920888,161606.0,18240000.0
2012-10-23,7469,7687,7302,7395,1993656,161424.0,18240000.0
2012-10-24,7327,7737,7302,7712,1088741,168355.0,18240000.0
2012-10-25,7854,8480,7804,8147,2771270,177840.0,18240000.0
2012-10-26,8221,8355,7687,7829,1705415,170909.0,18240000.0
2012-10-29,7912,8029,7352,7386,1385484,161242.0,18240000.0
2012-10-30,7553,8480,7486,8481,3705741,185136.0,18240000.0
2012-10-31,8480,8648,8255,8356,2142991,182400.0,18240000.0
2012-11-01,8397,8648,8305,8356,1872347,182400.0,18240000.0
2012-11-02,8522,9024,8347,8732,2001057,190608.0,18240000.0
2012-11-05,8898,9023,8480,8690,1075547,189696.0,18240000.0
2012-11-06,8815,8856,8355,8648,859521,188784.0,18240000.0
2012-11-07,8731,8856,8439,8690,828406,189696.0,18240000.0
2012-11-08,8522,9107,8355,8523,1720427,186048.0,18240000.0
2012-11-09,8522,8773,8397,8564,696901,186960.0,18240000.0
2012-11-12,8564,8648,8439,8564,815804,186960.0,18240000.0
2012-11-13,8480,8564,7436,7612,3833342,166166.0,18240000.0
2012-11-14,7444,7611,6985,7219,2148998,157594.0,18240000.0
2012-11-15,7319,7595,7219,7269,1298277,158688.0,18240000.0
2012-11-16,7286,7469,6600,6609,1273613,144278.0,18240000.0
2012-11-19,6717,7160,6717,7161,781472,156317.0,18240000.0
2012-11-20,7252,7394,6968,7127,684481,155587.0,18240000.0
2012-11-21,7219,7645,7144,7361,1238116,160694.0,18240000.0
2012-11-22,7494,7578,7369,7378,475598,161059.0,18240000.0
2012-11-23,7436,7561,7194,7286,405321,159053.0,18240000.0
2012-11-26,7352,7469,6625,6684,1501605,145920.0,18240000.0
2012-11-27,6684,6742,6199,6684,1020354,145920.0,18240000.0
2012-11-28,6726,6759,6600,6643,317968,145008.0,18240000.0
2012-11-29,6709,7035,6617,6760,990531,147562.0,18240000.0
2012-11-30,6868,7528,6859,7428,1887295,162154.0,18240000.0
2012-12-03,7645,7937,7419,7470,1426370,163066.0,18240000.0
2012-12-04,7553,7837,7503,7829,931805,170909.0,18240000.0
2012-12-05,7896,8129,7511,7654,1580963,167078.0,18240000.0
2012-12-06,7653,7787,7227,7470,1058573,163066.0,18240000.0
2012-12-07,7394,7570,7252,7319,744245,159782.0,18240000.0
2012-12-10,7319,7712,7277,7695,959017,167990.0,18240000.0
2012-12-11,7770,7837,7311,7436,783104,162336.0,18240000.0
2012-12-12,7436,7636,7319,7637,529210,166714.0,18240000.0
2012-12-13,7636,7728,7561,7629,479762,166531.0,18240000.0
2012-12-14,7603,7720,7570,7612,411778,166166.0,18240000.0
2012-12-17,7620,7728,7377,7378,563257,161059.0,18240000.0
2012-12-18,7377,7503,7127,7136,619470,155770.0,18240000.0
2012-12-20,7185,7344,6951,6952,507468,151757.0,18240000.0
2012-12-21,7152,7728,7152,7420,1814388,161971.0,18240000.0
2012-12-24,7486,7837,7352,7771,1104250,169632.0,18240000.0
2012-12-26,7845,7862,7645,7670,681889,167443.0,18240000.0
2012-12-27,7720,7971,7628,7963,879780,173827.0,18240000.0
2012-12-28,7962,8205,7887,7896,892862,172368.0,18240000.0
2013-01-02,8129,8313,8012,8255,1034682,180211.0,18240000.0
2013-01-03,8355,8397,8129,8188,581768,178752.0,18240000.0
2013-01-04,8255,8522,8138,8439,904554,184224.0,18240000.0
2013-01-07,8439,8522,8255,8356,495593,182400.0,18240000.0
2013-01-08,8397,8606,8255,8255,731114,180211.0,18240000.0
2013-01-09,8255,8313,8088,8247,706273,180029.0,18240000.0
2013-01-10,8313,8522,8230,8297,550623,181123.0,18240000.0
2013-01-11,8480,8773,8439,8773,1408722,191520.0,18240000.0
2013-01-14,8773,9024,8689,8773,864484,191520.0,18240000.0
2013-01-15,8856,8856,8439,8439,748163,184224.0,18240000.0
2013-01-16,8397,8522,8263,8330,701354,181853.0,18240000.0
2013-01-17,8330,8606,8330,8523,548925,186048.0,18240000.0
2013-01-18,8564,8648,8355,8481,404141,185136.0,18240000.0
2013-01-21,8648,8940,8648,8899,707016,194256.0,18240000.0
2013-01-22,8982,9065,8815,8982,569230,196080.0,18240000.0
2013-01-23,8982,9441,8731,8732,1522095,190608.0,18240000.0
2013-01-24,8773,8940,8522,8564,675946,186960.0,18240000.0
2013-01-25,8648,8689,8255,8481,673443,185136.0,18240000.0
2013-01-28,8564,8689,8288,8648,402931,188784.0,18240000.0
2013-01-29,8689,8898,8480,8648,495269,188784.0,18240000.0
2013-01-30,8689,8689,8297,8297,515866,181123.0,18240000.0
2013-01-31,8439,8480,8322,8322,360643,181670.0,18240000.0
2013-02-01,8313,8355,7962,8088,578991,176563.0,18240000.0
2013-02-04,8113,8305,8021,8247,397317,180029.0,18240000.0
2013-02-05,8104,8305,8054,8130,217302,177475.0,18240000.0
2013-02-06,8246,8397,8138,8356,399225,182400.0,18240000.0
2013-02-07,8355,8480,8230,8255,338643,180211.0,18240000.0
2013-02-08,8205,8338,8196,8297,208109,181123.0,18240000.0
2013-02-12,8297,8480,8280,8297,274570,181123.0,18240000.0
2013-02-13,8330,8773,8330,8773,824148,192621.0,18344816.0
2013-02-14,8856,8940,8689,8857,740711,194455.0,18344816.0
2013-02-15,8982,9274,8940,8982,1291052,197207.0,18344816.0
2013-02-18,9065,9358,8982,9316,943112,204545.0,18344816.0
2013-02-19,9441,9608,9316,9358,964413,205462.0,18344816.0
2013-02-20,9525,9567,9316,9358,679601,205462.0,18344816.0
2013-02-21,9400,9901,9358,9651,1161601,211883.0,18344816.0
2013-02-22,9608,9859,9441,9776,775474,214634.0,18344816.0
2013-02-25,10110,10152,9483,9484,1219275,208214.0,18344816.0
2013-02-26,9358,9608,9191,9484,804074,208214.0,18344816.0
2013-02-27,9608,9943,9608,9901,747940,217386.0,18344816.0
2013-02-28,10026,10026,9817,9943,570227,218303.0,18344816.0
2013-03-04,10026,10528,9984,10528,1247860,231145.0,18344816.0
2013-03-05,10527,10611,10360,10570,798350,232062.0,18344816.0
2013-03-06,10569,10569,10152,10236,857713,224724.0,18344816.0
2013-03-07,10110,10152,9608,9734,1237972,213717.0,18344816.0
2013-03-08,9776,9984,9650,9901,739859,217386.0,18344816.0
2013-03-11,9984,10110,9483,10110,814985,221972.0,18344816.0
2013-03-12,10193,10235,9817,9901,564336,217386.0,18344816.0
2013-03-13,9943,10444,9776,10319,987757,226558.0,18344816.0
2013-03-14,10402,10402,10152,10361,538821,227476.0,18344816.0
2013-03-15,10444,10486,10068,10152,547290,222890.0,18344816.0
2013-03-18,10110,10193,9400,9400,938055,206379.0,18344816.0
2013-03-19,9525,9859,9525,9734,646625,213717.0,18344816.0
2013-03-20,9734,9859,9400,9776,548257,214634.0,18344816.0
2013-03-21,9943,10152,9734,9776,467154,214634.0,18344816.0
2013-03-22,9776,9984,9149,9149,1083042,200876.0,18344816.0
2013-03-25,9107,9525,9065,9442,862702,207296.0,18344816.0
2013-03-26,9483,9483,9316,9400,293402,206379.0,18344816.0
2013-03-27,9400,9650,9232,9525,524424,209131.0,18344816.0
2013-03-28,9567,9650,9483,9484,316982,208214.0,18344816.0
2013-03-29,9608,9692,9483,9609,332909,210965.0,18344816.0
2013-04-01,9692,10068,9567,10068,638657,221055.0,18344816.0
2013-04-02,10068,10110,9734,9776,524471,214634.0,18344816.0
2013-04-03,9901,10026,9817,9943,285399,218303.0,18344816.0
2013-04-04,9817,9859,9232,9692,691088,212800.0,18344816.0
2013-04-05,9734,9734,9232,9275,578640,203627.0,18344816.0
2013-04-08,9316,9441,8856,8857,500316,194455.0,18344816.0
2013-04-09,8856,9316,8689,9066,602762,199041.0,18344816.0
2013-04-10,9107,9274,9024,9149,318701,200876.0,18344816.0
2013-04-11,9316,9483,9232,9400,340625,206379.0,18344816.0
2013-04-12,9483,9525,9065,9108,456856,199958.0,18344816.0
2013-04-15,9191,9608,9107,9609,440160,210965.0,18344816.0
2013-04-16,9358,9817,9358,9776,607534,214634.0,18344816.0
2013-04-17,9901,10152,9859,10027,858706,220138.0,18344816.0
2013-04-18,10235,10611,10193,10236,1408400,224724.0,18344816.0
2013-04-19,10319,10528,9984,10403,718060,228393.0,18344816.0
2013-04-22,10444,10987,10444,10946,1010154,241747.0,18453976.0
2013-04-23,10945,11238,10820,11196,870470,247283.0,18453976.0
2013-04-24,11321,11530,11071,11364,901418,250974.0,18453976.0
2013-04-25,11447,11488,11196,11405,721269,251897.0,18453976.0
2013-04-26,11572,11781,11363,11364,654593,250974.0,18453976.0
2013-04-29,11363,11363,10987,11155,600087,246361.0,18453976.0
2013-04-30,11447,12115,11447,11572,1279366,255588.0,18453976.0
2013-05-02,11405,11488,11071,11196,561154,247283.0,18453976.0
2013-05-03,11280,11447,10945,11405,445357,251897.0,18453976.0
2013-05-06,11363,11405,11029,11196,299433,247283.0,18453976.0
2013-05-07,11196,11280,10945,11029,372472,243592.0,18453976.0
2013-05-08,11154,11864,11154,11865,1049775,262046.0,18453976.0
2013-05-09,11906,12240,11739,11823,938999,261124.0,18453976.0
2013-05-10,11781,12199,11572,11990,714285,264815.0,18453976.0
2013-05-13,12240,12408,11864,11865,549382,262046.0,18453976.0
2013-05-14,12032,12032,11280,11698,690165,258356.0,18453976.0
2013-05-15,11781,12700,11781,12450,1480872,274964.0,18453976.0
2013-05-16,12575,12658,12199,12241,943630,270351.0,18453976.0
2013-05-20,12366,12658,12157,12450,622914,274964.0,18453976.0
2013-05-21,12533,12909,12449,12784,852373,282346.0,18453976.0
2013-05-22,12992,13160,12784,12868,786000,284191.0,18453976.0
2013-05-23,12909,13034,12700,12784,572724,282346.0,18453976.0
2013-05-24,13034,13786,12992,13745,1305036,303568.0,18453976.0
2013-05-27,13912,14413,13494,14413,1111135,318331.0,18453976.0
2013-05-28,14329,14496,13953,14330,798227,316486.0,18453976.0
2013-05-29,14455,14496,13744,13954,780991,308181.0,18453976.0
2013-05-30,13828,13912,12992,13035,1818070,287882.0,18453976.0
2013-05-31,13243,13285,12784,13076,1012104,288805.0,18453976.0
2013-06-03,13034,13870,12992,13620,1224532,300800.0,18453976.0
2013-06-04,13619,13703,13118,13369,597714,295264.0,18453976.0
2013-06-05,13285,13494,12658,12659,473628,279578.0,18453976.0
2013-06-07,12784,13160,12449,12659,970594,279578.0,18453976.0
2013-06-10,12784,13494,12700,13452,633862,297109.0,18453976.0
2013-06-11,13285,13703,13160,13494,469632,298032.0,18453976.0
2013-06-12,13285,13619,13160,13327,479662,294341.0,18453976.0
2013-06-13,13828,14204,13536,13578,961582,299877.0,18453976.0
2013-06-14,13744,13870,13201,13285,564681,293418.0,18453976.0
2013-06-17,13201,13327,12366,12742,655687,281423.0,18453976.0
2013-06-18,12658,13201,12533,13035,287254,287882.0,18453976.0
2013-06-19,12992,13160,12784,12784,214149,282346.0,18453976.0
2013-06-20,12533,13076,12449,12868,370584,286185.0,18583430.0
2013-06-21,12408,12992,12324,12993,363614,288972.0,18583430.0
2013-06-24,13034,13034,11864,11865,503582,263885.0,18583430.0
2013-06-25,11739,12032,10444,10570,910201,235080.0,18583430.0
2013-06-26,11029,12115,10987,12032,1188244,267601.0,18583430.0
2013-06-27,12157,12700,12115,12408,734531,275964.0,18583430.0
2013-06-28,12449,12784,12324,12742,373177,283397.0,18583430.0
2013-07-01,12575,13577,12575,13411,644994,298264.0,18583430.0
2013-07-02,13536,13661,12825,13035,956896,289902.0,18583430.0
2013-07-03,13076,14079,13034,13870,1196860,308485.0,18583430.0
2013-07-04,14037,14204,13703,14037,519367,312202.0,18583430.0
2013-07-05,14037,14664,13912,14497,717449,322423.0,18583430.0
2013-07-08,14622,14622,13452,13578,610605,301981.0,18583430.0
2013-07-09,13661,14037,13327,13828,568880,307556.0,18583430.0
2013-07-10,13703,14288,13661,13745,386599,305697.0,18583430.0
2013-07-11,14120,14329,13995,14121,324594,314060.0,18583430.0
2013-07-12,14204,14371,13995,14037,230701,312202.0,18583430.0
2013-07-15,13953,14120,13536,13828,346407,307556.0,18583430.0
2013-07-16,13995,14622,13870,14580,737392,324281.0,18583430.0
2013-07-17,14622,14789,14371,14539,339433,323352.0,18583430.0
2013-07-18,14496,14538,13953,14246,548148,316847.0,18583430.0
2013-07-19,14329,14538,13828,13912,370184,309414.0,18583430.0
2013-07-22,13912,14204,13577,13954,342242,310343.0,18583430.0
2013-07-23,14037,14120,12992,13244,730688,294547.0,18583430.0
2013-07-24,13327,13619,13201,13578,451105,301981.0,18583430.0
2013-07-25,13494,13953,13452,13578,404303,301981.0,18583430.0
2013-07-26,13619,13661,12658,13035,856137,289902.0,18583430.0
2013-07-29,13160,13327,12157,12324,804399,274106.0,18583430.0
2013-07-30,12199,13494,12199,13244,770565,294547.0,18583430.0
2013-07-31,13410,13619,13243,13244,265686,294547.0,18583430.0
2013-08-01,13243,13536,13034,13285,269252,295477.0,18583430.0
2013-08-02,13536,13536,12909,13076,233175,290831.0,18583430.0
2013-08-05,13118,13160,12700,13160,195840,292689.0,18583430.0
2013-08-06,13076,13243,12700,12951,333084,288043.0,18583430.0
2013-08-07,12784,13285,12784,13118,262854,291760.0,18583430.0
2013-08-08,13201,14413,13160,14121,1053144,314060.0,18583430.0
2013-08-09,14246,14329,13912,14121,383049,314060.0,18583430.0
2013-08-12,14246,14246,13786,13870,379321,308485.0,18583430.0
2013-08-13,13995,14496,13912,14288,579530,317777.0,18583430.0
2013-08-14,14371,14371,13828,13870,387077,308485.0,18583430.0
2013-08-16,13703,13828,13452,13578,389179,301981.0,18583430.0
2013-08-19,13703,14329,13703,14288,629182,317777.0,18583430.0
2013-08-20,14288,14580,13577,13578,602317,301981.0,18583430.0
2013-08-21,13786,13870,13034,13452,467374,299193.0,18583430.0
2013-08-22,13201,13285,12658,12826,508676,285256.0,18583430.0
2013-08-23,13076,13452,13076,13369,409914,297335.0,18583430.0
2013-08-26,13368,13536,13243,13327,219494,296406.0,18583430.0
2013-08-27,13327,13786,13243,13369,484218,297335.0,18583430.0
2013-08-28,13118,13368,12867,13118,399242,291760.0,18583430.0
2013-08-29,13201,13327,12951,13035,233227,289902.0,18583430.0
2013-08-30,13160,13201,12366,12450,669745,276893.0,18583430.0
2013-09-02,12575,13034,12533,12993,288863,288972.0,18583430.0
2013-09-03,13118,13494,13034,13369,371712,297335.0,18583430.0
2013-09-04,13368,13661,13118,13244,354276,294547.0,18583430.0
2013-09-05,13410,13410,12992,13076,213066,290831.0,18583430.0
2013-09-06,13076,13118,12533,12826,490552,285256.0,18583430.0
2013-09-09,12867,12867,12324,12533,458966,278751.0,18583430.0
2013-09-10,12616,12658,12115,12157,524562,270686.0,18603850.0
2013-09-11,12282,12366,11530,12157,1124300,270686.0,18603850.0
2013-09-12,12575,12825,12408,12533,801690,279058.0,18603850.0
2013-09-13,12616,12658,12199,12366,372419,275337.0,18603850.0
2013-09-16,12491,12533,11823,11823,590225,263244.0,18603850.0
2013-09-17,11864,12032,11530,11572,545263,257663.0,18603850.0
2013-09-23,10778,10778,9859,9860,4045482,219525.0,18603850.0
2013-09-24,9943,10528,9901,10152,2081677,226037.0,18603850.0
2013-09-25,10486,10569,9859,9860,1453482,219525.0,18603850.0
2013-09-26,9817,10235,9608,10194,1024077,226967.0,18603850.0
2013-09-27,10193,10319,10026,10110,668985,225107.0,18603850.0
2013-09-30,10110,10152,9692,9692,662581,215805.0,18603850.0
2013-10-01,9776,10068,9483,9692,858465,215805.0,18603850.0
2013-10-02,9817,9859,9567,9692,355789,215805.0,18603850.0
2013-10-04,9692,9734,9232,9400,490592,209293.0,18603850.0
2013-10-07,9483,9650,9274,9358,332009,208363.0,18603850.0
2013-10-08,9441,9441,8982,9108,695175,202782.0,18603850.0
2013-10-10,9107,9734,9065,9609,949357,213944.0,18603850.0
2013-10-11,9650,9817,9400,9400,536898,209293.0,18603850.0
2013-10-14,9358,9399,8480,8690,1554103,193480.0,18603850.0
2013-10-15,8731,8940,8263,8397,1501159,186969.0,18603850.0
2013-10-16,8439,8522,8221,8230,919104,183248.0,18603850.0
2013-10-17,8355,8397,7887,7988,883913,177853.0,18603850.0
2013-10-18,7996,8480,7896,8481,924791,188829.0,18603850.0
2013-10-21,8480,8480,8255,8397,461117,186969.0,18603850.0
2013-10-22,8330,8773,8280,8732,810773,194410.0,18603850.0
2013-10-23,8731,8940,8439,8481,974519,188829.0,18603850.0
2013-10-24,8564,8898,8439,8899,727457,198131.0,18603850.0
2013-10-25,8856,9274,8689,9275,1035197,206503.0,18603850.0
2013-10-28,9316,9525,9149,9275,755745,206503.0,18603850.0
2013-10-29,9232,9358,8982,9066,437469,201852.0,18603850.0
2013-10-30,9191,10360,9149,10194,2456603,226967.0,18603850.0
2013-10-31,10319,10444,10068,10194,915600,226967.0,18603850.0
2013-11-01,10026,10319,9734,10319,1092046,229758.0,18603850.0
2013-11-04,10319,10402,10068,10110,491847,225107.0,18603850.0
2013-11-05,10068,10277,9525,9776,737888,217665.0,18603850.0
2013-11-06,9734,9984,9525,9860,453784,219525.0,18603850.0
2013-11-07,9734,9859,9274,9275,618330,206503.0,18603850.0
2013-11-08,8982,9358,8522,8606,902539,191620.0,18603850.0
2013-11-11,8773,9107,8522,8648,804379,192550.0,18603850.0
2013-11-12,8731,9274,8689,9233,707563,205573.0,18603850.0
2013-11-13,9149,9316,8647,8690,718316,193480.0,18603850.0
2013-11-14,8815,9065,8689,8899,436891,198131.0,18603850.0
2013-11-15,8982,9149,8815,8815,485416,196271.0,18603850.0
2013-11-18,8815,8898,8606,8606,416318,191620.0,18603850.0
2013-11-19,8606,8856,8564,8857,258260,197201.0,18603850.0
2013-11-20,8982,9316,8898,9066,521602,201852.0,18603850.0
2013-11-21,9024,9191,8773,8899,209952,198131.0,18603850.0
2013-11-22,8982,9024,8689,8773,308266,195340.0,18603850.0
2013-11-25,8856,8940,8648,8732,406761,194410.0,18603850.0
2013-11-26,8773,8815,8480,8606,577642,191620.0,18603850.0
2013-11-27,8689,9107,8689,8982,645338,199991.0,18603850.0
2013-11-28,9191,10235,9107,10027,2250565,223246.0,18603850.0
2013-11-29,10026,10068,9734,9734,734565,216735.0,18603850.0
2013-12-02,9859,10444,9817,10027,1168253,223246.0,18603850.0
2013-12-03,9901,10360,9817,10361,1212276,230688.0,18603850.0
2013-12-04,10360,10486,10110,10277,765989,228827.0,18603850.0
2013-12-05,10277,10402,9817,9985,700635,222316.0,18603850.0
2013-12-06,10193,10444,10068,10068,840560,224176.0,18603850.0
2013-12-09,10277,10444,9358,9567,1711888,213014.0,18603850.0
2013-12-10,9608,9817,9441,9734,672610,216735.0,18603850.0
2013-12-11,9734,9817,9441,9442,432922,210224.0,18603850.0
2013-12-12,9274,9776,9107,9776,432086,217665.0,18603850.0
2013-12-13,9650,9943,9650,9734,341663,216735.0,18603850.0
2013-12-16,9817,10026,9358,9400,617202,209293.0,18603850.0
2013-12-17,9525,9650,9024,9108,731912,202782.0,18603850.0
2013-12-18,9107,9316,8940,9233,577510,205573.0,18603850.0
2013-12-19,9358,9400,8898,8940,660898,199061.0,18603850.0
2013-12-20,8982,9107,8898,9108,328477,202782.0,18603850.0
2013-12-23,9232,9274,9065,9191,290094,204800.0,18618160.0
2013-12-24,9441,9608,9358,9358,506579,208523.0,18618160.0
2013-12-26,9358,9358,8982,9024,433580,201076.0,18618160.0
2013-12-27,9065,9274,8898,9233,397284,205731.0,18618160.0
2013-12-30,9316,9400,9107,9149,314905,203869.0,18618160.0
2014-01-02,9232,9232,8689,8773,499771,195491.0,18618160.0
2014-01-03,8731,8856,8522,8773,467287,195491.0,18618160.0
2014-01-06,8773,8898,8648,8732,348968,194560.0,18618160.0
2014-01-07,8648,8815,8606,8648,410516,192698.0,18618160.0
2014-01-08,8731,9316,8689,9275,1049401,206662.0,18618160.0
2014-01-09,9274,9525,9191,9316,435943,207592.0,18618160.0
2014-01-10,9400,9400,8898,8982,536651,200145.0,18618160.0
2014-01-13,9149,9692,9065,9525,1035490,212247.0,18618160.0
2014-01-14,9483,9734,9316,9358,679461,208523.0,18618160.0
2014-01-15,9400,9608,9274,9567,496137,213178.0,18618160.0
2014-01-16,9567,9692,9232,9275,680643,206662.0,18618160.0
2014-01-17,9441,9525,9065,9191,623120,204800.0,18618160.0
2014-01-20,9191,9232,8815,8899,661083,198283.0,18618160.0
2014-01-21,8898,9149,8856,9024,552370,201076.0,18618160.0
2014-01-22,8982,9149,8856,8982,431397,200145.0,18618160.0
2014-01-23,9024,9065,8856,8899,549429,198283.0,18618160.0
2014-01-24,8856,8982,8480,8815,688610,196422.0,18618160.0
2014-01-27,8480,8606,8397,8439,560041,188043.0,18618160.0
2014-01-28,8439,8564,8313,8439,334091,188043.0,18618160.0
2014-01-29,8564,8731,8522,8606,339910,191767.0,18618160.0
2014-02-03,8606,8856,8522,8690,377030,193629.0,18618160.0
2014-02-04,8480,8522,8355,8397,353031,187113.0,18618160.0
2014-02-05,8564,8564,7979,7980,872008,177803.0,18618160.0
2014-02-06,7996,8280,7971,8214,513427,183017.0,18618160.0
2014-02-07,8305,8322,7962,8030,524083,178921.0,18618160.0
2014-02-10,8104,8238,8012,8230,310744,183389.0,18618160.0
2014-02-11,8238,8564,8213,8564,553641,190836.0,18618160.0
2014-02-12,8522,8815,8313,8648,745900,192698.0,18618160.0
2014-02-13,8689,8689,8439,8523,303803,189905.0,18618160.0
2014-02-14,8564,8606,8397,8439,257245,188043.0,18618160.0
2014-02-17,8564,8606,8397,8439,220364,188043.0,18618160.0
2014-02-18,8480,8731,8397,8648,443742,192698.0,18618160.0
2014-02-19,8689,8689,8480,8690,245956,193629.0,18618160.0
2014-02-20,8648,8773,8188,8330,1145795,185623.0,18618160.0
2014-02-21,8397,8480,8338,8397,301081,187113.0,18618160.0
2014-02-24,8480,8564,8397,8439,270685,188043.0,18618160.0
2014-02-25,8522,8564,8238,8272,462234,184320.0,18618160.0
2014-02-26,8330,8397,8171,8188,366448,182458.0,18618160.0
2014-02-27,8213,8397,8213,8289,253274,184692.0,18618160.0
2014-02-28,8305,8322,8071,8105,375584,180596.0,18618160.0
2014-03-03,8046,8063,7879,7929,373061,176686.0,18618160.0
2014-03-04,7937,8096,7862,8013,200279,178548.0,18618160.0
2014-03-05,8104,8129,8021,8105,225577,180596.0,18618160.0
2014-03-06,8104,8155,7929,8005,355493,178362.0,18618160.0
2014-03-07,8021,8088,7987,8013,182920,178548.0,18618160.0
2014-03-10,8054,8063,7787,7787,476053,173521.0,18618160.0
2014-03-11,7770,7862,7611,7829,360546,174452.0,18618160.0
