동원개발(013120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-11-11,259,264,257,264,7480,23973.0,9080810.0
2002-11-12,263,265,259,264,5175,23973.0,9080810.0
2002-11-13,267,294,261,269,426491,24427.0,9080810.0
2002-11-14,275,275,255,261,84021,23701.0,9080810.0
2002-11-15,256,257,250,253,96522,22974.0,9080810.0
2002-11-18,244,250,243,243,83273,22066.0,9080810.0
2002-11-19,248,249,244,248,16367,22520.0,9080810.0
2002-11-20,250,252,246,252,11576,22884.0,9080810.0
2002-11-21,255,255,247,248,27953,22520.0,9080810.0
2002-11-22,248,253,248,250,5795,22702.0,9080810.0
2002-11-25,252,254,248,254,9821,23065.0,9080810.0
2002-11-26,255,255,247,254,12700,23065.0,9080810.0
2002-11-27,253,254,249,254,13852,23065.0,9080810.0
2002-11-28,257,257,250,253,16811,22974.0,9080810.0
2002-11-29,253,254,249,251,10126,22793.0,9080810.0
2002-12-02,253,263,253,262,24437,23792.0,9080810.0
2002-12-03,256,270,256,267,17271,24246.0,9080810.0
2002-12-04,272,274,259,272,49161,24700.0,9080810.0
2002-12-05,275,280,268,271,30374,24609.0,9080810.0
2002-12-06,270,273,267,273,20623,24791.0,9080810.0
2002-12-09,265,302,265,300,302952,27242.0,9080810.0
2002-12-10,302,302,291,300,85590,27242.0,9080810.0
2002-12-11,300,301,295,299,66775,27152.0,9080810.0
2002-12-12,297,308,297,307,52843,27878.0,9080810.0
2002-12-13,303,307,300,303,37174,27515.0,9080810.0
2002-12-16,303,304,294,303,15960,27515.0,9080810.0
2002-12-17,308,309,302,305,30339,27696.0,9080810.0
2002-12-18,307,307,293,305,27483,27696.0,9080810.0
2002-12-20,307,307,297,300,10384,27242.0,9080810.0
2002-12-23,304,304,295,300,27983,27242.0,9080810.0
2002-12-24,291,302,291,297,44314,26970.0,9080810.0
2002-12-26,303,309,300,307,162061,27878.0,9080810.0
2002-12-27,271,291,271,274,76260,24881.0,9080810.0
2002-12-30,268,272,247,269,24966,24427.0,9080810.0
2003-01-02,251,269,251,252,53751,22884.0,9080810.0
2003-01-03,258,258,250,250,38288,22702.0,9080810.0
2003-01-06,250,254,244,250,33660,22702.0,9080810.0
2003-01-07,251,251,244,247,20629,22430.0,9080810.0
2003-01-08,243,250,243,246,11845,22339.0,9080810.0
2003-01-09,248,255,245,255,35153,23156.0,9080810.0
2003-01-10,260,260,244,250,33444,22702.0,9080810.0
2003-01-13,250,263,245,250,128014,22702.0,9080810.0
2003-01-14,250,253,244,249,23423,22611.0,9080810.0
2003-01-15,250,250,243,245,29268,22248.0,9080810.0
2003-01-16,248,248,242,247,8692,22430.0,9080810.0
2003-01-17,247,248,243,248,6741,22520.0,9080810.0
2003-01-20,250,250,240,250,12709,22702.0,9080810.0
2003-01-21,250,250,244,244,1500,22157.0,9080810.0
2003-01-22,248,248,243,247,7120,22430.0,9080810.0
2003-01-23,240,250,240,245,4288,22248.0,9080810.0
2003-01-24,248,250,241,245,11345,22248.0,9080810.0
2003-01-27,243,245,230,243,5113,22066.0,9080810.0
2003-01-28,236,243,236,243,6910,22066.0,9080810.0
2003-01-29,243,248,236,245,6620,22248.0,9080810.0
2003-01-30,245,245,240,245,1853,22248.0,9080810.0
2003-02-03,235,245,235,244,14258,22157.0,9080810.0
2003-02-04,240,252,239,246,4004,22339.0,9080810.0
2003-02-05,246,246,238,245,3506,22248.0,9080810.0
2003-02-06,237,248,237,245,4813,22248.0,9080810.0
2003-02-07,247,247,237,244,1323,22157.0,9080810.0
2003-02-10,233,248,233,247,5529,22430.0,9080810.0
2003-02-11,248,260,239,245,5563,22248.0,9080810.0
2003-02-12,245,257,243,252,3201,22884.0,9080810.0
2003-02-13,255,260,245,256,7607,23247.0,9080810.0
2003-02-14,257,260,249,257,9160,23338.0,9080810.0
2003-02-17,257,258,247,257,16941,23338.0,9080810.0
2003-02-18,257,258,250,250,5643,22702.0,9080810.0
2003-02-19,255,256,248,255,8004,23156.0,9080810.0
2003-02-20,255,255,250,255,2029,23156.0,9080810.0
2003-02-21,255,255,243,254,23616,23065.0,9080810.0
2003-02-24,254,254,250,254,5161,23065.0,9080810.0
2003-02-25,250,254,245,254,3456,23065.0,9080810.0
2003-02-26,250,252,246,246,2204,22339.0,9080810.0
2003-02-27,246,247,242,247,2668,22430.0,9080810.0
2003-02-28,246,247,244,247,2751,22430.0,9080810.0
2003-03-03,247,252,243,249,3954,22611.0,9080810.0
2003-03-04,246,249,243,249,8471,22611.0,9080810.0
2003-03-05,245,249,243,249,5933,22611.0,9080810.0
2003-03-06,248,249,241,248,1602,22520.0,9080810.0
2003-03-07,244,245,232,245,2238,22248.0,9080810.0
2003-03-10,240,248,235,242,3401,21976.0,9080810.0
2003-03-11,242,244,233,243,11154,22066.0,9080810.0
2003-03-12,243,246,243,246,3951,22339.0,9080810.0
2003-03-13,246,247,236,245,8330,22248.0,9080810.0
2003-03-14,246,249,245,247,5894,22430.0,9080810.0
2003-03-17,246,248,238,245,8701,22248.0,9080810.0
2003-03-18,244,246,240,245,13871,22248.0,9080810.0
2003-03-19,245,269,236,251,240749,22793.0,9080810.0
2003-03-20,251,255,244,250,49050,22702.0,9080810.0
2003-03-21,248,259,246,252,38848,22884.0,9080810.0
2003-03-24,256,260,253,258,52636,23428.0,9080810.0
2003-03-25,261,262,256,262,58005,23792.0,9080810.0
2003-03-26,263,272,263,267,37626,24246.0,9080810.0
2003-03-27,267,270,261,270,36573,24518.0,9080810.0
2003-03-28,270,272,265,272,37500,24700.0,9080810.0
2003-03-31,272,272,267,271,47521,24609.0,9080810.0
2003-04-01,272,272,265,270,31620,24518.0,9080810.0
2003-04-02,272,272,263,269,22664,24427.0,9080810.0
2003-04-03,268,269,265,268,13994,24337.0,9080810.0
2003-04-04,268,272,263,268,55741,24337.0,9080810.0
2003-04-07,267,269,263,269,73975,24427.0,9080810.0
2003-04-08,265,267,263,266,11080,24155.0,9080810.0
2003-04-09,267,267,260,265,37423,24064.0,9080810.0
2003-04-10,268,268,263,266,51607,24155.0,9080810.0
2003-04-11,267,267,263,267,79240,24246.0,9080810.0
2003-04-14,269,269,264,267,24601,24246.0,9080810.0
2003-04-15,266,267,263,266,39911,24155.0,9080810.0
2003-04-16,265,266,263,265,28438,24064.0,9080810.0
2003-04-17,264,265,260,260,21626,23610.0,9080810.0
2003-04-18,263,264,260,263,38607,23883.0,9080810.0
2003-04-21,265,265,263,265,22067,24064.0,9080810.0
2003-04-22,266,266,259,263,53752,23883.0,9080810.0
2003-04-23,263,279,259,265,165018,24064.0,9080810.0
2003-04-24,266,274,261,268,54577,24337.0,9080810.0
2003-04-25,264,265,260,265,60640,24064.0,9080810.0
2003-04-28,260,266,260,260,25444,23610.0,9080810.0
2003-04-29,260,265,260,264,37759,23973.0,9080810.0
2003-04-30,265,268,265,267,50671,24246.0,9080810.0
2003-05-02,264,267,261,265,35228,24064.0,9080810.0
2003-05-06,267,267,262,262,73391,23792.0,9080810.0
2003-05-07,267,268,262,267,106791,24246.0,9080810.0
2003-05-09,268,271,266,267,48914,24246.0,9080810.0
2003-05-12,268,269,263,267,100183,24246.0,9080810.0
2003-05-13,268,268,262,267,134281,24246.0,9080810.0
2003-05-14,268,268,262,265,85235,24064.0,9080810.0
2003-05-15,268,268,265,266,31755,24155.0,9080810.0
2003-05-16,266,266,262,263,471,23883.0,9080810.0
2003-05-19,262,264,255,255,10013,23156.0,9080810.0
2003-05-20,254,258,254,258,3175,23428.0,9080810.0
2003-05-21,259,259,253,259,1366,23519.0,9080810.0
2003-05-22,255,260,252,253,13380,22974.0,9080810.0
2003-05-23,258,258,242,258,7644,23428.0,9080810.0
2003-05-26,256,258,251,254,9459,23065.0,9080810.0
2003-05-27,254,255,247,247,4691,22430.0,9080810.0
2003-05-28,253,253,249,249,2182,22611.0,9080810.0
2003-05-29,254,254,248,250,3010,22702.0,9080810.0
2003-05-30,252,253,248,250,3984,22702.0,9080810.0
2003-06-02,254,263,250,257,10939,23338.0,9080810.0
2003-06-03,254,255,246,255,21868,23156.0,9080810.0
2003-06-04,255,256,248,253,5368,22974.0,9080810.0
2003-06-05,256,260,256,256,1600,23247.0,9080810.0
2003-06-09,256,260,256,259,4272,23519.0,9080810.0
2003-06-10,256,258,251,257,9324,23338.0,9080810.0
2003-06-11,257,258,254,257,7363,23338.0,9080810.0
2003-06-12,258,258,248,253,10423,22974.0,9080810.0
2003-06-13,253,256,250,254,5417,23065.0,9080810.0
2003-06-16,254,258,254,258,2401,23428.0,9080810.0
2003-06-17,260,260,255,258,1981,23428.0,9080810.0
2003-06-18,257,258,250,258,12581,23428.0,9080810.0
2003-06-19,257,258,250,254,22705,23065.0,9080810.0
2003-06-20,254,255,249,252,7578,22884.0,9080810.0
2003-06-23,248,255,248,254,8023,23065.0,9080810.0
2003-06-24,254,254,247,253,8602,22974.0,9080810.0
2003-06-25,252,254,248,254,21877,23065.0,9080810.0
2003-06-26,252,254,250,254,3657,23065.0,9080810.0
2003-06-27,250,254,250,253,11166,22974.0,9080810.0
2003-06-30,252,253,252,253,501,22974.0,9080810.0
2003-07-01,253,254,249,253,18302,22974.0,9080810.0
2003-07-02,252,253,250,251,7874,22793.0,9080810.0
2003-07-03,253,254,248,252,13393,22884.0,9080810.0
2003-07-04,252,252,248,252,10195,22884.0,9080810.0
2003-07-07,251,252,249,252,8457,22884.0,9080810.0
2003-07-08,250,252,248,252,5600,22884.0,9080810.0
2003-07-09,251,252,251,252,501,22884.0,9080810.0
2003-07-10,251,251,249,251,2312,22793.0,9080810.0
2003-07-11,251,252,249,252,1608,22884.0,9080810.0
2003-07-14,251,251,245,251,7219,22793.0,9080810.0
2003-07-15,251,251,247,247,1801,22430.0,9080810.0
2003-07-16,249,250,245,250,3020,22702.0,9080810.0
2003-07-18,250,250,246,250,4600,22702.0,9080810.0
2003-07-21,250,257,246,246,6769,22339.0,9080810.0
2003-07-22,250,255,246,254,14555,23020.0,9080810.0
2003-07-23,253,254,248,254,9531,23020.0,9080810.0
2003-07-24,250,253,247,253,7778,22974.0,9080810.0
2003-07-25,251,252,250,252,2202,22838.0,9080810.0
2003-07-28,252,252,252,252,2500,22884.0,9080810.0
2003-07-29,252,252,246,252,10750,22838.0,9080810.0
2003-07-30,251,252,246,251,15513,22793.0,9080810.0
2003-07-31,247,251,247,251,7334,22793.0,9080810.0
2003-08-01,250,251,247,250,4972,22702.0,9080810.0
2003-08-04,249,250,247,250,1371,22702.0,9080810.0
2003-08-05,250,250,247,250,1992,22702.0,9080810.0
2003-08-06,250,250,246,247,2028,22384.0,9080810.0
2003-08-07,249,250,246,250,17911,22702.0,9080810.0
2003-08-08,250,250,249,250,3311,22702.0,9080810.0
2003-08-11,250,263,248,253,58685,22974.0,9080810.0
2003-08-12,253,253,248,253,6712,22974.0,9080810.0
2003-08-13,253,255,248,255,17861,23156.0,9080810.0
2003-08-14,254,255,251,255,6700,23156.0,9080810.0
2003-08-18,255,265,250,254,30868,23065.0,9080810.0
2003-08-19,253,258,250,258,13496,23428.0,9080810.0
2003-08-20,258,260,251,259,6237,23474.0,9080810.0
2003-08-21,257,258,251,258,11160,23428.0,9080810.0
2003-08-22,258,258,255,258,2532,23428.0,9080810.0
2003-08-25,258,258,253,258,4640,23428.0,9080810.0
2003-08-26,258,259,251,259,7760,23519.0,9080810.0
2003-08-27,259,259,255,259,2602,23519.0,9080810.0
2003-08-28,259,274,259,267,44698,24200.0,9080810.0
2003-08-29,262,275,262,272,30346,24654.0,9080810.0
2003-09-01,271,290,267,290,45765,26334.0,9080810.0
2003-09-02,280,304,280,293,21445,26561.0,9080810.0
2003-09-03,293,294,280,285,23998,25880.0,9080810.0
2003-09-04,286,286,273,284,5563,25790.0,9080810.0
2003-09-05,284,285,274,285,7488,25835.0,9080810.0
2003-09-08,292,292,276,285,8447,25880.0,9080810.0
2003-09-09,290,309,290,309,30150,28060.0,9080810.0
2003-09-15,304,338,304,332,25211,30103.0,9080810.0
2003-09-16,330,339,311,327,32271,29694.0,9080810.0
2003-09-17,312,327,312,327,7573,29694.0,9080810.0
2003-09-18,322,327,322,325,2789,29513.0,9080810.0
2003-09-19,320,329,297,310,6745,28105.0,9080810.0
2003-09-22,309,309,293,307,8922,27833.0,9080810.0
2003-09-23,306,306,279,307,5840,27833.0,9080810.0
2003-09-24,302,311,300,310,2691,28105.0,9080810.0
2003-09-25,306,306,302,305,1120,27696.0,9080810.0
2003-09-26,300,305,292,300,5515,27242.0,9080810.0
2003-09-29,319,329,300,310,6198,28151.0,9080810.0
2003-09-30,310,320,295,320,2504,29013.0,9080810.0
2003-10-01,317,323,297,307,4508,27878.0,9080810.0
2003-10-02,303,322,300,317,4512,28786.0,9080810.0
2003-10-06,315,328,303,312,11513,28332.0,9080810.0
2003-10-07,312,312,277,300,13278,27242.0,9080810.0
2003-10-08,306,307,291,298,5173,27061.0,9080810.0
2003-10-09,300,300,288,296,12569,26834.0,9080810.0
2003-10-10,281,300,281,300,4785,27242.0,9080810.0
2003-10-13,304,304,289,289,5529,26244.0,9080810.0
2003-10-14,298,300,285,289,16970,26244.0,9080810.0
2003-10-15,285,295,285,296,2821,26834.0,9080810.0
2003-10-16,295,299,290,298,6919,27061.0,9080810.0
2003-10-17,298,307,293,303,2375,27515.0,9080810.0
2003-10-20,303,309,300,305,1500,27696.0,9080810.0
2003-10-21,300,307,300,307,3570,27878.0,9080810.0
2003-10-22,303,303,300,303,1240,27515.0,9080810.0
2003-10-23,302,302,290,302,1800,27424.0,9080810.0
2003-10-24,300,302,300,302,2500,27424.0,9080810.0
2003-10-27,302,302,290,290,2520,26334.0,9080810.0
2003-10-28,301,302,290,300,6543,27242.0,9080810.0
2003-10-29,299,300,295,300,3290,27197.0,9080810.0
2003-10-30,300,305,295,302,3510,27424.0,9080810.0
2003-10-31,300,302,295,302,2540,27424.0,9080810.0
2003-11-03,303,303,300,302,2110,27424.0,9080810.0
2003-11-04,302,320,300,305,5473,27696.0,9080810.0
2003-11-05,305,307,295,304,6200,27606.0,9080810.0
2003-11-06,303,303,295,303,3410,27515.0,9080810.0
2003-11-07,306,306,302,303,601,27515.0,9080810.0
2003-11-10,303,305,296,305,14050,27696.0,9080810.0
2003-11-11,305,305,303,305,2500,27696.0,9080810.0
2003-11-12,305,307,273,305,4727,27696.0,9080810.0
2003-11-13,315,315,284,305,7205,27696.0,9080810.0
2003-11-14,306,341,289,300,32612,27242.0,9080810.0
2003-11-17,303,304,293,300,4004,27242.0,9080810.0
2003-11-18,305,305,283,290,27516,26289.0,9080810.0
2003-11-19,293,302,284,303,10238,27469.0,9080810.0
2003-11-20,305,305,295,304,9233,27606.0,9080810.0
2003-11-21,292,303,290,299,21220,27106.0,9080810.0
2003-11-24,301,302,292,300,4922,27242.0,9080810.0
2003-11-25,309,309,290,300,18574,27242.0,9080810.0
2003-11-26,295,300,292,296,10403,26834.0,9080810.0
2003-11-27,294,295,288,290,10780,26289.0,9080810.0
2003-11-28,290,300,290,299,6423,27152.0,9080810.0
2003-12-01,296,299,296,299,15836,27152.0,9080810.0
2003-12-02,298,299,298,298,2072,27061.0,9080810.0
2003-12-03,298,298,294,296,4907,26834.0,9080810.0
2003-12-04,292,295,288,295,9361,26743.0,9080810.0
2003-12-05,299,299,290,297,3339,26925.0,9080810.0
2003-12-08,295,298,291,295,4951,26788.0,9080810.0
2003-12-09,300,300,282,294,3328,26698.0,9080810.0
2003-12-10,290,299,285,290,11154,26334.0,9080810.0
2003-12-11,290,292,283,290,25597,26334.0,9080810.0
2003-12-12,290,294,286,286,5081,25971.0,9080810.0
2003-12-15,289,292,283,287,19156,26062.0,9080810.0
2003-12-16,283,287,270,272,105409,24654.0,9080810.0
2003-12-17,276,279,275,276,15814,25018.0,9080810.0
2003-12-18,279,286,279,282,14092,25562.0,9080810.0
2003-12-19,282,288,282,283,24776,25699.0,9080810.0
2003-12-22,286,316,283,293,505961,26607.0,9080810.0
2003-12-23,295,298,290,294,59312,26698.0,9080810.0
2003-12-24,297,299,284,287,41851,26017.0,9080810.0
2003-12-26,291,293,289,291,65302,26380.0,9080810.0
2003-12-29,270,270,256,256,25978,23247.0,9080810.0
2003-12-30,256,259,249,259,31576,23474.0,9080810.0
2004-01-02,253,275,253,270,5107,24518.0,9080810.0
2004-01-05,270,273,260,268,7991,24291.0,9080810.0
2004-01-06,268,269,262,268,9560,24291.0,9080810.0
2004-01-07,263,268,251,266,7295,24155.0,9080810.0
2004-01-08,256,265,255,261,7283,23701.0,9080810.0
2004-01-09,268,268,252,255,18429,23111.0,9080810.0
2004-01-12,258,258,247,255,11850,23111.0,9080810.0
2004-01-13,247,255,241,246,32202,22339.0,9080810.0
2004-01-14,241,246,237,237,5495,21522.0,9080810.0
2004-01-15,242,242,233,233,41907,21158.0,9080810.0
2004-01-16,237,240,230,237,31569,21476.0,9080810.0
2004-01-19,243,243,236,243,4554,22066.0,9080810.0
2004-01-20,243,246,243,246,16507,22293.0,9080810.0
2004-01-26,248,267,248,267,14884,24200.0,9080810.0
2004-01-27,266,272,261,272,29052,24700.0,9080810.0
2004-01-28,275,275,265,271,6465,24609.0,9080810.0
2004-01-29,275,280,265,273,31235,24791.0,9080810.0
2004-01-30,278,278,275,277,22108,25154.0,9080810.0
2004-02-02,281,285,280,285,28030,25880.0,9080810.0
2004-02-03,304,304,275,289,646,26244.0,9080810.0
2004-02-04,286,286,275,285,1004,25880.0,9080810.0
2004-02-05,273,283,271,283,803,25699.0,9080810.0
2004-02-06,279,285,276,277,1325,25108.0,9080810.0
2004-02-09,280,280,275,280,36610,25381.0,9080810.0
2004-02-10,273,279,273,275,22330,24972.0,9080810.0
2004-02-11,277,277,267,275,34066,24972.0,9080810.0
2004-02-12,274,277,267,277,31587,25154.0,9080810.0
2004-02-13,279,279,279,279,1,25335.0,9080810.0
2004-02-16,280,280,272,280,22053,25381.0,9080810.0
2004-02-17,279,285,273,280,22026,25426.0,9080810.0
2004-02-18,285,285,273,284,25493,25790.0,9080810.0
2004-02-19,284,284,282,284,20505,25790.0,9080810.0
2004-02-20,284,290,270,289,3202,26244.0,9080810.0
2004-02-23,290,323,275,310,204383,28151.0,9080810.0
2004-02-24,313,315,280,280,60316,25426.0,9080810.0
2004-02-25,281,284,273,284,48675,25790.0,9080810.0
2004-02-26,279,290,279,290,27141,26334.0,9080810.0
2004-02-27,285,295,285,295,23245,26743.0,9080810.0
2004-03-02,297,297,283,296,2206,26834.0,9080810.0
2004-03-03,296,296,285,295,10,26788.0,9080810.0
2004-03-04,286,295,280,282,20258,25608.0,9080810.0
2004-03-05,289,289,282,288,27981,26107.0,9080810.0
2004-03-08,295,295,284,291,29526,26380.0,9080810.0
2004-03-09,290,294,285,286,22858,25971.0,9080810.0
2004-03-10,293,295,285,287,29082,26062.0,9080810.0
2004-03-11,287,319,287,295,88109,26743.0,9080810.0
2004-03-12,288,294,274,285,38223,25880.0,9080810.0
2004-03-15,276,291,274,291,9806,26425.0,9080810.0
2004-03-16,297,300,286,289,27116,26244.0,9080810.0
2004-03-17,290,295,280,286,29483,25971.0,9080810.0
2004-03-18,285,293,285,287,35806,26062.0,9080810.0
2004-03-19,290,297,288,295,31462,26743.0,9080810.0
2004-03-22,293,295,293,294,8726,26698.0,9080810.0
2004-03-23,290,295,290,292,30098,26471.0,9080810.0
2004-03-24,291,294,291,294,25250,26698.0,9080810.0
2004-03-25,290,294,290,291,22863,26425.0,9080810.0
2004-03-26,291,295,288,294,453,26652.0,9080810.0
2004-03-29,296,296,295,295,21538,26788.0,9080810.0
2004-03-30,295,296,295,296,21600,26879.0,9080810.0
2004-03-31,296,300,289,300,25331,27242.0,9080810.0
2004-04-01,300,301,288,300,5613,27242.0,9080810.0
2004-04-02,297,300,295,300,3961,27242.0,9080810.0
2004-04-06,300,336,300,336,228685,30512.0,9080810.0
2004-04-07,376,376,365,376,320928,34144.0,9080810.0
2004-04-08,386,421,366,410,591917,37231.0,9080810.0
2004-04-09,411,421,384,390,132987,35415.0,9080810.0
2004-04-12,400,413,380,387,150817,35143.0,9080810.0
2004-04-13,400,405,378,385,79713,34961.0,9080810.0
2004-04-14,372,387,339,339,136280,30784.0,9080810.0
2004-04-16,340,357,332,333,31386,30194.0,9080810.0
2004-04-19,332,337,326,336,32326,30466.0,9080810.0
2004-04-20,337,345,326,326,37089,29603.0,9080810.0
2004-04-21,330,330,307,307,59021,27878.0,9080810.0
2004-04-22,308,312,297,312,41823,28287.0,9080810.0
2004-04-23,318,318,307,315,19381,28559.0,9080810.0
2004-04-26,311,330,311,330,45765,29967.0,9080810.0
2004-04-27,330,330,301,322,12236,29240.0,9080810.0
2004-04-28,311,323,305,311,14113,28196.0,9080810.0
2004-04-29,302,310,288,290,19690,26334.0,9080810.0
2004-04-30,290,292,279,290,22216,26289.0,9080810.0
2004-05-03,292,292,284,290,11051,26289.0,9080810.0
2004-05-04,285,292,285,291,23461,26380.0,9080810.0
2004-05-06,290,290,273,279,19059,25335.0,9080810.0
2004-05-07,279,279,271,277,12043,25108.0,9080810.0
2004-05-10,276,280,253,268,15727,24291.0,9080810.0
2004-05-11,245,263,241,254,48762,23065.0,9080810.0
2004-05-12,256,268,256,263,8915,23883.0,9080810.0
2004-05-13,266,274,263,269,12874,24427.0,9080810.0
2004-05-14,273,300,264,280,92680,25426.0,9080810.0
2004-05-17,285,300,250,279,58916,25335.0,9080810.0
2004-05-18,259,299,259,298,43318,27061.0,9080810.0
2004-05-19,302,310,298,305,52276,27696.0,9080810.0
2004-05-20,329,341,310,342,106599,31011.0,9080810.0
2004-05-21,343,382,343,382,69220,34689.0,9080810.0
2004-05-24,427,427,400,412,119773,37368.0,9080810.0
2004-05-25,418,418,372,405,49701,36777.0,9080810.0
2004-05-27,398,399,356,378,48954,34325.0,9080810.0
2004-05-28,363,369,333,340,50848,30875.0,9080810.0
2004-05-31,360,360,330,340,33957,30875.0,9080810.0
2004-06-01,340,347,335,345,20245,31329.0,9080810.0
2004-06-02,338,358,326,345,20601,31329.0,9080810.0
2004-06-03,340,350,326,340,14139,30875.0,9080810.0
2004-06-04,333,340,323,340,8437,30875.0,9080810.0
2004-06-07,334,340,328,340,8023,30875.0,9080810.0
2004-06-08,340,340,332,340,10543,30875.0,9080810.0
2004-06-09,347,347,326,330,19945,29967.0,9080810.0
2004-06-10,338,338,316,325,7279,29513.0,9080810.0
2004-06-11,320,359,320,338,75316,30693.0,9080810.0
2004-06-14,346,346,325,329,19495,29876.0,9080810.0
2004-06-15,312,336,311,336,17974,30512.0,9080810.0
2004-06-16,322,341,322,336,36308,30512.0,9080810.0
2004-06-17,330,346,330,340,8651,30875.0,9080810.0
2004-06-18,332,373,325,374,43741,33917.0,9080810.0
2004-06-21,355,384,355,369,6478,33508.0,9080810.0
2004-06-22,357,374,343,363,21896,32963.0,9080810.0
2004-06-23,363,366,325,325,17518,29513.0,9080810.0
2004-06-24,320,342,320,342,28442,31011.0,9080810.0
2004-06-25,334,355,332,355,837,32237.0,9080810.0
2004-06-28,355,360,332,359,1889,32555.0,9080810.0
2004-06-29,342,355,340,356,777,32282.0,9080810.0
2004-06-30,358,358,343,358,17977,32509.0,9080810.0
2004-07-01,352,367,351,363,277,32963.0,9080810.0
2004-07-02,357,366,334,360,1850,32691.0,9080810.0
2004-07-05,360,360,337,351,5470,31828.0,9080810.0
2004-07-06,355,360,343,358,14623,32464.0,9080810.0
2004-07-07,364,364,340,360,150,32691.0,9080810.0
2004-07-08,347,365,344,364,7166,33054.0,9080810.0
2004-07-09,353,404,353,388,5575,35234.0,9080810.0
2004-07-12,391,391,371,388,1963,35234.0,9080810.0
2004-07-13,377,391,377,387,1842,35143.0,9080810.0
2004-07-14,379,391,370,380,1803,34507.0,9080810.0
2004-07-15,377,389,364,380,17859,34507.0,9080810.0
2004-07-16,385,390,370,379,18149,34416.0,9080810.0
2004-07-19,375,387,366,379,16045,34416.0,9080810.0
2004-07-20,388,388,375,375,17942,34053.0,9080810.0
2004-07-21,386,386,366,375,20134,34053.0,9080810.0
2004-07-22,370,380,363,380,6920,34507.0,9080810.0
2004-07-23,369,373,361,365,4069,33145.0,9080810.0
2004-07-26,369,379,369,379,6353,34416.0,9080810.0
2004-07-27,372,395,371,386,6043,35007.0,9080810.0
2004-07-28,385,385,371,375,2439,34008.0,9080810.0
2004-07-29,371,383,366,370,32122,33599.0,9080810.0
2004-07-30,380,387,370,372,37087,33735.0,9080810.0
2004-08-02,378,380,370,370,34241,33599.0,9080810.0
2004-08-03,369,383,369,372,32742,33781.0,9080810.0
2004-08-04,382,385,369,376,50880,34098.0,9080810.0
2004-08-05,371,379,371,380,38174,34462.0,9080810.0
2004-08-06,373,385,373,380,2547,34507.0,9080810.0
2004-08-09,370,387,365,373,18238,33871.0,9080810.0
2004-08-10,375,379,366,375,11978,34053.0,9080810.0
2004-08-11,372,385,371,377,2567,34189.0,9080810.0
2004-08-12,370,375,370,375,1622,34053.0,9080810.0
2004-08-13,366,412,366,392,26449,35551.0,9080810.0
2004-08-16,392,392,382,385,8170,34961.0,9080810.0
2004-08-17,389,400,383,394,6708,35778.0,9080810.0
2004-08-18,391,429,386,395,5579,35869.0,9080810.0
2004-08-19,390,396,390,394,925,35733.0,9080810.0
2004-08-20,393,393,381,387,7501,35143.0,9080810.0
2004-08-23,380,388,370,388,10692,35234.0,9080810.0
2004-08-24,386,386,376,377,1197,34235.0,9080810.0
2004-08-25,377,398,377,384,9529,34870.0,9080810.0
2004-08-26,384,395,384,396,4445,35915.0,9080810.0
2004-08-27,395,425,390,390,38258,35415.0,9080810.0
2004-08-30,386,396,383,387,5209,35143.0,9080810.0
2004-08-31,387,388,379,385,5997,34961.0,9080810.0
2004-09-01,384,393,378,388,881,35188.0,9080810.0
2004-09-02,381,433,376,393,9378,35688.0,9080810.0
2004-09-03,382,398,382,393,5434,35642.0,9080810.0
2004-09-06,390,407,383,395,1110,35824.0,9080810.0
2004-09-07,386,407,386,400,4403,36323.0,9080810.0
2004-09-08,400,420,396,396,4417,35960.0,9080810.0
2004-09-09,404,420,385,400,4813,36323.0,9080810.0
2004-09-10,395,400,395,396,3784,35960.0,9080810.0
2004-09-13,396,400,396,400,4550,36323.0,9080810.0
2004-09-14,398,410,398,400,4853,36323.0,9080810.0
2004-09-15,404,440,400,408,5248,37050.0,9080810.0
2004-09-16,403,430,400,400,17575,36323.0,9080810.0
2004-09-17,438,438,381,405,7425,36732.0,9080810.0
2004-09-20,405,405,395,400,6326,36278.0,9080810.0
2004-09-21,400,428,399,400,5637,36278.0,9080810.0
2004-09-22,400,404,391,400,8110,36323.0,9080810.0
2004-09-23,395,438,395,405,3332,36777.0,9080810.0
2004-09-24,405,425,396,405,2175,36777.0,9080810.0
2004-09-30,396,403,396,400,3666,36323.0,9080810.0
2004-10-01,400,409,400,409,3961,37095.0,9080810.0
2004-10-04,419,429,398,406,4715,36823.0,9080810.0
2004-10-05,405,405,400,405,2025,36777.0,9080810.0
2004-10-06,400,405,400,405,1200,36732.0,9080810.0
2004-10-07,400,403,396,404,5470,36641.0,9080810.0
2004-10-08,400,417,395,405,1935,36777.0,9080810.0
2004-10-11,400,404,395,403,6118,36550.0,9080810.0
2004-10-12,402,417,400,404,2302,36686.0,9080810.0
2004-10-13,400,404,400,404,2151,36686.0,9080810.0
2004-10-14,417,452,400,425,13409,38593.0,9080810.0
2004-10-15,415,460,413,435,20176,39502.0,9080810.0
2004-10-18,440,481,413,425,28581,38593.0,9080810.0
2004-10-19,420,440,401,413,48870,37504.0,9080810.0
2004-10-20,413,419,388,407,20088,36959.0,9080810.0
2004-10-21,400,447,390,390,33594,35415.0,9080810.0
2004-10-22,376,380,366,373,22928,33871.0,9080810.0
