이엠넷(123570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-25,2850,2875,2425,2425,3015600,53350.0,5500000.0
2011-11-28,2430,2430,2062,2063,716282,45375.0,5500000.0
2011-11-29,2092,2097,1882,2033,1034165,44715.0,5500000.0
2011-11-30,2037,2075,1872,1875,367366,41250.0,5500000.0
2011-12-01,1917,1920,1757,1820,321034,40040.0,5500000.0
2011-12-02,1807,1865,1785,1828,149201,40205.0,5500000.0
2011-12-05,1845,1887,1800,1800,145601,39600.0,5500000.0
2011-12-06,1822,2062,1815,1920,329303,42240.0,5500000.0
2011-12-07,1920,1940,1840,1870,124820,41140.0,5500000.0
2011-12-08,2000,2137,1945,1950,486194,42900.0,5500000.0
2011-12-09,1915,1987,1882,1988,91959,43725.0,5500000.0
2011-12-12,2040,2040,1932,1948,105384,42845.0,5500000.0
2011-12-13,1947,1947,1882,1885,85338,41470.0,5500000.0
2011-12-14,1912,1920,1820,1878,106457,41305.0,5500000.0
2011-12-15,1897,1992,1832,1835,155641,40370.0,5500000.0
2011-12-16,1827,1847,1797,1798,53383,39545.0,5500000.0
2011-12-19,1797,1820,1575,1658,101069,36465.0,5500000.0
2011-12-20,1647,1700,1625,1685,52574,37070.0,5500000.0
2011-12-21,1705,1745,1675,1683,85297,37015.0,5500000.0
2011-12-22,1670,1692,1615,1625,84361,35750.0,5500000.0
2011-12-23,1612,1707,1612,1638,53011,36025.0,5500000.0
2011-12-26,1647,1667,1560,1578,127060,34705.0,5500000.0
2011-12-27,1582,1597,1492,1575,196180,34650.0,5500000.0
2011-12-28,1562,1575,1522,1550,34261,34100.0,5500000.0
2011-12-29,1550,1592,1522,1583,25747,34815.0,5500000.0
2012-01-02,1585,1617,1552,1570,35861,34540.0,5500000.0
2012-01-03,1570,1637,1560,1600,71103,35200.0,5500000.0
2012-01-04,1610,1715,1570,1688,125813,37125.0,5500000.0
2012-01-05,1725,1940,1712,1940,289294,42680.0,5500000.0
2012-01-06,2052,2097,1767,1840,586325,40480.0,5500000.0
2012-01-09,1822,1830,1700,1750,158937,38500.0,5500000.0
2012-01-10,1775,1847,1740,1748,91545,38445.0,5500000.0
2012-01-11,1750,1757,1665,1700,120291,37400.0,5500000.0
2012-01-12,1705,1775,1682,1770,52804,38940.0,5500000.0
2012-01-13,1795,1840,1725,1735,126014,38170.0,5500000.0
2012-01-16,1720,1740,1702,1738,30552,38225.0,5500000.0
2012-01-17,1757,1775,1725,1725,44046,37950.0,5500000.0
2012-01-18,1725,1742,1642,1650,63751,36300.0,5500000.0
2012-01-19,1652,1677,1632,1638,29162,36025.0,5500000.0
2012-01-20,1637,1657,1600,1630,29027,35860.0,5500000.0
2012-01-25,1617,1787,1617,1690,40729,37180.0,5500000.0
2012-01-26,1712,1722,1672,1693,18960,37235.0,5500000.0
2012-01-27,1700,1700,1652,1660,16108,36520.0,5500000.0
2012-01-30,1660,1675,1610,1610,30052,35420.0,5500000.0
2012-01-31,1615,1645,1605,1638,13361,36025.0,5500000.0
2012-02-01,1647,1662,1625,1650,15910,36300.0,5500000.0
2012-02-02,1657,1657,1627,1643,27651,36135.0,5500000.0
2012-02-03,1635,1662,1635,1650,17554,36300.0,5500000.0
2012-02-06,1652,1660,1627,1628,20656,35805.0,5500000.0
2012-02-07,1612,1712,1605,1665,56734,36630.0,5500000.0
2012-02-08,1675,1690,1650,1665,22753,36630.0,5500000.0
2012-02-09,1665,1710,1640,1688,22484,37125.0,5500000.0
2012-02-10,1692,1717,1670,1693,10246,37235.0,5500000.0
2012-02-13,1700,1710,1675,1693,10884,37235.0,5500000.0
2012-02-14,1695,1707,1667,1700,20809,37400.0,5500000.0
2012-02-15,1700,1780,1687,1730,49491,38060.0,5500000.0
2012-02-16,1732,1732,1705,1715,21177,37730.0,5500000.0
2012-02-17,1705,1737,1685,1715,24894,37730.0,5500000.0
2012-02-20,1715,1725,1675,1680,40459,36960.0,5500000.0
2012-02-21,1702,1812,1677,1750,51953,38500.0,5500000.0
2012-02-22,1752,1775,1735,1748,39246,38445.0,5500000.0
2012-02-23,1702,1745,1677,1708,37278,37565.0,5500000.0
2012-02-24,1712,1740,1702,1725,19014,37950.0,5500000.0
2012-02-27,1737,1960,1730,1790,348114,39380.0,5500000.0
2012-02-28,1792,1847,1775,1800,107405,39600.0,5500000.0
2012-02-29,1780,1825,1775,1800,37174,39600.0,5500000.0
2012-03-02,1822,2070,1810,2070,884865,45540.0,5500000.0
2012-03-05,2080,2217,1977,2025,936510,44550.0,5500000.0
2012-03-06,2050,2112,1997,2108,465832,46365.0,5500000.0
2012-03-07,2100,2130,2050,2085,270872,45870.0,5500000.0
2012-03-08,2117,2150,1920,1925,391361,42350.0,5500000.0
2012-03-09,1937,1945,1835,1855,134124,40810.0,5500000.0
2012-03-12,1872,1892,1847,1883,74939,41415.0,5500000.0
2012-03-13,1907,1907,1802,1825,102540,40150.0,5500000.0
2012-03-14,1860,1930,1835,1913,123759,42075.0,5500000.0
2012-03-15,1912,1912,1847,1900,47911,41800.0,5500000.0
2012-03-16,1900,1917,1825,1858,55172,40865.0,5500000.0
2012-03-19,1862,1902,1830,1895,58048,41690.0,5500000.0
2012-03-20,1912,1917,1857,1888,32028,41525.0,5500000.0
2012-03-21,1912,1990,1892,1955,140080,43010.0,5500000.0
2012-03-22,1977,2247,1957,2063,1083388,45375.0,5500000.0
2012-03-23,2075,2140,2002,2123,234533,46695.0,5500000.0
2012-03-26,2155,2440,2130,2243,908576,49335.0,5500000.0
2012-03-27,2235,2330,2000,2030,471912,44660.0,5500000.0
2012-03-28,2037,2330,2037,2330,411532,51260.0,5500000.0
2012-03-29,2305,2402,2132,2133,482276,46915.0,5500000.0
2012-03-30,2162,2225,2087,2088,152844,45925.0,5500000.0
2012-04-02,2107,2107,1975,1988,148722,43725.0,5500000.0
2012-04-03,2025,2030,1867,1868,152674,41085.0,5500000.0
2012-04-04,1872,1872,1762,1783,93812,39215.0,5500000.0
2012-04-05,1757,1825,1757,1778,48601,39105.0,5500000.0
2012-04-06,1777,1855,1777,1820,50891,40040.0,5500000.0
2012-04-09,1820,1820,1687,1690,98373,37180.0,5500000.0
2012-04-10,1667,1737,1650,1655,42317,36410.0,5500000.0
2012-04-12,1672,1767,1650,1693,55930,37235.0,5500000.0
2012-04-13,1725,1762,1722,1740,29267,38280.0,5500000.0
2012-04-16,1745,1750,1687,1728,35957,38005.0,5500000.0
2012-04-17,1725,1747,1687,1700,40233,37400.0,5500000.0
2012-04-18,1700,1730,1687,1693,25470,37235.0,5500000.0
2012-04-19,1682,1730,1682,1728,20955,38005.0,5500000.0
2012-04-20,1730,1760,1717,1760,22665,38720.0,5500000.0
2012-04-23,1775,1775,1700,1703,32290,37455.0,5500000.0
2012-04-24,1677,1715,1657,1700,21419,37400.0,5500000.0
2012-04-25,1737,1737,1682,1683,14558,37015.0,5500000.0
2012-04-26,1700,1725,1642,1675,42361,36850.0,5500000.0
2012-04-27,1710,1710,1630,1643,16020,36135.0,5500000.0
2012-04-30,1632,1672,1625,1625,23601,35750.0,5500000.0
2012-05-02,1630,1707,1630,1685,12418,37070.0,5500000.0
2012-05-03,1655,1712,1655,1690,3550,37180.0,5500000.0
2012-05-04,1675,1712,1650,1663,6852,36575.0,5500000.0
2012-05-07,1680,1722,1655,1690,13990,37180.0,5500000.0
2012-05-08,1762,1762,1707,1718,13277,37785.0,5500000.0
2012-05-09,1717,1740,1695,1725,29319,37950.0,5500000.0
2012-05-10,1750,1775,1707,1743,26257,38335.0,5500000.0
2012-05-11,1757,1772,1715,1750,11459,38500.0,5500000.0
2012-05-14,1742,1820,1742,1803,55338,39655.0,5500000.0
2012-05-15,1800,1857,1762,1840,38355,40480.0,5500000.0
2012-05-16,1837,1867,1775,1800,30212,39600.0,5500000.0
2012-05-17,1782,1820,1765,1800,24137,39600.0,5500000.0
2012-05-18,1762,1795,1745,1773,29902,38995.0,5500000.0
2012-05-21,1772,1817,1762,1775,11310,39050.0,5500000.0
2012-05-22,1777,1825,1777,1813,23351,39875.0,5500000.0
2012-05-23,1802,1942,1802,1900,59837,41800.0,5500000.0
2012-05-24,1877,2145,1877,2035,176311,44770.0,5500000.0
2012-05-25,2062,2072,2017,2070,19275,45540.0,5500000.0
2012-05-29,2070,2122,1985,2068,53202,45485.0,5500000.0
2012-05-30,2070,2070,1975,1975,40054,43450.0,5500000.0
2012-05-31,1970,2000,1925,1975,28345,43450.0,5500000.0
2012-06-01,1965,2102,1950,2075,41593,45650.0,5500000.0
2012-06-04,2002,2112,2002,2075,44746,45650.0,5500000.0
2012-06-05,2075,2212,2075,2088,74928,45925.0,5500000.0
2012-06-07,2162,2187,2102,2180,52645,47960.0,5500000.0
2012-06-08,2182,2242,2162,2185,39250,48070.0,5500000.0
2012-06-11,2207,2232,2182,2190,31484,48180.0,5500000.0
2012-06-12,2175,2265,2125,2190,61998,48180.0,5500000.0
2012-06-13,2170,2222,2117,2183,26294,48015.0,5500000.0
2012-06-14,2182,2182,2102,2103,37914,46255.0,5500000.0
2012-06-15,2165,2165,2012,2080,19700,45760.0,5500000.0
2012-06-18,2150,2170,2057,2088,40073,45925.0,5500000.0
2012-06-19,2075,2112,1975,2030,51989,44660.0,5500000.0
2012-06-20,2085,2085,1980,2045,17037,44990.0,5500000.0
2012-06-21,2060,2062,2000,2025,25871,44550.0,5500000.0
2012-06-22,1995,2072,1975,2050,17079,45100.0,5500000.0
2012-06-25,2097,2097,2050,2053,15531,45155.0,5500000.0
2012-06-26,2050,2217,2050,2135,56989,46970.0,5500000.0
2012-06-27,2197,2200,2100,2195,36762,48290.0,5500000.0
2012-06-28,2145,2212,2125,2165,30854,47630.0,5500000.0
2012-06-29,2150,2187,2122,2150,17190,47300.0,5500000.0
2012-07-02,2150,2160,2010,2020,24027,44440.0,5500000.0
2012-07-03,2012,2137,1952,2135,69431,46970.0,5500000.0
2012-07-04,2162,2162,2000,2150,44888,47300.0,5500000.0
2012-07-05,2150,2150,2075,2110,16355,46420.0,5500000.0
2012-07-06,2137,2350,2077,2295,172676,50490.0,5500000.0
2012-07-09,2292,2440,2200,2300,123135,50600.0,5500000.0
2012-07-10,2300,2327,2225,2250,33999,49500.0,5500000.0
2012-07-11,2265,2265,2135,2165,47105,47630.0,5500000.0
2012-07-12,2137,2212,2137,2198,25855,48345.0,5500000.0
2012-07-13,2195,2242,2097,2150,34558,47300.0,5500000.0
2012-07-16,2150,2162,2050,2085,29887,45870.0,5500000.0
2012-07-17,2077,2080,1980,2055,58949,45210.0,5500000.0
2012-07-18,2070,2100,2015,2018,20586,44385.0,5500000.0
2012-07-19,2000,2070,2000,2058,11463,45265.0,5500000.0
2012-07-20,2065,2075,2000,2000,19585,44000.0,5500000.0
2012-07-23,2005,2025,1950,1963,26279,43175.0,5500000.0
2012-07-24,1962,1962,1892,1928,18944,42405.0,5500000.0
2012-07-25,1850,1952,1832,1865,32654,41030.0,5500000.0
2012-07-26,1920,1942,1865,1898,12591,41745.0,5500000.0
2012-07-27,1900,1932,1892,1925,12483,42350.0,5500000.0
2012-07-30,1920,1987,1920,1978,46378,43505.0,5500000.0
2012-07-31,1997,1997,1970,1975,9776,43450.0,5500000.0
2012-08-01,1975,2007,1920,2008,12018,44165.0,5500000.0
2012-08-02,2007,2007,1977,1998,4388,43945.0,5500000.0
2012-08-03,2012,2012,1960,1995,9624,43890.0,5500000.0
2012-08-06,2017,2017,1980,1990,13372,43780.0,5500000.0
2012-08-07,1985,1987,1900,1963,18870,43175.0,5500000.0
2012-08-08,2012,2120,1980,2018,17276,44385.0,5500000.0
2012-08-09,2022,2022,1947,1963,20825,43175.0,5500000.0
2012-08-10,1962,1970,1925,1943,18589,42735.0,5500000.0
2012-08-13,1950,1957,1915,1925,15747,42350.0,5500000.0
2012-08-14,1947,1960,1905,1960,13196,43120.0,5500000.0
2012-08-16,1935,1950,1910,1920,16052,42240.0,5500000.0
2012-08-17,1910,1965,1910,1948,13978,42845.0,5500000.0
2012-08-20,1970,1970,1920,1943,18569,42735.0,5500000.0
2012-08-21,1957,2217,1920,2075,162623,45650.0,5500000.0
2012-08-22,2075,2132,2017,2038,98871,44825.0,5500000.0
2012-08-23,2075,2110,2015,2015,94915,44330.0,5500000.0
2012-08-24,2000,2272,2000,2120,397077,46640.0,5500000.0
2012-08-27,2120,2120,2057,2100,81159,46200.0,5500000.0
2012-08-28,2117,2125,2062,2063,87895,45375.0,5500000.0
2012-08-29,2062,2125,2062,2125,73222,46750.0,5500000.0
2012-08-30,2147,2157,2030,2055,64216,45210.0,5500000.0
2012-08-31,2055,2102,2055,2068,22122,45485.0,5500000.0
2012-09-03,2097,2097,2035,2055,23380,45210.0,5500000.0
2012-09-04,2055,2095,2037,2038,10398,44825.0,5500000.0
2012-09-05,2067,2067,2035,2038,9504,44825.0,5500000.0
2012-09-06,2047,2062,2025,2030,16762,44660.0,5500000.0
2012-09-07,2050,2050,2010,2035,18203,44770.0,5500000.0
2012-09-10,2032,2072,2022,2023,16821,44495.0,5500000.0
2012-09-11,2022,2042,1900,1925,54013,42350.0,5500000.0
2012-09-12,1932,1962,1905,1933,27974,42515.0,5500000.0
2012-09-13,1932,2000,1905,1988,38274,43725.0,5500000.0
2012-09-14,1987,2037,1982,1995,15702,43890.0,5500000.0
2012-09-17,2032,2032,1947,1975,10812,43450.0,5500000.0
2012-09-18,1967,1995,1950,1960,15479,43120.0,5500000.0
2012-09-19,1985,1985,1955,1968,13722,43285.0,5500000.0
2012-09-20,1987,2037,1980,1983,28836,43615.0,5500000.0
2012-09-21,2012,2047,1972,2035,37163,44770.0,5500000.0
2012-09-24,2062,2082,2012,2045,29544,44990.0,5500000.0
2012-09-25,2072,2072,1972,1995,24004,43890.0,5500000.0
2012-09-26,1995,1995,1955,1990,13600,43780.0,5500000.0
2012-09-27,1990,1990,1917,1950,15986,42900.0,5500000.0
2012-09-28,1942,1977,1922,1923,6932,42295.0,5500000.0
2012-10-02,1980,1980,1927,1970,4730,43340.0,5500000.0
2012-10-04,1957,1972,1927,1948,7874,42845.0,5500000.0
2012-10-05,1967,1967,1937,1965,6215,43230.0,5500000.0
2012-10-08,1980,1980,1915,1945,22091,42790.0,5500000.0
2012-10-09,1967,1967,1920,1933,10461,42515.0,5500000.0
2012-10-10,1932,1932,1900,1913,15066,42075.0,5500000.0
2012-10-11,1910,1917,1890,1908,10314,41965.0,5500000.0
2012-10-12,1905,1905,1872,1885,20312,41470.0,5500000.0
2012-10-15,1885,1920,1830,1833,17538,40315.0,5500000.0
2012-10-16,1792,1840,1792,1820,20823,40040.0,5500000.0
2012-10-17,1820,1837,1800,1825,24667,40150.0,5500000.0
2012-10-18,1845,1862,1752,1798,15804,39545.0,5500000.0
2012-10-19,1805,1815,1770,1815,10645,39930.0,5500000.0
2012-10-22,1827,1892,1800,1843,28635,40535.0,5500000.0
2012-10-23,1870,1870,1805,1848,11979,40645.0,5500000.0
2012-10-24,1850,1900,1825,1885,48696,41470.0,5500000.0
2012-10-25,1900,2107,1897,2083,136541,45815.0,5500000.0
2012-10-26,2052,2167,2000,2115,118660,46530.0,5500000.0
2012-10-29,2062,2142,2055,2055,84617,45210.0,5500000.0
2012-10-30,2050,2125,2037,2108,40283,46365.0,5500000.0
2012-10-31,2110,2160,2097,2143,78567,47135.0,5500000.0
2012-11-01,2145,2145,2052,2113,18256,46475.0,5500000.0
2012-11-02,2112,2122,2030,2030,16151,44660.0,5500000.0
2012-11-05,2050,2060,1987,2053,15964,45155.0,5500000.0
2012-11-06,2052,2195,2052,2140,68830,47080.0,5500000.0
2012-11-07,2250,2460,2247,2460,366840,54120.0,5500000.0
2012-11-08,2825,2825,2675,2825,1520346,62150.0,5500000.0
2012-11-09,2925,2937,2737,2850,1277671,62700.0,5500000.0
2012-11-12,2800,2900,2687,2863,756126,62975.0,5500000.0
2012-11-13,0,0,0,2863,0,62975.0,5500000.0
2012-11-14,2700,2787,2550,2663,205919,58575.0,5500000.0
2012-11-15,2587,2750,2587,2750,74170,60500.0,5500000.0
2012-11-16,2737,2750,2575,2750,133413,60500.0,5500000.0
2012-11-19,2837,2850,2400,2650,642858,58300.0,5500000.0
2012-11-20,2662,2737,2525,2575,276188,56650.0,5500000.0
2012-11-21,2625,2675,2475,2475,223389,54450.0,5500000.0
2012-11-22,2475,2650,2455,2525,353200,55550.0,5500000.0
2012-11-23,2525,2900,2500,2713,760964,59675.0,5500000.0
2012-11-26,2750,2912,2675,2850,317348,62700.0,5500000.0
2012-11-27,2850,2987,2612,2788,253330,61325.0,5500000.0
2012-11-28,2762,2775,2662,2738,96565,60225.0,5500000.0
2012-11-29,2787,2962,2737,2888,339173,63525.0,5500000.0
2012-11-30,2900,2900,2762,2800,141247,61600.0,5500000.0
2012-12-03,2775,2812,2512,2550,182282,56100.0,5500000.0
2012-12-04,2550,2587,2497,2550,129019,56100.0,5500000.0
2012-12-05,2587,2587,2420,2433,117817,53515.0,5500000.0
2012-12-06,2400,2537,2387,2475,114522,54450.0,5500000.0
2012-12-07,2452,2492,2390,2410,63542,53020.0,5500000.0
2012-12-10,2407,2455,2380,2380,31039,52360.0,5500000.0
2012-12-11,2382,2475,2362,2458,41162,54065.0,5500000.0
2012-12-12,2467,2562,2450,2525,43590,55550.0,5500000.0
2012-12-13,2537,2675,2455,2600,60689,57200.0,5500000.0
2012-12-14,2662,2712,2600,2700,49635,59400.0,5500000.0
2012-12-17,2725,2850,2625,2825,139644,62150.0,5500000.0
2012-12-18,2812,2825,2675,2800,76460,61600.0,5500000.0
2012-12-20,2800,2850,2750,2813,58437,61875.0,5500000.0
2012-12-21,2800,3050,2787,2950,134799,64900.0,5500000.0
2012-12-24,2975,2975,2862,2863,33216,62975.0,5500000.0
2012-12-26,2862,2937,2750,2788,48203,61325.0,5500000.0
2012-12-27,2800,2875,2737,2850,34750,62700.0,5500000.0
2012-12-28,2812,2900,2750,2788,39024,61325.0,5500000.0
2013-01-02,2825,2875,2762,2825,29527,62150.0,5500000.0
2013-01-03,2825,2900,2775,2813,60249,61875.0,5500000.0
2013-01-04,2825,2962,2787,2925,65370,64350.0,5500000.0
2013-01-07,3012,3012,2900,2950,40064,64900.0,5500000.0
2013-01-08,2925,2962,2887,2938,29270,64625.0,5500000.0
2013-01-09,2937,3062,2887,2938,67868,64625.0,5500000.0
2013-01-10,2925,3012,2812,2925,62752,64350.0,5500000.0
2013-01-11,2950,2950,2800,2850,43971,62700.0,5500000.0
2013-01-14,2850,2887,2750,2788,40290,61325.0,5500000.0
2013-01-15,2787,3012,2787,2988,110829,65725.0,5500000.0
2013-01-16,2987,3037,2900,2938,113482,64625.0,5500000.0
2013-01-17,2962,3225,2962,3175,192866,69850.0,5500000.0
2013-01-18,3187,3237,3112,3238,79780,71225.0,5500000.0
2013-01-21,3250,3250,3125,3175,68141,69850.0,5500000.0
2013-01-22,3150,3200,3062,3163,72433,69575.0,5500000.0
2013-01-23,3175,3175,3087,3113,38155,68475.0,5500000.0
2013-01-24,3112,3187,3012,3050,79133,67100.0,5500000.0
2013-01-25,3062,3175,2987,3175,34216,69850.0,5500000.0
2013-01-28,3137,3250,3125,3200,31558,70400.0,5500000.0
2013-01-29,3237,3237,3087,3213,42890,70675.0,5500000.0
2013-01-30,3250,3275,3125,3200,33662,70400.0,5500000.0
2013-01-31,3162,3162,2950,3025,108331,66550.0,5500000.0
2013-02-01,2987,3037,2875,2950,91951,64900.0,5500000.0
2013-02-04,2987,3025,2912,2938,29113,64625.0,5500000.0
2013-02-05,2900,2987,2850,2975,32650,65450.0,5500000.0
2013-02-06,3000,3000,2900,2975,26041,65450.0,5500000.0
2013-02-07,2975,3012,2887,2950,29419,64900.0,5500000.0
2013-02-08,2974,3000,2912,2938,30540,64625.0,5500000.0
2013-02-12,2912,2987,2887,2988,21294,65725.0,5500000.0
2013-02-13,2987,3000,2875,2975,59201,65450.0,5500000.0
2013-02-14,2975,3000,2937,2975,25134,65450.0,5500000.0
2013-02-15,2950,3062,2924,3063,59719,67375.0,5500000.0
2013-02-18,3075,3087,2987,3063,36972,67375.0,5500000.0
2013-02-19,3062,3087,3025,3075,30094,67650.0,5500000.0
2013-02-20,3125,3150,3074,3138,56280,69025.0,5500000.0
2013-02-21,3112,3275,3100,3150,74138,69300.0,5500000.0
2013-02-22,3125,3212,3112,3138,34441,69025.0,5500000.0
2013-02-25,3187,3187,2987,3075,63491,67650.0,5500000.0
2013-02-26,3037,3050,2912,3000,48156,66000.0,5500000.0
2013-02-27,3000,3025,2937,2950,36861,64900.0,5500000.0
2013-02-28,2974,3000,2937,2988,30822,65725.0,5500000.0
2013-03-04,3000,3037,2925,2950,34746,64900.0,5500000.0
2013-03-05,2987,3000,2887,2950,96717,64900.0,5500000.0
2013-03-06,2950,3125,2950,3075,66909,67650.0,5500000.0
2013-03-07,3075,3137,2875,2950,57121,64900.0,5500000.0
2013-03-08,2950,3024,2850,2913,62225,64075.0,5500000.0
2013-03-11,2900,2925,2850,2900,19394,63800.0,5500000.0
2013-03-12,2912,3012,2912,2925,32176,64350.0,5500000.0
2013-03-13,2937,2950,2837,2863,42428,62975.0,5500000.0
2013-03-14,2875,3000,2850,2925,55161,64350.0,5500000.0
2013-03-15,2925,2962,2887,2950,24986,64900.0,5500000.0
2013-03-18,2975,2987,2850,2850,48106,62700.0,5500000.0
2013-03-19,2887,2900,2837,2863,21222,62975.0,5500000.0
2013-03-20,2850,2875,2725,2750,34648,60500.0,5500000.0
2013-03-21,2750,2812,2687,2700,38283,59400.0,5500000.0
2013-03-22,2700,2725,2625,2700,42819,59400.0,5500000.0
2013-03-25,2700,2850,2662,2725,39988,59950.0,5500000.0
2013-03-26,2787,2812,2712,2750,12003,60500.0,5500000.0
2013-03-27,2750,2800,2712,2750,28702,60500.0,5500000.0
2013-03-28,2725,2762,2650,2675,32337,58850.0,5500000.0
2013-03-29,2687,2712,2600,2675,54157,58850.0,5500000.0
2013-04-01,2687,2800,2662,2750,39298,60500.0,5500000.0
2013-04-02,2750,2775,2675,2725,23115,59950.0,5500000.0
2013-04-03,2712,2737,2600,2688,43582,59125.0,5500000.0
2013-04-04,2687,2687,2612,2638,20183,58025.0,5500000.0
2013-04-05,2650,2687,2537,2625,31656,57750.0,5500000.0
2013-04-08,2625,2650,2450,2450,24935,53900.0,5500000.0
2013-04-09,2450,2525,2325,2395,48026,52690.0,5500000.0
2013-04-10,2377,2435,2375,2395,61691,52690.0,5500000.0
2013-04-11,2397,2470,2395,2415,41043,53130.0,5500000.0
2013-04-12,2450,2612,2450,2525,95148,55550.0,5500000.0
2013-04-15,2562,2725,2525,2713,98250,59675.0,5500000.0
2013-04-16,2687,2750,2637,2725,41862,59950.0,5500000.0
2013-04-17,2725,2750,2662,2675,26872,58850.0,5500000.0
2013-04-18,2675,2762,2600,2700,97972,59400.0,5500000.0
2013-04-19,2700,2712,2575,2600,35162,57200.0,5500000.0
2013-04-22,2675,2712,2600,2663,27360,58575.0,5500000.0
2013-04-23,2787,3050,2750,3050,173262,67100.0,5500000.0
2013-04-24,3037,3112,2962,3000,446983,66000.0,5500000.0
2013-04-25,3012,3150,2975,3063,221600,67375.0,5500000.0
2013-04-26,3100,3225,3000,3000,202367,66000.0,5500000.0
2013-04-29,3000,3125,2962,3075,112627,67650.0,5500000.0
2013-04-30,3124,3162,3012,3163,100376,69575.0,5500000.0
2013-05-02,3162,3175,3037,3075,72922,67650.0,5500000.0
2013-05-03,3087,3162,3012,3138,53308,69025.0,5500000.0
2013-05-06,3100,3350,3100,3300,200791,72600.0,5500000.0
2013-05-07,3337,3487,3250,3413,132142,75075.0,5500000.0
2013-05-08,3437,3500,3350,3363,77791,73975.0,5500000.0
2013-05-09,3362,3387,3287,3300,52763,72600.0,5500000.0
2013-05-10,3300,3337,3200,3300,62579,72600.0,5500000.0
2013-05-13,3250,3300,3137,3150,62031,69300.0,5500000.0
2013-05-14,3187,3612,3187,3613,298531,79475.0,5500000.0
2013-05-15,3775,3875,3512,3625,411963,79750.0,5500000.0
2013-05-16,3625,3687,3550,3588,121060,78925.0,5500000.0
2013-05-20,3624,3624,3424,3463,105413,76175.0,5500000.0
2013-05-21,3450,3550,3437,3538,79134,77825.0,5500000.0
2013-05-22,3524,3624,3475,3563,71083,78375.0,5500000.0
2013-05-23,3537,3612,3487,3538,66023,77825.0,5500000.0
2013-05-24,3500,3650,3424,3513,88036,77275.0,5500000.0
2013-05-27,3475,3850,3400,3663,121372,80575.0,5500000.0
2013-05-28,3637,3737,3625,3700,61036,81400.0,5500000.0
2013-05-29,3737,3737,3550,3550,92168,78100.0,5500000.0
2013-05-30,3500,3575,3412,3550,111141,78100.0,5500000.0
2013-05-31,3587,3587,3450,3488,65771,76725.0,5500000.0
2013-06-03,3487,3487,3237,3300,51296,72600.0,5500000.0
2013-06-04,3300,3300,3062,3088,110532,67925.0,5500000.0
2013-06-05,3087,3087,2900,2900,85578,63800.0,5500000.0
2013-06-07,2875,2975,2812,2900,74486,63800.0,5500000.0
2013-06-10,2912,3062,2912,3025,56231,66550.0,5500000.0
2013-06-11,2975,3112,2950,2975,39451,65450.0,5500000.0
2013-06-12,3000,3137,2962,3025,64301,66550.0,5500000.0
2013-06-13,3000,3075,2975,3063,24824,67375.0,5500000.0
2013-06-14,3112,3112,2850,2888,43389,63525.0,5500000.0
2013-06-17,2912,3100,2825,2825,75461,62150.0,5500000.0
2013-06-18,2812,2875,2687,2750,36631,60500.0,5500000.0
2013-06-19,2750,2812,2700,2725,52777,59950.0,5500000.0
2013-06-20,2675,2850,2675,2850,25990,62700.0,5500000.0
2013-06-21,2725,2825,2700,2775,32161,61050.0,5500000.0
2013-06-24,2875,2875,2725,2725,7616,59950.0,5500000.0
2013-06-25,2700,2762,2425,2450,55033,53900.0,5500000.0
2013-06-26,2575,2650,2500,2588,32379,56925.0,5500000.0
2013-06-27,2650,2750,2650,2700,11821,59400.0,5500000.0
2013-06-28,2750,2775,2687,2700,9613,59400.0,5500000.0
2013-07-01,2662,2825,2662,2725,7475,59950.0,5500000.0
2013-07-02,2725,2775,2675,2675,7670,58850.0,5500000.0
2013-07-03,2700,2862,2675,2775,12605,61050.0,5500000.0
2013-07-04,2762,2837,2687,2775,13591,61050.0,5500000.0
2013-07-05,2850,3037,2787,2875,55378,63250.0,5500000.0
2013-07-08,2875,3037,2875,2950,20499,64900.0,5500000.0
2013-07-09,2950,3000,2875,2913,16020,64075.0,5500000.0
2013-07-10,2912,2962,2875,2875,6230,63250.0,5500000.0
2013-07-11,2850,2950,2850,2925,16603,64350.0,5500000.0
2013-07-12,2900,2925,2812,2850,17582,62700.0,5500000.0
2013-07-15,2850,2975,2850,2863,19167,62975.0,5500000.0
2013-07-16,2912,2950,2862,2925,19538,64350.0,5500000.0
2013-07-17,3000,3125,2950,2988,66265,65725.0,5500000.0
2013-07-18,3000,3012,2887,2925,23462,64350.0,5500000.0
2013-07-19,2925,2962,2825,2863,24485,62975.0,5500000.0
2013-07-22,2887,2950,2862,2900,14640,63800.0,5500000.0
2013-07-23,2937,2962,2875,2913,10230,64075.0,5500000.0
2013-07-24,2937,3037,2924,2963,19235,65175.0,5500000.0
2013-07-25,2975,3037,2950,2963,22179,65175.0,5500000.0
2013-07-26,2987,3100,2937,2938,44797,64625.0,5500000.0
2013-07-29,2887,2950,2737,2738,26817,60225.0,5500000.0
2013-07-30,2737,2875,2737,2788,13478,61325.0,5500000.0
2013-07-31,2787,2812,2687,2738,39279,60225.0,5500000.0
2013-08-01,2725,2750,2600,2650,29502,58300.0,5500000.0
2013-08-02,2675,2737,2662,2675,22182,58850.0,5500000.0
2013-08-05,2662,2737,2662,2738,10285,60225.0,5500000.0
