인화정공(101930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-03-18,6700,6700,6470,6500,32574,60656.0,9331705.0
2014-03-19,6510,6580,6390,6420,31317,59910.0,9331705.0
2014-03-20,6420,6540,6180,6290,33301,58696.0,9331705.0
2014-03-21,6470,6470,6210,6370,27977,59443.0,9331705.0
2014-03-24,6600,6600,6470,6540,25947,61029.0,9331705.0
2014-03-25,6540,6700,6530,6630,16996,61869.0,9331705.0
2014-03-26,6630,6690,6550,6610,20461,61683.0,9331705.0
2014-03-27,6650,6670,6410,6420,14145,59910.0,9331705.0
2014-03-28,6400,6540,6350,6410,19146,59816.0,9331705.0
2014-03-31,6490,6490,6200,6310,28952,58883.0,9331705.0
2014-04-01,6310,6370,6220,6300,15336,58790.0,9331705.0
2014-04-02,6320,6360,6260,6340,16166,59163.0,9331705.0
2014-04-03,6340,6380,6260,6290,18985,58696.0,9331705.0
2014-04-04,6260,6430,6260,6430,19984,60003.0,9331705.0
2014-04-07,6430,6540,6410,6500,13995,60656.0,9331705.0
2014-04-08,6630,6630,6510,6590,10194,61496.0,9331705.0
2014-04-09,6590,6730,6560,6730,14677,62802.0,9331705.0
2014-04-10,6730,6800,6730,6790,16329,63362.0,9331705.0
2014-04-11,6790,6800,6660,6800,5903,63456.0,9331705.0
2014-04-14,6760,7100,6760,6850,13319,63922.0,9331705.0
2014-04-15,6890,6930,6800,6890,5825,64295.0,9331705.0
2014-04-16,6940,6940,6810,6900,6013,64389.0,9331705.0
2014-04-17,6900,6960,6810,6900,5241,64389.0,9331705.0
2014-04-18,7040,7040,6790,6860,4340,64015.0,9331705.0
2014-04-21,6630,6850,6630,6730,7938,62802.0,9331705.0
2014-04-22,6460,6680,6460,6580,26353,61403.0,9331705.0
2014-04-23,6580,6650,6240,6570,11064,61309.0,9331705.0
2014-04-24,6600,6600,6400,6560,5227,61216.0,9331705.0
2014-04-25,6600,6600,6400,6570,1296,61309.0,9331705.0
2014-04-28,6440,6610,6440,6550,5428,61123.0,9331705.0
2014-04-29,6540,6610,6510,6600,8010,61589.0,9331705.0
2014-04-30,6600,6660,6520,6660,4989,62149.0,9331705.0
2014-05-02,6410,6600,6410,6580,19247,61403.0,9331705.0
2014-05-07,6440,6590,6410,6480,23042,60469.0,9331705.0
2014-05-08,6400,6480,6400,6410,3554,59816.0,9331705.0
2014-05-09,6410,6520,6380,6480,4180,60469.0,9331705.0
2014-05-12,6350,6460,6330,6330,5841,59070.0,9331705.0
2014-05-13,6320,6450,6300,6450,6945,60189.0,9331705.0
2014-05-14,6450,6510,6450,6450,5996,60189.0,9331705.0
2014-05-15,6450,6470,6300,6450,5043,60189.0,9331705.0
2014-05-16,6450,6450,6260,6280,17865,58603.0,9331705.0
2014-05-19,6210,6380,6170,6280,9122,58603.0,9331705.0
2014-05-20,6280,6370,6170,6280,4979,58603.0,9331705.0
2014-05-21,6310,6310,6220,6240,9532,58230.0,9331705.0
2014-05-22,6240,6420,6190,6240,8696,58230.0,9331705.0
2014-05-23,6270,6270,6150,6210,3256,57950.0,9331705.0
2014-05-26,6220,6300,6000,6130,12755,57203.0,9331705.0
2014-05-27,6130,6160,6110,6130,3021,57203.0,9331705.0
2014-05-28,6130,6130,6020,6120,2102,57110.0,9331705.0
2014-05-29,6130,6160,6000,6020,8730,56177.0,9331705.0
2014-05-30,6020,6150,5950,6010,7086,56084.0,9331705.0
2014-06-02,5970,6100,5970,6070,11263,56643.0,9331705.0
2014-06-03,6020,6390,6010,6060,2478,56550.0,9331705.0
2014-06-05,6050,6150,5950,6080,4066,56737.0,9331705.0
2014-06-09,6010,6150,5980,6080,7186,56737.0,9331705.0
2014-06-10,6150,6150,6000,6080,3200,56737.0,9331705.0
2014-06-11,6080,6100,5990,6070,9067,56643.0,9331705.0
2014-06-12,6070,6090,5950,6040,2059,56363.0,9331705.0
2014-06-13,6090,6090,6010,6070,570,56643.0,9331705.0
2014-06-16,6090,6130,5800,6050,15424,56457.0,9331705.0
2014-06-17,6010,6090,6010,6080,6733,56737.0,9331705.0
2014-06-18,6100,6100,6000,6050,2401,56457.0,9331705.0
2014-06-19,6030,6090,5950,6000,2316,55990.0,9331705.0
2014-06-20,6000,6100,5890,5960,4744,55617.0,9331705.0
2014-06-23,5950,6030,5860,5940,3081,55430.0,9331705.0
2014-06-24,5930,5980,5840,5930,4672,55337.0,9331705.0
2014-06-25,5940,5940,5410,5500,58355,51324.0,9331705.0
2014-06-26,5540,5570,5420,5530,11168,51604.0,9331705.0
2014-06-27,5570,5570,5420,5570,5616,51978.0,9331705.0
2014-06-30,5570,5600,5530,5550,722,51791.0,9331705.0
2014-07-01,5570,5650,5540,5650,1634,52724.0,9331705.0
2014-07-02,5690,5770,5590,5750,6283,53657.0,9331705.0
2014-07-03,5770,5800,5720,5780,3727,53937.0,9331705.0
2014-07-04,5710,5830,5650,5800,127,54124.0,9331705.0
2014-07-07,5790,5800,5660,5730,1348,53471.0,9331705.0
2014-07-08,5680,5730,5640,5640,411,52631.0,9331705.0
2014-07-09,5640,5840,5450,5830,12951,54404.0,9331705.0
2014-07-10,5830,5890,5470,5510,19092,51418.0,9331705.0
2014-07-11,5520,5560,5470,5520,2048,51511.0,9331705.0
2014-07-14,5520,5570,5500,5570,901,51978.0,9331705.0
2014-07-15,5620,5620,5550,5600,3768,52258.0,9331705.0
2014-07-16,5630,5630,5500,5600,2540,52258.0,9331705.0
2014-07-17,5600,5650,5560,5600,2226,52258.0,9331705.0
2014-07-18,5630,5690,5550,5660,427,52817.0,9331705.0
2014-07-21,5660,5700,5590,5680,154,53004.0,9331705.0
2014-07-22,5730,5730,5640,5710,553,53284.0,9331705.0
2014-07-23,5760,5760,5670,5760,2491,53751.0,9331705.0
2014-07-24,5760,5850,5730,5830,13621,54404.0,9331705.0
2014-07-25,5830,5950,5830,5910,5693,55150.0,9331705.0
2014-07-28,5890,5930,5700,5820,31904,54311.0,9331705.0
2014-07-29,5600,5720,5590,5720,17854,53377.0,9331705.0
2014-07-30,5590,5770,5580,5700,5280,53191.0,9331705.0
2014-07-31,5690,5830,5510,5830,18893,54404.0,9331705.0
2014-08-01,5800,5870,5660,5830,4855,54404.0,9331705.0
2014-08-04,5810,5920,5810,5920,1284,55244.0,9331705.0
2014-08-05,5950,5950,5740,5920,5499,55244.0,9331705.0
2014-08-06,5800,5950,5800,5950,10547,55524.0,9331705.0
2014-08-07,5950,5960,5830,5910,2752,55150.0,9331705.0
2014-08-08,5910,5910,5710,5900,3257,55057.0,9331705.0
2014-08-11,5900,6010,5900,5940,885,55430.0,9331705.0
2014-08-12,5940,6030,5890,5930,1929,55337.0,9331705.0
2014-08-13,6030,6050,5780,5960,989,55617.0,9331705.0
2014-08-14,5960,6000,5860,5990,3688,55897.0,9331705.0
2014-08-18,5990,6020,5950,5970,7746,55710.0,9331705.0
2014-08-19,5990,6000,5920,5990,8329,55897.0,9331705.0
2014-08-20,6000,6060,5940,6000,4037,55990.0,9331705.0
2014-08-21,6000,6070,5990,6030,809,56270.0,9331705.0
2014-08-22,6090,6090,5950,6020,3460,56177.0,9331705.0
2014-08-25,6000,6020,5900,5950,2915,55524.0,9331705.0
2014-08-26,5990,6090,5930,6040,11314,56363.0,9331705.0
2014-08-27,6000,6070,5950,6040,6684,56363.0,9331705.0
2014-08-28,6080,6080,6000,6050,15128,56457.0,9331705.0
2014-08-29,6050,6080,6000,6040,3830,56363.0,9331705.0
2014-09-01,6100,6100,5980,6030,8569,56270.0,9331705.0
2014-09-02,6000,6140,6000,6130,11882,57203.0,9331705.0
2014-09-03,6170,6370,6130,6310,12757,58883.0,9331705.0
2014-09-04,6310,6360,6240,6310,9736,58883.0,9331705.0
2014-09-05,6310,6320,6180,6300,26586,58790.0,9331705.0
2014-09-11,6600,6600,6350,6490,6196,60563.0,9331705.0
2014-09-12,6230,6490,6230,6480,5781,60469.0,9331705.0
2014-09-15,6350,6510,6350,6480,4780,60469.0,9331705.0
2014-09-16,6480,6590,6370,6560,5339,61216.0,9331705.0
2014-09-17,6570,6580,6430,6530,5285,60936.0,9331705.0
2014-09-18,6530,6540,6380,6520,5154,60843.0,9331705.0
2014-09-19,6510,6520,6450,6490,4377,60563.0,9331705.0
2014-09-22,6490,6490,6250,6380,14208,59536.0,9331705.0
2014-09-23,6390,6390,6200,6370,15568,59443.0,9331705.0
2014-09-24,6360,6380,6190,6370,3944,59443.0,9331705.0
2014-09-25,6320,6500,6320,6490,3872,60563.0,9331705.0
2014-09-26,6480,6480,6200,6420,11542,59910.0,9331705.0
2014-09-29,6420,6420,6270,6290,4040,58696.0,9331705.0
2014-09-30,6210,6300,6160,6280,2813,58603.0,9331705.0
2014-10-01,6280,6400,6200,6280,3058,58603.0,9331705.0
2014-10-02,6380,6410,6150,6380,4896,59536.0,9331705.0
2014-10-06,6340,6370,6200,6350,4565,59256.0,9331705.0
2014-10-07,6310,6380,6200,6300,4981,58790.0,9331705.0
2014-10-08,6300,6360,6110,6250,7359,58323.0,9331705.0
2014-10-10,6250,6280,6190,6230,1757,58137.0,9331705.0
2014-10-13,6200,6200,6110,6130,5308,57203.0,9331705.0
2014-10-14,5950,6150,5950,6120,3677,57110.0,9331705.0
2014-10-15,6070,6200,5970,6160,2085,57483.0,9331705.0
2014-10-16,6160,6200,5910,6190,6463,57763.0,9331705.0
2014-10-17,6240,6240,6080,6220,2646,58043.0,9331705.0
2014-10-20,6100,6230,6100,6200,1856,57857.0,9331705.0
2014-10-21,6240,6240,6130,6210,239,57950.0,9331705.0
2014-10-22,6210,6270,6120,6200,4854,57857.0,9331705.0
2014-10-23,6200,6290,6140,6140,3350,57297.0,9331705.0
2014-10-24,6310,6310,6060,6160,1403,57483.0,9331705.0
2014-10-27,6160,6240,6130,6190,421,57763.0,9331705.0
2014-10-28,6100,6240,6090,6090,1772,56830.0,9331705.0
2014-10-29,6090,6100,6030,6090,2515,56830.0,9331705.0
2014-10-30,6090,6090,6000,6080,1040,56737.0,9331705.0
2014-10-31,6080,6170,5990,6080,6282,56737.0,9331705.0
2014-11-03,6030,6060,5610,5980,4370,55804.0,9331705.0
2014-11-04,5710,5960,5680,5900,4385,55057.0,9331705.0
2014-11-05,5800,5890,5770,5890,454,54964.0,9331705.0
2014-11-06,5960,6030,5900,5980,167,55804.0,9331705.0
2014-11-07,6000,6000,5670,5960,1119,55617.0,9331705.0
2014-11-10,5960,6000,5920,6000,664,55990.0,9331705.0
2014-11-11,6030,6030,6000,6000,17,55990.0,9331705.0
2014-11-12,6000,6100,6000,6040,434,56363.0,9331705.0
2014-11-13,6000,6340,5690,6160,11457,57483.0,9331705.0
2014-11-14,6270,6270,5840,5840,9180,54497.0,9331705.0
2014-11-17,5900,5960,5830,5930,7686,55337.0,9331705.0
2014-11-18,5970,6040,5820,6040,5798,56363.0,9331705.0
2014-11-19,6050,6050,5870,6000,1007,55990.0,9331705.0
2014-11-20,6040,6100,6000,6050,3497,56457.0,9331705.0
2014-11-21,6050,6050,6000,6050,391,56457.0,9331705.0
2014-11-24,6100,6110,5950,6040,1086,56363.0,9331705.0
2014-11-25,6040,6100,6000,6040,12462,56363.0,9331705.0
2014-11-26,6040,6040,5800,5900,6592,55057.0,9331705.0
2014-11-27,5970,5970,5810,5900,1158,55057.0,9331705.0
2014-11-28,5980,5980,5850,5900,2113,55057.0,9331705.0
2014-12-01,5800,5920,5790,5790,944,54031.0,9331705.0
2014-12-02,5790,5960,5690,5830,3728,54404.0,9331705.0
2014-12-03,5750,5810,5750,5750,3087,53657.0,9331705.0
2014-12-04,5750,5920,5750,5870,1456,54777.0,9331705.0
2014-12-05,5800,5910,5800,5900,1565,55057.0,9331705.0
2014-12-08,5920,5920,5770,5810,4745,54217.0,9331705.0
2014-12-09,5810,5810,5710,5780,4194,53937.0,9331705.0
2014-12-10,5740,5780,5670,5760,4535,53751.0,9331705.0
2014-12-11,5660,5740,5550,5730,3031,53471.0,9331705.0
2014-12-12,5610,5730,5610,5700,1307,53191.0,9331705.0
2014-12-15,5620,5680,5600,5600,1722,52258.0,9331705.0
2014-12-16,5600,5630,5550,5630,2200,52537.0,9331705.0
2014-12-17,5550,5670,5520,5670,8156,52911.0,9331705.0
2014-12-18,5600,5750,5500,5630,6436,52537.0,9331705.0
2014-12-19,5690,5690,5580,5680,915,53004.0,9331705.0
2014-12-22,5610,5750,5570,5750,6610,53657.0,9331705.0
2014-12-23,5760,5810,5640,5800,15962,54124.0,9331705.0
2014-12-24,5800,5800,5670,5780,9474,53937.0,9331705.0
2014-12-26,5780,5980,5780,5830,15888,54404.0,9331705.0
2014-12-29,5770,5920,5650,5860,9403,54684.0,9331705.0
2014-12-30,5900,5900,5840,5890,143,54964.0,9331705.0
2015-01-02,5910,5970,5750,5800,3966,54124.0,9331705.0
2015-01-05,5710,5790,5680,5700,3725,53191.0,9331705.0
2015-01-06,5690,5940,5610,5610,5462,52351.0,9331705.0
2015-01-07,5870,5870,5600,5610,4067,52351.0,9331705.0
2015-01-08,5700,5700,5580,5660,16352,52817.0,9331705.0
2015-01-09,5630,5690,5510,5550,11748,51791.0,9331705.0
2015-01-12,5510,5550,5470,5500,26447,51324.0,9331705.0
2015-01-13,5500,5550,5350,5390,35906,50298.0,9331705.0
2015-01-14,5550,5550,5220,5250,181024,48991.0,9331705.0
2015-01-15,5250,5400,5200,5250,14278,48991.0,9331705.0
2015-01-16,5220,5340,5020,5250,89362,48991.0,9331705.0
2015-01-19,5250,5320,5240,5250,7461,48991.0,9331705.0
2015-01-20,5230,5250,5200,5240,6961,48898.0,9331705.0
2015-01-21,5290,5340,5190,5250,2878,48991.0,9331705.0
2015-01-22,5200,5350,5200,5290,15733,49365.0,9331705.0
2015-01-23,5290,5350,5200,5270,13246,49178.0,9331705.0
2015-01-26,5270,5270,5150,5240,6519,48898.0,9331705.0
2015-01-27,5290,5290,5170,5290,4688,49365.0,9331705.0
2015-01-28,5290,5290,5180,5280,21568,49271.0,9331705.0
2015-01-29,5290,5340,5260,5330,10248,49738.0,9331705.0
2015-01-30,5330,5330,5270,5300,19963,49458.0,9331705.0
2015-02-02,5340,5350,5240,5310,10653,49551.0,9331705.0
2015-02-03,5300,5420,5280,5420,42645,50578.0,9331705.0
2015-02-04,5400,5550,5330,5540,37267,51698.0,9331705.0
2015-02-05,5440,5440,5260,5300,53098,49458.0,9331705.0
2015-02-06,5300,5340,5280,5320,5490,49645.0,9331705.0
2015-02-09,5320,5320,5060,5260,42655,49085.0,9331705.0
2015-02-10,5290,5290,5060,5270,19662,49178.0,9331705.0
2015-02-11,5720,5740,5420,5550,162571,51791.0,9331705.0
2015-02-12,5570,5580,5530,5550,27556,51791.0,9331705.0
2015-02-13,5550,5590,5520,5560,28252,51884.0,9331705.0
2015-02-16,5590,5660,5500,5650,17359,52724.0,9331705.0
2015-02-17,5710,5750,5620,5750,10387,53657.0,9331705.0
2015-02-23,5850,5850,5750,5760,4541,53751.0,9331705.0
2015-02-24,5760,5760,5570,5700,6664,53191.0,9331705.0
2015-02-25,5740,5850,5690,5850,15592,54590.0,9331705.0
2015-02-26,5840,5910,5720,5850,20263,54590.0,9331705.0
2015-02-27,5910,5910,5790,5850,10717,54590.0,9331705.0
2015-03-02,5860,5930,5820,5880,7526,54870.0,9331705.0
2015-03-03,5900,5980,5900,5930,21979,55337.0,9331705.0
2015-03-04,5920,6110,5920,6090,9876,56830.0,9331705.0
2015-03-05,6080,6300,6080,6270,18932,58510.0,9331705.0
2015-03-06,6250,6340,6000,6300,11370,58790.0,9331705.0
2015-03-09,6290,6290,6200,6220,7219,58043.0,9331705.0
2015-03-10,6180,6290,6050,6170,9632,57577.0,9331705.0
2015-03-11,6060,6170,6060,6140,8547,57297.0,9331705.0
2015-03-12,6060,6190,6060,6100,15282,56923.0,9331705.0
2015-03-13,6110,6160,6060,6110,5056,57017.0,9331705.0
2015-03-16,6150,6230,6080,6140,9416,57297.0,9331705.0
2015-03-17,6140,6140,5970,6020,10985,56177.0,9331705.0
2015-03-18,6040,6130,5930,5930,7730,55337.0,9331705.0
2015-03-19,5960,5980,5820,5900,20434,55057.0,9331705.0
2015-03-20,5900,5980,5880,5900,10012,55057.0,9331705.0
2015-03-23,5900,5950,5800,5900,18907,55057.0,9331705.0
2015-03-24,5900,6260,5820,6120,16203,57110.0,9331705.0
2015-03-25,6110,6240,6100,6200,29740,57857.0,9331705.0
2015-03-26,6260,6260,6090,6220,13740,58043.0,9331705.0
2015-03-27,6230,6350,6140,6200,10927,57857.0,9331705.0
2015-03-30,6200,6270,6080,6080,6602,56737.0,9331705.0
2015-03-31,6110,6200,6020,6060,5357,56550.0,9331705.0
2015-04-01,6060,6170,5910,5970,19980,55710.0,9331705.0
2015-04-02,6090,6090,5970,6050,8696,56457.0,9331705.0
2015-04-03,6030,6140,5980,6000,9076,55990.0,9331705.0
2015-04-06,6000,6090,5980,6090,20897,56830.0,9331705.0
2015-04-07,6000,6100,5970,6100,10525,56923.0,9331705.0
2015-04-08,6100,6100,6020,6090,11235,56830.0,9331705.0
2015-04-09,5970,6140,5970,6120,12648,57110.0,9331705.0
2015-04-10,6120,6170,6080,6150,21097,57390.0,9331705.0
2015-04-13,6160,6190,6110,6170,7484,57577.0,9331705.0
2015-04-14,6130,6260,6130,6160,16277,57483.0,9331705.0
2015-04-15,6170,6270,6100,6160,7929,57483.0,9331705.0
2015-04-16,6170,6280,6160,6280,22235,58603.0,9331705.0
2015-04-17,6280,6290,6210,6260,15760,58416.0,9331705.0
2015-04-20,6200,6330,6200,6310,43341,58883.0,9331705.0
2015-04-21,6350,6360,6250,6320,12970,58976.0,9331705.0
2015-04-22,6320,6650,6260,6500,39044,60656.0,9331705.0
2015-04-23,6500,6500,6280,6390,13076,59630.0,9331705.0
2015-04-24,6390,6450,6150,6250,28906,58323.0,9331705.0
2015-04-27,6220,6370,6220,6360,11113,59350.0,9331705.0
2015-04-28,6360,6360,6270,6270,5735,58510.0,9331705.0
2015-04-29,6270,6340,6240,6300,11709,58790.0,9331705.0
2015-04-30,6290,6300,6210,6270,9473,58510.0,9331705.0
2015-05-04,6270,6270,6030,6140,17258,57297.0,9331705.0
2015-05-06,6140,6140,5900,6060,67296,56550.0,9331705.0
2015-05-07,6180,6180,5900,6060,4888,56550.0,9331705.0
2015-05-08,6100,6100,6000,6060,1298,56550.0,9331705.0
2015-05-11,6060,6200,6050,6080,11237,56737.0,9331705.0
2015-05-12,6110,6160,5950,6100,9400,56923.0,9331705.0
2015-05-13,6150,6150,5950,6080,17451,56737.0,9331705.0
2015-05-14,6100,6180,6020,6180,25802,57670.0,9331705.0
2015-05-15,6200,6220,6010,6120,21088,57110.0,9331705.0
2015-05-18,6750,6800,6400,6580,472525,61403.0,9331705.0
2015-05-19,6420,6670,6290,6510,88627,60749.0,9331705.0
2015-05-20,6510,6510,6320,6410,18548,59816.0,9331705.0
2015-05-21,6250,6440,6250,6440,15910,60096.0,9331705.0
2015-05-22,6440,6480,6360,6360,17606,59350.0,9331705.0
2015-05-26,6420,6420,6200,6230,28794,58137.0,9331705.0
2015-05-27,6200,6280,6060,6280,39881,58603.0,9331705.0
2015-05-28,6300,6300,6180,6260,5738,58416.0,9331705.0
2015-05-29,6260,6300,6150,6300,11203,58790.0,9331705.0
2015-06-01,6300,6300,6060,6210,20625,57950.0,9331705.0
2015-06-02,6200,6320,6000,6300,41329,58790.0,9331705.0
2015-06-03,6290,6300,6140,6210,22067,57950.0,9331705.0
2015-06-04,6210,6280,6170,6200,8165,57857.0,9331705.0
2015-06-05,6120,6190,6100,6130,5461,57203.0,9331705.0
2015-06-08,6130,6160,5950,5980,15004,55804.0,9331705.0
2015-06-09,5930,6300,5930,6240,6643,58230.0,9331705.0
2015-06-10,6180,6240,6070,6220,12958,58043.0,9331705.0
2015-06-11,6120,6210,6060,6160,9417,57483.0,9331705.0
2015-06-12,6160,6210,6060,6130,11301,57203.0,9331705.0
2015-06-15,6130,6190,6000,6120,10673,57110.0,9331705.0
2015-06-16,6100,6160,6050,6060,5249,56550.0,9331705.0
2015-06-17,6150,6280,6050,6230,24691,58137.0,9331705.0
2015-06-18,6240,6250,6200,6250,21770,58323.0,9331705.0
2015-06-19,6220,6250,6170,6220,7770,58043.0,9331705.0
2015-06-22,6220,6220,6060,6080,28051,56737.0,9331705.0
2015-06-23,6080,6180,6070,6120,14668,57110.0,9331705.0
2015-06-24,6140,6210,6100,6150,4860,57390.0,9331705.0
2015-06-25,6110,6210,6060,6140,24461,57297.0,9331705.0
2015-06-26,6100,6160,6040,6100,9467,56923.0,9331705.0
2015-06-29,6060,6130,5970,6010,13842,56084.0,9331705.0
2015-06-30,6010,6200,5980,6150,9356,57390.0,9331705.0
2015-07-01,6160,6160,6000,6090,40768,56830.0,9331705.0
2015-07-02,6090,6120,5950,6050,7877,56457.0,9331705.0
2015-07-03,6050,6090,5870,5960,18545,55617.0,9331705.0
2015-07-06,5930,5930,5610,5610,29528,52351.0,9331705.0
2015-07-07,5610,5720,5550,5650,9790,52724.0,9331705.0
2015-07-08,5650,5800,5590,5760,5354,53751.0,9331705.0
2015-07-09,5770,5770,5680,5760,2772,53751.0,9331705.0
2015-07-10,5660,5860,5660,5840,4967,54497.0,9331705.0
2015-07-13,5780,5850,5770,5840,9448,54497.0,9331705.0
2015-07-14,5840,5900,5810,5860,8606,54684.0,9331705.0
2015-07-15,5840,5860,5690,5750,32868,53657.0,9331705.0
2015-07-16,5690,5880,5690,5830,12061,54404.0,9331705.0
2015-07-17,5830,5840,5540,5670,14762,52911.0,9331705.0
2015-07-20,5690,5690,5500,5620,10870,52444.0,9331705.0
2015-07-21,5520,5630,5450,5590,19418,52164.0,9331705.0
2015-07-22,5590,5590,5450,5530,11928,51604.0,9331705.0
2015-07-23,5530,5580,5490,5510,10068,51418.0,9331705.0
2015-07-24,5510,5510,5400,5470,23471,51044.0,9331705.0
2015-07-27,5460,5460,5200,5270,131280,49178.0,9331705.0
2015-07-28,5260,5300,5150,5250,22618,48991.0,9331705.0
2015-07-29,5220,5300,5190,5280,78887,49271.0,9331705.0
2015-07-30,5280,5290,5200,5250,14048,48991.0,9331705.0
2015-07-31,5250,5250,5170,5240,10483,48898.0,9331705.0
2015-08-03,5240,5580,5200,5580,85621,52071.0,9331705.0
2015-08-04,5880,7200,5820,6000,1472076,55990.0,9331705.0
2015-08-05,5950,5980,5500,5600,244071,52258.0,9331705.0
2015-08-06,5570,5790,5390,5450,115737,50858.0,9331705.0
2015-08-07,5440,5550,5420,5530,52588,51604.0,9331705.0
2015-08-10,5520,5590,5300,5450,47395,50858.0,9331705.0
2015-08-11,5450,5470,5330,5410,43351,50485.0,9331705.0
2015-08-12,5380,5400,5160,5220,57199,48712.0,9331705.0
2015-08-13,5160,5390,5160,5310,29281,49551.0,9331705.0
2015-08-17,5310,5320,5130,5200,51849,48525.0,9331705.0
2015-08-18,5280,5430,5050,5420,97157,50578.0,9331705.0
2015-08-19,5480,5480,5130,5300,53252,49458.0,9331705.0
2015-08-20,5220,5380,5180,5300,64734,49458.0,9331705.0
2015-08-21,5100,5280,5100,5160,36556,48152.0,9331705.0
2015-08-24,5040,5260,4995,5060,55858,47218.0,9331705.0
2015-08-25,5040,5220,5020,5210,10478,48618.0,9331705.0
2015-08-26,5210,5270,5100,5270,36968,49178.0,9331705.0
2015-08-27,5260,5320,5200,5250,21406,48991.0,9331705.0
2015-08-28,5260,5350,5250,5320,19046,49645.0,9331705.0
2015-08-31,5320,5370,5120,5270,19515,49178.0,9331705.0
2015-09-01,5270,5270,5130,5200,31836,48525.0,9331705.0
2015-09-02,5150,5180,5070,5160,37124,48152.0,9331705.0
2015-09-03,5200,5210,5100,5160,20260,48152.0,9331705.0
2015-09-04,5160,5300,5090,5230,21336,48805.0,9331705.0
2015-09-07,5230,5230,5100,5220,11304,48712.0,9331705.0
2015-09-08,5080,5220,5020,5110,62697,47685.0,9331705.0
2015-09-09,5110,5190,5090,5180,21479,48338.0,9331705.0
2015-09-10,5120,5240,5110,5240,21677,48898.0,9331705.0
2015-09-11,5240,5280,5150,5240,12048,48898.0,9331705.0
2015-09-14,5210,5280,5140,5200,12965,48525.0,9331705.0
2015-09-15,5200,5260,5150,5220,20760,48712.0,9331705.0
2015-09-16,5280,5280,5200,5240,38333,48898.0,9331705.0
2015-09-17,5270,5280,5200,5200,16146,48525.0,9331705.0
2015-09-18,5210,5260,5170,5240,20135,48898.0,9331705.0
2015-09-21,5210,5260,5140,5200,20490,48525.0,9331705.0
2015-09-22,5170,5230,5120,5200,29698,48525.0,9331705.0
2015-09-23,5200,5220,5130,5200,27163,48525.0,9331705.0
2015-09-24,5210,5400,5160,5340,44716,49831.0,9331705.0
2015-09-25,5380,5560,5370,5390,52562,50298.0,9331705.0
2015-09-30,5390,5460,5270,5430,8763,50671.0,9331705.0
2015-10-01,5430,5510,5400,5500,16592,51324.0,9331705.0
2015-10-02,5500,5520,5410,5460,16573,50951.0,9331705.0
2015-10-05,5500,5500,5380,5440,11170,50764.0,9331705.0
2015-10-06,5440,5500,5360,5440,15516,50764.0,9331705.0
2015-10-07,5430,5450,5360,5430,11513,50671.0,9331705.0
2015-10-08,5430,5480,5360,5470,9899,51044.0,9331705.0
2015-10-12,5400,5470,5370,5430,24612,50671.0,9331705.0
2015-10-13,5430,5480,5400,5450,16217,50858.0,9331705.0
2015-10-14,5480,5590,5440,5510,32714,51418.0,9331705.0
2015-10-15,5580,5980,5580,5700,164453,53191.0,9331705.0
2015-10-16,5680,5990,5680,5810,52853,54217.0,9331705.0
2015-10-19,5820,5860,5710,5750,19414,53657.0,9331705.0
2015-10-20,5680,5800,5650,5700,31445,53191.0,9331705.0
2015-10-21,5690,5710,5610,5650,20864,52724.0,9331705.0
2015-10-22,5610,5700,5550,5620,16595,52444.0,9331705.0
2015-10-23,5620,5790,5620,5730,24373,53471.0,9331705.0
2015-10-26,5730,5790,5660,5690,15169,53097.0,9331705.0
2015-10-27,5720,5720,5610,5680,19293,53004.0,9331705.0
2015-10-28,5680,5700,5570,5610,11448,52351.0,9331705.0
2015-10-29,5610,5610,5510,5550,25767,51791.0,9331705.0
2015-10-30,5530,5560,5440,5500,14332,51324.0,9331705.0
2015-11-02,5500,5520,5470,5480,4292,51138.0,9331705.0
2015-11-03,5430,5600,5430,5590,10525,52164.0,9331705.0
2015-11-04,5550,5600,5540,5550,2554,51791.0,9331705.0
2015-11-05,5490,5600,5470,5580,10425,52071.0,9331705.0
2015-11-06,5540,5650,5500,5650,19265,52724.0,9331705.0
2015-11-09,5610,5670,5490,5590,17405,52164.0,9331705.0
2015-11-10,5590,5590,5420,5500,16635,51324.0,9331705.0
2015-11-11,5500,5530,5420,5500,4199,51324.0,9331705.0
2015-11-12,5500,5500,5420,5470,8613,51044.0,9331705.0
2015-11-13,5470,5560,5380,5470,40081,51044.0,9331705.0
2015-11-16,5400,5430,5310,5380,20061,50205.0,9331705.0
2015-11-17,5380,5600,5320,5580,23362,52071.0,9331705.0
2015-11-18,5630,5640,5460,5630,18405,52537.0,9331705.0
2015-11-19,5640,5640,5550,5620,12337,52444.0,9331705.0
2015-11-20,5680,5680,5290,5500,25074,51324.0,9331705.0
2015-11-23,5400,5500,5400,5500,7459,51324.0,9331705.0
2015-11-24,5560,5560,5400,5500,2517,51324.0,9331705.0
2015-11-25,5500,5550,5340,5440,14341,50764.0,9331705.0
2015-11-26,5440,5470,5340,5440,6508,50764.0,9331705.0
2015-11-27,5410,5420,5290,5330,10169,49738.0,9331705.0
2015-11-30,5310,5330,5170,5250,21192,48991.0,9331705.0
2015-12-01,5250,5320,5200,5240,5986,48898.0,9331705.0
2015-12-02,5240,5290,5200,5270,16817,49178.0,9331705.0
