우리산업(215360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-16,24300,24400,23600,23700,53823,216432.0,9132163.0
2017-01-17,23400,23900,23250,23650,59221,215976.0,9132163.0
2017-01-18,23550,24250,23450,23550,72150,215062.0,9132163.0
2017-01-19,23800,24000,23250,23350,60279,213236.0,9132163.0
2017-01-20,23400,23550,22350,22700,102209,207300.0,9132163.0
2017-01-23,22450,22850,22050,22150,72273,202277.0,9132163.0
2017-01-24,22300,22300,21300,22100,93482,201821.0,9132163.0
2017-01-25,22250,22250,21350,21400,64621,195428.0,9132163.0
2017-01-26,21650,22100,21500,22000,70818,200908.0,9132163.0
2017-01-31,21950,22300,21500,21900,40296,199994.0,9132163.0
2017-02-01,21900,22800,21750,22750,76744,207757.0,9132163.0
2017-02-02,22800,22900,21750,21900,75985,199994.0,9132163.0
2017-02-03,22100,22200,21550,21600,60741,197255.0,9132163.0
2017-02-06,21900,21900,21150,21850,54426,199538.0,9132163.0
2017-02-07,21800,22050,21650,22050,31982,201364.0,9132163.0
2017-02-08,22050,22600,21850,22350,50027,204104.0,9132163.0
2017-02-09,22400,24000,22350,23850,228562,217802.0,9132163.0
2017-02-10,24150,24500,23450,23900,139951,218259.0,9132163.0
2017-02-13,24000,25000,23850,24750,229328,226021.0,9132163.0
2017-02-14,25050,25550,24700,25450,218790,232414.0,9132163.0
2017-02-15,25750,26000,24350,24400,227469,222825.0,9132163.0
2017-02-16,24650,25400,24150,25200,132240,230131.0,9132163.0
2017-02-17,25500,26100,25100,25150,129347,229674.0,9132163.0
2017-02-20,25400,25550,24650,25200,66367,230131.0,9132163.0
2017-02-21,25450,25450,24800,25100,62142,229217.0,9132163.0
2017-02-22,25200,25350,24800,25000,36369,228304.0,9132163.0
2017-02-23,25000,25000,23900,23900,153931,218259.0,9132163.0
2017-02-24,23900,24350,23650,24150,88722,220542.0,9132163.0
2017-02-27,24100,24700,24100,24250,69544,221455.0,9132163.0
2017-02-28,24150,24200,23200,23300,92662,212779.0,9132163.0
2017-03-02,23400,23500,22650,22900,86758,209127.0,9132163.0
2017-03-03,22600,22750,22050,22500,98069,205474.0,9132163.0
2017-03-06,22200,22600,21850,22300,77833,203647.0,9132163.0
2017-03-07,22250,23400,22100,23300,93361,212779.0,9132163.0
2017-03-08,23600,23800,23150,23550,71527,215062.0,9132163.0
2017-03-09,23400,23850,23250,23500,47664,214606.0,9132163.0
2017-03-10,23450,24000,23200,23950,65989,218715.0,9132163.0
2017-03-13,24200,24900,24200,24850,122892,226934.0,9132163.0
2017-03-14,24750,25000,24150,24350,101597,222368.0,9132163.0
2017-03-15,24550,24550,23500,23900,82230,218259.0,9132163.0
2017-03-16,24250,25450,24100,25450,248121,232414.0,9132163.0
2017-03-17,25400,26200,25350,26200,210796,239263.0,9132163.0
2017-03-20,26650,26900,26300,26350,184851,240632.0,9132163.0
2017-03-21,26350,26650,25800,26300,141236,240176.0,9132163.0
2017-03-22,26400,27500,25300,25500,385282,232870.0,9132163.0
2017-03-23,25600,26250,24950,25650,111333,234240.0,9132163.0
2017-03-24,26000,26000,25450,25750,53188,235153.0,9132163.0
2017-03-27,26100,27100,26100,26550,186448,242459.0,9132163.0
2017-03-28,26450,26750,25950,26600,90695,242916.0,9132163.0
2017-03-29,26900,27450,26550,27400,179325,250221.0,9132163.0
2017-03-30,27400,27450,26750,26750,91322,244285.0,9132163.0
2017-03-31,26800,27150,26400,26650,75151,243372.0,9132163.0
2017-04-03,26600,26800,25850,26700,92246,243829.0,9132163.0
2017-04-04,27600,27850,26700,27300,200747,249308.0,9132163.0
2017-04-05,27750,27800,26700,26950,98240,246112.0,9132163.0
2017-04-06,26700,27150,26450,27100,82680,247482.0,9132163.0
2017-04-07,27050,27100,26500,26600,68000,242916.0,9132163.0
2017-04-10,26050,26450,24950,25300,181308,231044.0,9132163.0
2017-04-11,25400,26000,25150,25700,87983,234697.0,9132163.0
2017-04-12,25600,26100,25400,25750,37178,235153.0,9132163.0
2017-04-13,25650,26000,25650,25950,34753,236980.0,9132163.0
2017-04-14,25850,26050,25350,25350,56891,231500.0,9132163.0
2017-04-17,25300,26100,25200,26100,74958,238349.0,9132163.0
2017-04-18,26450,26450,25700,25900,56484,236523.0,9132163.0
2017-04-19,25900,25900,25400,25400,62903,231957.0,9132163.0
2017-04-20,25450,25900,25450,25550,47292,233327.0,9132163.0
2017-04-21,25900,25950,25400,25400,42265,231957.0,9132163.0
2017-04-24,25450,25500,24900,24950,44636,227847.0,9132163.0
2017-04-25,24800,25400,24800,25350,75453,231500.0,9132163.0
2017-04-26,25550,25750,25350,25600,35202,233783.0,9132163.0
2017-04-27,25500,25600,25000,25300,83216,231044.0,9132163.0
2017-04-28,25300,25450,24950,25200,37211,230131.0,9132163.0
2017-05-02,25450,26250,25350,25700,86869,234697.0,9132163.0
2017-05-04,25800,26100,25600,25850,54715,236066.0,9132163.0
2017-05-08,26100,26750,25900,26750,145367,244285.0,9132163.0
2017-05-10,26800,26850,26300,26500,95727,242002.0,9132163.0
2017-05-11,26500,27100,26250,26550,99014,242459.0,9132163.0
2017-05-12,26200,26550,25950,26200,80465,239263.0,9132163.0
2017-05-15,26000,26250,25750,26050,50103,237893.0,9132163.0
2017-05-16,26200,26500,26000,26450,90604,241546.0,9132163.0
2017-05-17,26500,26650,25850,26250,76210,239719.0,9132163.0
2017-05-18,25700,26450,25700,26400,78576,241089.0,9132163.0
2017-05-19,26600,27050,26500,26800,116175,244742.0,9132163.0
2017-05-22,26800,26850,26150,26250,93372,239719.0,9132163.0
2017-05-23,26200,26400,26050,26100,63968,238349.0,9132163.0
2017-05-24,26100,27150,26100,27100,158517,247482.0,9132163.0
2017-05-25,27100,28100,27050,27150,219042,247938.0,9132163.0
2017-05-26,27950,30450,27700,29900,1036939,273052.0,9132163.0
2017-05-29,30400,31500,30200,30450,479895,278074.0,9132163.0
2017-05-30,30400,31850,30200,31450,316441,287207.0,9132163.0
2017-05-31,31450,31600,30650,31000,171310,283097.0,9132163.0
2017-06-01,30800,31050,29800,30200,202297,275791.0,9132163.0
2017-06-02,30050,30700,29500,30150,246531,275335.0,9132163.0
2017-06-05,30400,30700,29950,30250,98221,276248.0,9132163.0
2017-06-07,30300,30850,29700,30800,195443,281271.0,9132163.0
2017-06-08,30450,30800,30000,30050,158126,274421.0,9132163.0
2017-06-09,30100,31650,30100,30350,230546,277161.0,9132163.0
2017-06-12,30500,31550,29800,30000,362636,273965.0,9132163.0
2017-06-13,29550,30300,29100,29400,196150,268486.0,9132163.0
2017-06-14,29800,30850,29550,30600,209852,279444.0,9132163.0
2017-06-15,31050,31900,30550,31900,408948,291316.0,9132163.0
2017-06-16,31900,35200,31600,34650,1095394,316429.0,9132163.0
2017-06-19,34650,35350,34150,34550,399173,315516.0,9132163.0
2017-06-20,34500,34550,33150,33200,363885,303188.0,9132163.0
2017-06-21,33550,34850,32500,34600,441443,315973.0,9132163.0
2017-06-22,34400,34900,33400,33450,226801,305471.0,9132163.0
2017-06-23,33800,34450,33300,34050,83723,310950.0,9132163.0
2017-06-26,34600,36300,33950,36300,446169,331498.0,9132163.0
2017-06-27,36650,37650,35850,37200,470723,339716.0,9132163.0
2017-06-28,36650,38400,36650,37200,352407,339716.0,9132163.0
2017-06-29,38000,38250,35650,37350,330479,341086.0,9132163.0
2017-06-30,36800,38950,36600,38650,381790,352958.0,9132163.0
2017-07-03,39050,39100,35250,35800,499892,326931.0,9132163.0
2017-07-04,35500,36250,33850,34400,589009,314146.0,9132163.0
2017-07-05,34550,35350,34100,34750,408837,317343.0,9132163.0
2017-07-06,34250,34500,32300,32400,675284,295882.0,9132163.0
2017-07-07,31900,33500,31800,33350,540109,304558.0,9132163.0
2017-07-10,33750,34700,32350,34000,493763,310494.0,9132163.0
2017-07-11,34200,35950,33950,35650,514086,325562.0,9132163.0
2017-07-12,35650,36950,35000,35000,383381,319626.0,9132163.0
2017-07-13,35500,36500,35000,35850,271401,327388.0,9132163.0
2017-07-14,36000,36350,34700,36350,237756,331954.0,9132163.0
2017-07-17,36650,38100,36650,37800,426770,345196.0,9132163.0
2017-07-18,37900,38800,34150,34300,750496,313233.0,9132163.0
2017-07-19,34300,34850,33100,34350,447060,313690.0,9132163.0
2017-07-20,35000,35350,34300,34700,214857,316886.0,9132163.0
2017-07-21,34350,35300,34350,35100,197481,320539.0,9132163.0
2017-07-24,35500,36950,35000,36000,437664,328758.0,9132163.0
2017-07-25,36500,36500,34600,34800,259807,317799.0,9132163.0
2017-07-26,35200,35200,32850,33450,314044,305471.0,9132163.0
2017-07-27,33150,34100,32350,33150,194141,302731.0,9132163.0
2017-07-28,33300,33500,32450,32850,111376,299992.0,9132163.0
2017-07-31,32700,33250,31500,33000,108173,301361.0,9132163.0
2017-08-01,33000,34200,32850,34050,131800,310950.0,9132163.0
2017-08-02,33700,34400,33650,34100,90097,311407.0,9132163.0
2017-08-03,35250,35300,33350,34050,233039,310950.0,9132163.0
2017-08-04,34200,34600,33550,34600,148445,315973.0,9132163.0
2017-08-07,34900,35200,33650,33650,120099,307297.0,9132163.0
2017-08-08,33700,34150,32650,34000,126057,310494.0,9132163.0
2017-08-09,33150,34700,33000,33150,130719,302731.0,9132163.0
2017-08-10,32800,33550,32000,32800,134704,299535.0,9132163.0
2017-08-11,31850,33050,31850,32750,96845,299078.0,9132163.0
2017-08-14,33000,33400,32150,32300,154694,294969.0,9132163.0
2017-08-16,32600,33400,32300,32700,150944,298622.0,9132163.0
2017-08-17,32700,32850,31950,32000,186219,292229.0,9132163.0
2017-08-18,31700,32950,31250,32600,174872,297709.0,9132163.0
2017-08-21,32650,32650,32000,32250,104088,294512.0,9132163.0
2017-08-22,32250,33200,32100,33100,150427,302275.0,9132163.0
2017-08-23,33300,34000,32600,33000,190657,301361.0,9132163.0
2017-08-24,33200,36900,33200,36450,906322,332867.0,9132163.0
2017-08-25,36650,36650,35800,36300,342172,331498.0,9132163.0
2017-08-28,36300,36600,35500,36350,206855,331954.0,9132163.0
2017-08-29,35850,36850,35600,36650,233390,334694.0,9132163.0
2017-08-30,36850,38300,35600,35600,488948,325105.0,9132163.0
2017-08-31,36050,37250,35200,37000,313255,337890.0,9132163.0
2017-09-01,37250,37350,36200,36300,143629,331498.0,9132163.0
2017-09-04,34600,37150,34600,36350,250624,331954.0,9132163.0
2017-09-05,36600,36850,35350,36600,202891,334237.0,9132163.0
2017-09-06,36750,36950,35950,36000,119200,328758.0,9132163.0
2017-09-07,36250,37650,36200,36400,246193,332411.0,9132163.0
2017-09-08,36600,38000,36450,37350,348907,341086.0,9132163.0
2017-09-11,38000,42550,37700,42550,940560,388574.0,9132163.0
2017-09-12,43300,44700,42500,42650,598328,389487.0,9132163.0
2017-09-13,42750,44550,42250,42500,430858,388117.0,9132163.0
2017-09-14,42700,43050,40600,41450,519656,378528.0,9132163.0
2017-09-15,40750,42400,39600,40300,447313,368026.0,9132163.0
2017-09-18,40700,40900,39700,40550,210940,370309.0,9132163.0
2017-09-19,40800,42600,40400,40550,362814,370309.0,9132163.0
2017-09-20,40700,40900,38950,39200,349476,357981.0,9132163.0
2017-09-21,39300,39550,37300,37550,313479,342913.0,9132163.0
2017-09-22,37650,38800,36600,37800,387267,345196.0,9132163.0
2017-09-25,37550,38350,36800,37900,208085,346109.0,9132163.0
2017-09-26,37400,38800,37400,38600,247379,352501.0,9132163.0
2017-09-27,38650,38850,38000,38550,131897,352045.0,9132163.0
2017-09-28,38700,38750,36700,36750,146979,335607.0,9132163.0
2017-09-29,36500,37250,35900,37050,149660,338347.0,9132163.0
2017-10-10,36700,37700,36400,37150,114039,339260.0,9132163.0
2017-10-11,37500,37650,36800,37650,122055,343826.0,9132163.0
2017-10-12,37650,37700,37050,37150,67621,339260.0,9132163.0
2017-10-13,37100,37450,35150,35300,211809,322365.0,9132163.0
2017-10-16,34900,35000,31700,32600,326871,297709.0,9132163.0
2017-10-17,32600,33550,32200,32950,184945,300905.0,9132163.0
2017-10-18,32650,33400,31750,32350,162345,295425.0,9132163.0
2017-10-19,32450,34400,32450,34150,223589,311863.0,9132163.0
2017-10-20,34000,34450,33150,34450,77280,314603.0,9132163.0
2017-10-23,34400,35050,33650,35000,83113,319626.0,9132163.0
2017-10-24,34700,35850,34500,34500,146111,315060.0,9132163.0
2017-10-25,34800,36000,34650,35700,125091,326018.0,9132163.0
2017-10-26,35700,38200,35700,36550,463076,333781.0,9132163.0
2017-10-27,36550,37550,36100,37050,89909,338347.0,9132163.0
2017-10-30,37500,37600,34600,34600,235334,315973.0,9132163.0
2017-10-31,34150,35700,34150,35650,96056,325562.0,9132163.0
2017-11-01,35900,35950,34100,35100,210081,320539.0,9132163.0
2017-11-02,34750,36200,34600,35100,259678,320539.0,9132163.0
2017-11-03,34900,35250,32500,33200,433667,303188.0,9132163.0
2017-11-06,32850,32950,32200,32400,162380,295882.0,9132163.0
2017-11-07,32650,33200,32400,32850,149600,299992.0,9132163.0
2017-11-08,32700,33800,32700,33650,146311,307297.0,9132163.0
2017-11-09,33950,35400,33900,35000,279593,319626.0,9132163.0
2017-11-10,34900,35350,34100,34200,131605,312320.0,9132163.0
2017-11-13,34450,34500,32850,33050,223677,301818.0,9132163.0
2017-11-14,33450,36800,33450,36800,515549,336064.0,9132163.0
2017-11-15,37200,37200,34800,34900,371237,318712.0,9132163.0
2017-11-16,35200,37100,35150,36750,485190,335607.0,9132163.0
2017-11-17,37100,38600,35650,35800,486957,326931.0,9132163.0
2017-11-20,35800,36650,35150,35950,156614,328301.0,9132163.0
2017-11-21,36000,36500,35350,35350,147150,322822.0,9132163.0
2017-11-22,35750,37950,35250,37850,390351,345652.0,9132163.0
2017-11-23,38450,38450,37100,37800,253415,345196.0,9132163.0
2017-11-24,37700,39550,37250,38000,446957,347022.0,9132163.0
2017-11-27,38700,39300,37000,37700,182268,344283.0,9132163.0
2017-11-28,37800,37900,36150,36550,190195,333781.0,9132163.0
2017-11-29,36900,37500,36150,36900,133586,336977.0,9132163.0
2017-11-30,36500,36650,35300,35300,128599,322365.0,9132163.0
2017-12-01,35400,36700,34750,36500,126992,333324.0,9132163.0
2017-12-04,35500,37200,35500,36900,108903,336977.0,9132163.0
2017-12-05,36750,37050,35800,36450,86735,332867.0,9132163.0
2017-12-06,36100,36700,35000,35700,120329,326018.0,9132163.0
2017-12-07,35900,35900,33800,34650,177886,316429.0,9132163.0
2017-12-08,34550,34950,33800,33850,87016,309124.0,9132163.0
2017-12-11,34000,35350,33100,35300,106059,322365.0,9132163.0
2017-12-12,35700,35700,34150,34300,86505,313233.0,9132163.0
2017-12-13,34800,35500,34300,35000,72808,319626.0,9132163.0
2017-12-14,34950,35100,34000,34450,123199,314603.0,9132163.0
2017-12-15,34750,34850,34250,34750,44072,317343.0,9132163.0
2017-12-18,35000,35500,34600,34950,61782,319169.0,9132163.0
2017-12-19,34900,35100,33650,34000,94752,310494.0,9132163.0
2017-12-20,33700,34250,33450,33550,68159,306384.0,9132163.0
2017-12-21,33550,33950,32700,32750,84457,299078.0,9132163.0
2017-12-22,33150,34300,32550,34200,82179,312320.0,9132163.0
2017-12-26,34000,34750,33800,34150,80470,311863.0,9132163.0
2017-12-27,34150,35550,33850,35200,138346,321452.0,9132163.0
2017-12-28,35150,35550,34750,35100,81483,320539.0,9132163.0
2018-01-02,35200,36300,34950,35200,164251,321452.0,9132163.0
2018-01-03,35550,35750,34400,34400,118411,314146.0,9132163.0
2018-01-04,34400,34450,32750,33250,213121,303644.0,9132163.0
2018-01-05,33400,33850,33050,33250,129672,303644.0,9132163.0
2018-01-08,33600,33600,31850,32300,208524,294969.0,9132163.0
2018-01-09,32500,33300,32100,32150,109577,293599.0,9132163.0
2018-01-10,32350,33100,32000,33100,96510,302275.0,9132163.0
2018-01-11,33100,33300,32400,32800,83159,299535.0,9132163.0
2018-01-12,33000,33000,31800,32400,127321,295882.0,9132163.0
2018-01-15,32150,32650,31700,32100,112845,293142.0,9132163.0
2018-01-16,32400,34350,31900,34100,314520,311407.0,9132163.0
2018-01-17,33800,34750,33650,34100,137077,311407.0,9132163.0
2018-01-18,34600,34600,33600,33750,96440,308211.0,9132163.0
2018-01-19,33850,34000,33050,33350,80501,304558.0,9132163.0
2018-01-22,33100,33600,32250,32700,124752,298622.0,9132163.0
2018-01-23,33050,38600,32850,38100,1000224,347935.0,9132163.0
2018-01-24,38100,38500,37200,37650,452679,343826.0,9132163.0
2018-01-25,37850,38800,36900,38800,408811,354328.0,9132163.0
2018-01-26,38450,39200,37400,38500,375110,351588.0,9132163.0
2018-01-29,38600,40900,37900,39300,597599,358894.0,9132163.0
2018-01-30,39200,39550,38250,38850,196812,354785.0,9132163.0
2018-01-31,38000,38450,37100,37650,212023,343826.0,9132163.0
2018-02-01,37950,40000,37950,38900,301317,355241.0,9132163.0
2018-02-02,39300,39300,37650,39150,168408,357524.0,9132163.0
2018-02-05,38150,38800,36150,36200,210091,330584.0,9132163.0
2018-02-06,35000,35900,33650,35650,299726,325562.0,9132163.0
2018-02-07,36550,36750,34000,34000,193574,310494.0,9132163.0
2018-02-08,34150,35850,34150,35600,179022,325105.0,9132163.0
2018-02-09,34050,34850,33600,34700,129025,316886.0,9132163.0
2018-02-12,35000,36100,34600,35500,90948,324192.0,9132163.0
2018-02-13,35650,36050,34200,34300,98423,313233.0,9132163.0
2018-02-14,34000,34750,33550,34100,103199,311407.0,9132163.0
2018-02-19,34600,35950,34150,35750,112604,326475.0,9132163.0
2018-02-20,35550,36200,34900,35750,79005,326475.0,9132163.0
2018-02-21,35750,36350,35250,36300,87533,331498.0,9132163.0
2018-02-22,35900,36400,35700,36200,64930,330584.0,9132163.0
2018-02-23,36500,37950,35500,37750,165824,344739.0,9132163.0
2018-02-26,37900,38250,36550,37000,125179,337890.0,9132163.0
2018-02-27,37650,37700,36650,36650,81891,334694.0,9132163.0
2018-02-28,36550,37000,34750,36250,112872,331041.0,9132163.0
2018-03-02,35450,36150,35200,36000,51414,328758.0,9132163.0
2018-03-05,35500,36350,35050,36000,73494,328758.0,9132163.0
2018-03-06,36150,37950,36150,37900,230004,346109.0,9132163.0
2018-03-07,37600,38350,36000,36150,197166,330128.0,9132163.0
2018-03-08,36250,36900,35950,36350,91224,331954.0,9132163.0
2018-03-09,36300,37450,36300,37000,125277,337890.0,9132163.0
2018-03-12,37600,38400,37150,37950,163462,346566.0,9132163.0
2018-03-13,38100,38400,37350,37550,96578,342913.0,9132163.0
2018-03-14,37350,39500,37200,37850,256389,345652.0,9132163.0
2018-03-15,37850,38700,37000,38550,108558,352045.0,9132163.0
2018-03-16,39000,39000,37800,38000,107081,347022.0,9132163.0
2018-03-19,38150,38400,37000,37200,81893,339716.0,9132163.0
2018-03-20,36950,37950,36900,37450,80214,342000.0,9132163.0
2018-03-21,37650,39150,37400,38550,263739,352045.0,9132163.0
2018-03-22,38550,39050,37950,38000,131682,347022.0,9132163.0
2018-03-23,36600,38300,36600,36650,250927,334694.0,9132163.0
2018-03-26,37500,39650,37300,39650,489626,362090.0,9132163.0
2018-03-27,39850,40650,39000,39650,310141,362090.0,9132163.0
2018-03-28,38850,39200,37050,37800,369881,345196.0,9132163.0
2018-03-29,37100,37250,35250,35950,472510,328301.0,9132163.0
2018-03-30,36400,37200,35600,35850,233178,327388.0,9132163.0
2018-04-02,35850,36500,34700,34950,238669,319169.0,9132163.0
2018-04-03,34000,34450,33050,33550,320094,306384.0,9132163.0
2018-04-04,34250,34900,33150,33400,207589,305014.0,9132163.0
2018-04-05,34050,35350,33650,34200,260964,312320.0,9132163.0
2018-04-06,34150,34150,33200,33350,117783,304558.0,9132163.0
2018-04-09,32950,33500,32500,33250,152878,303644.0,9132163.0
2018-04-10,33600,34000,32900,33800,109408,308667.0,9132163.0
2018-04-11,34300,34450,33700,34100,113604,311407.0,9132163.0
2018-04-12,34100,34650,33550,34650,115900,316429.0,9132163.0
2018-04-13,34900,34950,34050,34650,112166,316429.0,9132163.0
2018-04-16,34500,34550,33650,34150,61737,311863.0,9132163.0
2018-04-17,33900,35150,33900,34500,135984,315060.0,9132163.0
2018-04-18,34700,34700,33200,33400,196711,305014.0,9132163.0
2018-04-19,33400,33800,33300,33700,69001,307754.0,9132163.0
2018-04-20,33700,33750,33200,33250,57214,303644.0,9132163.0
2018-04-23,33300,33750,32900,32900,66987,300448.0,9132163.0
2018-04-24,33000,33200,32500,33100,49157,302275.0,9132163.0
2018-04-25,32900,33100,32400,32750,49847,299078.0,9132163.0
2018-04-26,33350,33600,32900,33600,60246,306841.0,9132163.0
2018-04-27,33700,34200,32900,33400,67365,305014.0,9132163.0
2018-04-30,33150,33250,32000,32250,86322,294512.0,9132163.0
2018-05-02,32000,32100,30650,30950,141303,282640.0,9132163.0
2018-05-03,30950,32100,30950,31350,65044,286293.0,9132163.0
2018-05-04,31400,31500,29850,29900,150453,273052.0,9132163.0
2018-05-08,29900,30950,29100,29100,85796,265746.0,9132163.0
2018-05-09,28800,30750,28800,30300,95576,276705.0,9132163.0
2018-05-10,30500,30500,29550,30150,53343,275335.0,9132163.0
2018-05-11,30300,30800,30050,30650,50718,279901.0,9132163.0
2018-05-14,30450,30450,29750,29800,59255,272138.0,9132163.0
2018-05-15,30000,30100,29250,29800,59604,272138.0,9132163.0
2018-05-16,29950,29950,28150,28200,154076,257527.0,9132163.0
2018-05-17,28250,29650,28250,29100,104910,265746.0,9132163.0
2018-05-18,29400,29650,29000,29400,57998,268486.0,9132163.0
2018-05-21,29400,30350,29000,30100,88211,274878.0,9132163.0
2018-05-23,30600,30950,29100,29200,100689,266659.0,9132163.0
2018-05-24,29200,29500,28600,29050,41123,265289.0,9132163.0
2018-05-25,28400,29000,28400,28800,37840,263006.0,9132163.0
2018-05-28,28800,29100,28500,28850,46424,263463.0,9132163.0
2018-05-29,28850,29200,28200,28200,64025,257527.0,9132163.0
2018-05-30,28150,28200,26200,27150,175995,247938.0,9132163.0
2018-05-31,27150,27500,26450,26750,91050,244285.0,9132163.0
2018-06-01,26500,27250,26500,27000,69374,246568.0,9132163.0
2018-06-04,27000,28550,27000,28000,114229,255701.0,9132163.0
2018-06-05,28450,28450,27700,27800,43620,253874.0,9132163.0
2018-06-07,28900,31500,28850,30750,392642,280814.0,9132163.0
2018-06-08,30700,30750,29700,29850,113406,272595.0,9132163.0
2018-06-11,30100,31750,30100,30350,266712,277161.0,9132163.0
2018-06-12,30750,31150,29950,30400,114881,277618.0,9132163.0
2018-06-14,30100,31300,29900,30150,134704,275335.0,9132163.0
2018-06-15,30700,30750,29200,30750,128364,280814.0,9132163.0
2018-06-18,30500,30500,28450,28750,105019,262550.0,9132163.0
2018-06-19,28350,29250,27400,27400,60600,250221.0,9132163.0
2018-06-20,27050,28850,27050,28700,60380,262093.0,9132163.0
2018-06-21,28500,28600,28000,28400,52207,259353.0,9132163.0
2018-06-22,28300,28800,27050,28100,98849,256614.0,9132163.0
2018-06-25,28150,29700,28100,29350,69247,268029.0,9132163.0
2018-06-26,29050,29250,28350,29150,43168,266203.0,9132163.0
2018-06-27,29250,29350,28150,28150,65498,257070.0,9132163.0
2018-06-28,27800,28350,27500,27500,51940,251134.0,9132163.0
2018-06-29,27250,27750,26650,27300,48848,249308.0,9132163.0
2018-07-02,27000,27600,25450,25450,118810,232414.0,9132163.0
2018-07-03,25550,26850,25450,26600,87341,242916.0,9132163.0
2018-07-04,26000,26750,25550,25800,62803,235610.0,9132163.0
2018-07-05,25800,26300,25500,26100,33883,238349.0,9132163.0
2018-07-06,26100,27450,26050,27350,109248,249765.0,9132163.0
2018-07-09,27350,27800,26950,27200,61356,248395.0,9132163.0
2018-07-10,27550,28050,27000,27150,53876,247938.0,9132163.0
2018-07-11,27300,27700,26200,26300,93584,240176.0,9132163.0
2018-07-12,26750,30800,26750,30800,663592,281271.0,9132163.0
2018-07-13,31500,31650,30500,31150,327017,284467.0,9132163.0
2018-07-16,31150,32250,30950,31400,199700,286750.0,9132163.0
2018-07-17,31500,31550,30200,30400,104437,277618.0,9132163.0
2018-07-18,30850,31000,29550,30000,112540,273965.0,9132163.0
2018-07-19,30350,31900,30050,31350,226989,286293.0,9132163.0
2018-07-20,30900,31500,29250,29800,212529,272138.0,9132163.0
2018-07-23,29700,29850,27900,28200,126991,257527.0,9132163.0
2018-07-24,27700,29050,27700,28200,82396,257527.0,9132163.0
2018-07-25,28300,30100,28300,29200,173846,266659.0,9132163.0
2018-07-26,29350,29650,28500,29400,88283,268486.0,9132163.0
2018-07-27,29550,30650,29050,29900,114475,273052.0,9132163.0
2018-07-30,29750,30400,29000,29250,95200,267116.0,9132163.0
2018-07-31,29000,29750,28650,29700,69191,271225.0,9132163.0
2018-08-01,29900,29950,29350,29750,70188,271682.0,9132163.0
2018-08-02,30700,31600,30000,30050,347913,274421.0,9132163.0
2018-08-03,31000,31050,30150,30500,107443,278531.0,9132163.0
2018-08-06,30550,30800,29850,29900,69189,273052.0,9132163.0
2018-08-07,29850,30700,29450,30700,68166,280357.0,9132163.0
2018-08-08,31100,31250,29800,29950,98795,273508.0,9132163.0
2018-08-09,30250,30250,29700,30100,54180,274878.0,9132163.0
2018-08-10,29800,29900,28500,28650,154042,261636.0,9132163.0
2018-08-13,28250,28650,27600,27600,120416,252048.0,9132163.0
2018-08-14,27700,28200,26350,27150,140773,247938.0,9132163.0
2018-08-16,26950,28000,26600,27600,71904,252048.0,9132163.0
2018-08-17,27800,28100,27450,27750,58522,253418.0,9132163.0
2018-08-20,27800,28150,26500,26850,95364,245199.0,9132163.0
2018-08-21,27000,27950,27000,27750,74695,253418.0,9132163.0
2018-08-22,28050,28150,27500,27700,45378,252961.0,9132163.0
2018-08-23,27950,28000,27150,27450,53357,250678.0,9132163.0
2018-08-24,27700,28050,27500,27750,51398,253418.0,9132163.0
2018-08-27,28000,28800,27800,28650,114247,261636.0,9132163.0
2018-08-28,29000,29000,28250,28300,59114,258440.0,9132163.0
2018-08-29,28400,28900,28100,28250,93844,257984.0,9132163.0
2018-08-30,28500,28600,27600,28050,76653,256157.0,9132163.0
2018-08-31,27800,27950,27450,27900,59485,254787.0,9132163.0
2018-09-03,28000,28250,27550,27600,57230,252048.0,9132163.0
2018-09-04,27700,29650,27600,29450,263097,268942.0,9132163.0
2018-09-05,29700,29700,28500,28650,152271,261636.0,9132163.0
2018-09-06,28750,29150,28100,28700,103183,262093.0,9132163.0
2018-09-07,28900,30350,28750,30000,304092,273965.0,9132163.0
2018-09-10,30750,32650,30750,31400,514706,286750.0,9132163.0
2018-09-11,31200,33100,31000,33100,409007,302275.0,9132163.0
2018-09-12,33200,33250,31500,32700,308671,298622.0,9132163.0
2018-09-13,32650,33150,31800,33100,142008,302275.0,9132163.0
2018-09-14,33150,33300,31500,32300,147344,294969.0,9132163.0
2018-09-17,32300,33150,31800,32000,200084,292229.0,9132163.0
2018-09-18,31950,32700,31700,32500,186985,296795.0,9132163.0
2018-09-19,33450,33700,32000,32050,193116,292686.0,9132163.0
2018-09-20,32200,32400,30800,30950,157599,282640.0,9132163.0
2018-09-21,31150,31700,30600,31250,90723,285380.0,9132163.0
2018-09-27,31250,32000,31000,31250,83041,285380.0,9132163.0
2018-09-28,31600,31600,30050,30150,101961,275335.0,9132163.0
2018-10-01,30000,30300,29400,29750,80962,271682.0,9132163.0
2018-10-02,30350,31800,30000,30250,307589,276248.0,9132163.0
2018-10-04,30850,30950,29750,30000,152413,273965.0,9132163.0
2018-10-05,30000,31000,29600,30400,166781,277618.0,9132163.0
2018-10-08,30700,32200,30600,31600,246994,288576.0,9132163.0
2018-10-10,32100,32700,31350,31900,212122,291316.0,9132163.0
2018-10-11,30750,31900,30050,30150,250964,275335.0,9132163.0
