지엠피(018290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-01-15,6841,7402,6776,7407,708704,9526.0,18144000.0
2004-01-16,7774,7774,6563,6772,246469,8709.0,18144000.0
2004-01-19,6636,6924,6363,6349,121775,8165.0,18144000.0
2004-01-20,6286,6625,6286,6561,17879,8437.0,18144000.0
2004-01-26,6433,6567,6363,6420,77353,8256.0,18144000.0
2004-01-27,6425,6565,6221,6208,67371,7983.0,18144000.0
2004-01-28,6433,6433,6229,6420,34642,8256.0,18144000.0
2004-01-29,6491,6560,6425,6561,12496,8437.0,18144000.0
2004-01-30,6557,6779,6491,6632,21524,8528.0,18144000.0
2004-02-02,6785,6850,6632,6702,17285,8618.0,18144000.0
2004-02-03,6720,6789,6228,6349,74560,8165.0,18144000.0
2004-02-04,6432,6497,6228,6349,45551,8165.0,18144000.0
2004-02-05,6299,6503,6006,6420,18340,8256.0,18144000.0
2004-02-06,6350,6489,6350,6491,12323,8346.0,18144000.0
2004-02-09,6285,6489,6285,6491,15372,8346.0,18144000.0
2004-02-10,6567,6567,6363,6349,25260,8165.0,18144000.0
2004-02-11,6491,6560,6286,6561,9340,8437.0,18144000.0
2004-02-12,6496,6561,6139,6278,74066,8074.0,18144000.0
2004-02-13,6287,6983,6134,6632,278246,8528.0,18144000.0
2004-02-16,6555,6708,6350,6491,54057,8346.0,18144000.0
2004-02-17,6496,6496,6292,6278,80493,8074.0,18144000.0
2004-02-18,5941,6433,5941,6420,35002,8256.0,18144000.0
2004-02-19,6140,6432,6140,6349,129853,8165.0,18144000.0
2004-02-20,6358,7054,6223,6702,277681,8618.0,18144000.0
2004-02-23,6777,6777,6132,6491,55830,8346.0,18144000.0
2004-02-24,6299,6567,6299,6420,31292,8256.0,18144000.0
2004-02-25,6229,6503,6229,6420,18481,8256.0,18144000.0
2004-02-26,6229,6433,6146,6420,19059,8256.0,18144000.0
2004-02-27,6631,6631,6292,6278,47926,8074.0,18144000.0
2004-03-02,6293,6497,6140,6349,47084,8165.0,18144000.0
2004-03-03,6357,6357,6139,6278,52116,8074.0,18144000.0
2004-03-04,6290,6290,6137,6138,45607,7893.0,18144000.0
2004-03-05,6138,6361,6138,6208,50614,7983.0,18144000.0
2004-03-08,6138,6361,6138,6208,46560,7983.0,18144000.0
2004-03-09,6357,6918,6222,6278,341428,8074.0,18144000.0
2004-03-10,6363,6567,6146,6420,79446,8256.0,18144000.0
2004-03-11,6426,6496,6139,6278,45454,8074.0,18144000.0
2004-03-12,6141,6563,5645,5785,202614,7439.0,18144000.0
2004-03-15,5511,6073,5511,5856,68354,7530.0,18144000.0
2004-03-16,5803,6142,5803,5856,9440,7530.0,18144000.0
2004-03-17,5857,6061,5857,5997,16177,7711.0,18144000.0
2004-03-18,5933,6495,5864,6208,179349,7983.0,18144000.0
2004-03-19,6067,6220,5933,6138,28203,7893.0,18144000.0
2004-03-22,6137,6137,5997,6138,15161,7893.0,18144000.0
2004-03-23,6137,6137,5997,6138,18482,7893.0,18144000.0
2004-03-24,5997,6290,5997,6138,13407,7893.0,18144000.0
2004-03-25,6137,6290,5997,6138,8747,7893.0,18144000.0
2004-03-26,6290,6290,5997,6138,20268,7893.0,18144000.0
2004-03-29,5997,6220,5997,6138,8040,7893.0,18144000.0
2004-03-30,6220,6220,5997,6138,1017,7893.0,18144000.0
2004-03-31,5997,6220,5997,6138,12156,7893.0,18144000.0
2004-04-01,5997,6131,5997,6067,23603,7802.0,18144000.0
2004-04-02,6131,6131,5927,6067,17823,7802.0,18144000.0
2004-04-06,5991,6126,5991,5997,30761,7711.0,18144000.0
2004-04-07,6138,6221,6003,6208,33098,7983.0,18144000.0
2004-04-08,6064,6913,6064,6914,138434,8891.0,18144000.0
2004-04-09,6988,7703,6919,7690,330570,9888.0,18144000.0
2004-04-12,8261,8261,6921,7125,330560,9163.0,18144000.0
2004-04-13,7059,7639,6786,6772,166678,8709.0,18144000.0
2004-04-14,6491,6779,6422,6632,89950,8528.0,18144000.0
2004-04-16,6491,6779,6491,6632,65646,8528.0,18144000.0
2004-04-19,6563,6920,6563,6772,58024,8709.0,18144000.0
2004-04-20,6625,7117,6625,6914,27656,8891.0,18144000.0
2004-04-21,6710,7118,6491,6632,68335,8528.0,18144000.0
2004-04-22,6565,6629,6068,6208,86265,7983.0,18144000.0
2004-04-23,6299,6433,6229,6420,41709,8256.0,18144000.0
2004-04-26,6363,6497,6363,6349,25080,8165.0,18144000.0
2004-04-27,6363,6497,6293,6349,20341,8165.0,18144000.0
2004-04-28,6357,6496,6292,6278,37909,8074.0,18144000.0
2004-04-29,6137,6290,6067,6138,44154,7893.0,18144000.0
2004-04-30,6062,6284,6062,6067,15311,7802.0,18144000.0
2004-05-03,5933,6221,5799,6208,17907,7983.0,18144000.0
2004-05-04,6062,6284,6062,6067,3477,7802.0,18144000.0
2004-05-06,6215,6215,5927,6067,11431,7802.0,18144000.0
2004-05-07,6215,6215,5858,6067,8329,7802.0,18144000.0
2004-05-10,6231,6231,5721,5926,51003,7620.0,18144000.0
2004-05-11,5798,5937,5645,5785,2127,7439.0,18144000.0
2004-05-12,6065,6065,5569,5644,77188,7258.0,18144000.0
2004-05-13,5451,5720,5451,5503,14110,7076.0,18144000.0
2004-05-14,5709,5709,5505,5714,37558,7348.0,18144000.0
2004-05-17,5642,5795,5215,5573,28762,7167.0,18144000.0
2004-05-18,5147,5639,5147,5644,16655,7258.0,18144000.0
2004-05-19,5586,5655,5381,5503,3154,7076.0,18144000.0
2004-05-20,5300,5792,5300,5644,46816,7258.0,18144000.0
2004-05-21,5435,5708,5369,5644,13538,7258.0,18144000.0
2004-05-24,5515,5719,5380,5432,26805,6985.0,18144000.0
2004-05-25,5445,5584,5380,5432,9953,6985.0,18144000.0
2004-05-27,5438,5573,5438,5573,9782,7167.0,18144000.0
2004-05-28,5380,5584,5380,5432,24269,6985.0,18144000.0
2004-05-31,5381,5586,5381,5503,18524,7076.0,18144000.0
2004-06-01,5516,5586,5381,5503,2669,7076.0,18144000.0
2004-06-02,5516,5586,5381,5503,6011,7076.0,18144000.0
2004-06-03,5451,5655,5451,5503,3667,7076.0,18144000.0
2004-06-04,5216,5639,5216,5644,3245,7258.0,18144000.0
2004-06-07,5580,5798,5580,5785,15887,7439.0,18144000.0
2004-06-08,5511,5869,5511,5856,5026,7530.0,18144000.0
2004-06-09,5861,5926,5569,5644,5255,7258.0,18144000.0
2004-06-10,5505,5709,5505,5714,11033,7348.0,18144000.0
2004-06-11,5509,5713,5222,5362,8641,6895.0,18144000.0
2004-06-14,5381,5516,5158,5503,12070,7076.0,18144000.0
2004-06-15,5222,5445,4954,5432,8865,6985.0,18144000.0
2004-06-16,5380,5515,4954,5432,13071,6985.0,18144000.0
2004-06-17,5151,5369,5151,5291,4315,6804.0,18144000.0
2004-06-18,5216,5508,5216,5291,6334,6804.0,18144000.0
2004-06-21,5304,5439,5304,5291,6122,6804.0,18144000.0
2004-06-22,5158,5941,5158,5432,110702,6985.0,18144000.0
2004-06-23,5307,5441,4796,4798,27834,6169.0,18144000.0
2004-06-24,4786,5213,4786,5079,12850,6532.0,18144000.0
2004-06-25,4953,5157,4953,5009,10690,6441.0,18144000.0
2004-06-28,4875,5149,4875,5150,19323,6623.0,18144000.0
2004-06-29,5150,5373,4946,5220,26055,6713.0,18144000.0
2004-06-30,5378,5378,4951,4938,9780,6350.0,18144000.0
2004-07-01,4949,5153,4796,4798,33045,6169.0,18144000.0
2004-07-02,4951,4951,4660,4938,20399,6350.0,18144000.0
2004-07-05,4951,4951,4798,4938,39661,6350.0,18144000.0
2004-07-06,4882,5017,4798,4938,23957,6350.0,18144000.0
2004-07-07,4799,5022,4799,5009,5133,6441.0,18144000.0
2004-07-08,5022,5022,4887,5009,1235,6441.0,18144000.0
2004-07-09,4884,5445,4884,5432,13068,6985.0,18144000.0
2004-07-12,5381,5720,5094,5503,4773,7076.0,18144000.0
2004-07-13,5158,5445,5088,5432,506,6985.0,18144000.0
2004-07-14,5085,5443,5085,5220,2276,6713.0,18144000.0
2004-07-15,5092,5226,4799,5009,9053,6441.0,18144000.0
2004-07-16,4951,5086,4951,4938,6552,6350.0,18144000.0
2004-07-19,4798,5017,4798,4938,1661,6350.0,18144000.0
2004-07-20,5022,5022,4953,5009,4200,6441.0,18144000.0
2004-07-21,4953,5092,4887,5009,8248,6441.0,18144000.0
2004-07-22,5017,5017,4594,4938,13903,6350.0,18144000.0
2004-07-23,4882,4951,4729,4938,18662,6350.0,18144000.0
2004-07-26,4798,4951,4728,4868,7837,6260.0,18144000.0
2004-07-27,4796,4880,4657,4798,301,6169.0,18144000.0
2004-07-28,4728,4885,4728,4868,3590,6260.0,18144000.0
2004-07-29,4728,4885,4728,4868,2108,6260.0,18144000.0
2004-07-30,4663,4885,4663,4868,1404,6260.0,18144000.0
2004-08-02,4874,4874,4651,4656,1017,5988.0,18144000.0
2004-08-03,5142,5142,4447,4656,3699,5988.0,18144000.0
2004-08-04,5074,5074,4652,5079,320,6532.0,18144000.0
2004-08-05,4588,5149,4588,5150,2682,6623.0,18144000.0
2004-08-06,4729,5155,4729,4938,519,6350.0,18144000.0
2004-08-09,4880,4949,4796,4798,345,6169.0,18144000.0
2004-08-10,4727,4880,4523,4798,8285,6169.0,18144000.0
2004-08-11,4587,4874,4587,4727,40184,6078.0,18144000.0
2004-08-12,4668,4668,4528,4515,26010,5806.0,18144000.0
2004-08-13,4523,4796,4523,4798,7683,6169.0,18144000.0
2004-08-16,4663,4885,4663,4868,10110,6260.0,18144000.0
2004-08-17,4733,4956,4529,4585,23145,5897.0,18144000.0
2004-08-18,4727,4796,4592,4798,14503,6169.0,18144000.0
2004-08-19,4727,4796,4657,4798,2999,6169.0,18144000.0
2004-08-20,4951,4951,4885,4868,2200,6260.0,18144000.0
2004-08-23,4592,4880,4592,4798,1104,6169.0,18144000.0
2004-08-24,4657,4796,4657,4798,4156,6169.0,18144000.0
2004-08-25,4587,4791,4587,4727,7112,6078.0,18144000.0
2004-08-26,4587,4721,4587,4727,5334,6078.0,18144000.0
2004-08-27,4657,4880,4657,4798,5362,6169.0,18144000.0
2004-08-30,4660,4951,4660,4938,25638,6350.0,18144000.0
2004-08-31,4657,4949,4523,4798,15658,6169.0,18144000.0
2004-09-01,4657,4880,4657,4798,2296,6169.0,18144000.0
2004-09-02,4727,5084,4727,4798,9200,6169.0,18144000.0
2004-09-03,4798,5020,4798,4868,1914,6260.0,18144000.0
2004-09-06,4728,5090,4728,4868,8270,6260.0,18144000.0
2004-09-07,4728,5020,4728,4868,3796,6260.0,18144000.0
2004-09-08,4721,4944,4721,4727,2031,6078.0,18144000.0
2004-09-09,4729,5017,4729,4938,9730,6350.0,18144000.0
2004-09-10,4953,5092,4799,5009,8478,6441.0,18144000.0
2004-09-13,5079,5302,4945,5150,9860,6623.0,18144000.0
2004-09-14,4939,5431,4939,5079,15332,6532.0,18144000.0
2004-09-15,5090,5090,4798,4868,11712,6260.0,18144000.0
2004-09-16,4951,5020,4798,4868,25766,6260.0,18144000.0
2004-09-17,4953,5022,4734,5009,24790,6441.0,18144000.0
2004-09-20,4951,4951,4594,4938,15024,6350.0,18144000.0
2004-09-21,4798,4951,4798,4938,1942,6350.0,18144000.0
2004-09-22,4880,5084,4796,4798,13703,6169.0,18144000.0
2004-09-23,4798,4885,4523,4868,27580,6260.0,18144000.0
2004-09-24,4663,5020,4663,4868,5141,6260.0,18144000.0
2004-09-30,4663,5090,4663,4868,9890,6260.0,18144000.0
2004-10-01,4729,5221,4729,4938,3438,6350.0,18144000.0
2004-10-04,4885,4951,4798,4868,6327,6260.0,18144000.0
2004-10-05,5020,5090,4728,4868,6376,6260.0,18144000.0
2004-10-06,4791,4944,4587,4727,25096,6078.0,18144000.0
2004-10-07,4651,4874,4586,4656,77784,5988.0,18144000.0
2004-10-08,4523,5090,4523,4868,91495,6260.0,18144000.0
2004-10-11,5224,5224,4728,4868,16671,6260.0,18144000.0
2004-10-12,4727,5084,4657,4798,101564,6169.0,18144000.0
2004-10-13,4791,4874,4656,4727,21344,6078.0,18144000.0
2004-10-14,4668,4737,4528,4515,18512,5806.0,18144000.0
2004-10-15,4516,4651,4516,4656,11141,5988.0,18144000.0
2004-10-18,4529,4803,4460,4585,46208,5897.0,18144000.0
2004-10-19,4598,4598,4463,4515,74538,5806.0,18144000.0
2004-10-20,4460,4599,4460,4585,1231,5897.0,18144000.0
2004-10-21,4447,4651,4447,4656,4173,5988.0,18144000.0
2004-10-22,4664,4664,4460,4585,22991,5897.0,18144000.0
2004-10-25,4447,4651,4447,4656,2618,5988.0,18144000.0
2004-10-26,4395,4733,4395,4585,4086,5897.0,18144000.0
2004-10-27,4668,4668,4463,4515,9057,5806.0,18144000.0
2004-10-28,4651,4651,4586,4656,2040,5988.0,18144000.0
2004-10-29,4529,4664,4529,4585,1223,5897.0,18144000.0
2004-11-01,4395,4803,4395,4585,3256,5897.0,18144000.0
2004-11-02,4395,4664,4395,4585,94,5897.0,18144000.0
2004-11-03,4460,4733,4460,4585,255,5897.0,18144000.0
2004-11-04,4599,4664,4529,4585,10057,5897.0,18144000.0
2004-11-05,4463,4598,4463,4515,5126,5806.0,18144000.0
2004-11-08,4393,4598,4393,4515,18289,5806.0,18144000.0
2004-11-09,4240,4528,4240,4515,5883,5806.0,18144000.0
2004-11-10,4240,4527,4240,4444,48491,5715.0,18144000.0
2004-11-11,4393,4597,4393,4444,26625,5715.0,18144000.0
2004-11-12,4393,4598,4393,4515,731,5806.0,18144000.0
2004-11-15,4387,4521,4387,4374,13798,5625.0,18144000.0
2004-11-16,4304,4527,4304,4444,42837,5715.0,18144000.0
2004-11-17,4393,4598,4393,4515,1440,5806.0,18144000.0
2004-11-18,4521,4590,4298,4304,46037,5534.0,18144000.0
2004-11-19,4304,4457,4304,4374,7935,5625.0,18144000.0
2004-11-22,4163,4385,4163,4233,39999,5443.0,18144000.0
2004-11-23,4232,4302,4097,4233,22478,5443.0,18144000.0
2004-11-24,4163,4298,4163,4304,34579,5534.0,18144000.0
2004-11-25,4163,4386,4163,4304,6417,5534.0,18144000.0
2004-11-26,4164,4387,4164,4374,14726,5625.0,18144000.0
2004-11-29,4171,4528,4171,4515,44591,5806.0,18144000.0
2004-11-30,4240,4527,4240,4444,1549,5715.0,18144000.0
2004-12-01,4393,4528,4393,4515,5131,5806.0,18144000.0
2004-12-02,4310,4528,4310,4515,250,5806.0,18144000.0
2004-12-03,4393,4527,4393,4444,8797,5715.0,18144000.0
2004-12-06,4387,4521,4387,4374,8668,5625.0,18144000.0
2004-12-07,4304,4457,4304,4444,13224,5715.0,18144000.0
2004-12-08,4528,4528,4240,4515,38807,5806.0,18144000.0
2004-12-09,4668,4668,4393,4515,18359,5806.0,18144000.0
2004-12-10,4304,4597,4304,4444,43576,5715.0,18144000.0
2004-12-13,4516,4721,4447,4656,126852,5988.0,18144000.0
2004-12-14,4598,4737,4463,4515,24798,5806.0,18144000.0
2004-12-15,4529,4599,4395,4585,24592,5897.0,18144000.0
2004-12-16,4592,4796,4453,4798,103526,6169.0,18144000.0
2004-12-17,4939,5366,4786,5079,491543,6532.0,18144000.0
2004-12-20,5379,5379,4887,5009,52285,6441.0,18144000.0
2004-12-21,5008,5142,4651,4656,82467,5988.0,18144000.0
2004-12-22,4587,4874,4587,4727,21351,6078.0,18144000.0
2004-12-23,4598,4802,4463,4515,103157,5806.0,18144000.0
2004-12-24,4463,4598,4310,4515,49716,5806.0,18144000.0
2004-12-27,4393,4597,4304,4444,21371,5715.0,18144000.0
2004-12-28,4393,4457,4304,4444,10769,5715.0,18144000.0
2004-12-29,4387,4457,4234,4374,30309,5625.0,18144000.0
2004-12-30,4393,4457,4304,4444,12804,5715.0,18144000.0
2005-01-03,4393,4457,4304,4444,19591,5715.0,18144000.0
2005-01-04,4395,4599,4395,4585,26865,5897.0,18144000.0
2005-01-05,4529,4664,4460,4585,21141,5897.0,18144000.0
2005-01-06,4592,4880,4453,4798,79108,6169.0,18144000.0
2005-01-07,4791,4791,4587,4727,14166,6078.0,18144000.0
2005-01-10,5013,5013,4656,4727,17647,6078.0,18144000.0
2005-01-11,4651,4943,4651,4656,47180,5988.0,18144000.0
2005-01-12,4587,4791,4517,4727,35924,6078.0,18144000.0
2005-01-13,4592,4880,4592,4798,17331,6169.0,18144000.0
2005-01-14,4798,4951,4798,4938,22563,6350.0,18144000.0
2005-01-17,5009,5143,4875,5079,70168,6532.0,18144000.0
2005-01-18,5009,5143,5009,5079,46711,6532.0,18144000.0
2005-01-19,5012,5639,5012,5644,300998,7258.0,18144000.0
2005-01-20,5796,6292,5796,6278,458202,8074.0,18144000.0
2005-01-21,6711,6711,5793,6067,208240,7802.0,18144000.0
2005-01-24,6075,6789,6075,6349,228805,8165.0,18144000.0
2005-01-25,5857,6348,5703,5997,216318,7711.0,18144000.0
2005-01-26,5435,5861,5435,5644,193180,7258.0,18144000.0
2005-01-27,5643,6292,5643,6278,284115,8074.0,18144000.0
2005-01-28,6626,6983,6218,6632,251042,8528.0,18144000.0
2005-01-31,5997,6559,5863,6138,171873,7893.0,18144000.0
2005-02-01,5932,6358,5644,5714,144859,7348.0,18144000.0
2005-02-02,5579,5802,5375,5362,162316,6895.0,18144000.0
2005-02-03,5579,5649,4948,5362,70816,6895.0,18144000.0
2005-02-04,5365,5991,5212,5997,117771,7711.0,18144000.0
2005-02-07,5858,6419,5705,6067,81144,7802.0,18144000.0
2005-02-11,6067,6290,5933,6138,87186,7893.0,18144000.0
2005-02-14,6126,6214,5857,5997,97486,7711.0,18144000.0
2005-02-15,6289,6715,6223,6702,279660,8618.0,18144000.0
2005-02-16,7051,7477,6777,7478,830246,9616.0,18144000.0
2005-02-17,7758,8319,7758,8325,218969,10705.0,18144000.0
2005-02-18,9247,9312,8394,9030,698109,11612.0,18144000.0
2005-02-21,8260,8955,7972,8042,486100,10342.0,18144000.0
2005-02-22,7972,8190,7699,8042,136163,10342.0,18144000.0
2005-02-23,7412,7770,7125,7125,306297,9163.0,18144000.0
2005-02-24,7049,7476,6985,7055,211909,9072.0,18144000.0
2005-02-25,6909,7266,6775,6984,168690,8981.0,18144000.0
2005-02-28,7282,7416,6716,6772,107813,8709.0,18144000.0
2005-03-02,6915,7049,6711,7055,89453,9072.0,18144000.0
2005-03-03,6847,7901,6777,7901,243131,10161.0,18144000.0
2005-03-04,7906,8333,7057,7619,292663,9798.0,18144000.0
2005-03-07,7773,8200,7212,7760,104803,9979.0,18144000.0
2005-03-08,7965,8035,7339,7901,109467,10161.0,18144000.0
2005-03-09,8041,8398,7411,7690,113518,9888.0,18144000.0
2005-03-10,7832,7832,6778,6914,329607,8891.0,18144000.0
2005-03-11,6920,7125,6786,6772,129637,8709.0,18144000.0
2005-03-14,6715,6989,6715,6702,58649,8618.0,18144000.0
2005-03-15,6778,6848,6560,6561,79128,8437.0,18144000.0
2005-03-16,6356,6778,6356,6561,45775,8437.0,18144000.0
2005-03-17,6560,6713,6560,6561,21893,8437.0,18144000.0
2005-03-18,6427,7054,6427,6702,94470,8618.0,18144000.0
2005-03-21,6710,6710,6422,6632,40057,8528.0,18144000.0
2005-03-22,6625,6713,6425,6561,53223,8437.0,18144000.0
2005-03-23,6425,6625,6425,6561,33965,8437.0,18144000.0
2005-03-24,6363,6636,6363,6349,69362,8165.0,18144000.0
2005-03-25,6350,6555,6350,6491,20979,8346.0,18144000.0
2005-03-28,6560,6713,6356,6561,17370,8437.0,18144000.0
2005-03-29,6560,6560,6425,6561,12247,8437.0,18144000.0
2005-03-30,6432,6567,6363,6349,23525,8165.0,18144000.0
2005-03-31,6356,6560,6356,6561,16899,8437.0,18144000.0
2005-04-01,6353,6626,6353,6632,18288,8528.0,18144000.0
2005-04-04,6429,6786,6429,6772,12726,8709.0,18144000.0
2005-04-06,6785,6919,6493,6702,34041,8618.0,18144000.0
2005-04-07,6560,6778,6560,6561,13804,8437.0,18144000.0
2005-04-08,6562,6785,6562,6702,17092,8618.0,18144000.0
2005-04-11,6557,6779,6557,6632,33189,8528.0,18144000.0
2005-04-12,6710,6710,6557,6632,44704,8528.0,18144000.0
2005-04-13,6710,6710,6422,6632,55614,8528.0,18144000.0
2005-04-14,6433,6567,6433,6420,35645,8256.0,18144000.0
2005-04-15,6291,6495,6221,6208,25236,7983.0,18144000.0
2005-04-18,6231,6301,5652,5926,20431,7620.0,18144000.0
2005-04-19,5864,6221,5864,6208,2336,7983.0,18144000.0
2005-04-20,6062,6354,6062,6067,4394,7802.0,18144000.0
2005-04-21,6069,6292,6069,6278,13929,8074.0,18144000.0
2005-04-22,6290,7209,6290,7196,173966,9253.0,18144000.0
2005-04-25,7910,8272,7775,8254,678019,10614.0,18144000.0
2005-04-26,9108,9108,7341,8042,845516,10342.0,18144000.0
2005-04-27,8268,8472,7215,7266,718404,9344.0,18144000.0
2005-04-28,7125,7416,6786,6772,457967,8709.0,18144000.0
2005-04-29,6503,6790,6229,6420,335325,8256.0,18144000.0
2005-05-02,6566,7350,6566,7337,497130,9435.0,18144000.0
2005-05-03,7777,8268,7350,7337,450022,9435.0,18144000.0
2005-05-04,7771,7975,7210,7619,228760,9798.0,18144000.0
2005-05-06,7702,8403,7484,7619,217741,9798.0,18144000.0
2005-05-09,7202,7476,7049,7055,190835,9072.0,18144000.0
2005-05-10,6992,7349,6787,7266,129183,9344.0,18144000.0
2005-05-11,7044,8319,7044,8325,444933,10705.0,18144000.0
2005-05-12,8962,9537,8688,9524,752584,12247.0,18144000.0
2005-05-13,10948,10948,10591,10935,317818,14062.0,18144000.0
2005-05-16,12556,12556,12060,12558,2087145,16148.0,18144000.0
2005-05-17,13760,14391,12419,14392,4540108,18507.0,18144000.0
2005-05-18,14972,16521,14462,16508,546343,21228.0,18144000.0
2005-05-19,18972,18972,18972,18977,83909,24404.0,18144000.0
2005-05-20,21729,21798,18978,21799,1695709,28032.0,18144000.0
2005-05-23,23295,23856,18554,19612,2200890,25220.0,18144000.0
2005-05-24,20804,22502,17780,19330,5037381,24857.0,18144000.0
2005-05-25,19333,19894,17923,18554,1567393,23859.0,18144000.0
2005-05-26,18633,18976,15798,16226,1929705,20866.0,18144000.0
2005-05-27,16657,17302,13837,14603,2080018,18779.0,18144000.0
2005-05-30,14544,15532,13968,15380,1874236,19777.0,18144000.0
2005-05-31,15808,17575,15316,15591,3648155,20049.0,18144000.0
2005-06-01,15301,15659,13822,13827,1505388,17781.0,18144000.0
2005-06-02,14184,14253,12843,13474,1396903,17328.0,18144000.0
2005-06-03,13486,13705,12364,12346,1642667,16696.0,19081384.0
2005-06-07,12848,14193,12630,14180,2940350,19177.0,19081384.0
2005-06-08,14672,15521,12705,12910,2675322,17459.0,19081384.0
2005-06-09,12915,13203,12558,12628,834371,17078.0,19081384.0
2005-06-10,12631,12784,11712,11852,1211954,16028.0,19081384.0
2005-06-13,12058,12976,11924,12064,1418489,16315.0,19081384.0
2005-06-14,12222,12357,11373,11852,995024,16028.0,19081384.0
2005-06-15,12428,13142,12288,12275,1916724,16601.0,19081384.0
2005-06-16,12915,12984,12219,12628,607139,17078.0,19081384.0
2005-06-17,12843,14457,12773,14462,1811872,19558.0,19081384.0
2005-06-20,15234,16510,14385,15661,4231307,21180.0,19081384.0
2005-06-21,15675,16032,13907,14674,1265189,19845.0,19081384.0
2005-06-22,14977,15385,13479,14180,2053713,19177.0,19081384.0
2005-06-23,13961,14536,13757,13827,1044820,18700.0,19081384.0
2005-06-24,13764,14682,13541,13968,1671660,18891.0,19081384.0
2005-06-27,14327,15736,14327,15097,2930798,20417.0,19081384.0
2005-06-28,14971,17370,14887,16790,6419482,23470.0,19722752.0
2005-06-29,17002,17141,14320,14321,2324353,20019.0,19722752.0
2005-06-30,14396,15467,13631,15097,2180408,21103.0,19722752.0
2005-07-01,14818,14972,14123,14110,1318205,19723.0,19722752.0
2005-07-04,14121,14543,13968,13968,1020868,19526.0,19722752.0
2005-07-05,14391,14544,13830,14392,1063576,20117.0,19722752.0
2005-07-06,14822,15671,14687,15027,3012240,21005.0,19722752.0
2005-07-07,15102,16446,14118,14462,2078023,20216.0,19722752.0
2005-07-08,14682,14817,13694,13968,1391563,19526.0,19722752.0
2005-07-11,14121,14326,13968,14039,777274,19624.0,19722752.0
2005-07-12,14458,16086,14458,14886,5530614,21172.0,20068104.0
2005-07-13,15246,15538,14059,14180,1385964,20168.0,20068104.0
2005-07-14,14452,15371,14114,14815,1605914,21072.0,20068104.0
2005-07-15,14687,16520,14687,15027,3081199,21373.0,20068104.0
2005-07-18,15457,15726,14965,15661,1555448,22276.0,20068104.0
2005-07-19,16165,16382,15107,15520,1516678,22075.0,20068104.0
2005-07-20,15741,17443,15383,17425,4120873,24784.0,20068104.0
2005-07-21,17149,18647,16383,16932,2449909,24082.0,20068104.0
2005-07-22,17149,17442,14617,14603,2104471,20770.0,20068104.0
2005-07-25,14678,14743,13963,14321,1224405,20369.0,20068104.0
2005-07-26,13899,14813,13695,14392,1688995,20469.0,20068104.0
2005-07-27,14460,14748,14321,14392,951827,20469.0,20068104.0
2005-07-28,14548,15467,14330,15027,1399363,21373.0,20068104.0
2005-07-29,15387,15609,14264,14251,1335118,20269.0,20068104.0
2005-08-01,14263,14397,13906,14180,716455,20168.0,20068104.0
2005-08-02,14966,16228,14117,14392,3376315,21539.0,21116494.0
2005-08-03,14254,14458,13136,13545,1896495,20272.0,21116494.0
2005-08-04,13702,13702,11712,11852,1412652,17738.0,21116494.0
2005-08-05,11005,11502,10444,10723,1162641,16049.0,21116494.0
2005-08-08,10296,11079,10091,10371,783922,15521.0,21116494.0
2005-08-09,10302,10952,10302,10512,782935,15732.0,21116494.0
2005-08-10,10579,12058,10579,12064,2005761,18055.0,21116494.0
2005-08-11,12703,13538,12058,12064,3995627,18055.0,21116494.0
2005-08-12,12420,12420,11571,11711,752769,17527.0,21116494.0
2005-08-16,11989,12211,11071,11076,664123,16576.0,21116494.0
2005-08-17,10795,11440,10656,11287,747466,16893.0,21116494.0
2005-08-18,11428,11785,11006,11076,628572,16576.0,21116494.0
2005-08-19,10872,11210,10784,11146,587780,16682.0,21116494.0
2005-08-22,11216,11504,10873,11217,588270,16788.0,21116494.0
2005-08-23,11584,11584,11023,11006,560478,16471.0,21116494.0
2005-08-24,11080,11080,10654,10794,422169,16154.0,21116494.0
2005-08-25,10722,10875,10231,10371,416071,15521.0,21116494.0
2005-08-26,10384,10945,10384,10371,430764,15521.0,21116494.0
2005-08-29,9968,10038,9185,9171,505067,13726.0,21116494.0
2005-08-30,9318,9606,9114,9101,214214,13620.0,21116494.0
2005-08-31,8751,9734,8751,9383,465449,14042.0,21116494.0
2005-09-01,9530,10718,9530,10723,1398171,16049.0,21116494.0
2005-09-02,10799,11086,10455,10512,697716,15732.0,21116494.0
2005-09-05,10652,10786,10295,10652,538505,15943.0,21116494.0
2005-09-06,10594,11156,10524,10512,911663,15732.0,21116494.0
2005-09-07,10659,11216,10659,10865,906210,16260.0,21116494.0
2005-09-08,11079,11079,10296,10371,427695,15521.0,21116494.0
2005-09-09,10223,10292,10019,10159,306261,15204.0,21116494.0
2005-09-12,10019,10376,9954,10159,374606,15204.0,21116494.0
2005-09-13,10096,10727,9961,10018,708597,14993.0,21116494.0
2005-09-14,9952,10156,9595,9665,327407,14465.0,21116494.0
2005-09-15,9595,10021,9595,9665,339133,14465.0,21116494.0
2005-09-16,9666,9954,9666,9806,307565,14676.0,21116494.0
2005-09-20,10021,10021,9664,9665,372626,14465.0,21116494.0
2005-09-21,9472,9676,9472,9524,276975,14254.0,21116494.0
2005-09-22,9597,10154,9527,10159,416741,15204.0,21116494.0
2005-09-23,10528,10593,10101,10088,622356,15098.0,21116494.0
