이크레더블(092130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-29,7410,7820,7410,7550,120753,92817.0,12293600.0
2010-06-30,7450,7680,7380,7650,37147,94046.0,12293600.0
2010-07-01,7650,7800,7540,7800,93174,95890.0,12293600.0
2010-07-02,7970,8240,7850,8050,341138,98963.0,12293600.0
2010-07-05,8050,8200,7980,8040,103731,98841.0,12293600.0
2010-07-06,8000,8030,7820,7930,74578,97488.0,12293600.0
2010-07-07,7930,7980,7750,7800,78775,95890.0,12293600.0
2010-07-08,7980,8120,7800,8060,97538,99086.0,12293600.0
2010-07-09,8160,8160,7990,8050,51208,98963.0,12293600.0
2010-07-12,8140,8140,7700,7910,55459,97242.0,12293600.0
2010-07-13,7850,7960,7750,7850,242133,96505.0,12293600.0
2010-07-14,7860,8190,7750,7850,126475,96505.0,12293600.0
2010-07-15,7860,7910,7660,7820,54635,96136.0,12293600.0
2010-07-16,7850,7880,7530,7660,75126,94169.0,12293600.0
2010-07-19,7660,7950,7450,7600,93583,93431.0,12293600.0
2010-07-20,7600,7780,7540,7540,42263,92694.0,12293600.0
2010-07-21,7600,7810,7600,7670,39895,94292.0,12293600.0
2010-07-22,7670,7800,7550,7560,51868,92940.0,12293600.0
2010-07-23,7750,7750,7420,7560,42641,92940.0,12293600.0
2010-07-26,7450,7590,7400,7400,38496,90973.0,12293600.0
2010-07-27,7350,7740,7350,7720,68065,94907.0,12293600.0
2010-07-28,7670,7940,7670,7850,76156,96505.0,12293600.0
2010-07-29,7970,7970,7700,7860,19097,96628.0,12293600.0
2010-07-30,7780,7920,7750,7890,27944,96997.0,12293600.0
2010-08-02,7890,7890,7610,7610,26012,93554.0,12293600.0
2010-08-03,7730,7730,7450,7520,59738,92448.0,12293600.0
2010-08-04,7520,7580,7380,7390,31789,90850.0,12293600.0
2010-08-05,7490,7750,7410,7690,42057,94538.0,12293600.0
2010-08-06,7770,7770,7600,7680,55131,94415.0,12293600.0
2010-08-09,7590,7830,7590,7800,35476,95890.0,12293600.0
2010-08-10,7860,7920,7700,7920,37242,97365.0,12293600.0
2010-08-11,7950,8150,7840,8000,104701,98349.0,12293600.0
2010-08-12,8000,8010,7890,7940,39381,97611.0,12293600.0
2010-08-13,7890,8000,7850,7940,20525,97611.0,12293600.0
2010-08-16,7900,8000,7670,7840,45222,96382.0,12293600.0
2010-08-17,7840,8000,7780,7890,22392,96997.0,12293600.0
2010-08-18,7990,7990,7850,7890,20121,96997.0,12293600.0
2010-08-19,7940,8300,7820,8190,173034,100685.0,12293600.0
2010-08-20,8190,8290,8100,8180,59698,100562.0,12293600.0
2010-08-23,8200,8200,7990,7990,66033,98226.0,12293600.0
2010-08-24,7990,8040,7800,7860,56677,96628.0,12293600.0
2010-08-25,7820,7900,7730,7840,44412,96382.0,12293600.0
2010-08-26,7950,8050,7790,7840,35103,96382.0,12293600.0
2010-08-27,7840,7950,7730,7760,41683,95398.0,12293600.0
2010-08-30,7760,7940,7680,7830,49227,96259.0,12293600.0
2010-08-31,7730,7810,7680,7730,181104,95030.0,12293600.0
2010-09-01,7800,8030,7690,7960,68639,97857.0,12293600.0
2010-09-02,7960,8170,7740,7810,93063,96013.0,12293600.0
2010-09-03,7810,7900,7680,7680,71802,94415.0,12293600.0
2010-09-06,7700,7790,7450,7510,46444,92325.0,12293600.0
2010-09-07,7510,7600,7400,7450,72359,91587.0,12293600.0
2010-09-08,7450,7540,7350,7450,26553,91587.0,12293600.0
2010-09-09,7530,7530,7360,7440,18665,91464.0,12293600.0
2010-09-10,7440,7520,7430,7490,21088,92079.0,12293600.0
2010-09-13,7490,7530,7350,7350,53647,90358.0,12293600.0
2010-09-14,7350,7350,7110,7300,62863,89743.0,12293600.0
2010-09-15,7400,7430,7250,7380,17755,90727.0,12293600.0
2010-09-16,7380,7400,7280,7360,20551,90481.0,12293600.0
2010-09-17,7410,7430,7250,7400,16482,90973.0,12293600.0
2010-09-20,7380,7550,7380,7400,27226,90973.0,12293600.0
2010-09-24,7500,7540,7420,7440,17526,91464.0,12293600.0
2010-09-27,7510,7550,7410,7410,31098,91096.0,12293600.0
2010-09-28,7470,7490,7260,7390,37415,90850.0,12293600.0
2010-09-29,7300,7340,7240,7290,34375,89620.0,12293600.0
2010-09-30,7250,7340,7220,7320,28583,89989.0,12293600.0
2010-10-01,7300,7300,7090,7160,73013,88022.0,12293600.0
2010-10-04,7200,7250,7000,7160,59730,88022.0,12293600.0
2010-10-05,7090,7190,7070,7120,20129,87530.0,12293600.0
2010-10-06,7150,7160,6920,6930,60542,85195.0,12293600.0
2010-10-07,7020,7020,6630,6690,115088,82244.0,12293600.0
2010-10-08,6750,6850,6700,6820,19432,83842.0,12293600.0
2010-10-11,6850,6880,6780,6810,35951,83719.0,12293600.0
2010-10-12,6860,6870,6750,6800,36170,83596.0,12293600.0
2010-10-13,6800,7380,6760,7250,159715,89129.0,12293600.0
2010-10-14,7270,7320,7130,7190,29733,88391.0,12293600.0
2010-10-15,7230,7230,7040,7090,20091,87162.0,12293600.0
2010-10-18,7090,7130,7030,7080,15738,87039.0,12293600.0
2010-10-19,7130,7130,7020,7040,11796,86547.0,12293600.0
2010-10-20,6900,7040,6900,6950,29074,85441.0,12293600.0
2010-10-21,6950,7000,6850,6900,49917,84826.0,12293600.0
2010-10-22,6870,7100,6860,7030,43522,86424.0,12293600.0
2010-10-25,7020,7070,6880,7000,39939,86055.0,12293600.0
2010-10-26,7000,7090,6980,7000,70926,86055.0,12293600.0
2010-10-27,7040,7160,7000,7000,40384,86055.0,12293600.0
2010-10-28,7100,7380,6980,7200,59602,88514.0,12293600.0
2010-10-29,7250,7280,7070,7190,42221,88391.0,12293600.0
2010-11-01,7190,7360,7080,7290,50528,89620.0,12293600.0
2010-11-02,7300,7300,7120,7200,14980,88514.0,12293600.0
2010-11-03,7230,7230,7080,7150,66827,87899.0,12293600.0
2010-11-04,7030,7230,7030,7100,34071,87285.0,12293600.0
2010-11-05,7100,7140,7060,7080,36692,87039.0,12293600.0
2010-11-08,7300,7300,7030,7120,37702,87530.0,12293600.0
2010-11-09,7200,7210,7070,7150,18722,87899.0,12293600.0
2010-11-10,7110,7170,7110,7110,28514,87407.0,12293600.0
2010-11-11,7110,7140,7000,7060,38633,86793.0,12293600.0
2010-11-12,7060,7070,6680,6840,43925,84088.0,12293600.0
2010-11-15,6780,6860,6650,6780,25556,83351.0,12293600.0
2010-11-16,6780,6820,6650,6700,30628,82367.0,12293600.0
2010-11-17,6780,6860,6690,6830,31029,83965.0,12293600.0
2010-11-18,6830,7000,6820,6950,20023,85441.0,12293600.0
2010-11-19,7010,7100,6820,7030,19478,86424.0,12293600.0
2010-11-22,7000,7170,7000,7070,38567,86916.0,12293600.0
2010-11-23,7100,7120,7090,7110,44424,87407.0,12293600.0
2010-11-24,6970,7110,6870,7100,40842,87285.0,12293600.0
2010-11-25,7100,7280,7100,7130,44359,87653.0,12293600.0
2010-11-26,7130,7190,6990,7010,37935,86178.0,12293600.0
2010-11-29,7140,7140,6910,6980,23411,85809.0,12293600.0
2010-11-30,7080,7080,6950,7040,15123,86547.0,12293600.0
2010-12-01,7040,7080,6900,7030,20901,86424.0,12293600.0
2010-12-02,7090,7320,7090,7240,34475,89006.0,12293600.0
2010-12-03,7300,7300,7170,7200,37002,88514.0,12293600.0
2010-12-06,7280,7280,6950,6950,38831,85441.0,12293600.0
2010-12-07,7000,7100,6950,7000,25512,86055.0,12293600.0
2010-12-08,7000,7040,6960,7000,9032,86055.0,12293600.0
2010-12-09,7070,7070,6970,7060,30871,86793.0,12293600.0
2010-12-10,7090,7140,6930,7000,41257,86055.0,12293600.0
2010-12-13,7000,7090,6930,6950,22293,85441.0,12293600.0
2010-12-14,6950,6990,6910,6960,23577,85563.0,12293600.0
2010-12-15,6960,7060,6920,7060,41768,86793.0,12293600.0
2010-12-16,7030,7150,6930,6930,23216,85195.0,12293600.0
2010-12-17,7010,7010,6850,6940,19327,85318.0,12293600.0
2010-12-20,6840,6940,6700,6840,45790,84088.0,12293600.0
2010-12-21,6800,6990,6790,6820,21944,83842.0,12293600.0
2010-12-22,6820,6880,6650,6800,42253,83596.0,12293600.0
2010-12-23,6760,6840,6660,6800,53127,83596.0,12293600.0
2010-12-24,6820,6820,6660,6670,15169,81998.0,12293600.0
2010-12-27,6770,6770,6620,6700,40833,82367.0,12293600.0
2010-12-28,6650,6810,6650,6810,23121,83719.0,12293600.0
2010-12-29,6820,7030,6800,6980,32405,85809.0,12293600.0
2010-12-30,6980,7170,6980,7160,53829,88022.0,12293600.0
2011-01-03,7190,7300,7130,7200,45098,88514.0,12293600.0
2011-01-04,7110,7270,7020,7060,55308,86793.0,12293600.0
2011-01-05,7060,7090,6910,7000,46387,86055.0,12293600.0
2011-01-06,7020,7080,6940,7040,29808,86547.0,12293600.0
2011-01-07,7010,7040,6890,6980,50061,85809.0,12293600.0
2011-01-10,7080,7160,7010,7100,39193,87285.0,12293600.0
2011-01-11,7130,7240,7100,7170,59013,88145.0,12293600.0
2011-01-12,7180,7250,7150,7190,30049,88391.0,12293600.0
2011-01-13,7200,7240,7010,7080,20269,87039.0,12293600.0
2011-01-14,7150,7150,6930,7080,23285,87039.0,12293600.0
2011-01-17,7100,7100,6980,6980,33194,85809.0,12293600.0
2011-01-18,6990,6990,6930,6990,9291,85932.0,12293600.0
2011-01-19,6970,7050,6960,7000,19722,86055.0,12293600.0
2011-01-20,7070,7070,6990,7000,7349,86055.0,12293600.0
2011-01-21,7000,7040,6910,7000,18195,86055.0,12293600.0
2011-01-24,6990,6990,6800,6880,19623,84580.0,12293600.0
2011-01-25,6830,6950,6800,6900,14508,84826.0,12293600.0
2011-01-26,6970,6970,6900,6970,12030,85686.0,12293600.0
2011-01-27,7000,7000,6880,6970,18573,85686.0,12293600.0
2011-01-28,7020,7070,6970,7000,32032,86055.0,12293600.0
2011-01-31,7070,7480,6970,7450,170253,91587.0,12293600.0
2011-02-01,7480,7500,7250,7500,86434,92202.0,12293600.0
2011-02-07,7600,7680,7500,7680,82707,94415.0,12293600.0
2011-02-08,7680,7850,7650,7770,83985,95521.0,12293600.0
2011-02-09,7800,7840,7610,7800,52142,95890.0,12293600.0
2011-02-10,7800,7870,7680,7680,43950,94415.0,12293600.0
2011-02-11,7690,7950,7670,7790,40750,95767.0,12293600.0
2011-02-14,7730,7940,7730,7910,48222,97242.0,12293600.0
2011-02-15,7930,8100,7880,8100,52127,99578.0,12293600.0
2011-02-16,8170,8230,8110,8200,71879,100808.0,12293600.0
2011-02-17,8150,8200,7890,8020,35858,98595.0,12293600.0
2011-02-18,8020,8160,7890,8100,60550,99578.0,12293600.0
2011-02-21,8000,8140,7790,7990,61238,98226.0,12293600.0
2011-02-22,7990,8060,7750,7800,29818,95890.0,12293600.0
2011-02-23,7700,7830,7550,7640,43998,93923.0,12293600.0
2011-02-24,7750,7790,7400,7480,29298,91956.0,12293600.0
2011-02-25,7310,7550,7310,7550,36704,92817.0,12293600.0
2011-02-28,7420,7550,7290,7380,30570,90727.0,12293600.0
2011-03-02,7440,7440,7090,7380,66676,90727.0,12293600.0
2011-03-03,7350,7490,7300,7490,17833,92079.0,12293600.0
2011-03-04,7540,7540,7300,7300,24136,89743.0,12293600.0
2011-03-07,7160,7370,7160,7290,17334,89620.0,12293600.0
2011-03-08,7210,7400,7060,7120,46266,87530.0,12293600.0
2011-03-09,7100,7200,6990,6990,51087,85932.0,12293600.0
2011-03-10,7130,7130,6990,7090,29278,87162.0,12293600.0
2011-03-11,7140,7140,7000,7020,19841,86301.0,12293600.0
2011-03-14,7100,7100,6630,6790,47184,83474.0,12293600.0
2011-03-15,6710,7040,6440,6720,39648,82613.0,12293600.0
2011-03-16,6620,6750,6620,6720,38041,82613.0,12293600.0
2011-03-17,6630,6710,6470,6490,75558,79785.0,12293600.0
2011-03-18,6490,6830,6490,6800,43024,83596.0,12293600.0
2011-03-21,7200,7300,6890,7010,75730,86178.0,12293600.0
2011-03-22,7050,7150,6940,7050,29181,86670.0,12293600.0
2011-03-23,7050,7320,7000,7180,26874,88268.0,12293600.0
2011-03-24,7250,7300,7070,7090,64676,87162.0,12293600.0
2011-03-25,7190,7270,7080,7100,22958,87285.0,12293600.0
2011-03-28,7070,7450,6990,7450,75616,91587.0,12293600.0
2011-03-29,7500,7630,7440,7590,96351,93308.0,12293600.0
2011-03-30,7600,7660,7350,7530,103585,92571.0,12293600.0
2011-03-31,7540,7560,7400,7470,91739,91833.0,12293600.0
2011-04-01,7480,7670,7450,7660,83991,94169.0,12293600.0
2011-04-04,7620,7690,7590,7660,83795,94169.0,12293600.0
2011-04-05,7760,7990,7660,7970,115153,97980.0,12293600.0
2011-04-06,8070,8100,7830,7950,149171,97734.0,12293600.0
2011-04-07,7950,7980,7810,7910,142708,97242.0,12293600.0
2011-04-08,7940,8000,7800,7850,110540,96505.0,12293600.0
2011-04-11,7930,7930,7540,7670,128405,94292.0,12293600.0
2011-04-12,7700,7750,7540,7680,87675,94415.0,12293600.0
2011-04-13,7400,7760,7400,7680,86124,94415.0,12293600.0
2011-04-14,7520,7640,7520,7600,96752,93431.0,12293600.0
2011-04-15,7690,7690,7400,7410,57683,91096.0,12293600.0
2011-04-18,7410,7420,7040,7290,142613,89620.0,12293600.0
2011-04-19,7260,7330,7120,7330,25603,90112.0,12293600.0
2011-04-20,7400,7550,7160,7340,33736,90235.0,12293600.0
2011-04-21,7390,7390,7120,7290,28071,89620.0,12293600.0
2011-04-22,7330,7330,7170,7210,17584,88637.0,12293600.0
2011-04-25,7200,7240,7060,7100,42900,87285.0,12293600.0
2011-04-26,7010,7240,6890,7100,117333,87285.0,12293600.0
2011-04-27,7130,7300,7020,7170,46479,88145.0,12293600.0
2011-04-28,7200,7200,7080,7090,30116,87162.0,12293600.0
2011-04-29,7050,7130,6980,7130,46893,87653.0,12293600.0
2011-05-02,7130,7500,7130,7400,83643,90973.0,12293600.0
2011-05-03,7400,7460,7260,7430,74984,91341.0,12293600.0
2011-05-04,7430,7640,7340,7580,45892,93185.0,12293600.0
2011-05-06,7650,7690,7480,7630,59809,93800.0,12293600.0
2011-05-09,7770,7770,7460,7520,18036,92448.0,12293600.0
2011-05-11,7580,7600,7390,7500,38706,92202.0,12293600.0
2011-05-12,7530,7920,7400,7880,90175,96874.0,12293600.0
2011-05-13,8000,8000,7660,7800,28224,95890.0,12293600.0
2011-05-16,7710,7810,7580,7680,14994,94415.0,12293600.0
2011-05-17,7680,7760,7560,7620,39824,93677.0,12293600.0
2011-05-18,7690,7690,7300,7400,49862,90973.0,12293600.0
2011-05-19,7470,7470,7320,7450,23602,91587.0,12293600.0
2011-05-20,7450,7450,7220,7270,17056,89374.0,12293600.0
2011-05-23,7250,7330,7120,7300,49331,89743.0,12293600.0
2011-05-24,7330,7670,7180,7670,49879,94292.0,12293600.0
2011-05-25,7780,7780,7500,7500,32945,92202.0,12293600.0
2011-05-26,7410,7600,7410,7570,22108,93063.0,12293600.0
2011-05-27,7610,7990,7450,7640,111013,92013.0,12043600.0
2011-05-30,7640,7810,7550,7690,44539,92615.0,12043600.0
2011-05-31,7670,7670,7450,7550,32907,90929.0,12043600.0
2011-06-01,7470,7550,7410,7480,15829,90086.0,12043600.0
2011-06-02,7480,7530,7290,7530,30666,90688.0,12043600.0
2011-06-03,7540,7660,7470,7660,16546,92254.0,12043600.0
2011-06-07,7690,7750,7580,7640,21446,92013.0,12043600.0
2011-06-08,7550,7690,7400,7570,34211,91170.0,12043600.0
2011-06-09,7500,7590,7390,7500,37932,90327.0,12043600.0
2011-06-10,7470,7560,7350,7350,27069,88520.0,12043600.0
2011-06-13,7340,7450,7250,7390,20032,89002.0,12043600.0
2011-06-14,7390,7470,7310,7440,23356,89604.0,12043600.0
2011-06-15,7470,7680,7400,7490,48004,90207.0,12043600.0
2011-06-16,7490,7590,7450,7560,41511,91050.0,12043600.0
2011-06-17,7610,7720,7560,7670,48966,92374.0,12043600.0
2011-06-20,7680,7710,7590,7620,42288,91772.0,12043600.0
2011-06-21,7630,7760,7600,7760,75903,93458.0,12043600.0
2011-06-22,7760,7840,7690,7690,95474,92615.0,12043600.0
2011-06-23,7730,7760,7600,7690,41146,92615.0,12043600.0
2011-06-24,7770,7770,7620,7620,58249,91772.0,12043600.0
2011-06-27,7690,7690,7500,7610,62939,91652.0,12043600.0
2011-06-28,7660,7660,7470,7540,43513,90809.0,12043600.0
2011-06-29,7610,7610,7440,7450,64187,89725.0,12043600.0
2011-06-30,7550,7590,7390,7590,73247,91411.0,12043600.0
2011-07-01,7590,7860,7590,7840,109239,94422.0,12043600.0
2011-07-04,7820,7840,7760,7840,38210,94422.0,12043600.0
2011-07-05,7850,8600,7840,8410,215976,101287.0,12043600.0
2011-07-06,8410,8990,8320,8320,205313,100203.0,12043600.0
2011-07-07,8320,8650,8250,8630,75647,103936.0,12043600.0
2011-07-08,8630,8960,8610,8660,90816,104298.0,12043600.0
2011-07-11,8660,8750,8400,8500,63603,102371.0,12043600.0
2011-07-12,8490,8490,8250,8480,61847,102130.0,12043600.0
2011-07-13,8480,8650,8430,8600,46498,103575.0,12043600.0
2011-07-14,8630,8950,8520,8800,95366,105984.0,12043600.0
2011-07-15,8800,8870,8550,8680,30925,104538.0,12043600.0
2011-07-18,8720,8900,8680,8800,79211,105984.0,12043600.0
2011-07-19,8800,8940,8710,8880,56795,106947.0,12043600.0
2011-07-20,8970,9010,8680,8760,65842,105502.0,12043600.0
2011-07-21,8710,8770,8280,8410,103940,101287.0,12043600.0
2011-07-22,8420,8500,8170,8280,87821,99721.0,12043600.0
2011-07-25,8380,8380,8100,8200,68459,98758.0,12043600.0
2011-07-26,8250,8690,8160,8650,122375,104177.0,12043600.0
2011-07-27,8520,8820,8520,8770,83882,105622.0,12043600.0
2011-07-28,8770,8840,8550,8620,47801,103816.0,12043600.0
2011-07-29,8630,8730,8490,8550,33094,102973.0,12043600.0
2011-08-01,8550,8650,8350,8400,49729,101166.0,12043600.0
2011-08-02,8470,9080,8270,8600,478666,103575.0,12043600.0
2011-08-03,8690,9240,8140,8210,496771,98878.0,12043600.0
2011-08-04,8400,8460,7900,7910,130666,95265.0,12043600.0
2011-08-05,7120,7670,7120,7440,151370,89604.0,12043600.0
2011-08-08,7120,7420,6700,6700,135487,80692.0,12043600.0
2011-08-09,6440,6660,5750,6480,117123,78043.0,12043600.0
2011-08-10,6700,6850,6570,6780,64440,81656.0,12043600.0
2011-08-11,6250,7080,6250,6910,49390,83221.0,12043600.0
2011-08-12,7150,7470,7050,7290,74596,87798.0,12043600.0
2011-08-16,7670,7670,7420,7650,36348,92134.0,12043600.0
2011-08-17,7550,7650,7370,7500,33299,90327.0,12043600.0
2011-08-18,7500,7540,7210,7350,64834,88520.0,12043600.0
2011-08-19,7350,7350,6870,7050,41679,84907.0,12043600.0
2011-08-22,7000,7110,6750,6750,47645,81294.0,12043600.0
2011-08-23,6760,6870,6700,6800,34980,81896.0,12043600.0
2011-08-24,6830,6940,6700,6790,19018,81776.0,12043600.0
2011-08-25,6750,6880,6540,6580,54872,79247.0,12043600.0
2011-08-26,6600,6740,6460,6580,15337,79247.0,12043600.0
2011-08-29,6580,6800,6400,6770,30428,81535.0,12043600.0
2011-08-30,6870,7040,6800,6920,38830,83342.0,12043600.0
2011-08-31,6910,7000,6870,6920,13818,83342.0,12043600.0
2011-09-01,6920,7030,6660,6720,71773,80933.0,12043600.0
2011-09-02,6750,6900,6660,6720,24221,80933.0,12043600.0
2011-09-05,6700,6750,6460,6460,18022,77802.0,12043600.0
2011-09-06,6570,6570,6110,6280,47722,75634.0,12043600.0
2011-09-07,6300,6430,6120,6380,35617,76838.0,12043600.0
2011-09-08,6250,6380,6180,6380,40961,76838.0,12043600.0
2011-09-09,6220,6400,6220,6300,17316,75875.0,12043600.0
2011-09-14,6360,6360,6150,6260,21176,75393.0,12043600.0
2011-09-15,6210,6310,6160,6270,19564,75513.0,12043600.0
2011-09-16,6300,6680,6260,6610,35247,79608.0,12043600.0
2011-09-19,6500,6660,6490,6600,17469,79488.0,12043600.0
2011-09-20,6600,6620,6500,6560,8593,79006.0,12043600.0
2011-09-21,6620,6640,6510,6520,4244,78524.0,12043600.0
2011-09-22,6570,6570,6300,6390,20364,76959.0,12043600.0
2011-09-23,6280,6370,6200,6200,36830,74670.0,12043600.0
2011-09-26,6300,6360,5700,6090,31723,73346.0,12043600.0
2011-09-27,6050,6410,6000,6400,38312,77079.0,12043600.0
2011-09-28,6420,6430,6320,6400,19912,77079.0,12043600.0
2011-09-29,6270,6360,6230,6290,39335,75754.0,12043600.0
2011-09-30,6300,6300,6080,6170,29957,74309.0,12043600.0
2011-10-04,6030,6140,5780,6040,23965,72743.0,12043600.0
2011-10-05,5850,5990,5700,5890,109417,70937.0,12043600.0
2011-10-06,6070,6150,5800,6090,28515,73346.0,12043600.0
2011-10-07,6090,6120,5870,5870,35184,70696.0,12043600.0
2011-10-10,6050,6200,5850,5880,1171939,70816.0,12043600.0
2011-10-11,5990,6030,5800,5920,44482,71298.0,12043600.0
2011-10-12,5950,6080,5870,5910,26724,71178.0,12043600.0
2011-10-13,6000,6080,5900,5910,31859,71178.0,12043600.0
2011-10-14,5950,5990,5810,5920,31062,71298.0,12043600.0
2011-10-17,5950,6100,5900,6050,33425,72864.0,12043600.0
2011-10-18,5950,6190,5950,6070,12780,73105.0,12043600.0
2011-10-19,6080,6120,6050,6090,15543,73346.0,12043600.0
2011-10-20,6100,6140,5900,5900,21177,71057.0,12043600.0
2011-10-21,5900,6030,5850,5920,20629,71298.0,12043600.0
2011-10-24,5920,6200,5900,6130,65653,73827.0,12043600.0
2011-10-25,6100,6120,6000,6020,30488,72502.0,12043600.0
2011-10-26,6080,6110,6000,6060,15933,72984.0,12043600.0
2011-10-27,6010,6110,6010,6060,29688,72984.0,12043600.0
2011-10-28,6100,6130,5930,5930,34883,71419.0,12043600.0
2011-10-31,5930,6000,5900,5900,28947,71057.0,12043600.0
2011-11-01,5900,6000,5870,5940,20257,71539.0,12043600.0
2011-11-02,5890,6080,5820,5980,18517,72021.0,12043600.0
2011-11-03,5980,6030,5860,5860,18146,70575.0,12043600.0
2011-11-04,5880,5990,5880,5950,15675,71659.0,12043600.0
2011-11-07,6050,6050,5930,5960,8239,71780.0,12043600.0
2011-11-08,5980,5990,5880,5970,23641,71900.0,12043600.0
2011-11-09,5970,6000,5860,5970,36094,71900.0,12043600.0
2011-11-10,5920,5920,5770,5880,54959,70816.0,12043600.0
2011-11-11,5890,5960,5830,5890,32161,70937.0,12043600.0
2011-11-14,5910,5980,5900,5960,18892,71780.0,12043600.0
2011-11-15,5930,6010,5910,6000,28680,72262.0,12043600.0
2011-11-16,6030,6280,6000,6250,51034,75272.0,12043600.0
2011-11-17,6280,6830,6270,6830,152310,82258.0,12043600.0
2011-11-18,6810,6810,6590,6740,41663,81174.0,12043600.0
2011-11-21,6630,6730,6290,6300,73366,75875.0,12043600.0
2011-11-22,6120,6430,6120,6370,38962,76718.0,12043600.0
2011-11-23,6350,6600,6300,6370,41457,76718.0,12043600.0
2011-11-24,6370,6600,6320,6440,13931,77561.0,12043600.0
2011-11-25,6440,6440,6250,6300,16785,75875.0,12043600.0
2011-11-28,6360,6390,6180,6280,22419,75634.0,12043600.0
2011-11-29,6320,6450,6200,6330,39273,76236.0,12043600.0
2011-11-30,6500,6650,6490,6540,16452,78765.0,12043600.0
2011-12-01,6600,6600,6370,6550,26677,78886.0,12043600.0
2011-12-02,6600,6820,6220,6600,32722,79488.0,12043600.0
2011-12-05,6600,6730,6480,6700,25860,80692.0,12043600.0
2011-12-06,6710,6760,6640,6760,18118,81415.0,12043600.0
2011-12-07,6790,6790,6600,6630,22532,79849.0,12043600.0
2011-12-08,6670,6770,6570,6680,15661,80451.0,12043600.0
2011-12-09,6680,6770,6600,6670,15827,80331.0,12043600.0
2011-12-12,6700,6730,6500,6600,50666,79488.0,12043600.0
2011-12-13,6500,6580,6300,6340,42644,76356.0,12043600.0
2011-12-14,6440,6440,6220,6290,16343,75754.0,12043600.0
2011-12-15,6430,7180,6430,6840,182663,82378.0,12043600.0
2011-12-16,6840,6900,6550,6720,45287,80933.0,12043600.0
2011-12-19,6820,6830,6150,6530,48463,78645.0,12043600.0
2011-12-20,6410,6620,6350,6620,49165,79729.0,12043600.0
2011-12-21,6690,6770,6500,6750,47088,81294.0,12043600.0
2011-12-22,6770,6840,6680,6770,25997,81535.0,12043600.0
2011-12-23,6840,7190,6750,6750,46017,81294.0,12043600.0
2011-12-26,6890,6950,6770,6860,28049,82619.0,12043600.0
2011-12-27,6990,7000,6760,6760,42165,81415.0,12043600.0
2011-12-28,6870,7200,6750,7160,117394,86232.0,12043600.0
2011-12-29,7200,7260,6940,7120,63645,85750.0,12043600.0
2012-01-02,7180,7180,7020,7160,31081,86232.0,12043600.0
2012-01-03,7280,7500,7200,7380,92767,88882.0,12043600.0
2012-01-04,7420,7640,7380,7470,129589,89966.0,12043600.0
2012-01-05,7520,7540,7350,7420,45222,89364.0,12043600.0
2012-01-06,7380,7450,7210,7310,36344,88039.0,12043600.0
2012-01-09,7350,7350,7090,7200,49140,86714.0,12043600.0
2012-01-10,7160,7260,7010,7060,58840,85028.0,12043600.0
2012-01-11,7090,7100,6950,7050,77140,84907.0,12043600.0
2012-01-12,7110,7310,7090,7130,76287,85871.0,12043600.0
2012-01-13,7130,7200,6900,7000,61393,84305.0,12043600.0
2012-01-16,7000,7190,6950,7040,73054,84787.0,12043600.0
2012-01-17,7140,7350,7090,7210,81638,86834.0,12043600.0
2012-01-18,7320,7400,7150,7210,68727,86834.0,12043600.0
2012-01-19,7300,7300,7140,7200,60468,86714.0,12043600.0
2012-01-20,7200,7330,7200,7300,35869,87918.0,12043600.0
2012-01-25,7300,7600,7190,7400,87560,89123.0,12043600.0
2012-01-26,7400,7460,7320,7400,30453,89123.0,12043600.0
2012-01-27,7380,7470,7230,7310,49594,88039.0,12043600.0
2012-01-30,7340,7340,7080,7090,41639,85389.0,12043600.0
2012-01-31,7100,7170,7090,7100,10049,85510.0,12043600.0
2012-02-01,7200,7200,6980,7040,33776,84787.0,12043600.0
2012-02-02,7160,7200,7000,7130,57942,85871.0,12043600.0
2012-02-03,7180,7190,7050,7160,20126,86232.0,12043600.0
2012-02-06,7190,7260,7050,7140,29178,85991.0,12043600.0
2012-02-07,7100,7190,7090,7150,19864,86112.0,12043600.0
2012-02-08,7160,7220,6980,7150,68334,86112.0,12043600.0
2012-02-09,7100,7190,7100,7180,9887,86473.0,12043600.0
2012-02-10,7180,7250,7100,7200,21188,86714.0,12043600.0
2012-02-13,7290,7290,7100,7110,18275,85630.0,12043600.0
2012-02-14,7100,7130,7000,7100,34509,85510.0,12043600.0
2012-02-15,7070,7170,7060,7140,20357,85991.0,12043600.0
2012-02-16,7140,7690,7140,7530,122130,90688.0,12043600.0
2012-02-17,7530,7580,7350,7520,47601,90568.0,12043600.0
2012-02-20,7520,7590,7430,7510,29071,90447.0,12043600.0
2012-02-21,7510,7580,7390,7400,19523,89123.0,12043600.0
2012-02-22,7440,7440,7200,7240,28224,87196.0,12043600.0
2012-02-23,7350,7350,7150,7240,15244,87196.0,12043600.0
2012-02-24,7240,7270,7100,7270,19221,87557.0,12043600.0
2012-02-27,7140,7300,7040,7180,33583,86473.0,12043600.0
2012-02-28,7160,7290,7150,7200,10470,86714.0,12043600.0
2012-02-29,7290,7290,7160,7240,40625,87196.0,12043600.0
2012-03-02,7300,7300,7060,7100,38984,85510.0,12043600.0
2012-03-05,7200,7200,7030,7060,17696,85028.0,12043600.0
2012-03-06,7040,7140,7040,7110,31267,85630.0,12043600.0
