제이콘텐트리(036420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-01-04,18690,18980,18310,18740,87488,73857.0,32972029.0
2010-01-05,18730,18940,18150,18660,96210,73528.0,32972029.0
2010-01-06,18189,19020,18189,18990,134009,74847.0,32972029.0
2010-01-07,18600,18980,18400,18660,174758,73528.0,32972029.0
2010-01-08,18640,18809,18270,18490,103584,72868.0,32972029.0
2010-01-11,18430,18640,18100,18570,66501,73198.0,32972029.0
2010-01-12,18570,18640,18010,18660,138991,73528.0,32972029.0
2010-01-13,18640,20070,18600,19370,494330,76330.0,32972029.0
2010-01-14,20150,20569,19860,20210,519320,79627.0,32972029.0
2010-01-15,20449,20529,19900,20330,378311,80122.0,32972029.0
2010-01-18,20360,21740,20070,21750,715667,85727.0,32972029.0
2010-01-19,21869,21869,19400,19790,797474,77979.0,32972029.0
2010-01-20,19740,20149,19560,19910,208369,78473.0,32972029.0
2010-01-21,19400,20190,19360,20120,142781,79300.0,32972954.0
2010-01-22,19440,20070,19440,19740,174673,77816.0,32972954.0
2010-01-25,19320,19560,18940,19450,137648,76662.0,32972954.0
2010-01-26,19900,20700,19189,19830,260712,78146.0,32972954.0
2010-01-27,20240,20240,19400,20000,110091,78805.0,32972954.0
2010-01-28,20069,20240,19610,19950,92103,78640.0,32972954.0
2010-01-29,19530,21240,19530,19740,552495,77816.0,32972954.0
2010-02-01,19900,20569,19900,20450,204707,80619.0,32972954.0
2010-02-02,20150,20660,19950,20490,149245,80784.0,32972954.0
2010-02-03,20780,21570,20240,21590,549663,85070.0,32972954.0
2010-02-04,21570,21570,20780,21080,221175,83092.0,32972954.0
2010-02-05,20150,20490,19230,20280,315153,79959.0,32972954.0
2010-02-08,20450,20490,19560,19660,150934,77486.0,32972954.0
2010-02-09,19270,19900,19190,19660,121662,77486.0,32972954.0
2010-02-10,19560,19950,19440,19860,100247,78311.0,32972954.0
2010-02-11,20030,21660,19650,21410,525687,84411.0,32972954.0
2010-02-12,21620,21620,20360,20910,304916,82432.0,32972954.0
2010-02-16,20820,21080,20400,20580,135504,81113.0,32972954.0
2010-02-17,20820,20820,20360,20490,126041,80784.0,32972954.0
2010-02-18,20730,20869,19949,20070,171020,79135.0,32972954.0
2010-02-19,20320,20320,19190,19660,258048,77659.0,33046517.0
2010-02-22,19650,20030,19530,19620,89251,77494.0,33046517.0
2010-02-23,19480,19980,19320,19910,105719,78651.0,33046517.0
2010-02-24,19980,20030,19529,19530,126000,77164.0,33046517.0
2010-02-25,19529,19820,19060,19410,90634,76668.0,33046517.0
2010-02-26,19649,19649,18600,19490,88661,76998.0,33046517.0
2010-03-02,19230,19770,19230,19620,48709,77494.0,33046517.0
2010-03-03,19649,19649,19230,19530,50881,77164.0,33046517.0
2010-03-04,19530,20070,19150,19660,93272,77659.0,33046517.0
2010-03-05,19900,19900,19480,19790,46669,78155.0,33046517.0
2010-03-08,19690,19900,19610,19700,86396,77825.0,33046517.0
2010-03-09,19770,19820,19110,19620,99255,77494.0,33046517.0
2010-03-10,19440,19689,19190,19530,113061,77164.0,33046517.0
2010-03-11,19690,19690,19060,19200,68621,75842.0,33046517.0
2010-03-12,19060,19560,19060,19320,40660,76337.0,33046517.0
2010-03-15,18980,19649,18980,19370,48418,76503.0,33046517.0
2010-03-16,19110,19610,19020,19320,53824,76389.0,33068877.0
2010-03-17,19230,19529,19150,19410,43513,76720.0,33068877.0
2010-03-18,18600,19320,18600,19030,145170,75232.0,33068877.0
2010-03-19,19480,20070,19150,19320,135086,76389.0,33068877.0
2010-03-22,19060,19650,19060,19580,96303,77381.0,33068877.0
2010-03-23,19560,19740,19230,19620,55496,77547.0,33068877.0
2010-03-24,19610,19610,19060,19240,78308,76058.0,33068877.0
2010-03-25,19230,19440,18810,19080,80351,75397.0,33068877.0
2010-03-26,18900,19320,18810,19240,77070,76058.0,33068877.0
2010-03-29,19270,20070,18600,19280,189574,76224.0,33068877.0
2010-03-30,19190,19560,19190,19450,46990,76885.0,33068877.0
2010-03-31,19190,19609,19190,19490,95818,77050.0,33068877.0
2010-04-01,19480,19610,19150,19320,50124,76389.0,33068877.0
2010-04-02,19610,19610,19150,19320,96653,76389.0,33068877.0
2010-04-05,19320,19820,16600,18900,150718,74736.0,33068877.0
2010-04-06,18900,19060,18190,18240,80832,72090.0,33068877.0
2010-04-07,18360,18689,18190,18450,77773,72917.0,33068877.0
2010-04-08,18400,18400,18060,18240,67607,72090.0,33068877.0
2010-04-09,18400,18480,17310,18200,92299,71925.0,33068877.0
2010-04-12,18190,18640,17770,18070,34113,71429.0,33068877.0
2010-04-13,17560,18480,17560,17780,56373,70271.0,33068877.0
2010-04-14,17680,18430,17680,17940,88271,70933.0,33068877.0
2010-04-15,17940,18220,17560,17700,52949,69941.0,33068877.0
2010-04-16,17940,17940,17680,17910,44456,70767.0,33068877.0
2010-04-19,18220,18220,17470,17820,40615,70437.0,33068877.0
2010-04-20,17940,17940,17560,17820,50492,70437.0,33068877.0
2010-04-21,18010,18310,17560,17910,74633,70767.0,33068877.0
2010-04-22,17850,17980,17640,17940,55874,70933.0,33068877.0
2010-04-23,17890,18310,17810,18070,60437,71429.0,33068877.0
2010-04-26,18150,18360,17850,18150,83846,71759.0,33068877.0
2010-04-27,18400,18400,17600,17730,92834,70106.0,33068877.0
2010-04-28,17470,17640,17430,17490,83168,69114.0,33068877.0
2010-04-29,17430,17730,17390,17490,88250,69114.0,33068877.0
2010-04-30,17730,17890,17430,17440,49789,68949.0,33068877.0
2010-05-03,17940,17940,17470,17820,49839,70437.0,33068877.0
2010-05-04,17810,18150,17810,18150,42221,71759.0,33068877.0
2010-05-06,17940,17940,17470,17570,39845,69445.0,33068877.0
2010-05-07,17350,17470,16510,17320,110195,68453.0,33068877.0
2010-05-10,16930,17430,16810,17320,32962,68453.0,33068877.0
2010-05-11,17470,17890,17230,17780,114456,70271.0,33068877.0
2010-05-12,17940,18900,17430,17490,172067,69114.0,33068877.0
2010-05-13,17810,18190,17640,17860,153729,70602.0,33068877.0
2010-05-14,18010,18220,17640,18070,46973,71429.0,33068877.0
2010-05-17,18640,18640,17810,18070,58514,71429.0,33068877.0
2010-05-18,18310,18570,17560,17940,142189,70933.0,33068877.0
2010-05-19,17940,17940,17310,17650,89055,69775.0,33068877.0
2010-05-20,17640,18060,17310,17530,56950,69279.0,33068877.0
2010-05-24,17520,17520,16930,17320,49867,68453.0,33068877.0
2010-05-25,17050,17230,15710,16180,204547,63988.0,33068877.0
2010-05-26,15880,16760,15470,16560,70031,65476.0,33068877.0
2010-05-27,15920,16680,15880,16440,65416,64980.0,33068877.0
2010-05-28,16810,16810,16270,16650,42329,65807.0,33068877.0
2010-05-31,17260,17260,16550,16860,29023,66634.0,33068877.0
2010-06-01,17100,17100,16760,16980,22442,67130.0,33068877.0
2010-06-03,17560,17640,16930,17610,43170,69610.0,33068877.0
2010-06-04,17810,17810,17140,17400,24141,68783.0,33068877.0
2010-06-07,17350,17350,15880,16740,93112,66138.0,33068877.0
2010-06-08,16970,17730,16340,16740,55634,66138.0,33068877.0
2010-06-09,16810,16810,16340,16600,39559,65642.0,33068877.0
2010-06-10,16720,17140,16300,16600,51687,65642.0,33068877.0
2010-06-11,16720,16810,16390,16810,22218,66468.0,33068877.0
2010-06-14,16970,17520,16220,16530,153592,65311.0,33068877.0
2010-06-15,16390,16600,16300,16600,33082,65642.0,33068877.0
2010-06-16,16600,16640,16340,16480,30200,65146.0,33068877.0
2010-06-17,16680,16680,16270,16530,23175,65311.0,33068877.0
2010-06-18,16680,16680,16270,16320,25178,64484.0,33068877.0
2010-06-21,16470,16470,16220,16360,47167,64650.0,33068877.0
2010-06-22,16340,16390,15850,16230,102015,64154.0,33068877.0
2010-06-23,16340,16340,15710,16020,42134,63327.0,33068877.0
2010-06-24,16130,16220,15640,16230,63742,64154.0,33068877.0
2010-06-25,15880,16220,15710,15980,32512,63162.0,33068877.0
2010-06-28,15710,16300,15640,15850,40251,62666.0,33068877.0
2010-06-29,15550,16010,15130,15310,115966,60516.0,33068877.0
2010-06-30,15220,15300,14720,15220,73299,60185.0,33068877.0
2010-07-01,15430,15430,14800,15140,49577,59855.0,33068877.0
2010-07-02,15470,15470,14920,15060,34138,59524.0,33068877.0
2010-07-05,15130,15380,14750,15350,49563,60681.0,33068877.0
2010-07-06,15500,15500,15050,15430,26105,61012.0,33068877.0
2010-07-07,15430,15470,15170,15220,12857,60185.0,33068877.0
2010-07-08,14960,15500,14920,15430,51753,61012.0,33068877.0
2010-07-09,15220,15590,15130,15270,21712,60351.0,33068877.0
2010-07-12,15760,15760,14960,15220,28686,60185.0,33068877.0
2010-07-13,15380,15380,14920,15220,51024,60185.0,33068877.0
2010-07-14,15430,15430,14920,15140,67936,59855.0,33068877.0
2010-07-15,15050,15130,14890,15140,63681,59855.0,33068877.0
2010-07-16,15220,15220,14960,15100,10326,59689.0,33068877.0
2010-07-19,14890,15050,14890,15060,25089,59524.0,33068877.0
2010-07-20,15090,15130,14960,15140,20063,59855.0,33068877.0
2010-07-21,15130,15220,14890,14930,27088,59028.0,33068877.0
2010-07-22,14920,15130,14840,14850,30554,58697.0,33068877.0
2010-07-23,14840,15010,14720,14850,30132,58697.0,33068877.0
2010-07-26,14720,14920,14540,14770,66100,58367.0,33068877.0
2010-07-27,14720,14920,14470,14770,68121,58367.0,33068877.0
2010-07-28,14750,14960,14470,14640,53151,57871.0,33068877.0
2010-07-29,15260,15260,14420,14640,44342,57871.0,33068877.0
2010-07-30,15050,15050,13710,14640,25397,57871.0,33068877.0
2010-08-02,14380,14630,14210,14560,24949,57540.0,33068877.0
2010-08-03,14630,14630,14210,14560,51591,57540.0,33068877.0
2010-08-04,13790,14630,13790,14430,20717,57044.0,33068877.0
2010-08-05,14960,14960,12290,12590,852532,49769.0,33068877.0
2010-08-06,12710,13370,12450,12880,293472,50926.0,33068877.0
2010-08-09,12710,13370,12710,12880,104074,50926.0,33068877.0
2010-08-10,13000,13210,12790,13130,86785,51918.0,33068877.0
2010-08-11,12870,13210,12790,12840,95809,50761.0,33068877.0
2010-08-12,14000,14750,13500,14770,697023,58367.0,33068877.0
2010-08-13,14800,15170,14260,15010,456469,59359.0,33068877.0
2010-08-16,15090,16060,14630,15480,351572,61177.0,33068877.0
2010-08-17,15800,15800,14510,15560,157421,61508.0,33068877.0
2010-08-18,15760,15800,14540,14850,160859,58697.0,33068877.0
2010-08-19,15170,15170,14630,14640,60907,57871.0,33068877.0
2010-08-20,14630,15010,14050,14640,85157,57871.0,33068877.0
2010-08-23,14470,14960,14130,14930,83345,59028.0,33068877.0
2010-08-24,14920,14920,14210,14720,75932,58201.0,33068877.0
2010-08-25,14720,14720,14210,14230,56095,56217.0,33068877.0
2010-08-26,14260,15010,14210,14470,32465,57209.0,33068877.0
2010-08-27,14630,14630,13790,13880,43291,54894.0,33068877.0
2010-08-30,13960,14630,13880,13880,17804,54894.0,33068877.0
2010-08-31,14170,14170,13750,14050,51812,55556.0,33068877.0
2010-09-01,14630,14630,13960,14090,47113,55721.0,33068877.0
2010-09-02,14510,14510,13790,14260,22241,56382.0,33068877.0
2010-09-03,14260,14300,14050,14140,25558,55886.0,33068877.0
2010-09-06,14380,14380,13960,14180,16478,56052.0,33068877.0
2010-09-07,14470,14540,14050,14350,103540,56713.0,33068877.0
2010-09-08,14540,14540,14300,14350,35072,56713.0,33068877.0
2010-09-09,14680,15500,14260,15310,166701,60516.0,33068877.0
2010-09-10,15590,15590,14630,15220,74874,60185.0,33068877.0
2010-09-13,15220,15380,14630,15310,63208,60516.0,33068877.0
2010-09-14,14890,15300,14750,15060,46309,59524.0,33068877.0
2010-09-15,15300,15300,14840,15100,28271,59689.0,33068877.0
2010-09-16,15220,15260,14890,14930,82779,59028.0,33068877.0
2010-09-17,15710,15710,14720,14930,57711,59028.0,33068877.0
2010-09-20,15380,15380,14130,14890,83577,58863.0,33068877.0
2010-09-24,15010,15010,14630,14720,45264,58201.0,33068877.0
2010-09-27,14960,14960,14630,14890,33319,58863.0,33068877.0
2010-09-28,14890,15050,14720,14930,37042,59028.0,33068877.0
2010-09-29,15010,15130,14800,15100,62538,59689.0,33068877.0
2010-09-30,15380,15380,14890,15310,34720,60516.0,33068877.0
2010-10-01,15430,15640,15090,15640,82851,61839.0,33068877.0
2010-10-04,15640,16390,15640,16270,82352,64319.0,33068877.0
2010-10-05,16220,16760,16130,16770,82287,66303.0,33068877.0
2010-10-06,16890,18780,16890,18150,263453,71759.0,33068877.0
2010-10-07,18400,18690,17980,18280,105084,72255.0,33068877.0
2010-10-08,18150,18360,17560,17990,102324,71098.0,33068877.0
2010-10-11,17640,18220,17310,17320,75435,68453.0,33068877.0
2010-10-12,17390,17890,17230,17860,76482,70602.0,33068877.0
2010-10-13,17640,18150,17390,17730,106227,70106.0,33068877.0
2010-10-14,17560,17850,17470,17650,35895,69775.0,33068877.0
2010-10-15,17680,18980,17640,18740,103653,74074.0,33068877.0
2010-10-18,18430,19860,18430,19580,132344,77381.0,33068877.0
2010-10-19,19560,19900,18980,19410,89091,76720.0,33068877.0
2010-10-20,19320,19560,18809,19490,92866,77050.0,33068877.0
2010-10-21,19270,19820,19270,19320,57504,76389.0,33068877.0
2010-10-22,19480,19740,19360,19660,52890,77712.0,33068877.0
2010-10-25,19440,19950,19190,19740,141831,78043.0,33068877.0
2010-10-26,20029,20029,19480,19790,73677,78208.0,33068877.0
2010-10-27,19770,19860,19230,19700,76714,77877.0,33068877.0
2010-10-28,19400,19820,19229,19830,32656,78373.0,33068877.0
2010-10-29,19529,20910,19320,20370,192393,80523.0,33068877.0
2010-11-01,19900,20660,19900,20580,145492,81349.0,33068877.0
2010-11-02,20240,20610,19900,20630,49011,81515.0,33068877.0
2010-11-03,20450,22580,20450,22040,584845,87136.0,33068877.0
2010-11-04,22200,23080,19980,20630,572684,81515.0,33068877.0
2010-11-05,20490,20910,17980,19860,202605,78539.0,33068877.0
2010-11-08,20109,20109,17730,18870,258169,74570.0,33068877.0
2010-11-09,18850,19900,18310,19660,180781,77712.0,33068877.0
2010-11-10,19650,20360,18730,19280,177197,76224.0,33068877.0
2010-11-11,18810,19530,18360,18360,204877,72586.0,33068877.0
2010-11-12,18780,18900,17770,18660,178972,73744.0,33068877.0
2010-11-15,18400,20730,18010,19830,193692,78373.0,33068877.0
2010-11-16,19480,20070,18809,19370,67063,76554.0,33068877.0
2010-11-17,19230,19820,18430,19320,76316,76389.0,33068877.0
2010-11-18,18900,19320,18810,18990,133476,75066.0,33068877.0
2010-11-19,19320,19480,18900,19280,158785,76224.0,33068877.0
2010-11-22,19480,19480,18980,19280,128722,79412.0,34452138.0
2010-11-23,19060,19320,17810,18410,243430,75795.0,34452138.0
2010-11-24,18400,18730,17600,18620,132126,76656.0,34452138.0
2010-11-25,18940,19860,18569,19410,328252,79929.0,34452138.0
2010-11-26,19949,19949,18600,18990,147787,78206.0,34452138.0
2010-11-29,19440,19440,18900,19030,71516,78379.0,34452138.0
2010-11-30,18940,19980,18940,19320,147160,79584.0,34452138.0
2010-12-01,19110,19950,19110,19580,190252,80618.0,34452138.0
2010-12-02,19900,19900,16640,16650,731675,68560.0,34452138.0
2010-12-03,16550,16640,15970,16480,160061,67871.0,34452138.0
2010-12-06,16550,16760,16470,16480,51248,67871.0,34452138.0
2010-12-07,16890,16890,16390,16650,56494,68560.0,34452138.0
2010-12-08,16680,16720,16130,16320,86920,67182.0,34452138.0
2010-12-09,15880,16510,15880,16060,130374,66148.0,34452138.0
2010-12-10,16270,16300,15880,16020,77094,65976.0,34452138.0
2010-12-13,16090,16470,16060,16320,137712,67182.0,34452138.0
2010-12-14,15920,16300,15850,16320,110018,67182.0,34452138.0
2010-12-15,16300,16390,15850,15980,73537,65804.0,34452138.0
2010-12-16,15970,16180,15880,16110,36072,66320.0,34452138.0
2010-12-17,15920,16180,15680,15850,109832,65287.0,34452138.0
2010-12-20,15850,15880,13790,15140,118859,62358.0,34452138.0
2010-12-21,15010,15850,15010,15400,98740,63503.0,34512318.0
2010-12-22,15470,16470,15260,16320,258607,67299.0,34512318.0
2010-12-23,16300,18400,16010,17230,386921,71095.0,34512318.0
2010-12-24,17390,17520,16550,17230,135576,71095.0,34512318.0
2010-12-27,17390,17470,16810,16900,74455,69715.0,34512318.0
2010-12-28,17390,17390,15880,16230,141374,66954.0,34512318.0
2010-12-29,16090,16930,15970,16650,233286,68680.0,34512318.0
2010-12-30,16640,16930,16180,16740,192442,69025.0,34512318.0
2011-01-03,17560,18150,16430,16900,666237,69715.0,34512318.0
2011-01-04,16720,16720,15760,16180,283561,66781.0,34512318.0
2011-01-05,16340,16390,15710,16320,79663,67299.0,34512318.0
2011-01-06,16390,16390,15800,15900,113309,66934.0,35228633.0
2011-01-07,15970,16180,15640,15810,116713,66582.0,35228633.0
2011-01-10,16060,16060,15470,15730,129028,66230.0,35228633.0
2011-01-11,15850,16010,15050,15350,107051,64645.0,35228633.0
2011-01-12,15550,15550,14720,15190,158983,63940.0,35228633.0
2011-01-13,15090,15340,15050,15270,121761,64292.0,35228633.0
2011-01-14,15090,16390,15090,16020,265736,74931.0,39128355.0
2011-01-17,16680,18400,16060,18280,934374,85495.0,39128355.0
2011-01-18,18190,19400,17470,18900,559502,88430.0,39128355.0
2011-01-19,18430,19740,18430,18820,246455,88039.0,39128355.0
2011-01-20,18600,19949,18360,19910,268669,93125.0,39128355.0
2011-01-21,19690,20910,19650,20660,317747,96647.0,39128355.0
2011-01-24,20910,21290,20490,20830,234129,97430.0,39128355.0
2011-01-25,20730,21080,17730,20240,369041,94691.0,39128355.0
2011-01-26,20240,20870,20030,20660,156144,96647.0,39128355.0
2011-01-27,20820,21990,20490,21670,374411,101342.0,39128355.0
2011-01-28,21660,22080,21290,21590,217085,100951.0,39128355.0
2011-01-31,21500,21990,21500,21620,160423,101147.0,39128355.0
2011-02-01,21570,21740,21360,21670,120198,101342.0,39128355.0
2011-02-07,21500,21660,20660,21590,150775,100951.0,39128355.0
2011-02-08,21570,22250,21110,21830,135601,102125.0,39128355.0
2011-02-09,21830,24500,21830,23760,498972,111125.0,39128355.0
2011-02-10,24080,24080,23080,23380,203859,109364.0,39128355.0
2011-02-11,21740,23210,20910,21330,566982,99777.0,39128355.0
2011-02-14,21200,21200,19650,21080,534794,98603.0,39128355.0
2011-02-15,20150,20990,19609,20330,289746,97589.0,40159878.0
2011-02-16,20150,22080,20150,21540,310041,103412.0,40159878.0
2011-02-17,21320,22160,19060,20070,464952,96384.0,40159878.0
2011-02-18,21240,21320,19770,19910,198934,95581.0,40159878.0
2011-02-21,20069,20069,19020,19950,163707,95781.0,40159878.0
2011-02-22,20070,20070,19150,19320,139968,92769.0,40159878.0
2011-02-23,19230,19400,18220,18530,317682,88954.0,40159878.0
2011-02-24,18060,19230,17180,18240,174591,87549.0,40159878.0
2011-02-25,18400,19480,18270,19080,137821,93251.0,40899519.0
2011-02-28,18640,19650,18640,19240,123937,94069.0,40899519.0
2011-03-02,19150,19230,18570,18620,127647,91001.0,40899519.0
2011-03-03,18430,19950,18430,19660,220079,96114.0,40899519.0
2011-03-04,19900,20490,19400,20160,333568,98568.0,40899519.0
2011-03-07,20150,21740,19980,21670,558478,105930.0,40899519.0
2011-03-08,21620,22910,21320,22420,705864,109611.0,40899519.0
2011-03-09,0,0,0,22420,0,109611.0,40899519.0
2011-03-10,23630,23630,21620,22930,869222,112065.0,40899519.0
2011-03-11,22580,23240,21700,22420,410790,110023.0,41053449.0
2011-03-14,21570,21990,19690,20830,349615,102223.0,41053449.0
2011-03-15,21700,21700,18730,19660,320691,96476.0,41053449.0
2011-03-16,20070,20530,19320,20490,148281,100581.0,41053449.0
2011-03-17,20070,20490,19610,20490,99678,100581.0,41053449.0
2011-03-18,20190,20660,19820,20450,118014,100376.0,41053449.0
2011-03-21,20400,20909,19690,20070,196797,98528.0,41053449.0
2011-03-22,19650,20450,19230,19240,370419,94423.0,41053449.0
2011-03-23,19320,19320,18730,18820,232703,92370.0,41053449.0
2011-03-24,18900,20150,18900,19280,266196,94628.0,41053449.0
2011-03-25,19649,19769,19060,19490,164578,99443.0,42679298.0
2011-03-28,19820,19980,19320,19410,166734,99016.0,42679298.0
2011-03-29,19649,19649,19320,19530,78078,99656.0,42679298.0
2011-03-30,19560,19860,19150,19530,184733,99656.0,42679298.0
2011-03-31,19740,19740,18850,18990,266568,96882.0,42679298.0
2011-04-01,19060,19480,18570,19110,236220,97522.0,42679298.0
2011-04-04,19650,21950,19230,21330,1136385,108832.0,42679298.0
2011-04-05,22410,23080,21500,22300,1064686,113740.0,42679298.0
2011-04-06,22250,22370,21320,21330,290181,108832.0,42679298.0
2011-04-07,21320,24000,21110,22880,1083547,116728.0,42679298.0
2011-04-08,23000,23870,22410,23420,1064941,119502.0,42679298.0
2011-04-11,23790,25880,22830,25890,2201685,132468.0,42800571.0
2011-04-12,26170,27429,25840,27100,2746557,138674.0,42800571.0
2011-04-13,27060,27129,25880,27060,883027,138460.0,42800571.0
2011-04-14,26850,27930,26680,27600,840417,141242.0,42800571.0
2011-04-15,27689,28270,26920,27860,785707,142526.0,42800571.0
2011-04-18,27180,28180,25460,28020,995438,143382.0,42800571.0
2011-04-19,28020,29900,27929,27940,1103855,142954.0,42800571.0
2011-04-20,26590,27930,26430,27440,1218283,140386.0,42800571.0
2011-04-21,27640,31490,27430,28230,2954770,144452.0,42800571.0
2011-04-22,28350,30110,28230,28230,1055003,146520.0,43413422.0
2011-04-25,28440,29099,27339,28110,571690,145869.0,43413422.0
2011-04-26,28860,31989,28100,31420,2004781,163017.0,43413422.0
2011-04-27,31780,32620,30950,31040,1907794,161064.0,43413422.0
2011-04-28,31280,31370,29270,30950,1294675,160630.0,43413422.0
2011-04-29,30600,31610,29690,30120,724440,156288.0,43413422.0
2011-05-02,29150,30020,28680,29030,942274,159054.0,45836975.0
2011-05-03,29310,29940,28859,29070,661543,159283.0,45836975.0
2011-05-04,29190,29940,29060,29360,407941,160888.0,45836975.0
2011-05-06,29270,29270,28270,28770,463949,157679.0,45836975.0
2011-05-09,28810,29099,27480,28150,532210,154241.0,45836975.0
2011-05-11,28730,28770,27970,28400,472644,161273.0,47503239.0
2011-05-12,28390,30600,28019,29490,711184,167449.0,47503239.0
2011-05-13,29270,30400,29099,29950,761345,170062.0,47503239.0
2011-05-16,29980,30360,29060,29280,446842,166261.0,47503239.0
2011-05-17,29270,30110,29100,30120,578938,175838.0,48843902.0
2011-05-18,30440,30740,29730,29740,641873,173640.0,48843902.0
2011-05-19,29820,30060,27600,27940,1007675,163139.0,48843902.0
2011-05-20,28140,29270,26380,29280,598947,170954.0,48843902.0
2011-05-23,29360,29610,28310,28440,223218,166069.0,48843902.0
2011-05-24,27850,28860,27600,28360,260929,165581.0,48843902.0
2011-05-25,28650,28680,27640,27650,232360,161429.0,48843902.0
2011-05-26,28350,29440,27640,29190,381961,170465.0,48843902.0
2011-05-27,29480,30150,29019,29190,490289,170465.0,48843902.0
2011-05-30,29310,29690,28350,28530,298485,166558.0,48843902.0
2011-05-31,28470,29640,28019,29330,530540,171198.0,48843902.0
2011-06-01,29310,30060,29270,29450,358635,171931.0,48843902.0
2011-06-02,28730,29270,28270,28570,273143,166802.0,48843902.0
2011-06-03,29520,31570,29270,30370,1721422,177303.0,48843902.0
2011-06-07,30060,31370,29690,30290,844509,176815.0,48843902.0
2011-06-08,30110,30110,27850,28950,645165,169000.0,48843902.0
2011-06-09,28180,28860,27970,28400,373944,165825.0,48843902.0
2011-06-10,28980,28980,27099,27310,290371,159475.0,48843902.0
2011-06-13,27180,27970,24250,25680,619478,201089.0,65501299.0
2011-06-14,26220,26300,24670,24680,499080,193229.0,65501299.0
2011-06-15,25000,25720,24760,25470,249119,199451.0,65501299.0
2011-06-16,25420,25460,23420,23760,635946,186024.0,65501299.0
2011-06-17,24130,25090,23750,24180,246523,189299.0,65501299.0
2011-06-20,24670,24970,23830,24100,275967,188644.0,65501299.0
2011-06-21,24250,24970,23660,23890,298613,187006.0,65501299.0
2011-06-22,24670,25670,24130,25140,712484,196831.0,65501299.0
2011-06-23,25130,25670,25000,25390,167603,198796.0,65501299.0
2011-06-24,24920,25460,24670,25180,265078,197159.0,65501299.0
2011-06-27,24760,24790,23630,23760,462403,186024.0,65501299.0
2011-06-28,23750,24250,23240,24010,283340,187989.0,65501299.0
2011-06-29,24380,24590,23830,24100,159195,188644.0,65501299.0
2011-06-30,23870,24210,23160,23630,324647,185041.0,65501299.0
2011-07-01,23830,23830,20190,22580,433995,176854.0,65501299.0
2011-07-04,22830,24830,21830,24850,679158,194539.0,65501299.0
2011-07-05,24920,25760,24170,25230,319914,197486.0,65501299.0
2011-07-06,25180,25930,25180,25180,199664,197159.0,65501299.0
2011-07-07,25180,25460,24880,25470,211038,199451.0,65501299.0
2011-07-08,25550,26510,25130,26440,299394,206984.0,65501299.0
2011-07-11,26300,26760,25510,25680,300009,201089.0,65501299.0
2011-07-12,25090,25590,24760,25180,205791,197159.0,65501299.0
2011-07-13,25180,25180,24170,24680,267763,193229.0,65501299.0
2011-07-14,24340,24620,23830,24130,203228,188971.0,65501299.0
2011-07-15,24250,24710,23920,24220,194720,189626.0,65501299.0
2011-07-18,24080,25300,24000,24550,281472,192246.0,65501299.0
2011-07-19,24550,24790,24080,24720,263767,193556.0,65501299.0
2011-07-20,25250,26760,24920,26560,579816,207967.0,65501299.0
2011-07-21,26550,27270,25760,26310,271550,206002.0,65501299.0
2011-07-22,26340,26680,25800,26310,292760,206002.0,65501299.0
2011-07-25,26170,26640,24830,25090,354401,196504.0,65501299.0
2011-07-26,25090,25590,24710,25090,320843,196504.0,65501299.0
2011-07-27,25130,25800,24790,25060,277417,196176.0,65501299.0
2011-07-28,25040,25040,24500,24680,326261,193229.0,65501299.0
2011-07-29,24710,27010,24670,26850,685032,210259.0,65501299.0
2011-08-01,27510,28859,27179,28190,1040102,220739.0,65501299.0
2011-08-02,28440,28440,27340,27780,384940,217464.0,65501299.0
2011-08-03,27180,27690,25840,26730,429434,209277.0,65501299.0
2011-08-04,26680,28939,26170,27310,822381,213862.0,65501299.0
2011-08-05,23920,26550,23920,26260,569773,205674.0,65501299.0
2011-08-08,26260,26510,22580,24010,602680,187989.0,65501299.0
2011-08-09,22910,23210,20400,21920,884113,171613.0,65501299.0
2011-08-10,23630,23790,22250,22880,503339,179146.0,65501299.0
2011-08-11,21700,24590,20940,24430,533811,191264.0,65501299.0
2011-08-12,28059,28059,26850,28070,4369416,219757.0,65501299.0
2011-08-16,28979,30899,26510,28610,3075015,224014.0,65501299.0
2011-08-17,28440,29640,27850,29330,1666872,229582.0,65501299.0
2011-08-18,29520,33040,29020,32210,3760640,252180.0,65501299.0
2011-08-19,30529,34000,29689,32500,5892977,254473.0,65501299.0
2011-08-22,33620,34710,30690,30700,3592594,240390.0,65501299.0
2011-08-23,31320,34000,28859,33630,3122467,263315.0,65501299.0
2011-08-24,35380,38640,34920,35970,7993146,281656.0,65501299.0
2011-08-25,35800,36720,33830,34720,3261290,271830.0,65501299.0
2011-08-26,35170,36010,33460,35140,1667436,275105.0,65501299.0
2011-08-29,35670,35880,34630,34890,1474339,273140.0,65501299.0
2011-08-30,34960,37630,34540,35310,3575874,276415.0,65501299.0
2011-08-31,35380,37219,35290,36900,1670846,288861.0,65501299.0
2011-09-01,37470,38140,35550,36270,1856057,283948.0,65501299.0
2011-09-02,35970,37350,35630,37060,1329405,290171.0,65501299.0
2011-09-05,36670,37970,35710,35760,1246297,280018.0,65501299.0
2011-09-06,34960,35380,32540,33460,1447800,262005.0,65501299.0
2011-09-07,34120,36010,33670,35550,1188718,278381.0,65501299.0
