레고켐바이오(141080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-28,18950,19300,18250,18650,34072,142791.0,7656360.0
2015-01-29,18550,20400,18550,20000,54061,153127.0,7656360.0
2015-01-30,20000,20350,19000,19600,46913,150065.0,7656360.0
2015-02-02,19550,19900,19050,19650,26648,150447.0,7656360.0
2015-02-03,19550,19900,19050,19400,22198,148533.0,7656360.0
2015-02-04,19100,19700,18950,19300,47478,147768.0,7656360.0
2015-02-05,19100,20100,19050,19900,51999,152362.0,7656360.0
2015-02-06,20150,21100,20000,21100,129734,161549.0,7656360.0
2015-02-09,21350,21400,20350,21000,72222,160784.0,7656360.0
2015-02-10,21000,21400,20150,20950,26029,160401.0,7656360.0
2015-02-11,20950,21250,20500,21000,14582,160784.0,7656360.0
2015-02-12,20900,22100,20700,21500,52078,164612.0,7656360.0
2015-02-13,21500,21750,21000,21500,28008,164612.0,7656360.0
2015-02-16,21150,21900,21150,21450,32432,164229.0,7656360.0
2015-02-17,21450,21600,20650,21500,26083,164612.0,7656360.0
2015-02-23,21800,21800,20300,21500,56609,164612.0,7656360.0
2015-02-24,21250,21650,20900,21250,36171,162698.0,7656360.0
2015-02-25,21600,21600,20700,20700,38508,158487.0,7656360.0
2015-02-26,21000,21550,20750,21200,30617,162315.0,7656360.0
2015-02-27,21750,21750,20800,21350,42710,163463.0,7656360.0
2015-03-02,21100,21350,20500,20850,29571,159635.0,7656360.0
2015-03-03,20550,21350,20300,20900,47833,160018.0,7656360.0
2015-03-04,21300,21300,20000,20700,38808,158487.0,7656360.0
2015-03-05,20550,20800,20250,20600,7736,157721.0,7656360.0
2015-03-06,20300,20500,20000,20000,19330,153127.0,7656360.0
2015-03-09,19850,20300,19450,20300,22384,155424.0,7656360.0
2015-03-10,20300,20700,19650,19800,14626,151596.0,7656360.0
2015-03-11,19800,19900,19100,19300,27198,147768.0,7656360.0
2015-03-12,19450,19800,19100,19700,12506,150830.0,7656360.0
2015-03-13,19700,20000,18950,19350,39718,148151.0,7656360.0
2015-03-16,19750,19750,18400,18650,44286,142791.0,7656360.0
2015-03-17,18650,18650,17950,18250,48939,139729.0,7656360.0
2015-03-18,18250,18350,17450,17900,53934,137049.0,7656360.0
2015-03-19,17550,18100,17550,18100,34756,138580.0,7656360.0
2015-03-20,18050,18850,17750,18200,33016,139346.0,7656360.0
2015-03-23,18200,18900,18200,18600,14335,142408.0,7656360.0
2015-03-24,18500,18800,18000,18100,13924,138580.0,7656360.0
2015-03-25,18100,18650,17400,17750,41240,135900.0,7656360.0
2015-03-26,17750,18450,17500,18000,18529,137814.0,7656360.0
2015-03-27,18000,18150,17750,18050,18200,138197.0,7656360.0
2015-03-30,18000,18450,17850,18200,15855,139346.0,7656360.0
2015-03-31,18000,18350,17800,17850,16153,137103.0,7680828.0
2015-04-01,17900,17950,17450,17850,25720,137103.0,7680828.0
2015-04-02,17850,19100,17800,19100,57948,146704.0,7680828.0
2015-04-03,19250,19350,18150,18250,35169,140175.0,7680828.0
2015-04-06,18450,19100,18200,19000,27289,145936.0,7680828.0
2015-04-07,19300,19500,18900,19200,22998,147472.0,7680828.0
2015-04-08,19200,20500,18800,20400,104799,156689.0,7680828.0
2015-04-09,20600,20850,19700,20850,81711,160145.0,7680828.0
2015-04-10,20650,21300,20050,20900,105547,160529.0,7680828.0
2015-04-13,21200,21200,20450,20900,52300,160529.0,7680828.0
2015-04-14,20650,20950,20000,20700,38946,158993.0,7680828.0
2015-04-15,20700,20800,20000,20300,35457,155921.0,7680828.0
2015-04-16,20600,20750,20100,20750,71022,159377.0,7680828.0
2015-04-17,20650,22900,20650,22300,237510,171282.0,7680828.0
2015-04-20,22100,23750,22100,23750,255706,182420.0,7680828.0
2015-04-21,23950,26900,23950,26800,422833,205846.0,7680828.0
2015-04-22,26500,27000,23850,25300,209920,194325.0,7680828.0
2015-04-23,24900,25000,22750,24050,282827,184724.0,7680828.0
2015-04-24,24050,24200,22450,22750,112572,174739.0,7680828.0
2015-04-27,22600,23900,22500,23500,67077,180499.0,7680828.0
2015-04-28,23400,23450,22400,23000,56628,176659.0,7680828.0
2015-04-29,22500,23250,22500,23000,91991,176659.0,7680828.0
2015-04-30,22700,23000,22000,22700,39939,174355.0,7680828.0
2015-05-04,22700,22800,21350,22000,38837,168978.0,7680828.0
2015-05-06,21950,21950,20300,21000,63615,161297.0,7680828.0
2015-05-07,21100,21100,19400,20650,93588,158609.0,7680828.0
2015-05-08,20350,21200,19450,21000,44456,161297.0,7680828.0
2015-05-11,21050,22850,20850,22100,123950,169746.0,7680828.0
2015-05-12,21850,22700,21600,22100,50154,169746.0,7680828.0
2015-05-13,22100,22800,21500,22300,46933,171282.0,7680828.0
2015-05-14,22900,23050,22100,23050,63867,177043.0,7680828.0
2015-05-15,23450,23600,22650,23150,65914,177811.0,7680828.0
2015-05-18,23400,23500,22350,23300,39135,178963.0,7680828.0
2015-05-19,24900,25000,23650,24250,198136,186260.0,7680828.0
2015-05-20,24450,26000,23900,25300,276210,194325.0,7680828.0
2015-05-21,25100,25900,24550,25000,212635,192021.0,7680828.0
2015-05-22,25400,25400,24100,24500,67006,188180.0,7680828.0
2015-05-26,24950,25150,23900,24350,55429,187028.0,7680828.0
2015-05-27,23600,24100,22200,23850,80968,183188.0,7680828.0
2015-05-28,23900,23900,22850,23600,56981,181268.0,7680828.0
2015-05-29,23700,24400,23050,23400,83761,179731.0,7680828.0
2015-06-01,23050,24950,22750,24850,122191,190869.0,7680828.0
2015-06-02,24750,25450,24150,24700,86087,189716.0,7680828.0
2015-06-03,24400,24600,23350,24300,56563,186644.0,7680828.0
2015-06-04,24150,26550,23900,26450,181925,203158.0,7680828.0
2015-06-05,25850,26300,25100,25700,87011,197397.0,7680828.0
2015-06-08,25700,26000,25350,25700,34076,197397.0,7680828.0
2015-06-09,25700,26300,25350,25350,61421,194709.0,7680828.0
2015-06-10,25050,29150,25050,29150,480924,223896.0,7680828.0
2015-06-11,29650,30100,28150,29150,200975,223896.0,7680828.0
2015-06-12,29200,32600,28700,30850,296151,236954.0,7680828.0
2015-06-15,30800,31400,29150,30850,112762,236954.0,7680828.0
2015-06-16,31300,34500,30300,34500,438149,264989.0,7680828.0
2015-06-17,35000,36400,33800,34900,181664,268061.0,7680828.0
2015-06-18,34900,36450,33900,35950,168192,276126.0,7680828.0
2015-06-19,36450,37500,35300,36300,145046,278814.0,7680828.0
2015-06-22,36250,36250,34700,35300,102694,271133.0,7680828.0
2015-06-23,35300,35300,33600,35000,156598,268829.0,7680828.0
2015-06-24,34950,35850,34300,34900,74044,268061.0,7680828.0
2015-06-25,35100,39800,34750,39250,355402,301472.0,7680828.0
2015-06-26,39800,39800,38450,38900,160795,298784.0,7680828.0
2015-06-29,37800,38900,37250,38500,128426,295712.0,7680828.0
2015-06-30,38000,38850,36200,37200,167377,285727.0,7680828.0
2015-07-01,37650,38350,36150,37700,185331,289567.0,7680828.0
2015-07-02,38400,41300,35400,37800,461223,290335.0,7680828.0
2015-07-03,37900,41900,36500,41850,326730,321443.0,7680828.0
2015-07-06,41100,43400,39900,41750,203264,320675.0,7680828.0
2015-07-07,43400,44800,34700,37000,431802,284191.0,7680828.0
2015-07-08,37000,37950,32850,37000,355815,284191.0,7680828.0
2015-07-09,36400,37500,34550,36900,178487,283423.0,7680828.0
2015-07-10,37000,38600,35800,36300,120333,278814.0,7680828.0
2015-07-13,35950,37400,34550,37250,88819,286111.0,7680828.0
2015-07-14,38150,39500,36300,39200,128863,301088.0,7680828.0
2015-07-15,39700,39950,38400,38400,88017,294944.0,7680828.0
2015-07-16,38400,39700,37200,39050,63087,299936.0,7680828.0
2015-07-17,39300,40100,37900,39300,91715,301857.0,7680828.0
2015-07-20,38900,42200,38850,42050,156800,322979.0,7680828.0
2015-07-21,42500,44450,40350,42700,273401,327971.0,7680828.0
2015-07-22,42600,42600,40800,41000,78179,314914.0,7680828.0
2015-07-23,41500,41500,38650,40650,77584,312226.0,7680828.0
2015-07-24,40400,40750,38700,39450,90792,303009.0,7680828.0
2015-07-27,38850,39300,35850,36700,104517,281886.0,7680828.0
2015-07-28,35850,37600,34150,36850,107012,283039.0,7680828.0
2015-07-29,37500,37500,33500,34400,112724,264220.0,7680828.0
2015-07-30,34350,35250,29500,30000,253180,230425.0,7680828.0
2015-07-31,29750,31700,28000,31500,137229,241946.0,7680828.0
2015-08-03,31500,31850,28000,29350,143853,225432.0,7680828.0
2015-08-04,28850,31500,28600,31200,114185,239642.0,7680828.0
2015-08-05,31200,33900,30850,32900,109434,252699.0,7680828.0
2015-08-06,32850,34500,32250,33600,66053,258076.0,7680828.0
2015-08-07,33000,35450,32550,35350,57100,271517.0,7680828.0
2015-08-10,35350,35350,32950,34200,38305,262684.0,7680828.0
2015-08-11,34700,35500,32450,33200,45263,255003.0,7680828.0
2015-08-12,32850,35950,32100,34500,103798,264989.0,7680828.0
2015-08-13,34500,35200,33200,33650,92061,258460.0,7680828.0
2015-08-17,34300,34600,31900,31900,60920,245018.0,7680828.0
2015-08-18,33000,34800,24550,25800,323715,198165.0,7680828.0
2015-08-19,26000,26950,24300,25450,212750,195477.0,7680828.0
2015-08-20,24600,26000,22200,22550,117712,173203.0,7680828.0
2015-08-21,20650,22700,19850,22200,168203,170514.0,7680828.0
2015-08-24,22000,23050,21300,21900,98166,168210.0,7680828.0
2015-08-25,21900,23600,21100,22950,91164,176275.0,7680828.0
2015-08-26,23000,23900,22050,23450,107739,180115.0,7680828.0
2015-08-27,23850,25700,22750,23500,151371,180499.0,7680828.0
2015-08-28,23800,25100,23350,24050,72704,184724.0,7680828.0
2015-08-31,24000,24000,22800,23250,52282,178579.0,7680828.0
2015-09-01,23250,23850,22350,22400,53578,172051.0,7680828.0
2015-09-02,21500,22650,21000,22650,56144,173971.0,7680828.0
2015-09-03,22800,24000,22200,22650,54189,173971.0,7680828.0
2015-09-04,23000,23500,19500,20000,84340,153617.0,7680828.0
2015-09-07,20050,22000,19850,20850,53028,160145.0,7680828.0
2015-09-08,20900,21000,19550,20050,59585,154001.0,7680828.0
2015-09-09,20400,22400,20350,21600,78803,165906.0,7680828.0
2015-09-10,21200,22400,21000,22150,33710,170130.0,7680828.0
2015-09-11,22150,22800,21750,22400,29467,172051.0,7680828.0
2015-09-14,22450,22500,21200,21600,34641,165906.0,7680828.0
2015-09-15,21600,22650,21250,22600,28980,173587.0,7680828.0
2015-09-16,22750,23400,22500,23250,32153,178579.0,7680828.0
2015-09-17,23450,23450,22500,23300,33533,178963.0,7680828.0
2015-09-18,23500,24300,23400,24200,90847,185876.0,7680828.0
2015-09-21,23800,24300,23550,24300,30530,186644.0,7680828.0
2015-09-22,24300,25250,23850,24250,80325,186260.0,7680828.0
2015-09-23,24050,24050,23100,23600,38221,181268.0,7680828.0
2015-09-24,23500,24400,22400,23000,39479,176659.0,7680828.0
2015-09-25,23150,23200,22150,23000,24280,176659.0,7680828.0
2015-09-30,22500,23200,21050,22750,51647,174739.0,7680828.0
2015-10-01,22750,25950,22750,25550,174002,196245.0,7680828.0
2015-10-02,27950,29300,25550,26500,266930,203542.0,7680828.0
2015-10-05,26700,26700,25150,25350,84345,194709.0,7680828.0
2015-10-06,25550,25650,23750,24100,73906,185108.0,7680828.0
2015-10-07,24250,24250,21500,22250,108752,170898.0,7680828.0
2015-10-08,22000,22800,21200,21750,63883,167058.0,7680828.0
2015-10-12,21850,22000,20650,21050,62067,161681.0,7680828.0
2015-10-13,20500,21550,20500,21200,51463,162834.0,7680828.0
2015-10-14,21200,21900,20800,21600,37302,165906.0,7680828.0
2015-10-15,22100,23950,21900,23150,118840,177811.0,7680828.0
2015-10-16,23400,24550,22250,23250,92180,178579.0,7680828.0
2015-10-19,22800,23200,22450,23000,26888,176659.0,7680828.0
2015-10-20,23000,23500,22500,22650,33855,173971.0,7680828.0
2015-10-21,22650,23400,22200,22650,74449,173971.0,7680828.0
2015-10-22,22450,22650,22050,22600,24931,173587.0,7680828.0
2015-10-23,22400,23050,21800,22500,32827,172819.0,7680828.0
2015-10-26,22500,24500,22450,23650,94156,181652.0,7680828.0
2015-10-27,23550,23950,23150,23500,37237,180499.0,7680828.0
2015-10-28,23500,23950,23250,23950,33017,183956.0,7680828.0
2015-10-29,24050,24100,23550,24100,24055,185108.0,7680828.0
2015-10-30,24100,26150,23250,24100,62302,185108.0,7680828.0
2015-11-02,23850,24100,22850,23600,37719,181268.0,7680828.0
2015-11-03,23600,23700,22150,22850,53112,175507.0,7680828.0
2015-11-04,22400,22700,21900,22450,50640,172435.0,7680828.0
2015-11-05,22400,23400,21800,23400,62566,179731.0,7680828.0
2015-11-06,24300,25000,23450,24150,138865,185492.0,7680828.0
2015-11-09,24350,25500,23650,25000,187774,192021.0,7680828.0
2015-11-10,25300,26550,23500,26500,177278,203542.0,7680828.0
2015-11-11,26600,28200,25800,28200,204084,216599.0,7680828.0
2015-11-12,28500,29100,27650,28500,151265,218904.0,7680828.0
2015-11-13,28350,31150,27500,30000,177579,230425.0,7680828.0
2015-11-16,28700,30100,27250,28050,110358,215447.0,7680828.0
2015-11-17,28300,30350,27250,27550,173226,211607.0,7680828.0
2015-11-18,27050,27750,25750,26300,111530,202006.0,7680828.0
2015-11-19,26900,26900,26250,26850,41189,206230.0,7680828.0
2015-11-20,26250,27950,26150,26550,75553,203926.0,7680828.0
2015-11-23,26750,28250,26000,27950,67465,214679.0,7680828.0
2015-11-24,28000,28350,27400,27950,33051,214679.0,7680828.0
2015-11-25,27750,28400,26750,27400,41072,210455.0,7680828.0
2015-11-26,27200,27750,26700,27750,31808,213143.0,7680828.0
2015-11-27,27800,27800,26600,27300,59921,209687.0,7680828.0
2015-11-30,27000,27000,25850,26000,63728,199702.0,7680828.0
2015-12-01,26150,26900,26000,26150,48522,200854.0,7680828.0
2015-12-02,26300,26350,25200,25850,48354,198549.0,7680828.0
2015-12-03,25450,26000,25000,25950,31997,199317.0,7680828.0
2015-12-04,25600,26250,25250,25650,24860,197013.0,7680828.0
2015-12-07,25650,25800,24950,25450,47468,195477.0,7680828.0
2015-12-08,25050,25150,23000,24300,91616,186644.0,7680828.0
2015-12-09,23950,24550,23800,23850,36854,183188.0,7680828.0
2015-12-10,23850,24000,23000,23100,50864,177427.0,7680828.0
2015-12-11,23500,23500,22400,22500,48781,172819.0,7680828.0
2015-12-14,21600,22500,21250,21450,51629,164754.0,7680828.0
2015-12-15,21300,22200,20750,21500,60944,165138.0,7680828.0
2015-12-16,21500,22700,21400,21650,57055,166290.0,7680828.0
2015-12-17,22100,22350,21700,22100,36718,169746.0,7680828.0
2015-12-18,21650,23800,21650,23000,69084,176659.0,7680828.0
2015-12-21,24000,24300,22700,22800,97291,175123.0,7680828.0
2015-12-22,23300,23300,22550,22850,33776,175507.0,7680828.0
2015-12-23,22550,23000,22000,22900,70713,175891.0,7680828.0
2015-12-24,22700,23400,22600,22600,18013,173587.0,7680828.0
2015-12-28,22600,23050,22500,22800,39687,175123.0,7680828.0
2015-12-29,23000,24850,22600,24800,76112,190485.0,7680828.0
2015-12-30,24900,25150,24600,24950,49777,225664.0,9044641.0
2016-01-04,25150,25900,24650,24700,44936,223403.0,9044641.0
2016-01-05,24400,25700,24300,25500,33152,230638.0,9044641.0
2016-01-06,26200,26200,24900,25700,60159,232447.0,9044641.0
2016-01-07,25700,25850,24550,25650,45330,231995.0,9044641.0
2016-01-08,25000,25600,24200,25600,53794,231543.0,9044641.0
2016-01-11,25600,25750,25200,25300,24661,228829.0,9044641.0
2016-01-12,25000,25450,24200,25000,24171,226116.0,9044641.0
2016-01-13,24800,25300,24600,25100,33139,227020.0,9044641.0
2016-01-14,24100,24950,23900,24600,34138,222498.0,9044641.0
2016-01-15,25000,25050,24150,24700,23955,223403.0,9044641.0
2016-01-18,24250,24750,24200,24750,14328,223855.0,9044641.0
2016-01-19,24750,28200,23750,26400,211294,238779.0,9044641.0
2016-01-20,26650,29100,26250,28050,327934,253702.0,9044641.0
2016-01-21,28650,29650,27350,27700,136303,250537.0,9044641.0
2016-01-22,27700,28450,26650,28000,115731,253250.0,9044641.0
2016-01-25,27600,28350,27350,28150,70217,254607.0,9044641.0
2016-01-26,28000,28000,27250,27800,58583,251441.0,9044641.0
2016-01-27,27600,29600,27400,29600,161786,267721.0,9044641.0
2016-01-28,29650,30500,28650,29300,115895,265008.0,9044641.0
2016-01-29,29300,29700,28750,29300,59690,265008.0,9044641.0
2016-02-01,29300,29900,29100,29600,61402,267721.0,9044641.0
2016-02-02,29700,30200,29600,29900,62441,270435.0,9044641.0
2016-02-03,29450,30000,28600,29850,60292,269983.0,9044641.0
2016-02-04,29950,32100,29950,31750,211288,287167.0,9044641.0
2016-02-05,31750,32150,31150,31750,67599,287167.0,9044641.0
2016-02-11,30100,30600,27100,28000,153012,253250.0,9044641.0
2016-02-12,27250,28000,23200,23550,278872,213001.0,9044641.0
2016-02-15,23350,24650,23300,23800,128099,215262.0,9044641.0
2016-02-16,24050,25200,23850,24300,89245,219785.0,9044641.0
2016-02-17,24050,24500,22650,22650,98741,204861.0,9044641.0
2016-02-18,23000,23850,22950,23850,67182,215715.0,9044641.0
2016-02-19,23850,24250,23500,24250,34987,219333.0,9044641.0
2016-02-22,24050,24750,23550,24700,77194,223403.0,9044641.0
2016-02-23,24400,24500,22650,23500,91921,212549.0,9044641.0
2016-02-24,23000,23800,22650,23150,38438,209383.0,9044641.0
2016-02-25,23150,24200,23050,24200,52188,218880.0,9044641.0
2016-02-26,24100,24500,23700,23750,36888,214810.0,9044641.0
2016-02-29,23200,24200,23200,23900,33094,216167.0,9044641.0
2016-03-02,24050,25050,23950,24900,44072,225212.0,9044641.0
2016-03-03,24800,26150,24650,26000,109910,235161.0,9044641.0
2016-03-04,26400,26950,26050,26200,59154,236970.0,9044641.0
2016-03-07,26200,26550,25000,25450,50595,230186.0,9044641.0
2016-03-08,25400,25500,24600,25150,38138,227473.0,9044641.0
2016-03-09,24500,26000,24500,25850,39606,233804.0,9044641.0
2016-03-10,25850,26800,25600,26100,41788,236065.0,9044641.0
2016-03-11,25900,26100,25350,26000,23907,235161.0,9044641.0
2016-03-14,26100,26450,25450,25550,36302,231091.0,9044641.0
2016-03-15,26000,26000,24750,25350,25165,229282.0,9044641.0
2016-03-16,25300,25450,24600,25300,37598,228829.0,9044641.0
2016-03-17,25400,26900,24400,26450,65292,239231.0,9044641.0
2016-03-18,26450,26950,25350,26000,74297,235161.0,9044641.0
2016-03-21,25900,26300,25650,25700,30857,232447.0,9044641.0
2016-03-22,25500,26600,25400,26550,77017,240135.0,9044641.0
2016-03-23,26800,26900,26200,26800,36192,242396.0,9044641.0
2016-03-24,26500,27200,25600,26050,79900,235613.0,9044641.0
2016-03-25,26050,27200,26000,27100,82019,245110.0,9044641.0
2016-03-28,27100,27900,26700,27600,101316,249632.0,9044641.0
2016-03-29,27600,28500,27400,28200,116474,255059.0,9044641.0
2016-03-30,28400,30000,28250,30000,196620,271339.0,9044641.0
2016-03-31,30500,31000,28900,29350,193516,265460.0,9044641.0
2016-04-01,29700,30050,29050,29800,81208,269530.0,9044641.0
2016-04-04,30050,30400,29550,29900,83847,270435.0,9044641.0
2016-04-05,29900,30000,28500,29700,73729,268626.0,9044641.0
2016-04-06,29800,29800,27650,28600,100832,258677.0,9044641.0
2016-04-07,28700,29000,28000,28900,47147,261390.0,9044641.0
2016-04-08,28650,29850,27850,29800,99305,269530.0,9044641.0
2016-04-11,29800,31450,29300,29700,178920,268626.0,9044641.0
2016-04-12,29700,31000,28450,29300,239272,265008.0,9044641.0
2016-04-14,29600,30800,29600,30450,151442,275409.0,9044641.0
2016-04-15,30800,33000,30450,32800,505587,296664.0,9044641.0
2016-04-18,33100,35750,31800,34300,576832,310231.0,9044641.0
2016-04-19,34700,35100,33500,34100,333975,308422.0,9044641.0
2016-04-20,33950,35150,33200,35150,252233,317919.0,9044641.0
2016-04-21,35200,35900,34700,35650,298047,322441.0,9044641.0
2016-04-22,35350,37250,34750,36600,261846,331034.0,9044641.0
2016-04-25,36550,37350,36000,36600,131941,331034.0,9044641.0
2016-04-26,36600,36600,31800,32150,625928,290785.0,9044641.0
2016-04-27,32200,33500,29550,30300,460844,274053.0,9044641.0
2016-04-28,30350,31850,29500,31150,162458,281741.0,9044641.0
2016-04-29,31700,31700,29800,30900,129731,279479.0,9044641.0
2016-05-02,30800,31700,30100,31300,131784,291579.0,9315633.0
2016-05-03,31300,31800,31100,31100,79967,289716.0,9315633.0
2016-05-04,31500,32900,31250,31700,200209,295306.0,9315633.0
2016-05-09,31400,31750,30250,30300,104827,282264.0,9315633.0
2016-05-10,30150,30900,30150,30550,64530,284593.0,9315633.0
2016-05-11,30650,31900,30200,31800,107446,296237.0,9315633.0
2016-05-12,31800,32000,31250,31600,47493,294374.0,9315633.0
2016-05-13,31600,33200,31350,32350,102839,301361.0,9315633.0
2016-05-16,32600,33350,32350,33200,109539,309279.0,9315633.0
2016-05-17,33450,33500,32300,33150,78101,308813.0,9315633.0
2016-05-18,33350,33350,31850,31950,83276,297634.0,9315633.0
2016-05-19,31600,32500,30900,32300,80255,300895.0,9315633.0
2016-05-20,32000,34600,31650,33700,111043,313937.0,9315633.0
2016-05-23,33650,34400,33400,34250,109461,319060.0,9315633.0
2016-05-24,34250,34350,33250,33850,68215,315334.0,9315633.0
2016-05-25,33900,33900,33200,33600,52960,313005.0,9315633.0
2016-05-26,33600,34600,33600,33950,104838,316266.0,9315633.0
2016-05-27,34950,35000,33700,34300,82402,319526.0,9315633.0
2016-05-30,34350,34800,33700,34350,61469,319992.0,9315633.0
2016-05-31,34650,35100,34050,34600,81091,322321.0,9315633.0
2016-06-01,34900,34950,34000,34350,51609,319992.0,9315633.0
2016-06-02,34500,34950,33850,34900,83028,325116.0,9315633.0
2016-06-03,35000,39100,34700,38000,389555,353994.0,9315633.0
2016-06-07,38450,40000,38450,39900,387429,371694.0,9315633.0
2016-06-08,39950,42000,39100,40800,403021,380078.0,9315633.0
2016-06-09,41800,42600,38800,40350,352846,375886.0,9315633.0
2016-06-10,40550,41000,39650,39800,178252,370762.0,9315633.0
2016-06-13,39300,39700,38300,39250,203207,365639.0,9315633.0
2016-06-14,39700,41250,38600,40750,210925,379612.0,9315633.0
2016-06-15,40300,41100,39550,40500,102358,377283.0,9315633.0
2016-06-16,40300,40300,37600,37600,329611,350268.0,9315633.0
2016-06-17,37700,38700,37150,37200,134118,346542.0,9315633.0
2016-06-20,37850,39000,37600,38600,184521,359583.0,9315633.0
2016-06-21,39200,39200,36700,37600,233715,350268.0,9315633.0
2016-06-22,37300,37500,36800,36850,192669,343281.0,9315633.0
2016-06-23,36400,36700,34950,36250,203307,337692.0,9315633.0
2016-06-24,37150,37300,33500,36200,677213,337226.0,9315633.0
2016-06-27,34950,36400,34950,35950,129998,334897.0,9315633.0
2016-06-28,35250,37000,35250,37000,184649,344678.0,9315633.0
2016-06-29,37500,37700,36600,37300,153216,347473.0,9315633.0
2016-06-30,37700,40500,37400,40500,472376,377283.0,9315633.0
2016-07-01,41500,41500,39950,41000,271446,381941.0,9315633.0
2016-07-04,41300,41300,39300,39550,218770,368433.0,9315633.0
2016-07-05,39500,41200,39000,41000,201510,381941.0,9315633.0
2016-07-06,40800,42100,39700,40050,309374,373091.0,9315633.0
2016-07-07,40500,42000,39550,41800,311592,389393.0,9315633.0
2016-07-08,42100,44250,41800,42950,360840,400106.0,9315633.0
2016-07-11,43100,44850,42850,44500,164488,414546.0,9315633.0
2016-07-12,44700,44700,43250,43900,132074,408956.0,9315633.0
2016-07-13,43650,44000,42200,43200,169218,402435.0,9315633.0
2016-07-14,43000,46400,42500,45700,282366,425724.0,9315633.0
2016-07-15,45700,47050,43150,43500,229748,405230.0,9315633.0
2016-07-18,43600,44300,42400,43900,107744,408956.0,9315633.0
2016-07-19,44200,45400,42950,45000,112975,419203.0,9315633.0
2016-07-20,45500,48000,44800,47500,270620,442493.0,9315633.0
2016-07-21,47500,51100,47500,49000,382769,456466.0,9315633.0
2016-07-22,49800,50500,44150,47000,566749,437835.0,9315633.0
2016-07-25,46500,47000,44000,44050,264163,410354.0,9315633.0
2016-07-26,43750,45600,43350,44300,171831,412683.0,9315633.0
2016-07-27,44300,45500,44250,45150,102991,420601.0,9315633.0
2016-07-28,45600,45700,43450,43850,90797,408491.0,9315633.0
2016-07-29,43900,44950,43500,43850,49793,408491.0,9315633.0
2016-08-01,43700,43800,40800,40950,193162,381475.0,9315633.0
2016-08-02,40950,42350,40000,42000,91051,391257.0,9315633.0
2016-08-03,41400,44400,41000,43700,154794,407093.0,9315633.0
2016-08-04,44000,44150,41650,41950,74500,390791.0,9315633.0
2016-08-05,41650,42700,40050,41100,102739,382873.0,9315633.0
2016-08-08,41900,41900,40450,41350,71317,385201.0,9315633.0
2016-08-09,40750,42150,40750,41200,66099,383804.0,9315633.0
2016-08-10,41300,44700,41050,44650,206296,415943.0,9315633.0
2016-08-11,45100,46300,44050,45400,191009,422930.0,9315633.0
2016-08-12,45950,46350,44800,46250,101787,430848.0,9315633.0
2016-08-16,46300,46400,44950,45900,62555,427588.0,9315633.0
2016-08-17,46000,46100,44450,44500,57583,414546.0,9315633.0
2016-08-18,44500,45400,43550,43550,56338,405696.0,9315633.0
2016-08-19,42900,46250,42900,46100,92924,429451.0,9315633.0
2016-08-22,46100,46850,45500,46600,103488,434108.0,9315633.0
2016-08-23,46850,49000,46450,49000,220018,456466.0,9315633.0
2016-08-24,48950,49400,46650,47000,160180,437835.0,9315633.0
2016-08-25,46800,46800,44900,45050,95228,419669.0,9315633.0
2016-08-26,45050,45500,43900,44500,114252,414546.0,9315633.0
2016-08-29,44200,45300,43300,43750,81056,407559.0,9315633.0
2016-08-30,43550,44400,42400,43000,114887,400572.0,9315633.0
2016-08-31,44000,44650,41000,43450,242527,404764.0,9315633.0
2016-09-01,42700,43850,42250,43000,74072,400572.0,9315633.0
2016-09-02,43000,43000,41800,42400,55918,394983.0,9315633.0
2016-09-05,42400,43350,41600,43200,83819,402435.0,9315633.0
2016-09-06,43250,43850,42200,42550,55630,396380.0,9315633.0
2016-09-07,42850,42950,41950,42350,52568,394517.0,9315633.0
2016-09-08,42050,43200,41700,41700,97046,388462.0,9315633.0
2016-09-09,41650,42000,40550,41600,88202,387530.0,9315633.0
2016-09-12,40500,41500,40000,40000,64880,372625.0,9315633.0
2016-09-13,40900,41000,40000,40500,45400,377283.0,9315633.0
2016-09-19,40500,40900,39800,40500,34307,377283.0,9315633.0
2016-09-20,40150,41700,40000,41450,45989,386133.0,9315633.0
2016-09-21,41450,43000,40850,42950,81564,400106.0,9315633.0
2016-09-22,43000,43400,42400,42900,48886,399641.0,9315633.0
2016-09-23,43050,44200,42600,44000,75443,409888.0,9315633.0
2016-09-26,44200,44200,43200,43350,46965,403833.0,9315633.0
2016-09-27,42700,43000,42050,42800,39693,425056.0,9931207.0
2016-09-28,42800,42900,42000,42900,29281,426049.0,9931207.0
2016-09-29,43200,43750,42800,43350,40011,430518.0,9931207.0
2016-09-30,44000,44000,39950,40050,200736,397745.0,9931207.0
2016-10-04,38850,41400,36550,39950,169013,396752.0,9931207.0
2016-10-05,40350,40350,39200,39500,41321,392283.0,9931207.0
2016-10-06,39700,40100,38150,38150,55371,378876.0,9931207.0
2016-10-07,38150,38600,35000,36300,140357,360503.0,9931207.0
2016-10-10,36250,37500,35550,36900,61984,366462.0,9931207.0
2016-10-11,37500,40000,37500,39700,120931,394269.0,9931207.0
2016-10-12,39700,40450,38500,39350,65102,390793.0,9931207.0
2016-10-13,39600,39600,37850,38300,29646,380365.0,9931207.0
2016-10-14,38500,38850,37100,37100,34870,368448.0,9931207.0
