로보스타(090360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-03-17,4950,5050,4870,4920,77212,38376.0,7800000.0
2015-03-18,4920,4955,4720,4815,80972,37557.0,7800000.0
2015-03-19,4805,4835,4700,4800,86623,37440.0,7800000.0
2015-03-20,4940,5290,4850,4950,339838,38610.0,7800000.0
2015-03-23,4950,5090,4820,5020,86831,39156.0,7800000.0
2015-03-24,5010,5260,4990,5220,127759,40716.0,7800000.0
2015-03-25,5240,5300,4990,5060,120265,39468.0,7800000.0
2015-03-26,5000,5070,4930,5060,46226,39468.0,7800000.0
2015-03-27,5040,5110,4930,4950,51665,38610.0,7800000.0
2015-03-30,4920,5040,4880,4955,31166,38649.0,7800000.0
2015-03-31,4930,5050,4880,5050,45295,39390.0,7800000.0
2015-04-01,5010,5100,4950,5090,35272,39702.0,7800000.0
2015-04-02,5080,5090,4950,5000,59074,39000.0,7800000.0
2015-04-03,4935,5040,4935,5000,32246,39000.0,7800000.0
2015-04-06,4960,5190,4940,5040,131315,39312.0,7800000.0
2015-04-07,5100,5230,5050,5140,86330,40092.0,7800000.0
2015-04-08,5230,5230,5140,5190,78679,40482.0,7800000.0
2015-04-09,5210,5210,5050,5080,46587,39624.0,7800000.0
2015-04-10,5070,5140,4980,4980,79762,38844.0,7800000.0
2015-04-13,5050,5080,4965,4980,56896,38844.0,7800000.0
2015-04-14,4955,5070,4800,4800,141699,37440.0,7800000.0
2015-04-15,4805,4975,4805,4975,49473,38805.0,7800000.0
2015-04-16,5030,5050,4920,4990,41166,38922.0,7800000.0
2015-04-17,4965,5280,4950,5200,155163,40560.0,7800000.0
2015-04-20,5190,5510,5180,5360,267235,41808.0,7800000.0
2015-04-21,5400,5450,5210,5360,83092,41808.0,7800000.0
2015-04-22,5390,5390,4810,5130,153660,40014.0,7800000.0
2015-04-23,5090,5230,4955,5010,117373,39078.0,7800000.0
2015-04-24,5050,5130,4920,5060,63461,39468.0,7800000.0
2015-04-27,5030,5140,5030,5100,52182,39780.0,7800000.0
2015-04-28,5080,5150,4955,5040,109728,39312.0,7800000.0
2015-04-29,4970,5090,4910,5020,52485,39156.0,7800000.0
2015-04-30,4980,5020,4900,5000,39424,39000.0,7800000.0
2015-05-04,4965,5030,4850,5020,52534,39156.0,7800000.0
2015-05-06,5040,5040,4860,4900,48990,38220.0,7800000.0
2015-05-07,4835,4905,4630,4895,76767,38181.0,7800000.0
2015-05-08,4880,5050,4880,4965,26505,38727.0,7800000.0
2015-05-11,5000,5060,4845,4890,45358,38142.0,7800000.0
2015-05-12,4920,5620,4870,5620,946256,43836.0,7800000.0
2015-05-13,5970,6460,5920,6460,1419658,50388.0,7800000.0
2015-05-14,6700,7060,6420,6550,1673786,51090.0,7800000.0
2015-05-15,6550,7450,6480,6880,1644089,53664.0,7800000.0
2015-05-18,6910,7910,6910,7910,1350444,61698.0,7800000.0
2015-05-19,8290,8480,7610,7700,821505,60060.0,7800000.0
2015-05-20,7700,8350,7490,7900,599998,61620.0,7800000.0
2015-05-21,8040,8050,7640,7760,280879,60528.0,7800000.0
2015-05-22,7950,8730,7800,8140,738623,63492.0,7800000.0
2015-05-26,8140,8370,7950,8020,186210,62556.0,7800000.0
2015-05-27,8020,8040,7560,7620,355104,59436.0,7800000.0
2015-05-28,7930,8760,7900,8760,575535,68328.0,7800000.0
2015-05-29,9250,9990,9050,9330,851918,72774.0,7800000.0
2015-06-01,9420,10450,9140,10150,804125,79170.0,7800000.0
2015-06-02,9910,9970,9460,9590,496489,74802.0,7800000.0
2015-06-03,9650,10300,9600,10100,422583,78780.0,7800000.0
2015-06-04,10600,11600,10100,11100,1041473,86580.0,7800000.0
2015-06-05,11100,11350,10550,11250,494337,87750.0,7800000.0
2015-06-08,11800,12600,11600,11850,846247,92430.0,7800000.0
2015-06-09,12150,12450,11400,12200,402671,95160.0,7800000.0
2015-06-10,12850,13050,10550,11100,1607658,86580.0,7800000.0
2015-06-11,11250,11300,10500,10950,545637,85410.0,7800000.0
2015-06-12,11100,11100,10000,10300,714043,80340.0,7800000.0
2015-06-15,10000,10250,9740,10200,403325,79560.0,7800000.0
2015-06-16,10200,10500,9850,10250,581447,79950.0,7800000.0
2015-06-17,10250,10350,9820,10000,348444,78000.0,7800000.0
2015-06-18,10200,10600,10100,10350,395967,80730.0,7800000.0
2015-06-19,10700,11000,10250,10300,433443,80340.0,7800000.0
2015-06-22,10350,11000,10000,10900,583170,85020.0,7800000.0
2015-06-23,11000,11300,10350,10400,382371,81120.0,7800000.0
2015-06-24,10300,10450,9940,10050,324304,78390.0,7800000.0
2015-06-25,10050,10150,9550,9810,340790,76518.0,7800000.0
2015-06-26,9810,9810,9300,9310,496554,72618.0,7800000.0
2015-06-29,9220,9420,8950,9310,252567,72618.0,7800000.0
2015-06-30,9310,9350,8830,9150,238263,71370.0,7800000.0
2015-07-01,9260,9580,9140,9360,252786,73008.0,7800000.0
2015-07-02,9360,9360,8930,8980,318492,70044.0,7800000.0
2015-07-03,8930,9200,8740,9150,220979,71370.0,7800000.0
2015-07-06,9150,9150,8700,8700,175666,67860.0,7800000.0
2015-07-07,8690,9050,8560,8700,210664,67860.0,7800000.0
2015-07-08,8720,9090,8660,9080,202807,70824.0,7800000.0
2015-07-09,9000,9070,8490,8520,225628,66456.0,7800000.0
2015-07-10,8470,8780,8420,8680,145640,67704.0,7800000.0
2015-07-13,8610,9000,8460,8950,190421,69810.0,7800000.0
2015-07-14,9070,9090,8800,8980,142630,70044.0,7800000.0
2015-07-15,9080,9200,8800,8850,156303,69030.0,7800000.0
2015-07-16,8990,10400,8800,10200,836179,79560.0,7800000.0
2015-07-17,10400,10400,9620,9980,387239,77844.0,7800000.0
2015-07-20,10200,10200,9690,9780,244533,76284.0,7800000.0
2015-07-21,9830,11150,9730,10650,1487337,83070.0,7800000.0
2015-07-22,10450,10850,10300,10500,326189,81900.0,7800000.0
2015-07-23,10600,11000,10200,10450,374021,81510.0,7800000.0
2015-07-24,10400,10650,9840,10050,367168,78390.0,7800000.0
2015-07-27,10100,10200,9620,9630,193285,75114.0,7800000.0
2015-07-28,9270,9630,9010,9500,172947,74100.0,7800000.0
2015-07-29,9640,10000,9340,9470,176780,73866.0,7800000.0
2015-07-30,9500,9780,8600,9090,181795,70902.0,7800000.0
2015-07-31,9000,9200,8700,9100,178410,70980.0,7800000.0
2015-08-03,9100,9210,8860,9000,84075,70200.0,7800000.0
2015-08-04,8900,9230,8780,9100,121620,70980.0,7800000.0
2015-08-05,9030,9430,9030,9300,104426,72540.0,7800000.0
2015-08-06,9310,9880,8850,9880,223253,77064.0,7800000.0
2015-08-07,9990,10400,9900,10150,288942,79170.0,7800000.0
2015-08-10,10300,10400,10000,10250,172957,79950.0,7800000.0
2015-08-11,10500,12750,10150,10900,1935163,85020.0,7800000.0
2015-08-12,11050,11450,9950,10700,688644,83460.0,7800000.0
2015-08-13,10950,11050,9980,10150,618773,79170.0,7800000.0
2015-08-17,10100,10150,9580,9580,291479,74724.0,7800000.0
2015-08-18,9450,9740,8960,8990,309138,70122.0,7800000.0
2015-08-19,8960,8980,8450,8760,269635,68328.0,7800000.0
2015-08-20,8610,9510,8530,9100,493708,70980.0,7800000.0
2015-08-21,8500,8880,8380,8430,267280,65754.0,7800000.0
2015-08-24,8080,8620,7850,7980,313204,62244.0,7800000.0
2015-08-25,8130,8970,8100,8830,403736,68874.0,7800000.0
2015-08-26,9100,10600,9050,10300,1449176,80340.0,7800000.0
2015-08-27,10500,11900,10150,11150,1775539,86970.0,7800000.0
2015-08-28,11350,11900,11150,11850,1009606,92430.0,7800000.0
2015-08-31,11600,12200,11300,11800,785376,92040.0,7800000.0
2015-09-01,12000,12500,11650,11700,760375,91260.0,7800000.0
2015-09-02,11300,11500,10600,11200,974293,87360.0,7800000.0
2015-09-03,11300,11950,11250,11500,548902,89700.0,7800000.0
2015-09-04,11500,11600,10500,10750,410314,83850.0,7800000.0
2015-09-07,10750,13950,10500,13850,3479975,108030.0,7800000.0
2015-09-08,13600,13900,12500,13150,1564492,102570.0,7800000.0
2015-09-09,13350,13450,12300,13000,1175134,101400.0,7800000.0
2015-09-10,12700,14200,12450,12850,2129821,100230.0,7800000.0
2015-09-11,13150,13850,12950,13350,957138,104130.0,7800000.0
2015-09-14,13400,13650,12850,13050,468123,101790.0,7800000.0
2015-09-15,13000,13650,12750,13400,496043,104520.0,7800000.0
2015-09-16,13550,13800,13300,13500,539428,105300.0,7800000.0
2015-09-17,13650,13650,12900,12900,355678,100620.0,7800000.0
2015-09-18,12900,13400,12700,13350,328304,104130.0,7800000.0
2015-09-21,13250,14900,13100,13800,1608368,107640.0,7800000.0
2015-09-22,13850,13950,13450,13950,368424,108810.0,7800000.0
2015-09-23,13750,14650,13350,13350,1073254,104130.0,7800000.0
2015-09-24,13350,14250,13300,13500,488764,105300.0,7800000.0
2015-09-25,13550,13750,13100,13400,185563,104520.0,7800000.0
2015-09-30,13050,13400,12500,13250,218973,103350.0,7800000.0
2015-10-01,13400,13500,12600,12800,323176,99840.0,7800000.0
2015-10-02,12850,13100,12450,12900,231763,100620.0,7800000.0
2015-10-05,13100,13100,12600,12650,182622,98670.0,7800000.0
2015-10-06,12650,12900,12150,12350,239800,96330.0,7800000.0
2015-10-07,12250,12950,12100,12550,317027,97890.0,7800000.0
2015-10-08,12700,12900,12300,12400,209176,96720.0,7800000.0
2015-10-12,12350,12800,12300,12300,106493,95940.0,7800000.0
2015-10-13,12350,12500,12100,12300,96702,95940.0,7800000.0
2015-10-14,12100,12300,11850,11950,150852,93210.0,7800000.0
2015-10-15,11800,12600,11800,12200,220561,95160.0,7800000.0
2015-10-16,12450,12750,12200,12300,164708,95940.0,7800000.0
2015-10-19,12350,12450,12000,12000,105214,93600.0,7800000.0
2015-10-20,11950,12400,11850,12350,147854,96330.0,7800000.0
2015-10-21,12100,12650,12100,12600,143763,98280.0,7800000.0
2015-10-22,12600,12650,12100,12200,134733,95160.0,7800000.0
2015-10-23,12400,12400,12050,12150,100352,94770.0,7800000.0
2015-10-26,12100,12550,11850,12550,166693,97890.0,7800000.0
2015-10-27,12550,12850,12300,12800,177704,99840.0,7800000.0
2015-10-28,12850,12950,12400,12750,152114,99450.0,7800000.0
2015-10-29,12800,13400,12600,13000,289276,101400.0,7800000.0
2015-10-30,12900,13000,12500,12750,127999,99450.0,7800000.0
2015-11-02,13850,14650,13400,13850,1356759,108030.0,7800000.0
2015-11-03,13850,14200,13300,13450,419705,104910.0,7800000.0
2015-11-04,13550,13700,13300,13350,208410,104130.0,7800000.0
2015-11-05,13300,13550,13050,13300,157869,103740.0,7800000.0
2015-11-06,13150,13200,12750,12750,225891,99450.0,7800000.0
2015-11-09,12900,13200,12450,12450,216685,97110.0,7800000.0
2015-11-10,12250,13450,11850,12000,427707,93600.0,7800000.0
2015-11-11,12250,13000,12150,12500,190758,97500.0,7800000.0
2015-11-12,12700,13000,12250,12400,100593,96720.0,7800000.0
2015-11-13,12150,12250,11600,11750,266704,91650.0,7800000.0
2015-11-16,11450,11600,11050,11200,149408,87360.0,7800000.0
2015-11-17,11500,11700,11200,11350,115043,88530.0,7800000.0
2015-11-18,11300,11950,11300,11600,139639,90480.0,7800000.0
2015-11-19,11800,11800,11300,11650,146954,90870.0,7800000.0
2015-11-20,11650,11700,11450,11700,52279,91260.0,7800000.0
2015-11-23,11700,11750,11450,11700,85534,91260.0,7800000.0
2015-11-24,11700,11700,11300,11400,88414,88920.0,7800000.0
2015-11-25,11600,11650,11300,11400,117998,88920.0,7800000.0
2015-11-26,11350,12850,11350,12100,460376,94380.0,7800000.0
2015-11-27,12100,12150,11700,11800,82537,92040.0,7800000.0
2015-11-30,11750,11900,11500,11650,49825,90870.0,7800000.0
2015-12-01,11600,12000,11600,11650,70485,90870.0,7800000.0
2015-12-02,11600,12250,11600,12150,168735,94770.0,7800000.0
2015-12-03,12150,12150,11800,11850,73113,92430.0,7800000.0
2015-12-04,11550,11850,11550,11750,27323,91650.0,7800000.0
2015-12-07,11750,11900,11500,11600,58178,90480.0,7800000.0
2015-12-08,11500,11600,11200,11350,83691,88530.0,7800000.0
2015-12-09,11150,11400,10700,10700,148570,83460.0,7800000.0
2015-12-10,10750,11000,10400,10550,88639,82290.0,7800000.0
2015-12-11,10600,10900,10450,10900,102157,85020.0,7800000.0
2015-12-14,10650,10650,9980,10150,146792,79170.0,7800000.0
2015-12-15,10250,10500,10100,10300,78770,80340.0,7800000.0
2015-12-16,10600,10800,10200,10350,88029,80730.0,7800000.0
2015-12-17,10400,11000,10350,10950,95422,85410.0,7800000.0
2015-12-18,10750,11150,10650,10950,70881,85410.0,7800000.0
2015-12-21,10900,11100,10800,10950,72423,85410.0,7800000.0
2015-12-22,11050,11050,10700,10850,51836,84630.0,7800000.0
2015-12-23,11000,11050,10600,10750,70882,83850.0,7800000.0
2015-12-24,10800,11050,10650,10800,53654,84240.0,7800000.0
2015-12-28,10950,11000,10550,10700,71444,83460.0,7800000.0
2015-12-29,10800,11300,10750,11100,109206,86580.0,7800000.0
2015-12-30,11150,11600,10950,11500,98855,89700.0,7800000.0
2016-01-04,11600,11900,11300,11350,110870,88530.0,7800000.0
2016-01-05,11350,11550,11050,11550,96445,90090.0,7800000.0
2016-01-06,11550,12300,11550,12300,367573,95940.0,7800000.0
2016-01-07,12300,12350,11750,11800,196459,92040.0,7800000.0
2016-01-08,11500,11550,11150,11300,275614,88140.0,7800000.0
2016-01-11,11250,11500,11100,11100,71871,86580.0,7800000.0
2016-01-12,11150,11650,11150,11500,118731,89700.0,7800000.0
2016-01-13,11600,11650,11400,11450,83640,89310.0,7800000.0
2016-01-14,11250,11300,11000,11100,79969,86580.0,7800000.0
2016-01-15,11200,11400,10850,10850,101995,84630.0,7800000.0
2016-01-18,10700,10800,10450,10650,112612,83070.0,7800000.0
2016-01-19,10550,10650,10300,10550,95349,82290.0,7800000.0
2016-01-20,10700,10700,10000,10200,148064,79560.0,7800000.0
2016-01-21,10100,10250,9970,10050,120931,78390.0,7800000.0
2016-01-22,10100,10500,10050,10250,83399,79950.0,7800000.0
2016-01-25,10300,10600,10250,10400,97815,81120.0,7800000.0
2016-01-26,10350,10400,10050,10200,50091,79560.0,7800000.0
2016-01-27,10300,10400,10150,10250,52799,79950.0,7800000.0
2016-01-28,10250,11000,10250,10750,159754,83850.0,7800000.0
2016-01-29,10800,10800,10450,10650,48686,83070.0,7800000.0
2016-02-01,10700,10750,10400,10550,74752,82290.0,7800000.0
2016-02-02,10600,10600,10200,10400,74665,81120.0,7800000.0
2016-02-03,10250,10400,9960,10100,207796,78780.0,7800000.0
2016-02-04,10200,10350,10000,10150,65386,79170.0,7800000.0
2016-02-05,10200,10400,10150,10400,37800,81120.0,7800000.0
2016-02-11,10000,10100,9700,9840,178729,76752.0,7800000.0
2016-02-12,9700,9790,9010,9010,147977,70278.0,7800000.0
2016-02-15,9000,9380,9000,9340,102172,72852.0,7800000.0
2016-02-16,9450,9620,9420,9510,67789,74178.0,7800000.0
2016-02-17,9750,10100,9540,9650,124555,75270.0,7800000.0
2016-02-18,9750,10150,9750,10000,98070,78000.0,7800000.0
2016-02-19,10050,10200,9900,10150,42224,79170.0,7800000.0
2016-02-22,10300,10750,10150,10650,189371,83070.0,7800000.0
2016-02-23,10700,10750,10450,10600,103210,82680.0,7800000.0
2016-02-24,10700,11450,10500,11100,200853,86580.0,7800000.0
2016-02-25,11250,11650,10850,11100,586830,86580.0,7800000.0
2016-02-26,11100,11550,10950,11400,244454,88920.0,7800000.0
2016-02-29,11800,11800,11250,11450,172588,89310.0,7800000.0
2016-03-02,11500,11650,11000,11100,150772,86580.0,7800000.0
2016-03-03,11200,11450,11050,11400,83449,88920.0,7800000.0
2016-03-04,11350,11400,11050,11300,71044,88140.0,7800000.0
2016-03-07,11500,11900,11100,11200,230712,87360.0,7800000.0
2016-03-08,11250,11300,10750,11200,134099,87360.0,7800000.0
2016-03-09,11150,11250,10900,10900,131728,85020.0,7800000.0
2016-03-10,11900,12450,11250,11250,1732703,87750.0,7800000.0
2016-03-11,11550,11600,10950,11200,397723,87360.0,7800000.0
2016-03-14,11200,11250,10700,10700,268619,83460.0,7800000.0
2016-03-15,10800,11400,10800,11000,303352,85800.0,7800000.0
2016-03-16,11200,11400,11000,11350,156881,88530.0,7800000.0
2016-03-17,11400,11550,11300,11350,100684,88530.0,7800000.0
2016-03-18,11500,11850,11400,11550,190825,90090.0,7800000.0
2016-03-21,11550,11600,11300,11400,135796,88920.0,7800000.0
2016-03-22,11400,11450,11150,11200,75271,87360.0,7800000.0
2016-03-23,11250,11950,11200,11850,391351,92430.0,7800000.0
2016-03-24,11750,11900,11550,11600,193619,90480.0,7800000.0
2016-03-25,11600,11800,11450,11500,118363,89700.0,7800000.0
2016-03-28,11400,12000,11300,11950,395532,93210.0,7800000.0
2016-03-29,11950,12200,11750,11950,209243,93210.0,7800000.0
2016-03-30,12100,12800,12000,12500,811181,97500.0,7800000.0
2016-03-31,12500,12550,12300,12500,126244,97500.0,7800000.0
2016-04-01,12550,12750,12000,12200,192041,95160.0,7800000.0
2016-04-04,12100,12450,12100,12400,135615,96720.0,7800000.0
2016-04-05,12400,12600,12100,12300,111437,95940.0,7800000.0
2016-04-06,12500,12900,12200,12200,328839,95160.0,7800000.0
2016-04-07,12250,12350,11750,11900,177460,92820.0,7800000.0
2016-04-08,11800,12150,11800,12100,126797,94380.0,7800000.0
2016-04-11,12150,12200,11850,11850,76078,92430.0,7800000.0
2016-04-12,11950,11950,11650,11650,115569,90870.0,7800000.0
2016-04-14,11650,11950,11500,11650,97877,90870.0,7800000.0
2016-04-15,11750,11800,11400,11600,76836,90480.0,7800000.0
2016-04-18,11650,11650,11300,11500,78785,89700.0,7800000.0
2016-04-19,11500,11800,11350,11800,111293,92040.0,7800000.0
2016-04-20,11900,11900,11700,11800,64979,92040.0,7800000.0
2016-04-21,11850,11900,11550,11650,81947,90870.0,7800000.0
2016-04-22,11600,11700,11500,11600,37144,90480.0,7800000.0
2016-04-25,11650,11750,11500,11500,66006,89700.0,7800000.0
2016-04-26,11500,11650,11350,11500,68948,89700.0,7800000.0
2016-04-27,11400,11600,11350,11500,52589,89700.0,7800000.0
2016-04-28,11600,11600,11250,11250,91992,87750.0,7800000.0
2016-04-29,11200,11500,11100,11400,56849,88920.0,7800000.0
2016-05-02,11350,11550,11000,11000,62693,85800.0,7800000.0
2016-05-03,11100,11150,10750,10950,77831,85410.0,7800000.0
2016-05-04,10900,10950,10550,10700,85870,83460.0,7800000.0
2016-05-09,10800,11050,10600,11050,65067,86190.0,7800000.0
2016-05-10,11000,11400,11000,11400,68077,88920.0,7800000.0
2016-05-11,11600,11600,11050,11300,63599,88140.0,7800000.0
2016-05-12,11250,11650,11150,11500,108227,89700.0,7800000.0
2016-05-13,11400,11650,11300,11600,75173,90480.0,7800000.0
2016-05-16,11600,11650,11400,11600,71537,90480.0,7800000.0
2016-05-17,11350,11350,10700,10950,195754,85410.0,7800000.0
2016-05-18,10900,11100,10400,10750,156720,83850.0,7800000.0
2016-05-19,10650,10750,10400,10650,68352,83070.0,7800000.0
2016-05-20,10650,10700,10400,10600,69293,82680.0,7800000.0
2016-05-23,10500,10650,10300,10350,96502,80730.0,7800000.0
2016-05-24,10350,10500,10050,10050,100998,78390.0,7800000.0
2016-05-25,10300,10300,10000,10000,86121,78000.0,7800000.0
2016-05-26,10150,10200,9960,10050,77589,78390.0,7800000.0
2016-05-27,10050,10200,9940,10200,67679,79560.0,7800000.0
2016-05-30,10100,10250,10000,10200,53055,79560.0,7800000.0
2016-05-31,10200,10300,10050,10200,76059,79560.0,7800000.0
2016-06-01,10250,10250,9970,9970,105171,77766.0,7800000.0
2016-06-02,9990,10150,9900,9990,79308,77922.0,7800000.0
2016-06-03,10000,10100,9650,9760,163382,76128.0,7800000.0
2016-06-07,9850,9850,9650,9690,68863,75582.0,7800000.0
2016-06-08,9690,9790,9600,9660,96996,75348.0,7800000.0
2016-06-09,9610,9680,9430,9470,76176,73866.0,7800000.0
2016-06-10,9410,9600,9400,9590,77805,74802.0,7800000.0
2016-06-13,9560,9570,9410,9500,59096,74100.0,7800000.0
2016-06-14,9540,9540,9240,9300,53825,72540.0,7800000.0
2016-06-15,9300,9440,9130,9300,33484,72540.0,7800000.0
2016-06-16,9300,9380,9010,9050,65018,70590.0,7800000.0
2016-06-17,9050,9450,9010,9130,61998,71214.0,7800000.0
2016-06-20,9200,9950,9150,9500,204957,74100.0,7800000.0
2016-06-21,9500,9620,9450,9470,37873,73866.0,7800000.0
2016-06-22,9550,9930,9440,9510,41292,74178.0,7800000.0
2016-06-23,9470,9500,9250,9250,46149,72150.0,7800000.0
2016-06-24,9380,9530,8640,8710,155682,67938.0,7800000.0
2016-06-27,8210,8850,8210,8750,68116,68250.0,7800000.0
2016-06-28,8600,9130,8600,9100,59581,70980.0,7800000.0
2016-06-29,9200,9300,9110,9250,36813,72150.0,7800000.0
2016-06-30,9360,9370,9200,9260,36979,72228.0,7800000.0
2016-07-01,9400,9500,9310,9380,55066,73164.0,7800000.0
2016-07-04,9390,9550,9310,9500,28120,74100.0,7800000.0
2016-07-05,9490,9580,9390,9560,16096,74568.0,7800000.0
2016-07-06,9560,9560,9280,9300,31151,72540.0,7800000.0
2016-07-07,9300,9670,9300,9600,54102,74880.0,7800000.0
2016-07-08,9700,9890,9550,9790,107770,76362.0,7800000.0
2016-07-11,9750,9960,9740,9810,53477,76518.0,7800000.0
2016-07-12,9760,9930,9640,9710,41165,75738.0,7800000.0
2016-07-13,9810,9900,9700,9720,52995,75816.0,7800000.0
2016-07-14,9780,9970,9740,9910,78944,77298.0,7800000.0
2016-07-15,9910,10150,9910,9930,100089,77454.0,7800000.0
2016-07-18,9980,10000,9830,10000,37613,78000.0,7800000.0
2016-07-19,10100,10150,9870,9870,43714,76986.0,7800000.0
2016-07-20,9870,9990,9840,9840,32545,76752.0,7800000.0
2016-07-21,9850,10100,9830,9890,45275,77142.0,7800000.0
2016-07-22,9890,9970,9810,9890,37415,77142.0,7800000.0
2016-07-25,9900,9960,9800,9800,29332,76440.0,7800000.0
2016-07-26,9800,9900,9750,9790,35153,76362.0,7800000.0
2016-07-27,9850,9870,9670,9750,70700,76050.0,7800000.0
2016-07-28,9770,9880,9660,9660,76254,75348.0,7800000.0
2016-07-29,9650,9730,9400,9400,92748,73320.0,7800000.0
2016-08-01,9670,10250,9550,10100,251311,78780.0,7800000.0
2016-08-02,10200,10700,10100,10550,325939,82290.0,7800000.0
2016-08-03,10550,10550,10100,10300,150920,80340.0,7800000.0
2016-08-04,10350,11100,10200,11000,327628,85800.0,7800000.0
2016-08-05,11100,11250,10700,11200,263427,87360.0,7800000.0
2016-08-08,11100,11150,10650,10800,103530,84240.0,7800000.0
2016-08-09,10800,10850,10350,10500,140054,81900.0,7800000.0
2016-08-10,10600,10600,10150,10300,118243,80340.0,7800000.0
2016-08-11,10300,10400,10050,10200,106128,79560.0,7800000.0
2016-08-12,10200,10350,9900,10200,135628,79560.0,7800000.0
2016-08-16,10200,10850,10050,10250,314189,79950.0,7800000.0
2016-08-17,9950,9970,9500,9500,339795,74100.0,7800000.0
2016-08-18,9600,9720,9430,9570,83909,74646.0,7800000.0
2016-08-19,9530,9710,9500,9620,52721,75036.0,7800000.0
2016-08-22,9630,9880,9490,9500,82570,74100.0,7800000.0
2016-08-23,9570,9980,9510,9900,134762,77220.0,7800000.0
2016-08-24,10850,12000,10300,10400,2229790,81120.0,7800000.0
2016-08-25,10350,10700,10050,10200,328346,79560.0,7800000.0
2016-08-26,10200,10400,9860,10100,229798,78780.0,7800000.0
2016-08-29,10100,10150,9750,9790,170664,76362.0,7800000.0
2016-08-30,9810,10100,9790,9810,87126,76518.0,7800000.0
2016-08-31,9900,9920,9630,9700,89716,75660.0,7800000.0
2016-09-01,9770,9930,9650,9700,71735,75660.0,7800000.0
2016-09-02,9720,9950,9720,9900,65355,77220.0,7800000.0
2016-09-05,9950,10400,9940,10350,171136,80730.0,7800000.0
2016-09-06,10400,10700,10100,10400,178585,81120.0,7800000.0
2016-09-07,10400,10550,10300,10400,100539,81120.0,7800000.0
2016-09-08,10400,10450,9960,9960,104681,77688.0,7800000.0
2016-09-09,9910,10000,9760,10000,63129,78000.0,7800000.0
2016-09-12,9610,9910,9480,9500,190345,74100.0,7800000.0
2016-09-13,9720,9740,9600,9690,54831,75582.0,7800000.0
2016-09-19,9690,9850,9500,9690,43238,75582.0,7800000.0
2016-09-20,9780,9890,9610,9820,63361,76596.0,7800000.0
2016-09-21,9920,10250,9750,10100,130120,78780.0,7800000.0
2016-09-22,10250,10350,10050,10200,123846,79560.0,7800000.0
2016-09-23,10200,10600,10050,10250,130018,79950.0,7800000.0
2016-09-26,10150,10400,10150,10250,51230,79950.0,7800000.0
2016-09-27,10050,10350,10050,10350,52418,80730.0,7800000.0
2016-09-28,10250,10550,10150,10150,104709,79170.0,7800000.0
2016-09-29,10250,10350,10100,10100,47989,78780.0,7800000.0
2016-09-30,10050,10250,9890,9950,75299,77610.0,7800000.0
2016-10-04,10050,10500,10050,10500,146526,81900.0,7800000.0
2016-10-05,10550,10550,10350,10350,57246,80730.0,7800000.0
2016-10-06,10350,10850,10300,10850,197485,84630.0,7800000.0
2016-10-07,10800,10900,10500,10650,130960,83070.0,7800000.0
2016-10-10,10650,10750,10150,10250,113936,79950.0,7800000.0
2016-10-11,10550,10550,10250,10300,80808,80340.0,7800000.0
2016-10-12,10200,10400,10050,10350,90489,80730.0,7800000.0
2016-10-13,10400,10800,10350,10500,160096,81900.0,7800000.0
2016-10-14,10450,13400,10450,12050,4255496,93990.0,7800000.0
2016-10-17,12700,13250,12050,12350,1675000,96330.0,7800000.0
2016-10-18,12100,13900,12100,13250,2233318,103350.0,7800000.0
2016-10-19,13350,13450,12900,13050,714540,101790.0,7800000.0
2016-10-20,13050,13100,12000,12450,1099379,97110.0,7800000.0
2016-10-21,12500,13300,12400,12650,750399,98670.0,7800000.0
2016-10-24,12600,14100,12400,13900,1338991,108420.0,7800000.0
2016-10-25,13900,13950,13200,13500,648671,105300.0,7800000.0
2016-10-26,13500,14250,13100,13800,918668,107640.0,7800000.0
2016-10-27,13500,14350,13500,13950,647564,108810.0,7800000.0
2016-10-28,13800,13900,13200,13700,491165,106860.0,7800000.0
2016-10-31,13500,13650,12800,13150,394576,102570.0,7800000.0
2016-11-01,12950,13350,12750,13000,316719,101400.0,7800000.0
2016-11-02,12850,13100,12250,12350,292444,96330.0,7800000.0
2016-11-03,12350,12900,12300,12500,236408,97500.0,7800000.0
2016-11-04,12450,13150,12350,12650,417146,98670.0,7800000.0
2016-11-07,12750,13100,12550,13100,243603,102180.0,7800000.0
2016-11-08,13100,13300,12850,12900,160440,100620.0,7800000.0
2016-11-09,13050,13250,11350,12150,547620,94770.0,7800000.0
2016-11-10,12600,12650,12200,12400,202848,96720.0,7800000.0
2016-11-11,12250,12600,12100,12150,128195,94770.0,7800000.0
2016-11-14,12100,12350,11800,12000,175616,93600.0,7800000.0
2016-11-15,12100,12100,11550,11950,341412,93210.0,7800000.0
2016-11-16,12150,12900,11950,12000,496271,93600.0,7800000.0
2016-11-17,12100,12200,11550,11550,221683,90090.0,7800000.0
2016-11-18,11600,11900,11500,11650,148622,90870.0,7800000.0
2016-11-21,11650,11800,11250,11250,138890,87750.0,7800000.0
2016-11-22,11350,12250,11200,12000,510156,93600.0,7800000.0
2016-11-23,12100,12150,11350,11450,279683,89310.0,7800000.0
2016-11-24,11500,11700,11200,11450,166590,89310.0,7800000.0
2016-11-25,11400,11650,11150,11300,151994,88140.0,7800000.0
2016-11-28,11350,11500,11150,11300,69202,88140.0,7800000.0
