인터로조(119610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-12-18,16487,16487,16344,16392,18355,184040.0,10700000.0
2013-12-19,16487,16582,16391,16392,27295,184040.0,10700000.0
2013-12-20,16487,16487,16344,16344,85184,183505.0,10700000.0
2013-12-23,16391,16582,16391,16392,41645,184040.0,10700000.0
2013-12-24,16439,16487,16200,16344,32736,183505.0,10700000.0
2013-12-26,16249,16439,16200,16344,46946,183505.0,10700000.0
2013-12-27,16296,16867,16296,16726,28177,187785.0,10700000.0
2013-12-30,16629,17105,16629,17059,32623,191530.0,10700000.0
2014-01-02,17249,18916,17249,18584,162524,208650.0,10700000.0
2014-01-03,18631,18869,18201,18536,89171,208115.0,10700000.0
2014-01-06,18583,19059,18536,18870,69476,211860.0,10700000.0
2014-01-07,18774,19059,18583,19061,69193,214000.0,10700000.0
2014-01-08,19250,19965,19154,19823,105383,222560.0,10700000.0
2014-01-09,19774,19774,19202,19299,71744,216675.0,10700000.0
2014-01-10,19298,19298,18583,19299,75019,216675.0,10700000.0
2014-01-13,19298,19536,19202,19346,37782,217210.0,10700000.0
2014-01-14,19584,19727,18964,19251,37363,216140.0,10700000.0
2014-01-15,19059,19536,18726,19346,40702,217210.0,10700000.0
2014-01-16,19154,19489,19059,19251,25873,216140.0,10700000.0
2014-01-17,19346,19822,19107,19776,64214,222025.0,10700000.0
2014-01-20,19632,20155,19489,19823,107336,222560.0,10700000.0
2014-01-21,19917,20155,19632,19919,35816,223630.0,10700000.0
2014-01-22,19727,19917,19536,19632,20497,220420.0,10700000.0
2014-01-23,19727,19822,19346,19632,13428,220420.0,10700000.0
2014-01-24,19632,20489,19536,20299,68837,227910.0,10700000.0
2014-01-27,19822,20250,19727,20014,38825,224700.0,10700000.0
2014-01-28,20060,20108,19632,20014,26799,224700.0,10700000.0
2014-01-29,20299,20489,20060,20442,21477,229515.0,10700000.0
2014-02-03,20442,20680,20155,20490,24419,230050.0,10700000.0
2014-02-04,20108,20347,19822,20204,28918,226840.0,10700000.0
2014-02-05,20299,20918,20299,20776,47342,233260.0,10700000.0
2014-02-06,20965,21251,20537,20967,20745,235400.0,10700000.0
2014-02-07,21061,21251,20489,21157,29499,237540.0,10700000.0
2014-02-10,20965,21108,20823,20872,23339,234330.0,10700000.0
2014-02-11,20680,20965,20632,20967,55335,235400.0,10700000.0
2014-02-12,21300,21300,20870,20967,41241,235400.0,10700000.0
2014-02-13,21108,21108,20870,20872,24099,234330.0,10700000.0
2014-02-14,20965,22014,20870,21920,115796,246100.0,10700000.0
2014-02-17,21776,22061,21776,21968,49452,246635.0,10700000.0
2014-02-18,21966,22300,21728,22110,60808,248240.0,10700000.0
2014-02-19,22204,22204,21728,21920,43139,246100.0,10700000.0
2014-02-20,22061,22204,21728,21920,51173,246100.0,10700000.0
2014-02-21,22157,22157,21156,21491,83242,241285.0,10700000.0
2014-02-24,21395,21395,20394,20967,107156,235400.0,10700000.0
2014-02-25,21108,21395,20965,21395,78817,240215.0,10700000.0
2014-02-26,21395,21966,21156,21491,56245,241285.0,10700000.0
2014-02-27,21490,22014,21490,21920,44931,246100.0,10700000.0
2014-02-28,22109,22776,21919,22253,51137,249845.0,10700000.0
2014-03-03,22252,22824,21966,22396,29507,251450.0,10700000.0
2014-03-04,22491,22586,22300,22348,12595,250915.0,10700000.0
2014-03-05,22491,22586,21919,22015,46372,247170.0,10700000.0
2014-03-06,21966,22157,21823,21920,35033,246100.0,10700000.0
2014-03-07,21919,22586,21871,22206,19121,249310.0,10700000.0
2014-03-10,22634,22776,22014,22253,22291,249845.0,10700000.0
2014-03-11,22491,22491,21919,21968,25276,246635.0,10700000.0
2014-03-12,21728,21966,20918,21062,88880,236470.0,10700000.0
2014-03-13,21156,21823,21108,21633,81694,242890.0,10700000.0
2014-03-14,21251,21347,20775,20776,80193,233260.0,10700000.0
2014-03-17,20965,21633,20394,20776,45787,233260.0,10700000.0
2014-03-18,21347,21442,20585,21300,29970,239145.0,10700000.0
2014-03-19,21203,21347,20823,21157,28751,237540.0,10700000.0
2014-03-20,21013,21442,20537,21062,38333,236470.0,10700000.0
2014-03-21,21061,21823,21061,21825,44644,245030.0,10700000.0
2014-03-24,22061,22348,21300,21300,37487,239145.0,10700000.0
2014-03-25,21490,21490,20775,21062,34059,236470.0,10700000.0
2014-03-26,21251,21300,20965,21205,23969,238075.0,10700000.0
2014-03-27,21203,21300,20965,21062,19487,236470.0,10700000.0
2014-03-28,21061,21061,20632,20680,18363,232190.0,10700000.0
2014-03-31,21347,21347,20632,20728,12255,232725.0,10700000.0
2014-04-01,20585,21300,20585,21300,18486,239145.0,10700000.0
2014-04-02,21538,21871,21061,21872,85551,245565.0,10700000.0
2014-04-03,21966,22014,21538,21729,63752,243960.0,10700000.0
2014-04-04,21919,22014,21538,21872,33273,245565.0,10700000.0
2014-04-07,21395,21633,20965,21157,17485,237540.0,10700000.0
2014-04-08,21156,21442,20965,21253,7229,238610.0,10700000.0
2014-04-09,21442,21442,20585,20585,19231,231120.0,10700000.0
2014-04-10,20489,21108,20489,20680,8651,232190.0,10700000.0
2014-04-11,20680,21156,20632,20680,9377,232190.0,10700000.0
2014-04-14,20585,20965,20489,20537,14837,230585.0,10700000.0
2014-04-15,20442,21061,20442,20824,5419,233795.0,10700000.0
2014-04-16,20727,20775,20394,20585,25806,231120.0,10700000.0
2014-04-17,20489,20537,19536,19823,66071,222560.0,10700000.0
2014-04-18,19679,20203,19679,19871,15174,223095.0,10700000.0
2014-04-21,19870,20347,19536,20299,12981,227910.0,10700000.0
2014-04-22,20442,20442,19917,20157,6578,226305.0,10700000.0
2014-04-23,19917,20155,19774,19919,16410,223630.0,10700000.0
2014-04-24,19917,19965,19632,19632,14391,220420.0,10700000.0
2014-04-25,19774,19774,19393,19394,17703,217745.0,10700000.0
2014-04-28,19154,19822,19154,19727,19763,221490.0,10700000.0
2014-04-29,19250,19774,19250,19680,12459,220955.0,10700000.0
2014-04-30,19727,20012,19393,19632,20647,220420.0,10700000.0
2014-05-02,19536,19917,19393,19727,22574,221490.0,10700000.0
2014-05-07,19536,20155,19536,19919,14509,223630.0,10700000.0
2014-05-08,20203,20299,19774,19823,16744,222560.0,10700000.0
2014-05-09,19774,20012,19584,19823,15114,222560.0,10700000.0
2014-05-12,20012,20012,19632,19966,15136,224165.0,10700000.0
2014-05-13,19965,20299,19917,20204,10805,226840.0,10700000.0
2014-05-14,20203,20727,20012,20728,21456,232725.0,10700000.0
2014-05-15,20680,21776,20680,20919,57753,234865.0,10700000.0
2014-05-16,20870,21442,20060,20680,28488,232190.0,10700000.0
2014-05-19,20918,21251,20870,20967,31929,235400.0,10700000.0
2014-05-20,20489,20918,20394,20633,20888,231655.0,10700000.0
2014-05-21,20632,20965,20442,20633,8371,231655.0,10700000.0
2014-05-22,20775,20775,20394,20585,13413,231120.0,10700000.0
2014-05-23,20299,20775,20299,20347,11901,228445.0,10700000.0
2014-05-26,20155,20632,20155,20442,17024,229515.0,10700000.0
2014-05-27,20537,20680,20060,20252,11788,227375.0,10700000.0
2014-05-28,20489,20489,20250,20490,9733,230050.0,10700000.0
2014-05-29,20632,20632,19774,19776,39102,222025.0,10700000.0
2014-05-30,19822,21251,19822,20442,13991,229515.0,10700000.0
2014-06-02,20442,20442,19965,20014,10024,224700.0,10700000.0
2014-06-03,20012,20347,19965,20347,40964,228445.0,10700000.0
2014-06-05,20203,20203,19441,19632,39189,220420.0,10700000.0
2014-06-09,19679,19965,19107,19489,24884,218815.0,10700000.0
2014-06-10,19489,19632,19250,19299,11066,216675.0,10700000.0
2014-06-11,19441,19870,19107,19346,7831,217210.0,10700000.0
2014-06-12,19489,19536,19250,19537,7509,219350.0,10700000.0
2014-06-13,19584,19679,19346,19632,4876,220420.0,10700000.0
2014-06-16,19441,19584,19154,19346,6435,217210.0,10700000.0
2014-06-17,19346,19584,19250,19489,9634,218815.0,10700000.0
2014-06-18,19393,19584,19250,19442,10913,218280.0,10700000.0
2014-06-19,19346,19393,18583,18584,34049,208650.0,10700000.0
2014-06-20,18583,18964,18583,18727,22820,210255.0,10700000.0
2014-06-23,19059,19154,18821,19156,53479,215070.0,10700000.0
2014-06-24,19107,20155,19107,19871,13330,223095.0,10700000.0
2014-06-25,19870,19917,19536,19871,109266,223095.0,10700000.0
2014-06-26,19917,20347,19727,20299,10772,227910.0,10700000.0
2014-06-27,20299,20347,20155,20347,7315,228445.0,10700000.0
2014-06-30,20965,20965,20347,20680,20166,232190.0,10700000.0
2014-07-01,20775,20870,20299,20728,12005,232725.0,10700000.0
2014-07-02,20680,20918,20632,20680,17521,232190.0,10700000.0
2014-07-03,20585,20965,20585,20824,7527,233795.0,10700000.0
2014-07-04,20965,21203,20823,21110,10912,237005.0,10700000.0
2014-07-07,20965,21300,20870,21110,11411,237005.0,10700000.0
2014-07-08,21538,21538,20537,21395,12184,240215.0,10700000.0
2014-07-09,21442,21442,20823,21253,26089,238610.0,10700000.0
2014-07-10,21108,21347,20870,21157,14850,237540.0,10700000.0
2014-07-11,21156,21203,20632,20872,49501,234330.0,10700000.0
2014-07-14,20965,21395,20775,21300,23826,239145.0,10700000.0
2014-07-15,21395,21395,20823,20967,18759,235400.0,10700000.0
2014-07-16,21108,21108,20537,20967,14830,235400.0,10700000.0
2014-07-17,20823,21061,20632,20728,13135,232725.0,10700000.0
2014-07-18,20489,21156,20489,20967,8579,235400.0,10700000.0
2014-07-21,21156,21156,20680,20919,5886,234865.0,10700000.0
2014-07-22,20965,20965,20727,20872,8181,234330.0,10700000.0
2014-07-23,20775,20823,20299,20490,29671,230050.0,10700000.0
2014-07-24,20680,20680,19965,20299,19429,227910.0,10700000.0
2014-07-25,20394,20489,20012,20490,5939,230050.0,10700000.0
2014-07-28,20680,20680,19965,20347,16039,228445.0,10700000.0
2014-07-29,20012,20060,19346,19537,41862,219350.0,10700000.0
2014-07-30,19536,19965,19012,19204,63320,215605.0,10700000.0
2014-07-31,19298,19489,18869,19061,55952,214000.0,10700000.0
2014-08-01,19059,19346,18916,19061,53966,214000.0,10700000.0
2014-08-04,19298,19298,18631,19156,27549,215070.0,10700000.0
2014-08-05,19250,19250,18678,19013,27079,213465.0,10700000.0
2014-08-06,19012,19441,18821,19346,10225,217210.0,10700000.0
2014-08-07,19584,19822,18869,19013,18288,213465.0,10700000.0
2014-08-08,19298,19298,18536,18584,32263,208650.0,10700000.0
2014-08-11,18631,18964,18106,18155,29073,203835.0,10700000.0
2014-08-12,18298,18583,17297,17631,36657,197950.0,10700000.0
2014-08-13,17630,18869,17344,18870,37562,211860.0,10700000.0
2014-08-14,19012,19489,19012,19299,23669,216675.0,10700000.0
2014-08-18,19298,19393,18964,19299,12042,216675.0,10700000.0
2014-08-19,19298,19346,18869,19013,14000,213465.0,10700000.0
2014-08-20,18916,19107,18298,18631,28727,209185.0,10700000.0
2014-08-21,18345,19154,18345,19061,10939,214000.0,10700000.0
2014-08-22,19250,19346,19012,19346,19965,217210.0,10700000.0
2014-08-25,19536,19917,18583,19823,43291,222560.0,10700000.0
2014-08-26,19965,19965,19107,19489,18885,218815.0,10700000.0
2014-08-27,19346,19917,19346,19727,26486,221490.0,10700000.0
2014-08-28,19727,19870,19441,19537,6235,219350.0,10700000.0
2014-08-29,19202,19536,19154,19156,9607,215070.0,10700000.0
2014-09-01,19059,19441,18869,19108,16446,214535.0,10700000.0
2014-09-02,19346,19346,19059,19061,12262,214000.0,10700000.0
2014-09-03,19012,19917,19012,19919,23222,223630.0,10700000.0
2014-09-04,19917,19917,19012,19299,32180,216675.0,10700000.0
2014-09-05,19298,19536,19202,19489,4400,218815.0,10700000.0
2014-09-11,19679,20870,19536,20872,47259,234330.0,10700000.0
2014-09-12,20965,21108,20585,21062,40081,236470.0,10700000.0
2014-09-15,20632,21156,19965,21062,40128,236470.0,10700000.0
2014-09-16,21061,21395,20775,21348,28654,239680.0,10700000.0
2014-09-17,21251,21442,21061,21348,24718,239680.0,10700000.0
2014-09-18,21347,21442,20965,21205,15809,238075.0,10700000.0
2014-09-19,21203,21395,20823,21348,41213,239680.0,10700000.0
2014-09-22,21156,21538,20965,21015,16526,235935.0,10700000.0
2014-09-23,21013,21300,20870,21110,13991,237005.0,10700000.0
2014-09-24,20870,21013,20585,20872,16216,234330.0,10700000.0
2014-09-25,20870,20965,20680,20824,6148,233795.0,10700000.0
2014-09-26,20823,20823,20394,20395,12073,228980.0,10700000.0
2014-09-29,20918,20918,20155,20442,11838,229515.0,10700000.0
2014-09-30,20442,20870,20250,20776,7983,233260.0,10700000.0
2014-10-01,21251,21251,20347,20776,13147,233260.0,10700000.0
2014-10-02,20442,21108,20347,21062,30541,236470.0,10700000.0
2014-10-06,21395,21395,20965,21110,21979,237005.0,10700000.0
2014-10-07,21108,21251,20918,21110,18799,237005.0,10700000.0
2014-10-08,21061,21061,20489,20824,10996,233795.0,10700000.0
2014-10-10,20965,20965,20299,20872,8519,234330.0,10700000.0
2014-10-13,20870,20870,20203,20490,23514,230050.0,10700000.0
2014-10-14,20012,20775,20012,20680,10113,232190.0,10700000.0
2014-10-15,20775,21823,20155,21300,13321,239145.0,10700000.0
2014-10-16,21823,21823,20680,20776,8712,233260.0,10700000.0
2014-10-17,20870,21013,20537,20776,13086,233260.0,10700000.0
2014-10-20,20680,20823,20250,20490,11123,230050.0,10700000.0
2014-10-21,20537,20537,19679,20204,25248,226840.0,10700000.0
2014-10-22,20394,20537,20012,20395,19685,228980.0,10700000.0
2014-10-23,20155,20442,19727,19823,22464,222560.0,10700000.0
2014-10-24,20012,20155,19584,19823,16108,222560.0,10700000.0
2014-10-27,20299,20299,19584,20061,9312,225235.0,10700000.0
2014-10-28,20347,20347,19489,19776,11042,222025.0,10700000.0
2014-10-29,19870,19917,19250,19776,16702,222025.0,10700000.0
2014-10-30,19774,20060,19679,19680,14065,220955.0,10700000.0
2014-10-31,19965,19965,18774,19204,39969,215605.0,10700000.0
2014-11-03,19298,19679,18821,19013,17443,213465.0,10700000.0
2014-11-04,19298,19346,18726,18727,11270,210255.0,10700000.0
2014-11-05,18869,19822,18106,18393,29641,206510.0,10700000.0
2014-11-06,18964,18964,17725,18966,20187,212930.0,10700000.0
2014-11-07,18964,18964,17868,18536,26519,208115.0,10700000.0
2014-11-10,18536,18536,17153,18250,53391,204905.0,10700000.0
2014-11-11,18106,18964,17487,17631,48259,197950.0,10700000.0
2014-11-12,17773,18440,17392,18298,38517,205440.0,10700000.0
2014-11-13,18583,18583,18106,18584,26659,208650.0,10700000.0
2014-11-14,19059,19059,17583,18203,37764,204370.0,10700000.0
2014-11-17,17916,18201,17773,17822,11373,200090.0,10700000.0
2014-11-18,17868,18106,17440,17535,16469,196880.0,10700000.0
2014-11-19,17773,18393,17535,18393,21758,206510.0,10700000.0
2014-11-20,18345,18345,17725,18012,20884,202230.0,10700000.0
2014-11-21,18106,18106,17630,17726,8366,199020.0,10700000.0
2014-11-24,17773,17773,17440,17631,12277,197950.0,10700000.0
2014-11-25,17868,17868,17249,17250,17960,193670.0,10700000.0
2014-11-26,17297,17725,17153,17488,9101,196345.0,10700000.0
2014-11-27,17487,17916,17392,17726,11899,199020.0,10700000.0
2014-11-28,17535,17821,17392,17631,6054,197950.0,10700000.0
2014-12-01,17630,17630,17249,17631,8909,197950.0,10700000.0
2014-12-02,17392,17487,17297,17440,12282,195810.0,10700000.0
2014-12-03,17249,17487,17153,17488,23004,196345.0,10700000.0
2014-12-04,17297,17440,16820,17059,33654,191530.0,10700000.0
2014-12-05,17201,17392,16915,17297,21539,194205.0,10700000.0
2014-12-08,17440,17630,17153,17631,23652,197950.0,10700000.0
2014-12-09,17487,17487,17105,17250,10717,193670.0,10700000.0
2014-12-10,17249,17344,17058,17250,5874,193670.0,10700000.0
2014-12-11,17249,17344,16867,17250,11115,193670.0,10700000.0
2014-12-12,17297,17344,16915,17250,9950,193670.0,10700000.0
2014-12-15,17344,17344,16867,17250,10247,193670.0,10700000.0
2014-12-16,17440,17440,16963,17107,5692,192065.0,10700000.0
2014-12-17,17153,17297,16915,16917,12062,189925.0,10700000.0
2014-12-18,17010,17249,16772,17250,17819,193670.0,10700000.0
2014-12-19,17297,17297,16963,16964,12780,190460.0,10700000.0
2014-12-22,17249,17249,16915,16917,11188,189925.0,10700000.0
2014-12-23,16963,17630,16963,17202,10865,193135.0,10700000.0
2014-12-24,17392,17487,17201,17440,9228,195810.0,10700000.0
2014-12-26,17392,17392,17105,17155,12001,192600.0,10700000.0
2014-12-29,17153,17392,17010,17393,5381,195275.0,10700000.0
2014-12-30,17535,18059,17392,18060,13809,202765.0,10700000.0
2015-01-02,18106,18250,17821,18250,18893,204905.0,10700000.0
2015-01-05,18106,18869,17868,18775,16425,210790.0,10700000.0
2015-01-06,18678,18678,18154,18155,6533,203835.0,10700000.0
2015-01-07,18154,18440,17725,18155,8137,203835.0,10700000.0
2015-01-08,18440,18440,17868,18203,6361,204370.0,10700000.0
2015-01-09,18488,18488,18011,18060,5951,202765.0,10700000.0
2015-01-12,18011,19059,18011,18823,26641,211325.0,10700000.0
2015-01-13,18821,18869,18201,18536,10439,208115.0,10700000.0
2015-01-14,18536,18536,17821,18393,15990,206510.0,10700000.0
2015-01-15,18059,18393,17821,18012,43271,202230.0,10700000.0
2015-01-16,18059,18201,17821,18108,36478,203300.0,10700000.0
2015-01-19,18011,18059,17821,17870,8729,200625.0,10700000.0
2015-01-20,18011,18393,17678,18250,31956,204905.0,10700000.0
2015-01-21,18298,18345,17916,17917,8841,201160.0,10700000.0
2015-01-22,17916,18440,17821,18108,20475,203300.0,10700000.0
2015-01-23,17678,18583,17678,18393,14618,206510.0,10700000.0
2015-01-26,18774,18774,17963,18775,25913,210790.0,10700000.0
2015-01-27,18726,18726,18201,18488,13109,207580.0,10700000.0
2015-01-28,18536,18536,18059,18393,17075,206510.0,10700000.0
2015-01-29,18440,18774,17916,18393,18083,206510.0,10700000.0
2015-01-30,18869,18869,18201,18346,14064,205975.0,10700000.0
2015-02-02,18678,18678,18106,18250,16643,204905.0,10700000.0
2015-02-03,18250,19012,18106,18918,24446,212395.0,10700000.0
2015-02-04,19346,19584,19012,19442,51804,218280.0,10700000.0
2015-02-05,19441,19584,18964,19299,30297,216675.0,10700000.0
2015-02-06,19441,19489,19154,19299,29057,216675.0,10700000.0
2015-02-09,19298,19870,18916,19108,16470,214535.0,10700000.0
2015-02-10,19346,19346,18726,18727,16365,210255.0,10700000.0
2015-02-11,19059,19107,18583,19108,18448,214535.0,10700000.0
2015-02-12,19107,19346,18774,19108,23163,214535.0,10700000.0
2015-02-13,19154,19870,18869,19632,35073,220420.0,10700000.0
2015-02-16,19917,20347,19536,20347,29852,228445.0,10700000.0
2015-02-17,20108,20489,19822,20347,32929,228445.0,10700000.0
2015-02-23,20155,20394,19536,19537,17470,219350.0,10700000.0
2015-02-24,19679,20012,19298,19823,21263,222560.0,10700000.0
2015-02-25,20108,20155,19727,19919,12990,223630.0,10700000.0
2015-02-26,19965,20489,19965,20490,17385,230050.0,10700000.0
2015-02-27,20870,20870,20060,20109,6778,225770.0,10700000.0
2015-03-02,20489,20823,20060,20442,14812,229515.0,10700000.0
2015-03-03,20632,20823,20155,20728,12435,232725.0,10700000.0
2015-03-04,20727,20870,20347,20490,16447,230050.0,10700000.0
2015-03-05,20250,20775,20155,20442,20280,229515.0,10700000.0
2015-03-06,20442,20442,19346,19776,38479,222025.0,10700000.0
2015-03-09,19774,20299,19632,19727,13092,221490.0,10700000.0
2015-03-10,19965,20203,19536,20014,16308,224700.0,10700000.0
2015-03-11,19917,20155,19727,19919,9529,223630.0,10700000.0
2015-03-12,20108,20108,19489,19776,20515,222025.0,10700000.0
2015-03-13,19774,19965,19441,19584,11845,219885.0,10700000.0
2015-03-16,19441,19870,19250,19871,13138,223095.0,10700000.0
2015-03-17,19679,19917,19298,19919,10511,223630.0,10700000.0
2015-03-18,19917,20012,19393,19871,14729,223095.0,10700000.0
2015-03-19,19679,19822,19441,19537,10219,219350.0,10700000.0
2015-03-20,19727,19870,18964,19204,20542,215605.0,10700000.0
2015-03-23,19346,20060,19298,20014,20911,224700.0,10700000.0
2015-03-24,19822,20108,19489,19680,19971,220955.0,10700000.0
2015-03-25,19632,19870,19536,19727,5292,221490.0,10700000.0
2015-03-26,19727,20155,19012,19156,28189,215070.0,10700000.0
2015-03-27,19202,19822,19154,19584,28007,219885.0,10700000.0
2015-03-30,19536,19727,19250,19680,14632,220955.0,10700000.0
2015-03-31,19679,20347,19584,20252,31086,227375.0,10700000.0
2015-04-01,20060,20299,19822,19966,29142,224165.0,10700000.0
2015-04-02,20250,20442,19965,20204,40501,226840.0,10700000.0
2015-04-03,20060,20489,20060,20299,18418,227910.0,10700000.0
2015-04-06,20012,20489,19965,20347,17734,228445.0,10700000.0
2015-04-07,20299,20394,20155,20347,14757,228445.0,10700000.0
2015-04-08,20442,20442,20108,20395,14465,228980.0,10700000.0
2015-04-09,20394,20680,20203,20442,29332,229515.0,10700000.0
2015-04-10,20585,20870,20347,20442,24907,229515.0,10700000.0
2015-04-13,20585,20727,20012,20157,30731,226305.0,10700000.0
2015-04-14,20299,20585,19965,20252,25090,227375.0,10700000.0
2015-04-15,20250,20394,19965,20347,22246,228445.0,10700000.0
2015-04-16,20394,20680,20108,20299,14408,227910.0,10700000.0
2015-04-17,20394,20489,19965,20442,46485,229515.0,10700000.0
2015-04-20,20442,20537,20108,20347,21886,228445.0,10700000.0
2015-04-21,20442,20442,20060,20252,14150,227375.0,10700000.0
2015-04-22,20918,22824,20203,21300,208740,239145.0,10700000.0
2015-04-23,22252,22252,21203,21395,110759,240215.0,10700000.0
2015-04-24,21395,21442,20299,20585,31251,231120.0,10700000.0
2015-04-27,20585,21061,20442,20633,14712,231655.0,10700000.0
2015-04-28,20632,21919,20632,21538,93079,243538.0,10776000.0
2015-04-29,21585,21680,21108,21491,66430,242999.0,10776000.0
2015-04-30,21538,21538,21108,21538,27194,243538.0,10776000.0
2015-05-04,21442,21776,20203,20252,30477,228990.0,10776000.0
2015-05-06,20250,21203,20012,20633,30484,233300.0,10776000.0
2015-05-07,20585,20585,19202,20204,39412,228451.0,10776000.0
2015-05-08,20203,20918,19774,20919,26627,236533.0,10776000.0
2015-05-11,21108,21108,20012,20872,35692,235994.0,10776000.0
2015-05-12,20870,20870,20347,20347,36382,230068.0,10776000.0
2015-05-13,20347,20727,19917,20585,71965,232762.0,10776000.0
2015-05-14,20918,21347,20727,21157,49899,239227.0,10776000.0
2015-05-15,21251,21442,21013,21253,32869,240305.0,10776000.0
2015-05-18,21490,22681,21347,22682,200950,256469.0,10776000.0
2015-05-19,22729,23682,22729,23492,159000,265628.0,10776000.0
2015-05-20,24015,24445,23491,24255,161707,274249.0,10776000.0
2015-05-21,23825,24349,23157,24112,94908,272633.0,10776000.0
2015-05-22,24587,26159,23920,24683,88203,279098.0,10776000.0
2015-05-26,25254,25254,23825,24207,57227,273710.0,10776000.0
2015-05-27,23825,25016,23300,24635,108593,278560.0,10776000.0
2015-05-28,24921,24921,23729,24778,65624,280176.0,10776000.0
2015-05-29,24158,24683,24158,24540,30675,277482.0,10776000.0
2015-06-01,24683,24778,24015,24255,42056,274249.0,10776000.0
2015-06-02,24683,25921,24206,25446,126814,287719.0,10776000.0
2015-06-03,25921,27923,24635,26684,139678,301728.0,10776000.0
2015-06-04,26970,27350,25588,25875,66219,292568.0,10776000.0
2015-06-05,25588,25731,24492,24874,78405,281254.0,10776000.0
2015-06-08,24873,26398,24158,26256,48198,296879.0,10776000.0
2015-06-09,26398,26398,25398,25398,35180,287180.0,10776000.0
2015-06-10,25398,26636,25398,25970,41126,293646.0,10776000.0
2015-06-11,25969,26541,25731,26208,35182,296340.0,10776000.0
2015-06-12,26636,26636,25540,25875,33480,292568.0,10776000.0
2015-06-15,25826,27637,25826,27590,52227,311965.0,10776000.0
2015-06-16,27827,27875,26732,27638,49790,312504.0,10776000.0
2015-06-17,28590,28971,27923,28876,117427,326513.0,10776000.0
2015-06-18,28876,31401,28590,30878,213037,349142.0,10776000.0
2015-06-19,30305,31545,30210,30974,78875,350220.0,10776000.0
2015-06-22,30972,31925,30067,31878,83777,360457.0,10776000.0
2015-06-23,32401,32974,31497,31831,49208,359918.0,10776000.0
2015-06-24,31783,33927,31353,33118,69966,374466.0,10776000.0
2015-06-25,33355,36404,33355,34309,72191,387936.0,10776000.0
2015-06-26,34689,35166,34117,34500,81230,390091.0,10776000.0
2015-06-29,34308,34785,33069,33261,68854,376082.0,10776000.0
2015-06-30,32306,33259,31068,33213,99895,375544.0,10776000.0
2015-07-01,33212,35261,32688,33737,58423,381470.0,10776000.0
2015-07-02,34117,34117,32736,32831,58966,371233.0,10776000.0
2015-07-03,32640,33594,31449,33356,33528,377160.0,10776000.0
2015-07-06,32593,33641,31830,32593,76063,368539.0,10776000.0
2015-07-07,33259,34880,31449,32593,116867,368539.0,10776000.0
2015-07-08,33355,33355,30305,31307,75653,353992.0,10776000.0
2015-07-09,30830,31735,29591,31259,55836,353453.0,10776000.0
2015-07-10,31020,33307,31020,31259,42517,353453.0,10776000.0
2015-07-13,32354,33832,31925,33832,47001,382548.0,10776000.0
2015-07-14,34308,34594,32831,34071,45407,385242.0,10776000.0
2015-07-15,34022,34070,32688,33356,70028,377160.0,10776000.0
2015-07-16,33355,33451,32021,32070,38789,362612.0,10776000.0
2015-07-17,32068,33164,31925,32593,31403,368539.0,10776000.0
2015-07-20,32306,33546,31925,33308,38921,376621.0,10776000.0
2015-07-21,33736,33736,32401,32879,21820,371772.0,10776000.0
2015-07-22,32688,33498,32450,33499,34998,378776.0,10776000.0
2015-07-23,33451,36214,33355,36215,158304,409488.0,10776000.0
2015-07-24,36119,36643,35308,36501,54241,412721.0,10776000.0
2015-07-27,35976,36357,34642,35548,56671,401945.0,10776000.0
2015-07-28,33736,36214,33355,36120,107059,408410.0,10776000.0
2015-07-29,37167,40407,36309,37644,165561,425652.0,10776000.0
2015-07-30,37834,39216,34165,37216,107430,420803.0,10776000.0
2015-07-31,36834,38120,36500,38121,51453,431040.0,10776000.0
2015-08-03,38597,38978,36023,36072,52622,407872.0,10776000.0
2015-08-04,35690,37501,35261,37502,37061,424036.0,10776000.0
2015-08-05,37501,37501,36738,37359,22495,422419.0,10776000.0
2015-08-06,37357,39025,37357,37978,56649,429424.0,10776000.0
2015-08-07,37930,38358,37072,38121,21089,431040.0,10776000.0
2015-08-10,37930,38072,35690,36406,60516,411643.0,10776000.0
2015-08-11,36452,37024,35500,36025,30255,407333.0,10776000.0
2015-08-12,36023,36214,32450,34071,98627,385242.0,10776000.0
2015-08-13,34403,36261,32879,36072,50328,407872.0,10776000.0
2015-08-17,36214,36214,35070,35119,30330,397096.0,10776000.0
2015-08-18,35356,35785,34785,35024,45483,396018.0,10776000.0
2015-08-19,35023,35023,32688,33737,75141,381470.0,10776000.0
2015-08-20,33641,34689,32498,32736,51527,370156.0,10776000.0
2015-08-21,31115,33355,30305,32593,67157,368539.0,10776000.0
2015-08-24,31830,33355,31830,32689,37452,369617.0,10776000.0
2015-08-25,33355,35308,33021,34547,53680,390630.0,10776000.0
2015-08-26,35404,35881,34403,35738,49320,404100.0,10776000.0
2015-08-27,35833,39359,35738,39170,166569,442894.0,10776000.0
2015-08-28,39121,39406,38453,39075,127293,441816.0,10776000.0
2015-08-31,39073,39121,37787,37978,48143,429424.0,10776000.0
2015-09-01,38310,38692,37596,37644,38318,425652.0,10776000.0
2015-09-02,36596,37549,36357,37121,31793,419725.0,10776000.0
2015-09-03,37834,39311,37310,38502,54953,435350.0,10776000.0
2015-09-04,38501,38501,36261,36311,37772,410566.0,10776000.0
2015-09-07,35308,36404,35261,35262,18280,398712.0,10776000.0
