이라이콤(041520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-14,18150,18550,17700,18300,465306,223054.0,12188730.0
2012-03-15,18450,18600,18150,18450,201774,224882.0,12188730.0
2012-03-16,18650,19200,18300,18400,360570,224273.0,12188730.0
2012-03-19,18400,18750,18300,18550,195252,226101.0,12188730.0
2012-03-20,18750,19250,18650,18900,338028,230367.0,12188730.0
2012-03-21,18700,18900,18150,18500,189770,225492.0,12188730.0
2012-03-22,18500,18550,17850,18200,173220,221835.0,12188730.0
2012-03-23,17950,18300,17650,18300,108216,223054.0,12188730.0
2012-03-26,18350,18350,17350,17600,199168,214522.0,12188730.0
2012-03-27,17850,17950,17400,17700,108055,215741.0,12188730.0
2012-03-28,17700,18150,17200,17200,114596,209646.0,12188730.0
2012-03-29,17000,17200,16400,17000,102225,207208.0,12188730.0
2012-03-30,17100,17450,16750,17400,79791,212084.0,12188730.0
2012-04-02,17450,17650,17200,17300,72160,210865.0,12188730.0
2012-04-03,17350,17500,16850,17300,209385,210865.0,12188730.0
2012-04-04,17250,17350,16500,16800,167499,204771.0,12188730.0
2012-04-05,16600,16950,16200,16850,136682,205380.0,12188730.0
2012-04-06,16850,17000,16400,16400,125377,199895.0,12188730.0
2012-04-09,16200,16250,15150,15300,226994,186488.0,12188730.0
2012-04-10,15250,16200,15250,15700,108639,191363.0,12188730.0
2012-04-12,15550,16000,15300,15650,45696,190754.0,12188730.0
2012-04-13,15900,16800,15800,16800,123119,204771.0,12188730.0
2012-04-16,16450,16900,16450,16900,66914,205990.0,12188730.0
2012-04-17,17000,17050,16650,16950,73976,206599.0,12188730.0
2012-04-18,17200,17300,16900,17000,84665,207208.0,12188730.0
2012-04-19,16800,17150,16250,16700,210092,203552.0,12188730.0
2012-04-20,16550,16550,15850,15900,211082,193801.0,12188730.0
2012-04-23,15900,16450,15900,16000,95117,195020.0,12188730.0
2012-04-24,15700,16000,15350,16000,95553,195020.0,12188730.0
2012-04-25,16200,16200,15550,15550,59290,189535.0,12188730.0
2012-04-26,15900,15950,14750,14800,203752,180393.0,12188730.0
2012-04-27,14850,15050,14250,14500,169092,176737.0,12188730.0
2012-04-30,14650,14900,14400,14850,126321,181003.0,12188730.0
2012-05-02,14700,15150,14700,15150,67241,184659.0,12188730.0
2012-05-03,15350,15650,15250,15400,89588,187706.0,12188730.0
2012-05-04,15500,15600,15200,15550,49864,189535.0,12188730.0
2012-05-07,15300,15450,14900,15000,66457,182831.0,12188730.0
2012-05-08,15150,15550,15000,15500,72665,188925.0,12188730.0
2012-05-09,15450,15650,15100,15400,116884,187706.0,12188730.0
2012-05-10,15400,15500,14950,15050,126425,183440.0,12188730.0
2012-05-11,15150,15500,14500,14750,199248,179784.0,12188730.0
2012-05-14,14750,14800,13450,13600,238578,165767.0,12188730.0
2012-05-15,13450,14250,12950,14150,206101,172471.0,12188730.0
2012-05-16,13800,14050,12950,13000,137286,158453.0,12188730.0
2012-05-17,12950,13700,12650,13400,266997,163329.0,12188730.0
2012-05-18,12900,13050,12500,12500,131127,152359.0,12188730.0
2012-05-21,12600,13000,12550,12850,87001,156625.0,12188730.0
2012-05-22,13050,13750,13000,13300,123210,162110.0,12188730.0
2012-05-23,13450,13600,13100,13350,70528,162720.0,12188730.0
2012-05-24,13350,13600,13100,13350,67709,162720.0,12188730.0
2012-05-25,13500,13650,13200,13250,48255,161501.0,12188730.0
2012-05-29,13200,13850,13100,13750,66072,167595.0,12188730.0
2012-05-30,13800,13850,13450,13700,63615,166986.0,12188730.0
2012-05-31,13400,13700,13250,13650,89430,166376.0,12188730.0
2012-06-01,13800,13900,13400,13450,102447,163938.0,12188730.0
2012-06-04,12800,12950,12250,12250,178869,149312.0,12188730.0
2012-06-05,12400,12750,12400,12700,120925,154797.0,12188730.0
2012-06-07,13000,13350,12700,12900,238246,157235.0,12188730.0
2012-06-08,12850,12950,12450,12500,90919,152359.0,12188730.0
2012-06-11,12700,13150,12650,13100,123333,159672.0,12188730.0
2012-06-12,12850,13450,12850,13300,135888,162110.0,12188730.0
2012-06-13,13450,13450,13050,13300,77552,162110.0,12188730.0
2012-06-14,13250,13400,13100,13250,71948,161501.0,12188730.0
2012-06-15,13350,13400,13100,13100,75706,159672.0,12188730.0
2012-06-18,13400,13700,13300,13650,103303,166376.0,12188730.0
2012-06-19,13650,14150,13450,14100,150333,171861.0,12188730.0
2012-06-20,14200,14450,14050,14150,150046,172471.0,12188730.0
2012-06-21,14300,14600,14150,14250,122078,173689.0,12188730.0
2012-06-22,13900,14200,13850,14000,88637,170642.0,12188730.0
2012-06-25,14050,14150,13750,13750,81316,167595.0,12188730.0
2012-06-26,13600,14100,13450,13750,70132,167595.0,12188730.0
2012-06-27,13900,14300,13700,14250,108363,173689.0,12188730.0
2012-06-28,14250,14400,13950,14050,69878,171252.0,12188730.0
2012-06-29,14050,14450,13800,14400,77683,175518.0,12188730.0
2012-07-02,14800,14800,14400,14400,76212,175518.0,12188730.0
2012-07-03,14400,14650,14350,14350,98680,174908.0,12188730.0
2012-07-04,14500,14550,14100,14400,103031,175518.0,12188730.0
2012-07-05,14350,14400,14000,14100,117955,171861.0,12188730.0
2012-07-06,14100,14400,14100,14250,96130,173689.0,12188730.0
2012-07-09,14150,14350,14050,14200,61085,173080.0,12188730.0
2012-07-10,14250,14600,14000,14100,154849,171861.0,12188730.0
2012-07-11,14200,14250,13700,13700,175303,166986.0,12188730.0
2012-07-12,13800,14050,13600,13600,130013,165767.0,12188730.0
2012-07-13,13600,14000,12900,13900,144831,169423.0,12188730.0
2012-07-16,14100,14250,13800,14250,139357,173689.0,12188730.0
2012-07-17,14300,14750,14200,14350,361533,174908.0,12188730.0
2012-07-18,14450,14650,14000,14100,240792,171861.0,12188730.0
2012-07-19,14500,14750,14300,14350,224397,174908.0,12188730.0
2012-07-20,14400,14550,14200,14500,120971,176737.0,12188730.0
2012-07-23,14700,15000,14250,14250,344378,173689.0,12188730.0
2012-07-24,14100,14350,13650,14050,158898,171252.0,12188730.0
2012-07-25,13550,13600,12850,12900,278295,157235.0,12188730.0
2012-07-26,13150,13200,12550,12650,174343,154187.0,12188730.0
2012-07-27,13000,13100,12800,13050,121767,159063.0,12188730.0
2012-07-30,13350,13450,13150,13450,83327,163938.0,12188730.0
2012-07-31,13450,13500,13250,13450,55668,163938.0,12188730.0
2012-08-01,13450,13800,13400,13500,136472,164548.0,12188730.0
2012-08-02,13550,13600,13250,13500,67893,164548.0,12188730.0
2012-08-03,13300,13700,13250,13600,61485,165767.0,12188730.0
2012-08-06,13800,14150,13750,14100,116026,171861.0,12188730.0
2012-08-07,14150,14550,14000,14250,160484,173689.0,12188730.0
2012-08-08,14300,14450,13900,14250,180604,173689.0,12188730.0
2012-08-09,14250,14700,14250,14550,196264,177346.0,12188730.0
2012-08-10,14650,14850,13950,14000,210210,170642.0,12188730.0
2012-08-13,14250,14700,14250,14500,253558,176737.0,12188730.0
2012-08-14,14700,14950,14400,14900,199325,181612.0,12188730.0
2012-08-16,15000,15900,14800,15900,381075,193801.0,12188730.0
2012-08-17,16100,16150,15650,15850,237677,193191.0,12188730.0
2012-08-20,15900,16200,15650,16100,152655,196239.0,12188730.0
2012-08-21,16400,16650,15800,15800,258506,192582.0,12188730.0
2012-08-22,15800,16500,15600,16500,297503,201114.0,12188730.0
2012-08-23,16650,16800,16300,16500,234122,201114.0,12188730.0
2012-08-24,16350,16850,16250,16350,191526,199286.0,12188730.0
2012-08-27,17300,17450,15250,15600,618655,190144.0,12188730.0
2012-08-28,15700,16700,15600,16700,505201,203552.0,12188730.0
2012-08-29,16950,17100,16550,16900,315346,205990.0,12188730.0
2012-08-30,16600,17150,16350,16900,295839,205990.0,12188730.0
2012-08-31,16800,17150,16600,16700,175085,203552.0,12188730.0
2012-09-03,16900,17300,16750,17250,232063,210256.0,12188730.0
2012-09-04,17400,17400,16200,16500,349919,201114.0,12188730.0
2012-09-05,16700,16800,16050,16400,185553,199895.0,12188730.0
2012-09-06,16450,16950,16300,16850,167806,205380.0,12188730.0
2012-09-07,17250,17350,16700,16900,175468,205990.0,12188730.0
2012-09-10,17250,17450,17000,17250,212756,210256.0,12188730.0
2012-09-11,17200,17400,16450,16600,378556,202333.0,12188730.0
2012-09-12,16800,16800,16200,16800,312686,204771.0,12188730.0
2012-09-13,16600,16700,15900,15950,334591,194410.0,12188730.0
2012-09-14,16200,16300,16000,16000,165075,195020.0,12188730.0
2012-09-17,16250,16300,15350,15700,164226,191363.0,12188730.0
2012-09-18,15800,16400,15600,16350,190488,199286.0,12188730.0
2012-09-19,16500,16550,15900,16250,186104,198067.0,12188730.0
2012-09-20,16350,16650,16350,16550,203107,201723.0,12188730.0
2012-09-21,16700,16800,16350,16600,138842,202333.0,12188730.0
2012-09-24,16550,16600,16150,16300,99103,198676.0,12188730.0
2012-09-25,16100,16250,15400,15400,195121,187706.0,12188730.0
2012-09-26,15350,15700,15300,15550,90892,189535.0,12188730.0
2012-09-27,15500,15500,14700,15100,137783,184050.0,12188730.0
2012-09-28,15150,15400,14700,14950,99343,182222.0,12188730.0
2012-10-02,14800,15150,14450,14900,158991,181612.0,12188730.0
2012-10-04,15000,15700,15000,15500,141790,188925.0,12188730.0
2012-10-05,15550,15650,15250,15400,51872,187706.0,12188730.0
2012-10-08,15350,15350,14850,15000,131736,182831.0,12188730.0
2012-10-09,15000,15450,14750,15150,102838,184659.0,12188730.0
2012-10-10,14950,15100,14850,14950,49299,182222.0,12188730.0
2012-10-11,14800,15650,14700,15300,161591,186488.0,12188730.0
2012-10-12,15250,16050,15150,15950,199166,194410.0,12188730.0
2012-10-15,16200,16300,15450,16000,179905,195020.0,12188730.0
2012-10-16,16200,16200,15450,15650,112471,190754.0,12188730.0
2012-10-17,15800,16150,15700,16000,102042,195020.0,12188730.0
2012-10-18,16500,16750,15550,15550,288272,189535.0,12188730.0
2012-10-19,15700,16050,15300,16050,137844,195629.0,12188730.0
2012-10-22,15750,16250,15700,16150,95658,196848.0,12188730.0
2012-10-23,16200,16250,15800,16050,156303,195629.0,12188730.0
2012-10-24,15900,16400,15750,16200,143354,197457.0,12188730.0
2012-10-25,16200,16300,15500,15700,138779,191363.0,12188730.0
2012-10-26,15550,15750,15000,15500,152593,188925.0,12188730.0
2012-10-29,15650,15700,14850,15000,73421,182831.0,12188730.0
2012-10-30,15100,15200,14800,15100,63641,184050.0,12188730.0
2012-10-31,15200,15400,14950,15000,100452,182831.0,12188730.0
2012-11-01,14850,15200,14850,15100,80758,184050.0,12188730.0
2012-11-02,15400,16400,15350,16300,277194,198676.0,12188730.0
2012-11-05,16150,16500,16000,16350,168100,199286.0,12188730.0
2012-11-06,16250,16900,16250,16600,236770,202333.0,12188730.0
2012-11-07,16950,17050,16450,16800,244504,204771.0,12188730.0
2012-11-08,16500,16750,16300,16650,105633,202942.0,12188730.0
2012-11-09,16700,17050,15600,15600,422321,190144.0,12188730.0
2012-11-12,16100,17400,16000,17400,685781,212084.0,12188730.0
2012-11-13,17350,17350,16500,16850,312308,205380.0,12188730.0
2012-11-14,16950,17900,16350,17650,575853,215131.0,12188730.0
2012-11-15,17550,18150,17200,17250,460123,210256.0,12188730.0
2012-11-16,17250,17450,16200,16650,311747,202942.0,12188730.0
2012-11-19,17050,18000,16950,17800,461161,216959.0,12188730.0
2012-11-20,18050,18700,17850,18000,716049,219397.0,12188730.0
2012-11-21,17950,18400,17700,18100,229606,220616.0,12188730.0
2012-11-22,18350,18900,18300,18350,331014,223663.0,12188730.0
2012-11-23,18450,18750,18150,18550,156301,226101.0,12188730.0
2012-11-26,18950,19150,18400,18400,200945,224273.0,12188730.0
2012-11-27,18300,18600,17600,18300,329833,223054.0,12188730.0
2012-11-28,18550,18700,18150,18700,127425,227929.0,12188730.0
2012-11-29,18700,18800,18250,18250,106388,222444.0,12188730.0
2012-11-30,18250,18550,17600,18000,139618,219397.0,12188730.0
2012-12-03,18150,18600,17850,18600,142803,226710.0,12188730.0
2012-12-04,18650,18900,18300,18600,191239,226710.0,12188730.0
2012-12-05,18650,19000,17950,18250,267189,222444.0,12188730.0
2012-12-06,18100,18350,17200,17300,334737,210865.0,12188730.0
2012-12-07,17500,17500,16300,17000,272693,207208.0,12188730.0
2012-12-10,17150,17200,16800,16950,73069,206599.0,12188730.0
2012-12-11,17100,17200,16400,16400,125518,199895.0,12188730.0
2012-12-12,16600,16600,15850,16000,206035,195020.0,12188730.0
2012-12-13,16000,16700,16000,16700,214020,203552.0,12188730.0
2012-12-14,16550,16850,16500,16650,76984,202942.0,12188730.0
2012-12-17,16550,16700,16000,16000,148723,195020.0,12188730.0
2012-12-18,16250,16400,16000,16300,64143,198676.0,12188730.0
2012-12-20,16300,16600,16250,16450,103837,200505.0,12188730.0
2012-12-21,16550,16550,15700,15800,146508,192582.0,12188730.0
2012-12-24,15850,16200,15700,15900,139760,193801.0,12188730.0
2012-12-26,16000,16100,15800,15850,75236,193191.0,12188730.0
2012-12-27,15950,16700,15850,16600,180404,202333.0,12188730.0
2012-12-28,16450,16600,16400,16600,78167,202333.0,12188730.0
2013-01-02,16700,16800,16350,16350,98538,199286.0,12188730.0
2013-01-03,16800,16800,16300,16350,91419,199286.0,12188730.0
2013-01-04,16450,17050,16250,17050,195267,207818.0,12188730.0
2013-01-07,17300,17350,16800,16850,185051,205380.0,12188730.0
2013-01-08,16800,17000,16750,16850,83491,205380.0,12188730.0
2013-01-09,17000,17200,16800,17100,126020,208427.0,12188730.0
2013-01-10,16950,17200,16850,17100,82742,208427.0,12188730.0
2013-01-11,17100,17150,16550,16600,134826,202333.0,12188730.0
2013-01-14,16500,16650,15100,15350,490600,187097.0,12188730.0
2013-01-15,15150,15350,14600,14800,325773,180393.0,12188730.0
2013-01-16,14650,15000,14000,14000,328221,170642.0,12188730.0
2013-01-17,14250,14300,13600,13650,305787,166376.0,12188730.0
2013-01-18,13950,14150,13850,13950,202103,170033.0,12188730.0
2013-01-21,14000,14500,14000,14500,184236,176737.0,12188730.0
2013-01-22,14500,14750,14300,14650,107464,178565.0,12188730.0
2013-01-23,14650,14650,14100,14150,143076,172471.0,12188730.0
2013-01-24,13900,14200,13650,13850,197269,168814.0,12188730.0
2013-01-25,13900,14100,13500,13750,126908,167595.0,12188730.0
2013-01-28,13700,13750,13250,13350,137038,162720.0,12188730.0
2013-01-29,13450,13850,13400,13800,127339,168204.0,12188730.0
2013-01-30,13900,13900,13350,13500,87871,164548.0,12188730.0
2013-01-31,13500,13750,13300,13400,76823,163329.0,12188730.0
2013-02-01,13300,13600,13100,13600,59426,165767.0,12188730.0
2013-02-04,13700,13900,13300,13300,105656,162110.0,12188730.0
2013-02-05,13050,13700,12900,13650,102917,166376.0,12188730.0
2013-02-06,13850,14350,13800,14200,189994,173080.0,12188730.0
2013-02-07,14300,14300,13950,14200,81387,173080.0,12188730.0
2013-02-08,14250,14450,14000,14050,137643,171252.0,12188730.0
2013-02-12,14350,14700,14250,14400,241901,175518.0,12188730.0
2013-02-13,14500,14650,14200,14350,118065,174908.0,12188730.0
2013-02-14,14400,14450,14150,14300,96869,174299.0,12188730.0
2013-02-15,14200,14900,14100,14800,219870,180393.0,12188730.0
2013-02-18,15000,15150,14750,14800,95677,180393.0,12188730.0
2013-02-19,14700,15200,14700,15000,121188,182831.0,12188730.0
2013-02-20,15300,15450,14950,15000,169157,182831.0,12188730.0
2013-02-21,14850,15000,14650,14750,134286,179784.0,12188730.0
2013-02-22,14750,15050,14650,14800,118512,180393.0,12188730.0
2013-02-25,14950,15000,14750,14800,103418,180393.0,12188730.0
2013-02-26,14750,14900,14600,14650,108070,178565.0,12188730.0
2013-02-27,14750,15850,14750,15800,372705,192582.0,12188730.0
2013-02-28,16000,16300,15700,16250,400446,198067.0,12188730.0
2013-03-04,16150,16350,16000,16250,156602,198067.0,12188730.0
2013-03-05,16500,16850,16350,16850,362426,205380.0,12188730.0
2013-03-06,16950,16950,16450,16700,238604,203552.0,12188730.0
2013-03-07,16600,16600,15950,16200,318988,197457.0,12188730.0
2013-03-08,16200,16600,16000,16250,245262,198067.0,12188730.0
2013-03-11,16150,16300,15550,16250,127036,198067.0,12188730.0
2013-03-12,16150,16450,16000,16400,216728,199895.0,12188730.0
2013-03-13,16500,16600,16200,16350,225045,199286.0,12188730.0
2013-03-14,16400,17150,16150,16950,398429,206599.0,12188730.0
2013-03-15,16950,17900,16700,17450,485382,212693.0,12188730.0
2013-03-18,17400,17700,16950,17050,249070,207818.0,12188730.0
2013-03-19,17300,17700,17100,17100,260265,208427.0,12188730.0
2013-03-20,17000,17650,16900,17200,201763,209646.0,12188730.0
2013-03-21,17400,18050,17400,17450,192444,212693.0,12188730.0
2013-03-22,17350,17800,17200,17500,142395,213303.0,12188730.0
2013-03-25,17750,17750,17100,17200,95858,209646.0,12188730.0
2013-03-26,17300,17600,16700,17400,220337,212084.0,12188730.0
2013-03-27,17450,17500,16950,17200,119057,209646.0,12188730.0
2013-03-28,17200,17450,17050,17050,137222,207818.0,12188730.0
2013-03-29,17250,17700,17150,17200,239949,209646.0,12188730.0
2013-04-01,17400,17850,17150,17700,228797,215741.0,12188730.0
2013-04-02,17750,18050,17650,17950,259159,218788.0,12188730.0
2013-04-03,18000,18100,17650,17800,192071,216959.0,12188730.0
2013-04-04,17600,17850,16900,17750,179954,216350.0,12188730.0
2013-04-05,17750,17900,17100,17100,171417,208427.0,12188730.0
2013-04-08,17050,17400,15750,15850,318109,193191.0,12188730.0
2013-04-09,15900,16450,15550,16050,216324,195629.0,12188730.0
2013-04-10,16200,16200,15600,15700,198465,191363.0,12188730.0
2013-04-11,15950,16800,15750,16700,329387,203552.0,12188730.0
2013-04-12,16850,17100,16500,16500,258882,201114.0,12188730.0
2013-04-15,16900,17600,16800,17450,459402,212693.0,12188730.0
2013-04-16,17300,17850,17050,17800,374133,216959.0,12188730.0
2013-04-17,17900,18000,17650,17700,146698,215741.0,12188730.0
2013-04-18,17600,17800,17250,17350,198938,211474.0,12188730.0
2013-04-19,17200,17350,16400,16800,239285,204771.0,12188730.0
2013-04-22,16700,17050,16400,16550,398086,201723.0,12188730.0
2013-04-23,16700,17100,16550,17100,316258,208427.0,12188730.0
2013-04-24,17400,17800,17200,17700,315619,215741.0,12188730.0
2013-04-25,17700,17800,17350,17500,197569,213303.0,12188730.0
2013-04-26,17600,17850,17450,17600,142218,214522.0,12188730.0
2013-04-29,17750,18350,17550,18000,361707,219397.0,12188730.0
2013-04-30,18000,18050,17250,17400,331853,212084.0,12188730.0
2013-05-02,17400,17450,16900,17000,220221,207208.0,12188730.0
2013-05-03,17050,17600,16800,17550,201876,213912.0,12188730.0
2013-05-06,17700,17750,17350,17350,126747,211474.0,12188730.0
2013-05-07,18000,18200,17450,17750,404722,216350.0,12188730.0
2013-05-08,17900,17900,17400,17500,244693,213303.0,12188730.0
2013-05-09,17500,17500,16900,17100,307558,208427.0,12188730.0
2013-05-10,17100,17150,16500,16550,260996,201723.0,12188730.0
2013-05-13,16650,16700,16200,16500,147482,201114.0,12188730.0
2013-05-14,16500,16700,15750,16050,258446,195629.0,12188730.0
2013-05-15,16150,16300,15800,16200,170783,197457.0,12188730.0
2013-05-16,16100,16750,16050,16400,185357,199895.0,12188730.0
2013-05-20,16550,16550,16200,16550,99113,201723.0,12188730.0
2013-05-21,16500,16550,16250,16500,101734,201114.0,12188730.0
2013-05-22,16700,16900,16500,16800,178106,204771.0,12188730.0
2013-05-23,16700,16900,16500,16500,144569,201114.0,12188730.0
2013-05-24,16550,16800,16250,16800,182721,204771.0,12188730.0
2013-05-27,16950,17000,16650,16900,193040,205990.0,12188730.0
2013-05-28,17050,17800,17050,17750,574818,216350.0,12188730.0
2013-05-29,17950,18500,17800,17800,592973,216959.0,12188730.0
2013-05-30,18250,18500,17600,18050,407341,220007.0,12188730.0
2013-05-31,18050,18300,17650,18250,249319,222444.0,12188730.0
2013-06-03,18200,18900,18200,18350,399886,223663.0,12188730.0
2013-06-04,18550,18700,17750,18150,269664,221225.0,12188730.0
2013-06-05,18350,18400,17500,17500,248399,213303.0,12188730.0
2013-06-07,17650,17650,16300,16800,343476,204771.0,12188730.0
2013-06-10,17200,17900,17150,17700,296032,215741.0,12188730.0
2013-06-11,17900,18300,17450,18300,256546,223054.0,12188730.0
2013-06-12,18100,18600,17950,18400,218034,224273.0,12188730.0
2013-06-13,18400,19000,18200,18900,403011,230367.0,12188730.0
2013-06-14,19050,19250,18000,18300,241521,223054.0,12188730.0
2013-06-17,18400,19050,18000,18700,407755,227929.0,12188730.0
2013-06-18,18600,18750,17550,18500,312714,225492.0,12188730.0
2013-06-19,18600,18800,17850,18400,178332,224273.0,12188730.0
2013-06-20,17600,18150,17150,17750,324789,216350.0,12188730.0
2013-06-21,17250,17800,16950,17700,235797,215741.0,12188730.0
2013-06-24,17800,17800,16550,16600,222695,202333.0,12188730.0
2013-06-25,16800,17000,15000,15200,620603,185269.0,12188730.0
2013-06-26,15800,16250,15650,16250,250275,198067.0,12188730.0
2013-06-27,16450,17100,16450,16900,249283,205990.0,12188730.0
2013-06-28,17050,17250,16650,17250,152722,210256.0,12188730.0
2013-07-01,16950,17300,16900,16900,100243,205990.0,12188730.0
2013-07-02,17100,17100,16500,16700,151962,203552.0,12188730.0
2013-07-03,16700,17400,16650,16950,216143,206599.0,12188730.0
2013-07-04,17050,17750,16400,17750,280185,216350.0,12188730.0
2013-07-05,18050,18050,17050,17300,253421,210865.0,12188730.0
2013-07-08,17150,17600,16500,16600,187625,202333.0,12188730.0
2013-07-09,16850,17150,16700,16950,121981,206599.0,12188730.0
2013-07-10,17000,17000,15750,16050,214213,195629.0,12188730.0
2013-07-11,16500,16900,16350,16900,182669,205990.0,12188730.0
2013-07-12,16950,17100,16650,16850,96642,205380.0,12188730.0
2013-07-15,16950,17250,16600,17200,122293,209646.0,12188730.0
2013-07-16,17200,17500,16950,17150,119502,209037.0,12188730.0
2013-07-17,17250,17500,16950,17300,114118,210865.0,12188730.0
2013-07-18,17650,17800,17250,17300,173664,210865.0,12188730.0
2013-07-19,17400,17500,16800,17000,120658,207208.0,12188730.0
2013-07-22,17000,17150,16600,16700,95711,203552.0,12188730.0
2013-07-23,16750,16900,16450,16650,88914,202942.0,12188730.0
2013-07-24,17050,17400,16850,17100,182090,208427.0,12188730.0
2013-07-25,16900,17200,16300,16750,131007,204161.0,12188730.0
2013-07-26,16800,16800,16500,16500,85325,201114.0,12188730.0
2013-07-29,16600,17000,16400,16700,108379,203552.0,12188730.0
2013-07-30,16650,16750,16400,16600,102003,202333.0,12188730.0
2013-07-31,16500,16750,16450,16500,80976,201114.0,12188730.0
2013-08-01,16550,17200,16500,17000,154024,207208.0,12188730.0
2013-08-02,17000,17250,16850,17000,75102,207208.0,12188730.0
2013-08-05,17050,17550,17000,17200,126589,209646.0,12188730.0
2013-08-06,17300,17400,16950,17200,89830,209646.0,12188730.0
2013-08-07,17200,18400,17100,18350,640886,223663.0,12188730.0
2013-08-08,18300,18650,16150,16850,1259635,205380.0,12188730.0
2013-08-09,17200,17300,16550,16600,500998,202333.0,12188730.0
2013-08-12,16700,17000,16400,16450,284326,200505.0,12188730.0
2013-08-13,16600,16650,16200,16300,173503,198676.0,12188730.0
2013-08-14,16500,17050,16450,16850,306127,205380.0,12188730.0
2013-08-16,16600,16750,16400,16450,142037,200505.0,12188730.0
2013-08-19,16550,16600,16250,16300,110329,198676.0,12188730.0
2013-08-20,16300,16550,15700,15750,242312,191972.0,12188730.0
2013-08-21,15850,15950,15150,15400,168929,187706.0,12188730.0
2013-08-22,15200,15250,14700,14800,213605,180393.0,12188730.0
2013-08-23,15150,15500,15150,15500,135583,188925.0,12188730.0
2013-08-26,15700,15700,15200,15350,114828,187097.0,12188730.0
2013-08-27,15350,15500,14600,14750,230490,179784.0,12188730.0
2013-08-28,14300,15200,14200,15000,192998,182831.0,12188730.0
2013-08-29,15000,15150,14800,14800,104157,180393.0,12188730.0
2013-08-30,14850,15200,14800,14900,49107,181612.0,12188730.0
2013-09-02,15000,15650,15000,15550,137588,189535.0,12188730.0
2013-09-03,15650,15650,15200,15250,80926,185878.0,12188730.0
2013-09-04,15300,16000,15250,15900,131124,193801.0,12188730.0
2013-09-05,15950,17350,15950,17000,580242,207208.0,12188730.0
2013-09-06,17000,17100,16800,16800,173851,204771.0,12188730.0
2013-09-09,17000,17000,16300,16450,180980,200505.0,12188730.0
2013-09-10,16600,16800,16100,16750,153286,204161.0,12188730.0
2013-09-11,17250,17400,16400,16500,322077,201114.0,12188730.0
2013-09-12,16200,16400,15800,16000,414898,195020.0,12188730.0
2013-09-13,15900,16300,15700,16100,153385,196239.0,12188730.0
2013-09-16,16250,16300,15800,15800,57963,192582.0,12188730.0
2013-09-17,15950,16000,15500,15550,87849,189535.0,12188730.0
2013-09-23,15950,16050,15700,15900,69729,193801.0,12188730.0
2013-09-24,16350,17100,16100,16400,418331,199895.0,12188730.0
2013-09-25,16400,16400,16100,16100,124644,196239.0,12188730.0
2013-09-26,16000,16400,16000,16350,67589,199286.0,12188730.0
2013-09-27,16450,16700,16250,16500,100398,201114.0,12188730.0
2013-09-30,16500,17950,16350,17700,585022,215741.0,12188730.0
2013-10-01,17700,17900,17300,17700,199341,215741.0,12188730.0
2013-10-02,17900,18000,17500,17950,208410,218788.0,12188730.0
2013-10-04,17800,18100,17650,18050,140090,220007.0,12188730.0
2013-10-07,17900,18100,17150,17150,167417,209037.0,12188730.0
2013-10-08,17100,17550,16950,17400,100350,212084.0,12188730.0
2013-10-10,17300,17550,17250,17400,75585,212084.0,12188730.0
2013-10-11,17600,18150,17350,18100,186378,220616.0,12188730.0
2013-10-14,18000,18700,17900,18000,127707,219397.0,12188730.0
2013-10-15,18000,18150,17350,17350,152841,211474.0,12188730.0
2013-10-16,17300,17800,17250,17600,178409,214522.0,12188730.0
2013-10-17,17650,18100,17450,17600,116613,214522.0,12188730.0
2013-10-18,17850,18400,17650,18350,218082,223663.0,12188730.0
2013-10-21,18400,18600,18000,18450,188121,224882.0,12188730.0
2013-10-22,18550,18550,17800,17800,148782,216959.0,12188730.0
2013-10-23,18000,18000,16850,16900,304344,205990.0,12188730.0
2013-10-24,16900,17350,16650,17350,173033,211474.0,12188730.0
2013-10-25,17350,17600,17000,17500,140046,213303.0,12188730.0
2013-10-28,17500,18350,17350,17950,223182,218788.0,12188730.0
2013-10-29,18250,19600,18150,18950,717256,230976.0,12188730.0
2013-10-30,19350,19600,18900,19150,381670,233414.0,12188730.0
2013-10-31,19050,19200,18700,19100,224473,232805.0,12188730.0
2013-11-01,19000,20600,19000,19800,1142861,241337.0,12188730.0
2013-11-04,20000,20450,19850,20400,274576,248650.0,12188730.0
2013-11-05,20500,21200,20050,20850,447214,254135.0,12188730.0
2013-11-06,20950,21000,20250,20250,233838,246822.0,12188730.0
2013-11-07,20500,20900,19800,20250,321825,246822.0,12188730.0
2013-11-08,20450,21300,20400,20600,466539,251088.0,12188730.0
2013-11-11,20950,21000,19800,20100,262877,244993.0,12188730.0
2013-11-12,20250,21700,20250,21700,350671,264495.0,12188730.0
2013-11-13,21800,22100,21150,21750,322442,265105.0,12188730.0
2013-11-14,22100,22200,21350,21700,266408,264495.0,12188730.0
2013-11-15,21600,22150,20400,20650,586791,251697.0,12188730.0
2013-11-18,20650,21050,20300,21050,321183,256573.0,12188730.0
2013-11-19,21050,21100,20400,20500,302914,249869.0,12188730.0
2013-11-20,20450,21000,20400,20950,168619,255354.0,12188730.0
2013-11-21,20750,21000,20250,20450,130811,249260.0,12188730.0
2013-11-22,20900,21300,20700,21300,236364,259620.0,12188730.0
2013-11-25,21400,21450,21000,21050,193387,256573.0,12188730.0
