웨이브일렉트로(095270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-01-28,7180,7180,6720,7000,153929,74050.0,10578500.0
2011-01-31,6770,7160,6770,7020,113608,74261.0,10578500.0
2011-02-01,6860,7450,6860,7320,190621,77435.0,10578500.0
2011-02-07,7400,7510,7250,7350,182411,77752.0,10578500.0
2011-02-08,7470,7650,7350,7370,338555,77964.0,10578500.0
2011-02-09,7370,7800,7220,7300,247015,77223.0,10578500.0
2011-02-10,7270,7520,7110,7190,75846,76059.0,10578500.0
2011-02-11,7150,7460,7150,7190,101277,76059.0,10578500.0
2011-02-14,7350,7420,7140,7170,111026,75848.0,10578500.0
2011-02-15,7200,7200,6900,6990,151440,73944.0,10578500.0
2011-02-16,6950,7090,6680,6700,150733,70876.0,10578500.0
2011-02-17,6890,6890,6390,6630,165801,70135.0,10578500.0
2011-02-18,6550,6750,6520,6630,77584,70135.0,10578500.0
2011-02-21,6740,6740,6500,6530,75880,69078.0,10578500.0
2011-02-22,6500,6620,6100,6150,134499,65058.0,10578500.0
2011-02-23,6040,6150,5720,5850,165923,61884.0,10578500.0
2011-02-24,5810,6090,5730,5730,115663,60615.0,10578500.0
2011-02-25,5620,5940,5620,5820,85323,61567.0,10578500.0
2011-02-28,5970,5970,5640,5690,99579,60192.0,10578500.0
2011-03-02,5740,6140,5730,5950,130848,62942.0,10578500.0
2011-03-03,5950,6250,5910,6200,124684,65587.0,10578500.0
2011-03-04,6260,6340,6060,6100,68747,64529.0,10578500.0
2011-03-07,6100,6210,5740,5900,82045,62413.0,10578500.0
2011-03-08,5900,6120,5840,6010,42674,63577.0,10578500.0
2011-03-09,6110,6120,5800,5890,61290,62307.0,10578500.0
2011-03-10,6030,6030,5780,5860,50850,61990.0,10578500.0
2011-03-11,5850,5850,5640,5680,83295,60086.0,10578500.0
2011-03-14,5540,6090,5430,5610,164756,59345.0,10578500.0
2011-03-15,5560,5630,5100,5350,131459,56595.0,10578500.0
2011-03-16,5260,5420,5200,5400,69825,57124.0,10578500.0
2011-03-17,5210,5320,5010,5250,64001,55537.0,10578500.0
2011-03-18,5220,5310,5180,5180,153926,54797.0,10578500.0
2011-03-21,5180,5460,5180,5410,148928,57230.0,10578500.0
2011-03-22,5490,5520,5290,5300,96740,56066.0,10578500.0
2011-03-23,5420,5420,5240,5340,54011,56489.0,10578500.0
2011-03-24,5590,5750,5510,5510,189151,58288.0,10578500.0
2011-03-25,5530,5600,5440,5520,53304,58393.0,10578500.0
2011-03-28,5670,5720,5530,5540,81009,58605.0,10578500.0
2011-03-29,5640,5640,5530,5550,51706,58711.0,10578500.0
2011-03-30,5630,5770,5560,5700,72233,60297.0,10578500.0
2011-03-31,5800,5860,5640,5680,89836,60086.0,10578500.0
2011-04-01,5670,5740,5600,5680,71402,60086.0,10578500.0
2011-04-04,5740,5790,5620,5650,66748,59769.0,10578500.0
2011-04-05,5690,5700,5610,5660,60730,59874.0,10578500.0
2011-04-06,5640,5650,5500,5550,88349,58711.0,10578500.0
2011-04-07,5540,5570,5350,5360,88175,56701.0,10578500.0
2011-04-08,5350,5410,5230,5370,91643,56807.0,10578500.0
2011-04-11,5440,5450,5150,5200,135963,55008.0,10578500.0
2011-04-12,5210,5270,5110,5220,78110,55220.0,10578500.0
2011-04-13,5290,5460,5250,5400,153130,57124.0,10578500.0
2011-04-14,5450,5470,5350,5400,73242,57124.0,10578500.0
2011-04-15,5500,5510,5310,5390,66914,57018.0,10578500.0
2011-04-18,5510,5600,5310,5350,147380,56595.0,10578500.0
2011-04-19,5280,5410,5210,5380,104630,56912.0,10578500.0
2011-04-20,5520,6180,5490,6110,834601,64635.0,10578500.0
2011-04-21,6180,6250,5890,6120,414178,64740.0,10578500.0
2011-04-22,6120,6150,5840,5990,200665,63365.0,10578500.0
2011-04-25,5990,6130,5940,5950,202451,62942.0,10578500.0
2011-04-26,5900,5950,5610,5610,246087,59345.0,10578500.0
2011-04-27,5650,5740,5350,5410,168078,57230.0,10578500.0
2011-04-28,5380,5450,5070,5100,175856,53950.0,10578500.0
2011-04-29,5100,5100,4865,4910,187118,51940.0,10578500.0
2011-05-02,4830,5030,4830,5010,78495,52998.0,10578500.0
2011-05-03,4935,5210,4935,5100,92684,53950.0,10578500.0
2011-05-04,5210,5260,5130,5130,55860,54268.0,10578500.0
2011-05-06,5110,5120,4970,4995,70794,52840.0,10578500.0
2011-05-09,4995,5120,4910,4990,61725,52787.0,10578500.0
2011-05-11,5000,5100,4950,4990,62056,52787.0,10578500.0
2011-05-12,4600,4650,4300,4370,377735,46228.0,10578500.0
2011-05-13,4500,4500,4300,4470,82447,47286.0,10578500.0
2011-05-16,4440,4485,4350,4410,41959,46651.0,10578500.0
2011-05-17,4320,4430,4185,4200,115383,44430.0,10578500.0
2011-05-18,4200,4295,4055,4185,103259,44271.0,10578500.0
2011-05-19,4160,4270,3800,3800,182561,40198.0,10578500.0
2011-05-20,3820,3875,3580,3600,190644,38083.0,10578500.0
2011-05-23,3550,3640,3485,3600,78535,38083.0,10578500.0
2011-05-24,3545,3690,3545,3615,82733,38241.0,10578500.0
2011-05-25,3600,3700,3545,3555,53813,37607.0,10578500.0
2011-05-26,3515,3670,3515,3625,71393,38347.0,10578500.0
2011-05-27,3680,3740,3620,3675,68444,38876.0,10578500.0
2011-05-30,3730,3730,3600,3600,33733,38083.0,10578500.0
2011-05-31,3600,3600,3375,3445,117993,36443.0,10578500.0
2011-06-01,3420,3495,3060,3090,303650,32688.0,10578500.0
2011-06-02,3020,3200,2980,3090,191743,32688.0,10578500.0
2011-06-03,3130,3280,3095,3115,184892,32952.0,10578500.0
2011-06-07,3150,3170,2905,2905,143477,30731.0,10578500.0
2011-06-08,2905,3120,2905,3000,165296,31736.0,10578500.0
2011-06-09,2980,3170,2980,3110,91638,32899.0,10578500.0
2011-06-10,3175,3240,3085,3120,84237,33005.0,10578500.0
2011-06-13,3110,3195,3035,3085,105896,32635.0,10578500.0
2011-06-14,3030,3200,2995,3050,63024,32264.0,10578500.0
2011-06-15,3100,3155,3025,3025,66284,32000.0,10578500.0
2011-06-16,2980,3025,2900,2930,104309,30995.0,10578500.0
2011-06-17,2925,3010,2570,2640,254387,27927.0,10578500.0
2011-06-20,2655,2865,2620,2770,170825,29302.0,10578500.0
2011-06-21,2770,2865,2740,2800,85948,29620.0,10578500.0
2011-06-22,2870,2935,2825,2895,73110,30625.0,10578500.0
2011-06-23,2850,3295,2835,3110,251570,32899.0,10578500.0
2011-06-24,3180,3570,3150,3520,606718,37236.0,10578500.0
2011-06-27,3610,3970,3400,3780,671236,39987.0,10578500.0
2011-06-28,3850,3920,3575,3595,368525,38030.0,10578500.0
2011-06-29,3595,3650,3345,3520,327749,37236.0,10578500.0
2011-06-30,3630,3775,3555,3650,288612,38612.0,10578500.0
2011-07-01,3705,3950,3600,3600,473649,38083.0,10578500.0
2011-07-04,3630,3655,3390,3390,281943,35861.0,10578500.0
2011-07-05,3435,3475,3385,3400,165345,35967.0,10578500.0
2011-07-06,3420,3420,3270,3310,233008,35015.0,10578500.0
2011-07-07,3295,3480,3235,3480,286916,36813.0,10578500.0
2011-07-08,3520,3530,3370,3400,164499,35967.0,10578500.0
2011-07-11,3420,3645,3335,3620,558538,38294.0,10578500.0
2011-07-12,3575,3880,3505,3525,900004,37289.0,10578500.0
2011-07-13,3520,3640,3375,3375,234448,35702.0,10578500.0
2011-07-14,3405,3415,3150,3230,244176,34169.0,10578500.0
2011-07-15,3250,3295,3160,3280,144639,34697.0,10578500.0
2011-07-18,3300,3500,3300,3415,180541,36126.0,10578500.0
2011-07-19,3430,3455,3285,3380,241119,35755.0,10578500.0
2011-07-20,3380,3555,3355,3555,358002,37607.0,10578500.0
2011-07-21,3600,3995,3585,3730,972592,39458.0,10578500.0
2011-07-22,3800,3925,3720,3805,623300,40251.0,10578500.0
2011-07-25,3900,3920,3655,3655,342125,38664.0,10578500.0
2011-07-26,3655,3655,3460,3540,265856,37448.0,10578500.0
2011-07-27,3575,3865,3560,3855,439641,40780.0,10578500.0
2011-07-28,3805,4190,3770,4030,579895,42631.0,10578500.0
2011-07-29,4010,4120,3850,4045,284961,42790.0,10578500.0
2011-08-01,4150,4150,3920,4080,207806,43160.0,10578500.0
2011-08-02,4095,4180,3915,3920,196129,41468.0,10578500.0
2011-08-03,3820,4145,3815,3890,446380,41150.0,10578500.0
2011-08-04,3925,3970,3710,3710,153789,39246.0,10578500.0
2011-08-05,3380,3565,3260,3300,245183,34909.0,10578500.0
2011-08-08,3150,3265,2805,2830,378301,29937.0,10578500.0
2011-08-09,2475,2750,2410,2660,332947,28139.0,10578500.0
2011-08-10,2760,2980,2760,2965,205733,31365.0,10578500.0
2011-08-11,2700,3075,2530,3015,194071,31894.0,10578500.0
2011-08-12,3105,3200,2975,2975,159625,31471.0,10578500.0
2011-08-16,3070,3320,3070,3300,248997,34909.0,10578500.0
2011-08-17,3250,3385,3185,3340,219073,35332.0,10578500.0
2011-08-18,3440,3440,3030,3190,235978,33745.0,10578500.0
2011-08-19,2990,3030,2750,2790,188663,29514.0,10578500.0
2011-08-22,2710,3150,2700,2985,199098,31577.0,10578500.0
2011-08-23,2985,3120,2985,3085,128260,32635.0,10578500.0
2011-08-24,3105,3245,2950,3000,121807,31736.0,10578500.0
2011-08-25,3030,3165,2950,2975,80941,31471.0,10578500.0
2011-08-26,2990,3330,2990,3150,245889,33322.0,10578500.0
2011-08-29,3160,3310,3070,3235,211641,34221.0,10578500.0
2011-08-30,3275,3295,3105,3200,143127,33851.0,10578500.0
2011-08-31,3200,3245,3110,3205,124340,33904.0,10578500.0
2011-09-01,3205,3310,3165,3220,262945,34063.0,10578500.0
2011-09-02,3210,3265,3140,3165,75756,33481.0,10578500.0
2011-09-05,3090,3190,2950,2950,135522,31207.0,10578500.0
2011-09-06,3000,3160,2775,2905,148780,30731.0,10578500.0
2011-09-07,2960,3085,2960,3030,63908,32053.0,10578500.0
2011-09-08,3050,3090,2935,2935,47345,31048.0,10578500.0
2011-09-09,2900,3000,2830,2965,57872,31365.0,10578500.0
2011-09-14,3015,3020,2810,2810,50798,29726.0,10578500.0
2011-09-15,2825,2980,2650,2700,74201,28562.0,10578500.0
2011-09-16,2750,2880,2710,2800,47086,29620.0,10578500.0
2011-09-19,2810,2865,2740,2800,46643,29620.0,10578500.0
2011-09-20,2910,3220,2910,3220,506303,34063.0,10578500.0
2011-09-21,3400,3490,3165,3190,592539,33745.0,10578500.0
2011-09-22,3085,3300,3040,3180,214004,33640.0,10578500.0
2011-09-23,3045,3145,2720,2800,219802,29620.0,10578500.0
2011-09-26,2800,2945,2385,2385,204220,25230.0,10578500.0
2011-09-27,2385,2650,2385,2530,162599,26764.0,10578500.0
2011-09-28,2650,2650,2500,2550,93040,26975.0,10578500.0
2011-09-29,2540,2675,2480,2650,122659,28033.0,10578500.0
2011-09-30,2655,2920,2655,2790,174687,29514.0,10578500.0
2011-10-04,2525,2615,2420,2550,150652,26975.0,10578500.0
2011-10-05,2595,2645,2380,2470,118639,26129.0,10578500.0
2011-10-06,2510,2585,2480,2520,89864,26658.0,10578500.0
2011-10-07,2600,2690,2545,2600,111060,27504.0,10578500.0
2011-10-10,2595,2755,2570,2685,95974,28403.0,10578500.0
2011-10-11,2760,2790,2655,2665,70483,28192.0,10578500.0
2011-10-12,2650,2920,2650,2860,183019,30255.0,10578500.0
2011-10-13,2910,3050,2845,2975,153245,31471.0,10578500.0
2011-10-14,2950,3250,2950,3060,260147,32370.0,10578500.0
2011-10-17,3130,3130,2955,3060,133770,32370.0,10578500.0
2011-10-18,3000,3020,2850,2940,141974,31101.0,10578500.0
2011-10-19,2950,3050,2950,2970,77904,31418.0,10578500.0
2011-10-20,2910,3030,2790,2790,62253,29514.0,10578500.0
2011-10-21,2795,2930,2770,2835,92151,29990.0,10578500.0
2011-10-24,2870,2950,2850,2940,92997,31101.0,10578500.0
2011-10-25,2960,2970,2825,2970,115672,31418.0,10578500.0
2011-10-26,2900,2945,2880,2915,76260,30836.0,10578500.0
2011-10-27,2920,3060,2895,3030,166696,32053.0,10578500.0
2011-10-28,3110,3110,2885,2930,102604,30995.0,10578500.0
2011-10-31,2945,2975,2835,2835,107561,29990.0,10578500.0
2011-11-01,2800,2865,2775,2840,59223,30043.0,10578500.0
2011-11-02,2750,2780,2670,2770,139275,29302.0,10578500.0
2011-11-03,2835,2835,2680,2695,76777,28509.0,10578500.0
2011-11-04,2770,2795,2690,2720,119453,28774.0,10578500.0
2011-11-07,2750,2795,2710,2775,77286,29355.0,10578500.0
2011-11-08,2755,2795,2700,2735,78629,28932.0,10578500.0
2011-11-09,2775,2775,2650,2700,84894,28562.0,10578500.0
2011-11-10,2640,2685,2515,2520,101311,26658.0,10578500.0
2011-11-11,2545,2635,2520,2560,53311,27081.0,10578500.0
2011-11-14,2620,2880,2620,2780,184065,29408.0,10578500.0
2011-11-15,2815,2815,2675,2760,108594,29197.0,10578500.0
2011-11-16,2760,2920,2665,2665,105657,28192.0,10578500.0
2011-11-17,2665,2785,2640,2785,78778,29461.0,10578500.0
2011-11-18,2770,2795,2685,2750,39625,29091.0,10578500.0
2011-11-21,2775,2775,2635,2695,69503,28509.0,10578500.0
2011-11-22,2695,2715,2610,2670,38080,28245.0,10578500.0
2011-11-23,2645,2690,2495,2530,71851,26764.0,10578500.0
2011-11-24,2465,2550,2410,2550,45132,26975.0,10578500.0
2011-11-25,2505,2620,2395,2500,89512,26446.0,10578500.0
2011-11-28,2495,2550,2465,2535,42813,26816.0,10578500.0
2011-11-29,2560,2585,2485,2565,106167,27134.0,10578500.0
2011-11-30,2800,2945,2715,2945,293827,31154.0,10578500.0
2011-12-01,3000,3050,2805,2895,581885,30625.0,10578500.0
2011-12-02,2885,2965,2800,2890,154399,30572.0,10578500.0
2011-12-05,2900,2950,2820,2865,105150,30307.0,10578500.0
2011-12-06,2850,2920,2755,2835,133112,29990.0,10578500.0
2011-12-07,2850,3050,2830,3050,307779,32264.0,10578500.0
2011-12-08,3010,3050,2940,2990,155383,31630.0,10578500.0
2011-12-09,2900,2940,2780,2840,164959,30043.0,10578500.0
2011-12-12,2870,2980,2750,2980,163994,31524.0,10578500.0
2011-12-13,2940,2940,2800,2860,91159,30255.0,10578500.0
2011-12-14,2805,2965,2785,2820,159011,29831.0,10578500.0
2011-12-15,2785,2790,2650,2650,108268,28033.0,10578500.0
2011-12-16,2680,2720,2485,2550,158983,26975.0,10578500.0
2011-12-19,2510,2520,2170,2315,266122,24489.0,10578500.0
2011-12-20,2285,2445,2285,2410,103925,25494.0,10578500.0
2011-12-21,2450,2500,2405,2460,81896,26023.0,10578500.0
2011-12-22,2450,2495,2400,2400,80612,25388.0,10578500.0
2011-12-23,2450,2510,2405,2445,83978,25864.0,10578500.0
2011-12-26,2455,2810,2425,2650,273570,28033.0,10578500.0
2011-12-27,2630,2680,2535,2555,76978,27028.0,10578500.0
2011-12-28,2485,2600,2485,2545,62201,26922.0,10578500.0
2011-12-29,2515,2600,2490,2595,22970,27451.0,10578500.0
2012-01-02,2640,2640,2570,2615,27761,27663.0,10578500.0
2012-01-03,2600,2680,2580,2620,55973,27716.0,10578500.0
2012-01-04,2620,2660,2600,2635,67990,27874.0,10578500.0
2012-01-05,2670,2700,2590,2635,55862,27874.0,10578500.0
2012-01-06,2640,2670,2555,2610,35202,27610.0,10578500.0
2012-01-09,2630,2630,2490,2515,63920,26605.0,10578500.0
2012-01-10,2535,2610,2535,2570,39381,27187.0,10578500.0
2012-01-11,2580,2670,2580,2615,71287,27663.0,10578500.0
2012-01-12,2630,2660,2560,2600,58092,27504.0,10578500.0
2012-01-13,2600,2650,2540,2615,60477,27663.0,10578500.0
2012-01-16,2615,2740,2525,2625,90810,27769.0,10578500.0
2012-01-17,2615,2740,2610,2680,125027,28350.0,10578500.0
2012-01-18,2700,2710,2575,2580,73622,27293.0,10578500.0
2012-01-19,2610,2695,2585,2610,117360,27610.0,10578500.0
2012-01-20,2700,2815,2630,2660,325654,28139.0,10578500.0
2012-01-25,2730,2730,2580,2580,52114,27293.0,10578500.0
2012-01-26,2580,2610,2570,2585,63829,27345.0,10578500.0
2012-01-27,2550,2660,2550,2595,109986,27451.0,10578500.0
2012-01-30,2640,2680,2565,2615,65125,27663.0,10578500.0
2012-01-31,2590,2655,2570,2655,85470,28086.0,10578500.0
2012-02-01,2650,2875,2620,2775,400096,29355.0,10578500.0
2012-02-02,2835,2875,2750,2780,104156,29408.0,10578500.0
2012-02-03,2765,2820,2680,2780,111643,29408.0,10578500.0
2012-02-06,2755,2790,2710,2720,69577,28774.0,10578500.0
2012-02-07,2710,2745,2665,2695,92346,28509.0,10578500.0
2012-02-08,2665,2735,2665,2710,71580,28668.0,10578500.0
2012-02-09,2710,2870,2700,2870,238085,30360.0,10578500.0
2012-02-10,2930,3030,2825,2825,341553,29884.0,10578500.0
2012-02-13,2805,2955,2775,2955,226561,31259.0,10578500.0
2012-02-14,2970,2970,2845,2960,184790,31312.0,10578500.0
2012-02-15,2960,2970,2915,2920,101587,30889.0,10578500.0
2012-02-16,2920,2920,2800,2830,146271,29937.0,10578500.0
2012-02-17,2870,2880,2785,2840,86473,30043.0,10578500.0
2012-02-20,2890,2890,2805,2835,92056,29990.0,10578500.0
2012-02-21,2825,2940,2810,2930,169733,30995.0,10578500.0
2012-02-22,2930,2955,2870,2890,134519,30572.0,10578500.0
2012-02-23,2830,2880,2820,2870,100371,30360.0,10578500.0
2012-02-24,2920,2985,2860,2860,143935,30255.0,10578500.0
2012-02-27,2900,2900,2720,2750,132029,29091.0,10578500.0
2012-02-28,2745,2815,2720,2720,71044,28774.0,10578500.0
2012-02-29,2720,2765,2715,2755,52279,29144.0,10578500.0
2012-03-02,2740,2780,2700,2730,82891,28879.0,10578500.0
2012-03-05,2730,2745,2630,2650,150500,28033.0,10578500.0
2012-03-06,2650,2685,2630,2670,52440,28245.0,10578500.0
2012-03-07,2650,2650,2500,2640,38472,27927.0,10578500.0
2012-03-08,2605,2680,2530,2665,97631,28192.0,10578500.0
2012-03-09,2710,2720,2650,2720,90402,28774.0,10578500.0
2012-03-12,2770,2770,2700,2740,55932,28985.0,10578500.0
2012-03-13,2740,2980,2740,2800,259518,29620.0,10578500.0
2012-03-14,2810,2820,2740,2755,77411,29144.0,10578500.0
2012-03-15,2790,2790,2690,2715,55305,28721.0,10578500.0
2012-03-16,2640,2665,2505,2580,224215,27293.0,10578500.0
2012-03-19,2670,2745,2570,2585,96982,27345.0,10578500.0
2012-03-20,2575,2610,2480,2485,89437,26288.0,10578500.0
2012-03-21,2450,2475,2400,2420,79501,25600.0,10578500.0
2012-03-22,2420,2465,2415,2440,56326,25812.0,10578500.0
2012-03-23,2450,2465,2390,2400,47560,25388.0,10578500.0
2012-03-26,2380,2415,2280,2350,69931,24859.0,10578500.0
2012-03-27,2385,2385,2260,2260,70579,23907.0,10578500.0
2012-03-28,2240,2290,2200,2255,36749,23855.0,10578500.0
2012-03-29,2260,2295,2195,2260,41947,23907.0,10578500.0
2012-03-30,2230,2345,2230,2340,16195,24754.0,10578500.0
2012-04-02,2310,2405,2310,2370,22948,25071.0,10578500.0
2012-04-03,2370,2400,2330,2350,10626,24859.0,10578500.0
2012-04-04,2380,2380,2275,2340,16095,24754.0,10578500.0
2012-04-05,2310,2350,2290,2305,14611,24383.0,10578500.0
2012-04-06,2330,2330,2260,2270,26681,24013.0,10578500.0
2012-04-09,2245,2245,2145,2150,55709,22744.0,10578500.0
2012-04-10,2075,2135,2075,2135,47471,22585.0,10578500.0
2012-04-12,2140,2140,2090,2135,6767,22585.0,10578500.0
2012-04-13,2135,2230,2115,2170,36666,22955.0,10578500.0
2012-04-16,2170,2230,2165,2230,17120,23590.0,10578500.0
2012-04-17,2275,2285,2220,2220,12607,23484.0,10578500.0
2012-04-18,2250,2280,2215,2220,23058,23484.0,10578500.0
2012-04-19,2245,2245,2135,2160,26364,22850.0,10578500.0
2012-04-20,2110,2280,2090,2095,23865,22162.0,10578500.0
2012-04-23,2145,2145,2045,2065,28168,21845.0,10578500.0
2012-04-24,2075,2230,2055,2135,42388,22585.0,10578500.0
2012-04-25,2135,2150,2030,2065,38105,21845.0,10578500.0
2012-04-26,2060,2070,1980,2000,42371,21157.0,10578500.0
2012-04-27,2015,2100,1870,1900,98333,20099.0,10578500.0
2012-04-30,1875,1905,1835,1900,58999,20099.0,10578500.0
2012-05-02,1860,1895,1850,1870,55915,19782.0,10578500.0
2012-05-03,1860,2000,1860,1945,49235,20575.0,10578500.0
2012-05-04,1945,1980,1915,1975,14782,20893.0,10578500.0
2012-05-07,1945,2055,1920,2050,45392,21686.0,10578500.0
2012-05-08,2140,2140,2040,2100,22485,22215.0,10578500.0
2012-05-09,2100,2180,2020,2020,5664,21369.0,10578500.0
2012-05-10,2095,2095,2005,2065,9449,21845.0,10578500.0
2012-05-11,2080,2125,2040,2040,14694,21580.0,10578500.0
2012-05-14,2010,2080,1950,2065,22683,21845.0,10578500.0
2012-05-15,2005,2075,1885,1895,64526,20046.0,10578500.0
2012-05-16,1895,1970,1875,1930,27183,20417.0,10578500.0
2012-05-17,1930,1930,1880,1910,22050,20205.0,10578500.0
2012-05-18,2010,2010,1795,1890,77230,19993.0,10578500.0
2012-05-21,1845,1975,1805,1820,18547,19253.0,10578500.0
2012-05-22,1825,1880,1825,1870,23769,19782.0,10578500.0
2012-05-23,1900,1900,1815,1815,11923,19200.0,10578500.0
2012-05-24,1890,1890,1780,1840,23778,19464.0,10578500.0
2012-05-25,1920,1920,1800,1870,22025,19782.0,10578500.0
2012-05-29,1865,1885,1800,1880,41629,19888.0,10578500.0
2012-05-30,1920,1930,1840,1930,15141,20417.0,10578500.0
2012-05-31,1865,1910,1850,1865,16162,19729.0,10578500.0
2012-06-01,1920,1920,1860,1880,6081,19888.0,10578500.0
2012-06-04,1875,1875,1750,1800,24805,19041.0,10578500.0
2012-06-05,1800,1870,1790,1860,16210,19676.0,10578500.0
2012-06-07,1825,1875,1815,1850,13862,19570.0,10578500.0
2012-06-08,1875,1900,1835,1850,3668,19570.0,10578500.0
2012-06-11,1900,1900,1840,1880,44558,19888.0,10578500.0
2012-06-12,1875,2150,1875,1950,126374,20628.0,10578500.0
2012-06-13,2010,2240,1965,2240,491953,23696.0,10578500.0
2012-06-14,2245,2350,2170,2265,564955,23960.0,10578500.0
2012-06-15,2335,2425,2210,2250,186334,23802.0,10578500.0
2012-06-18,2300,2320,2215,2320,110338,24542.0,10578500.0
2012-06-19,2320,2425,2260,2345,147582,24807.0,10578500.0
2012-06-20,2345,2345,2265,2280,72371,24119.0,10578500.0
2012-06-21,2280,2370,2260,2305,65267,24383.0,10578500.0
2012-06-22,2305,2370,2230,2280,36112,24119.0,10578500.0
2012-06-25,2290,2480,2285,2350,83555,24859.0,10578500.0
2012-06-26,2320,2490,2320,2440,132013,25812.0,10578500.0
2012-06-27,2490,2490,2410,2430,47040,25706.0,10578500.0
2012-06-28,2430,2450,2355,2375,61546,25124.0,10578500.0
2012-06-29,2340,2365,2240,2310,45022,24436.0,10578500.0
2012-07-02,2280,2445,2260,2270,59738,24013.0,10578500.0
2012-07-03,2270,2595,2270,2430,194817,25706.0,10578500.0
2012-07-04,2430,2540,2360,2460,79944,26023.0,10578500.0
2012-07-05,2455,2535,2440,2455,45652,25970.0,10578500.0
2012-07-06,2455,2495,2405,2445,49832,25864.0,10578500.0
2012-07-09,2445,2485,2410,2440,38403,25812.0,10578500.0
2012-07-10,2440,2490,2345,2455,26681,25970.0,10578500.0
2012-07-11,2455,2495,2405,2475,33590,26182.0,10578500.0
2012-07-12,2440,2550,2430,2530,38029,26764.0,10578500.0
2012-07-13,2545,2545,2435,2490,28630,26340.0,10578500.0
2012-07-16,2490,2515,2370,2435,49409,25759.0,10578500.0
2012-07-17,2435,2515,2380,2470,18292,26129.0,10578500.0
2012-07-18,2440,2515,2360,2460,48799,26023.0,10578500.0
2012-07-19,2460,2465,2400,2430,21983,25706.0,10578500.0
2012-07-20,2425,2430,2180,2180,81723,23061.0,10578500.0
2012-07-23,2180,2400,2120,2255,86128,23855.0,10578500.0
2012-07-24,2195,2310,2185,2270,9272,24013.0,10578500.0
2012-07-25,2395,2395,2230,2290,26542,24225.0,10578500.0
2012-07-26,2320,2320,2205,2290,32441,24225.0,10578500.0
2012-07-27,2270,2320,2210,2290,54047,24225.0,10578500.0
2012-07-30,2300,2390,2280,2280,11160,24119.0,10578500.0
2012-07-31,2260,2370,2240,2300,57564,24331.0,10578500.0
2012-08-01,2340,2350,2295,2350,7608,24859.0,10578500.0
2012-08-02,2385,2385,2255,2315,23752,24489.0,10578500.0
2012-08-03,2275,2335,2230,2265,14935,23960.0,10578500.0
2012-08-06,2270,2300,2250,2270,6164,24013.0,10578500.0
2012-08-07,2250,2330,2250,2265,5944,23960.0,10578500.0
2012-08-08,2265,2335,2195,2280,44730,24119.0,10578500.0
2012-08-09,2300,2300,2170,2200,27329,23273.0,10578500.0
2012-08-10,2195,2295,2190,2215,34156,23431.0,10578500.0
2012-08-13,2215,2215,2115,2140,21478,22638.0,10578500.0
2012-08-14,2145,2165,2080,2080,46995,22003.0,10578500.0
2012-08-16,2115,2230,2115,2190,18194,23167.0,10578500.0
2012-08-17,2280,2280,2155,2185,22127,23114.0,10578500.0
2012-08-20,2245,2245,2160,2200,22695,23273.0,10578500.0
2012-08-21,2195,2320,2185,2295,43594,24278.0,10578500.0
2012-08-22,2345,2345,2280,2315,9329,24489.0,10578500.0
2012-08-23,2295,2295,2200,2245,26771,23749.0,10578500.0
2012-08-24,2225,2290,2205,2235,29096,23643.0,10578500.0
2012-08-27,2205,2265,2190,2265,29608,23960.0,10578500.0
2012-08-28,2275,2275,2200,2245,17351,23749.0,10578500.0
2012-08-29,2230,2230,2170,2200,33133,23273.0,10578500.0
2012-08-30,2265,2265,2150,2200,19504,23273.0,10578500.0
2012-08-31,2180,2225,2170,2195,29374,23220.0,10578500.0
2012-09-03,2195,2255,2180,2200,15649,23273.0,10578500.0
2012-09-04,2200,2255,2185,2210,9721,23378.0,10578500.0
2012-09-05,2210,2230,2175,2205,14660,23326.0,10578500.0
2012-09-06,2230,2250,2185,2205,32800,23326.0,10578500.0
2012-09-07,2205,2265,2185,2230,17430,23590.0,10578500.0
2012-09-10,2230,2270,2190,2215,19066,23431.0,10578500.0
2012-09-11,2215,2230,2180,2230,11593,23590.0,10578500.0
2012-09-12,2230,2230,2150,2170,38276,22955.0,10578500.0
2012-09-13,2170,2220,2150,2200,27767,23273.0,10578500.0
2012-09-14,2190,2200,2185,2200,23844,23273.0,10578500.0
2012-09-17,2250,2480,2200,2445,190004,25864.0,10578500.0
2012-09-18,2440,2810,2410,2810,457187,29726.0,10578500.0
2012-09-19,2895,2895,2700,2795,183306,29567.0,10578500.0
2012-09-20,2840,2840,2745,2785,77675,29461.0,10578500.0
2012-09-21,2780,2790,2660,2660,88168,28139.0,10578500.0
2012-09-24,2660,2740,2600,2620,91840,27716.0,10578500.0
2012-09-25,2620,2680,2575,2620,57969,27716.0,10578500.0
2012-09-26,2570,2720,2570,2700,68484,28562.0,10578500.0
2012-09-27,2830,3105,2780,3105,750164,32846.0,10578500.0
2012-09-28,3190,3560,3170,3350,800935,35438.0,10578500.0
2012-10-02,3350,3660,3250,3625,378007,38347.0,10578500.0
2012-10-04,3700,3860,3625,3745,501817,39616.0,10578500.0
2012-10-05,3710,3915,3620,3785,270714,40040.0,10578500.0
2012-10-08,3860,4035,3680,4000,467306,42314.0,10578500.0
2012-10-09,4000,4105,3960,4000,131633,42314.0,10578500.0
2012-10-10,3940,4020,3835,4010,165125,42420.0,10578500.0
