피앤텔(054340),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-06-14,89678,91168,89578,90679,152435,153384.0,16800000.0
2006-06-15,91370,91370,90180,90480,334994,153048.0,16800000.0
2006-06-16,90966,93546,90966,92467,119727,156408.0,16800000.0
2006-06-19,92464,94254,90484,94254,58622,159432.0,16800000.0
2006-06-20,92562,94252,91172,91672,52826,155064.0,16800000.0
2006-06-21,90867,94147,90667,93857,50767,158760.0,16800000.0
2006-06-22,94351,95741,93161,94751,56939,160272.0,16800000.0
2006-06-23,94749,94749,93159,93559,41323,158256.0,16800000.0
2006-06-26,93548,95038,92158,92169,45414,155904.0,16800000.0
2006-06-27,92364,93364,91374,91374,60778,154560.0,16800000.0
2006-06-28,89784,94254,89784,94254,86403,159432.0,16800000.0
2006-06-29,93363,94753,92363,94354,43804,159600.0,16800000.0
2006-06-30,95836,95836,93356,95446,115136,161448.0,16800000.0
2006-07-03,95836,95836,93356,93956,39798,158928.0,16800000.0
2006-07-04,94348,94348,93358,93659,29663,158424.0,16800000.0
2006-07-05,90377,93357,90377,92367,60008,156240.0,16800000.0
2006-07-06,91074,93854,91074,92765,22736,156912.0,16800000.0
2006-07-07,91866,94346,91866,93956,47909,158928.0,16800000.0
2006-07-10,92255,94245,92255,94056,24867,159096.0,16800000.0
2006-07-11,94045,94045,91165,91176,58140,154224.0,16800000.0
2006-07-12,90873,93363,90873,92963,48731,157248.0,16800000.0
2006-07-13,92959,94939,92359,94950,74088,160608.0,16800000.0
2006-07-14,94449,94449,91369,93460,52529,158088.0,16800000.0
2006-07-18,93454,93454,91374,91374,29147,154560.0,16800000.0
2006-07-19,90377,91867,88887,89388,125634,151200.0,16800000.0
2006-07-20,90083,90283,88393,88494,96871,149688.0,16800000.0
2006-07-21,87890,92160,87590,90381,39651,152880.0,16800000.0
2006-07-24,90477,90867,89177,90878,31684,153720.0,16800000.0
2006-07-25,90870,91870,90180,90381,21009,152880.0,16800000.0
2006-07-26,89679,90869,89179,90580,38436,153216.0,16800000.0
2006-07-27,91068,91268,90378,90679,52702,153384.0,16800000.0
2006-07-28,89875,92655,89875,92665,70371,156744.0,16800000.0
2006-07-31,93645,93645,91765,92665,28911,156744.0,16800000.0
2006-08-01,92663,92963,90873,92864,27741,157080.0,16800000.0
2006-08-02,91067,94347,91067,93857,29130,158760.0,16800000.0
2006-08-03,93853,95243,92363,94453,48657,159768.0,16800000.0
2006-08-04,93357,95137,93357,93758,12198,158592.0,16800000.0
2006-08-07,93845,94245,92455,92665,9655,156744.0,16800000.0
2006-08-08,91973,94753,91873,94354,28352,159600.0,16800000.0
2006-08-09,93162,99022,93162,98922,79674,167328.0,16800000.0
2006-08-10,99216,101296,97816,101306,74170,171360.0,16800000.0
2006-08-11,101798,101798,97818,98029,73109,165816.0,16800000.0
2006-08-14,98018,99808,97528,98029,40701,165816.0,16800000.0
2006-08-16,99221,100311,98921,99022,64312,167496.0,16800000.0
2006-08-17,100312,100802,98822,100313,69169,169680.0,16800000.0
2006-08-18,101296,101296,98116,99816,166940,168840.0,16800000.0
2006-08-21,99305,100305,96625,97035,50046,164136.0,16800000.0
2006-08-22,98116,98216,95836,96837,44548,163800.0,16800000.0
2006-08-23,98323,98323,95843,95844,27279,162120.0,16800000.0
2006-08-24,95437,99117,95437,98128,64203,165984.0,16800000.0
2006-08-25,98116,101296,97426,101306,72139,171360.0,16800000.0
2006-08-28,101799,101799,98319,100810,47739,170520.0,16800000.0
2006-08-29,100795,105265,98815,104286,149103,176400.0,16800000.0
2006-08-30,102785,104775,101795,104286,44798,176400.0,16800000.0
2006-08-31,103782,106272,101802,106272,106258,179760.0,16800000.0
2006-09-01,105268,112718,105268,111238,219110,188160.0,16800000.0
2006-09-04,111228,113718,109248,111238,73652,188160.0,16800000.0
2006-09-05,111230,116200,110740,115211,335274,194880.0,16800000.0
2006-09-06,116697,116697,111227,114218,135954,193200.0,16800000.0
2006-09-07,110741,113221,108251,112231,99156,189840.0,16800000.0
2006-09-08,112721,117191,111731,112231,84492,189840.0,16800000.0
2006-09-11,113221,113221,107761,109252,49704,184800.0,16800000.0
2006-09-12,109248,110238,106758,109748,50019,185640.0,16800000.0
2006-09-13,110741,111731,107261,107762,30774,182280.0,16800000.0
2006-09-14,106761,111231,106271,110742,57159,187320.0,16800000.0
2006-09-15,111731,113221,109741,110742,73930,187320.0,16800000.0
2006-09-18,111728,111728,109248,111238,48112,188160.0,16800000.0
2006-09-19,110738,112228,109248,111238,58105,188160.0,16800000.0
2006-09-20,111231,111731,109251,109252,32521,184800.0,16800000.0
2006-09-21,109744,110744,107764,110245,27924,186480.0,16800000.0
2006-09-22,108245,109245,103775,104286,80306,176400.0,16800000.0
2006-09-25,104275,105265,103285,104286,57908,176400.0,16800000.0
2006-09-26,104779,107759,102289,103789,42425,175560.0,16800000.0
2006-09-27,104282,104282,100312,103293,117145,174720.0,16800000.0
2006-09-28,105268,107258,103288,105279,125981,178080.0,16800000.0
2006-09-29,106755,107255,104275,107265,66713,181440.0,16800000.0
2006-10-02,107758,111228,106758,111238,90065,188160.0,16800000.0
2006-10-04,110235,111225,105265,105776,44876,178920.0,16800000.0
2006-10-09,107259,109249,99219,102299,83979,173040.0,16800000.0
2006-10-10,101302,106272,101302,106272,51548,179760.0,16800000.0
2006-10-11,102789,107759,102289,103789,104907,175560.0,16800000.0
2006-10-12,104778,108248,103288,108259,123856,183120.0,16800000.0
2006-10-13,109254,111734,107264,110245,89801,186480.0,16800000.0
2006-10-16,111228,112718,107758,109748,112502,185640.0,16800000.0
2006-10-17,112231,112231,108751,112231,87707,189840.0,16800000.0
2006-10-18,111728,112228,109248,111238,101377,188160.0,16800000.0
2006-10-19,111224,111224,108245,108755,44709,183960.0,16800000.0
2006-10-20,110238,111728,108748,111238,121912,188160.0,16800000.0
2006-10-23,112228,112228,107758,108259,141622,183120.0,16800000.0
2006-10-24,109737,115207,109737,114218,247406,193200.0,16800000.0
2006-10-25,115211,115211,110741,112231,74686,189840.0,16800000.0
2006-10-26,112228,114208,108748,109748,105242,185640.0,16800000.0
2006-10-27,109741,110741,109251,109252,49316,184800.0,16800000.0
2006-10-30,108248,109248,105768,108259,62151,183120.0,16800000.0
2006-10-31,107761,112231,107761,112231,139270,189840.0,16800000.0
2006-11-01,112724,115214,110744,113224,140842,191520.0,16800000.0
2006-11-02,113224,113224,111734,111735,83757,189000.0,16800000.0
2006-11-03,111234,112234,110244,111735,91671,189000.0,16800000.0
2006-11-06,110744,111734,109254,111735,29567,189000.0,16800000.0
2006-11-07,112234,112725,110244,110245,47372,186480.0,16800000.0
2006-11-08,109741,112231,109251,110742,61657,187320.0,16800000.0
2006-11-09,112234,116704,111734,113224,135254,191520.0,16800000.0
2006-11-10,113221,114711,111731,113721,104086,192360.0,16800000.0
2006-11-13,114714,115704,113724,114714,146028,194040.0,16800000.0
2006-11-14,116204,119684,114714,116204,358544,196560.0,16800000.0
2006-11-15,117190,117190,114710,115211,107594,194880.0,16800000.0
2006-11-16,116200,119180,115210,115211,173689,194880.0,16800000.0
2006-11-17,116197,117687,113717,114218,92615,193200.0,16800000.0
2006-11-20,113725,114215,110244,110245,85644,186480.0,16800000.0
2006-11-21,112227,113217,110737,112728,56795,190680.0,16800000.0
2006-11-22,112231,116701,111231,113721,267540,192360.0,16800000.0
2006-11-23,113217,115697,112717,115707,129285,195720.0,16800000.0
2006-11-24,114710,116200,113720,115211,188083,194880.0,16800000.0
2006-11-27,115213,117693,114213,117694,249320,199080.0,16800000.0
2006-11-28,115696,120166,114207,120177,150295,203280.0,16800000.0
2006-11-29,118193,120673,117693,120673,113723,204120.0,16800000.0
2006-11-30,121170,122160,116700,116701,85257,197400.0,16800000.0
2006-12-01,116700,117690,115210,115211,85287,194880.0,16800000.0
2006-12-04,116197,116197,114207,114218,68744,193200.0,16800000.0
2006-12-05,115207,115207,113717,114218,73319,193200.0,16800000.0
2006-12-06,114214,116204,111234,111735,128580,189000.0,16800000.0
2006-12-07,111727,114207,109737,114218,176507,193200.0,16800000.0
2006-12-08,112231,114711,111731,112231,92287,189840.0,16800000.0
2006-12-11,112228,113718,111228,111238,50226,188160.0,16800000.0
2006-12-12,111231,111731,106271,107762,74815,182280.0,16800000.0
2006-12-13,107258,110238,107258,108259,61050,183120.0,16800000.0
2006-12-14,109741,112231,108751,112231,80967,189840.0,16800000.0
2006-12-15,112234,114714,111734,111735,91563,189000.0,16800000.0
2006-12-18,112721,113221,111231,112231,45888,189840.0,16800000.0
2006-12-19,113221,113221,109251,109252,53354,184800.0,16800000.0
2006-12-20,109738,111728,109738,111238,68205,188160.0,16800000.0
2006-12-21,111225,111225,107255,107265,93782,181440.0,16800000.0
2006-12-22,108252,109252,104282,106272,187791,179760.0,16800000.0
2006-12-26,108748,108748,106268,106769,78941,180600.0,16800000.0
2006-12-27,102792,105272,102792,103293,51307,174720.0,16800000.0
2006-12-28,103781,107761,103291,107762,72984,182280.0,16800000.0
2007-01-02,106265,107255,103775,104286,40432,176400.0,16800000.0
2007-01-03,104282,104782,102292,103293,32952,174720.0,16800000.0
2007-01-04,103286,104276,99806,99816,60004,168840.0,16800000.0
2007-01-05,101796,101796,99306,99816,47855,168840.0,16800000.0
2007-01-08,98816,99306,95536,98327,93146,166320.0,16800000.0
2007-01-09,97628,99118,97028,98029,66617,165816.0,16800000.0
2007-01-10,98323,98923,96633,98823,94686,167160.0,16800000.0
2007-01-11,98323,99813,96833,97333,113876,164640.0,16800000.0
2007-01-12,97332,98522,96342,97433,84945,164808.0,16800000.0
2007-01-15,98021,99811,98021,99121,131966,167664.0,16800000.0
2007-01-16,99023,99123,95143,95844,144751,162120.0,16800000.0
2007-01-17,96524,96524,94145,94155,157813,159264.0,16800000.0
2007-01-18,93651,94751,92361,94751,110218,160272.0,16800000.0
2007-01-19,92860,93450,88590,90480,222460,153048.0,16800000.0
2007-01-22,89876,89876,86006,86607,109448,146496.0,16800000.0
2007-01-23,86501,87001,84321,85912,231048,145320.0,16800000.0
2007-01-24,86496,89876,86496,89586,280355,151536.0,16800000.0
2007-01-25,90572,92362,89882,91573,151723,154896.0,16800000.0
2007-01-26,91272,91772,89482,91672,74351,155064.0,16800000.0
2007-01-29,91666,92956,89476,89586,72870,151536.0,16800000.0
2007-01-30,89979,90379,86899,89189,81508,150864.0,16800000.0
2007-01-31,89379,89379,87599,87699,46924,148344.0,16800000.0
2007-02-01,87894,88394,86804,87004,108038,147168.0,16800000.0
2007-02-02,87204,88394,87104,88395,89445,149520.0,16800000.0
2007-02-05,89375,89375,86695,88196,79937,149184.0,16800000.0
2007-02-06,88192,90383,86702,90083,74869,152376.0,16800000.0
2007-02-07,91371,103291,91371,94652,1389454,160104.0,16800000.0
2007-02-08,95944,96344,93854,94254,224734,159432.0,16800000.0
2007-02-09,94554,96144,92764,92765,171383,156912.0,16800000.0
2007-02-12,92355,93355,90665,91176,125064,154224.0,16800000.0
2007-02-13,91369,91569,90379,90580,83263,153216.0,16800000.0
2007-02-14,90873,94353,90873,94354,129652,159600.0,16800000.0
2007-02-15,94847,96827,92357,92367,138784,156240.0,16800000.0
2007-02-16,92562,96532,91872,93063,138174,157416.0,16800000.0
2007-02-20,93854,99814,93654,97135,198676,164304.0,16800000.0
2007-02-21,100312,102793,98322,100313,463436,169680.0,16800000.0
2007-02-22,101295,106755,99805,104286,641301,176400.0,16800000.0
2007-02-23,106268,106758,102788,105279,290364,178080.0,16800000.0
2007-02-26,103289,106759,100799,100810,113486,170520.0,16800000.0
2007-02-27,100803,102793,98723,98724,108946,166992.0,16800000.0
2007-02-28,92356,98716,92356,98327,93574,166320.0,16800000.0
2007-03-02,97326,101296,95736,101306,75876,171360.0,16800000.0
2007-03-05,101299,101299,97919,99320,93615,168000.0,16800000.0
2007-03-06,97819,101299,97819,99320,131745,168000.0,16800000.0
2007-03-07,101302,101302,98722,98922,82216,167328.0,16800000.0
2007-03-08,98720,98920,97630,97731,96863,165312.0,16800000.0
2007-03-09,99221,99221,96531,97631,74259,165144.0,16800000.0
2007-03-12,97028,100798,96038,96638,118181,163464.0,16800000.0
2007-03-13,96825,96825,94935,95546,117998,161616.0,16800000.0
2007-03-14,93451,94451,93061,93162,66394,157584.0,16800000.0
2007-03-15,93453,94453,92963,92963,84841,157248.0,16800000.0
2007-03-16,93057,95836,92157,95347,188209,161280.0,16800000.0
2007-03-19,96825,98615,95435,98426,202566,166488.0,16800000.0
2007-03-20,98419,99809,97429,99320,124774,168000.0,16800000.0
2007-03-21,98323,99223,97923,98724,57752,166992.0,16800000.0
2007-03-22,98916,100306,98916,99816,53768,168840.0,16800000.0
2007-03-23,100305,100305,98315,98525,18060,166656.0,16800000.0
2007-03-26,98416,102286,97426,101306,145988,171360.0,16800000.0
2007-03-27,100796,102286,99806,99816,50206,168840.0,16800000.0
2007-03-28,100796,104775,99306,101306,192763,171360.0,16800000.0
2007-03-29,101296,102286,99806,101306,56393,171360.0,16800000.0
2007-03-30,102792,106272,101302,106272,198899,179760.0,16800000.0
2007-04-02,107762,107762,103292,106272,163744,179760.0,16800000.0
2007-04-03,106272,107762,103782,106272,114533,179760.0,16800000.0
2007-04-04,107258,107758,103778,105279,71235,178080.0,16800000.0
2007-04-05,106758,109738,106758,108259,148095,183120.0,16800000.0
2007-04-06,108748,110238,107258,108259,168640,183120.0,16800000.0
2007-04-09,108248,109738,107758,108259,69276,183120.0,16800000.0
2007-04-10,108248,108248,106758,108259,54866,183120.0,16800000.0
2007-04-11,108751,113721,107761,110742,188887,187320.0,16800000.0
2007-04-12,108751,112231,108251,109252,89317,184800.0,16800000.0
2007-04-13,109744,114215,107764,110245,338665,186480.0,16800000.0
2007-04-16,110238,111728,107758,108259,185981,183120.0,16800000.0
2007-04-17,108751,109251,107261,107762,145174,182280.0,16800000.0
2007-04-18,108248,109738,107758,108259,70975,183120.0,16800000.0
2007-04-19,109251,109251,107261,107762,65265,182280.0,16800000.0
2007-04-20,108245,109245,106755,107265,144815,181440.0,16800000.0
2007-04-23,109735,110235,107255,107265,108996,181440.0,16800000.0
2007-04-24,107758,107758,103288,105279,75058,178080.0,16800000.0
2007-04-25,106268,108748,103288,106769,101814,180600.0,16800000.0
2007-04-26,107261,110241,106271,109252,84623,184800.0,16800000.0
2007-04-27,108245,109245,105765,105776,51251,178920.0,16800000.0
2007-04-30,105272,106272,101302,103293,79379,174720.0,16800000.0
2007-05-02,104279,104279,99309,100810,197066,170520.0,16800000.0
2007-05-03,102292,103782,100802,103293,90889,174720.0,16800000.0
2007-05-04,103289,103779,101799,102299,46413,173040.0,16800000.0
2007-05-07,103775,104275,100795,104286,72806,176400.0,16800000.0
2007-05-08,104782,104782,101802,101803,47395,172200.0,16800000.0
2007-05-09,103291,108251,102291,107762,219621,182280.0,16800000.0
2007-05-10,107758,109248,103778,105279,173246,178080.0,16800000.0
2007-05-11,104275,106755,103775,105776,148198,178920.0,16800000.0
2007-05-14,105765,108745,105765,108755,106865,183960.0,16800000.0
2007-05-15,110242,112722,106272,106272,96354,179760.0,16800000.0
2007-05-16,107262,109252,105272,106272,76723,179760.0,16800000.0
2007-05-17,106758,109248,106758,108259,101611,183120.0,16800000.0
2007-05-18,110238,110238,105768,108259,129448,183120.0,16800000.0
2007-05-21,108248,111228,106758,111238,92246,188160.0,16800000.0
2007-05-22,112721,112721,108751,109252,66599,184800.0,16800000.0
2007-05-23,110737,115697,108747,115707,230846,195720.0,16800000.0
2007-05-25,113217,116697,113217,114218,86495,193200.0,16800000.0
2007-05-28,115700,117690,114210,116701,77590,197400.0,16800000.0
2007-05-29,117187,117187,113717,115707,69004,195720.0,16800000.0
2007-05-30,116700,118190,113720,118190,99174,199920.0,16800000.0
2007-05-31,119676,125136,119676,121667,106033,205800.0,16800000.0
2007-06-01,123154,123154,114714,114714,131348,194040.0,16800000.0
2007-06-04,118187,118187,113717,115707,189718,195720.0,16800000.0
2007-06-05,117186,122156,117186,120177,331717,203280.0,16800000.0
2007-06-07,119182,132592,119182,129612,286304,219240.0,16800000.0
2007-06-08,128122,132092,127122,129612,172974,219240.0,16800000.0
2007-06-11,132088,133578,128118,130109,137414,220080.0,16800000.0
2007-06-12,131099,133079,125139,127129,100130,215040.0,16800000.0
2007-06-13,129111,134081,129111,134082,207428,226800.0,16800000.0
2007-06-14,138551,138551,134571,137061,87487,231840.0,16800000.0
2007-06-15,137064,140534,135574,138054,93472,233520.0,16800000.0
2007-06-18,141027,146987,139037,139048,191797,235200.0,16800000.0
2007-06-19,139037,140037,128608,136068,391482,230160.0,16800000.0
2007-06-20,134568,135068,130098,133088,269766,225120.0,16800000.0
2007-06-21,131588,137548,131098,133088,317510,225120.0,16800000.0
2007-06-22,136058,136058,133078,134578,198649,227640.0,16800000.0
2007-06-25,134081,134081,129111,132592,157703,224280.0,16800000.0
2007-06-26,133082,133582,126132,128122,115167,216720.0,16800000.0
2007-06-27,130098,135068,129108,133088,148975,225120.0,16800000.0
2007-06-28,133577,137547,132587,137558,112970,232680.0,16800000.0
2007-06-29,138054,143024,137554,138054,113124,233520.0,16800000.0
2007-07-02,141034,141034,134084,138054,77243,233520.0,16800000.0
2007-07-03,140534,141534,135074,136565,104669,231000.0,16800000.0
2007-07-04,138047,139037,133577,137558,161831,232680.0,16800000.0
2007-07-05,139041,140041,134081,134082,106990,226800.0,16800000.0
2007-07-06,134081,137551,132091,135571,57749,229320.0,16800000.0
2007-07-09,137551,138551,134081,134082,49811,226800.0,16800000.0
2007-07-10,136061,136061,131591,132592,90520,224280.0,16800000.0
2007-07-11,132588,134568,132088,133088,38106,225120.0,16800000.0
2007-07-12,134571,139041,133081,137061,82984,231840.0,16800000.0
2007-07-13,139037,139037,135067,139048,80807,235200.0,16800000.0
2007-07-16,139041,139041,133081,134082,62928,226800.0,16800000.0
2007-07-18,138047,141027,135067,139048,148283,235200.0,16800000.0
2007-07-19,139041,140041,132591,134082,155022,226800.0,16800000.0
2007-07-20,135074,136064,132594,135075,99825,228480.0,16800000.0
2007-07-23,133081,134081,131101,132592,170212,224280.0,16800000.0
2007-07-24,132592,133582,127121,131102,294663,221760.0,16800000.0
2007-07-25,131095,135564,129605,133585,107675,225960.0,16800000.0
2007-07-26,135074,136064,134084,135075,106628,228480.0,16800000.0
2007-07-27,133075,133575,129105,132095,87321,223440.0,16800000.0
2007-07-30,129605,132085,127115,130605,76196,220920.0,16800000.0
2007-07-31,132088,134078,130598,133088,215415,225120.0,16800000.0
2007-08-01,131588,136058,130098,133088,76608,225120.0,16800000.0
2007-08-02,133581,138551,133581,137061,116585,231840.0,16800000.0
2007-08-03,135064,140034,133075,133585,121113,225960.0,16800000.0
2007-08-06,130598,132588,130098,130109,32256,220080.0,16800000.0
2007-08-07,131095,133075,129105,130605,99825,220920.0,16800000.0
2007-08-08,130598,132088,129108,130109,76808,220080.0,16800000.0
2007-08-09,130602,137062,126632,128122,156626,216720.0,16800000.0
2007-08-10,126133,127123,119183,119184,89084,201600.0,16800000.0
2007-08-13,120166,122156,117186,121667,63794,205800.0,16800000.0
2007-08-14,121660,122650,114710,116701,81219,197400.0,16800000.0
2007-08-16,107261,112231,106271,107762,65767,182280.0,16800000.0
2007-08-17,109248,111228,106758,108259,74658,183120.0,16800000.0
2007-08-20,111227,124137,111227,117197,190685,198240.0,16800000.0
2007-08-21,121174,121174,115214,116204,71279,196560.0,16800000.0
2007-08-22,114207,118187,114207,114218,48620,193200.0,16800000.0
2007-08-23,118194,119184,114714,114714,103134,194040.0,16800000.0
2007-08-24,114711,115701,112231,113721,40227,192360.0,16800000.0
2007-08-27,114711,116701,111231,113721,121493,192360.0,16800000.0
2007-08-28,113717,124137,113217,117197,374940,198240.0,16800000.0
2007-08-29,113217,120167,112227,117197,115960,198240.0,16800000.0
2007-08-30,122156,123646,120166,120177,78397,203280.0,16800000.0
2007-08-31,121173,124143,118192,123653,61642,209160.0,16800000.0
2007-09-03,125136,125136,121166,121667,35743,205800.0,16800000.0
2007-09-04,124143,127623,120673,120673,100094,204120.0,16800000.0
2007-09-05,122650,122650,117690,118190,89214,199920.0,16800000.0
2007-09-06,119683,123153,117693,119184,51795,201600.0,16800000.0
2007-09-07,120170,120170,113720,116701,99625,197400.0,16800000.0
2007-09-10,113717,120666,113217,120177,52213,203280.0,16800000.0
2007-09-11,121169,125629,119179,125639,73228,212520.0,16800000.0
2007-09-12,125140,125140,121170,121170,46139,204960.0,16800000.0
2007-09-13,121166,124136,120166,123156,25620,208320.0,16800000.0
2007-09-14,124140,124640,121170,121170,32605,204960.0,16800000.0
2007-09-17,122653,122653,118683,120673,48503,204120.0,16800000.0
2007-09-18,118683,120173,117193,117694,24685,199080.0,16800000.0
2007-09-19,119677,121167,116697,118687,55095,200760.0,16800000.0
2007-09-20,118683,119683,117693,119184,29113,201600.0,16800000.0
2007-09-21,120673,120673,117693,119184,37359,201600.0,16800000.0
2007-09-27,120167,120667,115697,118687,40852,200760.0,16800000.0
2007-09-28,120170,120670,117690,118190,26030,199920.0,16800000.0
2007-10-01,118190,121660,117190,118190,47140,199920.0,16800000.0
2007-10-02,120173,123153,118193,120673,62891,204120.0,16800000.0
2007-10-04,121169,125139,121169,124150,60659,210000.0,16800000.0
2007-10-05,122646,126126,122646,124646,21347,210840.0,16800000.0
2007-10-08,125140,126130,121170,121170,27989,204960.0,16800000.0
2007-10-09,123645,129605,121166,127626,103238,215880.0,16800000.0
2007-10-10,128605,130095,125135,129116,93381,218400.0,16800000.0
2007-10-11,128605,131585,126125,127626,46520,215880.0,16800000.0
2007-10-12,127116,129105,124136,126136,61371,213360.0,16800000.0
2007-10-15,128122,131102,126131,131102,55592,221760.0,16800000.0
2007-10-16,131099,131099,126629,127129,62259,215040.0,16800000.0
2007-10-17,126632,128612,124642,128122,60318,216720.0,16800000.0
2007-10-18,128605,132085,128605,129116,73703,218400.0,16800000.0
2007-10-19,129612,133082,128122,131102,54347,221760.0,16800000.0
2007-10-22,122155,131095,122155,130605,50208,220920.0,16800000.0
2007-10-23,130595,134075,128115,129116,49676,218400.0,16800000.0
2007-10-24,129609,131099,125629,128619,28607,217560.0,16800000.0
2007-10-25,128612,128612,122162,125143,36236,211680.0,16800000.0
2007-10-26,123652,125142,118682,125143,91194,211680.0,16800000.0
2007-10-29,127119,127619,123149,124150,49675,210000.0,16800000.0
2007-10-30,124142,129112,124142,128122,91101,216720.0,16800000.0
2007-10-31,127622,128612,123652,125143,65328,211680.0,16800000.0
2007-11-01,126632,127622,122652,125143,112429,211680.0,16800000.0
2007-11-02,123146,123146,116696,120177,880623,203280.0,16800000.0
2007-11-05,124643,125633,119183,122163,146095,206640.0,16800000.0
2007-11-06,120173,122653,120173,122163,48152,206640.0,16800000.0
2007-11-07,123153,129113,122163,122163,207778,206640.0,16800000.0
2007-11-08,121166,122156,116696,121667,100341,205800.0,16800000.0
2007-11-09,121170,122650,119180,121170,21606,204960.0,16800000.0
2007-11-12,120173,121173,115703,120673,109087,204120.0,16800000.0
2007-11-13,121663,122653,119683,120673,24552,204120.0,16800000.0
2007-11-14,124144,124144,115704,116204,65230,196560.0,16800000.0
2007-11-15,110237,114707,109737,112728,70998,190680.0,16800000.0
2007-11-16,112231,114711,109251,112231,26458,189840.0,16800000.0
2007-11-19,112231,115211,111731,112231,30265,189840.0,16800000.0
2007-11-20,109741,112231,105271,109252,42203,184800.0,16800000.0
2007-11-21,109739,110739,103779,103789,30509,175560.0,16800000.0
2007-11-22,100795,105765,100795,105776,40674,178920.0,16800000.0
2007-11-23,105773,106273,98422,100313,39832,169680.0,16800000.0
2007-11-26,100311,112231,100311,110742,85650,187320.0,16800000.0
2007-11-27,106757,120666,105267,120177,58338,203280.0,16800000.0
2007-11-28,119184,119184,114714,114714,52830,194040.0,16800000.0
2007-11-29,115208,115698,110238,111238,89071,188160.0,16800000.0
2007-11-30,111231,113221,110741,110742,64480,187320.0,16800000.0
2007-12-03,111734,112234,109744,111735,13521,189000.0,16800000.0
2007-12-04,111227,115207,109247,114218,15600,193200.0,16800000.0
2007-12-05,112231,113221,106761,110742,79142,187320.0,16800000.0
2007-12-06,111234,113724,110244,113224,95643,191520.0,16800000.0
2007-12-07,113218,114208,109738,109748,21366,185640.0,16800000.0
2007-12-10,109738,110738,105268,105279,22970,178080.0,16800000.0
2007-12-11,105768,106268,104278,105279,17498,178080.0,16800000.0
2007-12-12,103292,106272,101802,106272,26245,179760.0,16800000.0
2007-12-13,106268,106758,104778,106769,6695,180600.0,16800000.0
2007-12-14,106761,108251,103781,107762,31575,182280.0,16800000.0
2007-12-17,105272,106762,103782,104782,16044,177240.0,16800000.0
2007-12-18,101801,112721,101801,107762,52453,182280.0,16800000.0
2007-12-20,107758,111228,104778,105279,19535,178080.0,16800000.0
2007-12-21,107258,107758,104278,106769,7636,180600.0,16800000.0
2007-12-24,106758,108248,105268,105279,26955,178080.0,16800000.0
2007-12-26,105265,106265,104775,105776,10115,178920.0,16800000.0
2007-12-27,104275,105265,102285,102796,16296,173880.0,16800000.0
2007-12-28,101796,104276,100796,101306,14159,171360.0,16800000.0
2008-01-02,102286,102286,96426,98327,68351,166320.0,16800000.0
2008-01-03,97329,103289,96829,102299,37162,173040.0,16800000.0
2008-01-04,103286,103286,99306,99816,15721,168840.0,16800000.0
2008-01-07,97918,98918,97918,98029,7571,165816.0,16800000.0
2008-01-08,98019,101299,95339,99320,19455,168000.0,16800000.0
2008-01-09,98215,99305,96625,97035,10517,164136.0,16800000.0
2008-01-10,97916,98016,92857,95347,32574,161280.0,16800000.0
2008-01-11,91570,94150,90770,93361,47638,157920.0,16800000.0
2008-01-14,90774,91574,88394,88395,56385,149520.0,16800000.0
2008-01-15,87494,89674,76565,76576,143559,129528.0,16800000.0
2008-01-16,74482,77372,73592,75582,108297,127848.0,16800000.0
2008-01-17,76973,78263,75383,75384,116366,127512.0,16800000.0
2008-01-18,73686,75576,73386,73497,111144,124320.0,16800000.0
2008-01-21,74393,74483,70812,71113,62360,120288.0,16800000.0
2008-01-22,68530,70710,65550,67140,159452,113568.0,16800000.0
2008-01-23,68623,69323,65553,66644,138009,112728.0,16800000.0
2008-01-24,67037,71006,67037,70517,104408,119280.0,16800000.0
2008-01-25,71205,74085,71205,73695,55056,124656.0,16800000.0
2008-01-28,72503,75683,72503,73993,59346,125160.0,16800000.0
2008-01-29,74390,76270,72500,72901,15732,123312.0,16800000.0
2008-01-30,72995,73685,68525,70716,46969,119616.0,16800000.0
2008-01-31,70810,74980,69520,74390,29761,125832.0,16800000.0
2008-02-01,74393,75183,72503,73894,12181,124992.0,16800000.0
2008-02-04,75383,75383,73793,73993,27878,125160.0,16800000.0
2008-02-05,73186,73686,72896,73497,8221,124320.0,16800000.0
2008-02-11,71998,75078,71998,73199,27096,123816.0,16800000.0
2008-02-12,73188,76468,73188,76079,21592,128688.0,16800000.0
2008-02-13,75974,76474,75284,75284,25292,127344.0,16800000.0
2008-02-14,76370,76370,73590,74390,33167,125832.0,16800000.0
2008-02-15,73193,73393,71012,71113,34226,120288.0,16800000.0
2008-02-18,71113,72103,69223,69524,41417,117600.0,16800000.0
2008-02-19,69523,70213,68823,69623,27009,117768.0,16800000.0
2008-02-20,70109,75079,68529,74490,55357,126000.0,16800000.0
2008-02-21,75478,75478,71108,71808,72006,121464.0,16800000.0
2008-02-22,71413,71803,69023,69524,38915,117600.0,16800000.0
2008-02-25,68620,71510,68620,71510,31637,120960.0,16800000.0
2008-02-26,70212,71212,69122,69722,11086,117936.0,16800000.0
2008-02-27,69315,70405,69015,69325,11434,117264.0,16800000.0
2008-02-28,69321,70021,68531,69921,48201,118272.0,16800000.0
2008-02-29,69123,70313,68723,69623,86348,117768.0,16800000.0
