이오테크닉스(039030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-02-14,39000,39400,38000,38600,63882,472102.0,12230626.0
2011-02-15,38900,40500,38800,40400,55299,494117.0,12230626.0
2011-02-16,40600,41700,39900,40950,74972,500844.0,12230626.0
2011-02-17,41800,41800,39850,41250,48235,504513.0,12230626.0
2011-02-18,41900,42600,40900,42600,71696,521025.0,12230626.0
2011-02-21,42900,43100,41650,42400,45677,518579.0,12230626.0
2011-02-22,42400,42400,41100,41450,61592,506959.0,12230626.0
2011-02-23,40700,41200,38350,40500,189514,495340.0,12230626.0
2011-02-24,40300,40300,38500,38500,71388,470879.0,12230626.0
2011-02-25,38500,40650,38500,40400,81187,494117.0,12230626.0
2011-02-28,40750,41500,40000,40800,76383,499010.0,12230626.0
2011-03-02,40900,42100,40650,41400,109134,506348.0,12230626.0
2011-03-03,41400,43400,41300,43100,92634,527140.0,12230626.0
2011-03-04,43300,43800,42650,43100,55169,527140.0,12230626.0
2011-03-07,43100,43100,42200,42350,31908,517967.0,12230626.0
2011-03-08,41950,43900,41700,43500,76877,532032.0,12230626.0
2011-03-09,43800,44200,42750,43150,56082,527752.0,12230626.0
2011-03-10,43000,43050,41550,43050,68307,526528.0,12230626.0
2011-03-11,42150,42900,41750,42600,62080,521025.0,12230626.0
2011-03-14,42650,43100,40600,42400,66689,518579.0,12230626.0
2011-03-15,42250,42650,38700,40000,122544,489225.0,12230626.0
2011-03-16,40100,40800,38150,38700,177753,473325.0,12230626.0
2011-03-17,37600,38500,36000,38300,247551,468433.0,12230626.0
2011-03-18,38650,38650,36800,37000,160095,452533.0,12230626.0
2011-03-21,37250,39100,36800,39000,204543,476994.0,12230626.0
2011-03-22,39300,39700,38000,38200,122527,467210.0,12230626.0
2011-03-23,37850,39450,37600,39300,131349,480664.0,12230626.0
2011-03-24,39500,40350,38800,39700,134218,485556.0,12230626.0
2011-03-25,40200,40900,39650,39650,89469,484944.0,12230626.0
2011-03-28,39550,40000,37400,38000,159663,464764.0,12230626.0
2011-03-29,38400,38400,36950,38100,119655,465987.0,12230626.0
2011-03-30,37850,39050,37600,37600,123342,459872.0,12230626.0
2011-03-31,37700,39500,37700,39100,84554,478217.0,12230626.0
2011-04-01,39100,40550,38750,40350,111848,493506.0,12230626.0
2011-04-04,40600,40650,39800,39900,56400,488002.0,12230626.0
2011-04-05,39800,40000,38800,39300,88314,480664.0,12230626.0
2011-04-06,39300,39650,37250,37250,214139,455591.0,12230626.0
2011-04-07,37700,38350,36200,36200,217753,442749.0,12230626.0
2011-04-08,36650,37450,35000,37400,203575,457425.0,12230626.0
2011-04-11,37600,37900,34350,34350,483504,420122.0,12230626.0
2011-04-12,34650,35050,31850,32500,365140,397495.0,12230626.0
2011-04-13,32200,33650,32200,33450,190711,409114.0,12230626.0
2011-04-14,33250,35500,33250,35000,222238,428072.0,12230626.0
2011-04-15,35550,35600,34300,35100,123920,429295.0,12230626.0
2011-04-18,35450,35550,32800,33400,201247,408503.0,12230626.0
2011-04-19,33200,34400,32200,33950,174783,415230.0,12230626.0
2011-04-20,34400,35750,33700,35350,175214,432353.0,12230626.0
2011-04-21,35950,36100,34500,34950,136875,427460.0,12230626.0
2011-04-22,34800,34900,33700,34000,99111,415841.0,12230626.0
2011-04-25,34300,36100,34300,35800,198036,437856.0,12230626.0
2011-04-26,35800,35850,34300,35700,114739,436633.0,12230626.0
2011-04-27,35550,36200,35000,35600,83048,435410.0,12230626.0
2011-04-28,36000,36300,34400,34400,80326,420734.0,12230626.0
2011-04-29,34450,35300,34350,35100,83632,429295.0,12230626.0
2011-05-02,35500,36800,35100,36750,183898,449476.0,12230626.0
2011-05-03,36750,36800,35200,35700,177758,436633.0,12230626.0
2011-05-04,35900,35900,34100,34250,108915,418899.0,12230626.0
2011-05-06,33700,33900,32450,33100,86975,404834.0,12230626.0
2011-05-09,33250,33350,32300,32500,56025,397495.0,12230626.0
2011-05-11,32400,32800,31000,31000,161586,379149.0,12230626.0
2011-05-12,30400,32350,30400,31850,117624,389545.0,12230626.0
2011-05-13,31850,32900,31450,32800,106589,401165.0,12230626.0
2011-05-16,32400,32650,31050,31050,98287,379761.0,12230626.0
2011-05-17,30800,31400,27400,28900,410896,353465.0,12230626.0
2011-05-18,29100,29200,24850,25900,969702,316773.0,12230626.0
2011-05-19,26000,26100,24800,25000,604213,305766.0,12230626.0
2011-05-20,25300,26000,25150,25550,274342,312492.0,12230626.0
2011-05-23,25700,26100,23850,23850,267269,291700.0,12230626.0
2011-05-24,23500,24700,23500,24200,235530,295981.0,12230626.0
2011-05-25,24200,24450,22700,23600,239838,288643.0,12230626.0
2011-05-26,24000,25150,23900,24950,215091,305154.0,12230626.0
2011-05-27,25000,25150,24050,24550,163119,300262.0,12230626.0
2011-05-30,24600,24750,22700,23350,258281,285585.0,12230626.0
2011-05-31,23000,24550,22850,24550,319644,300262.0,12230626.0
2011-06-01,24600,24750,23750,23800,151220,291089.0,12230626.0
2011-06-02,23000,24600,22750,24400,205028,298427.0,12230626.0
2011-06-03,24400,25500,24400,25250,258200,308823.0,12230626.0
2011-06-07,25100,25400,23950,25350,123421,310046.0,12230626.0
2011-06-08,25300,25750,24850,25650,97278,313716.0,12230626.0
2011-06-09,25700,25900,25350,25350,95177,310046.0,12230626.0
2011-06-10,25350,25700,23800,23900,141436,292312.0,12230626.0
2011-06-13,23500,23500,20350,20350,463554,248893.0,12230626.0
2011-06-14,19550,20550,19400,20350,421081,248893.0,12230626.0
2011-06-15,20500,21100,20200,21000,186669,256843.0,12230626.0
2011-06-16,20450,20700,20100,20400,74126,249505.0,12230626.0
2011-06-17,20850,21500,20700,21200,288778,259289.0,12230626.0
2011-06-20,21400,21400,19550,20350,176941,248893.0,12230626.0
2011-06-21,20500,20550,19500,20050,130167,245224.0,12230626.0
2011-06-22,20250,21050,20150,20400,130459,249505.0,12230626.0
2011-06-23,20350,21400,20100,21350,100047,261124.0,12230626.0
2011-06-24,21350,22850,21100,22700,190460,277635.0,12230626.0
2011-06-27,22250,23250,22200,22500,105139,275189.0,12230626.0
2011-06-28,22800,23250,22100,22400,97863,273966.0,12230626.0
2011-06-29,22850,22850,22250,22550,64907,275801.0,12230626.0
2011-06-30,22700,23400,22650,23250,115568,284362.0,12230626.0
2011-07-01,23500,24600,23350,24000,125316,293535.0,12230626.0
2011-07-04,24450,24650,23650,24300,136841,297204.0,12230626.0
2011-07-05,24150,24350,23500,24050,197059,294147.0,12230626.0
2011-07-06,24000,24000,23350,23400,153104,286197.0,12230626.0
2011-07-07,23450,24300,23450,23750,111439,290477.0,12230626.0
2011-07-08,23850,24000,23500,23500,59901,287420.0,12230626.0
2011-07-11,23700,23700,22750,23100,104319,282527.0,12230626.0
2011-07-12,22600,23200,22400,23200,90556,283751.0,12230626.0
2011-07-13,23450,23950,23350,23550,68474,288031.0,12230626.0
2011-07-14,23500,23650,22800,23600,84064,288643.0,12230626.0
2011-07-15,23800,25350,23600,25350,219888,310046.0,12230626.0
2011-07-18,26350,27750,26250,27200,463044,332673.0,12230626.0
2011-07-19,27500,27600,26600,27250,180117,333285.0,12230626.0
2011-07-20,27700,27950,26450,26600,184314,325335.0,12230626.0
2011-07-21,26300,27550,25550,26650,197086,325946.0,12230626.0
2011-07-22,26900,27400,26700,27000,119540,330227.0,12230626.0
2011-07-25,27000,27200,26150,26750,122249,327169.0,12230626.0
2011-07-26,27100,27250,26250,26700,97859,326558.0,12230626.0
2011-07-27,26800,27500,26750,27050,119082,330838.0,12230626.0
2011-07-28,26500,26850,26250,26850,109229,328392.0,12230626.0
2011-07-29,27100,27150,26350,26400,109771,322889.0,12230626.0
2011-08-01,26800,27200,26400,27000,138378,330227.0,12230626.0
2011-08-02,26700,26900,26000,26550,100257,324723.0,12230626.0
2011-08-03,26050,26950,25350,26600,98897,325335.0,12230626.0
2011-08-04,27400,28750,27000,27350,374959,334508.0,12230626.0
2011-08-05,25500,27850,24300,26800,232433,327781.0,12230626.0
2011-08-08,26400,27200,23500,24300,254060,297204.0,12230626.0
2011-08-09,22750,23100,20700,21700,245157,265405.0,12230626.0
2011-08-10,22900,23600,22550,22600,165733,276412.0,12230626.0
2011-08-11,20700,23000,20700,22950,134300,280693.0,12230626.0
2011-08-12,23500,24100,22200,22200,149130,271520.0,12230626.0
2011-08-16,23400,25000,23050,24500,214791,299650.0,12230626.0
2011-08-17,24500,25500,24300,25100,130889,306989.0,12230626.0
2011-08-18,25500,25950,23450,23900,169845,292312.0,12230626.0
2011-08-19,22400,23050,21850,22200,154631,271520.0,12230626.0
2011-08-22,22300,22750,20900,21800,77495,266628.0,12230626.0
2011-08-23,22000,22400,21700,22400,95805,273966.0,12230626.0
2011-08-24,22700,22750,20500,20650,242754,252562.0,12230626.0
2011-08-25,21250,21500,20550,20600,105859,251951.0,12230626.0
2011-08-26,20300,21100,19900,20850,81740,255009.0,12230626.0
2011-08-29,21400,22300,21050,22300,129113,272743.0,12230626.0
2011-08-30,22450,23100,21350,21550,342143,263570.0,12230626.0
2011-08-31,21700,22050,21200,21950,93812,268462.0,12230626.0
2011-09-01,22150,22550,21150,21400,142965,261735.0,12230626.0
2011-09-02,21450,21650,21100,21350,54823,261124.0,12230626.0
2011-09-05,20900,21950,20600,20900,101012,255620.0,12230626.0
2011-09-06,20800,21150,20000,20750,69678,253785.0,12230626.0
2011-09-07,21050,21700,20800,21700,96633,265405.0,12230626.0
2011-09-08,21900,22000,21150,21200,105182,259289.0,12230626.0
2011-09-09,21250,21450,20300,21000,81617,256843.0,12230626.0
2011-09-14,20900,21050,20150,20300,83823,248282.0,12230626.0
2011-09-15,20850,21200,20550,21100,91121,258066.0,12230626.0
2011-09-16,21400,21800,21200,21550,107348,263570.0,12230626.0
2011-09-19,21550,22400,21150,21150,89203,258678.0,12230626.0
2011-09-20,21200,22100,20900,22000,120070,269074.0,12230626.0
2011-09-21,22200,23350,21900,22950,182581,280693.0,12230626.0
2011-09-22,22300,23750,22300,23600,135772,288643.0,12230626.0
2011-09-23,22500,23150,22200,22500,138067,275189.0,12230626.0
2011-09-26,22950,23100,20750,21150,153259,258678.0,12230626.0
2011-09-27,21650,24300,21650,24300,248889,297204.0,12230626.0
2011-09-28,24250,25600,23900,24700,143146,302096.0,12230626.0
2011-09-29,24100,25500,24100,24700,154250,302096.0,12230626.0
2011-09-30,24700,25500,24300,25350,157966,310046.0,12230626.0
2011-10-04,24050,24250,22800,23650,197423,289254.0,12230626.0
2011-10-05,24000,24150,22800,23000,112493,281304.0,12230626.0
2011-10-06,23500,26000,23500,25150,225779,307600.0,12230626.0
2011-10-07,25800,26050,25200,25200,109207,308212.0,12230626.0
2011-10-10,25300,27500,25300,26850,183274,328392.0,12230626.0
2011-10-11,27700,27950,26800,26850,90118,328392.0,12230626.0
2011-10-12,26750,28000,26750,28000,123093,342458.0,12230626.0
2011-10-13,28000,28000,26750,27000,234965,330227.0,12230626.0
2011-10-14,26550,27100,26350,27100,103569,331450.0,12230626.0
2011-10-17,27500,28650,27300,28200,258297,344904.0,12230626.0
2011-10-18,27500,27700,27050,27200,79904,332673.0,12230626.0
2011-10-19,27650,28100,26900,27750,79977,339400.0,12230626.0
2011-10-20,27600,28450,26300,26300,86821,321665.0,12230626.0
2011-10-21,26900,28300,26600,28200,144336,344904.0,12230626.0
2011-10-24,28500,29300,28000,28400,174808,347350.0,12230626.0
2011-10-25,28700,29450,28650,28750,183660,351630.0,12230626.0
2011-10-26,28650,30900,28200,30500,260551,373034.0,12230626.0
2011-10-27,31000,31000,30100,30400,115743,371811.0,12230626.0
2011-10-28,31200,32100,30350,30800,189659,376703.0,12230626.0
2011-10-31,31200,31700,29150,29200,152764,357134.0,12230626.0
2011-11-01,28900,29900,28600,29300,57439,358357.0,12230626.0
2011-11-02,28350,29950,28100,29950,58295,366307.0,12230626.0
2011-11-03,30300,30300,29000,29300,48649,358357.0,12230626.0
2011-11-04,29900,30550,29450,29950,99965,366307.0,12230626.0
2011-11-07,29600,29900,29200,29500,49832,360803.0,12230626.0
2011-11-08,29850,29850,28650,28800,83140,352242.0,12230626.0
2011-11-09,29050,29150,27450,27650,131978,338177.0,12230626.0
2011-11-10,26800,26800,25400,25800,133955,315550.0,12230626.0
2011-11-11,26400,27050,25550,27050,73784,330838.0,12230626.0
2011-11-14,27450,28400,27300,27500,63076,336342.0,12230626.0
2011-11-15,27450,27450,26350,26800,58774,327781.0,12230626.0
2011-11-16,27000,27250,26400,26750,52521,327169.0,12230626.0
2011-11-17,27000,27900,26350,27450,39894,335731.0,12230626.0
2011-11-18,26400,27300,26400,26600,45399,325335.0,12230626.0
2011-11-21,27000,27500,26600,26700,54346,326558.0,12230626.0
2011-11-22,26800,28150,26800,27700,109834,338788.0,12230626.0
2011-11-23,27700,27700,26500,26650,74497,325946.0,12230626.0
2011-11-24,26300,27150,26050,27100,47753,331450.0,12230626.0
2011-11-25,26900,27250,26150,26350,38355,322277.0,12230626.0
2011-11-28,26450,26850,25900,26500,59934,324112.0,12230626.0
2011-11-29,26850,27000,26450,27000,51435,330227.0,12230626.0
2011-11-30,27100,27300,26650,27050,15130,330838.0,12230626.0
2011-12-01,27600,28300,27350,27600,93689,337565.0,12230626.0
2011-12-02,27700,27700,26700,27200,56296,332673.0,12230626.0
2011-12-05,27050,27200,26450,26750,64607,327169.0,12230626.0
2011-12-06,26700,26800,25800,25900,56725,316773.0,12230626.0
2011-12-07,26150,27250,25900,27150,112109,332061.0,12230626.0
2011-12-08,27450,27500,26700,27150,50860,332061.0,12230626.0
2011-12-09,26700,27200,26550,27150,34356,332061.0,12230626.0
2011-12-12,27450,28500,27000,28150,118708,344292.0,12230626.0
2011-12-13,27700,28650,27150,27400,77739,335119.0,12230626.0
2011-12-14,27350,27600,26000,27050,85872,330838.0,12230626.0
2011-12-15,26900,27000,26150,26350,45887,322277.0,12230626.0
2011-12-16,26350,26700,25950,26600,49520,325335.0,12230626.0
2011-12-19,26800,26950,23050,24550,117835,300262.0,12230626.0
2011-12-20,24400,24900,24200,24350,67738,297816.0,12230626.0
2011-12-21,24800,25300,24550,25250,62253,308823.0,12230626.0
2011-12-22,25300,25400,24400,25250,49294,308823.0,12230626.0
2011-12-23,25450,25450,24400,24950,65045,305154.0,12230626.0
2011-12-26,24950,25000,24200,24600,58108,300873.0,12230626.0
2011-12-27,24550,24550,23050,23250,115535,284362.0,12230626.0
2011-12-28,23500,24000,23250,23500,36773,287420.0,12230626.0
2011-12-29,23350,23800,22850,23600,23587,288643.0,12230626.0
2012-01-02,23950,23950,23200,23550,28690,288031.0,12230626.0
2012-01-03,23550,24400,23450,24300,51341,297204.0,12230626.0
2012-01-04,24700,24750,24100,24350,66053,297816.0,12230626.0
2012-01-05,24350,25450,24300,24600,84126,300873.0,12230626.0
2012-01-06,24900,24900,23650,23700,34723,289866.0,12230626.0
2012-01-09,23600,23800,22950,23500,42243,287420.0,12230626.0
2012-01-10,23500,23900,23400,23600,53069,288643.0,12230626.0
2012-01-11,23800,24300,23400,23400,69110,286197.0,12230626.0
2012-01-12,24000,24900,23750,24500,107310,299650.0,12230626.0
2012-01-13,24650,25800,24500,25600,133611,313104.0,12230626.0
2012-01-16,25750,26350,25400,26100,122356,319219.0,12230626.0
2012-01-17,26000,26500,25550,25800,78358,315550.0,12230626.0
2012-01-18,25850,27150,25850,26250,86293,321054.0,12230626.0
2012-01-19,26500,27000,26000,26150,57761,319831.0,12230626.0
2012-01-20,26350,26350,25150,25250,53655,308823.0,12230626.0
2012-01-25,25350,26000,25200,25750,42694,314939.0,12230626.0
2012-01-26,25700,26200,25050,25250,64419,308823.0,12230626.0
2012-01-27,25550,25550,24150,24500,132001,299650.0,12230626.0
2012-01-30,24500,24750,23950,24150,36045,295370.0,12230626.0
2012-01-31,24200,24900,24050,24900,35762,304543.0,12230626.0
2012-02-01,24800,25300,24800,24900,35579,304543.0,12230626.0
2012-02-02,25300,25450,24950,25450,45743,311269.0,12230626.0
2012-02-03,25800,25850,25300,25700,37335,314327.0,12230626.0
2012-02-06,26000,26000,25150,25250,48945,308823.0,12230626.0
2012-02-07,25000,25450,24300,24500,96510,299650.0,12230626.0
2012-02-08,24700,24900,24450,24700,53256,302096.0,12230626.0
2012-02-09,25150,25150,24650,25050,34445,306377.0,12230626.0
2012-02-10,24800,25150,24600,25100,48086,306989.0,12230626.0
2012-02-13,25200,26750,25200,26750,167202,327169.0,12230626.0
2012-02-14,26700,26850,26350,26800,73773,327781.0,12230626.0
2012-02-15,26900,27150,26550,26850,72897,328392.0,12230626.0
2012-02-16,26500,27000,25800,25900,65311,316773.0,12230626.0
2012-02-17,26200,27150,26050,27150,95828,332061.0,12230626.0
2012-02-20,27150,27700,26750,27100,77672,331450.0,12230626.0
2012-02-21,27000,27450,26800,27100,42305,331450.0,12230626.0
2012-02-22,27100,27300,26500,26800,57687,327781.0,12230626.0
2012-02-23,26550,26600,26050,26150,43826,319831.0,12230626.0
2012-02-24,26600,27250,26200,27050,122014,330838.0,12230626.0
2012-02-27,27200,28100,27000,27700,144462,338788.0,12230626.0
2012-02-28,28450,28500,27550,27700,146737,338788.0,12230626.0
2012-02-29,28050,28550,27850,28300,125920,346127.0,12230626.0
2012-03-02,28300,28550,27450,27900,71207,341234.0,12230626.0
2012-03-05,27900,27900,27000,27200,61552,332673.0,12230626.0
2012-03-06,27200,27500,26600,27500,56277,336342.0,12230626.0
2012-03-07,27250,27600,26650,27100,52444,331450.0,12230626.0
2012-03-08,27100,28100,27000,28000,62074,342458.0,12230626.0
2012-03-09,28100,28350,27750,28050,52902,343069.0,12230626.0
2012-03-12,28050,28150,27200,27700,47249,338788.0,12230626.0
2012-03-13,27900,28450,27750,28250,59092,345515.0,12230626.0
2012-03-14,28400,28850,28000,28400,95931,347350.0,12230626.0
2012-03-15,28900,29450,28650,29000,159859,354688.0,12230626.0
2012-03-16,28900,29250,28250,28400,59297,347350.0,12230626.0
2012-03-19,28200,28750,28000,28600,59832,349796.0,12230626.0
2012-03-20,28500,29200,28500,28650,66072,350407.0,12230626.0
2012-03-21,28650,29000,28400,29000,41817,354688.0,12230626.0
2012-03-22,28850,29450,28600,28850,69896,352854.0,12230626.0
2012-03-23,28750,28750,28150,28300,52496,346127.0,12230626.0
2012-03-26,28150,28700,27000,27000,76832,330227.0,12230626.0
2012-03-27,27200,27200,26300,26700,90572,326558.0,12230626.0
2012-03-28,26500,27300,26050,26800,82355,327781.0,12230626.0
2012-03-29,26500,26850,25700,25750,64492,314939.0,12230626.0
2012-03-30,25600,26200,25600,25750,47242,314939.0,12230626.0
2012-04-02,25750,26750,25750,26750,27101,327169.0,12230626.0
2012-04-03,26600,26800,26250,26650,36733,325946.0,12230626.0
2012-04-04,26350,26600,25700,26250,23785,321054.0,12230626.0
2012-04-05,25600,27650,25500,27400,59021,335119.0,12230626.0
2012-04-06,27250,28250,27200,27950,66806,341846.0,12230626.0
2012-04-09,27750,28300,27650,27750,65845,339400.0,12230626.0
2012-04-10,27550,28000,27400,27400,36883,335119.0,12230626.0
2012-04-12,26950,27250,26800,27100,18934,331450.0,12230626.0
2012-04-13,27400,28400,27350,28150,53153,344292.0,12230626.0
2012-04-16,27900,28400,27550,28250,21264,345515.0,12230626.0
2012-04-17,28150,28400,27900,28400,39606,347350.0,12230626.0
2012-04-18,28400,29450,28400,29150,153391,356523.0,12230626.0
2012-04-19,29200,29550,28700,29100,63510,355911.0,12230626.0
2012-04-20,29000,29300,28650,29100,50790,355911.0,12230626.0
2012-04-23,29400,29450,28700,29300,73544,358357.0,12230626.0
2012-04-24,29000,31500,29000,31200,262402,381596.0,12230626.0
2012-04-25,31200,32400,31200,31500,173825,385265.0,12230626.0
2012-04-26,31800,32200,31100,31400,102320,384042.0,12230626.0
2012-04-27,31400,31800,31150,31700,54279,387711.0,12230626.0
2012-04-30,31600,32350,31150,31550,75157,385876.0,12230626.0
2012-05-02,31650,34100,31650,33700,181876,412172.0,12230626.0
2012-05-03,33650,34450,33000,33900,58080,414618.0,12230626.0
2012-05-04,33700,34100,33200,33900,53871,414618.0,12230626.0
2012-05-07,33500,34300,33450,34200,43743,418287.0,12230626.0
2012-05-08,34500,34550,33750,33750,67164,412784.0,12230626.0
2012-05-09,33700,33750,32150,32500,95228,397495.0,12230626.0
2012-05-10,32500,33350,32100,33000,67787,403611.0,12230626.0
2012-05-11,33100,33700,32350,32400,61531,396272.0,12230626.0
2012-05-14,32300,32800,31600,32150,36947,393215.0,12230626.0
2012-05-15,31950,32550,30750,32500,83124,397495.0,12230626.0
2012-05-16,32450,32500,30500,30500,75173,373034.0,12230626.0
2012-05-17,30400,31450,30300,31100,51833,380372.0,12230626.0
2012-05-18,30200,30950,29950,30850,60354,377315.0,12230626.0
2012-05-21,30900,31500,30700,30800,41985,376703.0,12230626.0
2012-05-22,31450,32450,31150,32450,54070,396884.0,12230626.0
2012-05-23,32200,33400,31850,33000,71263,403611.0,12230626.0
2012-05-24,33000,33650,32650,32700,46989,399941.0,12230626.0
2012-05-25,32650,33400,32550,32900,49176,402388.0,12230626.0
2012-05-29,33050,36300,32950,35700,224372,436633.0,12230626.0
2012-05-30,35200,35750,34950,35350,56633,432353.0,12230626.0
2012-05-31,35150,36400,34700,36050,83178,440914.0,12230626.0
2012-06-01,36000,36800,35900,36600,49273,447641.0,12230626.0
2012-06-04,35550,35950,35000,35500,76168,434187.0,12230626.0
2012-06-05,36000,36000,35200,35300,47206,431741.0,12230626.0
2012-06-07,35950,35950,35200,35200,55759,430518.0,12230626.0
2012-06-08,35250,35450,34300,34900,51609,426849.0,12230626.0
2012-06-11,35450,35450,34400,34550,60936,422568.0,12230626.0
2012-06-12,34200,35200,34000,34400,42701,420734.0,12230626.0
2012-06-13,34700,35750,34700,35700,77636,436633.0,12230626.0
2012-06-14,35750,36600,35400,35800,74223,437856.0,12230626.0
2012-06-15,35900,36300,34750,35000,62452,428072.0,12230626.0
2012-06-18,35500,36000,35350,35450,38073,433576.0,12230626.0
2012-06-19,35450,36100,35000,35800,42874,437856.0,12230626.0
2012-06-20,36800,36800,35000,35750,111051,437245.0,12230626.0
2012-06-21,35550,35600,34250,34900,93472,426849.0,12230626.0
2012-06-22,34300,35400,34100,35300,60550,431741.0,12230626.0
2012-06-25,35350,35600,34250,34250,46555,418899.0,12230626.0
2012-06-26,33800,34250,33100,33100,54317,404834.0,12230626.0
2012-06-27,33300,33500,32450,33000,50956,403611.0,12230626.0
2012-06-28,33300,33550,32700,33000,40023,403611.0,12230626.0
2012-06-29,33000,34200,32850,34150,40822,417676.0,12230626.0
2012-07-02,34150,34400,33650,33750,27734,412784.0,12230626.0
2012-07-03,33550,34450,32950,33250,69568,406668.0,12230626.0
2012-07-04,33300,34000,32550,34000,46709,415841.0,12230626.0
2012-07-05,33950,34100,33400,34100,36173,417064.0,12230626.0
2012-07-06,34100,34400,33650,33850,29523,414007.0,12230626.0
2012-07-09,33700,34000,32900,33150,22475,405445.0,12230626.0
2012-07-10,32950,33700,32900,32900,37878,402388.0,12230626.0
2012-07-11,32800,33450,32500,33000,23063,403611.0,12230626.0
2012-07-12,32750,34700,32600,34300,75481,419510.0,12230626.0
2012-07-13,34300,34550,33350,34300,47376,419510.0,12230626.0
2012-07-16,34250,35050,34000,34700,32912,424403.0,12230626.0
2012-07-17,34900,34900,34000,34000,38587,415841.0,12230626.0
2012-07-18,33800,34100,32850,33200,36023,406057.0,12230626.0
2012-07-19,33250,33950,33150,33900,30384,414618.0,12230626.0
2012-07-20,33700,34450,33700,34300,33547,419510.0,12230626.0
2012-07-23,33600,34000,33600,33800,14957,413395.0,12230626.0
2012-07-24,33450,34100,33000,34000,40952,415841.0,12230626.0
2012-07-25,33350,33750,32450,32450,47295,396884.0,12230626.0
2012-07-26,32550,32700,31700,32300,48427,395049.0,12230626.0
2012-07-27,32400,32900,32200,32550,23127,398107.0,12230626.0
2012-07-30,32700,33200,32000,32150,24734,393215.0,12230626.0
2012-07-31,31900,32350,31700,32100,26305,392603.0,12230626.0
2012-08-01,32000,33700,32000,33450,75394,409114.0,12230626.0
2012-08-02,33550,33850,32800,33100,43801,404834.0,12230626.0
2012-08-03,33050,34000,32850,33900,30394,414618.0,12230626.0
2012-08-06,34050,34500,33300,33700,66545,412172.0,12230626.0
2012-08-07,33700,34400,33550,34150,31753,417676.0,12230626.0
2012-08-08,34150,34500,33900,34200,26566,418287.0,12230626.0
2012-08-09,34000,34350,33850,34150,26425,417676.0,12230626.0
2012-08-10,34100,34750,33950,34500,28520,421957.0,12230626.0
2012-08-13,34500,35500,34300,35500,94103,434187.0,12230626.0
2012-08-14,35350,36150,35250,35750,86648,437245.0,12230626.0
2012-08-16,35600,36050,35250,35450,63623,433576.0,12230626.0
2012-08-17,35450,35650,34600,34900,49204,426849.0,12230626.0
2012-08-20,34750,35050,34300,34900,42864,426849.0,12230626.0
2012-08-21,35000,35650,34950,35150,75287,429907.0,12230626.0
2012-08-22,35100,35100,34300,34350,40041,420122.0,12230626.0
2012-08-23,34250,34750,33900,33900,32745,414618.0,12230626.0
2012-08-24,33900,34050,33050,33950,40552,415230.0,12230626.0
2012-08-27,33550,33900,33450,33600,14470,410949.0,12230626.0
2012-08-28,33500,33750,33250,33600,23799,410949.0,12230626.0
2012-08-29,33900,34900,33600,33800,39706,413395.0,12230626.0
2012-08-30,34100,34500,33100,33200,50007,406057.0,12230626.0
2012-08-31,33100,33800,33100,33650,20498,411561.0,12230626.0
2012-09-03,33400,34250,33150,33150,45997,405445.0,12230626.0
2012-09-04,33150,33400,32750,32800,38833,401165.0,12230626.0
2012-09-05,32500,33100,31950,33050,35069,404222.0,12230626.0
2012-09-06,33000,33400,32500,33400,24018,408503.0,12230626.0
2012-09-07,33400,33700,32550,32800,54862,401165.0,12230626.0
2012-09-10,32550,32900,32050,32250,34991,394438.0,12230626.0
2012-09-11,32100,32350,31800,32000,24051,391380.0,12230626.0
2012-09-12,32100,32400,31050,31050,68536,379761.0,12230626.0
2012-09-13,31150,31950,30800,31950,80217,390769.0,12230626.0
2012-09-14,32200,32250,31350,31800,68599,388934.0,12230626.0
2012-09-17,31800,32000,31250,31550,51826,385876.0,12230626.0
2012-09-18,31400,32650,31400,32650,45406,399330.0,12230626.0
2012-09-19,32600,33200,32200,33050,52202,404222.0,12230626.0
2012-09-20,33100,33100,32000,32150,49914,393215.0,12230626.0
2012-09-21,32150,32650,31700,32300,38985,395049.0,12230626.0
2012-09-24,32600,32900,31700,32300,52507,395049.0,12230626.0
2012-09-25,31800,32350,31650,32200,36512,393826.0,12230626.0
2012-09-26,31850,32400,31100,31400,35118,384042.0,12230626.0
2012-09-27,31100,31450,29800,30500,59808,373034.0,12230626.0
2012-09-28,30300,31750,30300,31600,55837,386488.0,12230626.0
2012-10-02,31300,31750,31150,31450,36218,384653.0,12230626.0
2012-10-04,31450,31650,30400,30450,54165,372423.0,12230626.0
2012-10-05,30450,30950,29500,30950,65333,378538.0,12230626.0
2012-10-08,31000,31000,30000,30450,33711,372423.0,12230626.0
2012-10-09,30200,31250,30150,30900,46510,377926.0,12230626.0
2012-10-10,30850,31850,30400,31500,42598,385265.0,12230626.0
2012-10-11,31300,31800,31100,31450,30601,384653.0,12230626.0
2012-10-12,31400,31750,31200,31700,40669,387711.0,12230626.0
2012-10-15,31750,32100,30600,31000,50018,379149.0,12230626.0
2012-10-16,30900,31650,30400,31650,33809,387099.0,12230626.0
2012-10-17,31650,32200,30600,31300,68418,382819.0,12230626.0
2012-10-18,31300,31450,29950,30300,49642,370588.0,12230626.0
2012-10-19,30450,30500,29650,30200,34448,369365.0,12230626.0
2012-10-22,29500,30400,29500,30200,37136,369365.0,12230626.0
