골프존(215000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-09-07,40000,40250,39900,40250,1675,252585.0,6275415.0
2018-09-10,39900,40300,39800,40000,2834,251017.0,6275415.0
2018-09-11,39800,40250,39800,40000,1526,251017.0,6275415.0
2018-09-12,40000,40150,39550,39550,2986,248193.0,6275415.0
2018-09-13,39650,40500,39650,40000,2510,251017.0,6275415.0
2018-09-14,39950,40200,39800,40100,2411,251644.0,6275415.0
2018-09-17,40300,40300,39300,39750,3923,249448.0,6275415.0
2018-09-18,39600,40050,39600,40050,5315,251330.0,6275415.0
2018-09-19,40100,40100,39300,39800,3428,249762.0,6275415.0
2018-09-20,39800,40000,39650,39700,1631,249134.0,6275415.0
2018-09-21,39650,40150,39400,39400,4484,247251.0,6275415.0
2018-09-27,39400,39900,39400,39500,3127,247879.0,6275415.0
2018-09-28,39400,39700,39400,39500,1733,247879.0,6275415.0
2018-10-01,39500,39850,39500,39600,1278,248506.0,6275415.0
2018-10-02,39650,39800,39500,39600,1792,248506.0,6275415.0
2018-10-04,39750,39750,39300,39350,3792,246938.0,6275415.0
2018-10-05,39150,39400,38850,38900,5183,244114.0,6275415.0
2018-10-08,38850,38900,37950,38200,9123,239721.0,6275415.0
2018-10-10,38250,38250,36800,36900,11441,231563.0,6275415.0
2018-10-11,35500,36600,35050,35300,11439,221522.0,6275415.0
2018-10-12,35000,35300,34900,35000,4102,219640.0,6275415.0
2018-10-15,35000,35200,34550,34550,3469,216816.0,6275415.0
2018-10-16,34700,35000,34450,34600,8101,217129.0,6275415.0
2018-10-17,35000,35550,34700,35200,2989,220895.0,6275415.0
2018-10-18,35500,35500,34650,34700,3390,217757.0,6275415.0
2018-10-19,34700,35300,34550,35200,3367,220895.0,6275415.0
2018-10-22,34650,35200,34550,34850,3499,218698.0,6275415.0
2018-10-23,34850,34850,34250,34300,9826,215247.0,6275415.0
2018-10-24,34400,35350,34250,34350,2223,215561.0,6275415.0
2018-10-25,34050,34300,33600,33600,6060,210854.0,6275415.0
2018-10-26,34100,34100,33000,33150,9471,208030.0,6275415.0
2018-10-29,32750,33550,32300,32300,6452,202696.0,6275415.0
2018-10-30,32000,32550,31400,31800,7158,199558.0,6275415.0
2018-10-31,31800,32800,31800,32700,3416,205206.0,6275415.0
2018-11-01,33000,34800,32900,33700,6807,211481.0,6275415.0
2018-11-02,33700,34200,33550,34200,7077,214619.0,6275415.0
2018-11-05,34200,34250,33550,33550,2060,210540.0,6275415.0
2018-11-06,34100,34100,33150,33600,3510,210854.0,6275415.0
2018-11-07,33650,34150,33550,33650,4848,211168.0,6275415.0
2018-11-08,33700,34400,33600,34000,4286,213364.0,6275415.0
2018-11-09,34000,34200,33750,33900,3268,212737.0,6275415.0
2018-11-12,34000,34000,33650,33850,1519,212423.0,6275415.0
2018-11-13,33600,33850,33250,33450,1669,209913.0,6275415.0
2018-11-14,33350,33900,33200,33800,1895,212109.0,6275415.0
2018-11-15,33450,34050,33450,33800,509,212109.0,6275415.0
2018-11-16,34100,34100,33300,33650,8003,211168.0,6275415.0
2018-11-19,33700,34200,33500,34000,6569,213364.0,6275415.0
2018-11-20,34000,34200,33750,34150,2632,214305.0,6275415.0
2018-11-21,33900,34400,33650,34400,4819,215874.0,6275415.0
2018-11-22,34800,34800,33900,34150,3195,214305.0,6275415.0
2018-11-23,34150,34150,33550,33950,4036,213050.0,6275415.0
2018-11-26,34250,34300,33800,34200,2921,214619.0,6275415.0
2018-11-27,34150,34300,33750,34000,3213,213364.0,6275415.0
2018-11-28,34000,34200,33950,34200,2008,214619.0,6275415.0
2018-11-29,34200,34750,34050,34500,6969,216502.0,6275415.0
2018-11-30,34100,34650,34100,34400,2785,215874.0,6275415.0
2018-12-03,34700,34750,34450,34750,2299,218071.0,6275415.0
2018-12-04,34750,34950,34300,34900,3090,219012.0,6275415.0
2018-12-05,34250,35250,34250,35200,5733,220895.0,6275415.0
2018-12-06,35300,35350,34700,34950,2669,219326.0,6275415.0
2018-12-07,35200,35250,34550,35000,5047,219640.0,6275415.0
2018-12-10,34950,34950,33950,34400,4276,215874.0,6275415.0
2018-12-11,34400,34400,34000,34200,2258,214619.0,6275415.0
2018-12-12,34600,34600,34100,34400,390,215874.0,6275415.0
2018-12-13,34150,34850,34150,34700,1457,217757.0,6275415.0
2018-12-14,34300,35000,34050,34350,3706,215561.0,6275415.0
2018-12-17,34950,34950,33900,34200,1955,214619.0,6275415.0
2018-12-18,33800,34900,33800,34900,3966,219012.0,6275415.0
2018-12-19,34900,34950,34600,34900,1247,219012.0,6275415.0
2018-12-20,34600,34900,34250,34900,3332,219012.0,6275415.0
2018-12-21,34900,35000,34500,34750,3105,218071.0,6275415.0
2018-12-24,34500,34750,33850,34250,11186,214933.0,6275415.0
2018-12-26,34350,34650,33950,34600,8958,217129.0,6275415.0
2018-12-27,34000,34000,33300,33450,4624,209913.0,6275415.0
2018-12-28,34000,34000,33150,33450,3004,209913.0,6275415.0
2019-01-02,33500,33500,32850,33300,3818,208971.0,6275415.0
2019-01-03,33300,33400,32600,32600,2296,204579.0,6275415.0
2019-01-04,32850,32850,31100,32300,2335,202696.0,6275415.0
2019-01-07,32400,33000,32300,32950,1543,206775.0,6275415.0
2019-01-08,32500,33300,32500,32900,290,206461.0,6275415.0
2019-01-09,32700,33600,32700,33300,1337,208971.0,6275415.0
2019-01-10,32900,33600,31000,32700,3953,205206.0,6275415.0
2019-01-11,32700,33150,32550,33100,751,207716.0,6275415.0
2019-01-14,32850,32900,32500,32600,2572,204579.0,6275415.0
2019-01-15,32500,33750,32500,33750,5166,211795.0,6275415.0
2019-01-16,33750,34050,33650,34000,2090,213364.0,6275415.0
2019-01-17,34100,34100,33700,33900,1799,212737.0,6275415.0
2019-01-18,34300,34300,33850,34100,1340,213992.0,6275415.0
2019-01-21,34400,34400,33400,33950,2873,213050.0,6275415.0
2019-01-22,33950,34050,33550,34050,4419,213678.0,6275415.0
2019-01-23,33750,34050,32900,33700,21769,211481.0,6275415.0
2019-01-24,33700,33900,33150,33900,6935,212737.0,6275415.0
2019-01-25,33900,35200,33900,34950,13203,219326.0,6275415.0
2019-01-28,35250,35700,34950,35000,8619,219640.0,6275415.0
2019-01-29,35300,35300,34500,35150,5662,220581.0,6275415.0
2019-01-30,35250,36500,35150,36450,12443,228739.0,6275415.0
2019-01-31,36550,37500,36550,37450,9065,235014.0,6275415.0
2019-02-01,37800,37850,36850,37250,3112,233759.0,6275415.0
2019-02-07,37250,37500,36850,37250,3209,233759.0,6275415.0
2019-02-08,37450,37600,36600,37500,5267,235328.0,6275415.0
2019-02-11,37400,37950,37000,37950,8111,238152.0,6275415.0
2019-02-12,38000,38800,37700,37900,10529,237838.0,6275415.0
2019-02-13,38750,39300,38400,39000,8438,244741.0,6275415.0
2019-02-14,39300,39850,38950,39800,15862,249762.0,6275415.0
2019-02-15,39900,40600,39800,40500,13009,254154.0,6275415.0
2019-02-18,40650,41300,40550,40800,14793,256037.0,6275415.0
2019-02-19,41200,41200,40750,40850,7651,256351.0,6275415.0
2019-02-20,40900,40900,40300,40700,4887,255409.0,6275415.0
2019-02-21,40650,40650,40150,40600,5031,254782.0,6275415.0
2019-02-22,40600,40800,40400,40650,6332,255096.0,6275415.0
2019-02-25,40650,42000,40650,41900,12944,262940.0,6275415.0
2019-02-26,41550,42000,41300,41900,6692,262940.0,6275415.0
2019-02-27,41900,42150,41350,42000,6603,263567.0,6275415.0
2019-02-28,41900,42150,41150,41500,14438,260430.0,6275415.0
2019-03-04,41550,42000,40400,40900,11607,256664.0,6275415.0
2019-03-05,41000,41350,40400,41100,6109,257920.0,6275415.0
2019-03-06,41100,41300,40900,41250,4118,258861.0,6275415.0
2019-03-07,41300,41600,40650,41250,3057,258861.0,6275415.0
2019-03-08,40600,41300,40500,41300,4183,259175.0,6275415.0
2019-03-11,41350,41450,40800,41400,3001,259802.0,6275415.0
2019-03-12,41350,41550,40700,41450,5104,260116.0,6275415.0
2019-03-13,41000,41400,40800,41350,3798,259488.0,6275415.0
2019-03-14,41350,41450,40500,40800,3563,256037.0,6275415.0
2019-03-15,40950,40950,40050,40050,5953,251330.0,6275415.0
2019-03-18,40000,40400,40000,40200,2900,252272.0,6275415.0
2019-03-19,40350,40400,40150,40350,2329,253213.0,6275415.0
2019-03-20,40350,40450,40000,40400,3645,253527.0,6275415.0
2019-03-21,40000,40600,40000,40300,4115,252899.0,6275415.0
2019-03-22,40300,40400,39850,40100,5014,251644.0,6275415.0
2019-03-25,38900,40100,38800,39850,9722,250075.0,6275415.0
2019-03-26,39500,40600,39400,40350,4474,253213.0,6275415.0
2019-03-27,40250,40850,40050,40550,2244,254468.0,6275415.0
2019-03-28,40450,41000,40300,40700,3797,255409.0,6275415.0
2019-03-29,40650,41350,40300,41200,3880,258547.0,6275415.0
2019-04-01,41200,41500,40550,41150,1316,258233.0,6275415.0
2019-04-02,41150,41150,40000,40700,2006,255409.0,6275415.0
2019-04-03,40700,40950,40050,40950,4002,256978.0,6275415.0
2019-04-04,41150,41200,40300,41150,5023,258233.0,6275415.0
2019-04-05,41200,41200,40750,41000,1317,257292.0,6275415.0
2019-04-08,41000,41150,40750,41100,1788,257920.0,6275415.0
2019-04-09,41100,41150,40550,41000,1348,257292.0,6275415.0
2019-04-10,40800,41100,40550,41100,2628,257920.0,6275415.0
2019-04-11,41100,41200,40850,41100,1607,257920.0,6275415.0
2019-04-12,40950,41300,40550,41100,6474,257920.0,6275415.0
2019-04-15,41150,41350,40850,41000,2067,257292.0,6275415.0
2019-04-16,41000,41100,40650,41000,1724,257292.0,6275415.0
2019-04-17,40800,41000,40450,40800,2479,256037.0,6275415.0
2019-04-18,40800,41250,40500,40850,4191,256351.0,6275415.0
2019-04-19,40900,41000,40850,40850,1510,256351.0,6275415.0
2019-04-22,40850,42250,40700,41850,7082,262626.0,6275415.0
2019-04-23,41800,42950,41800,42650,11905,267646.0,6275415.0
2019-04-24,42950,43950,42200,43850,12560,275177.0,6275415.0
2019-04-25,44050,44050,43000,43800,4704,274863.0,6275415.0
2019-04-26,43750,43900,41350,43500,9567,272981.0,6275415.0
2019-04-29,43500,43700,42800,42950,1489,269529.0,6275415.0
2019-04-30,42950,43800,42200,43650,2990,273922.0,6275415.0
2019-05-02,42900,43850,42900,43700,4024,274236.0,6275415.0
2019-05-03,47100,51400,47100,50600,162705,317536.0,6275415.0
2019-05-07,49950,54900,49850,54900,98970,344520.0,6275415.0
2019-05-08,54900,58200,52600,56300,96031,353306.0,6275415.0
2019-05-09,56300,56300,52200,55300,73469,347030.0,6275415.0
2019-05-10,55400,57700,53700,55900,29433,350796.0,6275415.0
2019-05-13,55900,58000,55100,56500,37799,354561.0,6275415.0
2019-05-14,56500,56600,53900,54600,22824,342638.0,6275415.0
2019-05-15,56600,56600,53700,54700,21271,343265.0,6275415.0
2019-05-16,55500,57500,54500,56800,21107,356444.0,6275415.0
2019-05-17,56900,58000,55600,57300,22598,359581.0,6275415.0
2019-05-20,57700,58500,55400,57000,18319,357699.0,6275415.0
2019-05-21,57800,57800,55600,57100,6207,358326.0,6275415.0
2019-05-22,57100,57600,57000,57600,9313,361464.0,6275415.0
2019-05-23,57000,58200,56100,56100,14902,352051.0,6275415.0
2019-05-24,56300,60300,55500,59700,47031,374642.0,6275415.0
2019-05-27,59300,63200,59000,60200,47121,377780.0,6275415.0
2019-05-28,60300,61200,58400,58400,12989,366484.0,6275415.0
2019-05-29,58200,59300,57000,58200,13153,365229.0,6275415.0
2019-05-30,58100,58100,56100,57200,15309,358954.0,6275415.0
2019-05-31,56700,59300,56700,59100,10642,370877.0,6275415.0
2019-06-03,59500,66000,59500,66000,69871,414177.0,6275415.0
2019-06-04,65300,68600,64900,66000,45606,414177.0,6275415.0
2019-06-05,66100,69900,65000,69600,56095,436769.0,6275415.0
2019-06-07,69400,71900,68900,70500,40013,442417.0,6275415.0
2019-06-10,70700,72100,69200,71400,20682,448065.0,6275415.0
2019-06-11,71800,71800,69000,70200,15859,440534.0,6275415.0
2019-06-12,69000,71500,69000,71400,11556,448065.0,6275415.0
2019-06-13,71900,71900,70800,71800,11844,450575.0,6275415.0
2019-06-14,72000,74800,70800,74500,24582,467518.0,6275415.0
2019-06-17,75000,81900,73700,76700,64793,481324.0,6275415.0
2019-06-18,76600,77400,74700,76500,24500,480069.0,6275415.0
2019-06-19,76400,76500,72800,74000,25030,464381.0,6275415.0
2019-06-20,73300,78100,73300,75900,24955,476304.0,6275415.0
2019-06-21,75900,76600,72200,72200,30394,453085.0,6275415.0
2019-06-24,71500,75000,71500,72800,25659,456850.0,6275415.0
2019-06-25,72300,74400,71700,72900,17972,457478.0,6275415.0
2019-06-26,73000,73300,71600,72300,9394,453713.0,6275415.0
2019-06-27,72300,74600,72300,72900,16741,457478.0,6275415.0
2019-06-28,72900,73500,72100,72900,6910,457478.0,6275415.0
2019-07-01,73900,73900,69300,70700,21113,443672.0,6275415.0
2019-07-02,69900,71300,69000,71000,16941,445554.0,6275415.0
2019-07-03,71000,71400,69600,71100,11437,446182.0,6275415.0
2019-07-04,70800,71300,70500,71100,4287,446182.0,6275415.0
2019-07-05,70600,71400,69800,70000,11726,439279.0,6275415.0
2019-07-08,70400,70400,68300,68500,16873,429866.0,6275415.0
2019-07-09,68500,72100,68500,71400,17847,448065.0,6275415.0
2019-07-10,71000,73300,70500,72500,18071,454968.0,6275415.0
2019-07-11,72800,72800,69600,71000,12505,445554.0,6275415.0
2019-07-12,71000,78000,69900,77600,52293,486972.0,6275415.0
2019-07-15,77600,79800,76400,79500,29322,498895.0,6275415.0
2019-07-16,79300,80000,77600,79800,21733,500778.0,6275415.0
2019-07-17,78700,80600,77200,79000,20208,495758.0,6275415.0
2019-07-18,79000,79300,76500,77800,17969,488227.0,6275415.0
2019-07-19,77200,78300,76400,77700,7933,487600.0,6275415.0
2019-07-22,77800,78500,76400,78300,6680,491365.0,6275415.0
2019-07-23,78200,78200,74400,76700,23730,481324.0,6275415.0
2019-07-24,76300,77300,74100,74100,9638,465008.0,6275415.0
2019-07-25,74000,75700,72100,73500,15371,461243.0,6275415.0
2019-07-26,73400,73400,70300,71200,9245,446810.0,6275415.0
2019-07-29,71200,72400,66000,72200,20363,453085.0,6275415.0
2019-07-30,72300,73200,69700,72300,6839,453713.0,6275415.0
2019-07-31,72300,72300,70000,71100,19872,446182.0,6275415.0
2019-08-01,71500,71700,67300,68900,18804,432376.0,6275415.0
2019-08-02,67200,72800,67200,70500,18910,442417.0,6275415.0
2019-08-05,71200,71800,66500,67500,25654,423591.0,6275415.0
2019-08-06,67800,68900,63000,65200,16561,409157.0,6275415.0
2019-08-07,67000,68200,65900,67600,9822,424218.0,6275415.0
2019-08-08,68500,71200,67300,71000,16301,445554.0,6275415.0
2019-08-09,71600,72000,69000,71700,14265,449947.0,6275415.0
2019-08-12,72200,72200,69500,69900,7831,438652.0,6275415.0
2019-08-13,69900,69900,68200,68500,9641,429866.0,6275415.0
2019-08-14,68900,69800,68100,68900,8241,432376.0,6275415.0
2019-08-16,68700,71700,67000,71200,8992,446810.0,6275415.0
2019-08-19,70800,71200,69400,69700,8005,437396.0,6275415.0
2019-08-20,69200,71200,68100,68400,6873,429238.0,6275415.0
2019-08-21,68400,69600,67400,68200,5589,427983.0,6275415.0
2019-08-22,70200,70200,66700,67400,13498,422963.0,6275415.0
2019-08-23,67200,68000,66000,66900,8737,419825.0,6275415.0
2019-08-26,66000,66800,64800,64800,7567,406647.0,6275415.0
2019-08-27,65500,66700,64000,64100,9473,402254.0,6275415.0
2019-08-28,65100,65600,61600,63900,18222,400999.0,6275415.0
2019-08-29,64200,64300,62500,63000,5201,395351.0,6275415.0
2019-08-30,63500,67400,63400,66600,13607,417943.0,6275415.0
2019-09-02,66200,67400,65000,66900,8959,419825.0,6275415.0
2019-09-03,66900,69300,65800,69000,11483,433004.0,6275415.0
2019-09-04,68900,70500,68000,69900,8579,438652.0,6275415.0
2019-09-05,69400,71000,68100,69900,7095,438652.0,6275415.0
2019-09-06,69400,70000,68000,69200,7975,434259.0,6275415.0
2019-09-09,69000,69000,66300,67300,8694,422335.0,6275415.0
2019-09-10,68300,68300,65600,67500,41651,423591.0,6275415.0
2019-09-11,67600,67600,63700,64500,35319,404764.0,6275415.0
2019-09-16,64300,65400,63400,64600,11583,405392.0,6275415.0
2019-09-17,65000,66000,64500,65800,7413,412922.0,6275415.0
2019-09-18,65800,67800,65800,66900,7793,419825.0,6275415.0
2019-09-19,66800,67500,65200,67100,3172,421080.0,6275415.0
2019-09-20,67100,69900,66000,69900,6977,438652.0,6275415.0
2019-09-23,68500,69300,67900,67900,3450,426101.0,6275415.0
2019-09-24,67000,69300,66500,68600,6938,430493.0,6275415.0
2019-09-25,68700,69300,67200,68500,2770,429866.0,6275415.0
2019-09-26,68500,68800,67100,67100,5210,421080.0,6275415.0
2019-09-27,67100,67300,65500,67100,5281,421080.0,6275415.0
2019-09-30,67500,67500,65500,66700,3619,418570.0,6275415.0
2019-10-01,65600,67900,65500,66800,6155,419198.0,6275415.0
2019-10-02,65800,66700,64800,64800,10786,406647.0,6275415.0
2019-10-04,64500,65100,64000,64000,5775,401627.0,6275415.0
2019-10-07,63700,65500,63700,64600,3885,405392.0,6275415.0
