오뚜기(007310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-22,141500,142000,139500,142000,4150,488480.0,3440000.0
2010-06-23,142500,143000,141000,143000,4208,491920.0,3440000.0
2010-06-24,143000,143500,141500,143000,4039,491920.0,3440000.0
2010-06-25,140000,143000,140000,142500,7025,490200.0,3440000.0
2010-06-28,143000,143500,141500,143000,2443,491920.0,3440000.0
2010-06-29,143000,143000,141000,142500,3702,490200.0,3440000.0
2010-06-30,142000,142000,139500,139500,6272,479880.0,3440000.0
2010-07-01,139500,143000,139000,141500,7018,486760.0,3440000.0
2010-07-02,142000,142500,140500,142000,2615,488480.0,3440000.0
2010-07-05,141000,142500,140000,142000,1624,488480.0,3440000.0
2010-07-06,142500,142500,138000,140000,3592,481600.0,3440000.0
2010-07-07,140000,140000,137500,137500,7962,473000.0,3440000.0
2010-07-08,137500,139000,137000,138000,10363,474720.0,3440000.0
2010-07-09,138500,140500,137500,140500,6679,483320.0,3440000.0
2010-07-12,140500,142000,136500,142000,11953,488480.0,3440000.0
2010-07-13,140500,143500,139500,143000,16680,491920.0,3440000.0
2010-07-14,142000,146000,142000,144500,12965,497080.0,3440000.0
2010-07-15,144000,145000,141000,143000,8127,491920.0,3440000.0
2010-07-16,142500,143000,141500,143000,1796,491920.0,3440000.0
2010-07-19,142000,143000,140500,142000,2605,488480.0,3440000.0
2010-07-20,141000,144000,141000,142500,8009,490200.0,3440000.0
2010-07-21,142500,146000,141500,145500,17609,500520.0,3440000.0
2010-07-22,145500,147500,143500,145500,12516,500520.0,3440000.0
2010-07-23,144500,148500,144500,146000,8816,502240.0,3440000.0
2010-07-26,146500,148000,144000,147500,8057,507400.0,3440000.0
2010-07-27,146500,149000,146500,149000,5178,512560.0,3440000.0
2010-07-28,149000,150500,147500,149500,3904,514280.0,3440000.0
2010-07-29,149500,150500,147500,150500,3432,517720.0,3440000.0
2010-07-30,150500,150500,148000,150000,2465,516000.0,3440000.0
2010-08-02,150000,150000,146500,149500,3996,514280.0,3440000.0
2010-08-03,148000,149500,145500,146000,2865,502240.0,3440000.0
2010-08-04,146000,147000,143500,147000,3399,505680.0,3440000.0
2010-08-05,146500,147500,145000,146000,2148,502240.0,3440000.0
2010-08-06,146000,150000,145000,149000,8127,512560.0,3440000.0
2010-08-09,148000,149500,148000,148500,1941,510840.0,3440000.0
2010-08-10,149000,151000,148000,151000,3124,519440.0,3440000.0
2010-08-11,151000,152000,150000,151000,2202,519440.0,3440000.0
2010-08-12,150000,155500,149500,154500,9408,531480.0,3440000.0
2010-08-13,152500,153500,150500,151500,3870,521160.0,3440000.0
2010-08-16,149000,149000,141500,142000,9934,488480.0,3440000.0
2010-08-17,142000,143500,141000,143500,4570,493640.0,3440000.0
2010-08-18,142000,143000,140000,141000,7635,485040.0,3440000.0
2010-08-19,141000,143000,140000,142500,3627,490200.0,3440000.0
2010-08-20,143000,144000,141000,142500,3666,490200.0,3440000.0
2010-08-23,143500,144000,141500,141500,2121,486760.0,3440000.0
2010-08-24,141500,143000,140500,141500,1254,486760.0,3440000.0
2010-08-25,140500,142000,136500,140500,6286,483320.0,3440000.0
2010-08-26,138000,140000,138000,138500,734,476440.0,3440000.0
2010-08-27,139000,140000,137500,137500,1633,473000.0,3440000.0
2010-08-30,137500,139500,137000,139500,1155,479880.0,3440000.0
2010-08-31,139500,139500,137500,138000,2000,474720.0,3440000.0
2010-09-01,137500,140500,137000,140000,5979,481600.0,3440000.0
2010-09-02,140000,141000,138000,141000,1841,485040.0,3440000.0
2010-09-03,140500,141500,139500,140500,4009,483320.0,3440000.0
2010-09-06,142000,142000,139000,140000,1948,481600.0,3440000.0
2010-09-07,139000,140000,137500,139500,1378,479880.0,3440000.0
2010-09-08,139500,140000,137500,137500,1646,473000.0,3440000.0
2010-09-09,137500,144000,137500,144000,9689,495360.0,3440000.0
2010-09-10,144500,150500,142000,150500,8615,517720.0,3440000.0
2010-09-13,149000,150000,146000,147500,5339,507400.0,3440000.0
2010-09-14,147000,147000,141500,141500,5299,486760.0,3440000.0
2010-09-15,141500,144500,141000,144000,2238,495360.0,3440000.0
2010-09-16,144000,145500,141500,142000,3666,488480.0,3440000.0
2010-09-17,143500,145500,142000,143500,2281,493640.0,3440000.0
2010-09-20,142500,148000,142500,146000,2514,502240.0,3440000.0
2010-09-24,149500,155000,147500,155000,6622,533200.0,3440000.0
2010-09-27,154000,160500,153500,157500,7607,541800.0,3440000.0
2010-09-28,156000,158000,155000,156000,4901,536640.0,3440000.0
2010-09-29,155000,161500,155000,160000,5167,550400.0,3440000.0
2010-09-30,160000,164000,160000,163000,2937,560720.0,3440000.0
2010-10-01,163500,165000,161500,162000,3707,557280.0,3440000.0
2010-10-04,160500,164500,155000,155500,3496,534920.0,3440000.0
2010-10-05,155500,160500,153000,158500,4688,545240.0,3440000.0
2010-10-06,156000,157000,152500,152500,2378,524600.0,3440000.0
2010-10-07,153500,154500,153000,154000,1514,529760.0,3440000.0
2010-10-08,154000,155000,152000,153000,4621,526320.0,3440000.0
2010-10-11,153500,153500,149500,149500,4152,514280.0,3440000.0
2010-10-12,149500,151500,149500,151500,1110,521160.0,3440000.0
2010-10-13,153000,153000,149000,150500,4078,517720.0,3440000.0
2010-10-14,150500,152500,150000,151500,3256,521160.0,3440000.0
2010-10-15,152000,152500,150000,151000,2697,519440.0,3440000.0
2010-10-18,151000,153000,151000,152000,2045,522880.0,3440000.0
2010-10-19,152000,154500,152000,152000,2751,522880.0,3440000.0
2010-10-20,153000,153000,149500,149500,1794,514280.0,3440000.0
2010-10-21,153000,153000,145500,145500,5226,500520.0,3440000.0
2010-10-22,145500,148500,145500,146500,2516,503960.0,3440000.0
2010-10-25,146000,148000,144000,144000,4879,495360.0,3440000.0
2010-10-26,144000,149000,143500,147000,3211,505680.0,3440000.0
2010-10-27,146500,147500,146000,146500,2083,503960.0,3440000.0
2010-10-28,144500,148500,144500,148000,6144,509120.0,3440000.0
2010-10-29,146500,147500,145000,146000,2719,502240.0,3440000.0
2010-11-01,146500,148500,145000,147000,6456,505680.0,3440000.0
2010-11-02,146000,150000,144000,150000,19368,516000.0,3440000.0
2010-11-03,148000,150000,147000,147000,1544,505680.0,3440000.0
2010-11-04,148000,148000,143500,144500,4475,497080.0,3440000.0
2010-11-05,144500,146500,141000,141000,7111,485040.0,3440000.0
2010-11-08,141000,142500,140000,141500,5291,486760.0,3440000.0
2010-11-09,141500,142000,140000,141500,3983,486760.0,3440000.0
2010-11-10,142000,142000,140000,142000,6649,488480.0,3440000.0
2010-11-11,142000,144500,139500,139500,12594,479880.0,3440000.0
2010-11-12,141500,143000,138500,138500,3566,476440.0,3440000.0
2010-11-15,138000,140500,137500,140000,6075,481600.0,3440000.0
2010-11-16,140000,140000,136500,138000,2924,474720.0,3440000.0
2010-11-17,135500,139000,135500,136500,1660,469560.0,3440000.0
2010-11-18,136000,141000,135500,138500,1723,476440.0,3440000.0
2010-11-19,140500,140500,136000,138000,2507,474720.0,3440000.0
2010-11-22,138000,139500,136500,137000,1869,471280.0,3440000.0
2010-11-23,137000,137000,135000,135500,9582,466120.0,3440000.0
2010-11-24,135500,139000,134000,139000,3415,478160.0,3440000.0
2010-11-25,138500,140000,135000,140000,4029,481600.0,3440000.0
2010-11-26,140000,141000,137500,139000,4045,478160.0,3440000.0
2010-11-29,139000,140000,133500,135500,2911,466120.0,3440000.0
2010-11-30,133000,134500,131500,132000,8647,454080.0,3440000.0
2010-12-01,134000,134500,132500,133500,753,459240.0,3440000.0
2010-12-02,133500,134500,132500,133000,2099,457520.0,3440000.0
2010-12-03,133000,134000,132000,133000,1660,457520.0,3440000.0
2010-12-06,133000,133000,130500,131000,2523,450640.0,3440000.0
2010-12-07,132000,133000,130000,131000,2794,450640.0,3440000.0
2010-12-08,130000,131000,128500,129500,6520,445480.0,3440000.0
2010-12-09,129500,133000,129000,132000,7738,454080.0,3440000.0
2010-12-10,132000,132000,129000,130000,3733,447200.0,3440000.0
2010-12-13,130000,132000,130000,132000,2383,454080.0,3440000.0
2010-12-14,133000,133000,130000,130000,3325,447200.0,3440000.0
2010-12-15,130000,130000,129000,129500,2361,445480.0,3440000.0
2010-12-16,130000,130000,128500,129500,4051,445480.0,3440000.0
2010-12-17,129000,129500,127500,128000,7491,440320.0,3440000.0
2010-12-20,128000,130000,127500,128500,6559,442040.0,3440000.0
2010-12-21,128500,130000,127500,130000,5042,447200.0,3440000.0
2010-12-22,130000,130500,129000,130000,3618,447200.0,3440000.0
2010-12-23,130000,131000,129000,129500,5784,445480.0,3440000.0
2010-12-24,129500,130500,129000,130000,1568,447200.0,3440000.0
2010-12-27,130000,131500,128500,131000,2426,450640.0,3440000.0
2010-12-28,131000,132500,130000,131500,6387,452360.0,3440000.0
2010-12-29,132000,132000,128000,129000,3830,443760.0,3440000.0
2010-12-30,128500,130000,128000,130000,5438,447200.0,3440000.0
2011-01-03,131000,135000,130000,134000,5354,460960.0,3440000.0
2011-01-04,134000,136500,132500,135000,6397,464400.0,3440000.0
2011-01-05,135000,136000,132000,136000,6435,467840.0,3440000.0
2011-01-06,134000,136000,133000,135000,6484,464400.0,3440000.0
2011-01-07,135000,138000,133500,137500,6032,473000.0,3440000.0
2011-01-10,137500,138000,134500,136500,2700,469560.0,3440000.0
2011-01-11,136500,137000,134500,136000,6371,467840.0,3440000.0
2011-01-12,135000,135500,133500,134500,2528,462680.0,3440000.0
2011-01-13,134500,134500,132000,132500,4934,455800.0,3440000.0
2011-01-14,132500,133500,130500,131500,5112,452360.0,3440000.0
2011-01-17,131000,132500,130000,130500,3935,448920.0,3440000.0
2011-01-18,130500,130500,127000,127500,5243,438600.0,3440000.0
2011-01-19,128000,128000,126500,127500,8189,438600.0,3440000.0
2011-01-20,127500,127500,126000,126500,3069,435160.0,3440000.0
2011-01-21,126500,127500,125000,126000,7343,433440.0,3440000.0
2011-01-24,126000,127000,125500,127000,3623,436880.0,3440000.0
2011-01-25,127000,128500,126000,128500,4300,442040.0,3440000.0
2011-01-26,127000,131000,127000,131000,2871,450640.0,3440000.0
2011-01-27,130000,131000,129000,131000,6391,450640.0,3440000.0
2011-01-28,130000,131000,129000,129500,5914,445480.0,3440000.0
2011-01-31,127500,129500,126000,129000,2330,443760.0,3440000.0
2011-02-01,128500,129000,127000,129000,1032,443760.0,3440000.0
2011-02-07,129500,131000,127000,128000,2872,440320.0,3440000.0
2011-02-08,127500,129000,126500,126500,2530,435160.0,3440000.0
2011-02-09,127000,128500,126500,128500,2177,442040.0,3440000.0
2011-02-10,127500,129500,127000,127000,2654,436880.0,3440000.0
2011-02-11,127000,129000,126000,126000,4028,433440.0,3440000.0
2011-02-14,126000,128000,125000,126000,956,433440.0,3440000.0
2011-02-15,126000,127000,125000,125000,2840,430000.0,3440000.0
2011-02-16,126000,130500,126000,127500,5602,438600.0,3440000.0
2011-02-17,127500,130000,126500,126500,2829,435160.0,3440000.0
2011-02-18,126500,128000,125000,126000,3490,433440.0,3440000.0
2011-02-21,126500,127500,125000,126000,3993,433440.0,3440000.0
2011-02-22,127000,127000,124500,124500,4395,428280.0,3440000.0
2011-02-23,125000,125500,124000,125500,2911,431720.0,3440000.0
2011-02-24,125000,125500,124000,125000,2693,430000.0,3440000.0
2011-02-25,125000,125500,124000,124000,2146,426560.0,3440000.0
2011-02-28,124000,125000,122500,123000,2717,423120.0,3440000.0
2011-03-02,124000,124500,122000,123000,1693,423120.0,3440000.0
2011-03-03,122000,124500,122000,123000,2324,423120.0,3440000.0
2011-03-04,123000,124500,122000,124500,3486,428280.0,3440000.0
2011-03-07,125000,126000,123000,124000,2482,426560.0,3440000.0
2011-03-08,123500,125500,123500,125500,2732,431720.0,3440000.0
2011-03-09,125500,126000,124000,124500,1987,428280.0,3440000.0
2011-03-10,126000,126500,123500,126000,3946,433440.0,3440000.0
2011-03-11,125500,126500,124000,124500,3228,428280.0,3440000.0
2011-03-14,123500,124500,122500,124500,2151,428280.0,3440000.0
2011-03-15,124000,126000,123000,123500,4256,424840.0,3440000.0
2011-03-16,123500,125000,123000,124500,2814,428280.0,3440000.0
2011-03-17,124500,129000,123500,126500,7083,435160.0,3440000.0
2011-03-18,126500,126500,123500,125000,5864,430000.0,3440000.0
2011-03-21,123500,125000,123000,124000,4953,426560.0,3440000.0
2011-03-22,124000,127000,124000,126000,3628,433440.0,3440000.0
2011-03-23,125500,126500,125000,125000,1071,430000.0,3440000.0
2011-03-24,126000,143000,126000,136000,13081,467840.0,3440000.0
2011-03-25,141500,142000,131500,131500,17858,452360.0,3440000.0
2011-03-28,133500,136500,131000,132000,5999,454080.0,3440000.0
2011-03-29,132000,133000,127500,130000,5462,447200.0,3440000.0
2011-03-30,129000,132500,127500,131000,4901,450640.0,3440000.0
2011-03-31,133000,133000,130000,131000,4376,450640.0,3440000.0
2011-04-01,132000,132000,130000,130500,4530,448920.0,3440000.0
2011-04-04,131000,133000,128500,132500,6352,455800.0,3440000.0
2011-04-05,131500,133000,131000,132000,4240,454080.0,3440000.0
2011-04-06,132000,132000,129500,129500,5202,445480.0,3440000.0
2011-04-07,130000,130500,129000,129000,2711,443760.0,3440000.0
2011-04-08,130500,130500,128000,128500,3222,442040.0,3440000.0
2011-04-11,129000,130500,128500,128500,5755,442040.0,3440000.0
2011-04-12,129000,129000,126500,127500,8291,438600.0,3440000.0
2011-04-13,127500,129000,126500,128500,6140,442040.0,3440000.0
2011-04-14,127500,128500,125000,128000,6739,440320.0,3440000.0
2011-04-15,126500,128500,126000,126500,4037,435160.0,3440000.0
2011-04-18,126500,127000,125500,126500,1855,435160.0,3440000.0
2011-04-19,126000,127000,124500,127000,2449,436880.0,3440000.0
2011-04-20,126500,129000,126000,127500,4598,438600.0,3440000.0
2011-04-21,129000,130500,128500,130500,4885,448920.0,3440000.0
2011-04-22,130500,131000,128500,131000,1506,450640.0,3440000.0
2011-04-25,131000,136000,130000,134500,6934,462680.0,3440000.0
2011-04-26,134500,134500,131500,132500,2891,455800.0,3440000.0
2011-04-27,132500,135500,132000,134000,5013,460960.0,3440000.0
2011-04-28,134000,135000,132500,133500,2150,459240.0,3440000.0
2011-04-29,132000,133500,130500,132500,2191,455800.0,3440000.0
2011-05-02,131000,134000,131000,134000,3117,460960.0,3440000.0
2011-05-03,134000,134000,132500,133000,1244,457520.0,3440000.0
2011-05-04,132000,137000,132000,136000,2290,467840.0,3440000.0
2011-05-06,136000,137000,131500,131500,3134,452360.0,3440000.0
2011-05-09,131500,132000,128000,129000,3130,443760.0,3440000.0
2011-05-11,129500,130000,126500,126500,3086,435160.0,3440000.0
2011-05-12,126000,128500,125000,125000,3661,430000.0,3440000.0
2011-05-13,126000,127000,124500,125500,2391,431720.0,3440000.0
2011-05-16,125000,127500,123500,124000,3554,426560.0,3440000.0
2011-05-17,125000,128500,124500,126500,2702,435160.0,3440000.0
2011-05-18,128000,132000,127000,131500,4411,452360.0,3440000.0
2011-05-19,131500,132500,129000,131000,3816,450640.0,3440000.0
2011-05-20,131500,132500,130500,130500,1547,448920.0,3440000.0
2011-05-23,131500,131500,127000,128500,2036,442040.0,3440000.0
2011-05-24,129000,129000,125000,125000,2734,430000.0,3440000.0
2011-05-25,125500,127000,124000,126000,3412,433440.0,3440000.0
2011-05-26,125000,126500,124000,125500,3661,431720.0,3440000.0
2011-05-27,125000,128500,124500,128500,2029,442040.0,3440000.0
2011-05-30,128500,129500,127000,129500,1504,445480.0,3440000.0
2011-05-31,127000,130500,127000,130500,3178,448920.0,3440000.0
2011-06-01,129000,131000,129000,131000,1829,450640.0,3440000.0
2011-06-02,130500,131500,129000,129000,3862,443760.0,3440000.0
2011-06-03,129000,133000,128000,133000,4964,457520.0,3440000.0
2011-06-07,133000,134000,131000,134000,3490,460960.0,3440000.0
2011-06-08,134000,134000,130000,131000,3294,450640.0,3440000.0
2011-06-09,129500,131500,127000,127500,7653,438600.0,3440000.0
2011-06-10,128000,130000,127500,128500,9098,442040.0,3440000.0
2011-06-13,128500,132500,127500,132500,4618,455800.0,3440000.0
2011-06-14,131500,134000,131000,134000,3280,460960.0,3440000.0
2011-06-15,134000,136000,132000,135000,2233,464400.0,3440000.0
2011-06-16,135000,136500,133500,136000,2777,467840.0,3440000.0
2011-06-17,135000,137000,134000,137000,3357,471280.0,3440000.0
2011-06-20,137000,139500,135000,139000,4421,478160.0,3440000.0
2011-06-21,139500,140500,138500,140500,2749,483320.0,3440000.0
2011-06-22,140000,142000,138500,141500,5158,486760.0,3440000.0
2011-06-23,140000,140000,137500,139000,2784,478160.0,3440000.0
2011-06-24,138500,141500,136000,137500,5035,473000.0,3440000.0
2011-06-27,138500,139000,132500,137500,7567,473000.0,3440000.0
2011-06-28,137500,138000,134500,137500,3786,473000.0,3440000.0
2011-06-29,135000,140000,135000,138000,3496,474720.0,3440000.0
2011-06-30,139500,141500,136000,141500,3504,486760.0,3440000.0
2011-07-01,141500,143000,137000,137000,5291,471280.0,3440000.0
2011-07-04,139000,140000,136500,140000,2462,481600.0,3440000.0
2011-07-05,139000,142000,138500,141000,2782,485040.0,3440000.0
2011-07-06,141000,143000,140500,143000,2176,491920.0,3440000.0
2011-07-07,143000,145500,143000,145500,3112,500520.0,3440000.0
2011-07-08,143000,146000,143000,145500,1660,500520.0,3440000.0
2011-07-11,144000,147000,143000,147000,1714,505680.0,3440000.0
2011-07-12,144500,147000,141000,141000,1364,485040.0,3440000.0
2011-07-13,141500,143000,140000,140000,1596,481600.0,3440000.0
2011-07-14,140000,140500,137000,139000,2979,478160.0,3440000.0
2011-07-15,138000,143000,138000,140500,2396,483320.0,3440000.0
2011-07-18,141500,142000,139500,141000,2442,485040.0,3440000.0
2011-07-19,142500,143000,140000,143000,837,491920.0,3440000.0
2011-07-20,144000,149000,142000,149000,3758,512560.0,3440000.0
2011-07-21,147000,153500,147000,151000,6140,519440.0,3440000.0
2011-07-22,151000,160500,151000,158000,10369,543520.0,3440000.0
2011-07-25,159000,160000,152000,153000,5681,526320.0,3440000.0
2011-07-26,153500,155000,152000,154000,3881,529760.0,3440000.0
2011-07-27,152500,156000,150500,154500,5083,531480.0,3440000.0
2011-07-28,154500,158500,151000,158500,1433,545240.0,3440000.0
2011-07-29,155500,162500,155500,161000,6541,553840.0,3440000.0
2011-08-01,159500,164500,158000,164000,5369,564160.0,3440000.0
2011-08-02,164000,165000,159500,160500,3122,552120.0,3440000.0
2011-08-03,158000,163000,153500,156000,7171,536640.0,3440000.0
2011-08-04,156000,163000,153500,162500,4093,559000.0,3440000.0
2011-08-05,157500,164000,152500,159000,8092,546960.0,3440000.0
2011-08-08,157000,160000,147000,154500,7128,531480.0,3440000.0
2011-08-09,151500,151500,132000,144000,9426,495360.0,3440000.0
2011-08-10,150000,150000,142000,146000,7955,502240.0,3440000.0
2011-08-11,140000,147500,140000,143500,6857,493640.0,3440000.0
2011-08-12,144500,151500,143000,149000,5113,512560.0,3440000.0
2011-08-16,150000,154000,141000,144500,36025,497080.0,3440000.0
2011-08-17,145500,150000,142500,149000,7932,512560.0,3440000.0
2011-08-18,149000,160000,146500,158500,7272,545240.0,3440000.0
2011-08-19,152500,157000,148500,148500,6245,510840.0,3440000.0
2011-08-22,148500,150000,139500,145500,6581,500520.0,3440000.0
2011-08-23,148500,151000,143000,148000,4431,509120.0,3440000.0
2011-08-24,148000,148000,143000,145500,5852,500520.0,3440000.0
2011-08-25,145500,148000,142000,143500,3217,493640.0,3440000.0
2011-08-26,145000,145000,138500,141500,1773,486760.0,3440000.0
2011-08-29,140500,144500,138000,139000,4095,478160.0,3440000.0
2011-08-30,139500,144000,139000,144000,2724,495360.0,3440000.0
2011-08-31,143000,145500,142500,145000,2441,498800.0,3440000.0
2011-09-01,145000,150500,143000,144500,3895,497080.0,3440000.0
2011-09-02,144500,146000,141500,141500,2209,486760.0,3440000.0
2011-09-05,141500,141500,138000,140000,1524,481600.0,3440000.0
2011-09-06,137500,139000,133000,135000,3776,464400.0,3440000.0
2011-09-07,138000,139000,136000,139000,675,478160.0,3440000.0
2011-09-08,142000,142000,138000,138000,1010,474720.0,3440000.0
2011-09-09,138000,139000,118500,137500,2149,473000.0,3440000.0
2011-09-14,136000,136500,128500,130500,8169,448920.0,3440000.0
2011-09-15,133000,139500,133000,139000,3303,478160.0,3440000.0
2011-09-16,139000,145000,138500,145000,2874,498800.0,3440000.0
2011-09-19,143000,146000,142000,145000,1524,498800.0,3440000.0
2011-09-20,145000,146000,142000,145000,1553,498800.0,3440000.0
2011-09-21,145000,145500,142500,144000,650,495360.0,3440000.0
2011-09-22,141000,143500,136500,141500,1343,486760.0,3440000.0
2011-09-23,136500,139000,131000,131000,2050,450640.0,3440000.0
2011-09-26,129000,134500,123000,127000,2502,436880.0,3440000.0
2011-09-27,128000,131000,126000,127500,2994,438600.0,3440000.0
2011-09-28,130000,130000,127000,128000,1676,440320.0,3440000.0
2011-09-29,127000,129500,126000,128000,1666,440320.0,3440000.0
2011-09-30,127000,131500,124500,130000,2806,447200.0,3440000.0
2011-10-04,127500,127500,125000,127000,1741,436880.0,3440000.0
2011-10-05,127000,129000,125000,127500,1709,438600.0,3440000.0
2011-10-06,127500,132500,127500,132500,2315,455800.0,3440000.0
2011-10-07,131000,133500,130000,132000,2916,454080.0,3440000.0
2011-10-10,130000,135000,130000,132500,1013,455800.0,3440000.0
2011-10-11,134000,135500,130500,131000,2307,450640.0,3440000.0
2011-10-12,131000,132000,129000,129000,1201,443760.0,3440000.0
2011-10-13,129500,132500,129500,131000,1662,450640.0,3440000.0
2011-10-14,131000,132500,130000,130500,851,448920.0,3440000.0
2011-10-17,130500,135000,130500,131500,2169,452360.0,3440000.0
2011-10-18,131500,133000,130000,130500,1265,448920.0,3440000.0
2011-10-19,130000,131000,129500,130500,2241,448920.0,3440000.0
2011-10-20,129000,130500,129000,130000,1792,447200.0,3440000.0
2011-10-21,130000,130500,128500,130000,2139,447200.0,3440000.0
2011-10-24,130500,132500,130500,132500,769,455800.0,3440000.0
2011-10-25,131500,132000,130000,130000,1346,447200.0,3440000.0
2011-10-26,129000,132000,129000,131000,1177,450640.0,3440000.0
2011-10-27,130500,132000,130000,131000,1868,450640.0,3440000.0
2011-10-28,132000,133000,131000,133000,3866,457520.0,3440000.0
2011-10-31,135000,135000,129500,131000,8719,450640.0,3440000.0
2011-11-01,131000,131000,129000,129000,4010,443760.0,3440000.0
2011-11-02,128500,132500,126000,129500,5273,445480.0,3440000.0
2011-11-03,130000,133000,129000,133000,2105,457520.0,3440000.0
2011-11-04,135500,136000,130000,131500,3968,452360.0,3440000.0
2011-11-07,132000,132500,129500,131000,2815,450640.0,3440000.0
2011-11-08,130500,132000,130000,131000,2209,450640.0,3440000.0
2011-11-09,130500,132500,129500,130500,2312,448920.0,3440000.0
2011-11-10,130500,131000,128500,130000,3360,447200.0,3440000.0
2011-11-11,131500,136000,128500,136000,6375,467840.0,3440000.0
2011-11-14,136500,138000,135000,138000,2743,474720.0,3440000.0
2011-11-15,136500,139000,135500,139000,1424,478160.0,3440000.0
2011-11-16,139500,139500,135500,135500,2818,466120.0,3440000.0
2011-11-17,135000,138000,133000,136000,2638,467840.0,3440000.0
2011-11-18,135000,135500,131500,132500,1835,455800.0,3440000.0
2011-11-21,134000,134000,130500,130500,1146,448920.0,3440000.0
2011-11-22,129500,131000,129500,131000,874,450640.0,3440000.0
2011-11-23,130500,131500,129500,131500,2271,452360.0,3440000.0
2011-11-24,131500,131500,129500,131500,1080,452360.0,3440000.0
2011-11-25,131000,132000,129500,131000,5781,450640.0,3440000.0
2011-11-28,131000,133000,130000,131000,1371,450640.0,3440000.0
2011-11-29,131000,132000,129500,129500,5828,445480.0,3440000.0
2011-11-30,130000,131500,130000,130000,3518,447200.0,3440000.0
2011-12-01,132500,133500,131000,131500,5847,452360.0,3440000.0
2011-12-02,132500,137500,132000,137000,6670,471280.0,3440000.0
2011-12-05,137500,138000,135000,137500,2785,473000.0,3440000.0
2011-12-06,137500,139000,135500,137000,3076,471280.0,3440000.0
2011-12-07,138000,157500,138000,157500,23672,541800.0,3440000.0
2011-12-08,157500,176500,148000,150500,94122,517720.0,3440000.0
2011-12-09,149000,149500,139000,139000,29877,478160.0,3440000.0
2011-12-12,142000,145000,140000,141500,14833,486760.0,3440000.0
2011-12-13,141500,144500,139500,141500,8396,486760.0,3440000.0
2011-12-14,141000,144000,140500,143000,4913,491920.0,3440000.0
2011-12-15,144000,147000,143000,146000,11441,502240.0,3440000.0
2011-12-16,147000,147000,145000,146000,6030,502240.0,3440000.0
2011-12-19,147500,157000,135000,143000,56715,491920.0,3440000.0
2011-12-20,144000,145500,141500,142000,9456,488480.0,3440000.0
2011-12-21,145000,150500,142000,150000,11223,516000.0,3440000.0
2011-12-22,148000,155500,148000,153500,9337,528040.0,3440000.0
2011-12-23,153500,154000,150500,153500,4750,528040.0,3440000.0
2011-12-26,153500,155500,151500,154500,4872,531480.0,3440000.0
2011-12-27,155500,155500,150000,154500,5654,531480.0,3440000.0
2011-12-28,154000,154000,151000,152000,1439,522880.0,3440000.0
2011-12-29,151000,155500,149000,155000,5540,533200.0,3440000.0
2012-01-02,154000,155000,152000,153000,5518,526320.0,3440000.0
2012-01-03,154500,156500,152000,154500,9853,531480.0,3440000.0
2012-01-04,155000,164000,154500,164000,9243,564160.0,3440000.0
2012-01-05,164000,166000,160500,163000,5416,560720.0,3440000.0
2012-01-06,162500,164500,161500,163500,3287,562440.0,3440000.0
2012-01-09,163500,170000,162500,169000,6654,581360.0,3440000.0
2012-01-10,170000,170500,162000,162500,3995,559000.0,3440000.0
2012-01-11,167000,173500,164000,168000,9786,577920.0,3440000.0
2012-01-12,167000,169500,163000,165000,4254,567600.0,3440000.0
2012-01-13,164500,165500,158000,158500,7154,545240.0,3440000.0
2012-01-16,158500,159000,155500,158000,2348,543520.0,3440000.0
2012-01-17,159500,164000,159500,162000,2343,557280.0,3440000.0
2012-01-18,162000,164000,159500,162000,1704,557280.0,3440000.0
2012-01-19,164000,164000,158000,158000,4669,543520.0,3440000.0
2012-01-20,158000,161500,156500,159500,4300,548680.0,3440000.0
2012-01-25,159500,162000,156500,160000,5186,550400.0,3440000.0
2012-01-26,161500,163000,156000,157000,4401,540080.0,3440000.0
2012-01-27,157500,159500,155000,157500,3269,541800.0,3440000.0
2012-01-30,157000,160000,156000,159500,2644,548680.0,3440000.0
2012-01-31,161000,162000,157500,160000,3158,550400.0,3440000.0
2012-02-01,160000,160500,158500,158500,1189,545240.0,3440000.0
2012-02-02,158500,160000,158500,158500,1102,545240.0,3440000.0
2012-02-03,159500,160000,152500,152500,2134,524600.0,3440000.0
2012-02-06,153000,161000,153000,161000,2756,553840.0,3440000.0
2012-02-07,160000,161000,156500,157500,1747,541800.0,3440000.0
2012-02-08,157000,158500,155000,156000,2399,536640.0,3440000.0
2012-02-09,156000,159000,154500,155000,3541,533200.0,3440000.0
2012-02-10,155000,163000,154500,161000,6776,553840.0,3440000.0
2012-02-13,163500,163500,155000,158500,1877,545240.0,3440000.0
2012-02-14,157500,161000,157000,158500,1667,545240.0,3440000.0
2012-02-15,159500,159500,157000,157000,2226,540080.0,3440000.0
2012-02-16,157000,161000,155500,158500,2150,545240.0,3440000.0
2012-02-17,155000,159000,155000,157500,1476,541800.0,3440000.0
2012-02-20,157000,159000,155500,158000,1889,543520.0,3440000.0
2012-02-21,157000,158000,155500,158000,2051,543520.0,3440000.0
2012-02-22,157000,161000,155500,161000,2516,553840.0,3440000.0
2012-02-23,158000,161500,158000,159000,2004,546960.0,3440000.0
2012-02-24,158500,160500,157000,157500,2814,541800.0,3440000.0
2012-02-27,157500,159000,156000,157500,1725,541800.0,3440000.0
2012-02-28,157500,160000,157000,160000,1938,550400.0,3440000.0
