기아자동차(000270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-08-13,10100,10200,9970,10200,670612,3769894.0,369597455.0
2002-08-14,10000,10300,9990,10200,1034583,3769894.0,369597455.0
2002-08-16,10500,10800,10400,10550,1188528,3899253.0,369597455.0
2002-08-19,10600,10800,10350,10450,1095225,3862293.0,369597455.0
2002-08-20,10700,10800,10600,10750,1166169,3973173.0,369597455.0
2002-08-21,10650,10750,10550,10700,843576,3954693.0,369597455.0
2002-08-22,10700,10750,10400,10500,1356564,3880773.0,369597455.0
2002-08-23,10650,10700,10400,10400,775278,3843814.0,369597455.0
2002-08-26,10250,10500,10250,10400,329754,3843814.0,369597455.0
2002-08-27,10400,10500,10100,10150,861728,3751414.0,369597455.0
2002-08-28,10200,10400,10150,10250,539610,3788374.0,369597455.0
2002-08-29,10200,10250,10050,10100,696890,3732934.0,369597455.0
2002-08-30,10050,10100,9900,10000,2348490,3695975.0,369597455.0
2002-09-02,10050,10300,9990,10300,1143970,3806854.0,369597455.0
2002-09-03,10300,10500,10250,10300,1379963,3806854.0,369597455.0
2002-09-04,10200,10250,9980,10050,1141627,3714454.0,369597455.0
2002-09-05,10200,10200,9850,9850,2122030,3640535.0,369597455.0
2002-09-06,9700,9800,9530,9700,1676468,3585095.0,369597455.0
2002-09-09,9510,9690,9260,9270,1350310,3426168.0,369597455.0
2002-09-10,9110,9340,9110,9270,1081528,3426168.0,369597455.0
2002-09-11,9300,9680,9300,9620,816500,3555528.0,369597455.0
2002-09-12,9380,10000,9380,10000,1321982,3695975.0,369597455.0
2002-09-13,9850,9850,9500,9570,715550,3537048.0,369597455.0
2002-09-16,9570,9670,9420,9430,683067,3485304.0,369597455.0
2002-09-17,9510,9840,9510,9840,1088234,3636839.0,369597455.0
2002-09-18,9590,9600,9400,9500,867332,3511176.0,369597455.0
2002-09-19,9490,9590,9320,9350,1067700,3455736.0,369597455.0
2002-09-23,9200,9340,9140,9230,653933,3411385.0,369597455.0
2002-09-24,9100,9410,9100,9270,1611240,3426168.0,369597455.0
2002-09-25,9150,9200,8640,8750,1753112,3233978.0,369597455.0
2002-09-26,8950,8990,8350,8400,1778180,3104619.0,369597455.0
2002-09-27,8400,8550,8110,8180,1446964,3023307.0,369597455.0
2002-09-30,7900,8010,7760,7830,1041044,2893948.0,369597455.0
2002-10-01,7570,7800,7570,7800,1674044,2882860.0,369597455.0
2002-10-02,8020,8070,7700,7700,1165056,2845900.0,369597455.0
2002-10-04,7520,7900,7400,7870,2618210,2908732.0,369597455.0
2002-10-07,7800,7800,7450,7450,1167420,2753501.0,369597455.0
2002-10-08,7400,7660,7380,7630,1321691,2820029.0,369597455.0
2002-10-09,7650,7650,7480,7590,937820,2805245.0,369597455.0
2002-10-10,7500,7610,7170,7170,1353376,2650014.0,369597455.0
2002-10-11,7400,7530,7100,7200,1489770,2661102.0,369597455.0
2002-10-14,7460,7660,7430,7590,868720,2805245.0,369597455.0
2002-10-15,7590,8020,7420,7950,1523920,2938300.0,369597455.0
2002-10-16,8300,8730,8110,8500,2524526,3141578.0,369597455.0
2002-10-17,8500,9110,8360,9000,2019420,3326377.0,369597455.0
2002-10-18,9310,9620,9300,9400,2354275,3474216.0,369597455.0
2002-10-21,9400,9450,8810,8880,1031706,3282025.0,369597455.0
2002-10-22,9130,9140,8500,8500,1043454,3141578.0,369597455.0
2002-10-23,8350,9030,8350,8900,1400546,3289417.0,369597455.0
2002-10-24,8800,8940,8580,8730,1447270,3226586.0,369597455.0
2002-10-25,8640,9020,8580,8770,803200,3241370.0,369597455.0
2002-10-28,8810,9030,8780,9000,1395190,3326377.0,369597455.0
2002-10-29,9000,9250,8950,9050,1194387,3344857.0,369597455.0
2002-10-30,9110,9130,8860,9100,1151758,3363337.0,369597455.0
2002-10-31,9160,9210,8750,8790,1095750,3248762.0,369597455.0
2002-11-01,8700,9010,8680,8800,812780,3252458.0,369597455.0
2002-11-04,8900,9090,8800,8900,1009331,3289417.0,369597455.0
2002-11-05,9000,9000,8540,8600,978065,3178538.0,369597455.0
2002-11-06,8810,9250,8760,9220,1288330,3407689.0,369597455.0
2002-11-07,9080,9180,8910,9070,1100210,3352249.0,369597455.0
2002-11-08,8800,8920,8700,8770,858243,3241370.0,369597455.0
2002-11-11,8760,8760,8280,8390,1100590,3100923.0,369597455.0
2002-11-12,8200,8300,8120,8180,932710,3023307.0,369597455.0
2002-11-13,8200,8250,8060,8110,842201,2997435.0,369597455.0
2002-11-14,8050,8290,8050,8200,870773,3030699.0,369597455.0
2002-11-15,8330,8410,8200,8400,798530,3104619.0,369597455.0
2002-11-18,8320,8450,8110,8120,617976,3001131.0,369597455.0
2002-11-19,8190,8590,8150,8470,916558,3130490.0,369597455.0
2002-11-20,8470,8620,8330,8400,744759,3104619.0,369597455.0
2002-11-21,8620,8890,8600,8850,1347290,3270937.0,369597455.0
2002-11-22,9100,9300,9010,9010,1491330,3330073.0,369597455.0
2002-11-25,9000,9340,9000,9300,814922,3437256.0,369597455.0
2002-11-26,9300,9320,9060,9070,820607,3352249.0,369597455.0
2002-11-27,9000,9250,8900,9200,569044,3400297.0,369597455.0
2002-11-28,9400,9400,8950,9000,953652,3326377.0,369597455.0
2002-11-29,8910,9150,8890,9100,1329274,3364547.0,369730455.0
2002-12-02,9150,9670,9000,9500,1857727,3512439.0,369730455.0
2002-12-03,9610,10050,9410,9990,2761176,3693607.0,369730455.0
2002-12-04,9800,9880,9520,9600,1618410,3549412.0,369730455.0
2002-12-05,9750,10050,9620,10050,1696737,3715791.0,369730455.0
2002-12-06,9850,10200,9700,9780,1500328,3615964.0,369730455.0
2002-12-09,9760,10050,9680,9890,1443370,3656634.0,369730455.0
2002-12-10,9700,9790,9610,9610,1357951,3553110.0,369730455.0
2002-12-11,9610,9800,9340,9600,910570,3549412.0,369730455.0
2002-12-12,9470,10200,9470,10200,2517980,3771251.0,369730455.0
2002-12-13,10200,10200,9940,10050,1681755,3715791.0,369730455.0
2002-12-16,10000,10050,9790,9940,731220,3675121.0,369730455.0
2002-12-17,10150,10200,9980,10050,817967,3715791.0,369730455.0
2002-12-18,9850,10150,9750,10100,931151,3734278.0,369730455.0
2002-12-20,9900,10700,9900,10600,1797830,3919143.0,369730455.0
2002-12-23,10600,10600,10200,10300,981448,3808224.0,369730455.0
2002-12-24,10150,10350,9770,9810,984622,3627056.0,369730455.0
2002-12-26,9710,9950,9550,9600,757230,3549412.0,369730455.0
2002-12-27,9310,9700,9260,9510,718720,3516137.0,369730455.0
2002-12-30,9260,9410,8750,8800,952335,3253628.0,369730455.0
2003-01-02,9000,9200,8950,9190,688980,3397823.0,369730455.0
2003-01-03,9350,9720,9330,9550,1419855,3530926.0,369730455.0
2003-01-06,9720,9760,9500,9700,1076373,3586385.0,369730455.0
2003-01-07,9900,9920,9420,9420,1034182,3482861.0,369730455.0
2003-01-08,9500,9740,9400,9520,599806,3519834.0,369730455.0
2003-01-09,9400,9440,8940,8940,1358610,3305390.0,369730455.0
2003-01-10,9050,9150,8300,8470,2584582,3131617.0,369730455.0
2003-01-13,8500,8670,8160,8650,1125177,3198168.0,369730455.0
2003-01-14,8630,8750,8450,8540,1095942,3157498.0,369730455.0
2003-01-15,8600,8850,8550,8710,1416640,3220352.0,369730455.0
2003-01-16,8520,8640,8460,8470,1161095,3131617.0,369730455.0
2003-01-17,8300,8640,8280,8320,1269001,3076157.0,369730455.0
2003-01-20,8190,8320,8140,8140,882096,3009606.0,369730455.0
2003-01-21,8130,8190,7940,8010,1320798,2961541.0,369730455.0
2003-01-22,7810,7890,7510,7700,1674862,2846925.0,369730455.0
2003-01-23,7560,7710,7490,7700,2717111,2846925.0,369730455.0
2003-01-24,7700,8020,7700,7930,2383403,2931963.0,369730455.0
2003-01-27,7770,7980,7670,7700,1293716,2846925.0,369730455.0
2003-01-28,7650,7820,7650,7800,594708,2883898.0,369730455.0
2003-01-29,7840,7900,7460,7600,1353629,2809951.0,369730455.0
2003-01-30,7530,7800,7530,7800,699660,2883898.0,369730455.0
2003-02-03,7870,8340,7810,8190,1583066,3028092.0,369730455.0
2003-02-04,8300,8380,8150,8300,1254009,3068763.0,369730455.0
2003-02-05,8200,8300,8050,8060,847482,2980027.0,369730455.0
2003-02-06,8060,8130,7880,7920,871162,2928265.0,369730455.0
2003-02-07,7810,7930,7700,7800,1018043,2883898.0,369730455.0
2003-02-10,7800,7990,7700,7760,890372,2869108.0,369730455.0
2003-02-11,7870,8070,7630,7940,1639920,2935660.0,369730455.0
2003-02-12,7940,8180,7940,8140,979829,3009606.0,369730455.0
2003-02-13,8200,8220,7840,7920,1262272,2928265.0,369730455.0
2003-02-14,7900,7900,7660,7800,1383800,2883898.0,369730455.0
2003-02-17,8000,8140,7890,8080,3005705,2987422.0,369730455.0
2003-02-18,8100,8210,7950,8110,1784590,2998514.0,369730455.0
2003-02-19,8300,8310,7910,7910,1764464,2924568.0,369730455.0
2003-02-20,7850,7910,7710,7770,2376100,2872806.0,369730455.0
2003-02-21,7960,7980,7810,7910,1741975,2924568.0,369730455.0
2003-02-24,7950,8090,7940,8030,1653300,2968936.0,369730455.0
2003-02-25,7830,7930,7780,7800,1448568,2883898.0,369730455.0
2003-02-26,7810,7900,7720,7760,794292,2869108.0,369730455.0
2003-02-27,7680,7720,7570,7660,802264,2832135.0,369730455.0
2003-02-28,7700,7750,7530,7550,775353,2791465.0,369730455.0
2003-03-03,7510,7700,7490,7690,823817,2843227.0,369730455.0
2003-03-04,7580,7620,7530,7570,619740,2798860.0,369730455.0
2003-03-05,7350,7450,7050,7050,1663448,2606600.0,369730455.0
2003-03-06,7120,7200,6980,7050,894620,2606600.0,369730455.0
2003-03-07,6870,7120,6790,6850,885265,2532654.0,369730455.0
2003-03-10,6720,6940,6720,6850,531041,2532654.0,369730455.0
2003-03-11,6710,6850,6680,6830,1390500,2525259.0,369730455.0
2003-03-12,6750,6930,6640,6660,2107893,2462405.0,369730455.0
2003-03-13,6740,6750,6410,6750,1961890,2495681.0,369730455.0
2003-03-14,7010,7150,6900,6950,1619694,2569627.0,369730455.0
2003-03-17,6850,6870,6420,6420,845174,2373670.0,369730455.0
2003-03-18,6800,7060,6630,7010,1558702,2591810.0,369730455.0
2003-03-19,6840,7200,6840,7030,923513,2599205.0,369730455.0
2003-03-20,7150,7500,7080,7500,2031878,2772978.0,369730455.0
2003-03-21,7690,7800,7510,7750,1926751,2865411.0,369730455.0
2003-03-24,7840,7840,7500,7500,1231230,2772978.0,369730455.0
2003-03-25,7040,7200,7030,7120,1215310,2632481.0,369730455.0
2003-03-26,7250,7360,7060,7130,1563955,2636178.0,369730455.0
2003-03-27,6990,7250,6990,7220,827355,2669454.0,369730455.0
2003-03-28,7320,7400,7190,7370,985158,2724913.0,369730455.0
2003-03-31,7220,7300,7050,7090,627250,2621389.0,369730455.0
2003-04-01,6950,7070,6830,7060,1172048,2610297.0,369730455.0
2003-04-02,7020,7160,6920,7160,1232540,2647270.0,369730455.0
2003-04-03,7330,7360,7170,7170,885822,2650967.0,369730455.0
2003-04-04,7170,7500,7070,7500,1958431,2772978.0,369730455.0
2003-04-07,7650,8000,7600,7850,2195425,2902384.0,369730455.0
2003-04-08,7780,7950,7700,7780,1400349,2876503.0,369730455.0
2003-04-09,7700,7750,7470,7610,888271,2813649.0,369730455.0
2003-04-10,7610,7980,7570,7970,2214050,2946752.0,369730455.0
2003-04-11,8030,8230,7850,8060,1773821,2980027.0,369730455.0
2003-04-14,8140,8340,8100,8280,1335520,3061368.0,369730455.0
2003-04-15,8500,8570,8410,8530,1740566,3153801.0,369730455.0
2003-04-16,8660,8860,8660,8700,1868939,3216655.0,369730455.0
2003-04-17,8600,8860,8550,8720,1020696,3224050.0,369730455.0
2003-04-18,8900,9030,8840,9000,1821972,3327574.0,369730455.0
2003-04-21,8800,9000,8750,8800,925051,3253628.0,369730455.0
2003-04-22,8730,8770,8500,8500,937552,3142709.0,369730455.0
2003-04-23,8620,8820,8500,8590,893420,3175985.0,369730455.0
2003-04-24,8510,8680,8440,8440,614209,3120525.0,369730455.0
2003-04-25,8210,8210,7700,7890,1559265,2917173.0,369730455.0
2003-04-28,7650,7970,7650,7930,1055039,2931963.0,369730455.0
2003-04-29,8110,8440,8020,8400,1328952,3105736.0,369730455.0
2003-04-30,8450,8550,8220,8450,868598,3124222.0,369730455.0
2003-05-02,8430,8530,8050,8450,1159797,3124222.0,369730455.0
2003-05-06,8450,8620,8330,8450,926901,3124222.0,369730455.0
2003-05-07,8520,8520,8300,8480,1507582,3135314.0,369730455.0
2003-05-09,8400,8460,8350,8440,880587,3120525.0,369730455.0
2003-05-12,9300,9310,8910,9000,4229944,3327574.0,369730455.0
2003-05-13,9020,9080,8850,8870,2666389,3279509.0,369730455.0
2003-05-14,8900,9000,8750,8800,1566522,3253628.0,369730455.0
2003-05-15,8840,8970,8800,8920,1678677,3297996.0,369730455.0
2003-05-16,8920,8970,8630,8690,1777770,3212958.0,369730455.0
2003-05-19,8690,8710,8250,8280,2067321,3061368.0,369730455.0
2003-05-20,8280,8460,8120,8460,1442967,3127920.0,369730455.0
2003-05-21,8460,8540,8460,8480,937556,3135314.0,369730455.0
2003-05-22,8480,8680,8480,8480,1230086,3135314.0,369730455.0
2003-05-23,8620,8680,8550,8650,849362,3198168.0,369730455.0
2003-05-26,8750,8950,8680,8810,1251183,3257325.0,369730455.0
2003-05-27,8940,8950,8810,8840,987545,3268417.0,369730455.0
2003-05-28,8840,8950,8740,8900,2179901,3290601.0,369730455.0
2003-05-29,8900,8930,8810,8890,1257540,3286904.0,369730455.0
2003-05-30,8890,8900,8730,8880,1072250,3283206.0,369730455.0
2003-06-02,8960,9120,8960,9030,1234275,3338666.0,369730455.0
2003-06-03,9030,9060,8830,8950,1517362,3309088.0,369730455.0
2003-06-04,8970,9000,8950,8980,765013,3320179.0,369730455.0
2003-06-05,9000,9040,8980,8980,1224042,3320179.0,369730455.0
2003-06-09,8990,9150,8980,9080,981100,3357153.0,369730455.0
2003-06-10,9080,9090,8830,8860,1353769,3275812.0,369730455.0
2003-06-11,8860,8970,8860,8860,1336923,3275812.0,369730455.0
2003-06-12,8870,8920,8860,8860,1957231,3275812.0,369730455.0
2003-06-13,8860,8880,8510,8630,1743790,3190774.0,369730455.0
2003-06-16,8630,8650,8550,8600,1411825,3179682.0,369730455.0
2003-06-17,8700,8840,8700,8770,1229911,3242536.0,369730455.0
2003-06-18,8770,8940,8770,8780,807053,3246233.0,369730455.0
2003-06-19,8890,8950,8820,8950,1066676,3309088.0,369730455.0
2003-06-20,8950,9380,8950,9300,2316480,3438493.0,369730455.0
2003-06-23,9470,9480,9020,9100,1734013,3364547.0,369730455.0
2003-06-24,9100,9120,8880,8880,1245000,3283206.0,369730455.0
2003-06-25,8940,8940,8880,8880,1177710,3283206.0,369730455.0
2003-06-26,8880,8900,8730,8900,971690,3290601.0,369730455.0
2003-06-27,9000,9190,8990,9100,796914,3364547.0,369730455.0
2003-06-30,9060,9150,8800,8800,462730,3253628.0,369730455.0
2003-07-01,8800,9100,8610,8940,489919,3305390.0,369730455.0
2003-07-02,9070,9450,9050,9450,1656727,3493953.0,369730455.0
2003-07-03,9660,9680,9170,9180,957310,3394126.0,369730455.0
2003-07-04,9480,9600,9350,9600,1195031,3549412.0,369730455.0
2003-07-07,9760,9800,9610,9670,816848,3575293.0,369730455.0
2003-07-08,9700,9710,9360,9400,1295360,3381466.0,359730455.0
2003-07-09,9310,9400,9250,9260,490197,3331104.0,359730455.0
2003-07-10,9170,9380,9140,9190,1017930,3305923.0,359730455.0
2003-07-11,9090,9430,9090,9400,823372,3381466.0,359730455.0
2003-07-14,9470,9580,9310,9510,901297,3421037.0,359730455.0
2003-07-15,9560,9560,9350,9450,989720,3399453.0,359730455.0
2003-07-16,9480,9500,9130,9130,689217,3284339.0,359730455.0
2003-07-18,9090,9090,8910,9000,604446,3237574.0,359730455.0
2003-07-21,8850,8990,8660,8700,638631,3129655.0,359730455.0
2003-07-22,8570,8830,8570,8750,746045,3147641.0,359730455.0
2003-07-23,8750,8800,8650,8720,349085,3136850.0,359730455.0
2003-07-24,8610,8760,8580,8610,497074,3097279.0,359730455.0
2003-07-25,8620,8740,8530,8600,465541,3093682.0,359730455.0
2003-07-28,8750,8860,8660,8860,614025,3187212.0,359730455.0
2003-07-29,8900,8990,8820,8990,436213,3233977.0,359730455.0
2003-07-30,9040,9110,8910,9090,620970,3269950.0,359730455.0
2003-07-31,9130,9210,9030,9030,567828,3248366.0,359730455.0
2003-08-01,9040,9290,9040,9130,491426,3284339.0,359730455.0
2003-08-04,9000,9000,8860,8940,273531,3215990.0,359730455.0
2003-08-05,9040,9080,8880,8960,303090,3223185.0,359730455.0
2003-08-06,8800,8960,8680,8690,713735,3126058.0,359730455.0
2003-08-07,8720,8720,8450,8540,458104,3072098.0,359730455.0
2003-08-08,8500,8580,8430,8490,329340,3054112.0,359730455.0
2003-08-11,8440,8580,8200,8470,500865,3046917.0,359730455.0
2003-08-12,8410,8750,8410,8470,1021136,3046917.0,359730455.0
2003-08-13,8600,8600,8490,8510,549096,3061306.0,359730455.0
2003-08-14,8480,8600,8440,8600,1187904,3093682.0,359730455.0
2003-08-18,8650,8830,8510,8720,1077379,3136850.0,359730455.0
2003-08-19,8900,8900,8760,8800,971523,3165628.0,359730455.0
2003-08-20,8830,8850,8620,8700,484811,3129655.0,359730455.0
2003-08-21,8790,9300,8790,9280,1848530,3338299.0,359730455.0
2003-08-22,9290,9440,9130,9160,1079334,3295131.0,359730455.0
2003-08-25,9160,9290,9140,9190,709167,3305923.0,359730455.0
2003-08-26,9290,9400,9220,9230,1278554,3320312.0,359730455.0
2003-08-27,9270,9350,9110,9110,1334940,3277144.0,359730455.0
2003-08-28,9200,9290,8940,8960,1374440,3223185.0,359730455.0
2003-08-29,8980,9160,8980,9130,1034027,3284339.0,359730455.0
2003-09-01,9140,9250,9020,9040,692066,3251963.0,359730455.0
2003-09-02,9050,9220,9050,9160,2132504,3295131.0,359730455.0
2003-09-03,9270,9400,9190,9280,1769149,3338299.0,359730455.0
2003-09-04,9280,9350,9090,9100,948976,3273547.0,359730455.0
2003-09-05,9270,9310,9150,9170,1312085,3298728.0,359730455.0
2003-09-08,9120,9280,9090,9100,623084,3273547.0,359730455.0
2003-09-09,9200,9200,9040,9040,1636024,3251963.0,359730455.0
2003-09-15,9040,9120,8980,8980,1454658,3230379.0,359730455.0
2003-09-16,8980,8990,8880,8920,970179,3208796.0,359730455.0
2003-09-17,9000,9030,8900,8900,913310,3201601.0,359730455.0
2003-09-18,8850,8950,8750,8750,802037,3147641.0,359730455.0
2003-09-19,8950,9010,8690,8750,1141725,3147641.0,359730455.0
2003-09-22,8750,8790,8050,8050,1484831,2895830.0,359730455.0
2003-09-23,8100,8390,8100,8300,1147193,2985763.0,359730455.0
2003-09-24,8400,8500,8300,8350,1134100,3003749.0,359730455.0
2003-09-25,8270,8300,8070,8170,1356580,2938998.0,359730455.0
2003-09-26,8100,8180,8000,8000,1080670,2877844.0,359730455.0
2003-09-29,8040,8140,7950,8040,936711,2892233.0,359730455.0
2003-09-30,8100,8160,8000,8000,1117367,2877844.0,359730455.0
2003-10-01,8000,8000,7790,8000,592373,2877844.0,359730455.0
2003-10-02,8160,8170,7900,8000,951928,2877844.0,359730455.0
2003-10-06,8080,8120,7980,8000,1252164,2877844.0,359730455.0
2003-10-07,8040,8060,7970,8040,781506,2892233.0,359730455.0
2003-10-08,8050,8080,7900,7910,701625,2845468.0,359730455.0
2003-10-09,7890,8150,7890,8150,1043070,2931803.0,359730455.0
2003-10-10,8100,8250,8020,8250,1218305,2967776.0,359730455.0
2003-10-13,8100,8200,8050,8080,970516,2906622.0,359730455.0
2003-10-14,8110,8310,8110,8290,1216970,2982165.0,359730455.0
2003-10-15,8360,8360,8150,8160,621637,2935401.0,359730455.0
2003-10-16,8110,8350,8060,8300,1171680,2985763.0,359730455.0
2003-10-17,8270,8470,8270,8290,820202,2982165.0,359730455.0
2003-10-20,8290,8410,8250,8260,555694,2971374.0,359730455.0
2003-10-21,8300,8400,8280,8390,832880,3018139.0,359730455.0
2003-10-22,8500,8690,8360,8690,1214636,3126058.0,359730455.0
2003-10-23,8450,8490,8220,8240,818310,2964179.0,359730455.0
2003-10-24,8300,8380,8180,8200,503517,2949790.0,359730455.0
2003-10-27,8400,8450,8270,8410,496680,3025333.0,359730455.0
2003-10-28,8500,8770,8410,8650,1396997,3111668.0,359730455.0
2003-10-29,8780,8780,8370,8370,1131544,3010944.0,359730455.0
2003-10-30,8420,8590,8370,8440,515513,3036125.0,359730455.0
2003-10-31,8360,8540,8280,8300,847233,2985763.0,359730455.0
2003-11-03,8250,8740,8250,8710,1070800,3133252.0,359730455.0
2003-11-04,8880,9060,8700,8890,4911719,3198004.0,359730455.0
2003-11-05,9180,9650,9130,9590,4058907,3449815.0,359730455.0
2003-11-06,9780,9810,9430,9500,3825341,3417439.0,359730455.0
2003-11-07,9590,9700,9220,9370,1327408,3370674.0,359730455.0
2003-11-10,9370,9550,9170,9200,1752656,3309520.0,359730455.0
2003-11-11,9100,9400,9050,9360,1579111,3367077.0,359730455.0
2003-11-12,9450,9740,9270,9590,3299608,3449815.0,359730455.0
2003-11-13,9870,10050,9750,9940,6267059,3575721.0,359730455.0
2003-11-14,9970,9970,9850,9940,3287653,3575721.0,359730455.0
2003-11-17,9860,9920,9590,9650,1512320,3471399.0,359730455.0
2003-11-18,9640,9880,9610,9780,2395420,3518164.0,359730455.0
2003-11-19,9600,9640,9200,9200,2828622,3309520.0,359730455.0
2003-11-20,9300,9450,9200,9400,1802691,3381466.0,359730455.0
2003-11-21,9250,9910,9220,9700,2897800,3489385.0,359730455.0
2003-11-24,9700,10100,9620,9750,4097445,3507372.0,359730455.0
2003-11-25,10000,10250,9750,9880,3085606,3554137.0,359730455.0
2003-11-26,9970,10300,9890,10150,3716690,3651264.0,359730455.0
2003-11-27,10250,10650,10050,10600,5821743,3813143.0,359730455.0
2003-11-28,10750,10900,10400,10500,3681636,3777170.0,359730455.0
2003-12-01,10500,10900,10350,10750,3467278,3867102.0,359730455.0
2003-12-02,10850,10900,10550,10700,2248670,3849116.0,359730455.0
2003-12-03,10700,10850,10350,10700,2347093,3849116.0,359730455.0
2003-12-04,10650,10950,10600,10700,2447491,3849116.0,359730455.0
2003-12-05,10700,11050,10600,10850,2255790,3903075.0,359730455.0
2003-12-08,10800,11300,10700,11250,3199354,4046968.0,359730455.0
2003-12-09,11200,11200,10700,10800,1662050,3885089.0,359730455.0
2003-12-10,10750,11100,10650,11100,2355770,3993008.0,359730455.0
2003-12-11,11100,11150,10900,10900,2918125,3921062.0,359730455.0
2003-12-12,11100,11150,10850,11000,2000982,3957035.0,359730455.0
2003-12-15,11100,11150,10800,10950,1777941,3939048.0,359730455.0
2003-12-16,10800,10950,10700,10850,1473836,3903075.0,359730455.0
2003-12-17,10950,10950,10600,10650,1567383,3831129.0,359730455.0
2003-12-18,10600,11000,10550,11000,1470671,3957035.0,359730455.0
2003-12-19,11000,11000,10800,10850,1294363,3903075.0,359730455.0
2003-12-22,10850,11000,10700,10700,1176544,3849116.0,359730455.0
2003-12-23,10750,10850,10650,10750,1108428,3867102.0,359730455.0
2003-12-24,10700,10850,10150,10350,1218707,3723210.0,359730455.0
2003-12-26,10200,10400,10000,10400,1403368,3741197.0,359730455.0
2003-12-29,10250,10800,10250,10750,1596238,3867102.0,359730455.0
2003-12-30,11000,11000,10750,10900,1504975,3921062.0,359730455.0
2004-01-02,11050,11600,10950,11400,3407321,4100927.0,359730455.0
2004-01-05,11500,11850,11400,11850,3763113,4262806.0,359730455.0
2004-01-06,11950,11950,11550,11850,2448193,4262806.0,359730455.0
2004-01-07,11800,11850,11500,11550,1417126,4154887.0,359730455.0
2004-01-08,11450,12200,11400,11900,4555398,4280792.0,359730455.0
2004-01-09,12100,12200,11700,11800,2570435,4244819.0,359730455.0
2004-01-12,11850,11850,11550,11750,1086350,4226833.0,359730455.0
2004-01-13,11700,11800,11550,11600,1264548,4172873.0,359730455.0
2004-01-14,11600,12250,11550,12200,2285382,4388712.0,359730455.0
2004-01-15,12150,12600,12000,12250,2697251,4406698.0,359730455.0
2004-01-16,12250,12400,12000,12100,1380408,4352739.0,359730455.0
2004-01-19,12050,12250,11850,11850,1588091,4262806.0,359730455.0
2004-01-20,11750,12100,11750,11950,1481680,4298779.0,359730455.0
2004-01-26,11950,12000,11700,11800,1831301,4244819.0,359730455.0
2004-01-27,11800,11800,11500,11650,1043145,4190860.0,359730455.0
2004-01-28,11750,11850,11500,11600,1891939,4172873.0,359730455.0
2004-01-29,11700,11700,11200,11500,1125617,4136900.0,359730455.0
2004-01-30,11350,11450,10900,10950,1588476,3939048.0,359730455.0
2004-02-02,10850,11200,10500,10600,1704873,3813143.0,359730455.0
2004-02-03,10400,10550,9950,10000,3308332,3597305.0,359730455.0
2004-02-04,9970,10350,9940,10250,1855861,3687237.0,359730455.0
2004-02-05,10200,10450,10100,10450,1393898,3759183.0,359730455.0
2004-02-06,10600,10850,10450,10850,1371792,3903075.0,359730455.0
2004-02-09,11000,11100,10850,10950,1419383,3939048.0,359730455.0
2004-02-10,11050,11050,10650,10850,878935,3903075.0,359730455.0
2004-02-11,10950,11000,10650,10750,1237028,3867102.0,359730455.0
2004-02-12,10750,10850,10350,10550,1330142,3795156.0,359730455.0
2004-02-13,10350,10500,10200,10350,834544,3723210.0,359730455.0
2004-02-16,10350,10600,10200,10350,1258349,3723210.0,359730455.0
2004-02-17,10600,10800,10400,10550,1137489,3795156.0,359730455.0
2004-02-18,10550,10600,10300,10400,1180014,3741197.0,359730455.0
2004-02-19,10600,10950,10500,10950,1837212,3939048.0,359730455.0
2004-02-20,10750,10850,10550,10850,877500,3903075.0,359730455.0
2004-02-23,10950,10950,10600,10800,839189,3885089.0,359730455.0
2004-02-24,10850,11050,10500,10500,1254950,3777170.0,359730455.0
2004-02-25,10500,10700,10450,10700,457470,3849116.0,359730455.0
2004-02-26,10800,10850,10500,10650,695244,3831129.0,359730455.0
2004-02-27,10650,10900,10550,10900,1091110,3921062.0,359730455.0
2004-03-02,11050,11400,10800,11350,2075783,4082941.0,359730455.0
2004-03-03,11400,11550,11250,11400,1309743,4100927.0,359730455.0
2004-03-04,11500,11850,11300,11750,2105085,4226833.0,359730455.0
2004-03-05,11800,11850,11550,11750,1311060,4226833.0,359730455.0
2004-03-08,11700,11800,11500,11550,594144,4154887.0,359730455.0
2004-03-09,11450,11700,11400,11550,874982,4154887.0,359730455.0
2004-03-10,11500,11800,11500,11650,868540,4190860.0,359730455.0
2004-03-11,11500,11600,11200,11200,1992457,4028981.0,359730455.0
2004-03-12,11250,11250,10300,10700,1937728,3849116.0,359730455.0
2004-03-15,10700,10800,10500,10500,856990,3777170.0,359730455.0
2004-03-16,10500,10950,10400,10900,976010,3921062.0,359730455.0
2004-03-17,11200,11450,11050,11400,1081929,4100927.0,359730455.0
2004-03-18,11500,11600,11150,11450,746393,4118914.0,359730455.0
2004-03-19,11500,11550,11300,11500,1002533,4136900.0,359730455.0
2004-03-22,11800,11850,11450,11600,1786647,4172873.0,359730455.0
2004-03-23,11450,11700,11200,11600,1814727,4172873.0,359730455.0
2004-03-24,11650,11950,11500,11900,1780515,4280792.0,359730455.0
2004-03-25,11850,12100,11750,11750,1760729,4226833.0,359730455.0
2004-03-26,11900,11950,11700,11850,2057580,4262806.0,359730455.0
2004-03-29,11900,12250,11850,12250,2112200,4406698.0,359730455.0
2004-03-30,12300,12300,11900,11950,759394,4298779.0,359730455.0
2004-03-31,12100,12150,11600,11800,1026420,4244819.0,359730455.0
