한국종합기술(023350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-01-08,4840,4950,4840,4895,25064,53600.0,10950000.0
2013-01-09,4840,4915,4840,4890,16830,53546.0,10950000.0
2013-01-10,4890,5190,4890,5060,45829,55407.0,10950000.0
2013-01-11,5140,5370,5140,5180,65381,56721.0,10950000.0
2013-01-14,5210,5300,5020,5080,46257,55626.0,10950000.0
2013-01-15,5030,5100,4980,4980,38209,54531.0,10950000.0
2013-01-16,4980,5050,4905,4930,30531,53984.0,10950000.0
2013-01-17,4915,4960,4880,4920,21530,53874.0,10950000.0
2013-01-18,4890,4995,4890,4965,12714,54367.0,10950000.0
2013-01-21,4965,5390,4930,5250,92815,57488.0,10950000.0
2013-01-22,5430,5500,5320,5480,85748,60006.0,10950000.0
2013-01-23,5480,5530,5250,5440,77060,59568.0,10950000.0
2013-01-24,5400,5430,5280,5380,19600,58911.0,10950000.0
2013-01-25,5320,5470,5200,5250,26801,57488.0,10950000.0
2013-01-28,5250,5420,5120,5130,31428,56174.0,10950000.0
2013-01-29,5130,5290,5110,5130,29330,56174.0,10950000.0
2013-01-30,5200,5200,5120,5160,17780,56502.0,10950000.0
2013-01-31,5220,5230,5130,5160,12950,56502.0,10950000.0
2013-02-01,5130,5140,5100,5100,10720,55845.0,10950000.0
2013-02-04,5120,5300,5010,5110,32487,55954.0,10950000.0
2013-02-05,5060,5070,4945,5040,27476,55188.0,10950000.0
2013-02-06,5790,5790,5710,5790,455048,63400.0,10950000.0
2013-02-07,6650,6650,6650,6650,222481,72818.0,10950000.0
2013-02-08,7310,7640,6920,7100,2638960,77745.0,10950000.0
2013-02-12,7210,7550,6780,7100,1351747,77745.0,10950000.0
2013-02-13,7100,7160,6850,6880,593473,75336.0,10950000.0
2013-02-14,6880,7150,6790,7010,548159,76760.0,10950000.0
2013-02-15,7170,7580,6500,6500,1199973,71175.0,10950000.0
2013-02-18,6520,6650,6430,6500,278524,71175.0,10950000.0
2013-02-19,6550,6920,6470,6700,453690,73365.0,10950000.0
2013-02-20,6850,6900,6460,6510,336030,71284.0,10950000.0
2013-02-21,6590,7050,6510,7050,703527,77198.0,10950000.0
2013-02-22,7400,7820,6800,6960,1094203,76212.0,10950000.0
2013-02-25,6980,7020,6660,6750,180618,73912.0,10950000.0
2013-02-26,6610,6690,6450,6620,265744,72489.0,10950000.0
2013-02-27,6640,7200,6520,7040,858611,77088.0,10950000.0
2013-02-28,7000,7080,6790,6820,271326,74679.0,10950000.0
2013-03-04,6780,6860,6730,6780,130924,74241.0,10950000.0
2013-03-05,6890,7170,6840,7000,391910,76650.0,10950000.0
2013-03-06,7070,7130,6900,6950,207860,76102.0,10950000.0
2013-03-07,6960,7060,6860,6860,131220,75117.0,10950000.0
2013-03-08,6930,6960,6600,6800,107528,74460.0,10950000.0
2013-03-11,6760,6760,6550,6600,88888,72270.0,10950000.0
2013-03-12,6610,6930,6610,6870,97191,75226.0,10950000.0
2013-03-13,6930,7080,6850,7080,130477,77526.0,10950000.0
2013-03-14,7190,7290,7000,7120,159364,77964.0,10950000.0
2013-03-15,7200,7250,7100,7180,73831,78621.0,10950000.0
2013-03-18,7300,7370,7020,7020,115542,76869.0,10950000.0
2013-03-19,7070,7360,6940,7340,126215,80373.0,10950000.0
2013-03-20,7420,7860,7320,7850,304527,85958.0,10950000.0
2013-03-21,7840,7840,6680,6680,1059771,73146.0,10950000.0
2013-03-22,6510,6700,6210,6430,365513,70408.0,10950000.0
2013-03-25,6450,6630,6400,6400,95442,70080.0,10950000.0
2013-03-26,6420,6470,6200,6250,116997,68438.0,10950000.0
2013-03-27,6160,6360,6120,6360,85407,69642.0,10950000.0
2013-03-28,6360,6470,6330,6330,62822,69314.0,10950000.0
2013-03-29,6330,6500,6320,6500,62182,71175.0,10950000.0
2013-04-01,6500,6590,6460,6470,54183,70846.0,10950000.0
2013-04-02,6500,6940,6500,6700,144661,73365.0,10950000.0
2013-04-03,6750,6810,6690,6750,46998,73912.0,10950000.0
2013-04-04,6750,6790,6270,6610,56657,72380.0,10950000.0
2013-04-05,6530,6630,6400,6470,38483,70846.0,10950000.0
2013-04-08,6500,6500,6340,6350,26457,69532.0,10950000.0
2013-04-09,6300,6460,6180,6200,54551,67890.0,10950000.0
2013-04-10,6200,6380,6100,6270,10676,68656.0,10950000.0
2013-04-11,6260,6490,6230,6470,24100,70846.0,10950000.0
2013-04-12,6490,6650,6440,6600,52626,72270.0,10950000.0
2013-04-15,6470,6820,6430,6760,32301,74022.0,10950000.0
2013-04-16,6760,6830,6600,6700,28453,73365.0,10950000.0
2013-04-17,6790,6790,6620,6700,16958,73365.0,10950000.0
2013-04-18,6800,7640,6700,7410,560312,81140.0,10950000.0
2013-04-19,7130,7180,6840,6900,144842,75555.0,10950000.0
2013-04-22,6910,7090,6830,6850,59970,75008.0,10950000.0
2013-04-23,6800,6950,6700,6870,40886,75226.0,10950000.0
2013-04-24,6810,7000,6770,7000,61566,76650.0,10950000.0
2013-04-25,7080,7360,6920,7080,70312,77526.0,10950000.0
2013-04-26,7110,7280,7020,7100,48982,77745.0,10950000.0
2013-04-29,7070,7260,7050,7120,60720,77964.0,10950000.0
2013-04-30,7130,7230,6800,7090,42238,77636.0,10950000.0
2013-05-02,7150,7410,7000,7200,120957,78840.0,10950000.0
2013-05-03,7450,7450,6540,6820,154248,74679.0,10950000.0
2013-05-06,6830,6890,6690,6890,99625,75446.0,10950000.0
2013-05-07,6980,6980,6800,6880,31242,75336.0,10950000.0
2013-05-08,6830,6900,6730,6820,45021,74679.0,10950000.0
2013-05-09,6900,6940,6780,6830,20303,74788.0,10950000.0
2013-05-10,6800,6900,6750,6750,50398,73912.0,10950000.0
2013-05-13,6770,6810,6600,6730,25721,73694.0,10950000.0
2013-05-14,6740,6800,6530,6650,41406,72818.0,10950000.0
2013-05-15,6610,6780,6600,6750,21838,73912.0,10950000.0
2013-05-16,6820,7120,6820,7000,89859,76650.0,10950000.0
2013-05-20,7290,7760,7050,7200,334324,78840.0,10950000.0
2013-05-21,7140,7290,7080,7120,96342,77964.0,10950000.0
2013-05-22,7230,7300,7120,7220,126449,79059.0,10950000.0
2013-05-23,7160,7280,7160,7180,81394,78621.0,10950000.0
2013-05-24,7320,7320,7130,7250,85405,79388.0,10950000.0
2013-05-27,7290,7290,7000,7150,114384,78292.0,10950000.0
2013-05-28,7190,7190,6870,6870,81855,75226.0,10950000.0
2013-05-29,6870,6960,6810,6880,41895,75336.0,10950000.0
2013-05-30,6800,7070,6800,7040,52340,77088.0,10950000.0
2013-05-31,7020,7170,6950,7170,47648,78512.0,10950000.0
2013-06-03,7100,7110,6910,7020,47535,76869.0,10950000.0
2013-06-04,7020,7020,6850,6860,25411,75117.0,10950000.0
2013-06-05,6770,6880,6740,6850,33494,75008.0,10950000.0
2013-06-07,6760,7070,6750,6990,27541,76540.0,10950000.0
2013-06-10,6980,7950,6270,6300,1146326,68985.0,10950000.0
2013-06-11,6470,7240,6400,6500,1028304,71175.0,10950000.0
2013-06-12,6420,6530,6300,6300,203309,68985.0,10950000.0
2013-06-13,6250,6410,6150,6150,109984,67342.0,10950000.0
2013-06-14,6090,6190,6040,6040,63914,66138.0,10950000.0
2013-06-17,5960,5990,5570,5620,115528,61539.0,10950000.0
2013-06-18,5620,5960,5620,5860,61694,64167.0,10950000.0
2013-06-19,5630,5740,5480,5720,128870,62634.0,10950000.0
2013-06-20,5730,5890,5430,5670,70953,62086.0,10950000.0
2013-06-21,5320,5600,5290,5400,33450,59130.0,10950000.0
2013-06-24,5400,5540,5260,5340,34686,58473.0,10950000.0
2013-06-25,5160,5220,4950,5000,91794,54750.0,10950000.0
2013-06-26,4915,5190,4915,5100,53621,55845.0,10950000.0
2013-06-27,5140,5290,5140,5200,27158,56940.0,10950000.0
2013-06-28,5400,5930,5250,5550,141708,60772.0,10950000.0
2013-07-01,5590,5600,5400,5430,39774,59458.0,10950000.0
2013-07-02,5450,5570,5300,5350,29366,58582.0,10950000.0
2013-07-03,5350,5460,5260,5380,15473,58911.0,10950000.0
2013-07-04,5450,5450,5250,5360,14402,58692.0,10950000.0
2013-07-05,5370,5440,5320,5370,25374,58802.0,10950000.0
2013-07-08,5420,5650,5360,5380,28252,58911.0,10950000.0
2013-07-09,5400,5450,5280,5400,28290,59130.0,10950000.0
2013-07-10,5370,5440,5350,5390,7342,59020.0,10950000.0
2013-07-11,5700,5700,5420,5480,16613,60006.0,10950000.0
2013-07-12,5500,5580,5450,5510,13363,60334.0,10950000.0
2013-07-15,5510,5780,5490,5520,30841,60444.0,10950000.0
2013-07-16,5630,5640,5520,5550,18159,60772.0,10950000.0
2013-07-17,5520,5600,5450,5560,16012,60882.0,10950000.0
2013-07-18,5580,5650,5520,5600,14680,61320.0,10950000.0
2013-07-19,5660,5930,5580,5760,47806,63072.0,10950000.0
2013-07-22,5830,5880,5630,5660,16696,61977.0,10950000.0
2013-07-23,5600,5690,5560,5690,18020,62306.0,10950000.0
2013-07-24,5870,6110,5820,5940,67602,65043.0,10950000.0
2013-07-25,5850,5950,5800,5880,25580,64386.0,10950000.0
2013-07-26,5980,5980,5810,5920,7749,64824.0,10950000.0
2013-07-29,5920,5920,5730,5840,23461,63948.0,10950000.0
2013-07-30,5770,5850,5730,5770,9631,63182.0,10950000.0
2013-07-31,5720,5800,5640,5800,22051,63510.0,10950000.0
2013-08-01,5840,5900,5730,5740,10800,62853.0,10950000.0
2013-08-02,5830,5830,5680,5720,10750,62634.0,10950000.0
2013-08-05,5670,5820,5650,5800,29560,63510.0,10950000.0
2013-08-06,5740,5820,5670,5780,27781,63291.0,10950000.0
2013-08-07,5770,5770,5670,5770,20140,63182.0,10950000.0
2013-08-08,5820,5950,5710,5760,20580,63072.0,10950000.0
2013-08-09,5710,5890,5690,5700,31270,62415.0,10950000.0
2013-08-12,5700,5780,5630,5710,16750,62524.0,10950000.0
2013-08-13,5650,5750,5640,5720,18580,62634.0,10950000.0
2013-08-14,5720,5740,5650,5720,8620,62634.0,10950000.0
2013-08-16,5640,5960,5640,5920,34636,64824.0,10950000.0
2013-08-19,5910,6060,5740,5830,34750,63838.0,10950000.0
2013-08-20,5770,5850,5610,5830,37867,63838.0,10950000.0
2013-08-21,5650,5790,5560,5780,24390,63291.0,10950000.0
2013-08-22,5730,5730,5550,5600,15228,61320.0,10950000.0
2013-08-23,5610,5750,5500,5540,11470,60663.0,10950000.0
2013-08-26,5550,5680,5370,5600,15910,61320.0,10950000.0
2013-08-27,5420,5610,5420,5520,28400,60444.0,10950000.0
2013-08-28,5410,5480,5140,5160,42157,56502.0,10950000.0
2013-08-29,5180,5290,5140,5200,20694,56940.0,10950000.0
2013-08-30,5270,5360,5220,5330,7622,58364.0,10950000.0
2013-09-02,5490,5490,5320,5320,10358,58254.0,10950000.0
2013-09-03,5300,5460,5300,5410,10835,59240.0,10950000.0
2013-09-04,5450,5750,5450,5490,49565,60116.0,10950000.0
2013-09-05,5520,5610,5520,5570,10521,60992.0,10950000.0
2013-09-06,5630,5630,5480,5570,11043,60992.0,10950000.0
2013-09-09,5670,6130,5600,5720,167280,62634.0,10950000.0
2013-09-10,5650,5800,5610,5740,33532,62853.0,10950000.0
2013-09-11,5740,5810,5670,5780,14077,63291.0,10950000.0
2013-09-12,5700,5820,5700,5700,14366,62415.0,10950000.0
2013-09-13,5670,5780,5670,5730,4440,62744.0,10950000.0
2013-09-16,5700,5770,5610,5630,17871,61648.0,10950000.0
2013-09-17,5630,5690,5570,5630,10220,61648.0,10950000.0
2013-09-23,5600,5780,5550,5560,7280,60882.0,10950000.0
2013-09-24,5520,5580,5400,5480,14430,60006.0,10950000.0
2013-09-25,5480,5640,5480,5580,5450,61101.0,10950000.0
2013-09-26,5640,5640,5470,5580,7604,61101.0,10950000.0
2013-09-27,5680,5680,5510,5620,2822,61539.0,10950000.0
2013-09-30,5600,5640,5500,5500,11522,60225.0,10950000.0
2013-10-01,5410,5610,5400,5470,8162,59896.0,10950000.0
2013-10-02,5500,5510,5340,5340,6882,58473.0,10950000.0
2013-10-04,5640,5640,5350,5510,10043,60334.0,10950000.0
2013-10-07,5600,5600,5400,5460,5920,59787.0,10950000.0
2013-10-08,5460,5540,5370,5400,14320,59130.0,10950000.0
2013-10-10,5560,5560,5350,5380,5491,58911.0,10950000.0
2013-10-11,5410,5530,5400,5480,4476,60006.0,10950000.0
2013-10-14,5420,5450,5350,5420,7774,59349.0,10950000.0
2013-10-15,5500,5500,5340,5360,8313,58692.0,10950000.0
2013-10-16,5480,5480,5290,5360,13612,58692.0,10950000.0
2013-10-17,5330,5480,5190,5230,79560,57268.0,10950000.0
2013-10-18,5310,5310,5180,5230,11190,57268.0,10950000.0
2013-10-21,5220,5300,5210,5270,10154,57706.0,10950000.0
2013-10-22,5210,5340,5210,5340,8330,58473.0,10950000.0
2013-10-23,5310,5340,5190,5190,26481,56830.0,10950000.0
2013-10-24,5100,5270,5080,5220,31340,57159.0,10950000.0
2013-10-25,5350,5350,5230,5280,10630,57816.0,10950000.0
2013-10-28,5280,5340,5270,5270,22844,57706.0,10950000.0
2013-10-29,5370,5370,5250,5320,15390,58254.0,10950000.0
2013-10-30,5360,5360,5250,5290,3390,57926.0,10950000.0
2013-10-31,5250,5290,5220,5240,5600,57378.0,10950000.0
2013-11-01,5390,5390,5210,5280,3091,57816.0,10950000.0
2013-11-04,5340,5400,5260,5330,11003,58364.0,10950000.0
2013-11-05,5410,5410,5200,5220,11533,57159.0,10950000.0
2013-11-06,5220,5330,5200,5220,5350,57159.0,10950000.0
2013-11-07,5210,5340,5200,5250,4192,57488.0,10950000.0
2013-11-08,5250,5350,5150,5190,17300,56830.0,10950000.0
2013-11-11,5120,5190,5100,5100,20851,55845.0,10950000.0
2013-11-12,5030,5240,5020,5230,12824,57268.0,10950000.0
2013-11-13,5290,5290,5100,5110,6520,55954.0,10950000.0
2013-11-14,5100,5180,5030,5050,8214,55298.0,10950000.0
2013-11-15,5120,5320,5040,5150,12556,56392.0,10950000.0
2013-11-18,5090,5270,5080,5190,10545,56830.0,10950000.0
2013-11-19,5120,5240,5050,5140,25611,56283.0,10950000.0
2013-11-20,5140,5160,5080,5130,4939,56174.0,10950000.0
2013-11-21,5050,5140,5040,5110,7544,55954.0,10950000.0
2013-11-22,5140,5150,5050,5060,7340,55407.0,10950000.0
2013-11-25,5070,5140,5000,5080,8610,55626.0,10950000.0
2013-11-26,5080,5160,5060,5060,6410,55407.0,10950000.0
2013-11-27,5120,5130,4990,5010,9222,54860.0,10950000.0
2013-11-28,5080,5150,5030,5030,11553,55078.0,10950000.0
2013-11-29,5090,5150,5060,5120,6330,56064.0,10950000.0
2013-12-02,5190,5190,5060,5100,5470,55845.0,10950000.0
2013-12-03,5060,5190,4995,4995,12620,54695.0,10950000.0
2013-12-04,5000,5060,4960,5010,12876,54860.0,10950000.0
2013-12-05,5020,5060,4965,4965,7560,54367.0,10950000.0
2013-12-06,4900,5020,4900,4930,12480,53984.0,10950000.0
2013-12-09,4955,5000,4930,4930,9163,53984.0,10950000.0
2013-12-10,4860,4960,4860,4875,9094,53381.0,10950000.0
2013-12-11,4840,4990,4830,4915,7230,53819.0,10950000.0
2013-12-12,4750,4925,4750,4845,4113,53053.0,10950000.0
2013-12-13,4980,4980,4810,4900,11292,53655.0,10950000.0
2013-12-16,4850,4930,4815,4835,7900,52943.0,10950000.0
2013-12-17,4875,4875,4825,4830,3552,52888.0,10950000.0
2013-12-18,4850,4850,4675,4680,18656,51246.0,10950000.0
2013-12-19,4690,4700,4615,4660,12852,51027.0,10950000.0
2013-12-20,4615,4720,4605,4615,7628,50534.0,10950000.0
2013-12-23,4640,4720,4600,4650,11140,50918.0,10950000.0
2013-12-24,4585,4680,4585,4620,9004,50589.0,10950000.0
2013-12-26,4700,4700,4600,4670,10709,51136.0,10950000.0
2013-12-27,4670,4675,4580,4675,6291,51191.0,10950000.0
2013-12-30,4780,4780,4690,4720,8131,51684.0,10950000.0
2014-01-02,4720,4820,4680,4790,10120,52450.0,10950000.0
2014-01-03,4805,4835,4735,4800,11190,52560.0,10950000.0
2014-01-06,4800,4875,4750,4855,6882,53162.0,10950000.0
2014-01-07,4780,4880,4780,4870,4412,53326.0,10950000.0
2014-01-08,4885,5030,4830,5020,17008,54969.0,10950000.0
2014-01-09,5020,5170,5020,5040,24090,55188.0,10950000.0
2014-01-10,5030,5080,4900,4990,14220,54640.0,10950000.0
2014-01-13,5070,5070,4920,4950,9110,54202.0,10950000.0
2014-01-14,4910,5130,4910,5010,7611,54860.0,10950000.0
2014-01-15,5020,5070,4970,5060,3632,55407.0,10950000.0
2014-01-16,5020,5090,4955,5070,7243,55516.0,10950000.0
2014-01-17,4990,5150,4985,5030,12503,55078.0,10950000.0
2014-01-20,5000,5130,5000,5040,7804,55188.0,10950000.0
2014-01-21,5110,5110,5040,5080,9210,55626.0,10950000.0
2014-01-22,5160,5160,5060,5060,9415,55407.0,10950000.0
2014-01-23,5150,5150,5050,5050,15530,55298.0,10950000.0
2014-01-24,5050,5150,5050,5080,4820,55626.0,10950000.0
2014-01-27,5030,5090,4995,5080,8660,55626.0,10950000.0
2014-01-28,5120,5120,4970,5020,10661,54969.0,10950000.0
2014-01-29,5130,5130,5000,5030,6300,55078.0,10950000.0
2014-02-03,4970,5080,4970,4985,7110,54586.0,10950000.0
2014-02-04,5000,5000,4900,4900,16930,53655.0,10950000.0
2014-02-05,4900,4975,4815,4900,6910,53655.0,10950000.0
2014-02-06,4900,4950,4830,4930,11960,53984.0,10950000.0
2014-02-07,4830,4945,4830,4900,12080,53655.0,10950000.0
2014-02-10,4975,4975,4870,4935,6060,54038.0,10950000.0
2014-02-11,4920,4990,4920,4970,5650,54422.0,10950000.0
2014-02-12,4920,5030,4920,4980,9294,54531.0,10950000.0
2014-02-13,5010,5010,4955,4990,3930,54640.0,10950000.0
2014-02-14,4950,5020,4950,4980,1240,54531.0,10950000.0
2014-02-17,5010,5100,4940,5080,20450,55626.0,10950000.0
2014-02-18,5090,5090,5000,5020,6580,54969.0,10950000.0
2014-02-19,5010,5260,5000,5200,37941,56940.0,10950000.0
2014-02-20,5280,5980,5200,5780,370141,63291.0,10950000.0
2014-02-21,5900,6370,5530,5770,978254,63182.0,10950000.0
2014-02-24,5740,5810,5520,5780,138828,63291.0,10950000.0
2014-02-25,5850,5880,5460,5490,121611,60116.0,10950000.0
2014-02-26,5490,5550,5280,5290,147005,57926.0,10950000.0
2014-02-27,5310,5400,5250,5390,47165,59020.0,10950000.0
2014-02-28,5370,5470,5320,5460,61280,59787.0,10950000.0
2014-03-03,5460,5460,5310,5340,24361,58473.0,10950000.0
2014-03-04,5250,5370,5250,5320,27745,58254.0,10950000.0
2014-03-05,5450,5450,5350,5410,24670,59240.0,10950000.0
2014-03-06,5420,5460,5360,5400,30190,59130.0,10950000.0
2014-03-07,5420,5580,5400,5530,48378,60554.0,10950000.0
2014-03-10,5540,5600,5350,5400,41900,59130.0,10950000.0
2014-03-11,5370,5490,5350,5490,31754,60116.0,10950000.0
2014-03-12,5530,5530,5390,5500,36505,60225.0,10950000.0
2014-03-13,5490,5590,5440,5570,24090,60992.0,10950000.0
2014-03-14,5520,5820,5500,5740,80264,62853.0,10950000.0
2014-03-17,5760,5850,5670,5750,25182,62962.0,10950000.0
2014-03-18,5810,6000,5660,5940,60348,65043.0,10950000.0
2014-03-19,5990,6050,5760,5810,45456,63620.0,10950000.0
2014-03-20,5810,5900,5670,5800,32386,63510.0,10950000.0
2014-03-21,5850,5850,5650,5730,32500,62744.0,10950000.0
2014-03-24,5690,5700,5540,5630,47000,61648.0,10950000.0
2014-03-25,5600,5660,5430,5490,44005,60116.0,10950000.0
2014-03-26,5500,5630,5500,5600,40370,61320.0,10950000.0
2014-03-27,5590,5730,5590,5600,27910,61320.0,10950000.0
2014-03-28,5830,5830,5550,5770,40310,63182.0,10950000.0
2014-03-31,6000,6200,5890,5960,123284,65262.0,10950000.0
2014-04-01,6090,6090,5830,6040,57832,66138.0,10950000.0
2014-04-02,6040,6150,5930,6070,68882,66466.0,10950000.0
2014-04-03,6090,6300,6070,6170,142492,67562.0,10950000.0
2014-04-04,6200,6760,6100,6640,353774,72708.0,10950000.0
2014-04-07,6580,6980,6580,6950,212585,76102.0,10950000.0
2014-04-08,6950,7080,6800,7070,153218,77416.0,10950000.0
2014-04-09,7110,7400,7010,7400,182192,81030.0,10950000.0
2014-04-10,7400,7440,7040,7100,137044,77745.0,10950000.0
2014-04-11,7010,7270,6850,7160,193778,78402.0,10950000.0
2014-04-14,7050,7250,6990,7130,50800,78074.0,10950000.0
2014-04-15,7040,7140,6940,7010,147070,76760.0,10950000.0
2014-04-16,7010,7870,6900,7550,393117,82672.0,10950000.0
2014-04-17,7650,7790,7420,7690,129235,84206.0,10950000.0
2014-04-18,7700,7720,7470,7470,108166,81796.0,10950000.0
2014-04-21,7640,7640,7250,7300,66610,79935.0,10950000.0
2014-04-22,7300,7540,7130,7520,90069,82344.0,10950000.0
2014-04-23,7450,7630,7400,7500,61001,82125.0,10950000.0
2014-04-24,7510,7510,7150,7300,91590,79935.0,10950000.0
2014-04-25,7230,7340,7110,7110,35508,77854.0,10950000.0
2014-04-28,7110,7280,7010,7030,29510,76978.0,10950000.0
2014-04-29,7030,7280,6920,7030,33356,76978.0,10950000.0
2014-04-30,7120,7280,7030,7250,27983,79388.0,10950000.0
2014-05-02,7250,7450,7150,7190,16601,78730.0,10950000.0
2014-05-07,7200,7340,7060,7240,23243,79278.0,10950000.0
2014-05-08,7250,7300,7050,7220,31420,79059.0,10950000.0
2014-05-09,7280,7300,7150,7220,17264,79059.0,10950000.0
2014-05-12,7220,7220,7090,7100,28484,77745.0,10950000.0
2014-05-13,7050,7050,6750,6830,85328,74788.0,10950000.0
2014-05-14,6800,6850,6600,6610,78198,72380.0,10950000.0
2014-05-15,6610,6680,6300,6400,206861,70080.0,10950000.0
2014-05-16,6400,6480,6310,6370,71825,69752.0,10950000.0
2014-05-19,6370,6400,6140,6150,59351,67342.0,10950000.0
2014-05-20,6260,6260,6040,6240,23880,68328.0,10950000.0
2014-05-21,6100,6400,6100,6400,33740,70080.0,10950000.0
2014-05-22,6430,6500,6370,6370,20481,69752.0,10950000.0
2014-05-23,6400,6460,6260,6420,12580,70299.0,10950000.0
2014-05-26,6710,6890,6360,6400,122620,70080.0,10950000.0
2014-05-27,6490,6550,6340,6480,46960,70956.0,10950000.0
2014-05-28,6540,6890,6540,6810,112815,74570.0,10950000.0
2014-05-29,6850,6850,6630,6800,29960,74460.0,10950000.0
2014-05-30,6800,6800,6640,6660,29900,72927.0,10950000.0
2014-06-02,6750,6750,6300,6300,39025,68985.0,10950000.0
2014-06-03,6300,6300,6130,6200,35576,67890.0,10950000.0
2014-06-05,6170,6480,6130,6200,48785,67890.0,10950000.0
2014-06-09,6200,6240,5820,5930,72053,64934.0,10950000.0
2014-06-10,5980,6200,5880,5950,30770,65152.0,10950000.0
2014-06-11,5940,6100,5840,5860,32213,64167.0,10950000.0
2014-06-12,5860,6100,5800,6090,36913,66686.0,10950000.0
2014-06-13,6100,6140,5990,6070,9780,66466.0,10950000.0
2014-06-16,6070,6070,5700,5770,89124,63182.0,10950000.0
2014-06-17,5830,5910,5690,5790,99784,63400.0,10950000.0
2014-06-18,5800,5920,5710,5900,45795,64605.0,10950000.0
2014-06-19,5880,6060,5880,6000,28282,65700.0,10950000.0
2014-06-20,5900,6070,5900,5980,7615,65481.0,10950000.0
2014-06-23,5990,5990,5760,5760,26782,63072.0,10950000.0
2014-06-24,5840,5840,5720,5790,8260,63400.0,10950000.0
2014-06-25,5800,5900,5700,5890,26735,64496.0,10950000.0
2014-06-26,5850,6050,5840,6050,56286,66248.0,10950000.0
2014-06-27,6110,6110,5890,6060,15848,66357.0,10950000.0
2014-06-30,6070,6450,6050,6400,102300,70080.0,10950000.0
2014-07-01,6420,6530,6240,6340,40106,69423.0,10950000.0
2014-07-02,6270,6380,6240,6300,18736,68985.0,10950000.0
2014-07-03,6350,6410,6260,6400,27497,70080.0,10950000.0
2014-07-04,6370,6600,6370,6590,33517,72160.0,10950000.0
2014-07-07,6530,6760,6480,6700,36445,73365.0,10950000.0
2014-07-08,6570,6780,6570,6660,25801,72927.0,10950000.0
2014-07-09,6600,6600,6460,6460,36324,70737.0,10950000.0
2014-07-10,6460,6560,6350,6510,21296,71284.0,10950000.0
2014-07-11,6390,6600,6390,6530,11942,71504.0,10950000.0
2014-07-14,6600,6680,6480,6600,34429,72270.0,10950000.0
2014-07-15,6680,6680,6200,6270,71371,68656.0,10950000.0
2014-07-16,6290,6310,6150,6200,31192,67890.0,10950000.0
2014-07-17,6200,6280,6130,6280,31353,68766.0,10950000.0
2014-07-18,6280,6290,6020,6040,52643,66138.0,10950000.0
2014-07-21,6040,6120,6040,6040,8404,66138.0,10950000.0
2014-07-22,6010,6080,5930,6040,36870,66138.0,10950000.0
2014-07-23,6100,6230,5980,6180,24367,67671.0,10950000.0
2014-07-24,6180,6180,5960,6050,40096,66248.0,10950000.0
2014-07-25,6050,6100,6000,6040,11823,66138.0,10950000.0
2014-07-28,5980,6060,5920,6000,28465,65700.0,10950000.0
2014-07-29,6000,6220,5950,6000,55851,65700.0,10950000.0
2014-07-30,6070,6120,5980,6050,15614,66248.0,10950000.0
2014-07-31,6050,6200,6020,6130,14915,67124.0,10950000.0
2014-08-01,6000,6270,6000,6190,11160,67780.0,10950000.0
2014-08-04,6080,6190,6000,6130,10235,67124.0,10950000.0
2014-08-05,6100,6150,6050,6120,4877,67014.0,10950000.0
2014-08-06,6050,6110,6010,6090,13715,66686.0,10950000.0
2014-08-07,6150,6150,5950,5950,15324,65152.0,10950000.0
2014-08-08,5990,6040,5840,6000,15730,65700.0,10950000.0
2014-08-11,6000,6090,5920,6000,8025,65700.0,10950000.0
2014-08-12,5950,6070,5900,5960,5655,65262.0,10950000.0
2014-08-13,5910,6050,5640,5660,129111,61977.0,10950000.0
2014-08-14,5690,5800,5650,5660,33674,61977.0,10950000.0
2014-08-18,5710,5840,5710,5740,24080,62853.0,10950000.0
2014-08-19,5750,5890,5710,5890,17131,64496.0,10950000.0
2014-08-20,5890,5900,5750,5750,15158,62962.0,10950000.0
2014-08-21,5750,5940,5680,5690,29946,62306.0,10950000.0
2014-08-22,5690,5760,5640,5710,22046,62524.0,10950000.0
2014-08-25,5750,5800,5520,5520,48403,60444.0,10950000.0
2014-08-26,5550,5640,5500,5510,46572,60334.0,10950000.0
2014-08-27,5510,5740,5510,5670,21388,62086.0,10950000.0
2014-08-28,5720,5770,5570,5700,31530,62415.0,10950000.0
2014-08-29,5690,5700,5550,5550,26211,60772.0,10950000.0
2014-09-01,5620,5630,5550,5570,9487,60992.0,10950000.0
2014-09-02,5630,5630,5440,5520,61705,60444.0,10950000.0
2014-09-03,5500,5540,5400,5400,21648,59130.0,10950000.0
2014-09-04,5440,5440,5200,5200,56307,56940.0,10950000.0
2014-09-05,5230,5250,5150,5230,26606,57268.0,10950000.0
2014-09-11,5250,5590,5200,5440,40202,59568.0,10950000.0
2014-09-12,5490,5550,5400,5440,22989,59568.0,10950000.0
2014-09-15,5520,5530,5430,5500,53066,60225.0,10950000.0
2014-09-16,5510,5740,5510,5740,55361,62853.0,10950000.0
2014-09-17,5740,5930,5630,5740,41287,62853.0,10950000.0
2014-09-18,5730,5780,5640,5680,17947,62196.0,10950000.0
2014-09-19,5750,5750,5550,5650,31232,61868.0,10950000.0
2014-09-22,5630,6080,5560,6040,110290,66138.0,10950000.0
2014-09-23,6100,6100,5740,5870,25543,64276.0,10950000.0
2014-09-24,5900,5900,5720,5810,13622,63620.0,10950000.0
