현대해상(001450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-16,25400,25850,25350,25550,220922,2284170.0,89400000.0
2014-12-17,25750,26250,25600,25900,320809,2315460.0,89400000.0
2014-12-18,25800,26200,25650,25850,201274,2310990.0,89400000.0
2014-12-19,25900,26150,25800,25950,265939,2319930.0,89400000.0
2014-12-22,26200,26300,25850,26100,190771,2333340.0,89400000.0
2014-12-23,26100,26650,26100,26350,221792,2355690.0,89400000.0
2014-12-24,26350,26600,26300,26600,155623,2378040.0,89400000.0
2014-12-26,26500,26550,26150,26400,147616,2360160.0,89400000.0
2014-12-29,25900,25950,25500,25650,190674,2293110.0,89400000.0
2014-12-30,25800,26150,25550,26000,143852,2324400.0,89400000.0
2015-01-02,26400,26450,26000,26000,212632,2324400.0,89400000.0
2015-01-05,26000,26200,25750,26100,182932,2333340.0,89400000.0
2015-01-06,26000,26750,25800,26750,456727,2391450.0,89400000.0
2015-01-07,26750,26750,26250,26700,246756,2386980.0,89400000.0
2015-01-08,26750,26900,26450,26700,206685,2386980.0,89400000.0
2015-01-09,26800,26800,26450,26700,164444,2386980.0,89400000.0
2015-01-12,26700,26850,26300,26550,154010,2373570.0,89400000.0
2015-01-13,26300,26650,26050,26550,219839,2373570.0,89400000.0
2015-01-14,26400,26550,26000,26150,160202,2337810.0,89400000.0
2015-01-15,26250,26600,26100,26400,155992,2360160.0,89400000.0
2015-01-16,26500,26500,26200,26250,99672,2346750.0,89400000.0
2015-01-19,26350,26500,25950,25950,105711,2319930.0,89400000.0
2015-01-20,25950,26100,25600,25800,166314,2306520.0,89400000.0
2015-01-21,25700,25750,25050,25350,311763,2266290.0,89400000.0
2015-01-22,25200,25400,24800,25100,380629,2243940.0,89400000.0
2015-01-23,25150,25300,24750,25100,275987,2243940.0,89400000.0
2015-01-26,25100,25150,24800,24900,177644,2226060.0,89400000.0
2015-01-27,24950,25500,24800,25500,265970,2279700.0,89400000.0
2015-01-28,25350,25350,25100,25150,182391,2248410.0,89400000.0
2015-01-29,25200,25950,25150,25800,296559,2306520.0,89400000.0
2015-01-30,25800,26400,25300,26100,498578,2333340.0,89400000.0
2015-02-02,26100,26100,25250,25350,257563,2266290.0,89400000.0
2015-02-03,25300,25800,25300,25600,290455,2288640.0,89400000.0
2015-02-04,25750,26150,25500,26000,306618,2324400.0,89400000.0
2015-02-05,26000,26200,25850,26150,261853,2337810.0,89400000.0
2015-02-06,26150,26250,25850,26150,196232,2337810.0,89400000.0
2015-02-09,26150,26400,25950,26200,207159,2342280.0,89400000.0
2015-02-10,26150,26200,25600,25750,229337,2302050.0,89400000.0
2015-02-11,25800,25800,25300,25650,245322,2293110.0,89400000.0
2015-02-12,25650,26000,25500,25850,225919,2310990.0,89400000.0
2015-02-13,25700,25900,25600,25850,177444,2310990.0,89400000.0
2015-02-16,25800,26300,25650,26100,126718,2333340.0,89400000.0
2015-02-17,26150,27050,26050,26750,246435,2391450.0,89400000.0
2015-02-23,26900,27350,26250,27200,337984,2431680.0,89400000.0
2015-02-24,27400,27400,26750,27100,252225,2422740.0,89400000.0
2015-02-25,27500,27850,27000,27400,354261,2449560.0,89400000.0
2015-02-26,27000,27700,26550,27450,365996,2454030.0,89400000.0
2015-02-27,27400,27700,27000,27250,272782,2436150.0,89400000.0
2015-03-02,26850,27100,26350,27050,324711,2418270.0,89400000.0
2015-03-03,27050,27200,26700,26950,161016,2409330.0,89400000.0
2015-03-04,26700,26800,26500,26600,243507,2378040.0,89400000.0
2015-03-05,26700,26900,26450,26600,230377,2378040.0,89400000.0
2015-03-06,26700,26700,25950,26150,260373,2337810.0,89400000.0
2015-03-09,26200,26350,25950,26250,170541,2346750.0,89400000.0
2015-03-10,26450,26450,25700,25900,151243,2315460.0,89400000.0
2015-03-11,25700,25800,25200,25400,276892,2270760.0,89400000.0
2015-03-12,25600,26250,25100,25700,370869,2297580.0,89400000.0
2015-03-13,25750,25800,25200,25350,254924,2266290.0,89400000.0
2015-03-16,25350,25500,25200,25450,140187,2275230.0,89400000.0
2015-03-17,25500,25900,25300,25550,230652,2284170.0,89400000.0
2015-03-18,25550,25950,25450,25800,257008,2306520.0,89400000.0
2015-03-19,25850,25900,25100,25300,376792,2261820.0,89400000.0
2015-03-20,25150,25200,24850,24900,370070,2226060.0,89400000.0
2015-03-23,25000,25050,24700,24800,207011,2217120.0,89400000.0
2015-03-24,24800,25100,24700,24850,211793,2221590.0,89400000.0
2015-03-25,24900,24950,24500,24700,283065,2208180.0,89400000.0
2015-03-26,24600,25150,24550,25100,272030,2243940.0,89400000.0
2015-03-27,25100,25200,24700,24900,256676,2226060.0,89400000.0
2015-03-30,24800,24850,24400,24650,265750,2203710.0,89400000.0
2015-03-31,24700,24850,24500,24800,206093,2217120.0,89400000.0
2015-04-01,24800,25200,24700,25000,226819,2235000.0,89400000.0
2015-04-02,25000,25200,24850,24900,146947,2226060.0,89400000.0
2015-04-03,25000,25200,24900,25150,159874,2248410.0,89400000.0
2015-04-06,25200,25300,24850,24850,188901,2221590.0,89400000.0
2015-04-07,24850,24900,24000,24350,446577,2176890.0,89400000.0
2015-04-08,24100,24350,23750,23950,466002,2141130.0,89400000.0
2015-04-09,24200,24350,23900,24000,233121,2145600.0,89400000.0
2015-04-10,24150,25000,24050,25000,617642,2235000.0,89400000.0
2015-04-13,25100,25700,24750,25450,502553,2275230.0,89400000.0
2015-04-14,25400,26000,25400,25950,999681,2319930.0,89400000.0
2015-04-15,26000,26100,25400,25650,527899,2293110.0,89400000.0
2015-04-16,25900,25950,25500,25850,341291,2310990.0,89400000.0
2015-04-17,25850,26250,25750,26050,373092,2328870.0,89400000.0
2015-04-20,25600,26100,25500,26100,198261,2333340.0,89400000.0
2015-04-21,26100,26150,25700,25950,247939,2319930.0,89400000.0
2015-04-22,25750,26000,25300,25700,430121,2297580.0,89400000.0
2015-04-23,25500,26050,25400,25750,333093,2302050.0,89400000.0
2015-04-24,25950,27400,25850,26700,829575,2386980.0,89400000.0
2015-04-27,26800,27200,26450,26950,419706,2409330.0,89400000.0
2015-04-28,27150,27300,26550,26800,343971,2395920.0,89400000.0
2015-04-29,26750,27350,26300,27200,540043,2431680.0,89400000.0
2015-04-30,27300,28600,27250,28600,1125142,2556840.0,89400000.0
2015-05-04,28550,29300,28400,28450,399177,2543430.0,89400000.0
2015-05-06,28650,29000,28200,28400,514032,2538960.0,89400000.0
2015-05-07,28300,28600,27600,28350,344355,2534490.0,89400000.0
2015-05-08,28300,28350,27950,28150,207621,2516610.0,89400000.0
2015-05-11,28050,28500,28000,28150,146572,2516610.0,89400000.0
2015-05-12,28200,28300,27800,28300,245048,2530020.0,89400000.0
2015-05-13,28050,28450,28000,28150,238862,2516610.0,89400000.0
2015-05-14,28400,28400,27800,28150,480926,2516610.0,89400000.0
2015-05-15,28150,28150,27550,27650,372052,2471910.0,89400000.0
2015-05-18,27500,27550,26650,26850,404482,2400390.0,89400000.0
2015-05-19,26850,27450,26750,27000,375390,2413800.0,89400000.0
2015-05-20,27200,27400,26900,27300,178918,2440620.0,89400000.0
2015-05-21,27500,27500,26800,26900,162011,2404860.0,89400000.0
2015-05-22,27100,27800,26900,27550,294818,2462970.0,89400000.0
2015-05-26,27550,28550,27150,28150,334439,2516610.0,89400000.0
2015-05-27,27850,27950,27400,27550,277493,2462970.0,89400000.0
2015-05-28,27500,27700,26900,27500,196272,2458500.0,89400000.0
2015-05-29,27250,28500,27200,27800,586736,2485320.0,89400000.0
2015-06-01,27550,28050,26600,27150,443297,2427210.0,89400000.0
2015-06-02,27250,27250,26300,26350,281756,2355690.0,89400000.0
2015-06-03,26350,26750,26050,26550,318699,2373570.0,89400000.0
2015-06-04,26550,26550,25700,25850,345572,2310990.0,89400000.0
2015-06-05,25800,25800,25250,25600,265427,2288640.0,89400000.0
2015-06-08,25450,26300,25400,26050,351826,2328870.0,89400000.0
2015-06-09,25950,26500,25850,26150,242019,2337810.0,89400000.0
2015-06-10,26250,26650,25950,26150,372976,2337810.0,89400000.0
2015-06-11,26150,27550,26100,26950,669116,2409330.0,89400000.0
2015-06-12,26950,27100,26450,26700,388620,2386980.0,89400000.0
2015-06-15,26500,27050,26250,26750,428181,2391450.0,89400000.0
2015-06-16,26750,27250,26350,26750,533105,2391450.0,89400000.0
2015-06-17,26800,27100,26150,26600,421969,2378040.0,89400000.0
2015-06-18,26600,27450,26600,27200,733874,2431680.0,89400000.0
2015-06-19,27300,30100,27300,28800,1426414,2574720.0,89400000.0
2015-06-22,28650,29450,28150,28350,452949,2534490.0,89400000.0
2015-06-23,28650,29050,28300,28350,328113,2534490.0,89400000.0
2015-06-24,28350,30250,28350,29400,714238,2628360.0,89400000.0
2015-06-25,29300,29400,28700,29100,261510,2601540.0,89400000.0
2015-06-26,28900,29850,28900,29250,290662,2614950.0,89400000.0
2015-06-29,28550,29450,28550,29200,389762,2610480.0,89400000.0
2015-06-30,29200,29500,28650,29500,256465,2637300.0,89400000.0
2015-07-01,29600,29650,28700,29000,458749,2592600.0,89400000.0
2015-07-02,29150,29350,28550,29000,458615,2592600.0,89400000.0
2015-07-03,29000,29500,28800,29100,357314,2601540.0,89400000.0
2015-07-06,28900,29400,28100,28500,430380,2547900.0,89400000.0
2015-07-07,28600,29300,28550,28800,334491,2574720.0,89400000.0
2015-07-08,29350,29550,28750,29050,398955,2597070.0,89400000.0
2015-07-09,29450,29450,28100,28350,414304,2534490.0,89400000.0
2015-07-10,28300,29000,28150,28400,372611,2538960.0,89400000.0
2015-07-13,28650,29300,28600,28950,339580,2588130.0,89400000.0
2015-07-14,29100,29300,28600,28850,152285,2579190.0,89400000.0
2015-07-15,28900,29400,28900,29300,288186,2619420.0,89400000.0
2015-07-16,29300,29450,29000,29350,188358,2623890.0,89400000.0
2015-07-17,29400,29450,29000,29000,260824,2592600.0,89400000.0
2015-07-20,29000,29350,28800,29150,208344,2606010.0,89400000.0
2015-07-21,29000,29650,28950,29100,272704,2601540.0,89400000.0
2015-07-22,29150,29850,29000,29750,322928,2659650.0,89400000.0
2015-07-23,29750,29750,29100,29200,320475,2610480.0,89400000.0
2015-07-24,29100,29400,28950,29000,348767,2592600.0,89400000.0
2015-07-27,29000,29200,28400,28850,276973,2579190.0,89400000.0
2015-07-28,28850,29850,28550,29350,409888,2623890.0,89400000.0
2015-07-29,29650,29700,28750,28850,233391,2579190.0,89400000.0
2015-07-30,28500,30700,28500,30300,403349,2708820.0,89400000.0
2015-07-31,30300,31850,30300,31700,717175,2833980.0,89400000.0
2015-08-03,31150,31550,29600,29950,490033,2677530.0,89400000.0
2015-08-04,30000,31150,29750,31100,320394,2780340.0,89400000.0
2015-08-05,31000,32100,30800,31000,228374,2771400.0,89400000.0
2015-08-06,31250,31900,30400,30650,442607,2740110.0,89400000.0
2015-08-07,30850,31000,30050,30300,198688,2708820.0,89400000.0
2015-08-10,30450,30900,29850,30550,128667,2731170.0,89400000.0
2015-08-11,30600,30950,29850,29850,209310,2668590.0,89400000.0
2015-08-12,29500,29800,28900,29800,369737,2664120.0,89400000.0
2015-08-13,29850,29850,28600,28850,445912,2579190.0,89400000.0
2015-08-17,27700,29600,27400,28850,437533,2579190.0,89400000.0
2015-08-18,28600,29800,28600,28950,205472,2588130.0,89400000.0
2015-08-19,29250,29450,28150,29050,190851,2597070.0,89400000.0
2015-08-20,28200,28750,28150,28700,262992,2565780.0,89400000.0
2015-08-21,28100,28950,27800,28500,311310,2547900.0,89400000.0
2015-08-24,28350,28400,27150,27800,396104,2485320.0,89400000.0
2015-08-25,28050,28050,26700,27000,440863,2413800.0,89400000.0
2015-08-26,27250,28300,27100,28150,247816,2516610.0,89400000.0
2015-08-27,28400,28600,27500,28600,212091,2556840.0,89400000.0
2015-08-28,28800,28900,28300,28550,245012,2552370.0,89400000.0
2015-08-31,28700,28750,27650,28000,368426,2503200.0,89400000.0
2015-09-01,28300,28350,27700,27900,263030,2494260.0,89400000.0
2015-09-02,27800,27800,27050,27250,448297,2436150.0,89400000.0
2015-09-03,27350,27700,27000,27100,304386,2422740.0,89400000.0
2015-09-04,27300,27900,27050,27300,333545,2440620.0,89400000.0
2015-09-07,27200,27600,26800,27600,164718,2467440.0,89400000.0
2015-09-08,27700,27700,27200,27550,239950,2462970.0,89400000.0
2015-09-09,27700,28100,27650,27850,321623,2489790.0,89400000.0
2015-09-10,28000,29300,28000,29150,441874,2606010.0,89400000.0
2015-09-11,29400,29400,28600,29050,156635,2597070.0,89400000.0
2015-09-14,29300,29600,29100,29300,299030,2619420.0,89400000.0
2015-09-15,29650,29650,28950,29200,213538,2610480.0,89400000.0
2015-09-16,29300,29550,29100,29400,182567,2628360.0,89400000.0
2015-09-17,29400,29800,29250,29600,277742,2646240.0,89400000.0
2015-09-18,29500,29500,28700,28800,171404,2574720.0,89400000.0
2015-09-21,28600,29100,28600,29000,102328,2592600.0,89400000.0
2015-09-22,29300,29900,29000,29900,285123,2673060.0,89400000.0
2015-09-23,29850,29850,29250,29250,156138,2614950.0,89400000.0
2015-09-24,29300,29950,29300,29900,239471,2673060.0,89400000.0
2015-09-25,29950,30300,29500,29600,214374,2646240.0,89400000.0
2015-09-30,30200,30550,29700,30250,456422,2704350.0,89400000.0
2015-10-01,30400,30700,30200,30450,171381,2722230.0,89400000.0
2015-10-02,30400,31600,30400,31050,294607,2775870.0,89400000.0
2015-10-05,30750,31500,30750,31500,222237,2816100.0,89400000.0
2015-10-06,31500,31600,30950,31200,171456,2789280.0,89400000.0
2015-10-07,31200,31350,30350,31250,262417,2793750.0,89400000.0
2015-10-08,31250,31700,30600,31050,209218,2775870.0,89400000.0
2015-10-12,31100,31100,30350,30600,287486,2735640.0,89400000.0
2015-10-13,30650,30950,30550,30950,229721,2766930.0,89400000.0
2015-10-14,31250,31650,31000,31550,268799,2820570.0,89400000.0
2015-10-15,31750,32550,31650,32400,316514,2896560.0,89400000.0
2015-10-16,32300,32400,31900,32050,175571,2865270.0,89400000.0
2015-10-19,32400,33200,32200,32750,394692,2927850.0,89400000.0
2015-10-20,32750,33500,32700,33500,290826,2994900.0,89400000.0
2015-10-21,33500,33500,32750,33100,182204,2959140.0,89400000.0
2015-10-22,32700,33300,32350,32950,315388,2945730.0,89400000.0
2015-10-23,33200,34250,33050,34000,361288,3039600.0,89400000.0
2015-10-26,34000,34050,32700,33200,312726,2968080.0,89400000.0
2015-10-27,33200,33800,32900,33250,196370,2972550.0,89400000.0
2015-10-28,33700,34300,33300,34150,316324,3053010.0,89400000.0
2015-10-29,34700,34700,33650,33750,224501,3017250.0,89400000.0
2015-10-30,33300,34350,33300,33950,161025,3035130.0,89400000.0
2015-11-02,34300,34750,34200,34650,409104,3097710.0,89400000.0
2015-11-03,34700,35350,34500,35100,416601,3137940.0,89400000.0
2015-11-04,35100,35500,33550,34500,528647,3084300.0,89400000.0
2015-11-05,34350,34700,33350,34700,356802,3102180.0,89400000.0
2015-11-06,34000,34650,33350,33350,302681,2981490.0,89400000.0
2015-11-09,33400,35000,33350,34800,392010,3111120.0,89400000.0
2015-11-10,34800,35400,33750,34300,339756,3066420.0,89400000.0
2015-11-11,34400,34450,33100,34450,276206,3079830.0,89400000.0
2015-11-12,33750,34650,33750,34600,150369,3093240.0,89400000.0
2015-11-13,34450,34950,34100,34450,293675,3079830.0,89400000.0
2015-11-16,33750,34450,33000,33000,347401,2950200.0,89400000.0
2015-11-17,33400,33950,33150,33700,367327,3012780.0,89400000.0
2015-11-18,33650,34000,32750,32800,231331,2932320.0,89400000.0
2015-11-19,33200,33900,32300,33300,336006,2977020.0,89400000.0
2015-11-20,33300,33550,32600,32950,221087,2945730.0,89400000.0
2015-11-23,33100,33300,32550,33000,193735,2950200.0,89400000.0
2015-11-24,33400,35500,33100,35500,409658,3173700.0,89400000.0
2015-11-25,34600,35250,34250,34250,349025,3061950.0,89400000.0
2015-11-26,34900,35400,34000,34850,315594,3115590.0,89400000.0
2015-11-27,35000,35150,34300,34800,97031,3111120.0,89400000.0
2015-11-30,34400,35050,33800,33900,385171,3030660.0,89400000.0
2015-12-01,33950,34200,33200,33850,319327,3026190.0,89400000.0
2015-12-02,33750,33900,33350,33400,240193,2985960.0,89400000.0
2015-12-03,33000,33500,32650,32850,186435,2936790.0,89400000.0
2015-12-04,32350,32800,32000,32800,256988,2932320.0,89400000.0
2015-12-07,33300,33300,32550,32550,93196,2909970.0,89400000.0
2015-12-08,32550,32850,32350,32450,174684,2901030.0,89400000.0
2015-12-09,32650,33400,32150,33100,263581,2959140.0,89400000.0
2015-12-10,33350,33900,32900,33500,303898,2994900.0,89400000.0
2015-12-11,33150,33350,32350,32950,327431,2945730.0,89400000.0
2015-12-14,33000,33000,32500,32600,240190,2914440.0,89400000.0
2015-12-15,32950,33700,32500,32950,247207,2945730.0,89400000.0
2015-12-16,33000,34450,33000,34450,215685,3079830.0,89400000.0
2015-12-17,34450,34650,33800,34650,280902,3097710.0,89400000.0
2015-12-18,34500,35350,34000,34950,239844,3124530.0,89400000.0
2015-12-21,35050,35150,34600,34800,214790,3111120.0,89400000.0
2015-12-22,35200,35850,34400,35650,298577,3187110.0,89400000.0
2015-12-23,35450,36300,35150,36000,202962,3218400.0,89400000.0
2015-12-24,36100,36550,35600,35950,137871,3213930.0,89400000.0
2015-12-28,36000,36600,35500,36000,173267,3218400.0,89400000.0
2015-12-29,36050,36150,35050,36150,114714,3231810.0,89400000.0
2015-12-30,36150,36150,35350,36050,184675,3222870.0,89400000.0
2016-01-04,35300,35400,34150,34200,359856,3057480.0,89400000.0
2016-01-05,33700,34650,33450,33500,336315,2994900.0,89400000.0
2016-01-06,33650,33700,33000,33200,257366,2968080.0,89400000.0
2016-01-07,32900,33450,32800,32800,236180,2932320.0,89400000.0
2016-01-08,32200,33150,32000,33150,169999,2963610.0,89400000.0
2016-01-11,32550,33050,32200,32400,157217,2896560.0,89400000.0
2016-01-12,32250,33150,32250,32700,150023,2923380.0,89400000.0
2016-01-13,33150,33200,32750,32900,210736,2941260.0,89400000.0
2016-01-14,32750,33600,32550,33250,219883,2972550.0,89400000.0
2016-01-15,33300,33700,32600,32600,161890,2914440.0,89400000.0
2016-01-18,32550,32550,31150,31300,308221,2798220.0,89400000.0
2016-01-19,31250,31600,30950,30950,358627,2766930.0,89400000.0
2016-01-20,31100,31750,30750,31450,287423,2811630.0,89400000.0
2016-01-21,31600,31600,30700,30950,269621,2766930.0,89400000.0
2016-01-22,30800,31300,30500,30600,132625,2735640.0,89400000.0
2016-01-25,31000,31200,30550,30600,197572,2735640.0,89400000.0
2016-01-26,30600,31000,29900,30850,408092,2757990.0,89400000.0
2016-01-27,30950,30950,30100,30950,412606,2766930.0,89400000.0
2016-01-28,30950,32450,30650,32450,360413,2901030.0,89400000.0
2016-01-29,32450,32650,31950,32350,341538,2892090.0,89400000.0
2016-02-01,32350,32650,31600,32650,209785,2918910.0,89400000.0
2016-02-02,32350,32750,31800,31850,183588,2847390.0,89400000.0
2016-02-03,31800,32450,31550,32400,217967,2896560.0,89400000.0
2016-02-04,32450,32500,31600,31800,197139,2842920.0,89400000.0
2016-02-05,31800,32400,31600,32200,170915,2878680.0,89400000.0
2016-02-11,31950,32100,31200,31800,135346,2842920.0,89400000.0
2016-02-12,31600,32200,31400,31700,151652,2833980.0,89400000.0
2016-02-15,31800,32100,31550,31750,141488,2838450.0,89400000.0
2016-02-16,32150,33000,31750,33000,196440,2950200.0,89400000.0
2016-02-17,32700,32750,32000,32350,251442,2892090.0,89400000.0
2016-02-18,32600,33350,32550,33200,472226,2968080.0,89400000.0
2016-02-19,33200,33350,31150,32250,1019280,2883150.0,89400000.0
2016-02-22,32200,32200,31400,31600,350116,2825040.0,89400000.0
2016-02-23,31600,32250,30950,31950,354652,2856330.0,89400000.0
2016-02-24,32100,32100,30500,30650,425336,2740110.0,89400000.0
2016-02-25,30500,30800,29650,29750,444133,2659650.0,89400000.0
2016-02-26,29900,30600,29900,30400,351094,2717760.0,89400000.0
2016-02-29,30600,31000,30550,30750,300481,2749050.0,89400000.0
2016-03-02,31500,33500,31350,32900,631072,2941260.0,89400000.0
2016-03-03,32950,33500,32550,32850,306132,2936790.0,89400000.0
2016-03-04,33350,33350,32850,33000,129963,2950200.0,89400000.0
2016-03-07,33450,33650,33050,33400,155756,2985960.0,89400000.0
2016-03-08,33700,33700,32750,33150,301769,2963610.0,89400000.0
2016-03-09,32800,33700,32750,33700,250482,3012780.0,89400000.0
2016-03-10,33700,33700,33000,33600,254152,3003840.0,89400000.0
2016-03-11,33700,33700,32700,32800,304579,2932320.0,89400000.0
2016-03-14,33100,33750,32700,33750,218507,3017250.0,89400000.0
2016-03-15,33500,34000,33100,33700,183368,3012780.0,89400000.0
2016-03-16,33800,34000,33300,33450,191168,2990430.0,89400000.0
2016-03-17,33700,34700,33700,34100,263780,3048540.0,89400000.0
2016-03-18,34600,34600,33700,34200,267394,3057480.0,89400000.0
2016-03-21,34200,34400,33250,33600,136840,3003840.0,89400000.0
2016-03-22,33200,33750,32850,33250,209736,2972550.0,89400000.0
2016-03-23,33100,34050,33100,34050,155158,3044070.0,89400000.0
2016-03-24,33550,34150,33300,34150,198214,3053010.0,89400000.0
2016-03-25,33700,34150,33250,33400,155098,2985960.0,89400000.0
2016-03-28,33100,33850,33100,33500,241166,2994900.0,89400000.0
2016-03-29,33800,33950,33350,33700,267804,3012780.0,89400000.0
2016-03-30,33250,33450,32750,32900,382724,2941260.0,89400000.0
2016-03-31,32700,33200,32550,33200,413578,2968080.0,89400000.0
2016-04-01,33400,35000,33050,34850,503164,3115590.0,89400000.0
2016-04-04,34850,34900,34200,34800,169286,3111120.0,89400000.0
2016-04-05,34950,34950,34400,34700,156056,3102180.0,89400000.0
2016-04-06,34850,34850,34150,34300,238955,3066420.0,89400000.0
2016-04-07,34400,34650,34100,34450,212773,3079830.0,89400000.0
2016-04-08,34300,34750,33950,34500,136171,3084300.0,89400000.0
2016-04-11,34650,35450,34550,35200,281076,3146880.0,89400000.0
2016-04-12,35050,35050,34200,34700,332714,3102180.0,89400000.0
2016-04-14,34550,35400,34000,34000,523712,3039600.0,89400000.0
2016-04-15,34100,34600,33500,34000,355202,3039600.0,89400000.0
2016-04-18,33800,34150,32350,32600,422540,2914440.0,89400000.0
2016-04-19,32800,33100,32600,32700,231399,2923380.0,89400000.0
2016-04-20,32900,33300,31900,31950,286953,2856330.0,89400000.0
2016-04-21,32450,32750,32200,32550,314069,2909970.0,89400000.0
2016-04-22,32700,33350,32650,33100,155098,2959140.0,89400000.0
2016-04-25,33000,33000,31900,32000,165869,2860800.0,89400000.0
2016-04-26,32050,32900,31900,32650,285351,2918910.0,89400000.0
2016-04-27,32200,32400,31750,31850,209012,2847390.0,89400000.0
2016-04-28,32150,32350,31750,31750,198235,2838450.0,89400000.0
2016-04-29,31750,32350,31650,31800,177003,2842920.0,89400000.0
2016-05-02,32350,33200,32250,32600,346871,2914440.0,89400000.0
2016-05-03,32850,32900,32200,32200,176815,2878680.0,89400000.0
2016-05-04,32300,33100,32300,33000,268493,2950200.0,89400000.0
2016-05-09,33300,33300,31500,32200,299577,2878680.0,89400000.0
2016-05-10,31800,32050,31700,32050,170073,2865270.0,89400000.0
2016-05-11,32200,32250,31550,31800,161648,2842920.0,89400000.0
2016-05-12,31650,32000,31500,31850,199974,2847390.0,89400000.0
2016-05-13,31850,32100,31550,31550,178762,2820570.0,89400000.0
2016-05-16,31600,31650,30800,30950,215071,2766930.0,89400000.0
2016-05-17,31150,31600,30750,31400,160740,2807160.0,89400000.0
2016-05-18,31300,31750,31050,31750,216264,2838450.0,89400000.0
2016-05-19,31750,32400,31400,32000,316094,2860800.0,89400000.0
2016-05-20,31700,31800,31300,31400,150887,2807160.0,89400000.0
2016-05-23,31600,31600,30800,30950,198855,2766930.0,89400000.0
2016-05-24,31000,31250,30600,30850,150545,2757990.0,89400000.0
2016-05-25,31150,31300,30700,30850,230580,2757990.0,89400000.0
2016-05-26,30900,31150,30650,30800,127061,2753520.0,89400000.0
2016-05-27,30850,31450,30600,31450,171277,2811630.0,89400000.0
2016-05-30,31350,31500,30850,31400,134563,2807160.0,89400000.0
2016-05-31,31250,31600,31050,31600,386689,2825040.0,89400000.0
2016-06-01,31750,32450,31250,32400,376849,2896560.0,89400000.0
2016-06-02,32250,32450,31950,32350,122763,2892090.0,89400000.0
2016-06-03,32000,32800,32000,32400,218865,2896560.0,89400000.0
2016-06-07,32050,32900,31750,32900,274458,2941260.0,89400000.0
2016-06-08,32900,32900,31450,31850,416995,2847390.0,89400000.0
2016-06-09,31950,31950,30500,30600,470643,2735640.0,89400000.0
2016-06-10,30700,30800,30200,30550,181079,2731170.0,89400000.0
2016-06-13,30550,30850,30350,30800,261955,2753520.0,89400000.0
2016-06-14,30900,31200,30550,31050,203573,2775870.0,89400000.0
2016-06-15,31050,31050,30000,30350,258763,2713290.0,89400000.0
2016-06-16,30350,30350,29400,30000,274815,2682000.0,89400000.0
2016-06-17,30000,30000,29450,29650,289389,2650710.0,89400000.0
2016-06-20,29750,30150,29550,29750,173049,2659650.0,89400000.0
2016-06-21,29550,30150,28900,30150,246526,2695410.0,89400000.0
2016-06-22,30150,30200,29750,30000,150953,2682000.0,89400000.0
2016-06-23,29900,30750,29750,30650,213445,2740110.0,89400000.0
2016-06-24,30650,30800,29150,29850,235809,2668590.0,89400000.0
2016-06-27,29200,29400,28700,29200,208252,2610480.0,89400000.0
2016-06-28,28550,28900,28450,28700,224434,2565780.0,89400000.0
2016-06-29,28950,29550,28950,29150,128039,2606010.0,89400000.0
2016-06-30,29250,29350,28400,29250,255597,2614950.0,89400000.0
2016-07-01,29550,30350,29500,30200,374809,2699880.0,89400000.0
2016-07-04,30250,30250,29550,29800,249249,2664120.0,89400000.0
2016-07-05,29800,30050,28950,29300,334210,2619420.0,89400000.0
2016-07-06,29000,29050,28000,28150,436711,2516610.0,89400000.0
2016-07-07,28300,29100,28300,28850,218482,2579190.0,89400000.0
2016-07-08,28900,29050,28600,28900,158140,2583660.0,89400000.0
2016-07-11,28900,28950,28550,28700,184536,2565780.0,89400000.0
2016-07-12,28700,29250,28350,29250,283794,2614950.0,89400000.0
2016-07-13,29300,30200,29300,30200,367312,2699880.0,89400000.0
2016-07-14,30400,31050,29850,30950,519797,2766930.0,89400000.0
2016-07-15,30900,30900,30450,30900,322747,2762460.0,89400000.0
2016-07-18,30900,31150,30150,30550,321816,2731170.0,89400000.0
2016-07-19,30550,30650,29800,30000,239932,2682000.0,89400000.0
2016-07-20,30000,30400,29700,30000,269256,2682000.0,89400000.0
2016-07-21,30050,30050,29550,29600,264365,2646240.0,89400000.0
2016-07-22,29650,30050,29600,29900,305266,2673060.0,89400000.0
2016-07-25,30050,30150,29800,29950,142008,2677530.0,89400000.0
2016-07-26,30000,30000,29700,29850,122058,2668590.0,89400000.0
2016-07-27,29850,29900,29700,29750,120794,2659650.0,89400000.0
2016-07-28,29750,30200,29700,29850,236475,2668590.0,89400000.0
2016-07-29,29700,30300,29500,30300,243524,2708820.0,89400000.0
2016-08-01,30550,31800,30500,31250,484148,2793750.0,89400000.0
2016-08-02,31400,32150,30950,31700,315175,2833980.0,89400000.0
2016-08-03,31150,31800,30800,31500,277790,2816100.0,89400000.0
2016-08-04,31800,31900,31500,31850,159034,2847390.0,89400000.0
2016-08-05,31650,32250,31450,31900,210962,2851860.0,89400000.0
2016-08-08,31800,33200,31750,32950,533768,2945730.0,89400000.0
2016-08-09,33000,33150,32350,32750,208758,2927850.0,89400000.0
2016-08-10,32750,33400,32450,33400,237820,2985960.0,89400000.0
2016-08-11,33200,33200,32650,33000,170474,2950200.0,89400000.0
2016-08-12,33150,33400,32450,32550,215732,2909970.0,89400000.0
