STX엔진(077970),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-04-23,138683,138683,135034,135556,579729,1118396.0,28676833.0
2007-04-24,136424,147373,135555,145983,661340,1204427.0,28676833.0
2007-04-25,147025,151022,143549,148764,659221,1227368.0,28676833.0
2007-04-26,149979,151370,145982,147373,420170,1215898.0,28676833.0
2007-04-27,147373,149458,138857,148416,469131,1224501.0,28676833.0
2007-04-30,146851,149284,141985,145983,326037,1204427.0,28676833.0
2007-05-02,144940,146330,140769,142333,288039,1174316.0,28676833.0
2007-05-03,143201,144939,139030,141986,232572,1171449.0,28676833.0
2007-05-04,142159,150501,140942,149285,313259,1231670.0,28676833.0
2007-05-07,148762,154150,148762,153456,217645,1266082.0,28676833.0
2007-05-08,155541,155888,149458,149632,192048,1234538.0,28676833.0
2007-05-09,149458,150153,144244,149459,366747,1233104.0,28676833.0
2007-05-10,149806,155367,149806,150328,402316,1240273.0,28676833.0
2007-05-11,147720,160407,145287,158843,574497,1310531.0,28676833.0
2007-05-14,161623,162318,149458,154672,510754,1276119.0,28676833.0
2007-05-15,153803,160407,147025,149111,392578,1230236.0,28676833.0
2007-05-16,151196,156410,149458,151892,227599,1253178.0,28676833.0
2007-05-17,155019,165447,154324,164752,482250,1359282.0,28676833.0
2007-05-18,163535,166142,159364,164057,230972,1353547.0,28676833.0
2007-05-21,159016,176221,159016,173789,422928,1433842.0,28676833.0
2007-05-22,174484,176221,169618,171009,274244,1410900.0,28676833.0
2007-05-23,171008,174831,168227,174484,287196,1439577.0,28676833.0
2007-05-25,169618,177264,169270,174484,331293,1439577.0,28676833.0
2007-05-28,175526,178654,171355,174832,347189,1442445.0,28676833.0
2007-05-29,175526,178307,173441,176917,259617,1459651.0,28676833.0
2007-05-30,178307,182826,174136,180741,328585,1491195.0,28676833.0
2007-05-31,187344,192905,181783,192906,292906,1591564.0,28676833.0
2007-06-01,192905,216193,190125,197077,420040,1625976.0,28676833.0
2007-06-04,202985,207851,193601,201595,353001,1663256.0,28676833.0
2007-06-05,196381,201595,187692,189778,483916,1565755.0,28676833.0
2007-06-07,184216,188735,180740,185607,500829,1531343.0,28676833.0
2007-06-08,181435,182478,175526,178655,351632,1473989.0,28676833.0
2007-06-11,183173,183173,176222,179003,414087,1476857.0,28676833.0
2007-06-12,179697,185954,179697,184217,295565,1519872.0,28676833.0
2007-06-13,184216,184216,180740,182826,219761,1508401.0,28676833.0
2007-06-14,185954,191168,185606,191168,394454,1577226.0,28676833.0
2007-06-15,190820,192905,187692,192906,287720,1591564.0,28676833.0
2007-06-18,195338,196381,192210,194991,213341,1608770.0,28676833.0
2007-06-19,196381,199162,192557,194991,234010,1608770.0,28676833.0
2007-06-20,194991,196381,186649,188387,255665,1554284.0,28676833.0
2007-06-21,184911,194295,183868,190125,215912,1568623.0,28676833.0
2007-06-22,193948,200900,191515,195687,447983,1614506.0,28676833.0
2007-06-25,192905,197771,187691,192558,262951,1588697.0,28676833.0
2007-06-26,191167,196729,189082,191516,198196,1580093.0,28676833.0
2007-06-27,194295,194295,189082,189430,118265,1562887.0,28676833.0
2007-06-28,189429,190125,181783,185954,217498,1534211.0,28676833.0
2007-06-29,186649,193253,183520,192558,308398,1588697.0,28676833.0
2007-07-02,192906,194991,189430,193601,109813,1597300.0,28676833.0
2007-07-03,197771,200552,196381,199858,212494,1648918.0,28676833.0
2007-07-04,201595,220364,201595,217584,545984,1795170.0,28676833.0
2007-07-05,219321,249908,217236,232878,660933,1921348.0,28676833.0
2007-07-06,236353,246780,221754,223493,394067,1843920.0,28676833.0
2007-07-09,224535,249908,224535,241567,466881,1993040.0,28676833.0
2007-07-10,245042,252341,234615,242610,584990,2001643.0,28676833.0
2007-07-11,236005,239828,232877,232878,541893,1921348.0,28676833.0
2007-07-12,233572,238786,226273,229402,349028,1892671.0,28676833.0
2007-07-13,233572,238091,225925,229402,274581,1892671.0,28676833.0
2007-07-16,227663,236353,219669,224536,354873,1852523.0,28676833.0
2007-07-18,226620,230444,218626,227664,360275,1878333.0,28676833.0
2007-07-19,229748,234267,219321,222450,310076,1835317.0,28676833.0
2007-07-20,226968,234615,224535,234268,230153,1932819.0,28676833.0
2007-07-23,234615,239481,226620,235311,179506,1941422.0,28676833.0
2007-07-24,237395,243304,231139,243305,276174,2007378.0,28676833.0
2007-07-25,238785,245737,237743,241915,181230,1995908.0,28676833.0
2007-07-26,242957,248170,231139,231140,155572,1907009.0,28676833.0
2007-07-27,225577,226620,212022,218974,177313,1806640.0,28676833.0
2007-07-30,212717,224187,212717,223840,133806,1846788.0,28676833.0
2007-07-31,226968,234962,223492,228707,351247,1886936.0,28676833.0
2007-08-01,225578,225925,209242,214803,275698,1772228.0,28676833.0
2007-08-02,216541,222449,204723,205766,436855,1697669.0,28676833.0
2007-08-03,212022,214455,205766,209242,198290,1726345.0,28676833.0
2007-08-06,200900,207156,200552,205071,199904,1691933.0,28676833.0
2007-08-07,208894,209937,205071,205419,157230,1694801.0,28676833.0
2007-08-08,208546,218973,202290,218279,291744,1800905.0,28676833.0
2007-08-09,219321,227315,219321,225578,309817,1861126.0,28676833.0
2007-08-10,215498,222449,203680,213066,372539,1757890.0,28676833.0
2007-08-13,215498,217236,208546,213066,212056,1757890.0,28676833.0
2007-08-14,213760,214803,188735,191168,352165,1577226.0,28676833.0
2007-08-16,173788,177264,162666,162667,678021,1342076.0,28676833.0
2007-08-17,158321,161797,146851,156410,705688,1290457.0,28676833.0
2007-08-20,170313,179697,167880,179698,442277,1482592.0,28676833.0
2007-08-21,184216,187691,172398,179698,666028,1482592.0,28676833.0
2007-08-22,179697,185259,179697,184912,336350,1525608.0,28676833.0
2007-08-23,190125,197077,190125,193601,420709,1597300.0,28676833.0
2007-08-24,194991,197076,188039,195687,182847,1614506.0,28676833.0
2007-08-27,204028,204376,200900,203681,169001,1680462.0,28676833.0
2007-08-28,202638,213760,201247,211328,350254,1743551.0,28676833.0
2007-08-29,199510,211327,199510,211328,522886,1743551.0,28676833.0
2007-08-30,218278,218278,205766,208199,312929,1717742.0,28676833.0
2007-08-31,208199,210284,205071,210285,220790,1734948.0,28676833.0
2007-09-03,210632,216193,207504,215846,202788,1780831.0,28676833.0
2007-09-04,216193,218626,208546,211328,181200,1743551.0,28676833.0
2007-09-05,212370,213760,202290,202291,253489,1668992.0,28676833.0
2007-09-06,200552,212022,200552,212023,196152,1749287.0,28676833.0
2007-09-07,213412,222449,212022,221755,504774,1829582.0,28676833.0
2007-09-10,215498,216541,207156,211675,245408,1746419.0,28676833.0
2007-09-11,212717,214455,205766,208547,204368,1720610.0,28676833.0
2007-09-12,209242,209242,195338,198120,232346,1634579.0,28676833.0
2007-09-13,196381,205071,188734,205071,420426,1691933.0,28676833.0
2007-09-14,207504,209589,205071,208199,138317,1717742.0,28676833.0
2007-09-17,208199,215498,206113,210632,230836,1737816.0,28676833.0
2007-09-18,209589,215150,207156,215151,219268,1775096.0,28676833.0
2007-09-19,221754,222797,216541,218627,391027,1803773.0,28676833.0
2007-09-20,218626,221059,214803,217932,261710,1798037.0,28676833.0
2007-09-21,217931,227316,214803,225926,346518,1863994.0,28676833.0
2007-09-27,234963,241219,232877,233225,411552,1924215.0,28676833.0
2007-09-28,237048,239829,230096,239829,374123,1978701.0,28676833.0
2007-10-01,239829,246433,239133,241567,191953,1993040.0,28676833.0
2007-10-02,244347,246085,236353,243305,334478,2007378.0,28676833.0
2007-10-04,244347,265897,241567,260684,533725,2150762.0,28676833.0
2007-10-05,260683,262421,253384,256860,274433,2119218.0,28676833.0
2007-10-08,259293,262769,252341,262422,334588,2165101.0,28676833.0
2007-10-09,261030,264854,247128,261031,262770,2153630.0,28676833.0
2007-10-10,262421,266592,260335,263812,209491,2176572.0,28676833.0
2007-10-11,262769,271111,258945,269721,177702,2225322.0,28676833.0
2007-10-12,276324,291618,270763,278063,445677,2294147.0,28676833.0
2007-10-15,282581,294398,274934,286752,362144,2365839.0,28676833.0
2007-10-16,285013,291618,271805,271806,313215,2242528.0,28676833.0
2007-10-17,267635,267982,253036,267983,298793,2210984.0,28676833.0
2007-10-18,267635,273544,264159,267288,186809,2205248.0,28676833.0
2007-10-19,264159,269373,253732,257556,269617,2124953.0,28676833.0
2007-10-22,232877,242262,229401,239134,289143,1972966.0,28676833.0
2007-10-23,245390,273196,241566,264160,616102,2179439.0,28676833.0
2007-10-24,275976,290575,264159,271806,806466,2242528.0,28676833.0
2007-10-25,281538,286751,269025,276672,443061,2282676.0,28676833.0
2007-10-26,278409,282233,266244,279105,330740,2302750.0,28676833.0
2007-10-29,285013,307606,281538,291966,438076,2408854.0,28676833.0
2007-10-30,291965,305868,291618,300308,326714,2477678.0,28676833.0
2007-10-31,302045,308301,292660,307607,215067,2537900.0,28676833.0
2007-11-01,310039,312820,301697,311083,224791,2566577.0,28676833.0
2007-11-02,302045,333675,299959,321858,259001,2655475.0,28676833.0
2007-11-05,323595,328113,315253,318729,227864,2629666.0,28676833.0
2007-11-06,318729,322552,314558,319772,262667,2638269.0,28676833.0
2007-11-07,321509,336803,320814,324986,283767,2681284.0,28676833.0
2007-11-08,316296,326723,298569,311083,325842,2566577.0,28676833.0
2007-11-09,311082,325333,265897,312473,632156,2578047.0,28676833.0
2007-11-12,295441,295441,265897,265897,480814,2193778.0,28676833.0
2007-11-13,265549,286751,264506,269373,762800,2222455.0,28676833.0
2007-11-14,283276,295441,279800,288490,340678,2380177.0,28676833.0
2007-11-15,309344,326723,294746,299960,427029,2474811.0,28676833.0
2007-11-16,295441,295441,267287,285014,481108,2351500.0,28676833.0
2007-11-19,284319,285361,271111,271111,246187,2236793.0,28676833.0
2007-11-20,260683,266244,240523,262074,487243,2162233.0,28676833.0
2007-11-21,262073,264506,240176,243305,289882,2007378.0,28676833.0
2007-11-22,233920,244347,224187,226969,491562,1872597.0,28676833.0
2007-11-23,225230,232182,210284,231835,385060,1912745.0,28676833.0
2007-11-26,249908,265201,243304,262769,555331,2167969.0,28676833.0
2007-11-27,250256,297526,246780,274239,756738,2262602.0,28676833.0
2007-11-28,281190,282233,261378,267635,484410,2208116.0,28676833.0
2007-11-29,281538,284319,269372,273892,323685,2259734.0,28676833.0
2007-11-30,273891,312124,271458,312125,628573,2575180.0,28676833.0
2007-12-03,300307,309344,289184,293704,421178,2423192.0,28676833.0
2007-12-04,293355,298569,280495,282929,252512,2334294.0,28676833.0
2007-12-05,281886,288142,278410,282581,173861,2331427.0,28676833.0
2007-12-06,287447,288837,277019,277368,173880,2288411.0,28676833.0
2007-12-07,279105,280147,260335,264507,244748,2182307.0,28676833.0
2007-12-10,264159,276324,262073,268330,248269,2213852.0,28676833.0
2007-12-11,267634,272848,256512,258598,185076,2133556.0,28676833.0
2007-12-12,247128,253036,243304,253037,218715,2087673.0,28676833.0
2007-12-13,249908,267635,246433,249561,490102,2058997.0,28676833.0
2007-12-14,249908,254427,231139,234963,501714,1938554.0,28676833.0
2007-12-17,232876,239133,224187,224188,186701,1849656.0,28676833.0
2007-12-18,215150,229054,210979,225926,541325,1863994.0,28676833.0
2007-12-20,226620,229401,204723,207852,612176,1714875.0,28676833.0
2007-12-21,207851,211675,196381,211675,614395,1746419.0,28676833.0
2007-12-24,214455,216541,206808,212718,475739,1755022.0,28676833.0
2007-12-26,215498,232181,215498,222450,483481,1835317.0,28676833.0
2007-12-27,219321,227663,217931,227316,170050,1875465.0,28676833.0
2007-12-28,224882,230443,220711,224188,217488,1849656.0,28676833.0
2008-01-02,222102,223492,208894,208895,208539,1723478.0,28676833.0
2008-01-03,205071,223144,199857,221407,218558,1826714.0,28676833.0
2008-01-04,219321,225230,210284,222450,201619,1835317.0,28676833.0
2008-01-07,213412,216541,211675,212023,206992,1749287.0,28676833.0
2008-01-08,210284,213760,205071,205419,261579,1694801.0,28676833.0
2008-01-09,201943,211675,198467,211675,263999,1746419.0,28676833.0
2008-01-10,213065,223492,207851,215499,556091,1777964.0,28676833.0
2008-01-11,217236,220364,206809,210285,213344,1734948.0,28676833.0
2008-01-14,205418,208546,196381,196382,382751,1620241.0,28676833.0
2008-01-15,196729,200900,172225,177613,542872,1465386.0,28676833.0
2008-01-16,167532,174831,159886,159886,879930,1319134.0,28676833.0
2008-01-17,165099,171181,156757,163362,559885,1347811.0,28676833.0
2008-01-18,157800,169618,151022,169618,801608,1399429.0,28676833.0
2008-01-21,166837,168053,152586,152934,402468,1261781.0,28676833.0
2008-01-22,142854,147546,133817,144419,709230,1191522.0,28676833.0
2008-01-23,154498,157104,144766,151023,491974,1246008.0,28676833.0
2008-01-24,158495,170138,157452,169271,609001,1396562.0,28676833.0
2008-01-25,172746,188387,172398,186302,697991,1537078.0,28676833.0
2008-01-28,179350,181088,169270,171009,467397,1410900.0,28676833.0
2008-01-29,180392,182130,159190,164057,607071,1353547.0,28676833.0
2008-01-30,167705,167705,139552,142507,654120,1175750.0,28676833.0
2008-01-31,140421,159190,140073,158670,625052,1309097.0,28676833.0
2008-02-01,167706,167880,161102,163362,399597,1347811.0,28676833.0
2008-02-04,167184,183520,165099,177265,524495,1462518.0,28676833.0
2008-02-05,174484,178307,168227,173442,360514,1430974.0,28676833.0
2008-02-11,163709,165099,158495,163362,301398,1347811.0,28676833.0
2008-02-12,168227,175526,167185,170313,253735,1405165.0,28676833.0
2008-02-13,176917,178307,172398,172399,245441,1422371.0,28676833.0
2008-02-14,179697,188039,176917,183174,494910,1511269.0,28676833.0
2008-02-15,178655,190125,174136,186302,599309,1537078.0,28676833.0
2008-02-18,189429,193600,182825,186997,321178,1542814.0,28676833.0
2008-02-19,190473,192558,183173,191168,273885,1577226.0,28676833.0
2008-02-20,187691,192210,182130,182131,211880,1502666.0,28676833.0
2008-02-21,185954,187692,179697,180741,182115,1491195.0,28676833.0
2008-02-22,177264,181435,175874,177265,212855,1462518.0,28676833.0
2008-02-25,180045,181783,172051,172051,658407,1419503.0,28676833.0
2008-02-26,175526,177959,169791,171530,305776,1415202.0,28676833.0
2008-02-27,174484,180045,174136,177960,467407,1468254.0,28676833.0
2008-02-28,178654,183520,175179,181783,374826,1499798.0,28676833.0
2008-02-29,178654,182478,173788,174484,449096,1439577.0,28676833.0
2008-03-03,166489,167880,164752,165969,356063,1369319.0,28676833.0
2008-03-04,168575,170139,166489,168923,155225,1393694.0,28676833.0
2008-03-05,168922,171355,160928,160929,421036,1327737.0,28676833.0
2008-03-06,163014,165968,158495,162319,646541,1339208.0,28676833.0
2008-03-07,158148,159886,151022,153977,594534,1270384.0,28676833.0
2008-03-10,147025,149979,140247,142160,583355,1172882.0,28676833.0
2008-03-11,137293,147025,136250,146330,395246,1207295.0,28676833.0
2008-03-12,155541,155715,145982,146678,267534,1210162.0,28676833.0
2008-03-13,144418,146504,139204,140769,440978,1161412.0,28676833.0
2008-03-14,143376,144766,132601,136251,413014,1124132.0,28676833.0
2008-03-17,130689,132253,123563,127387,610059,1051006.0,28676833.0
2008-03-18,127387,129472,124085,125823,444111,1038101.0,28676833.0
2008-03-19,131731,132079,127908,128256,454451,1058175.0,28676833.0
2008-03-20,126170,129820,124780,127040,388391,1048138.0,28676833.0
2008-03-21,131384,133817,129298,131732,430223,1086852.0,28676833.0
2008-03-24,134512,137814,133122,135208,307745,1115529.0,28676833.0
2008-03-25,138335,138683,133817,136598,338570,1127000.0,28676833.0
2008-03-26,136945,137119,133817,134860,250865,1112661.0,28676833.0
2008-03-27,134686,146851,133991,145983,532352,1204427.0,28676833.0
2008-03-28,146677,163709,146504,159538,1111170,1316267.0,28676833.0
2008-03-31,159538,164925,156062,159712,506260,1317700.0,28676833.0
2008-04-01,160233,160581,151544,151544,534103,1250310.0,28676833.0
2008-04-02,156409,158843,153976,157801,446828,1301928.0,28676833.0
2008-04-03,157974,161971,155193,156932,497263,1294759.0,28676833.0
2008-04-04,156410,160754,154672,159712,465862,1317700.0,28676833.0
2008-04-07,162492,174484,160580,172399,955965,1422371.0,28676833.0
2008-04-08,173441,174136,166837,169966,462697,1402297.0,28676833.0
2008-04-10,167185,168575,164404,166142,495099,1370753.0,28676833.0
2008-04-11,169965,173093,169096,172051,371966,1419503.0,28676833.0
2008-04-14,166837,172225,166142,166142,315956,1370753.0,28676833.0
2008-04-15,166315,170834,165620,165621,260015,1366451.0,28676833.0
2008-04-16,167706,169792,162145,163709,416425,1350679.0,28676833.0
2008-04-17,166837,167185,159190,159886,370061,1319134.0,28676833.0
2008-04-18,160059,161623,154671,159017,467268,1311965.0,28676833.0
2008-04-21,161971,169270,161102,167011,572175,1377922.0,28676833.0
2008-04-22,167880,169270,163361,165621,370292,1366451.0,28676833.0
2008-04-23,164404,174484,164056,174484,746113,1439577.0,28676833.0
2008-04-24,176917,177264,167532,169271,592526,1396562.0,28676833.0
2008-04-25,171181,173093,163361,167533,426508,1382223.0,28676833.0
2008-04-28,167358,169096,160059,160755,433385,1326304.0,28676833.0
2008-04-29,160754,163361,151196,153977,798063,1270384.0,28676833.0
2008-04-30,154324,158669,153803,156063,273446,1287590.0,28676833.0
2008-05-02,158495,161102,158495,160581,268567,1324870.0,28676833.0
2008-05-06,161623,166142,160233,165100,457838,1362150.0,28676833.0
2008-05-07,166489,167706,160754,161450,450010,1332039.0,28676833.0
2008-05-08,159711,165447,156757,163362,484705,1347811.0,28676833.0
2008-05-09,165447,175874,162666,175875,1334877,1451048.0,28676833.0
2008-05-13,177959,178307,171008,173789,766375,1433842.0,28676833.0
2008-05-14,174831,181088,172572,180741,728405,1491195.0,28676833.0
2008-05-15,183521,184216,169791,176917,1364883,1459651.0,28676833.0
2008-05-16,182130,186996,178654,181783,1203675,1499798.0,28676833.0
2008-05-19,188386,197771,187691,196729,1123953,1623109.0,28676833.0
2008-05-20,199857,205766,194296,205071,1116563,1691933.0,28676833.0
2008-05-21,197424,203333,194643,199510,1004385,1646050.0,28676833.0
2008-05-22,194991,205766,191167,201248,833495,1660389.0,28676833.0
2008-05-23,202985,205766,192905,193254,648143,1594432.0,28676833.0
2008-05-26,188387,190820,176569,179003,768321,1476857.0,28676833.0
2008-05-27,181783,186301,181435,182826,469151,1508401.0,28676833.0
2008-05-28,184563,189082,181087,182479,375627,1505534.0,28676833.0
2008-05-29,182825,186996,179350,185954,419609,1534211.0,28676833.0
2008-05-30,187344,188387,181087,182479,712389,1505534.0,28676833.0
2008-06-02,184563,196033,183520,195687,650675,1614506.0,28676833.0
2008-06-03,193600,198466,190820,192558,480019,1588697.0,28676833.0
2008-06-04,192558,192906,186997,191168,296054,1577226.0,28676833.0
2008-06-05,192905,197076,191863,197077,367244,1625976.0,28676833.0
2008-06-09,189082,192905,188387,192211,291878,1585829.0,28676833.0
2008-06-10,193253,196381,182478,185607,440046,1531343.0,28676833.0
2008-06-11,187692,191167,185258,186650,288966,1539946.0,28676833.0
2008-06-12,183868,184911,173788,174137,377422,1436709.0,28676833.0
2008-06-13,176917,179002,162318,170487,628594,1406599.0,28676833.0
2008-06-16,173788,175874,144939,147547,1577836,1217332.0,28676833.0
2008-06-17,146330,152586,139030,142681,2003015,1177184.0,28676833.0
2008-06-18,146330,157105,144592,155020,1342431,1278987.0,28676833.0
2008-06-19,153977,159538,149284,152587,713847,1258913.0,28676833.0
2008-06-20,155541,156236,151196,155194,217847,1280421.0,28676833.0
2008-06-23,151717,154672,148937,153108,254810,1263214.0,28676833.0
2008-06-24,152586,154324,148763,149980,284329,1237405.0,28676833.0
2008-06-25,150501,151022,144418,145809,336970,1202993.0,28676833.0
2008-06-26,146678,151022,142159,144245,516842,1190089.0,28676833.0
2008-06-27,136424,141811,135729,141812,368592,1170015.0,28676833.0
2008-06-30,140768,143549,140073,141986,217788,1171449.0,28676833.0
2008-07-01,140768,142854,124432,128430,1848984,1059609.0,28676833.0
2008-07-02,128603,129472,110703,112442,1884404,927696.0,28676833.0
2008-07-03,105142,116438,104447,115396,1447254,952071.0,28676833.0
2008-07-04,115048,118871,109834,111051,627555,916225.0,28676833.0
2008-07-07,107749,115396,107749,114875,506612,947769.0,28676833.0
2008-07-08,115743,116264,106706,110530,620073,911923.0,28676833.0
2008-07-09,114700,116438,110181,110182,682192,909056.0,28676833.0
2008-07-10,107748,117828,106706,116960,572653,964975.0,28676833.0
2008-07-11,118697,124085,115395,123738,715449,1020895.0,28676833.0
2008-07-14,123042,126865,120435,122695,547075,1012292.0,28676833.0
2008-07-15,120957,123216,113831,115744,517617,954939.0,28676833.0
2008-07-16,116786,119566,113310,115744,548723,954939.0,28676833.0
2008-07-17,121304,121304,117654,117655,284872,970711.0,28676833.0
2008-07-18,120087,122173,114352,116265,320587,959240.0,28676833.0
2008-07-21,117829,120262,117307,119567,435606,986483.0,28676833.0
2008-07-22,119392,122173,117829,119741,289169,987917.0,28676833.0
2008-07-23,122520,128603,120957,127909,801679,1055307.0,28676833.0
2008-07-24,129820,131557,128951,129125,597212,1065344.0,28676833.0
2008-07-25,125475,127561,125128,127561,379085,1052440.0,28676833.0
2008-07-28,130341,130863,126865,128256,408248,1058175.0,28676833.0
2008-07-29,124433,126865,121652,126866,349887,1046704.0,28676833.0
2008-07-30,131384,131384,124780,128604,491292,1061043.0,28676833.0
2008-07-31,129298,133296,129298,132427,460407,1092587.0,28676833.0
2008-08-01,131036,131905,129298,130342,318997,1075381.0,28676833.0
2008-08-04,127734,128429,115221,116439,711756,960674.0,28676833.0
2008-08-05,114005,115743,106880,107576,948655,887548.0,28676833.0
2008-08-06,110877,111572,108444,108792,575419,897585.0,28676833.0
2008-08-07,109486,114005,108618,110877,604978,914791.0,28676833.0
2008-08-08,109313,114701,109139,114353,334720,943468.0,28676833.0
2008-08-11,116438,116959,110877,110877,363366,914791.0,28676833.0
2008-08-12,110355,113484,109834,111920,327066,923394.0,28676833.0
2008-08-13,111919,112615,105663,107228,579978,884680.0,28676833.0
2008-08-14,106358,108791,104968,107054,457770,883246.0,28676833.0
2008-08-18,104272,106185,103056,105316,439492,868908.0,28676833.0
2008-08-19,103925,104272,95931,97322,917486,802951.0,28676833.0
2008-08-20,95757,98190,91412,95236,803225,785745.0,28676833.0
2008-08-21,95236,97669,89327,89675,692992,739862.0,28676833.0
2008-08-22,87589,91934,85504,91587,561090,755635.0,28676833.0
2008-08-25,91760,93672,86199,88111,460345,726958.0,28676833.0
2008-08-26,84635,86894,83592,83766,710878,691112.0,28676833.0
2008-08-27,84113,85329,79942,80291,588417,662435.0,28676833.0
2008-08-28,81680,82549,74034,77510,813436,639493.0,28676833.0
2008-08-29,79247,79768,73512,73687,787162,607949.0,28676833.0
2008-09-01,70557,71948,62737,63781,1117974,526220.0,28676833.0
2008-09-02,63780,64823,60130,63954,1197200,527654.0,28676833.0
2008-09-03,63258,73512,62042,73513,2064862,606515.0,28676833.0
2008-09-04,74729,82723,71948,74382,1996648,613684.0,28676833.0
2008-09-05,70557,77335,70384,72991,1098322,602213.0,28676833.0
2008-09-08,77857,82549,75250,81507,1427864,672472.0,28676833.0
2008-09-09,82723,87763,79421,81333,1655485,671038.0,28676833.0
2008-09-10,80290,83244,79595,81160,731845,669604.0,28676833.0
2008-09-11,82376,87589,82028,85504,1071998,705450.0,28676833.0
2008-09-12,87415,88632,85156,87590,693787,722656.0,28676833.0
2008-09-16,78204,83766,77335,79074,914292,652398.0,28676833.0
2008-09-17,84461,86546,82549,85678,653569,706884.0,28676833.0
2008-09-18,82375,85329,80985,83419,584995,688244.0,28676833.0
2008-09-19,89153,90370,86372,88285,1157896,728392.0,28676833.0
2008-09-22,90196,95757,87242,88285,1336262,728392.0,28676833.0
2008-09-23,87937,92977,87937,92108,787602,759936.0,28676833.0
2008-09-24,91412,94540,90370,92803,562073,765671.0,28676833.0
2008-09-25,93324,95757,92107,93325,1154864,769973.0,28676833.0
2008-09-26,93845,94019,86720,87590,866750,722656.0,28676833.0
2008-09-29,89675,90370,82723,83071,909535,685376.0,28676833.0
2008-09-30,74381,80811,74381,80812,1133495,666736.0,28676833.0
2008-10-01,80811,82028,78204,80291,649892,662435.0,28676833.0
2008-10-02,80811,82028,75772,75772,508950,625155.0,28676833.0
2008-10-06,73164,73338,64996,66214,991760,546294.0,28676833.0
2008-10-07,64649,68994,62042,68125,1004924,562066.0,28676833.0
2008-10-08,63954,65692,58045,58046,1074708,478903.0,28676833.0
2008-10-09,57697,62216,54917,58046,1172988,478903.0,28676833.0
2008-10-10,54048,54917,50398,53701,1057594,443057.0,28676833.0
2008-10-13,56654,61695,56307,61695,830857,509014.0,28676833.0
2008-10-14,68472,70905,67603,70906,979078,585007.0,28676833.0
2008-10-15,70210,73164,68820,70906,1578214,585007.0,28676833.0
2008-10-16,65344,66387,60304,60305,1168986,497543.0,28676833.0
2008-10-17,64997,65865,56655,58741,1506492,484638.0,28676833.0
2008-10-20,61347,62563,54569,60826,1022825,501845.0,28676833.0
2008-10-21,63258,64823,59087,59088,766955,487506.0,28676833.0
2008-10-22,58740,61347,52136,55960,766971,461697.0,28676833.0
2008-10-23,52484,53526,47618,49009,1491493,404343.0,28676833.0
2008-10-24,48660,49703,41709,41709,1362153,344122.0,28676833.0
2008-10-27,40666,44489,35452,35453,1764835,292504.0,28676833.0
2008-10-28,32011,40666,31629,40667,2632316,335519.0,28676833.0
2008-10-29,43794,46227,34583,36496,3380591,301107.0,28676833.0
2008-10-30,40492,41882,37885,41883,1860477,345556.0,28676833.0
2008-10-31,43272,48139,41882,47966,3240166,395740.0,28676833.0
2008-11-03,49355,55091,48660,55091,1830748,454528.0,28676833.0
2008-11-04,56654,60478,50919,56655,2011013,467432.0,28676833.0
2008-11-05,59435,64996,54917,59262,2239295,488940.0,28676833.0
2008-11-06,55090,55612,50398,50399,1444486,415814.0,28676833.0
2008-11-07,46227,57871,43620,57872,3543410,477469.0,28676833.0
2008-11-10,60825,64996,58740,60131,2785318,496109.0,28676833.0
2008-11-11,58392,62216,57002,57350,1589077,473168.0,28676833.0
2008-11-12,54917,59783,54569,56655,1377466,467432.0,28676833.0
2008-11-13,52831,55090,49008,52832,1608612,435888.0,28676833.0
2008-11-14,57697,60131,55091,55786,1500178,460263.0,28676833.0
2008-11-17,54917,59609,54917,58393,1514235,481771.0,28676833.0
2008-11-18,57697,61347,55612,55613,1743159,458829.0,28676833.0
2008-11-19,57350,58740,49008,49009,3638000,404343.0,28676833.0
2008-11-20,45358,46401,41709,41709,1798260,344122.0,28676833.0
2008-11-21,39797,47965,38754,47966,2829668,395740.0,28676833.0
2008-11-24,49355,50746,45706,45880,2254564,378534.0,28676833.0
2008-11-25,49355,51615,44489,45185,2136507,372799.0,28676833.0
2008-11-26,46575,47444,45010,46228,1078536,381402.0,28676833.0
2008-11-27,48834,50225,47618,48487,1549243,400042.0,28676833.0
2008-11-28,49355,53005,48139,49182,1767239,405777.0,28676833.0
2008-12-01,49877,50572,48313,49009,1110759,404343.0,28676833.0
2008-12-02,45358,47618,45011,46402,1056154,382836.0,28676833.0
2008-12-03,48313,50920,46575,47792,1657320,394306.0,28676833.0
2008-12-04,51093,53874,50051,50746,3946548,418682.0,28676833.0
2008-12-05,51615,52658,49008,50051,1386552,412946.0,28676833.0
2008-12-08,51093,56307,50746,54744,2976069,451660.0,28676833.0
2008-12-09,55786,61868,54221,56134,5393960,463131.0,28676833.0
2008-12-10,57697,59957,56481,58393,1945414,481771.0,28676833.0
2008-12-11,58566,61173,57871,58393,1473337,481771.0,28676833.0
2008-12-12,58392,60825,52657,54917,1650760,453094.0,28676833.0
2008-12-15,57871,61695,57350,61174,1543074,504712.0,28676833.0
2008-12-16,60304,66561,59783,63085,2125334,520485.0,28676833.0
2008-12-17,66039,66908,59957,63259,1347465,521918.0,28676833.0
2008-12-18,64823,64996,60999,63259,813727,521918.0,28676833.0
2008-12-19,62563,63606,61000,61174,768916,504712.0,28676833.0
