JB금융지주(175330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-08,6290,6290,6120,6240,365004,789385.0,126503947.0
2015-04-09,6270,6270,6110,6120,300853,774204.0,126503947.0
2015-04-10,6150,6230,6110,6220,232805,786855.0,126503947.0
2015-04-13,6270,6270,6130,6210,368778,785590.0,126503947.0
2015-04-14,6220,6620,6180,6580,1309064,832396.0,126503947.0
2015-04-15,6670,6670,6460,6520,490088,824806.0,126503947.0
2015-04-16,6510,6730,6440,6730,1001376,851372.0,126503947.0
2015-04-17,6730,6740,6580,6740,782068,852637.0,126503947.0
2015-04-20,6700,6770,6660,6760,432151,855167.0,126503947.0
2015-04-21,6760,6770,6670,6750,409513,853902.0,126503947.0
2015-04-22,6710,6750,6460,6600,656846,834926.0,126503947.0
2015-04-23,6590,6870,6560,6840,741401,865287.0,126503947.0
2015-04-24,6890,7030,6710,6760,812028,855167.0,126503947.0
2015-04-27,6760,6780,6640,6750,445797,853902.0,126503947.0
2015-04-28,6750,6960,6680,6830,527068,864022.0,126503947.0
2015-04-29,6810,6900,6730,6900,445752,872877.0,126503947.0
2015-04-30,6890,6950,6780,6940,645194,877937.0,126503947.0
2015-05-04,6950,7060,6910,7040,992343,890588.0,126503947.0
2015-05-06,7040,7110,6860,7000,830248,885528.0,126503947.0
2015-05-07,7010,7010,6750,6930,401720,876672.0,126503947.0
2015-05-08,6980,7040,6870,7020,683666,888058.0,126503947.0
2015-05-11,7070,7170,7030,7160,1232330,905768.0,126503947.0
2015-05-12,7160,7280,7120,7200,1405781,910828.0,126503947.0
2015-05-13,7200,7230,7120,7130,299213,901973.0,126503947.0
2015-05-14,7070,7180,6930,7180,685286,908298.0,126503947.0
2015-05-15,7160,7160,6950,7050,455649,891853.0,126503947.0
2015-05-18,7050,7060,6870,6900,471540,872877.0,126503947.0
2015-05-19,6960,7070,6900,7030,588493,889323.0,126503947.0
2015-05-20,7070,7080,6940,7040,481678,890588.0,126503947.0
2015-05-21,7030,7050,6860,6900,526679,872877.0,126503947.0
2015-05-22,6930,7020,6870,6970,411912,881733.0,126503947.0
2015-05-26,6980,7040,6890,7020,484966,888058.0,126503947.0
2015-05-27,6980,6990,6890,6980,439256,882998.0,126503947.0
2015-05-28,6980,7010,6900,6950,450047,879202.0,126503947.0
2015-05-29,6950,7010,6890,7010,520089,886793.0,126503947.0
2015-06-01,7010,7010,6860,6940,580149,877937.0,126503947.0
2015-06-02,6930,6950,6740,6870,808887,869082.0,126503947.0
2015-06-03,6760,6860,6690,6740,497006,852637.0,126503947.0
2015-06-04,6770,6770,6580,6700,763117,847576.0,126503947.0
2015-06-05,6630,6630,6470,6490,962993,821011.0,126503947.0
2015-06-08,6440,6650,6440,6590,421268,833661.0,126503947.0
2015-06-09,6590,6660,6550,6600,424548,834926.0,126503947.0
2015-06-10,6620,6680,6550,6650,324654,841251.0,126503947.0
2015-06-11,6650,6760,6580,6710,430353,848841.0,126503947.0
2015-06-12,6750,6790,6570,6670,380289,843781.0,126503947.0
2015-06-15,6610,6690,6580,6680,408508,845046.0,126503947.0
2015-06-16,6710,6710,6520,6610,614204,836191.0,126503947.0
2015-06-17,6570,6660,6530,6650,449844,841251.0,126503947.0
2015-06-18,6660,6660,6580,6650,344308,841251.0,126503947.0
2015-06-19,6680,6690,6520,6560,451622,829866.0,126503947.0
2015-06-22,6540,6650,6460,6560,444843,829866.0,126503947.0
2015-06-23,6560,6600,6500,6560,598773,829866.0,126503947.0
2015-06-24,6560,6630,6540,6630,327685,838721.0,126503947.0
2015-06-25,6630,6670,6580,6640,474450,839986.0,126503947.0
2015-06-26,6640,6650,6520,6530,388659,826071.0,126503947.0
2015-06-29,6470,6720,6430,6700,776263,847576.0,126503947.0
2015-06-30,6670,6670,6580,6630,215144,838721.0,126503947.0
2015-07-01,6630,6700,6570,6700,391501,847576.0,126503947.0
2015-07-02,6660,6680,6530,6650,476387,841251.0,126503947.0
2015-07-03,6630,6630,6510,6580,386105,832396.0,126503947.0
2015-07-06,6530,6580,6390,6400,433193,809625.0,126503947.0
2015-07-07,6390,6430,6280,6360,464119,804565.0,126503947.0
2015-07-08,6360,6390,6220,6250,366970,790650.0,126503947.0
2015-07-09,6190,6210,6050,6160,542194,779264.0,126503947.0
2015-07-10,6210,6300,6200,6200,195882,784324.0,126503947.0
2015-07-13,6220,6520,6220,6480,164856,819746.0,126503947.0
2015-07-14,6540,6870,6450,6820,543632,862757.0,126503947.0
2015-07-15,6850,6860,6610,6740,353276,852637.0,126503947.0
2015-07-16,6700,6850,6700,6770,444020,856432.0,126503947.0
2015-07-17,6770,6850,6620,6750,416253,853902.0,126503947.0
2015-07-20,6790,6790,6600,6660,313498,842516.0,126503947.0
2015-07-21,6660,6670,6450,6540,521708,827336.0,126503947.0
2015-07-22,6540,6590,6470,6550,245340,828601.0,126503947.0
2015-07-23,6560,6580,6520,6520,165453,824806.0,126503947.0
2015-07-24,6550,6550,6250,6410,268920,810890.0,126503947.0
2015-07-27,6410,6470,6320,6450,203545,815950.0,126503947.0
2015-07-28,6440,6440,6320,6350,305198,803300.0,126503947.0
2015-07-29,6380,6420,6310,6350,223469,803300.0,126503947.0
2015-07-30,6360,6470,6320,6440,268713,814685.0,126503947.0
2015-07-31,6470,6480,6360,6420,151468,812155.0,126503947.0
2015-08-03,6430,6470,6310,6330,175359,800770.0,126503947.0
2015-08-04,6280,6450,6280,6410,438116,810890.0,126503947.0
2015-08-05,6400,6590,6400,6500,229674,822276.0,126503947.0
2015-08-06,6500,6630,6480,6500,211642,822276.0,126503947.0
2015-08-07,6500,6700,6360,6610,590679,836191.0,126503947.0
2015-08-10,6700,6980,6690,6960,1760091,880467.0,126503947.0
2015-08-11,6960,7300,6960,7050,1144495,891853.0,126503947.0
2015-08-12,6980,7140,6960,7020,438383,888058.0,126503947.0
2015-08-13,7020,7130,6970,7090,288995,896913.0,126503947.0
2015-08-17,7020,7080,6860,6870,312243,869082.0,126503947.0
2015-08-18,6890,6940,6820,6910,223605,874142.0,126503947.0
2015-08-19,6860,6930,6750,6870,439881,869082.0,126503947.0
2015-08-20,6910,6990,6750,6980,415025,882998.0,126503947.0
2015-08-21,6760,6850,6560,6590,847239,833661.0,126503947.0
2015-08-24,6530,6530,6250,6470,494898,818481.0,126503947.0
2015-08-25,6490,6570,6380,6550,309260,828601.0,126503947.0
2015-08-26,6520,6550,6240,6350,961809,803300.0,126503947.0
2015-08-27,6410,6480,6300,6390,394551,808360.0,126503947.0
2015-08-28,6430,6490,6400,6420,479814,812155.0,126503947.0
2015-08-31,6420,6420,6340,6380,162447,807095.0,126503947.0
2015-09-01,6400,6420,6310,6350,178367,803300.0,126503947.0
2015-09-02,6310,6340,6230,6300,463097,796975.0,126503947.0
2015-09-03,6330,6400,6260,6390,455984,808360.0,126503947.0
2015-09-04,6390,6390,6130,6180,759597,781794.0,126503947.0
2015-09-07,6130,6190,6070,6090,389859,770409.0,126503947.0
2015-09-08,6070,6110,6040,6100,321834,771674.0,126503947.0
2015-09-09,6160,6220,6110,6160,296254,779264.0,126503947.0
2015-09-10,6140,6190,6120,6140,319605,776734.0,126503947.0
2015-09-11,6140,6220,6140,6200,239846,784324.0,126503947.0
2015-09-14,6180,6260,6180,6210,198250,785590.0,126503947.0
2015-09-15,6210,6270,6150,6200,192399,784324.0,126503947.0
2015-09-16,6210,6300,6200,6230,1820446,788120.0,126503947.0
2015-09-17,6280,6290,6190,6230,375399,788120.0,126503947.0
2015-09-18,6210,6220,6010,6080,871349,769144.0,126503947.0
2015-09-21,6000,6080,5990,6020,411965,761554.0,126503947.0
2015-09-22,6070,6070,6010,6050,214506,765349.0,126503947.0
2015-09-23,6030,6050,5890,5890,529297,745108.0,126503947.0
2015-09-24,5890,5980,5880,5930,151966,750168.0,126503947.0
2015-09-25,5920,6000,5920,5970,225927,755229.0,126503947.0
2015-09-30,5970,6050,5890,6050,330804,765349.0,126503947.0
2015-10-01,6040,6100,6010,6050,399534,765349.0,126503947.0
2015-10-02,6030,6050,5950,5960,506996,753964.0,126503947.0
2015-10-05,5970,6010,5930,5990,344860,757759.0,126503947.0
2015-10-06,5980,6010,5920,5930,385264,750168.0,126503947.0
2015-10-07,5960,5960,5910,5930,204932,750168.0,126503947.0
2015-10-08,5940,5960,5910,5950,214865,752698.0,126503947.0
2015-10-12,5980,6090,5930,6020,456696,761554.0,126503947.0
2015-10-13,6020,6190,6000,6090,767541,770409.0,126503947.0
2015-10-14,6100,6100,5930,5970,798933,755229.0,126503947.0
2015-10-15,5940,5980,5900,5930,722445,750168.0,126503947.0
2015-10-16,5970,5980,5870,5890,418726,745108.0,126503947.0
2015-10-19,5930,5950,5840,5920,467687,748903.0,126503947.0
2015-10-20,5930,5990,5880,5990,356554,757759.0,126503947.0
2015-10-21,6000,6000,5930,5960,325719,753964.0,126503947.0
2015-10-22,5950,6010,5900,5970,372471,755229.0,126503947.0
2015-10-23,5970,6010,5930,6000,278296,759024.0,126503947.0
2015-10-26,6020,6050,5980,5980,293075,756494.0,126503947.0
2015-10-27,5980,6060,5960,6030,215260,762819.0,126503947.0
2015-10-28,6050,6050,5960,6000,181633,759024.0,126503947.0
2015-10-29,6020,6020,5960,5960,151802,753964.0,126503947.0
2015-10-30,5990,5990,5870,5940,392521,751433.0,126503947.0
2015-11-02,5900,5940,5820,5870,400259,742578.0,126503947.0
2015-11-03,5870,5900,5810,5880,240350,743843.0,126503947.0
2015-11-04,5850,5880,5800,5830,306524,737518.0,126503947.0
2015-11-05,5840,5880,5820,5880,142104,743843.0,126503947.0
2015-11-06,5880,6050,5820,6050,424367,765349.0,126503947.0
2015-11-09,5990,6050,5930,5980,380109,756494.0,126503947.0
2015-11-10,5960,5960,5800,5820,362061,736253.0,126503947.0
2015-11-11,5810,5860,5810,5850,248389,740048.0,126503947.0
2015-11-12,5830,5870,5820,5850,228459,740048.0,126503947.0
2015-11-13,5840,5840,5730,5750,446167,727398.0,126503947.0
2015-11-16,5700,5740,5660,5700,353863,721072.0,126503947.0
2015-11-17,5740,5780,5690,5770,209954,729928.0,126503947.0
2015-11-18,5770,5790,5600,5630,796029,712217.0,126503947.0
2015-11-19,5670,5710,5620,5660,321868,716012.0,126503947.0
2015-11-20,5640,5750,5610,5620,452828,710952.0,126503947.0
2015-11-23,5630,5690,5600,5680,272641,718542.0,126503947.0
2015-11-24,5690,5700,5600,5640,368457,713482.0,126503947.0
2015-11-25,5640,5690,5610,5620,212754,710952.0,126503947.0
2015-11-26,5630,5660,5610,5630,226409,712217.0,126503947.0
2015-11-27,5650,5680,5620,5660,154914,716012.0,126503947.0
2015-11-30,5660,5670,5550,5590,355958,707157.0,126503947.0
2015-12-01,5630,5630,5500,5560,475231,864243.0,155439423.0
2015-12-02,5580,5610,5490,5520,352810,858026.0,155439423.0
2015-12-03,5500,5540,5440,5480,198830,851808.0,155439423.0
2015-12-04,5450,5530,5450,5530,234303,859580.0,155439423.0
2015-12-07,5570,5570,5490,5530,167988,859580.0,155439423.0
2015-12-08,5540,5570,5470,5550,312277,862689.0,155439423.0
2015-12-09,5540,5540,5490,5520,231428,858026.0,155439423.0
2015-12-10,5520,5570,5500,5520,189979,858026.0,155439423.0
2015-12-11,5510,5550,5420,5430,372350,844036.0,155439423.0
2015-12-14,5430,5440,5300,5360,432491,833155.0,155439423.0
2015-12-15,5330,5460,5330,5460,161731,848699.0,155439423.0
2015-12-16,5540,5550,5460,5550,204683,862689.0,155439423.0
2015-12-17,5550,5590,5500,5570,182209,865798.0,155439423.0
2015-12-18,5520,5630,5510,5570,262399,865798.0,155439423.0
2015-12-21,5580,5580,5490,5510,117982,856471.0,155439423.0
2015-12-22,5510,5510,5440,5500,133391,854917.0,155439423.0
2015-12-23,5500,5540,5450,5510,174980,856471.0,155439423.0
2015-12-24,5520,5640,5510,5580,211709,867352.0,155439423.0
2015-12-28,5590,5610,5530,5590,196711,868906.0,155439423.0
2015-12-29,5510,5590,5450,5550,217794,862689.0,155439423.0
2015-12-30,5550,5550,5460,5500,142998,854917.0,155439423.0
2016-01-04,5500,5510,5410,5420,263173,842482.0,155439423.0
2016-01-05,5400,5460,5390,5440,189487,845590.0,155439423.0
2016-01-06,5450,5460,5300,5380,289740,836264.0,155439423.0
2016-01-07,5350,5420,5310,5380,243509,836264.0,155439423.0
2016-01-08,5350,5370,5250,5370,199975,834710.0,155439423.0
2016-01-11,5350,5350,5200,5250,391963,816057.0,155439423.0
2016-01-12,5260,5270,5170,5200,171985,808285.0,155439423.0
2016-01-13,5200,5270,5200,5240,186714,814503.0,155439423.0
2016-01-14,5220,5250,5170,5230,328496,812948.0,155439423.0
2016-01-15,5230,5300,5150,5160,160485,802067.0,155439423.0
2016-01-18,5100,5450,5100,5280,393015,820720.0,155439423.0
2016-01-19,5210,5280,5140,5220,353718,811394.0,155439423.0
2016-01-20,5190,5220,4925,4985,440811,774866.0,155439423.0
2016-01-21,4910,5060,4910,5040,233404,783415.0,155439423.0
2016-01-22,5050,5180,5040,5140,388971,798959.0,155439423.0
2016-01-25,5110,5270,5110,5270,233669,819166.0,155439423.0
2016-01-26,5250,5250,5030,5150,594846,800513.0,155439423.0
2016-01-27,5140,5170,5060,5080,698180,789632.0,155439423.0
2016-01-28,5060,5150,5060,5140,506888,798959.0,155439423.0
2016-01-29,5150,5180,5090,5160,451223,802067.0,155439423.0
2016-02-01,5180,5210,5130,5170,286405,803622.0,155439423.0
2016-02-02,5160,5170,5070,5100,266142,792741.0,155439423.0
2016-02-03,5060,5220,4995,5200,378869,808285.0,155439423.0
2016-02-04,5230,5260,5160,5210,193247,809839.0,155439423.0
2016-02-05,5200,5360,5170,5310,211409,825383.0,155439423.0
2016-02-11,5170,5170,5030,5090,403746,791187.0,155439423.0
2016-02-12,5000,5150,5000,5110,449270,794295.0,155439423.0
2016-02-15,5130,5220,5100,5160,297894,802067.0,155439423.0
2016-02-16,5170,5210,5050,5200,294399,808285.0,155439423.0
2016-02-17,5160,5310,5130,5290,675554,822275.0,155439423.0
2016-02-18,5350,5360,5210,5240,270353,814503.0,155439423.0
2016-02-19,5220,5240,5160,5240,165639,814503.0,155439423.0
2016-02-22,5240,5250,5200,5220,147032,811394.0,155439423.0
2016-02-23,5250,5260,5180,5210,125249,809839.0,155439423.0
2016-02-24,5200,5210,5160,5180,158484,805176.0,155439423.0
2016-02-25,5170,5200,5130,5150,207992,800513.0,155439423.0
2016-02-26,5160,5170,5100,5150,158851,800513.0,155439423.0
2016-02-29,5150,5340,5130,5340,331384,830047.0,155439423.0
2016-03-02,5340,5370,5250,5320,367537,826938.0,155439423.0
2016-03-03,5300,5440,5300,5440,283429,845590.0,155439423.0
2016-03-04,5460,5530,5400,5530,353930,859580.0,155439423.0
2016-03-07,5540,5610,5440,5600,729959,870461.0,155439423.0
2016-03-08,5590,5590,5430,5560,370015,864243.0,155439423.0
2016-03-09,5520,5600,5510,5580,196150,867352.0,155439423.0
2016-03-10,5580,5610,5480,5560,326315,864243.0,155439423.0
2016-03-11,5560,5630,5540,5620,302341,873570.0,155439423.0
2016-03-14,5640,5670,5570,5580,243302,867352.0,155439423.0
2016-03-15,5580,5640,5510,5610,238465,872015.0,155439423.0
2016-03-16,5610,5640,5530,5590,224663,868906.0,155439423.0
2016-03-17,5620,5670,5560,5610,353214,872015.0,155439423.0
2016-03-18,5550,5710,5550,5710,369832,887559.0,155439423.0
2016-03-21,5760,5760,5630,5640,245168,876678.0,155439423.0
2016-03-22,5650,5710,5580,5620,269179,873570.0,155439423.0
2016-03-23,5610,5670,5580,5630,273807,875124.0,155439423.0
2016-03-24,5600,5630,5560,5590,247683,868906.0,155439423.0
2016-03-25,5570,5690,5570,5640,234321,876678.0,155439423.0
2016-03-28,5640,5710,5640,5700,274303,886005.0,155439423.0
2016-03-29,5690,5760,5650,5750,375854,893777.0,155439423.0
2016-03-30,5750,5750,5650,5740,368834,892222.0,155439423.0
2016-03-31,5740,5860,5640,5800,449951,901549.0,155439423.0
2016-04-01,5800,5800,5680,5710,282176,887559.0,155439423.0
2016-04-04,5670,5740,5620,5650,148793,878233.0,155439423.0
2016-04-05,5650,5710,5620,5670,145483,881342.0,155439423.0
2016-04-06,5700,5700,5550,5560,529418,864243.0,155439423.0
2016-04-07,5610,5610,5500,5560,467587,864243.0,155439423.0
2016-04-08,5500,5570,5430,5570,492932,865798.0,155439423.0
2016-04-11,5570,5590,5460,5500,363358,854917.0,155439423.0
2016-04-12,5470,5610,5470,5600,211192,870461.0,155439423.0
2016-04-14,5690,5730,5610,5720,417048,889113.0,155439423.0
2016-04-15,5730,5800,5680,5800,313299,901549.0,155439423.0
2016-04-18,5800,5820,5760,5800,276156,901549.0,155439423.0
2016-04-19,5820,5890,5810,5860,470572,910875.0,155439423.0
2016-04-20,5880,5950,5880,5900,285544,917093.0,155439423.0
2016-04-21,5950,5970,5900,5950,340827,924865.0,155439423.0
2016-04-22,5950,5960,5860,5910,278356,918647.0,155439423.0
2016-04-25,5860,5910,5820,5890,372599,915538.0,155439423.0
2016-04-26,5890,5890,5710,5770,281262,896885.0,155439423.0
2016-04-27,5770,5830,5740,5820,225396,904657.0,155439423.0
2016-04-28,5830,5900,5760,5880,345402,913984.0,155439423.0
2016-04-29,5870,5870,5800,5850,263003,909321.0,155439423.0
2016-05-02,5810,5840,5630,5670,225369,881342.0,155439423.0
2016-05-03,5720,5720,5620,5640,124260,876678.0,155439423.0
2016-05-04,5600,5610,5470,5530,463300,859580.0,155439423.0
2016-05-09,5530,5530,5440,5500,265409,854917.0,155439423.0
2016-05-10,5520,5580,5450,5550,265514,862689.0,155439423.0
2016-05-11,5560,5580,5480,5570,231186,865798.0,155439423.0
2016-05-12,5560,5560,5500,5530,131710,859580.0,155439423.0
2016-05-13,5500,5530,5390,5430,240582,844036.0,155439423.0
2016-05-16,5430,5440,5370,5390,181431,837818.0,155439423.0
2016-05-17,5410,5460,5390,5430,168104,844036.0,155439423.0
2016-05-18,5410,5410,5330,5390,201948,837818.0,155439423.0
2016-05-19,5440,5480,5380,5410,179103,840927.0,155439423.0
2016-05-20,5530,5530,5380,5420,116388,842482.0,155439423.0
2016-05-23,5430,5540,5400,5530,187510,859580.0,155439423.0
2016-05-24,5530,5530,5410,5410,125194,840927.0,155439423.0
2016-05-25,5490,5500,5410,5460,173778,848699.0,155439423.0
2016-05-26,5480,5530,5440,5530,208893,859580.0,155439423.0
2016-05-27,5540,5540,5450,5490,203695,853362.0,155439423.0
2016-05-30,5500,5540,5460,5500,154176,854917.0,155439423.0
2016-05-31,5530,5580,5480,5540,423986,861134.0,155439423.0
2016-06-01,5520,5590,5500,5580,163950,867352.0,155439423.0
2016-06-02,5590,5610,5530,5610,147072,872015.0,155439423.0
2016-06-03,5590,5620,5550,5610,133169,872015.0,155439423.0
2016-06-07,5590,5640,5590,5640,147208,876678.0,155439423.0
2016-06-08,5650,5740,5640,5730,268921,890668.0,155439423.0
2016-06-09,5740,5740,5560,5620,425453,873570.0,155439423.0
2016-06-10,5600,5670,5530,5580,498903,867352.0,155439423.0
2016-06-13,5580,5610,5440,5600,369243,870461.0,155439423.0
2016-06-14,5540,5560,5480,5500,208353,854917.0,155439423.0
2016-06-15,5470,5520,5440,5520,275830,858026.0,155439423.0
2016-06-16,5500,5540,5440,5460,184810,848699.0,155439423.0
2016-06-17,5490,5510,5440,5440,107094,845590.0,155439423.0
2016-06-20,5430,5540,5430,5540,125401,861134.0,155439423.0
2016-06-21,5610,5610,5530,5600,165923,870461.0,155439423.0
2016-06-22,5580,5690,5540,5670,232411,881342.0,155439423.0
2016-06-23,5670,5700,5640,5660,116603,879787.0,155439423.0
2016-06-24,5700,5720,5340,5410,405431,840927.0,155439423.0
2016-06-27,5360,5520,5310,5480,460403,851808.0,155439423.0
2016-06-28,5400,5590,5400,5570,350337,865798.0,155439423.0
2016-06-29,5630,5650,5510,5600,322997,870461.0,155439423.0
2016-06-30,5660,5670,5580,5670,221338,881342.0,155439423.0
2016-07-01,5670,5700,5630,5670,135245,881342.0,155439423.0
2016-07-04,5670,5680,5570,5650,201443,878233.0,155439423.0
2016-07-05,5640,5640,5580,5640,136025,876678.0,155439423.0
2016-07-06,5640,5640,5510,5570,182757,865798.0,155439423.0
2016-07-07,5590,5650,5570,5600,204480,870461.0,155439423.0
2016-07-08,5620,5670,5570,5620,161137,873570.0,155439423.0
2016-07-11,5670,5700,5600,5700,266736,886005.0,155439423.0
2016-07-12,5700,5740,5660,5700,221296,886005.0,155439423.0
2016-07-13,5700,5760,5680,5720,203662,889113.0,155439423.0
2016-07-14,5690,5750,5670,5720,164957,889113.0,155439423.0
2016-07-15,5730,5760,5690,5700,248425,886005.0,155439423.0
2016-07-18,5710,5740,5630,5700,176910,886005.0,155439423.0
2016-07-19,5730,5740,5660,5730,174814,890668.0,155439423.0
2016-07-20,5700,5750,5660,5750,195823,893777.0,155439423.0
2016-07-21,5770,5800,5730,5790,241975,899994.0,155439423.0
2016-07-22,5760,5840,5750,5810,217234,903103.0,155439423.0
2016-07-25,5830,5920,5800,5900,389301,917093.0,155439423.0
2016-07-26,5900,5900,5850,5900,264584,917093.0,155439423.0
2016-07-27,5920,5950,5820,5880,340402,913984.0,155439423.0
2016-07-28,5850,5920,5850,5900,188949,917093.0,155439423.0
2016-07-29,5940,6030,5870,5970,438448,927973.0,155439423.0
2016-08-01,5970,6040,5930,6030,372273,937300.0,155439423.0
2016-08-02,6050,6050,5990,6000,186548,932637.0,155439423.0
2016-08-03,5980,5990,5890,5970,134625,927973.0,155439423.0
2016-08-04,5960,6040,5960,5970,164360,927973.0,155439423.0
2016-08-05,5970,6030,5970,6010,172301,934191.0,155439423.0
2016-08-08,6020,6060,6000,6030,206011,937300.0,155439423.0
2016-08-09,6040,6080,6030,6070,251769,943517.0,155439423.0
2016-08-10,6050,6090,5980,6060,278106,941963.0,155439423.0
2016-08-11,6090,6090,5990,6040,161059,938854.0,155439423.0
2016-08-12,6070,6070,6010,6020,158689,935745.0,155439423.0
2016-08-16,6020,6050,5970,5990,196592,931082.0,155439423.0
2016-08-17,6020,6020,5920,5940,140429,923310.0,155439423.0
2016-08-18,5910,6000,5910,5940,205158,923310.0,155439423.0
2016-08-19,5920,5960,5850,5850,189366,909321.0,155439423.0
2016-08-22,5810,5870,5760,5860,144384,910875.0,155439423.0
2016-08-23,5880,5880,5780,5860,183771,910875.0,155439423.0
2016-08-24,5870,5920,5780,5880,203394,913984.0,155439423.0
2016-08-25,5800,5990,5800,5970,278235,927973.0,155439423.0
2016-08-26,5950,5980,5890,5950,63204,924865.0,155439423.0
2016-08-29,5910,5940,5830,5840,114089,907766.0,155439423.0
2016-08-30,5890,5890,5780,5860,189663,910875.0,155439423.0
2016-08-31,5890,5930,5840,5910,150287,918647.0,155439423.0
2016-09-01,5930,5950,5880,5910,136568,918647.0,155439423.0
2016-09-02,5950,5960,5840,5870,88358,912429.0,155439423.0
2016-09-05,5900,5930,5860,5910,197131,918647.0,155439423.0
2016-09-06,5880,5900,5840,5880,130459,913984.0,155439423.0
2016-09-07,5900,5900,5830,5830,132213,906212.0,155439423.0
2016-09-08,5860,5950,5830,5920,252856,920201.0,155439423.0
2016-09-09,5920,5960,5860,5910,312323,918647.0,155439423.0
2016-09-12,5900,5970,5880,5970,372606,927973.0,155439423.0
2016-09-13,5970,5970,5870,5900,134048,917093.0,155439423.0
2016-09-19,5950,5950,5830,5880,117389,913984.0,155439423.0
2016-09-20,5860,5880,5810,5840,101927,907766.0,155439423.0
2016-09-21,5860,5870,5820,5860,76256,910875.0,155439423.0
2016-09-22,5880,5930,5860,5920,161636,920201.0,155439423.0
2016-09-23,5910,5950,5880,5950,104881,924865.0,155439423.0
2016-09-26,5960,5960,5890,5930,101194,921756.0,155439423.0
2016-09-27,5850,5940,5850,5920,93387,920201.0,155439423.0
2016-09-28,5920,5930,5870,5920,100992,920201.0,155439423.0
2016-09-29,5940,5950,5900,5940,75489,923310.0,155439423.0
2016-09-30,5910,5950,5880,5930,154849,921756.0,155439423.0
2016-10-04,5940,5940,5850,5880,174511,913984.0,155439423.0
2016-10-05,5920,5920,5760,5820,206756,904657.0,155439423.0
2016-10-06,5820,5850,5710,5780,193637,898440.0,155439423.0
2016-10-07,5780,5780,5690,5760,153722,895331.0,155439423.0
2016-10-10,5800,5830,5740,5820,75168,904657.0,155439423.0
2016-10-11,5820,5960,5800,5930,160166,921756.0,155439423.0
2016-10-12,5940,5940,5890,5930,83697,921756.0,155439423.0
2016-10-13,5930,5930,5850,5900,127439,917093.0,155439423.0
2016-10-14,5900,5930,5860,5860,78636,910875.0,155439423.0
2016-10-17,5860,5960,5860,5960,139120,926419.0,155439423.0
2016-10-18,5920,6030,5920,6030,249341,937300.0,155439423.0
2016-10-19,6050,6080,6020,6050,406252,940409.0,155439423.0
2016-10-20,6090,6280,6070,6200,512359,963724.0,155439423.0
2016-10-21,6180,6260,6110,6130,332654,952844.0,155439423.0
2016-10-24,6140,6290,6140,6290,496317,977714.0,155439423.0
2016-10-25,6300,6300,6190,6250,313701,971496.0,155439423.0
2016-10-26,6190,6240,5960,6080,697207,945072.0,155439423.0
2016-10-27,6090,6090,6010,6050,304668,940409.0,155439423.0
2016-10-28,6050,6060,5940,5990,338877,931082.0,155439423.0
2016-10-31,6000,6000,5920,5940,234930,923310.0,155439423.0
2016-11-01,5940,6000,5800,5920,166739,920201.0,155439423.0
2016-11-02,5950,5950,5590,5640,628772,876678.0,155439423.0
2016-11-03,5640,5730,5610,5650,362828,878233.0,155439423.0
2016-11-04,5670,5770,5660,5720,249002,889113.0,155439423.0
2016-11-07,5760,5760,5690,5750,230179,893777.0,155439423.0
2016-11-08,5790,5800,5730,5770,248857,896885.0,155439423.0
2016-11-09,5830,5830,5530,5630,414281,875124.0,155439423.0
2016-11-10,5690,5750,5660,5660,644981,879787.0,155439423.0
2016-11-11,5720,5850,5720,5770,885213,896885.0,155439423.0
2016-11-14,5800,5830,5740,5760,329739,895331.0,155439423.0
2016-11-15,5810,5810,5700,5760,526552,895331.0,155439423.0
2016-11-16,5790,5790,5720,5770,564851,896885.0,155439423.0
2016-11-17,5790,5840,5730,5750,306207,893777.0,155439423.0
2016-11-18,5800,5800,5740,5780,526092,898440.0,155439423.0
2016-11-21,5790,5790,5630,5650,253471,878233.0,155439423.0
2016-11-22,5640,5690,5630,5690,385821,884450.0,155439423.0
2016-11-23,5700,5780,5670,5740,573415,892222.0,155439423.0
2016-11-24,5750,5760,5670,5720,261792,889113.0,155439423.0
2016-11-25,5730,5730,5590,5620,310424,873570.0,155439423.0
2016-11-28,5620,5680,5570,5660,268712,879787.0,155439423.0
2016-11-29,5660,5710,5630,5670,278556,881342.0,155439423.0
2016-11-30,5680,5720,5630,5720,412406,889113.0,155439423.0
2016-12-01,5710,5760,5650,5730,414359,890668.0,155439423.0
2016-12-02,5740,5770,5620,5690,302904,884450.0,155439423.0
2016-12-05,5730,5730,5650,5690,308815,884450.0,155439423.0
2016-12-06,5730,5740,5670,5720,142339,889113.0,155439423.0
2016-12-07,5740,5790,5680,5730,252344,890668.0,155439423.0
2016-12-08,5740,5770,5700,5750,488627,893777.0,155439423.0
2016-12-09,5770,5770,5720,5770,277978,896885.0,155439423.0
2016-12-12,5770,5810,5750,5810,373239,903103.0,155439423.0
2016-12-13,5820,5830,5790,5820,342219,904657.0,155439423.0
2016-12-14,5840,5880,5800,5840,439117,907766.0,155439423.0
2016-12-15,5840,5840,5760,5830,290632,906212.0,155439423.0
2016-12-16,5850,5920,5820,5910,467282,918647.0,155439423.0
2016-12-19,5880,5980,5880,5880,294955,913984.0,155439423.0
2016-12-20,5910,5920,5860,5900,290121,917093.0,155439423.0
