현대로템(064350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-23,21600,21600,21150,21150,148611,1797750.0,85000000.0
2017-02-24,21300,21300,20400,20550,124778,1746750.0,85000000.0
2017-02-27,20550,20950,20450,20700,87787,1759500.0,85000000.0
2017-02-28,20700,20800,20200,20600,141907,1751000.0,85000000.0
2017-03-02,20800,21100,20300,20300,155557,1725500.0,85000000.0
2017-03-03,20300,20650,20050,20100,111781,1708500.0,85000000.0
2017-03-06,20100,20300,19600,19800,174271,1683000.0,85000000.0
2017-03-07,19750,20700,19750,20650,172283,1755250.0,85000000.0
2017-03-08,20600,20650,19950,19950,242033,1695750.0,85000000.0
2017-03-09,19900,20100,19700,19950,125523,1695750.0,85000000.0
2017-03-10,19800,20000,19600,19850,100936,1687250.0,85000000.0
2017-03-13,20050,20200,19800,20150,94099,1712750.0,85000000.0
2017-03-14,20200,20200,19800,19800,132332,1683000.0,85000000.0
2017-03-15,19850,20400,19800,20300,173327,1725500.0,85000000.0
2017-03-16,20350,20850,20300,20750,175662,1763750.0,85000000.0
2017-03-17,20600,21000,20600,20800,125216,1768000.0,85000000.0
2017-03-20,21000,21000,20450,20550,95593,1746750.0,85000000.0
2017-03-21,20700,21200,20550,21000,191754,1785000.0,85000000.0
2017-03-22,20850,21150,20700,20950,150840,1780750.0,85000000.0
2017-03-23,21150,21350,20850,20950,141248,1780750.0,85000000.0
2017-03-24,21000,21200,20550,20800,136876,1768000.0,85000000.0
2017-03-27,20800,20950,20400,20700,105799,1759500.0,85000000.0
2017-03-28,20800,21200,20750,20900,90990,1776500.0,85000000.0
2017-03-29,21050,21050,20600,20700,79567,1759500.0,85000000.0
2017-03-30,20600,20800,20300,20450,82568,1738250.0,85000000.0
2017-03-31,20200,21000,20200,20950,104974,1780750.0,85000000.0
2017-04-03,21050,21050,20750,20950,98004,1780750.0,85000000.0
2017-04-04,20850,20850,20500,20600,82691,1751000.0,85000000.0
2017-04-05,20750,20900,20500,20600,100662,1751000.0,85000000.0
2017-04-06,20600,21100,20400,21050,139639,1789250.0,85000000.0
2017-04-07,21150,22000,21000,21950,502697,1865750.0,85000000.0
2017-04-10,21850,22000,21300,21300,206501,1810500.0,85000000.0
2017-04-11,21350,21500,21000,21400,198894,1819000.0,85000000.0
2017-04-12,21500,22000,21450,21700,268083,1844500.0,85000000.0
2017-04-13,21850,21850,20750,20950,340944,1780750.0,85000000.0
2017-04-14,21000,21000,20300,20500,176532,1742500.0,85000000.0
2017-04-17,20350,20800,20350,20750,143087,1763750.0,85000000.0
2017-04-18,20800,20850,20550,20750,83940,1763750.0,85000000.0
2017-04-19,20650,20850,20050,20200,223868,1717000.0,85000000.0
2017-04-20,20250,20450,20000,20450,134602,1738250.0,85000000.0
2017-04-21,20450,20500,20150,20450,96484,1738250.0,85000000.0
2017-04-24,20400,20450,20050,20350,104373,1729750.0,85000000.0
2017-04-25,20400,20550,20250,20450,95675,1738250.0,85000000.0
2017-04-26,20500,21600,20500,21450,341537,1823250.0,85000000.0
2017-04-27,21200,21450,20850,21000,169998,1785000.0,85000000.0
2017-04-28,20800,21400,20650,20950,171673,1780750.0,85000000.0
2017-05-02,21000,21500,20950,21300,169179,1810500.0,85000000.0
2017-05-04,21200,21700,21200,21600,128291,1836000.0,85000000.0
2017-05-08,21600,21800,21250,21700,151298,1844500.0,85000000.0
2017-05-10,21850,22450,21550,22150,391185,1882750.0,85000000.0
2017-05-11,22000,22300,21800,22150,215988,1882750.0,85000000.0
2017-05-12,22150,22250,21750,21750,109678,1848750.0,85000000.0
2017-05-15,21750,22150,21450,21800,130858,1853000.0,85000000.0
2017-05-16,21800,21950,21400,21700,91912,1844500.0,85000000.0
2017-05-17,21500,21850,21250,21800,147212,1853000.0,85000000.0
2017-05-18,21450,21700,21250,21500,90591,1827500.0,85000000.0
2017-05-19,21500,22100,21400,21650,136473,1840250.0,85000000.0
2017-05-22,21600,21650,21000,21050,188728,1789250.0,85000000.0
2017-05-23,21050,21500,20850,21100,124267,1793500.0,85000000.0
2017-05-24,21400,21600,21150,21400,99825,1819000.0,85000000.0
2017-05-25,21400,22000,21200,21850,216560,1857250.0,85000000.0
2017-05-26,22200,22700,21900,22100,369525,1878500.0,85000000.0
2017-05-29,22150,22250,21750,21900,169055,1861500.0,85000000.0
2017-05-30,22000,22450,21800,22050,177711,1874250.0,85000000.0
2017-05-31,22150,22150,21650,21900,212805,1861500.0,85000000.0
2017-06-01,21800,22100,21450,22100,174478,1878500.0,85000000.0
2017-06-02,22100,22450,22000,22100,180019,1878500.0,85000000.0
2017-06-05,22200,22700,22000,22650,294337,1925250.0,85000000.0
2017-06-07,22600,22750,22050,22050,238447,1874250.0,85000000.0
2017-06-08,22050,22500,21700,22500,305756,1912500.0,85000000.0
2017-06-09,22600,22650,22200,22400,186696,1904000.0,85000000.0
2017-06-12,22500,22500,22050,22250,155402,1891250.0,85000000.0
2017-06-13,22050,22350,21950,22250,201830,1891250.0,85000000.0
2017-06-14,22150,22300,21950,22100,167357,1878500.0,85000000.0
2017-06-15,22000,23200,22000,22000,898432,1870000.0,85000000.0
2017-06-16,22050,22700,22000,22550,784745,1916750.0,85000000.0
2017-06-19,22550,22650,22250,22500,200279,1912500.0,85000000.0
2017-06-20,22450,22500,21550,21600,578347,1836000.0,85000000.0
2017-06-21,21550,21550,20750,20800,506763,1768000.0,85000000.0
2017-06-22,20800,20800,20300,20550,437388,1746750.0,85000000.0
2017-06-23,20650,21250,20500,21150,331048,1797750.0,85000000.0
2017-06-26,21100,21100,20600,20600,173653,1751000.0,85000000.0
2017-06-27,20500,20750,20400,20450,203965,1738250.0,85000000.0
2017-06-28,20500,20600,20200,20450,193562,1738250.0,85000000.0
2017-06-29,20750,21050,20600,20950,204758,1780750.0,85000000.0
2017-06-30,20800,20950,20500,20650,208856,1755250.0,85000000.0
2017-07-03,20550,20800,20250,20750,190852,1763750.0,85000000.0
2017-07-04,20800,20900,20400,20700,238292,1759500.0,85000000.0
2017-07-05,20500,20950,20450,20600,172738,1751000.0,85000000.0
2017-07-06,20500,20600,20050,20050,266784,1704250.0,85000000.0
2017-07-07,20000,20650,20000,20350,120597,1729750.0,85000000.0
2017-07-10,20550,20600,20050,20100,146543,1708500.0,85000000.0
2017-07-11,20100,20350,20000,20050,112513,1704250.0,85000000.0
2017-07-12,20100,20400,19850,19850,128073,1687250.0,85000000.0
2017-07-13,20000,20150,19600,19650,212158,1670250.0,85000000.0
2017-07-14,19650,19850,19600,19750,131569,1678750.0,85000000.0
2017-07-17,20000,20150,19600,19650,135653,1670250.0,85000000.0
2017-07-18,19700,19750,19150,19300,171718,1640500.0,85000000.0
2017-07-19,19400,19900,19400,19750,140512,1678750.0,85000000.0
2017-07-20,19800,19950,19450,19650,120346,1670250.0,85000000.0
2017-07-21,19600,19900,19600,19800,88716,1683000.0,85000000.0
2017-07-24,20000,20000,19600,19750,80372,1678750.0,85000000.0
2017-07-25,19950,19950,19350,19600,182727,1666000.0,85000000.0
2017-07-26,19750,19800,19400,19650,136973,1670250.0,85000000.0
2017-07-27,19700,19900,19500,19550,144623,1661750.0,85000000.0
2017-07-28,19600,19600,19100,19300,223607,1640500.0,85000000.0
2017-07-31,19150,19450,18750,18750,256079,1593750.0,85000000.0
2017-08-01,18700,19150,18700,18850,203308,1602250.0,85000000.0
2017-08-02,18900,19000,18450,18450,223812,1568250.0,85000000.0
2017-08-03,18400,18550,17900,18150,252672,1542750.0,85000000.0
2017-08-04,18100,18450,18100,18400,136447,1564000.0,85000000.0
2017-08-07,18350,19100,18250,19100,273425,1623500.0,85000000.0
2017-08-08,19100,19100,18450,18550,282884,1576750.0,85000000.0
2017-08-09,18400,18700,18400,18500,102974,1572500.0,85000000.0
2017-08-10,18500,18900,18400,18800,133539,1598000.0,85000000.0
2017-08-11,18550,18750,18400,18600,132148,1581000.0,85000000.0
2017-08-14,18600,18700,18250,18300,60931,1555500.0,85000000.0
2017-08-16,18250,18350,18000,18050,101519,1534250.0,85000000.0
2017-08-17,18000,18250,18000,18150,82588,1542750.0,85000000.0
2017-08-18,17950,18250,17950,18050,66948,1534250.0,85000000.0
2017-08-21,18000,18150,17900,18000,56582,1530000.0,85000000.0
2017-08-22,18150,18350,17900,17950,94966,1525750.0,85000000.0
2017-08-23,18000,18100,17800,17850,79082,1517250.0,85000000.0
2017-08-24,17800,17900,17550,17700,111473,1504500.0,85000000.0
2017-08-25,17750,18150,17700,18150,94409,1542750.0,85000000.0
2017-08-28,18250,18300,18050,18250,45177,1551250.0,85000000.0
2017-08-29,18300,18300,17900,18150,89792,1542750.0,85000000.0
2017-08-30,18200,18250,17900,18050,57483,1534250.0,85000000.0
2017-08-31,18050,18550,17700,18500,156813,1572500.0,85000000.0
2017-09-01,18250,18550,18050,18100,146403,1538500.0,85000000.0
2017-09-04,17650,17950,17550,17750,98251,1508750.0,85000000.0
2017-09-05,17950,17950,17650,17650,91395,1500250.0,85000000.0
2017-09-06,17700,17750,17250,17300,205454,1470500.0,85000000.0
2017-09-07,17250,17550,17250,17300,105014,1470500.0,85000000.0
2017-09-08,17400,17600,17350,17500,50735,1487500.0,85000000.0
2017-09-11,17650,17850,17450,17650,110126,1500250.0,85000000.0
2017-09-12,17700,17800,17450,17700,56414,1504500.0,85000000.0
2017-09-13,17600,17650,17300,17350,84156,1474750.0,85000000.0
2017-09-14,17250,17700,17200,17700,160038,1504500.0,85000000.0
2017-09-15,17700,17900,17450,17900,108247,1521500.0,85000000.0
2017-09-18,17800,18200,17700,18150,110721,1542750.0,85000000.0
2017-09-19,18000,18350,18000,18050,83806,1534250.0,85000000.0
2017-09-20,18100,18250,17700,17700,75831,1504500.0,85000000.0
2017-09-21,17550,17650,17350,17400,86776,1479000.0,85000000.0
2017-09-22,17300,17650,17200,17250,94124,1466250.0,85000000.0
2017-09-25,17200,17400,16650,16650,99067,1415250.0,85000000.0
2017-09-26,16600,17900,16600,17800,151924,1513000.0,85000000.0
2017-09-27,17550,17800,17450,17450,39803,1483250.0,85000000.0
2017-09-28,17200,17650,17100,17650,65875,1500250.0,85000000.0
2017-09-29,17800,17800,17450,17700,44191,1504500.0,85000000.0
2017-10-10,17650,17750,17100,17100,95753,1453500.0,85000000.0
2017-10-11,16900,17250,16900,17000,79565,1445000.0,85000000.0
2017-10-12,17000,17300,16900,17300,99538,1470500.0,85000000.0
2017-10-13,17250,17400,17100,17350,73998,1474750.0,85000000.0
2017-10-16,17300,17650,17200,17650,71759,1500250.0,85000000.0
2017-10-17,17700,17750,17000,17250,110772,1466250.0,85000000.0
2017-10-18,17150,17750,17150,17650,100987,1500250.0,85000000.0
2017-10-19,17750,18400,17700,18050,155002,1534250.0,85000000.0
2017-10-20,18050,18300,17900,17900,56908,1521500.0,85000000.0
2017-10-23,17750,17950,17250,17300,148146,1470500.0,85000000.0
2017-10-24,17300,17650,17300,17650,41205,1500250.0,85000000.0
2017-10-25,17600,17700,17300,17550,54798,1491750.0,85000000.0
2017-10-26,17550,17800,17500,17800,72762,1513000.0,85000000.0
2017-10-27,17600,17950,17600,17750,105537,1508750.0,85000000.0
2017-10-30,17750,19200,17500,19000,482072,1615000.0,85000000.0
2017-10-31,19150,19800,18750,19600,554707,1666000.0,85000000.0
2017-11-01,19300,19800,19100,19450,231600,1653250.0,85000000.0
2017-11-02,19500,19500,19100,19250,117053,1636250.0,85000000.0
2017-11-03,19400,19600,19150,19250,110450,1636250.0,85000000.0
2017-11-06,19400,19600,19300,19550,113112,1661750.0,85000000.0
2017-11-07,19550,20000,19550,19800,148861,1683000.0,85000000.0
2017-11-08,19800,20000,19550,19900,149323,1691500.0,85000000.0
2017-11-09,20050,20050,19600,19900,117275,1691500.0,85000000.0
2017-11-10,19750,19900,19350,19850,126507,1687250.0,85000000.0
2017-11-13,19750,19850,19450,19550,71473,1661750.0,85000000.0
2017-11-14,19550,19800,19400,19800,100562,1683000.0,85000000.0
2017-11-15,19800,19800,19400,19550,77758,1661750.0,85000000.0
2017-11-16,19650,19650,19250,19350,57952,1644750.0,85000000.0
2017-11-17,19350,19650,19150,19250,85671,1636250.0,85000000.0
2017-11-20,19300,19450,19050,19050,91738,1619250.0,85000000.0
2017-11-21,19000,19300,18550,18750,136539,1593750.0,85000000.0
2017-11-22,18750,19000,18550,18650,119268,1585250.0,85000000.0
2017-11-23,18700,19000,18650,18700,56477,1589500.0,85000000.0
2017-11-24,18750,18950,18650,18750,47670,1593750.0,85000000.0
2017-11-27,18750,18950,18350,18400,115051,1564000.0,85000000.0
2017-11-28,18500,18850,18250,18600,82260,1581000.0,85000000.0
2017-11-29,18600,18850,18600,18800,76368,1598000.0,85000000.0
2017-11-30,19100,19100,18650,18850,98010,1602250.0,85000000.0
2017-12-01,18950,18950,18550,18650,100586,1585250.0,85000000.0
2017-12-04,19900,19950,18850,18950,290562,1610750.0,85000000.0
2017-12-05,19250,19350,18900,19350,159286,1644750.0,85000000.0
2017-12-06,19700,19700,18700,18750,180002,1593750.0,85000000.0
2017-12-07,18800,19100,18600,19050,138901,1619250.0,85000000.0
2017-12-08,19350,19350,18700,18950,131475,1610750.0,85000000.0
2017-12-11,19100,19300,18800,19300,134509,1640500.0,85000000.0
2017-12-12,19200,19350,19050,19200,94175,1632000.0,85000000.0
2017-12-13,19100,19700,19100,19650,156539,1670250.0,85000000.0
2017-12-14,19700,19800,18000,18000,256665,1530000.0,85000000.0
2017-12-15,19000,19300,18950,19300,177340,1640500.0,85000000.0
2017-12-18,19250,19300,18900,19050,76980,1619250.0,85000000.0
2017-12-19,18900,19250,18800,18900,55373,1606500.0,85000000.0
2017-12-20,18800,19050,18750,19000,62248,1615000.0,85000000.0
2017-12-21,18850,19100,18250,19050,75036,1619250.0,85000000.0
2017-12-22,18850,19100,18600,19000,70641,1615000.0,85000000.0
2017-12-26,19150,19400,18950,19250,88850,1636250.0,85000000.0
2017-12-27,18950,19050,18550,18800,68311,1598000.0,85000000.0
2017-12-28,18750,18950,18700,18750,44304,1593750.0,85000000.0
2018-01-02,18750,19050,18700,18850,65357,1602250.0,85000000.0
2018-01-03,18700,19000,18700,18850,90513,1602250.0,85000000.0
2018-01-04,19000,19350,18800,19000,117514,1615000.0,85000000.0
2018-01-05,19000,19500,19000,19250,104010,1636250.0,85000000.0
2018-01-08,19450,19500,18750,18950,100982,1610750.0,85000000.0
2018-01-09,18950,18950,18650,18700,82589,1589500.0,85000000.0
2018-01-10,18700,19050,18700,18900,93980,1606500.0,85000000.0
2018-01-11,18900,19050,18650,18700,95130,1589500.0,85000000.0
2018-01-12,17400,17600,16950,17150,4165872,1457750.0,85000000.0
2018-01-15,17300,17300,16900,16950,374420,1440750.0,85000000.0
2018-01-16,17000,17150,16800,16900,317355,1436500.0,85000000.0
2018-01-17,16850,16950,16700,16800,297614,1428000.0,85000000.0
2018-01-18,16800,17200,16800,17050,239077,1449250.0,85000000.0
2018-01-19,16900,17000,16750,16750,259024,1423750.0,85000000.0
2018-01-22,16800,17050,16750,16850,242203,1432250.0,85000000.0
2018-01-23,16850,16950,16750,16850,233198,1432250.0,85000000.0
2018-01-24,16850,17200,16850,17150,245273,1457750.0,85000000.0
2018-01-25,17100,17550,17050,17300,346175,1470500.0,85000000.0
2018-01-26,17500,17500,17200,17300,236151,1470500.0,85000000.0
2018-01-29,17350,17400,17100,17100,260164,1453500.0,85000000.0
2018-01-30,17100,17250,16950,16950,287898,1440750.0,85000000.0
2018-01-31,16750,17300,16700,17150,305682,1457750.0,85000000.0
2018-02-01,17100,17250,17050,17200,187981,1462000.0,85000000.0
2018-02-02,17100,17200,16800,16950,220780,1440750.0,85000000.0
2018-02-05,16850,16850,16100,16150,509303,1372750.0,85000000.0
2018-02-06,15650,16000,15400,15750,489811,1338750.0,85000000.0
2018-02-07,15800,15950,15450,15450,240362,1313250.0,85000000.0
2018-02-08,15500,15750,15350,15550,227102,1321750.0,85000000.0
2018-02-09,15200,15550,15000,15350,223144,1304750.0,85000000.0
2018-02-12,15300,15550,15200,15400,138652,1309000.0,85000000.0
2018-02-13,15300,15500,14850,15000,227978,1275000.0,85000000.0
2018-02-14,15050,15250,14800,15000,167971,1275000.0,85000000.0
2018-02-19,15200,15300,15050,15250,140401,1296250.0,85000000.0
2018-02-20,15200,15400,15050,15050,118577,1279250.0,85000000.0
2018-02-21,15100,15300,15000,15150,107796,1287750.0,85000000.0
2018-02-22,15050,15200,15000,15100,101995,1283500.0,85000000.0
2018-02-23,15250,15600,15100,15500,143307,1317500.0,85000000.0
2018-02-26,15600,15650,15450,15500,144881,1317500.0,85000000.0
2018-02-27,15550,15750,15450,15600,124561,1326000.0,85000000.0
2018-02-28,15450,15650,15350,15450,128184,1313250.0,85000000.0
2018-03-02,15700,15800,15300,15450,158919,1313250.0,85000000.0
2018-03-05,15600,15900,15500,15750,237004,1338750.0,85000000.0
2018-03-06,15800,16150,15700,15850,186369,1347250.0,85000000.0
2018-03-07,16250,16450,15800,15800,330083,1343000.0,85000000.0
2018-03-08,15900,15900,15300,15500,319677,1317500.0,85000000.0
2018-03-09,15800,16350,15700,16050,694825,1364250.0,85000000.0
2018-03-12,16300,16450,15900,15950,546130,1355750.0,85000000.0
2018-03-13,15950,16050,15600,15600,464883,1326000.0,85000000.0
2018-03-14,15500,15650,15400,15500,226317,1317500.0,85000000.0
2018-03-15,15550,15650,15300,15550,159659,1321750.0,85000000.0
2018-03-16,15500,15700,15350,15450,293642,1313250.0,85000000.0
2018-03-19,15450,15950,15450,15600,265725,1326000.0,85000000.0
2018-03-20,15600,15800,15450,15500,151555,1317500.0,85000000.0
2018-03-21,15500,15700,15400,15600,157892,1326000.0,85000000.0
2018-03-22,15600,16050,15600,15750,288253,1338750.0,85000000.0
2018-03-23,15500,15550,15050,15100,305683,1283500.0,85000000.0
2018-03-26,15100,15400,15100,15400,131427,1309000.0,85000000.0
2018-03-27,15400,16050,15350,16050,325645,1364250.0,85000000.0
2018-03-28,15900,15950,15700,15800,226524,1343000.0,85000000.0
2018-03-29,15950,15950,15450,15650,181288,1330250.0,85000000.0
2018-03-30,15800,15850,15550,15800,158284,1343000.0,85000000.0
2018-04-02,15800,16000,15550,15800,209974,1343000.0,85000000.0
2018-04-03,15700,16000,15550,15850,156094,1347250.0,85000000.0
2018-04-04,16300,17100,16250,16600,1004986,1411000.0,85000000.0
2018-04-05,16850,17100,16400,17000,520310,1445000.0,85000000.0
2018-04-06,16650,17050,16500,16700,381566,1419500.0,85000000.0
2018-04-09,16700,16950,16550,16850,181653,1432250.0,85000000.0
2018-04-10,16850,17000,16600,17000,239253,1445000.0,85000000.0
2018-04-11,16950,17100,16800,17050,207217,1449250.0,85000000.0
2018-04-12,16950,17000,16700,16700,171765,1419500.0,85000000.0
2018-04-13,16600,17100,16600,17100,271679,1453500.0,85000000.0
2018-04-16,17200,17750,17150,17700,426328,1504500.0,85000000.0
2018-04-17,17900,17900,17500,17650,372883,1500250.0,85000000.0
2018-04-18,17900,18400,17750,18200,492237,1547000.0,85000000.0
2018-04-19,18650,18700,18150,18200,532004,1547000.0,85000000.0
2018-04-20,18700,18750,18050,18500,334147,1572500.0,85000000.0
2018-04-23,19500,21550,19200,19950,3036339,1695750.0,85000000.0
2018-04-24,20400,20700,19000,20100,1266561,1708500.0,85000000.0
2018-04-25,20000,20900,19300,19500,695132,1657500.0,85000000.0
2018-04-26,19350,20200,19100,19700,627678,1674500.0,85000000.0
2018-04-27,20300,22650,19250,20550,4958797,1746750.0,85000000.0
2018-04-30,24500,26700,24100,26700,11232336,2269500.0,85000000.0
2018-05-02,28750,34700,28600,32600,18670217,2771000.0,85000000.0
2018-05-03,28450,29600,25900,27000,25997078,2295000.0,85000000.0
2018-05-04,27400,33150,26950,31800,22579694,2703000.0,85000000.0
2018-05-08,30250,33800,29900,31650,14579476,2690250.0,85000000.0
2018-05-09,32950,34550,29900,33850,19345621,2877250.0,85000000.0
2018-05-10,37150,37150,33200,33650,4234634,2860250.0,85000000.0
2018-05-11,32500,34350,31500,34350,2641532,2919750.0,85000000.0
2018-05-14,35300,40150,35300,40050,4645879,3404250.0,85000000.0
2018-05-15,38800,40900,37000,40150,11415264,3412750.0,85000000.0
2018-05-16,35750,38700,33300,33850,13631799,2877250.0,85000000.0
2018-05-17,33900,37150,33850,35100,8185949,2983500.0,85000000.0
2018-05-18,35650,36850,34050,36800,4923482,3128000.0,85000000.0
2018-05-21,36300,36850,35100,36100,3416889,3068500.0,85000000.0
2018-05-23,34450,37200,33000,35550,5529814,3021750.0,85000000.0
2018-05-24,36250,36300,33550,34650,2961087,2945250.0,85000000.0
2018-05-25,28000,30300,26500,28000,10079385,2380000.0,85000000.0
2018-05-28,35900,36400,35250,36400,3131890,3094000.0,85000000.0
2018-05-29,38200,41700,36650,38750,15113382,3293750.0,85000000.0
2018-05-30,40650,41350,39100,40100,6512522,3408500.0,85000000.0
2018-05-31,39500,39900,37150,38650,7359146,3285250.0,85000000.0
2018-06-01,39750,44300,38100,40250,22001937,3421250.0,85000000.0
2018-06-04,44300,45500,40350,40550,11881814,3446750.0,85000000.0
2018-06-05,36250,39100,36250,38850,22245556,3302250.0,85000000.0
2018-06-07,38350,39350,37250,37950,7716867,3225750.0,85000000.0
2018-06-08,39250,39550,36100,36600,8369729,3111000.0,85000000.0
2018-06-11,36700,38550,35950,38400,6441650,3264000.0,85000000.0
2018-06-12,38650,39750,34800,36600,12616070,3111000.0,85000000.0
2018-06-14,34850,35000,31400,32000,8252137,2720000.0,85000000.0
2018-06-15,32500,33600,31700,32450,6990987,2758250.0,85000000.0
2018-06-18,32300,33550,31800,32800,4715326,2788000.0,85000000.0
2018-06-19,33050,33500,30900,31100,4483046,2643500.0,85000000.0
2018-06-20,31100,32200,30350,32150,4142048,2732750.0,85000000.0
2018-06-21,31900,32250,30250,30450,3202594,2588250.0,85000000.0
2018-06-22,31150,31400,28550,29650,4318210,2520250.0,85000000.0
2018-06-25,29300,31250,28850,30250,3897210,2571250.0,85000000.0
2018-06-26,30850,32550,28950,29200,7147044,2482000.0,85000000.0
2018-06-27,29850,30700,28400,29000,4345668,2465000.0,85000000.0
2018-06-28,28850,29450,27150,27300,3692093,2320500.0,85000000.0
2018-06-29,28300,28500,26800,28050,3848704,2384250.0,85000000.0
2018-07-02,28100,28100,25400,25550,3464850,2171750.0,85000000.0
2018-07-03,26050,26350,24850,26200,3415898,2227000.0,85000000.0
2018-07-04,26000,26450,25700,25850,1936076,2197250.0,85000000.0
2018-07-05,25850,26000,24500,24950,2372173,2120750.0,85000000.0
2018-07-06,25200,26350,24450,26050,3657462,2214250.0,85000000.0
2018-07-09,24700,25050,23200,23400,3472571,1989000.0,85000000.0
2018-07-10,23950,24500,23850,24000,1997567,2040000.0,85000000.0
2018-07-11,24000,26450,23800,25900,5859169,2201500.0,85000000.0
2018-07-12,26150,26550,25150,25300,3216039,2150500.0,85000000.0
2018-07-13,25850,26550,25500,26150,2718196,2222750.0,85000000.0
2018-07-16,26750,26800,25800,26100,1868329,2218500.0,85000000.0
2018-07-17,26100,26250,25350,25500,1251110,2167500.0,85000000.0
2018-07-18,25450,25500,23850,24050,2179799,2044250.0,85000000.0
2018-07-19,24000,25050,23350,23950,2081894,2035750.0,85000000.0
2018-07-20,24700,24950,23600,23950,2404409,2035750.0,85000000.0
2018-07-23,23650,23700,22800,22800,1674533,1938000.0,85000000.0
2018-07-24,23350,28150,23300,27100,13644316,2303500.0,85000000.0
2018-07-25,27500,27950,26150,26500,6248626,2252500.0,85000000.0
2018-07-26,26900,28550,26600,27550,5019581,2341750.0,85000000.0
2018-07-27,27850,28700,27250,27300,3098243,2320500.0,85000000.0
2018-07-30,27600,29200,27500,28250,4524356,2401250.0,85000000.0
2018-07-31,28950,29200,26750,27200,3805684,2312000.0,85000000.0
2018-08-01,27500,28200,27150,27600,2711892,2346000.0,85000000.0
2018-08-02,27350,27900,26650,27200,2347170,2312000.0,85000000.0
2018-08-03,27450,27550,27050,27100,1548317,2303500.0,85000000.0
2018-08-06,26450,26950,26000,26500,1532490,2252500.0,85000000.0
2018-08-07,26900,26900,26100,26500,1003338,2252500.0,85000000.0
2018-08-08,26550,27700,26300,26900,2502429,2286500.0,85000000.0
2018-08-09,26650,27000,26350,26600,1444275,2261000.0,85000000.0
2018-08-10,28150,28700,27350,27800,7301917,2363000.0,85000000.0
2018-08-13,28450,29800,26600,27100,10298810,2303500.0,85000000.0
2018-08-14,27350,28000,26700,28000,3226303,2380000.0,85000000.0
2018-08-16,30200,31400,29500,30000,7890644,2550000.0,85000000.0
2018-08-17,30000,31350,29600,31250,3414181,2656250.0,85000000.0
2018-08-20,31100,32150,30800,31450,3780127,2673250.0,85000000.0
2018-08-21,31850,32350,31100,31550,3237555,2681750.0,85000000.0
2018-08-22,31250,31400,30200,30800,3026603,2618000.0,85000000.0
2018-08-23,30700,31450,30350,30850,2651192,2622250.0,85000000.0
2018-08-24,31300,31300,30550,31050,1854311,2639250.0,85000000.0
2018-08-27,28300,29000,27300,27450,7069043,2333250.0,85000000.0
2018-08-28,27500,27900,26750,26900,3102434,2286500.0,85000000.0
2018-08-29,26650,27100,26350,26750,1759480,2273750.0,85000000.0
2018-08-30,27100,27900,26900,27050,2948149,2299250.0,85000000.0
2018-08-31,26750,27350,26350,27250,1789287,2316250.0,85000000.0
2018-09-03,28200,28200,27500,27700,2303382,2354500.0,85000000.0
2018-09-04,27650,28150,27350,27950,1918592,2375750.0,85000000.0
2018-09-05,28400,28450,27750,27950,2077875,2375750.0,85000000.0
2018-09-06,28500,29900,27200,27850,6216143,2367250.0,85000000.0
2018-09-07,28250,29550,28050,29500,3992315,2507500.0,85000000.0
2018-09-10,30400,31100,30050,31100,4359753,2643500.0,85000000.0
2018-09-11,31900,32000,30700,31050,3288096,2639250.0,85000000.0
2018-09-12,31350,31450,29950,31250,2876081,2656250.0,85000000.0
2018-09-13,31150,31350,30700,31000,1657870,2635000.0,85000000.0
2018-09-14,31200,31850,30600,31550,3042416,2681750.0,85000000.0
2018-09-17,32150,32150,31000,31600,3770932,2686000.0,85000000.0
2018-09-18,31500,31850,30650,30850,3431659,2622250.0,85000000.0
2018-09-19,31000,31800,29350,30150,6747111,2562750.0,85000000.0
2018-09-20,31450,31650,29850,30350,4037963,2579750.0,85000000.0
2018-09-21,30350,32500,30050,32450,6477907,2758250.0,85000000.0
2018-09-27,32650,32850,31550,31600,3723865,2686000.0,85000000.0
2018-09-28,31550,31550,30250,30500,2814649,2592500.0,85000000.0
2018-10-01,30950,31800,30600,30900,2451129,2626500.0,85000000.0
2018-10-02,30500,32150,30450,31300,2853466,2660500.0,85000000.0
2018-10-04,32500,32900,31800,32500,4296475,2762500.0,85000000.0
2018-10-05,32100,32500,31350,31600,2405962,2686000.0,85000000.0
2018-10-08,31450,32100,30950,31800,1920478,2703000.0,85000000.0
2018-10-10,31050,31300,26850,27050,4867261,2299250.0,85000000.0
2018-10-11,25200,26600,24600,25300,3652567,2150500.0,85000000.0
2018-10-12,25400,26450,24950,26200,2380105,2227000.0,85000000.0
2018-10-15,26200,28100,26050,27000,3198520,2295000.0,85000000.0
2018-10-16,27350,27550,26800,27050,1537143,2299250.0,85000000.0
2018-10-17,27500,28200,27200,27750,1856049,2358750.0,85000000.0
2018-10-18,28200,28450,27300,27500,1267025,2337500.0,85000000.0
2018-10-19,27500,28150,27300,27850,1448864,2367250.0,85000000.0
2018-10-22,27050,27100,26050,26400,1551368,2244000.0,85000000.0
2018-10-23,26600,26950,25800,26100,1378770,2218500.0,85000000.0
2018-10-24,26250,26450,24650,24850,1820489,2112250.0,85000000.0
2018-10-25,24100,25150,23850,24500,1805957,2082500.0,85000000.0
