제주항공(089590),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-07-20,38700,38700,37800,38050,74054,1002875.0,26356758.0
2017-07-21,38300,38300,37500,38050,70369,1002875.0,26356758.0
2017-07-24,38300,38350,38050,38250,68987,1008146.0,26356758.0
2017-07-25,38500,38750,37700,38000,93549,1001557.0,26356758.0
2017-07-26,37950,37950,36150,36600,153718,964657.0,26356758.0
2017-07-27,36500,37350,35950,37100,76376,977836.0,26356758.0
2017-07-28,37100,37200,36200,36500,57149,962022.0,26356758.0
2017-07-31,36050,36600,35700,35800,67841,943572.0,26356758.0
2017-08-01,35750,37150,35750,36900,87379,972564.0,26356758.0
2017-08-02,37000,38200,36950,37850,69932,997603.0,26356758.0
2017-08-03,38450,38500,36650,36750,169350,968611.0,26356758.0
2017-08-04,37900,38750,37400,37850,255155,997603.0,26356758.0
2017-08-07,38200,38250,37600,37850,89789,997603.0,26356758.0
2017-08-08,38000,39550,38000,39500,341678,1041092.0,26356758.0
2017-08-09,39350,39950,38900,39200,150200,1033185.0,26356758.0
2017-08-10,39000,39400,37750,39100,91761,1030549.0,26356758.0
2017-08-11,38500,38850,37600,38250,95441,1008146.0,26356758.0
2017-08-14,38400,38700,37600,38050,67804,1002875.0,26356758.0
2017-08-16,38000,38850,38000,38250,65816,1008146.0,26356758.0
2017-08-17,38250,38850,37600,38850,88393,1023960.0,26356758.0
2017-08-18,38500,39000,37750,38550,78381,1016053.0,26356758.0
2017-08-21,38550,38900,37500,38750,145537,1021324.0,26356758.0
2017-08-22,38800,38950,38000,38250,89547,1008146.0,26356758.0
2017-08-23,38450,39000,38400,39000,74969,1027914.0,26356758.0
2017-08-24,39100,39700,38550,38700,78704,1020007.0,26356758.0
2017-08-25,38850,38950,38250,38450,42203,1013417.0,26356758.0
2017-08-28,38500,38700,37900,38000,49892,1001557.0,26356758.0
2017-08-29,37850,38100,37500,37950,59380,1000239.0,26356758.0
2017-08-30,38000,38050,37550,38050,56279,1002875.0,26356758.0
2017-08-31,37700,38000,37300,37300,72728,983107.0,26356758.0
2017-09-01,37300,37950,37300,37700,73046,993650.0,26356758.0
2017-09-04,36400,37450,36400,36700,64770,967293.0,26356758.0
2017-09-05,36950,37700,36850,37650,71755,992332.0,26356758.0
2017-09-06,37500,38400,37050,38400,74238,1012100.0,26356758.0
2017-09-07,38300,38750,37950,38400,58804,1012100.0,26356758.0
2017-09-08,38400,38850,38250,38700,52385,1020007.0,26356758.0
2017-09-11,38700,39250,38500,38650,45755,1018689.0,26356758.0
2017-09-12,38750,38750,38050,38100,62567,1004192.0,26356758.0
2017-09-13,38250,38700,37500,38600,58084,1017371.0,26356758.0
2017-09-14,38700,38800,37850,37850,51390,997603.0,26356758.0
2017-09-15,37050,38300,37050,38150,44431,1005510.0,26356758.0
2017-09-18,38150,38150,37450,37900,39931,998921.0,26356758.0
2017-09-19,37500,37900,37250,37550,49202,989696.0,26356758.0
2017-09-20,37600,37700,37100,37150,48267,979154.0,26356758.0
2017-09-21,37150,37200,36250,36350,57899,958068.0,26356758.0
2017-09-22,36050,36350,35400,35450,59407,934347.0,26356758.0
2017-09-25,35450,35850,34400,35250,70465,929076.0,26356758.0
2017-09-26,34300,36400,34300,36400,66307,959386.0,26356758.0
2017-09-27,36550,36550,35600,35950,27676,947525.0,26356758.0
2017-09-28,36350,36350,34850,35000,61901,922487.0,26356758.0
2017-09-29,35050,36000,35050,36000,58124,948843.0,26356758.0
2017-10-10,36000,36550,35700,35750,69107,942254.0,26356758.0
2017-10-11,35550,36000,35150,35250,46608,929076.0,26356758.0
2017-10-12,35700,35700,34950,35050,35670,923804.0,26356758.0
2017-10-13,34900,35700,34200,34850,94060,918533.0,26356758.0
2017-10-16,35200,35250,34400,34600,71113,911944.0,26356758.0
2017-10-17,34900,34950,34200,34200,48480,901401.0,26356758.0
2017-10-18,34300,34650,33900,34150,56883,900083.0,26356758.0
2017-10-19,34050,34600,33950,34600,38701,911944.0,26356758.0
2017-10-20,34450,34500,33350,33700,127922,888223.0,26356758.0
2017-10-23,33700,33750,32800,33650,87977,886905.0,26356758.0
2017-10-24,33600,33850,33100,33600,55786,885587.0,26356758.0
2017-10-25,33800,34200,33500,33600,74983,885587.0,26356758.0
2017-10-26,33600,35000,33550,34800,136240,917215.0,26356758.0
2017-10-27,35100,35900,34750,35000,118411,922487.0,26356758.0
2017-10-30,35200,35700,35000,35050,39077,923804.0,26356758.0
2017-10-31,35100,35450,34900,35250,61640,929076.0,26356758.0
2017-11-01,35500,35550,34050,34050,140206,897448.0,26356758.0
2017-11-02,34100,34250,32000,32350,311469,852641.0,26356758.0
2017-11-03,32700,33000,32100,32900,160482,867137.0,26356758.0
2017-11-06,32950,33200,32350,32950,122003,868455.0,26356758.0
2017-11-07,33000,34200,32550,34100,151421,898765.0,26356758.0
2017-11-08,34100,34400,33450,33850,128993,892176.0,26356758.0
2017-11-09,34000,34100,33500,33850,82491,892176.0,26356758.0
2017-11-10,34200,34250,33500,33850,67363,892176.0,26356758.0
2017-11-13,33950,34150,33800,33850,50502,892176.0,26356758.0
2017-11-14,33850,33900,33250,33750,64172,889541.0,26356758.0
2017-11-15,33800,34000,33400,33400,83556,880316.0,26356758.0
2017-11-16,33400,33950,33200,33800,35897,890858.0,26356758.0
2017-11-17,34250,35600,34100,35500,225143,935665.0,26356758.0
2017-11-20,35750,36700,35050,36400,155031,959386.0,26356758.0
2017-11-21,36100,36750,35000,35250,103454,929076.0,26356758.0
2017-11-22,35450,35650,34550,34900,79418,919851.0,26356758.0
2017-11-23,35150,36200,34950,36200,95483,954115.0,26356758.0
2017-11-24,36450,36450,35600,35800,79065,943572.0,26356758.0
2017-11-27,36300,36300,35050,35550,69818,936983.0,26356758.0
2017-11-28,35550,37800,35550,37500,253015,988378.0,26356758.0
2017-11-29,38050,38650,37750,38200,228421,1006828.0,26356758.0
2017-11-30,38450,38450,36350,36800,121685,969929.0,26356758.0
2017-12-01,36800,37100,35600,36450,56600,960704.0,26356758.0
2017-12-04,36400,36500,35700,36000,63049,948843.0,26356758.0
2017-12-05,36200,36300,35200,36000,58264,948843.0,26356758.0
2017-12-06,35750,36300,35400,35550,60975,936983.0,26356758.0
2017-12-07,35400,35700,34700,35150,57404,926440.0,26356758.0
2017-12-08,34950,35200,33950,35050,93692,923804.0,26356758.0
2017-12-11,35150,35200,34100,34250,72677,902719.0,26356758.0
2017-12-12,34550,34600,33550,34000,63289,896130.0,26356758.0
2017-12-13,34000,35350,33800,35150,81986,926440.0,26356758.0
2017-12-14,35250,36350,34700,35800,82696,943572.0,26356758.0
2017-12-15,35800,35950,35150,35800,37636,943572.0,26356758.0
2017-12-18,35650,35650,35050,35050,29371,923804.0,26356758.0
2017-12-19,35050,35400,34650,35150,54643,926440.0,26356758.0
2017-12-20,35150,36000,34700,36000,58676,948843.0,26356758.0
2017-12-21,35900,35900,35100,35550,53371,936983.0,26356758.0
2017-12-22,35450,35500,34750,35500,34647,935665.0,26356758.0
2017-12-26,35500,36000,35250,35500,32542,935665.0,26356758.0
2017-12-27,35300,35550,34900,35350,20667,931711.0,26356758.0
2017-12-28,35700,35700,34900,35350,24618,931711.0,26356758.0
2018-01-02,35400,36800,35150,36800,89461,969929.0,26356758.0
2018-01-03,36800,36800,35700,36000,62075,948843.0,26356758.0
2018-01-04,35700,35800,34350,34900,85178,919851.0,26356758.0
2018-01-05,34900,35000,33950,34400,91994,906672.0,26356758.0
2018-01-08,34450,35150,34450,35000,48612,922487.0,26356758.0
2018-01-09,35000,35050,34250,34400,41583,906672.0,26356758.0
2018-01-10,34450,34600,34150,34300,41070,904037.0,26356758.0
2018-01-11,34350,34950,33650,34950,98435,921169.0,26356758.0
2018-01-12,34600,35000,34200,34350,53465,905355.0,26356758.0
2018-01-15,34350,35000,34150,34900,63973,919851.0,26356758.0
2018-01-16,35400,36400,35150,35600,154916,938301.0,26356758.0
2018-01-17,35600,35600,34800,35400,66697,933029.0,26356758.0
2018-01-18,35400,35600,34750,34750,83471,915897.0,26356758.0
2018-01-19,34850,35300,34750,35100,75863,925122.0,26356758.0
2018-01-22,35200,35250,34750,34850,47032,918533.0,26356758.0
2018-01-23,34850,35150,34800,34950,29669,921169.0,26356758.0
2018-01-24,35300,38400,35250,38200,308594,1006828.0,26356758.0
2018-01-25,38500,38550,37650,38350,163070,1010782.0,26356758.0
2018-01-26,38050,39550,38050,39300,248486,1035821.0,26356758.0
2018-01-29,39500,40350,38950,39350,175698,1037138.0,26356758.0
2018-01-30,39250,39950,38050,38500,111381,1014735.0,26356758.0
2018-01-31,38550,39400,38500,38600,84375,1017371.0,26356758.0
2018-02-01,39250,39300,38600,39000,46457,1027914.0,26356758.0
2018-02-02,39000,39400,38800,39100,70713,1030549.0,26356758.0
2018-02-05,37900,38700,37200,38150,82433,1005510.0,26356758.0
2018-02-06,36400,40000,36350,38850,253221,1023960.0,26356758.0
2018-02-07,40400,41550,39200,39400,256116,1038456.0,26356758.0
2018-02-08,40400,40900,39750,40650,176255,1071402.0,26356758.0
2018-02-09,39600,44000,39450,43750,426207,1153108.0,26356758.0
2018-02-12,43950,45200,43750,43750,241032,1153108.0,26356758.0
2018-02-13,45250,45250,42500,43000,149168,1133341.0,26356758.0
2018-02-14,43000,44250,41800,42750,136086,1126751.0,26356758.0
2018-02-19,43750,44050,42750,43100,122262,1135976.0,26356758.0
2018-02-20,42900,43550,42200,42500,68514,1120162.0,26356758.0
2018-02-21,43150,43150,42050,42500,41989,1120162.0,26356758.0
2018-02-22,42500,43950,42100,42200,129549,1112255.0,26356758.0
2018-02-23,42250,43700,41800,43500,96469,1146519.0,26356758.0
2018-02-26,44350,44400,42150,43050,92512,1134658.0,26356758.0
2018-02-27,43150,43450,42200,42750,74655,1126751.0,26356758.0
2018-02-28,43000,43800,41050,43800,90370,1154426.0,26356758.0
2018-03-02,42100,43350,42100,42250,60009,1113573.0,26356758.0
2018-03-05,42200,42250,41000,41300,47195,1088534.0,26356758.0
2018-03-06,41300,41850,41000,41250,43071,1087216.0,26356758.0
2018-03-07,41300,41850,39800,39950,103051,1052952.0,26356758.0
2018-03-08,40500,40550,39300,39550,116528,1042410.0,26356758.0
2018-03-09,40500,42950,40150,42950,139919,1132023.0,26356758.0
2018-03-12,43300,43300,41500,42250,97700,1113573.0,26356758.0
2018-03-13,42100,42250,41200,41600,54346,1096441.0,26356758.0
2018-03-14,41550,41550,40600,41500,36656,1093805.0,26356758.0
2018-03-15,41150,42650,40950,42300,74168,1114891.0,26356758.0
2018-03-16,42350,43000,41850,43000,95209,1133341.0,26356758.0
2018-03-19,43300,43500,42250,43300,53340,1141248.0,26356758.0
2018-03-20,43150,43150,41650,42150,75750,1110937.0,26356758.0
2018-03-21,42200,43550,41600,43350,116212,1142565.0,26356758.0
2018-03-22,43750,43800,42850,43100,56349,1135976.0,26356758.0
2018-03-23,42950,42950,40900,41400,58389,1091170.0,26356758.0
2018-03-26,41400,42750,40700,41700,65090,1099077.0,26356758.0
2018-03-27,42300,42450,41500,41500,50672,1093805.0,26356758.0
2018-03-28,41500,42700,41350,41800,33274,1101712.0,26356758.0
2018-03-29,41900,44750,41900,44750,167517,1179465.0,26356758.0
2018-03-30,44800,47450,44800,47100,236595,1241403.0,26356758.0
2018-04-02,47850,50100,46100,47800,232553,1259853.0,26356758.0
2018-04-03,47300,48850,47100,48700,117046,1283574.0,26356758.0
2018-04-04,49400,50000,46800,49000,135399,1291481.0,26356758.0
2018-04-05,49200,49500,47900,48250,84131,1271714.0,26356758.0
2018-04-06,47900,49300,47450,48250,55265,1271714.0,26356758.0
2018-04-09,48250,48300,46750,47400,120552,1249310.0,26356758.0
2018-04-10,47400,49550,46950,48350,132612,1274349.0,26356758.0
2018-04-11,47950,48650,47350,47950,64839,1263807.0,26356758.0
2018-04-12,47750,48100,45550,45800,110786,1207140.0,26356758.0
2018-04-13,47200,47200,45550,47150,72254,1242721.0,26356758.0
2018-04-16,47050,48550,45700,48550,142749,1279621.0,26356758.0
2018-04-17,48550,49000,47500,47900,80149,1262489.0,26356758.0
2018-04-18,48550,48550,47350,47750,52825,1258535.0,26356758.0
2018-04-19,47650,47750,46300,46400,95359,1222954.0,26356758.0
2018-04-20,46900,48700,46450,48050,109782,1266442.0,26356758.0
2018-04-23,48200,48200,46800,47000,72002,1238768.0,26356758.0
2018-04-24,47300,47950,47150,47400,50955,1249310.0,26356758.0
2018-04-25,47050,48600,46500,48150,69978,1269078.0,26356758.0
2018-04-26,47800,48500,47200,47500,48122,1251946.0,26356758.0
2018-04-27,47600,48300,47300,47800,35045,1259853.0,26356758.0
2018-04-30,47800,48950,47650,48950,75928,1290163.0,26356758.0
2018-05-02,49000,49050,48200,48800,62553,1286210.0,26356758.0
2018-05-03,48550,48750,47550,47800,61819,1259853.0,26356758.0
2018-05-04,47900,50700,47900,49700,173031,1309931.0,26356758.0
2018-05-08,51000,51100,48350,48900,139574,1288845.0,26356758.0
2018-05-09,50300,52000,49400,50400,248736,1328381.0,26356758.0
2018-05-10,50600,51400,48300,48600,200807,1280938.0,26356758.0
2018-05-11,48950,50000,48600,49250,114575,1298070.0,26356758.0
2018-05-14,48600,49200,48100,48400,99506,1275667.0,26356758.0
2018-05-15,48900,49300,48100,48900,78748,1288845.0,26356758.0
2018-05-16,48800,49200,48000,48900,68753,1288845.0,26356758.0
2018-05-17,48900,49250,47550,47600,86235,1254582.0,26356758.0
2018-05-18,47500,48050,47000,47400,76972,1249310.0,26356758.0
2018-05-21,47500,47500,46650,47200,74117,1244039.0,26356758.0
2018-05-23,47350,48150,46300,47200,130961,1244039.0,26356758.0
2018-05-24,47500,49350,47100,49100,134105,1294117.0,26356758.0
2018-05-25,49100,49200,48000,49000,81106,1291481.0,26356758.0
2018-05-28,49050,51300,48750,51000,163522,1344195.0,26356758.0
2018-05-29,51100,51200,49400,50000,96896,1317838.0,26356758.0
2018-05-30,50100,50800,49500,50200,70483,1323109.0,26356758.0
2018-05-31,50800,51300,49000,51000,166476,1344195.0,26356758.0
2018-06-01,51000,51800,49500,50000,84247,1317838.0,26356758.0
2018-06-04,49300,50500,49300,50100,45684,1320474.0,26356758.0
2018-06-05,50500,51600,49350,50800,123845,1338923.0,26356758.0
2018-06-07,51400,52000,50500,50600,85562,1333652.0,26356758.0
2018-06-08,50700,51200,49750,50500,71379,1331016.0,26356758.0
2018-06-11,50600,50900,49400,49500,62797,1304660.0,26356758.0
2018-06-12,49550,51700,49550,50800,148560,1338923.0,26356758.0
2018-06-14,50600,51000,49500,50700,70852,1336288.0,26356758.0
2018-06-15,50700,50700,48350,49150,159617,1295435.0,26356758.0
2018-06-18,48250,49150,45400,46550,146155,1226907.0,26356758.0
2018-06-19,46450,46450,43550,43550,258143,1147837.0,26356758.0
2018-06-20,43500,45300,43500,44800,186492,1180783.0,26356758.0
2018-06-21,44900,45050,42400,42850,247858,1129387.0,26356758.0
2018-06-22,42600,43450,41050,42400,162243,1117527.0,26356758.0
2018-06-25,42900,45000,42200,43800,99573,1154426.0,26356758.0
2018-06-26,43200,43750,42450,43200,58515,1138612.0,26356758.0
2018-06-27,43200,43200,41400,41950,194362,1105666.0,26356758.0
2018-06-28,41400,41600,40050,40400,156307,1064813.0,26356758.0
2018-06-29,40900,42750,40500,42050,130988,1108302.0,26356758.0
2018-07-02,42450,42450,40300,40300,94407,1062177.0,26356758.0
2018-07-03,41300,41900,40750,41250,77238,1087216.0,26356758.0
2018-07-04,40650,42700,40650,42450,95024,1118844.0,26356758.0
2018-07-05,42100,42700,41100,41300,92809,1088534.0,26356758.0
2018-07-06,41300,41600,40150,41000,144586,1080627.0,26356758.0
2018-07-09,41350,42700,41250,42200,93290,1112255.0,26356758.0
2018-07-10,42700,44600,42650,44000,186391,1159697.0,26356758.0
2018-07-11,43350,46500,42700,45900,175503,1209775.0,26356758.0
2018-07-12,46500,47950,46000,46400,170140,1222954.0,26356758.0
2018-07-13,46650,47100,45500,45850,62259,1208457.0,26356758.0
2018-07-16,45900,47000,44300,44300,97024,1167604.0,26356758.0
2018-07-17,44350,47500,44350,46200,261559,1217682.0,26356758.0
2018-07-18,46250,46450,43600,43850,148965,1155744.0,26356758.0
2018-07-19,44000,44300,42350,43450,123830,1145201.0,26356758.0
2018-07-20,42800,43750,42700,43650,76762,1150472.0,26356758.0
2018-07-23,43550,44000,41550,42250,115696,1113573.0,26356758.0
2018-07-24,42100,43150,41850,42950,107709,1132023.0,26356758.0
2018-07-25,42500,43200,42500,42800,59921,1128069.0,26356758.0
2018-07-26,43350,43850,43350,43600,51317,1149155.0,26356758.0
2018-07-27,43700,43700,42600,43650,33848,1150472.0,26356758.0
2018-07-30,43450,43800,42200,42400,70706,1117527.0,26356758.0
2018-07-31,42100,43300,41800,42450,48540,1118844.0,26356758.0
2018-08-01,43100,43250,42700,42900,47014,1130705.0,26356758.0
2018-08-02,42950,43600,42100,42350,50520,1116209.0,26356758.0
2018-08-03,42400,42450,41700,42250,48862,1113573.0,26356758.0
2018-08-06,42250,42400,41550,41600,55638,1096441.0,26356758.0
2018-08-07,41600,43350,40900,41600,164683,1096441.0,26356758.0
2018-08-08,41650,42500,40900,41400,161094,1091170.0,26356758.0
2018-08-09,41500,41550,40850,40950,103686,1079309.0,26356758.0
2018-08-10,40950,41250,40200,40200,125598,1059542.0,26356758.0
2018-08-13,40050,40050,38250,38700,134758,1020007.0,26356758.0
2018-08-14,38250,39200,38200,38450,119044,1013417.0,26356758.0
2018-08-16,37800,39500,37050,39450,105124,1039774.0,26356758.0
2018-08-17,39950,40950,39450,40600,140461,1070084.0,26356758.0
2018-08-20,40600,40600,39800,39850,62902,1050317.0,26356758.0
2018-08-21,39850,40300,39300,39500,76425,1041092.0,26356758.0
2018-08-22,39550,39700,38450,38600,67805,1017371.0,26356758.0
2018-08-23,38600,39400,38600,39350,89094,1037138.0,26356758.0
2018-08-24,39350,39900,38900,39800,59845,1048999.0,26356758.0
2018-08-27,39900,40200,39150,40100,74901,1056906.0,26356758.0
2018-08-28,40200,40550,39800,40100,71649,1056906.0,26356758.0
2018-08-29,40100,40100,39850,40000,47331,1054270.0,26356758.0
2018-08-30,40150,40150,38500,38650,232579,1018689.0,26356758.0
2018-08-31,38700,39100,38550,39100,87213,1030549.0,26356758.0
2018-09-03,39400,39700,39100,39450,76412,1039774.0,26356758.0
2018-09-04,39300,39600,39100,39550,43570,1042410.0,26356758.0
2018-09-05,39500,39500,39000,39350,47649,1037138.0,26356758.0
2018-09-06,39050,39250,38350,38600,123252,1017371.0,26356758.0
2018-09-07,38500,39100,38400,38850,54810,1023960.0,26356758.0
2018-09-10,38900,39000,37000,37100,227616,977836.0,26356758.0
2018-09-11,37500,38500,37300,38250,117301,1008146.0,26356758.0
2018-09-12,38000,39200,37450,38350,87952,1010782.0,26356758.0
2018-09-13,38250,38550,38050,38250,66016,1008146.0,26356758.0
2018-09-14,38600,38650,38100,38200,43370,1006828.0,26356758.0
2018-09-17,38200,38350,37300,37600,52018,991014.0,26356758.0
2018-09-18,37600,37850,37200,37200,62781,980471.0,26356758.0
2018-09-19,37350,38100,37300,37900,41386,998921.0,26356758.0
2018-09-20,37950,37950,37200,37350,64261,984425.0,26356758.0
2018-09-21,37400,37800,37350,37500,21839,988378.0,26356758.0
2018-09-27,37500,37800,36850,36900,75246,972564.0,26356758.0
2018-09-28,36950,37500,36600,37500,81596,988378.0,26356758.0
2018-10-01,37500,37600,36500,36700,75396,967293.0,26356758.0
2018-10-02,36100,36600,35000,35500,133211,935665.0,26356758.0
2018-10-04,35500,35900,34700,35550,70800,936983.0,26356758.0
2018-10-05,35400,35900,34250,35550,81568,936983.0,26356758.0
2018-10-08,35300,35500,34500,34800,43456,917215.0,26356758.0
2018-10-10,34200,34450,32900,33150,95827,873727.0,26356758.0
2018-10-11,32600,32600,31150,31600,114188,832874.0,26356758.0
2018-10-12,30950,32000,30900,31700,156980,835509.0,26356758.0
2018-10-15,31900,32000,30400,30750,114742,810470.0,26356758.0
2018-10-16,30450,31400,30400,31350,72008,826284.0,26356758.0
2018-10-17,31750,31750,30800,31200,45585,822331.0,26356758.0
2018-10-18,31000,31600,30800,31300,64985,824967.0,26356758.0
2018-10-19,31000,32800,30950,32750,91612,863184.0,26356758.0
2018-10-22,33050,33150,32050,32500,76262,856595.0,26356758.0
2018-10-23,32800,32850,31550,31600,65666,832874.0,26356758.0
2018-10-24,31850,33150,31850,32950,134345,868455.0,26356758.0
2018-10-25,31800,32150,31300,32150,102105,847370.0,26356758.0
2018-10-26,32150,32300,30050,30950,112919,815742.0,26356758.0
2018-10-29,30100,30950,28500,28800,97570,759075.0,26356758.0
2018-10-30,27600,29850,27600,29400,86568,774889.0,26356758.0
2018-10-31,29400,31850,29400,30750,92051,810470.0,26356758.0
2018-11-01,31500,32650,30900,31650,94019,834191.0,26356758.0
2018-11-02,32500,34400,32450,33500,190368,882951.0,26356758.0
2018-11-05,33850,33950,32450,33150,66022,873727.0,26356758.0
2018-11-06,33150,35550,32800,34850,173116,918533.0,26356758.0
2018-11-07,35850,36600,35100,35800,202220,943572.0,26356758.0
2018-11-08,36250,37200,34850,35300,129217,930394.0,26356758.0
2018-11-09,35200,36000,33850,35950,146129,947525.0,26356758.0
2018-11-12,35350,36100,35000,36100,63399,951479.0,26356758.0
2018-11-13,35700,35800,34850,35200,53878,927758.0,26356758.0
2018-11-14,36650,38000,36650,37000,275802,975200.0,26356758.0
2018-11-15,37000,38500,35600,38400,125918,1012100.0,26356758.0
2018-11-16,38400,38400,36450,37350,124592,984425.0,26356758.0
2018-11-19,36800,37450,35800,36100,138133,951479.0,26356758.0
2018-11-20,36000,36300,34900,35300,145798,930394.0,26356758.0
2018-11-21,36300,37100,35900,36200,217340,954115.0,26356758.0
2018-11-22,35900,37100,35900,36700,103316,967293.0,26356758.0
2018-11-23,37000,38400,35800,38150,152949,1005510.0,26356758.0
2018-11-26,38750,39600,38500,39100,184577,1030549.0,26356758.0
2018-11-27,39300,39450,37400,38650,192788,1018689.0,26356758.0
2018-11-28,38900,38900,37450,37650,101917,992332.0,26356758.0
2018-11-29,38400,39100,37700,39100,142042,1030549.0,26356758.0
2018-11-30,38800,39100,38150,38700,58806,1020007.0,26356758.0
2018-12-03,38700,38900,37350,37850,90780,997603.0,26356758.0
2018-12-04,37500,37700,36650,37400,124557,985743.0,26356758.0
2018-12-05,36850,36950,36300,36650,44465,965975.0,26356758.0
2018-12-06,36700,36900,35750,35800,57525,943572.0,26356758.0
2018-12-07,36500,36950,36150,36300,46123,956750.0,26356758.0
2018-12-10,36200,36300,33800,34650,130003,913262.0,26356758.0
2018-12-11,35250,35250,34100,34100,55675,898765.0,26356758.0
2018-12-12,34250,35000,34250,34550,44594,910626.0,26356758.0
2018-12-13,34600,35450,34500,35050,40230,923804.0,26356758.0
2018-12-14,35200,35300,33850,34200,42292,901401.0,26356758.0
2018-12-17,34000,34250,32800,33000,119521,869773.0,26356758.0
2018-12-18,32850,33550,32650,33000,93903,869773.0,26356758.0
2018-12-19,34000,34700,33700,34600,176305,911944.0,26356758.0
2018-12-20,34300,36000,33550,35600,143184,938301.0,26356758.0
2018-12-21,35900,35900,34750,35150,78454,926440.0,26356758.0
2018-12-24,35000,35000,33750,34100,75875,898765.0,26356758.0
2018-12-26,33450,34150,33200,34100,67150,898765.0,26356758.0
2018-12-27,34100,34500,33550,34200,39827,901401.0,26356758.0
2018-12-28,34200,34450,33300,33550,75981,884269.0,26356758.0
2019-01-02,33600,33950,33250,33850,66290,892176.0,26356758.0
2019-01-03,33300,33700,31300,32200,134164,848688.0,26356758.0
2019-01-04,32000,32000,31050,31350,159497,826284.0,26356758.0
2019-01-07,31350,33750,31100,33600,152668,885587.0,26356758.0
2019-01-08,33800,34350,32550,33550,44549,884269.0,26356758.0
2019-01-09,33600,34200,33600,34000,35603,896130.0,26356758.0
2019-01-10,33450,33950,32950,33150,79706,873727.0,26356758.0
2019-01-11,33200,33800,32900,33800,58638,890858.0,26356758.0
2019-01-14,33600,33750,33050,33650,58796,886905.0,26356758.0
2019-01-15,33250,33500,33050,33350,65156,878998.0,26356758.0
2019-01-16,33100,33450,32750,32900,85850,867137.0,26356758.0
2019-01-17,32600,33100,32400,32600,79808,859230.0,26356758.0
2019-01-18,32550,32800,32050,32150,76028,847370.0,26356758.0
2019-01-21,32050,32300,31850,32000,78012,843416.0,26356758.0
2019-01-22,32050,32350,32000,32000,41634,843416.0,26356758.0
2019-01-23,32300,32550,32100,32350,41776,852641.0,26356758.0
2019-01-24,32400,33300,32350,33100,81756,872409.0,26356758.0
2019-01-25,33300,33350,32650,33000,59294,869773.0,26356758.0
2019-01-28,33300,33300,32600,32750,64447,863184.0,26356758.0
2019-01-29,32750,32800,32050,32250,70083,850005.0,26356758.0
2019-01-30,32050,32950,32050,32600,47764,859230.0,26356758.0
2019-01-31,32900,33050,32450,32750,68037,863184.0,26356758.0
2019-02-01,32950,33050,32650,32850,59970,865820.0,26356758.0
2019-02-07,32850,33250,32550,33150,55681,873727.0,26356758.0
2019-02-08,33150,33200,32600,32850,43605,865820.0,26356758.0
2019-02-11,32950,32950,32550,32750,25440,863184.0,26356758.0
2019-02-12,32750,33000,32300,32900,56586,867137.0,26356758.0
2019-02-13,32900,34250,32700,33950,186953,894812.0,26356758.0
2019-02-14,34200,34550,33650,34000,76885,896130.0,26356758.0
2019-02-15,34000,34100,33300,33500,71834,882951.0,26356758.0
2019-02-18,33800,34050,33350,33800,66534,890858.0,26356758.0
2019-02-19,34250,35800,34150,35600,292814,938301.0,26356758.0
2019-02-20,35600,36150,34850,35800,190913,943572.0,26356758.0
2019-02-21,35800,37300,35050,36850,153263,971247.0,26356758.0
2019-02-22,37100,37400,36550,37000,152316,975200.0,26356758.0
2019-02-25,37350,37500,36350,37200,128532,980471.0,26356758.0
2019-02-26,37750,39400,37600,38650,339006,1018689.0,26356758.0
2019-02-27,38650,39200,37750,38550,136292,1016053.0,26356758.0
2019-02-28,38550,39050,37750,37750,120504,994968.0,26356758.0
2019-03-04,37850,39350,37850,39200,155729,1033185.0,26356758.0
2019-03-05,38750,39200,37550,38100,125927,1004192.0,26356758.0
2019-03-06,37550,37750,36650,37000,137634,975200.0,26356758.0
2019-03-07,36700,38400,36550,38200,112995,1006828.0,26356758.0
2019-03-08,37800,38750,37050,38000,121022,1001557.0,26356758.0
2019-03-11,38400,38450,36900,38400,102472,1012100.0,26356758.0
2019-03-12,38400,38400,37100,38000,96691,1001557.0,26356758.0
2019-03-13,37900,37900,36600,36700,75362,967293.0,26356758.0
2019-03-14,36300,37800,36200,37800,103171,996285.0,26356758.0
2019-03-15,37400,38350,36800,38300,97812,1009464.0,26356758.0
2019-03-18,39200,40150,39150,39400,278528,1038456.0,26356758.0
2019-03-19,39400,40200,38900,38900,128561,1025278.0,26356758.0
2019-03-20,39900,40750,38700,40200,236896,1059542.0,26356758.0
2019-03-21,39950,39950,38200,39450,132413,1039774.0,26356758.0
2019-03-22,39400,40450,38700,40300,98523,1062177.0,26356758.0
2019-03-25,39850,40150,39150,39350,52006,1037138.0,26356758.0
2019-03-26,39800,39800,38500,38850,84839,1023960.0,26356758.0
2019-03-27,38900,40000,38800,39100,79155,1030549.0,26356758.0
2019-03-28,39100,39300,37950,38450,52407,1013417.0,26356758.0
2019-03-29,39400,39900,38350,39550,53973,1042410.0,26356758.0
2019-04-01,39500,40300,38650,40050,59115,1055588.0,26356758.0
2019-04-02,39950,40400,38950,39050,78838,1029231.0,26356758.0
2019-04-03,38700,39450,38600,39050,68099,1029231.0,26356758.0
2019-04-04,39050,39300,38550,38700,74277,1020007.0,26356758.0
2019-04-05,38900,39200,38500,38600,41402,1017371.0,26356758.0
