키위미디어그룹(012170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-11-04,1124949,1208797,1110982,1187826,902400,6902.0,4071821.0
2002-11-05,1201953,1236892,1132074,1222886,399400,7105.0,4071821.0
2002-11-06,1187850,1222791,1131977,1145907,301610,6657.0,4071821.0
2002-11-07,1125092,1222949,1111125,1180967,442030,6881.0,4071821.0
2002-11-08,1180878,1327602,1173873,1292623,576000,7513.0,4071821.0
2002-11-11,1432668,1432668,1236960,1278904,350900,7431.0,4071821.0
2002-11-12,1285800,1285800,1180980,1222886,1130800,7126.0,4071821.0
2002-11-13,1257996,1292936,1230021,1236985,107400,7207.0,4071821.0
2002-11-14,1194709,1425239,1194709,1425239,1233600,8286.0,4071821.0
2002-11-15,1467426,1635120,1460423,1621114,3126200,9447.0,4071821.0
2002-11-18,1600049,1690860,1432356,1607015,2050600,9365.0,4071821.0
2002-11-19,1663380,1852085,1551557,1852048,1659100,10770.0,4071821.0
2002-11-20,1872545,2089151,1732787,1837568,3341600,10709.0,4071821.0
2002-11-21,1803128,1907947,1565476,1565476,1461820,9121.0,4071821.0
2002-11-22,1474400,1579220,1467436,1537277,746710,8958.0,4071821.0
2002-11-25,1516342,1572252,1432494,1474398,405310,8592.0,4071821.0
2002-11-26,1453456,1558274,1397544,1558236,856500,9080.0,4071821.0
2002-11-27,1558558,1789209,1502647,1789171,2483600,10424.0,4071821.0
2002-11-28,1852109,1935956,1698344,1747252,1407800,10180.0,4071821.0
2002-11-29,1775226,1880044,1691339,1747252,666590,10180.0,4071821.0
2002-12-02,1809676,1809676,1628012,1627973,490300,9467.0,4071821.0
2002-12-03,1593347,1628287,1523468,1572336,518740,9141.0,4071821.0
2002-12-04,1530298,1663053,1474387,1558236,372440,9080.0,4071821.0
2002-12-05,1509352,1579191,1495345,1516317,277060,8836.0,4071821.0
2002-12-06,1488408,1579220,1453467,1537277,405900,8958.0,4071821.0
2002-12-09,1544403,1761008,1488491,1698093,838100,9895.0,4071821.0
2002-12-10,1621166,1746917,1558249,1600155,489810,9324.0,4071821.0
2002-12-11,1551284,1607195,1460433,1537277,471200,8958.0,4071821.0
2002-12-12,1474400,1537316,1474400,1537277,336900,8958.0,4071821.0
2002-12-13,1544284,1732952,1544284,1663033,655700,9671.0,4071821.0
2002-12-16,1663086,1879727,1432479,1432479,639600,8347.0,4071821.0
2002-12-17,1453723,1488663,1355870,1376842,543800,8021.0,4071821.0
2002-12-18,1348794,1404706,1257944,1257945,377700,7329.0,4071821.0
2002-12-20,1208916,1292763,1208916,1222886,363200,7126.0,4071821.0
2002-12-23,1230093,1286004,1048351,1048351,174700,6108.0,4071821.0
2002-12-24,1034088,1208785,1034088,1208786,793300,7024.0,4071821.0
2002-12-26,1236856,1376614,1187948,1285764,882700,7492.0,4071821.0
2002-12-27,1216051,1257995,1174147,1174107,283800,6841.0,4071821.0
2002-12-30,1160176,1160176,1055316,1111229,81700,6474.0,4071821.0
2003-01-02,1118235,1209086,1118235,1174107,42900,6841.0,4071821.0
2003-01-03,1215909,1285787,1187932,1243845,206700,7248.0,4071821.0
2003-01-06,1215931,1243907,1139088,1139048,60800,6637.0,4071821.0
2003-01-07,1222753,1222753,1159878,1208786,177900,7044.0,4071821.0
2003-01-08,1166882,1292631,1166882,1208786,190500,7044.0,4071821.0
2003-01-09,1188127,1188127,1153187,1153148,233400,6698.0,4071821.0
2003-01-10,1180975,1180975,1083160,1097129,735200,6393.0,4071821.0
2003-01-13,1062306,1111253,1034370,1069311,517000,6230.0,4071821.0
2003-01-14,1069322,1118269,1020414,1048351,605210,6108.0,4071821.0
2003-01-15,1013171,1076086,978231,978233,966300,5701.0,4071821.0
2003-01-16,978231,978231,978231,978233,0,5701.0,4071821.0
2003-01-17,978231,978231,978231,978233,0,,
2003-01-20,978231,978231,978231,978233,0,,
2003-01-21,978231,978231,978231,978233,0,,
2003-01-22,978231,978231,978231,978233,0,,
2003-01-23,978231,978231,978231,978233,0,,
2003-01-24,978231,978231,978231,978233,0,,
2003-01-27,978231,978231,978231,978233,0,,
2003-01-28,978231,978231,978231,978233,0,,
2003-01-29,978231,978231,978231,978233,0,,
2003-01-30,978231,978231,978231,978233,0,,
2003-02-03,978231,978231,978231,978233,0,,
2003-02-04,978231,978231,978231,978233,0,,
2003-02-05,978231,978231,978231,978233,0,,
2003-02-06,978231,978231,978231,978233,0,,
2003-02-07,978231,978231,978231,978233,0,,
2003-02-10,978231,978231,978231,978233,0,,
2003-02-11,978231,978231,978231,978233,0,,
2003-02-12,978231,978231,978231,978233,0,,
2003-02-13,978231,978231,978231,978233,0,,
2003-02-14,978231,978231,978231,978233,0,,
2003-02-17,978231,978231,978231,978233,0,,
2003-02-18,978231,978231,978231,978233,0,,
2003-02-19,978231,978231,978231,978233,0,,
2003-02-20,978231,978231,978231,978233,0,,
2003-02-21,978231,978231,978231,978233,0,,
2003-02-24,978231,978231,978231,978233,0,,
2003-02-25,978231,978231,978231,978233,0,,
2003-02-26,978231,978231,978231,978233,0,,
2003-02-27,978231,978231,978231,978233,0,,
2003-02-28,978231,978231,978231,978233,0,,
2003-03-03,978231,978231,978231,978233,0,,
2003-03-04,978231,978231,978231,978233,0,,
2003-03-05,978231,978231,978231,978233,0,,
2003-03-06,978137,978137,838414,838376,738699,13742.0,25448875.0
2003-03-07,760721,931500,714174,861622,568990,14124.0,25448875.0
2003-03-10,885296,986233,830946,986235,323741,16160.0,25448875.0
2003-03-11,1086791,1133379,838366,923738,3847512,15142.0,25448875.0
2003-03-12,924063,939592,830888,846379,526259,13870.0,25448875.0
2003-03-13,853802,970229,838274,970229,419644,15906.0,25448875.0
2003-03-14,1048302,1102652,986187,1009481,639590,16542.0,25448875.0
2003-03-17,970466,1009288,892823,916116,372360,15015.0,25448875.0
2003-03-18,947173,1017052,916115,978233,394124,16033.0,25448875.0
2003-03-19,939544,986131,924015,931740,207700,15269.0,25448875.0
2003-03-20,931732,978319,923968,954986,109230,15651.0,25448875.0
2003-03-21,1032583,1063641,947215,1040349,210610,17051.0,25448875.0
2003-03-24,1133799,1133799,1048351,1048351,214257,17178.0,25448875.0
2003-03-25,1009528,1110505,939649,1048351,200466,17178.0,25448875.0
2003-03-26,1040389,1187873,1040389,1164580,596660,19087.0,25448875.0
2003-03-27,1195924,1335724,1133808,1335686,586599,21886.0,25448875.0
2003-03-28,1350968,1482963,1335440,1413045,786989,23158.0,25448875.0
2003-03-31,1397364,1506026,1288661,1319680,1002747,21632.0,25448875.0
2003-04-01,1397609,1451959,1319967,1366553,263085,22395.0,25448875.0
2003-04-02,1374364,1382128,1327778,1343307,273960,22013.0,25448875.0
2003-04-03,1327537,1358594,1218836,1273188,372721,20868.0,25448875.0
2003-04-04,1242598,1312478,1211501,1312439,194330,21504.0,25448875.0
2003-04-07,1320197,1421133,1304627,1397802,270620,22904.0,25448875.0
2003-04-08,1444426,1444426,1351254,1397802,142690,22904.0,25448875.0
2003-04-09,1397554,1451906,1358732,1413045,241090,23158.0,25448875.0
2003-04-10,1412845,1420609,1342965,1405042,208980,23031.0,25448875.0
2003-04-11,1397364,1397364,1350777,1381796,221904,22649.0,25448875.0
2003-04-14,1421133,1421133,1351254,1397802,209730,22904.0,25448875.0
2003-04-15,1397847,1397847,1343497,1374556,213390,22522.0,25448875.0
2003-04-16,1374500,1421086,1343402,1421047,418850,23286.0,25448875.0
2003-04-17,1420754,1521652,1381932,1521652,825316,24940.0,25448875.0
2003-04-18,1575907,1630256,1296434,1296434,6835170,21250.0,25448875.0
2003-04-21,1459723,1459723,1335495,1366553,2944780,22395.0,25448875.0
2003-04-22,1382024,1382024,1242265,1288812,1485400,21123.0,25448875.0
2003-04-23,1288810,1327632,1164619,1164580,1194626,19087.0,25448875.0
2003-04-24,1172431,1242311,1071493,1079219,1225010,17687.0,25448875.0
2003-04-25,1040253,1086840,931593,1086840,2004262,17814.0,25448875.0
2003-04-28,994084,1110551,963027,962989,723570,15778.0,25448875.0
2003-04-29,970419,1040299,970419,1001478,1544441,16415.0,25448875.0
2003-04-30,985804,1016863,947023,946983,414840,15524.0,25448875.0
2003-05-02,939782,978605,924253,939743,1016110,15397.0,25448875.0
2003-05-06,939782,955312,908684,939743,393730,15397.0,25448875.0
2003-05-07,939497,962790,931732,954986,957380,15651.0,25448875.0
2003-05-09,954738,993521,939211,970229,501354,15906.0,25448875.0
2003-05-12,970555,1040435,970555,1017103,651470,16669.0,25448875.0
2003-05-13,1040108,1040108,970229,970229,393610,15906.0,25448875.0
2003-05-14,970466,1017052,970466,978233,446346,16033.0,25448875.0
2003-05-15,986084,1017142,962791,1017103,262720,16669.0,25448875.0
2003-05-16,1001286,1016815,962464,970229,273710,15906.0,25448875.0
2003-05-19,947547,994134,939782,939743,311960,15397.0,25448875.0
2003-05-20,916251,955073,916251,931740,189240,15269.0,25448875.0
2003-05-21,947023,962512,931494,946983,295270,15524.0,25448875.0
2003-05-22,931929,986321,931929,962989,305403,15778.0,25448875.0
2003-05-23,970602,1032718,970602,993856,344820,16287.0,25448875.0
2003-05-26,1009376,1017141,955025,954986,245550,15651.0,25448875.0
2003-05-27,955025,978319,955025,954986,168800,15651.0,25448875.0
2003-05-28,970791,978556,963027,962989,238401,15778.0,25448875.0
2003-05-29,939409,978231,939409,978233,156540,16033.0,25448875.0
2003-05-30,985804,993569,947023,946983,254360,15524.0,25448875.0
2003-06-02,954787,978040,931494,946983,556670,15524.0,25448875.0
2003-06-03,954834,954834,916011,923738,224680,15142.0,25448875.0
2003-06-04,963076,963076,932018,939743,65490,15397.0,25448875.0
2003-06-05,939305,947070,923776,923738,180550,15142.0,25448875.0
2003-06-09,924062,939591,908533,908495,164650,14888.0,25448875.0
2003-06-10,900871,931968,885342,900873,132480,14760.0,25448875.0
2003-06-11,900722,900722,846370,869624,413850,14251.0,25448875.0
2003-06-12,854284,916440,830991,900873,441130,14760.0,25448875.0
2003-06-13,877666,893195,862138,877627,191430,14379.0,25448875.0
2003-06-16,854181,908533,854181,908495,139890,14888.0,25448875.0
2003-06-17,923922,1040348,923922,1040349,635199,17051.0,25448875.0
2003-06-18,1087210,1195912,970704,986235,3333330,16160.0,25448875.0
2003-06-19,985758,1040108,962464,970229,759684,15906.0,25448875.0
2003-06-20,1040623,1048388,978469,986235,619120,16160.0,25448875.0
2003-06-23,962894,1032773,955130,1009481,611120,16542.0,25448875.0
2003-06-24,1009435,1156956,993906,1094843,1640564,17941.0,25448875.0
2003-06-25,1102415,1187823,1040300,1063594,773000,17432.0,25448875.0
2003-06-26,1017094,1102464,1017094,1102464,428590,18069.0,25448875.0
2003-06-27,1110363,1211302,1110363,1118089,1223420,18323.0,25448875.0
2003-06-30,1094834,1195773,1094834,1118089,1028960,18323.0,25448875.0
2003-07-01,1125757,1164579,1102464,1102464,464421,18069.0,25448875.0
2003-07-02,1094603,1125661,1024725,1086840,447640,17814.0,25448875.0
2003-07-03,1087174,1110467,1087174,1110467,239830,18196.0,25448875.0
2003-07-04,1087069,1110363,1056011,1055973,296410,17305.0,25448875.0
2003-07-07,1032718,1079305,1032718,1055973,181323,17305.0,25448875.0
2003-07-08,1055828,1071358,1048063,1063594,135600,17432.0,25448875.0
2003-07-09,1055782,1086840,1048018,1086840,108886,17814.0,25448875.0
2003-07-10,1094842,1141428,1071548,1094843,181550,17941.0,25448875.0
2003-07-11,1087078,1102606,1063785,1094843,121970,17941.0,25448875.0
2003-07-14,1133425,1133425,1063547,1086840,215920,17814.0,25448875.0
2003-07-15,1063776,1087069,1017189,1055973,228800,17305.0,25448875.0
2003-07-16,1071541,1071541,955073,993856,266388,16287.0,25448875.0
2003-07-18,954891,1024770,939363,1001478,99760,16415.0,25448875.0
2003-07-21,916308,1040537,916308,1009481,231824,16542.0,25448875.0
2003-07-22,1040299,1040299,970419,1001478,156784,16415.0,25448875.0
2003-07-23,986187,1040537,986187,1009481,193220,16542.0,25448875.0
2003-07-24,993759,1048110,978231,978233,152750,16033.0,25448875.0
2003-07-25,1040108,1040108,970229,970229,139370,15906.0,25448875.0
2003-07-28,970791,1025142,955223,962989,147810,15778.0,25448875.0
2003-07-29,986233,993997,955176,986235,101210,16160.0,25448875.0
2003-07-30,1009288,1009288,954937,978233,79231,16033.0,25448875.0
2003-07-31,962702,985995,962702,978233,160400,16033.0,25448875.0
2003-08-01,954937,1001524,931645,978233,79660,16033.0,25448875.0
2003-08-04,970509,1110227,962743,1040349,541980,17051.0,25448875.0
2003-08-05,1048302,1048302,978423,1009481,287388,16542.0,25448875.0
2003-08-06,986321,1009613,939694,962989,196060,15778.0,25448875.0
2003-08-07,947547,955312,908684,939743,182250,15397.0,25448875.0
2003-08-08,908439,993848,900674,954986,230420,15651.0,25448875.0
2003-08-11,885342,924204,885342,900873,140470,14760.0,25448875.0
2003-08-12,893004,947356,893004,908495,44680,14888.0,25448875.0
2003-08-13,892719,923776,892719,923738,84430,15142.0,25448875.0
2003-08-14,908351,923880,900587,916116,56090,15015.0,25448875.0
2003-08-18,908399,923927,892909,892870,89920,14633.0,25448875.0
2003-08-19,830602,892718,830602,861622,100430,14124.0,25448875.0
2003-08-20,854000,900586,807413,854000,98170,13997.0,25448875.0
2003-08-21,838605,869663,792018,807509,99570,13233.0,25448875.0
2003-08-22,823130,838660,807602,823133,52930,13488.0,25448875.0
2003-08-25,807833,823363,761206,792265,227720,12979.0,25448875.0
2003-08-26,768724,784254,737667,745393,117720,12215.0,25448875.0
2003-08-27,737485,807363,737485,753014,82620,12343.0,25448875.0
2003-08-28,729721,791835,721956,753014,133540,12343.0,25448875.0
2003-08-29,729809,861764,729809,854000,329820,13997.0,25448875.0
2003-09-01,869569,978231,869569,978233,666760,16033.0,25448875.0
2003-09-02,978367,1009425,892957,931740,405140,15269.0,25448875.0
2003-09-03,916489,978605,877666,877627,226150,14379.0,25448875.0
2003-09-04,869664,931780,861899,931740,269400,15269.0,25448875.0
2003-09-05,939603,1071596,939603,1071597,2134788,17560.0,25448875.0
2003-09-08,1125754,1156811,916116,916116,2216432,15015.0,25448875.0
2003-09-09,915971,970323,846131,861622,708575,14124.0,25448875.0
2003-09-15,877627,955312,846568,939743,418965,15397.0,25448875.0
2003-09-16,923927,931692,869616,892870,320320,14633.0,25448875.0
2003-09-17,916402,1025144,893109,1025105,1212980,16796.0,25448875.0
2003-09-18,1040109,1071166,985798,1032346,962000,16924.0,25448875.0
2003-09-19,1055963,1133567,900674,954986,1863330,15651.0,25448875.0
2003-09-22,993569,993569,900436,946983,371890,15524.0,25448875.0
2003-09-23,931643,939408,854000,854000,489549,13997.0,25448875.0
2003-09-24,853895,900442,853895,861622,324510,14124.0,25448875.0
2003-09-25,784301,877474,776536,846379,342210,13870.0,25448875.0
2003-09-26,830706,885057,830706,854000,180050,13997.0,25448875.0
2003-09-29,830754,869576,776402,830754,204480,13615.0,25448875.0
2003-09-30,815120,846179,807355,838376,145510,13742.0,25448875.0
2003-10-01,807356,838415,776298,776260,200400,12724.0,25448875.0
2003-10-02,776251,853855,776251,799506,80100,13106.0,25448875.0
2003-10-06,784540,807833,784540,792265,86372,12979.0,25448875.0
2003-10-07,784015,815073,784015,799506,79880,13106.0,25448875.0
2003-10-08,792018,838605,792018,807509,44940,13233.0,25448875.0
2003-10-09,807547,869663,807547,807509,129090,13233.0,25448875.0
2003-10-10,807460,916162,807460,830754,538110,13615.0,25448875.0
2003-10-13,830895,861952,807602,823133,190860,13488.0,25448875.0
2003-10-14,815311,830840,799782,807509,173150,13233.0,25448875.0
2003-10-15,799830,830889,776536,784263,189270,12852.0,25448875.0
2003-10-16,776536,799830,768772,784263,154570,12852.0,25448875.0
2003-10-17,784015,822838,776251,799506,148010,13106.0,25448875.0
2003-10-20,792074,877481,792074,823133,142740,13488.0,25448875.0
2003-10-21,830754,885104,815224,830754,97060,13615.0,25448875.0
2003-10-22,807547,838605,799782,807509,67540,13233.0,25448875.0
2003-10-23,799782,823076,784253,807509,101800,13233.0,25448875.0
2003-10-24,784540,815598,784540,792265,59010,12979.0,25448875.0
2003-10-27,776489,823076,776489,807509,136910,13233.0,25448875.0
2003-10-28,823076,838605,776489,807509,443960,13233.0,25448875.0
2003-10-29,792113,823172,761055,761017,338660,12470.0,25448875.0
2003-10-30,761055,792113,745525,761017,137810,12470.0,25448875.0
2003-10-31,761055,792113,761055,761017,104530,12470.0,25448875.0
2003-11-03,753004,791827,753004,776260,57160,12724.0,25448875.0
2003-11-04,761055,784349,745525,761017,149360,12470.0,25448875.0
2003-11-05,760769,776298,737475,776260,89240,12724.0,25448875.0
2003-11-06,760777,784070,737485,753014,162190,12343.0,25448875.0
2003-11-07,737579,776402,729815,768638,88500,12597.0,25448875.0
2003-11-10,745249,784070,745249,753014,98550,12343.0,25448875.0
2003-11-11,729721,776306,729721,753014,131280,12343.0,25448875.0
2003-11-12,753290,838701,753290,761017,195290,12470.0,25448875.0
2003-11-13,753107,815224,753107,768638,110620,12597.0,25448875.0
2003-11-14,784070,784070,745249,753014,184710,12343.0,25448875.0
2003-11-17,745249,760777,737485,753014,120740,12343.0,25448875.0
2003-11-18,722003,760824,714239,729768,147966,11961.0,25448875.0
2003-11-19,729767,737532,714239,729768,80760,11961.0,25448875.0
2003-11-20,753441,838892,753441,792265,853910,12979.0,25448875.0
2003-11-21,776402,822988,768637,768638,353670,12597.0,25448875.0
2003-11-24,784063,791827,745240,776260,107910,12724.0,25448875.0
2003-11-25,776592,792121,737771,737771,153590,12088.0,25448875.0
2003-11-26,730006,776592,706713,737771,324110,12088.0,25448875.0
2003-11-27,745535,745535,706713,737771,106920,12088.0,25448875.0
2003-11-28,714239,799647,714239,729768,473070,11961.0,25448875.0
2003-12-01,729767,753060,722003,729768,115901,11961.0,25448875.0
2003-12-02,737771,761064,722241,737771,79730,12088.0,25448875.0
2003-12-03,722137,753195,722137,745393,82880,12215.0,25448875.0
2003-12-04,737714,761007,698891,722147,615900,11834.0,25448875.0
2003-12-05,722050,753107,706522,706522,319920,14309.0,31448875.0
2003-12-08,706705,714469,691175,698900,115260,14152.0,31448875.0
2003-12-09,675645,729998,675645,698900,324760,14152.0,31448875.0
2003-12-10,691183,698947,675655,675655,193440,13680.0,31448875.0
2003-12-11,675360,690850,652066,652028,395360,13209.0,31448875.0
2003-12-12,652114,667644,605526,628782,406420,12737.0,31448875.0
2003-12-15,621063,636591,605534,605536,476700,12265.0,31448875.0
2003-12-16,605630,636688,605630,621160,338750,12580.0,31448875.0
2003-12-17,598008,621300,598008,613539,299470,12422.0,31448875.0
2003-12-18,605534,652120,605534,605536,251450,12265.0,31448875.0
2003-12-19,613584,621348,590291,590293,277380,11951.0,31448875.0
2003-12-22,574706,590235,559177,574669,163260,11636.0,31448875.0
2003-12-23,598000,605765,566941,574669,452550,11636.0,31448875.0
2003-12-24,566704,597763,543410,566666,175120,11479.0,31448875.0
2003-12-26,559044,566808,520221,559044,161012,11322.0,31448875.0
2003-12-29,559177,574706,551412,574669,116950,11636.0,31448875.0
2003-12-30,558939,605528,558939,566666,321670,11479.0,31448875.0
2004-01-02,590235,590235,566941,574669,209840,11636.0,31448875.0
2004-01-05,582234,582234,551175,566666,153650,11479.0,31448875.0
2004-01-06,558709,558709,535416,535417,175690,10850.0,31448875.0
2004-01-07,535939,551468,504882,528177,147100,10693.0,31448875.0
2004-01-08,527699,535464,504407,512171,149660,10378.0,31448875.0
2004-01-09,489115,520172,481351,520174,155320,10535.0,31448875.0
2004-01-12,496688,519981,488923,488926,295920,9906.0,31448875.0
2004-01-13,481350,496878,458056,458058,242610,9277.0,31448875.0
2004-01-14,450292,481350,442528,458058,69930,9277.0,31448875.0
2004-01-15,442576,450340,411518,434812,188120,8806.0,31448875.0
2004-01-16,442576,442576,419282,434812,71810,8806.0,31448875.0
2004-01-19,427094,497016,419329,473682,1014095,9592.0,31448875.0
2004-01-20,465776,543418,434718,543420,1103676,11007.0,31448875.0
2004-01-26,582337,621159,551278,621160,2589018,12580.0,31448875.0
2004-01-27,644302,714184,636537,714144,3060030,14466.0,31448875.0
2004-01-28,675462,714283,613346,644407,4603914,13051.0,31448875.0
2004-01-29,644539,737714,613440,722147,4588116,14624.0,31448875.0
2004-01-30,698844,714373,621159,621160,1987731,12580.0,31448875.0
2004-02-02,613394,636688,574572,621160,1795051,12580.0,31448875.0
2004-02-03,628875,636640,582289,582290,1258470,11793.0,31448875.0
2004-02-04,581962,597490,535416,535417,1977880,10850.0,31448875.0
2004-02-05,519981,527746,473434,488926,1000367,9906.0,31448875.0
2004-02-06,488923,496688,473434,488926,500473,9906.0,31448875.0
2004-02-09,489251,497016,458192,473682,547640,9592.0,31448875.0
2004-02-10,473825,543704,473825,528177,2041099,10693.0,31448875.0
2004-02-11,512694,528263,497165,504931,845549,10221.0,31448875.0
2004-02-12,497016,497016,473722,473682,516300,9592.0,31448875.0
2004-02-13,466059,481588,458295,466061,279650,9435.0,31448875.0
2004-02-16,458048,489107,458048,481304,413050,9749.0,31448875.0
2004-02-17,481343,504637,473578,481304,384700,9749.0,31448875.0
2004-02-18,489107,496872,465813,481304,251537,9749.0,31448875.0
2004-02-19,473823,481588,466059,466061,299060,9435.0,31448875.0
2004-02-20,466059,481588,466059,466061,191900,9435.0,31448875.0
2004-02-23,473722,497016,465957,473682,355785,9592.0,31448875.0
2004-02-24,473722,520309,473722,473682,752510,9592.0,31448875.0
2004-02-25,481588,481588,458295,466061,310080,9435.0,31448875.0
2004-02-26,458295,473823,458295,466061,188010,9435.0,31448875.0
2004-02-27,458056,465821,450292,458058,273726,9277.0,31448875.0
2004-03-02,458192,473722,458192,473682,159260,9592.0,31448875.0
2004-03-03,473823,473823,458295,466061,226650,9435.0,31448875.0
2004-03-04,465821,473586,450292,458058,217115,9277.0,31448875.0
2004-03-05,457819,473348,450055,450055,214206,9120.0,31448875.0
2004-03-08,450531,473823,450531,466061,150594,9435.0,31448875.0
2004-03-09,465821,489114,458056,458058,257002,9277.0,31448875.0
2004-03-10,457819,465583,450055,450055,145560,9120.0,31448875.0
2004-03-11,442813,458383,442813,442815,87110,8963.0,31448875.0
2004-03-12,442814,504929,442814,504931,3089185,10221.0,31448875.0
2004-03-15,559177,574706,528118,574669,1784015,11636.0,31448875.0
2004-03-16,636638,636638,520172,520174,4812920,10535.0,31448875.0
2004-03-17,520221,535750,473634,496928,1887200,10064.0,31448875.0
2004-03-18,504929,520499,489400,504931,1328600,10221.0,31448875.0
2004-03-19,512589,574706,512589,574669,7126120,11636.0,31448875.0
2004-03-22,574469,636547,551175,566666,4774892,11479.0,31448875.0
2004-03-23,558757,582010,512171,512171,1023590,10378.0,31448875.0
2004-03-24,504929,536027,497165,504931,990490,10221.0,31448875.0
2004-03-25,512545,543603,473722,473682,1406250,9592.0,31448875.0
2004-03-26,489251,489251,465957,473682,1008630,9592.0,31448875.0
2004-03-29,473586,481350,450292,458058,1113329,9277.0,31448875.0
2004-03-30,458048,489107,458048,481304,647850,9749.0,31448875.0
2004-03-31,481588,481588,450531,466061,1703490,9435.0,31448875.0
2004-04-01,466059,473823,458295,466061,372192,9435.0,31448875.0
2004-04-02,465821,465821,450292,458058,777430,9277.0,31448875.0
2004-04-06,457819,465583,450055,450055,308441,9120.0,31448875.0
2004-04-07,450531,489352,442766,466061,429857,9435.0,31448875.0
2004-04-08,465577,535416,465577,535417,2426542,10850.0,31448875.0
2004-04-09,559232,574801,504882,528177,2708962,10693.0,31448875.0
2004-04-12,520172,527937,504644,520174,962770,10535.0,31448875.0
2004-04-13,520167,535697,473578,481304,1659780,9749.0,31448875.0
2004-04-14,465670,488923,465670,488926,814080,9906.0,31448875.0
2004-04-16,481588,489352,466059,466061,652410,9435.0,31448875.0
2004-04-19,450388,473722,450388,473682,505140,9592.0,31448875.0
2004-04-20,466059,473823,458295,466061,357240,9435.0,31448875.0
2004-04-21,466059,504920,466059,466061,551670,9435.0,31448875.0
2004-04-22,466059,481588,466059,466061,358000,9435.0,31448875.0
2004-04-23,465821,481350,450292,458058,1147830,9277.0,31448875.0
2004-04-26,458056,465821,450292,458058,389840,9277.0,31448875.0
2004-04-27,457819,465583,442290,450055,472910,9120.0,31448875.0
2004-04-28,458295,473823,450531,466061,442491,9435.0,31448875.0
2004-04-29,473634,535750,465869,496928,6845176,10064.0,31448875.0
2004-04-30,481350,489114,458056,458058,1172840,9277.0,31448875.0
2004-05-03,465821,481350,458056,458058,693990,9277.0,31448875.0
2004-05-04,450531,466059,450531,466061,750260,9435.0,31448875.0
2004-05-06,465583,473348,450055,450055,722670,9120.0,31448875.0
2004-05-07,442290,450055,434526,450055,552300,9120.0,31448875.0
2004-05-10,450340,458105,388225,434812,596090,8806.0,31448875.0
2004-05-11,403753,442576,403753,434812,510160,8806.0,31448875.0
2004-05-12,434812,442576,419282,434812,267570,8806.0,31448875.0
2004-05-13,427047,442576,427047,434812,165540,8806.0,31448875.0
2004-05-14,427047,450340,427047,434812,150680,8806.0,31448875.0
2004-05-17,435001,497116,435001,466061,1798546,9435.0,31448875.0
2004-05-18,442576,458105,427047,434812,677310,8806.0,31448875.0
2004-05-19,435049,450578,427284,442815,429510,8963.0,31448875.0
2004-05-20,434812,450340,427047,434812,318720,8806.0,31448875.0
2004-05-21,426807,442336,426807,426810,299990,8648.0,31448875.0
2004-05-24,426807,442336,426807,426810,281390,8648.0,31448875.0
2004-05-25,427047,450340,419282,434812,165160,8806.0,31448875.0
2004-05-27,434526,450055,434526,450055,214160,9120.0,31448875.0
2004-05-28,465869,465869,434812,434812,302710,8806.0,31448875.0
2004-05-31,434526,450055,426801,450055,230006,9120.0,31448875.0
2004-06-01,458383,458383,435049,442815,66350,8963.0,31448875.0
2004-06-02,434526,457819,434526,450055,397860,9120.0,31448875.0
2004-06-03,458192,512545,450388,473682,3705050,9592.0,31448875.0
2004-06-04,473540,543418,473540,543420,4902160,11007.0,31448875.0
2004-06-07,581962,589726,512123,535417,5232102,10850.0,31448875.0
2004-06-08,543647,613529,528118,574669,8181811,11636.0,31448875.0
2004-06-09,574850,574850,489400,504931,2769090,10221.0,31448875.0
2004-06-10,496642,519935,473389,512171,1470997,10378.0,31448875.0
2004-06-11,512456,520221,473634,496928,1120220,10064.0,31448875.0
2004-06-14,481589,535939,481589,528177,2509900,10693.0,31448875.0
2004-06-15,527651,550945,512123,535417,2343630,10850.0,31448875.0
2004-06-16,535978,559271,466059,466061,2320390,9435.0,31448875.0
2004-06-17,450055,481112,450055,450055,1575333,9120.0,31448875.0
2004-06-18,450101,473394,426807,426810,1529410,8648.0,31448875.0
2004-06-21,427133,434898,411604,411567,733250,8334.0,31448875.0
2004-06-22,411803,450666,404038,419569,1657220,8491.0,31448875.0
2004-06-23,419369,434898,411604,411567,564400,8334.0,31448875.0
2004-06-24,411803,450666,411803,419569,1162770,8491.0,31448875.0
2004-06-25,427047,442576,427047,434812,520161,8806.0,31448875.0
2004-06-28,434753,489107,434753,481304,1119590,9749.0,31448875.0
2004-06-29,481486,489251,442623,473682,745890,9592.0,31448875.0
2004-06-30,481343,496872,465813,481304,266680,9749.0,31448875.0
2004-07-01,473434,488923,465670,488926,344510,9906.0,31448875.0
2004-07-02,481199,504452,481199,488926,451709,9906.0,31448875.0
2004-07-05,481636,504929,473872,504931,232200,10221.0,31448875.0
2004-07-06,504692,512456,481399,496928,217542,10064.0,31448875.0
2004-07-07,481199,496688,465670,488926,377350,9906.0,31448875.0
2004-07-08,481588,489352,466059,466061,149751,9435.0,31448875.0
2004-07-09,458295,466059,458295,466061,341637,9435.0,31448875.0
2004-07-12,481588,481588,466059,466061,178465,9435.0,31448875.0
2004-07-13,465813,481343,465813,481304,162605,9749.0,31448875.0
2004-07-14,481199,496688,473434,488926,131160,9906.0,31448875.0
