우리들제약(004720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-03-30,6721,6920,6411,6522,90180,13657.0,2430000.0
2004-03-31,6756,6756,6545,6690,55950,13997.0,2430000.0
2004-04-01,6536,7022,6536,7045,31588,14750.0,2430000.0
2004-04-02,7023,7355,7023,7223,53548,15115.0,2430000.0
2004-04-06,7528,7583,7273,7296,71350,15260.0,2430000.0
2004-04-07,7282,7282,7072,7150,27580,14969.0,2430000.0
2004-04-08,7136,7279,7069,7191,42430,15042.0,2430000.0
2004-04-09,7150,7283,6940,6941,37130,14531.0,2430000.0
2004-04-12,6851,7350,6829,7317,67420,15309.0,2430000.0
2004-04-13,7524,7524,7225,7359,38830,15406.0,2430000.0
2004-04-14,7181,7347,7181,7359,32330,15406.0,2430000.0
2004-04-16,7323,7456,7301,7390,32570,15455.0,2430000.0
2004-04-19,7289,7432,7167,7223,22955,15115.0,2430000.0
2004-04-20,7204,7270,7071,7160,26750,14993.0,2430000.0
2004-04-21,7022,7232,7022,7056,24330,14774.0,2430000.0
2004-04-22,7072,7305,7061,7139,23380,14944.0,2430000.0
2004-04-23,7415,7913,7305,7327,166030,15333.0,2430000.0
2004-04-26,7709,8218,7554,7986,211990,44238.0,6430000.0
2004-04-27,8064,8064,7356,7390,68096,40895.0,6430000.0
2004-04-28,7415,7415,7149,7150,48586,39609.0,6430000.0
2004-04-29,6990,7344,6979,7035,63448,38966.0,6430000.0
2004-04-30,7056,7200,6912,7233,51192,40059.0,6430000.0
2004-05-03,7222,7233,7001,7035,39100,38966.0,6430000.0
2004-05-04,7005,7027,6828,6972,51880,38580.0,6430000.0
2004-05-06,6937,6937,6771,6805,28970,37680.0,6430000.0
2004-05-07,6646,6923,6381,6669,24860,36908.0,6430000.0
2004-05-10,6509,6630,6132,6188,20660,34272.0,6430000.0
2004-05-11,5790,6222,5790,5979,33530,33114.0,6430000.0
2004-05-12,5917,6592,5917,6460,21880,35751.0,6430000.0
2004-05-13,6220,6475,6220,6387,14470,35365.0,6430000.0
2004-05-14,6245,6621,6101,6157,16364,34079.0,6430000.0
2004-05-17,5771,6345,5450,5749,40020,31828.0,6430000.0
2004-05-18,5499,6019,5410,6042,17360,33436.0,6430000.0
2004-05-19,5918,6195,5885,6063,32690,33565.0,6430000.0
2004-05-20,6141,6141,5798,6042,7100,33436.0,6430000.0
2004-05-21,5782,6037,5782,5927,18770,32793.0,6430000.0
2004-05-24,6029,6029,5742,5864,28830,32472.0,6430000.0
2004-05-25,5764,6085,5753,5864,18920,32472.0,6430000.0
2004-05-27,5875,6052,5853,6042,11430,33436.0,6430000.0
2004-05-28,6015,6180,5816,5927,20500,32793.0,6430000.0
2004-05-31,5911,5911,5723,5801,5130,32150.0,6430000.0
2004-06-01,5857,6023,5846,5979,4170,33114.0,6430000.0
2004-06-02,5838,5993,5782,5927,4590,32793.0,6430000.0
2004-06-03,6052,6771,6041,6805,136212,37680.0,6430000.0
2004-06-04,6938,7768,6828,6972,366122,38580.0,6430000.0
2004-06-07,7166,7465,6934,7045,69120,39030.0,6430000.0
2004-06-08,7343,7343,6944,7056,66442,39094.0,6430000.0
2004-06-09,7033,7586,7033,7244,101960,40123.0,6430000.0
2004-06-10,7148,7314,6882,6982,43350,38644.0,6430000.0
2004-06-11,6995,7184,6896,7129,34290,39480.0,6430000.0
2004-06-14,7190,7588,7002,7024,61910,38902.0,6430000.0
2004-06-15,6956,7166,6934,7045,22780,39030.0,6430000.0
2004-06-16,7066,7475,7066,7254,64850,40188.0,6430000.0
2004-06-17,7287,8182,7287,7829,210902,43338.0,6430000.0
2004-06-18,7704,8114,7328,7495,78990,41474.0,6430000.0
2004-06-21,7755,7755,7368,7568,31230,41924.0,6430000.0
2004-06-22,7346,7534,6959,6993,63190,38709.0,6430000.0
2004-06-23,6949,7115,6938,6982,42960,38644.0,6430000.0
2004-06-24,7000,7111,6934,7045,46930,39030.0,6430000.0
2004-06-25,6959,7047,6959,7003,33800,38773.0,6430000.0
2004-06-28,6959,7269,6937,6993,36840,38709.0,6430000.0
2004-06-29,6981,7147,6937,6993,38240,38709.0,6430000.0
2004-06-30,6970,7081,6959,6993,29220,38709.0,6430000.0
2004-07-01,6981,7069,6947,7003,38430,38773.0,6430000.0
2004-07-02,6927,6938,6717,6784,29160,37551.0,6430000.0
2004-07-05,6939,6995,6707,6763,43430,37423.0,6430000.0
2004-07-06,6771,7535,6738,7369,168950,40830.0,6430000.0
2004-07-07,7296,7385,6987,7087,113260,39223.0,6430000.0
2004-07-08,7196,7196,6886,6920,42770,38323.0,6430000.0
2004-07-09,6857,7001,6835,6846,35010,37937.0,6430000.0
2004-07-12,6821,6987,6777,6888,29160,38130.0,6430000.0
2004-07-13,6823,7022,6712,6867,78960,38001.0,6430000.0
2004-07-14,6927,6960,6761,6972,17330,38580.0,6430000.0
2004-07-15,6858,7035,6770,6826,21350,37808.0,6430000.0
2004-07-16,6780,6934,6724,6846,15610,37937.0,6430000.0
2004-07-19,6786,7008,6786,6920,21040,38323.0,6430000.0
2004-07-20,6909,6975,6655,6711,18830,37165.0,6430000.0
2004-07-21,6580,6757,6580,6669,16310,36908.0,6430000.0
2004-07-22,6607,6762,6530,6575,11842,36394.0,6430000.0
2004-07-23,6470,6591,6248,6282,21420,34786.0,6430000.0
2004-07-26,6279,6279,6102,6136,35720,33950.0,6430000.0
2004-07-27,6011,6343,6011,6178,19450,34208.0,6430000.0
2004-07-28,6266,6266,6122,6178,11240,34208.0,6430000.0
2004-07-29,6121,6143,5955,6000,17570,33243.0,6430000.0
2004-07-30,5953,6208,5953,6219,8650,34465.0,6430000.0
2004-08-02,6274,6274,5997,6031,15489,33372.0,6430000.0
2004-08-03,6018,6074,5675,5864,22690,32472.0,6430000.0
2004-08-04,5851,5884,5806,5895,9691,32664.0,6430000.0
2004-08-05,5856,6000,5845,5989,4600,33179.0,6430000.0
2004-08-06,5840,5918,5829,5885,10248,32600.0,6430000.0
2004-08-09,5782,5904,5771,5927,6820,32793.0,6430000.0
2004-08-10,5906,5906,5807,5885,8900,32600.0,6430000.0
2004-08-11,5934,6111,5901,5979,14600,33114.0,6430000.0
2004-08-12,5946,6012,5924,5968,5560,33050.0,6430000.0
2004-08-13,5956,6023,5912,5979,14300,33114.0,6430000.0
2004-08-16,5910,6010,5910,6010,5109,33307.0,6430000.0
2004-08-17,5972,6171,5972,6094,17260,33758.0,6430000.0
2004-08-18,6093,6226,6082,6094,7840,33758.0,6430000.0
2004-08-19,6195,6195,5929,6063,16190,33565.0,6430000.0
2004-08-20,5989,6055,5922,5989,13720,33179.0,6430000.0
2004-08-23,6017,6581,5972,6272,47612,34722.0,6430000.0
2004-08-24,6253,6286,6098,6198,10000,34336.0,6430000.0
2004-08-25,6127,6292,6049,6094,8267,33758.0,6430000.0
2004-08-26,6182,6182,5994,6094,17030,33758.0,6430000.0
2004-08-27,6032,6098,5866,6010,23950,33307.0,6430000.0
2004-08-30,6122,6122,5934,5979,11990,33114.0,6430000.0
2004-08-31,5917,6116,5851,6083,25260,33693.0,6430000.0
2004-09-01,5988,6054,5954,6010,15210,33307.0,6430000.0
2004-09-02,6017,6106,6017,6073,15390,33629.0,6430000.0
2004-09-03,6051,6095,5996,6063,15170,33565.0,6430000.0
2004-09-06,6036,6102,5991,6136,12970,33950.0,6430000.0
2004-09-07,6096,6152,6019,6042,11700,33436.0,6430000.0
2004-09-08,6132,6132,5999,6010,8620,33307.0,6430000.0
2004-09-09,6001,6078,5945,5979,18880,33114.0,6430000.0
2004-09-10,6019,6052,5953,6042,7080,33436.0,6430000.0
2004-09-13,6018,6106,6018,6063,13710,33565.0,6430000.0
2004-09-14,6055,6077,5988,6000,11510,33243.0,6430000.0
2004-09-15,6026,6258,5982,6115,48700,33886.0,6430000.0
2004-09-16,6096,6096,5986,6042,23010,33436.0,6430000.0
2004-09-17,6055,6089,5956,5989,13400,33179.0,6430000.0
2004-09-20,5903,6013,5892,5948,19660,32922.0,6430000.0
2004-09-21,5922,5999,5911,6000,13280,33243.0,6430000.0
2004-09-22,5986,6074,5831,5853,10370,32407.0,6430000.0
2004-09-23,5801,5867,5624,5801,12550,32150.0,6430000.0
2004-09-24,5808,5897,5764,5864,15760,32472.0,6430000.0
2004-09-30,5856,5856,5779,5801,12240,32150.0,6430000.0
2004-10-01,5779,5878,5756,5801,13910,32150.0,6430000.0
2004-10-04,5787,5897,5787,5853,8900,32407.0,6430000.0
2004-10-05,5837,5958,5837,5948,9220,32922.0,6430000.0
2004-10-06,5907,5940,5852,5874,11870,32536.0,6430000.0
2004-10-07,5921,5921,5788,5822,8040,32214.0,6430000.0
2004-10-08,5799,5844,5777,5822,9820,32214.0,6430000.0
2004-10-11,5801,5911,5756,5801,7520,32150.0,6430000.0
2004-10-12,5770,5825,5715,5759,9400,31893.0,6430000.0
2004-10-13,5739,5772,5673,5718,16450,31636.0,6430000.0
2004-10-14,5675,5785,5653,5686,7560,31507.0,6430000.0
2004-10-15,5645,5678,5611,5634,5710,31186.0,6430000.0
2004-10-18,5678,5744,5545,5634,6040,31186.0,6430000.0
2004-10-19,5612,5656,5568,5624,6830,31121.0,6430000.0
2004-10-20,5671,5671,5549,5561,9890,30768.0,6430000.0
2004-10-21,5519,5519,5408,5519,11760,30542.0,6430000.0
2004-10-22,5485,5519,5485,5519,4620,30542.0,6430000.0
2004-10-25,5467,5511,5334,5456,9160,30189.0,6430000.0
2004-10-26,5456,5456,5357,5446,3310,30157.0,6430000.0
2004-10-27,5365,5520,5277,5300,5310,29321.0,6430000.0
2004-10-28,5269,5336,5214,5237,12279,28999.0,6430000.0
2004-10-29,5224,5257,5213,5258,7070,29128.0,6430000.0
2004-11-01,5223,5489,5212,5456,9750,30221.0,6430000.0
2004-11-02,5304,5470,5293,5404,10680,29867.0,6430000.0
2004-11-03,5639,5639,5396,5540,3920,30639.0,6430000.0
2004-11-04,5455,5566,5389,5467,9430,30285.0,6430000.0
2004-11-05,5466,5499,5466,5477,6850,30350.0,6430000.0
2004-11-08,5456,6132,5456,5634,20230,31186.0,6430000.0
2004-11-09,5616,5838,5616,5739,9370,31764.0,6430000.0
2004-11-10,5701,5856,5624,5801,12200,32150.0,6430000.0
2004-11-11,5785,5785,5575,5697,12600,31571.0,6430000.0
2004-11-12,5723,5790,5679,5801,9210,32150.0,6430000.0
2004-11-15,5806,5894,5806,5906,12930,32729.0,6430000.0
2004-11-16,5821,5932,5777,5833,10450,32279.0,6430000.0
2004-11-17,5846,5891,5747,5780,11280,32021.0,6430000.0
2004-11-18,5752,5785,5685,5697,11570,31571.0,6430000.0
2004-11-19,5579,5712,5579,5613,13570,31057.0,6430000.0
2004-11-22,5583,5660,5539,5550,11870,30703.0,6430000.0
2004-11-23,5355,5687,5355,5665,18320,31346.0,6430000.0
2004-11-24,5479,5701,5479,5624,5990,31089.0,6430000.0
2004-11-25,5653,6428,5498,6052,76270,33500.0,6430000.0
2004-11-26,6009,6296,5776,6031,88178,33372.0,6430000.0
2004-11-29,6122,6919,5923,6920,175350,38323.0,6430000.0
2004-11-30,7180,7180,6483,6617,117600,36651.0,6430000.0
2004-12-01,6507,6562,6197,6219,72467,34465.0,6430000.0
2004-12-02,6276,6320,6077,6188,33290,34272.0,6430000.0
2004-12-03,6012,6123,5913,5968,37740,33050.0,6430000.0
2004-12-06,5958,6234,5958,6146,34490,34015.0,6430000.0
2004-12-07,5989,6310,5989,6178,35110,34208.0,6430000.0
2004-12-08,6144,6244,5790,5801,34480,32150.0,6430000.0
2004-12-09,5791,5924,5736,5770,29740,31957.0,6430000.0
2004-12-10,5785,5785,5575,5686,22490,31507.0,6430000.0
2004-12-13,5677,6020,5677,5843,40180,32343.0,6430000.0
2004-12-14,5785,5885,5641,5686,26180,31507.0,6430000.0
2004-12-15,5597,5774,5597,5697,21880,31571.0,6430000.0
2004-12-16,5707,5718,5641,5697,12370,31571.0,6430000.0
2004-12-17,5698,6030,5698,6042,39720,33436.0,6430000.0
2004-12-20,6034,6355,6034,6157,74410,34079.0,6430000.0
2004-12-21,6235,6235,5815,5937,25550,32857.0,6430000.0
2004-12-22,5922,6088,5866,6000,22440,33243.0,6430000.0
2004-12-23,5987,6485,5987,6209,40010,34400.0,6430000.0
2004-12-24,6232,6244,5945,5989,16010,33179.0,6430000.0
2004-12-27,6022,6055,5867,5989,16550,33179.0,6430000.0
2004-12-28,6052,6052,5908,6042,15120,33436.0,6430000.0
2004-12-29,6125,6147,5892,5937,7670,32857.0,6430000.0
2004-12-30,5910,6032,5866,6010,7230,33307.0,6430000.0
2005-01-03,6116,6116,5994,6094,16840,33758.0,6430000.0
2005-01-04,5978,6122,5956,5979,13560,33114.0,6430000.0
2005-01-05,5913,5980,5891,5958,10420,32986.0,6430000.0
2005-01-06,5934,6077,5911,5989,18370,33179.0,6430000.0
2005-01-07,5915,5948,5892,5937,17160,32857.0,6430000.0
2005-01-10,5970,5970,5871,5927,9960,32793.0,6430000.0
2005-01-11,5882,6092,5882,5927,29070,32793.0,6430000.0
2005-01-12,5959,6014,5892,5937,17520,32857.0,6430000.0
2005-01-13,6027,6038,5872,5906,21440,32729.0,6430000.0
2005-01-14,5979,6355,5924,6157,53189,34079.0,6430000.0
2005-01-17,6125,6247,6092,6115,21540,33886.0,6430000.0
2005-01-18,6020,6451,6020,6219,30270,34465.0,6430000.0
2005-01-19,6190,6311,6079,6146,14750,34015.0,6430000.0
2005-01-20,6053,6352,6053,6219,20530,34465.0,6430000.0
2005-01-21,6215,6315,6027,6094,36160,33758.0,6430000.0
2005-01-24,5994,6104,5994,6094,12920,33758.0,6430000.0
2005-01-25,6123,6245,6056,6157,29030,34079.0,6430000.0
2005-01-26,6123,6366,6067,6345,41170,35108.0,6430000.0
2005-01-27,6323,6323,6057,6146,27240,34015.0,6430000.0
2005-01-28,6105,6182,6050,6083,25560,33693.0,6430000.0
2005-01-31,6121,6199,6088,6188,16050,34272.0,6430000.0
2005-02-01,6172,6337,6149,6272,38790,34722.0,6430000.0
2005-02-02,6353,6796,6353,6575,113670,36394.0,6430000.0
2005-02-03,6601,6601,6358,6491,32311,35944.0,6430000.0
2005-02-04,6537,6626,6371,6637,30110,36780.0,6430000.0
2005-02-07,6698,6809,6609,6732,43130,37294.0,6430000.0
2005-02-11,6787,6787,6477,6721,25230,37230.0,6430000.0
2005-02-14,6713,7178,6636,6846,55230,37937.0,6430000.0
2005-02-15,6735,6901,6724,6846,41918,37937.0,6430000.0
2005-02-16,6758,7067,6758,6846,17000,37937.0,6430000.0
2005-02-17,6891,7234,6891,7024,85530,38902.0,6430000.0
2005-02-18,7283,8047,7028,8069,226160,44688.0,6430000.0
2005-02-21,8551,9248,8551,9282,194970,51376.0,6430000.0
2005-02-22,10436,10536,8023,8090,388760,44817.0,6430000.0
2005-02-23,8107,9136,7985,9125,226529,50540.0,6430000.0
2005-02-24,9039,9559,8696,8697,115785,48161.0,6430000.0
2005-02-25,8533,8932,7891,7892,119201,43724.0,6430000.0
2005-02-28,7751,8205,7630,8017,65700,44367.0,6430000.0
2005-03-02,7984,8072,7818,8017,36621,44367.0,6430000.0
2005-03-03,7998,8563,7998,8331,53950,46103.0,6430000.0
2005-03-04,8259,8480,8126,8414,33720,46618.0,6430000.0
2005-03-07,8393,9156,8393,8592,148160,47582.0,6430000.0
2005-03-08,8796,8829,8000,8122,67850,44946.0,6430000.0
2005-03-09,8102,8113,7947,8069,15041,44688.0,6430000.0
2005-03-10,8071,8326,7983,8028,19040,44431.0,6430000.0
2005-03-11,7991,8246,7991,8069,15990,44688.0,6430000.0
2005-03-14,8118,8284,8063,8174,24741,45267.0,6430000.0
2005-03-15,8233,8299,8100,8299,29011,45974.0,6430000.0
2005-03-16,8563,8563,7634,8132,32240,45010.0,6430000.0
2005-03-17,7757,8022,7679,7735,17851,42824.0,6430000.0
2005-03-18,7533,7710,7113,7202,21310,39866.0,6430000.0
2005-03-21,6998,7296,6998,7286,11473,40316.0,6430000.0
2005-03-22,7361,8103,7361,7871,25000,43595.0,6430000.0
2005-03-23,7708,7974,7576,7996,7590,44303.0,6430000.0
2005-03-24,8086,8086,7655,7777,7810,43081.0,6430000.0
2005-03-25,7461,8003,7461,7683,8320,42567.0,6430000.0
2005-03-28,8115,8347,7583,7860,26100,43531.0,6430000.0
2005-03-29,7712,7889,7546,7547,15780,41795.0,6430000.0
2005-03-30,7718,7718,7243,7254,11030,40188.0,6430000.0
2005-03-31,7239,7604,7239,7505,8910,41538.0,6430000.0
2005-04-01,7344,7565,7300,7599,7580,42052.0,6430000.0
2005-04-04,7396,7717,7396,7662,6850,42438.0,6430000.0
2005-04-06,7559,7681,7415,7704,6800,42631.0,6430000.0
2005-04-07,7597,7597,7332,7432,10670,41152.0,6430000.0
2005-04-08,7420,7630,7420,7630,6760,42245.0,6430000.0
2005-04-11,7530,7586,7497,7630,5080,42245.0,6430000.0
2005-04-12,7750,7750,7606,7662,3378,42438.0,6430000.0
2005-04-13,7715,7881,7715,7881,21930,43660.0,6430000.0
2005-04-14,8003,8003,7682,7683,8520,42567.0,6430000.0
2005-04-15,7666,7754,7632,7777,5148,43081.0,6430000.0
2005-04-18,7549,7616,7472,7495,10570,41474.0,6430000.0
2005-04-19,7511,7567,7434,7578,3900,41988.0,6430000.0
2005-04-20,7554,7709,7521,7610,7770,42116.0,6430000.0
2005-04-21,7382,7725,7382,7704,1770,42631.0,6430000.0
2005-04-22,7712,7712,7491,7547,5690,41795.0,6430000.0
2005-04-25,7519,7740,7519,7641,5940,42309.0,6430000.0
2005-04-26,7800,8441,7567,8132,52169,45010.0,6430000.0
2005-04-27,8022,8576,8022,8488,73520,47003.0,6430000.0
2005-04-28,8788,8910,7991,8069,81350,44688.0,6430000.0
2005-04-29,7996,8051,7675,7996,23230,44303.0,6430000.0
2005-05-02,7899,8630,7899,8508,46050,47132.0,6430000.0
2005-05-03,8700,8878,8357,8812,47380,48804.0,6430000.0
2005-05-04,8801,8823,8469,8801,25170,48739.0,6430000.0
2005-05-06,8817,9160,8706,8906,59990,49318.0,6430000.0
2005-05-09,8920,9086,8101,8467,32120,46875.0,6430000.0
2005-05-10,8339,8372,7985,8184,17750,45332.0,6430000.0
2005-05-11,7877,8131,7766,7954,18660,44046.0,6430000.0
2005-05-12,7822,8099,7822,7934,11560,43917.0,6430000.0
2005-05-13,7924,8057,7825,7892,8630,43724.0,6430000.0
2005-05-16,7928,8194,7928,8017,8870,44367.0,6430000.0
2005-05-17,8147,8269,7992,8059,5590,44624.0,6430000.0
2005-05-18,8003,8158,7947,8069,5950,44688.0,6430000.0
2005-05-19,8047,8324,8047,8247,8270,45653.0,6430000.0
2005-05-20,8218,8329,8130,8352,8290,46232.0,6430000.0
2005-05-23,8433,8433,8245,8279,5040,45846.0,6430000.0
2005-05-24,8177,8188,7900,7923,12700,43853.0,6430000.0
2005-05-25,7893,7960,7749,7860,10960,43531.0,6430000.0
2005-05-26,7729,8072,7729,8017,8380,44367.0,6430000.0
2005-05-27,8087,8087,7877,7954,4460,44046.0,6430000.0
2005-05-30,7811,8165,7811,8132,12450,45010.0,6430000.0
2005-05-31,8162,8218,8107,8174,11160,45267.0,6430000.0
2005-06-01,8130,8163,7953,7975,13310,44174.0,6430000.0
2005-06-02,7940,8681,7940,8393,34650,46489.0,6430000.0
2005-06-03,8368,9564,8368,9000,76390,49832.0,6430000.0
2005-06-07,8960,9314,8783,9292,65040,51440.0,6430000.0
2005-06-08,9435,9435,8517,8540,50480,47260.0,6430000.0
2005-06-09,8271,8757,8271,8592,34740,47582.0,6430000.0
2005-06-10,8403,8602,8336,8414,14630,46618.0,6430000.0
2005-06-13,8287,8696,8287,8697,26910,48161.0,6430000.0
2005-06-14,8712,8988,8568,8623,24080,47775.0,6430000.0
2005-06-15,8478,9043,8478,8822,42020,48868.0,6430000.0
2005-06-16,9025,9036,8804,8937,23990,49511.0,6430000.0
2005-06-17,9028,9028,8774,8885,11980,49190.0,6430000.0
2005-06-20,8868,8868,8536,8592,20664,47582.0,6430000.0
2005-06-21,8344,8643,8344,8655,14550,47904.0,6430000.0
2005-06-22,8577,8832,8566,8833,13466,48932.0,6430000.0
2005-06-23,8820,9727,8820,9230,99020,51118.0,6430000.0
2005-06-24,9443,9907,9266,9742,196936,53948.0,6430000.0
2005-06-27,9896,9896,9564,9742,89757,53948.0,6430000.0
2005-06-28,9670,9725,9382,9637,70206,53369.0,6430000.0
2005-06-29,9611,10230,9600,9700,170830,53690.0,6430000.0
2005-06-30,9840,10228,9674,9940,230540,55041.0,6430000.0
2005-07-01,9503,9835,9503,9658,174940,53498.0,6430000.0
2005-07-04,9628,9982,9506,9982,96581,55298.0,6430000.0
2005-07-05,10257,11297,10025,10568,353710,58513.0,6430000.0
2005-07-06,10833,10833,10092,10369,105810,57420.0,6430000.0
2005-07-07,10230,10296,9622,9711,100320,53755.0,6430000.0
2005-07-08,9644,9810,9069,9136,108450,50604.0,6430000.0
2005-07-11,9259,9447,8905,9292,46810,51440.0,6430000.0
2005-07-12,9259,9557,9259,9292,51140,51440.0,6430000.0
2005-07-13,9391,9391,9093,9292,39140,51440.0,6430000.0
2005-07-14,9210,9564,9210,9366,30590,51890.0,6430000.0
2005-07-15,9378,9555,9345,9522,39180,52726.0,6430000.0
2005-07-18,9538,9660,9416,9439,33360,52276.0,6430000.0
2005-07-19,9337,9371,9028,9083,74588,50283.0,6430000.0
2005-07-20,9055,9143,8690,8801,70350,48739.0,6430000.0
2005-07-21,8777,9076,8777,8833,43430,48932.0,6430000.0
2005-07-22,8793,8914,8704,8749,33127,48418.0,6430000.0
2005-07-25,8353,9149,8353,8707,40670,48225.0,6430000.0
2005-07-26,8893,8904,8661,8728,18730,48354.0,6430000.0
2005-07-27,8715,8981,8715,8937,25750,49511.0,6430000.0
2005-07-28,8863,9096,8764,9052,69500,50154.0,6430000.0
2005-07-29,9039,10079,8950,9460,148860,52404.0,6430000.0
2005-08-01,9375,9441,9043,9198,38330,50926.0,6430000.0
2005-08-02,9065,9497,9065,9198,41410,50926.0,6430000.0
2005-08-03,9187,9220,8988,9010,40280,49897.0,6430000.0
2005-08-04,9069,9268,8815,8937,35360,49511.0,6430000.0
2005-08-05,8912,8912,8547,8603,28270,47646.0,6430000.0
2005-08-08,8552,8906,8475,8885,10270,49190.0,6430000.0
2005-08-09,8684,9127,8684,9094,16140,50347.0,6430000.0
2005-08-10,8926,9258,8926,9115,30552,50476.0,6430000.0
2005-08-11,9091,9257,9091,9125,11866,50540.0,6430000.0
2005-08-12,9163,9197,8986,9031,12780,50025.0,6430000.0
2005-08-16,9050,9083,8696,8885,40390,49190.0,6430000.0
2005-08-17,8871,8927,8650,8916,36430,49382.0,6430000.0
2005-08-18,8932,9042,8755,8833,14070,48932.0,6430000.0
2005-08-19,8718,8806,8684,8707,8170,48225.0,6430000.0
2005-08-22,8649,8903,8560,8749,17900,48418.0,6430000.0
2005-08-23,8642,8786,8620,8676,19170,48032.0,6430000.0
2005-08-24,8618,9238,8585,9083,108860,50283.0,6430000.0
2005-08-25,9042,9097,8953,9031,35230,50025.0,6430000.0
2005-08-26,8996,8996,8808,8864,7330,49061.0,6430000.0
2005-08-29,8641,8995,8497,8697,22070,48161.0,6430000.0
2005-08-30,8587,8708,8553,8676,22010,48032.0,6430000.0
2005-08-31,8644,8710,8555,8644,22260,47839.0,6430000.0
2005-09-01,8610,8710,8555,8655,20180,47904.0,6430000.0
2005-09-02,8737,8737,8571,8759,16960,48482.0,6430000.0
2005-09-05,8725,8791,8659,8770,11980,48546.0,6430000.0
2005-09-06,8772,8972,8717,8906,30580,49318.0,6430000.0
2005-09-07,8905,9082,8894,8906,36150,49318.0,6430000.0
2005-09-08,8852,9217,8852,9052,53810,50154.0,6430000.0
2005-09-09,8944,9032,8822,9000,21750,49832.0,6430000.0
2005-09-12,8910,8988,8810,8822,24770,48868.0,6430000.0
2005-09-13,8715,8804,8671,8749,23440,48418.0,6430000.0
2005-09-14,8675,8841,8609,8676,24740,48032.0,6430000.0
2005-09-15,8676,8776,8577,8655,41230,47904.0,6430000.0
2005-09-16,8627,8737,8594,8749,21490,48418.0,6430000.0
2005-09-20,8793,8926,8727,8927,25400,49447.0,6430000.0
2005-09-21,8794,9469,8794,9292,209461,51440.0,6430000.0
2005-09-22,9085,9384,9052,9418,101109,52147.0,6430000.0
2005-09-23,9601,9999,9457,9491,190609,52533.0,6430000.0
2005-09-26,9615,9836,9504,9637,82730,53369.0,6430000.0
2005-09-27,9612,9800,9435,9501,63779,52597.0,6430000.0
2005-09-28,9259,9414,9149,9282,129511,51376.0,6430000.0
2005-09-29,9267,9377,9034,9157,66380,50733.0,6430000.0
2005-09-30,9181,9457,9125,9303,78170,51504.0,6430000.0
2005-10-04,9522,10008,9477,9909,185841,54848.0,6430000.0
2005-10-05,9996,10018,9620,9731,113191,53883.0,6430000.0
2005-10-06,9827,10391,9628,9982,155880,55298.0,6430000.0
2005-10-07,10066,10973,10066,10432,296090,57741.0,6430000.0
2005-10-10,10770,11345,10593,11069,356840,61278.0,6430000.0
2005-10-11,11066,11221,10458,10547,183330,58384.0,6430000.0
2005-10-12,10550,11456,10516,10871,258302,60185.0,6430000.0
2005-10-13,10765,12469,10765,12480,483561,69122.0,6430000.0
2005-10-14,12986,13860,12168,12710,892565,70408.0,6430000.0
2005-10-17,13087,13330,11129,11373,396480,62950.0,6430000.0
2005-10-18,11349,11537,11006,11195,192259,61985.0,6430000.0
2005-10-19,11012,11167,9972,10150,200390,56198.0,6430000.0
2005-10-20,10328,11235,10207,10683,245823,59156.0,6430000.0
2005-10-21,10417,10970,10339,10871,97154,60185.0,6430000.0
2005-10-24,10844,11829,10844,11320,162310,62692.0,6430000.0
2005-10-25,11833,11833,11181,11237,74415,62242.0,6430000.0
2005-10-26,11272,11471,11162,11184,70664,61921.0,6430000.0
2005-10-27,11128,11559,10951,11383,119580,63014.0,6430000.0
2005-10-28,11221,11995,11221,11498,153710,63657.0,6430000.0
2005-10-31,11819,13147,11465,13181,295778,72980.0,6430000.0
2005-11-01,13561,13904,12908,13296,423027,73624.0,6430000.0
2005-11-02,13439,15131,13217,14634,609550,81018.0,6430000.0
2005-11-03,15191,16474,14494,15501,791983,85840.0,6430000.0
2005-11-04,15896,17799,15321,17822,1328809,98700.0,6430000.0
2005-11-07,19701,20453,18595,20498,580311,113490.0,6430000.0
2005-11-08,22165,22918,18746,20550,2264457,113811.0,6430000.0
2005-11-09,20126,23611,19495,23633,1907826,130850.0,6430000.0
2005-11-10,23197,26859,22733,22755,1627145,126028.0,6430000.0
2005-11-11,22740,24898,20881,23571,1761261,130529.0,6430000.0
2005-11-14,23540,23540,21217,21250,910147,117669.0,6430000.0
2005-11-15,20649,22630,20129,21303,1043561,117990.0,6430000.0
2005-11-16,21047,23083,21047,22066,873255,122170.0,6430000.0
2005-11-17,21816,22635,21528,21595,647826,119598.0,6430000.0
2005-11-18,22394,22737,21520,22118,755836,122492.0,6430000.0
2005-11-21,22054,25119,21932,22818,1207750,126350.0,6430000.0
2005-11-22,23204,24288,22153,24156,682604,133744.0,6430000.0
2005-11-23,24838,27748,24086,26299,1162266,145640.0,6430000.0
2005-11-24,25537,26566,24995,25316,777692,140174.0,6430000.0
2005-11-25,24936,25699,23841,23863,571842,140019.0,6813600.0
2005-11-28,23857,24034,22397,22640,472527,132865.0,6813600.0
2005-11-29,21849,23664,21849,23111,469023,135591.0,6813600.0
2005-11-30,22723,23475,22723,23111,307140,135591.0,6813600.0
2005-12-01,23201,23610,22614,22703,334955,133206.0,6813600.0
2005-12-02,22487,23017,19876,20905,643820,122645.0,6813600.0
2005-12-05,21528,22159,20887,21595,347097,126733.0,6813600.0
