대우조선해양(042660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-08-24,28500,29950,28150,28750,2411007,1100497.0,191390758.0
2015-08-25,28700,31250,28500,30400,3272868,1163656.0,191390758.0
2015-08-26,30250,31349,30149,30700,1734565,1175139.0,191390758.0
2015-08-27,31050,31200,30000,30400,1659370,1163656.0,191390758.0
2015-08-28,30600,31750,30499,31650,1897497,1211503.0,191390758.0
2015-08-31,31750,34000,31750,33650,3167663,1288060.0,191390758.0
2015-09-01,34450,35250,32800,33000,2656349,1263179.0,191390758.0
2015-09-02,32499,33850,32050,33450,1069758,1280404.0,191390758.0
2015-09-03,33750,34250,32500,32700,1175087,1251696.0,191390758.0
2015-09-04,32749,33700,32000,32900,1439424,1259351.0,191390758.0
2015-09-07,32900,33300,32399,32650,792463,1249782.0,191390758.0
2015-09-08,32550,33050,32550,32650,779828,1249782.0,191390758.0
2015-09-09,33750,34100,33250,33950,2007990,1299543.0,191390758.0
2015-09-10,33950,36500,33750,36500,4201347,1397153.0,191390758.0
2015-09-11,36600,36600,35500,35750,2114719,1368444.0,191390758.0
2015-09-14,35550,37850,34900,35950,2624605,1376100.0,191390758.0
2015-09-15,35950,36050,35250,35700,972511,1366530.0,191390758.0
2015-09-16,35750,37700,35750,36650,2934498,1402894.0,191390758.0
2015-09-17,36800,37400,35700,36250,1676961,1387583.0,191390758.0
2015-09-18,36350,36600,35750,36050,966845,1379927.0,191390758.0
2015-09-21,35550,35650,34350,34700,1286316,1328252.0,191390758.0
2015-09-22,34500,35750,34000,35200,1245237,1347391.0,191390758.0
2015-09-23,34600,35050,34000,34000,1028996,1301457.0,191390758.0
2015-09-24,33700,34150,33300,33650,1033120,1288060.0,191390758.0
2015-09-25,33650,34750,33400,33750,1268028,1291888.0,191390758.0
2015-09-30,32499,32750,29299,31850,3096128,1219159.0,191390758.0
2015-10-01,31850,32700,31550,32050,991258,1226815.0,191390758.0
2015-10-02,32050,32400,30949,31100,1600129,1190451.0,191390758.0
2015-10-05,31100,31549,30549,31100,1172047,1190451.0,191390758.0
2015-10-06,31400,31899,31000,31350,1150067,1200020.0,191390758.0
2015-10-07,31200,31949,30700,31500,1240806,1205762.0,191390758.0
2015-10-08,31499,32500,31400,31950,1519043,1222987.0,191390758.0
2015-10-12,31050,33400,30900,33100,2167349,1267007.0,191390758.0
2015-10-13,33000,34350,32499,33500,1683381,1282318.0,191390758.0
2015-10-14,33050,33300,32050,32200,1119107,1232556.0,191390758.0
2015-10-15,31800,33550,31750,32750,1573625,1253609.0,191390758.0
2015-10-16,33250,33550,32349,33500,1251561,1282318.0,191390758.0
2015-10-19,33850,34950,33650,34450,1848869,1318682.0,191390758.0
2015-10-20,34500,35050,33550,34800,1393394,1332080.0,191390758.0
2015-10-21,35300,36600,35050,35700,2087502,1366530.0,191390758.0
2015-10-22,35100,35150,33150,33950,2203740,1299543.0,191390758.0
2015-10-23,33500,34450,31499,33750,1554130,1291888.0,191390758.0
2015-10-26,33700,34950,32450,34800,1744986,1332080.0,191390758.0
2015-10-27,36550,37100,35050,35650,3810328,1364616.0,191390758.0
2015-10-28,35850,36100,34700,34950,1581988,1337821.0,191390758.0
2015-10-29,35500,35600,34100,34100,1647773,1305285.0,191390758.0
2015-10-30,36700,37000,34500,34700,3702949,1328252.0,191390758.0
2015-11-02,33350,34250,31150,32650,2054638,1249782.0,191390758.0
2015-11-03,32750,41750,32249,35150,23795820,1345477.0,191390758.0
2015-11-04,34350,34600,33550,34150,2713439,1307199.0,191390758.0
2015-11-05,33500,33850,33000,33400,2095456,1278490.0,191390758.0
2015-11-06,32600,33400,32600,32900,1242917,1259351.0,191390758.0
2015-11-09,32800,32800,31900,32100,1445944,1228729.0,191390758.0
2015-11-10,31650,33350,31650,32450,1644342,1242126.0,191390758.0
2015-11-11,32950,33000,31800,31800,1003836,1217245.0,191390758.0
2015-11-12,31550,32649,31049,32500,1241387,1244040.0,191390758.0
2015-11-13,31950,32399,31350,31450,1435565,1203848.0,191390758.0
2015-11-16,25250,30499,25000,29450,4086938,1127292.0,191390758.0
2015-11-17,29750,30250,29050,29850,935432,1142603.0,191390758.0
2015-11-18,30049,30150,29000,29200,1026976,1117722.0,191390758.0
2015-11-19,29800,30799,29350,30050,1343486,1150258.0,191390758.0
2015-11-20,29750,30450,29750,30150,473711,1154086.0,191390758.0
2015-11-23,30150,31000,29849,30100,1193841,1152172.0,191390758.0
2015-11-24,30100,30400,29900,30000,462142,1148345.0,191390758.0
2015-11-25,30250,30600,29950,30600,693055,1171311.0,191390758.0
2015-11-26,30600,32900,30600,32300,2999627,1236384.0,191390758.0
2015-11-27,32300,33950,32200,32800,1630046,1255523.0,191390758.0
2015-11-30,32500,32700,30400,30400,10017831,1163656.0,191390758.0
2015-12-01,30800,31050,30150,30150,1272355,1154086.0,191390758.0
2015-12-02,30350,30550,29650,29850,1341959,1142603.0,191390758.0
2015-12-03,29499,29800,29000,29150,1416652,1115808.0,191390758.0
2015-12-04,28800,29150,28150,28250,1534575,1081358.0,191390758.0
2015-12-07,28200,28700,27500,27650,1213414,1058391.0,191390758.0
2015-12-08,27650,28149,26800,27050,1225729,1035424.0,191390758.0
2015-12-09,27000,27550,26249,26550,926982,1016285.0,191390758.0
2015-12-10,26250,28200,26150,28200,1556389,1079444.0,191390758.0
2015-12-11,28099,28099,26550,26600,1111390,1018199.0,191390758.0
2015-12-14,26150,26250,25300,25400,980399,972265.0,191390758.0
2015-12-15,25499,25800,24850,25400,992174,972265.0,191390758.0
2015-12-16,25500,26300,25449,26000,867568,995232.0,191390758.0
2015-12-17,26200,26550,25649,25950,547034,993318.0,191390758.0
2015-12-18,25650,26350,25400,26150,680266,1000974.0,191390758.0
2015-12-21,26000,26200,25750,26000,583835,995232.0,191390758.0
2015-12-22,25900,26150,25550,25550,827525,978007.0,191390758.0
2015-12-23,26050,26550,25650,25800,911491,987576.0,191390758.0
2015-12-24,26200,26350,25899,26200,684235,1002888.0,191390758.0
2015-12-28,26350,26450,25750,25750,782018,985662.0,191390758.0
2015-12-29,25650,25799,25450,25700,649490,983748.0,191390758.0
2015-12-30,25700,25700,25300,25350,642218,970351.0,191390758.0
2016-01-04,25300,25450,24925,24975,673636,955997.0,191390758.0
2016-01-05,24975,25450,24975,25050,690790,958868.0,191390758.0
2016-01-06,24899,25200,24750,24775,1019931,948341.0,191390758.0
2016-01-07,24700,25100,24150,24225,1026799,927288.0,191390758.0
2016-01-08,24000,26000,23500,26000,1825875,995232.0,191390758.0
2016-01-11,25550,25600,24625,24700,1034129,1350672.0,273415368.0
2016-01-12,25150,25150,24000,24075,791319,1316495.0,273415368.0
2016-01-13,24000,24625,24000,24225,982868,1324697.0,273415368.0
2016-01-14,23725,24175,23375,24000,1070041,1312394.0,273415368.0
2016-01-15,24400,24624,23400,23550,1027773,1287786.0,273415368.0
2016-01-18,23375,24075,23350,24025,640384,1313761.0,273415368.0
2016-01-19,24225,24250,23275,23400,1195295,1279584.0,273415368.0
2016-01-20,23000,23400,22250,22650,1138610,1238572.0,273415368.0
2016-01-21,22050,23225,22025,22550,1016467,1233103.0,273415368.0
2016-01-22,22575,23175,22550,22975,845525,1256344.0,273415368.0
2016-01-25,22675,22675,19150,20825,5379895,1138775.0,273415368.0
2016-01-26,20800,20825,19700,19800,2217982,1082725.0,273415368.0
2016-01-27,20000,20450,19825,19900,1148566,1088193.0,273415368.0
2016-01-28,20000,20474,19500,20300,1146358,1110066.0,273415368.0
2016-01-29,20525,21400,20350,20975,1702811,1146977.0,273415368.0
2016-02-01,21025,21150,20475,20525,843998,1122370.0,273415368.0
2016-02-02,20500,24850,20125,21325,5626241,1166117.0,273415368.0
2016-02-03,21000,21000,19900,20225,1566899,1105965.0,273415368.0
2016-02-04,20350,21325,20125,21050,1304115,1151079.0,273415368.0
2016-02-05,21200,21675,20900,21350,814940,1167484.0,273415368.0
2016-02-11,20075,21325,20025,20800,747458,1137408.0,273415368.0
2016-02-12,20600,22150,20300,20900,1424897,1142876.0,273415368.0
2016-02-15,21250,22075,21200,21650,1091602,1183889.0,273415368.0
2016-02-16,21850,23900,21275,22725,2344167,1242673.0,273415368.0
2016-02-17,22375,22450,21400,21850,1480194,1194825.0,273415368.0
2016-02-18,22325,22800,22075,22200,982751,1213964.0,273415368.0
2016-02-19,22200,22675,22200,22375,583690,1223534.0,273415368.0
2016-02-22,22400,22875,22000,22525,674270,1231736.0,273415368.0
2016-02-23,22750,22825,22275,22450,530721,1227635.0,273415368.0
2016-02-24,22400,22900,22150,22475,595911,1229002.0,273415368.0
2016-02-25,22500,22550,22050,22100,632756,1208496.0,273415368.0
2016-02-26,22225,22225,21925,22000,420688,1203028.0,273415368.0
2016-02-29,21875,21925,21250,21275,988665,1163382.0,273415368.0
2016-03-02,21425,22300,21375,22200,1086217,1213964.0,273415368.0
2016-03-03,22200,26750,22200,24350,8484995,1331533.0,273415368.0
2016-03-04,24525,26700,24500,26450,4490965,1446367.0,273415368.0
2016-03-07,27250,31750,26450,30200,12756797,1651429.0,273415368.0
2016-03-08,28500,29600,26600,27750,11066739,1517455.0,273415368.0
2016-03-09,27250,29850,26850,29350,6325377,1604948.0,273415368.0
2016-03-10,29649,31550,29550,30900,6268226,1689707.0,273415368.0
2016-03-11,31100,31500,29800,30600,2546897,1673302.0,273415368.0
2016-03-14,30250,30750,29650,30050,1831655,1643226.0,273415368.0
2016-03-15,30000,30000,28800,29100,2016890,1591277.0,273415368.0
2016-03-16,29450,29450,27549,28050,1961721,1533860.0,273415368.0
2016-03-17,28500,28750,28049,28100,1170205,1536594.0,273415368.0
2016-03-18,28600,28649,27800,28500,1171194,1558468.0,273415368.0
2016-03-21,28500,28500,27250,27500,1268958,1503785.0,273415368.0
2016-03-22,27550,28700,27050,28200,1203945,1542063.0,273415368.0
2016-03-23,27950,28299,27000,27000,1701853,1476443.0,273415368.0
2016-03-24,25800,27500,25250,26800,2184758,1465506.0,273415368.0
2016-03-25,26749,26749,25650,25900,1425600,1416292.0,273415368.0
2016-03-28,25700,26200,25500,26050,626031,1424494.0,273415368.0
2016-03-29,25750,27150,25650,26350,795327,1440899.0,273415368.0
2016-03-30,26200,26299,25600,25750,1086063,1408089.0,273415368.0
2016-03-31,25750,26200,25150,25350,1054253,1386216.0,273415368.0
2016-04-01,25450,25500,25000,25150,750715,1375279.0,273415368.0
2016-04-04,25200,25400,24425,24600,1160812,1345204.0,273415368.0
2016-04-05,24500,24875,24100,24475,836080,1338368.0,273415368.0
2016-04-06,24475,24475,23600,23825,1016894,1302824.0,273415368.0
2016-04-07,23825,24750,23750,24225,967744,1324697.0,273415368.0
2016-04-08,24250,25799,23925,25300,2162046,1383482.0,273415368.0
2016-04-11,26300,26950,25800,26000,1842633,1421760.0,273415368.0
2016-04-12,26250,28400,25800,26600,3527369,1454570.0,273415368.0
2016-04-14,26850,28400,26749,28400,2811328,1552999.0,273415368.0
2016-04-15,28300,28350,27400,27600,1194450,1509253.0,273415368.0
2016-04-18,27000,27300,26350,27000,1169425,1476443.0,273415368.0
2016-04-19,27450,28150,27000,27200,1314903,1487380.0,273415368.0
2016-04-20,27350,27649,26299,26350,1020334,1440899.0,273415368.0
2016-04-21,26150,26900,25550,26550,1592194,1451836.0,273415368.0
2016-04-22,26100,26550,25799,26500,1048706,1449101.0,273415368.0
2016-04-25,25750,26000,24650,25400,1925495,1388950.0,273415368.0
2016-04-26,24825,26450,24825,25750,1597523,1408089.0,273415368.0
2016-04-27,26200,26850,25950,26600,1155493,1454570.0,273415368.0
2016-04-28,26600,26950,25900,26050,901037,1424494.0,273415368.0
2016-04-29,27400,28449,27049,27600,4296939,1509253.0,273415368.0
2016-05-02,27850,27950,26650,27150,1176197,1484645.0,273415368.0
2016-05-03,27150,27899,26850,27000,1280028,1476443.0,273415368.0
2016-05-04,26500,26800,25500,25500,1849073,1394418.0,273415368.0
2016-05-09,24750,24775,23850,24125,1976727,1319229.0,273415368.0
2016-05-10,24200,24725,24200,24525,678523,1341102.0,273415368.0
2016-05-11,24700,24750,24275,24575,677385,1343837.0,273415368.0
2016-05-12,24050,25150,24000,24950,826091,1364343.0,273415368.0
2016-05-13,25000,25050,24050,24275,837207,1327432.0,273415368.0
2016-05-16,24125,25649,23500,24725,833091,1352039.0,273415368.0
2016-05-17,24625,24725,23649,23775,1030558,1300090.0,273415368.0
2016-05-18,23575,24000,23425,23650,575114,1293255.0,273415368.0
2016-05-19,23575,23675,22650,22875,1217851,1250875.0,273415368.0
2016-05-20,22900,23500,22325,22800,855009,1246774.0,273415368.0
2016-05-23,22825,23125,22350,22550,771205,1233103.0,273415368.0
2016-05-24,22575,22625,21775,21775,678441,1190724.0,273415368.0
2016-05-25,21900,22175,21800,21950,760920,1200293.0,273415368.0
2016-05-26,22000,22825,22000,22575,1003481,1234470.0,273415368.0
2016-05-27,22525,22550,21725,21825,1063788,1193458.0,273415368.0
2016-05-30,21850,21850,21150,21450,953717,1172952.0,273415368.0
2016-05-31,21500,26150,21475,24450,10969065,1337001.0,273415368.0
2016-06-01,24249,24350,22550,22875,2957669,1250875.0,273415368.0
2016-06-02,23575,24674,22950,23050,2624200,1260445.0,273415368.0
2016-06-03,22950,24200,22900,23525,1800036,1286419.0,273415368.0
2016-06-07,23775,24500,23575,24425,1840819,1335634.0,273415368.0
2016-06-08,23774,24549,23575,24100,2077773,1317862.0,273415368.0
2016-06-09,25000,25400,23400,23625,3991682,1291888.0,273415368.0
2016-06-10,24050,24600,23774,24325,1762344,1330166.0,273415368.0
2016-06-13,24000,24000,23250,23400,1135923,1279584.0,273415368.0
2016-06-14,23400,23825,22650,23050,682047,1260445.0,273415368.0
2016-06-15,22100,22650,21900,21900,1440676,1197559.0,273415368.0
2016-06-16,21225,21250,20250,20375,2459741,1114168.0,273415368.0
2016-06-17,20575,20800,20400,20700,758059,1131940.0,273415368.0
2016-06-20,20600,20850,20299,20475,1047424,1119636.0,273415368.0
2016-06-21,20700,20700,20325,20400,550792,1115535.0,273415368.0
2016-06-22,20300,21375,20275,21075,1183403,1152446.0,273415368.0
2016-06-23,21000,21850,20725,21300,982289,1164749.0,273415368.0
2016-06-24,21500,21699,20025,20425,1967459,1116902.0,273415368.0
2016-06-27,19825,19899,19200,19875,1152265,1086826.0,273415368.0
2016-06-28,19850,20550,19475,20400,616701,1115535.0,273415368.0
2016-06-29,20425,21075,20350,21075,723792,1152446.0,273415368.0
2016-06-30,21200,23700,20450,21150,3738287,1156547.0,273415368.0
2016-07-01,20825,21325,20825,21050,543507,1151079.0,273415368.0
2016-07-04,20950,21500,20900,21425,617345,1171585.0,273415368.0
2016-07-05,21450,21650,21275,21400,426232,1170218.0,273415368.0
2016-07-06,21400,22250,20925,21175,916600,1157914.0,273415368.0
2016-07-07,21100,22025,21100,21500,733499,1175686.0,273415368.0
2016-07-08,21500,21575,21000,21275,641422,1163382.0,273415368.0
2016-07-11,21350,22150,21275,21725,628938,1187990.0,273415368.0
2016-07-12,21975,22150,21650,21850,483332,1194825.0,273415368.0
2016-07-13,21900,23125,21875,22550,1780024,1233103.0,273415368.0
2016-07-14,22375,22700,21925,22400,914742,1224901.0,273415368.0
2016-07-15,0,0,0,22400,0,1224901.0,273415368.0
2016-07-18,0,0,0,22400,0,,
2016-07-19,0,0,0,22400,0,,
2016-07-20,0,0,0,22400,0,,
2016-07-21,0,0,0,22400,0,,
2016-07-22,0,0,0,22400,0,,
2016-07-25,0,0,0,22400,0,,
2016-07-26,0,0,0,22400,0,,
2016-07-27,0,0,0,22400,0,,
2016-07-28,0,0,0,22400,0,,
2016-07-29,0,0,0,22400,0,,
2016-08-01,0,0,0,22400,0,,
2016-08-02,0,0,0,22400,0,,
2016-08-03,0,0,0,22400,0,,
2016-08-04,0,0,0,22400,0,,
2016-08-05,0,0,0,22400,0,,
2016-08-08,0,0,0,22400,0,,
2016-08-09,0,0,0,22400,0,,
2016-08-10,0,0,0,22400,0,,
2016-08-11,0,0,0,22400,0,,
2016-08-12,0,0,0,22400,0,,
2016-08-16,0,0,0,22400,0,,
2016-08-17,0,0,0,22400,0,,
2016-08-18,0,0,0,22400,0,,
2016-08-19,0,0,0,22400,0,,
2016-08-22,0,0,0,22400,0,,
2016-08-23,0,0,0,22400,0,,
2016-08-24,0,0,0,22400,0,,
2016-08-25,0,0,0,22400,0,,
2016-08-26,0,0,0,22400,0,,
2016-08-29,0,0,0,22400,0,,
2016-08-30,0,0,0,22400,0,,
2016-08-31,0,0,0,22400,0,,
2016-09-01,0,0,0,22400,0,,
2016-09-02,0,0,0,22400,0,,
2016-09-05,0,0,0,22400,0,,
2016-09-06,0,0,0,22400,0,,
2016-09-07,0,0,0,22400,0,,
2016-09-08,0,0,0,22400,0,,
2016-09-09,0,0,0,22400,0,,
2016-09-12,0,0,0,22400,0,,
2016-09-13,0,0,0,22400,0,,
2016-09-19,0,0,0,22400,0,,
2016-09-20,0,0,0,22400,0,,
2016-09-21,0,0,0,22400,0,,
2016-09-22,0,0,0,22400,0,,
2016-09-23,0,0,0,22400,0,,
2016-09-26,0,0,0,22400,0,,
2016-09-27,0,0,0,22400,0,,
2016-09-28,0,0,0,22400,0,,
2016-09-29,0,0,0,22400,0,,
2016-09-30,0,0,0,22400,0,,
2016-10-04,0,0,0,22400,0,,
2016-10-05,0,0,0,22400,0,,
2016-10-06,0,0,0,22400,0,,
2016-10-07,0,0,0,22400,0,,
2016-10-10,0,0,0,22400,0,,
2016-10-11,0,0,0,22400,0,,
2016-10-12,0,0,0,22400,0,,
2016-10-13,0,0,0,22400,0,,
2016-10-14,0,0,0,22400,0,,
2016-10-17,0,0,0,22400,0,,
2016-10-18,0,0,0,22400,0,,
2016-10-19,0,0,0,22400,0,,
2016-10-20,0,0,0,22400,0,,
2016-10-21,0,0,0,22400,0,,
2016-10-24,0,0,0,22400,0,,
2016-10-25,0,0,0,22400,0,,
2016-10-26,0,0,0,22400,0,,
2016-10-27,0,0,0,22400,0,,
2016-10-28,0,0,0,22400,0,,
2016-10-31,0,0,0,22400,0,,
2016-11-01,0,0,0,22400,0,,
2016-11-02,0,0,0,22400,0,,
2016-11-03,0,0,0,22400,0,,
2016-11-04,0,0,0,22400,0,,
2016-11-07,0,0,0,22400,0,,
2016-11-08,0,0,0,22400,0,,
2016-11-09,0,0,0,22400,0,,
2016-11-10,0,0,0,22400,0,,
2016-11-11,0,0,0,22400,0,,
2016-11-14,0,0,0,22400,0,,
2016-11-15,0,0,0,22400,0,,
2016-11-16,0,0,0,22400,0,,
2016-11-17,0,0,0,22400,0,,
2016-11-18,0,0,0,22400,0,,
2016-11-21,0,0,0,22400,0,,
2016-11-22,0,0,0,22400,0,,
2016-11-23,0,0,0,22400,0,,
2016-11-24,0,0,0,22400,0,,
2016-11-25,0,0,0,22400,0,,
2016-11-28,0,0,0,22400,0,,
2016-11-29,0,0,0,22400,0,,
2016-11-30,0,0,0,22400,0,,
2016-12-01,0,0,0,22400,0,,
2016-12-02,0,0,0,22400,0,,
2016-12-05,0,0,0,22400,0,,
2016-12-06,0,0,0,22400,0,,
2016-12-07,0,0,0,22400,0,,
2016-12-08,0,0,0,22400,0,,
2016-12-09,0,0,0,22400,0,,
2016-12-12,0,0,0,22400,0,,
2016-12-13,0,0,0,22400,0,,
2016-12-14,0,0,0,22400,0,,
2016-12-15,0,0,0,22400,0,,
2016-12-16,0,0,0,22400,0,,
2016-12-19,0,0,0,22400,0,,
2016-12-20,0,0,0,22400,0,,
2016-12-21,0,0,0,22400,0,,
2016-12-22,0,0,0,22400,0,,
2016-12-23,0,0,0,22400,0,,
2016-12-26,0,0,0,22400,0,,
2016-12-27,0,0,0,22400,0,,
2016-12-28,0,0,0,22400,0,,
2016-12-29,0,0,0,22400,0,,
2017-01-02,0,0,0,22400,0,,
2017-01-03,0,0,0,22400,0,,
2017-01-04,0,0,0,22400,0,,
2017-01-05,0,0,0,22400,0,,
2017-01-06,0,0,0,22400,0,,
2017-01-09,0,0,0,22400,0,,
2017-01-10,0,0,0,22400,0,,
2017-01-11,0,0,0,22400,0,,
2017-01-12,0,0,0,22400,0,,
2017-01-13,0,0,0,22400,0,,
2017-01-16,0,0,0,22400,0,955128.0,21319818.0
2017-01-17,0,0,0,22400,0,,
2017-01-18,0,0,0,22400,0,2937848.0,65576960.0
2017-01-19,0,0,0,22400,0,,
2017-01-20,0,0,0,22400,0,,
2017-01-23,0,0,0,22400,0,,
2017-01-24,0,0,0,22400,0,,
2017-01-25,0,0,0,22400,0,,
2017-01-26,0,0,0,22400,0,,
2017-01-31,0,0,0,22400,0,,
2017-02-01,0,0,0,22400,0,,
2017-02-02,0,0,0,22400,0,,
2017-02-03,0,0,0,22400,0,,
2017-02-06,0,0,0,22400,0,,
2017-02-07,0,0,0,22400,0,,
2017-02-08,0,0,0,22400,0,,
2017-02-09,0,0,0,22400,0,,
2017-02-10,0,0,0,22400,0,,
2017-02-13,0,0,0,22400,0,,
2017-02-14,0,0,0,22400,0,,
2017-02-15,0,0,0,22400,0,,
2017-02-16,0,0,0,22400,0,,
2017-02-17,0,0,0,22400,0,,
2017-02-20,0,0,0,22400,0,,
2017-02-21,0,0,0,22400,0,,
2017-02-22,0,0,0,22400,0,,
2017-02-23,0,0,0,22400,0,,
2017-02-24,0,0,0,22400,0,,
2017-02-27,0,0,0,22400,0,,
2017-02-28,0,0,0,22400,0,,
2017-03-02,0,0,0,22400,0,,
2017-03-03,0,0,0,22400,0,,
2017-03-06,0,0,0,22400,0,,
2017-03-07,0,0,0,22400,0,,
2017-03-08,0,0,0,22400,0,,
2017-03-09,0,0,0,22400,0,,
2017-03-10,0,0,0,22400,0,,
2017-03-13,0,0,0,22400,0,,
2017-03-14,0,0,0,22400,0,,
2017-03-15,0,0,0,22400,0,,
2017-03-16,0,0,0,22400,0,,
2017-03-17,0,0,0,22400,0,,
2017-03-20,0,0,0,22400,0,,
2017-03-21,0,0,0,22400,0,,
2017-03-22,0,0,0,22400,0,,
2017-03-23,0,0,0,22400,0,,
2017-03-24,0,0,0,22400,0,,
2017-03-27,0,0,0,22400,0,,
2017-03-28,0,0,0,22400,0,,
2017-03-29,0,0,0,22400,0,,
2017-03-30,0,0,0,22400,0,,
2017-03-31,0,0,0,22400,0,,
2017-04-03,0,0,0,22400,0,,
2017-04-04,0,0,0,22400,0,,
2017-04-05,0,0,0,22400,0,,
2017-04-06,0,0,0,22400,0,,
2017-04-07,0,0,0,22400,0,,
2017-04-10,0,0,0,22400,0,,
2017-04-11,0,0,0,22400,0,,
2017-04-12,0,0,0,22400,0,,
2017-04-13,0,0,0,22400,0,,
2017-04-14,0,0,0,22400,0,,
2017-04-17,0,0,0,22400,0,,
2017-04-18,0,0,0,22400,0,,
2017-04-19,0,0,0,22400,0,,
2017-04-20,0,0,0,22400,0,,
2017-04-21,0,0,0,22400,0,,
2017-04-24,0,0,0,22400,0,,
2017-04-25,0,0,0,22400,0,,
2017-04-26,0,0,0,22400,0,,
2017-04-27,0,0,0,22400,0,,
2017-04-28,0,0,0,22400,0,,
2017-05-02,0,0,0,22400,0,,
2017-05-04,0,0,0,22400,0,,
2017-05-08,0,0,0,22400,0,,
2017-05-10,0,0,0,22400,0,,
2017-05-11,0,0,0,22400,0,,
2017-05-12,0,0,0,22400,0,,
2017-05-15,0,0,0,22400,0,,
2017-05-16,0,0,0,22400,0,,
2017-05-17,0,0,0,22400,0,,
2017-05-18,0,0,0,22400,0,,
2017-05-19,0,0,0,22400,0,,
2017-05-22,0,0,0,22400,0,,
2017-05-23,0,0,0,22400,0,,
2017-05-24,0,0,0,22400,0,,
2017-05-25,0,0,0,22400,0,,
2017-05-26,0,0,0,22400,0,,
2017-05-29,0,0,0,22400,0,,
2017-05-30,0,0,0,22400,0,,
2017-05-31,0,0,0,22400,0,,
2017-06-01,0,0,0,22400,0,,
2017-06-02,0,0,0,22400,0,,
2017-06-05,0,0,0,22400,0,,
2017-06-07,0,0,0,22400,0,,
2017-06-08,0,0,0,22400,0,,
2017-06-09,0,0,0,22400,0,,
2017-06-12,0,0,0,22400,0,,
2017-06-13,0,0,0,22400,0,,
2017-06-14,0,0,0,22400,0,,
2017-06-15,0,0,0,22400,0,,
2017-06-16,0,0,0,22400,0,,
2017-06-19,0,0,0,22400,0,,
2017-06-20,0,0,0,22400,0,,
2017-06-21,0,0,0,22400,0,,
2017-06-22,0,0,0,22400,0,,
2017-06-23,0,0,0,22400,0,,
2017-06-26,0,0,0,22400,0,,
2017-06-27,0,0,0,22400,0,,
2017-06-28,0,0,0,22400,0,,
2017-06-29,0,0,0,22400,0,,
2017-06-30,0,0,0,22400,0,,
2017-07-03,0,0,0,22400,0,,
2017-07-04,0,0,0,22400,0,,
2017-07-05,0,0,0,22400,0,,
2017-07-06,0,0,0,22400,0,,
2017-07-07,0,0,0,22400,0,,
2017-07-10,0,0,0,22400,0,,
2017-07-11,0,0,0,22400,0,,
2017-07-12,0,0,0,22400,0,,
2017-07-13,0,0,0,22400,0,,
2017-07-14,0,0,0,22400,0,,
2017-07-17,0,0,0,22400,0,,
2017-07-18,0,0,0,22400,0,,
2017-07-19,0,0,0,22400,0,,
2017-07-20,0,0,0,22400,0,3818035.0,85223996.0
2017-07-21,0,0,0,22400,0,,
2017-07-24,0,0,0,22400,0,,
2017-07-25,0,0,0,22400,0,,
2017-07-26,0,0,0,22400,0,,
2017-07-27,0,0,0,22400,0,,
2017-07-28,0,0,0,22400,0,,
2017-07-31,0,0,0,22400,0,,
2017-08-01,0,0,0,22400,0,,
2017-08-02,0,0,0,22400,0,,
2017-08-03,0,0,0,22400,0,,
2017-08-04,0,0,0,22400,0,,
2017-08-07,0,0,0,22400,0,,
2017-08-08,0,0,0,22400,0,,
2017-08-09,0,0,0,22400,0,,
2017-08-10,0,0,0,22400,0,,
2017-08-11,0,0,0,22400,0,,
2017-08-14,0,0,0,22400,0,,
2017-08-16,0,0,0,22400,0,,
2017-08-17,0,0,0,22400,0,,
2017-08-18,0,0,0,22400,0,,
2017-08-21,0,0,0,22400,0,,
2017-08-22,0,0,0,22400,0,,
2017-08-23,0,0,0,22400,0,,
2017-08-24,0,0,0,22400,0,,
2017-08-25,0,0,0,22400,0,,
2017-08-28,0,0,0,22400,0,,
2017-08-29,0,0,0,22400,0,,
2017-08-30,0,0,0,22400,0,,
2017-08-31,0,0,0,22400,0,4705291.0,105028809.0
2017-09-01,0,0,0,22400,0,,
2017-09-04,0,0,0,22400,0,,
2017-09-05,0,0,0,22400,0,,
2017-09-06,0,0,0,22400,0,,
2017-09-07,0,0,0,22400,0,,
2017-09-08,0,0,0,22400,0,,
2017-09-11,0,0,0,22400,0,,
2017-09-12,0,0,0,22400,0,,
2017-09-13,0,0,0,22400,0,,
2017-09-14,0,0,0,22400,0,,
2017-09-15,0,0,0,22400,0,,
2017-09-18,0,0,0,22400,0,,
2017-09-19,0,0,0,22400,0,,
2017-09-20,0,0,0,22400,0,,
2017-09-21,0,0,0,22400,0,,
2017-09-22,0,0,0,22400,0,,
2017-09-25,0,0,0,22400,0,,
2017-09-26,0,0,0,22400,0,,
2017-09-27,0,0,0,22400,0,,
2017-09-28,0,0,0,22400,0,,
2017-09-29,0,0,0,22400,0,,
2017-10-10,0,0,0,22400,0,,
2017-10-11,0,0,0,22400,0,,
2017-10-12,0,0,0,22400,0,,
2017-10-13,0,0,0,22400,0,,
2017-10-16,0,0,0,22400,0,,
2017-10-17,0,0,0,22400,0,,
2017-10-18,0,0,0,22400,0,,
2017-10-19,0,0,0,22400,0,,
2017-10-20,0,0,0,22400,0,,
2017-10-23,0,0,0,22400,0,,
2017-10-24,0,0,0,22400,0,,
2017-10-25,0,0,0,22400,0,,
2017-10-26,0,0,0,22400,0,,
