신도리코(029530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-07-10,63000,66000,61500,62500,23381,630002.0,10080029.0
2008-07-11,62700,64300,60500,62300,32379,627986.0,10080029.0
2008-07-14,62300,64300,61500,62300,20927,627986.0,10080029.0
2008-07-15,63000,63000,61500,62300,16044,627986.0,10080029.0
2008-07-16,62000,63500,61900,62100,17135,625970.0,10080029.0
2008-07-17,62500,62800,61300,62800,6900,633026.0,10080029.0
2008-07-18,62900,63000,62000,62000,8131,624962.0,10080029.0
2008-07-21,63000,64000,61500,61800,21772,622946.0,10080029.0
2008-07-22,62100,62400,61000,61700,6251,621938.0,10080029.0
2008-07-23,62400,63500,61700,62000,25924,624962.0,10080029.0
2008-07-24,62400,63100,61700,62000,19023,624962.0,10080029.0
2008-07-25,61700,61900,61100,61300,12080,617906.0,10080029.0
2008-07-28,62000,62000,60400,61000,11744,614882.0,10080029.0
2008-07-29,60700,61000,58500,58700,10286,591698.0,10080029.0
2008-07-30,59400,60500,58100,60500,6981,609842.0,10080029.0
2008-07-31,59800,61500,59500,60000,20321,604802.0,10080029.0
2008-08-01,60000,60100,59100,60000,9303,604802.0,10080029.0
2008-08-04,60000,60000,58000,58000,5813,584642.0,10080029.0
2008-08-05,59500,60700,58000,59500,15807,599762.0,10080029.0
2008-08-06,59500,60900,58700,58700,23481,591698.0,10080029.0
2008-08-07,58900,59400,57000,57000,12230,574562.0,10080029.0
2008-08-08,56900,57200,54800,56200,9345,566498.0,10080029.0
2008-08-11,57000,58700,56500,57600,6748,580610.0,10080029.0
2008-08-12,57700,58900,56100,57000,10523,574562.0,10080029.0
2008-08-13,56700,57500,56500,56700,8313,571538.0,10080029.0
2008-08-14,56700,57800,56100,57500,10265,579602.0,10080029.0
2008-08-18,56800,57500,56300,57000,9172,574562.0,10080029.0
2008-08-19,57900,57900,56200,57700,8237,581618.0,10080029.0
2008-08-20,57900,58700,57000,57000,7151,574562.0,10080029.0
2008-08-21,57800,57900,56100,57900,19052,583634.0,10080029.0
2008-08-22,58800,58800,57100,57900,17877,583634.0,10080029.0
2008-08-25,58000,58500,57400,58100,17955,585650.0,10080029.0
2008-08-26,58000,62900,58000,61000,18433,614882.0,10080029.0
2008-08-27,61900,61900,60200,61000,16065,614882.0,10080029.0
2008-08-28,62000,62100,58400,60000,10250,604802.0,10080029.0
2008-08-29,60500,62200,60000,61100,16379,615890.0,10080029.0
2008-09-01,62000,62200,60900,61400,25598,618914.0,10080029.0
2008-09-02,61900,62000,59900,62000,20187,624962.0,10080029.0
2008-09-03,62100,62400,60700,62200,13437,626978.0,10080029.0
2008-09-04,61600,61600,59700,61000,18166,614882.0,10080029.0
2008-09-05,59100,61400,59100,60100,16364,605810.0,10080029.0
2008-09-08,60100,61800,59000,61500,19497,619922.0,10080029.0
2008-09-09,60600,61100,58500,59000,20230,594722.0,10080029.0
2008-09-10,58300,60800,58300,60800,18798,612866.0,10080029.0
2008-09-11,59800,60000,58300,59000,35796,594722.0,10080029.0
2008-09-12,60000,60700,58500,58500,13140,589682.0,10080029.0
2008-09-16,57700,58800,57000,58300,13310,587666.0,10080029.0
2008-09-17,58600,58600,57200,57200,18496,576578.0,10080029.0
2008-09-18,57000,58100,56000,58100,23141,585650.0,10080029.0
2008-09-19,57600,60200,57600,60200,23918,606818.0,10080029.0
2008-09-22,59600,61500,59600,60100,11245,605810.0,10080029.0
2008-09-23,60100,60500,58800,60100,15879,605810.0,10080029.0
2008-09-24,59400,62000,59300,60400,18599,608834.0,10080029.0
2008-09-25,60200,60600,58600,60400,14084,608834.0,10080029.0
2008-09-26,60100,60400,59200,59900,6562,603794.0,10080029.0
2008-09-29,59700,61400,59500,61000,19709,614882.0,10080029.0
2008-09-30,61500,61500,57600,58000,24578,584642.0,10080029.0
2008-10-01,59000,59100,57200,59000,12698,594722.0,10080029.0
2008-10-02,59700,59700,58200,58900,11328,593714.0,10080029.0
2008-10-06,57800,58700,56400,56800,30238,572546.0,10080029.0
2008-10-07,56700,58000,55500,55500,14187,559442.0,10080029.0
2008-10-08,55200,55300,53100,53700,22231,541298.0,10080029.0
2008-10-09,54000,55000,51300,52700,79029,531218.0,10080029.0
2008-10-10,51800,53700,45500,45950,63978,463177.0,10080029.0
2008-10-13,47450,48350,46500,47900,29630,482833.0,10080029.0
2008-10-14,49500,49800,49200,49500,22945,498961.0,10080029.0
2008-10-15,48650,49500,48000,49000,18218,493921.0,10080029.0
2008-10-16,46500,48700,45500,47000,23599,473761.0,10080029.0
2008-10-17,47150,47200,44900,46000,32943,463681.0,10080029.0
2008-10-20,47450,47600,45600,46900,24512,472753.0,10080029.0
2008-10-21,46350,46900,45450,46000,27545,463681.0,10080029.0
2008-10-22,45900,46700,45000,45500,33384,458641.0,10080029.0
2008-10-23,45000,45000,41050,44200,41010,445537.0,10080029.0
2008-10-24,44200,44200,39700,42000,44268,423361.0,10080029.0
2008-10-27,41000,42400,37600,37800,23353,381025.0,10080029.0
2008-10-28,37800,40000,35100,39000,65621,393121.0,10080029.0
2008-10-29,41200,41500,38900,39600,70661,399169.0,10080029.0
2008-10-30,42000,45500,40500,45500,29984,458641.0,10080029.0
2008-10-31,45500,46500,43000,45700,45796,460657.0,10080029.0
2008-11-03,45900,47250,43500,44800,25781,451585.0,10080029.0
2008-11-04,44300,50400,44300,47700,29458,480817.0,10080029.0
2008-11-05,48850,52500,48150,50800,24641,512065.0,10080029.0
2008-11-06,50200,53000,48250,49900,16715,502993.0,10080029.0
2008-11-07,49700,56000,46200,53000,34783,534242.0,10080029.0
2008-11-10,51700,54100,50300,52400,22615,528194.0,10080029.0
2008-11-11,52900,55800,51000,53000,19252,534242.0,10080029.0
2008-11-12,53000,54900,51300,54400,19651,548354.0,10080029.0
2008-11-13,49100,57000,49100,57000,27872,574562.0,10080029.0
2008-11-14,54300,56100,53500,55000,18673,554402.0,10080029.0
2008-11-17,53500,55700,52700,52800,17887,532226.0,10080029.0
2008-11-18,51600,54000,51200,51500,14584,519121.0,10080029.0
2008-11-19,51500,55000,50500,52600,34551,530210.0,10080029.0
2008-11-20,53300,53900,50000,50700,21580,511057.0,10080029.0
2008-11-21,51600,51800,49650,51000,14518,514081.0,10080029.0
2008-11-24,50700,54000,50300,51700,22420,521137.0,10080029.0
2008-11-25,52400,54200,51300,53900,182304,543314.0,10080029.0
2008-11-26,53500,56900,53100,56900,26455,573554.0,10080029.0
2008-11-27,57500,57800,55000,56900,20895,573554.0,10080029.0
2008-11-28,55900,58000,55100,58000,24354,584642.0,10080029.0
2008-12-01,56100,58000,54200,54200,19512,546338.0,10080029.0
2008-12-02,53000,54400,53000,53300,17369,537266.0,10080029.0
2008-12-03,53300,53600,51500,52200,18095,526178.0,10080029.0
2008-12-04,52300,53200,51700,52500,18854,529202.0,10080029.0
2008-12-05,52000,54300,52000,53000,28503,534242.0,10080029.0
2008-12-08,52700,56500,51800,54500,25207,549362.0,10080029.0
2008-12-09,53700,55200,53000,53000,18769,534242.0,10080029.0
2008-12-10,53300,55200,53100,53500,22166,539282.0,10080029.0
2008-12-11,53100,55000,52500,55000,38858,554402.0,10080029.0
2008-12-12,54400,54700,50800,50800,28519,512065.0,10080029.0
2008-12-15,51900,53100,51700,52200,17111,526178.0,10080029.0
2008-12-16,52500,52800,50600,52000,31996,524162.0,10080029.0
2008-12-17,52800,52900,51000,51200,27310,516097.0,10080029.0
2008-12-18,51700,52000,51100,51500,24187,519121.0,10080029.0
2008-12-19,51600,54800,51500,54000,41281,544322.0,10080029.0
2008-12-22,54000,54900,53800,54500,21679,549362.0,10080029.0
2008-12-23,54100,55400,53600,55400,16822,558434.0,10080029.0
2008-12-24,55800,55900,53500,54100,13050,545330.0,10080029.0
2008-12-26,54100,55000,52500,55000,17679,554402.0,10080029.0
2008-12-29,52700,54000,51100,54000,16791,544322.0,10080029.0
2008-12-30,54400,55000,53300,54500,22973,549362.0,10080029.0
2009-01-02,53500,53600,51900,52400,20753,528194.0,10080029.0
2009-01-05,52600,53400,51000,51000,17503,514081.0,10080029.0
2009-01-06,51300,53800,51300,51700,23916,521137.0,10080029.0
2009-01-07,52000,52800,51100,51200,18588,516097.0,10080029.0
2009-01-08,51500,52400,50700,51000,23932,514081.0,10080029.0
2009-01-09,51100,52200,50500,51000,20366,514081.0,10080029.0
2009-01-12,51000,52600,50900,52500,17438,529202.0,10080029.0
2009-01-13,52400,52800,51000,51000,22827,514081.0,10080029.0
2009-01-14,51300,51400,50500,50800,15619,512065.0,10080029.0
2009-01-15,49750,50500,47700,47700,26636,480817.0,10080029.0
2009-01-16,47950,49700,47950,49500,12406,498961.0,10080029.0
2009-01-19,49100,50300,49100,49800,9883,501985.0,10080029.0
2009-01-20,48100,50200,48100,49900,10388,502993.0,10080029.0
2009-01-21,49600,49700,48400,49000,11450,493921.0,10080029.0
2009-01-22,49200,50100,48550,50000,18881,504001.0,10080029.0
2009-01-23,50100,50700,49250,50000,11652,504001.0,10080029.0
2009-01-28,50900,51500,50500,51300,14790,517105.0,10080029.0
2009-01-29,50900,53300,50900,52000,17288,524162.0,10080029.0
2009-01-30,52000,52800,51200,52700,13107,531218.0,10080029.0
2009-02-02,51600,53200,50400,50700,20124,511057.0,10080029.0
2009-02-03,50800,52500,49550,52500,19435,529202.0,10080029.0
2009-02-04,52500,53500,51100,52000,26423,524162.0,10080029.0
2009-02-05,52000,52800,51300,51600,7478,520129.0,10080029.0
2009-02-06,51700,53000,51500,52200,13665,526178.0,10080029.0
2009-02-09,52000,53300,52000,53200,9254,536258.0,10080029.0
2009-02-10,53500,54300,52500,53700,9246,541298.0,10080029.0
2009-02-11,53700,53800,52300,52300,13380,527186.0,10080029.0
2009-02-12,52300,52800,50900,52800,19186,532226.0,10080029.0
2009-02-13,52600,52900,51400,52300,11831,527186.0,10080029.0
2009-02-16,52400,52800,51700,51700,9076,521137.0,10080029.0
2009-02-17,51300,51800,50300,50600,22275,510049.0,10080029.0
2009-02-18,51000,51000,49250,49400,23224,497953.0,10080029.0
2009-02-19,49250,49750,48450,48900,26340,492913.0,10080029.0
2009-02-20,49350,50000,48550,50000,15970,504001.0,10080029.0
2009-02-23,49900,50500,48500,49900,10727,502993.0,10080029.0
2009-02-24,49900,49900,48550,49200,20205,495937.0,10080029.0
2009-02-25,49500,49700,48300,49200,27774,495937.0,10080029.0
2009-02-26,49650,51100,49400,50700,41239,511057.0,10080029.0
2009-02-27,50200,50700,49300,49800,19813,501985.0,10080029.0
2009-03-02,48850,49300,47350,47650,22144,480313.0,10080029.0
2009-03-03,47650,48600,46900,48000,42601,483841.0,10080029.0
2009-03-04,48000,50000,47350,49200,40028,495937.0,10080029.0
2009-03-05,48750,49000,47200,47200,44471,475777.0,10080029.0
2009-03-06,47200,48700,46500,48350,55686,487369.0,10080029.0
2009-03-09,48500,48650,47300,47850,17630,482329.0,10080029.0
2009-03-10,47850,50000,47850,50000,33877,504001.0,10080029.0
2009-03-11,50100,51100,49250,50300,50624,507025.0,10080029.0
2009-03-12,50300,50900,49100,50700,40969,511057.0,10080029.0
2009-03-13,50500,52700,49700,52700,19317,531218.0,10080029.0
2009-03-16,51600,53400,51600,52800,9584,532226.0,10080029.0
2009-03-17,53000,53300,51900,53200,10533,536258.0,10080029.0
2009-03-18,53500,53500,52200,52900,39430,533234.0,10080029.0
2009-03-19,52900,53600,52300,53600,12011,540290.0,10080029.0
2009-03-20,53300,53900,52400,52400,12948,528194.0,10080029.0
2009-03-23,52800,55900,52700,55900,21324,563474.0,10080029.0
2009-03-24,55500,55500,52600,53500,31146,539282.0,10080029.0
2009-03-25,53500,54100,52700,54100,14346,545330.0,10080029.0
2009-03-26,53300,54400,52700,53500,12246,539282.0,10080029.0
2009-03-27,53200,55100,52900,53900,19911,543314.0,10080029.0
2009-03-30,54500,54500,53200,53900,9861,543314.0,10080029.0
2009-03-31,53500,54100,53000,53200,15806,536258.0,10080029.0
2009-04-01,53200,54100,52400,53900,18317,543314.0,10080029.0
2009-04-02,53500,54300,53400,53900,16155,543314.0,10080029.0
2009-04-03,54100,54400,53700,54000,13398,544322.0,10080029.0
2009-04-06,53600,54600,53600,53900,11266,543314.0,10080029.0
2009-04-07,53900,54400,53300,53300,14589,537266.0,10080029.0
2009-04-08,53700,53800,52600,52600,11436,530210.0,10080029.0
2009-04-09,52700,53400,52300,53000,23066,534242.0,10080029.0
2009-04-10,53100,53900,53000,53900,18915,543314.0,10080029.0
2009-04-13,53900,54200,52800,52800,26296,532226.0,10080029.0
2009-04-14,52900,53200,51800,52400,25429,528194.0,10080029.0
2009-04-15,52000,53000,51400,52400,21254,528194.0,10080029.0
2009-04-16,52600,53300,51900,52500,32377,529202.0,10080029.0
2009-04-17,52600,53100,51400,52000,19995,524162.0,10080029.0
2009-04-20,51700,52400,51300,52000,10903,524162.0,10080029.0
2009-04-21,51700,52000,50800,51800,17951,522146.0,10080029.0
2009-04-22,51800,52000,51100,52000,21122,524162.0,10080029.0
2009-04-23,52500,54200,51900,54200,31926,546338.0,10080029.0
2009-04-24,54600,54900,53500,54000,14636,544322.0,10080029.0
2009-04-27,54000,54600,53700,54500,16898,549362.0,10080029.0
2009-04-28,54600,55400,53700,54700,17372,551378.0,10080029.0
2009-04-29,54800,58200,54700,57600,33601,580610.0,10080029.0
2009-04-30,56100,59500,56100,57000,22750,574562.0,10080029.0
2009-05-04,56600,57700,55400,55900,19181,563474.0,10080029.0
2009-05-06,55100,55900,54100,55300,32882,557426.0,10080029.0
2009-05-07,55000,56300,54600,56300,20571,567506.0,10080029.0
2009-05-08,55100,57200,55100,55800,14175,562466.0,10080029.0
2009-05-11,55500,55700,54600,54700,20103,551378.0,10080029.0
2009-05-12,54700,55900,54100,55000,14372,554402.0,10080029.0
2009-05-13,54800,56900,54700,56900,15590,573554.0,10080029.0
2009-05-14,56900,57100,54800,57100,32048,575570.0,10080029.0
2009-05-15,58500,59600,57300,57900,18627,583634.0,10080029.0
2009-05-18,57900,58000,55200,55700,29836,561458.0,10080029.0
2009-05-19,55900,56400,55400,56300,19968,567506.0,10080029.0
2009-05-20,56000,56800,55500,56700,7649,571538.0,10080029.0
2009-05-21,56700,56700,54700,55600,36736,560450.0,10080029.0
2009-05-22,55600,56900,55300,55600,20044,560450.0,10080029.0
2009-05-25,55400,56200,50100,55700,28402,561458.0,10080029.0
2009-05-26,55200,55700,53700,55000,28629,554402.0,10080029.0
2009-05-27,54300,56000,54000,54200,26665,546338.0,10080029.0
2009-05-28,54700,54800,52800,53600,25427,540290.0,10080029.0
2009-05-29,53700,55100,53300,54600,20082,550370.0,10080029.0
2009-06-01,53500,56100,53400,55000,27527,554402.0,10080029.0
2009-06-02,55800,56200,54800,55000,25658,554402.0,10080029.0
2009-06-03,55100,55900,53700,53700,28947,541298.0,10080029.0
2009-06-04,53600,53900,51700,51700,42871,521137.0,10080029.0
2009-06-05,51700,52400,51300,52400,15355,528194.0,10080029.0
2009-06-08,51100,52300,51000,51600,22900,520129.0,10080029.0
2009-06-09,52200,52200,51000,51600,25658,520129.0,10080029.0
2009-06-10,51600,53200,51500,53000,30034,534242.0,10080029.0
2009-06-11,53100,53600,52300,52300,37227,527186.0,10080029.0
2009-06-12,52400,53300,52100,53300,13915,537266.0,10080029.0
2009-06-15,52600,53200,52200,52400,15345,528194.0,10080029.0
2009-06-16,52200,52600,51900,52000,14454,524162.0,10080029.0
2009-06-17,52500,53200,51800,52700,17188,531218.0,10080029.0
2009-06-18,52800,52800,52100,52100,10797,525170.0,10080029.0
2009-06-19,52200,52800,51900,52300,9562,527186.0,10080029.0
2009-06-22,51500,53300,51300,53300,12595,537266.0,10080029.0
2009-06-23,52700,52700,51700,52000,25456,524162.0,10080029.0
2009-06-24,52300,52300,51800,51800,15279,522146.0,10080029.0
2009-06-25,52100,53500,52100,52600,20338,530210.0,10080029.0
2009-06-26,53100,53200,52300,53100,21029,535250.0,10080029.0
2009-06-29,53300,53400,52800,53100,11408,535250.0,10080029.0
2009-06-30,53400,53600,52600,52600,17016,530210.0,10080029.0
2009-07-01,52300,53800,52300,53600,13042,540290.0,10080029.0
2009-07-02,53800,53800,53200,53600,14856,540290.0,10080029.0
2009-07-03,53200,54200,53200,54100,13083,545330.0,10080029.0
2009-07-06,53900,54300,53300,54300,11700,547346.0,10080029.0
2009-07-07,54000,56000,53700,56000,15614,564482.0,10080029.0
2009-07-08,55300,55600,54500,55400,15420,558434.0,10080029.0
2009-07-09,55500,55700,55000,55400,14102,558434.0,10080029.0
2009-07-10,55100,55400,54200,54900,10984,553394.0,10080029.0
2009-07-13,54700,55200,54200,54800,23192,552386.0,10080029.0
2009-07-14,55000,55900,54700,55000,13218,554402.0,10080029.0
2009-07-15,55000,55400,54800,55100,15076,555410.0,10080029.0
2009-07-16,55400,55600,54900,55300,9579,557426.0,10080029.0
2009-07-17,55400,56000,54300,56000,18619,564482.0,10080029.0
2009-07-20,55300,56500,55300,56500,8523,569522.0,10080029.0
2009-07-21,56400,56700,55700,56600,13347,570530.0,10080029.0
2009-07-22,56400,56700,56000,56600,5637,570530.0,10080029.0
2009-07-23,56600,57900,56200,57200,10881,576578.0,10080029.0
2009-07-24,57000,58200,56700,58000,8444,584642.0,10080029.0
2009-07-27,58600,58600,57700,58000,14929,584642.0,10080029.0
2009-07-28,57300,58200,57100,57500,10458,579602.0,10080029.0
2009-07-29,57500,57900,56600,57000,14277,574562.0,10080029.0
2009-07-30,57000,58500,56900,58500,8654,589682.0,10080029.0
2009-07-31,58500,60200,57800,59900,25405,603794.0,10080029.0
2009-08-03,59900,60200,58700,60200,14572,606818.0,10080029.0
2009-08-04,59500,59900,58900,59900,21907,603794.0,10080029.0
2009-08-05,59800,59800,58800,59100,16792,595730.0,10080029.0
2009-08-06,59200,60400,58700,59000,21502,594722.0,10080029.0
2009-08-07,59500,60000,58800,59600,19541,600770.0,10080029.0
2009-08-10,60000,60000,58200,58500,24095,589682.0,10080029.0
2009-08-11,58600,60000,58300,59900,12290,603794.0,10080029.0
2009-08-12,59900,60400,59000,59800,8044,602786.0,10080029.0
2009-08-13,59800,59800,58100,58100,18703,585650.0,10080029.0
2009-08-14,58400,59200,58200,58200,10182,586658.0,10080029.0
2009-08-17,58600,58900,57000,57100,11342,575570.0,10080029.0
2009-08-18,57400,58300,56800,56900,13566,573554.0,10080029.0
2009-08-19,57200,57700,57100,57200,11072,576578.0,10080029.0
2009-08-20,57700,58300,57200,58100,16502,585650.0,10080029.0
2009-08-21,58000,58200,57600,58000,12930,584642.0,10080029.0
2009-08-24,58000,58800,57900,58400,10995,588674.0,10080029.0
2009-08-25,58300,58400,57600,57700,9932,581618.0,10080029.0
2009-08-26,57500,57900,57100,57300,14526,577586.0,10080029.0
2009-08-27,57300,57600,56600,57500,13231,579602.0,10080029.0
2009-08-28,57500,58900,57400,58600,9873,590690.0,10080029.0
2009-08-31,58600,58900,57500,58000,7565,584642.0,10080029.0
2009-09-01,58000,58200,57500,57800,14997,582626.0,10080029.0
2009-09-02,57700,58600,57100,58000,11140,584642.0,10080029.0
2009-09-03,58400,58400,57900,58100,6203,585650.0,10080029.0
2009-09-04,58000,58500,57500,58100,9554,585650.0,10080029.0
2009-09-07,58000,58700,57500,57500,7344,579602.0,10080029.0
2009-09-08,58100,58500,57300,57500,17858,579602.0,10080029.0
2009-09-09,57400,58200,57100,58000,12897,584642.0,10080029.0
2009-09-10,58000,59000,57800,58500,31073,589682.0,10080029.0
2009-09-11,58000,58900,58000,58500,14315,589682.0,10080029.0
2009-09-14,58100,58800,58000,58400,14701,588674.0,10080029.0
2009-09-15,58000,58800,58000,58400,16541,588674.0,10080029.0
2009-09-16,58100,59200,58100,59000,27396,594722.0,10080029.0
2009-09-17,58600,59500,58600,59000,44502,594722.0,10080029.0
2009-09-18,59000,59000,58000,58100,64653,585650.0,10080029.0
2009-09-21,58100,58300,57800,57900,16685,583634.0,10080029.0
2009-09-22,58000,59200,57900,58500,18521,589682.0,10080029.0
2009-09-23,58500,59100,58100,58900,17297,593714.0,10080029.0
2009-09-24,59300,59900,58800,59500,12293,599762.0,10080029.0
2009-09-25,59700,60000,59000,59200,11234,596738.0,10080029.0
2009-09-28,59300,60200,59200,60100,13138,605810.0,10080029.0
2009-09-29,60000,62200,60000,62200,30184,626978.0,10080029.0
2009-09-30,62500,62700,61300,62200,29052,626978.0,10080029.0
2009-10-01,62500,62600,60300,60500,12113,609842.0,10080029.0
2009-10-05,60600,62200,59300,60800,30086,612866.0,10080029.0
2009-10-06,60500,61400,60200,60800,10163,612866.0,10080029.0
2009-10-07,60800,62700,60600,61900,13924,623954.0,10080029.0
2009-10-08,61900,63800,61000,63200,25054,637058.0,10080029.0
2009-10-09,62500,63300,61800,61800,9264,622946.0,10080029.0
2009-10-12,62300,62500,60800,61200,9832,616898.0,10080029.0
2009-10-13,60500,61700,60400,60400,6245,608834.0,10080029.0
2009-10-14,60500,60900,59500,59600,17151,600770.0,10080029.0
2009-10-15,60000,60200,59300,59600,15524,600770.0,10080029.0
2009-10-16,59400,60000,59300,59500,15267,599762.0,10080029.0
2009-10-19,59600,60500,58500,59700,13653,601778.0,10080029.0
2009-10-20,59500,61600,59500,61500,10711,619922.0,10080029.0
2009-10-21,61000,62900,60600,62800,18113,633026.0,10080029.0
2009-10-22,61400,63500,61300,61600,16706,620930.0,10080029.0
2009-10-23,61900,61900,61100,61100,7093,615890.0,10080029.0
2009-10-26,61000,62000,60900,60900,6348,613874.0,10080029.0
2009-10-27,60600,61000,59800,61000,10244,614882.0,10080029.0
2009-10-28,60100,60700,59200,59500,10672,599762.0,10080029.0
2009-10-29,59900,60300,59100,60000,38373,604802.0,10080029.0
2009-10-30,60200,60800,59400,59700,7907,601778.0,10080029.0
2009-11-02,59000,61200,59000,61200,15556,616898.0,10080029.0
2009-11-03,60100,60600,59500,59800,7461,602786.0,10080029.0
2009-11-04,60300,60400,59600,60000,8696,604802.0,10080029.0
2009-11-05,59500,60700,58700,60700,9815,611858.0,10080029.0
2009-11-06,59500,60300,59500,59800,4701,602786.0,10080029.0
2009-11-09,59400,60300,59100,59100,6893,595730.0,10080029.0
2009-11-10,59100,59600,58000,58000,7675,584642.0,10080029.0
2009-11-11,58600,59600,58400,59400,7361,598754.0,10080029.0
2009-11-12,59000,59700,58600,58600,6147,590690.0,10080029.0
2009-11-13,59500,59900,58400,58900,6287,593714.0,10080029.0
2009-11-16,58300,58700,57400,58000,9709,584642.0,10080029.0
2009-11-17,57500,58400,57500,57600,5304,580610.0,10080029.0
2009-11-18,57500,58000,56900,56900,11067,573554.0,10080029.0
2009-11-19,57100,57700,56800,57000,9472,574562.0,10080029.0
2009-11-20,57000,57600,57000,57200,10705,576578.0,10080029.0
2009-11-23,57000,57200,56600,57000,6542,574562.0,10080029.0
2009-11-24,57000,57300,55100,55400,16840,558434.0,10080029.0
2009-11-25,55400,56300,54500,56300,18822,567506.0,10080029.0
2009-11-26,55200,56500,55200,56200,9724,566498.0,10080029.0
2009-11-27,56100,56100,54100,54100,18016,545330.0,10080029.0
2009-11-30,54700,55000,54000,54000,8731,544322.0,10080029.0
2009-12-01,54000,54900,53400,54600,8908,550370.0,10080029.0
2009-12-02,54800,55600,54200,55500,7002,559442.0,10080029.0
2009-12-03,55500,56100,55500,55800,5458,562466.0,10080029.0
2009-12-04,55200,56200,55100,55100,13840,555410.0,10080029.0
2009-12-07,55300,56200,55200,55200,11724,556418.0,10080029.0
2009-12-08,55000,55800,55000,55200,10576,556418.0,10080029.0
2009-12-09,55500,56100,55200,55700,18070,561458.0,10080029.0
2009-12-10,56200,56600,55200,55200,29231,556418.0,10080029.0
2009-12-11,55700,57600,55500,56800,22118,572546.0,10080029.0
2009-12-14,57400,57900,56700,57200,12167,576578.0,10080029.0
2009-12-15,57300,58500,56800,57700,12167,581618.0,10080029.0
2009-12-16,57900,58400,57000,58000,16425,584642.0,10080029.0
2009-12-17,57600,58200,57500,57800,8457,582626.0,10080029.0
2009-12-18,58100,58500,57300,58400,9824,588674.0,10080029.0
2009-12-21,57900,59000,57700,58500,6969,589682.0,10080029.0
2009-12-22,58800,59800,58400,59700,12638,601778.0,10080029.0
2009-12-23,59800,60600,59300,59700,8680,601778.0,10080029.0
2009-12-24,58700,60600,58700,60300,14595,607826.0,10080029.0
2009-12-28,60300,60300,58600,58600,22396,590690.0,10080029.0
2009-12-29,57500,58000,55600,58000,20934,584642.0,10080029.0
2009-12-30,57000,57700,56100,57300,12136,577586.0,10080029.0
2010-01-04,57100,57900,55500,56100,15725,565490.0,10080029.0
2010-01-05,55900,56300,55000,55000,16786,554402.0,10080029.0
2010-01-06,55000,56400,55000,56000,6852,564482.0,10080029.0
2010-01-07,56100,56400,55400,56400,6346,568514.0,10080029.0
2010-01-08,55800,56600,55700,56500,4499,569522.0,10080029.0
2010-01-11,56100,56700,55200,55300,12056,557426.0,10080029.0
2010-01-12,55100,55900,54900,55800,7048,562466.0,10080029.0
2010-01-13,55100,55500,54900,54900,3718,553394.0,10080029.0
2010-01-14,54600,55200,54100,54100,13943,545330.0,10080029.0
2010-01-15,54100,54700,54100,54100,5820,545330.0,10080029.0
2010-01-18,54200,55000,54000,54300,6433,547346.0,10080029.0
2010-01-19,54400,54600,54000,54200,5057,546338.0,10080029.0
2010-01-20,54200,54700,52700,53000,23914,534242.0,10080029.0
2010-01-21,53000,54400,52800,54000,13830,544322.0,10080029.0
2010-01-22,54200,54400,52800,53500,12051,539282.0,10080029.0
2010-01-25,53600,54200,52600,54000,5654,544322.0,10080029.0
2010-01-26,54200,54200,53000,53800,7446,542306.0,10080029.0
2010-01-27,54000,54900,53400,54700,6364,551378.0,10080029.0
2010-01-28,54800,54800,53500,53500,12836,539282.0,10080029.0
2010-01-29,53400,54100,53000,54100,9899,545330.0,10080029.0
2010-02-01,53400,54500,53300,53600,6087,540290.0,10080029.0
2010-02-02,53100,53700,52600,53200,9840,536258.0,10080029.0
2010-02-03,53000,53600,52800,53000,4277,534242.0,10080029.0
2010-02-04,53400,53400,52500,52500,5541,529202.0,10080029.0
2010-02-05,52500,52500,51700,52300,11864,527186.0,10080029.0
2010-02-08,51700,52600,51400,52400,6895,528194.0,10080029.0
2010-02-09,52500,52800,51600,52000,5304,524162.0,10080029.0
2010-02-10,52400,52400,51300,52000,9066,524162.0,10080029.0
2010-02-11,52000,52500,51900,51900,11296,523154.0,10080029.0
2010-02-12,51800,51800,51100,51500,11691,519121.0,10080029.0
2010-02-16,51500,52000,51400,51600,3401,520129.0,10080029.0
2010-02-17,52300,52600,51600,52600,5901,530210.0,10080029.0
2010-02-18,52600,52700,52000,52300,3867,527186.0,10080029.0
2010-02-19,52700,52700,51900,52000,2343,524162.0,10080029.0
2010-02-22,52000,53300,52000,53000,5960,534242.0,10080029.0
2010-02-23,52600,53300,52600,53300,2440,537266.0,10080029.0
2010-02-24,53300,53300,52500,52600,3321,530210.0,10080029.0
2010-02-25,52600,53100,52400,52400,7309,528194.0,10080029.0
2010-02-26,52500,54100,52400,54100,9416,545330.0,10080029.0
2010-03-02,53000,54900,52900,54500,11245,549362.0,10080029.0
2010-03-03,53800,54600,53600,53700,4255,541298.0,10080029.0
2010-03-04,54100,54100,53100,53200,2786,536258.0,10080029.0
2010-03-05,53500,54400,53500,54000,4283,544322.0,10080029.0
2010-03-08,53300,54400,53300,54200,3307,546338.0,10080029.0
2010-03-09,54100,54100,53400,53900,2324,543314.0,10080029.0
2010-03-10,54000,54100,53600,54100,6844,545330.0,10080029.0
2010-03-11,54100,54600,53500,54000,16561,544322.0,10080029.0
2010-03-12,54200,54600,53700,54200,5807,546338.0,10080029.0
2010-03-15,54500,54600,53600,54200,3419,546338.0,10080029.0
2010-03-16,54000,54300,53400,53500,7643,539282.0,10080029.0
