한국석유공업(004090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-07-31,11200,11200,11100,11100,180,7273.0,655200.0
2003-08-01,11200,11200,11000,11200,320,7338.0,655200.0
2003-08-04,11000,11000,10900,10900,470,7142.0,655200.0
2003-08-05,10800,11100,10800,10800,380,7076.0,655200.0
2003-08-06,10900,10900,10800,10800,380,7076.0,655200.0
2003-08-07,10950,11150,10850,11150,320,7305.0,655200.0
2003-08-08,11200,11200,10550,10850,1170,7109.0,655200.0
2003-08-11,11000,11000,10850,10850,1240,7109.0,655200.0
2003-08-12,11000,11000,10950,10950,130,7174.0,655200.0
2003-08-13,11100,11100,10750,10900,1040,7142.0,655200.0
2003-08-14,10950,10950,10650,10650,1190,6978.0,655200.0
2003-08-18,11200,11200,10850,11000,3740,7207.0,655200.0
2003-08-19,11200,11200,10850,10850,1380,7109.0,655200.0
2003-08-20,10850,11050,10850,10900,2050,7142.0,655200.0
2003-08-21,10950,10950,10900,10900,180,7142.0,655200.0
2003-08-22,10900,11050,10850,11000,690,7207.0,655200.0
2003-08-25,11000,11100,10900,11050,480,7240.0,655200.0
2003-08-26,11100,11100,10900,11000,1390,7207.0,655200.0
2003-08-27,11000,11000,10800,10950,100,7174.0,655200.0
2003-08-28,10800,10950,10700,10950,710,7174.0,655200.0
2003-08-29,10800,10900,10800,10900,390,7142.0,655200.0
2003-09-01,11100,11100,10900,11000,440,7207.0,655200.0
2003-09-02,11000,11100,10900,11000,1090,7207.0,655200.0
2003-09-03,11000,11000,10750,10900,3220,7142.0,655200.0
2003-09-04,10950,10950,10800,10900,222,7142.0,655200.0
2003-09-05,10950,10950,10750,10750,1840,7043.0,655200.0
2003-09-08,10900,10900,10700,10700,430,7011.0,655200.0
2003-09-09,10500,10850,10500,10850,1761,7109.0,655200.0
2003-09-15,10850,10900,10700,10800,80,7076.0,655200.0
2003-09-16,10850,10850,10700,10750,460,7043.0,655200.0
2003-09-17,10750,10750,10700,10750,360,7043.0,655200.0
2003-09-18,10650,10800,10650,10700,660,7011.0,655200.0
2003-09-19,10800,10800,10750,10750,430,7043.0,655200.0
2003-09-22,10650,10750,10550,10600,1270,6945.0,655200.0
2003-09-23,10750,10750,10700,10700,60,7011.0,655200.0
2003-09-24,10600,10750,10600,10750,100,7043.0,655200.0
2003-09-25,10850,10900,10450,10850,5440,7109.0,655200.0
2003-09-26,10500,10800,10500,10550,1340,6912.0,655200.0
2003-09-29,10550,10750,10500,10700,1520,7011.0,655200.0
2003-09-30,10450,10600,10450,10500,1840,6880.0,655200.0
2003-10-01,10500,10700,10500,10650,2240,6978.0,655200.0
2003-10-02,10650,10800,10550,10700,2260,7011.0,655200.0
2003-10-06,10900,11000,10750,10850,1210,7109.0,655200.0
2003-10-07,10900,10900,10650,10650,1040,6978.0,655200.0
2003-10-08,10800,10800,10600,10700,540,7011.0,655200.0
2003-10-09,10800,10900,10650,10850,2100,7109.0,655200.0
2003-10-10,10800,10900,10800,10900,710,7142.0,655200.0
2003-10-13,10900,10950,10850,10900,940,7142.0,655200.0
2003-10-14,10950,10950,10900,10900,910,7142.0,655200.0
2003-10-15,11000,11050,10950,11050,560,7240.0,655200.0
2003-10-16,11100,11200,11000,11000,790,7207.0,655200.0
2003-10-17,11200,11200,11150,11150,80,7305.0,655200.0
2003-10-20,11250,11250,11000,11100,370,7273.0,655200.0
2003-10-21,11150,11150,10950,11150,270,7305.0,655200.0
2003-10-22,11150,11250,10850,11200,1930,7338.0,655200.0
2003-10-23,11200,11200,10700,11000,2630,7207.0,655200.0
2003-10-24,10700,11000,10700,10950,430,7174.0,655200.0
2003-10-27,10800,11150,9350,10800,2740,7076.0,655200.0
2003-10-28,10700,11600,10700,10900,7640,7142.0,655200.0
2003-10-29,11100,11100,10750,10850,1160,7109.0,655200.0
2003-10-30,11000,11000,10800,11000,50,7207.0,655200.0
2003-10-31,11000,11000,10500,10900,2140,7142.0,655200.0
2003-11-03,10750,10950,10750,10950,310,7174.0,655200.0
2003-11-04,11050,11050,10800,10900,750,7142.0,655200.0
2003-11-05,10950,11100,10800,11100,570,7273.0,655200.0
2003-11-06,11200,11200,10750,11150,280,7305.0,655200.0
2003-11-07,11100,11200,10900,10900,520,7142.0,655200.0
2003-11-10,10900,11200,10900,11100,1230,7273.0,655200.0
2003-11-11,11200,11200,10950,10950,170,7174.0,655200.0
2003-11-12,11150,11150,10800,10900,1140,7142.0,655200.0
2003-11-13,11050,11050,10800,11000,330,7207.0,655200.0
2003-11-14,11050,11050,10950,11000,120,7207.0,655200.0
2003-11-17,11050,11050,10850,11000,220,7207.0,655200.0
2003-11-18,10800,10850,10600,10850,2780,7109.0,655200.0
2003-11-19,11000,11100,10750,10750,2140,7043.0,655200.0
2003-11-20,10750,10750,10700,10700,640,7011.0,655200.0
2003-11-21,10900,10900,10700,10700,216,7011.0,655200.0
2003-11-24,10900,11000,10650,10800,2340,7076.0,655200.0
2003-11-25,11000,11000,10900,10900,800,7142.0,655200.0
2003-11-26,10750,10900,10750,10800,210,7076.0,655200.0
2003-11-27,10750,10950,10750,10950,60,7174.0,655200.0
2003-11-28,11000,11000,10850,10850,412,7109.0,655200.0
2003-12-01,10800,11150,10750,11150,1280,7305.0,655200.0
2003-12-02,11150,11300,10900,11200,1200,7338.0,655200.0
2003-12-03,11300,11300,11100,11200,1550,7338.0,655200.0
2003-12-04,11300,11300,11000,11150,1060,7305.0,655200.0
2003-12-05,11000,11200,11000,11150,1090,7305.0,655200.0
2003-12-08,11200,11200,10800,11150,470,7305.0,655200.0
2003-12-09,11250,11250,10850,11200,600,7338.0,655200.0
2003-12-10,11200,11200,10850,10900,460,7142.0,655200.0
2003-12-11,11150,11150,10950,11000,630,7207.0,655200.0
2003-12-12,11150,11400,10900,11200,1220,7338.0,655200.0
2003-12-15,11300,11300,11100,11200,480,7338.0,655200.0
2003-12-16,11250,11250,11250,11250,10,7371.0,655200.0
2003-12-17,11300,11400,11100,11300,4260,7404.0,655200.0
2003-12-18,11300,11300,11200,11300,210,7404.0,655200.0
2003-12-19,11350,11350,11200,11350,380,7437.0,655200.0
2003-12-22,11350,11350,11350,11350,30,7437.0,655200.0
2003-12-23,11300,11300,11000,11200,960,7338.0,655200.0
2003-12-24,11150,11150,11000,11000,350,7207.0,655200.0
2003-12-26,11150,11350,11000,11250,1500,7371.0,655200.0
2003-12-29,11250,11250,10950,11200,220,7338.0,655200.0
2003-12-30,11250,11500,11150,11350,1760,7437.0,655200.0
2004-01-02,11200,11200,11050,11150,1210,7305.0,655200.0
2004-01-05,11300,11300,10800,11050,1060,7240.0,655200.0
2004-01-06,11000,11200,11000,11200,530,7338.0,655200.0
2004-01-07,10850,11100,10800,11100,1830,7273.0,655200.0
2004-01-08,10900,11050,10900,11050,220,7240.0,655200.0
2004-01-09,10800,10900,10600,10850,3930,7109.0,655200.0
2004-01-12,10900,10950,10750,10850,710,7109.0,655200.0
2004-01-13,10900,10950,10750,10750,650,7043.0,655200.0
2004-01-14,10900,10900,10700,10850,570,7109.0,655200.0
2004-01-15,10600,10750,10600,10750,550,7043.0,655200.0
2004-01-16,10850,10900,10850,10900,150,7142.0,655200.0
2004-01-19,10900,10950,10900,10950,530,7174.0,655200.0
2004-01-20,10900,10900,10750,10900,250,7142.0,655200.0
2004-01-26,10700,10900,10600,10650,1050,6978.0,655200.0
2004-01-27,10700,10750,10550,10750,1100,7043.0,655200.0
2004-01-28,10400,10650,10400,10650,320,6978.0,655200.0
2004-01-29,10400,10450,10400,10450,20,6847.0,655200.0
2004-01-30,10300,10600,10200,10550,790,6912.0,655200.0
2004-02-02,10200,10550,10200,10550,20,6912.0,655200.0
2004-02-03,10450,10500,10450,10500,110,6880.0,655200.0
2004-02-04,10200,10450,10200,10400,1060,6814.0,655200.0
2004-02-05,10150,10300,10100,10150,690,6650.0,655200.0
2004-02-06,10200,10200,9850,9950,1500,6519.0,655200.0
2004-02-09,10000,10200,10000,10200,1160,6683.0,655200.0
2004-02-10,10000,10250,10000,10250,970,6716.0,655200.0
2004-02-11,10300,10350,10100,10200,640,6683.0,655200.0
2004-02-12,10300,10300,9900,10200,870,6683.0,655200.0
2004-02-13,10150,11250,10150,11250,7395,7371.0,655200.0
2004-02-16,10900,10950,10500,10600,1590,6945.0,655200.0
2004-02-17,10600,10600,10100,10300,5650,6749.0,655200.0
2004-02-18,10150,10250,10150,10150,1540,6650.0,655200.0
2004-02-19,10050,10400,10050,10400,470,6814.0,655200.0
2004-02-20,10100,10300,10100,10300,550,6749.0,655200.0
2004-02-23,10000,10400,10000,10350,1440,6781.0,655200.0
2004-02-24,10300,10300,10100,10250,190,6716.0,655200.0
2004-02-25,10100,10200,10000,10150,320,6650.0,655200.0
2004-02-26,10050,10050,10000,10000,670,6552.0,655200.0
2004-02-27,10000,10100,10000,10100,130,6618.0,655200.0
2004-03-02,9840,10100,9840,9950,750,6519.0,655200.0
2004-03-03,9860,10050,9860,10000,1470,6552.0,655200.0
2004-03-04,10100,10100,9900,10000,230,6552.0,655200.0
2004-03-05,9830,9990,9740,9740,2390,6382.0,655200.0
2004-03-08,9750,9900,9750,9800,1040,6421.0,655200.0
2004-03-09,9900,9900,9800,9900,320,6486.0,655200.0
2004-03-10,9800,9880,9800,9880,390,6473.0,655200.0
2004-03-11,9870,10150,9800,9900,760,6486.0,655200.0
2004-03-12,9710,9800,9500,9790,3800,6414.0,655200.0
2004-03-15,9600,9780,9460,9590,1590,6283.0,655200.0
2004-03-16,9120,9400,8600,9150,4300,5995.0,655200.0
2004-03-17,9350,9520,9200,9520,1860,6238.0,655200.0
2004-03-18,9500,9520,9130,9510,680,6231.0,655200.0
2004-03-19,9580,9690,9520,9600,330,6290.0,655200.0
2004-03-22,9650,9650,9600,9600,40,6290.0,655200.0
2004-03-23,9210,9640,9210,9590,410,6283.0,655200.0
2004-03-24,9550,9550,9550,9550,0,6257.0,655200.0
2004-03-25,9260,9370,9020,9350,440,6126.0,655200.0
2004-03-26,9210,9490,9210,9350,760,6126.0,655200.0
2004-03-29,9350,9460,9210,9440,200,6185.0,655200.0
2004-03-30,9250,9600,9250,9570,660,6270.0,655200.0
2004-03-31,9430,9600,9380,9380,541,6146.0,655200.0
2004-04-01,9690,9690,9400,9650,330,6323.0,655200.0
2004-04-02,9730,10600,9650,10100,13055,6618.0,655200.0
2004-04-06,9850,10200,9660,9870,1880,6467.0,655200.0
2004-04-07,9700,9890,9560,9700,2590,6355.0,655200.0
2004-04-08,9990,9990,9700,9950,570,6519.0,655200.0
2004-04-09,9650,9800,9650,9800,260,6421.0,655200.0
2004-04-12,9990,9990,9700,9700,545,6355.0,655200.0
2004-04-13,9980,9980,9560,9680,250,6342.0,655200.0
2004-04-14,9670,9670,9670,9670,10,6336.0,655200.0
2004-04-16,9700,9700,9510,9620,280,6303.0,655200.0
2004-04-19,9620,9620,9380,9500,540,6224.0,655200.0
2004-04-20,9400,9680,9400,9650,490,6323.0,655200.0
2004-04-21,9410,9560,9400,9560,540,6264.0,655200.0
2004-04-22,9500,9700,9500,9540,860,6251.0,655200.0
2004-04-23,9370,9690,9370,9590,100,6283.0,655200.0
2004-04-26,9590,9590,9450,9580,600,6277.0,655200.0
2004-04-27,9330,9580,9330,9380,1030,6146.0,655200.0
2004-04-28,9570,9570,9300,9300,110,6093.0,655200.0
2004-04-29,9490,9490,9060,9330,400,6113.0,655200.0
2004-04-30,9200,9390,9110,9200,820,6028.0,655200.0
2004-05-03,9000,9210,9000,9210,700,6034.0,655200.0
2004-05-04,9200,9200,9200,9200,0,6028.0,655200.0
2004-05-06,9450,9450,8950,9010,1440,5903.0,655200.0
2004-05-07,9000,9130,8910,9000,440,5897.0,655200.0
2004-05-10,8770,8990,8750,8750,140,5733.0,655200.0
2004-05-11,8550,8890,8550,8860,180,5805.0,655200.0
2004-05-12,8640,8950,8540,8610,1040,5641.0,655200.0
2004-05-13,8840,8840,8790,8790,30,5759.0,655200.0
2004-05-14,8800,8900,8560,8660,2250,5674.0,655200.0
2004-05-17,8530,8530,8490,8500,480,5569.0,655200.0
2004-05-18,8060,8770,7700,8700,540,5700.0,655200.0
2004-05-19,8570,8730,8110,8350,1080,5471.0,655200.0
2004-05-20,8200,8200,8000,8120,1120,5320.0,655200.0
2004-05-21,7920,8140,7740,8140,280,5333.0,655200.0
2004-05-24,8130,8140,7950,8100,510,5307.0,655200.0
2004-05-25,7980,8190,7980,8190,220,5366.0,655200.0
2004-05-27,8200,8200,8000,8160,220,5346.0,655200.0
2004-05-28,7860,8100,7860,8050,740,5274.0,655200.0
2004-05-31,8050,8050,7700,7780,2412,5097.0,655200.0
2004-06-01,7870,7890,7860,7870,430,5156.0,655200.0
2004-06-02,7860,8090,7830,8060,1060,5281.0,655200.0
2004-06-03,7820,8060,7800,7990,2110,5235.0,655200.0
2004-06-04,8000,8000,7820,7990,220,5235.0,655200.0
2004-06-07,7990,8110,7830,7830,290,5130.0,655200.0
2004-06-08,7800,7980,7800,7980,830,5228.0,655200.0
2004-06-09,7870,7870,7860,7860,50,5150.0,655200.0
2004-06-10,7850,7930,7820,7930,550,5196.0,655200.0
2004-06-11,7800,7990,7800,7960,150,5215.0,655200.0
2004-06-14,7820,7950,7810,7850,660,5143.0,655200.0
2004-06-15,7800,7960,7800,7960,30,5215.0,655200.0
2004-06-16,7810,7940,7760,7760,500,5084.0,655200.0
2004-06-17,7900,7910,7900,7910,20,5183.0,655200.0
2004-06-18,7700,7850,7700,7700,560,5045.0,655200.0
2004-06-21,7650,7800,7520,7680,1960,5032.0,655200.0
2004-06-22,7850,7850,7600,7600,320,4980.0,655200.0
2004-06-23,6810,7730,6810,7690,80,5038.0,655200.0
2004-06-24,7690,7770,7690,7770,60,5091.0,655200.0
2004-06-25,7710,7800,7650,7650,210,5012.0,655200.0
2004-06-28,7640,7640,6920,6920,420,4534.0,655200.0
2004-06-29,7500,7500,7500,7500,140,4914.0,655200.0
2004-06-30,7350,7800,7350,7750,2160,5078.0,655200.0
2004-07-01,7460,7750,7460,7750,210,5078.0,655200.0
2004-07-02,7610,7750,7520,7700,660,5045.0,655200.0
2004-07-05,7700,7700,7500,7500,2210,4914.0,655200.0
2004-07-06,7400,7680,7400,7660,50,5019.0,655200.0
2004-07-07,7660,7660,7660,7660,100,5019.0,655200.0
2004-07-08,7700,7710,7700,7710,410,5052.0,655200.0
2004-07-09,7500,7700,7420,7690,330,5038.0,655200.0
2004-07-12,8830,8840,8550,8840,39800,5792.0,655200.0
2004-07-13,9300,10150,9290,10150,45677,6650.0,655200.0
2004-07-14,11650,11650,10900,11650,98827,7633.0,655200.0
2004-07-15,11650,12450,10000,10900,176310,7142.0,655200.0
2004-07-16,10700,11000,9300,9540,44021,6251.0,655200.0
2004-07-19,9800,10150,9210,9450,50253,6192.0,655200.0
2004-07-20,9400,9550,8730,9000,36048,5897.0,655200.0
2004-07-21,9150,9570,9000,9000,45206,5897.0,655200.0
2004-07-22,8700,8870,8510,8510,25389,5576.0,655200.0
2004-07-23,8620,8820,8430,8430,23667,5523.0,655200.0
2004-07-26,8100,8260,8070,8170,14330,5353.0,655200.0
2004-07-27,8090,8240,7880,7940,8300,5202.0,655200.0
2004-07-28,8390,8390,8000,8100,12589,5307.0,655200.0
2004-07-29,8350,8890,7960,7990,25731,5235.0,655200.0
2004-07-30,7990,8180,7780,7830,14620,5130.0,655200.0
2004-08-02,7830,7970,7740,7740,5580,5071.0,655200.0
2004-08-03,7670,7930,7670,7770,4190,5091.0,655200.0
2004-08-04,7970,8090,7840,7990,10900,5235.0,655200.0
2004-08-05,7910,8250,7510,7770,15300,5091.0,655200.0
2004-08-06,7890,7890,7570,7630,6980,4999.0,655200.0
2004-08-09,7600,7750,7510,7720,9960,5058.0,655200.0
2004-08-10,7750,7750,7500,7560,10040,4953.0,655200.0
2004-08-11,7600,7720,7550,7620,6990,4993.0,655200.0
2004-08-12,7850,7850,7650,7660,5940,5019.0,655200.0
2004-08-13,7630,8050,7630,7900,19270,5176.0,655200.0
2004-08-16,7810,8000,7810,7900,4020,5176.0,655200.0
2004-08-17,8010,8200,7740,8000,14680,5242.0,655200.0
2004-08-18,8120,8120,7870,7900,4140,5176.0,655200.0
2004-08-19,7980,8110,7910,8020,8750,5255.0,655200.0
2004-08-20,8000,9010,7950,8360,26175,5477.0,655200.0
2004-08-23,8370,8600,8300,8360,8940,5477.0,655200.0
2004-08-24,8320,8350,8150,8160,8600,5346.0,655200.0
2004-08-25,8160,8200,8000,8110,6790,5314.0,655200.0
2004-08-26,8110,8270,8110,8170,6140,5353.0,655200.0
2004-08-27,8170,8170,8000,8050,3050,5274.0,655200.0
2004-08-30,8060,8200,8010,8100,5210,5307.0,655200.0
2004-08-31,8010,8100,8010,8020,2390,5255.0,655200.0
2004-09-01,8010,8250,8010,8170,3570,5353.0,655200.0
2004-09-02,8500,8500,8050,8100,1140,5307.0,655200.0
2004-09-03,8080,8190,8070,8160,3940,5346.0,655200.0
2004-09-06,8090,8150,8070,8150,1950,5340.0,655200.0
2004-09-07,8090,8140,8080,8140,1981,5333.0,655200.0
2004-09-08,8350,8350,8100,8130,2010,5327.0,655200.0
2004-09-09,8380,8380,8070,8150,2640,5340.0,655200.0
2004-09-10,8080,8130,8020,8130,1740,5327.0,655200.0
2004-09-13,8080,8230,8060,8150,1520,5340.0,655200.0
2004-09-14,8150,8180,8060,8180,2010,5360.0,655200.0
2004-09-15,8110,8170,8090,8160,1250,5346.0,655200.0
2004-09-16,8160,8350,8100,8290,2510,5432.0,655200.0
2004-09-17,8250,8380,8180,8230,250,5392.0,655200.0
2004-09-20,8240,8400,8100,8340,4724,5464.0,655200.0
2004-09-21,8340,8540,8340,8380,24740,5491.0,655200.0
2004-09-22,8500,9630,8490,9630,53659,6310.0,655200.0
2004-09-23,10350,11050,10050,11050,193618,7240.0,655200.0
2004-09-24,11700,12700,11300,12700,156440,8321.0,655200.0
2004-09-30,14000,14600,12000,12650,316672,8288.0,655200.0
2004-10-01,13200,14500,11000,11000,384192,7207.0,655200.0
2004-10-04,11500,11600,10750,11200,192592,7338.0,655200.0
2004-10-05,11500,12850,11250,12500,324962,8190.0,655200.0
2004-10-06,12500,12650,11650,12100,93790,7928.0,655200.0
2004-10-07,12600,12850,11750,11800,85441,7731.0,655200.0
2004-10-08,11900,13550,11900,13450,355520,8812.0,655200.0
2004-10-11,13150,13700,12600,13400,71809,8780.0,655200.0
2004-10-12,13900,15350,13900,14000,209566,9173.0,655200.0
2004-10-13,13900,14200,12900,13350,94640,8747.0,655200.0
2004-10-14,12800,13900,12800,13300,46430,8714.0,655200.0
2004-10-15,13550,14000,13100,13150,30338,8616.0,655200.0
2004-10-18,12950,13600,11900,12350,39058,8092.0,655200.0
2004-10-19,12100,12700,11950,12500,29790,8190.0,655200.0
2004-10-20,12600,12700,10900,11150,25069,7305.0,655200.0
2004-10-21,11150,11600,10200,10500,30820,6880.0,655200.0
2004-10-22,10200,10800,10200,10200,19750,6683.0,655200.0
2004-10-25,10150,11500,9900,10600,37970,6945.0,655200.0
2004-10-26,10900,11900,10850,11000,32160,7207.0,655200.0
2004-10-27,11300,11300,10350,10400,14730,6814.0,655200.0
2004-10-28,10550,10600,10000,10200,19524,6683.0,655200.0
2004-10-29,10350,11000,10300,10700,26724,7011.0,655200.0
2004-11-01,10900,11000,10400,10400,8210,6814.0,655200.0
2004-11-02,10300,10800,10300,10600,11900,6945.0,655200.0
2004-11-03,10600,11200,10550,10800,20610,7076.0,655200.0
2004-11-04,11000,11200,10700,10750,14120,7043.0,655200.0
2004-11-05,11100,12350,11100,12350,116860,8092.0,655200.0
2004-11-08,13900,14200,13600,14200,55910,9304.0,655200.0
2004-11-09,16100,16200,13650,14500,233872,9500.0,655200.0
2004-11-10,14500,15100,13750,14500,144994,9500.0,655200.0
2004-11-11,15000,16650,14800,15000,447328,9828.0,655200.0
2004-11-12,14950,15500,13950,14200,132531,9304.0,655200.0
2004-11-15,14250,14400,13050,13950,79727,9140.0,655200.0
2004-11-16,13800,14700,13600,13950,60782,9140.0,655200.0
2004-11-17,14250,14300,13550,13550,43930,8878.0,655200.0
2004-11-18,13300,13500,12900,12900,41370,8452.0,655200.0
2004-11-19,12650,13000,12400,13000,31400,8518.0,655200.0
2004-11-22,13000,13900,12850,13500,70937,8845.0,655200.0
2004-11-23,13500,13950,12950,12950,30240,8485.0,655200.0
2004-11-24,12950,13350,12700,13200,22330,8649.0,655200.0
2004-11-25,13350,14800,13300,13700,71780,8976.0,655200.0
2004-11-26,13800,14100,13400,13700,32235,8976.0,655200.0
2004-11-29,13600,14100,13500,13700,26560,8976.0,655200.0
2004-11-30,13600,14200,13400,13400,36300,8780.0,655200.0
2004-12-01,13350,13550,13100,13150,20200,8616.0,655200.0
2004-12-02,13350,13400,13050,13050,18690,8550.0,655200.0
2004-12-03,12900,13250,12750,12750,18300,8354.0,655200.0
2004-12-06,12700,12950,12300,12500,16960,8190.0,655200.0
2004-12-07,12600,12850,12350,12550,11930,8223.0,655200.0
2004-12-08,12400,12750,12350,12750,6970,8354.0,655200.0
2004-12-09,12700,12850,12500,12500,9510,8190.0,655200.0
2004-12-10,12300,12650,12200,12350,8830,8092.0,655200.0
2004-12-13,12400,12800,12400,12400,12421,8124.0,655200.0
2004-12-14,12500,12750,12450,12650,8140,8288.0,655200.0
2004-12-15,12700,12900,12250,12500,12730,8190.0,655200.0
2004-12-16,12600,12750,12400,12400,7990,8124.0,655200.0
2004-12-17,12400,12400,11800,12100,12630,7928.0,655200.0
2004-12-20,12200,12400,11950,12200,8960,7993.0,655200.0
2004-12-21,12050,12150,11800,11950,7450,7830.0,655200.0
2004-12-22,11800,12100,11800,12000,9799,7862.0,655200.0
2004-12-23,12000,12000,11650,11800,7392,7731.0,655200.0
2004-12-24,11550,12000,11550,11600,4166,7600.0,655200.0
2004-12-27,11600,11800,11600,11650,6931,7633.0,655200.0
2004-12-28,11650,11950,11550,11550,4440,7568.0,655200.0
2004-12-29,11550,11650,11350,11500,2410,7535.0,655200.0
2004-12-30,11500,11950,11400,11750,3580,7699.0,655200.0
2005-01-03,11700,11750,11500,11700,2700,7666.0,655200.0
2005-01-04,11500,11650,11350,11350,2650,7437.0,655200.0
2005-01-05,11500,11500,11300,11500,2150,7535.0,655200.0
2005-01-06,11950,11950,11450,11650,2930,7633.0,655200.0
2005-01-07,11400,11700,11350,11350,6290,7437.0,655200.0
2005-01-10,11300,11500,11100,11100,5170,7273.0,655200.0
2005-01-11,11300,11300,10850,10950,7300,7174.0,655200.0
2005-01-12,10900,11150,10900,11000,6330,7207.0,655200.0
2005-01-13,11200,11200,10800,11100,3580,7273.0,655200.0
2005-01-14,10950,11150,10850,10950,3880,7174.0,655200.0
2005-01-17,10850,11400,10850,11300,9780,7404.0,655200.0
2005-01-18,11250,11400,11150,11200,2730,7338.0,655200.0
2005-01-19,11200,11300,11050,11050,6240,7240.0,655200.0
2005-01-20,11000,11200,11000,11050,5880,7240.0,655200.0
2005-01-21,11000,11300,10900,11200,6140,7338.0,655200.0
2005-01-24,11200,11600,11200,11500,9600,7535.0,655200.0
2005-01-25,11600,11850,11600,11700,7680,7666.0,655200.0
2005-01-26,11950,11950,11500,11500,6300,7535.0,655200.0
2005-01-27,11500,11500,11300,11300,3320,7404.0,655200.0
2005-01-28,11250,11600,11250,11300,6970,7404.0,655200.0
2005-01-31,11500,11650,11300,11650,6426,7633.0,655200.0
2005-02-01,11800,11800,11400,11400,3960,7469.0,655200.0
2005-02-02,11550,11600,11350,11400,3765,7469.0,655200.0
2005-02-03,11500,12400,11500,11900,21796,7797.0,655200.0
2005-02-04,12000,12800,11900,12500,38115,8190.0,655200.0
2005-02-07,12500,12700,12150,12700,19280,8321.0,655200.0
2005-02-11,12850,12900,12500,12550,11356,8223.0,655200.0
2005-02-14,12550,13000,12500,12700,20990,8321.0,655200.0
2005-02-15,12950,12950,12650,12700,11599,8321.0,655200.0
2005-02-16,12700,12800,12200,12400,8930,8124.0,655200.0
2005-02-17,12650,12650,12050,12400,11550,8124.0,655200.0
2005-02-18,12400,12500,12150,12500,7320,8190.0,655200.0
2005-02-21,12500,13650,12450,13300,39670,8714.0,655200.0
2005-02-22,14000,14000,12700,12700,22180,8321.0,655200.0
2005-02-23,12500,12750,12400,12450,11620,8157.0,655200.0
2005-02-24,12300,12850,12300,12750,13140,8354.0,655200.0
2005-02-25,12850,14600,12750,13850,61060,9075.0,655200.0
2005-02-28,14250,14550,13550,14100,33420,9238.0,655200.0
2005-03-02,14150,14350,13500,14000,22330,9173.0,655200.0
2005-03-03,14350,14350,13650,14000,18911,9173.0,655200.0
2005-03-04,15300,16100,14900,16100,92140,10549.0,655200.0
2005-03-07,17500,18400,15900,15900,196742,10418.0,655200.0
2005-03-08,15850,16600,14500,14800,52930,9697.0,655200.0
2005-03-09,15200,16550,14800,15700,130580,10287.0,655200.0
2005-03-10,15900,17200,15800,16200,104680,10614.0,655200.0
2005-03-11,15800,16200,15250,15250,56890,9992.0,655200.0
2005-03-14,15400,15600,14850,14950,39090,9795.0,655200.0
2005-03-15,15050,15250,14300,14400,32850,9435.0,655200.0
2005-03-16,14300,14600,13900,14400,24610,9435.0,655200.0
2005-03-17,14400,15450,14400,15000,116210,9828.0,655200.0
2005-03-18,15200,15900,13800,13800,83870,9042.0,655200.0
2005-03-21,13500,13950,12950,13300,30830,8714.0,655200.0
2005-03-22,13000,13500,13000,13200,20360,8649.0,655200.0
2005-03-23,13000,13150,12600,12950,16250,8485.0,655200.0
2005-03-24,13050,13200,12900,13100,16680,8583.0,655200.0
2005-03-25,13200,13600,13100,13400,22161,8780.0,655200.0
2005-03-28,13500,14000,13200,13350,41730,8747.0,655200.0
2005-03-29,13300,13450,13000,13000,6170,8518.0,655200.0
2005-03-30,12800,13250,12800,13000,8305,8518.0,655200.0
2005-03-31,13000,13350,13000,13000,5370,8518.0,655200.0
2005-04-01,13150,13200,13000,13200,2880,8649.0,655200.0
2005-04-04,13450,13550,13250,13250,7033,8681.0,655200.0
2005-04-06,13200,13350,13100,13250,3870,8681.0,655200.0
2005-04-07,13250,13850,13250,13500,11640,8845.0,655200.0
2005-04-08,13550,14200,13550,14000,19160,9173.0,655200.0
2005-04-11,14300,14300,13800,13800,7180,9042.0,655200.0
2005-04-12,13900,14600,13800,14250,20861,9337.0,655200.0
2005-04-13,14200,14350,14050,14200,1950,9304.0,655200.0
2005-04-14,14000,14250,13500,14000,15239,9173.0,655200.0
2005-04-15,13600,13850,13300,13550,5015,8878.0,655200.0
2005-04-18,13300,13500,12800,12900,14810,8452.0,655200.0
2005-04-19,13200,13300,12900,13300,4510,8714.0,655200.0
2005-04-20,13250,13500,13100,13350,8030,8747.0,655200.0
2005-04-21,12950,13350,12900,13350,5150,8747.0,655200.0
2005-04-22,13500,13700,13250,13700,8630,8976.0,655200.0
2005-04-25,13750,14300,13600,13600,8560,8911.0,655200.0
2005-04-26,13700,14150,13500,14150,10730,9271.0,655200.0
2005-04-27,15000,16250,14700,16250,105000,10647.0,655200.0
2005-04-28,17300,18650,16600,17200,218920,11269.0,655200.0
2005-04-29,17400,19750,17200,19750,300900,12940.0,655200.0
2005-05-02,21350,22700,21350,22700,276244,14873.0,655200.0
2005-05-03,22200,22200,19300,19300,372405,12645.0,655200.0
2005-05-04,19000,21700,18600,19700,461289,12907.0,655200.0
2005-05-06,20250,21300,17900,17900,196360,11728.0,655200.0
2005-05-09,18150,20000,16350,17750,305847,11630.0,655200.0
2005-05-10,17650,17800,16850,17050,117892,11171.0,655200.0
2005-05-11,17250,17850,16650,17800,161499,11663.0,655200.0
2005-05-12,17800,18250,16750,17100,148000,11204.0,655200.0
