용평리조트(070960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-08,9540,9720,9310,9460,764070,455341.0,48133333.0
2018-02-09,9200,9400,8850,8860,1157140,426461.0,48133333.0
2018-02-12,9030,9050,8280,8310,1290913,399988.0,48133333.0
2018-02-13,8390,8580,8170,8200,1078305,394693.0,48133333.0
2018-02-14,8310,8480,8130,8440,566891,406245.0,48133333.0
2018-02-19,8500,8630,8400,8450,434294,406727.0,48133333.0
2018-02-20,8460,8680,8400,8490,444715,408652.0,48133333.0
2018-02-21,8450,8550,8430,8460,352032,407208.0,48133333.0
2018-02-22,8500,8500,8280,8360,422766,402395.0,48133333.0
2018-02-23,8420,8420,8220,8250,370438,397100.0,48133333.0
2018-02-26,8260,8440,8230,8300,386144,399507.0,48133333.0
2018-02-27,8320,8390,8250,8260,252167,397581.0,48133333.0
2018-02-28,8250,8300,8040,8060,386526,387955.0,48133333.0
2018-03-02,7960,7960,7600,7610,999550,366295.0,48133333.0
2018-03-05,7560,8210,7500,8110,1298940,390361.0,48133333.0
2018-03-06,8160,8220,7960,8020,429354,386029.0,48133333.0
2018-03-07,8150,8170,7740,7770,442481,373996.0,48133333.0
2018-03-08,7800,7980,7800,7900,278701,380253.0,48133333.0
2018-03-09,7920,8080,7850,8040,393310,386992.0,48133333.0
2018-03-12,8180,8220,8040,8090,343412,389399.0,48133333.0
2018-03-13,8050,8090,7910,7930,375615,381697.0,48133333.0
2018-03-14,7910,8000,7880,7910,231839,380735.0,48133333.0
2018-03-15,7870,7970,7750,7820,326578,376403.0,48133333.0
2018-03-16,7860,8010,7790,7900,313051,380253.0,48133333.0
2018-03-19,7920,8010,7800,7850,341190,377847.0,48133333.0
2018-03-20,7810,7930,7720,7840,219533,377365.0,48133333.0
2018-03-21,7810,7920,7780,7800,255488,375440.0,48133333.0
2018-03-22,7810,7860,7630,7640,357406,367739.0,48133333.0
2018-03-23,7530,7530,7190,7230,768532,348004.0,48133333.0
2018-03-26,7080,7340,7040,7220,458909,347523.0,48133333.0
2018-03-27,7280,7640,7280,7580,354512,364851.0,48133333.0
2018-03-28,7520,7530,7320,7400,234693,356187.0,48133333.0
2018-03-29,7420,7530,7320,7500,197860,361000.0,48133333.0
2018-03-30,7570,7630,7430,7520,208839,361963.0,48133333.0
2018-04-02,7550,7690,7550,7620,254277,366776.0,48133333.0
2018-04-03,7600,8240,7490,8200,1552462,394693.0,48133333.0
2018-04-04,8160,8260,7840,7860,822573,378328.0,48133333.0
2018-04-05,7860,7900,7700,7750,354690,373033.0,48133333.0
2018-04-06,7700,7760,7480,7480,401363,360037.0,48133333.0
2018-04-09,7480,7530,7260,7270,437193,349929.0,48133333.0
2018-04-10,7230,7280,7130,7180,386725,345597.0,48133333.0
2018-04-11,7220,7420,7220,7260,274728,349448.0,48133333.0
2018-04-12,7250,7340,7210,7290,227474,350892.0,48133333.0
2018-04-13,7300,7510,7280,7400,312320,356187.0,48133333.0
2018-04-16,7480,7740,7430,7560,339507,363888.0,48133333.0
2018-04-17,7570,7650,7490,7600,182971,365813.0,48133333.0
2018-04-18,7710,7870,7630,7750,462022,373033.0,48133333.0
2018-04-19,7860,8370,7860,8330,2056181,400951.0,48133333.0
2018-04-20,8480,8480,8030,8240,880048,396619.0,48133333.0
2018-04-23,8440,9010,7850,8090,2650164,389399.0,48133333.0
2018-04-24,8150,8200,7800,7980,652202,384104.0,48133333.0
2018-04-25,7920,8130,7920,8000,356333,385067.0,48133333.0
2018-04-26,8100,8440,8100,8290,623020,399025.0,48133333.0
2018-04-27,8430,8430,8070,8100,437507,389880.0,48133333.0
2018-04-30,8250,9100,8100,8770,3122714,422129.0,48133333.0
2018-05-02,9080,9090,8430,8560,1567776,412021.0,48133333.0
2018-05-03,8610,8710,8340,8380,616974,403357.0,48133333.0
2018-05-04,8360,8460,8150,8360,542561,402395.0,48133333.0
2018-05-08,8300,8350,7860,7900,794977,380253.0,48133333.0
2018-05-09,7900,8060,7580,7910,346916,380735.0,48133333.0
2018-05-10,7970,8170,7880,7960,287439,383141.0,48133333.0
2018-05-11,8000,8040,7850,7940,335320,382179.0,48133333.0
2018-05-14,8040,8280,7920,8250,530430,397100.0,48133333.0
2018-05-15,8310,8540,8260,8360,653857,402395.0,48133333.0
2018-05-16,8080,8210,7960,8070,549209,388436.0,48133333.0
2018-05-17,8120,8420,8090,8160,582946,392768.0,48133333.0
2018-05-18,8200,8250,8060,8240,250531,396619.0,48133333.0
2018-05-21,8260,8390,8170,8350,305824,401913.0,48133333.0
2018-05-23,8350,8740,8220,8510,920045,409615.0,48133333.0
2018-05-24,8590,8660,8380,8470,435867,407689.0,48133333.0
2018-05-25,8060,8190,7830,8030,762823,386511.0,48133333.0
2018-05-28,8440,8930,8300,8810,1583667,424055.0,48133333.0
2018-05-29,8780,8850,8320,8390,783017,403839.0,48133333.0
2018-05-30,8430,8570,8320,8450,482937,406727.0,48133333.0
2018-05-31,8700,8910,8610,8780,985544,422611.0,48133333.0
2018-06-01,8890,8900,8440,8600,482160,413947.0,48133333.0
2018-06-04,8720,8730,8220,8230,615116,396137.0,48133333.0
2018-06-05,8240,8560,8200,8510,395224,409615.0,48133333.0
2018-06-07,8550,8590,8370,8390,345695,403839.0,48133333.0
2018-06-08,8390,8460,8200,8320,272293,400469.0,48133333.0
2018-06-11,8520,9050,8470,8950,2277428,430793.0,48133333.0
2018-06-12,9000,9470,8760,9180,3496819,441864.0,48133333.0
2018-06-14,9080,9700,9050,9300,2410014,447640.0,48133333.0
2018-06-15,9360,9420,8970,9110,1230970,438495.0,48133333.0
2018-06-18,9150,9260,8780,8920,1048510,429349.0,48133333.0
2018-06-19,9000,9050,8500,8560,762164,412021.0,48133333.0
2018-06-20,8570,8680,8380,8520,552936,410096.0,48133333.0
2018-06-21,8470,8550,8120,8140,754855,391805.0,48133333.0
2018-06-22,8160,8250,7720,7900,849350,380253.0,48133333.0
2018-06-25,7850,8130,7760,7990,372007,384585.0,48133333.0
2018-06-26,7820,7900,7700,7730,387833,372071.0,48133333.0
2018-06-27,7740,7820,7400,7430,594241,357631.0,48133333.0
2018-06-28,7320,7620,7320,7350,277284,353780.0,48133333.0
2018-06-29,7370,7600,7210,7510,340234,361481.0,48133333.0
2018-07-02,7450,7480,7090,7090,386630,341265.0,48133333.0
2018-07-03,7150,7230,6970,7070,359099,340303.0,48133333.0
2018-07-04,7000,7180,6980,7080,155313,340784.0,48133333.0
2018-07-05,7080,7130,6980,7020,230273,337896.0,48133333.0
2018-07-06,7050,7170,6960,7170,209784,345116.0,48133333.0
2018-07-09,7060,7070,6930,6940,373325,334045.0,48133333.0
2018-07-10,6970,7110,6970,7080,210274,340784.0,48133333.0
2018-07-11,7070,7220,7030,7060,266633,339821.0,48133333.0
2018-07-12,7060,7140,7020,7070,175240,340303.0,48133333.0
2018-07-13,7080,7140,7040,7080,193760,340784.0,48133333.0
2018-07-16,7120,7170,7070,7080,182257,340784.0,48133333.0
2018-07-17,7110,7110,7020,7080,172561,340784.0,48133333.0
2018-07-18,7070,7130,6960,6970,287980,335489.0,48133333.0
2018-07-19,6960,7000,6650,6660,535733,320568.0,48133333.0
2018-07-20,6630,6760,6580,6740,224064,324419.0,48133333.0
2018-07-23,6740,6750,6490,6500,247054,312867.0,48133333.0
2018-07-24,6510,6740,6500,6670,200383,321049.0,48133333.0
2018-07-25,6660,6730,6610,6640,168945,319605.0,48133333.0
2018-07-26,6660,6850,6660,6810,173819,327788.0,48133333.0
2018-07-27,6770,6840,6720,6790,114212,326825.0,48133333.0
2018-07-30,6810,6950,6760,6880,119044,331157.0,48133333.0
2018-07-31,6870,6900,6760,6810,144620,327788.0,48133333.0
2018-08-01,6800,6930,6780,6890,123227,331639.0,48133333.0
2018-08-02,6830,6960,6770,6820,104555,328269.0,48133333.0
2018-08-03,6850,6910,6810,6850,93969,329713.0,48133333.0
2018-08-06,6870,6980,6720,6840,114367,329232.0,48133333.0
2018-08-07,6850,6930,6780,6870,118865,330676.0,48133333.0
2018-08-08,6870,6930,6850,6850,91675,329713.0,48133333.0
2018-08-09,6800,6900,6800,6820,108413,328269.0,48133333.0
2018-08-10,6920,7000,6820,6910,269138,332601.0,48133333.0
2018-08-13,6970,7040,6590,6600,268869,317680.0,48133333.0
2018-08-14,6600,6740,6590,6670,153633,321049.0,48133333.0
2018-08-16,6680,6780,6580,6690,200079,322012.0,48133333.0
2018-08-17,6690,6800,6680,6760,148635,325381.0,48133333.0
2018-08-20,6740,6930,6730,6930,187045,333564.0,48133333.0
2018-08-21,6970,7030,6870,6950,181105,334527.0,48133333.0
2018-08-22,7000,7010,6900,6940,154418,334045.0,48133333.0
2018-08-23,6980,7040,6920,6950,156943,334527.0,48133333.0
2018-08-24,6970,7020,6870,6890,133459,331639.0,48133333.0
2018-08-27,6750,6790,6640,6680,387503,321531.0,48133333.0
2018-08-28,6690,6730,6660,6680,126991,321531.0,48133333.0
2018-08-29,6680,6720,6630,6670,100954,321049.0,48133333.0
2018-08-30,6710,6740,6670,6680,133709,321531.0,48133333.0
2018-08-31,6680,6780,6650,6780,169859,326344.0,48133333.0
2018-09-03,6770,6780,6690,6740,147729,324419.0,48133333.0
2018-09-04,6740,6780,6670,6740,125277,324419.0,48133333.0
2018-09-05,6750,6940,6730,6850,254993,329713.0,48133333.0
2018-09-06,6910,6950,6800,6810,277205,327788.0,48133333.0
2018-09-07,6810,6910,6720,6860,171359,330195.0,48133333.0
2018-09-10,6920,6920,6820,6900,248679,332120.0,48133333.0
2018-09-11,6980,7330,6970,7240,800792,348485.0,48133333.0
2018-09-12,7260,7300,7030,7110,382849,342228.0,48133333.0
2018-09-13,7110,7180,7060,7180,214781,345597.0,48133333.0
2018-09-14,7180,7220,7130,7190,154221,346079.0,48133333.0
2018-09-17,7190,7240,7030,7070,212106,340303.0,48133333.0
2018-09-18,7120,7170,7010,7070,205558,340303.0,48133333.0
2018-09-19,7100,7110,6890,6900,276908,332120.0,48133333.0
2018-09-20,6920,7000,6820,6880,191965,331157.0,48133333.0
2018-09-21,6880,7350,6870,7260,819845,349448.0,48133333.0
2018-09-27,7480,7550,7250,7290,712747,350892.0,48133333.0
2018-09-28,7270,7290,7110,7160,236214,344635.0,48133333.0
2018-10-01,7180,7310,7120,7160,287388,344635.0,48133333.0
2018-10-02,7160,7340,7130,7240,260566,348485.0,48133333.0
2018-10-04,7410,7450,7230,7250,420964,348967.0,48133333.0
2018-10-05,7240,7300,7100,7250,210046,348967.0,48133333.0
2018-10-08,7260,7480,7250,7360,328974,354261.0,48133333.0
2018-10-10,7280,7320,6870,6920,559487,333083.0,48133333.0
2018-10-11,6640,6720,6200,6230,518223,299871.0,48133333.0
2018-10-12,6010,6470,6010,6380,379845,307091.0,48133333.0
2018-10-15,6300,6500,6250,6270,238812,301796.0,48133333.0
2018-10-16,6240,6350,6230,6270,133034,301796.0,48133333.0
2018-10-17,6350,6430,6320,6340,180369,305165.0,48133333.0
2018-10-18,6360,6480,6310,6350,164716,305647.0,48133333.0
2018-10-19,6330,6420,6220,6420,114996,309016.0,48133333.0
2018-10-22,6300,6390,6250,6310,117002,303721.0,48133333.0
2018-10-23,6280,6340,6110,6200,188265,298427.0,48133333.0
2018-10-24,6220,6290,5980,6010,183083,289281.0,48133333.0
2018-10-25,5840,5960,5710,5770,299359,277729.0,48133333.0
2018-10-26,5780,5920,5500,5610,348422,270028.0,48133333.0
2018-10-29,5550,5670,4900,4910,610631,236335.0,48133333.0
2018-10-30,4700,5120,4700,5050,436130,243073.0,48133333.0
2018-10-31,5050,5260,4960,5250,333561,252700.0,48133333.0
2018-11-01,5300,5570,5250,5400,297254,259920.0,48133333.0
2018-11-02,5410,5640,5410,5640,261888,271472.0,48133333.0
2018-11-05,5640,5700,5510,5650,125485,271953.0,48133333.0
2018-11-06,5650,5750,5590,5730,96315,275804.0,48133333.0
2018-11-07,5730,5890,5350,5580,204197,268584.0,48133333.0
2018-11-08,5660,5720,5620,5650,166323,271953.0,48133333.0
2018-11-09,5640,5710,5520,5600,104500,269547.0,48133333.0
2018-11-12,5560,5610,5400,5540,71850,266659.0,48133333.0
2018-11-13,5370,5550,5290,5530,100043,266177.0,48133333.0
2018-11-14,5540,5570,5400,5480,131446,263771.0,48133333.0
2018-11-15,5430,5620,5430,5570,118211,268103.0,48133333.0
2018-11-16,5570,5730,5560,5680,169874,273397.0,48133333.0
2018-11-19,5730,5780,5670,5700,135927,274360.0,48133333.0
2018-11-20,5600,5660,5540,5640,154531,271472.0,48133333.0
2018-11-21,5590,5690,5470,5650,126716,271953.0,48133333.0
2018-11-22,5670,5700,5510,5530,118706,266177.0,48133333.0
2018-11-23,5600,5710,5440,5460,172586,262808.0,48133333.0
2018-11-26,5500,5690,5500,5600,129931,269547.0,48133333.0
2018-11-27,5560,5700,5560,5640,84766,271472.0,48133333.0
2018-11-28,5660,5660,5580,5620,82848,270509.0,48133333.0
2018-11-29,5670,5790,5630,5650,190190,271953.0,48133333.0
2018-11-30,5670,5720,5570,5620,352616,270509.0,48133333.0
2018-12-03,5670,6040,5670,5920,368060,284949.0,48133333.0
2018-12-04,5930,5960,5860,5900,119806,283987.0,48133333.0
2018-12-05,5800,5900,5760,5850,115261,281580.0,48133333.0
2018-12-06,5800,5870,5630,5670,127169,272916.0,48133333.0
2018-12-07,5700,6180,5680,6020,652845,289763.0,48133333.0
2018-12-10,5930,5990,5720,5790,263116,278692.0,48133333.0
2018-12-11,5980,6450,5880,6030,2488237,290244.0,48133333.0
2018-12-12,5930,6060,5870,6050,513402,291207.0,48133333.0
2018-12-13,6000,6290,6000,6270,474386,301796.0,48133333.0
2018-12-14,6250,6310,6110,6180,306077,297464.0,48133333.0
2018-12-17,6180,6440,6080,6250,429829,300833.0,48133333.0
2018-12-18,6110,6490,6110,6460,529558,310941.0,48133333.0
2018-12-19,6670,6910,6390,6390,1737922,307572.0,48133333.0
2018-12-20,6390,6670,6310,6380,425529,307091.0,48133333.0
2018-12-21,6380,6470,6140,6200,346900,298427.0,48133333.0
2018-12-24,6260,6260,6070,6080,153983,292651.0,48133333.0
2018-12-26,5920,5980,5700,5780,473102,278211.0,48133333.0
2018-12-27,5910,6010,5870,5950,188419,286393.0,48133333.0
2018-12-28,6030,6100,6000,6090,120336,293132.0,48133333.0
2019-01-02,6170,6200,5900,5920,140391,284949.0,48133333.0
2019-01-03,5860,6090,5830,5920,273818,284949.0,48133333.0
2019-01-04,5860,5930,5810,5920,159953,284949.0,48133333.0
2019-01-07,5980,6080,5950,6000,185090,288800.0,48133333.0
2019-01-08,6010,6250,6010,6160,384339,296501.0,48133333.0
2019-01-09,6240,6240,6120,6200,213745,298427.0,48133333.0
2019-01-10,6200,6230,6130,6180,135700,297464.0,48133333.0
2019-01-11,6190,6300,6130,6270,201374,301796.0,48133333.0
2019-01-14,6380,6510,6300,6360,269950,306128.0,48133333.0
2019-01-15,6330,6650,6270,6600,283296,317680.0,48133333.0
2019-01-16,6710,6930,6540,6810,1048215,327788.0,48133333.0
2019-01-17,6900,7000,6610,6720,632388,323456.0,48133333.0
2019-01-18,6720,7100,6610,7090,893467,341265.0,48133333.0
2019-01-21,7170,7210,7010,7130,463899,343191.0,48133333.0
2019-01-22,7150,7200,6920,7060,316141,339821.0,48133333.0
2019-01-23,7010,7360,6930,7220,384318,347523.0,48133333.0
2019-01-24,7290,7290,7070,7180,237814,345597.0,48133333.0
2019-01-25,7100,7220,7060,7130,182931,343191.0,48133333.0
2019-01-28,7210,7210,6960,7020,271064,337896.0,48133333.0
2019-01-29,6980,7040,6800,6890,295544,331639.0,48133333.0
2019-01-30,6940,7150,6910,7120,353191,342709.0,48133333.0
2019-01-31,9250,9250,9160,9250,4277710,445233.0,48133333.0
2019-02-01,10700,12000,10150,12000,24476754,577600.0,48133333.0
2019-02-07,12000,12400,11600,12150,9892127,584820.0,48133333.0
2019-02-08,11750,11800,11150,11300,4197640,543907.0,48133333.0
2019-02-11,11300,11650,10750,11200,3629878,539093.0,48133333.0
2019-02-12,11100,11400,10550,10800,2997061,519840.0,48133333.0
2019-02-13,10850,11200,10700,11150,2546005,536687.0,48133333.0
2019-02-14,11050,11100,10400,10750,2079044,517433.0,48133333.0
2019-02-15,10500,11300,10500,11000,3670052,529467.0,48133333.0
2019-02-18,11000,11700,10800,11650,2928205,560753.0,48133333.0
2019-02-19,11550,11850,11350,11650,2778692,560753.0,48133333.0
2019-02-20,11550,11600,10500,11050,3391062,531873.0,48133333.0
2019-02-21,10950,11500,10650,11350,2525282,546313.0,48133333.0
2019-02-22,11250,11800,10950,11800,4203138,567973.0,48133333.0
2019-02-25,11750,11900,10850,10900,3737372,524653.0,48133333.0
2019-02-26,10900,11300,10200,10750,4907456,517433.0,48133333.0
2019-02-27,10700,11000,10350,10550,3131667,507807.0,48133333.0
2019-02-28,10650,10750,7800,7930,7467143,381697.0,48133333.0
2019-03-04,7610,8170,7480,7960,3874017,383141.0,48133333.0
2019-03-05,7980,8180,7760,8110,2275867,390361.0,48133333.0
2019-03-06,8020,8160,7600,7660,1772150,368701.0,48133333.0
2019-03-07,7590,7690,7290,7490,1326318,360519.0,48133333.0
2019-03-08,7350,7530,7190,7340,1175197,353299.0,48133333.0
2019-03-11,7280,7390,7160,7300,733380,351373.0,48133333.0
2019-03-12,7410,7620,7270,7400,1907178,356187.0,48133333.0
2019-03-13,7330,7430,7260,7420,649035,357149.0,48133333.0
2019-03-14,7470,7550,7380,7530,659157,362444.0,48133333.0
2019-03-15,7430,7500,6750,6930,2034585,333564.0,48133333.0
2019-03-18,7050,7260,7020,7250,888573,348967.0,48133333.0
2019-03-19,7350,7420,7270,7330,613200,352817.0,48133333.0
2019-03-20,7260,7360,7160,7330,340429,352817.0,48133333.0
2019-03-21,7330,7400,7170,7170,311936,345116.0,48133333.0
2019-03-22,7000,7240,7000,7180,397277,345597.0,48133333.0
2019-03-25,7090,7350,7000,7170,1020483,345116.0,48133333.0
2019-03-26,7220,7430,7160,7390,636209,355705.0,48133333.0
2019-03-27,7390,7480,7240,7240,635992,348485.0,48133333.0
2019-03-28,7210,7370,6970,7040,1037547,338859.0,48133333.0
2019-03-29,7070,7990,7060,7800,5013807,375440.0,48133333.0
2019-04-01,7900,8040,7710,7830,1552137,376884.0,48133333.0
2019-04-02,7870,7900,7630,7760,908399,373515.0,48133333.0
2019-04-03,7960,8100,7740,7750,1841848,373033.0,48133333.0
2019-04-04,7750,7760,7510,7600,836891,365813.0,48133333.0
2019-04-05,7660,7930,7630,7830,1151684,376884.0,48133333.0
2019-04-08,7830,7940,7690,7860,654277,378328.0,48133333.0
2019-04-09,7900,7920,7750,7860,577509,378328.0,48133333.0
2019-04-10,7860,8000,7840,7880,768046,379291.0,48133333.0
2019-04-11,7990,8090,7880,8040,1104262,386992.0,48133333.0
2019-04-12,7740,7740,7630,7660,1170399,368701.0,48133333.0
2019-04-15,7800,7800,7640,7650,545879,368220.0,48133333.0
2019-04-16,7610,7970,7360,7660,1429897,368701.0,48133333.0
2019-04-17,7500,7570,7440,7450,504896,358593.0,48133333.0
2019-04-18,7420,7500,7190,7230,659999,348004.0,48133333.0
2019-04-19,7230,7330,7230,7260,252360,349448.0,48133333.0
2019-04-22,7290,7400,7280,7320,281787,352336.0,48133333.0
2019-04-23,7320,7380,7220,7370,240921,354743.0,48133333.0
2019-04-24,7350,7410,7250,7260,236286,349448.0,48133333.0
2019-04-25,7260,7290,7140,7200,225075,346560.0,48133333.0
2019-04-26,7180,7380,7160,7300,329033,351373.0,48133333.0
2019-04-29,7200,7260,7100,7130,374061,343191.0,48133333.0
2019-04-30,7100,7190,7100,7140,176211,343672.0,48133333.0
2019-05-02,7080,7380,7060,7290,354351,350892.0,48133333.0
2019-05-03,7250,7330,7250,7320,150497,352336.0,48133333.0
2019-05-07,7090,7230,7060,7170,345165,345116.0,48133333.0
2019-05-08,7170,7380,7160,7200,360101,346560.0,48133333.0
2019-05-09,7600,7730,7140,7200,1754884,346560.0,48133333.0
2019-05-10,7030,7140,6940,7040,503994,338859.0,48133333.0
2019-05-13,7040,7080,6670,6670,373808,321049.0,48133333.0
2019-05-14,6530,6710,6480,6660,490519,320568.0,48133333.0
2019-05-15,6660,6830,6620,6760,252409,325381.0,48133333.0
2019-05-16,6980,6990,6700,6770,408075,325863.0,48133333.0
2019-05-17,6780,7260,6780,7020,767106,337896.0,48133333.0
2019-05-20,7180,7210,6950,6950,309055,334527.0,48133333.0
2019-05-21,6910,7020,6880,6900,205058,332120.0,48133333.0
2019-05-22,6910,7040,6830,6960,195910,335008.0,48133333.0
2019-05-23,6930,6930,6610,6640,301264,319605.0,48133333.0
2019-05-24,6600,6600,6210,6360,386878,306128.0,48133333.0
2019-05-27,6340,6460,6210,6330,272505,304684.0,48133333.0
2019-05-28,6320,6530,6320,6500,188605,312867.0,48133333.0
2019-05-29,6470,6470,6290,6350,166709,305647.0,48133333.0
2019-05-30,6340,6420,6300,6330,134744,304684.0,48133333.0
2019-05-31,6270,6440,6200,6400,172365,308053.0,48133333.0
2019-06-03,6400,6400,6310,6380,105915,307091.0,48133333.0
2019-06-04,6380,6550,6300,6480,204289,311904.0,48133333.0
2019-06-05,6540,6580,6470,6550,96871,315273.0,48133333.0
2019-06-07,6670,6750,6570,6750,184567,324900.0,48133333.0
2019-06-10,6850,6940,6790,6880,215072,331157.0,48133333.0
2019-06-11,6920,7210,6890,7210,435973,347041.0,48133333.0
2019-06-12,7400,7460,7180,7190,691077,346079.0,48133333.0
2019-06-13,7150,7330,7120,7310,255003,351855.0,48133333.0
2019-06-14,7390,7400,7270,7400,357881,356187.0,48133333.0
2019-06-17,7420,7440,7310,7320,234679,352336.0,48133333.0
2019-06-18,7380,7430,7200,7290,224616,350892.0,48133333.0
2019-06-19,7400,7750,7360,7650,1310470,368220.0,48133333.0
2019-06-20,7710,7790,7520,7720,569716,371589.0,48133333.0
2019-06-21,7720,8950,7520,7810,7371788,375921.0,48133333.0
2019-06-24,8110,8310,8020,8150,2616230,392287.0,48133333.0
2019-06-25,8290,8300,7860,8030,1294857,386511.0,48133333.0
2019-06-26,8030,8170,7690,8160,946444,392768.0,48133333.0
2019-06-27,8120,8220,7750,7820,931554,376403.0,48133333.0
2019-06-28,7740,7840,7470,7830,683005,376884.0,48133333.0
2019-07-01,8440,8500,7980,8190,1818319,394212.0,48133333.0
2019-07-02,8100,8230,8010,8200,779322,394693.0,48133333.0
2019-07-03,8160,8190,7720,7790,727448,374959.0,48133333.0
2019-07-04,7790,7950,7680,7740,489477,372552.0,48133333.0
2019-07-05,8000,8250,7880,8150,1425162,392287.0,48133333.0
2019-07-08,7930,7970,7450,7520,908970,361963.0,48133333.0
2019-07-09,7480,7570,7120,7140,618346,343672.0,48133333.0
2019-07-10,7060,7360,7060,7210,348163,347041.0,48133333.0
2019-07-11,7190,7870,7190,7740,677683,372552.0,48133333.0
2019-07-12,7690,8130,7550,8000,1162466,385067.0,48133333.0
2019-07-15,7940,8300,7920,8010,715545,385548.0,48133333.0
2019-07-16,8010,8100,7860,7980,476083,384104.0,48133333.0
2019-07-17,7700,7780,7370,7430,895861,357631.0,48133333.0
2019-07-18,7300,7500,7260,7310,371033,351855.0,48133333.0
2019-07-19,7320,7580,7320,7410,302817,356668.0,48133333.0
2019-07-22,7350,7450,7280,7350,178029,353780.0,48133333.0
2019-07-23,7450,7500,7200,7220,346116,347523.0,48133333.0
2019-07-24,7220,7290,6910,6920,520551,333083.0,48133333.0
2019-07-25,6750,6920,6700,6770,535829,325863.0,48133333.0
2019-07-26,6720,6830,6510,6630,444260,319124.0,48133333.0
2019-07-29,6500,6650,6200,6200,521042,298427.0,48133333.0
2019-07-30,6200,6570,6200,6490,433069,312385.0,48133333.0
2019-07-31,6450,6610,6360,6570,401321,316236.0,48133333.0
2019-08-01,6560,6650,6340,6360,248537,306128.0,48133333.0
2019-08-02,6210,6480,6200,6430,189136,309497.0,48133333.0
2019-08-05,6330,6390,5840,5870,631396,282543.0,48133333.0
2019-08-06,5610,6090,5550,5600,735933,269547.0,48133333.0
2019-08-07,5650,5850,5600,5820,405204,280136.0,48133333.0
2019-08-08,6000,6200,5920,6130,330295,295057.0,48133333.0
2019-08-09,6160,6340,6100,6220,266357,299389.0,48133333.0
2019-08-12,6500,6500,6290,6400,349319,308053.0,48133333.0
2019-08-13,6310,6710,6240,6530,471404,314311.0,48133333.0
2019-08-14,6640,6660,6500,6600,271854,317680.0,48133333.0
2019-08-16,6470,6540,6360,6510,226561,313348.0,48133333.0
2019-08-19,6600,6800,6580,6800,331151,327307.0,48133333.0
2019-08-20,6810,6890,6730,6860,212788,330195.0,48133333.0
2019-08-21,6750,6930,6750,6840,150131,329232.0,48133333.0
2019-08-22,6800,6840,6570,6740,421143,324419.0,48133333.0
2019-08-23,6700,6800,6500,6570,375234,316236.0,48133333.0
2019-08-26,6260,6430,6230,6250,259043,300833.0,48133333.0
2019-08-27,6680,6680,6300,6350,252397,305647.0,48133333.0
2019-08-28,6340,6500,6300,6440,194208,309979.0,48133333.0
2019-08-29,6470,6560,6420,6490,163779,312385.0,48133333.0
2019-08-30,6550,6760,6510,6760,239350,325381.0,48133333.0
2019-09-02,6550,6620,6470,6520,353148,313829.0,48133333.0
2019-09-03,6520,6600,6510,6550,124450,315273.0,48133333.0
2019-09-04,6540,6580,6470,6530,118377,314311.0,48133333.0
2019-09-05,6530,6680,6490,6670,261989,321049.0,48133333.0
2019-09-06,6650,6700,6580,6640,146727,319605.0,48133333.0
2019-09-09,6680,6680,6560,6570,143487,316236.0,48133333.0
2019-09-10,6880,7070,6720,7040,909077,338859.0,48133333.0
2019-09-11,7180,7260,7020,7230,657595,348004.0,48133333.0
2019-09-16,7400,8030,7360,7870,1818322,378809.0,48133333.0
2019-09-17,7700,7840,7590,7740,606527,372552.0,48133333.0
2019-09-18,7720,8130,7530,7900,1295189,380253.0,48133333.0
2019-09-19,7910,8000,7780,7850,513355,377847.0,48133333.0
2019-09-20,7970,8140,7860,8140,718536,391805.0,48133333.0
2019-09-23,8260,8330,8070,8070,671632,388436.0,48133333.0
2019-09-24,7900,8170,7700,8020,597454,386029.0,48133333.0
2019-09-25,7860,8010,7490,7490,651616,360519.0,48133333.0
2019-09-26,7750,7860,7370,7650,637454,368220.0,48133333.0
2019-09-27,7450,7730,7450,7610,276632,366295.0,48133333.0
2019-09-30,7570,7570,7360,7500,249519,361000.0,48133333.0
2019-10-01,7440,7570,7420,7490,166665,360519.0,48133333.0
2019-10-02,7910,7910,7540,7620,745564,366776.0,48133333.0
2019-10-04,7620,7690,7410,7430,407233,357631.0,48133333.0
2019-10-07,6580,6790,6360,6510,1344072,313348.0,48133333.0
