카카오(035720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-09-02,73000,73000,70500,72000,175887,957650.0,13300688.0
2010-09-03,72900,73400,71300,71500,117849,950999.0,13300688.0
2010-09-06,72000,72200,70300,70700,113092,940359.0,13300688.0
2010-09-07,70700,71400,68800,69800,191485,928388.0,13300688.0
2010-09-08,70000,70200,68400,69800,242202,928388.0,13300688.0
2010-09-09,70400,71000,68300,68800,158190,915087.0,13300688.0
2010-09-10,69100,69900,68000,69900,196650,929718.0,13300688.0
2010-09-13,71100,71700,70200,71500,241382,950999.0,13300688.0
2010-09-14,72400,74900,72100,74800,644607,994962.0,13301628.0
2010-09-15,75000,75300,73500,74700,315035,993632.0,13301628.0
2010-09-16,74900,75000,73300,73500,116617,977670.0,13301628.0
2010-09-17,73500,74600,72200,74600,156667,992301.0,13301628.0
2010-09-20,75000,75500,73600,74500,81459,990971.0,13301628.0
2010-09-24,74000,75400,73400,75200,123344,1000282.0,13301628.0
2010-09-27,75400,75700,74300,75600,129288,1005603.0,13301628.0
2010-09-28,76500,77900,75400,75500,224079,1004273.0,13301628.0
2010-09-29,75900,78400,75800,77000,358524,1024225.0,13301628.0
2010-09-30,77200,79000,77200,78800,316472,1048168.0,13301628.0
2010-10-01,78800,79600,77700,78600,222394,1045508.0,13301628.0
2010-10-04,79300,79300,76000,76100,169057,1012254.0,13301628.0
2010-10-05,76500,79700,76200,79700,270232,1060140.0,13301628.0
2010-10-06,80100,82400,78900,81900,328268,1089403.0,13301628.0
2010-10-07,81300,82100,81000,82000,209062,1090733.0,13301628.0
2010-10-08,81300,82300,80600,81100,108928,1078762.0,13301628.0
2010-10-11,81500,82200,80600,81300,91653,1081422.0,13301628.0
2010-10-12,82000,83500,80600,82000,348878,1090733.0,13301628.0
2010-10-13,81700,82500,80800,82400,68291,1096458.0,13306528.0
2010-10-14,82400,82400,79300,81100,134687,1079159.0,13306528.0
2010-10-15,81000,81200,78800,80400,124166,1069845.0,13306528.0
2010-10-18,81500,82100,80500,80500,98029,1071176.0,13306528.0
2010-10-19,81300,81700,80200,80900,82481,1076498.0,13306528.0
2010-10-20,79600,81500,79300,81400,70616,1083151.0,13306528.0
2010-10-21,81700,81700,79700,80400,44540,1069845.0,13306528.0
2010-10-22,80300,80600,79000,79000,65679,1051216.0,13306528.0
2010-10-25,79900,80300,78600,80300,58721,1068514.0,13306528.0
2010-10-26,80300,80300,78000,78300,90012,1041901.0,13306528.0
2010-10-27,79200,79200,76500,78700,155254,1047224.0,13306528.0
2010-10-28,78100,78800,77300,78300,45935,1041901.0,13306528.0
2010-10-29,78600,79000,77000,78500,80367,1044562.0,13306528.0
2010-11-01,78800,81400,78400,81300,118500,1081821.0,13306528.0
2010-11-02,82900,84500,81400,81800,256540,1088474.0,13306528.0
2010-11-03,83100,84200,82500,82700,368713,1100450.0,13306528.0
2010-11-04,82700,83400,81500,83100,114369,1105772.0,13306528.0
2010-11-05,83000,83100,81000,81200,119069,1080490.0,13306528.0
2010-11-08,82000,82200,80700,80900,52903,1076498.0,13306528.0
2010-11-09,80200,81100,80000,80400,69149,1069845.0,13306528.0
2010-11-10,80800,81700,80200,80200,55664,1067184.0,13306528.0
2010-11-11,80300,80600,78200,78300,147162,1041901.0,13306528.0
2010-11-12,79000,79000,75500,78200,128242,1040570.0,13306528.0
2010-11-15,77600,77900,76300,77900,91359,1038176.0,13327033.0
2010-11-16,77100,77800,75600,75900,83116,1011522.0,13327033.0
2010-11-17,74100,76300,74000,74400,103213,991531.0,13327033.0
2010-11-18,75500,78600,75200,78600,129054,1047505.0,13327033.0
2010-11-19,78700,78800,77600,78300,58541,1043507.0,13327033.0
2010-11-22,80900,81000,78200,79000,322226,1052836.0,13327033.0
2010-11-23,79600,80000,77900,79700,94417,1062165.0,13327033.0
2010-11-24,76500,80000,76500,80000,182123,1066163.0,13327033.0
2010-11-25,80100,80100,78400,79500,76639,1059499.0,13327033.0
2010-11-26,79000,79300,75400,75400,85845,1004858.0,13327033.0
2010-11-29,76000,76700,74500,74800,85081,996862.0,13327033.0
2010-11-30,75000,76500,74100,76500,152294,1019518.0,13327033.0
2010-12-01,76100,76500,74300,76300,197412,1016853.0,13327033.0
2010-12-02,76600,76800,75600,75600,55083,1007524.0,13327033.0
2010-12-03,76000,76500,74800,75700,60923,1008856.0,13327033.0
2010-12-06,75700,76200,74200,74700,95070,995529.0,13327033.0
2010-12-07,74700,75500,74300,75500,68233,1006191.0,13327033.0
2010-12-08,75500,75600,74600,75000,36295,999527.0,13327033.0
2010-12-09,75700,76300,74800,76300,85423,1016853.0,13327033.0
2010-12-10,75900,76500,75100,76300,87978,1016853.0,13327033.0
2010-12-13,76400,76800,75900,76500,55940,1019518.0,13327033.0
2010-12-14,76600,77800,76500,77300,82496,1030180.0,13327033.0
2010-12-15,77000,77900,76600,77700,55240,1036243.0,13336456.0
2010-12-16,77300,78200,76900,77900,61566,1038910.0,13336456.0
2010-12-17,77900,77900,76600,77700,75607,1036243.0,13336456.0
2010-12-20,76600,77900,74900,74900,80109,998901.0,13336456.0
2010-12-21,75600,76200,74700,74900,62665,998901.0,13336456.0
2010-12-22,74900,75900,74900,75200,29347,1002901.0,13336456.0
2010-12-23,75500,76200,75000,76100,78764,1014904.0,13336456.0
2010-12-24,76100,76200,74600,75300,72492,1004235.0,13336456.0
2010-12-27,74500,74900,73600,73600,40542,981563.0,13336456.0
2010-12-28,73600,74500,73100,73100,62743,974895.0,13336456.0
2010-12-29,72600,76300,72600,76300,115503,1017572.0,13336456.0
2010-12-30,76300,77200,74900,77200,105189,1029574.0,13336456.0
2011-01-03,77500,77500,76100,76800,67366,1024240.0,13336456.0
2011-01-04,76800,79400,76800,77600,77414,1034909.0,13336456.0
2011-01-05,77800,78500,77000,78000,55443,1040244.0,13336456.0
2011-01-06,78800,79200,77600,78200,44358,1042911.0,13336456.0
2011-01-07,78600,80500,77900,80100,131875,1068250.0,13336456.0
2011-01-10,80700,81700,79300,79300,57982,1057581.0,13336456.0
2011-01-11,79600,81000,78200,81000,83664,1082273.0,13361389.0
2011-01-12,81400,81400,79300,80100,89229,1070247.0,13361389.0
2011-01-13,80100,81400,79000,81200,109322,1084945.0,13361389.0
2011-01-14,81200,81600,79600,80600,192936,1076928.0,13361389.0
2011-01-17,79900,81000,78600,80800,118108,1079600.0,13361389.0
2011-01-18,79900,80400,78600,78600,76728,1050205.0,13361389.0
2011-01-19,78900,80300,77300,80100,98082,1070247.0,13361389.0
2011-01-20,78500,80100,78300,78700,59740,1051541.0,13361389.0
2011-01-21,78700,79200,77300,78700,75167,1051541.0,13361389.0
2011-01-24,78700,79900,78000,79500,74611,1062230.0,13361389.0
2011-01-25,79400,79900,79000,79000,96381,1055550.0,13361389.0
2011-01-26,79400,81600,79400,81400,124754,1087617.0,13361389.0
2011-01-27,81700,83000,80600,83000,121111,1108995.0,13361389.0
2011-01-28,83500,84700,82200,83200,107175,1111668.0,13361389.0
2011-01-31,82200,82900,80500,80600,78802,1076928.0,13361389.0
2011-02-01,80700,81600,80100,81500,56923,1088953.0,13361389.0
2011-02-07,83900,83900,81900,82300,73403,1099642.0,13361389.0
2011-02-08,82300,83700,82000,83000,71792,1108995.0,13361389.0
2011-02-09,82200,84000,81300,83400,95618,1114340.0,13361389.0
2011-02-10,82600,85400,82600,83700,122975,1118348.0,13361389.0
2011-02-11,84100,86700,83200,83900,237910,1121021.0,13361389.0
2011-02-14,83900,85400,83500,85000,102930,1135718.0,13361389.0
2011-02-15,85000,86800,84500,86400,315242,1154424.0,13361389.0
2011-02-16,87200,88500,85600,86200,127447,1151752.0,13361389.0
2011-02-17,87000,87400,83000,87100,155393,1164449.0,13369099.0
2011-02-18,87100,89200,86100,88500,117362,1183165.0,13369099.0
2011-02-21,88500,90000,88000,89500,191062,1196534.0,13369099.0
2011-02-22,89000,90100,88200,89400,49251,1195197.0,13369099.0
2011-02-23,89300,90000,87600,89500,123410,1196534.0,13369099.0
2011-02-24,89500,94800,89000,92900,260861,1241989.0,13369099.0
2011-02-25,94000,99500,92900,97800,206255,1307498.0,13369099.0
2011-02-28,99000,99900,95000,99600,260274,1331562.0,13369099.0
2011-03-02,98100,99600,93600,95800,245244,1280760.0,13369099.0
2011-03-03,95400,98600,93800,98500,191717,1316856.0,13369099.0
2011-03-04,98500,98500,94400,94600,202019,1264717.0,13369099.0
2011-03-07,94100,95500,92600,92600,122908,1237979.0,13369099.0
2011-03-08,93300,95600,92500,95400,100091,1275412.0,13369099.0
2011-03-09,95500,97300,94200,97000,61086,1296803.0,13369099.0
2011-03-10,97500,97600,92400,94900,120923,1268727.0,13369099.0
2011-03-11,93900,93900,91200,92500,96870,1236642.0,13369099.0
2011-03-14,91500,92900,87600,91000,119168,1219717.0,13403489.0
2011-03-15,91000,94100,86000,90000,142015,1206314.0,13403489.0
2011-03-16,90500,92400,89200,90200,121235,1208995.0,13403489.0
2011-03-17,88000,90800,87700,90700,59457,1215696.0,13403489.0
2011-03-18,90800,92700,90600,91000,110228,1219717.0,13403489.0
2011-03-21,91200,91700,88900,90400,113735,1211675.0,13403489.0
2011-03-22,90900,92000,89600,92000,88471,1233121.0,13403489.0
2011-03-23,92400,96700,91600,95800,114945,1284054.0,13403489.0
2011-03-24,96000,97500,94600,97400,188066,1305500.0,13403489.0
2011-03-25,98200,98200,95300,96800,72883,1297458.0,13403489.0
2011-03-28,96800,98800,95700,98800,107137,1324265.0,13403489.0
2011-03-29,98700,100900,98300,98300,182299,1317563.0,13403489.0
2011-03-30,98900,100300,98000,99800,84561,1337668.0,13403489.0
2011-03-31,100900,100900,98000,98000,54328,1313542.0,13403489.0
2011-04-01,97800,99700,97200,99300,90421,1330966.0,13403489.0
2011-04-04,99800,101300,97400,98800,99818,1324265.0,13403489.0
2011-04-05,98200,100000,97500,99800,62856,1337668.0,13403489.0
2011-04-06,99300,99800,98200,98200,41161,1316223.0,13403489.0
2011-04-07,98600,100800,98000,98900,94769,1325605.0,13403489.0
2011-04-08,99300,99700,98100,98500,91177,1320244.0,13403489.0
2011-04-11,99100,100800,97700,98000,82160,1313542.0,13403489.0
2011-04-12,98000,98900,94600,98000,144597,1315866.0,13427204.0
2011-04-13,98500,98900,96100,98800,102538,1326608.0,13427204.0
2011-04-14,97700,103900,97700,103900,269272,1395086.0,13427204.0
2011-04-15,105300,110000,104300,108600,283663,1458194.0,13427204.0
2011-04-18,107000,108300,105400,106600,73147,1431340.0,13427204.0
2011-04-19,106600,110000,105400,108700,119486,1459537.0,13427204.0
2011-04-20,109700,110000,107200,109000,69040,1463565.0,13427204.0
2011-04-21,108800,109500,104300,109500,208579,1470279.0,13427204.0
2011-04-22,109500,109500,105200,105200,123862,1412542.0,13427204.0
2011-04-25,104500,105900,103100,105000,83669,1409856.0,13427204.0
2011-04-26,105000,106900,103500,106200,98079,1425969.0,13427204.0
2011-04-27,107100,107400,103700,105200,156406,1412542.0,13427204.0
2011-04-28,106300,110100,106000,106700,155583,1432683.0,13427204.0
2011-04-29,107000,110000,105000,109800,105992,1474307.0,13427204.0
2011-05-02,109600,112900,107100,112700,92586,1513246.0,13427204.0
2011-05-03,111600,113700,108700,108700,74735,1459537.0,13427204.0
2011-05-04,108100,110300,106600,108700,62181,1459537.0,13427204.0
2011-05-06,107000,107800,104300,106000,100792,1423284.0,13427204.0
2011-05-09,106000,106400,102100,102500,83754,1376288.0,13427204.0
2011-05-11,103100,103800,101900,102100,52945,1370918.0,13427204.0
2011-05-12,101900,102800,99900,101500,77256,1362861.0,13427204.0
2011-05-13,102700,104500,100700,103300,50798,1387030.0,13427204.0
2011-05-16,103400,104500,102000,103800,87338,1398801.0,13475924.0
2011-05-17,103500,105100,102800,104100,112615,1402844.0,13475924.0
2011-05-18,104300,105300,101700,103000,78930,1388020.0,13475924.0
2011-05-19,103000,103500,100800,102000,52880,1374544.0,13475924.0
2011-05-20,102200,102800,100200,100900,35234,1359721.0,13475924.0
2011-05-23,101300,104500,100300,101700,106346,1370501.0,13475924.0
2011-05-24,101000,102000,99800,100000,141698,1347592.0,13475924.0
2011-05-25,100000,100700,99300,100500,77995,1354330.0,13475924.0
2011-05-26,101700,102600,100100,102000,40135,1374544.0,13475924.0
2011-05-27,101500,103100,101300,101900,29975,1373197.0,13475924.0
2011-05-30,101900,103300,101600,101900,16324,1373197.0,13475924.0
2011-05-31,102200,105800,102000,104800,70647,1412277.0,13475924.0
2011-06-01,105200,107800,104800,107000,39005,1441924.0,13475924.0
2011-06-02,104900,110400,104200,109000,68860,1468876.0,13475924.0
2011-06-03,110700,112700,110500,111900,61909,1507956.0,13475924.0
2011-06-07,111400,114700,110900,114600,64143,1544341.0,13475924.0
2011-06-08,113000,114900,112100,114600,30762,1544341.0,13475924.0
2011-06-09,114600,114700,113000,113000,37079,1522779.0,13475924.0
2011-06-10,114400,116000,110700,112200,66672,1511999.0,13475924.0
2011-06-13,112200,115300,110700,112800,25791,1520879.0,13482969.0
2011-06-14,113900,113900,111000,111100,56469,1497958.0,13482969.0
2011-06-15,111100,113000,108200,112900,106630,1522227.0,13482969.0
2011-06-16,112300,115500,110600,113500,46580,1530317.0,13482969.0
2011-06-17,113000,114400,111000,113800,39297,1534362.0,13482969.0
2011-06-20,114500,114500,112100,112500,15168,1516834.0,13482969.0
2011-06-21,112500,114300,110800,113300,28846,1527620.0,13482969.0
2011-06-22,113600,116400,113000,115600,41785,1558631.0,13482969.0
2011-06-23,115400,115400,112500,112500,45504,1516834.0,13482969.0
2011-06-24,113400,114400,112300,113700,29411,1533014.0,13482969.0
2011-06-27,112000,112500,110600,110600,34282,1491216.0,13482969.0
2011-06-28,110800,111500,108600,110000,72331,1483127.0,13482969.0
2011-06-29,110500,111500,109600,110500,83158,1489868.0,13482969.0
2011-06-30,111500,112000,110800,111000,48737,1496610.0,13482969.0
2011-07-01,111200,111800,109500,110100,103381,1484475.0,13482969.0
2011-07-04,111800,112000,111000,112000,194898,1510093.0,13482969.0
2011-07-05,112000,112000,111300,112000,69617,1510093.0,13482969.0
2011-07-06,111900,112100,110800,111700,67278,1506048.0,13482969.0
2011-07-07,111700,114500,111600,112000,123574,1510093.0,13482969.0
2011-07-08,111900,117000,111500,117000,290978,1577507.0,13482969.0
2011-07-11,116200,120900,115900,120400,144485,1623349.0,13482969.0
2011-07-12,119500,121600,117500,117500,289848,1584249.0,13482969.0
2011-07-13,117500,127900,117200,126300,217594,1704408.0,13494914.0
2011-07-14,126300,126400,122600,123000,145278,1647574.0,13394914.0
2011-07-15,125000,129900,119900,122500,203431,1640877.0,13394914.0
2011-07-18,123000,128000,121400,127100,155080,1702494.0,13394914.0
2011-07-19,127100,133200,126600,131800,323794,1765450.0,13394914.0
2011-07-20,134700,140000,131200,136000,222689,1821708.0,13394914.0
2011-07-21,136000,138900,134800,137000,112279,1835103.0,13394914.0
2011-07-22,136000,142800,135200,138600,100872,1856535.0,13394914.0
2011-07-25,138600,140000,138500,138600,126624,1856535.0,13394914.0
2011-07-26,139500,143400,137000,142500,92067,1908775.0,13394914.0
2011-07-27,137000,143900,133000,142000,230749,1902078.0,13394914.0
2011-07-28,140000,140100,134700,135000,150406,1808313.0,13394914.0
2011-07-29,135000,135900,131200,132000,122337,1768129.0,13394914.0
2011-08-01,133200,134900,131500,133400,71417,1786882.0,13394914.0
2011-08-02,133500,135900,128600,130000,139704,1741339.0,13394914.0
2011-08-03,128500,135700,127000,133900,83534,1793579.0,13394914.0
2011-08-04,135600,140800,132700,137500,141835,1841801.0,13394914.0
2011-08-05,131100,139600,127700,134900,238721,1806974.0,13394914.0
2011-08-08,131100,133000,122900,130800,168505,1752055.0,13394914.0
2011-08-09,125700,129700,115900,125800,119503,1685080.0,13394914.0
2011-08-10,130500,132000,128000,128000,179654,1714549.0,13394914.0
2011-08-11,122500,140000,122500,135000,135295,1811530.0,13418739.0
2011-08-12,135000,138000,126100,129400,343136,1736385.0,13418739.0
2011-08-16,127000,128000,118200,119000,1204341,1596830.0,13418739.0
2011-08-17,117700,123500,111800,123500,1256536,1657214.0,13418739.0
2011-08-18,123600,130200,120900,127500,669102,1710889.0,13418739.0
2011-08-19,123000,129400,121600,124800,376729,1674659.0,13418739.0
2011-08-22,128000,128100,114900,122500,312843,1643796.0,13418739.0
2011-08-23,122700,125000,119000,120800,210071,1620984.0,13418739.0
2011-08-24,120900,123100,116100,116600,181628,1564625.0,13418739.0
2011-08-25,117700,120700,116800,118900,174172,1595488.0,13418739.0
2011-08-26,118900,122400,115300,119000,150070,1596830.0,13418739.0
2011-08-29,121000,121300,117300,119400,141044,1602197.0,13418739.0
2011-08-30,120100,124900,118800,124200,180481,1666607.0,13418739.0
2011-08-31,123900,129700,122800,127000,356201,1704180.0,13418739.0
2011-09-01,128000,129700,126000,128000,206243,1717599.0,13418739.0
2011-09-02,129000,134500,127500,134500,315468,1804820.0,13418739.0
2011-09-05,132400,136500,131000,133800,198102,1795427.0,13418739.0
2011-09-06,133000,137800,130000,134000,193699,1798111.0,13418739.0
2011-09-07,137000,140400,134500,136800,160726,1835683.0,13418739.0
2011-09-08,138000,138000,130500,136000,206684,1824949.0,13418739.0
2011-09-09,134800,136000,128500,128500,109365,1724308.0,13418739.0
2011-09-14,128400,131400,127000,127700,108455,1713573.0,13418739.0
2011-09-15,131700,133000,127500,131400,83038,1763222.0,13418739.0
2011-09-16,132700,135300,132000,132500,91832,1778142.0,13419939.0
2011-09-19,131100,133900,130100,130100,53558,1745934.0,13419939.0
2011-09-20,130000,135800,129000,133500,130047,1791562.0,13419939.0
2011-09-21,134900,146500,134100,146500,181795,1966021.0,13419939.0
2011-09-22,144500,149300,139000,143000,196091,1919051.0,13419939.0
2011-09-23,139500,142000,136900,136900,98849,1837190.0,13419939.0
2011-09-26,137000,138900,128300,132700,92007,1780826.0,13419939.0
2011-09-27,135000,141500,134500,140000,71620,1878791.0,13419939.0
2011-09-28,142800,144000,136100,139100,77411,1866714.0,13419939.0
2011-09-29,138100,143200,135700,143200,68954,1921735.0,13419939.0
2011-09-30,143000,148300,140500,143400,63071,1924419.0,13419939.0
2011-10-04,138000,139800,130400,134000,255174,1798272.0,13419939.0
2011-10-05,135000,135000,125800,125800,173211,1688228.0,13419939.0
2011-10-06,129000,136100,128900,132000,167955,1771432.0,13419939.0
2011-10-07,135000,135500,125000,125400,191667,1682860.0,13419939.0
2011-10-10,125500,130000,125000,129000,106881,1731172.0,13419939.0
2011-10-11,133000,133000,126600,127000,136226,1704332.0,13419939.0
2011-10-12,127100,132600,125900,132400,164294,1776800.0,13419939.0
2011-10-13,132700,139800,132700,135000,187711,1813406.0,13432639.0
2011-10-14,137300,141400,135200,141000,136419,1894002.0,13432639.0
2011-10-17,143000,143700,139600,139600,140887,1875196.0,13432639.0
2011-10-18,137900,148000,137600,146000,218981,1961165.0,13432639.0
2011-10-19,147500,152000,145500,146200,145909,1963852.0,13432639.0
2011-10-20,146200,146200,140700,143500,90012,1927584.0,13432639.0
2011-10-21,146000,151900,143900,148000,155816,1988031.0,13432639.0
2011-10-24,148500,148900,144400,148000,93801,1988031.0,13432639.0
2011-10-25,147800,148400,141100,145900,188841,1959822.0,13432639.0
2011-10-26,144200,148800,144000,146900,53388,1973255.0,13432639.0
2011-10-27,145600,146900,139600,139600,215062,1875196.0,13432639.0
2011-10-28,139500,140600,130300,134200,363193,1802660.0,13432639.0
2011-10-31,134900,136400,131500,135900,199991,1825496.0,13432639.0
2011-11-01,135000,136600,130200,130200,182576,1748930.0,13432639.0
2011-11-02,127500,133700,127500,133500,233470,1793257.0,13432639.0
2011-11-03,133500,135000,130000,130000,89128,1746243.0,13432639.0
2011-11-04,131500,133000,130900,131900,115892,1771765.0,13432639.0
2011-11-07,137100,141200,133300,135200,492654,1816093.0,13432639.0
2011-11-08,136700,136900,131900,134300,144180,1804003.0,13432639.0
2011-11-09,135100,144000,133100,143500,225384,1927584.0,13432639.0
2011-11-10,141500,144100,137800,141300,204801,1898032.0,13432639.0
2011-11-11,143500,143900,139200,142200,82513,1912013.0,13445939.0
2011-11-14,142500,143600,140000,141900,126458,1907979.0,13445939.0
2011-11-15,140800,143000,137700,137700,93352,1851506.0,13445939.0
2011-11-16,137700,142200,136800,138200,88301,1858229.0,13445939.0
2011-11-17,139200,142200,139200,141700,46960,1905290.0,13445939.0
2011-11-18,141000,142000,137800,139700,58032,1878398.0,13445939.0
2011-11-21,139200,140700,135800,138400,54675,1860918.0,13445939.0
2011-11-22,136900,142000,136600,141700,68523,1905290.0,13445939.0
2011-11-23,141800,142700,139600,141500,48729,1902600.0,13445939.0
2011-11-24,141500,144300,139600,143700,51837,1932181.0,13445939.0
2011-11-25,142700,143700,140000,142700,39510,1918735.0,13445939.0
2011-11-28,144300,147900,141700,147000,59618,1976553.0,13445939.0
2011-11-29,147200,148200,145500,146300,63023,1967141.0,13445939.0
2011-11-30,146300,150100,145300,146000,114990,1963107.0,13445939.0
2011-12-01,148500,150000,137500,138800,279926,1866296.0,13445939.0
2011-12-02,138500,140700,138500,139500,83214,1875708.0,13445939.0
2011-12-05,140500,141000,138600,141000,75551,1895877.0,13445939.0
2011-12-06,140800,140800,137800,138000,55532,1855540.0,13445939.0
2011-12-07,139000,139000,135600,136600,70798,1836715.0,13445939.0
2011-12-08,137000,137400,133200,135200,85585,1817891.0,13445939.0
2011-12-09,134200,135300,132000,133200,79510,1790999.0,13445939.0
2011-12-12,134000,138400,133200,138000,62745,1855540.0,13445939.0
2011-12-13,136200,138000,134100,134100,34624,1803100.0,13445939.0
2011-12-14,134100,135900,133500,134800,50171,1813312.0,13451869.0
2011-12-15,133800,134200,132300,132800,60122,1786408.0,13451869.0
2011-12-16,134300,136900,132700,136700,56433,1838870.0,13451869.0
2011-12-19,136600,136600,120100,132500,123396,1782373.0,13451869.0
2011-12-20,132100,132200,124300,128200,245632,1724530.0,13451869.0
2011-12-21,130000,131000,126800,128700,107865,1731256.0,13451869.0
2011-12-22,129000,129500,125800,128300,82187,1725875.0,13451869.0
2011-12-23,126600,129400,126100,127800,129904,1719149.0,13451869.0
2011-12-26,128100,129000,126000,126000,61627,1694935.0,13451869.0
2011-12-27,126000,126000,120100,123600,131206,1662651.0,13451869.0
2011-12-28,122100,124800,121300,121600,59412,1635747.0,13451869.0
2011-12-29,121000,122700,119500,120000,98343,1614224.0,13451869.0
2012-01-02,121000,124500,120000,123700,95726,1663996.0,13451869.0
2012-01-03,124000,127300,123200,127100,104827,1709733.0,13451869.0
2012-01-04,127100,127100,124200,124500,93494,1674758.0,13451869.0
2012-01-05,125900,128300,124800,125600,76121,1689555.0,13451869.0
2012-01-06,126000,127400,122000,122000,46053,1641128.0,13451869.0
2012-01-09,122000,125900,120400,125200,83724,1684174.0,13451869.0
2012-01-10,126500,131400,126500,131400,156554,1767576.0,13451869.0
2012-01-11,131300,133700,128600,132000,84066,1776003.0,13454569.0
2012-01-12,131100,131300,129300,129500,68560,1742367.0,13454569.0
2012-01-13,128700,129200,125000,125300,124383,1685857.0,13454569.0
2012-01-16,125400,130000,125400,129200,77037,1738330.0,13454569.0
2012-01-17,131500,133000,130200,132500,63595,1782730.0,13454569.0
2012-01-18,132800,132800,129300,131000,67716,1762549.0,13454569.0
2012-01-19,132700,132800,129300,131000,70104,1762549.0,13454569.0
2012-01-20,132300,132300,127000,127900,138539,1720839.0,13454569.0
2012-01-25,128500,128500,125600,125700,132331,1691239.0,13454569.0
2012-01-26,125800,128700,125800,127500,60287,1715458.0,13454569.0
2012-01-27,127000,130600,126900,129000,82876,1735639.0,13454569.0
2012-01-30,129100,132300,129100,131200,98032,1765239.0,13454569.0
2012-01-31,131200,133000,129600,131900,143038,1774658.0,13454569.0
2012-02-01,130700,131600,128700,129200,60816,1738330.0,13454569.0
2012-02-02,130000,130000,123300,124100,249589,1669712.0,13454569.0
2012-02-03,124600,125400,120900,122300,202851,1645494.0,13454569.0
2012-02-06,123000,123000,114100,114500,365604,1540548.0,13454569.0
2012-02-07,115200,116800,113200,116800,187702,1571494.0,13454569.0
2012-02-08,115300,118500,115300,117800,116525,1584948.0,13454569.0
2012-02-09,117900,118300,114300,114800,110730,1544585.0,13454569.0
2012-02-10,115200,118000,112800,117500,116984,1581278.0,13457689.0
2012-02-13,117900,120400,115900,120200,99673,1617614.0,13457689.0
2012-02-14,120500,121700,119600,120300,87267,1618960.0,13457689.0
2012-02-15,120500,120500,115000,115300,269881,1551672.0,13457689.0
2012-02-16,115300,115900,114500,115000,124012,1547634.0,13457689.0
2012-02-17,115400,115700,113000,113200,208836,1523410.0,13457689.0
2012-02-20,112500,113700,109500,110900,243682,1492458.0,13457689.0
2012-02-21,111100,114200,110300,113400,116727,1526102.0,13457689.0
2012-02-22,113400,114800,111700,114500,171099,1540905.0,13457689.0
2012-02-23,113500,116300,112600,115400,165860,1553017.0,13457689.0
2012-02-24,116700,118600,115400,118000,234727,1588007.0,13457689.0
2012-02-27,117900,118000,114900,116800,109239,1571858.0,13457689.0
2012-02-28,117800,117800,113500,114000,143945,1534177.0,13457689.0
2012-02-29,113100,114000,111200,112700,211694,1516682.0,13457689.0
2012-03-02,113000,113300,111300,112500,167451,1513990.0,13457689.0
2012-03-05,112500,114700,111300,111500,99737,1500532.0,13457689.0
2012-03-06,111300,112700,110700,111100,74804,1495149.0,13457689.0
2012-03-07,110300,111900,108200,111900,183295,1505915.0,13457689.0
2012-03-08,111500,114100,110800,113800,171238,1531485.0,13457689.0
2012-03-09,114800,115600,114000,114600,111380,1542251.0,13457689.0
2012-03-12,113700,115300,113400,115000,80024,1547634.0,13457689.0
2012-03-13,114000,115700,113000,114300,209643,1538214.0,13457689.0
2012-03-14,115000,118600,114800,118500,220539,1594736.0,13457689.0
2012-03-15,118800,121200,117500,120300,234547,1619808.0,13464739.0
2012-03-16,120300,121000,118700,119600,90651,1610383.0,13464739.0
2012-03-19,119600,120100,117100,117900,95166,1587493.0,13464739.0
2012-03-20,117900,117900,114900,115500,143638,1555177.0,13464739.0
2012-03-21,115900,121800,115700,121800,190864,1640005.0,13464739.0
2012-03-22,121500,122400,120200,121500,102240,1635966.0,13464739.0
2012-03-23,120800,122900,119000,121500,182272,1635966.0,13464739.0
2012-03-26,123000,123700,121200,123000,142249,1656163.0,13464739.0
2012-03-27,123400,124000,120600,122500,118921,1649431.0,13464739.0
2012-03-28,123200,123700,121200,121500,49347,1635966.0,13464739.0
2012-03-29,120900,122500,117500,120500,87466,1622501.0,13464739.0
2012-03-30,120400,120400,117600,119100,125768,1603650.0,13464739.0
2012-04-02,120000,120600,118000,118900,84633,1600957.0,13464739.0
2012-04-03,119000,120400,115600,115600,152477,1556524.0,13464739.0
2012-04-04,115000,116400,111500,113500,139735,1528248.0,13464739.0
2012-04-05,113000,119100,111600,118600,159545,1596918.0,13464739.0
2012-04-06,114500,120500,114500,120000,131734,1615769.0,13464739.0
2012-04-09,119700,119700,116000,116000,69794,1561910.0,13464739.0
2012-04-10,115200,116600,111600,111600,117780,1503411.0,13471429.0
2012-04-12,111900,113500,109300,112000,134104,1508800.0,13471429.0
2012-04-13,112000,118600,111900,118600,171191,1597711.0,13471429.0
2012-04-16,117100,120400,116100,119400,97342,1608489.0,13471429.0
2012-04-17,118200,124000,118200,122600,151960,1651597.0,13471429.0
2012-04-18,124100,124100,121400,122600,85024,1651597.0,13471429.0
2012-04-19,121400,124600,120200,124200,139750,1673151.0,13471429.0
2012-04-20,123300,124000,120900,121000,50293,1630043.0,13471429.0
2012-04-23,119200,121400,119200,120700,27111,1626001.0,13471429.0
2012-04-24,119000,122100,119000,121000,64730,1630043.0,13471429.0
2012-04-25,122000,122000,119900,120400,119226,1621960.0,13471429.0
2012-04-26,119700,119700,113600,116700,365131,1572116.0,13471429.0
