키움증권(039490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-05-11,39699,41604,39064,41050,172774,633935.0,12261800.0
2007-05-14,41526,43828,41526,42875,253191,662137.0,12261800.0
2007-05-15,42874,43271,41763,42082,126104,649875.0,12261800.0
2007-05-16,42082,42161,38628,39224,310067,605733.0,12261800.0
2007-05-17,40495,41686,39502,40176,205251,620447.0,12261800.0
2007-05-18,40335,40335,38746,39621,175390,611864.0,12261800.0
2007-05-21,38826,39937,38707,39621,62483,611864.0,12261800.0
2007-05-22,39859,42002,39303,41288,255823,637614.0,12261800.0
2007-05-23,42003,42638,40176,40335,118827,622899.0,12261800.0
2007-05-25,39064,40890,38945,40097,77453,619221.0,12261800.0
2007-05-28,40098,41448,39383,41209,186757,636387.0,12261800.0
2007-05-29,42479,47322,41843,47322,484926,730803.0,12261800.0
2007-05-30,50023,54390,49309,50498,598382,779850.0,12261800.0
2007-05-31,53834,54945,51531,51530,200291,795791.0,12261800.0
2007-06-01,53119,59233,51689,59233,362028,914730.0,12261800.0
2007-06-04,65902,66776,59233,60265,714843,930671.0,12261800.0
2007-06-05,60502,61613,57246,58597,359017,904921.0,12261800.0
2007-06-07,56771,63520,55818,59073,444909,912278.0,12261800.0
2007-06-08,56375,59789,55581,55818,367647,862005.0,12261800.0
2007-06-11,57327,57644,52404,55342,295705,854647.0,12261800.0
2007-06-12,54854,63631,54854,63631,660782,960099.0,12261800.0
2007-06-13,63793,67044,59648,62006,965774,935575.0,12261800.0
2007-06-14,63630,65986,62980,65581,373052,989527.0,12261800.0
2007-06-15,66312,74764,64931,71595,496124,1080265.0,12261800.0
2007-06-18,74439,82321,74276,82321,421852,1242120.0,12261800.0
2007-06-19,83216,90530,78990,80127,629207,1209013.0,12261800.0
2007-06-20,77772,79885,68183,68263,710902,1029991.0,12261800.0
2007-06-21,67206,72164,64850,69076,652028,1042253.0,12261800.0
2007-06-22,69076,70213,62493,63631,567331,960099.0,12261800.0
2007-06-25,61031,67856,60786,65012,468585,980944.0,12261800.0
2007-06-26,66638,67207,62738,63387,402692,956420.0,12261800.0
2007-06-27,62656,63143,56398,56480,723198,852195.0,12261800.0
2007-06-28,58348,59486,55992,57698,314202,870588.0,12261800.0
2007-06-29,56967,59973,55342,57292,436237,864457.0,12261800.0
2007-07-02,57779,65255,57779,64606,500632,974813.0,12261800.0
2007-07-03,67287,68832,64850,66556,440790,1004241.0,12261800.0
2007-07-04,68182,69482,66312,69076,255168,1042253.0,12261800.0
2007-07-05,69481,70862,66718,66719,282957,1006694.0,12261800.0
2007-07-06,67205,68669,66149,66719,158697,1006694.0,12261800.0
2007-07-09,67043,68669,64849,65175,232850,983396.0,12261800.0
2007-07-10,66068,66881,64687,65662,154312,990753.0,12261800.0
2007-07-11,64767,66393,64605,65175,103978,983396.0,12261800.0
2007-07-12,65418,67937,64850,66556,251979,1004241.0,12261800.0
2007-07-13,69401,70213,68101,68995,214984,1041027.0,12261800.0
2007-07-16,69482,76552,68507,72407,573449,1092526.0,12261800.0
2007-07-18,73870,76715,69807,69970,358953,1055741.0,12261800.0
2007-07-19,71513,76715,69645,72326,764011,1091300.0,12261800.0
2007-07-20,73788,75576,72569,72570,258359,1094979.0,12261800.0
2007-07-23,70701,75415,70701,73626,236067,1110919.0,12261800.0
2007-07-24,74764,77121,71188,71595,280794,1080265.0,12261800.0
2007-07-25,70131,74600,70131,74439,198439,1123181.0,12261800.0
2007-07-26,75577,76308,70945,71270,157342,1075360.0,12261800.0
2007-07-27,68670,70132,63306,66556,183583,1154878.0,14101070.0
2007-07-30,65825,67450,64931,66556,85653,1154878.0,14101070.0
2007-07-31,66637,69076,66637,69076,90365,1198591.0,14101070.0
2007-08-01,68670,68670,64687,65093,119445,1129496.0,14101070.0
2007-08-02,65987,67450,62656,64443,137131,1118215.0,14101070.0
2007-08-03,67245,69487,65658,68646,134845,1036429.0,14101070.0
2007-08-06,65843,67338,65843,66592,101580,1005406.0,14101070.0
2007-08-07,68273,70888,67712,70327,113622,1061811.0,14101070.0
2007-08-08,70608,73503,70514,73316,83203,1106934.0,14101070.0
2007-08-09,75091,75091,71728,72008,85964,1087192.0,14101070.0
2007-08-10,69767,69767,66031,66965,118818,1011047.0,14101070.0
2007-08-13,67338,67805,65470,66405,78346,1002586.0,14101070.0
2007-08-14,66310,67057,63228,63790,64747,963103.0,14101070.0
2007-08-16,57999,59307,54263,54263,210312,819272.0,14101070.0
2007-08-17,54356,57157,51741,52022,233889,785430.0,14101070.0
2007-08-20,56691,59773,55663,59774,233003,902468.0,14101070.0
2007-08-21,60707,61080,56877,58373,132180,881317.0,14101070.0
2007-08-22,58558,59679,57531,58653,173788,885547.0,14101070.0
2007-08-23,61641,62014,59119,59120,225021,892598.0,14101070.0
2007-08-24,58091,60893,57157,60708,131238,916570.0,14101070.0
2007-08-27,62575,62949,60614,60894,95621,919390.0,14101070.0
2007-08-28,60053,61454,59866,61455,69899,927850.0,14101070.0
2007-08-29,57998,60893,57998,60521,111690,913749.0,14101070.0
2007-08-30,62575,62949,60988,62295,76640,940541.0,14101070.0
2007-08-31,61735,63509,61361,63416,92935,957463.0,14101070.0
2007-09-03,64536,64629,62388,62389,129105,1083244.0,16216230.0
2007-09-04,63041,63322,60053,60241,169336,1045947.0,16216230.0
2007-09-05,61081,61175,59026,59026,103898,1024866.0,16216230.0
2007-09-06,57999,59213,57345,59213,176703,1028109.0,16216230.0
2007-09-07,59306,59306,57905,57906,131719,1005406.0,16216230.0
2007-09-10,55476,55850,53982,55851,115911,969731.0,16216230.0
2007-09-11,55476,56410,53702,53703,140029,932433.0,16216230.0
2007-09-12,54262,56037,53702,53703,120355,932433.0,16216230.0
2007-09-13,52302,54263,52022,53983,101527,937298.0,16216230.0
2007-09-14,54263,56878,54076,56878,142453,987568.0,16216230.0
2007-09-17,56691,56971,55009,55571,63377,964866.0,16216230.0
2007-09-18,55103,55943,53702,55571,87930,964866.0,16216230.0
2007-09-19,59680,63883,58279,63883,477814,1109190.0,16216230.0
2007-09-20,63975,64069,61641,61642,211814,1070271.0,16216230.0
2007-09-21,61175,65377,60334,65377,233536,1135136.0,16216230.0
2007-09-27,67245,67619,63229,64443,307726,1118920.0,16216230.0
2007-09-28,64350,64350,61455,63883,181093,1109190.0,16216230.0
2007-10-01,64069,69019,64069,66685,227540,1157839.0,16216230.0
2007-10-02,69486,70793,68272,70421,313629,1222704.0,16216230.0
2007-10-04,69486,72288,68925,72289,173607,1255136.0,16216230.0
2007-10-05,72849,74904,69113,70981,195508,1232433.0,16216230.0
2007-10-08,73035,77239,70980,74717,368731,1297298.0,16216230.0
2007-10-09,73783,74810,68179,70514,280118,1224325.0,16216230.0
2007-10-10,71448,72569,70047,71448,174613,1240542.0,16216230.0
2007-10-11,70421,72475,68926,70981,167862,1232433.0,16216230.0
2007-10-12,69579,70700,65470,65471,236943,1136758.0,16216230.0
2007-10-15,66497,73969,65843,73690,233655,1279461.0,16216230.0
2007-10-16,71915,76305,70981,72382,250023,1256758.0,16216230.0
2007-10-17,72382,72382,66872,69300,215566,1203244.0,16216230.0
2007-10-18,69300,72102,68459,71915,187700,1248650.0,16216230.0
2007-10-19,71261,71448,68179,68179,143397,1183785.0,16216230.0
2007-10-22,61175,63976,60988,63042,129840,1094596.0,16216230.0
2007-10-23,64910,67992,61922,65377,195626,1135136.0,16216230.0
2007-10-24,66965,74250,66405,67525,335813,1172433.0,16216230.0
2007-10-25,70421,74717,70047,73783,296598,1281082.0,16216230.0
2007-10-26,75463,82655,73128,80321,534507,1394596.0,16216230.0
2007-10-29,82468,82655,79106,80508,318386,1397839.0,16216230.0
2007-10-30,80787,81441,77891,78453,96554,1362163.0,16216230.0
2007-10-31,78452,83308,77424,79574,223999,1381623.0,16216230.0
2007-11-01,81628,83123,74809,75184,227785,1305407.0,16216230.0
2007-11-02,71635,72195,68740,69393,426911,1204866.0,16216230.0
2007-11-05,69860,72756,67245,67712,235158,1175677.0,16216230.0
2007-11-06,68646,77799,68366,77799,410050,1350812.0,16216230.0
2007-11-07,80227,86485,76678,79293,1020972,1376758.0,16216230.0
2007-11-08,77799,84897,77706,81161,640513,1409190.0,16216230.0
2007-11-09,82281,88352,81254,83123,589380,1443244.0,16216230.0
2007-11-12,81535,85084,74810,78733,397026,1367028.0,16216230.0
2007-11-13,78453,80508,72382,77892,323907,1352434.0,16216230.0
2007-11-14,81907,82001,74529,75091,344721,1303785.0,16216230.0
2007-11-15,72849,75651,67525,68926,412214,1196758.0,16216230.0
2007-11-16,67712,74624,65471,71448,313781,1240542.0,16216230.0
2007-11-19,72289,74157,69113,69113,242461,1200001.0,16216230.0
2007-11-20,66591,70887,65843,70141,155543,1217839.0,16216230.0
2007-11-21,70234,72195,67339,67525,160615,1172433.0,16216230.0
2007-11-22,65658,67806,64350,65097,150458,1130271.0,16216230.0
2007-11-23,65097,66125,58840,62575,192764,1086487.0,16216230.0
2007-11-26,65377,69580,64443,68366,167484,1187028.0,16216230.0
2007-11-27,65376,67898,64162,66685,176049,1157839.0,16216230.0
2007-11-28,69019,69206,64069,64070,154159,1112433.0,16216230.0
2007-11-29,66031,68086,64817,64910,101587,1127028.0,16216230.0
2007-11-30,67524,67524,65750,65751,87224,1141623.0,16216230.0
2007-12-03,65751,66405,64817,64910,58207,1127028.0,16216230.0
2007-12-04,64442,66497,64442,65471,117081,1136758.0,16216230.0
2007-12-05,65377,66498,65004,66311,93695,1151352.0,16216230.0
2007-12-06,67711,68832,66404,66405,143146,1152974.0,16216230.0
2007-12-07,67992,69113,66031,66031,131503,1146487.0,16216230.0
2007-12-10,66311,66498,63229,63229,88762,1097839.0,16216230.0
2007-12-11,63976,64630,62202,63416,64961,1101082.0,16216230.0
2007-12-12,60988,62762,60988,62762,95043,1089731.0,16216230.0
2007-12-13,62482,63509,61922,62295,79097,1081623.0,16216230.0
2007-12-14,62948,63602,60707,60801,119628,1055677.0,16216230.0
2007-12-17,60707,61921,59679,59774,81925,1037839.0,16216230.0
2007-12-18,59120,59680,57625,58933,146625,1023244.0,16216230.0
2007-12-20,59120,63136,57812,58092,201748,1008650.0,16216230.0
2007-12-21,58839,59679,58091,59307,113624,1029731.0,16216230.0
2007-12-24,61080,61080,59119,59307,138204,1029731.0,16216230.0
2007-12-26,59307,60521,58933,59026,72964,1024866.0,16216230.0
2007-12-27,58932,60987,58932,59774,118425,1037839.0,16216230.0
2007-12-28,59212,61174,59212,60241,73730,1045947.0,16216230.0
2008-01-02,60427,61175,58559,58559,98990,1016758.0,16216230.0
2008-01-03,58652,58932,57998,58653,111006,1018379.0,16216230.0
2008-01-04,59307,59400,57906,58466,91165,1015136.0,16216230.0
2008-01-07,57064,57251,50059,52302,796930,908109.0,16216230.0
2008-01-08,52301,54356,50433,52022,307446,903244.0,16216230.0
2008-01-09,51554,57718,51460,56505,383727,981082.0,16216230.0
2008-01-10,57718,57718,55290,55571,157135,964866.0,16216230.0
2008-01-11,55663,56504,50807,50808,261895,882163.0,16216230.0
2008-01-14,50434,52302,49033,49033,143226,851352.0,16216230.0
2008-01-15,49966,52301,47351,48006,135667,833514.0,16216230.0
2008-01-16,46651,48286,43756,44830,244439,778379.0,16216230.0
2008-01-17,45998,46558,44363,44830,183942,778379.0,16216230.0
2008-01-18,44083,49874,43896,49313,179238,856217.0,16216230.0
2008-01-21,48192,49313,47352,48099,107709,835136.0,16216230.0
2008-01-22,45858,46418,43523,44830,341592,778379.0,16216230.0
2008-01-23,46978,47445,42869,44783,190168,777568.0,16216230.0
2008-01-24,46792,48659,46418,47632,183253,827028.0,16216230.0
2008-01-25,49500,54730,47165,54730,397178,950271.0,16216230.0
2008-01-28,55384,56225,49967,50247,343603,872433.0,16216230.0
2008-01-29,52675,52675,48473,48566,159707,843244.0,16216230.0
2008-01-30,49220,49687,44083,44083,151237,765406.0,16216230.0
2008-01-31,43943,49780,43336,49126,228222,852974.0,16216230.0
2008-02-01,50340,50807,48098,48286,89596,838379.0,16216230.0
2008-02-04,48658,53515,48565,51368,159331,891893.0,16216230.0
2008-02-05,50621,52956,50060,52675,95881,914595.0,16216230.0
2008-02-11,49967,51275,49313,50527,89221,877298.0,16216230.0
2008-02-12,51367,51927,50246,51088,55014,887028.0,16216230.0
2008-02-13,52115,52769,49500,49500,58195,859460.0,16216230.0
2008-02-14,51180,52301,50246,50901,118198,883785.0,16216230.0
2008-02-15,49966,51927,49219,51835,113507,900001.0,16216230.0
2008-02-18,52302,52675,50808,50994,87329,885406.0,16216230.0
2008-02-19,52021,54636,52021,54637,173836,948649.0,16216230.0
2008-02-20,54542,56784,53889,54637,255682,948649.0,16216230.0
2008-02-21,56225,58279,55571,57812,207761,1003785.0,16216230.0
2008-02-22,56318,56972,54637,55197,90105,958379.0,16216230.0
2008-02-25,56410,56877,54356,54357,44617,943785.0,16216230.0
2008-02-26,55104,55571,53142,54543,75933,947028.0,16216230.0
2008-02-27,55009,55103,53422,53890,39150,935676.0,16216230.0
2008-02-28,54169,56971,53889,56038,70372,972974.0,16216230.0
2008-02-29,54729,56037,54729,56038,31352,972974.0,16216230.0
2008-03-03,54169,54356,53328,53703,44359,932433.0,16216230.0
2008-03-04,54170,54637,51555,51648,50999,896758.0,16216230.0
2008-03-05,52207,52674,50526,50621,67627,878920.0,16216230.0
2008-03-06,51088,52208,50527,51181,144503,888649.0,16216230.0
2008-03-07,49407,50060,49033,49780,67663,864325.0,16216230.0
2008-03-10,48098,49499,46230,47072,123008,817298.0,16216230.0
2008-03-11,45763,49500,45763,49500,65202,859460.0,16216230.0
2008-03-12,53049,54917,50527,50527,185982,877298.0,16216230.0
2008-03-13,50808,51275,49500,49780,58010,864325.0,16216230.0
2008-03-14,50900,52114,48098,48473,113679,841622.0,16216230.0
2008-03-17,48378,48378,46557,46792,77950,812433.0,16216230.0
2008-03-18,46792,48006,46792,47445,45490,823784.0,16216230.0
2008-03-19,49780,50247,48566,49033,63562,851352.0,16216230.0
2008-03-20,47631,50153,47631,49967,46011,867568.0,16216230.0
2008-03-21,52207,53889,51367,52302,118146,908109.0,16216230.0
2008-03-24,52768,54075,52301,53236,80705,924325.0,16216230.0
2008-03-25,54450,54917,53329,54076,67974,938920.0,16216230.0
2008-03-26,52022,54450,52022,53329,45207,925947.0,16216230.0
2008-03-27,52768,53235,52394,52769,40355,916217.0,16216230.0
2008-03-28,51927,54449,51834,54170,75051,940541.0,16216230.0
2008-03-31,53703,54076,52395,52395,36334,909731.0,16216230.0
2008-04-01,52862,54450,52395,53142,67965,922703.0,16216230.0
2008-04-02,55291,55571,54357,55197,142819,958379.0,16216230.0
2008-04-03,55383,56877,54262,55851,104673,969731.0,16216230.0
2008-04-04,55757,56411,54449,54917,67528,953514.0,16216230.0
2008-04-07,55103,56317,54356,55851,97075,969731.0,16216230.0
2008-04-08,55104,55571,52675,53609,104903,930812.0,16216230.0
2008-04-10,52675,52956,51181,51181,189449,888649.0,16216230.0
2008-04-11,51461,51835,48286,48659,311504,844866.0,16216230.0
2008-04-14,47164,47818,46557,47072,284906,817298.0,16216230.0
2008-04-15,47072,48192,47072,47725,90820,828649.0,16216230.0
2008-04-16,47912,48473,46885,47258,159537,820541.0,16216230.0
2008-04-17,48006,48099,45344,45577,366825,791352.0,16216230.0
2008-04-18,45903,46604,45109,45531,131656,790541.0,16216230.0
2008-04-21,45858,46885,45811,46698,115707,810812.0,16216230.0
2008-04-22,47072,47072,45811,45904,94136,797028.0,16216230.0
2008-04-23,45810,46417,45763,46418,106408,805947.0,16216230.0
2008-04-24,46977,47818,45950,45998,227301,798649.0,16216230.0
2008-04-25,46465,46511,45764,45764,90948,794595.0,16216230.0
2008-04-28,45857,46884,42307,43336,318382,752433.0,16216230.0
2008-04-29,42355,44363,41281,42635,220705,740271.0,16216230.0
2008-04-30,43196,46605,43196,44783,180530,777568.0,16216230.0
2008-05-02,46465,46511,45391,46231,108815,802703.0,16216230.0
2008-05-06,46230,46230,44736,45811,54827,795406.0,16216230.0
2008-05-07,45857,46183,45063,45671,101199,792974.0,16216230.0
2008-05-08,45296,45296,44549,44597,94270,774325.0,16216230.0
2008-05-09,44923,45249,43428,43850,44648,761352.0,16216230.0
2008-05-13,43849,44362,43615,43663,62637,758109.0,16216230.0
2008-05-14,43102,43196,42589,42775,53426,742703.0,16216230.0
2008-05-15,42775,43850,42775,43709,70629,758920.0,16216230.0
2008-05-16,43895,44316,43568,43663,52434,758109.0,16216230.0
2008-05-19,43895,44035,42261,42449,90704,737028.0,16216230.0
2008-05-20,42589,43289,42028,42215,48898,732974.0,16216230.0
2008-05-21,41327,42027,41327,41375,45665,718379.0,16216230.0
2008-05-22,40627,40908,39507,40814,85226,708649.0,16216230.0
2008-05-23,40814,42589,40254,41888,88325,727298.0,16216230.0
2008-05-26,41187,41887,40580,40721,45653,707028.0,16216230.0
2008-05-27,40720,42121,40720,41935,55586,728109.0,16216230.0
2008-05-28,41748,42075,40627,40627,35604,705406.0,16216230.0
2008-05-29,40626,41374,40580,40581,36932,704595.0,16216230.0
2008-05-30,40861,41421,40207,40207,41624,698109.0,16216230.0
2008-06-02,40206,40486,40066,40067,35087,695676.0,16216230.0
2008-06-03,40020,40020,38526,38806,71329,673784.0,16216230.0
2008-06-04,38386,39040,38339,38806,45838,673784.0,16216230.0
2008-06-05,38853,39320,38012,38152,64970,662433.0,16216230.0
2008-06-09,36051,36845,36051,36798,143686,638919.0,16216230.0
2008-06-10,37311,37357,34556,36238,265399,629190.0,16216230.0
2008-06-11,35958,36425,34790,34930,81609,606487.0,16216230.0
2008-06-12,33809,34510,33809,34276,59446,595136.0,16216230.0
2008-06-13,34976,35303,34182,35024,111492,608109.0,16216230.0
2008-06-16,35583,36797,35303,36425,118767,632433.0,16216230.0
2008-06-17,36425,36611,34557,35397,65704,614595.0,16216230.0
2008-06-18,34882,36097,34882,36098,37697,626757.0,16216230.0
2008-06-19,35583,35770,35069,35444,21834,615406.0,16216230.0
2008-06-20,35583,35957,34509,34510,36154,599190.0,16216230.0
2008-06-23,33716,33856,33156,33809,33449,587028.0,16216230.0
2008-06-24,33668,33762,32874,33436,38452,580541.0,16216230.0
2008-06-25,33062,36425,33062,35864,111797,622703.0,16216230.0
2008-06-26,36097,36564,35069,35958,106716,624325.0,16216230.0
2008-06-27,34556,35396,34275,35024,25800,608109.0,16216230.0
2008-06-30,34742,35163,34182,35024,31625,608109.0,16216230.0
2008-07-01,34743,35397,33436,33529,46656,582163.0,16216230.0
2008-07-02,33949,33949,30680,31008,75321,538379.0,16216230.0
2008-07-03,29513,30727,28486,30260,74740,525406.0,16216230.0
2008-07-04,29607,30727,28486,29046,56257,504325.0,16216230.0
2008-07-07,28111,28858,28065,28066,77321,487298.0,16216230.0
2008-07-08,27598,28391,25636,26058,86215,452433.0,16216230.0
2008-07-09,26991,28065,26617,27552,108654,478379.0,16216230.0
2008-07-10,26430,29232,26337,28953,81952,502703.0,16216230.0
2008-07-11,28532,33295,28111,32689,239031,567568.0,16216230.0
2008-07-14,32968,33108,31660,32502,113628,564325.0,16216230.0
2008-07-15,31801,32502,28766,28766,85315,499460.0,16216230.0
2008-07-16,29233,30354,27318,28766,156806,499460.0,16216230.0
2008-07-17,31007,32874,30306,32222,193528,559460.0,16216230.0
2008-07-18,33622,34649,31147,31755,142383,551352.0,16216230.0
2008-07-21,32222,35817,32222,34930,196537,606487.0,16216230.0
2008-07-22,34323,35350,33623,34323,151416,595946.0,16216230.0
2008-07-23,35723,35770,34556,34557,161026,600001.0,16216230.0
2008-07-24,35023,35116,33715,34417,134677,597568.0,16216230.0
2008-07-25,32782,33436,32782,33249,86618,577298.0,16216230.0
2008-07-28,33902,34275,32688,32689,64707,567568.0,16216230.0
2008-07-29,31661,32595,31568,32595,77287,565946.0,16216230.0
2008-07-30,33996,35070,33436,34463,106887,598379.0,16216230.0
2008-07-31,34556,35256,33808,35024,87577,608109.0,16216230.0
2008-08-01,34230,34510,33716,33716,23424,585406.0,16216230.0
2008-08-04,33716,33809,31661,32128,69166,557838.0,16216230.0
2008-08-05,31660,32454,30773,30821,61140,535136.0,16216230.0
2008-08-06,32502,33062,31801,32875,130587,570811.0,16216230.0
2008-08-07,32502,32689,31428,31801,46459,552163.0,16216230.0
2008-08-08,31381,33342,30867,32922,67184,571622.0,16216230.0
2008-08-11,34089,34509,33155,33623,65997,583784.0,16216230.0
2008-08-12,33483,34136,33296,33856,47576,587838.0,16216230.0
2008-08-13,33482,33902,33201,33623,26953,583784.0,16216230.0
2008-08-14,33015,33902,33015,33903,23420,588649.0,16216230.0
2008-08-18,34182,34182,32688,32689,31532,567568.0,16216230.0
2008-08-19,31942,32222,31194,31848,28984,552973.0,16216230.0
2008-08-20,31381,31755,30774,31194,37605,541622.0,16216230.0
2008-08-21,30914,31054,30260,31054,36877,539190.0,16216230.0
2008-08-22,30166,30493,28485,30494,62273,529460.0,16216230.0
2008-08-25,30634,30961,29513,29513,38826,512433.0,16216230.0
2008-08-26,28298,28858,27784,28486,54416,494595.0,16216230.0
2008-08-27,28346,29046,27832,28766,53978,499460.0,16216230.0
2008-08-28,28953,31428,27925,27925,284994,484865.0,16216230.0
2008-08-29,28766,29140,25029,25684,638296,445946.0,16216230.0
2008-09-01,24843,25124,22322,23302,549133,404595.0,16216230.0
2008-09-02,23301,23908,20920,21575,317793,374595.0,16216230.0
2008-09-03,21014,24797,20827,24563,386189,426487.0,16216230.0
2008-09-04,24003,25357,23396,23909,203266,415135.0,16216230.0
2008-09-05,22507,23768,22274,23209,165561,402973.0,16216230.0
2008-09-08,24749,26664,24469,26665,339581,462973.0,16216230.0
2008-09-09,26897,27598,25683,26058,455004,452433.0,16216230.0
2008-09-10,24657,27038,24657,26711,454358,463784.0,16216230.0
2008-09-11,26617,26850,25963,26011,213589,451622.0,16216230.0
2008-09-12,26710,26850,25776,26058,241734,452433.0,16216230.0
2008-09-16,22181,22974,22181,22182,256107,385135.0,16216230.0
2008-09-17,23255,24516,22974,23396,374822,406217.0,16216230.0
2008-09-18,22087,22881,21480,22649,326480,393244.0,16216230.0
2008-09-19,24422,24749,23488,23536,221702,408649.0,16216230.0
2008-09-22,24189,24469,22601,22602,211608,392433.0,16216230.0
2008-09-23,22134,24329,22134,24330,270899,422433.0,16216230.0
2008-09-24,24002,25823,23815,25731,334002,446757.0,16216230.0
2008-09-25,25403,26524,25076,25731,201205,446757.0,16216230.0
2008-09-26,24517,27599,24470,26104,531346,453244.0,16216230.0
2008-09-29,27271,27644,25823,26525,133559,460541.0,16216230.0
2008-09-30,24983,26384,24096,26244,186722,455676.0,16216230.0
2008-10-01,26897,27084,25963,26151,140088,454054.0,16216230.0
2008-10-02,26617,27271,25916,26198,136219,454865.0,16216230.0
2008-10-06,25684,25871,24283,24376,60563,423244.0,16216230.0
2008-10-07,23722,24562,22414,24190,256346,420000.0,16216230.0
2008-10-08,22555,23442,21995,22415,170634,389190.0,16216230.0
2008-10-09,22882,23629,22275,23349,102544,405406.0,16216230.0
2008-10-10,21994,22788,20826,22602,112664,392433.0,16216230.0
2008-10-13,23629,24750,23208,24750,120579,429730.0,16216230.0
2008-10-14,26900,28450,26600,28450,273514,461352.0,16216230.0
2008-10-15,27700,28600,26700,27200,174798,441081.0,16216230.0
2008-10-16,25050,27350,24700,25900,192629,420000.0,16216230.0
2008-10-17,27200,27650,22500,25900,198375,420000.0,16216230.0
2008-10-20,26450,27300,24650,26000,81194,421622.0,16216230.0
2008-10-21,26250,26800,25500,26200,106565,424865.0,16216230.0
2008-10-22,26200,26250,23200,25200,147385,408649.0,16216230.0
2008-10-23,23900,24000,22350,23500,101214,381081.0,16216230.0
2008-10-24,24200,24200,20000,21000,73543,340541.0,16216230.0
2008-10-27,19800,23000,19800,23000,112604,372973.0,16216230.0
2008-10-28,21000,25600,21000,25300,156412,410271.0,16216230.0
2008-10-29,27000,28250,21600,28000,229504,454054.0,16216230.0
2008-10-30,29000,31450,25600,29700,1356133,481622.0,16216230.0
2008-10-31,29200,30800,27800,29000,674606,470271.0,16216230.0
2008-11-03,29300,29900,28350,28500,357508,462163.0,16216230.0
2008-11-04,28400,30600,27300,30150,316425,488919.0,16216230.0
2008-11-05,31500,34650,31300,32300,512695,523784.0,16216230.0
2008-11-06,30950,31000,28100,28400,151262,460541.0,16216230.0
2008-11-07,27000,32200,26300,32200,365706,522163.0,16216230.0
2008-11-10,32300,36750,31400,36000,432759,583784.0,16216230.0
2008-11-11,36000,38300,34650,36000,502035,583784.0,16216230.0
2008-11-12,35000,39700,34300,37000,658084,600001.0,16216230.0
2008-11-13,35100,38450,35100,38000,618591,616217.0,16216230.0
2008-11-14,40250,41400,37150,37800,303402,612973.0,16216230.0
2008-11-17,37650,37650,35050,36500,300681,591892.0,16216230.0
2008-11-18,35750,36950,34600,35400,116935,574055.0,16216230.0
2008-11-19,35500,36700,33550,36700,168903,595136.0,16216230.0
2008-11-20,34850,37200,34750,35700,105540,578919.0,16216230.0
2008-11-21,35900,40900,34550,40000,266007,648649.0,16216230.0
2008-11-24,39250,39800,37350,38000,182076,616217.0,16216230.0
2008-11-25,40000,40000,34300,35450,354204,574865.0,16216230.0
2008-11-26,35450,39400,34800,38800,604387,629190.0,16216230.0
2008-11-27,39500,40000,37300,37750,433735,612163.0,16216230.0
2008-11-28,37850,38300,35750,36600,233525,593514.0,16216230.0
2008-12-01,36200,39550,35100,35100,569619,569190.0,16216230.0
2008-12-02,33000,34000,32650,33500,339003,543244.0,16216230.0
2008-12-03,35100,35800,34400,35450,304290,574865.0,16216230.0
2008-12-04,36050,36700,31600,32200,364312,522163.0,16216230.0
2008-12-05,31700,33300,31250,33300,275623,540000.0,16216230.0
2008-12-08,34000,38200,33500,38200,442792,619460.0,16216230.0
2008-12-09,38700,40050,36600,39900,310974,647028.0,16216230.0
2008-12-10,39600,41250,38750,40000,272857,648649.0,16216230.0
2008-12-11,39700,41400,38250,40500,274727,656757.0,16216230.0
2008-12-12,39700,40350,37000,38000,126742,616217.0,16216230.0
2008-12-15,39150,40300,38750,39350,178788,638109.0,16216230.0
2008-12-16,38850,39700,38000,38500,110763,624325.0,16216230.0
2008-12-17,39800,40000,36800,37800,191030,612973.0,16216230.0
2008-12-18,38000,39100,36050,36850,243835,597568.0,16216230.0
2008-12-19,36800,37100,35600,36500,105532,591892.0,16216230.0
2008-12-22,36500,38200,36500,37900,210782,614595.0,16216230.0
2008-12-23,38300,38400,36700,38400,148335,622703.0,16216230.0
2008-12-24,36700,38700,36500,38700,310126,753082.0,19459476.0
2008-12-26,38500,38800,37400,38500,129166,749190.0,19459476.0
2008-12-29,38400,38650,37450,38550,110864,750163.0,19459476.0
2008-12-30,38250,38800,37800,38500,116755,749190.0,19459476.0
2009-01-02,38700,39650,37900,39100,188378,760866.0,19459476.0
2009-01-05,39600,40300,38650,39100,273365,760866.0,19459476.0
2009-01-06,39400,40400,39000,39450,147029,767676.0,19459476.0
2009-01-07,39800,43750,39300,42000,333771,817298.0,19459476.0
2009-01-08,41000,42100,40650,42100,98432,819244.0,19459476.0
2009-01-09,42100,43400,40500,41700,166078,811460.0,19459476.0
2009-01-12,41200,41200,39500,39500,121735,768649.0,19459476.0
2009-01-13,38800,40500,38350,39700,169207,772541.0,19459476.0
2009-01-14,39250,41950,39250,40000,163719,778379.0,19459476.0
2009-01-15,38900,39500,38150,38150,96125,742379.0,19459476.0
2009-01-16,38950,40450,38400,40400,73040,786163.0,19459476.0
2009-01-19,40400,42500,40000,42400,119862,825082.0,19459476.0
2009-01-20,42200,42250,40400,41250,55792,802703.0,19459476.0
2009-01-21,38600,40900,38600,40900,80618,795893.0,19459476.0
2009-01-22,41700,42600,40300,41000,49125,797839.0,19459476.0
