한국금융지주(071050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-02-29,45000,46700,44400,45250,170882,2521601.0,55725992.0
2012-03-02,46000,46650,45000,45950,185185,2560609.0,55725992.0
2012-03-05,45300,46600,45100,46350,123440,2582900.0,55725992.0
2012-03-06,46350,46750,44600,45050,117743,2510456.0,55725992.0
2012-03-07,45250,45250,43300,43500,209783,2424081.0,55725992.0
2012-03-08,43750,45600,43100,45000,210185,2507670.0,55725992.0
2012-03-09,45000,45250,44150,44350,74990,2471448.0,55725992.0
2012-03-12,44850,44900,43650,44450,129889,2477020.0,55725992.0
2012-03-13,44700,45450,44650,45000,109397,2507670.0,55725992.0
2012-03-14,46400,46600,45450,45450,174659,2532746.0,55725992.0
2012-03-15,45200,47200,45200,47000,199015,2619122.0,55725992.0
2012-03-16,46700,48000,46250,47400,193268,2641412.0,55725992.0
2012-03-19,47700,48950,47200,47600,212898,2652557.0,55725992.0
2012-03-20,47200,47600,46350,46550,111115,2594045.0,55725992.0
2012-03-21,45950,46100,44650,44700,162733,2490952.0,55725992.0
2012-03-22,45000,45250,43750,44800,141915,2496524.0,55725992.0
2012-03-23,44800,45300,43950,45000,113174,2507670.0,55725992.0
2012-03-26,45100,45850,44650,44650,90294,2488166.0,55725992.0
2012-03-27,45600,45700,44700,44800,92001,2496524.0,55725992.0
2012-03-28,44500,45200,43800,44550,99593,2482593.0,55725992.0
2012-03-29,43750,45500,43700,45050,94521,2510456.0,55725992.0
2012-03-30,45500,45800,44100,45050,134419,2510456.0,55725992.0
2012-04-02,44700,45400,44250,44300,55551,2468661.0,55725992.0
2012-04-03,44300,45350,44200,45000,103351,2507670.0,55725992.0
2012-04-04,44950,44950,42750,43100,137890,2401790.0,55725992.0
2012-04-05,43400,43500,41300,42500,205318,2368355.0,55725992.0
2012-04-06,42650,42650,41600,41850,91816,2332133.0,55725992.0
2012-04-09,42150,42150,40500,40950,94395,2281979.0,55725992.0
2012-04-10,41350,41900,40550,41700,119930,2323774.0,55725992.0
2012-04-12,41300,41300,40200,40900,174102,2279193.0,55725992.0
2012-04-13,41600,42050,40600,41400,147268,2307056.0,55725992.0
2012-04-16,40700,41700,40050,41050,127451,2287552.0,55725992.0
2012-04-17,41400,42500,41100,42100,113760,2346064.0,55725992.0
2012-04-18,42200,42800,41750,42300,151981,2357209.0,55725992.0
2012-04-19,41900,43000,41750,42500,171630,2368355.0,55725992.0
2012-04-20,42500,42500,41350,42500,52718,2368355.0,55725992.0
2012-04-23,42500,43300,42050,42750,83285,2382286.0,55725992.0
2012-04-24,41900,42100,40050,41900,219598,2334919.0,55725992.0
2012-04-25,42250,42250,40350,40600,126557,2262475.0,55725992.0
2012-04-26,40750,40800,39300,39900,112194,2223467.0,55725992.0
2012-04-27,39900,40350,39150,39150,75951,2181673.0,55725992.0
2012-04-30,39500,39650,38700,39000,47676,2173314.0,55725992.0
2012-05-02,38900,43250,38800,42400,182751,2362782.0,55725992.0
2012-05-03,42600,42700,42050,42650,52500,2376714.0,55725992.0
2012-05-04,42050,42750,41550,42750,45624,2382286.0,55725992.0
2012-05-07,42450,42450,40100,40100,137136,2234612.0,55725992.0
2012-05-08,40250,42450,40200,42400,91370,2362782.0,55725992.0
2012-05-09,42300,42300,40500,41850,80126,2332133.0,55725992.0
2012-05-10,41500,41850,40250,41600,142950,2318201.0,55725992.0
2012-05-11,41100,41150,39600,40000,126136,2229040.0,55725992.0
2012-05-14,40200,40300,39100,39100,103271,2178886.0,55725992.0
2012-05-15,39100,39400,38600,38600,73084,2151023.0,55725992.0
2012-05-16,38350,39200,37750,39050,100911,2176100.0,55725992.0
2012-05-17,38300,39850,37850,38550,163584,2148237.0,55725992.0
2012-05-18,37500,37500,35350,36500,217084,2033999.0,55725992.0
2012-05-21,36500,37050,34950,34950,133327,1947623.0,55725992.0
2012-05-22,35600,36200,35100,35900,135612,2000563.0,55725992.0
2012-05-23,35800,35800,34650,35800,134189,1994991.0,55725992.0
2012-05-24,35950,37000,35350,36950,65884,2059075.0,55725992.0
2012-05-25,36650,37500,36100,36950,100557,2059075.0,55725992.0
2012-05-29,37200,38600,36700,38100,112125,2123160.0,55725992.0
2012-05-30,37800,39700,37300,39400,140851,2195604.0,55725992.0
2012-05-31,38500,40100,37500,40100,311320,2234612.0,55725992.0
2012-06-01,39250,39450,37700,37700,142825,2100870.0,55725992.0
2012-06-04,36250,37300,35800,35900,136420,2000563.0,55725992.0
2012-06-05,36550,37500,36350,37050,102398,2064648.0,55725992.0
2012-06-07,37850,38550,37650,38550,81176,2148237.0,55725992.0
2012-06-08,38350,38500,37500,37650,46975,2098084.0,55725992.0
2012-06-11,38550,39000,38250,38400,39285,2139878.0,55725992.0
2012-06-12,37300,37650,36600,37000,196685,2061862.0,55725992.0
2012-06-13,37400,37400,36150,36350,120677,2025640.0,55725992.0
2012-06-14,36050,36900,35800,36900,193984,2056289.0,55725992.0
2012-06-15,36800,37500,36200,37500,112939,2089725.0,55725992.0
2012-06-18,38100,38500,37650,37650,110997,2098084.0,55725992.0
2012-06-19,37450,37900,36350,36550,109943,2036785.0,55725992.0
2012-06-20,37050,37500,36450,37250,100394,2075793.0,55725992.0
2012-06-21,37250,37600,37050,37600,72110,2095297.0,55725992.0
2012-06-22,37000,37200,36000,36000,167344,2006136.0,55725992.0
2012-06-25,36000,36200,35400,36000,111244,2006136.0,55725992.0
2012-06-26,35700,35900,35200,35800,115822,1994991.0,55725992.0
2012-06-27,35850,36450,35300,36450,126311,2031212.0,55725992.0
2012-06-28,36200,36600,35650,36600,164725,2039571.0,55725992.0
2012-06-29,35800,38000,35800,38000,145825,2117588.0,55725992.0
2012-07-02,37600,38050,37000,37000,104504,2061862.0,55725992.0
2012-07-03,37150,37950,37150,37850,91695,2109229.0,55725992.0
2012-07-04,37700,38000,37100,37500,116560,2089725.0,55725992.0
2012-07-05,37300,38400,37300,38200,182935,2128733.0,55725992.0
2012-07-06,38000,38850,37600,37850,87273,2109229.0,55725992.0
2012-07-09,37750,38200,37000,37000,69521,2061862.0,55725992.0
2012-07-10,37200,37450,36300,36850,91305,2053503.0,55725992.0
2012-07-11,36800,37300,36200,36950,61336,2059075.0,55725992.0
2012-07-12,37300,37400,35200,35200,126677,1961555.0,55725992.0
2012-07-13,35350,37000,34950,36900,195667,2056289.0,55725992.0
2012-07-16,36650,37400,36150,37400,97093,2084152.0,55725992.0
2012-07-17,37200,37700,36700,37250,82698,2075793.0,55725992.0
2012-07-18,37400,37400,35600,35750,121491,1992204.0,55725992.0
2012-07-19,36600,36650,35300,35750,140890,1992204.0,55725992.0
2012-07-20,35750,35750,35000,35000,119993,1950410.0,55725992.0
2012-07-23,34750,34750,33250,33400,146706,1861248.0,55725992.0
2012-07-24,33200,33500,33000,33000,99742,1838958.0,55725992.0
2012-07-25,32250,32500,31450,31950,217011,1780445.0,55725992.0
2012-07-26,31950,32150,31300,31700,189616,1766514.0,55725992.0
2012-07-27,32400,32600,32100,32600,143109,1816667.0,55725992.0
2012-07-30,33150,33750,33050,33450,191437,1864034.0,55725992.0
2012-07-31,33050,34850,33050,34600,246551,1928119.0,55725992.0
2012-08-01,34500,35300,34050,34850,228198,1942051.0,55725992.0
2012-08-02,34850,35350,34650,34700,90898,1933692.0,55725992.0
2012-08-03,34450,34450,33650,33800,79586,1883539.0,55725992.0
2012-08-06,34750,35150,34600,34850,90114,1942051.0,55725992.0
2012-08-07,34600,35350,34400,35150,187001,1958769.0,55725992.0
2012-08-08,35200,37450,35200,37100,370353,2067434.0,55725992.0
2012-08-09,37100,38900,37100,38800,261970,2162168.0,55725992.0
2012-08-10,38500,38850,38150,38800,114306,2162168.0,55725992.0
2012-08-13,38950,39500,38150,38150,120741,2125947.0,55725992.0
2012-08-14,39050,39400,37950,38200,122984,2128733.0,55725992.0
2012-08-16,37650,38100,37150,37200,123166,2073007.0,55725992.0
2012-08-17,37650,37850,37200,37550,138371,2092511.0,55725992.0
2012-08-20,37900,38450,37700,38300,63814,2134305.0,55725992.0
2012-08-21,38900,38900,37400,37500,92403,2089725.0,55725992.0
2012-08-22,37600,37800,36500,37350,78146,2081366.0,55725992.0
2012-08-23,37650,38400,37450,38400,59842,2139878.0,55725992.0
2012-08-24,37900,38000,37000,37000,62327,2061862.0,55725992.0
2012-08-27,37700,38500,37700,38400,102841,2139878.0,55725992.0
2012-08-28,37850,38300,37100,37750,99084,2103656.0,55725992.0
2012-08-29,37750,38900,37350,38450,97476,2142664.0,55725992.0
2012-08-30,38000,38350,37300,37400,72454,2084152.0,55725992.0
2012-08-31,37400,38150,36650,38150,115331,2125947.0,55725992.0
2012-09-03,38000,38650,37350,38400,109216,2139878.0,55725992.0
2012-09-04,37850,39200,37800,38800,142179,2162168.0,55725992.0
2012-09-05,38300,38800,37450,37450,55812,2086938.0,55725992.0
2012-09-06,37550,37900,36700,36750,85163,2047930.0,55725992.0
2012-09-07,37800,38100,37100,38000,169298,2117588.0,55725992.0
2012-09-10,38000,38050,37300,37300,46910,2078580.0,55725992.0
2012-09-11,37050,37250,36650,36650,71793,2042358.0,55725992.0
2012-09-12,36900,37800,36900,37000,120057,2061862.0,55725992.0
2012-09-13,37050,37200,36650,36800,120308,2050717.0,55725992.0
2012-09-14,38200,42300,38000,42000,560382,2340492.0,55725992.0
2012-09-17,41700,44000,41600,43200,328367,2407363.0,55725992.0
2012-09-18,42950,43450,42300,43250,161368,2410149.0,55725992.0
2012-09-19,43300,43500,42300,42400,140449,2362782.0,55725992.0
2012-09-20,42100,43000,41750,41950,120566,2337705.0,55725992.0
2012-09-21,42750,42850,41500,41750,108846,2326560.0,55725992.0
2012-09-24,41350,42450,40600,40700,115041,2268048.0,55725992.0
2012-09-25,40150,40550,39650,40550,105808,2259689.0,55725992.0
2012-09-26,39800,40200,39550,40200,70330,2240185.0,55725992.0
2012-09-27,39700,40100,38650,40000,135379,2229040.0,55725992.0
2012-09-28,40350,40350,39550,40100,73747,2234612.0,55725992.0
2012-10-02,39750,40400,39200,39200,47038,2184459.0,55725992.0
2012-10-04,39300,40200,38250,38400,138754,2139878.0,55725992.0
2012-10-05,38800,40150,38750,39900,135397,2223467.0,55725992.0
2012-10-08,40000,40100,39150,39400,58723,2195604.0,55725992.0
2012-10-09,39050,40450,39050,39950,66345,2226253.0,55725992.0
2012-10-10,39800,39800,38400,38400,72924,2139878.0,55725992.0
2012-10-11,38050,39100,37700,37950,99499,2114801.0,55725992.0
2012-10-12,38100,38650,37900,38050,55168,2120374.0,55725992.0
2012-10-15,37700,38400,37400,37600,51543,2095297.0,55725992.0
2012-10-16,38250,38500,37150,37400,89706,2084152.0,55725992.0
2012-10-17,37950,39400,37800,38800,219747,2162168.0,55725992.0
2012-10-18,39400,39500,38800,39000,113452,2173314.0,55725992.0
2012-10-19,39000,39750,38800,39000,147803,2173314.0,55725992.0
2012-10-22,38150,40350,38150,39100,84144,2178886.0,55725992.0
2012-10-23,39450,40250,39100,39900,125188,2223467.0,55725992.0
2012-10-24,39600,40250,38600,38600,137488,2151023.0,55725992.0
2012-10-25,38200,38300,36950,37300,128662,2078580.0,55725992.0
2012-10-26,37300,37300,36500,36550,65924,2036785.0,55725992.0
2012-10-29,36700,37450,36100,36250,72627,2020067.0,55725992.0
2012-10-30,36350,37150,36100,36100,60821,2011708.0,55725992.0
2012-10-31,36550,37750,36250,37300,119388,2078580.0,55725992.0
2012-11-01,37150,37200,36050,36700,109583,2045144.0,55725992.0
2012-11-02,37150,38250,37100,37750,196178,2103656.0,55725992.0
2012-11-05,37600,38900,37200,38450,89543,2142664.0,55725992.0
2012-11-06,38450,38900,37550,38850,81284,2164955.0,55725992.0
2012-11-07,39000,39500,38450,39000,113189,2173314.0,55725992.0
2012-11-08,38200,39000,38200,38250,86370,2131519.0,55725992.0
2012-11-09,37650,38700,37150,38650,86279,2153810.0,55725992.0
2012-11-12,38650,38650,37700,38250,50352,2131519.0,55725992.0
2012-11-13,38550,38550,36900,37150,58296,2070221.0,55725992.0
2012-11-14,37100,37350,36200,36450,112360,2031212.0,55725992.0
2012-11-15,35750,35800,35200,35500,110409,1978273.0,55725992.0
2012-11-16,35050,35900,34900,34950,91510,1947623.0,55725992.0
2012-11-19,35250,36000,35100,35800,105102,1994991.0,55725992.0
2012-11-20,36400,36450,35600,36450,98225,2031212.0,55725992.0
2012-11-21,36450,36750,35700,36250,58170,2020067.0,55725992.0
2012-11-22,36700,37250,36250,37100,78080,2067434.0,55725992.0
2012-11-23,36850,37200,36350,36550,59912,2036785.0,55725992.0
2012-11-26,36600,37350,36350,37200,44711,2073007.0,55725992.0
2012-11-27,37400,38050,37050,37600,89056,2095297.0,55725992.0
2012-11-28,37900,38200,36600,38200,74481,2128733.0,55725992.0
2012-11-29,38300,39000,37950,39000,85539,2173314.0,55725992.0
2012-11-30,38550,39350,38400,39350,115741,2192818.0,55725992.0
2012-12-03,39400,39400,38850,38900,54390,2167741.0,55725992.0
2012-12-04,38300,39400,38300,38450,36215,2142664.0,55725992.0
2012-12-05,38450,39500,38050,39350,75060,2192818.0,55725992.0
2012-12-06,39050,39200,38450,38900,69811,2167741.0,55725992.0
2012-12-07,39100,39450,38350,39050,118414,2176100.0,55725992.0
2012-12-10,38650,39050,37750,37800,75778,2106442.0,55725992.0
2012-12-11,38000,39850,37800,39600,171395,2206749.0,55725992.0
2012-12-12,40050,41000,40000,40750,197010,2270834.0,55725992.0
2012-12-13,40200,41500,39800,41500,237870,2312629.0,55725992.0
2012-12-14,41650,41650,40500,40800,79450,2273620.0,55725992.0
2012-12-17,40900,41350,39800,39950,89707,2226253.0,55725992.0
2012-12-18,40450,41650,40350,41450,140502,2309842.0,55725992.0
2012-12-20,41700,42900,41200,42500,138446,2368355.0,55725992.0
2012-12-21,43000,43000,41450,41900,111103,2334919.0,55725992.0
2012-12-24,42350,42800,40550,40950,99535,2281979.0,55725992.0
2012-12-26,41200,42050,40800,41400,86884,2307056.0,55725992.0
2012-12-27,41400,42500,40800,42500,63540,2368355.0,55725992.0
2012-12-28,42550,42950,42150,42550,68714,2371141.0,55725992.0
2013-01-02,43000,45000,42850,44700,238301,2490952.0,55725992.0
2013-01-03,45100,45400,43900,45000,177758,2507670.0,55725992.0
2013-01-04,44700,45300,43300,45150,140166,2516029.0,55725992.0
2013-01-07,44600,45050,43800,45000,84381,2507670.0,55725992.0
2013-01-08,44450,44850,43350,43350,94389,2415722.0,55725992.0
2013-01-09,42950,43550,42650,43350,70967,2415722.0,55725992.0
2013-01-10,42800,43850,42050,43400,151386,2418508.0,55725992.0
2013-01-11,43500,43700,42400,42400,72871,2362782.0,55725992.0
2013-01-14,42200,42650,41850,42600,95297,2373927.0,55725992.0
2013-01-15,42100,42800,42000,42600,101200,2373927.0,55725992.0
2013-01-16,42550,42700,41750,42050,104327,2343278.0,55725992.0
2013-01-17,42400,43700,41950,43550,106016,2426867.0,55725992.0
2013-01-18,43550,44600,43550,44500,84283,2479807.0,55725992.0
2013-01-21,44150,44650,43350,44350,73681,2471448.0,55725992.0
2013-01-22,43950,44300,43550,44300,58082,2468661.0,55725992.0
2013-01-23,43850,45150,43250,43250,143818,2410149.0,55725992.0
2013-01-24,43150,44350,42550,44000,120671,2451944.0,55725992.0
2013-01-25,43850,44500,43350,44450,112976,2477020.0,55725992.0
2013-01-28,44450,45750,44100,44600,151884,2485379.0,55725992.0
2013-01-29,44500,45100,43850,44650,93344,2488166.0,55725992.0
2013-01-30,44450,44850,43250,43500,155654,2424081.0,55725992.0
2013-01-31,43200,43700,42100,42300,142225,2357209.0,55725992.0
2013-02-01,42200,42700,42000,42300,75269,2357209.0,55725992.0
2013-02-04,42650,43150,42100,42300,87996,2357209.0,55725992.0
2013-02-05,41600,42300,41150,41150,81653,2293125.0,55725992.0
2013-02-06,41500,42000,41250,41600,63327,2318201.0,55725992.0
2013-02-07,41400,42250,41300,41800,92972,2329346.0,55725992.0
2013-02-08,41450,42500,41150,42300,78362,2357209.0,55725992.0
2013-02-12,42000,42250,41300,41300,62019,2301483.0,55725992.0
2013-02-13,41400,43400,41400,42950,69980,2393431.0,55725992.0
2013-02-14,43000,43900,42950,43300,80585,2412935.0,55725992.0
2013-02-15,43300,43950,43000,43500,60308,2424081.0,55725992.0
2013-02-18,43750,43800,43100,43800,43635,2440798.0,55725992.0
2013-02-19,43650,43900,43350,43900,72611,2446371.0,55725992.0
2013-02-20,44050,46000,43850,45900,199967,2557823.0,55725992.0
2013-02-21,45400,45550,44700,44850,117945,2499311.0,55725992.0
2013-02-22,45200,46700,44700,45150,122902,2516029.0,55725992.0
2013-02-25,45350,45600,44700,44850,79832,2499311.0,55725992.0
2013-02-26,44500,45750,44350,45400,97011,2529960.0,55725992.0
2013-02-27,45750,46100,45000,45800,126409,2552250.0,55725992.0
2013-02-28,46300,48000,46050,46050,139444,2566182.0,55725992.0
2013-03-04,45600,46050,44400,44400,91205,2474234.0,55725992.0
2013-03-05,44750,45050,44300,44500,62570,2479807.0,55725992.0
2013-03-06,45300,46200,44400,45500,131611,2535533.0,55725992.0
2013-03-07,45150,45500,43950,44200,115340,2463089.0,55725992.0
2013-03-08,44250,44450,43750,44450,91132,2477020.0,55725992.0
2013-03-11,44450,45300,43950,45200,103175,2518815.0,55725992.0
2013-03-12,45650,45650,44400,44650,108905,2488166.0,55725992.0
2013-03-13,44350,44800,44000,44050,93216,2454730.0,55725992.0
2013-03-14,43900,45100,43550,44400,120672,2474234.0,55725992.0
2013-03-15,44700,45200,43300,43300,206296,2412935.0,55725992.0
2013-03-18,43300,44500,43100,44000,109361,2451944.0,55725992.0
2013-03-19,44000,44550,43650,44400,70086,2474234.0,55725992.0
2013-03-20,43900,44000,42600,42950,161495,2393431.0,55725992.0
2013-03-21,43100,43300,42350,42600,65281,2373927.0,55725992.0
2013-03-22,42250,43650,42250,43450,82525,2421294.0,55725992.0
2013-03-25,43700,44450,43550,44050,82186,2454730.0,55725992.0
2013-03-26,44200,44200,43400,44000,111766,2451944.0,55725992.0
2013-03-27,44450,44450,43300,44200,110239,2463089.0,55725992.0
2013-03-28,44150,44350,43700,44350,52189,2471448.0,55725992.0
2013-03-29,44400,46000,44400,45850,130424,2555037.0,55725992.0
2013-04-01,46200,46800,45500,46550,73903,2594045.0,55725992.0
2013-04-02,46300,47100,45200,46450,128592,2588472.0,55725992.0
2013-04-03,46450,46850,45700,46050,116212,2566182.0,55725992.0
2013-04-04,45850,46850,45100,46100,90293,2568968.0,55725992.0
2013-04-05,45350,46050,45150,45500,60676,2535533.0,55725992.0
2013-04-08,45000,45700,43500,45100,147508,2513242.0,55725992.0
2013-04-09,45350,46150,44500,46150,126537,2571755.0,55725992.0
2013-04-10,47900,48000,46350,47150,109770,2627481.0,55725992.0
2013-04-11,47500,47500,46450,47150,58372,2627481.0,55725992.0
2013-04-12,47500,47750,46200,47350,64220,2638626.0,55725992.0
2013-04-15,46700,47700,46650,47500,62975,2646985.0,55725992.0
2013-04-16,46550,46850,45250,46000,214917,2563396.0,55725992.0
2013-04-17,46050,46450,45550,46000,84042,2563396.0,55725992.0
2013-04-18,45550,46300,45350,45400,65080,2529960.0,55725992.0
2013-04-19,45650,46650,45150,46250,60990,2577327.0,55725992.0
2013-04-22,45700,46950,45700,46750,44304,2605190.0,55725992.0
2013-04-23,46350,46900,46250,46350,35964,2582900.0,55725992.0
2013-04-24,46700,47500,46500,47000,85922,2619122.0,55725992.0
2013-04-25,47500,47500,46600,47400,50483,2641412.0,55725992.0
2013-04-26,46900,47050,46050,46050,100961,2566182.0,55725992.0
2013-04-29,45900,46800,45900,46350,50478,2582900.0,55725992.0
2013-04-30,46450,47100,46200,46300,111990,2580113.0,55725992.0
2013-05-02,45850,46450,44450,44650,97594,2488166.0,55725992.0
2013-05-03,44700,44900,43400,44400,171794,2474234.0,55725992.0
2013-05-06,44550,45750,44000,44400,86978,2474234.0,55725992.0
2013-05-07,44100,44450,43500,43950,135413,2449157.0,55725992.0
2013-05-08,44150,45750,44150,45650,115454,2543892.0,55725992.0
2013-05-09,45900,47400,45500,46650,160009,2599618.0,55725992.0
2013-05-10,47000,47000,44700,44700,72233,2490952.0,55725992.0
2013-05-13,44700,46150,44500,45900,65067,2557823.0,55725992.0
2013-05-14,45550,46200,45150,45750,123182,2549464.0,55725992.0
2013-05-15,45800,45850,45000,45750,101726,2549464.0,55725992.0
2013-05-16,45900,47950,45900,47450,231427,2644198.0,55725992.0
2013-05-20,46950,48250,46300,47100,123792,2624694.0,55725992.0
2013-05-21,47500,47500,46550,46800,48762,2607976.0,55725992.0
2013-05-22,46900,47550,46300,46750,96851,2605190.0,55725992.0
2013-05-23,46450,46800,44750,44750,81603,2493738.0,55725992.0
2013-05-24,44550,46150,44300,45800,114936,2552250.0,55725992.0
2013-05-27,45500,46250,45300,46200,49914,2574541.0,55725992.0
2013-05-28,46200,46400,45700,46100,101496,2568968.0,55725992.0
2013-05-29,46450,46900,46250,46550,116876,2594045.0,55725992.0
2013-05-30,46550,46850,45450,45450,96445,2532746.0,55725992.0
2013-05-31,45550,45900,45000,45000,80528,2507670.0,55725992.0
2013-06-03,44700,45000,44450,45000,101635,2507670.0,55725992.0
2013-06-04,45450,45450,44050,44450,127181,2477020.0,55725992.0
2013-06-05,44000,44050,42650,43550,213822,2426867.0,55725992.0
2013-06-07,42800,44350,42800,43750,89352,2438012.0,55725992.0
2013-06-10,43450,44150,43450,43850,74175,2443585.0,55725992.0
2013-06-11,43850,44050,42300,43750,144973,2438012.0,55725992.0
2013-06-12,43600,43600,42600,42850,74674,2387859.0,55725992.0
2013-06-13,42300,42450,41100,41200,208828,2295911.0,55725992.0
2013-06-14,41500,41700,40600,41200,132482,2295911.0,55725992.0
2013-06-17,41400,41600,39900,40150,132461,2237399.0,55725992.0
2013-06-18,40450,41500,39850,41400,99501,2307056.0,55725992.0
2013-06-19,41550,41550,40450,41300,60688,2301483.0,55725992.0
2013-06-20,40600,41000,38850,39850,190917,2220681.0,55725992.0
2013-06-21,38500,39250,37900,38350,177438,2137092.0,55725992.0
2013-06-24,38350,39050,37450,38250,101852,2131519.0,55725992.0
2013-06-25,37900,39150,37900,38550,141384,2148237.0,55725992.0
2013-06-26,38800,39700,38300,39700,136832,2212322.0,55725992.0
2013-06-27,40250,40900,39650,40300,103526,2245757.0,55725992.0
2013-06-28,39900,41750,39900,41550,129967,2315415.0,55725992.0
2013-07-01,40550,41000,40250,40350,73270,2248544.0,55725992.0
2013-07-02,40400,40650,40050,40150,38052,2237399.0,55725992.0
2013-07-03,39750,40300,39100,39550,56023,2203963.0,55725992.0
2013-07-04,39300,39700,38850,39700,46676,2212322.0,55725992.0
2013-07-05,40350,40400,38950,39000,36550,2173314.0,55725992.0
2013-07-08,39050,39750,38800,39000,37633,2173314.0,55725992.0
2013-07-09,39250,40350,38800,40150,58658,2237399.0,55725992.0
2013-07-10,40400,40400,39350,39900,31831,2223467.0,55725992.0
2013-07-11,40650,41850,40050,41850,74753,2332133.0,55725992.0
2013-07-12,41500,41750,40950,41350,33838,2304270.0,55725992.0
2013-07-15,41050,41650,40550,41300,34594,2301483.0,55725992.0
2013-07-16,40950,41250,40550,41100,36831,2290338.0,55725992.0
2013-07-17,41050,42200,40650,41750,153895,2326560.0,55725992.0
2013-07-18,41100,41200,40450,40900,68521,2279193.0,55725992.0
2013-07-19,40950,41300,40350,41300,60104,2301483.0,55725992.0
2013-07-22,41600,41700,41100,41500,46205,2312629.0,55725992.0
2013-07-23,41550,42750,41050,42500,88465,2368355.0,55725992.0
2013-07-24,42800,42800,41850,42500,27679,2368355.0,55725992.0
2013-07-25,41750,42050,41600,41600,29866,2318201.0,55725992.0
2013-07-26,41650,42000,40750,40950,65134,2281979.0,55725992.0
2013-07-29,41200,41350,40700,40950,51635,2281979.0,55725992.0
2013-07-30,41100,41500,40650,41100,64728,2290338.0,55725992.0
2013-07-31,41300,41350,40600,40600,82518,2262475.0,55725992.0
2013-08-01,40500,40900,40350,40350,107861,2248544.0,55725992.0
2013-08-02,40900,41250,40350,40350,93035,2248544.0,55725992.0
2013-08-05,39950,40550,39950,40300,29734,2245757.0,55725992.0
2013-08-06,40250,40500,39900,39900,39070,2223467.0,55725992.0
2013-08-07,39800,40400,39800,40000,36462,2229040.0,55725992.0
2013-08-08,39900,40500,39800,39800,32586,2217894.0,55725992.0
2013-08-09,39750,40250,39050,39500,50482,2201177.0,55725992.0
2013-08-12,39250,39650,38700,38950,45250,2170527.0,55725992.0
2013-08-13,38950,39400,38800,39250,42820,2187245.0,55725992.0
2013-08-14,39350,39700,38600,39300,55962,2190031.0,55725992.0
2013-08-16,38650,38900,38500,38900,76399,2167741.0,55725992.0
2013-08-19,38650,38800,38300,38650,55381,2153810.0,55725992.0
2013-08-20,38150,38900,38050,38600,147280,2151023.0,55725992.0
2013-08-21,38700,38900,37600,37800,62207,2106442.0,55725992.0
2013-08-22,37100,37400,36900,37100,137147,2067434.0,55725992.0
2013-08-23,37150,38000,36900,37600,112918,2095297.0,55725992.0
2013-08-26,37450,38250,37450,38250,39836,2131519.0,55725992.0
2013-08-27,38000,38250,37350,38000,88585,2117588.0,55725992.0
2013-08-28,37400,38250,36800,38000,103746,2117588.0,55725992.0
2013-08-29,38000,39100,37700,38700,111276,2156596.0,55725992.0
2013-08-30,39100,39500,38700,39300,89085,2190031.0,55725992.0
2013-09-02,39300,39450,38800,38850,41851,2164955.0,55725992.0
2013-09-03,39150,39500,38800,39300,103051,2190031.0,55725992.0
2013-09-04,39300,39500,38950,39100,62858,2178886.0,55725992.0
2013-09-05,39000,39850,39000,39850,116405,2220681.0,55725992.0
2013-09-06,39950,40000,39500,39800,77633,2217894.0,55725992.0
2013-09-09,40100,40900,39750,40900,91241,2279193.0,55725992.0
2013-09-10,40900,41300,40350,41300,139516,2301483.0,55725992.0
2013-09-11,41100,42500,41100,42500,161123,2368355.0,55725992.0
2013-09-12,42450,42750,41650,42150,137232,2348851.0,55725992.0
2013-09-13,41500,42200,41500,42100,69269,2346064.0,55725992.0
2013-09-16,42900,42900,42100,42600,68153,2373927.0,55725992.0
2013-09-17,42400,42850,42350,42600,84838,2373927.0,55725992.0
2013-09-23,43550,43950,42600,43000,68569,2396218.0,55725992.0
2013-09-24,43300,43300,42050,42050,109959,2343278.0,55725992.0
2013-09-25,42000,42100,41100,41400,89434,2307056.0,55725992.0
2013-09-26,41400,42000,41350,41550,77799,2315415.0,55725992.0
2013-09-27,41550,41900,40900,41150,106367,2293125.0,55725992.0
2013-09-30,40850,41450,40150,41450,84996,2309842.0,55725992.0
2013-10-01,41350,41350,40500,40850,81199,2276407.0,55725992.0
2013-10-02,41000,41100,40000,40250,116761,2242971.0,55725992.0
2013-10-04,39850,40000,39300,39550,88469,2203963.0,55725992.0
2013-10-07,39400,39500,38900,39000,94047,2173314.0,55725992.0
2013-10-08,39000,39350,38350,39000,64110,2173314.0,55725992.0
2013-10-10,39200,39500,38500,38800,113359,2162168.0,55725992.0
2013-10-11,40750,41200,39500,40350,123735,2248544.0,55725992.0
2013-10-14,39900,40550,39900,40350,36926,2248544.0,55725992.0
2013-10-15,40450,41250,40300,40900,92428,2279193.0,55725992.0
2013-10-16,40650,41500,40650,41500,63004,2312629.0,55725992.0
2013-10-17,42300,42300,41550,41750,36090,2326560.0,55725992.0
2013-10-18,41750,42400,41350,42350,63122,2359996.0,55725992.0
2013-10-21,42350,42500,41700,42350,55066,2359996.0,55725992.0
2013-10-22,42450,42500,41750,42500,74761,2368355.0,55725992.0
2013-10-23,42250,43200,42250,42600,99991,2373927.0,55725992.0
2013-10-24,42850,42850,41650,42800,65258,2385072.0,55725992.0
2013-10-25,42800,42850,41600,42100,67313,2346064.0,55725992.0
