호텔신라(008770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-07-06,24850,25500,24350,25300,500442,992977.0,39248121.0
2010-07-07,25500,25700,24650,24650,301567,967466.0,39248121.0
2010-07-08,25000,25650,24750,25350,411727,994940.0,39248121.0
2010-07-09,25650,26900,25400,26800,720164,1051850.0,39248121.0
2010-07-12,26600,26900,26450,26650,500606,1045962.0,39248121.0
2010-07-13,26650,27150,26200,26350,655870,1034188.0,39248121.0
2010-07-14,26700,27100,26100,26450,519623,1038113.0,39248121.0
2010-07-15,26450,27400,26350,27000,554958,1059699.0,39248121.0
2010-07-16,27100,27100,26350,26600,337242,1044000.0,39248121.0
2010-07-19,26100,26600,26100,26500,325450,1040075.0,39248121.0
2010-07-20,26500,26850,26250,26300,244887,1032226.0,39248121.0
2010-07-21,26600,26600,25850,26200,389974,1028301.0,39248121.0
2010-07-22,26200,26900,26100,26350,559316,1034188.0,39248121.0
2010-07-23,26550,26600,24850,26100,1195384,1024376.0,39248121.0
2010-07-26,26300,26900,26100,26900,353117,1055774.0,39248121.0
2010-07-27,26950,26950,26000,26000,366314,1020451.0,39248121.0
2010-07-28,26000,26800,25900,25950,321188,1018489.0,39248121.0
2010-07-29,25700,25900,25100,25450,540101,998865.0,39248121.0
2010-07-30,25300,25750,25300,25500,274121,1000827.0,39248121.0
2010-08-02,25800,26700,25500,26650,440297,1045962.0,39248121.0
2010-08-03,26850,27050,26350,26750,338930,1049887.0,39248121.0
2010-08-04,26750,27150,26450,27100,384481,1063624.0,39248121.0
2010-08-05,26950,27600,26850,27050,521876,1061662.0,39248121.0
2010-08-06,27000,27000,26200,26650,342716,1045962.0,39248121.0
2010-08-09,26500,26650,25750,26100,277591,1024376.0,39248121.0
2010-08-10,26100,26400,25950,26000,261710,1020451.0,39248121.0
2010-08-11,26050,26100,25200,25500,282709,1000827.0,39248121.0
2010-08-12,25100,25500,25050,25300,146650,992977.0,39248121.0
2010-08-13,25500,25600,25250,25350,191329,994940.0,39248121.0
2010-08-16,25300,25750,24700,25700,219915,1008677.0,39248121.0
2010-08-17,25700,26300,25550,26100,244854,1024376.0,39248121.0
2010-08-18,26350,26450,25750,26450,211783,1038113.0,39248121.0
2010-08-19,26450,26500,26050,26500,187975,1040075.0,39248121.0
2010-08-20,26100,26500,26050,26300,131215,1032226.0,39248121.0
2010-08-23,26300,28150,26250,28000,1019421,1098947.0,39248121.0
2010-08-24,28000,28300,27750,28050,440307,1100910.0,39248121.0
2010-08-25,27900,28550,27200,27200,597151,1067549.0,39248121.0
2010-08-26,27500,27650,26900,27300,375351,1071474.0,39248121.0
2010-08-27,26950,27950,26800,27800,264735,1091098.0,39248121.0
2010-08-30,28200,28300,27700,28000,325851,1098947.0,39248121.0
2010-08-31,27900,28300,27800,28150,338233,1104835.0,39248121.0
2010-09-01,28400,29350,28150,29350,890817,1151932.0,39248121.0
2010-09-02,29400,29750,29050,29450,599991,1155857.0,39248121.0
2010-09-03,29600,29750,29000,29400,340232,1153895.0,39248121.0
2010-09-06,29400,29700,28700,29400,286372,1153895.0,39248121.0
2010-09-07,29550,29700,28800,29200,277351,1146045.0,39248121.0
2010-09-08,28900,30100,28750,29950,408478,1175481.0,39248121.0
2010-09-09,30000,30600,29900,30150,451168,1183331.0,39248121.0
2010-09-10,30150,30850,30050,30800,418495,1208842.0,39248121.0
2010-09-13,31000,31200,30350,30500,420615,1197068.0,39248121.0
2010-09-14,30500,31150,29950,31150,473258,1222579.0,39248121.0
2010-09-15,31250,31400,30250,30600,431467,1200993.0,39248121.0
2010-09-16,30300,30500,29550,29800,429398,1169594.0,39248121.0
2010-09-17,30000,30050,29450,29750,498661,1167632.0,39248121.0
2010-09-20,29900,30050,29300,29800,256195,1169594.0,39248121.0
2010-09-24,30000,31450,29950,31400,494674,1232391.0,39248121.0
2010-09-27,31500,32500,31050,32250,570507,1265752.0,39248121.0
2010-09-28,32250,32600,31800,32350,344449,1269677.0,39248121.0
2010-09-29,32050,32850,31850,32300,293461,1267714.0,39248121.0
2010-09-30,32300,32800,31950,32650,286107,1281451.0,39248121.0
2010-10-01,33000,33400,32550,32850,248839,1289301.0,39248121.0
2010-10-04,32850,33100,31500,31800,502118,1248090.0,39248121.0
2010-10-05,31850,32100,31200,31800,295071,1248090.0,39248121.0
2010-10-06,32100,32150,31500,31950,416133,1253977.0,39248121.0
2010-10-07,31950,31950,30200,30400,935279,1193143.0,39248121.0
2010-10-08,30550,30750,30050,30200,448931,1185293.0,39248121.0
2010-10-11,30550,30900,29750,29900,358212,1173519.0,39248121.0
2010-10-12,30100,30400,29050,29450,1352130,1155857.0,39248121.0
2010-10-13,29550,29950,29000,29300,582333,1149970.0,39248121.0
2010-10-14,29400,30000,28800,30000,1149548,1177444.0,39248121.0
2010-10-15,29850,30450,29500,30050,816329,1179406.0,39248121.0
2010-10-18,30450,30450,29300,29400,471122,1153895.0,39248121.0
2010-10-19,29600,29650,28350,28800,764024,1130346.0,39248121.0
2010-10-20,28350,28700,28300,28600,534680,1122496.0,39248121.0
2010-10-21,28600,29350,28400,29350,551768,1151932.0,39248121.0
2010-10-22,29300,29450,28700,29000,413405,1138196.0,39248121.0
2010-10-25,29150,30000,28600,30000,646129,1177444.0,39248121.0
2010-10-26,30200,30300,29550,29700,655167,1165669.0,39248121.0
2010-10-27,29800,29850,29000,29150,514011,1144083.0,39248121.0
2010-10-28,29150,29750,29150,29500,276439,1157820.0,39248121.0
2010-10-29,29500,29500,28600,28650,319593,1124459.0,39248121.0
2010-11-01,28850,28950,28300,28750,453965,1128383.0,39248121.0
2010-11-02,28750,29150,27750,28150,697707,1104835.0,39248121.0
2010-11-03,28150,28500,27800,28100,465492,1102872.0,39248121.0
2010-11-04,28350,29650,28200,29500,797934,1157820.0,39248121.0
2010-11-05,29850,30300,29550,29550,829818,1159782.0,39248121.0
2010-11-08,30000,30100,29500,29700,322035,1165669.0,39248121.0
2010-11-09,29700,29850,28800,28950,392191,1136233.0,39248121.0
2010-11-10,28650,29800,28650,29500,381981,1157820.0,39248121.0
2010-11-11,29650,29650,28450,28450,402911,1116609.0,39248121.0
2010-11-12,28750,29000,27250,29000,571307,1138196.0,39248121.0
2010-11-15,28550,28700,28050,28400,252621,1114647.0,39248121.0
2010-11-16,28200,28400,27350,28000,454071,1098947.0,39248121.0
2010-11-17,27500,27950,27500,27650,233177,1085211.0,39248121.0
2010-11-18,27800,29800,27750,29550,1021078,1159782.0,39248121.0
2010-11-19,29850,29850,29350,29600,396025,1161744.0,39248121.0
2010-11-22,30000,31600,29900,30950,1729183,1214729.0,39248121.0
2010-11-23,31000,31350,30350,30550,768478,1199030.0,39248121.0
2010-11-24,29500,30650,29500,30250,741803,1187256.0,39248121.0
2010-11-25,30500,30700,29250,29500,714007,1157820.0,39248121.0
2010-11-26,29600,29700,28250,28800,725162,1130346.0,39248121.0
2010-11-29,28400,28900,28000,28200,488265,1106797.0,39248121.0
2010-11-30,28300,29350,28300,28950,641917,1136233.0,39248121.0
2010-12-01,29000,29450,28750,29050,359508,1140158.0,39248121.0
2010-12-02,29450,29700,29050,29200,555467,1146045.0,39248121.0
2010-12-03,29850,31350,29800,30200,2017188,1185293.0,39248121.0
2010-12-06,30300,30600,29800,29900,635890,1173519.0,39248121.0
2010-12-07,29900,30400,29650,29800,507876,1169594.0,39248121.0
2010-12-08,29800,29900,29100,29250,543659,1148008.0,39248121.0
2010-12-09,29250,29400,28750,28850,816787,1132308.0,39248121.0
2010-12-10,29050,29300,28700,29000,609221,1138196.0,39248121.0
2010-12-13,29150,29200,28700,29000,414092,1138196.0,39248121.0
2010-12-14,29000,29200,28650,28800,563653,1130346.0,39248121.0
2010-12-15,28900,29900,28900,29700,855608,1165669.0,39248121.0
2010-12-16,29550,30350,29150,29200,910440,1146045.0,39248121.0
2010-12-17,29350,29550,28800,28850,633115,1132308.0,39248121.0
2010-12-20,28450,28500,27900,28100,749290,1102872.0,39248121.0
2010-12-21,28450,28700,28100,28600,589769,1122496.0,39248121.0
2010-12-22,28600,28850,28200,28250,379154,1108759.0,39248121.0
2010-12-23,28350,28500,27900,28200,334898,1106797.0,39248121.0
2010-12-24,28200,28350,27300,27300,768255,1071474.0,39248121.0
2010-12-27,27300,27950,27100,27900,307681,1095023.0,39248121.0
2010-12-28,27750,28000,27550,27600,323619,1083248.0,39248121.0
2010-12-29,27500,28100,27500,28050,233840,1100910.0,39248121.0
2010-12-30,28200,28200,27750,27750,225942,1089135.0,39248121.0
2011-01-03,27850,28150,27450,28150,417588,1104835.0,39248121.0
2011-01-04,28300,28800,28000,28800,561802,1130346.0,39248121.0
2011-01-05,28700,28950,28300,28400,411931,1114647.0,39248121.0
2011-01-06,28550,28700,27850,28000,432047,1098947.0,39248121.0
2011-01-07,28000,28450,27800,28100,380553,1102872.0,39248121.0
2011-01-10,28200,28350,27750,27850,413734,1093060.0,39248121.0
2011-01-11,27750,28000,27500,27600,442587,1083248.0,39248121.0
2011-01-12,27550,28100,27250,27300,492532,1071474.0,39248121.0
2011-01-13,27400,27550,27000,27150,489882,1065586.0,39248121.0
2011-01-14,27350,27900,27200,27450,591929,1077361.0,39248121.0
2011-01-17,27650,27800,27100,27100,432943,1063624.0,39248121.0
2011-01-18,27100,27100,26550,26600,587320,1044000.0,39248121.0
2011-01-19,26700,26700,25950,26200,775292,1028301.0,39248121.0
2011-01-20,26100,26900,25950,26500,544328,1040075.0,39248121.0
2011-01-21,26400,26950,25900,26200,426200,1028301.0,39248121.0
2011-01-24,26000,27450,26000,27450,794335,1077361.0,39248121.0
2011-01-25,27550,28100,27300,27700,817801,1087173.0,39248121.0
2011-01-26,27950,28000,27650,27800,458102,1091098.0,39248121.0
2011-01-27,27900,28450,27850,28350,787455,1112684.0,39248121.0
2011-01-28,28450,29100,28400,28800,1060050,1130346.0,39248121.0
2011-01-31,28350,28550,28000,28350,369746,1112684.0,39248121.0
2011-02-01,28400,28650,27700,27850,374815,1093060.0,39248121.0
2011-02-07,28100,28250,27650,27650,476932,1085211.0,39248121.0
2011-02-08,27750,28400,27750,28250,433260,1108759.0,39248121.0
2011-02-09,28450,28900,28300,28400,500042,1114647.0,39248121.0
2011-02-10,28500,28650,27900,28200,228447,1106797.0,39248121.0
2011-02-11,28200,28200,27100,27200,306486,1067549.0,39248121.0
2011-02-14,27450,27700,27050,27250,210086,1069511.0,39248121.0
2011-02-15,27250,27700,26800,27600,206562,1083248.0,39248121.0
2011-02-16,27600,27800,26750,27150,442410,1065586.0,39248121.0
2011-02-17,26900,27700,26900,27600,429783,1083248.0,39248121.0
2011-02-18,27700,28500,27450,28250,560337,1108759.0,39248121.0
2011-02-21,28400,28600,28000,28400,259409,1114647.0,39248121.0
2011-02-22,28350,28350,27300,28000,374669,1098947.0,39248121.0
2011-02-23,27750,28000,27450,27550,178788,1081286.0,39248121.0
2011-02-24,27300,27600,26850,27050,240534,1061662.0,39248121.0
2011-02-25,26850,27550,26800,27550,243944,1081286.0,39248121.0
2011-02-28,27350,27400,26750,26900,199750,1055774.0,39248121.0
2011-03-02,26300,26750,25900,26500,258642,1040075.0,39248121.0
2011-03-03,26400,27050,26350,27000,255019,1059699.0,39248121.0
2011-03-04,27000,27250,26900,27250,268984,1069511.0,39248121.0
2011-03-07,26900,27350,26900,27200,218157,1067549.0,39248121.0
2011-03-08,27000,27300,26850,27250,237316,1069511.0,39248121.0
2011-03-09,27200,27800,26300,26500,567719,1040075.0,39248121.0
2011-03-10,26500,26500,25650,25900,409817,1016526.0,39248121.0
2011-03-11,25600,25750,25050,25400,444584,996902.0,39248121.0
2011-03-14,23200,23750,21700,22900,2479592,898782.0,39248121.0
2011-03-15,22950,23550,21500,22650,1191588,888970.0,39248121.0
2011-03-16,22950,23250,22100,22900,1101276,898782.0,39248121.0
2011-03-17,22200,23050,22050,23050,578106,904669.0,39248121.0
2011-03-18,23200,24300,22900,24300,1041141,953729.0,39248121.0
2011-03-21,24850,25500,24750,24750,1311758,971391.0,39248121.0
2011-03-22,24800,24900,24050,24450,454538,959617.0,39248121.0
2011-03-23,24250,24400,23950,24400,382215,957654.0,39248121.0
2011-03-24,24300,24400,23900,24050,669424,943917.0,39248121.0
2011-03-25,24200,24550,24050,24400,512803,957654.0,39248121.0
2011-03-28,24200,24500,23950,24050,303110,943917.0,39248121.0
2011-03-29,24050,24700,24050,24550,327170,963541.0,39248121.0
2011-03-30,24500,25450,24450,25100,535786,985128.0,39248121.0
2011-03-31,25150,25550,24700,25550,690124,1002789.0,39248121.0
2011-04-01,25500,25500,25050,25300,476176,992977.0,39248121.0
2011-04-04,25350,25500,24650,25400,639340,996902.0,39248121.0
2011-04-05,25400,25400,24850,24900,363973,977278.0,39248121.0
2011-04-06,24700,24800,24250,24400,559720,957654.0,39248121.0
2011-04-07,24500,24500,24200,24250,266692,951767.0,39248121.0
2011-04-08,24200,24700,24100,24400,292472,957654.0,39248121.0
2011-04-11,24750,24750,23800,23800,467717,934105.0,39248121.0
2011-04-12,23500,23650,23000,23200,568991,910556.0,39248121.0
2011-04-13,22950,23600,22950,23500,231622,922331.0,39248121.0
2011-04-14,23300,23950,23300,23700,312272,930180.0,39248121.0
2011-04-15,23900,24600,23700,24350,478038,955692.0,39248121.0
2011-04-18,24750,25500,24700,25100,836389,985128.0,39248121.0
2011-04-19,25050,25300,24600,24650,369140,967466.0,39248121.0
2011-04-20,25000,25300,24700,24950,452876,979241.0,39248121.0
2011-04-21,25000,25050,24250,24750,422104,971391.0,39248121.0
2011-04-22,24750,24800,24150,24250,479501,951767.0,39248121.0
2011-04-25,24550,25750,24500,25550,752948,1002789.0,39248121.0
2011-04-26,25850,26450,25200,26200,894333,1028301.0,39248121.0
2011-04-27,26500,26600,25750,26300,645285,1032226.0,39248121.0
2011-04-28,26450,26450,25850,26000,313833,1020451.0,39248121.0
2011-04-29,26200,26700,25900,26350,510227,1034188.0,39248121.0
2011-05-02,26500,27250,26050,27250,894201,1069511.0,39248121.0
2011-05-03,27200,27250,26100,26100,662717,1024376.0,39248121.0
2011-05-04,26150,26200,25300,25300,506742,992977.0,39248121.0
2011-05-06,25100,25650,25000,25300,256530,992977.0,39248121.0
2011-05-09,25200,25850,25100,25650,223857,1006714.0,39248121.0
2011-05-11,25650,27100,25650,27100,994327,1063624.0,39248121.0
2011-05-12,26900,27600,26650,27200,936260,1067549.0,39248121.0
2011-05-13,27700,28150,27450,27950,1044991,1096985.0,39248121.0
2011-05-16,27800,28050,27600,27700,610326,1087173.0,39248121.0
2011-05-17,27650,27850,26950,27250,408896,1069511.0,39248121.0
2011-05-18,27100,27550,26750,27000,456464,1059699.0,39248121.0
2011-05-19,27000,28000,26800,27250,697437,1069511.0,39248121.0
2011-05-20,27500,27700,26850,27600,354165,1083248.0,39248121.0
2011-05-23,27300,27350,26400,26400,467870,1036150.0,39248121.0
2011-05-24,26150,27900,26050,27900,752907,1095023.0,39248121.0
2011-05-25,27900,28000,27150,27700,488052,1087173.0,39248121.0
2011-05-26,28000,28950,27750,28900,956141,1134271.0,39248121.0
2011-05-27,29000,29200,28600,28800,403602,1130346.0,39248121.0
2011-05-30,29200,29200,28500,28900,447963,1134271.0,39248121.0
2011-05-31,29200,29200,28700,29000,448704,1138196.0,39248121.0
2011-06-01,29000,29100,28100,28200,667805,1106797.0,39248121.0
2011-06-02,27800,28500,27750,28200,281911,1106797.0,39248121.0
2011-06-03,28500,28700,28000,28250,271066,1108759.0,39248121.0
2011-06-07,28400,28550,27700,28100,269244,1102872.0,39248121.0
2011-06-08,28000,28650,27900,28500,298752,1118571.0,39248121.0
2011-06-09,28400,28500,28050,28450,265801,1116609.0,39248121.0
2011-06-10,28700,28750,27650,27700,288639,1087173.0,39248121.0
2011-06-13,27500,27950,27050,27650,254403,1085211.0,39248121.0
2011-06-14,27700,28250,27600,27650,323541,1085211.0,39248121.0
2011-06-15,27900,28500,27350,28500,388090,1118571.0,39248121.0
2011-06-16,28200,28750,28000,28000,268351,1098947.0,39248121.0
2011-06-17,28400,28450,27500,27500,312592,1079323.0,39248121.0
2011-06-20,27450,28300,27200,28000,230277,1098947.0,39248121.0
2011-06-21,28100,28300,27500,28000,313304,1098947.0,39248121.0
2011-06-22,28000,28750,27750,28500,393689,1118571.0,39248121.0
2011-06-23,28400,28850,28100,28350,351270,1112684.0,39248121.0
2011-06-24,28500,28700,28100,28600,427737,1122496.0,39248121.0
2011-06-27,28250,28350,27600,28050,379772,1100910.0,39248121.0
2011-06-28,28250,28250,27050,27050,503285,1061662.0,39248121.0
2011-06-29,27300,27400,26700,27150,630862,1065586.0,39248121.0
2011-06-30,27150,27750,27000,27050,323905,1061662.0,39248121.0
2011-07-01,27300,27350,26900,27050,426046,1061662.0,39248121.0
2011-07-04,27200,27250,26850,27200,494578,1067549.0,39248121.0
2011-07-05,27200,27200,26850,27000,320653,1059699.0,39248121.0
2011-07-06,26900,27000,26200,26450,729834,1038113.0,39248121.0
2011-07-07,26700,26850,26350,26450,538010,1038113.0,39248121.0
2011-07-08,26550,26700,26050,26200,452987,1028301.0,39248121.0
2011-07-11,26350,26800,26300,26750,384630,1049887.0,39248121.0
2011-07-12,26350,26650,26300,26550,269032,1042038.0,39248121.0
2011-07-13,26650,28450,26650,28400,1438767,1114647.0,39248121.0
2011-07-14,28350,28850,27900,28550,1017002,1120534.0,39248121.0
2011-07-15,28550,29900,28350,29900,1397267,1173519.0,39248121.0
2011-07-18,29800,30300,29400,29950,805911,1175481.0,39248121.0
2011-07-19,29900,30350,29650,30350,623053,1191180.0,39248121.0
2011-07-20,30450,30500,29850,30200,385251,1185293.0,39248121.0
2011-07-21,30300,30800,29750,30600,586664,1200993.0,39248121.0
2011-07-22,30750,32000,30400,31950,1064418,1253977.0,39248121.0
2011-07-25,31650,32400,31500,31800,481977,1248090.0,39248121.0
2011-07-26,31800,32150,31150,32000,488944,1255940.0,39248121.0
2011-07-27,31800,32000,30400,31500,739793,1236316.0,39248121.0
2011-07-28,30900,31450,30300,31350,892061,1230429.0,39248121.0
2011-07-29,31000,31200,30600,30700,209783,1204917.0,39248121.0
2011-08-01,30550,31000,29500,30950,1237219,1214729.0,39248121.0
2011-08-02,30750,31200,30500,30950,474769,1214729.0,39248121.0
2011-08-03,30350,30900,30100,30800,373922,1208842.0,39248121.0
2011-08-04,31300,31950,30750,31350,747985,1230429.0,39248121.0
2011-08-05,29900,30900,29000,30600,793581,1200993.0,39248121.0
2011-08-08,30200,30600,26300,29100,1166326,1142120.0,39248121.0
2011-08-09,28200,28900,26000,27700,534132,1087173.0,39248121.0
2011-08-10,29000,29100,27500,27700,646381,1087173.0,39248121.0
2011-08-11,26200,28450,26200,28250,417749,1108759.0,39248121.0
2011-08-12,28650,29550,28350,28650,508255,1124459.0,39248121.0
2011-08-16,29500,30800,29350,30750,520745,1206880.0,39248121.0
2011-08-17,30500,31650,30100,31400,486861,1232391.0,39248121.0
2011-08-18,31900,32350,31450,32100,794170,1259865.0,39248121.0
2011-08-19,31000,32000,30350,30800,533333,1208842.0,39248121.0
2011-08-22,31150,31600,29750,30000,457255,1177444.0,39248121.0
2011-08-23,30600,30800,29600,29850,492154,1171556.0,39248121.0
2011-08-24,30300,30850,28350,30850,576276,1210805.0,39248121.0
2011-08-25,31050,31350,29950,30500,333347,1197068.0,39248121.0
2011-08-26,29900,30350,28600,28700,764501,1126421.0,39248121.0
2011-08-29,28700,29250,28150,29100,601882,1142120.0,39248121.0
2011-08-30,29250,29800,29000,29500,358154,1157820.0,39248121.0
2011-08-31,29450,30650,29450,30500,393210,1197068.0,39248121.0
2011-09-01,30550,30950,29700,29700,605952,1165669.0,39248121.0
2011-09-02,29400,30250,29250,30250,365688,1187256.0,39248121.0
2011-09-05,29800,30400,29300,30150,390947,1183331.0,39248121.0
2011-09-06,29900,30100,28500,29150,477907,1144083.0,39248121.0
2011-09-07,29650,31150,29300,31000,373445,1216692.0,39248121.0
2011-09-08,31300,31750,30500,31300,635076,1228466.0,39248121.0
2011-09-09,31050,31700,30300,31700,700804,1244165.0,39248121.0
2011-09-14,31700,32100,30600,30850,433090,1210805.0,39248121.0
2011-09-15,31850,32350,31000,32100,809602,1259865.0,39248121.0
2011-09-16,32550,32750,31700,32500,556818,1275564.0,39248121.0
2011-09-19,32250,32750,31550,31950,362899,1253977.0,39248121.0
2011-09-20,31700,33250,31300,33000,559084,1295188.0,39248121.0
2011-09-21,33150,34550,32800,33500,1115384,1314812.0,39248121.0
2011-09-22,32900,34350,32900,33400,551261,1310887.0,39248121.0
2011-09-23,32600,34150,32050,33850,608673,1328549.0,39248121.0
2011-09-26,34400,34450,33050,33100,632089,1299113.0,39248121.0
2011-09-27,34100,35000,33700,34900,649189,1369759.0,39248121.0
2011-09-28,35350,35350,34150,34150,368852,1340323.0,39248121.0
2011-09-29,34050,35950,34050,35950,717513,1410970.0,39248121.0
2011-09-30,36300,36650,35000,35500,852237,1393308.0,39248121.0
2011-10-04,34300,35300,33350,35250,744476,1383496.0,39248121.0
2011-10-05,35250,35500,34200,34200,629558,1342286.0,39248121.0
2011-10-06,34950,35500,33500,33500,632904,1314812.0,39248121.0
2011-10-07,34000,34300,32300,32500,990396,1275564.0,39248121.0
2011-10-10,32800,34250,32600,33800,507460,1326586.0,39248121.0
2011-10-11,34300,35000,33700,35000,621469,1373684.0,39248121.0
2011-10-12,35100,35700,34700,35100,367960,1377609.0,39248121.0
2011-10-13,35300,36050,34750,35350,381395,1387421.0,39248121.0
2011-10-14,35200,37900,35150,37350,733966,1465917.0,39248121.0
2011-10-17,37600,38700,37050,37500,615625,1471805.0,39248121.0
2011-10-18,37100,39500,36850,38800,704339,1522827.0,39248121.0
2011-10-19,39100,39700,38250,38800,330382,1522827.0,39248121.0
2011-10-20,39000,39400,36350,36600,654627,1436481.0,39248121.0
2011-10-21,37200,38500,36750,37700,574107,1479654.0,39248121.0
2011-10-24,38500,38550,37800,38100,298761,1495353.0,39248121.0
2011-10-25,38500,38800,36900,38750,471671,1520865.0,39248121.0
2011-10-26,38300,39450,38000,39450,433858,1548338.0,39248121.0
2011-10-27,40000,40050,38150,38950,450655,1528714.0,39248121.0
2011-10-28,39100,39250,37100,38200,804989,1499278.0,39248121.0
2011-10-31,38600,38600,37250,37850,522256,1485541.0,39248121.0
2011-11-01,37500,39000,37400,38850,422324,1524790.0,39248121.0
2011-11-02,38000,39500,37850,39450,525852,1548338.0,39248121.0
2011-11-03,39500,40000,39050,39600,380703,1554226.0,39248121.0
2011-11-04,40000,40650,39500,39600,337836,1554226.0,39248121.0
2011-11-07,39500,39900,39300,39300,177892,1542451.0,39248121.0
2011-11-08,39300,39750,38650,39200,248144,1538526.0,39248121.0
2011-11-09,39550,39650,39050,39550,118743,1552263.0,39248121.0
2011-11-10,38900,39000,37800,38350,314771,1505165.0,39248121.0
2011-11-11,38700,38750,37800,37800,488944,1483579.0,39248121.0
2011-11-14,38700,39000,37850,38250,372155,1501241.0,39248121.0
2011-11-15,37950,38450,37300,37400,343538,1467880.0,39248121.0
2011-11-16,37400,37550,35800,36500,771066,1432556.0,39248121.0
2011-11-17,36400,37300,35800,37300,236023,1463955.0,39248121.0
2011-11-18,36600,37000,36000,36850,289529,1446293.0,39248121.0
2011-11-21,36600,37950,36250,37900,214575,1487504.0,39248121.0
2011-11-22,37500,38150,37450,37900,198213,1487504.0,39248121.0
2011-11-23,37900,38000,36500,36500,163190,1432556.0,39248121.0
2011-11-24,36150,37000,36150,36950,212460,1450218.0,39248121.0
2011-11-25,36650,36950,35700,35800,177972,1405083.0,39248121.0
2011-11-28,35800,37300,35250,36950,326476,1450218.0,39248121.0
2011-11-29,37000,37300,36450,37100,307105,1456105.0,39248121.0
2011-11-30,37200,37700,36800,37500,318983,1471805.0,39248121.0
2011-12-01,37900,38250,37250,37300,452711,1463955.0,39248121.0
2011-12-02,37200,37500,36350,36450,342708,1430594.0,39248121.0
2011-12-05,36450,36950,35650,36850,579366,1446293.0,39248121.0
2011-12-06,36550,36950,36150,36250,212898,1422744.0,39248121.0
2011-12-07,36500,36600,35800,36250,217754,1422744.0,39248121.0
2011-12-08,35850,36600,35850,36150,221421,1418820.0,39248121.0
2011-12-09,35700,36600,35600,36150,278315,1418820.0,39248121.0
2011-12-12,36900,38950,36350,38700,648565,1518902.0,39248121.0
2011-12-13,38550,39600,38350,39050,590773,1532639.0,39248121.0
2011-12-14,39150,39700,39000,39500,349340,1550301.0,39248121.0
2011-12-15,39400,40000,38550,39800,515395,1562075.0,39248121.0
2011-12-16,40100,40100,39200,39800,292230,1562075.0,39248121.0
2011-12-19,39700,39900,37250,37700,331322,1479654.0,39248121.0
2011-12-20,37700,39200,36950,38700,347114,1518902.0,39248121.0
2011-12-21,39300,39550,38650,38750,282996,1520865.0,39248121.0
2011-12-22,39100,39300,38500,39150,158846,1536564.0,39248121.0
2011-12-23,39200,39950,39150,39300,308688,1542451.0,39248121.0
2011-12-26,39750,39750,39000,39450,173996,1548338.0,39248121.0
2011-12-27,39200,39350,38250,39000,189107,1530677.0,39248121.0
2011-12-28,39100,39250,38250,38850,149505,1524790.0,39248121.0
2011-12-29,38850,39200,38350,38500,133701,1511053.0,39248121.0
2012-01-02,38700,40150,38700,40150,346334,1575812.0,39248121.0
2012-01-03,40250,41600,40250,41100,512316,1613098.0,39248121.0
2012-01-04,40850,41500,40500,40650,223220,1595436.0,39248121.0
2012-01-05,40950,41450,40400,41100,147803,1613098.0,39248121.0
2012-01-06,41300,41650,40550,41350,249759,1622910.0,39248121.0
2012-01-09,41350,42750,40300,42100,374503,1652346.0,39248121.0
2012-01-10,42100,42400,41600,41700,155578,1636647.0,39248121.0
2012-01-11,41700,42900,41150,42300,304176,1660196.0,39248121.0
2012-01-12,42300,42450,41250,42000,302150,1648421.0,39248121.0
2012-01-13,41900,42400,40550,40900,378603,1605248.0,39248121.0
2012-01-16,40350,41350,40350,41350,165898,1622910.0,39248121.0
2012-01-17,41550,41600,40750,40850,230820,1603286.0,39248121.0
2012-01-18,41500,43000,40950,42800,625791,1679820.0,39248121.0
2012-01-19,43350,43350,42250,42600,343494,1671970.0,39248121.0
2012-01-20,42600,43300,41800,42250,280339,1658233.0,39248121.0
2012-01-25,42600,43500,42300,43050,348008,1689632.0,39248121.0
2012-01-26,43200,44200,42800,43900,325711,1722993.0,39248121.0
2012-01-27,43850,43900,42400,43800,467661,1719068.0,39248121.0
2012-01-30,43800,44100,43300,43450,269496,1705331.0,39248121.0
2012-01-31,43850,45000,43550,44200,471937,1734767.0,39248121.0
2012-02-01,44200,45500,43700,43900,364303,1722993.0,39248121.0
2012-02-02,44500,44650,43200,44500,425066,1746541.0,39248121.0
2012-02-03,44300,45100,43900,44800,222686,1758316.0,39248121.0
2012-02-06,45000,45250,44550,45050,264746,1768128.0,39248121.0
2012-02-07,45200,45450,44550,45100,295148,1770090.0,39248121.0
2012-02-08,45350,45650,43750,44000,447095,1726917.0,39248121.0
2012-02-09,43950,44500,42600,43200,581539,1695519.0,39248121.0
2012-02-10,43500,44100,43250,43500,234809,1707293.0,39248121.0
2012-02-13,43400,43500,41900,42650,453200,1673932.0,39248121.0
2012-02-14,42300,44100,42300,43950,346542,1724955.0,39248121.0
2012-02-15,43600,44450,43100,43300,215886,1699444.0,39248121.0
2012-02-16,43050,43650,42650,43200,172620,1695519.0,39248121.0
2012-02-17,43300,43700,42650,43150,277467,1693556.0,39248121.0
2012-02-20,43500,43650,42700,42800,173592,1679820.0,39248121.0
2012-02-21,42900,43250,42500,43000,125584,1687669.0,39248121.0
2012-02-22,43200,45000,43000,44450,417228,1744579.0,39248121.0
2012-02-23,45000,45000,44550,45000,196298,1766165.0,39248121.0
2012-02-24,45200,45200,44400,44900,174305,1762241.0,39248121.0
