GKL(114090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-07-12,22050,22400,21750,21950,429888,1357732.0,61855670.0
2011-07-13,21950,22150,21450,22100,269078,1367010.0,61855670.0
2011-07-14,22000,22100,21700,21700,355326,1342268.0,61855670.0
2011-07-15,21600,22300,21450,22100,508484,1367010.0,61855670.0
2011-07-18,22100,22200,21500,21700,410948,1342268.0,61855670.0
2011-07-19,22200,22700,22050,22050,820814,1363918.0,61855670.0
2011-07-20,22500,23650,22300,23650,1012068,1462887.0,61855670.0
2011-07-21,23450,23500,22650,23000,487344,1422680.0,61855670.0
2011-07-22,23300,23300,22350,23000,367162,1422680.0,61855670.0
2011-07-25,22700,23250,22700,23000,247414,1422680.0,61855670.0
2011-07-26,22800,23200,22500,22850,386301,1413402.0,61855670.0
2011-07-27,23250,23700,22900,23400,358770,1447423.0,61855670.0
2011-07-28,22950,23650,22950,23650,162798,1462887.0,61855670.0
2011-07-29,23650,23700,22600,23350,449021,1444330.0,61855670.0
2011-08-01,23500,23650,23200,23400,258470,1447423.0,61855670.0
2011-08-02,23500,24200,23450,23800,336955,1472165.0,61855670.0
2011-08-03,23550,24050,23450,23550,458788,1456701.0,61855670.0
2011-08-04,23600,23950,23050,23100,240232,1428866.0,61855670.0
2011-08-05,22700,22900,21400,22250,592724,1376289.0,61855670.0
2011-08-08,22350,22750,20500,21850,384323,1351546.0,61855670.0
2011-08-09,21700,21700,19600,21400,824109,1323711.0,61855670.0
2011-08-10,22300,22400,21500,21500,412294,1329897.0,61855670.0
2011-08-11,20350,22150,20350,22150,294955,1370103.0,61855670.0
2011-08-12,22150,23000,22000,22950,654430,1419588.0,61855670.0
2011-08-16,23500,23550,23000,23400,337285,1447423.0,61855670.0
2011-08-17,23300,23700,23100,23600,306336,1459794.0,61855670.0
2011-08-18,23700,24900,23200,24500,649140,1515464.0,61855670.0
2011-08-19,23700,25600,23500,24000,577380,1484536.0,61855670.0
2011-08-22,23800,24450,21500,23000,417863,1422680.0,61855670.0
2011-08-23,23300,23300,20900,21550,1239804,1332990.0,61855670.0
2011-08-24,21550,21800,21200,21800,653261,1348454.0,61855670.0
2011-08-25,22000,22400,20850,21600,439615,1336082.0,61855670.0
2011-08-26,20900,21350,19850,20500,629859,1268041.0,61855670.0
2011-08-29,20900,21400,20400,21200,781464,1311340.0,61855670.0
2011-08-30,21500,23300,21100,22550,1175568,1394845.0,61855670.0
2011-08-31,22550,22800,22050,22300,741383,1379381.0,61855670.0
2011-09-01,22550,22650,21950,22100,678963,1367010.0,61855670.0
2011-09-02,22100,22900,21900,22400,799898,1385567.0,61855670.0
2011-09-05,22300,22950,22300,22350,831787,1382474.0,61855670.0
2011-09-06,22100,22500,21650,22150,586272,1370103.0,61855670.0
2011-09-07,22550,23800,22100,23500,1150305,1453608.0,61855670.0
2011-09-08,23550,23650,23050,23500,320759,1453608.0,61855670.0
2011-09-09,23850,24550,23250,24000,870540,1484536.0,61855670.0
2011-09-14,24400,24400,22850,23050,502462,1425773.0,61855670.0
2011-09-15,23550,24000,22950,23450,531318,1450515.0,61855670.0
2011-09-16,23700,24150,22750,24150,678126,1493814.0,61855670.0
2011-09-19,24000,24450,23600,23900,343912,1478351.0,61855670.0
2011-09-20,23550,24000,23350,23950,258191,1481443.0,61855670.0
2011-09-21,24200,24900,24000,24750,735778,1530928.0,61855670.0
2011-09-22,24200,25000,24100,24250,730470,1500000.0,61855670.0
2011-09-23,23500,24050,22800,23500,614987,1453608.0,61855670.0
2011-09-26,24000,24050,21500,22500,504897,1391753.0,61855670.0
2011-09-27,23350,23400,22700,23100,462884,1428866.0,61855670.0
2011-09-28,23400,23450,21750,22750,870266,1407216.0,61855670.0
2011-09-29,22700,22950,19350,20100,3721324,1243299.0,61855670.0
2011-09-30,21300,21450,20350,20850,3152098,1289691.0,61855670.0
2011-10-04,20100,20200,19600,20000,808578,1237113.0,61855670.0
2011-10-05,20250,20300,17000,17000,2236665,1051546.0,61855670.0
2011-10-06,17650,18100,16450,17500,2335340,1082474.0,61855670.0
2011-10-07,17800,19050,17750,18800,1325000,1162887.0,61855670.0
2011-10-10,18650,19250,18650,19250,761565,1190722.0,61855670.0
2011-10-11,19300,19650,19100,19100,578408,1181443.0,61855670.0
2011-10-12,19200,20450,18750,19650,669906,1215464.0,61855670.0
2011-10-13,19850,20650,19750,20250,533677,1252577.0,61855670.0
2011-10-14,20300,20350,19750,20100,582332,1243299.0,61855670.0
2011-10-17,20100,20300,19250,19350,1274952,1196907.0,61855670.0
2011-10-18,19000,19550,18800,19400,272117,1200000.0,61855670.0
2011-10-19,19550,20000,19200,19800,446640,1224742.0,61855670.0
2011-10-20,20000,20500,19500,19550,606486,1209278.0,61855670.0
2011-10-21,19950,20500,19700,20000,510101,1237113.0,61855670.0
2011-10-24,20500,20550,19900,20100,615677,1243299.0,61855670.0
2011-10-25,20500,21400,20300,20900,1194172,1292784.0,61855670.0
2011-10-26,20900,21300,20350,21100,523578,1305155.0,61855670.0
2011-10-27,21350,21400,20450,20800,563173,1286598.0,61855670.0
2011-10-28,20800,21150,20300,20400,570522,1261856.0,61855670.0
2011-10-31,20800,20800,19750,20000,427588,1237113.0,61855670.0
2011-11-01,19950,20650,19800,20400,368946,1261856.0,61855670.0
2011-11-02,19850,19850,18950,19450,1297103,1203093.0,61855670.0
2011-11-03,19450,19700,18500,18600,1176179,1150515.0,61855670.0
2011-11-04,18900,19050,18500,18650,996136,1153608.0,61855670.0
2011-11-07,18800,18950,18350,18750,517372,1159794.0,61855670.0
2011-11-08,18700,18950,18050,18150,805896,1122680.0,61855670.0
2011-11-09,18350,18700,18150,18350,540331,1135052.0,61855670.0
2011-11-10,17900,19100,17800,18400,1299391,1138144.0,61855670.0
2011-11-11,18800,19700,18450,19700,943459,1218557.0,61855670.0
2011-11-14,19900,20050,19350,19700,743292,1218557.0,61855670.0
2011-11-15,19300,19800,18950,19200,425140,1187629.0,61855670.0
2011-11-16,18950,19300,18200,18500,580453,1144330.0,61855670.0
2011-11-17,18400,18500,17850,18200,606968,1125773.0,61855670.0
2011-11-18,17900,18150,17750,17950,342704,1110309.0,61855670.0
2011-11-21,18100,18350,17850,18250,467223,1128866.0,61855670.0
2011-11-22,18000,18550,17950,18550,347324,1147423.0,61855670.0
2011-11-23,18700,18750,17900,17900,338274,1107216.0,61855670.0
2011-11-24,17650,18350,17550,18200,360531,1125773.0,61855670.0
2011-11-25,18100,18400,17550,17900,363543,1107216.0,61855670.0
2011-11-28,18000,19100,18000,18700,705261,1156701.0,61855670.0
2011-11-29,18900,18950,18350,18450,657229,1141237.0,61855670.0
2011-11-30,18550,18900,18100,18300,554309,1131959.0,61855670.0
2011-12-01,18700,18800,18150,18250,619451,1128866.0,61855670.0
2011-12-02,18450,18450,18200,18300,275574,1131959.0,61855670.0
2011-12-05,18400,18700,18300,18700,269229,1156701.0,61855670.0
2011-12-06,18750,18750,18300,18450,232493,1141237.0,61855670.0
2011-12-07,18550,18900,18550,18800,393135,1162887.0,61855670.0
2011-12-08,18850,18950,18500,18500,249770,1144330.0,61855670.0
2011-12-09,18300,19000,18250,18650,440346,1153608.0,61855670.0
2011-12-12,18850,19250,18800,19000,574469,1175258.0,61855670.0
2011-12-13,19000,19250,18850,19000,477912,1175258.0,61855670.0
2011-12-14,19000,19150,18650,19000,274197,1175258.0,61855670.0
2011-12-15,18900,18900,18200,18250,383232,1128866.0,61855670.0
2011-12-16,18300,18450,17100,17300,1595051,1070103.0,61855670.0
2011-12-19,17500,17500,16000,16900,845522,1045361.0,61855670.0
2011-12-20,16950,17500,16750,17500,463710,1082474.0,61855670.0
2011-12-21,17700,18000,17550,17650,404804,1091753.0,61855670.0
2011-12-22,17650,17700,17300,17650,237934,1091753.0,61855670.0
2011-12-23,17750,18100,17700,18100,358176,1119588.0,61855670.0
2011-12-26,18200,18250,18000,18200,220833,1125773.0,61855670.0
2011-12-27,18200,18300,17750,18050,296447,1116495.0,61855670.0
2011-12-28,17600,17700,16450,17000,813695,1051546.0,61855670.0
2011-12-29,17000,18350,16550,18200,1248432,1125773.0,61855670.0
2012-01-02,18550,19300,18400,18400,662742,1138144.0,61855670.0
2012-01-03,18300,18500,18000,18050,429635,1116495.0,61855670.0
2012-01-04,18150,18550,18050,18400,434817,1138144.0,61855670.0
2012-01-05,18500,18550,18050,18100,211033,1119588.0,61855670.0
2012-01-06,18150,18300,17700,18000,289972,1113402.0,61855670.0
2012-01-09,17800,17850,17500,17600,235159,1088660.0,61855670.0
2012-01-10,17450,17750,17150,17200,671359,1063918.0,61855670.0
2012-01-11,17350,17750,17100,17750,682905,1097938.0,61855670.0
2012-01-12,17800,17900,17550,17900,420084,1107216.0,61855670.0
2012-01-13,17950,18000,17500,17500,398564,1082474.0,61855670.0
2012-01-16,17550,18000,17400,17750,651284,1097938.0,61855670.0
2012-01-17,17900,18100,17700,17900,881830,1107216.0,61855670.0
2012-01-18,18200,18700,18050,18500,893458,1144330.0,61855670.0
2012-01-19,18750,18900,18450,18650,501778,1153608.0,61855670.0
2012-01-20,18800,19000,18700,18950,555051,1172165.0,61855670.0
2012-01-25,19050,19550,18750,19400,769614,1200000.0,61855670.0
2012-01-26,19450,19500,19150,19200,344349,1187629.0,61855670.0
2012-01-27,19350,19450,18850,19400,393186,1200000.0,61855670.0
2012-01-30,19350,19900,19350,19600,671221,1212371.0,61855670.0
2012-01-31,19500,19900,19500,19900,305436,1230928.0,61855670.0
2012-02-01,19950,20000,19050,19350,371558,1196907.0,61855670.0
2012-02-02,19550,19600,18950,19200,541832,1187629.0,61855670.0
2012-02-03,19000,19400,19000,19250,231921,1190722.0,61855670.0
2012-02-06,19400,19450,19150,19350,151851,1196907.0,61855670.0
2012-02-07,19500,19900,19250,19700,210381,1218557.0,61855670.0
2012-02-08,19700,19800,19050,19350,425017,1196907.0,61855670.0
2012-02-09,19350,19500,18500,18650,503831,1153608.0,61855670.0
2012-02-10,18700,19100,18700,18850,227061,1165979.0,61855670.0
2012-02-13,19250,19600,18950,19200,338503,1187629.0,61855670.0
2012-02-14,19300,19650,19050,19500,199605,1206186.0,61855670.0
2012-02-15,19700,20600,19550,20550,900933,1271134.0,61855670.0
2012-02-16,20500,21150,20350,20450,530423,1264948.0,61855670.0
2012-02-17,20950,20950,20300,20600,239171,1274227.0,61855670.0
2012-02-20,20800,20900,20400,20650,138242,1277320.0,61855670.0
2012-02-21,20650,21150,20200,20600,310147,1274227.0,61855670.0
2012-02-22,20600,20800,20200,20750,168534,1283505.0,61855670.0
2012-02-23,20900,20900,20150,20600,213641,1274227.0,61855670.0
2012-02-24,20700,20700,20100,20350,195724,1258763.0,61855670.0
2012-02-27,20450,20450,19850,19950,197081,1234021.0,61855670.0
2012-02-28,20000,20200,18950,19150,587506,1184536.0,61855670.0
2012-02-29,19350,19350,18500,18750,930532,1159794.0,61855670.0
2012-03-02,18800,19900,18600,19900,799261,1230928.0,61855670.0
2012-03-05,20000,20300,19700,20150,441663,1246392.0,61855670.0
2012-03-06,20200,20250,19700,19950,289616,1234021.0,61855670.0
2012-03-07,19700,20500,19650,20250,296121,1252577.0,61855670.0
2012-03-08,20500,20500,19950,20250,158392,1252577.0,61855670.0
2012-03-09,20250,20250,19600,19800,204874,1224742.0,61855670.0
2012-03-12,20100,20300,19600,19600,207475,1212371.0,61855670.0
2012-03-13,19800,20100,19600,19850,164984,1227835.0,61855670.0
2012-03-14,19850,20100,19650,19750,231595,1221649.0,61855670.0
2012-03-15,19800,20050,19350,19900,361185,1230928.0,61855670.0
2012-03-16,19700,20000,19350,19650,142239,1215464.0,61855670.0
2012-03-19,19700,20200,19650,19650,201714,1215464.0,61855670.0
2012-03-20,20050,20700,19900,20700,567407,1280412.0,61855670.0
2012-03-21,21000,21600,20600,21400,1188313,1323711.0,61855670.0
2012-03-22,21550,21600,21000,21400,424707,1323711.0,61855670.0
2012-03-23,21300,21350,20550,20700,243073,1280412.0,61855670.0
2012-03-26,20800,20900,20400,20650,133982,1277320.0,61855670.0
2012-03-27,20800,21050,20450,20750,132114,1283505.0,61855670.0
2012-03-28,20950,21400,20900,21200,146482,1311340.0,61855670.0
2012-03-29,21300,22000,21250,21850,607859,1351546.0,61855670.0
2012-03-30,22050,22100,21500,21850,441431,1351546.0,61855670.0
2012-04-02,21950,22050,21450,21650,241447,1339175.0,61855670.0
2012-04-03,21550,21750,20750,21350,314161,1320619.0,61855670.0
2012-04-04,21400,21400,20450,20900,221336,1292784.0,61855670.0
2012-04-05,20700,21350,20500,21100,120763,1305155.0,61855670.0
2012-04-06,21150,21350,20750,21050,179918,1302062.0,61855670.0
2012-04-09,21050,21100,20550,20750,66513,1283505.0,61855670.0
2012-04-10,20750,21550,20750,21400,297262,1323711.0,61855670.0
2012-04-12,21700,22000,21500,21800,491187,1348454.0,61855670.0
2012-04-13,22050,22300,21850,22000,385791,1360825.0,61855670.0
2012-04-16,22250,23000,22050,22950,940695,1419588.0,61855670.0
2012-04-17,22800,22850,22050,22400,305625,1385567.0,61855670.0
2012-04-18,22650,22700,22000,22000,133942,1360825.0,61855670.0
2012-04-19,22300,22850,22200,22850,330495,1413402.0,61855670.0
2012-04-20,22600,22850,22300,22550,76543,1394845.0,61855670.0
2012-04-23,22950,22950,22350,22500,187243,1391753.0,61855670.0
2012-04-24,22400,22500,21800,21950,170699,1357732.0,61855670.0
2012-04-25,22050,23100,22000,22850,226517,1413402.0,61855670.0
2012-04-26,22900,24100,22900,24100,511689,1490722.0,61855670.0
2012-04-27,24000,24400,23500,23600,340473,1459794.0,61855670.0
2012-04-30,23900,24000,23050,23750,290534,1469072.0,61855670.0
2012-05-02,23600,23750,22950,23200,257700,1435052.0,61855670.0
2012-05-03,23350,23700,23150,23550,209060,1456701.0,61855670.0
2012-05-04,23500,24050,23350,23600,431490,1459794.0,61855670.0
2012-05-07,23400,23550,22250,23000,616100,1422680.0,61855670.0
2012-05-08,23550,24100,23200,23550,361381,1456701.0,61855670.0
2012-05-09,23500,24150,23350,23600,570098,1459794.0,61855670.0
2012-05-10,24000,24250,23500,23850,274783,1475258.0,61855670.0
2012-05-11,23650,23850,22900,23350,185425,1444330.0,61855670.0
2012-05-14,23150,23750,22600,23750,156692,1469072.0,61855670.0
2012-05-15,23500,23750,22650,23150,186509,1431959.0,61855670.0
2012-05-16,23200,23200,22400,22900,103369,1416495.0,61855670.0
2012-05-17,23000,23000,21500,21700,490465,1342268.0,61855670.0
2012-05-18,21450,21550,20850,21050,270833,1302062.0,61855670.0
2012-05-21,21900,22050,21350,21900,207740,1354639.0,61855670.0
2012-05-22,22350,23300,22350,23300,320167,1441237.0,61855670.0
2012-05-23,23200,23300,22800,23100,234441,1428866.0,61855670.0
2012-05-24,22750,23400,22750,23100,209025,1428866.0,61855670.0
2012-05-25,23600,23700,22850,22900,220330,1416495.0,61855670.0
2012-05-29,22850,23100,22300,22300,179666,1379381.0,61855670.0
2012-05-30,22200,22950,22050,22900,86004,1416495.0,61855670.0
2012-05-31,22400,23050,22400,22800,129131,1410309.0,61855670.0
2012-06-01,23000,23250,22600,22600,130753,1397938.0,61855670.0
2012-06-04,21900,22600,21550,21850,126151,1351546.0,61855670.0
2012-06-05,22300,22300,21400,22050,121734,1363918.0,61855670.0
2012-06-07,22000,23250,21900,22350,264630,1382474.0,61855670.0
2012-06-08,22450,22500,21400,21700,292182,1342268.0,61855670.0
2012-06-11,21800,21900,21200,21450,248445,1326804.0,61855670.0
2012-06-12,21200,21500,21050,21150,211803,1308247.0,61855670.0
2012-06-13,21350,21350,20400,20550,509497,1271134.0,61855670.0
2012-06-14,20900,21050,20650,20900,298494,1292784.0,61855670.0
2012-06-15,20950,21450,20900,20900,310317,1292784.0,61855670.0
2012-06-18,21200,21550,21050,21500,149257,1329897.0,61855670.0
2012-06-19,21450,21950,21300,21950,165430,1357732.0,61855670.0
2012-06-20,21950,22000,21700,21700,79153,1342268.0,61855670.0
2012-06-21,21900,22350,21650,21650,227858,1339175.0,61855670.0
2012-06-22,21300,21650,21300,21400,257837,1323711.0,61855670.0
2012-06-25,21800,21850,21350,21400,261399,1323711.0,61855670.0
2012-06-26,21600,22550,21400,22150,414249,1370103.0,61855670.0
2012-06-27,22500,23250,22350,22950,664948,1419588.0,61855670.0
2012-06-28,22750,23200,22350,22750,262408,1407216.0,61855670.0
2012-06-29,23250,23700,22900,23600,340176,1459794.0,61855670.0
2012-07-02,23200,23300,22900,22950,344270,1419588.0,61855670.0
2012-07-03,22900,23200,22700,22850,206216,1413402.0,61855670.0
2012-07-04,22800,23050,22450,22700,306344,1404124.0,61855670.0
2012-07-05,22850,23200,22650,22950,266272,1419588.0,61855670.0
2012-07-06,23000,23050,22250,22650,147500,1401031.0,61855670.0
2012-07-09,22650,23550,22350,23350,306358,1444330.0,61855670.0
2012-07-10,23600,23750,23000,23150,218166,1431959.0,61855670.0
2012-07-11,23200,24050,23200,23950,331854,1481443.0,61855670.0
2012-07-12,23700,23950,23100,23200,394558,1435052.0,61855670.0
2012-07-13,23400,23850,22600,23500,658928,1453608.0,61855670.0
2012-07-16,23850,24350,23050,23100,398462,1428866.0,61855670.0
2012-07-17,23250,23450,22850,23100,192000,1428866.0,61855670.0
2012-07-18,23400,24350,23200,24300,970727,1503093.0,61855670.0
2012-07-19,24300,25550,24300,25400,643971,1571134.0,61855670.0
2012-07-20,25600,25600,24800,24900,351735,1540206.0,61855670.0
2012-07-23,24550,25300,24250,24400,391421,1509278.0,61855670.0
2012-07-24,24250,24500,22800,23800,959323,1472165.0,61855670.0
2012-07-25,23500,24950,23100,24300,395465,1503093.0,61855670.0
2012-07-26,24800,26050,24600,25900,640258,1602062.0,61855670.0
2012-07-27,25900,26200,25050,25050,426239,1549485.0,61855670.0
2012-07-30,25150,25150,24000,24150,463033,1493814.0,61855670.0
2012-07-31,24450,25000,24150,24250,409584,1500000.0,61855670.0
2012-08-01,24400,25000,24200,24600,342124,1521649.0,61855670.0
2012-08-02,24500,24800,23450,23450,386790,1450515.0,61855670.0
2012-08-03,23000,23950,23000,23650,247106,1462887.0,61855670.0
2012-08-06,23700,24000,22950,23500,651425,1453608.0,61855670.0
2012-08-07,23550,24650,23550,24650,344932,1524742.0,61855670.0
2012-08-08,24450,24850,24050,24200,267201,1496907.0,61855670.0
2012-08-09,24200,24300,23350,23350,650241,1444330.0,61855670.0
2012-08-10,23400,23700,23250,23650,299570,1462887.0,61855670.0
2012-08-13,23700,23700,23300,23450,187141,1450515.0,61855670.0
2012-08-14,23550,23600,23250,23300,200706,1441237.0,61855670.0
2012-08-16,23450,24250,23300,24050,545435,1487629.0,61855670.0
2012-08-17,24300,24950,24000,24300,523698,1503093.0,61855670.0
2012-08-20,24600,26100,24400,26100,402579,1614433.0,61855670.0
2012-08-21,26200,26300,25550,25700,404171,1589691.0,61855670.0
2012-08-22,25800,27300,25750,27200,603244,1682474.0,61855670.0
2012-08-23,27200,27200,26650,26950,435285,1667010.0,61855670.0
2012-08-24,26800,27900,26550,26850,564971,1660825.0,61855670.0
2012-08-27,27050,27700,26950,27550,165404,1704124.0,61855670.0
2012-08-28,27550,28050,27100,27450,273725,1697938.0,61855670.0
2012-08-29,27500,27500,26300,26650,591026,1648454.0,61855670.0
2012-08-30,26650,27350,26350,27200,446481,1682474.0,61855670.0
2012-08-31,27200,29550,27200,28850,1023093,1784536.0,61855670.0
2012-09-03,28500,29200,27750,28100,734086,1738144.0,61855670.0
2012-09-04,27900,28400,27600,27900,282502,1725773.0,61855670.0
2012-09-05,28150,28200,26850,27500,350835,1701031.0,61855670.0
2012-09-06,27900,28150,27450,28000,256711,1731959.0,61855670.0
2012-09-07,28250,28400,27600,28000,320277,1731959.0,61855670.0
2012-09-10,27700,28700,27700,28500,193716,1762887.0,61855670.0
2012-09-11,28500,29200,28150,28550,315330,1765979.0,61855670.0
2012-09-12,28900,29550,28800,29200,394157,1806186.0,61855670.0
2012-09-13,29550,29600,28800,29400,132721,1818557.0,61855670.0
2012-09-14,29300,29450,28000,28100,519760,1738144.0,61855670.0
2012-09-17,28100,29550,27800,29300,361065,1812371.0,61855670.0
2012-09-18,29600,30200,28900,29000,480971,1793814.0,61855670.0
2012-09-19,29150,29750,29100,29600,319356,1830928.0,61855670.0
2012-09-20,29900,31100,29850,30800,556562,1905155.0,61855670.0
2012-09-21,30500,30900,30000,30650,751964,1895876.0,61855670.0
2012-09-24,30900,31900,30800,31150,595132,1926804.0,61855670.0
2012-09-25,31600,31600,29450,29650,524976,1834021.0,61855670.0
2012-09-26,29350,30050,29350,29800,165506,1843299.0,61855670.0
2012-09-27,29450,30500,28500,30500,378491,1886598.0,61855670.0
2012-09-28,30500,30550,29200,29350,429193,1815464.0,61855670.0
2012-10-02,29600,30700,29600,30400,251900,1880412.0,61855670.0
2012-10-04,31000,31100,29850,30650,372752,1895876.0,61855670.0
2012-10-05,30900,30900,29850,30250,380092,1871134.0,61855670.0
2012-10-08,29700,30450,29200,30450,965793,1883505.0,61855670.0
2012-10-09,30500,30500,29450,29800,396799,1843299.0,61855670.0
2012-10-10,29650,29800,28400,28950,480993,1790722.0,61855670.0
2012-10-11,28550,29050,27900,28350,769851,1753608.0,61855670.0
2012-10-12,28600,30050,28400,29850,896367,1846392.0,61855670.0
2012-10-15,30150,30650,29650,29650,789283,1834021.0,61855670.0
2012-10-16,29250,30050,27900,29400,994472,1818557.0,61855670.0
2012-10-17,29400,29850,28150,28450,602031,1759794.0,61855670.0
2012-10-18,28500,28850,26650,26900,700669,1663918.0,61855670.0
2012-10-19,26900,28150,26200,28150,659501,1741237.0,61855670.0
2012-10-22,27400,29950,27300,29600,765181,1830928.0,61855670.0
2012-10-23,29350,29750,28900,29300,478302,1812371.0,61855670.0
2012-10-24,29300,30000,28700,29400,231540,1818557.0,61855670.0
2012-10-25,29300,29650,28100,28250,402369,1747423.0,61855670.0
2012-10-26,28400,29500,27900,29350,538211,1815464.0,61855670.0
2012-10-29,29600,30450,29500,30450,786996,1883505.0,61855670.0
2012-10-30,30250,30650,29650,30650,567611,1895876.0,61855670.0
2012-10-31,30700,30800,29850,30700,196439,1898969.0,61855670.0
2012-11-01,30500,31650,29700,30400,450643,1880412.0,61855670.0
2012-11-02,31100,31950,30400,31450,401573,1945361.0,61855670.0
2012-11-05,31600,32500,31500,32500,282010,2010309.0,61855670.0
2012-11-06,32600,32600,30900,31000,640838,1917526.0,61855670.0
2012-11-07,31000,31300,30100,30500,463162,1886598.0,61855670.0
2012-11-08,30450,31500,30150,31400,345905,1942268.0,61855670.0
2012-11-09,31200,31750,31000,31400,250745,1942268.0,61855670.0
2012-11-12,31200,32300,31100,32200,207693,1991753.0,61855670.0
2012-11-13,32200,32400,31550,32000,161584,1979381.0,61855670.0
2012-11-14,31650,32000,30650,31550,350088,1951546.0,61855670.0
2012-11-15,30950,31950,30550,31950,301772,1976289.0,61855670.0
2012-11-16,32100,32150,31000,31050,344198,1920619.0,61855670.0
2012-11-19,31100,32300,30950,31850,289441,1970103.0,61855670.0
2012-11-20,32350,32400,31300,31500,219148,1948454.0,61855670.0
2012-11-21,31600,32350,30900,31100,278543,1923711.0,61855670.0
2012-11-22,31100,31400,30100,30900,281980,1911340.0,61855670.0
2012-11-23,31250,31250,30150,30850,262063,1908247.0,61855670.0
2012-11-26,30500,31650,30500,31100,299390,1923711.0,61855670.0
2012-11-27,31200,31700,29600,29900,328836,1849485.0,61855670.0
2012-11-28,29900,30200,28750,30100,348555,1861856.0,61855670.0
2012-11-29,30500,30950,29650,30050,436866,1858763.0,61855670.0
2012-11-30,29950,31150,29900,30950,329136,1914433.0,61855670.0
2012-12-03,31150,32300,30850,32250,397914,1994845.0,61855670.0
2012-12-04,32450,32750,31850,32350,219335,2001031.0,61855670.0
2012-12-05,32650,32650,31100,31150,215292,1926804.0,61855670.0
2012-12-06,31250,31500,29350,29700,496233,1837113.0,61855670.0
2012-12-07,29300,30000,28300,29100,384406,1800000.0,61855670.0
2012-12-10,29350,30150,28950,29950,197443,1852577.0,61855670.0
2012-12-11,29550,30000,27850,28250,466092,1747423.0,61855670.0
2012-12-12,28300,28800,27900,28500,279253,1762887.0,61855670.0
2012-12-13,28650,29700,28600,29200,285233,1806186.0,61855670.0
2012-12-14,28950,29400,28450,29000,356085,1793814.0,61855670.0
2012-12-17,29050,29700,28650,29700,265570,1837113.0,61855670.0
2012-12-18,29700,29700,28550,29600,420982,1830928.0,61855670.0
2012-12-20,29600,29850,28200,28400,617334,1756701.0,61855670.0
2012-12-21,28400,29300,28150,29000,292437,1793814.0,61855670.0
2012-12-24,28800,29900,28800,29850,146255,1846392.0,61855670.0
2012-12-26,29950,30200,29700,29800,393704,1843299.0,61855670.0
2012-12-27,29500,29500,28900,29300,130979,1812371.0,61855670.0
2012-12-28,29200,29450,28650,28650,208086,1772165.0,61855670.0
2013-01-02,28850,29350,28850,29250,141164,1809278.0,61855670.0
2013-01-03,29050,29500,28500,28550,390886,1765979.0,61855670.0
2013-01-04,28850,29800,28350,29700,334987,1837113.0,61855670.0
2013-01-07,29900,30500,29600,30300,307209,1874227.0,61855670.0
2013-01-08,30200,30400,29650,29900,274207,1849485.0,61855670.0
2013-01-09,30300,31050,30150,30200,304719,1868041.0,61855670.0
2013-01-10,30700,31300,30150,31300,328475,1936082.0,61855670.0
2013-01-11,31600,31850,30950,31450,241700,1945361.0,61855670.0
2013-01-14,32000,32100,31600,32100,337800,1985567.0,61855670.0
2013-01-15,31750,31950,30300,31000,304913,1917526.0,61855670.0
2013-01-16,30750,31350,29850,30100,389441,1861856.0,61855670.0
2013-01-17,30200,30650,29800,30350,200903,1877320.0,61855670.0
2013-01-18,30400,31100,30250,31000,190906,1917526.0,61855670.0
2013-01-21,30850,30850,29550,29550,433129,1827835.0,61855670.0
2013-01-22,29550,30000,29400,29500,208872,1824742.0,61855670.0
2013-01-23,29750,30550,29700,30400,360053,1880412.0,61855670.0
2013-01-24,30000,30250,29500,29500,176762,1824742.0,61855670.0
2013-01-25,29750,30200,29550,29650,246666,1834021.0,61855670.0
2013-01-28,29850,30150,29200,29700,200909,1837113.0,61855670.0
2013-01-29,29450,30000,29350,29900,123220,1849485.0,61855670.0
2013-01-30,29750,30400,29700,30100,143452,1861856.0,61855670.0
2013-01-31,30400,30850,30200,30750,304869,1902062.0,61855670.0
2013-02-01,31100,31100,30600,30800,174972,1905155.0,61855670.0
2013-02-04,30900,31000,29950,30250,184658,1871134.0,61855670.0
2013-02-05,30000,30800,30000,30150,224184,1864948.0,61855670.0
2013-02-06,30300,30900,30100,30500,254642,1886598.0,61855670.0
2013-02-07,30650,30650,28800,28850,460646,1784536.0,61855670.0
2013-02-08,28850,29450,28550,28550,293359,1765979.0,61855670.0
2013-02-12,29000,29100,28050,28250,157910,1747423.0,61855670.0
2013-02-13,28100,28800,27350,27500,511599,1701031.0,61855670.0
2013-02-14,27850,28550,27800,28500,484762,1762887.0,61855670.0
2013-02-15,28650,28900,28400,28800,294354,1781443.0,61855670.0
2013-02-18,28600,28900,28500,28550,160306,1765979.0,61855670.0
2013-02-19,28500,28800,27400,27800,789700,1719588.0,61855670.0
2013-02-20,27900,27900,27100,27300,708717,1688660.0,61855670.0
2013-02-21,27300,27500,26900,27350,417405,1691753.0,61855670.0
2013-02-22,27500,28300,27350,28300,398674,1750515.0,61855670.0
2013-02-25,28300,28400,27200,27250,489407,1685567.0,61855670.0
2013-02-26,27450,27700,27200,27350,320913,1691753.0,61855670.0
2013-02-27,27550,27800,27000,27700,490773,1713402.0,61855670.0
2013-02-28,28000,28200,27750,27750,425866,1716495.0,61855670.0
2013-03-04,28100,28200,27900,27950,387733,1728866.0,61855670.0
2013-03-05,28000,29100,27900,29100,561931,1800000.0,61855670.0
