동부건설(005960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-01-10,485562,488736,469694,480274,41872,494641.0,21790345.0
2008-01-11,478156,480273,461231,461232,16780,475030.0,21790345.0
2008-01-14,452769,453827,397759,407281,201405,419464.0,21790345.0
2008-01-15,412568,418915,377659,412570,121830,424912.0,21790345.0
2008-01-16,406222,409396,379775,380834,149886,392226.0,21790345.0
2008-01-17,384006,398817,370254,375545,125382,386779.0,21790345.0
2008-01-18,363908,370255,352271,368140,215339,379152.0,21790345.0
2008-01-21,362849,374486,336402,342751,201557,353004.0,21790345.0
2008-01-22,318418,326881,291971,308899,491328,318139.0,21790345.0
2008-01-23,321592,323708,299377,302552,300040,311602.0,21790345.0
2008-01-24,312070,334286,312070,332172,273855,342108.0,21790345.0
2008-01-25,337461,359675,334286,359677,181574,370436.0,21790345.0
2008-01-28,348038,353327,320533,334288,411759,344287.0,21790345.0
2008-01-29,342749,345923,322649,340635,127016,350825.0,21790345.0
2008-01-30,344865,355444,327939,337461,149080,347556.0,21790345.0
2008-01-31,332171,385065,330055,378718,264405,390047.0,21790345.0
2008-02-01,376602,380833,358618,363908,78448,374794.0,21790345.0
2008-02-04,368139,382949,360734,378718,107306,390047.0,21790345.0
2008-02-05,372370,373427,355443,367082,192691,378062.0,21790345.0
2008-02-11,349096,355443,340633,355445,58561,366078.0,21790345.0
2008-02-12,355444,359675,344865,350156,72268,360630.0,21790345.0
2008-02-13,351212,359675,341692,348040,61600,358451.0,21790345.0
2008-02-14,353327,364964,353327,360735,94900,371525.0,21790345.0
2008-02-15,351212,361792,348039,361792,41916,372615.0,21790345.0
2008-02-18,358618,373428,354386,361792,98258,372615.0,21790345.0
2008-02-19,361791,377658,361791,373429,66147,384600.0,21790345.0
2008-02-20,370255,406222,368139,380834,167554,392226.0,21790345.0
2008-02-21,393528,394586,380834,380834,79632,392226.0,21790345.0
2008-02-22,374486,376602,361792,372371,50930,383510.0,21790345.0
2008-02-25,374486,405164,368139,388239,140276,399853.0,21790345.0
2008-02-26,389295,410452,378717,399876,172840,411838.0,21790345.0
2008-02-27,400933,404105,388237,401992,52182,414017.0,21790345.0
2008-02-28,397759,406222,393527,398818,66993,410748.0,21790345.0
2008-02-29,393527,414684,391411,412570,57112,424912.0,21790345.0
2008-03-03,391412,405165,391412,400934,56040,412927.0,21790345.0
2008-03-04,408338,408338,388238,389297,55418,400942.0,21790345.0
2008-03-05,386121,396701,380832,391413,35210,403121.0,21790345.0
2008-03-06,390355,398817,382949,398818,63247,410748.0,21790345.0
2008-03-07,391411,391411,375543,377660,55254,388958.0,21790345.0
2008-03-10,368139,369196,340634,345924,104278,356272.0,21790345.0
2008-03-11,339576,358617,337460,353329,46062,363899.0,21790345.0
2008-03-12,362849,364965,354386,357561,50022,368257.0,21790345.0
2008-03-13,350154,356502,343807,344866,38035,355183.0,21790345.0
2008-03-14,344865,344865,323708,331114,73610,341019.0,21790345.0
2008-03-17,324765,331113,306782,314188,50260,323587.0,21790345.0
2008-03-18,312071,327940,312071,317362,19520,326855.0,21790345.0
2008-03-19,326881,330055,317361,317362,42311,326855.0,21790345.0
2008-03-20,306783,333230,306783,330056,32121,339929.0,21790345.0
2008-03-21,334286,343807,327939,340635,47073,350825.0,21790345.0
2008-03-24,338518,342749,333229,337461,68851,347556.0,21790345.0
2008-03-25,339577,346981,339577,343809,46514,354093.0,21790345.0
2008-03-26,343808,355444,336402,343809,65978,354093.0,21790345.0
2008-03-27,343808,344865,330055,333230,83524,343198.0,21790345.0
2008-03-28,334286,339576,327939,336403,116308,346466.0,21790345.0
2008-03-31,346980,349096,334286,336403,195707,346466.0,21790345.0
2008-04-01,339576,354386,336402,340635,179770,350825.0,21790345.0
2008-04-02,349096,349096,335344,336403,134186,346466.0,21790345.0
2008-04-03,337460,344864,334286,338519,199359,348646.0,21790345.0
2008-04-04,339576,349096,331113,346982,127977,357362.0,21790345.0
2008-04-07,349096,358617,341692,355445,135729,366078.0,21790345.0
2008-04-08,350155,368140,344866,358619,164769,369346.0,21790345.0
2008-04-10,362849,368139,352271,368140,127612,379152.0,21790345.0
2008-04-11,368139,368139,357559,366024,154905,376973.0,21790345.0
2008-04-14,356502,357559,346980,346982,63175,357362.0,21790345.0
2008-04-15,343808,354387,343808,354387,60863,364988.0,21790345.0
2008-04-16,353328,359675,351212,359677,138106,370436.0,21790345.0
2008-04-17,363908,363908,352271,361792,63060,372615.0,21790345.0
2008-04-18,363907,363907,353328,357561,72778,368257.0,21790345.0
2008-04-21,367081,367081,354387,356503,79608,367167.0,21790345.0
2008-04-22,356502,361792,348040,350156,98209,360630.0,21790345.0
2008-04-23,350155,385064,350155,381892,185173,393316.0,21790345.0
2008-04-24,387181,403049,380834,387181,164077,398763.0,21790345.0
2008-04-25,382949,408337,382949,398818,153413,410748.0,21790345.0
2008-04-28,399874,401990,386121,397760,69213,409658.0,21790345.0
2008-04-29,401989,408336,388237,393529,135813,405300.0,21790345.0
2008-04-30,393528,404106,381891,389297,180130,400942.0,21790345.0
2008-05-02,395643,396701,385064,386123,87116,397674.0,21790345.0
2008-05-06,386122,389296,373428,374487,98055,385689.0,21790345.0
2008-05-07,377658,401990,376601,397760,160377,409658.0,21790345.0
2008-05-08,393527,410453,386121,410455,199434,422733.0,21790345.0
2008-05-09,418916,434784,408337,425265,228830,437986.0,21790345.0
2008-05-13,424206,432669,412569,429496,130112,442344.0,21790345.0
2008-05-14,424206,434784,424206,431612,94057,444523.0,21790345.0
2008-05-15,440073,440073,418915,426323,112484,439075.0,21790345.0
2008-05-16,435843,461231,433727,440075,244126,453239.0,21790345.0
2008-05-19,431611,449593,423148,428438,140666,441254.0,21790345.0
2008-05-20,429496,446422,421033,446422,137262,459776.0,21790345.0
2008-05-21,437959,453827,437959,448538,97759,461955.0,21790345.0
2008-05-22,447478,465462,441131,463348,161087,477209.0,21790345.0
2008-05-23,465462,465462,452768,458059,73991,471761.0,21790345.0
2008-05-26,448536,452768,423148,434786,98380,447792.0,21790345.0
2008-05-27,429496,437959,424206,433728,43924,446702.0,21790345.0
2008-05-28,430553,451711,408337,433728,132176,446702.0,21790345.0
2008-05-29,433727,476041,416800,476043,267515,490283.0,21790345.0
2008-05-30,486620,488736,465462,469695,171774,483746.0,21790345.0
2008-06-02,457000,471810,455943,458059,40365,471761.0,21790345.0
2008-06-03,449594,486621,445363,486621,74432,501178.0,21790345.0
2008-06-04,486621,486621,464406,464406,31131,478298.0,21790345.0
2008-06-05,463346,482389,456999,459117,35547,472850.0,21790345.0
2008-06-09,436899,469693,436899,463348,82708,477209.0,21790345.0
2008-06-10,468636,468636,450652,457001,31764,470671.0,21790345.0
2008-06-11,456999,462289,443246,452769,30029,466313.0,21790345.0
2008-06-12,447478,452768,437958,439017,20981,452150.0,21790345.0
2008-06-13,436900,465462,436900,451712,83796,465224.0,21790345.0
2008-06-16,452768,464406,433727,433728,49762,446702.0,21790345.0
2008-06-17,433726,437958,418915,432670,84778,445613.0,21790345.0
2008-06-18,429496,429496,409396,425265,47116,437986.0,21790345.0
2008-06-19,414684,425264,414684,418917,31867,431449.0,21790345.0
2008-06-20,423148,429495,405164,418917,46415,431449.0,21790345.0
2008-06-23,404106,425264,404106,423149,56270,435807.0,21790345.0
2008-06-24,417859,432669,417859,429496,83605,442344.0,21790345.0
2008-06-25,423148,431611,419974,430554,34641,443434.0,21790345.0
2008-06-26,426321,459115,423148,441133,56821,454329.0,21790345.0
2008-06-27,440074,440074,426321,439017,20231,452150.0,21790345.0
2008-06-30,439016,439016,421033,423149,109197,435807.0,21790345.0
2008-07-01,423148,427380,410453,410455,54906,422733.0,21790345.0
2008-07-02,421033,430553,410453,418917,297860,431449.0,21790345.0
2008-07-03,414684,423148,397758,397760,229011,409658.0,21790345.0
2008-07-04,397759,400933,369197,380834,31023,392226.0,21790345.0
2008-07-07,368139,380833,327939,331114,113727,341019.0,21790345.0
2008-07-08,331114,331114,282452,319477,135315,329034.0,21790345.0
2008-07-09,321592,330055,291971,296204,123161,305065.0,21790345.0
2008-07-10,285624,308898,285624,304667,142625,313781.0,21790345.0
2008-07-11,306783,320534,296203,317362,98236,326855.0,21790345.0
2008-07-14,309955,327939,309955,316304,54652,325766.0,21790345.0
2008-07-15,309955,316302,289855,289857,85445,298528.0,21790345.0
2008-07-16,295146,304667,270814,282452,95375,290901.0,21790345.0
2008-07-17,293029,301492,288798,301494,53590,310512.0,21790345.0
2008-07-18,303608,312071,281392,294089,53730,302886.0,21790345.0
2008-07-21,296203,322650,296203,321593,49606,331213.0,21790345.0
2008-07-22,321593,325824,307840,323709,32920,333392.0,21790345.0
2008-07-23,332170,368139,332170,349098,168491,359541.0,21790345.0
2008-07-24,349096,389296,335345,370255,312739,381331.0,21790345.0
2008-07-25,359674,359674,346980,346982,89588,357362.0,21790345.0
2008-07-28,350156,354387,330056,330056,123727,339929.0,21790345.0
2008-07-29,320533,326881,304666,320535,95086,330124.0,21790345.0
2008-07-30,326880,346980,321592,346982,145788,357362.0,21790345.0
2008-07-31,340633,343808,322649,326883,96710,336661.0,21790345.0
2008-08-01,320533,330055,309955,316304,54149,325766.0,21790345.0
2008-08-04,316302,316302,296202,296204,58840,305065.0,21790345.0
2008-08-05,291970,304666,291970,303609,43948,312691.0,21790345.0
2008-08-06,307839,315244,300435,301494,125092,310512.0,21790345.0
2008-08-07,302551,304666,288798,291973,77846,300707.0,21790345.0
2008-08-08,286682,294087,284567,287741,108373,296349.0,21790345.0
2008-08-11,295145,301492,291971,296204,70515,305065.0,21790345.0
2008-08-12,298318,298318,289855,289857,31140,298528.0,21790345.0
2008-08-13,289856,294087,288799,288799,46271,297438.0,21790345.0
2008-08-14,284567,294087,284567,286683,87606,295259.0,21790345.0
2008-08-18,293030,294087,282451,282452,138332,290901.0,21790345.0
2008-08-19,275046,284567,272930,284568,29036,293080.0,21790345.0
2008-08-20,282451,284567,275046,280336,38909,288722.0,21790345.0
2008-08-21,280335,281392,259177,259179,111030,266932.0,21790345.0
2008-08-22,258119,258119,241194,246484,105826,253858.0,21790345.0
2008-08-25,247541,251773,239077,241195,59557,248410.0,21790345.0
2008-08-26,232730,238020,226383,226385,58236,233157.0,21790345.0
2008-08-27,222151,230614,220036,226385,69894,233157.0,21790345.0
2008-08-28,228499,241194,227441,228500,98513,235336.0,21790345.0
2008-08-29,233788,234846,226383,228500,55690,235336.0,21790345.0
2008-09-01,225326,226383,211151,214748,39248,221172.0,21790345.0
2008-09-02,215804,215804,183010,183012,313271,188486.0,21790345.0
2008-09-03,179624,189357,171585,181108,300881,186525.0,21790345.0
2008-09-04,183644,187241,173913,180896,302252,186307.0,21790345.0
2008-09-05,173489,186608,172009,186186,161509,191755.0,21790345.0
2008-09-08,192109,206918,190416,205650,191040,211802.0,21790345.0
2008-09-09,205861,210303,196975,204593,98151,210713.0,21790345.0
2008-09-10,198879,218979,197187,211151,109583,217468.0,21790345.0
2008-09-11,213689,218979,211573,214748,151267,221172.0,21790345.0
2008-09-12,221095,223211,210939,221095,231725,227709.0,21790345.0
2008-09-16,190205,198879,189358,189994,144076,195677.0,21790345.0
2008-09-17,196552,201840,193589,195918,112671,201779.0,21790345.0
2008-09-18,189146,193800,182165,185551,102162,191101.0,21790345.0
2008-09-19,195705,198245,192532,196553,96177,202432.0,21790345.0
2008-09-22,202052,202052,188512,188513,141168,194152.0,21790345.0
2008-09-23,185338,190839,184703,189782,166085,195459.0,21790345.0
2008-09-24,190417,194012,188512,192533,178756,198292.0,21790345.0
2008-09-25,193589,194436,187876,189148,260471,194806.0,21790345.0
2008-09-26,190628,191051,178357,178569,308001,183911.0,21790345.0
2008-09-29,181740,186185,172220,173280,413382,178463.0,21790345.0
2008-09-30,157198,165874,155930,163547,410752,168439.0,21790345.0
2008-10-01,165026,168835,163758,165451,228580,170400.0,21790345.0
2008-10-02,165450,167778,153603,155930,305862,160595.0,21790345.0
2008-10-06,151275,155293,141330,152334,236394,156890.0,21790345.0
2008-10-07,145985,148524,138791,144929,164370,149264.0,21790345.0
2008-10-08,136464,139850,126944,126945,220239,130742.0,21790345.0
2008-10-09,125885,134348,125039,126098,209273,129870.0,21790345.0
2008-10-10,117634,121653,111075,117635,260603,121154.0,21790345.0
2008-10-13,125885,125885,117422,121867,296524,125512.0,21790345.0
2008-10-14,129059,140060,128635,140062,389948,144252.0,21790345.0
2008-10-15,140696,146409,134984,137523,251019,141637.0,21790345.0
2008-10-16,126733,128636,117000,117001,273414,120501.0,21790345.0
2008-10-17,122713,122713,100497,104306,451254,107426.0,21790345.0
2008-10-20,107901,110864,102824,105787,311021,108952.0,21790345.0
2008-10-21,110018,114249,107056,108961,344061,112220.0,21790345.0
2008-10-22,109382,114037,98487,103672,303398,106773.0,21790345.0
2008-10-23,95207,97111,90553,93728,266188,96531.0,21790345.0
2008-10-24,92246,93726,79763,79764,235413,82150.0,21790345.0
2008-10-27,72568,85262,72568,78917,206645,81278.0,21790345.0
2008-10-28,73415,90659,72146,90660,274956,93372.0,21790345.0
2008-10-29,99439,103036,78493,87803,231868,90430.0,21790345.0
2008-10-30,95208,100921,90871,100921,159515,103940.0,21790345.0
2008-10-31,101132,109806,97640,100498,344261,103504.0,21790345.0
2008-11-03,99227,99439,92035,96478,809067,99364.0,21790345.0
2008-11-04,98593,110865,98593,110865,457962,114181.0,21790345.0
2008-11-05,120385,127367,119750,127368,1226924,131178.0,21790345.0
2008-11-06,118480,123558,108326,108326,1029219,111567.0,21790345.0
2008-11-07,98381,111921,95524,110019,796777,113310.0,21790345.0
2008-11-10,116577,126520,112344,126522,1058252,130306.0,21790345.0
2008-11-11,122713,133925,120597,120597,856615,124205.0,21790345.0
2008-11-12,115095,119115,110017,112134,502570,115489.0,21790345.0
2008-11-13,100603,101554,95418,95632,544670,98492.0,21790345.0
2008-11-14,103669,105996,100602,101344,450732,104376.0,21790345.0
2008-11-17,105680,116364,103881,116366,1985339,119847.0,21790345.0
2008-11-18,116153,119538,105997,105999,1201354,109170.0,21790345.0
2008-11-19,108960,109594,99439,102190,356962,105247.0,21790345.0
2008-11-20,93091,95207,86956,87380,411924,89994.0,21790345.0
2008-11-21,82513,95102,79339,94785,301707,97621.0,21790345.0
2008-11-24,92246,97323,89917,89919,325550,92609.0,21790345.0
2008-11-25,95208,97323,88015,88332,258067,90975.0,21790345.0
2008-11-26,90976,97324,90025,94997,216454,97839.0,21790345.0
2008-11-27,97957,100179,94255,95314,574075,98166.0,21790345.0
2008-11-28,96372,103459,93620,96266,471084,99146.0,21790345.0
2008-12-01,97958,100073,95842,96690,312942,99582.0,21790345.0
2008-12-02,88860,93303,88014,92035,201110,94788.0,21790345.0
2008-12-03,94573,97112,92034,94151,205632,96967.0,21790345.0
2008-12-04,96265,97745,90341,90977,215301,93698.0,21790345.0
2008-12-05,90553,93937,88966,93622,127436,96422.0,21790345.0
2008-12-08,97322,103247,96054,101344,327034,104376.0,21790345.0
2008-12-09,103670,103670,98381,101979,322060,105029.0,21790345.0
2008-12-10,102612,108748,99861,107691,462773,110913.0,21790345.0
2008-12-11,108959,118268,107901,111711,548613,115053.0,21790345.0
2008-12-12,109594,120597,103670,107903,767172,111131.0,21790345.0
2008-12-15,112132,123981,111709,123983,882902,127691.0,21790345.0
2008-12-16,126519,134348,123981,126310,1100554,130088.0,21790345.0
2008-12-17,132868,133291,116364,122078,486736,125730.0,21790345.0
2008-12-18,122077,128001,118268,126098,572850,129870.0,21790345.0
2008-12-19,121654,127155,121654,123983,254080,127691.0,21790345.0
2008-12-22,127367,135195,125885,130753,563520,134664.0,21790345.0
2008-12-23,130751,130751,121231,122713,275260,126384.0,21790345.0
2008-12-24,118904,120384,111075,118059,206290,121590.0,21790345.0
2008-12-26,118904,122713,115307,120809,173274,124423.0,21790345.0
2008-12-29,118480,120598,112769,117424,112880,120936.0,21790345.0
2008-12-30,116999,120596,116999,117847,130360,121372.0,21790345.0
2009-01-02,118057,118904,114461,116366,217448,119847.0,21790345.0
2009-01-05,117423,119538,111921,112346,389737,115707.0,21790345.0
2009-01-06,112769,117423,110017,116578,303218,120065.0,21790345.0
2009-01-07,119539,132021,118904,130965,679548,134882.0,21790345.0
2009-01-08,127579,147467,124616,137312,642940,141419.0,21790345.0
2009-01-09,145351,145351,134348,136466,352230,140548.0,21790345.0
2009-01-12,131387,133503,126520,126945,165161,130742.0,21790345.0
2009-01-13,124828,130964,120384,128426,228117,132267.0,21790345.0
2009-01-14,126733,130328,124828,128637,168492,132485.0,21790345.0
2009-01-15,121654,124615,119538,119751,264302,123333.0,21790345.0
2009-01-16,122712,130116,118904,130118,252069,134011.0,21790345.0
2009-01-19,131175,133291,127155,130541,198243,134446.0,21790345.0
2009-01-20,128424,150005,128424,142813,1177696,147085.0,21790345.0
2009-01-21,133292,139216,129060,135831,431557,139894.0,21790345.0
2009-01-22,139215,139849,129905,130118,246576,134011.0,21790345.0
2009-01-23,127367,127367,122077,126310,183533,130088.0,21790345.0
2009-01-28,129060,132021,126944,131176,158226,135100.0,21790345.0
2009-01-29,132021,133502,127790,130541,168434,134446.0,21790345.0
2009-01-30,127155,132655,126944,132657,108858,136625.0,21790345.0
2009-02-02,132021,136886,130751,132022,113829,135972.0,21790345.0
2009-02-03,133079,141331,131810,140697,265951,144906.0,21790345.0
2009-02-04,143869,158467,142599,154449,618926,159070.0,21790345.0
2009-02-05,154237,160162,148102,152122,273535,156673.0,21790345.0
2009-02-06,158257,158257,145351,149583,423080,154058.0,21790345.0
2009-02-09,152756,154449,148947,149795,252200,154276.0,21790345.0
2009-02-10,151909,154447,145985,152334,187804,156890.0,21790345.0
2009-02-11,148101,158256,146196,156988,233127,161684.0,21790345.0
2009-02-12,157199,164604,155507,158046,292070,162774.0,21790345.0
2009-02-13,159738,166719,159738,165451,422040,170400.0,21790345.0
2009-02-16,165026,166508,161218,163124,190750,168004.0,21790345.0
2009-02-17,164816,167354,147890,147891,228860,152315.0,21790345.0
2009-02-18,143870,158468,140696,157835,254844,162556.0,21790345.0
2009-02-19,157622,165873,153390,158681,237270,163428.0,21790345.0
2009-02-20,154448,159738,149371,151276,179310,155801.0,21790345.0
2009-02-23,148102,163759,148102,162278,305090,167132.0,21790345.0
2009-02-24,157622,159526,154447,156354,192018,161031.0,21790345.0
2009-02-25,162066,162700,148102,148102,177603,152532.0,21790345.0
2009-02-26,150428,156775,141120,143448,162592,147739.0,21790345.0
2009-02-27,143446,152332,142176,152334,146753,156890.0,21790345.0
2009-03-02,146408,151275,143235,143236,126050,147521.0,21790345.0
2009-03-03,136676,147467,136464,147467,157090,151879.0,21790345.0
2009-03-04,145139,152332,143446,150853,94942,155365.0,21790345.0
2009-03-05,154449,154449,143236,143659,86246,147956.0,21790345.0
2009-03-06,137734,143235,137523,143236,72256,147521.0,21790345.0
2009-03-09,145985,147678,139849,142601,98485,146867.0,21790345.0
2009-03-10,141754,149371,137734,147467,134440,151879.0,21790345.0
2009-03-11,152333,153814,148313,150006,115408,154494.0,21790345.0
2009-03-12,151276,151276,138792,145986,60781,150353.0,21790345.0
2009-03-13,148101,149159,142811,143659,110916,147956.0,21790345.0
2009-03-16,145563,147043,142389,145775,72938,150135.0,21790345.0
2009-03-17,145985,156352,145139,154449,162255,159070.0,21790345.0
2009-03-18,161429,173066,159737,168625,501941,173669.0,21790345.0
2009-03-19,174548,175394,162065,163970,355627,168875.0,21790345.0
2009-03-20,165026,178356,165026,175607,436960,180860.0,21790345.0
2009-03-23,179414,179414,172433,176242,238434,181514.0,21790345.0
2009-03-24,182377,186185,178145,180050,264939,185436.0,21790345.0
2009-03-25,179626,180473,173914,178569,171300,183911.0,21790345.0
2009-03-26,180050,180896,173490,178569,194734,183911.0,21790345.0
2009-03-27,180473,180684,167778,168202,330699,173233.0,21790345.0
2009-03-30,166296,173489,163122,165028,131661,169965.0,21790345.0
2009-03-31,169893,178779,166508,177511,275997,182821.0,21790345.0
2009-04-01,179836,202688,176664,202265,574425,208316.0,21790345.0
2009-04-02,206707,231673,203110,230616,894780,237515.0,21790345.0
2009-04-03,234846,246483,217920,239079,652955,246231.0,21790345.0
2009-04-06,243310,246483,231673,232732,247709,239694.0,21790345.0
2009-04-07,232730,243309,225325,242253,309264,249499.0,21790345.0
2009-04-08,234846,261293,232731,253889,526783,261484.0,21790345.0
2009-04-09,262352,269756,252831,268700,403431,276737.0,21790345.0
2009-04-10,281392,296202,269757,281394,490215,289812.0,21790345.0
2009-04-13,290914,294087,275045,291973,321749,300707.0,21790345.0
2009-04-14,288799,296203,278220,290915,266570,299617.0,21790345.0
2009-04-15,276104,287739,268698,287741,235390,296349.0,21790345.0
2009-04-16,289855,307839,281392,289857,329622,298528.0,21790345.0
2009-04-17,291970,294086,246482,248600,644139,256037.0,21790345.0
2009-04-20,243311,262352,238021,262352,233446,270200.0,21790345.0
2009-04-21,251773,264468,249658,262352,227600,270200.0,21790345.0
2009-04-22,264467,266583,251773,256005,300206,263663.0,21790345.0
2009-04-23,257061,259177,240136,241195,390431,248410.0,21790345.0
2009-04-24,244367,250714,222152,243311,359076,250589.0,21790345.0
2009-04-27,243310,244367,230614,232732,192471,239694.0,21790345.0
2009-04-28,233789,239078,220037,231674,212630,238604.0,21790345.0
2009-04-29,230614,242252,224267,239079,166924,246231.0,21790345.0
2009-04-30,241194,245426,233789,236963,249661,244052.0,21790345.0
2009-05-04,241195,253889,238020,249658,217854,257126.0,21790345.0
2009-05-06,256004,256004,246482,250716,217161,258216.0,21790345.0
2009-05-07,257061,259177,249657,257063,206055,264753.0,21790345.0
2009-05-08,252830,257061,249657,254947,89472,262574.0,21790345.0
2009-05-11,258120,258120,250715,258121,98883,265842.0,21790345.0
2009-05-12,256004,268698,252830,257063,248165,264753.0,21790345.0
2009-05-13,258120,267640,252830,258121,193479,265842.0,21790345.0
2009-05-14,253889,261293,245426,245426,184961,252768.0,21790345.0
2009-05-15,250714,250714,244367,244369,94182,251678.0,21790345.0
2009-05-18,234846,239077,227442,234848,95741,241873.0,21790345.0
2009-05-19,243310,244367,239077,243311,80597,250589.0,21790345.0
2009-05-20,245426,246484,238021,238021,75511,245141.0,21790345.0
2009-05-21,238020,239077,227441,228500,117378,235336.0,21790345.0
2009-05-22,224267,234846,223210,228500,80671,235336.0,21790345.0
2009-05-25,228498,232730,211573,220037,77908,226620.0,21790345.0
2009-05-26,221095,224268,211151,214748,92478,221172.0,21790345.0
2009-05-27,217921,222152,207343,207343,133749,213545.0,21790345.0
2009-05-28,207130,207341,196340,205862,89220,212020.0,21790345.0
2009-05-29,209458,210516,204592,210517,28138,216814.0,21790345.0
2009-06-01,212632,215805,209035,214748,67096,221172.0,21790345.0
2009-06-02,222152,224268,214748,214748,126027,221172.0,21790345.0
2009-06-03,220036,230615,212632,227443,173250,234246.0,21790345.0
2009-06-04,227441,231673,221094,228500,124432,235336.0,21790345.0
2009-06-05,229558,232731,218979,229558,121529,236425.0,21790345.0
2009-06-08,230614,231673,224267,224269,79382,230978.0,21790345.0
2009-06-09,228498,230614,212631,220037,72400,226620.0,21790345.0
2009-06-10,217920,221094,213689,220037,50706,226620.0,21790345.0
2009-06-11,220036,225325,216863,217922,51211,224441.0,21790345.0
2009-06-12,222152,222152,213689,214748,104541,221172.0,21790345.0
2009-06-15,214747,220035,210091,215806,102680,222262.0,21790345.0
2009-06-16,211573,216863,210516,214748,37352,221172.0,21790345.0
2009-06-17,211573,214747,207976,207978,71945,214199.0,21790345.0
2009-06-18,207975,211573,206918,211574,32620,217903.0,21790345.0
2009-06-19,209669,213689,204381,207131,78250,213327.0,21790345.0
2009-06-22,207343,207343,201630,207343,84900,213545.0,21790345.0
2009-06-23,201417,204380,198879,201630,62653,207662.0,21790345.0
2009-06-24,200995,204168,192321,192744,131431,198510.0,21790345.0
2009-06-25,192955,197187,192744,196553,97804,202432.0,21790345.0
2009-06-26,198879,202263,194012,198245,64159,204176.0,21790345.0
2009-06-29,198243,199936,193166,194014,37335,199817.0,21790345.0
2009-06-30,194648,195494,186185,194649,94270,200471.0,21790345.0
2009-07-01,192743,199724,190839,199726,42640,205701.0,21790345.0
2009-07-02,201206,201417,195705,195706,51900,201561.0,21790345.0
2009-07-03,191261,197609,191261,197399,32812,203304.0,21790345.0
2009-07-06,197398,199514,191051,191052,114471,196767.0,21790345.0
2009-07-07,192744,193166,186819,188301,89464,193934.0,21790345.0
2009-07-08,188935,196341,186185,188301,148179,193934.0,21790345.0
2009-07-09,188301,191051,186608,186820,61215,192409.0,21790345.0
2009-07-10,187030,187665,180895,181319,99139,186743.0,21790345.0
2009-07-13,181529,181529,169258,173491,85315,178681.0,21790345.0
2009-07-14,177721,179203,171798,172433,48588,177591.0,21790345.0
2009-07-15,172644,178145,172644,176453,55886,181731.0,21790345.0
2009-07-16,178779,179836,176663,177299,61970,182603.0,21790345.0
2009-07-17,180473,180473,177087,178569,37904,183911.0,21790345.0
2009-07-20,179836,186185,179836,185762,94055,191319.0,21790345.0
2009-07-21,187876,189780,187241,189148,145830,194806.0,21790345.0
2009-07-22,190840,194648,189993,190840,132520,196549.0,21790345.0
2009-07-23,191050,191473,185126,185762,132797,191319.0,21790345.0
2009-07-24,187877,192955,184281,184281,117981,189794.0,21790345.0
2009-07-27,183857,186819,183645,186186,45640,191755.0,21790345.0
2009-07-28,186185,189992,185760,187667,116383,193280.0,21790345.0
2009-07-29,188724,188724,183011,184070,90580,189576.0,21790345.0
2009-07-30,184069,184915,179202,181319,59955,186743.0,21790345.0
2009-07-31,184069,189569,182799,188301,123857,193934.0,21790345.0
2009-08-03,189358,190417,187031,188301,129020,193934.0,21790345.0
2009-08-04,191050,199301,190416,195495,288385,201343.0,21790345.0
2009-08-05,197609,201417,195705,198034,196780,203958.0,21790345.0
2009-08-06,198456,213688,198031,213690,232341,220082.0,21790345.0
2009-08-07,216863,225325,208398,213690,377272,220082.0,21790345.0
2009-08-10,214748,222152,213689,221095,168670,227709.0,21790345.0
2009-08-11,220036,224267,214747,217922,131021,224441.0,21790345.0
2009-08-12,216863,220036,210939,220037,108553,226620.0,21790345.0
2009-08-13,222151,223210,216863,222153,125990,228799.0,21790345.0
2009-08-14,221095,221095,215805,218980,72442,225530.0,21790345.0
2009-08-17,214747,217920,201629,202054,149278,208098.0,21790345.0
2009-08-18,200995,209458,199514,204804,105715,210931.0,21790345.0
2009-08-19,206919,207976,202052,202054,31956,208098.0,21790345.0
2009-08-20,203745,205226,199090,202054,44999,208098.0,21790345.0
2009-08-21,203533,207342,193589,195706,111550,201561.0,21790345.0
2009-08-24,196764,198880,190840,190840,83500,196549.0,21790345.0
2009-08-25,191896,197397,191473,193379,66430,199164.0,21790345.0
2009-08-26,194647,195493,189357,195495,77600,201343.0,21790345.0
2009-08-27,195493,199725,195493,197822,51800,203740.0,21790345.0
2009-08-28,200571,201628,199090,201419,64485,207444.0,21790345.0
2009-08-31,203111,204592,198879,204593,72170,210713.0,21790345.0
2009-09-01,203110,203321,199936,201419,41962,207444.0,21790345.0
2009-09-02,199513,203744,197397,199303,65911,205265.0,21790345.0
2009-09-03,200148,202052,192532,198880,42169,204829.0,21790345.0
2009-09-04,199936,199936,193166,193168,61220,198946.0,21790345.0
2009-09-07,194648,194648,190417,190417,47777,196113.0,21790345.0
2009-09-08,189569,194648,188512,194014,40477,199817.0,21790345.0
2009-09-09,196764,196764,189569,190417,53527,196113.0,21790345.0
2009-09-10,190627,194224,190416,193379,60138,199164.0,21790345.0
2009-09-11,194648,194648,192109,194437,38790,200253.0,21790345.0
2009-09-14,195282,195494,191051,192744,40952,198510.0,21790345.0
2009-09-15,194012,194225,192109,194225,29432,200035.0,21790345.0
2009-09-16,194648,199091,194225,196764,48100,202650.0,21790345.0
