CJ제일제당(097950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-25,220000,221000,217500,220000,83149,2717831.0,12353777.0
2010-06-28,221000,223500,220500,223000,65542,2754892.0,12353777.0
2010-06-29,225000,228000,223000,223500,67458,2761069.0,12353777.0
2010-06-30,222000,226500,221000,224500,54843,2773423.0,12353777.0
2010-07-01,222000,225500,218000,220500,47314,2724008.0,12353777.0
2010-07-02,223000,223000,216000,221000,56068,2730185.0,12353777.0
2010-07-05,221000,230000,218000,230000,100452,2841369.0,12353777.0
2010-07-06,228500,245000,227500,242000,241529,2989614.0,12353777.0
2010-07-07,247500,251000,242000,245000,158573,3026675.0,12353777.0
2010-07-08,246000,250500,243500,249500,94151,3082267.0,12353777.0
2010-07-09,248000,249000,242500,247000,67583,3051383.0,12353777.0
2010-07-12,245500,247000,242000,243500,71398,3008145.0,12353777.0
2010-07-13,244000,253500,244000,251000,166676,3100798.0,12353777.0
2010-07-14,254000,256000,249000,253500,61026,3131682.0,12353777.0
2010-07-15,251500,254500,247000,253000,49757,3125506.0,12353777.0
2010-07-16,250500,255500,248500,251000,48391,3100798.0,12353777.0
2010-07-19,251500,251500,245500,245500,28141,3032852.0,12353777.0
2010-07-20,243500,247500,240500,243500,58272,3008145.0,12353777.0
2010-07-21,244000,255000,244000,254000,60325,3137859.0,12353777.0
2010-07-22,254000,263000,252000,259500,117657,3205805.0,12353777.0
2010-07-23,257000,260500,252500,255000,83166,3150213.0,12353777.0
2010-07-26,254500,254500,248000,248000,47580,3063737.0,12353777.0
2010-07-27,250000,250500,244000,250000,57653,3088444.0,12353777.0
2010-07-28,248500,253000,245500,253000,48330,3125506.0,12353777.0
2010-07-29,250500,255500,249000,255000,45435,3150213.0,12353777.0
2010-07-30,245000,248000,231000,236500,350505,2921668.0,12353777.0
2010-08-02,238000,238000,229500,231500,203713,2859899.0,12353777.0
2010-08-03,232500,234000,228000,228500,123571,2822838.0,12353777.0
2010-08-04,229000,236000,229000,233500,115015,2884607.0,12353777.0
2010-08-05,236000,236500,227500,228500,89589,2822838.0,12353777.0
2010-08-06,226000,227000,218500,220000,190322,2717831.0,12353777.0
2010-08-09,220500,226000,218500,219500,118859,2711654.0,12353777.0
2010-08-10,222500,224000,218000,219500,87485,2711654.0,12353777.0
2010-08-11,218500,222000,218500,221000,52856,2730185.0,12353777.0
2010-08-12,218000,220500,216000,217000,50744,2680770.0,12353777.0
2010-08-13,217500,224000,217500,222000,61771,2742538.0,12353777.0
2010-08-16,222500,223000,216000,217500,78991,2686946.0,12353777.0
2010-08-17,221500,223500,219500,223000,46087,2754892.0,12353777.0
2010-08-18,224500,227500,220000,221500,77713,2736362.0,12353777.0
2010-08-19,222000,226000,222000,225500,69020,2785777.0,12353777.0
2010-08-20,223500,226000,220500,222500,50260,2748715.0,12353777.0
2010-08-23,223500,225000,217000,217500,81855,2686946.0,12353777.0
2010-08-24,218000,218000,212500,212500,84636,2625178.0,12353777.0
2010-08-25,214000,219500,213000,217000,80151,2680770.0,12353777.0
2010-08-26,215500,219500,214000,219000,62122,2705477.0,12353777.0
2010-08-27,216500,218500,214000,215000,52455,2656062.0,12353777.0
2010-08-30,215000,219500,215000,219000,23721,2705477.0,12353777.0
2010-08-31,217000,223500,217000,222500,82066,2748715.0,12353777.0
2010-09-01,224000,237000,224000,235000,184377,2903138.0,12353777.0
2010-09-02,239500,243500,234000,243000,162266,3001968.0,12353777.0
2010-09-03,242500,243000,235000,235000,91712,2903138.0,12353777.0
2010-09-06,236500,241000,232500,240000,51437,2964906.0,12353777.0
2010-09-07,242000,242500,233000,237000,72890,2927845.0,12353777.0
2010-09-08,236000,238500,230000,238500,52114,2946376.0,12353777.0
2010-09-09,239500,240000,230000,235500,92590,2909314.0,12353777.0
2010-09-10,234500,235500,230500,232000,81131,2866076.0,12353777.0
2010-09-13,232500,233000,227000,228000,73630,2816661.0,12353777.0
2010-09-14,228500,230500,221000,221500,114363,2736362.0,12353777.0
2010-09-15,220000,227000,220000,224000,76198,2767246.0,12353777.0
2010-09-16,225000,229000,225000,226000,51384,2791954.0,12353777.0
2010-09-17,228500,234500,228000,232000,94894,2866076.0,12353777.0
2010-09-20,233000,233000,227000,230000,34649,2841369.0,12353777.0
2010-09-24,232500,235000,229000,235000,35200,2903138.0,12353777.0
2010-09-27,237000,237000,232000,233000,50931,2878430.0,12353777.0
2010-09-28,233000,241500,231500,240000,93547,2964906.0,12353777.0
2010-09-29,240000,242500,238000,241500,74746,2983437.0,12353777.0
2010-09-30,241500,242000,236500,241000,70484,2977260.0,12353777.0
2010-10-01,241000,247000,239000,246000,70027,3039029.0,12353777.0
2010-10-04,245500,248500,243000,246500,52643,3045206.0,12353777.0
2010-10-05,246500,249500,244000,249000,71051,3076090.0,12353777.0
2010-10-06,249500,249500,241500,246000,90070,3039029.0,12353777.0
2010-10-07,245500,245500,234000,237000,131648,2927845.0,12353777.0
2010-10-08,236500,242000,235000,237000,66878,2927845.0,12353777.0
2010-10-11,239500,243500,239000,239000,51057,2952553.0,12353777.0
2010-10-12,239000,241500,229000,236000,56617,2915491.0,12353777.0
2010-10-13,234000,235500,228000,229000,112977,2829015.0,12353777.0
2010-10-14,230500,231000,225500,227000,161539,2804307.0,12353777.0
2010-10-15,227000,228000,224000,226500,82363,2798130.0,12353777.0
2010-10-18,226000,229500,224500,225000,86210,2779600.0,12353777.0
2010-10-19,226000,226500,224000,225000,74659,2779600.0,12353777.0
2010-10-20,223000,224000,218500,221500,123968,2736362.0,12353777.0
2010-10-21,222000,223500,219000,222500,66550,2842426.0,12774948.0
2010-10-22,221500,229000,221500,228500,73729,2919076.0,12774948.0
2010-10-25,228500,229000,224000,228000,49052,2912688.0,12774948.0
2010-10-26,227500,232500,225500,230500,103583,2944626.0,12774948.0
2010-10-27,230500,232500,226500,230000,47483,2938238.0,12774948.0
2010-10-28,229500,229500,221500,223000,250681,2848813.0,12774948.0
2010-10-29,222000,222000,213500,216500,133534,2765776.0,12774948.0
2010-11-01,218500,223000,216000,223000,67406,2848813.0,12774948.0
2010-11-02,220500,222000,213000,215000,106264,2746614.0,12774948.0
2010-11-03,216500,218000,216000,216000,70864,2759389.0,12774948.0
2010-11-04,217000,221500,216000,218000,127698,2784939.0,12774948.0
2010-11-05,222000,222500,219000,219000,111493,2797714.0,12774948.0
2010-11-08,220000,221000,215500,218000,90679,2784939.0,12774948.0
2010-11-09,217000,218500,214500,218500,105063,2791326.0,12774948.0
2010-11-10,217500,219000,215500,219000,96902,2797714.0,12774948.0
2010-11-11,218000,223000,217500,218000,100518,2784939.0,12774948.0
2010-11-12,220500,226000,218000,219000,112127,2797714.0,12774948.0
2010-11-15,223000,224000,219500,222000,108397,2836038.0,12774948.0
2010-11-16,222000,223500,217000,221000,69759,2823264.0,12774948.0
2010-11-17,220000,222500,218000,220000,63276,2810489.0,12774948.0
2010-11-18,219000,221500,216000,220000,85406,2810489.0,12774948.0
2010-11-19,220000,220500,216500,218000,64846,2784939.0,12774948.0
2010-11-22,220000,223500,218000,223000,83375,2848813.0,12774948.0
2010-11-23,224000,226000,220000,221000,80787,2823264.0,12774948.0
2010-11-24,215000,218500,212500,218000,114536,2784939.0,12774948.0
2010-11-25,218500,219000,214500,215500,67402,2753001.0,12774948.0
2010-11-26,216000,216500,210500,211500,57196,2701902.0,12774948.0
2010-11-29,212500,215000,210000,213500,34482,2727451.0,12774948.0
2010-11-30,215000,217000,214000,214000,43356,2733839.0,12774948.0
2010-12-01,216000,216000,213000,214500,47335,2740226.0,12774948.0
2010-12-02,215500,216000,212500,213000,83377,2721064.0,12774948.0
2010-12-03,213500,215500,211500,211500,62498,2701902.0,12774948.0
2010-12-06,213000,213500,211000,213500,29985,2727451.0,12774948.0
2010-12-07,212500,214500,212500,214000,31999,2733839.0,12774948.0
2010-12-08,213500,215500,212000,214000,45449,2733839.0,12774948.0
2010-12-09,215000,215500,212000,215000,60255,2746614.0,12774948.0
2010-12-10,214500,214500,211500,212500,52562,2714676.0,12774948.0
2010-12-13,213500,214000,211000,213000,43039,2721064.0,12774948.0
2010-12-14,212500,213000,210500,212000,55543,2708289.0,12774948.0
2010-12-15,211500,213500,209500,211500,75404,2701902.0,12774948.0
2010-12-16,211500,211500,209000,209500,59580,2676352.0,12774948.0
2010-12-17,210500,211000,208500,209000,47142,2669964.0,12774948.0
2010-12-20,208500,210000,207500,209000,55868,2669964.0,12774948.0
2010-12-21,209500,214500,209500,212500,75619,2714676.0,12774948.0
2010-12-22,214500,218000,214000,217000,99525,2772164.0,12774948.0
2010-12-23,220500,221000,214000,215500,83288,2753001.0,12774948.0
2010-12-24,216500,216500,214000,214000,31740,2733839.0,12774948.0
2010-12-27,213000,215500,211000,215000,37890,2746614.0,12774948.0
2010-12-28,216000,219000,215000,218000,52901,2784939.0,12774948.0
2010-12-29,216000,217500,213000,216500,51511,2765776.0,12774948.0
2010-12-30,217500,217500,214500,217000,38505,2772164.0,12774948.0
2011-01-03,217000,218500,214000,215500,60565,2753001.0,12774948.0
2011-01-04,215500,216500,213500,214500,60314,2740226.0,12774948.0
2011-01-05,214500,215000,210000,212000,101634,2708289.0,12774948.0
2011-01-06,211500,213000,211500,213000,52119,2721064.0,12774948.0
2011-01-07,213000,215500,212500,213500,51444,2727451.0,12774948.0
2011-01-10,213500,213500,206500,207500,141215,2650802.0,12774948.0
2011-01-11,209000,211500,208500,211000,54435,2695514.0,12774948.0
2011-01-12,211000,212000,208500,210500,35052,2689127.0,12774948.0
2011-01-13,214500,214500,209500,209500,81466,2676352.0,12774948.0
2011-01-14,209500,210000,208000,208500,53877,2663577.0,12774948.0
2011-01-17,209000,210000,207500,209000,93998,2669964.0,12774948.0
2011-01-18,207500,209500,202500,203000,151462,2593314.0,12774948.0
2011-01-19,204500,205000,199000,200000,168025,2554990.0,12774948.0
2011-01-20,200000,201000,196500,197500,84541,2523052.0,12774948.0
2011-01-21,198000,203000,197500,201000,69203,2567765.0,12774948.0
2011-01-24,202500,205000,200000,203000,52758,2593314.0,12774948.0
2011-01-25,201000,203000,198500,199500,61940,2548602.0,12774948.0
2011-01-26,201000,202000,199000,199500,24290,2548602.0,12774948.0
2011-01-27,199000,202000,196500,197500,67030,2523052.0,12774948.0
2011-01-28,199500,199500,191500,195500,102238,2497502.0,12774948.0
2011-01-31,194000,194500,191000,192500,103446,2459177.0,12774948.0
2011-02-01,193000,195000,191000,193000,48776,2465565.0,12774948.0
2011-02-07,194000,195500,191500,193500,86390,2471952.0,12774948.0
2011-02-08,192000,197000,191000,194500,92441,2484727.0,12774948.0
2011-02-09,197000,202500,196500,200000,126503,2554990.0,12774948.0
2011-02-10,200000,201000,197000,198000,120327,2529440.0,12774948.0
2011-02-11,199000,207500,198500,201500,130907,2574152.0,12774948.0
2011-02-14,203500,204000,198500,201000,45314,2567765.0,12774948.0
2011-02-15,198000,199500,195500,199000,67683,2542215.0,12774948.0
2011-02-16,197000,204500,195000,202000,70284,2580539.0,12774948.0
2011-02-17,202000,205500,200000,203500,69395,2599702.0,12774948.0
2011-02-18,204500,206000,201000,202500,36615,2586927.0,12774948.0
2011-02-21,200500,208000,200000,206000,73836,2631639.0,12774948.0
2011-02-22,206000,208500,203000,206000,61858,2631639.0,12774948.0
2011-02-23,203500,208000,203500,204000,57213,2606089.0,12774948.0
2011-02-24,205500,205500,201000,202500,48450,2586927.0,12774948.0
2011-02-25,201500,202500,199500,201000,37545,2567765.0,12774948.0
2011-02-28,199000,200000,196500,199500,22966,2548602.0,12774948.0
2011-03-02,200500,202000,198500,200000,44520,2554990.0,12774948.0
2011-03-03,200000,202000,199000,199500,37515,2548602.0,12774948.0
2011-03-04,203000,209500,201000,206500,78567,2638027.0,12774948.0
2011-03-07,207500,211500,205000,206000,62235,2631639.0,12774948.0
2011-03-08,205500,210000,205000,206000,39389,2631639.0,12774948.0
2011-03-09,208500,212000,207000,209500,57437,2676352.0,12774948.0
2011-03-10,211000,214000,209500,211500,86708,2701902.0,12774948.0
2011-03-11,212000,221500,208000,219500,192527,2804101.0,12774948.0
2011-03-14,219000,220000,212500,219000,74322,2797714.0,12774948.0
2011-03-15,217000,219000,207500,215500,58150,2753001.0,12774948.0
2011-03-16,218000,222000,217000,221500,77051,2829651.0,12774948.0
2011-03-17,220500,222000,216000,219000,49509,2797714.0,12774948.0
2011-03-18,217000,221500,213000,220500,75931,2816876.0,12774948.0
2011-03-21,217500,220000,215500,217000,41149,2772164.0,12774948.0
2011-03-22,219000,221000,217000,221000,43573,2823264.0,12774948.0
2011-03-23,220000,221000,216000,219000,41561,2797714.0,12774948.0
2011-03-24,220500,225000,219000,225000,69962,2874363.0,12774948.0
2011-03-25,226500,228000,224000,227500,68008,2906301.0,12774948.0
2011-03-28,229000,229000,225000,225000,40501,2874363.0,12774948.0
2011-03-29,225000,225500,220500,225000,35131,2874363.0,12774948.0
2011-03-30,225000,225500,222500,225000,38527,2874363.0,12774948.0
2011-03-31,227000,230000,224500,230000,63048,2938238.0,12774948.0
2011-04-01,230000,230500,226000,229000,79899,2925463.0,12774948.0
2011-04-04,233000,240500,232500,239500,165366,3059600.0,12774948.0
2011-04-05,242500,243500,235000,239000,73753,3053213.0,12774948.0
2011-04-06,240000,241000,237000,240000,45291,3065988.0,12774948.0
2011-04-07,240000,240000,232500,238000,57335,3040438.0,12774948.0
2011-04-08,241500,242500,236000,240000,62961,3065988.0,12774948.0
2011-04-11,240000,240000,233500,233500,34463,2982950.0,12774948.0
2011-04-12,233000,236500,230500,231500,40006,2957400.0,12774948.0
2011-04-13,232000,242500,232000,242500,71494,3097925.0,12774948.0
2011-04-14,243000,243000,238000,242500,56514,3097925.0,12774948.0
2011-04-15,240000,243500,235000,239000,68087,3053213.0,12774948.0
2011-04-18,239000,239000,225500,227500,85285,2906301.0,12774948.0
2011-04-19,227000,231000,222000,230000,43465,2938238.0,12774948.0
2011-04-20,228500,232500,227000,228000,50639,2912688.0,12774948.0
2011-04-21,228500,231500,225000,229500,72208,2931851.0,12774948.0
2011-04-22,228000,228500,222000,224500,58664,2867976.0,12774948.0
2011-04-25,227000,227500,223000,227000,26508,2899913.0,12774948.0
2011-04-26,228000,228000,222000,224000,51933,2861588.0,12774948.0
2011-04-27,225500,239000,220000,236500,102769,3021275.0,12774948.0
2011-04-28,238500,239000,230000,230500,56679,2944626.0,12774948.0
2011-04-29,231500,248500,230500,248500,202701,3174575.0,12774948.0
2011-05-02,249500,249500,244500,248000,59539,3168187.0,12774948.0
2011-05-03,247000,251000,243000,249500,67787,3187350.0,12774948.0
2011-05-04,248500,253500,248500,251500,68612,3212899.0,12774948.0
2011-05-06,252000,258000,246500,253000,93167,3232062.0,12774948.0
2011-05-09,250500,256000,240500,243000,90291,3104312.0,12774948.0
2011-05-11,238500,242500,235500,242500,92135,3097925.0,12774948.0
2011-05-12,243000,251500,240000,242500,70869,3097925.0,12774948.0
2011-05-13,245000,245500,237500,241500,45604,3085150.0,12774948.0
2011-05-16,239000,245000,236000,241500,47755,3085150.0,12774948.0
2011-05-17,239000,251000,238500,247000,48117,3155412.0,12774948.0
2011-05-18,247000,252000,244000,246000,45317,3142637.0,12774948.0
2011-05-19,247500,249000,237000,239000,67562,3053213.0,12774948.0
2011-05-20,239500,250000,238000,248000,55006,3168187.0,12774948.0
2011-05-23,247500,248000,237000,237000,42166,3027663.0,12774948.0
2011-05-24,238500,245500,236000,243000,59492,3104312.0,12774948.0
2011-05-25,246000,246000,235500,235500,34350,3008500.0,12774948.0
2011-05-26,239000,243500,237000,243000,26182,3104312.0,12774948.0
2011-05-27,244500,251500,239000,240000,85851,3065988.0,12774948.0
2011-05-30,241500,247000,239000,246000,39909,3142637.0,12774948.0
2011-05-31,246000,248000,241000,241000,73987,3078762.0,12774948.0
2011-06-01,247000,247000,239500,241500,29114,3085150.0,12774948.0
2011-06-02,238500,242000,232500,241500,40664,3085150.0,12774948.0
2011-06-03,241000,253000,237000,251000,109289,3206512.0,12774948.0
2011-06-07,251500,259000,248500,259000,115908,3308712.0,12774948.0
2011-06-08,259000,263000,256000,258500,87136,3302324.0,12774948.0
2011-06-09,260000,266000,256000,265000,121436,3385361.0,12774948.0
2011-06-10,264500,265000,254000,257500,78698,3289549.0,12774948.0
2011-06-13,254500,267500,254500,266500,96415,3404524.0,12774948.0
2011-06-14,267000,269500,263500,269000,71386,3436461.0,12774948.0
2011-06-15,267000,270500,264000,267500,80985,3417299.0,12774948.0
2011-06-16,266500,269000,254500,260000,59289,3321486.0,12774948.0
2011-06-17,261000,265500,255500,263000,105936,3359811.0,12774948.0
2011-06-20,263000,265500,259000,262500,35122,3353424.0,12774948.0
2011-06-21,262500,271000,261000,269000,58654,3436461.0,12774948.0
2011-06-22,274000,276000,269500,275000,108123,3513111.0,12774948.0
2011-06-23,272500,275000,269000,270000,51455,3449236.0,12774948.0
2011-06-24,270500,274500,269000,273000,38025,3487561.0,12774948.0
2011-06-27,274000,274000,265500,270500,40722,3455623.0,12774948.0
2011-06-28,273500,276000,244500,250000,288464,3193737.0,12774948.0
2011-06-29,230000,235500,226000,234000,603438,2989338.0,12774948.0
2011-06-30,234000,237000,231000,235500,124359,3008500.0,12774948.0
2011-07-01,237000,237500,224000,224500,332350,2867976.0,12774948.0
2011-07-04,226000,227000,215500,216500,348821,2765776.0,12774948.0
2011-07-05,218500,229500,217500,229500,216826,2931851.0,12774948.0
2011-07-06,229500,233000,225500,231000,136988,2951013.0,12774948.0
2011-07-07,231000,241500,230000,240000,187913,3065988.0,12774948.0
2011-07-08,242500,243500,236500,242000,129654,3091537.0,12774948.0
2011-07-11,240000,243000,235500,242000,84522,3091537.0,12774948.0
2011-07-12,237000,242500,236000,241000,63409,3147693.0,13060968.0
2011-07-13,241000,245000,238500,245000,79252,3199937.0,13060968.0
2011-07-14,247000,247000,238500,244500,72508,3193407.0,13060968.0
2011-07-15,243500,250000,239000,250000,101752,3265242.0,13060968.0
2011-07-18,248500,265000,246000,256000,132788,3343608.0,13060968.0
2011-07-19,259000,262500,256500,258500,70867,3376260.0,13060968.0
2011-07-20,258500,272500,258500,272000,166070,3552583.0,13060968.0
2011-07-21,270500,275000,268000,271000,76461,3539522.0,13060968.0
2011-07-22,273500,280500,273000,274000,73485,3578705.0,13060968.0
2011-07-25,272000,282000,271000,281500,60457,3676662.0,13060968.0
2011-07-26,281500,282500,274000,276000,61924,3604827.0,13060968.0
2011-07-27,276000,299000,272000,298500,109067,3898699.0,13060968.0
2011-07-28,295500,307500,293000,306000,134606,3996656.0,13060968.0
2011-07-29,305500,306500,297500,306000,81616,3996656.0,13060968.0
2011-08-01,296500,312000,296500,308000,69503,4022778.0,13060968.0
2011-08-02,308000,308500,296000,307000,63309,4009717.0,13060968.0
2011-08-03,301000,303500,295500,299500,64023,3911760.0,13060968.0
2011-08-04,305500,317500,297500,311000,103043,4061961.0,13060968.0
2011-08-05,301500,314000,300000,303500,106628,3964004.0,13060968.0
2011-08-08,303500,303500,286500,291500,122616,3807272.0,13060968.0
2011-08-09,281000,281000,264000,268000,172003,3500339.0,13060968.0
2011-08-10,276500,285000,267000,277000,141280,3617888.0,13060968.0
2011-08-11,266000,303000,265500,303000,168179,3957473.0,13060968.0
2011-08-12,300000,303500,290500,297000,130893,3879107.0,13060968.0
2011-08-16,302000,311000,290500,300000,119776,3918290.0,13060968.0
2011-08-17,299500,326000,298000,326000,128110,4257876.0,13060968.0
2011-08-18,328500,353000,321000,349000,106329,4558278.0,13060968.0
2011-08-19,347000,368000,333000,340000,153468,4440729.0,13060968.0
2011-08-22,347500,349500,310000,315000,107864,4114205.0,13060968.0
2011-08-23,317000,325500,306000,319500,107509,4172979.0,13060968.0
2011-08-24,319000,322000,307000,312500,133634,4081552.0,13060968.0
2011-08-25,312500,318500,297000,301000,119914,3931351.0,13060968.0
2011-08-26,300000,304500,289500,294500,61786,3846455.0,13060968.0
2011-08-29,297000,302000,285000,294000,102319,3839925.0,13060968.0
2011-08-30,299000,318000,296500,314000,125797,4101144.0,13060968.0
2011-08-31,316000,328000,311000,327000,81788,4270937.0,13060968.0
2011-09-01,320000,323500,313500,318000,182751,4153388.0,13060968.0
2011-09-02,314000,330500,312500,329500,80639,4303589.0,13060968.0
2011-09-05,328000,337000,317500,322500,71281,4212162.0,13060968.0
2011-09-06,320500,327500,309000,315000,51590,4114205.0,13060968.0
2011-09-07,322000,324000,307000,321500,108299,4199101.0,13060968.0
2011-09-08,326000,352500,324000,337000,168998,4401546.0,13060968.0
2011-09-09,336000,348500,326000,330000,65198,4310119.0,13060968.0
2011-09-14,330000,333500,325000,329500,38640,4303589.0,13060968.0
2011-09-15,335000,341000,328000,332000,44318,4336241.0,13060968.0
2011-09-16,338000,342000,323000,329500,75465,4303589.0,13060968.0
2011-09-19,324500,327000,305000,305000,93095,3983595.0,13060968.0
2011-09-20,305000,308000,296000,300500,76968,3924821.0,13060968.0
2011-09-21,300500,307000,300000,304000,60420,3970534.0,13060968.0
2011-09-22,296500,320000,292000,313500,97202,4094613.0,13060968.0
2011-09-23,310000,318000,295000,313500,80427,4094613.0,13060968.0
2011-09-26,313000,316000,290000,290000,54511,3787681.0,13060968.0
2011-09-27,291000,304000,287500,304000,88944,3970534.0,13060968.0
2011-09-28,299500,310000,296500,296500,66232,3872577.0,13060968.0
2011-09-29,306000,307000,291500,298000,68416,3892168.0,13060968.0
2011-09-30,298000,303500,287000,294000,82008,3839925.0,13060968.0
2011-10-04,290000,313000,278000,313000,95471,4088083.0,13060968.0
2011-10-05,306000,315000,302500,305500,59274,3990126.0,13060968.0
2011-10-06,312000,313500,305000,313500,52416,4094613.0,13060968.0
2011-10-07,311000,314500,298000,299000,95452,3905229.0,13060968.0
2011-10-10,295500,298000,280500,286000,169810,3735437.0,13060968.0
2011-10-11,289500,292000,284000,286000,126356,3735437.0,13060968.0
2011-10-12,287500,290000,279500,281000,106349,3670132.0,13060968.0
2011-10-13,283500,294000,283000,292500,138526,3820333.0,13060968.0
2011-10-14,297000,298000,289500,291000,53625,3800742.0,13060968.0
2011-10-17,293000,313000,293000,313000,115090,4088083.0,13060968.0
2011-10-18,306000,317500,302000,310000,64842,4048900.0,13060968.0
2011-10-19,310000,312500,300000,305500,66856,3990126.0,13060968.0
2011-10-20,310500,318500,308000,309000,93873,4035839.0,13060968.0
2011-10-21,309000,309000,287500,298000,113460,3892168.0,13060968.0
2011-10-24,306000,317500,303000,315500,70285,4120735.0,13060968.0
2011-10-25,320000,324500,312000,319500,66839,4172979.0,13060968.0
2011-10-26,324000,335000,321000,333000,75631,4349302.0,13060968.0
2011-10-27,336000,336500,321500,324500,85391,4238284.0,13060968.0
2011-10-28,325000,327000,310000,318000,108823,4153388.0,13060968.0
2011-10-31,316500,318000,308000,308000,51167,4022778.0,13060968.0
2011-11-01,305500,321500,305000,321500,61341,4199101.0,13060968.0
2011-11-02,315000,324500,311500,323500,70344,4225223.0,13060968.0
2011-11-03,321500,321500,314500,319000,38459,4166449.0,13060968.0
2011-11-04,323500,324500,318000,321500,37367,4199101.0,13060968.0
2011-11-07,319500,320000,309000,309500,68901,4042370.0,13060968.0
2011-11-08,313000,313500,297000,301000,77303,3931351.0,13060968.0
2011-11-09,305500,309000,290500,302500,139817,3950943.0,13060968.0
2011-11-10,292000,297000,290000,295000,69781,3852986.0,13060968.0
2011-11-11,296000,302500,291500,302500,54029,3956366.0,13078897.0
2011-11-14,302500,305000,296500,298000,68155,3897511.0,13078897.0
2011-11-15,297000,302000,291000,292500,80446,3825577.0,13078897.0
2011-11-16,294500,296500,286000,288000,70275,3766722.0,13078897.0
2011-11-17,290500,296500,285000,294000,56522,3845196.0,13078897.0
2011-11-18,290000,292500,283000,283500,53030,3707867.0,13078897.0
2011-11-21,286000,295500,279500,294500,69548,3851735.0,13078897.0
2011-11-22,290000,299000,286000,298000,57666,3897511.0,13078897.0
2011-11-23,298000,298000,283000,285500,46144,3734025.0,13078897.0
2011-11-24,285000,289000,283000,285000,28786,3727486.0,13078897.0
2011-11-25,285000,286000,279500,285500,20753,3734025.0,13078897.0
2011-11-28,288000,290000,282000,283500,44182,3707867.0,13078897.0
2011-11-29,285500,290500,284500,287500,59597,3760183.0,13078897.0
2011-11-30,288500,292000,281000,286000,82356,3740565.0,13078897.0
2011-12-01,291500,291500,280000,284000,111311,3714407.0,13078897.0
2011-12-02,283500,288500,280000,281000,83134,3675170.0,13078897.0
2011-12-05,281500,284000,280500,284000,45262,3714407.0,13078897.0
2011-12-06,281500,284000,273500,277000,98222,3622854.0,13078897.0
2011-12-07,278500,286000,278500,285000,126898,3727486.0,13078897.0
2011-12-08,287000,295500,285000,295500,148157,3864814.0,13078897.0
2011-12-09,294000,294500,287000,290000,57187,3792880.0,13078897.0
2011-12-12,292000,296500,289500,295000,36379,3858275.0,13078897.0
2011-12-13,294000,294500,289000,294000,22147,3845196.0,13078897.0
2011-12-14,292500,296500,291000,294000,32801,3845196.0,13078897.0
2011-12-15,296000,301000,294500,300000,109939,3923669.0,13078897.0
2011-12-16,299500,301500,292000,296000,55246,3871354.0,13078897.0
2011-12-19,295000,295000,268500,287500,93259,3760183.0,13078897.0
2011-12-20,285500,288000,277500,278000,61563,3635933.0,13078897.0
2011-12-21,282000,287000,281000,284000,49982,3714407.0,13078897.0
2011-12-22,283000,291500,282000,288500,39341,3773262.0,13078897.0
2011-12-23,291000,291000,287000,291000,37173,3805959.0,13078897.0
2011-12-26,291000,295500,288000,291500,16397,3812498.0,13078897.0
2011-12-27,293500,295500,283500,288000,37513,3766722.0,13078897.0
2011-12-28,287500,296000,285000,295000,35036,3858275.0,13078897.0
2011-12-29,292000,295500,289500,289500,25801,3786341.0,13078897.0
2012-01-02,291500,298500,291000,295000,31424,3858275.0,13078897.0
2012-01-03,296500,309500,296500,308000,70100,4028300.0,13078897.0
2012-01-04,310000,313000,301500,306000,54909,4002142.0,13078897.0
2012-01-05,308500,310000,302500,307500,25761,4021761.0,13078897.0
2012-01-06,302500,307500,297500,301000,32484,3936748.0,13078897.0
2012-01-09,300000,300000,290500,293000,38733,3832117.0,13078897.0
2012-01-10,294000,297000,290000,293500,35453,3838656.0,13078897.0
2012-01-11,294000,299500,292000,294500,35326,3851735.0,13078897.0
2012-01-12,295500,300000,291000,300000,34695,3923669.0,13078897.0
2012-01-13,298000,303000,297000,298000,28814,3897511.0,13078897.0
2012-01-16,295000,298000,286000,287500,51574,3760183.0,13078897.0
2012-01-17,291000,293000,282500,284000,80651,3714407.0,13078897.0
2012-01-18,285500,296000,284000,294500,76071,3851735.0,13078897.0
2012-01-19,297500,298000,288000,296000,62098,3871354.0,13078897.0
2012-01-20,293500,296000,288500,291000,69782,3805959.0,13078897.0
2012-01-25,294000,297500,287500,296500,63601,3877893.0,13078897.0
2012-01-26,299000,307000,297500,301000,132734,3936748.0,13078897.0
2012-01-27,303500,308500,299000,308500,74729,4034840.0,13078897.0
2012-01-30,310500,310500,304500,307000,53345,4015221.0,13078897.0
2012-01-31,309500,311000,304000,308000,37738,4028300.0,13078897.0
2012-02-01,305000,308000,302000,304500,30133,3982524.0,13078897.0
2012-02-02,306000,310000,299000,305000,55183,3989064.0,13078897.0
2012-02-03,299500,304000,295500,302500,67547,3956366.0,13078897.0
2012-02-06,303000,306500,300000,303500,27470,3969445.0,13078897.0
2012-02-07,301500,319000,301500,318000,85698,4159089.0,13078897.0
2012-02-08,316500,322000,312000,320000,57308,4185247.0,13078897.0
2012-02-09,319000,319500,311500,319500,37173,4178708.0,13078897.0
2012-02-10,321000,323000,308500,312000,57527,4080616.0,13078897.0
2012-02-13,312000,315000,308500,309500,33816,4047919.0,13078897.0
2012-02-14,310000,315500,307500,313500,41123,4100234.0,13078897.0
