아모레퍼시픽(090430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-04-01,97825,99325,95824,96225,10826,5623707.0,5845849.0
2013-04-02,96424,97425,95224,96225,12112,5623707.0,5845849.0
2013-04-03,97325,97325,95224,95925,14414,5606169.0,5845849.0
2013-04-04,95724,95724,93123,94024,13605,5495098.0,5845849.0
2013-04-05,92823,93123,90723,91023,17567,5319723.0,5845849.0
2013-04-08,92123,93023,88122,89123,24275,5208651.0,5845849.0
2013-04-09,89122,89823,88022,89823,11008,5249572.0,5845849.0
2013-04-10,91423,91723,89623,90123,19852,5267110.0,5845849.0
2013-04-11,91023,91423,89122,90023,17597,5261264.0,5845849.0
2013-04-12,90023,90023,87822,88423,20673,5167731.0,5845849.0
2013-04-15,87422,89923,86022,87523,19929,5115118.0,5845849.0
2013-04-16,87022,88322,86122,87523,24309,5115118.0,5845849.0
2013-04-17,87422,89022,87122,89023,21095,5202806.0,5845849.0
2013-04-18,88322,89923,88022,88323,12823,5161885.0,5845849.0
2013-04-19,89222,89923,88022,89823,14806,5249572.0,5845849.0
2013-04-22,89423,89523,87822,89123,13606,5208651.0,5845849.0
2013-04-23,88322,88922,86922,87823,16905,5132655.0,5845849.0
2013-04-24,88022,89723,87722,89023,19912,5202806.0,5845849.0
2013-04-25,89623,90123,88122,88823,15311,5191114.0,5845849.0
2013-04-26,88822,88822,87422,87923,15415,5138501.0,5845849.0
2013-04-29,88222,89423,86722,88923,12911,5196960.0,5845849.0
2013-04-30,89122,90323,88822,90023,17894,5261264.0,5845849.0
2013-05-02,89823,91523,89523,90023,20713,5261264.0,5845849.0
2013-05-03,90423,90923,89323,90223,5968,5272956.0,5845849.0
2013-05-06,90923,91723,88822,88823,11648,5191114.0,5845849.0
2013-05-07,88922,90723,88922,90023,8919,5261264.0,5845849.0
2013-05-08,90723,91323,89823,89823,10791,5249572.0,5845849.0
2013-05-09,89923,91323,89423,90923,18017,5313877.0,5845849.0
2013-05-10,90723,91023,89523,90223,20026,5272956.0,5845849.0
2013-05-13,89723,90523,89423,90523,11026,5290493.0,5845849.0
2013-05-14,90723,94124,90523,94024,26815,5495098.0,5845849.0
2013-05-15,95024,97125,94224,97025,20868,5670474.0,5845849.0
2013-05-16,97024,99425,96224,97725,32546,5711394.0,5845849.0
2013-05-20,97825,97825,95624,96225,13914,5623707.0,5845849.0
2013-05-21,95424,96224,94524,95325,10996,5571094.0,5845849.0
2013-05-22,95424,96224,94824,95024,8892,5553557.0,5845849.0
2013-05-23,95024,95124,94024,94224,8308,5506790.0,5845849.0
2013-05-24,93524,94224,92623,93024,9534,5436640.0,5845849.0
2013-05-27,93023,95024,93023,95024,5309,5553557.0,5845849.0
2013-05-28,95024,95324,94624,95024,12368,5553557.0,5845849.0
2013-05-29,95124,95624,94624,95024,8512,5553557.0,5845849.0
2013-05-30,95224,95624,92923,93024,8739,5436640.0,5845849.0
2013-05-31,92823,94024,92223,92224,14132,5389873.0,5845849.0
2013-06-03,92223,92923,91823,92224,8146,5389873.0,5845849.0
2013-06-04,92523,92523,90523,91223,11217,5331414.0,5845849.0
2013-06-05,91123,91523,89923,90823,10775,5308031.0,5845849.0
2013-06-07,90323,93123,90323,91924,11029,5372335.0,5845849.0
2013-06-10,91623,92223,90923,91223,9746,5331414.0,5845849.0
2013-06-11,91223,91723,90323,91524,7481,5348952.0,5845849.0
2013-06-12,91223,91323,90423,90923,5389,5313877.0,5845849.0
2013-06-13,91223,91323,90023,90323,11235,5278802.0,5845849.0
2013-06-14,90923,91023,90023,91023,6278,5319723.0,5845849.0
2013-06-17,91323,91723,90323,91324,5458,5337260.0,5845849.0
2013-06-18,90623,91323,90023,90023,8560,5261264.0,5845849.0
2013-06-19,90323,90623,89923,90023,9856,5261264.0,5845849.0
2013-06-20,90923,90923,88922,89623,12448,5237881.0,5845849.0
2013-06-21,89022,89523,87922,88923,14366,5196960.0,5845849.0
2013-06-24,88122,89322,87722,88723,6071,5185268.0,5845849.0
2013-06-25,89923,89923,88222,88923,14421,5196960.0,5845849.0
2013-06-26,88922,89122,86522,88723,14185,5185268.0,5845849.0
2013-06-27,88722,88922,87722,88023,14683,5144347.0,5845849.0
2013-06-28,88022,91623,88022,91524,16477,5348952.0,5845849.0
2013-07-01,90123,91023,89823,90923,6800,5313877.0,5845849.0
2013-07-02,90823,91623,90523,91324,6315,5337260.0,5845849.0
2013-07-03,91323,91823,89523,89723,5788,5243727.0,5845849.0
2013-07-04,89923,90923,89723,90323,7309,5278802.0,5845849.0
2013-07-05,91323,91923,90523,91123,10930,5325568.0,5845849.0
2013-07-08,91823,92023,90923,91424,5099,5343106.0,5845849.0
2013-07-09,90923,91723,90323,91023,4940,5319723.0,5845849.0
2013-07-10,91223,91523,89423,91023,4765,5319723.0,5845849.0
2013-07-11,91823,93524,90223,93524,8151,5465869.0,5845849.0
2013-07-12,92923,94424,92623,94424,5690,5518481.0,5845849.0
2013-07-15,93724,94224,92723,94024,6642,5495098.0,5845849.0
2013-07-16,94024,94224,91523,92124,7159,5384027.0,5845849.0
2013-07-17,92223,94824,92023,94124,5221,5500944.0,5845849.0
2013-07-18,93224,94524,92923,94024,7369,5495098.0,5845849.0
2013-07-19,93224,94024,92123,93624,4329,5471715.0,5845849.0
2013-07-22,94024,94824,93824,93824,4426,5483406.0,5845849.0
2013-07-23,93924,95524,93724,95325,7555,5571094.0,5845849.0
2013-07-24,95724,96624,95324,96025,9090,5612015.0,5845849.0
2013-07-25,94224,95824,94224,95024,8466,5553557.0,5845849.0
2013-07-26,95324,95624,94624,95525,5824,5582786.0,5845849.0
2013-07-29,96024,96024,94524,95024,5766,5553557.0,5845849.0
2013-07-30,95324,95824,94624,94724,6446,5536019.0,5845849.0
2013-07-31,94724,95424,94424,94824,13261,5541865.0,5845849.0
2013-08-01,94524,96124,94524,95024,9357,5553557.0,5845849.0
2013-08-02,95324,96024,94624,95525,8331,5582786.0,5845849.0
2013-08-05,95024,95524,93324,94024,5147,5495098.0,5845849.0
2013-08-06,93224,93824,91423,91824,11990,5366489.0,5845849.0
2013-08-07,91823,93023,91823,92224,10279,5389873.0,5845849.0
2013-08-08,92223,92523,91523,92024,11845,5378181.0,5845849.0
2013-08-09,91023,91123,90323,90623,10227,5296339.0,5845849.0
2013-08-12,92023,92023,90523,91023,5365,5319723.0,5845849.0
2013-08-13,91923,92223,91223,92024,4246,5378181.0,5845849.0
2013-08-14,91623,91623,90623,91023,6044,5319723.0,5845849.0
2013-08-16,90723,91423,89523,90323,12650,5278802.0,5845849.0
2013-08-19,90323,92523,90323,91724,12428,5360644.0,5845849.0
2013-08-20,91023,92123,90423,91023,7443,5319723.0,5845849.0
2013-08-21,90223,90723,90023,90023,6785,5261264.0,5845849.0
2013-08-22,89122,89923,88222,89023,12400,5202806.0,5845849.0
2013-08-23,88322,89623,88322,89123,10003,5208651.0,5845849.0
2013-08-26,89122,90423,89022,89323,5145,5220343.0,5845849.0
2013-08-27,89222,90023,88522,88523,6210,5173576.0,5845849.0
2013-08-28,88422,89322,88322,88523,6843,5173576.0,5845849.0
2013-08-29,88722,91023,88722,89423,7660,5226189.0,5845849.0
2013-08-30,92223,92223,89322,90023,10601,5261264.0,5845849.0
2013-09-02,90023,90423,89523,90023,3017,5261264.0,5845849.0
2013-09-03,90023,91523,90023,91324,5413,5337260.0,5845849.0
2013-09-04,90823,91223,90223,90723,5669,5302185.0,5845849.0
2013-09-05,90723,91523,90623,91324,5685,5337260.0,5845849.0
2013-09-06,91023,92323,91023,92324,6485,5395719.0,5845849.0
2013-09-09,92223,92823,91723,92524,8789,5407410.0,5845849.0
2013-09-10,92123,93524,92023,93424,12576,5460023.0,5845849.0
2013-09-11,93023,95224,93023,95225,10143,5565248.0,5845849.0
2013-09-12,94124,96824,93824,96825,14299,5658782.0,5845849.0
2013-09-13,95724,96724,95324,95325,6261,5571094.0,5845849.0
2013-09-16,95624,96324,92723,93024,12786,5436640.0,5845849.0
2013-09-17,92223,93624,92023,93124,13638,5442485.0,5845849.0
2013-09-23,93724,93724,91423,91424,14620,5343106.0,5845849.0
2013-09-24,92023,92023,89923,90323,15905,5278802.0,5845849.0
2013-09-25,90523,90823,90323,90523,11438,5290493.0,5845849.0
2013-09-26,90223,91123,90123,90223,10418,5272956.0,5845849.0
2013-09-27,90223,90723,90023,90023,14438,5261264.0,5845849.0
2013-09-30,90223,91423,89823,90523,16907,5290493.0,5845849.0
2013-10-01,90823,91423,90323,91223,8004,5331414.0,5845849.0
2013-10-02,91723,91723,90323,90523,5572,5290493.0,5845849.0
2013-10-04,90123,90823,90023,90323,8527,5278802.0,5845849.0
2013-10-07,89823,90323,89623,90323,6905,5278802.0,5845849.0
2013-10-08,90123,90423,89823,89823,13242,5249572.0,5845849.0
2013-10-10,89823,90523,89723,90523,6112,5290493.0,5845849.0
2013-10-11,90623,91423,90323,90723,8249,5302185.0,5845849.0
2013-10-14,89923,90123,87422,88423,20523,5167731.0,5845849.0
2013-10-15,88422,88622,87422,87523,20443,5115118.0,5845849.0
2013-10-16,87522,88422,87022,87122,14088,5091734.0,5845849.0
2013-10-17,87022,87522,86022,86222,11042,5039122.0,5845849.0
2013-10-18,86022,86322,85722,86122,25609,5033276.0,5845849.0
2013-10-21,86122,86622,86122,86622,28568,5062505.0,5845849.0
2013-10-22,88022,88422,87322,88223,15234,5156039.0,5845849.0
2013-10-23,88922,89222,87522,88723,12359,5185268.0,5845849.0
2013-10-24,88622,88922,87522,88923,6144,5196960.0,5845849.0
2013-10-25,88622,88722,87222,88423,7169,5167731.0,5845849.0
2013-10-28,88522,88622,87222,87322,6021,5103426.0,5845849.0
2013-10-29,87322,88322,87122,87523,13560,5115118.0,5845849.0
2013-10-30,88222,88222,87422,88023,4789,5144347.0,5845849.0
2013-10-31,88022,88022,87022,87022,9889,5085889.0,5845849.0
2013-11-01,87322,87622,86922,87222,9046,5097580.0,5845849.0
2013-11-04,87222,87222,86122,87022,19341,5085889.0,5845849.0
2013-11-05,87022,87322,86422,87022,15387,5085889.0,5845849.0
2013-11-06,87022,87322,86122,87322,11344,5103426.0,5845849.0
2013-11-07,86522,87422,86422,87423,8885,5109272.0,5845849.0
2013-11-08,86922,87022,86122,86822,9300,5074197.0,5845849.0
2013-11-11,86322,87122,86222,86822,5359,5074197.0,5845849.0
2013-11-12,86122,86822,85722,86122,28287,5033276.0,5845849.0
2013-11-13,85722,87122,85722,86622,16046,5062505.0,5845849.0
2013-11-14,86222,89322,86222,88323,25275,5161885.0,5845849.0
2013-11-15,89122,91523,89022,90523,17622,5290493.0,5845849.0
2013-11-18,91023,91523,90523,91223,8605,5331414.0,5845849.0
2013-11-19,91323,91723,90923,91724,7735,5360644.0,5845849.0
2013-11-20,92023,92323,90723,91824,8851,5366489.0,5845849.0
2013-11-21,92223,92223,90223,90423,6071,5284647.0,5845849.0
2013-11-22,90723,93524,90423,93224,10195,5448331.0,5845849.0
2013-11-25,92023,93324,91723,92224,4923,5389873.0,5845849.0
2013-11-26,90823,92523,90323,90423,9975,5284647.0,5845849.0
2013-11-27,90623,91123,89623,90623,13535,5296339.0,5845849.0
2013-11-28,90923,92523,90723,92024,6508,5378181.0,5845849.0
2013-11-29,92823,97225,92023,95725,42065,5594477.0,5845849.0
2013-12-02,96824,99025,95024,97025,19499,5670474.0,5845849.0
2013-12-03,97024,98625,96024,97525,17643,5699703.0,5845849.0
2013-12-04,96024,97925,94724,96125,16746,5617861.0,5845849.0
2013-12-05,95524,96824,95024,95325,9895,5571094.0,5845849.0
2013-12-06,94624,97125,93824,95725,11465,5594477.0,5845849.0
2013-12-09,97425,98125,96024,97925,6739,5723086.0,5845849.0
2013-12-10,98525,98525,97024,98225,6042,5740624.0,5845849.0
2013-12-11,97625,98425,97125,97925,12051,5723086.0,5845849.0
2013-12-12,97425,98325,96624,97625,6762,5705549.0,5845849.0
2013-12-13,97925,98025,96624,97725,7982,5711394.0,5845849.0
2013-12-16,96824,98125,96124,97725,5115,5711394.0,5845849.0
2013-12-17,97925,99025,97925,98325,6592,5746470.0,5845849.0
2013-12-18,98125,99025,97625,97725,11450,5711394.0,5845849.0
2013-12-19,98925,99025,98425,98825,5047,5775699.0,5845849.0
2013-12-20,98825,99025,97525,98825,5282,5775699.0,5845849.0
2013-12-23,97325,99125,97325,98225,7678,5740624.0,5845849.0
2013-12-24,98925,99325,98225,98425,5623,5752315.0,5845849.0
2013-12-26,99025,99325,98225,99226,10160,5799082.0,5845849.0
2013-12-27,98625,99425,98025,99025,7335,5787391.0,5845849.0
2013-12-30,99425,100025,98525,100026,7859,5845849.0,5845849.0
2014-01-02,100225,101426,99525,100726,11498,5886770.0,5845849.0
2014-01-03,100025,100725,97425,97425,11267,5693857.0,5845849.0
2014-01-06,97024,98925,95724,98025,7582,5728932.0,5845849.0
2014-01-07,97125,99025,97125,97225,5314,5682165.0,5845849.0
2014-01-08,97625,98925,97225,98525,8725,5758161.0,5845849.0
2014-01-09,98025,99125,97725,98225,11413,5740624.0,5845849.0
2014-01-10,98325,99125,97325,98225,19797,5740624.0,5845849.0
2014-01-13,99025,99025,97725,98225,12567,5740624.0,5845849.0
2014-01-14,97725,98525,96524,97925,19280,5723086.0,5845849.0
2014-01-15,97125,98025,97125,97725,14842,5711394.0,5845849.0
2014-01-16,97825,98925,97725,98025,17273,5728932.0,5845849.0
2014-01-17,98025,98725,97825,98425,15663,5752315.0,5845849.0
2014-01-20,98925,102026,98525,101926,18920,5956920.0,5845849.0
2014-01-21,101926,105427,101926,104027,18645,6079683.0,5845849.0
2014-01-22,104026,105027,103526,103927,9282,6073837.0,5845849.0
2014-01-23,104226,104226,101826,103727,6730,6062145.0,5845849.0
2014-01-24,102326,104626,102226,103027,11295,6021224.0,5845849.0
2014-01-27,103026,103526,98325,102426,13301,5986149.0,5845849.0
2014-01-28,103826,103826,99625,102226,11511,5974458.0,5845849.0
2014-01-29,101526,103326,100125,101226,10721,5915999.0,5845849.0
2014-02-03,101226,101826,99825,101326,10824,5921845.0,5845849.0
2014-02-04,100825,102726,99525,102426,15034,5986149.0,5845849.0
2014-02-05,101726,101926,99725,100226,12897,5857541.0,5845849.0
2014-02-06,99625,106227,99225,106027,26299,6196600.0,5845849.0
2014-02-07,106227,116029,105927,113329,61645,6623347.0,5845849.0
2014-02-10,114429,115929,113029,114630,21489,6699343.0,5845849.0
2014-02-11,114629,115129,113029,114630,23871,6699343.0,5845849.0
2014-02-12,114429,114529,112528,114129,11929,6670114.0,5845849.0
2014-02-13,114229,114529,110728,110729,7656,6471355.0,5845849.0
2014-02-14,111028,114129,111028,113029,15823,6605809.0,5845849.0
2014-02-17,114229,114729,112128,113429,13407,6629193.0,5845849.0
2014-02-18,113429,113629,111128,113029,10250,6605809.0,5845849.0
2014-02-19,112028,112729,110228,111029,7135,6488892.0,5845849.0
2014-02-20,111128,114829,111128,114630,12147,6699343.0,5845849.0
2014-02-21,113629,115529,113529,114029,9154,6664268.0,5845849.0
2014-02-24,113429,115129,112228,113129,9378,6611655.0,5845849.0
2014-02-25,113529,114129,111328,112629,7746,6582426.0,5845849.0
2014-02-26,112729,114829,111628,111729,13223,6529813.0,5845849.0
2014-02-27,111828,114729,111328,113629,11197,6640884.0,5845849.0
2014-02-28,113629,118530,113629,117430,15665,6863027.0,5845849.0
2014-03-03,115629,118830,115629,118230,13214,6909794.0,5845849.0
2014-03-04,118230,119030,116730,117830,13790,6886410.0,5845849.0
2014-03-05,118030,119030,115529,116030,13455,6781185.0,5845849.0
2014-03-06,116029,120030,115529,118430,13085,6921485.0,5845849.0
2014-03-07,119030,124732,118230,124632,11271,7283928.0,5845849.0
2014-03-10,123031,123431,121131,122231,14126,7143627.0,5845849.0
2014-03-11,121431,123231,119930,122231,11271,7143627.0,5845849.0
2014-03-12,120330,121331,118330,119031,12424,6956560.0,5845849.0
2014-03-13,118530,121131,118530,119031,10775,6956560.0,5845849.0
2014-03-14,120030,120030,116429,116430,10046,6804568.0,5845849.0
2014-03-17,116930,120030,116129,119231,5547,6968252.0,5845849.0
2014-03-18,120030,122031,119730,121231,16045,7085169.0,5845849.0
2014-03-19,120731,121331,117730,118831,23348,6944869.0,5845849.0
2014-03-20,118130,121831,117730,118631,14781,6933177.0,5845849.0
2014-03-21,120030,121231,119230,120431,26362,7038402.0,5845849.0
2014-03-24,120431,124732,120030,123532,13664,7219624.0,5845849.0
2014-03-25,124732,126832,123831,125632,10645,7342386.0,5845849.0
2014-03-26,125032,127032,122931,123532,15378,7219624.0,5845849.0
2014-03-27,124532,127132,123731,127133,13547,7430074.0,5845849.0
2014-03-28,127132,127932,125032,126633,8537,7400845.0,5845849.0
2014-03-31,125432,127032,124031,126032,8254,7365770.0,5845849.0
2014-04-01,124332,126532,124031,126533,11199,7394999.0,5845849.0
2014-04-02,126032,129633,125232,128333,18686,7500224.0,5845849.0
2014-04-03,127432,129233,126632,127233,9884,7435920.0,5845849.0
2014-04-04,127032,127432,125432,126032,13303,7365770.0,5845849.0
2014-04-07,126032,129033,126032,128433,8693,7506070.0,5845849.0
2014-04-08,128433,129433,125932,127133,8934,7430074.0,5845849.0
2014-04-09,127032,128533,126632,127533,16809,7453457.0,5845849.0
2014-04-10,129533,133534,128132,133534,20571,7804208.0,5845849.0
2014-04-11,130933,134334,129733,134335,12488,7850975.0,5845849.0
2014-04-14,132934,133434,131033,131134,8127,7663908.0,5845849.0
2014-04-15,132534,136635,131533,134735,17962,7874359.0,5845849.0
2014-04-16,135134,137135,130433,130434,14758,7622987.0,5845849.0
2014-04-17,130433,134334,129533,129733,15294,7582066.0,5845849.0
2014-04-18,129933,129933,125332,125832,20444,7354078.0,5845849.0
2014-04-21,126032,126532,123531,123532,15130,7219624.0,5845849.0
2014-04-22,124332,125132,123131,124832,20995,7295620.0,5845849.0
2014-04-23,124632,125332,123331,123732,13854,7231315.0,5845849.0
2014-04-24,124532,126632,124432,125632,17846,7342386.0,5845849.0
2014-04-25,125532,126332,124832,125232,16149,7319003.0,5845849.0
2014-04-28,125932,127032,125432,126633,5500,7400845.0,5845849.0
2014-04-29,125832,128633,125332,128033,9105,7482687.0,5845849.0
2014-04-30,128132,134934,128032,133534,20213,7804208.0,5845849.0
2014-05-02,132434,135034,131333,134035,9259,7833438.0,5845849.0
2014-05-07,135934,135934,126032,129633,14662,7576220.0,5845849.0
2014-05-08,129733,130733,124732,127133,14546,7430074.0,5845849.0
2014-05-09,135034,145837,133534,141036,28460,8242647.0,5845849.0
2014-05-12,141036,156940,139035,143737,36183,8400485.0,5845849.0
2014-05-13,144137,151739,141136,145938,18200,8529094.0,5845849.0
2014-05-14,144637,152339,144637,149939,13863,8762928.0,5845849.0
2014-05-15,149138,149238,144637,145637,15066,8511556.0,5845849.0
2014-05-16,145237,145637,144437,145037,16592,8476481.0,5845849.0
2014-05-19,145037,145337,139335,139336,24260,8143268.0,5845849.0
2014-05-20,140036,145337,139535,145237,21001,8488173.0,5845849.0
2014-05-21,145037,146437,143536,143637,13617,8394639.0,5845849.0
2014-05-22,144637,146737,144637,145938,9321,8529094.0,5845849.0
2014-05-23,145137,146637,144837,145938,13712,8529094.0,5845849.0
2014-05-26,145237,148038,145037,148038,12101,8651857.0,5845849.0
2014-05-27,150038,150038,144837,147338,11269,8610936.0,5845849.0
2014-05-28,146037,150338,145837,150139,13900,8774619.0,5845849.0
2014-05-29,150038,151539,147037,147538,12339,8622627.0,5845849.0
2014-05-30,147137,147537,144937,144937,17786,8470635.0,5845849.0
2014-06-02,145137,147037,143837,145237,11726,8488173.0,5845849.0
2014-06-03,145237,147137,141236,147038,18463,8593398.0,5845849.0
2014-06-05,147037,147037,144337,145037,9159,8476481.0,5845849.0
2014-06-09,143736,145737,143236,145037,12443,8476481.0,5845849.0
2014-06-10,145837,145837,142136,142237,11992,8312797.0,5845849.0
2014-06-11,141936,146437,141736,145037,15154,8476481.0,5845849.0
2014-06-12,145037,146537,144437,146038,12151,8534940.0,5845849.0
2014-06-13,146037,146137,143837,146038,14229,8534940.0,5845849.0
2014-06-16,144537,146137,141036,145237,10102,8488173.0,5845849.0
2014-06-17,146037,147337,145037,146138,18062,8540785.0,5845849.0
2014-06-18,146537,149738,144237,148538,17199,8681086.0,5845849.0
2014-06-19,149538,152939,147437,150039,14381,8768774.0,5845849.0
2014-06-20,150838,172444,150838,155140,26529,9066912.0,5845849.0
2014-06-23,154839,156940,150338,150639,19717,8803849.0,5845849.0
2014-06-24,152039,154239,151138,152039,21206,8885690.0,5845849.0
2014-06-25,152039,153639,151138,151139,12816,8833078.0,5845849.0
2014-06-26,152039,152839,151138,151739,10937,8868153.0,5845849.0
2014-06-27,152739,153639,149438,150139,12080,8774619.0,5845849.0
2014-06-30,151539,154139,150238,152439,8721,8909074.0,5845849.0
2014-07-01,153039,153039,150838,151139,6067,8833078.0,5845849.0
2014-07-02,151739,153039,151038,152339,10539,8903228.0,5845849.0
2014-07-03,151639,152839,151138,151339,8672,8844770.0,5845849.0
2014-07-04,152539,160041,152339,158041,22555,9236441.0,5845849.0
2014-07-07,160041,164042,158140,159041,14800,9294900.0,5845849.0
2014-07-08,159641,164742,156140,164042,15310,9587192.0,5845849.0
2014-07-09,161841,168043,159140,164242,24744,9598884.0,5845849.0
2014-07-10,164242,167443,164142,166043,14884,9704109.0,5845849.0
2014-07-11,165742,173044,163041,171144,27301,10002248.0,5845849.0
2014-07-14,174945,174945,167843,167843,13966,9809335.0,5845849.0
2014-07-15,168243,171944,167443,167543,15485,9791797.0,5845849.0
2014-07-16,167443,167443,161041,164942,20800,9639805.0,5845849.0
2014-07-17,165842,167042,163942,164042,10664,9587192.0,5845849.0
2014-07-18,163842,168643,163442,166843,16209,9750876.0,5845849.0
2014-07-21,167243,169543,166042,166943,7699,9756722.0,5845849.0
2014-07-22,166042,167643,163842,166043,14540,9704109.0,5845849.0
2014-07-23,166042,168243,165442,166743,11257,9745030.0,5845849.0
2014-07-24,166042,167143,162141,163042,22035,9528734.0,5845849.0
2014-07-25,162541,165542,161741,164642,23398,9622267.0,5845849.0
2014-07-28,164742,172044,164342,169344,19293,9897022.0,5845849.0
2014-07-29,171444,171844,165942,165943,16434,9698263.0,5845849.0
2014-07-30,166942,172044,166942,170844,14614,9984710.0,5845849.0
2014-07-31,173544,178345,171644,177046,15847,10347153.0,5845849.0
2014-08-01,175845,184747,175545,180647,15840,10557603.0,5845849.0
2014-08-04,181246,183047,178145,179046,7858,10464070.0,5845849.0
2014-08-05,178345,180246,177845,178446,14236,10428995.0,5845849.0
2014-08-06,180646,190048,180046,185148,22368,10820666.0,5845849.0
2014-08-07,185647,189848,184947,186948,17790,10925892.0,5845849.0
2014-08-08,186247,189548,184247,187648,10738,10966813.0,5845849.0
2014-08-11,188448,196850,188448,192650,23424,11259105.0,5845849.0
2014-08-12,194049,199551,187548,198051,31416,11574781.0,5845849.0
2014-08-13,200051,214955,199851,206853,32940,12089216.0,5845849.0
2014-08-14,206853,208753,203852,205753,15053,12024911.0,5845849.0
2014-08-18,204152,207853,201351,204653,16664,11960607.0,5845849.0
2014-08-19,203552,213554,203552,212655,19681,12428275.0,5845849.0
2014-08-20,214155,215055,208853,211054,13989,12334741.0,5845849.0
2014-08-21,210054,218056,208953,216456,16613,12650417.0,5845849.0
2014-08-22,214755,224557,214755,216856,15475,12673801.0,5845849.0
2014-08-25,217856,233860,217856,228859,15837,13375303.0,5845849.0
2014-08-26,233860,234060,222057,224458,26398,13118085.0,5845849.0
2014-08-27,224457,224457,212154,216756,36006,12667955.0,5845849.0
2014-08-28,215255,217155,210954,215656,25966,12603650.0,5845849.0
2014-08-29,214355,217155,211054,211054,18321,12334741.0,5845849.0
2014-09-01,210554,215855,209353,212655,10187,12428275.0,5845849.0
2014-09-02,212154,227058,210054,223758,27413,13077164.0,5845849.0
2014-09-03,223757,226858,218456,222457,12060,13001168.0,5845849.0
2014-09-04,222257,222257,216055,221057,13894,12919326.0,5845849.0
2014-09-05,218456,222657,212654,212655,18171,12428275.0,5845849.0
2014-09-11,210354,215155,210354,211154,10477,12340587.0,5845849.0
2014-09-12,212754,213955,201151,202952,16762,11861228.0,5845849.0
2014-09-15,202252,217956,202252,209954,17436,12270437.0,5845849.0
2014-09-16,213655,217355,211854,217056,16141,12685492.0,5845849.0
2014-09-17,219156,222557,216255,218956,20114,12796563.0,5845849.0
2014-09-18,216055,223557,211154,223257,10804,13047935.0,5845849.0
2014-09-19,225057,233060,224557,231560,17812,13533140.0,5845849.0
2014-09-22,231559,232059,222557,229859,12020,13433761.0,5845849.0
2014-09-23,226558,231459,224557,226458,18910,13235002.0,5845849.0
2014-09-24,224257,230159,224257,226558,19798,13240848.0,5845849.0
2014-09-25,225057,230259,224757,226758,18086,13252540.0,5845849.0
2014-09-26,226758,237561,226358,235561,13352,13766974.0,5845849.0
2014-09-29,237061,252064,234760,238161,19446,13918966.0,5845849.0
2014-09-30,240661,246063,239261,239262,16831,13983271.0,5845849.0
2014-10-01,237261,241862,236160,237561,10381,13883891.0,5845849.0
2014-10-02,235560,237561,230059,234360,22002,13696824.0,5845849.0
2014-10-06,232359,240661,230759,235761,10892,13778666.0,5845849.0
2014-10-07,237061,237261,231759,231960,11710,13556524.0,5845849.0
2014-10-08,231059,238061,230059,234760,26474,13720208.0,5845849.0
2014-10-10,239461,239461,234060,234060,15091,13679287.0,5845849.0
2014-10-13,234160,235460,223757,223758,18109,13077164.0,5845849.0
2014-10-14,223757,224057,218356,218956,31757,12796563.0,5845849.0
2014-10-15,219056,234060,219056,231860,26353,13550678.0,5845849.0
2014-10-16,231859,240761,228258,228959,27699,13381148.0,5845849.0
2014-10-17,229859,233460,224057,227759,22141,13310998.0,5845849.0
2014-10-20,227758,230759,226358,227158,14172,13275923.0,5845849.0
2014-10-21,229359,249364,228258,243963,36279,14258026.0,5845849.0
2014-10-22,243962,253465,240061,250064,22487,14614622.0,5845849.0
2014-10-23,250064,265468,242862,246263,29896,14392480.0,5845849.0
2014-10-24,249364,252064,239661,243063,18339,14205413.0,5845849.0
2014-10-27,247863,250464,243462,244763,12448,14304793.0,5845849.0
2014-10-28,246663,253965,241762,242462,15889,14170338.0,5845849.0
2014-10-29,243162,244362,234660,237561,25548,13883891.0,5845849.0
2014-10-30,237261,237561,226258,234660,27131,13714362.0,5845849.0
2014-10-31,235160,236961,227458,230059,22060,13445453.0,5845849.0
2014-11-03,230059,242562,230059,242562,21550,14176184.0,5845849.0
2014-11-04,243062,243062,234960,236361,16159,13813741.0,5845849.0
2014-11-05,238561,240461,234760,237361,15638,13872200.0,5845849.0
2014-11-06,237961,239761,225157,227359,30847,13287615.0,5845849.0
2014-11-07,227358,230159,224557,227459,21071,13293461.0,5845849.0
2014-11-10,229859,229959,216355,216756,36316,12667955.0,5845849.0
2014-11-11,223357,236860,220056,236861,44917,13842970.0,5845849.0
2014-11-12,235660,237761,228158,231560,17107,13533140.0,5845849.0
2014-11-13,230959,234460,226658,227559,12412,13299306.0,5845849.0
2014-11-14,228958,231659,217756,222457,23968,13001168.0,5845849.0
2014-11-17,220056,221557,208853,215255,31772,12580267.0,5845849.0
2014-11-18,216355,227258,216355,227058,22842,13270077.0,5845849.0
2014-11-19,228058,234960,222557,228159,26077,13334382.0,5845849.0
2014-11-20,233960,233960,230059,232060,14522,13562370.0,5845849.0
2014-11-21,233760,235760,229459,229859,17838,13433761.0,5845849.0
2014-11-24,232959,233059,222457,228559,21439,13357765.0,5845849.0
2014-11-25,228458,236060,224457,233060,36594,13620828.0,5845849.0
2014-11-26,232959,241062,232559,241062,17896,14088496.0,5845849.0
2014-11-27,240561,243662,237761,242562,15284,14176184.0,5845849.0
2014-11-28,244963,250564,244562,250064,26736,14614622.0,5845849.0
