S&T모티브(064960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-10-26,33300,33300,32500,32750,34470,381170.0,11638786.0
2011-10-27,32950,33250,32650,33100,46590,385244.0,11638786.0
2011-10-28,33550,34850,33450,34500,82829,401538.0,11638786.0
2011-10-31,34900,34900,33350,33950,46045,395137.0,11638786.0
2011-11-01,33100,34600,33100,33900,32700,394555.0,11638786.0
2011-11-02,32700,34500,32650,34500,21415,401538.0,11638786.0
2011-11-03,34350,34350,33100,33200,40722,386408.0,11638786.0
2011-11-04,33600,34800,33450,34350,151746,399792.0,11638786.0
2011-11-07,34700,35400,33500,33500,86060,389899.0,11638786.0
2011-11-08,33600,34900,33500,34700,50552,403866.0,11638786.0
2011-11-09,34700,35150,34000,34200,34341,398046.0,11638786.0
2011-11-10,33500,33500,31950,33000,111565,384080.0,11638786.0
2011-11-11,33150,33700,32900,32950,55127,383498.0,11638786.0
2011-11-14,33300,33700,32850,32950,62601,383498.0,11638786.0
2011-11-15,32850,33000,32000,32000,61528,372441.0,11638786.0
2011-11-16,32200,33000,31950,32350,51945,376515.0,11638786.0
2011-11-17,32500,32800,31450,32750,88115,381170.0,11638786.0
2011-11-18,31500,32200,31100,31300,65706,364294.0,11638786.0
2011-11-21,31200,31400,30750,31400,22624,365458.0,11638786.0
2011-11-22,30650,31400,30650,30950,29694,360220.0,11638786.0
2011-11-23,32400,32800,31200,31350,83115,364876.0,11638786.0
2011-11-24,31350,32250,30750,32200,34674,374769.0,11638786.0
2011-11-25,32350,32350,31100,31850,35165,370695.0,11638786.0
2011-11-28,31900,32300,31400,31400,21977,365458.0,11638786.0
2011-11-29,31650,32400,31200,32400,46121,377097.0,11638786.0
2011-11-30,32350,32450,31600,32450,19740,377679.0,11638786.0
2011-12-01,33300,33300,31700,32150,59106,374187.0,11638786.0
2011-12-02,32400,32500,31600,31850,25717,370695.0,11638786.0
2011-12-05,31900,32300,31700,32100,13607,373605.0,11638786.0
2011-12-06,31900,32100,31450,31450,19772,366040.0,11638786.0
2011-12-07,31450,31750,30750,31050,55482,361384.0,11638786.0
2011-12-08,30900,31700,30900,31550,47884,367204.0,11638786.0
2011-12-09,31400,31400,30450,30600,35693,356147.0,11638786.0
2011-12-12,31100,31100,29850,30700,66934,357311.0,11638786.0
2011-12-13,29800,30600,29600,30150,52091,350909.0,11638786.0
2011-12-14,30200,31600,29750,31200,48631,363130.0,11638786.0
2011-12-15,30150,31900,30150,31750,48128,369531.0,11638786.0
2011-12-16,31750,32050,31000,31950,30148,371859.0,11638786.0
2011-12-19,31300,32200,30100,31750,61127,369531.0,11638786.0
2011-12-20,31900,31900,30950,31000,30320,360802.0,11638786.0
2011-12-21,31250,31600,30850,30850,22629,359057.0,11638786.0
2011-12-22,31300,31300,30500,30850,23092,359057.0,11638786.0
2011-12-23,31000,31100,30550,30550,30584,355565.0,11638786.0
2011-12-26,30450,30950,29950,30950,52496,360220.0,11638786.0
2011-12-27,30100,30600,29850,30400,57792,353819.0,11638786.0
2011-12-28,30000,30700,29350,30600,52690,356147.0,11638786.0
2011-12-29,30100,30850,30000,30800,31590,358475.0,11638786.0
2012-01-02,30800,30800,29750,29750,32230,346254.0,11638786.0
2012-01-03,30050,30450,29550,30350,34704,353237.0,11638786.0
2012-01-04,30350,30900,30000,30750,24570,357893.0,11638786.0
2012-01-05,31300,31500,30900,30900,13540,359638.0,11638786.0
2012-01-06,31100,31150,30500,30900,13215,359638.0,11638786.0
2012-01-09,30900,30900,30050,30050,15247,349746.0,11638786.0
2012-01-10,30350,30950,30000,30200,27088,351491.0,11638786.0
2012-01-11,30050,31300,30050,30950,37694,360220.0,11638786.0
2012-01-12,31000,31600,30900,30950,31069,360220.0,11638786.0
2012-01-13,31050,31550,30700,30850,26214,359057.0,11638786.0
2012-01-16,30850,30900,30300,30300,16873,352655.0,11638786.0
2012-01-17,30400,30900,30350,30550,20777,355565.0,11638786.0
2012-01-18,30600,30600,29800,29800,46196,346836.0,11638786.0
2012-01-19,30200,30500,29550,30300,68644,352655.0,11638786.0
2012-01-20,30150,31500,29950,31500,62883,366622.0,11638786.0
2012-01-25,31500,31650,30700,30800,25740,358475.0,11638786.0
2012-01-26,30900,31250,30750,30950,26732,360220.0,11638786.0
2012-01-27,31050,31050,30300,30550,20318,355565.0,11638786.0
2012-01-30,30500,30550,29950,29950,41329,348582.0,11638786.0
2012-01-31,29850,30400,29850,30400,51592,353819.0,11638786.0
2012-02-01,30400,30500,30050,30350,33471,353237.0,11638786.0
2012-02-02,30650,31250,30250,31250,60091,363712.0,11638786.0
2012-02-03,31100,31250,30550,30900,32845,359638.0,11638786.0
2012-02-06,31050,31100,30200,30850,43341,359057.0,11638786.0
2012-02-07,30450,31100,30450,30850,52883,359057.0,11638786.0
2012-02-08,31000,31350,30650,30700,55779,357311.0,11638786.0
2012-02-09,30750,31050,30300,30850,35437,359057.0,11638786.0
2012-02-10,30850,31150,30700,30950,54889,360220.0,11638786.0
2012-02-13,31050,32150,31050,31850,69974,370695.0,11638786.0
2012-02-14,31850,32150,31400,31650,56565,368368.0,11638786.0
2012-02-15,31800,32300,31600,31650,40600,368368.0,11638786.0
2012-02-16,31650,32000,30950,31250,38566,363712.0,11638786.0
2012-02-17,31400,32200,31200,31800,49829,370113.0,11638786.0
2012-02-20,31800,32200,31550,31650,18197,368368.0,11638786.0
2012-02-21,31800,31950,31050,31550,34724,367204.0,11638786.0
2012-02-22,32100,32150,31250,31300,49930,364294.0,11638786.0
2012-02-23,31300,31350,30800,31000,39570,360802.0,11638786.0
2012-02-24,31250,31300,30700,30900,36370,359638.0,11638786.0
2012-02-27,30800,30800,30350,30450,23970,354401.0,11638786.0
2012-02-28,30650,30750,30200,30700,25108,357311.0,11638786.0
2012-02-29,30500,30950,30500,30850,14733,359057.0,11638786.0
2012-03-02,30600,30900,30400,30450,47388,354401.0,11638786.0
2012-03-05,30450,30450,29600,29750,67792,346254.0,11638786.0
2012-03-06,29950,29950,29350,29650,35008,345090.0,11638786.0
2012-03-07,29300,29700,28000,28450,121105,331123.0,11638786.0
2012-03-08,28700,29200,28300,29200,40002,339853.0,11638786.0
2012-03-09,29100,29500,28750,29300,46273,341016.0,11638786.0
2012-03-12,29300,29350,28600,29150,35591,339271.0,11638786.0
2012-03-13,29250,29450,28400,28500,124462,331705.0,11638786.0
2012-03-14,28850,29250,28650,28750,75997,334615.0,11638786.0
2012-03-15,28800,29000,27950,28000,79302,325886.0,11638786.0
2012-03-16,28150,28200,27350,28000,93837,325886.0,11638786.0
2012-03-19,28000,28150,27850,28100,21020,327050.0,11638786.0
2012-03-20,27850,28350,27650,27700,29890,322394.0,11638786.0
2012-03-21,27550,27750,26850,26850,78500,312501.0,11638786.0
2012-03-22,27000,27100,26400,26750,42856,311338.0,11638786.0
2012-03-23,26500,27150,26500,27000,14226,314247.0,11638786.0
2012-03-26,27000,27400,26500,26550,26829,309010.0,11638786.0
2012-03-27,26650,27150,26600,26600,35611,309592.0,11638786.0
2012-03-28,26800,27200,26500,26700,30080,310756.0,11638786.0
2012-03-29,26800,27100,26300,26950,24413,313665.0,11638786.0
2012-03-30,27200,27750,26750,27550,35346,320649.0,11638786.0
2012-04-02,27550,27800,27000,27000,22580,314247.0,11638786.0
2012-04-03,27050,27550,26300,26300,69563,306100.0,11638786.0
2012-04-04,26350,26650,26050,26200,23702,304936.0,11638786.0
2012-04-05,26150,26550,25800,26150,30652,304354.0,11638786.0
2012-04-06,26400,27300,26300,26950,87901,313665.0,11638786.0
2012-04-09,26850,26850,26000,26200,37377,304936.0,11638786.0
2012-04-10,26500,27400,26350,27150,39192,315993.0,11638786.0
2012-04-12,27250,27300,26600,27250,25892,317157.0,11638786.0
2012-04-13,27650,27650,27000,27050,16901,314829.0,11638786.0
2012-04-16,27000,27650,26500,26650,18024,310174.0,11638786.0
2012-04-17,26700,26850,26400,26800,12326,311919.0,11638786.0
2012-04-18,27000,27200,26350,26550,16210,309010.0,11638786.0
2012-04-19,26400,26750,26250,26250,15792,305518.0,11638786.0
2012-04-20,26200,26250,25750,25800,24401,300281.0,11638786.0
2012-04-23,26000,26400,25250,26400,48696,307264.0,11638786.0
2012-04-24,26200,26250,25550,25550,33146,297371.0,11638786.0
2012-04-25,25950,26150,25600,25600,15036,297953.0,11638786.0
2012-04-26,25700,26400,25700,26100,21605,303772.0,11638786.0
2012-04-27,26350,26900,26200,26350,38138,306682.0,11638786.0
2012-04-30,26600,27100,26500,26950,21546,313665.0,11638786.0
2012-05-02,27200,27450,26600,26800,57164,311919.0,11638786.0
2012-05-03,27150,27200,25700,26750,45150,311338.0,11638786.0
2012-05-04,26700,27150,26450,26750,26461,311338.0,11638786.0
2012-05-07,25950,26450,25950,26300,10555,306100.0,11638786.0
2012-05-08,26350,26500,25800,26000,32802,302608.0,11638786.0
2012-05-09,25800,26100,25700,25750,20981,299699.0,11638786.0
2012-05-10,25650,26200,25600,26050,21702,303190.0,11638786.0
2012-05-11,26500,26500,25400,25450,29188,296207.0,11638786.0
2012-05-14,25050,25500,22750,24000,225790,279331.0,11638786.0
2012-05-15,23450,24150,22950,24050,68922,279913.0,11638786.0
2012-05-16,23000,23700,22000,22100,122837,257217.0,11638786.0
2012-05-17,22100,22100,20850,20950,170075,243833.0,11638786.0
2012-05-18,20550,20650,20000,20350,88871,236849.0,11638786.0
2012-05-21,20450,20600,19900,20000,71336,232776.0,11638786.0
2012-05-22,20350,20400,19850,20150,91471,234522.0,11638786.0
2012-05-23,20500,21000,20200,20200,93696,235103.0,11638786.0
2012-05-24,20400,20400,20050,20100,21597,233940.0,11638786.0
2012-05-25,20200,20300,20050,20100,36994,233940.0,11638786.0
2012-05-29,20200,20550,19800,20350,19076,236849.0,11638786.0
2012-05-30,20550,20650,20200,20550,24529,239177.0,11638786.0
2012-05-31,20400,20600,20000,20600,33701,239759.0,11638786.0
2012-06-01,20700,20700,20150,20300,43954,236267.0,11638786.0
2012-06-04,19500,19650,19100,19250,22718,224047.0,11638786.0
2012-06-05,19300,19700,19100,19400,30129,225792.0,11638786.0
2012-06-07,19850,19850,19550,19550,13652,227538.0,11638786.0
2012-06-08,19600,19750,19250,19600,27018,228120.0,11638786.0
2012-06-11,19750,20000,19750,19950,15361,232194.0,11638786.0
2012-06-12,19650,19650,19400,19550,26571,227538.0,11638786.0
2012-06-13,19550,19650,19300,19600,13512,228120.0,11638786.0
2012-06-14,19600,20450,19350,20450,61040,238013.0,11638786.0
2012-06-15,20400,20400,19600,19750,34710,229866.0,11638786.0
2012-06-18,20050,20300,19800,19850,56043,231030.0,11638786.0
2012-06-19,19850,20050,19750,19900,19540,231612.0,11638786.0
2012-06-20,20000,20200,19750,20000,50589,232776.0,11638786.0
2012-06-21,20050,20350,19850,20250,29380,235685.0,11638786.0
2012-06-22,19950,20000,19300,19400,73644,225792.0,11638786.0
2012-06-25,19500,19550,19050,19350,20542,225211.0,11638786.0
2012-06-26,19100,19500,19000,19400,46371,225792.0,11638786.0
2012-06-27,19500,20100,19050,20100,30488,233940.0,11638786.0
2012-06-28,20150,20150,19400,19700,27065,229284.0,11638786.0
2012-06-29,19800,20200,19500,20150,19204,234522.0,11638786.0
2012-07-02,20150,20450,20000,20000,19254,232776.0,11638786.0
2012-07-03,20050,20100,19900,20050,19537,233358.0,11638786.0
2012-07-04,20050,20650,20050,20450,31353,238013.0,11638786.0
2012-07-05,20550,20550,20100,20250,14255,235685.0,11638786.0
2012-07-06,20300,20350,19850,19900,16456,231612.0,11638786.0
2012-07-09,19650,19850,19300,19300,34491,224629.0,11638786.0
2012-07-10,19300,19400,19000,19200,38793,223465.0,11638786.0
2012-07-11,19050,19500,18900,19300,23142,224629.0,11638786.0
2012-07-12,19400,19500,18800,18800,22981,218809.0,11638786.0
2012-07-13,19000,19150,18250,19000,20700,221137.0,11638786.0
2012-07-16,19000,19050,18400,18400,30082,214154.0,11638786.0
2012-07-17,18600,19600,18350,19300,26840,224629.0,11638786.0
2012-07-18,19550,19550,18800,18800,15645,218809.0,11638786.0
2012-07-19,18850,19550,18800,19450,32762,226374.0,11638786.0
2012-07-20,19600,19600,19350,19450,9204,226374.0,11638786.0
2012-07-23,19050,19300,18750,19000,15382,221137.0,11638786.0
2012-07-24,19000,19050,18850,18900,11830,219973.0,11638786.0
2012-07-25,18900,18950,18450,18850,18770,219391.0,11638786.0
2012-07-26,18700,18850,18450,18650,25790,217063.0,11638786.0
2012-07-27,18900,18950,18650,18750,46886,218227.0,11638786.0
2012-07-30,18750,19100,18750,18950,15440,220555.0,11638786.0
2012-07-31,19150,19700,19000,19700,47400,229284.0,11638786.0
2012-08-01,19950,20000,19550,19650,35551,228702.0,11638786.0
2012-08-02,19650,19950,19500,19950,17982,232194.0,11638786.0
2012-08-03,19750,20650,19650,20500,34288,238595.0,11638786.0
2012-08-06,20600,20850,20300,20300,39992,236267.0,11638786.0
2012-08-07,20200,20500,20050,20200,12561,235103.0,11638786.0
2012-08-08,20400,20600,20250,20500,29790,238595.0,11638786.0
2012-08-09,20500,20900,20300,20900,41950,243251.0,11638786.0
2012-08-10,20700,20900,19800,20150,86051,234522.0,11638786.0
2012-08-13,20150,20300,19600,20250,20803,235685.0,11638786.0
2012-08-14,20000,20350,20000,20150,20815,234522.0,11638786.0
2012-08-16,20150,20300,19900,20300,17102,236267.0,11638786.0
2012-08-17,20300,20650,20100,20400,17881,237431.0,11638786.0
2012-08-20,20400,20550,20100,20400,11240,237431.0,11638786.0
2012-08-21,20600,20600,20300,20400,16821,237431.0,11638786.0
2012-08-22,20250,20400,20150,20400,18280,237431.0,11638786.0
2012-08-23,20100,20550,20100,20400,8130,237431.0,11638786.0
2012-08-24,20350,20400,20100,20350,17040,236849.0,11638786.0
2012-08-27,20250,20750,20250,20500,19840,238595.0,11638786.0
2012-08-28,20400,20500,20000,20000,24691,232776.0,11638786.0
2012-08-29,20000,20150,19650,20000,39020,232776.0,11638786.0
2012-08-30,19800,20250,19700,20100,19840,233940.0,11638786.0
2012-08-31,20050,20050,19650,19700,10403,229284.0,11638786.0
2012-09-03,19700,19950,19400,19600,33441,228120.0,11638786.0
2012-09-04,19800,19800,19150,19200,47420,223465.0,11638786.0
2012-09-05,19450,19450,18550,18700,36842,217645.0,11638786.0
2012-09-06,18900,19200,18650,18700,38114,217645.0,11638786.0
2012-09-07,18850,19050,18700,18750,21501,218227.0,11638786.0
2012-09-10,18750,18950,18650,18650,21712,217063.0,11638786.0
2012-09-11,18600,18750,18550,18650,19844,217063.0,11638786.0
2012-09-12,18600,19100,18600,19000,17005,221137.0,11638786.0
2012-09-13,19250,19250,18800,18800,27659,218809.0,11638786.0
2012-09-14,19200,19400,18900,19300,29490,224629.0,11638786.0
2012-09-17,19500,19500,19150,19450,22664,226374.0,11638786.0
2012-09-18,19550,19550,19300,19550,12107,227538.0,11638786.0
2012-09-19,19600,19750,19400,19600,21682,228120.0,11638786.0
2012-09-20,19700,19700,19200,19200,27519,223465.0,11638786.0
2012-09-21,19500,19750,19500,19600,35975,228120.0,11638786.0
2012-09-24,19600,19700,19400,19550,24583,227538.0,11638786.0
2012-09-25,19300,19600,19300,19600,13387,228120.0,11638786.0
2012-09-26,19650,19950,19550,19600,21620,228120.0,11638786.0
2012-09-27,19600,19850,19450,19850,13040,231030.0,11638786.0
2012-09-28,19950,20800,19900,20600,30016,239759.0,11638786.0
2012-10-02,20600,20850,20200,20350,31986,236849.0,11638786.0
2012-10-04,20400,20400,19750,19750,33335,229866.0,11638786.0
2012-10-05,19650,20400,19650,20200,19388,235103.0,11638786.0
2012-10-08,20200,20400,19600,19850,32091,231030.0,11638786.0
2012-10-09,19700,19950,19600,19750,21221,229866.0,11638786.0
2012-10-10,19750,19750,18950,18950,43942,220555.0,11638786.0
2012-10-11,19000,19150,18800,19150,28706,222883.0,11638786.0
2012-10-12,19000,19200,18650,18950,26182,220555.0,11638786.0
2012-10-15,18900,18900,18350,18500,41733,215318.0,11638786.0
2012-10-16,18550,18600,18000,18050,35866,210080.0,11638786.0
2012-10-17,18050,18400,18050,18250,13100,212408.0,11638786.0
2012-10-18,18100,18250,17750,17800,32376,207170.0,11638786.0
2012-10-19,17850,18450,17850,18350,27783,213572.0,11638786.0
2012-10-22,18200,18400,17800,17950,35004,208916.0,11638786.0
2012-10-23,18050,18600,17750,18300,238590,212990.0,11638786.0
2012-10-24,18150,19650,17950,19650,149664,228702.0,11638786.0
2012-10-25,19650,20100,19100,19600,48929,228120.0,11638786.0
2012-10-26,19600,20150,19200,19300,44718,224629.0,11638786.0
2012-10-29,19400,19500,18450,18700,48049,217645.0,11638786.0
2012-10-30,18650,19500,18650,19000,29299,221137.0,11638786.0
2012-10-31,18800,19300,18800,18950,14671,220555.0,11638786.0
2012-11-01,18800,19300,18350,18650,21667,217063.0,11638786.0
2012-11-02,18750,19200,18750,18950,17230,220555.0,11638786.0
2012-11-05,18950,19150,18350,18500,18830,215318.0,11638786.0
2012-11-06,18500,19550,18500,19500,34670,226956.0,11638786.0
2012-11-07,19500,20450,19500,20350,46574,236849.0,11638786.0
2012-11-08,19700,20650,19700,20100,31999,233940.0,11638786.0
2012-11-09,20050,20500,20000,20000,26801,232776.0,11638786.0
2012-11-12,20050,20600,19850,20000,38700,232776.0,11638786.0
2012-11-13,20000,20250,19000,19200,36313,223465.0,11638786.0
2012-11-14,19150,20200,19150,19850,27770,231030.0,11638786.0
2012-11-15,19850,20400,19500,20350,23023,236849.0,11638786.0
2012-11-16,20400,20750,19550,19850,25425,231030.0,11638786.0
2012-11-19,19650,20550,19650,20550,26208,239177.0,11638786.0
2012-11-20,20750,20800,20300,20550,26611,239177.0,11638786.0
2012-11-21,20550,21450,20200,21450,54878,249652.0,11638786.0
2012-11-22,21600,22150,21500,22000,61082,256053.0,11638786.0
2012-11-23,22150,22150,21400,21950,28894,255471.0,11638786.0
2012-11-26,21900,22300,20950,21050,31447,244996.0,11638786.0
2012-11-27,21250,21900,21000,21450,23610,249652.0,11638786.0
2012-11-28,21450,22500,20950,22300,29760,259545.0,11638786.0
2012-11-29,22300,23050,22000,23000,55804,267692.0,11638786.0
2012-11-30,23000,23150,22750,23100,90721,268856.0,11638786.0
2012-12-03,23100,23350,22700,23150,34449,269438.0,11638786.0
2012-12-04,23200,23200,22800,23050,80581,268274.0,11638786.0
2012-12-05,23050,23150,22750,22900,45240,266528.0,11638786.0
2012-12-06,22950,23050,22600,22900,22450,266528.0,11638786.0
2012-12-07,23200,23200,22100,23000,49817,267692.0,11638786.0
2012-12-10,23400,23400,22350,23350,20761,271766.0,11638786.0
2012-12-11,23450,23800,23050,23800,40460,277003.0,11638786.0
2012-12-12,23850,24100,23500,24050,23317,279913.0,11638786.0
2012-12-13,24100,24100,23500,23900,32250,278167.0,11638786.0
2012-12-14,23500,23750,21600,23000,55071,267692.0,11638786.0
2012-12-17,23200,23950,22900,23900,46223,278167.0,11638786.0
2012-12-18,23900,23900,22950,23400,28980,272348.0,11638786.0
2012-12-20,22700,23350,22300,22800,94415,265364.0,11638786.0
2012-12-21,22800,23850,22700,23700,33840,275839.0,11638786.0
2012-12-24,23450,23700,23000,23150,10156,269438.0,11638786.0
2012-12-26,23650,23650,22500,22750,20302,327677.0,14403386.0
2012-12-27,22750,23700,22750,23550,8041,339200.0,14403386.0
2012-12-28,23750,23800,23200,23450,17280,337759.0,14403386.0
2013-01-02,23450,23450,22900,23000,22905,331278.0,14403386.0
2013-01-03,23100,23350,22400,22650,40431,326237.0,14403386.0
2013-01-04,23450,23450,22700,22950,19050,330558.0,14403386.0
2013-01-07,23000,23000,22700,22950,14421,330558.0,14403386.0
2013-01-08,22700,23000,22700,23000,15971,331278.0,14403386.0
2013-01-09,23000,23550,22750,23500,13740,338480.0,14403386.0
2013-01-10,23800,23950,23200,23750,20950,342080.0,14403386.0
2013-01-11,22750,23900,22750,23750,12496,342080.0,14403386.0
2013-01-14,23750,23800,23250,23750,12500,342080.0,14403386.0
2013-01-15,23350,24100,23350,24000,21280,345681.0,14403386.0
2013-01-16,24200,24200,23200,23200,12765,334159.0,14403386.0
2013-01-17,23200,23750,22800,23700,10557,341360.0,14403386.0
2013-01-18,23500,23850,23250,23700,8372,341360.0,14403386.0
2013-01-21,23300,23550,23200,23400,18680,337039.0,14403386.0
2013-01-22,23000,23600,23000,23100,14968,332718.0,14403386.0
2013-01-23,23200,23300,22900,22900,19681,329838.0,14403386.0
2013-01-24,22900,23200,22750,23200,10581,334159.0,14403386.0
2013-01-25,22850,23200,22850,23000,5080,331278.0,14403386.0
2013-01-28,23100,23900,22700,23900,12930,344241.0,14403386.0
2013-01-29,23900,24000,23300,23500,9654,338480.0,14403386.0
2013-01-30,23500,23750,23050,23100,7720,332718.0,14403386.0
2013-01-31,23300,23300,22800,23250,15140,334879.0,14403386.0
2013-02-01,22850,23450,22550,22700,27941,326957.0,14403386.0
2013-02-04,22850,22850,22550,22650,11400,326237.0,14403386.0
2013-02-05,21800,22800,21800,22100,16999,318315.0,14403386.0
2013-02-06,21950,22800,21500,22300,22726,321196.0,14403386.0
2013-02-07,22950,22950,22100,22500,7090,324076.0,14403386.0
2013-02-08,22300,23250,22300,22900,17506,329838.0,14403386.0
2013-02-12,22900,23200,22250,22350,13943,321916.0,14403386.0
2013-02-13,22400,22600,22300,22500,13980,324076.0,14403386.0
2013-02-14,22250,22600,22200,22450,18870,323356.0,14403386.0
2013-02-15,22350,23000,22300,22800,19730,328397.0,14403386.0
2013-02-18,23200,23200,22400,22500,10673,324076.0,14403386.0
2013-02-19,22350,22950,22350,22850,9810,329117.0,14403386.0
2013-02-20,22850,23300,22650,23300,18210,335599.0,14403386.0
2013-02-21,23150,23300,22900,23000,11410,331278.0,14403386.0
2013-02-22,23400,23450,22500,22900,11431,329838.0,14403386.0
2013-02-25,22900,22900,22600,22800,6480,328397.0,14403386.0
2013-02-26,22800,22850,22450,22800,9460,328397.0,14403386.0
2013-02-27,22750,23100,22650,23100,6950,332718.0,14403386.0
2013-02-28,23100,23750,22850,23750,17787,342080.0,14403386.0
2013-03-04,23500,23500,23150,23200,6470,334159.0,14403386.0
2013-03-05,23200,23200,22650,22700,8561,326957.0,14403386.0
2013-03-06,22750,22950,22350,22500,10695,324076.0,14403386.0
2013-03-07,22450,22750,22150,22600,11490,325517.0,14403386.0
2013-03-08,22500,22750,22300,22450,6940,323356.0,14403386.0
2013-03-11,22450,22700,22350,22700,15670,326957.0,14403386.0
2013-03-12,22700,23150,22400,23150,6570,333438.0,14403386.0
2013-03-13,23150,23150,22500,22650,10360,326237.0,14403386.0
2013-03-14,22800,23300,22500,23300,11150,335599.0,14403386.0
2013-03-15,23400,23400,22750,22900,18240,329838.0,14403386.0
2013-03-18,23050,24700,22500,24550,53436,353603.0,14403386.0
2013-03-19,24600,24650,23900,24200,26959,348562.0,14403386.0
2013-03-20,23750,24650,23750,23800,141497,342801.0,14403386.0
2013-03-21,23850,24500,23100,23300,33140,335599.0,14403386.0
2013-03-22,23050,23900,22500,23650,16542,340640.0,14403386.0
2013-03-25,24100,24100,23600,24050,9010,346401.0,14403386.0
2013-03-26,23950,24500,23500,24350,18525,350722.0,14403386.0
2013-03-27,24400,24400,23850,24300,23994,350002.0,14403386.0
2013-03-28,24300,24750,24050,24750,14018,356484.0,14403386.0
2013-03-29,24800,24950,24000,24950,23889,359364.0,14403386.0
2013-04-01,24800,25150,24750,25100,8680,361525.0,14403386.0
2013-04-02,25100,26100,24800,25900,51670,373048.0,14403386.0
2013-04-03,26000,26750,25950,26450,49605,380970.0,14403386.0
2013-04-04,26650,26900,26150,26850,38000,386731.0,14403386.0
2013-04-05,26350,27000,26350,26700,28602,384570.0,14403386.0
2013-04-08,26700,26950,26100,26850,22484,386731.0,14403386.0
2013-04-09,26500,26900,25900,26850,19214,386731.0,14403386.0
2013-04-10,26600,27000,26000,26900,17460,387451.0,14403386.0
2013-04-11,27250,28250,26900,28250,51521,406896.0,14403386.0
2013-04-12,28250,28400,27600,27900,43050,401854.0,14403386.0
2013-04-15,27650,28400,27500,28100,21085,404735.0,14403386.0
2013-04-16,28100,28300,27350,27750,31440,399694.0,14403386.0
2013-04-17,27750,27750,26900,27650,30911,398254.0,14403386.0
2013-04-18,27600,27650,26850,26850,18988,386731.0,14403386.0
2013-04-19,26600,27000,26000,26000,24600,374488.0,14403386.0
2013-04-22,25800,26500,25800,26350,23631,379529.0,14403386.0
2013-04-23,26450,27350,26100,27250,20263,392492.0,14403386.0
2013-04-24,27650,27650,26850,27000,21896,388891.0,14403386.0
2013-04-25,27300,28250,26850,28250,21458,406896.0,14403386.0
2013-04-26,27800,28900,27800,28900,28961,416258.0,14403386.0
2013-04-29,28550,28850,28250,28800,19680,414818.0,14403386.0
2013-04-30,28500,28950,28200,28950,19899,416978.0,14403386.0
2013-05-02,28550,28900,28550,28800,10340,414818.0,14403386.0
2013-05-03,28600,28800,28050,28800,17090,414818.0,14403386.0
2013-05-06,28450,29700,28450,29200,24597,420579.0,14403386.0
2013-05-07,29450,29450,28050,28550,23311,411217.0,14403386.0
2013-05-08,28850,29150,28450,29000,15142,417698.0,14403386.0
2013-05-09,29300,29300,28100,28450,36234,409776.0,14403386.0
2013-05-10,28500,28550,27250,27500,34921,396093.0,14403386.0
2013-05-13,27450,27450,27050,27100,18805,390332.0,14403386.0
2013-05-14,27500,27700,26700,27500,24737,396093.0,14403386.0
2013-05-15,27050,27900,27050,27850,10117,401134.0,14403386.0
2013-05-16,27850,29000,27500,28700,31925,413377.0,14403386.0
2013-05-20,28700,29300,28450,29200,14541,420579.0,14403386.0
2013-05-21,29250,29850,28350,29700,29610,427781.0,14403386.0
2013-05-22,29700,29700,28500,28500,35490,410497.0,14403386.0
2013-05-23,28250,28800,26700,27900,66938,401854.0,14403386.0
2013-05-24,27900,28450,27300,28450,12317,409776.0,14403386.0
2013-05-27,28050,28750,27750,28550,10787,411217.0,14403386.0
2013-05-28,28600,28600,28100,28200,11981,406175.0,14403386.0
2013-05-29,28300,28650,28050,28400,29111,409056.0,14403386.0
2013-05-30,28650,29000,28000,28250,28053,406896.0,14403386.0
2013-05-31,28350,28350,26600,26700,46633,384570.0,14403386.0
2013-06-03,26850,27300,26750,26850,24770,386731.0,14403386.0
2013-06-04,27450,27600,26350,26950,30200,388171.0,14403386.0
2013-06-05,27250,27550,26600,27150,23440,391052.0,14403386.0
2013-06-07,27150,27650,26450,27400,27826,394653.0,14403386.0
2013-06-10,27250,28150,27000,28050,29564,404015.0,14403386.0
2013-06-11,28000,28800,27250,28600,44297,411937.0,14403386.0
2013-06-12,28600,28700,28200,28550,36100,411217.0,14403386.0
2013-06-13,28250,28550,27400,27600,67513,397533.0,14403386.0
2013-06-14,28300,28300,27250,27900,19000,401854.0,14403386.0
2013-06-17,28000,28000,27400,27850,14760,401134.0,14403386.0
2013-06-18,28250,28300,27600,28300,18660,407616.0,14403386.0
2013-06-19,28300,28300,27800,28100,12690,404735.0,14403386.0
2013-06-20,27600,28050,26900,26950,34584,388171.0,14403386.0
2013-06-21,26450,27250,25350,26450,59622,380970.0,14403386.0
2013-06-24,26050,26550,25350,25800,23600,371607.0,14403386.0
2013-06-25,25800,28450,24800,27400,46706,394653.0,14403386.0
2013-06-26,27400,27450,26500,27250,20412,392492.0,14403386.0
2013-06-27,27150,27650,26650,27000,17101,388891.0,14403386.0
2013-06-28,26750,27950,26750,26850,30756,386731.0,14403386.0
2013-07-01,26500,27200,26100,26850,12260,386731.0,14403386.0
2013-07-02,26600,27600,26600,26800,20348,386011.0,14403386.0
2013-07-03,26800,27200,26800,26800,10862,386011.0,14403386.0
2013-07-04,26850,27100,26650,27100,7060,390332.0,14403386.0
