넷마블(251270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-14,114500,116500,112000,113000,134281,9635043.0,85265865.0
2019-01-15,113000,113500,111500,112000,111048,9549777.0,85265865.0
2019-01-16,111000,113500,109000,109500,147350,9336612.0,85265865.0
2019-01-17,109500,111000,108500,109500,185042,9336612.0,85265865.0
2019-01-18,111000,111000,105500,106000,312789,9038182.0,85265865.0
2019-01-21,106000,106500,103000,103500,361789,8825044.0,85266124.0
2019-01-22,104000,106500,102000,106000,275732,9038209.0,85266124.0
2019-01-23,105500,108500,105500,107500,184452,9166108.0,85266124.0
2019-01-24,106500,107500,105000,106500,131913,9080842.0,85266124.0
2019-01-25,108000,113500,108000,110000,360582,9379274.0,85266124.0
2019-01-28,111500,112500,109500,111500,172596,9507173.0,85266124.0
2019-01-29,111500,113500,110000,110500,165637,9421907.0,85266124.0
2019-01-30,110500,112000,109500,110000,250144,9379274.0,85266124.0
2019-01-31,112000,112000,106500,107000,266698,9123475.0,85266124.0
2019-02-01,107500,110000,107500,109500,166109,9336641.0,85266124.0
2019-02-07,110000,110500,108000,109500,123492,9336641.0,85266124.0
2019-02-08,115000,128000,112500,119000,1354003,10146669.0,85266124.0
2019-02-11,119000,124500,117500,119000,541698,10146669.0,85266124.0
2019-02-12,119000,119500,116500,118000,217809,10061403.0,85266124.0
2019-02-13,117500,123500,116500,123500,447866,10530366.0,85266124.0
2019-02-14,118500,124000,117000,124000,459918,10572999.0,85266124.0
2019-02-15,121500,123000,118500,119000,221949,10146669.0,85266124.0
2019-02-18,119000,121500,117000,119500,140160,10189302.0,85266124.0
2019-02-19,119500,120500,108000,117000,726269,9976137.0,85266124.0
2019-02-20,116000,118500,114000,115000,256806,9805649.0,85266510.0
2019-02-21,115500,119500,115500,118500,264047,10104081.0,85266510.0
2019-02-22,119000,120500,116500,118500,165340,10104081.0,85266510.0
2019-02-25,118500,122000,117500,121500,167349,10359881.0,85266510.0
2019-02-26,121000,123000,121000,122000,170833,10402514.0,85266510.0
2019-02-27,122000,123000,120500,122000,134672,10402514.0,85266510.0
2019-02-28,119500,120000,117000,118000,228333,10061448.0,85266510.0
2019-03-04,118000,119000,115000,115500,181551,9848282.0,85266510.0
2019-03-05,115500,116500,111500,112000,240465,9549849.0,85266510.0
2019-03-06,112500,114000,112000,113000,134736,9635116.0,85266510.0
2019-03-07,114000,114000,112000,112500,96231,9592482.0,85266510.0
2019-03-08,113000,114000,112000,113000,109035,9635116.0,85266510.0
2019-03-11,113500,113500,112000,113500,94465,9677749.0,85266510.0
2019-03-12,114000,115000,113500,114000,98278,9720382.0,85266510.0
2019-03-13,113500,114500,111500,114000,130370,9720382.0,85266510.0
2019-03-14,115000,115500,114000,115500,220885,9848282.0,85266510.0
2019-03-15,115500,120000,115000,120000,211681,10231981.0,85266510.0
2019-03-18,120500,122000,119000,120500,129947,10274614.0,85266510.0
2019-03-19,121000,121500,118000,118500,84853,10104081.0,85266510.0
2019-03-20,117000,118000,114000,117500,139562,10018824.0,85266590.0
2019-03-21,117000,120000,115500,115500,128292,9848291.0,85266590.0
2019-03-22,115500,117500,114500,115500,74808,9848291.0,85266590.0
2019-03-25,114000,117000,114000,115000,66003,9805658.0,85266590.0
2019-03-26,116000,121000,115500,121000,296414,10317257.0,85266590.0
2019-03-27,121500,122000,119000,121000,159243,10317257.0,85266590.0
2019-03-28,120500,130000,119000,124500,567869,10615690.0,85266590.0
2019-03-29,125000,126000,123500,125000,201459,10658324.0,85266590.0
2019-04-01,126000,127000,123500,123500,160664,10530424.0,85266590.0
2019-04-02,123500,125000,120000,120500,171624,10274624.0,85266590.0
2019-04-03,125000,126500,122500,125500,312809,10700957.0,85266590.0
2019-04-04,126000,126500,124000,124500,104300,10615690.0,85266590.0
2019-04-05,126000,126000,122500,124000,98804,10573057.0,85266590.0
2019-04-08,126000,126000,122500,123500,103618,10530424.0,85266590.0
2019-04-09,123500,124500,121500,123000,102691,10487791.0,85266590.0
2019-04-10,123500,128000,123500,128000,287938,10914124.0,85266590.0
2019-04-11,128000,130000,127500,130000,288933,11084657.0,85266590.0
2019-04-12,131000,133000,130000,132000,314942,11255190.0,85266590.0
2019-04-15,134500,138000,133000,134500,347649,11468356.0,85266590.0
2019-04-16,136000,138000,134000,136000,190618,11596256.0,85266590.0
2019-04-17,137000,137500,133000,135500,137448,11553623.0,85266590.0
2019-04-18,135000,135000,132500,132500,99576,11297823.0,85266590.0
2019-04-19,132500,135500,132500,133000,96400,11340456.0,85266590.0
2019-04-22,134000,137500,133500,136000,221337,11612109.0,85383153.0
2019-04-23,136500,136500,129000,130000,268321,11099810.0,85383153.0
2019-04-24,130500,131000,126500,128000,239649,10929044.0,85383153.0
2019-04-25,128000,128500,125000,125500,125965,10715586.0,85383153.0
2019-04-26,125500,127000,125000,126000,118517,10758277.0,85383153.0
2019-04-29,126000,127500,124000,127000,89570,10843660.0,85383153.0
2019-04-30,128000,131000,126000,127500,123064,10886352.0,85383153.0
2019-05-02,126500,128500,126000,126000,97344,10758277.0,85383153.0
2019-05-03,126000,126500,122500,122500,145048,10459436.0,85383153.0
2019-05-07,120500,124500,120000,122000,161738,10416745.0,85383153.0
2019-05-08,120000,128000,120000,126500,283696,10800969.0,85383153.0
2019-05-09,127500,129000,123500,123500,317101,10544819.0,85383153.0
2019-05-10,124500,131000,123500,131000,377194,11185193.0,85383153.0
2019-05-13,132000,135000,128500,129000,326761,11014427.0,85383153.0
2019-05-14,127000,128000,121500,123000,379799,10502128.0,85383153.0
2019-05-15,121000,121000,115500,118000,467372,10075212.0,85383153.0
2019-05-16,117500,119500,115500,118000,224703,10075212.0,85383153.0
2019-05-17,119500,121000,117000,117500,161348,10032520.0,85383153.0
2019-05-20,116500,119500,114000,114500,170305,9784348.0,85452825.0
2019-05-21,113500,116500,112500,114000,188028,9741622.0,85452825.0
2019-05-22,115000,117000,114500,115500,99493,9869801.0,85452825.0
2019-05-23,116000,116000,110500,112000,166215,9570716.0,85452825.0
2019-05-24,111500,115000,110500,113500,177240,9698896.0,85452825.0
2019-05-27,111000,112000,108000,112000,183291,9570716.0,85452825.0
2019-05-28,110500,113500,110500,112500,170652,9613443.0,85452825.0
2019-05-29,113000,113000,107000,109500,275228,9357084.0,85452825.0
2019-05-30,110000,114000,109500,113000,232450,9656169.0,85452825.0
2019-05-31,114000,117500,113000,114500,335364,9784348.0,85452825.0
2019-06-03,115500,121000,114000,120000,321145,10254339.0,85452825.0
2019-06-04,121500,124500,118000,123000,338228,10510697.0,85452825.0
2019-06-05,125000,127000,121500,124000,278163,10596150.0,85452825.0
2019-06-07,124000,124000,118500,119000,385292,10168886.0,85452825.0
2019-06-10,120000,123500,119000,122500,332187,10467971.0,85452825.0
2019-06-11,123000,123500,120500,121000,153738,10339792.0,85452825.0
2019-06-12,122500,124000,121500,122000,318484,10425245.0,85452825.0
2019-06-13,122000,124000,121000,121500,311542,10382518.0,85452825.0
2019-06-14,127500,130500,125500,126500,597483,10809782.0,85452825.0
2019-06-17,127500,129000,124500,126500,253828,10809782.0,85452825.0
2019-06-18,128000,129000,126000,127000,292249,10852509.0,85452825.0
2019-06-19,127500,128500,125500,125500,277441,10724330.0,85452825.0
2019-06-20,126500,126500,124500,126000,214702,10797378.0,85693476.0
2019-06-21,125500,128000,124500,126000,252825,10797378.0,85693476.0
2019-06-24,127000,130000,126500,129500,273775,11097305.0,85693476.0
2019-06-25,131000,131000,122000,122500,507583,10497451.0,85693476.0
2019-06-26,121000,123000,117500,121500,342126,10411757.0,85693476.0
2019-06-27,124000,126000,119000,122500,498944,10497451.0,85693476.0
2019-06-28,119500,121000,112500,113000,778528,9683363.0,85693476.0
2019-07-01,109500,110000,100000,100500,1322257,8612194.0,85693476.0
2019-07-02,102000,102500,100000,101500,627641,8697888.0,85693476.0
2019-07-03,101000,102500,100000,100000,590221,8569348.0,85693476.0
2019-07-04,100500,101500,95600,96600,609373,8277990.0,85693476.0
2019-07-05,96600,97700,95600,96500,399957,8269420.0,85693476.0
2019-07-08,96400,97000,93600,93600,342868,8020909.0,85693476.0
2019-07-09,94000,101500,94000,98500,1049234,8440807.0,85693476.0
2019-07-10,98500,98700,94100,94100,664558,8063756.0,85693476.0
2019-07-11,94700,98500,94700,96500,658603,8269420.0,85693476.0
2019-07-12,97100,97800,95900,96400,224922,8260851.0,85693476.0
2019-07-15,96700,97100,93600,93800,365881,8038048.0,85693476.0
2019-07-16,93800,93900,90700,91700,686064,7858092.0,85693476.0
2019-07-17,91200,92000,88600,89500,672680,7669566.0,85693476.0
2019-07-18,89100,92500,88900,92100,382860,7892369.0,85693476.0
2019-07-19,91600,93100,90300,92500,410428,7926647.0,85693476.0
2019-07-22,92300,92300,90500,91000,211957,7799898.0,85713168.0
2019-07-23,90700,92600,90100,90900,360034,7791327.0,85713168.0
2019-07-24,91100,92000,90500,91600,161846,7851326.0,85713168.0
2019-07-25,91600,91800,90500,91800,211277,7868469.0,85713168.0
2019-07-26,91000,92000,91000,91600,135985,7851326.0,85713168.0
2019-07-29,91300,92800,90500,90600,170585,7765613.0,85713168.0
2019-07-30,90000,91000,89500,90600,101498,7765613.0,85713168.0
2019-07-31,89900,91500,89900,90800,128490,7782756.0,85713168.0
2019-08-01,90100,91200,90000,90100,143466,7722756.0,85713168.0
2019-08-02,89500,92100,89100,90900,271998,7791327.0,85713168.0
2019-08-05,90200,91700,88000,88300,347796,7568473.0,85713168.0
2019-08-06,85000,89400,83500,88100,390071,7551330.0,85713168.0
2019-08-07,87700,89100,87200,88600,180314,7594187.0,85713168.0
2019-08-08,89600,90900,89200,89800,202785,7697042.0,85713168.0
2019-08-09,89600,90600,89200,90000,161744,7714185.0,85713168.0
2019-08-12,89200,90400,88200,90200,93062,7731328.0,85713168.0
2019-08-13,88200,88900,84200,84600,737962,7251334.0,85713168.0
2019-08-14,84700,91300,84700,90700,460427,7774184.0,85713168.0
2019-08-16,88800,91000,87900,88400,231731,7577044.0,85713168.0
2019-08-19,89200,89300,88500,89000,143163,7628472.0,85713168.0
2019-08-20,88500,94000,88500,93500,321647,8015763.0,85730088.0
2019-08-21,93900,94700,92400,93100,172945,7981471.0,85730088.0
2019-08-22,93000,95800,93000,94800,207883,8127212.0,85730088.0
2019-08-23,94100,95600,93500,94200,114109,8075774.0,85730088.0
2019-08-26,91900,93000,91700,92600,122911,7938606.0,85730088.0
2019-08-27,93000,94100,92500,92900,130973,7964325.0,85730088.0
2019-08-28,95400,95400,93000,93700,126370,8032909.0,85730088.0
2019-08-29,93100,94700,92900,94300,95270,8084347.0,85730088.0
2019-08-30,94500,95700,94200,94200,129984,8075774.0,85730088.0
2019-09-02,94300,95800,94300,95100,106346,8152931.0,85730088.0
2019-09-03,95000,96100,94600,95200,198087,8161504.0,85730088.0
2019-09-04,95000,97500,94400,97400,179631,8350111.0,85730088.0
2019-09-05,97000,98000,96700,96900,135290,8307246.0,85730088.0
2019-09-06,96200,97100,94400,94900,116031,8135785.0,85730088.0
2019-09-09,94600,97200,94600,96400,107508,8264380.0,85730088.0
2019-09-10,96500,97100,95300,95800,97110,8212942.0,85730088.0
2019-09-11,96400,98300,96300,98300,250723,8427268.0,85730088.0
2019-09-16,98600,99500,97300,99000,118255,8487279.0,85730088.0
2019-09-17,98700,100000,98000,99000,123790,8487279.0,85730088.0
2019-09-18,99100,100500,98200,98200,150817,8418695.0,85730088.0
2019-09-19,98100,98900,95500,95700,161548,8204369.0,85730088.0
2019-09-20,96000,96100,93900,95700,164971,8205340.0,85740227.0
2019-09-23,95500,98400,94500,97900,98626,8393968.0,85740227.0
2019-09-24,97900,98700,97200,98000,102858,8402542.0,85740227.0
2019-09-25,98600,98600,95000,95100,200777,8153896.0,85740227.0
2019-09-26,94600,96500,94600,95400,75974,8179618.0,85740227.0
2019-09-27,96600,96600,93300,94100,98908,8068155.0,85740227.0
2019-09-30,94100,95100,93300,94500,115862,8102451.0,85740227.0
2019-10-01,93800,97000,92300,96600,161705,8282506.0,85740227.0
2019-10-02,95600,96800,92300,92400,249884,7922397.0,85740227.0
2019-10-04,91800,92900,86800,87400,385123,7493696.0,85740227.0
2019-10-07,92400,95500,90300,91600,466152,,
