삼성생명(032830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-12-28,82000,83000,81200,81700,134882,16340000.0,200000000.0
2011-12-29,81200,81700,80800,80900,160220,16180000.0,200000000.0
2012-01-02,81000,81200,80000,80400,150811,16080000.0,200000000.0
2012-01-03,80200,82500,80200,82500,209239,16500000.0,200000000.0
2012-01-04,82100,82500,81700,82300,89152,16460000.0,200000000.0
2012-01-05,82000,82700,81400,82400,97334,16480000.0,200000000.0
2012-01-06,82400,82400,80600,81500,154111,16300000.0,200000000.0
2012-01-09,80800,81000,80100,80500,181812,16100000.0,200000000.0
2012-01-10,80600,81800,80500,81200,200090,16240000.0,200000000.0
2012-01-11,81200,81200,80200,81200,200196,16240000.0,200000000.0
2012-01-12,81200,81400,80300,81200,197802,16240000.0,200000000.0
2012-01-13,80700,81400,80600,80700,190715,16140000.0,200000000.0
2012-01-16,80400,80500,80000,80100,205699,16020000.0,200000000.0
2012-01-17,80400,81300,80400,81300,236346,16260000.0,200000000.0
2012-01-18,81100,81900,80800,81900,284085,16380000.0,200000000.0
2012-01-19,82200,82500,81800,81800,246710,16360000.0,200000000.0
2012-01-20,81600,84000,81600,83600,374857,16720000.0,200000000.0
2012-01-25,83700,85100,83600,84800,382598,16960000.0,200000000.0
2012-01-26,84600,85600,84500,84900,212217,16980000.0,200000000.0
2012-01-27,85000,85200,84500,85200,160072,17040000.0,200000000.0
2012-01-30,84600,85300,83600,84700,194301,16940000.0,200000000.0
2012-01-31,84700,85300,82900,83800,347455,16760000.0,200000000.0
2012-02-01,83200,84500,83100,84000,151173,16800000.0,200000000.0
2012-02-02,85300,85300,84500,84700,217523,16940000.0,200000000.0
2012-02-03,84500,86100,84500,86100,262867,17220000.0,200000000.0
2012-02-06,86800,87000,85800,87000,233962,17400000.0,200000000.0
2012-02-07,87100,89000,86200,88000,311657,17600000.0,200000000.0
2012-02-08,87400,88900,87100,87900,202562,17580000.0,200000000.0
2012-02-09,87900,88000,86800,88000,175393,17600000.0,200000000.0
2012-02-10,87600,88000,86000,86600,259897,17320000.0,200000000.0
2012-02-13,86100,87300,86000,86300,157563,17260000.0,200000000.0
2012-02-14,86100,88000,85500,87000,264366,17400000.0,200000000.0
2012-02-15,86500,88200,86500,87900,223167,17580000.0,200000000.0
2012-02-16,87100,87900,86800,87600,118868,17520000.0,200000000.0
2012-02-17,87600,88700,87400,87400,193666,17480000.0,200000000.0
2012-02-20,88300,88500,87000,87000,143526,17400000.0,200000000.0
2012-02-21,86600,88000,86600,87200,94593,17440000.0,200000000.0
2012-02-22,87200,88000,86700,87500,127406,17500000.0,200000000.0
2012-02-23,87900,88500,86900,88500,128751,17700000.0,200000000.0
2012-02-24,88500,89300,88500,88700,199543,17740000.0,200000000.0
2012-02-27,88900,89000,87900,88600,123318,17720000.0,200000000.0
2012-02-28,88700,90100,88300,89400,264835,17880000.0,200000000.0
2012-02-29,89600,92600,89500,91300,434014,18260000.0,200000000.0
2012-03-02,91700,91700,90200,90600,149362,18120000.0,200000000.0
2012-03-05,90100,90500,89300,90100,143818,18020000.0,200000000.0
2012-03-06,89900,91000,88600,88900,162000,17780000.0,200000000.0
2012-03-07,88300,93000,87700,90100,267285,18020000.0,200000000.0
2012-03-08,90300,91700,90000,90800,301460,18160000.0,200000000.0
2012-03-09,91800,91800,90500,91400,150609,18280000.0,200000000.0
2012-03-12,90500,91400,89600,90500,180965,18100000.0,200000000.0
2012-03-13,91100,92200,91100,91600,245025,18320000.0,200000000.0
2012-03-14,92400,93200,92100,92100,391487,18420000.0,200000000.0
2012-03-15,92000,93800,92000,93700,280706,18740000.0,200000000.0
2012-03-16,94000,97000,94000,96000,1044983,19200000.0,200000000.0
2012-03-19,96900,99400,96500,99400,717664,19880000.0,200000000.0
2012-03-20,99300,99700,98000,98500,376159,19700000.0,200000000.0
2012-03-21,98000,99200,97300,98200,264120,19640000.0,200000000.0
2012-03-22,98200,101000,98200,100500,504940,20100000.0,200000000.0
2012-03-23,100000,100500,98400,99000,250691,19800000.0,200000000.0
2012-03-26,99900,100500,98500,98600,179655,19720000.0,200000000.0
2012-03-27,100000,100500,99400,99400,242267,19880000.0,200000000.0
2012-03-28,99900,100500,99000,99100,189981,19820000.0,200000000.0
2012-03-29,98900,99900,97400,99000,243119,19800000.0,200000000.0
2012-03-30,99800,99800,98000,99000,219029,19800000.0,200000000.0
2012-04-02,98500,99100,98000,98200,125941,19640000.0,200000000.0
2012-04-03,97700,98300,96300,96300,280421,19260000.0,200000000.0
2012-04-04,96500,97000,94200,97000,259920,19400000.0,200000000.0
2012-04-05,97000,97000,95000,95700,128900,19140000.0,200000000.0
2012-04-06,95000,95700,93200,94800,184904,18960000.0,200000000.0
2012-04-09,94500,94500,91800,92500,202693,18500000.0,200000000.0
2012-04-10,92000,94200,91900,93800,193779,18760000.0,200000000.0
2012-04-12,93400,94400,93000,94000,154498,18800000.0,200000000.0
2012-04-13,94000,94800,93200,94500,120032,18900000.0,200000000.0
2012-04-16,94400,94400,92200,93500,107328,18700000.0,200000000.0
2012-04-17,94100,94100,92600,93000,114353,18600000.0,200000000.0
2012-04-18,93400,94000,92500,92600,128117,18520000.0,200000000.0
2012-04-19,92600,95500,92600,94500,233714,18900000.0,200000000.0
2012-04-20,94500,97400,94500,97000,285973,19400000.0,200000000.0
2012-04-23,98000,98300,96200,97500,215123,19500000.0,200000000.0
2012-04-24,100000,102000,99600,100500,1433761,20100000.0,200000000.0
2012-04-25,101000,101000,99500,99700,286280,19940000.0,200000000.0
2012-04-26,99700,99700,97800,99100,234119,19820000.0,200000000.0
2012-04-27,99500,100000,98600,99700,320314,19940000.0,200000000.0
2012-04-30,100000,100000,99100,100000,205250,20000000.0,200000000.0
2012-05-02,100000,100500,99100,99500,283204,19900000.0,200000000.0
2012-05-03,99600,99900,97800,98600,196370,19720000.0,200000000.0
2012-05-04,99300,99300,96900,97600,170465,19520000.0,200000000.0
2012-05-07,97000,97000,95500,96700,138882,19340000.0,200000000.0
2012-05-08,96700,98100,96400,97600,155924,19520000.0,200000000.0
2012-05-09,97600,98500,97300,98500,173739,19700000.0,200000000.0
2012-05-10,98500,98500,96600,96600,180148,19320000.0,200000000.0
2012-05-11,96200,98500,95300,97800,245587,19560000.0,200000000.0
2012-05-14,96900,98800,96300,98300,334561,19660000.0,200000000.0
2012-05-15,98000,98700,96300,96300,248064,19260000.0,200000000.0
2012-05-16,96300,98100,95100,97000,407433,19400000.0,200000000.0
2012-05-17,96000,98000,95100,95700,335038,19140000.0,200000000.0
2012-05-18,95400,96700,94800,95100,478257,19020000.0,200000000.0
2012-05-21,95200,96000,94500,95300,280180,19060000.0,200000000.0
2012-05-22,97400,97400,95200,96100,371796,19220000.0,200000000.0
2012-05-23,95500,95900,94700,95500,286148,19100000.0,200000000.0
2012-05-24,96000,96000,94400,95500,156219,19100000.0,200000000.0
2012-05-25,94800,96700,94200,95800,264133,19160000.0,200000000.0
2012-05-29,95500,96100,95200,95500,183488,19100000.0,200000000.0
2012-05-30,95100,95500,93200,93900,250595,18780000.0,200000000.0
2012-05-31,93900,98300,92600,97600,996198,19520000.0,200000000.0
2012-06-01,96600,98500,96000,98100,270473,19620000.0,200000000.0
2012-06-04,96000,98000,95600,97000,523507,19400000.0,200000000.0
2012-06-05,97900,98500,97100,97700,199995,19540000.0,200000000.0
2012-06-07,97600,98000,95700,96200,328523,19240000.0,200000000.0
2012-06-08,95400,96700,95300,96700,116808,19340000.0,200000000.0
2012-06-11,96200,97500,95300,96000,182786,19200000.0,200000000.0
2012-06-12,95500,96500,95000,96100,115493,19220000.0,200000000.0
2012-06-13,96100,96500,95200,95900,204477,19180000.0,200000000.0
2012-06-14,95500,96600,95000,96500,348943,19300000.0,200000000.0
2012-06-15,95600,96300,95000,95700,204844,19140000.0,200000000.0
2012-06-18,96000,96800,94900,95500,227836,19100000.0,200000000.0
2012-06-19,95400,96100,94800,96100,128018,19220000.0,200000000.0
2012-06-20,96300,96700,95300,96100,158852,19220000.0,200000000.0
2012-06-21,96000,96200,95300,96200,138610,19240000.0,200000000.0
2012-06-22,96100,96100,94800,94800,181851,18960000.0,200000000.0
2012-06-25,94200,94700,93400,94500,187829,18900000.0,200000000.0
2012-06-26,93700,93900,92700,93500,196017,18700000.0,200000000.0
2012-06-27,92800,93400,92200,92700,199140,18540000.0,200000000.0
2012-06-28,92000,92700,90500,91400,280095,18280000.0,200000000.0
2012-06-29,90500,93500,90400,93100,234279,18620000.0,200000000.0
2012-07-02,92300,93000,92000,92500,183908,18500000.0,200000000.0
2012-07-03,92700,93300,92500,92800,186907,18560000.0,200000000.0
2012-07-04,92100,92500,91500,92300,226155,18460000.0,200000000.0
2012-07-05,91800,94200,91800,93300,190370,18660000.0,200000000.0
2012-07-06,92700,94100,92700,92800,105004,18560000.0,200000000.0
2012-07-09,93600,93800,92900,93500,150131,18700000.0,200000000.0
2012-07-10,93200,94500,92900,93600,161720,18720000.0,200000000.0
2012-07-11,93100,94600,93000,94600,139250,18920000.0,200000000.0
2012-07-12,94600,94700,92100,92100,297875,18420000.0,200000000.0
2012-07-13,93700,94200,92200,93000,181468,18600000.0,200000000.0
2012-07-16,92500,94000,91900,93300,117156,18660000.0,200000000.0
2012-07-17,93200,94000,92300,93300,111772,18660000.0,200000000.0
2012-07-18,92700,93900,91900,93300,149831,18660000.0,200000000.0
2012-07-19,94100,94300,93200,93900,156759,18780000.0,200000000.0
2012-07-20,93400,94000,92100,92900,197955,18580000.0,200000000.0
2012-07-23,92600,92700,90900,91900,127122,18380000.0,200000000.0
2012-07-24,92100,92800,91100,91500,113347,18300000.0,200000000.0
2012-07-25,90300,91000,89600,91000,96038,18200000.0,200000000.0
2012-07-26,90200,91100,89500,91100,118815,18220000.0,200000000.0
2012-07-27,92500,93000,91600,93000,118545,18600000.0,200000000.0
2012-07-30,93600,93700,91900,93000,80675,18600000.0,200000000.0
2012-07-31,93100,94400,91700,92800,210549,18560000.0,200000000.0
2012-08-01,92900,94600,92900,93900,179716,18780000.0,200000000.0
2012-08-02,94600,95000,93600,94000,131246,18800000.0,200000000.0
2012-08-03,93500,94500,93000,94000,104317,18800000.0,200000000.0
2012-08-06,94200,95000,92600,93300,143217,18660000.0,200000000.0
2012-08-07,92700,93300,92200,92300,98086,18460000.0,200000000.0
2012-08-08,92400,94900,92400,93900,242101,18780000.0,200000000.0
2012-08-09,93400,97000,93400,96000,421082,19200000.0,200000000.0
2012-08-10,96000,97100,95300,96200,169814,19240000.0,200000000.0
2012-08-13,95400,97400,95400,97000,118589,19400000.0,200000000.0
2012-08-14,97800,98000,96900,97500,176937,19500000.0,200000000.0
2012-08-16,96500,97900,96500,97900,121417,19580000.0,200000000.0
2012-08-17,97300,98400,96100,97100,150162,19420000.0,200000000.0
2012-08-20,98000,98200,97200,97200,109869,19440000.0,200000000.0
2012-08-21,97700,97900,96500,97000,115296,19400000.0,200000000.0
2012-08-22,97300,97400,95600,97000,137978,19400000.0,200000000.0
2012-08-23,97500,97900,97000,97700,93154,19540000.0,200000000.0
2012-08-24,96800,97700,96100,96100,100186,19220000.0,200000000.0
2012-08-27,96500,98000,96100,97800,189879,19560000.0,200000000.0
2012-08-28,96900,97900,96600,97200,45356,19440000.0,200000000.0
2012-08-29,97300,97700,96700,97400,62764,19480000.0,200000000.0
2012-08-30,96700,97500,95200,96300,100695,19260000.0,200000000.0
2012-08-31,96000,96500,95000,96500,132730,19300000.0,200000000.0
2012-09-03,95500,96800,94500,95800,125658,19160000.0,200000000.0
2012-09-04,95000,95800,94600,94700,73331,18940000.0,200000000.0
2012-09-05,94500,95700,93500,94700,154167,18940000.0,200000000.0
2012-09-06,94300,95800,94100,95200,79745,19040000.0,200000000.0
2012-09-07,95000,96600,95000,96400,112716,19280000.0,200000000.0
2012-09-10,95600,96400,95300,95400,81423,19080000.0,200000000.0
2012-09-11,95300,95900,94000,94000,161297,18800000.0,200000000.0
2012-09-12,94600,97300,94300,96500,262067,19300000.0,200000000.0
2012-09-13,96100,97600,96100,96900,184009,19380000.0,200000000.0
2012-09-14,97900,98000,97200,97900,299234,19580000.0,200000000.0
2012-09-17,97100,98000,96100,96900,132252,19380000.0,200000000.0
2012-09-18,97200,97500,96300,97100,88754,19420000.0,200000000.0
2012-09-19,97100,98000,96300,97000,226825,19400000.0,200000000.0
2012-09-20,96600,97200,96400,96500,88441,19300000.0,200000000.0
2012-09-21,97400,97800,96900,97700,162331,19540000.0,200000000.0
2012-09-24,96700,97500,96300,96400,93352,19280000.0,200000000.0
2012-09-25,96800,96800,96000,96000,72167,19200000.0,200000000.0
2012-09-26,95700,96300,95200,95400,76357,19080000.0,200000000.0
2012-09-27,95000,96900,95000,96200,80805,19240000.0,200000000.0
2012-09-28,96100,96500,95100,96100,122559,19220000.0,200000000.0
2012-10-02,95600,96400,95500,96100,40920,19220000.0,200000000.0
2012-10-04,96900,96900,95700,96400,114366,19280000.0,200000000.0
2012-10-05,95900,97000,95800,95800,87278,19160000.0,200000000.0
2012-10-08,95600,96000,95200,95300,62878,19060000.0,200000000.0
2012-10-09,96100,96800,95800,96700,125853,19340000.0,200000000.0
2012-10-10,96100,96800,95300,95300,73915,19060000.0,200000000.0
2012-10-11,95000,95700,94000,94000,150264,18800000.0,200000000.0
2012-10-12,94200,95500,93600,94900,72602,18980000.0,200000000.0
2012-10-15,94200,95500,94100,94800,72903,18960000.0,200000000.0
2012-10-16,95200,95200,93800,93800,106098,18760000.0,200000000.0
2012-10-17,93600,94500,93600,93800,96685,18760000.0,200000000.0
2012-10-18,94000,94500,93600,93600,98124,18720000.0,200000000.0
2012-10-19,93600,94100,92700,92800,120081,18560000.0,200000000.0
2012-10-22,92300,93800,92000,92700,143783,18540000.0,200000000.0
2012-10-23,93500,94300,92600,92800,98198,18560000.0,200000000.0
2012-10-24,93400,95400,93000,93900,191576,18780000.0,200000000.0
2012-10-25,93600,95400,93500,94100,127972,18820000.0,200000000.0
2012-10-26,94300,95500,94100,94100,130954,18820000.0,200000000.0
2012-10-29,94200,95400,94100,94700,100060,18940000.0,200000000.0
2012-10-30,95400,95400,93900,93900,85283,18780000.0,200000000.0
2012-10-31,94500,94900,94000,94000,67147,18800000.0,200000000.0
2012-11-01,93700,95300,93300,94700,141482,18940000.0,200000000.0
2012-11-02,94500,95300,94000,94000,105459,18800000.0,200000000.0
2012-11-05,94700,94900,93400,93500,78130,18700000.0,200000000.0
2012-11-06,93400,94000,93000,93900,90800,18780000.0,200000000.0
2012-11-07,93900,93900,92200,93000,162901,18600000.0,200000000.0
2012-11-08,92500,93000,92100,92100,158348,18420000.0,200000000.0
2012-11-09,91700,92800,91100,92300,131343,18460000.0,200000000.0
2012-11-12,93400,93400,92300,92600,100440,18520000.0,200000000.0
2012-11-13,93300,93300,92000,93000,84578,18600000.0,200000000.0
2012-11-14,93000,93400,92400,93400,86032,18680000.0,200000000.0
2012-11-15,93200,93500,92100,93500,99017,18700000.0,200000000.0
2012-11-16,92500,93300,92200,92500,89675,18500000.0,200000000.0
2012-11-19,93000,93900,92300,93300,82032,18660000.0,200000000.0
2012-11-20,92900,93500,92600,93300,60397,18660000.0,200000000.0
2012-11-21,93500,93700,92400,93300,78129,18660000.0,200000000.0
2012-11-22,93800,93800,92500,93000,76629,18600000.0,200000000.0
2012-11-23,92600,93300,92300,92500,68699,18500000.0,200000000.0
2012-11-26,92300,92900,92200,92900,55902,18580000.0,200000000.0
2012-11-27,93000,93400,92500,92500,83088,18500000.0,200000000.0
2012-11-28,93100,93100,92100,92400,67400,18480000.0,200000000.0
2012-11-29,92500,93000,92400,92600,94642,18520000.0,200000000.0
2012-11-30,92400,93000,92300,93000,170828,18600000.0,200000000.0
2012-12-03,93200,93300,92100,92100,89382,18420000.0,200000000.0
2012-12-04,92200,93200,92100,93200,129017,18640000.0,200000000.0
2012-12-05,93100,93800,92600,92700,112462,18540000.0,200000000.0
2012-12-06,92900,93000,92200,92800,112585,18560000.0,200000000.0
2012-12-07,92800,93200,92300,92300,127197,18460000.0,200000000.0
2012-12-10,92200,92600,92200,92500,109517,18500000.0,200000000.0
2012-12-11,92300,92700,91900,92000,148366,18400000.0,200000000.0
2012-12-12,92000,93800,92000,93800,173236,18760000.0,200000000.0
2012-12-13,93000,95200,93000,95200,389611,19040000.0,200000000.0
2012-12-14,94800,95500,94100,95400,120090,19080000.0,200000000.0
2012-12-17,95700,96300,95400,95600,129519,19120000.0,200000000.0
2012-12-18,96000,96400,95200,96000,161884,19200000.0,200000000.0
2012-12-20,97000,97000,95800,96900,151449,19380000.0,200000000.0
2012-12-21,97400,97500,96600,96600,187206,19320000.0,200000000.0
2012-12-24,97200,97500,96000,96100,110805,19220000.0,200000000.0
2012-12-26,97100,97500,96200,96400,131962,19280000.0,200000000.0
2012-12-27,96400,96500,95100,95800,90635,19160000.0,200000000.0
2012-12-28,95000,95800,94100,94300,108574,18860000.0,200000000.0
2013-01-02,94900,95900,94100,95600,118257,19120000.0,200000000.0
2013-01-03,96300,97100,95900,96500,180418,19300000.0,200000000.0
2013-01-04,96500,97500,96000,97500,229060,19500000.0,200000000.0
2013-01-07,97500,97800,96600,97200,130612,19440000.0,200000000.0
2013-01-08,96900,97500,96400,96800,99930,19360000.0,200000000.0
2013-01-09,96200,97600,96200,97500,123581,19500000.0,200000000.0
2013-01-10,96600,97700,96500,97300,157551,19460000.0,200000000.0
2013-01-11,96800,97000,95400,96100,137927,19220000.0,200000000.0
2013-01-14,95500,97900,95400,97900,210021,19580000.0,200000000.0
2013-01-15,97300,99600,97300,98800,427347,19760000.0,200000000.0
2013-01-16,99300,100000,98500,99900,389313,19980000.0,200000000.0
2013-01-17,99400,101500,99400,101000,363076,20200000.0,200000000.0
2013-01-18,101000,107000,100500,106500,858013,21300000.0,200000000.0
2013-01-21,107500,109500,106500,108500,499733,21700000.0,200000000.0
2013-01-22,109000,109500,106000,106000,287502,21200000.0,200000000.0
2013-01-23,106500,109500,105000,107000,307990,21400000.0,200000000.0
2013-01-24,106500,107500,105000,106000,219112,21200000.0,200000000.0
2013-01-25,107000,109000,106000,108500,331573,21700000.0,200000000.0
2013-01-28,108500,110000,108000,110000,378032,22000000.0,200000000.0
2013-01-29,109000,109000,105000,106000,272961,21200000.0,200000000.0
2013-01-30,106500,108000,105500,107000,277964,21400000.0,200000000.0
2013-01-31,106500,107500,105000,105000,322607,21000000.0,200000000.0
2013-02-01,105000,108500,105000,108000,291186,21600000.0,200000000.0
2013-02-04,109000,109500,106500,106500,221735,21300000.0,200000000.0
2013-02-05,106000,108500,105500,107500,197759,21500000.0,200000000.0
2013-02-06,108000,109000,107000,107500,123117,21500000.0,200000000.0
2013-02-07,107000,108000,106500,107500,155310,21500000.0,200000000.0
2013-02-08,107500,108000,104500,104500,195662,20900000.0,200000000.0
2013-02-12,104500,104500,102000,102000,182678,20400000.0,200000000.0
2013-02-13,103000,107000,102500,107000,174593,21400000.0,200000000.0
2013-02-14,107000,107500,105500,105500,104288,21100000.0,200000000.0
2013-02-15,106000,107500,105500,107500,145501,21500000.0,200000000.0
2013-02-18,108000,108000,106500,107500,67531,21500000.0,200000000.0
2013-02-19,107500,107500,105500,107000,101009,21400000.0,200000000.0
2013-02-20,107500,107500,105500,106500,221752,21300000.0,200000000.0
2013-02-21,106500,106500,103500,104500,228662,20900000.0,200000000.0
2013-02-22,104500,108000,104000,107500,216418,21500000.0,200000000.0
2013-02-25,106500,108000,105500,106500,138593,21300000.0,200000000.0
2013-02-26,105500,106000,103000,103000,215220,20600000.0,200000000.0
2013-02-27,103500,104000,102000,102500,166858,20500000.0,200000000.0
2013-02-28,103500,105000,102500,104000,280472,20800000.0,200000000.0
2013-03-04,103500,105500,103500,105000,115672,21000000.0,200000000.0
2013-03-05,105000,106000,104000,104000,80412,20800000.0,200000000.0
2013-03-06,104000,106000,104000,105500,119043,21100000.0,200000000.0
2013-03-07,106500,106500,104500,104500,112616,20900000.0,200000000.0
2013-03-08,104500,105500,104000,105500,84476,21100000.0,200000000.0
2013-03-11,105500,105500,103500,105500,136125,21100000.0,200000000.0
2013-03-12,105500,105500,104500,105000,94246,21000000.0,200000000.0
2013-03-13,104000,105000,103000,103500,161162,20700000.0,200000000.0
2013-03-14,103500,104000,100500,101500,354326,20300000.0,200000000.0
2013-03-15,102000,102000,100500,101500,228365,20300000.0,200000000.0
2013-03-18,101000,102000,100500,101000,137314,20200000.0,200000000.0
2013-03-19,101000,103000,101000,101000,112099,20200000.0,200000000.0
2013-03-20,101000,104000,100500,102000,179184,20400000.0,200000000.0
2013-03-21,103000,103500,100500,102000,145840,20400000.0,200000000.0
2013-03-22,101000,102000,100000,100000,169851,20000000.0,200000000.0
2013-03-25,101000,101500,100500,101500,97526,20300000.0,200000000.0
2013-03-26,101500,102000,101000,101000,197816,20200000.0,200000000.0
2013-03-27,101500,104500,101500,104500,242467,20900000.0,200000000.0
2013-03-28,103500,104000,103000,104000,138225,20800000.0,200000000.0
2013-03-29,105000,105000,104000,104500,144870,20900000.0,200000000.0
2013-04-01,104000,104000,102000,103000,95933,20600000.0,200000000.0
2013-04-02,102500,103500,102000,103500,76490,20700000.0,200000000.0
2013-04-03,104500,104500,103000,103000,188478,20600000.0,200000000.0
2013-04-04,103500,103500,101000,102000,148809,20400000.0,200000000.0
2013-04-05,101500,102500,99300,100000,194519,20000000.0,200000000.0
2013-04-08,100500,100500,98400,99100,154313,19820000.0,200000000.0
2013-04-09,99100,99900,96800,96800,170525,19360000.0,200000000.0
2013-04-10,98600,102000,97200,101500,145993,20300000.0,200000000.0
2013-04-11,102000,104500,101500,104000,214312,20800000.0,200000000.0
2013-04-12,103500,105000,101000,102000,193386,20400000.0,200000000.0
2013-04-15,101500,104500,101000,103500,152007,20700000.0,200000000.0
2013-04-16,104000,105500,103500,104000,349120,20800000.0,200000000.0
2013-04-17,104000,105000,103000,104500,182066,20900000.0,200000000.0
2013-04-18,103500,105000,103000,103500,130761,20700000.0,200000000.0
2013-04-19,104000,105000,103500,105000,98362,21000000.0,200000000.0
2013-04-22,103500,105000,103000,105000,85135,21000000.0,200000000.0
2013-04-23,104000,105000,102000,102500,157093,20500000.0,200000000.0
2013-04-24,105500,106500,104000,106000,512968,21200000.0,200000000.0
2013-04-25,106500,107000,105500,106500,223630,21300000.0,200000000.0
2013-04-26,106000,107000,106000,106500,148836,21300000.0,200000000.0
2013-04-29,107000,107500,106000,107500,161783,21500000.0,200000000.0
2013-04-30,107500,108500,107000,108500,280614,21700000.0,200000000.0
2013-05-02,107500,108500,106500,108500,184068,21700000.0,200000000.0
2013-05-03,108500,108500,106500,107000,167597,21400000.0,200000000.0
2013-05-06,107500,108000,106000,106500,143066,21300000.0,200000000.0
2013-05-07,106500,107000,105500,106500,94311,21300000.0,200000000.0
2013-05-08,106000,107000,105500,106000,123259,21200000.0,200000000.0
2013-05-09,105500,107500,105000,105500,201629,21100000.0,200000000.0
2013-05-10,106000,107000,105000,105000,148780,21000000.0,200000000.0
2013-05-13,105000,106500,104500,106500,117722,21300000.0,200000000.0
2013-05-14,106000,107000,105500,105500,197988,21100000.0,200000000.0
2013-05-15,106500,106500,105000,105000,175787,21000000.0,200000000.0
2013-05-16,105000,107500,105000,107500,277641,21500000.0,200000000.0
2013-05-20,107500,107500,105000,105000,288416,21000000.0,200000000.0
2013-05-21,105500,106000,104000,104500,150339,20900000.0,200000000.0
2013-05-22,105000,105500,103500,105000,195651,21000000.0,200000000.0
2013-05-23,104000,104500,103000,104000,147071,20800000.0,200000000.0
2013-05-24,104500,105500,103500,105500,157690,21100000.0,200000000.0
2013-05-27,105500,106500,105000,105500,90184,21100000.0,200000000.0
2013-05-28,106000,106000,104500,105000,234040,21000000.0,200000000.0
2013-05-29,104500,106000,104500,106000,156977,21200000.0,200000000.0
2013-05-30,106000,106500,105000,105000,102848,21000000.0,200000000.0
2013-05-31,105500,106500,105000,105500,209627,21100000.0,200000000.0
2013-06-03,105500,106500,104000,106000,187377,21200000.0,200000000.0
2013-06-04,106500,109000,106000,108500,602963,21700000.0,200000000.0
2013-06-05,108500,110000,108000,109500,836386,21900000.0,200000000.0
2013-06-07,109500,110000,107000,108500,321719,21700000.0,200000000.0
2013-06-10,108500,109000,107000,109000,163705,21800000.0,200000000.0
2013-06-11,108000,108500,106000,106500,174207,21300000.0,200000000.0
2013-06-12,106500,107500,106000,107000,89235,21400000.0,200000000.0
2013-06-13,106500,107000,102500,102500,301994,20500000.0,200000000.0
2013-06-14,103000,105500,103000,105000,219052,21000000.0,200000000.0
2013-06-17,105000,109000,105000,108500,322038,21700000.0,200000000.0
2013-06-18,109500,109500,108000,108500,195527,21700000.0,200000000.0
2013-06-19,108500,109000,106500,109000,152658,21800000.0,200000000.0
2013-06-20,109000,109500,107000,107500,171230,21500000.0,200000000.0
2013-06-21,107500,109500,105000,108500,523485,21700000.0,200000000.0
2013-06-24,108000,108500,105500,105500,211333,21100000.0,200000000.0
2013-06-25,106000,108000,103500,106500,327417,21300000.0,200000000.0
2013-06-26,107000,108500,105000,105000,256273,21000000.0,200000000.0
2013-06-27,106000,106500,105000,105000,226641,21000000.0,200000000.0
2013-06-28,105000,109000,105000,108000,286429,21600000.0,200000000.0
2013-07-01,108000,109000,107500,107500,213471,21500000.0,200000000.0
2013-07-02,107500,109500,107000,109000,214796,21800000.0,200000000.0
2013-07-03,108500,109500,107500,108000,219441,21600000.0,200000000.0
2013-07-04,108500,109000,107000,107500,138740,21500000.0,200000000.0
2013-07-05,108500,108500,105000,105500,197605,21100000.0,200000000.0
2013-07-08,106000,107500,105000,107000,183148,21400000.0,200000000.0
2013-07-09,107500,108500,107000,108500,164768,21700000.0,200000000.0
2013-07-10,108000,109500,107500,109500,265848,21900000.0,200000000.0
2013-07-11,109500,110000,108000,110000,287965,22000000.0,200000000.0
2013-07-12,109000,109500,107500,108500,202895,21700000.0,200000000.0
2013-07-15,108000,108500,105500,106000,216864,21200000.0,200000000.0
2013-07-16,106500,108000,106000,106000,202376,21200000.0,200000000.0
2013-07-17,107000,108000,106500,108000,182758,21600000.0,200000000.0
2013-07-18,107500,108000,106500,107000,164907,21400000.0,200000000.0
2013-07-19,106500,107000,105500,106000,214112,21200000.0,200000000.0
2013-07-22,106500,107500,105500,105500,240621,21100000.0,200000000.0
2013-07-23,106000,106500,104500,105000,214527,21000000.0,200000000.0
2013-07-24,105000,105000,103500,104500,174795,20900000.0,200000000.0
2013-07-25,104000,105000,103500,104500,122017,20900000.0,200000000.0
2013-07-26,104500,106000,104000,106000,93718,21200000.0,200000000.0
2013-07-29,106000,107000,105000,107000,124629,21400000.0,200000000.0
2013-07-30,107000,107000,106000,106500,45731,21300000.0,200000000.0
2013-07-31,106500,107500,105000,107500,130987,21500000.0,200000000.0
2013-08-01,107000,108000,106500,107500,72239,21500000.0,200000000.0
2013-08-02,107500,108000,106000,106000,105554,21200000.0,200000000.0
2013-08-05,106000,107000,105500,106000,40305,21200000.0,200000000.0
2013-08-06,106000,106500,105500,106500,96055,21300000.0,200000000.0
2013-08-07,105500,107000,105500,105500,109513,21100000.0,200000000.0
2013-08-08,106000,106500,105000,105500,84119,21100000.0,200000000.0
2013-08-09,105500,105500,104500,104500,96483,20900000.0,200000000.0
2013-08-12,104500,105000,103000,103000,148784,20600000.0,200000000.0
2013-08-13,103500,105000,103000,105000,120757,21000000.0,200000000.0
2013-08-14,105000,105500,104000,105000,157158,21000000.0,200000000.0
2013-08-16,104500,105000,103500,104000,118452,20800000.0,200000000.0
2013-08-19,104000,105000,103500,103500,99808,20700000.0,200000000.0
2013-08-20,103500,105000,103500,104000,140240,20800000.0,200000000.0
2013-08-21,104500,108500,104000,105500,462958,21100000.0,200000000.0
