한전기술(052690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-03-28,89100,91000,88500,88500,60578,3382470.0,38220000.0
2013-03-29,88500,90100,88400,89800,63972,3432156.0,38220000.0
2013-04-01,89000,90000,88500,88600,38809,3386292.0,38220000.0
2013-04-02,88700,90700,88100,90000,108072,3439800.0,38220000.0
2013-04-03,90000,90700,87700,89300,69543,3413046.0,38220000.0
2013-04-04,89300,90000,87500,90000,76851,3439800.0,38220000.0
2013-04-05,88900,89400,83300,87600,169442,3348072.0,38220000.0
2013-04-08,86800,87000,80600,81000,90532,3095820.0,38220000.0
2013-04-09,80000,85000,80000,84600,109897,3233412.0,38220000.0
2013-04-10,84100,84400,81300,82700,122908,3160794.0,38220000.0
2013-04-11,83000,87300,83000,85400,85211,3263988.0,38220000.0
2013-04-12,86600,88000,85500,86500,57999,3306030.0,38220000.0
2013-04-15,86100,87900,85400,86200,42545,3294564.0,38220000.0
2013-04-16,85400,88500,85100,88500,51927,3382470.0,38220000.0
2013-04-17,87900,89800,87100,88900,61094,3397758.0,38220000.0
2013-04-18,88100,88800,85100,85100,55339,3252522.0,38220000.0
2013-04-19,85100,85900,83400,84600,61613,3233412.0,38220000.0
2013-04-22,86800,88200,85600,87900,69324,3359538.0,38220000.0
2013-04-23,87300,90400,87300,89800,94720,3432156.0,38220000.0
2013-04-24,89400,91900,85800,86600,134749,3309852.0,38220000.0
2013-04-25,86600,89000,86300,87000,66209,3325140.0,38220000.0
2013-04-26,87100,88800,86900,87000,49889,3325140.0,38220000.0
2013-04-29,87500,88500,87000,87000,43055,3325140.0,38220000.0
2013-04-30,88100,90800,87200,87600,130673,3348072.0,38220000.0
2013-05-02,88000,90400,87800,89400,84836,3416868.0,38220000.0
2013-05-03,90300,90900,88300,88600,43342,3386292.0,38220000.0
2013-05-06,89100,90200,88300,89800,47978,3432156.0,38220000.0
2013-05-07,89800,93200,89000,92200,157907,3523884.0,38220000.0
2013-05-08,92300,96500,92200,95300,163815,3642366.0,38220000.0
2013-05-09,96000,97300,94100,94800,148637,3623256.0,38220000.0
2013-05-10,95300,95400,90900,91000,85409,3478020.0,38220000.0
2013-05-13,91100,93400,91100,92100,37989,3520062.0,38220000.0
2013-05-14,92600,93500,89200,90000,64238,3439800.0,38220000.0
2013-05-15,89200,94000,89200,94000,58909,3592680.0,38220000.0
2013-05-16,95000,95300,92500,94000,59598,3592680.0,38220000.0
2013-05-20,93200,95400,92600,92900,33086,3550638.0,38220000.0
2013-05-21,92900,93700,91300,91700,32755,3504774.0,38220000.0
2013-05-22,91600,94000,91400,91700,51507,3504774.0,38220000.0
2013-05-23,91300,93800,90200,90600,60698,3462732.0,38220000.0
2013-05-24,90600,91100,85100,87300,139536,3336606.0,38220000.0
2013-05-27,86600,87700,85400,86000,56355,3286920.0,38220000.0
2013-05-28,86800,89400,86000,89100,69557,3405402.0,38220000.0
2013-05-29,87500,88400,84200,86200,211691,3294564.0,38220000.0
2013-05-30,85800,86200,82600,82900,102823,3168438.0,38220000.0
2013-05-31,82800,84400,81100,82900,104381,3168438.0,38220000.0
2013-06-03,82900,83300,76900,77800,160399,2973516.0,38220000.0
2013-06-04,77800,81000,77000,78900,160986,3015558.0,38220000.0
2013-06-05,79500,80300,76200,77600,95625,2965872.0,38220000.0
2013-06-07,75100,76700,72600,73500,194400,2809170.0,38220000.0
2013-06-10,73600,77400,73600,76400,59137,2920008.0,38220000.0
2013-06-11,75000,75100,70500,72000,200092,2751840.0,38220000.0
2013-06-12,71100,73700,69100,70900,208146,2709798.0,38220000.0
2013-06-13,71200,72100,69100,71800,169993,2744196.0,38220000.0
2013-06-14,72400,72500,69500,71200,96046,2721264.0,38220000.0
2013-06-17,71300,72100,69500,70800,81884,2705976.0,38220000.0
2013-06-18,70500,71700,69600,71400,55504,2728908.0,38220000.0
2013-06-19,71200,73000,70800,73000,79858,2790060.0,38220000.0
2013-06-20,72500,72800,69800,70200,80375,2683044.0,38220000.0
2013-06-21,68500,69700,66100,68900,163080,2633358.0,38220000.0
2013-06-24,68100,68500,66100,66100,70431,2526342.0,38220000.0
2013-06-25,65200,67200,64100,66300,79688,2533986.0,38220000.0
2013-06-26,66900,67400,65300,66100,42278,2526342.0,38220000.0
2013-06-27,66400,69000,66300,68700,54313,2625714.0,38220000.0
2013-06-28,68300,69800,67300,69700,96606,2663934.0,38220000.0
2013-07-01,68600,69900,68000,69100,73095,2641002.0,38220000.0
2013-07-02,69300,70900,68300,70800,70006,2705976.0,38220000.0
2013-07-03,70900,71000,67900,67900,80134,2595138.0,38220000.0
2013-07-04,68700,69500,67800,68900,40740,2633358.0,38220000.0
2013-07-05,69500,69600,68000,69400,44864,2652468.0,38220000.0
2013-07-08,69400,69500,67000,67300,54646,2572206.0,38220000.0
2013-07-09,68000,68000,67100,67900,29317,2595138.0,38220000.0
2013-07-10,68000,68300,66400,66400,35099,2537808.0,38220000.0
2013-07-11,67000,68500,66800,68400,40277,2614248.0,38220000.0
2013-07-12,68800,69700,68300,69500,43153,2656290.0,38220000.0
2013-07-15,69000,69400,68300,68900,41133,2633358.0,38220000.0
2013-07-16,69200,69900,67900,69600,60650,2660112.0,38220000.0
2013-07-17,69600,70600,68600,70500,62892,2694510.0,38220000.0
2013-07-18,70500,71200,69800,70200,53862,2683044.0,38220000.0
2013-07-19,70000,71100,69500,70700,42819,2702154.0,38220000.0
2013-07-22,71200,74200,71000,74000,260380,2828280.0,38220000.0
2013-07-23,74200,75200,72500,74600,120526,2851212.0,38220000.0
2013-07-24,74600,74800,73600,73700,71222,2816814.0,38220000.0
2013-07-25,73100,75200,72600,75000,153488,2866500.0,38220000.0
2013-07-26,74700,75400,73700,74900,75205,2862678.0,38220000.0
2013-07-29,74100,74500,73000,73000,72016,2790060.0,38220000.0
2013-07-30,73100,74200,71800,73100,80657,2793882.0,38220000.0
2013-07-31,72400,73400,71500,72400,59781,2767128.0,38220000.0
2013-08-01,72400,74900,71900,74700,72040,2855034.0,38220000.0
2013-08-02,74700,75000,73600,73600,41843,2812992.0,38220000.0
2013-08-05,73900,73900,71000,72200,111500,2759484.0,38220000.0
2013-08-06,71600,72000,70600,71000,58545,2713620.0,38220000.0
2013-08-07,70500,71800,70500,71300,49196,2725086.0,38220000.0
2013-08-08,71700,72000,70600,70700,40236,2702154.0,38220000.0
2013-08-09,71400,72000,68800,72000,113192,2751840.0,38220000.0
2013-08-12,72100,72500,70900,70900,29119,2709798.0,38220000.0
2013-08-13,71900,72000,71000,71700,35769,2740374.0,38220000.0
2013-08-14,71600,72300,71000,71200,45734,2721264.0,38220000.0
2013-08-16,70200,72000,70100,71100,22166,2717442.0,38220000.0
2013-08-19,71100,71600,70800,71300,22256,2725086.0,38220000.0
2013-08-20,71100,71300,69600,70500,84897,2694510.0,38220000.0
2013-08-21,70700,70700,67900,68300,101608,2610426.0,38220000.0
2013-08-22,67900,68000,65600,65700,108919,2511054.0,38220000.0
2013-08-23,65800,66800,64400,65700,128636,2511054.0,38220000.0
2013-08-26,65100,67100,65100,66600,49412,2545452.0,38220000.0
2013-08-27,66900,67500,65600,66100,54380,2526342.0,38220000.0
2013-08-28,65200,65500,64000,64200,93358,2453724.0,38220000.0
2013-08-29,64300,66600,64300,65600,68151,2507232.0,38220000.0
2013-08-30,65500,66100,65200,65600,45905,2507232.0,38220000.0
2013-09-02,65500,67400,65500,67200,55536,2568384.0,38220000.0
2013-09-03,67500,69600,67500,69200,140407,2644824.0,38220000.0
2013-09-04,69800,71700,68500,69400,184644,2652468.0,38220000.0
2013-09-05,69700,71700,69100,71500,109848,2732730.0,38220000.0
2013-09-06,71800,73300,71600,72300,156140,2763306.0,38220000.0
2013-09-09,74500,74600,71700,72800,191492,2782416.0,38220000.0
2013-09-10,72000,72500,68000,70400,350973,2690688.0,38220000.0
2013-09-11,71000,72500,70400,71600,99722,2736552.0,38220000.0
2013-09-12,72100,72300,70300,71600,86013,2736552.0,38220000.0
2013-09-13,71600,72200,70800,71000,51472,2713620.0,38220000.0
2013-09-16,70700,72100,70400,70500,63847,2694510.0,38220000.0
2013-09-17,70500,71300,70500,71000,36802,2713620.0,38220000.0
2013-09-23,71100,71100,69600,69900,106469,2671578.0,38220000.0
2013-09-24,69900,70100,67700,68200,133088,2606604.0,38220000.0
2013-09-25,68500,68900,68200,68300,50050,2610426.0,38220000.0
2013-09-26,68300,69400,67800,69400,44257,2652468.0,38220000.0
2013-09-27,70000,71400,69500,70500,92473,2694510.0,38220000.0
2013-09-30,70500,73700,69600,72900,150977,2786238.0,38220000.0
2013-10-01,72900,73000,70800,71300,100958,2725086.0,38220000.0
2013-10-02,71900,72900,71300,72000,83525,2751840.0,38220000.0
2013-10-04,71500,72500,69900,72100,69720,2755662.0,38220000.0
2013-10-07,71700,72400,70800,70900,47621,2709798.0,38220000.0
2013-10-08,70300,71500,69200,71000,86216,2713620.0,38220000.0
2013-10-10,70800,70800,70000,70100,43590,2679222.0,38220000.0
2013-10-11,70600,70600,69500,69600,73534,2660112.0,38220000.0
2013-10-14,61900,64700,59200,59200,822458,2262624.0,38220000.0
2013-10-15,60700,61500,59400,59900,417414,2289378.0,38220000.0
2013-10-16,60700,60800,57000,57600,347215,2201472.0,38220000.0
2013-10-17,56300,57000,54900,55000,382089,2102100.0,38220000.0
2013-10-18,55500,58000,55500,57800,208470,2209116.0,38220000.0
2013-10-21,57800,58800,57000,57200,136789,2186184.0,38220000.0
2013-10-22,57700,58300,57100,57300,82009,2190006.0,38220000.0
2013-10-23,57500,58300,57100,57600,67769,2201472.0,38220000.0
2013-10-24,58000,58500,57800,57900,99023,2212938.0,38220000.0
2013-10-25,57900,57900,55800,56700,140672,2167074.0,38220000.0
2013-10-28,56400,56400,55300,55800,90620,2132676.0,38220000.0
2013-10-29,55500,56300,55200,55900,62191,2136498.0,38220000.0
2013-10-30,56000,57200,55800,56900,73109,2174718.0,38220000.0
2013-10-31,56900,57000,55800,56300,63618,2151786.0,38220000.0
2013-11-01,56300,56500,56000,56100,60800,2144142.0,38220000.0
2013-11-04,55800,56100,55100,55300,86718,2113566.0,38220000.0
2013-11-05,55300,55700,55000,55300,48592,2113566.0,38220000.0
2013-11-06,55000,55500,53900,54000,123235,2063880.0,38220000.0
2013-11-07,54600,55200,54100,55200,50762,2109744.0,38220000.0
2013-11-08,55800,59500,55500,57900,272369,2212938.0,38220000.0
2013-11-11,58400,58400,55400,57200,135767,2186184.0,38220000.0
2013-11-12,56600,57500,55800,55800,86203,2132676.0,38220000.0
2013-11-13,56500,56600,54700,55000,82237,2102100.0,38220000.0
2013-11-14,54700,55600,54600,54700,53508,2090634.0,38220000.0
2013-11-15,55000,56300,54800,56300,55944,2151786.0,38220000.0
2013-11-18,56300,56400,55600,56000,36174,2140320.0,38220000.0
2013-11-19,56600,58000,56300,57800,126154,2209116.0,38220000.0
2013-11-20,57900,58500,57100,58500,100247,2235870.0,38220000.0
2013-11-21,58800,58900,57000,57700,119445,2205294.0,38220000.0
2013-11-22,57800,59600,57700,59500,139544,2274090.0,38220000.0
2013-11-25,59500,60800,59200,60000,92896,2293200.0,38220000.0
2013-11-26,60000,60300,59300,60000,54517,2293200.0,38220000.0
2013-11-27,59900,61200,59500,61200,95304,2339064.0,38220000.0
2013-11-28,61700,61800,60700,61800,75022,2361996.0,38220000.0
2013-11-29,61500,62000,60900,60900,45634,2327598.0,38220000.0
2013-12-02,60600,60700,59500,60000,56167,2293200.0,38220000.0
2013-12-03,59500,59900,59000,59100,48799,2258802.0,38220000.0
2013-12-04,58200,59200,58000,58100,56514,2220582.0,38220000.0
2013-12-05,58300,59300,58200,59300,55141,2266446.0,38220000.0
2013-12-06,59300,59600,58400,58600,31117,2239692.0,38220000.0
2013-12-09,59200,59700,58600,59200,31072,2262624.0,38220000.0
2013-12-10,59500,59500,57700,58000,43381,2216760.0,38220000.0
2013-12-11,59500,61400,58700,59700,186339,2281734.0,38220000.0
2013-12-12,60500,60900,57800,57900,139871,2212938.0,38220000.0
2013-12-13,56100,56400,55600,56100,2095303,2144142.0,38220000.0
2013-12-16,56800,57000,56100,56700,173961,2167074.0,38220000.0
2013-12-17,56500,56800,56000,56100,88541,2144142.0,38220000.0
2013-12-18,56100,56300,55100,56300,77966,2151786.0,38220000.0
2013-12-19,56600,57300,56100,56100,87275,2144142.0,38220000.0
2013-12-20,55800,56900,55800,56700,58604,2167074.0,38220000.0
2013-12-23,57000,57700,56700,57200,85604,2186184.0,38220000.0
2013-12-24,57300,58100,56800,58000,85246,2216760.0,38220000.0
2013-12-26,58000,58200,57000,57500,127279,2197650.0,38220000.0
2013-12-27,57100,61000,56500,60200,167545,2300844.0,38220000.0
2013-12-30,59800,61700,59800,60500,147082,2312310.0,38220000.0
2014-01-02,61400,61400,59600,60100,108620,2297022.0,38220000.0
2014-01-03,60100,61100,59700,60900,105073,2327598.0,38220000.0
2014-01-06,61200,61700,60300,61500,102452,2350530.0,38220000.0
2014-01-07,61500,61800,61000,61100,79291,2335242.0,38220000.0
2014-01-08,60700,61900,60600,61800,79041,2361996.0,38220000.0
2014-01-09,62000,67000,61700,65500,386949,2503410.0,38220000.0
2014-01-10,66200,66700,65300,66000,116711,2522520.0,38220000.0
2014-01-13,66000,67800,66000,66600,148651,2545452.0,38220000.0
2014-01-14,66000,67700,65700,67200,134491,2568384.0,38220000.0
2014-01-15,68200,69000,67400,68500,168214,2618070.0,38220000.0
2014-01-16,69200,70000,66600,67300,194355,2572206.0,38220000.0
2014-01-17,68000,69000,67400,68700,108901,2625714.0,38220000.0
2014-01-20,68500,69000,66300,67200,149079,2568384.0,38220000.0
2014-01-21,66800,67400,65800,67100,108552,2564562.0,38220000.0
2014-01-22,67400,69600,67300,69200,152072,2644824.0,38220000.0
2014-01-23,68700,69300,67200,67300,82360,2572206.0,38220000.0
2014-01-24,67100,67700,66600,67600,61003,2583672.0,38220000.0
2014-01-27,65200,67000,64900,66700,116024,2549274.0,38220000.0
2014-01-28,65900,66700,65200,65300,68211,2495766.0,38220000.0
2014-01-29,66000,68000,65600,67800,88495,2591316.0,38220000.0
2014-02-03,67100,68200,66300,67200,56638,2568384.0,38220000.0
2014-02-04,66500,67100,65000,67100,100611,2564562.0,38220000.0
2014-02-05,67700,67700,65000,65600,79863,2507232.0,38220000.0
2014-02-06,65500,66300,64700,65200,92752,2491944.0,38220000.0
2014-02-07,66000,68200,65500,67700,130750,2587494.0,38220000.0
2014-02-10,66800,67700,66100,66200,61476,2530164.0,38220000.0
2014-02-11,65600,66600,65600,65800,48907,2514876.0,38220000.0
2014-02-12,65300,66400,64800,65400,86946,2499588.0,38220000.0
2014-02-13,65400,65600,64200,64400,65624,2461368.0,38220000.0
2014-02-14,64800,66200,64100,66000,89237,2522520.0,38220000.0
2014-02-17,66200,66400,64600,65200,72038,2491944.0,38220000.0
2014-02-18,65200,65500,63700,64800,89814,2476656.0,38220000.0
2014-02-19,65000,65000,63700,63700,85657,2434614.0,38220000.0
2014-02-20,63300,64700,63000,63800,114327,2438436.0,38220000.0
2014-02-21,64100,64700,63800,64400,54177,2461368.0,38220000.0
2014-02-24,64400,64500,63500,63500,46058,2426970.0,38220000.0
2014-02-25,63500,64200,63000,63100,63416,2411682.0,38220000.0
2014-02-26,62900,64800,62400,64200,94979,2453724.0,38220000.0
2014-02-27,63900,64800,63700,63700,56755,2434614.0,38220000.0
2014-02-28,63700,64500,62900,64400,64830,2461368.0,38220000.0
2014-03-03,63700,64300,59200,59200,315774,2262624.0,38220000.0
2014-03-04,59200,60300,58800,59400,129969,2270268.0,38220000.0
2014-03-05,60200,60300,58100,59900,136189,2289378.0,38220000.0
2014-03-06,59200,60200,59000,60100,112695,2297022.0,38220000.0
2014-03-07,60000,62400,60000,61700,164315,2358174.0,38220000.0
2014-03-10,61700,61700,60500,61000,70400,2331420.0,38220000.0
2014-03-11,60900,62600,60600,61100,85532,2335242.0,38220000.0
2014-03-12,61300,62000,60700,61900,59457,2365818.0,38220000.0
2014-03-13,61900,62000,61000,62000,64644,2369640.0,38220000.0
2014-03-14,61600,61900,60600,61600,111097,2354352.0,38220000.0
2014-03-17,61500,61900,60800,60900,33699,2327598.0,38220000.0
2014-03-18,61000,61300,59500,59700,111101,2281734.0,38220000.0
2014-03-19,60000,60200,59000,59300,55016,2266446.0,38220000.0
2014-03-20,59100,59600,58500,59300,66866,2266446.0,38220000.0
2014-03-21,59400,61200,59400,61200,105791,2339064.0,38220000.0
2014-03-24,61800,61800,60400,61300,74716,2342886.0,38220000.0
2014-03-25,61400,61400,60600,61200,48743,2339064.0,38220000.0
2014-03-26,61400,64700,61400,64400,269335,2461368.0,38220000.0
2014-03-27,64400,65200,63500,64900,127804,2480478.0,38220000.0
2014-03-28,65200,65900,64500,64800,95979,2476656.0,38220000.0
2014-03-31,64700,65700,64300,65700,93697,2511054.0,38220000.0
2014-04-01,65700,66700,65100,65900,85614,2518698.0,38220000.0
2014-04-02,66000,66200,64500,64800,84334,2476656.0,38220000.0
2014-04-03,64600,65700,63600,63800,132340,2438436.0,38220000.0
2014-04-04,64400,65000,63800,64000,69324,2446080.0,38220000.0
2014-04-07,63500,64500,63200,63200,55547,2415504.0,38220000.0
2014-04-08,63000,64600,63000,63400,50222,2423148.0,38220000.0
2014-04-09,63800,64500,62600,63500,105070,2426970.0,38220000.0
2014-04-10,63500,63900,62800,63000,57791,2407860.0,38220000.0
2014-04-11,62700,65200,62500,63300,185717,2419326.0,38220000.0
2014-04-14,63400,64700,63200,63300,81998,2419326.0,38220000.0
2014-04-15,64200,64900,63000,63600,87609,2430792.0,38220000.0
2014-04-16,63000,63500,62400,63000,79804,2407860.0,38220000.0
2014-04-17,62900,62900,61500,62100,107253,2373462.0,38220000.0
2014-04-18,62300,62700,61600,61900,73194,2365818.0,38220000.0
2014-04-21,62100,62200,60800,61100,89272,2335242.0,38220000.0
2014-04-22,61200,61900,60300,61800,94813,2361996.0,38220000.0
2014-04-23,61800,61800,61300,61800,54902,2361996.0,38220000.0
2014-04-24,61300,61500,60600,60900,62440,2327598.0,38220000.0
2014-04-25,61000,61900,60400,61500,73726,2350530.0,38220000.0
2014-04-28,61000,61900,60600,61500,58102,2350530.0,38220000.0
2014-04-29,61600,62400,61000,62300,62576,2381106.0,38220000.0
2014-04-30,62200,62200,61000,61600,63280,2354352.0,38220000.0
2014-05-02,61200,61400,60600,61000,39090,2331420.0,38220000.0
2014-05-07,60500,60800,59300,59400,70115,2270268.0,38220000.0
2014-05-08,59200,59800,57500,57600,95811,2201472.0,38220000.0
2014-05-09,58000,59200,58000,58400,66659,2232048.0,38220000.0
2014-05-12,58100,59400,57700,58100,56297,2220582.0,38220000.0
2014-05-13,58200,58500,58000,58300,33657,2228226.0,38220000.0
2014-05-14,58500,59600,58500,59500,45735,2274090.0,38220000.0
2014-05-15,59500,60000,59500,59800,22833,2285556.0,38220000.0
2014-05-16,59600,59900,58600,58600,45002,2239692.0,38220000.0
2014-05-19,60000,61200,58600,58900,110281,2251158.0,38220000.0
2014-05-20,59300,59400,54100,54400,312127,2079168.0,38220000.0
2014-05-21,54000,55300,53500,54700,119109,2090634.0,38220000.0
2014-05-22,54800,55200,53700,53800,151566,2056236.0,38220000.0
2014-05-23,53700,55200,53700,55000,131451,2102100.0,38220000.0
2014-05-26,55200,55400,54700,55000,56481,2102100.0,38220000.0
2014-05-27,55000,55200,53700,54100,132719,2067702.0,38220000.0
2014-05-28,54200,54600,53300,53300,147583,2037126.0,38220000.0
2014-05-29,53900,53900,50500,51200,226812,1956864.0,38220000.0
2014-05-30,51200,52500,51000,51800,111191,1979796.0,38220000.0
2014-06-02,51100,51800,50600,50700,64180,1937754.0,38220000.0
2014-06-03,50600,51500,49600,51300,92901,1960686.0,38220000.0
2014-06-05,51300,51300,49850,50000,64753,1911000.0,38220000.0
2014-06-09,50400,50800,49950,50000,69080,1911000.0,38220000.0
2014-06-10,50100,50800,50000,50500,56010,1930110.0,38220000.0
2014-06-11,50300,50600,50000,50100,58335,1914822.0,38220000.0
2014-06-12,49900,51200,49750,50500,70789,1930110.0,38220000.0
2014-06-13,50600,50800,49650,49750,95233,1901445.0,38220000.0
2014-06-16,50000,50500,48350,48500,134505,1853670.0,38220000.0
2014-06-17,48750,48950,45900,46400,335843,1773408.0,38220000.0
2014-06-18,46000,47700,46000,46450,179549,1775319.0,38220000.0
2014-06-19,46900,47400,46800,47000,70844,1796340.0,38220000.0
2014-06-20,47500,47900,46600,46950,92586,1794429.0,38220000.0
2014-06-23,47000,48400,46750,47100,65197,1800162.0,38220000.0
2014-06-24,47100,48000,46700,47850,62140,1828827.0,38220000.0
2014-06-25,48100,48200,47450,47450,49383,1813539.0,38220000.0
2014-06-26,47600,48300,47600,48000,54528,1834560.0,38220000.0
2014-06-27,48400,49200,47900,49200,67477,1880424.0,38220000.0
2014-06-30,49800,49800,48750,49600,68975,1895712.0,38220000.0
2014-07-01,49600,49900,49100,49900,45017,1907178.0,38220000.0
2014-07-02,50100,50300,49200,49200,71790,1880424.0,38220000.0
2014-07-03,49150,49700,48500,49250,44060,1882335.0,38220000.0
2014-07-04,49300,49650,48850,49650,39214,1897623.0,38220000.0
2014-07-07,49850,49850,49100,49550,43522,1893801.0,38220000.0
2014-07-08,49300,49750,49200,49750,36586,1901445.0,38220000.0
2014-07-09,49800,49900,49100,49550,51136,1893801.0,38220000.0
2014-07-10,49700,49700,48750,48750,42427,1863225.0,38220000.0
2014-07-11,48250,49400,48050,49400,61329,1888068.0,38220000.0
2014-07-14,49650,51600,49300,51600,166233,1972152.0,38220000.0
2014-07-15,52000,52300,51200,51700,101039,1975974.0,38220000.0
2014-07-16,51800,52700,51300,52700,104614,2014194.0,38220000.0
2014-07-17,52400,52900,52000,52200,56162,1995084.0,38220000.0
2014-07-18,51600,52700,51300,52500,53018,2006550.0,38220000.0
2014-07-21,52200,54200,51800,52000,124941,1987440.0,38220000.0
2014-07-22,51700,53000,51100,52900,50122,2021838.0,38220000.0
2014-07-23,53300,53600,52500,53500,84207,2044770.0,38220000.0
2014-07-24,53900,54400,52900,54300,146619,2075346.0,38220000.0
2014-07-25,54500,54700,53400,54400,92847,2079168.0,38220000.0
2014-07-28,54500,55900,53900,55500,133155,2121210.0,38220000.0
2014-07-29,56400,56800,55400,55400,120896,2117388.0,38220000.0
2014-07-30,55700,55900,54200,55500,109924,2121210.0,38220000.0
2014-07-31,55300,57800,55300,57400,192182,2193828.0,38220000.0
2014-08-01,56900,58500,56900,57900,132064,2212938.0,38220000.0
2014-08-04,58200,58400,56700,56800,99953,2170896.0,38220000.0
2014-08-05,56700,56700,55100,55100,119924,2105922.0,38220000.0
2014-08-06,55100,55600,53400,55300,159151,2113566.0,38220000.0
2014-08-07,55200,55400,53700,53800,74060,2056236.0,38220000.0
2014-08-08,53500,54900,52500,54200,66675,2071524.0,38220000.0
2014-08-11,54600,56500,54200,56000,84063,2140320.0,38220000.0
2014-08-12,56700,57600,56200,56800,112448,2170896.0,38220000.0
2014-08-13,57200,58000,55900,57300,96458,2190006.0,38220000.0
2014-08-14,57400,57600,56400,57100,66188,2182362.0,38220000.0
2014-08-18,57000,57100,56100,56100,33654,2144142.0,38220000.0
2014-08-19,56100,57300,55300,57000,77278,2178540.0,38220000.0
2014-08-20,57900,58800,57400,57500,166603,2197650.0,38220000.0
2014-08-21,58100,58200,57100,57700,98707,2205294.0,38220000.0
2014-08-22,57700,57700,56400,57500,149615,2197650.0,38220000.0
2014-08-25,56700,58700,56700,57900,74561,2212938.0,38220000.0
2014-08-26,58500,59300,58200,59300,118687,2266446.0,38220000.0
2014-08-27,59500,60700,58700,60400,157645,2308488.0,38220000.0
2014-08-28,61000,61500,60700,61300,89001,2342886.0,38220000.0
2014-08-29,61800,61800,60000,60000,76629,2293200.0,38220000.0
2014-09-01,59900,62700,59900,62700,127830,2396394.0,38220000.0
2014-09-02,62700,62900,61700,62600,114265,2392572.0,38220000.0
2014-09-03,62600,64600,62300,64400,174481,2461368.0,38220000.0
2014-09-04,64500,65300,63700,64400,96361,2461368.0,38220000.0
2014-09-05,64400,64600,63100,63300,103466,2419326.0,38220000.0
2014-09-11,62800,64400,62800,63400,59255,2423148.0,38220000.0
2014-09-12,63400,65100,63400,64900,97409,2480478.0,38220000.0
2014-09-15,65000,65700,63800,63800,73007,2438436.0,38220000.0
2014-09-16,63300,63900,62900,63400,63983,2423148.0,38220000.0
2014-09-17,63500,64500,63300,64200,58243,2453724.0,38220000.0
2014-09-18,64000,64500,63500,63700,42720,2434614.0,38220000.0
2014-09-19,64400,64400,61800,62400,130049,2384928.0,38220000.0
2014-09-22,62700,63500,61300,63100,102417,2411682.0,38220000.0
2014-09-23,63000,64000,62500,64000,78184,2446080.0,38220000.0
2014-09-24,63900,64500,62800,64300,73326,2457546.0,38220000.0
2014-09-25,64300,64400,63500,63500,45654,2426970.0,38220000.0
2014-09-26,63500,63700,62300,62700,64375,2396394.0,38220000.0
2014-09-29,62200,62300,60300,60500,78661,2312310.0,38220000.0
2014-09-30,60200,65300,60000,64800,181875,2476656.0,38220000.0
2014-10-01,64500,64700,62600,63600,64930,2430792.0,38220000.0
2014-10-02,62900,64600,62500,63900,82688,2442258.0,38220000.0
2014-10-06,63500,63700,61500,61700,57333,2358174.0,38220000.0
2014-10-07,61300,63900,61300,63400,62691,2423148.0,38220000.0
2014-10-08,63000,64700,63000,64600,79859,2469012.0,38220000.0
2014-10-10,64400,65500,63900,64800,99040,2476656.0,38220000.0
2014-10-13,64100,66200,63900,65400,141599,2499588.0,38220000.0
2014-10-14,65400,66000,64300,64500,88841,2465190.0,38220000.0
2014-10-15,65000,66300,64100,66300,85023,2533986.0,38220000.0
2014-10-16,66200,67400,64900,66800,107976,2553096.0,38220000.0
2014-10-17,67300,67400,65200,65600,91641,2507232.0,38220000.0
2014-10-20,65200,68000,65200,67800,98073,2591316.0,38220000.0
2014-10-21,67400,69800,66900,69600,140151,2660112.0,38220000.0
2014-10-22,69800,70400,68800,69600,70929,2660112.0,38220000.0
2014-10-23,69200,70000,68300,68500,55385,2618070.0,38220000.0
2014-10-24,68900,69600,67600,67800,47610,2591316.0,38220000.0
2014-10-27,68000,68400,66700,67400,57909,2576028.0,38220000.0
2014-10-28,68300,69300,67100,68500,40818,2618070.0,38220000.0
2014-10-29,69100,70000,68800,69500,62911,2656290.0,38220000.0
2014-10-30,67900,68200,62600,66000,333506,2522520.0,38220000.0
2014-10-31,65500,65900,63600,65000,83472,2484300.0,38220000.0
2014-11-03,64100,64900,63200,64700,62506,2472834.0,38220000.0
2014-11-04,64700,66700,63600,65800,128872,2514876.0,38220000.0
2014-11-05,66100,66700,64700,66400,55318,2537808.0,38220000.0
2014-11-06,66300,66400,64700,64800,33251,2476656.0,38220000.0
2014-11-07,64400,65300,63400,64000,52321,2446080.0,38220000.0
2014-11-10,64000,64400,61800,63200,85820,2415504.0,38220000.0
2014-11-11,62200,63400,61500,61800,88581,2361996.0,38220000.0
2014-11-12,62000,62000,59300,60300,175544,2304666.0,38220000.0
2014-11-13,60400,60900,60100,60400,68200,2308488.0,38220000.0
2014-11-14,60500,60500,58600,59400,75906,2270268.0,38220000.0
2014-11-17,58300,59300,57200,57200,113456,2186184.0,38220000.0
2014-11-18,56500,60800,56500,60400,111025,2308488.0,38220000.0
2014-11-19,60600,60700,58900,59500,56461,2274090.0,38220000.0
2014-11-20,59700,60400,57600,57900,73008,2212938.0,38220000.0
2014-11-21,58000,62300,58000,62000,139515,2369640.0,38220000.0
2014-11-24,62800,63400,61000,62300,89436,2381106.0,38220000.0
2014-11-25,62300,63600,61700,62000,87340,2369640.0,38220000.0
2014-11-26,59000,59400,58200,59000,2334896,2254980.0,38220000.0
