현대상선(011200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-05-26,155729,155729,147789,147816,271317,3346792.0,133073229.0
2009-05-27,148676,149559,145151,146931,241659,3326831.0,133073229.0
2009-05-28,148095,152799,144569,149874,229432,3393367.0,133073229.0
2009-05-29,151620,152799,147791,149874,184358,3393367.0,133073229.0
2009-06-01,147508,156318,146328,156331,213789,3539748.0,133073229.0
2009-06-02,156909,161903,155440,156627,307333,3546402.0,133073229.0
2009-06-03,159848,163373,157200,160442,214641,3632899.0,133073229.0
2009-06-04,158665,159844,150732,150752,202169,3413328.0,133073229.0
2009-06-05,151029,155727,149264,155748,231301,3526441.0,133073229.0
2009-06-08,151617,156618,151617,151631,138879,3433289.0,133073229.0
2009-06-09,153377,156026,148975,148989,185330,3373406.0,133073229.0
2009-06-10,148381,159549,148091,159563,230600,3612938.0,133073229.0
2009-06-11,157795,163968,155732,158684,462782,3592977.0,133073229.0
2009-06-12,157497,159262,148681,148694,340697,3366753.0,133073229.0
2009-06-15,149559,150435,147207,148104,255073,3353445.0,133073229.0
2009-06-16,148089,148676,145737,145751,161868,3300216.0,133073229.0
2009-06-17,145152,146035,142800,142821,185721,3233679.0,133073229.0
2009-06-18,142800,145739,142510,142821,147532,3233679.0,133073229.0
2009-06-19,145154,145154,140449,141346,120461,3200411.0,133073229.0
2009-06-22,139870,141630,139277,139877,131911,3167143.0,133073229.0
2009-06-23,139279,139279,132815,133119,243791,3014109.0,133073229.0
2009-06-24,133985,135454,131046,133702,153315,3027416.0,133073229.0
2009-06-25,133106,143101,132816,138114,282271,3127221.0,133073229.0
2009-06-26,138695,146325,136627,145463,210772,3293562.0,133073229.0
2009-06-29,143694,145156,142514,144578,105399,3273601.0,133073229.0
2009-06-30,145742,149853,143692,143693,265035,3253640.0,133073229.0
2009-07-01,142219,149559,142219,148104,144141,3353445.0,133073229.0
2009-07-02,150149,150149,142222,142519,170244,3227026.0,133073229.0
2009-07-03,140752,143394,137807,141346,83077,3200411.0,133073229.0
2009-07-06,141333,142512,138097,142519,130738,3227026.0,133073229.0
2009-07-07,143100,143100,139575,139582,97397,3160489.0,133073229.0
2009-07-08,137510,142800,137510,142821,109959,3233679.0,133073229.0
2009-07-09,143973,143973,138979,138999,203427,3147182.0,133073229.0
2009-07-10,139574,142223,138098,141051,110217,3193757.0,133073229.0
2009-07-13,141040,142219,133984,133997,135273,3034070.0,133073229.0
2009-07-14,134280,136046,132811,132817,134441,3007455.0,133073229.0
2009-07-15,133101,139570,133101,136646,103619,3093953.0,133073229.0
2009-07-16,137513,139575,136926,139582,106380,3160489.0,133073229.0
2009-07-17,140755,141922,139872,141936,85615,3213718.0,133073229.0
2009-07-20,140749,150145,140749,148104,199847,3353445.0,133073229.0
2009-07-21,148682,150441,145156,148399,145653,3360099.0,133073229.0
2009-07-22,148380,150732,147504,150752,104925,3413328.0,133073229.0
2009-07-23,150734,158667,148975,156915,209577,3553055.0,133073229.0
2009-07-24,155440,157496,153378,153985,132628,3486519.0,133073229.0
2009-07-27,156908,162192,154846,156915,307600,3553055.0,133073229.0
2009-07-28,155728,157494,153673,154279,110931,3493172.0,133073229.0
2009-07-29,153671,158665,152794,157216,75944,3559709.0,133073229.0
2009-07-30,161022,161615,154559,156331,104298,3539748.0,133073229.0
2009-07-31,155145,159553,153972,156331,159114,3539748.0,133073229.0
2009-08-03,158376,160438,156314,159563,162049,3612938.0,133073229.0
2009-08-04,157497,162498,156318,156331,287045,3539748.0,133073229.0
2009-08-05,158375,160721,154554,154568,167475,3499826.0,133073229.0
2009-08-06,156622,158974,153380,153400,166641,3473211.0,133073229.0
2009-08-07,152799,156028,152206,153696,140375,3479865.0,133073229.0
2009-08-10,162794,174246,162498,170438,808908,3859124.0,133073229.0
2009-08-11,175718,176001,166316,172497,602493,3905699.0,133073229.0
2009-08-12,174247,179248,170426,173971,490440,3938968.0,133073229.0
2009-08-13,170424,177190,168368,171907,570907,3892392.0,133073229.0
2009-08-14,174832,178943,172480,176908,439527,4005504.0,133073229.0
2009-08-17,199515,201287,182185,183365,1085890,4151885.0,133073229.0
2009-08-18,181005,182764,171893,171907,499492,3892392.0,133073229.0
2009-08-19,171895,175723,158671,158684,741182,3592977.0,133073229.0
2009-08-20,159849,167788,159849,166617,374083,3772626.0,133073229.0
2009-08-21,171006,174828,166315,167502,404147,3792587.0,133073229.0
2009-08-24,168661,171890,162790,167502,334819,3792587.0,133073229.0
2009-08-25,163969,170130,162197,162500,258415,3679475.0,133073229.0
2009-08-26,163968,168666,163085,165149,169902,3739358.0,133073229.0
2009-08-27,166316,166316,162494,164853,166692,3732704.0,133073229.0
2009-08-28,164847,165136,162192,163385,181928,3699436.0,133073229.0
2009-08-31,163375,163375,156621,157505,225502,3566363.0,133073229.0
2009-09-01,157496,163373,156909,160442,197757,3632899.0,133073229.0
2009-09-02,158080,163964,156617,163385,220213,3699436.0,133073229.0
2009-09-03,159851,164549,159264,162500,167524,3679475.0,133073229.0
2009-09-04,162194,162194,156910,161622,200266,3659514.0,133073229.0
2009-09-07,159846,161612,155728,156915,197456,3553055.0,133073229.0
2009-09-08,155730,158379,155144,155164,184767,3513133.0,133073229.0
2009-09-09,155142,155142,150734,154279,203305,3493172.0,133073229.0
2009-09-10,153670,160720,153670,159858,341279,3619592.0,133073229.0
2009-09-11,158669,162194,156620,157800,217122,3573016.0,133073229.0
2009-09-14,158669,165726,158379,165443,267418,3746011.0,133073229.0
2009-09-15,167489,167489,161611,162211,179472,3672821.0,133073229.0
2009-09-16,166903,168366,163372,165738,285889,3752665.0,133073229.0
2009-09-17,165435,173368,164546,171907,354622,3892392.0,133073229.0
2009-09-18,170426,177773,168370,173971,512834,3938968.0,133073229.0
2009-09-21,173659,173659,166609,166617,217402,3772626.0,133073229.0
2009-09-22,167494,171013,165728,166321,181858,3765972.0,133073229.0
2009-09-23,165138,166317,161903,163096,188361,3692782.0,133073229.0
2009-09-24,166020,166606,161901,163385,137309,3699436.0,133073229.0
2009-09-25,165728,165728,158381,162500,163481,3679475.0,133073229.0
2009-09-28,160438,164846,158079,164853,169329,3732704.0,133073229.0
2009-09-29,162791,167186,161901,163385,134100,3699436.0,133073229.0
2009-09-30,163666,167488,161611,163679,212533,3706089.0,133073229.0
2009-10-01,165432,168074,159844,163679,205698,3706089.0,133073229.0
2009-10-05,164548,167190,158671,165149,166963,3739358.0,133073229.0
2009-10-06,164259,166024,160727,162500,149297,3679475.0,133073229.0
2009-10-07,160443,167494,160443,166321,153680,3765972.0,133073229.0
2009-10-08,164258,168079,161906,163968,275101,3712743.0,133073229.0
2009-10-09,163370,166316,162191,162211,141919,3672821.0,133073229.0
2009-10-12,164848,165138,159848,164270,141750,3719397.0,133073229.0
2009-10-13,162191,165136,161018,162211,146616,3672821.0,133073229.0
2009-10-14,162195,165140,162195,162795,106694,3686128.0,133073229.0
2009-10-15,162790,164542,161900,163679,117001,3706089.0,133073229.0
2009-10-16,162791,168075,162494,164853,164680,3732704.0,133073229.0
2009-10-19,164849,166905,161324,165443,157019,3746011.0,133073229.0
2009-10-20,164548,168956,163968,168970,109541,3825855.0,133073229.0
2009-10-21,169838,172191,167789,171618,123561,3885738.0,133073229.0
2009-10-22,168953,170422,166020,169559,124465,3839163.0,133073229.0
2009-10-23,168078,169837,163966,165443,132578,3746011.0,133073229.0
2009-10-26,163668,170718,163668,169559,143107,3839163.0,133073229.0
2009-10-27,170421,170421,165723,167206,92418,3785933.0,133073229.0
2009-10-28,166319,169252,158973,160153,191135,3626245.0,133073229.0
2009-10-29,160440,160724,146327,146347,340200,3313523.0,133073229.0
2009-10-30,146617,147211,143692,143693,309802,3253640.0,133073229.0
2009-11-02,142510,143097,138695,138999,236717,3147182.0,133073229.0
2009-11-03,139276,140159,135751,136344,243968,3087299.0,133073229.0
2009-11-04,138096,141628,136338,136344,278144,3087299.0,133073229.0
2009-11-05,137514,140452,136051,138114,277714,3127221.0,133073229.0
2009-11-06,139871,141333,138698,141051,194281,3193757.0,133073229.0
2009-11-09,141918,143097,140159,140173,134790,3173797.0,133073229.0
2009-11-10,140447,141039,138977,139288,146876,3153836.0,133073229.0
2009-11-11,140754,143692,140450,143693,105332,3253640.0,133073229.0
2009-11-12,143688,147207,140447,140467,193573,3180450.0,133073229.0
2009-11-13,142220,146035,141041,142821,174388,3233679.0,133073229.0
2009-11-16,142805,143397,138983,141936,135541,3213718.0,133073229.0
2009-11-17,141039,141330,138694,139288,107494,3153836.0,133073229.0
2009-11-18,138978,146035,138978,144283,159773,3266948.0,133073229.0
2009-11-19,143096,145739,141627,141641,91022,3207065.0,133073229.0
2009-11-20,143097,144856,142220,142821,72694,3233679.0,133073229.0
2009-11-23,144856,149264,144566,149284,191590,3380060.0,133073229.0
2009-11-24,149852,152797,147506,148989,219601,3373406.0,133073229.0
2009-11-25,147211,151322,145438,151343,143841,3426636.0,133073229.0
2009-11-26,148978,153676,147509,152228,214809,3446597.0,133073229.0
2009-11-27,148678,152499,142800,142821,160646,3233679.0,133073229.0
2009-11-30,144566,144566,141627,142821,167641,3233679.0,133073229.0
2009-12-01,141043,144568,139574,142519,132651,3227026.0,133073229.0
2009-12-02,141626,143392,139867,140467,131666,3180450.0,133073229.0
2009-12-03,140449,148382,140449,147816,146332,3346792.0,133073229.0
2009-12-04,149267,154262,147791,153696,161848,3479865.0,133073229.0
2009-12-07,152798,155144,151909,153985,105032,3486519.0,133073229.0
2009-12-08,151909,157793,151619,157800,108430,3573016.0,133073229.0
2009-12-09,158665,161017,156023,159858,169426,3619592.0,133073229.0
2009-12-10,161324,183358,151323,183365,638899,4151885.0,133073229.0
2009-12-11,168662,170718,161902,161916,461044,3666167.0,133073229.0
2009-12-14,162495,166317,161612,164564,171600,3726050.0,133073229.0
2009-12-15,163669,163965,158971,159269,126807,3606285.0,133073229.0
2009-12-16,160441,163670,158972,161622,141582,3659514.0,133073229.0
2009-12-17,160146,164547,158973,160153,109678,3626245.0,133073229.0
2009-12-18,159548,163963,159548,161031,124893,3646206.0,133073229.0
2009-12-21,161023,161023,157202,158684,91950,3592977.0,133073229.0
2009-12-22,159849,161022,155732,160153,100467,3626245.0,133073229.0
2009-12-23,160438,161321,158375,161031,57491,3646206.0,133073229.0
2009-12-24,159846,167489,159549,163385,190613,3699436.0,133073229.0
2009-12-28,163370,168075,161322,166033,99681,3759319.0,133073229.0
2009-12-29,165139,165139,157200,157800,277079,3573016.0,133073229.0
2009-12-30,156908,156908,151617,156915,164729,3553055.0,133073229.0
2010-01-04,157498,158671,154560,158684,105787,3592977.0,133073229.0
2010-01-05,157496,160441,156027,160442,140214,3632899.0,133073229.0
2010-01-06,158974,161023,157795,158684,98464,3592977.0,133073229.0
2010-01-07,157495,171009,156619,166912,441157,3779280.0,133073229.0
2010-01-08,165726,168368,163374,165443,159187,3746011.0,133073229.0
2010-01-11,164544,166903,163081,163385,136329,3699436.0,133073229.0
2010-01-12,168369,170721,166023,166617,241701,3772626.0,133073229.0
2010-01-13,165436,166319,158972,158973,114331,3599631.0,133073229.0
2010-01-14,158973,166609,158973,160153,279038,3626245.0,133073229.0
2010-01-15,170127,173948,163966,164270,511819,3719397.0,133073229.0
2010-01-18,159851,165142,158974,162500,215953,3679475.0,133073229.0
2010-01-19,163371,166903,162791,164564,168338,3726050.0,133073229.0
2010-01-20,165141,168080,163968,165149,213559,3739358.0,133073229.0
2010-01-21,163964,171007,163667,169848,241606,3845816.0,133073229.0
2010-01-22,168953,174830,164545,165738,2414932,3752665.0,133073229.0
2010-01-25,165726,173659,164257,173086,364432,3919007.0,133073229.0
2010-01-26,173066,175418,170128,173086,363675,3919007.0,133073229.0
2010-01-27,173066,177770,172189,175728,280434,3978890.0,133073229.0
2010-01-28,175721,175721,170720,173086,280570,3919007.0,133073229.0
2010-01-29,172777,172777,166319,170438,182352,3859124.0,133073229.0
2010-02-01,168076,170718,166317,169559,152803,3839163.0,133073229.0
2010-02-02,168364,169248,162191,162211,263348,3672821.0,133073229.0
2010-02-03,163375,165727,161023,163968,175909,3712743.0,133073229.0
2010-02-04,166906,173950,165140,171618,297035,3885738.0,133073229.0
2010-02-05,168368,177190,166318,169265,273140,3832509.0,133073229.0
2010-02-08,170421,173063,164544,164564,175300,3726050.0,133073229.0
2010-02-09,160438,164544,158969,163385,204063,3699436.0,133073229.0
2010-02-10,163373,163373,157496,161622,243786,3659514.0,133073229.0
2010-02-11,162191,168364,160722,166033,192936,3759319.0,133073229.0
2010-02-12,163964,163964,160439,160743,242994,3639553.0,133073229.0
2010-02-16,162496,165138,160724,164270,125310,3719397.0,133073229.0
2010-02-17,164850,168369,164258,167791,147340,3799241.0,133073229.0
2010-02-18,168078,168078,165436,165443,50757,3746011.0,133073229.0
2010-02-19,166020,167490,161322,165738,102377,3752665.0,133073229.0
2010-02-22,164847,170126,164847,169559,153453,3839163.0,133073229.0
2010-02-23,169543,174247,167790,173971,190020,3938968.0,133073229.0
2010-02-24,173661,175723,170426,173971,129323,3938968.0,133073229.0
2010-02-25,172778,175723,169253,170144,150464,3852470.0,133073229.0
2010-02-26,169838,175722,169838,171618,111095,3885738.0,133073229.0
2010-03-02,171598,175722,171308,175440,88730,3972236.0,133073229.0
2010-03-03,173062,175717,172773,175145,60774,3965582.0,133073229.0
2010-03-04,173946,175125,170717,172497,49592,3905699.0,133073229.0
2010-03-05,172478,182466,172478,182487,288567,4131924.0,133073229.0
2010-03-08,182468,184828,180716,182186,125846,4125270.0,133073229.0
2010-03-09,181887,181887,176596,178672,260305,4045426.0,133073229.0
2010-03-10,178653,181005,178067,179550,315749,4065387.0,133073229.0
2010-03-11,181007,183359,176599,176613,266690,3998851.0,133073229.0
2010-03-12,178064,180713,176891,180140,151010,4078694.0,133073229.0
2010-03-15,181292,181588,176891,178966,68931,4052080.0,133073229.0
2010-03-16,177768,178941,174830,176023,151588,3985543.0,133073229.0
2010-03-17,176891,183935,176891,182782,228194,4138577.0,133073229.0
2010-03-18,180125,183070,179835,180429,85945,4085348.0,133073229.0
2010-03-19,178362,179832,176596,179845,151836,4072041.0,133073229.0
2010-03-22,179833,181005,176300,181012,117091,4098655.0,133073229.0
2010-03-23,181295,183068,179833,182186,93070,4125270.0,133073229.0
2010-03-24,181007,183359,181007,181897,90874,4118616.0,133073229.0
2010-03-25,183066,187764,181004,185129,159339,4191807.0,133073229.0
2010-03-26,184534,186879,183064,185424,127595,4198460.0,133073229.0
2010-03-29,180716,186290,180413,183365,171229,4151885.0,133073229.0
2010-03-30,184241,184539,177475,178082,160016,4032119.0,133073229.0
2010-03-31,178067,180412,177770,179550,113743,4065387.0,133073229.0
2010-04-01,178064,183355,178064,182782,129630,4138577.0,133073229.0
2010-04-02,182466,184824,176891,180140,198049,4078694.0,133073229.0
2010-04-05,178650,178940,170124,172497,169150,3905699.0,133073229.0
2010-04-06,172478,172774,165434,169559,210239,3839163.0,133073229.0
2010-04-07,170717,175415,170125,171028,162705,3872431.0,133073229.0
2010-04-08,168368,171893,166022,171907,172102,3892392.0,133073229.0
2010-04-09,167489,173367,165723,169848,137901,3845816.0,133073229.0
2010-04-12,166904,172188,166608,170733,149716,3865777.0,133073229.0
2010-04-13,169542,171597,168079,170438,107007,3859124.0,133073229.0
2010-04-14,171599,175130,170722,173971,133363,3938968.0,133073229.0
2010-04-15,175717,175717,170716,171316,145264,3879085.0,133073229.0
2010-04-16,170716,172185,168660,171316,111643,3879085.0,133073229.0
2010-04-19,170422,173368,169249,169559,87420,3839163.0,133073229.0
2010-04-20,169252,171894,167492,171618,120365,3885738.0,133073229.0
2010-04-21,170125,175719,170125,174843,104693,3958929.0,133073229.0
2010-04-22,172188,175417,169540,173375,144815,3925660.0,133073229.0
2010-04-23,175129,175129,170721,171618,61128,3885738.0,133073229.0
2010-04-26,170426,173068,168956,168970,136049,3825855.0,133073229.0
2010-04-27,168951,169248,167489,168675,119840,3819202.0,133073229.0
2010-04-28,161321,164253,155727,155748,449599,3526441.0,133073229.0
2010-04-29,160439,167786,159260,164564,326024,3726050.0,133073229.0
2010-04-30,162792,165138,159261,159269,185653,3606285.0,133073229.0
2010-05-03,161023,167190,161023,163968,166175,3712743.0,133073229.0
2010-05-04,162793,167788,161614,165443,145496,3746011.0,133073229.0
2010-05-06,162191,164847,161322,162211,191802,3672821.0,133073229.0
2010-05-07,159258,159258,146911,146931,306864,3326831.0,133073229.0
2010-05-10,149852,160440,147789,159269,388751,3606285.0,133073229.0
2010-05-11,159552,160725,153971,157800,188431,3573016.0,133073229.0
2010-05-12,157494,166020,157494,163385,120175,3699436.0,133073229.0
2010-05-13,162191,164253,159259,162211,199541,3672821.0,133073229.0
2010-05-14,162194,164849,156620,161622,227751,3659514.0,133073229.0
2010-05-17,159849,164547,154558,162795,197803,3686128.0,133073229.0
2010-05-18,161616,167190,160146,165149,182800,3739358.0,133073229.0
2010-05-19,161616,162197,148385,148399,307865,3360099.0,133073229.0
2010-05-20,149564,156318,148094,148694,335438,3366753.0,133073229.0
2010-05-24,152206,155441,150440,152516,110753,3453250.0,133073229.0
2010-05-25,151620,151620,144570,144578,218860,3273601.0,133073229.0
2010-05-26,148094,153089,147508,148694,184938,3366753.0,133073229.0
2010-05-27,148384,148978,144273,146046,203752,3306870.0,133073229.0
2010-05-28,147506,152797,144858,148989,271252,3373406.0,133073229.0
2010-05-31,150439,158668,150439,152811,142105,3459904.0,133073229.0
2010-06-01,152798,156910,152205,155164,152113,3513133.0,133073229.0
2010-06-03,155143,158081,152204,155453,131882,3519787.0,133073229.0
2010-06-04,155143,158081,155143,158089,105231,3579670.0,133073229.0
2010-06-07,157493,160722,155141,155748,143653,3526441.0,133073229.0
2010-06-08,158084,164850,156911,163968,165742,3712743.0,133073229.0
2010-06-09,161905,162498,156028,160153,168906,3626245.0,133073229.0
2010-06-10,158083,162794,157497,158973,222119,3599631.0,133073229.0
2010-06-11,159257,163369,159257,159858,105473,3619592.0,133073229.0
2010-06-14,159851,167191,159851,166321,143920,3765972.0,133073229.0
2010-06-15,165136,169248,164253,168675,76821,3819202.0,133073229.0
2010-06-16,167492,175129,167492,174260,131567,3945621.0,133073229.0
2010-06-17,172187,177768,171304,173670,121545,3932314.0,133073229.0
2010-06-18,173658,176300,172189,174555,101365,3952275.0,133073229.0
2010-06-21,173366,183934,173366,178966,174179,4052080.0,133073229.0
2010-06-22,177189,185412,177189,185129,154922,4191807.0,133073229.0
2010-06-23,185412,192172,182466,191593,167637,4338187.0,133073229.0
2010-06-24,188353,208923,188353,197473,284210,4471260.0,133073229.0
2010-06-25,199817,206861,193637,206584,323047,4677524.0,133073229.0
2010-06-28,206572,215691,203344,206283,241929,4670870.0,133073229.0
2010-06-29,205097,211562,201862,208636,156591,4724100.0,133073229.0
2010-06-30,208626,213331,199817,210406,210895,4764022.0,133073229.0
2010-07-01,208628,241837,208628,220396,1257889,4990246.0,133073229.0
2010-07-02,225673,235373,214801,216575,421594,4903748.0,133073229.0
2010-07-05,220383,222148,203634,203648,286506,4610987.0,133073229.0
2010-07-06,203341,207156,196574,204231,419873,4624295.0,133073229.0
2010-07-07,202455,202752,195399,196889,366906,4457953.0,133073229.0
2010-07-08,198045,201866,195692,198941,235401,4504529.0,133073229.0
2010-07-09,196868,208036,196868,203352,271636,4604334.0,133073229.0
2010-07-12,203926,204513,194518,195414,285617,4424685.0,133073229.0
2010-07-13,196870,201284,196870,200415,208132,4537797.0,133073229.0
2010-07-14,203338,222427,203338,212464,589804,4810597.0,133073229.0
2010-07-15,213040,219497,205983,208053,247986,4710792.0,133073229.0
2010-07-16,211565,223030,208627,221865,298235,5023514.0,133073229.0
2010-07-19,223319,225672,215096,216869,236615,4910402.0,133073229.0
2010-07-20,215687,216564,198339,199242,562397,4511182.0,133073229.0
2010-07-21,200394,202752,196869,200710,226833,4544451.0,133073229.0
2010-07-22,200396,203927,195111,201595,263856,4564412.0,133073229.0
2010-07-23,201573,204512,196869,198062,168441,4484568.0,133073229.0
2010-07-26,198045,200990,195693,196299,162610,4444646.0,133073229.0
2010-07-27,197161,198340,194223,195126,156185,4418031.0,133073229.0
2010-07-28,197460,200985,195688,198357,116377,4491221.0,133073229.0
2010-07-29,196286,202163,196286,197473,171978,4471260.0,133073229.0
2010-07-30,197461,200986,192467,193061,180248,4371456.0,133073229.0
2010-08-02,192759,196871,192759,193946,79129,4391417.0,133073229.0
2010-08-03,194223,198342,192175,197473,88414,4471260.0,133073229.0
2010-08-04,193938,196870,192172,192772,79489,4364802.0,133073229.0
2010-08-05,191874,195399,191874,193061,73576,4371456.0,133073229.0
2010-08-06,194810,202755,194810,200121,204248,4531143.0,133073229.0
2010-08-09,202160,202753,196869,198062,64456,4484568.0,133073229.0
2010-08-10,196571,202158,192750,195715,121310,4431339.0,133073229.0
2010-08-11,194220,194516,185410,185424,149375,4198460.0,133073229.0
2010-08-12,184533,185409,177767,177787,182466,4025465.0,133073229.0
2010-08-13,178065,180714,176299,178672,284554,4045426.0,133073229.0
2010-08-16,181005,182765,173659,176908,215052,4005504.0,133073229.0
2010-08-17,174829,200393,174242,195715,452608,4431339.0,133073229.0
2010-08-18,193942,215395,190416,207463,760290,4697485.0,133073229.0
2010-08-19,207750,214800,205682,207758,409186,4704139.0,133073229.0
2010-08-20,205680,212157,197754,197768,232990,4477914.0,133073229.0
2010-08-23,197750,203628,195688,198357,153522,4491221.0,133073229.0
2010-08-24,198339,198339,188060,192772,192834,4364802.0,133073229.0
2010-08-25,191876,191876,188351,188951,123590,4278304.0,133073229.0
2010-08-26,191588,192471,186290,187187,100636,4238382.0,133073229.0
2010-08-27,188650,189823,181594,186892,145001,4231729.0,133073229.0
2010-08-30,195112,195112,188061,191304,111945,4331534.0,133073229.0
2010-08-31,189823,190706,182767,183071,144776,4145231.0,133073229.0
2010-09-01,183069,201287,182469,197473,233012,4471260.0,133073229.0
2010-09-02,195112,201866,195112,198941,116267,4504529.0,133073229.0
2010-09-03,199816,201286,195692,198941,100854,4504529.0,133073229.0
2010-09-06,199819,204814,198936,200999,105786,4551104.0,133073229.0
2010-09-07,198634,204511,195109,196889,95977,4457953.0,133073229.0
2010-09-08,196874,204220,195990,196004,104754,4437992.0,133073229.0
2010-09-09,196869,203036,194221,194241,176941,4398070.0,133073229.0
2010-09-10,195109,205678,194516,203352,224249,4604334.0,133073229.0
2010-09-13,208628,213042,205102,205110,242679,4644256.0,133073229.0
2010-09-14,204517,213629,200688,211285,268603,4783983.0,133073229.0
2010-09-15,212745,222733,212745,221865,398298,5023514.0,133073229.0
2010-09-16,220379,226256,217730,219813,236851,4976939.0,133073229.0
2010-09-17,223319,232136,219788,227155,262391,5143280.0,133073229.0
2010-09-20,225082,227434,220081,220102,140903,4983592.0,133073229.0
2010-09-24,224498,253002,223319,253009,658264,5728803.0,133073229.0
2010-09-27,279157,290905,276811,290925,673058,6587125.0,133073229.0
2010-09-28,326171,332056,282678,282692,4027018,6400822.0,133073229.0
2010-09-29,289146,307957,272106,277991,2024289,6294364.0,133073229.0
2010-09-30,289432,303835,278567,297978,1636263,6746813.0,133073229.0
2010-10-01,297956,305012,275329,275349,1142065,6234481.0,133073229.0
2010-10-04,289730,302077,279747,286219,1608039,6480666.0,133073229.0
2010-10-05,286797,293255,282389,292682,630577,6627047.0,133073229.0
2010-10-06,302074,322644,292954,299742,2765911,6786735.0,133073229.0
2010-10-07,299724,300897,287680,288866,551461,6540549.0,133073229.0
2010-10-08,287967,288850,279447,285628,524594,6467359.0,133073229.0
2010-10-11,283850,288264,277979,280339,391274,6347593.0,133073229.0
2010-10-12,277393,288555,270930,272407,471097,6167944.0,133073229.0
2010-10-13,274155,277398,263876,274176,669386,6207866.0,133073229.0
2010-10-14,269161,274748,263586,270354,519812,6121369.0,133073229.0
2010-10-15,270927,277391,266803,271528,414988,6147983.0,133073229.0
2010-10-18,275631,276211,260351,261531,454052,5921759.0,133073229.0
2010-10-19,261232,287680,255065,264474,1211880,5988295.0,133073229.0
2010-10-20,269456,269456,259177,259178,479359,5868529.0,133073229.0
2010-10-21,259758,263290,253004,255068,481503,5775378.0,133073229.0
2010-10-22,257708,262999,250059,252715,350576,5722149.0,133073229.0
2010-10-25,249769,260351,248887,255068,307791,5775378.0,133073229.0
2010-10-26,258001,271212,256822,259774,1496949,5881837.0,133073229.0
2010-10-27,262107,269158,255643,255657,430802,5788685.0,133073229.0
2010-10-28,255065,258004,241248,241262,710036,5462656.0,133073229.0
2010-10-29,234488,239186,231253,233619,569082,5289661.0,133073229.0
2010-11-01,236840,244477,232439,237434,382015,5376158.0,133073229.0
2010-11-02,235370,249766,234487,245372,385142,5555807.0,133073229.0
2010-11-03,253004,256232,247416,247437,276805,5602383.0,133073229.0
2010-11-04,246535,249770,239188,242140,244995,5482617.0,133073229.0
2010-11-05,241248,260349,241248,251547,573890,5695534.0,133073229.0
2010-11-08,250362,261234,250362,255068,357071,5775378.0,133073229.0
2010-11-09,252714,262703,247714,255068,468178,5775378.0,133073229.0
2010-11-10,258582,263583,251821,254484,347979,5762071.0,133073229.0
2010-11-11,256823,290902,256231,274760,2187893,6221173.0,133073229.0
2010-11-12,287381,294425,268867,277697,1308638,6287710.0,133073229.0
2010-11-15,284157,288559,265339,265359,714428,6008256.0,133073229.0
2010-11-16,243891,262110,225672,225686,3086943,5110012.0,133073229.0
2010-11-17,216269,222147,203632,203942,1958760,4617641.0,133073229.0
2010-11-18,205679,215688,204809,205699,1732592,4657563.0,133073229.0
2010-11-19,207452,221849,207452,218338,1303808,4943670.0,133073229.0
2010-11-22,215094,215686,209217,209810,669511,4750714.0,133073229.0
2010-11-23,212450,218327,210691,211285,890932,4783983.0,133073229.0
2010-11-24,202459,222733,200397,210406,977609,4764022.0,133073229.0
2010-11-25,222147,222147,213331,218043,819520,4937017.0,133073229.0
2010-11-26,222175,233433,220403,228414,1252928,5129973.0,133073229.0
2010-11-29,230775,233436,202335,212415,1226538,4770675.0,133073229.0
2010-11-30,218623,244112,213300,244113,3766974,5482617.0,133073229.0
2010-12-01,237580,264840,236994,250632,2279318,5628998.0,133073229.0
2010-12-02,258326,280547,254769,270778,2138681,6081447.0,133073229.0
2010-12-03,272546,281729,249436,263073,2063859,5908451.0,133073229.0
2010-12-06,272551,279066,261292,266932,826484,5994949.0,133073229.0
2010-12-07,263652,268988,254179,257150,580543,5775378.0,133073229.0
2010-12-08,257139,262173,248253,249446,679290,5602383.0,133073229.0
2010-12-09,249438,252995,242324,244708,1080351,5495924.0,133073229.0
2010-12-10,246473,250024,244109,245895,708754,5522539.0,133073229.0
2010-12-13,247065,247065,236400,236414,702176,5309622.0,133073229.0
2010-12-14,237583,242036,228109,235824,856386,5296315.0,133073229.0
2010-12-15,238768,239955,235217,235824,576589,5296315.0,133073229.0
2010-12-16,250623,261288,249727,250933,2635597,5635651.0,133073229.0
2010-12-17,254769,257740,244993,246780,1624515,5542500.0,133073229.0
2010-12-20,249435,253883,228105,235523,1907294,5289661.0,133073229.0
2010-12-21,246175,247065,236696,237599,1186278,5336236.0,133073229.0
2010-12-22,236997,242629,235811,237004,603215,5322929.0,133073229.0
2010-12-23,236996,238182,231956,233453,607748,5243085.0,133073229.0
2010-12-24,232550,233440,216562,220120,1235021,4943670.0,133073229.0
2010-12-27,220705,220995,214190,215377,761405,4837212.0,133073229.0
2010-12-28,216858,239956,216858,220120,1886916,4943670.0,133073229.0
2010-12-29,224549,226921,217738,219524,853926,4930363.0,133073229.0
2010-12-30,221589,233137,220403,228414,2879961,5129973.0,133073229.0
2011-01-03,234030,235809,228701,231376,618180,5196510.0,133073229.0
2011-01-04,232550,245884,228702,237004,1474010,5322929.0,133073229.0
2011-01-05,244695,249729,229003,229004,1523051,5143280.0,133073229.0
