제일연마(001560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-10-09,5300,5370,5280,5370,3280,53700.0,10000000.0
2012-10-10,5300,5370,5300,5370,2100,53700.0,10000000.0
2012-10-11,5370,5370,5300,5370,250,53700.0,10000000.0
2012-10-12,5360,5370,5300,5370,2380,53700.0,10000000.0
2012-10-15,5370,5370,5340,5350,1440,53500.0,10000000.0
2012-10-16,5370,5400,5300,5390,7850,53900.0,10000000.0
2012-10-17,5400,5410,5270,5370,5980,53700.0,10000000.0
2012-10-18,5340,5430,5330,5380,1100,53800.0,10000000.0
2012-10-19,5400,5400,5340,5370,510,53700.0,10000000.0
2012-10-22,5360,5400,5260,5400,6600,54000.0,10000000.0
2012-10-23,5370,5380,5230,5380,3880,53800.0,10000000.0
2012-10-24,5370,5380,5370,5380,690,53800.0,10000000.0
2012-10-25,5380,5430,5330,5430,940,54300.0,10000000.0
2012-10-26,5420,5430,5350,5370,3020,53700.0,10000000.0
2012-10-29,5370,5430,5370,5430,1230,54300.0,10000000.0
2012-10-30,5350,5440,5350,5410,1030,54100.0,10000000.0
2012-10-31,5400,5410,5340,5390,590,53900.0,10000000.0
2012-11-01,5400,5400,5400,5400,20,54000.0,10000000.0
2012-11-02,5350,5380,5260,5380,5161,53800.0,10000000.0
2012-11-05,5270,5370,5270,5350,2211,53500.0,10000000.0
2012-11-06,5370,5460,5350,5460,330,54600.0,10000000.0
2012-11-07,5430,5430,5290,5420,820,54200.0,10000000.0
2012-11-08,5280,5420,5280,5420,550,54200.0,10000000.0
2012-11-09,5390,5390,5390,5390,80,53900.0,10000000.0
2012-11-12,5440,5440,5300,5400,1280,54000.0,10000000.0
2012-11-13,5390,5390,5380,5380,590,53800.0,10000000.0
2012-11-14,5320,5420,5320,5380,1740,53800.0,10000000.0
2012-11-15,5420,5420,5310,5390,430,53900.0,10000000.0
2012-11-16,5300,5400,5300,5380,1750,53800.0,10000000.0
2012-11-19,5370,5380,5370,5380,50,53800.0,10000000.0
2012-11-20,5370,5370,5370,5370,40,53700.0,10000000.0
2012-11-21,5320,5360,5210,5360,551,53600.0,10000000.0
2012-11-22,5360,5360,5350,5360,190,53600.0,10000000.0
2012-11-23,5360,5360,5360,5360,0,53600.0,10000000.0
2012-11-26,5360,5360,5110,5320,2020,53200.0,10000000.0
2012-11-27,5300,5330,5220,5320,850,53200.0,10000000.0
2012-11-28,5320,5320,5310,5310,31,53100.0,10000000.0
2012-11-29,5320,5400,5320,5400,120,54000.0,10000000.0
2012-11-30,5370,5370,5370,5370,290,53700.0,10000000.0
2012-12-03,5260,5280,5230,5270,5700,52700.0,10000000.0
2012-12-04,5240,5370,5230,5300,1100,53000.0,10000000.0
2012-12-05,5300,5370,5220,5370,770,53700.0,10000000.0
2012-12-06,5300,5300,5300,5300,60,53000.0,10000000.0
2012-12-07,5300,5370,5300,5300,660,53000.0,10000000.0
2012-12-10,5300,5300,5300,5300,311,53000.0,10000000.0
2012-12-11,5300,5300,5210,5300,1039,53000.0,10000000.0
2012-12-12,5320,5320,5290,5300,260,53000.0,10000000.0
2012-12-13,5290,5320,5280,5320,1070,53200.0,10000000.0
2012-12-14,5300,5370,5300,5370,1010,53700.0,10000000.0
2012-12-17,5240,5340,5240,5340,470,53400.0,10000000.0
2012-12-18,5300,5340,5280,5300,1300,53000.0,10000000.0
2012-12-20,5330,5350,5280,5300,339,53000.0,10000000.0
2012-12-21,5300,5370,5300,5370,580,53700.0,10000000.0
2012-12-24,5350,5350,5350,5350,0,53500.0,10000000.0
2012-12-26,5370,5380,5280,5340,2750,53400.0,10000000.0
2012-12-27,5280,5300,5260,5300,2151,53000.0,10000000.0
2012-12-28,5330,5370,5330,5350,120,53500.0,10000000.0
2013-01-02,5350,5350,5250,5340,2850,53400.0,10000000.0
2013-01-03,5250,5330,5250,5330,770,53300.0,10000000.0
2013-01-04,5340,5370,5250,5290,1810,52900.0,10000000.0
2013-01-07,5310,5310,5210,5210,980,52100.0,10000000.0
2013-01-08,5210,5330,5120,5270,2241,52700.0,10000000.0
2013-01-09,5270,5340,5150,5290,602381,52900.0,10000000.0
2013-01-10,5280,5280,5280,5280,10,52800.0,10000000.0
2013-01-11,5310,5310,5290,5310,640,53100.0,10000000.0
2013-01-14,5290,5300,5290,5300,40,53000.0,10000000.0
2013-01-15,5290,5300,5290,5300,9430,53000.0,10000000.0
2013-01-16,5300,5460,5290,5460,1370,54600.0,10000000.0
2013-01-17,5380,5610,5300,5560,9620,55600.0,10000000.0
2013-01-18,5510,5640,5500,5640,7320,56400.0,10000000.0
2013-01-21,5680,5980,5410,5450,16190,54500.0,10000000.0
2013-01-22,5480,5740,5480,5720,14150,57200.0,10000000.0
2013-01-23,5720,5720,5600,5670,2830,56700.0,10000000.0
2013-01-24,5600,5710,5580,5640,2280,56400.0,10000000.0
2013-01-25,5570,5750,5570,5690,1150,56900.0,10000000.0
2013-01-28,5690,5690,5600,5650,860,56500.0,10000000.0
2013-01-29,5580,5770,5580,5760,9530,57600.0,10000000.0
2013-01-30,6480,6480,5600,5800,43250,58000.0,10000000.0
2013-01-31,5840,6150,5720,6150,20600,61500.0,10000000.0
2013-02-01,6140,6200,6010,6100,4380,61000.0,10000000.0
2013-02-04,6100,6100,5900,5990,5120,59900.0,10000000.0
2013-02-05,5990,5990,5850,5990,750,59900.0,10000000.0
2013-02-06,6000,6140,5980,6080,18370,60800.0,10000000.0
2013-02-07,6060,6140,6030,6110,1164,61100.0,10000000.0
2013-02-08,6060,6110,6030,6110,861,61100.0,10000000.0
2013-02-12,6090,6250,6090,6190,2300,61900.0,10000000.0
2013-02-13,6190,6190,6000,6040,2510,60400.0,10000000.0
2013-02-14,6010,6100,6000,6100,260,61000.0,10000000.0
2013-02-15,5200,6060,5200,6000,4331,60000.0,10000000.0
2013-02-18,5920,6060,5890,5990,1500,59900.0,10000000.0
2013-02-19,5920,5980,5850,5980,1129,59800.0,10000000.0
2013-02-20,5900,5980,5860,5980,4309,59800.0,10000000.0
2013-02-21,5830,5930,5750,5880,9001,58800.0,10000000.0
2013-02-22,5810,6000,5810,6000,3391,60000.0,10000000.0
2013-02-25,5870,5890,5750,5870,1740,58700.0,10000000.0
2013-02-26,5810,6290,5780,6060,9258,60600.0,10000000.0
2013-02-27,6060,6120,6030,6080,220,60800.0,10000000.0
2013-02-28,6070,6080,5900,6050,3920,60500.0,10000000.0
2013-03-04,5890,6050,5890,6050,410,60500.0,10000000.0
2013-03-05,6050,6050,6050,6050,10,60500.0,10000000.0
2013-03-06,6050,6150,5890,6150,3791,61500.0,10000000.0
2013-03-07,6100,6140,6030,6140,300,61400.0,10000000.0
2013-03-08,6050,6120,6000,6100,440,61000.0,10000000.0
2013-03-11,6130,6400,6050,6380,10252,63800.0,10000000.0
2013-03-12,6500,6500,6230,6430,2761,64300.0,10000000.0
2013-03-13,6420,6420,6190,6200,4077,62000.0,10000000.0
2013-03-14,6290,6380,6170,6290,260,62900.0,10000000.0
2013-03-15,6290,6370,6220,6330,690,63300.0,10000000.0
2013-03-18,6320,6320,6130,6270,3050,62700.0,10000000.0
2013-03-19,6170,6260,6160,6160,983,61600.0,10000000.0
2013-03-20,6160,6300,6160,6290,947,62900.0,10000000.0
2013-03-21,6170,6380,6170,6360,170,63600.0,10000000.0
2013-03-22,6360,6360,6360,6360,140,63600.0,10000000.0
2013-03-25,6300,6430,6300,6380,1740,63800.0,10000000.0
2013-03-26,6350,6360,6250,6360,680,63600.0,10000000.0
2013-03-27,6310,6310,6200,6280,1560,62800.0,10000000.0
2013-03-28,6230,6350,6230,6350,140,63500.0,10000000.0
2013-03-29,6250,6280,6110,6280,3440,62800.0,10000000.0
2013-04-01,6230,6230,6100,6150,1960,61500.0,10000000.0
2013-04-02,6150,6230,6150,6230,1840,62300.0,10000000.0
2013-04-03,6160,6280,6160,6280,430,62800.0,10000000.0
2013-04-04,6230,6230,6230,6230,50,62300.0,10000000.0
2013-04-05,6230,6230,6150,6150,1900,61500.0,10000000.0
2013-04-08,6090,6280,6040,6280,71290,62800.0,10000000.0
2013-04-09,6280,6280,6050,6260,210,62600.0,10000000.0
2013-04-10,6290,6290,6290,6290,10,62900.0,10000000.0
2013-04-11,6280,6330,5990,6280,700,62800.0,10000000.0
2013-04-12,6200,6290,6200,6290,20,62900.0,10000000.0
2013-04-15,6290,6310,6150,6240,370,62400.0,10000000.0
2013-04-16,6210,6220,6150,6220,110,62200.0,10000000.0
2013-04-17,6250,6270,5840,6100,4970,61000.0,10000000.0
2013-04-18,6220,6220,6200,6200,310,62000.0,10000000.0
2013-04-19,6200,6500,6150,6500,23521,65000.0,10000000.0
2013-04-22,6500,6740,6370,6500,2120,65000.0,10000000.0
2013-04-23,6520,6520,6330,6440,2770,64400.0,10000000.0
2013-04-24,6380,6400,6330,6400,660,64000.0,10000000.0
2013-04-25,6350,6410,6300,6390,1120,63900.0,10000000.0
2013-04-26,6330,6450,6300,6420,4380,64200.0,10000000.0
2013-04-29,6370,6450,6300,6420,2420,64200.0,10000000.0
2013-04-30,6300,6440,6300,6410,2280,64100.0,10000000.0
2013-05-02,6410,6410,6300,6410,1240,64100.0,10000000.0
2013-05-03,6380,6600,6320,6580,4451,65800.0,10000000.0
2013-05-06,6600,6600,6460,6580,350,65800.0,10000000.0
2013-05-07,6500,6580,6430,6500,310,65000.0,10000000.0
2013-05-08,6530,6580,6390,6580,3280,65800.0,10000000.0
2013-05-09,6600,6600,6570,6570,60,65700.0,10000000.0
2013-05-10,6410,6560,6400,6540,529,65400.0,10000000.0
2013-05-13,6460,6470,6400,6450,870,64500.0,10000000.0
2013-05-14,6430,6500,6400,6490,300,64900.0,10000000.0
2013-05-15,7250,7460,6420,6430,599134,64300.0,10000000.0
2013-05-16,6380,6510,6330,6480,200480,64800.0,10000000.0
2013-05-20,6430,6460,6400,6410,53885,64100.0,10000000.0
2013-05-21,6380,6440,6340,6430,39661,64300.0,10000000.0
2013-05-22,6430,6430,6380,6420,36570,64200.0,10000000.0
2013-05-23,6420,6420,6340,6340,296493,63400.0,10000000.0
2013-05-24,6330,6410,6330,6390,10200,63900.0,10000000.0
2013-05-27,6400,6410,6360,6390,33160,63900.0,10000000.0
2013-05-28,6370,6420,6310,6390,28484,63900.0,10000000.0
2013-05-29,6370,6390,6350,6380,7950,63800.0,10000000.0
2013-05-30,6370,6390,6350,6390,3870,63900.0,10000000.0
2013-05-31,6390,6430,6200,6430,88081,64300.0,10000000.0
2013-06-03,6430,6430,6200,6210,62404,62100.0,10000000.0
2013-06-04,6260,6450,6260,6440,12190,64400.0,10000000.0
2013-06-05,6440,6470,6340,6340,4090,63400.0,10000000.0
2013-06-07,6390,6440,6300,6440,660,64400.0,10000000.0
2013-06-10,6320,6740,6320,6510,1903,65100.0,10000000.0
2013-06-11,6400,6480,6300,6440,3989,64400.0,10000000.0
2013-06-12,6440,6440,6310,6440,2680,64400.0,10000000.0
2013-06-13,6430,6430,6280,6390,1140,63900.0,10000000.0
2013-06-14,6320,6490,6300,6490,2500,64900.0,10000000.0
2013-06-17,6350,6490,6330,6430,1090,64300.0,10000000.0
2013-06-18,6340,6430,6340,6410,470,64100.0,10000000.0
2013-06-19,6350,6410,6250,6390,2110,63900.0,10000000.0
2013-06-20,6300,6410,6250,6390,2580,63900.0,10000000.0
2013-06-21,6380,6380,6140,6370,2321,63700.0,10000000.0
2013-06-24,6390,6390,6200,6340,2270,63400.0,10000000.0
2013-06-25,6350,6350,6000,6220,4820,62200.0,10000000.0
2013-06-26,6070,6380,6070,6380,2830,63800.0,10000000.0
2013-06-27,6390,6610,6300,6430,280,64300.0,10000000.0
2013-06-28,6430,6430,6360,6420,740,64200.0,10000000.0
2013-07-01,6390,6600,6310,6530,16235,65300.0,10000000.0
2013-07-02,6420,6580,6350,6490,1530,64900.0,10000000.0
2013-07-03,6390,6570,6390,6450,210,64500.0,10000000.0
2013-07-04,6390,6580,6390,6450,2410,64500.0,10000000.0
2013-07-05,6450,6490,6450,6450,188,64500.0,10000000.0
2013-07-08,6360,6500,6320,6450,1144,64500.0,10000000.0
2013-07-09,6440,6470,6310,6450,720,64500.0,10000000.0
2013-07-10,6350,6450,6300,6410,1860,64100.0,10000000.0
2013-07-11,6360,6460,6320,6450,700,64500.0,10000000.0
2013-07-12,6430,6490,6300,6490,11480,64900.0,10000000.0
2013-07-15,6470,6500,6350,6490,1611,64900.0,10000000.0
2013-07-16,6490,6490,6350,6480,1480,64800.0,10000000.0
2013-07-17,6400,6470,6340,6380,1562,63800.0,10000000.0
2013-07-18,6350,6420,6280,6380,1290,63800.0,10000000.0
2013-07-19,6380,6450,6380,6380,440,63800.0,10000000.0
2013-07-22,6350,6440,6300,6440,5150,64400.0,10000000.0
2013-07-23,6410,6500,6340,6350,4275,63500.0,10000000.0
2013-07-24,6350,6400,6250,6400,5713,64000.0,10000000.0
2013-07-25,6380,6420,6300,6390,2961,63900.0,10000000.0
2013-07-26,6360,6420,6200,6200,6195,62000.0,10000000.0
2013-07-29,6200,6280,6000,6110,15481,61100.0,10000000.0
2013-07-30,6080,6280,6080,6270,3965,62700.0,10000000.0
2013-07-31,6250,6470,6250,6430,3320,64300.0,10000000.0
2013-08-01,6410,6430,6370,6430,844,64300.0,10000000.0
2013-08-02,6400,6440,6400,6430,960,64300.0,10000000.0
2013-08-05,6470,6470,6350,6440,2450,64400.0,10000000.0
2013-08-06,6390,6440,6280,6400,2170,64000.0,10000000.0
2013-08-07,6380,6420,6290,6400,2889,64000.0,10000000.0
2013-08-08,6380,6400,6360,6400,1020,64000.0,10000000.0
2013-08-09,6360,6400,6350,6400,830,64000.0,10000000.0
2013-08-12,6350,6390,6340,6390,661,63900.0,10000000.0
2013-08-13,6350,6400,6350,6380,390,63800.0,10000000.0
2013-08-14,6350,6400,6300,6350,3510,63500.0,10000000.0
2013-08-16,6300,6390,6300,6380,1040,63800.0,10000000.0
2013-08-19,6350,6450,6300,6450,5959,64500.0,10000000.0
2013-08-20,6360,6430,6350,6400,7680,64000.0,10000000.0
2013-08-21,6310,6400,6310,6390,3605,63900.0,10000000.0
2013-08-22,6390,6390,6300,6390,1600,63900.0,10000000.0
2013-08-23,6350,6440,6340,6350,11281,63500.0,10000000.0
2013-08-26,6320,6370,6300,6340,2900,63400.0,10000000.0
2013-08-27,6310,6370,6300,6340,883,63400.0,10000000.0
2013-08-28,6310,6380,6290,6370,1090,63700.0,10000000.0
2013-08-29,6310,6400,6300,6350,3320,63500.0,10000000.0
2013-08-30,6350,6350,6300,6350,11310,63500.0,10000000.0
2013-09-02,6300,6300,6200,6260,3720,62600.0,10000000.0
2013-09-03,6230,6270,6200,6260,12210,62600.0,10000000.0
2013-09-04,6250,6300,6200,6290,4750,62900.0,10000000.0
2013-09-05,6280,6300,6250,6300,1762,63000.0,10000000.0
2013-09-06,6300,6440,6250,6440,2360,64400.0,10000000.0
2013-09-09,6430,6430,6260,6260,4604,62600.0,10000000.0
2013-09-10,6360,6360,6280,6310,1550,63100.0,10000000.0
2013-09-11,6310,6320,6280,6290,2880,62900.0,10000000.0
2013-09-12,6320,6470,6280,6400,70,64000.0,10000000.0
2013-09-13,6460,6460,6310,6420,3071,64200.0,10000000.0
2013-09-16,6320,6400,6260,6400,3020,64000.0,10000000.0
2013-09-17,6310,6380,6300,6310,2035,63100.0,10000000.0
2013-09-23,6310,6350,6310,6340,1500,63400.0,10000000.0
2013-09-24,6390,6390,6150,6380,2860,63800.0,10000000.0
2013-09-25,6310,6380,6210,6350,1717,63500.0,10000000.0
2013-09-26,6300,6350,6280,6280,2238,62800.0,10000000.0
2013-09-27,6280,6370,6270,6370,2200,63700.0,10000000.0
2013-09-30,6350,6370,6300,6370,1270,63700.0,10000000.0
2013-10-01,6300,6340,6290,6340,1740,63400.0,10000000.0
2013-10-02,6480,6480,6290,6350,610,63500.0,10000000.0
2013-10-04,6440,6440,6300,6340,4510,63400.0,10000000.0
2013-10-07,6340,6390,6300,6390,4560,63900.0,10000000.0
2013-10-08,6280,6320,6250,6320,1560,63200.0,10000000.0
2013-10-10,6300,6320,6300,6320,510,63200.0,10000000.0
2013-10-11,6320,6320,6280,6300,570,63000.0,10000000.0
2013-10-14,6300,6300,6200,6300,2500,63000.0,10000000.0
2013-10-15,6270,6290,6200,6290,5730,62900.0,10000000.0
2013-10-16,6290,6290,6290,6290,750,62900.0,10000000.0
2013-10-17,6290,6300,6280,6290,630,62900.0,10000000.0
2013-10-18,6290,6300,6270,6300,750,63000.0,10000000.0
2013-10-21,6300,6320,6290,6300,6730,63000.0,10000000.0
2013-10-22,6290,6300,6250,6300,1190,63000.0,10000000.0
2013-10-23,6280,6500,6280,6500,3650,65000.0,10000000.0
2013-10-24,6310,6480,6300,6380,3640,63800.0,10000000.0
2013-10-25,6300,6560,6280,6400,12790,64000.0,10000000.0
2013-10-28,6310,6400,6310,6320,2960,63200.0,10000000.0
2013-10-29,6310,6400,6300,6400,3280,64000.0,10000000.0
2013-10-30,6310,6390,6250,6340,6020,63400.0,10000000.0
2013-10-31,6310,6340,6260,6320,3351,63200.0,10000000.0
2013-11-01,6310,6420,6250,6350,2970,63500.0,10000000.0
2013-11-04,6300,6490,6300,6410,2280,64100.0,10000000.0
2013-11-05,6320,6440,6320,6350,610,63500.0,10000000.0
2013-11-06,6320,6390,6280,6300,81590,63000.0,10000000.0
2013-11-07,6300,6320,6270,6290,26560,62900.0,10000000.0
2013-11-08,6290,6290,6250,6290,14050,62900.0,10000000.0
2013-11-11,6450,6450,6280,6290,2720,62900.0,10000000.0
2013-11-12,6300,6300,6250,6290,2830,62900.0,10000000.0
2013-11-13,6290,6290,6290,6290,320,62900.0,10000000.0
2013-11-14,6280,6290,6250,6290,350,62900.0,10000000.0
2013-11-15,6280,6280,6250,6280,660,62800.0,10000000.0
2013-11-18,6290,6320,6250,6280,860,62800.0,10000000.0
2013-11-19,6280,6280,6250,6250,140,62500.0,10000000.0
2013-11-20,6300,6300,6240,6290,1710,62900.0,10000000.0
2013-11-21,6290,6290,6250,6290,880,62900.0,10000000.0
2013-11-22,6290,6290,6250,6290,260,62900.0,10000000.0
2013-11-25,6290,6300,6250,6300,490,63000.0,10000000.0
2013-11-26,6300,6300,6240,6300,990,63000.0,10000000.0
2013-11-27,6300,6390,6230,6230,651,62300.0,10000000.0
2013-11-28,6220,6300,6220,6290,880,62900.0,10000000.0
2013-11-29,6240,6290,6220,6260,390,62600.0,10000000.0
2013-12-02,6200,6200,6010,6190,2110,61900.0,10000000.0
2013-12-03,6120,6250,6120,6190,1530,61900.0,10000000.0
2013-12-04,6120,6290,6120,6150,101609,61500.0,10000000.0
2013-12-05,6230,6370,6150,6250,16960,62500.0,10000000.0
2013-12-06,6220,6380,6220,6300,2810,63000.0,10000000.0
2013-12-09,6320,6320,6270,6290,410,62900.0,10000000.0
2013-12-10,6290,6300,6170,6280,880,62800.0,10000000.0
2013-12-11,6200,6280,6160,6250,5860,62500.0,10000000.0
2013-12-12,6170,6250,6170,6250,880,62500.0,10000000.0
2013-12-13,6190,6390,6190,6310,160,63100.0,10000000.0
2013-12-16,6200,6380,6150,6340,1220,63400.0,10000000.0
2013-12-17,6320,6320,6310,6310,890,63100.0,10000000.0
2013-12-18,6220,6320,6220,6310,730,63100.0,10000000.0
2013-12-19,6250,6320,6250,6300,2000,63000.0,10000000.0
2013-12-20,6250,6580,6250,6300,2610,63000.0,10000000.0
2013-12-23,6250,6310,6250,6290,5300,62900.0,10000000.0
2013-12-24,6240,6550,6240,6270,7140,62700.0,10000000.0
2013-12-26,6250,6350,6250,6310,3700,63100.0,10000000.0
2013-12-27,6310,6400,6220,6220,1282,62200.0,10000000.0
2013-12-30,6250,6840,6250,6390,530,63900.0,10000000.0
2014-01-02,6300,6370,6200,6270,5460,62700.0,10000000.0
2014-01-03,6250,6400,6150,6350,4970,63500.0,10000000.0
2014-01-06,6260,6350,6250,6250,1720,62500.0,10000000.0
2014-01-07,6260,6370,6260,6360,530,63600.0,10000000.0
2014-01-08,6260,6380,6250,6350,2020,63500.0,10000000.0
2014-01-09,6270,6360,6250,6250,4420,62500.0,10000000.0
2014-01-10,6290,6290,6230,6290,930,62900.0,10000000.0
2014-01-13,6250,6300,6170,6290,1120,62900.0,10000000.0
2014-01-14,6250,6290,6250,6290,40,62900.0,10000000.0
2014-01-15,6280,6280,6150,6200,3120,62000.0,10000000.0
2014-01-16,6200,6220,6200,6200,3420,62000.0,10000000.0
2014-01-17,6310,6310,6150,6300,2750,63000.0,10000000.0
2014-01-20,6250,6280,6240,6260,980,62600.0,10000000.0
2014-01-21,6220,6250,6150,6250,5510,62500.0,10000000.0
2014-01-22,6210,6250,6100,6250,7050,62500.0,10000000.0
2014-01-23,6200,6200,6030,6130,5561,61300.0,10000000.0
2014-01-24,6080,6120,5950,6120,7801,61200.0,10000000.0
2014-01-27,6090,6090,5900,5950,3550,59500.0,10000000.0
2014-01-28,5950,6180,5930,6180,3830,61800.0,10000000.0
2014-01-29,6070,6310,6070,6270,20660,62700.0,10000000.0
2014-02-03,6200,6300,6190,6300,2140,63000.0,10000000.0
2014-02-04,6300,6300,6290,6290,70,62900.0,10000000.0
2014-02-05,6270,6270,6260,6270,150,62700.0,10000000.0
2014-02-06,6250,6280,6150,6280,600,62800.0,10000000.0
2014-02-07,6190,6300,6190,6280,60,62800.0,10000000.0
2014-02-10,6190,6190,6190,6190,10,61900.0,10000000.0
2014-02-11,6290,6290,6190,6290,160,62900.0,10000000.0
2014-02-12,6190,6290,6170,6280,310,62800.0,10000000.0
2014-02-13,6190,6290,6180,6270,460,62700.0,10000000.0
2014-02-14,6280,6280,6020,6270,1320,62700.0,10000000.0
2014-02-17,6200,6270,6130,6130,1070,61300.0,10000000.0
2014-02-18,6160,6280,6160,6270,240,62700.0,10000000.0
2014-02-19,6200,6280,6100,6100,11080,61000.0,10000000.0
2014-02-20,6160,6190,6100,6190,1930,61900.0,10000000.0
2014-02-21,6170,6300,6170,6290,3870,62900.0,10000000.0
2014-02-24,6200,6290,6200,6290,430,62900.0,10000000.0
2014-02-25,6290,6290,6250,6250,2310,62500.0,10000000.0
2014-02-26,6280,6280,6160,6160,3660,61600.0,10000000.0
2014-02-27,6270,6280,6160,6280,1570,62800.0,10000000.0
2014-02-28,6220,6300,6200,6300,6100,63000.0,10000000.0
2014-03-03,6200,6250,6200,6250,1100,62500.0,10000000.0
2014-03-04,6290,6300,6180,6270,500,62700.0,10000000.0
2014-03-05,6250,6280,6190,6250,16690,62500.0,10000000.0
2014-03-06,6290,6290,6180,6200,3830,62000.0,10000000.0
2014-03-07,6200,6250,6160,6200,23940,62000.0,10000000.0
2014-03-10,6200,6240,6180,6190,22790,61900.0,10000000.0
2014-03-11,6250,6250,6170,6210,11651,62100.0,10000000.0
2014-03-12,6290,6290,6150,6210,11430,62100.0,10000000.0
2014-03-13,6280,6280,6190,6210,8950,62100.0,10000000.0
2014-03-14,6220,6250,6190,6250,7010,62500.0,10000000.0
2014-03-17,6260,6260,6190,6250,2720,62500.0,10000000.0
2014-03-18,6200,6230,6190,6230,1250,62300.0,10000000.0
2014-03-19,6230,6230,6190,6210,1145,62100.0,10000000.0
2014-03-20,6210,6210,6060,6210,5301,62100.0,10000000.0
2014-03-21,6210,6290,6190,6290,7050,62900.0,10000000.0
2014-03-24,6280,6280,6190,6240,520,62400.0,10000000.0
2014-03-25,6240,6290,6220,6220,494,62200.0,10000000.0
2014-03-26,6270,6270,6180,6210,800,62100.0,10000000.0
2014-03-27,6240,6270,6200,6230,1380,62300.0,10000000.0
2014-03-28,6270,6270,6240,6240,41,62400.0,10000000.0
2014-03-31,6270,6270,6160,6230,3350,62300.0,10000000.0
2014-04-01,6190,6240,6170,6230,320,62300.0,10000000.0
2014-04-02,6190,6250,6190,6210,1790,62100.0,10000000.0
2014-04-03,6190,6210,6180,6210,680,62100.0,10000000.0
2014-04-04,6200,6220,6160,6220,29210,62200.0,10000000.0
2014-04-07,6390,6390,6150,6220,3840,62200.0,10000000.0
2014-04-08,6200,6210,6130,6200,4980,62000.0,10000000.0
2014-04-09,6200,6200,6160,6200,5370,62000.0,10000000.0
2014-04-10,6190,6220,6190,6200,1200,62000.0,10000000.0
2014-04-11,6200,6280,6150,6280,9570,62800.0,10000000.0
2014-04-14,6200,6270,6180,6200,3790,62000.0,10000000.0
2014-04-15,6200,6270,6160,6270,3710,62700.0,10000000.0
2014-04-16,6270,6270,6200,6270,2818,62700.0,10000000.0
2014-04-17,6210,6250,6180,6250,2820,62500.0,10000000.0
2014-04-18,6220,6300,6200,6300,6000,63000.0,10000000.0
2014-04-21,6290,6300,6220,6230,4050,62300.0,10000000.0
2014-04-22,6290,6350,6240,6340,1540,63400.0,10000000.0
2014-04-23,6340,6340,6210,6290,4010,62900.0,10000000.0
2014-04-24,6300,6300,6230,6290,850,62900.0,10000000.0
2014-04-25,6290,6300,6250,6290,560,62900.0,10000000.0
2014-04-28,6250,6310,6170,6280,1210,62800.0,10000000.0
2014-04-29,6280,6320,6250,6290,1720,62900.0,10000000.0
2014-04-30,6290,6350,6280,6350,2380,63500.0,10000000.0
2014-05-02,6410,6420,6320,6420,3330,64200.0,10000000.0
2014-05-07,6460,6470,6350,6470,2810,64700.0,10000000.0
2014-05-08,6490,6940,6400,6900,43548,69000.0,10000000.0
2014-05-09,6900,6900,6710,6790,7000,67900.0,10000000.0
2014-05-12,6830,6840,6660,6780,2831,67800.0,10000000.0
2014-05-13,6620,6840,6580,6700,7610,67000.0,10000000.0
2014-05-14,6700,6900,6580,6690,6870,66900.0,10000000.0
2014-05-15,6690,6940,6690,6800,3220,68000.0,10000000.0
2014-05-16,6890,6950,6700,6950,5910,69500.0,10000000.0
2014-05-19,7110,7110,6940,6990,1480,69900.0,10000000.0
2014-05-20,6840,6990,6750,6890,2490,68900.0,10000000.0
2014-05-21,6800,7050,6700,7050,12900,70500.0,10000000.0
2014-05-22,7090,7090,6700,7010,4990,70100.0,10000000.0
2014-05-23,6870,6980,6780,6880,3000,68800.0,10000000.0
2014-05-26,6830,6970,6750,6970,2010,69700.0,10000000.0
2014-05-27,6900,6950,6890,6930,160,69300.0,10000000.0
2014-05-28,6930,6930,6700,6930,6900,69300.0,10000000.0
2014-05-29,6820,6970,6820,6930,500,69300.0,10000000.0
2014-05-30,6840,6930,6790,6930,540,69300.0,10000000.0
2014-06-02,6930,6990,6810,6840,1592,68400.0,10000000.0
2014-06-03,6870,7100,6850,7080,10953,70800.0,10000000.0
2014-06-05,7090,7240,6960,6960,5190,69600.0,10000000.0
2014-06-09,6920,7030,6900,6960,848,69600.0,10000000.0
2014-06-10,6900,6990,6540,6970,27014,69700.0,10000000.0
2014-06-11,6850,7040,6770,6770,2841,67700.0,10000000.0
2014-06-12,6950,6950,6810,6930,1468,69300.0,10000000.0
2014-06-13,6850,6940,6850,6930,62,69300.0,10000000.0
2014-06-16,6850,7000,6850,6930,1542,69300.0,10000000.0
2014-06-17,6930,6970,6850,6970,4021,69700.0,10000000.0
2014-06-18,6950,7160,6940,7110,15711,71100.0,10000000.0
2014-06-19,7010,7150,7010,7110,597,71100.0,10000000.0
2014-06-20,7130,7130,7040,7110,462,71100.0,10000000.0
2014-06-23,7020,7190,6990,7070,3309,70700.0,10000000.0
2014-06-24,7000,7070,6980,7070,1257,70700.0,10000000.0
2014-06-25,7050,7080,6990,7070,577,70700.0,10000000.0
2014-06-26,6980,7100,6980,7070,120,70700.0,10000000.0
2014-06-27,7070,7090,7000,7070,670,70700.0,10000000.0
2014-06-30,7070,7180,7000,7180,9317,71800.0,10000000.0
2014-07-01,7220,7220,7120,7220,235,72200.0,10000000.0
2014-07-02,7290,7290,7220,7290,1080,72900.0,10000000.0
