한솔제지(213500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-10-12,19800,20050,19700,19900,69482,400717.0,20136509.0
2016-10-13,19850,19950,19450,19500,125438,392662.0,20136509.0
2016-10-14,19750,19750,19450,19700,85280,396689.0,20136509.0
2016-10-17,19700,19800,19500,19650,66731,395682.0,20136509.0
2016-10-18,19700,19850,19550,19700,63703,396689.0,20136509.0
2016-10-19,19750,19850,19650,19700,57689,396689.0,20136509.0
2016-10-20,19850,19950,19600,19900,86674,400717.0,20136509.0
2016-10-21,19850,19850,19300,19400,76804,390648.0,20136509.0
2016-10-24,19450,19750,19350,19500,34385,392662.0,20136509.0
2016-10-25,19550,19600,19250,19550,29088,393669.0,20136509.0
2016-10-26,19550,20050,19350,19900,96292,400717.0,20136509.0
2016-10-27,19900,20350,19550,20300,79379,408771.0,20136509.0
2016-10-28,20300,20350,19950,20100,37869,404744.0,20136509.0
2016-10-31,20100,20600,19900,20300,85652,408771.0,20136509.0
2016-11-01,20300,20450,20000,20150,39174,405751.0,20136509.0
2016-11-02,20150,20200,19500,19800,68004,398703.0,20136509.0
2016-11-03,20100,20700,19950,20550,75989,413805.0,20136509.0
2016-11-04,20550,20550,20000,20050,67946,403737.0,20136509.0
2016-11-07,20000,20100,19800,19900,26319,400717.0,20136509.0
2016-11-08,19900,19950,19450,19550,66403,393669.0,20136509.0
2016-11-09,19650,19650,18700,18950,84921,381587.0,20136509.0
2016-11-10,19200,19450,19050,19100,52924,384607.0,20136509.0
2016-11-11,19250,19400,19100,19350,29559,389641.0,20136509.0
2016-11-14,19700,19950,19300,19800,74735,398703.0,20136509.0
2016-11-15,19800,20200,19700,20050,48205,403737.0,20136509.0
2016-11-16,20000,20500,19900,20350,59603,409778.0,20136509.0
2016-11-17,20350,20650,20100,20450,75195,411792.0,20136509.0
2016-11-18,20450,20600,20100,20250,83743,407764.0,20136509.0
2016-11-21,20150,20400,20000,20000,34358,402730.0,20136509.0
2016-11-22,20050,20400,20000,20200,31647,406757.0,20136509.0
2016-11-23,20050,20200,19800,19800,25857,398703.0,20136509.0
2016-11-24,19800,20000,19450,19600,45366,394676.0,20136509.0
2016-11-25,19700,19700,19400,19450,24143,391655.0,20136509.0
2016-11-28,19550,19850,19450,19550,194808,393669.0,20136509.0
2016-11-29,19450,19600,19450,19500,84487,392662.0,20136509.0
2016-11-30,19500,19600,19350,19550,45766,393669.0,20136509.0
2016-12-01,19500,19650,19450,19550,61173,393669.0,20136509.0
2016-12-02,19600,19750,19150,19250,53459,387628.0,20136509.0
2016-12-05,19100,19350,18700,18800,74919,378566.0,20136509.0
2016-12-06,18900,19150,18650,19150,46895,385614.0,20136509.0
2016-12-07,19150,19600,18900,19500,64156,392662.0,20136509.0
2016-12-08,19550,19550,19250,19500,27213,392662.0,20136509.0
2016-12-09,19300,19300,19100,19200,31346,386621.0,20136509.0
2016-12-12,19350,19400,19150,19300,25484,388635.0,20136509.0
2016-12-13,19450,19450,19200,19350,24600,389641.0,20136509.0
2016-12-14,19400,19650,19350,19500,40494,392662.0,20136509.0
2016-12-15,19300,19650,19300,19600,43005,394676.0,20136509.0
2016-12-16,19600,19700,19500,19600,50484,394676.0,20136509.0
2016-12-19,19500,19750,19500,19700,58064,396689.0,20136509.0
2016-12-20,19750,20300,19750,20100,214755,404744.0,20136509.0
2016-12-21,20200,20250,20000,20100,60116,404744.0,20136509.0
2016-12-22,20250,20250,19800,19950,32722,401723.0,20136509.0
2016-12-23,20000,20250,19900,20150,25931,405751.0,20136509.0
2016-12-26,20250,20300,19900,20150,49978,405751.0,20136509.0
2016-12-27,20050,20250,20050,20200,58941,406757.0,20136509.0
2016-12-28,19900,19900,19700,19800,54422,398703.0,20136509.0
2016-12-29,19750,19850,19650,19700,25545,396689.0,20136509.0
2017-01-02,19700,19700,19350,19700,41916,396689.0,20136509.0
2017-01-03,19750,19750,19550,19700,21347,396689.0,20136509.0
2017-01-04,19750,19800,19600,19600,47966,394676.0,20136509.0
2017-01-05,19500,19700,19500,19600,38718,394676.0,20136509.0
2017-01-06,19700,19900,19600,19800,44537,398703.0,20136509.0
2017-01-09,19800,20000,19750,20000,39268,402730.0,20136509.0
2017-01-10,20000,20000,19750,19900,51621,400717.0,20136509.0
2017-01-11,19900,20100,19850,20000,67668,402730.0,20136509.0
2017-01-12,20100,20500,20000,20350,144705,409778.0,20136509.0
2017-01-13,20500,20500,20250,20300,35210,408771.0,20136509.0
2017-01-16,20200,20400,20100,20350,37602,409778.0,20136509.0
2017-01-17,20400,20700,20300,20650,68816,415819.0,20136509.0
2017-01-18,20750,20850,20500,20800,70408,418839.0,20136509.0
2017-01-19,20750,20900,20650,20750,48144,417833.0,20136509.0
2017-01-20,20750,20750,20300,20500,51595,412798.0,20136509.0
2017-01-23,20650,20750,20600,20600,40166,414812.0,20136509.0
2017-01-24,20500,20800,20400,20650,88497,415819.0,20136509.0
2017-01-25,20750,20750,20400,20600,68732,414812.0,20136509.0
2017-01-26,20500,20650,20300,20350,28136,409778.0,20136509.0
2017-01-31,20200,20400,20150,20400,48710,410785.0,20136509.0
2017-02-01,20400,20700,20250,20650,61465,415819.0,20136509.0
2017-02-02,20650,20750,20350,20500,58628,412798.0,20136509.0
2017-02-03,20400,20750,20400,20500,61972,412798.0,20136509.0
2017-02-06,20500,20550,19750,19950,92976,401723.0,20136509.0
2017-02-07,20000,20500,19950,20400,91387,410785.0,20136509.0
2017-02-08,20550,20750,20400,20750,129153,417833.0,20136509.0
2017-02-09,20800,20800,20550,20800,83936,418839.0,20136509.0
2017-02-10,20750,21050,20700,20800,60812,418839.0,20136509.0
2017-02-13,20800,20950,20300,20300,79823,408771.0,20136509.0
2017-02-14,20450,20650,20350,20550,74710,413805.0,20136509.0
2017-02-15,20550,20700,20350,20450,78835,411792.0,20136509.0
2017-02-16,20100,20250,19850,19950,188283,401723.0,20136509.0
2017-02-17,20000,20400,19900,20400,85184,410785.0,20136509.0
2017-02-20,20400,20650,20350,20500,75023,412798.0,20136509.0
2017-02-21,20500,21000,20500,21000,130132,422867.0,20136509.0
2017-02-22,21150,21150,20800,20850,55898,419846.0,20136509.0
2017-02-23,20850,20950,20750,20900,22038,420853.0,20136509.0
2017-02-24,20850,20950,20700,20850,41235,419846.0,20136509.0
2017-02-27,20800,20850,20700,20800,21791,418839.0,20136509.0
2017-02-28,20800,20850,20550,20650,50865,415819.0,20136509.0
2017-03-02,20600,20850,20350,20650,52957,415819.0,20136509.0
2017-03-03,20400,20650,20300,20400,42690,410785.0,20136509.0
2017-03-06,20400,20600,20200,20500,20896,412798.0,20136509.0
2017-03-07,20450,20700,20100,20200,73530,406757.0,20136509.0
2017-03-08,20150,20200,19750,19800,94023,398703.0,20136509.0
2017-03-09,19800,20050,19650,19650,71759,395682.0,20136509.0
2017-03-10,19750,20050,19600,19900,83201,400717.0,20136509.0
2017-03-13,20000,20000,19650,19850,78917,399710.0,20136509.0
2017-03-14,19800,19850,19700,19700,36808,396689.0,20136509.0
2017-03-15,19700,19800,19400,19450,84485,462921.0,23800576.0
2017-03-16,19450,19650,19350,19650,73131,467681.0,23800576.0
2017-03-17,19650,19700,19350,19700,85454,468871.0,23800576.0
2017-03-20,19650,19750,19500,19500,45861,464111.0,23800576.0
2017-03-21,19550,19550,19050,19100,109630,454591.0,23800576.0
2017-03-22,19050,19250,18950,19150,68680,455781.0,23800576.0
2017-03-23,19100,19300,19000,19300,48445,459351.0,23800576.0
2017-03-24,19300,19300,18900,19050,97802,453401.0,23800576.0
2017-03-27,19000,19100,18650,18750,84375,446261.0,23800576.0
2017-03-28,18850,18950,18700,18850,75063,448641.0,23800576.0
2017-03-29,18800,19000,18800,18900,65051,449831.0,23800576.0
2017-03-30,18900,19150,18850,19050,56018,453401.0,23800576.0
2017-03-31,19050,19150,18900,19050,85622,453401.0,23800576.0
2017-04-03,19150,19200,18950,19100,71420,454591.0,23800576.0
2017-04-04,19200,19200,18900,19000,42153,452211.0,23800576.0
2017-04-05,19000,19550,19000,19350,106868,460541.0,23800576.0
2017-04-06,19300,19500,19200,19500,56147,464111.0,23800576.0
2017-04-07,19400,19450,19200,19200,50672,456971.0,23800576.0
2017-04-10,19300,19300,18900,19000,60168,452211.0,23800576.0
2017-04-11,19000,19200,18850,19000,62688,452211.0,23800576.0
2017-04-12,19000,19100,18900,18900,42332,449831.0,23800576.0
2017-04-13,18850,19250,18850,19200,45130,456971.0,23800576.0
2017-04-14,19050,19200,19000,19000,42726,452211.0,23800576.0
2017-04-17,19050,19200,19000,19050,89611,453401.0,23800576.0
2017-04-18,19050,19300,19050,19250,51630,458161.0,23800576.0
2017-04-19,19250,19300,19100,19250,42611,458161.0,23800576.0
2017-04-20,19250,19400,19200,19250,44316,458161.0,23800576.0
2017-04-21,19250,19350,19100,19300,94197,459351.0,23800576.0
2017-04-24,19350,19350,19050,19250,66754,458161.0,23800576.0
2017-04-25,19250,19350,19000,19350,73430,460541.0,23800576.0
2017-04-26,19350,19350,19100,19200,66740,456971.0,23800576.0
2017-04-27,19050,19100,18800,18900,151856,449831.0,23800576.0
2017-04-28,18950,19050,18850,18900,134476,449831.0,23800576.0
2017-05-02,18950,19250,18850,19150,87874,455781.0,23800576.0
2017-05-04,19150,19250,19050,19200,40216,456971.0,23800576.0
2017-05-08,19150,19200,19050,19100,69791,454591.0,23800576.0
2017-05-10,19100,19200,18950,18950,99097,451021.0,23800576.0
2017-05-11,19000,19200,18950,19050,58362,453401.0,23800576.0
2017-05-12,19000,19200,18900,19100,74519,454591.0,23800576.0
2017-05-15,19050,19300,19050,19200,61726,456971.0,23800576.0
2017-05-16,19200,19250,19000,19000,62069,452211.0,23800576.0
2017-05-17,19000,19150,18900,19000,55902,452211.0,23800576.0
2017-05-18,18900,19000,18750,18850,61659,448641.0,23800576.0
2017-05-19,19000,19100,18950,19050,27111,453401.0,23800576.0
2017-05-22,19050,19200,19050,19200,43046,456971.0,23800576.0
2017-05-23,19150,19200,19000,19000,58967,452211.0,23800576.0
2017-05-24,19000,19150,19000,19100,33232,454591.0,23800576.0
2017-05-25,19500,19800,19250,19700,203737,468871.0,23800576.0
2017-05-26,19700,20100,19550,20050,153018,477202.0,23800576.0
2017-05-29,20000,20100,19750,19900,52865,473631.0,23800576.0
2017-05-30,19850,19900,19550,19600,51692,466491.0,23800576.0
2017-05-31,19600,19700,19500,19500,61876,464111.0,23800576.0
2017-06-01,19500,19750,19450,19700,142871,468871.0,23800576.0
2017-06-02,19600,19900,19550,19700,83112,468871.0,23800576.0
2017-06-05,19700,20050,19550,19900,79264,473631.0,23800576.0
2017-06-07,19900,19900,19600,19700,68149,468871.0,23800576.0
2017-06-08,19850,19950,19600,19700,70630,468871.0,23800576.0
2017-06-09,19800,19900,19500,19700,76242,468871.0,23800576.0
2017-06-12,19700,19900,19550,19850,74482,472441.0,23800576.0
2017-06-13,19750,20100,19750,20100,80610,478392.0,23800576.0
2017-06-14,20200,20250,19850,20200,65540,480772.0,23800576.0
2017-06-15,20200,20200,19750,19950,49600,474821.0,23800576.0
2017-06-16,19850,20000,19450,19650,117386,467681.0,23800576.0
2017-06-19,19650,19650,19400,19400,101005,461731.0,23800576.0
2017-06-20,19400,19400,19100,19200,109151,456971.0,23800576.0
2017-06-21,19300,19300,18900,19000,108761,452211.0,23800576.0
2017-06-22,19000,19200,18950,19000,77250,452211.0,23800576.0
2017-06-23,19000,19100,18900,19000,82660,452211.0,23800576.0
2017-06-26,19000,19250,18950,19250,76629,458161.0,23800576.0
2017-06-27,19200,19550,19150,19350,98892,460541.0,23800576.0
2017-06-28,19250,19600,19250,19350,148797,460541.0,23800576.0
2017-06-29,19350,19550,19150,19200,69180,456971.0,23800576.0
2017-06-30,19200,19300,19050,19250,48462,458161.0,23800576.0
2017-07-03,19250,19400,19150,19300,40156,459351.0,23800576.0
2017-07-04,19300,19350,19000,19050,33855,453401.0,23800576.0
2017-07-05,19100,19200,18950,19050,36530,453401.0,23800576.0
2017-07-06,19150,19150,18950,19050,18506,453401.0,23800576.0
2017-07-07,19000,19050,18850,18900,45378,449831.0,23800576.0
2017-07-10,18900,19050,18850,19000,34396,452211.0,23800576.0
2017-07-11,19000,19050,18750,18800,53639,447451.0,23800576.0
2017-07-12,18750,18850,18650,18700,33741,445071.0,23800576.0
2017-07-13,18700,19000,18550,18900,103914,449831.0,23800576.0
2017-07-14,18900,19000,18850,19000,66689,452211.0,23800576.0
2017-07-17,19000,19100,18900,19100,52770,454591.0,23800576.0
2017-07-18,19100,19500,18900,19400,105891,461731.0,23800576.0
2017-07-19,19400,19600,19350,19500,57854,464111.0,23800576.0
2017-07-20,19300,19700,19300,19600,63628,466491.0,23800576.0
2017-07-21,19600,19600,19200,19350,66618,460541.0,23800576.0
2017-07-24,19300,19550,19150,19150,53133,455781.0,23800576.0
2017-07-25,19300,19350,19100,19300,57768,459351.0,23800576.0
2017-07-26,19400,19400,19000,19200,50816,456971.0,23800576.0
2017-07-27,19300,19300,19100,19200,23210,456971.0,23800576.0
2017-07-28,19100,19200,18950,19050,32910,453401.0,23800576.0
2017-07-31,18950,19050,18900,19000,22805,452211.0,23800576.0
2017-08-01,19100,19450,19050,19300,89272,459351.0,23800576.0
2017-08-02,19300,19350,19250,19250,20735,458161.0,23800576.0
2017-08-03,19250,19450,18950,18950,35388,451021.0,23800576.0
2017-08-04,19100,19150,18900,18950,28349,451021.0,23800576.0
2017-08-07,19000,19200,18900,19150,23864,455781.0,23800576.0
2017-08-08,19300,19300,18950,19150,26071,455781.0,23800576.0
2017-08-09,19100,19150,18900,19050,52626,453401.0,23800576.0
2017-08-10,19000,19100,18850,18900,31608,449831.0,23800576.0
2017-08-11,18900,18900,18600,18650,56532,443881.0,23800576.0
2017-08-14,18750,18850,18650,18700,37407,445071.0,23800576.0
2017-08-16,18700,18900,18650,18650,54175,443881.0,23800576.0
2017-08-17,18650,18700,18450,18600,112458,442691.0,23800576.0
2017-08-18,18600,18850,18500,18700,48758,445071.0,23800576.0
2017-08-21,18700,18850,18500,18650,58669,443881.0,23800576.0
2017-08-22,18700,18700,18450,18600,208325,442691.0,23800576.0
2017-08-23,18550,18650,18500,18500,47623,440311.0,23800576.0
2017-08-24,18600,18600,18400,18500,40667,440311.0,23800576.0
2017-08-25,18500,18500,18250,18250,59439,434361.0,23800576.0
2017-08-28,18300,18600,18300,18350,45571,436741.0,23800576.0
2017-08-29,18300,18300,17700,17950,1261397,427220.0,23800576.0
2017-08-30,18100,18100,17850,18000,63993,428410.0,23800576.0
2017-08-31,18050,18250,17950,18250,136230,434361.0,23800576.0
2017-09-01,18200,18250,18100,18200,45179,433170.0,23800576.0
2017-09-04,18000,18150,17800,18000,61249,428410.0,23800576.0
2017-09-05,18000,18000,17800,17850,19178,424840.0,23800576.0
2017-09-06,17900,17900,17600,17650,43436,420080.0,23800576.0
2017-09-07,17700,17900,17650,17800,34542,423650.0,23800576.0
2017-09-08,17850,17850,17550,17600,27883,418890.0,23800576.0
2017-09-11,17650,17700,17400,17500,25143,416510.0,23800576.0
2017-09-12,17500,17550,17200,17200,59425,409370.0,23800576.0
2017-09-13,17200,17200,17000,17050,86777,405800.0,23800576.0
2017-09-14,17000,17100,16900,17050,39590,405800.0,23800576.0
2017-09-15,17050,17200,16900,17150,43375,408180.0,23800576.0
2017-09-18,17050,17450,17050,17300,37381,411750.0,23800576.0
2017-09-19,17350,17450,17150,17400,22364,414130.0,23800576.0
2017-09-20,17400,17450,17050,17150,45774,408180.0,23800576.0
2017-09-21,17100,17150,16700,16700,69600,397470.0,23800576.0
2017-09-22,16700,16750,15600,15800,202039,376049.0,23800576.0
2017-09-25,15800,15800,15550,15700,78510,373669.0,23800576.0
2017-09-26,15700,15800,15450,15800,89308,376049.0,23800576.0
2017-09-27,15850,16200,15700,16100,64202,383189.0,23800576.0
2017-09-28,16200,16200,15900,16050,68145,381999.0,23800576.0
2017-09-29,16100,16650,16000,16650,96263,396280.0,23800576.0
2017-10-10,16650,16700,16250,16450,85414,391519.0,23800576.0
2017-10-11,16450,16700,16300,16700,40788,397470.0,23800576.0
2017-10-12,16650,16850,16450,16800,60757,399850.0,23800576.0
2017-10-13,16550,17000,16500,16700,80974,397470.0,23800576.0
2017-10-16,16600,16850,16550,16850,57768,401040.0,23800576.0
2017-10-17,16900,16900,16500,16650,51808,396280.0,23800576.0
2017-10-18,16550,16650,16300,16500,51803,392710.0,23800576.0
2017-10-19,16400,16500,16150,16250,140829,386759.0,23800576.0
2017-10-20,16250,16350,16150,16300,192383,387949.0,23800576.0
2017-10-23,16350,16350,15950,15950,190569,379619.0,23800576.0
2017-10-24,15950,16250,15950,16200,86110,385569.0,23800576.0
2017-10-25,16250,16400,16050,16350,68304,389139.0,23800576.0
2017-10-26,16300,16450,16200,16400,48089,390329.0,23800576.0
2017-10-27,16500,16500,16150,16400,43235,390329.0,23800576.0
2017-10-30,16400,16550,16300,16550,43056,393900.0,23800576.0
2017-10-31,16500,16600,16400,16450,37163,391519.0,23800576.0
2017-11-01,16450,16500,16150,16500,102947,392710.0,23800576.0
2017-11-02,16400,16500,16100,16200,59902,385569.0,23800576.0
2017-11-03,16050,16200,15800,16100,114340,383189.0,23800576.0
2017-11-06,16000,16100,15800,15950,89367,379619.0,23800576.0
2017-11-07,15850,16000,15700,15950,103769,379619.0,23800576.0
2017-11-08,16000,16150,15900,15950,102379,379619.0,23800576.0
2017-11-09,15950,16200,15950,16200,32343,385569.0,23800576.0
2017-11-10,16150,16250,16000,16100,51529,383189.0,23800576.0
2017-11-13,16200,16200,15850,15950,95336,379619.0,23800576.0
2017-11-14,16000,16050,15700,15750,112751,374859.0,23800576.0
2017-11-15,15750,16000,15150,15350,262646,365339.0,23800576.0
2017-11-16,15400,15400,14950,15000,192512,357009.0,23800576.0
2017-11-17,15050,15250,14850,15000,145266,357009.0,23800576.0
2017-11-20,15000,15100,14900,15050,108838,358199.0,23800576.0
2017-11-21,15050,15100,14850,14950,117969,355819.0,23800576.0
2017-11-22,14950,15000,14500,14600,172228,347488.0,23800576.0
2017-11-23,14600,14900,14550,14900,178533,354629.0,23800576.0
2017-11-24,14900,15050,14750,14950,60523,355819.0,23800576.0
2017-11-27,15000,15150,14800,14950,73825,355819.0,23800576.0
2017-11-28,14950,15150,14800,14900,80828,354629.0,23800576.0
2017-11-29,14900,15000,14650,14800,100473,352249.0,23800576.0
2017-11-30,14850,14850,14600,14800,89440,352249.0,23800576.0
2017-12-01,14900,14900,14550,14700,116233,349868.0,23800576.0
2017-12-04,14750,14900,14700,14850,56016,353439.0,23800576.0
2017-12-05,14900,15100,14800,14900,185301,354629.0,23800576.0
2017-12-06,15000,15050,14800,14900,107703,354629.0,23800576.0
2017-12-07,14900,14950,14700,14800,65280,352249.0,23800576.0
2017-12-08,14800,14800,14300,14450,101233,343918.0,23800576.0
2017-12-11,14450,14550,14400,14500,37903,345108.0,23800576.0
2017-12-12,14500,14550,14200,14500,69014,345108.0,23800576.0
2017-12-13,14500,14550,14100,14400,118772,342728.0,23800576.0
2017-12-14,14350,14350,13950,14000,220401,333208.0,23800576.0
2017-12-15,14000,14200,13950,14200,120142,337968.0,23800576.0
2017-12-18,14250,14250,13900,14000,102529,333208.0,23800576.0
2017-12-19,14100,14100,13600,14000,147555,333208.0,23800576.0
2017-12-20,14000,14050,13800,13950,83708,332018.0,23800576.0
2017-12-21,14000,14050,13900,13900,57863,330828.0,23800576.0
2017-12-22,13900,14300,13900,14250,84022,339158.0,23800576.0
2017-12-26,14350,14400,14200,14300,87757,340348.0,23800576.0
2017-12-27,14150,14150,13700,13950,87859,332018.0,23800576.0
2017-12-28,13950,14000,13850,14000,55010,333208.0,23800576.0
2018-01-02,14150,14150,13800,13900,70453,330828.0,23800576.0
2018-01-03,13850,13950,13750,13900,61736,330828.0,23800576.0
2018-01-04,13850,14050,13850,13950,90861,332018.0,23800576.0
2018-01-05,13950,13950,13850,13850,56769,329638.0,23800576.0
2018-01-08,13850,14150,13750,13950,146109,332018.0,23800576.0
2018-01-09,13950,14300,13900,14100,112267,335588.0,23800576.0
2018-01-10,14200,14250,13950,14150,138273,336778.0,23800576.0
2018-01-11,14200,14200,13900,14000,90743,333208.0,23800576.0
2018-01-12,14000,14000,13800,13850,72626,329638.0,23800576.0
2018-01-15,13850,13900,13700,13800,76094,328448.0,23800576.0
2018-01-16,13850,13900,13700,13800,63435,328448.0,23800576.0
2018-01-17,13850,13850,13450,13600,139387,323688.0,23800576.0
2018-01-18,13650,13700,13450,13550,112692,322498.0,23800576.0
2018-01-19,13600,13750,13450,13750,75203,327258.0,23800576.0
2018-01-22,13750,13900,13650,13900,89968,330828.0,23800576.0
2018-01-23,13850,13950,13800,13900,95285,330828.0,23800576.0
2018-01-24,13950,14550,13900,14550,296040,346298.0,23800576.0
2018-01-25,14550,14900,14450,14800,192093,352249.0,23800576.0
2018-01-26,14900,15100,14800,15000,208249,357009.0,23800576.0
2018-01-29,15000,15100,14800,15000,159553,357009.0,23800576.0
2018-01-30,14950,15350,14900,15300,259166,364149.0,23800576.0
2018-01-31,15300,15550,15050,15500,166376,368909.0,23800576.0
2018-02-01,15600,15700,15250,15250,171795,362959.0,23800576.0
2018-02-02,15350,15450,15150,15450,178495,367719.0,23800576.0
2018-02-05,15250,15600,15050,15450,224691,367719.0,23800576.0
2018-02-06,15200,15600,14850,15600,377368,371289.0,23800576.0
2018-02-07,15750,16400,15700,15900,521385,378429.0,23800576.0
2018-02-08,16000,16050,15400,15400,147973,366529.0,23800576.0
2018-02-09,15300,15300,14950,15150,138522,360579.0,23800576.0
2018-02-12,15100,15100,14700,14750,117420,351058.0,23800576.0
2018-02-13,14700,14950,14700,14700,73573,349868.0,23800576.0
2018-02-14,14900,15100,14600,14900,91202,354629.0,23800576.0
2018-02-19,15000,15450,14800,15350,99934,365339.0,23800576.0
2018-02-20,15450,15700,15300,15650,108179,372479.0,23800576.0
2018-02-21,15650,15800,15450,15650,112663,372479.0,23800576.0
2018-02-22,15750,15900,15550,15650,102897,372479.0,23800576.0
2018-02-23,15800,16550,15650,16200,406496,385569.0,23800576.0
2018-02-26,16500,16500,16050,16250,174585,386759.0,23800576.0
2018-02-27,16200,16500,16000,16200,162214,385569.0,23800576.0
2018-02-28,16200,16750,16050,16600,257648,395090.0,23800576.0
2018-03-02,16600,16650,16200,16350,112972,389139.0,23800576.0
2018-03-05,16400,16650,15950,16000,97100,380809.0,23800576.0
2018-03-06,16050,16400,15800,16150,101035,384379.0,23800576.0
2018-03-07,16150,16500,16050,16250,79342,386759.0,23800576.0
2018-03-08,16350,16500,15950,15950,106285,379619.0,23800576.0
2018-03-09,16100,16150,15800,15950,122472,379619.0,23800576.0
2018-03-12,16000,16050,15800,15900,82669,378429.0,23800576.0
2018-03-13,16000,16450,15800,16250,113706,386759.0,23800576.0
2018-03-14,16150,16400,16000,16100,69306,383189.0,23800576.0
2018-03-15,16100,16400,16100,16300,68521,387949.0,23800576.0
2018-03-16,16350,16500,16100,16100,93442,383189.0,23800576.0
2018-03-19,16150,16500,16100,16450,75513,391519.0,23800576.0
2018-03-20,16450,16450,16250,16450,55221,391519.0,23800576.0
2018-03-21,16400,16500,16200,16350,68087,389139.0,23800576.0
2018-03-22,16200,16400,15900,15900,100718,378429.0,23800576.0
2018-03-23,15600,15750,15250,15550,148434,370099.0,23800576.0
2018-03-26,15450,15850,15400,15750,49584,374859.0,23800576.0
2018-03-27,15850,16050,15600,16000,89296,380809.0,23800576.0
2018-03-28,15800,16000,15700,15950,55596,379619.0,23800576.0
2018-03-29,15850,16000,15700,16000,78605,380809.0,23800576.0
2018-03-30,15900,16050,15650,15900,61633,378429.0,23800576.0
2018-04-02,15950,15950,15400,15500,58608,368909.0,23800576.0
2018-04-03,15350,15900,15300,15750,78292,374859.0,23800576.0
2018-04-04,15750,15900,15600,15700,74781,373669.0,23800576.0
2018-04-05,15750,15800,15600,15700,37189,373669.0,23800576.0
2018-04-06,15700,15900,15600,15850,51501,377239.0,23800576.0
2018-04-09,15950,16250,15800,16100,187325,383189.0,23800576.0
2018-04-10,16150,16150,15650,15800,89615,376049.0,23800576.0
2018-04-11,15750,16050,15700,16000,72212,380809.0,23800576.0
2018-04-12,16100,16500,16000,16400,201745,390329.0,23800576.0
2018-04-13,16600,17000,16150,16250,335522,386759.0,23800576.0
2018-04-16,16150,16850,16150,16850,157746,401040.0,23800576.0
2018-04-17,16850,16900,16600,16800,65365,399850.0,23800576.0
2018-04-18,16900,16900,16450,16600,84236,395090.0,23800576.0
2018-04-19,16600,17200,16450,17050,145296,405800.0,23800576.0
2018-04-20,17050,17100,16750,16850,85325,401040.0,23800576.0
2018-04-23,16700,17050,16650,16700,83044,397470.0,23800576.0
2018-04-24,16900,17000,16600,16850,62650,401040.0,23800576.0
2018-04-25,16700,16900,16400,16850,120984,401040.0,23800576.0
2018-04-26,16750,16950,16650,16750,68130,398660.0,23800576.0
2018-04-27,16850,17350,16650,17350,158489,412940.0,23800576.0
2018-04-30,17350,17650,17050,17200,127412,409370.0,23800576.0
2018-05-02,17100,17450,17050,17450,120842,415320.0,23800576.0
2018-05-03,17450,17800,17100,17650,207626,420080.0,23800576.0
2018-05-04,18200,19600,17500,17550,614416,417700.0,23800576.0
2018-05-08,17500,17600,16900,17050,115924,405800.0,23800576.0
2018-05-09,17300,17800,17150,17700,231592,421270.0,23800576.0
2018-05-10,17900,18200,17450,17800,188120,423650.0,23800576.0
2018-05-11,17900,18150,17800,17950,187016,427220.0,23800576.0
2018-05-14,18150,18200,17650,17800,142738,423650.0,23800576.0
2018-05-15,17700,18200,17700,18200,192612,433170.0,23800576.0
2018-05-16,17650,18100,17650,17850,82580,424840.0,23800576.0
2018-05-17,17800,18200,17750,17950,65056,427220.0,23800576.0
2018-05-18,17900,18150,17700,18150,72086,431980.0,23800576.0
2018-05-21,18150,18200,17900,18050,71659,429600.0,23800576.0
2018-05-23,18050,18300,17850,17900,79694,426030.0,23800576.0
2018-05-24,17800,17950,17600,17900,78635,426030.0,23800576.0
2018-05-25,17500,17900,17500,17750,66541,422460.0,23800576.0
2018-05-28,17700,18000,17500,17750,55096,422460.0,23800576.0
2018-05-29,17700,17800,17250,17300,98838,411750.0,23800576.0
2018-05-30,17300,18100,17300,18050,141927,429600.0,23800576.0
2018-05-31,18100,18600,17850,18550,262139,441501.0,23800576.0
2018-06-01,18550,18800,18250,18400,98736,437931.0,23800576.0
2018-06-04,18450,18500,17800,17950,98777,427220.0,23800576.0
2018-06-05,17850,18550,17850,18350,130034,436741.0,23800576.0
2018-06-07,18500,18550,18300,18400,79195,437931.0,23800576.0
2018-06-08,18300,18450,17900,18100,82296,430790.0,23800576.0
2018-06-11,18550,18550,17950,18500,93882,440311.0,23800576.0
2018-06-12,18600,18600,18200,18450,60278,439121.0,23800576.0
2018-06-14,18400,18450,18050,18200,61214,433170.0,23800576.0
2018-06-15,18100,18550,18100,18500,157919,440311.0,23800576.0
2018-06-18,18650,18700,17600,18150,67323,431980.0,23800576.0
2018-06-19,18150,18250,17650,17650,67035,420080.0,23800576.0
2018-06-20,17550,18000,17500,17700,52901,421270.0,23800576.0
2018-06-21,17750,17850,17250,17400,71191,414130.0,23800576.0
2018-06-22,17250,17500,17100,17150,65874,408180.0,23800576.0
2018-06-25,17150,17500,17100,17350,63152,412940.0,23800576.0
2018-06-26,17100,17400,16900,17100,84229,406990.0,23800576.0
2018-06-27,17150,17600,17150,17500,67702,416510.0,23800576.0
2018-06-28,17350,17500,16750,16800,77446,399850.0,23800576.0
2018-06-29,16850,17150,16650,16750,51490,398660.0,23800576.0
2018-07-02,16900,17100,16400,16400,63848,390329.0,23800576.0
