서연(007860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-09-10,1167,1177,1154,1170,101815,89868.0,39415853.0
2008-09-11,1174,1187,1154,1170,34814,89868.0,39415853.0
2008-09-12,1174,1226,1172,1206,100200,92627.0,39415853.0
2008-09-16,1077,1128,1077,1095,135289,84153.0,39415853.0
2008-09-17,1128,1149,1118,1149,190656,88292.0,39415853.0
2008-09-18,1108,1123,1092,1123,158602,86321.0,39415853.0
2008-09-19,1151,1179,1149,1180,201890,90656.0,39415853.0
2008-09-22,1205,1205,1143,1154,162500,88686.0,39415853.0
2008-09-23,1146,1187,1136,1188,115994,91248.0,39415853.0
2008-09-24,1174,1190,1159,1175,69992,90262.0,39415853.0
2008-09-25,1179,1187,1156,1177,107711,90459.0,39415853.0
2008-09-26,1195,1195,1138,1147,174788,88094.0,39415853.0
2008-09-29,1161,1169,1138,1157,92274,88883.0,39415853.0
2008-09-30,1105,1151,1087,1149,87211,88292.0,39415853.0
2008-10-01,1149,1185,1146,1159,70724,89080.0,39415853.0
2008-10-02,1159,1179,1131,1144,185543,87897.0,39415853.0
2008-10-06,1123,1138,1077,1090,256514,83759.0,39415853.0
2008-10-07,1077,1092,1064,1080,131013,82970.0,39415853.0
2008-10-08,1043,1072,1002,1005,221936,77255.0,39415853.0
2008-10-09,1023,1046,1000,1026,170206,78832.0,39415853.0
2008-10-10,982,1026,908,977,434551,75087.0,39415853.0
2008-10-13,979,1059,979,1044,149350,80211.0,39415853.0
2008-10-14,1077,1092,1074,1080,121970,82970.0,39415853.0
2008-10-15,1028,1077,1028,1077,60490,82773.0,39415853.0
2008-10-16,1038,1049,938,939,248790,72131.0,39415853.0
2008-10-17,1000,1000,928,931,238670,71540.0,39415853.0
2008-10-20,931,938,884,916,261936,70357.0,39415853.0
2008-10-21,915,954,910,949,331560,72919.0,39415853.0
2008-10-22,933,949,882,885,130131,67992.0,39415853.0
2008-10-23,843,843,774,834,253033,64051.0,39415853.0
2008-10-24,800,831,710,711,344272,54591.0,39415853.0
2008-10-27,646,790,646,770,540642,59124.0,39415853.0
2008-10-28,754,790,723,772,337351,59321.0,39415853.0
2008-10-29,813,846,723,759,292640,58335.0,39415853.0
2008-10-30,800,872,787,872,237441,67007.0,39415853.0
2008-10-31,869,879,831,841,220510,64642.0,39415853.0
2008-11-03,841,864,820,862,187596,66219.0,39415853.0
2008-11-04,869,872,838,862,142850,66219.0,39415853.0
2008-11-05,887,923,825,841,473410,64642.0,39415853.0
2008-11-06,800,805,751,752,278820,57744.0,39415853.0
2008-11-07,731,820,725,821,183504,63065.0,39415853.0
2008-11-10,805,825,769,821,144280,63065.0,39415853.0
2008-11-11,813,813,769,800,76670,61489.0,39415853.0
2008-11-12,772,795,751,775,94706,59518.0,39415853.0
2008-11-13,743,766,733,762,67777,58533.0,39415853.0
2008-11-14,800,841,774,775,183878,59518.0,39415853.0
2008-11-17,784,805,769,795,65880,61095.0,39415853.0
2008-11-18,795,805,764,770,57906,59124.0,39415853.0
2008-11-19,772,774,654,726,208389,55773.0,39415853.0
2008-11-20,689,697,654,672,113716,51635.0,39415853.0
2008-11-21,625,666,620,667,346428,51241.0,39415853.0
2008-11-24,666,674,625,654,124241,50255.0,39415853.0
2008-11-25,666,682,633,664,338330,51044.0,39415853.0
2008-11-26,672,672,646,667,101430,51241.0,39415853.0
2008-11-27,677,702,666,680,87495,52226.0,39415853.0
2008-11-28,682,731,682,708,190012,54394.0,39415853.0
2008-12-01,718,718,692,700,101007,53803.0,39415853.0
2008-12-02,664,672,641,654,386212,50255.0,39415853.0
2008-12-03,666,674,641,641,136601,49270.0,39415853.0
2008-12-04,656,656,625,631,270210,48481.0,39415853.0
2008-12-05,638,641,620,641,123841,49270.0,39415853.0
2008-12-08,643,672,643,667,341639,51241.0,39415853.0
2008-12-09,669,682,661,680,121380,52226.0,39415853.0
2008-12-10,674,707,674,698,188112,53606.0,39415853.0
2008-12-11,697,705,684,698,243420,53606.0,39415853.0
2008-12-12,695,715,672,675,401239,51832.0,39415853.0
2008-12-15,684,702,684,700,180372,53803.0,39415853.0
2008-12-16,700,766,692,754,457836,57941.0,39415853.0
2008-12-17,769,779,707,723,384154,55576.0,39415853.0
2008-12-18,733,741,710,723,202538,55576.0,39415853.0
2008-12-19,715,720,700,711,289336,54591.0,39415853.0
2008-12-22,743,743,718,723,232945,55576.0,39415853.0
2008-12-23,710,723,700,700,262084,53803.0,39415853.0
2008-12-24,695,705,679,690,75319,53014.0,39415853.0
2008-12-26,692,733,692,726,354355,55773.0,39415853.0
2008-12-29,692,697,654,664,181447,51044.0,39415853.0
2008-12-30,659,682,656,659,151520,50649.0,39415853.0
2009-01-02,677,684,659,677,125110,52029.0,39415853.0
2009-01-05,682,687,666,672,175660,51635.0,39415853.0
2009-01-06,672,689,672,680,155308,52226.0,39415853.0
2009-01-07,677,720,677,713,281763,54788.0,39415853.0
2009-01-08,697,713,695,700,144246,53803.0,39415853.0
2009-01-09,713,748,705,723,304677,55576.0,39415853.0
2009-01-12,715,715,679,700,125880,53803.0,39415853.0
2009-01-13,689,702,679,693,90531,53211.0,39415853.0
2009-01-14,695,700,687,700,56093,53803.0,39415853.0
2009-01-15,697,697,651,675,131791,51832.0,39415853.0
2009-01-16,684,689,661,690,158924,53014.0,39415853.0
2009-01-19,679,697,672,698,171136,53606.0,39415853.0
2009-01-20,695,695,672,677,102296,52029.0,39415853.0
2009-01-21,651,666,648,667,155954,51241.0,39415853.0
2009-01-22,677,677,656,667,67080,51241.0,39415853.0
2009-01-23,669,669,648,659,126110,50649.0,39415853.0
2009-01-28,666,689,666,690,128687,53014.0,39415853.0
2009-01-29,695,697,682,698,61279,53606.0,39415853.0
2009-01-30,684,700,684,698,74596,53606.0,39415853.0
2009-02-02,697,702,682,690,147510,53014.0,39415853.0
2009-02-03,679,718,669,713,274618,54788.0,39415853.0
2009-02-04,725,769,718,754,585305,57941.0,39415853.0
2009-02-05,751,764,728,731,284148,56168.0,39415853.0
2009-02-06,756,790,733,782,673258,60109.0,39415853.0
2009-02-09,810,828,784,793,420018,60897.0,39415853.0
2009-02-10,815,815,769,790,183828,60700.0,39415853.0
2009-02-11,761,805,756,805,329299,61883.0,39415853.0
2009-02-12,818,823,795,811,290949,62277.0,39415853.0
2009-02-13,815,815,792,816,248386,62671.0,39415853.0
2009-02-16,818,825,800,808,257311,62080.0,39415853.0
2009-02-17,807,807,751,764,218896,58730.0,39415853.0
2009-02-18,751,766,736,759,165180,58335.0,39415853.0
2009-02-19,766,787,759,759,236614,58335.0,39415853.0
2009-02-20,766,766,707,721,123372,55379.0,39415853.0
2009-02-23,728,746,707,741,73995,56956.0,39415853.0
2009-02-24,718,736,710,736,41044,56562.0,39415853.0
2009-02-25,743,751,715,723,127661,55576.0,39415853.0
2009-02-26,738,748,695,718,91893,55182.0,39415853.0
2009-02-27,702,725,702,723,54565,55576.0,39415853.0
2009-03-02,707,718,651,677,92840,52029.0,39415853.0
2009-03-03,646,695,646,695,122992,53408.0,39415853.0
2009-03-04,702,748,692,741,134040,56956.0,39415853.0
2009-03-05,746,769,738,739,122663,56759.0,39415853.0
2009-03-06,766,805,746,759,673580,58335.0,39415853.0
2009-03-09,795,820,769,821,530719,63065.0,39415853.0
2009-03-10,828,895,828,872,869994,67007.0,39415853.0
2009-03-11,900,941,892,900,589761,69175.0,39415853.0
2009-03-12,897,900,854,867,188985,66613.0,39415853.0
2009-03-13,887,920,864,918,467678,70554.0,39415853.0
2009-03-16,928,936,900,900,201670,69175.0,39415853.0
2009-03-17,902,931,900,926,197535,71146.0,39415853.0
2009-03-18,933,933,910,911,174651,69963.0,39415853.0
2009-03-19,915,925,859,870,266944,66810.0,39415853.0
2009-03-20,872,892,869,872,96394,67007.0,39415853.0
2009-03-23,887,900,859,875,219480,67204.0,39415853.0
2009-03-24,887,897,872,882,175621,67795.0,39415853.0
2009-03-25,887,913,861,913,226532,70160.0,39415853.0
2009-03-26,928,992,908,959,366900,73708.0,39415853.0
2009-03-27,967,1041,943,957,505303,73511.0,39415853.0
2009-03-30,964,964,897,898,166418,68978.0,39415853.0
2009-03-31,890,954,887,949,160684,72919.0,39415853.0
2009-04-01,949,1041,941,1018,422810,78240.0,39415853.0
2009-04-02,1028,1046,1015,1031,1219681,79226.0,39415853.0
2009-04-03,1095,1169,1067,1139,4495474,87503.0,39415853.0
2009-04-06,1177,1190,1131,1172,1838288,90065.0,39415853.0
2009-04-07,1149,1346,1131,1334,3074303,102481.0,39415853.0
2009-04-08,1315,1379,1287,1354,889911,104058.0,39415853.0
2009-04-09,1385,1410,1315,1406,968600,107999.0,39415853.0
2009-04-10,1410,1415,1338,1406,821034,107999.0,39415853.0
2009-04-13,1405,1415,1359,1403,572775,107802.0,39415853.0
2009-04-14,1413,1462,1338,1462,776242,112335.0,39415853.0
2009-04-15,1421,1436,1297,1380,845744,106029.0,39415853.0
2009-04-16,1405,1415,1338,1380,543440,106029.0,39415853.0
2009-04-17,1379,1387,1272,1324,569074,101693.0,39415853.0
2009-04-20,1300,1382,1272,1354,390005,104058.0,39415853.0
2009-04-21,1308,1397,1297,1388,449930,106620.0,39415853.0
2009-04-22,1423,1551,1403,1457,1351483,111941.0,39415853.0
2009-04-23,1456,1485,1405,1485,659119,114109.0,39415853.0
2009-04-24,1500,1541,1421,1462,559317,112335.0,39415853.0
2009-04-27,1444,1456,1364,1408,769692,108197.0,39415853.0
2009-04-28,1385,1400,1231,1283,969042,98540.0,39415853.0
2009-04-29,1303,1338,1244,1285,586700,98737.0,39415853.0
2009-04-30,1310,1379,1300,1354,443063,104058.0,39415853.0
2009-05-04,1385,1390,1323,1331,302510,102284.0,39415853.0
2009-05-06,1346,1349,1282,1283,192990,98540.0,39415853.0
2009-05-07,1305,1336,1264,1283,395604,98540.0,39415853.0
2009-05-08,1295,1328,1282,1329,198340,102087.0,39415853.0
2009-05-11,1328,1336,1285,1290,256526,99131.0,39415853.0
2009-05-12,1282,1300,1261,1265,283342,97160.0,39415853.0
2009-05-13,1269,1295,1246,1275,225275,97948.0,39415853.0
2009-05-14,1249,1259,1179,1180,545999,90656.0,39415853.0
2009-05-15,1190,1215,1179,1180,390643,90656.0,39415853.0
2009-05-18,1200,1200,1128,1165,479876,89474.0,39415853.0
2009-05-19,1197,1292,1190,1234,905888,94795.0,39415853.0
2009-05-20,1246,1326,1244,1298,647808,99722.0,39415853.0
2009-05-21,1297,1379,1200,1375,1392163,105634.0,39415853.0
2009-05-22,1369,1438,1338,1436,1346560,110364.0,39415853.0
2009-05-25,1441,1474,1310,1436,667751,110364.0,39415853.0
2009-05-26,1456,1462,1318,1385,389859,106423.0,39415853.0
2009-05-27,1385,1436,1292,1318,294047,101299.0,39415853.0
2009-05-28,1285,1318,1213,1277,666014,98145.0,39415853.0
2009-05-29,1287,1315,1223,1277,507082,98145.0,39415853.0
2009-06-01,1256,1287,1241,1283,157919,98540.0,39415853.0
2009-06-02,1313,1328,1274,1275,264760,97948.0,39415853.0
2009-06-03,1269,1290,1231,1254,269540,96372.0,39415853.0
2009-06-04,1246,1269,1218,1229,214256,94401.0,39415853.0
2009-06-05,1254,1254,1220,1239,141055,95189.0,39415853.0
2009-06-08,1261,1269,1228,1267,190889,97357.0,39415853.0
2009-06-09,1282,1369,1267,1308,825905,100510.0,39415853.0
2009-06-10,1315,1341,1285,1339,495062,102875.0,39415853.0
2009-06-11,1349,1367,1315,1326,616948,101890.0,39415853.0
2009-06-12,1315,1331,1246,1272,452151,97751.0,39415853.0
2009-06-15,1267,1269,1182,1206,577837,92627.0,39415853.0
2009-06-16,1190,1213,1172,1211,194009,93021.0,39415853.0
2009-06-17,1205,1218,1185,1216,118950,93416.0,39415853.0
2009-06-18,1223,1228,1179,1200,181300,92233.0,39415853.0
2009-06-19,1202,1215,1164,1190,173268,91445.0,39415853.0
2009-06-22,1190,1202,1169,1195,145351,91839.0,39415853.0
2009-06-23,1174,1174,1149,1152,162689,88489.0,39415853.0
2009-06-24,1167,1190,1123,1190,164530,91445.0,39415853.0
2009-06-25,1202,1277,1179,1275,341563,97948.0,39415853.0
2009-06-26,1269,1287,1236,1288,216694,98934.0,39415853.0
2009-06-29,1300,1320,1251,1303,276582,100116.0,39415853.0
2009-06-30,1295,1328,1241,1308,346444,100510.0,39415853.0
2009-07-01,1297,1297,1220,1221,326696,93810.0,39415853.0
2009-07-02,1231,1238,1172,1195,402390,91839.0,39415853.0
2009-07-03,1179,1208,1169,1198,96377,92036.0,39415853.0
2009-07-06,1197,1213,1190,1213,170130,93218.0,39415853.0
2009-07-07,1205,1223,1197,1224,135471,94007.0,39415853.0
2009-07-08,1223,1233,1190,1234,128200,94795.0,39415853.0
2009-07-09,1241,1279,1226,1280,637459,98343.0,39415853.0
2009-07-10,1277,1277,1231,1265,239450,97160.0,39415853.0
2009-07-13,1274,1297,1185,1216,375798,93416.0,39415853.0
2009-07-14,1223,1241,1179,1229,227119,94401.0,39415853.0
2009-07-15,1238,1282,1233,1275,484344,97948.0,39415853.0
2009-07-16,1274,1277,1128,1234,513794,94795.0,39415853.0
2009-07-17,1246,1256,1208,1247,265410,95781.0,39415853.0
2009-07-20,1246,1251,1218,1249,513584,95978.0,39415853.0
2009-07-21,1251,1392,1251,1339,1359073,102875.0,39415853.0
2009-07-22,1354,1379,1308,1331,1646517,102284.0,39415853.0
2009-07-23,1341,1390,1300,1390,1145446,106817.0,39415853.0
2009-07-24,1410,1426,1359,1380,949535,106029.0,39415853.0
2009-07-27,1379,1403,1362,1400,560666,107605.0,39415853.0
2009-07-28,1400,1400,1338,1370,525258,105240.0,39415853.0
2009-07-29,1354,1379,1341,1365,461248,104846.0,39415853.0
2009-07-30,1359,1359,1318,1339,421011,102875.0,39415853.0
2009-07-31,1364,1377,1333,1377,651847,105832.0,39415853.0
2009-08-03,1377,1418,1359,1395,614814,107211.0,39415853.0
2009-08-04,1410,1441,1369,1390,1200150,106817.0,39415853.0
2009-08-05,1405,1405,1351,1352,661319,103861.0,39415853.0
2009-08-06,1351,1431,1341,1424,1229832,109379.0,39415853.0
2009-08-07,1410,1562,1410,1503,3765326,115488.0,39415853.0
2009-08-10,1536,1546,1485,1495,926031,114897.0,39415853.0
2009-08-11,1500,1559,1462,1560,1731537,119824.0,39415853.0
2009-08-12,1531,1549,1464,1529,976875,117459.0,39415853.0
2009-08-13,1554,1595,1513,1513,894328,116277.0,39415853.0
2009-08-14,1528,1528,1485,1511,534438,116080.0,39415853.0
2009-08-17,1539,1605,1528,1531,1356289,117656.0,39415853.0
2009-08-18,1505,1633,1503,1611,1660302,123766.0,39415853.0
2009-08-19,1641,1821,1636,1719,3516408,132043.0,39415853.0
2009-08-20,1805,1975,1759,1898,4848819,145839.0,39415853.0
2009-08-21,1949,1982,1826,1955,2663200,150174.0,39415853.0
2009-08-24,2031,2090,1985,1985,1694219,152539.0,39415853.0
2009-08-25,1964,2044,1949,2024,927520,155496.0,39415853.0
2009-08-26,2077,2116,2000,2001,937357,153722.0,39415853.0
2009-08-27,1977,1998,1895,1896,852445,145642.0,39415853.0
2009-08-28,1923,1969,1900,1960,729050,150569.0,39415853.0
2009-08-31,1939,2052,1928,1955,932007,150174.0,39415853.0
2009-09-01,1995,2059,1934,2044,1002800,157072.0,39415853.0
2009-09-02,2010,2226,2005,2201,2135715,169094.0,39415853.0
2009-09-03,2226,2267,2052,2147,1209302,164955.0,39415853.0
2009-09-04,2146,2154,2010,2106,1039452,161802.0,39415853.0
2009-09-07,2118,2177,2052,2170,431833,166729.0,39415853.0
2009-09-08,2205,2295,2185,2201,1657703,169094.0,39415853.0
2009-09-09,2208,2208,2082,2180,899616,167517.0,39415853.0
2009-09-10,2195,2257,2182,2232,641674,171459.0,39415853.0
2009-09-11,2241,2298,2200,2211,804652,169882.0,39415853.0
2009-09-14,2234,2234,2087,2098,634433,161211.0,39415853.0
2009-09-15,2111,2159,2059,2149,581625,165152.0,39415853.0
2009-09-16,2195,2195,2080,2080,543617,159831.0,39415853.0
2009-09-17,2080,2103,1949,1996,1017124,153328.0,39415853.0
2009-09-18,1977,2023,1934,2024,591253,155496.0,39415853.0
2009-09-21,1995,2026,1936,1942,369355,149189.0,39415853.0
2009-09-22,1939,1993,1939,1949,509840,149780.0,39415853.0
2009-09-23,1972,1977,1826,1878,741808,144262.0,39415853.0
2009-09-24,1859,1869,1744,1747,958213,134211.0,39415853.0
2009-09-25,1746,1908,1744,1908,877567,146627.0,39415853.0
2009-09-28,1903,1998,1872,1980,653012,152145.0,39415853.0
2009-09-29,1998,2013,1910,1939,525795,148992.0,39415853.0
2009-09-30,1941,1980,1846,1847,404179,141897.0,39415853.0
2009-10-01,1867,1887,1782,1811,214370,139138.0,39415853.0
2009-10-05,1759,1872,1757,1857,166889,142685.0,39415853.0
2009-10-06,1851,1887,1821,1826,202855,140320.0,39415853.0
2009-10-07,1846,1895,1782,1783,182448,136970.0,39415853.0
2009-10-08,1810,1813,1764,1785,171787,137167.0,39415853.0
2009-10-09,1787,1895,1787,1870,438240,143671.0,39415853.0
2009-10-12,1869,1875,1816,1862,160461,143080.0,39415853.0
2009-10-13,1849,1887,1839,1870,179941,143671.0,39415853.0
2009-10-14,1941,2087,1923,2073,2139524,159240.0,39415853.0
2009-10-15,2054,2100,1977,2057,883639,158058.0,39415853.0
2009-10-16,2031,2095,1982,1983,690456,152342.0,39415853.0
2009-10-19,1931,2026,1903,1996,389251,153328.0,39415853.0
2009-10-20,2026,2052,1962,1962,389592,150766.0,39415853.0
2009-10-21,1980,2069,1962,1996,768080,153328.0,39415853.0
2009-10-22,1985,1998,1934,1967,243032,151160.0,39415853.0
2009-10-23,1995,2152,1993,2103,1646590,161605.0,39415853.0
2009-10-26,2103,2146,2059,2134,808632,163970.0,39415853.0
2009-10-27,2108,2134,2069,2124,547302,163182.0,39415853.0
2009-10-28,2123,2128,2000,2019,662542,155101.0,39415853.0
2009-10-29,1980,1998,1898,1924,640521,147809.0,39415853.0
2009-10-30,1962,1975,1903,1913,276852,147021.0,39415853.0
2009-11-02,1846,1887,1821,1852,345510,142291.0,39415853.0
2009-11-03,1857,1941,1857,1898,320008,145839.0,39415853.0
2009-11-04,1923,1967,1890,1955,341608,150174.0,39415853.0
2009-11-05,1959,1964,1903,1903,194616,146233.0,39415853.0
2009-11-06,1949,1949,1916,1919,165397,147415.0,39415853.0
2009-11-09,1918,1969,1913,1919,166570,147415.0,39415853.0
2009-11-10,1951,2036,1951,2003,645576,153919.0,39415853.0
2009-11-11,2003,2010,1916,2001,393437,153722.0,39415853.0
2009-11-12,1995,2021,1975,1985,351743,152539.0,39415853.0
2009-11-13,1985,2064,1959,2060,353916,158255.0,39415853.0
2009-11-16,2062,2111,2026,2062,573355,158452.0,39415853.0
2009-11-17,2031,2118,2026,2078,935809,159634.0,39415853.0
2009-11-18,2103,2277,2103,2237,1906118,171853.0,39415853.0
2009-11-19,2236,2298,2193,2247,1265615,172641.0,39415853.0
2009-11-20,2208,2282,2205,2257,759027,173430.0,39415853.0
2009-11-23,2282,2385,2185,2206,1735550,169488.0,39415853.0
2009-11-24,2200,2336,2154,2337,961879,179539.0,39415853.0
2009-11-25,2362,2493,2362,2483,2056678,190773.0,39415853.0
2009-11-26,2513,2518,2370,2393,1080323,183875.0,39415853.0
2009-11-27,2349,2359,2272,2355,1080593,180919.0,39415853.0
2009-11-30,2405,2539,2400,2537,1686489,194911.0,39415853.0
2009-12-01,2565,2616,2457,2521,1203901,193729.0,39415853.0
2009-12-02,2529,2621,2472,2542,1226706,195306.0,39415853.0
2009-12-03,2580,2600,2518,2542,439868,195306.0,39415853.0
2009-12-04,2544,2585,2467,2575,858096,197868.0,39415853.0
2009-12-07,2616,2641,2557,2621,534196,201415.0,39415853.0
2009-12-08,2626,2641,2570,2642,453708,202992.0,39415853.0
2009-12-09,2600,2724,2590,2724,837248,209298.0,39415853.0
2009-12-10,2724,2867,2703,2770,1061757,212846.0,39415853.0
2009-12-11,2765,2795,2698,2796,621731,214816.0,39415853.0
2009-12-14,2821,2857,2780,2806,555339,215605.0,39415853.0
2009-12-15,2821,2836,2718,2786,584180,214028.0,39415853.0
2009-12-16,2785,2800,2698,2745,641705,210875.0,39415853.0
2009-12-17,2724,2734,2641,2642,705982,202992.0,39415853.0
2009-12-18,2580,2724,2580,2693,439569,206933.0,39415853.0
2009-12-21,2667,2831,2667,2801,687197,215211.0,39415853.0
2009-12-22,2811,2811,2729,2760,408581,212057.0,39415853.0
2009-12-23,2744,2759,2657,2657,448067,204174.0,39415853.0
2009-12-24,2636,2708,2626,2704,456757,207722.0,39415853.0
2009-12-28,2708,2729,2559,2611,539646,200627.0,39415853.0
2009-12-29,2611,2611,2506,2606,403835,200233.0,39415853.0
2009-12-30,2590,2652,2559,2621,378768,201415.0,39415853.0
2010-01-04,2626,2708,2626,2662,276999,204568.0,39415853.0
2010-01-05,2662,2667,2459,2488,1400387,191167.0,39415853.0
2010-01-06,2462,2508,2359,2411,1042452,185255.0,39415853.0
2010-01-07,2411,2464,2385,2416,874622,185649.0,39415853.0
2010-01-08,2416,2452,2411,2437,248821,187225.0,39415853.0
2010-01-11,2436,2477,2408,2427,366937,186437.0,39415853.0
2010-01-12,2411,2493,2400,2470,551218,189787.0,39415853.0
2010-01-13,2462,2464,2395,2396,379037,184072.0,39415853.0
2010-01-14,2398,2423,2382,2396,297345,184072.0,39415853.0
2010-01-15,2395,2470,2395,2455,330139,188605.0,39415853.0
2010-01-18,2454,2454,2393,2398,301779,184269.0,39415853.0
2010-01-19,2436,2436,2385,2391,196847,183678.0,39415853.0
2010-01-20,2411,2418,2349,2350,353599,180525.0,39415853.0
2010-01-21,2321,2372,2298,2360,189822,181313.0,39415853.0
2010-01-22,2346,2439,2308,2380,267648,182890.0,39415853.0
2010-01-25,2359,2508,2359,2498,976310,191955.0,39415853.0
2010-01-26,2606,2641,2449,2514,1451072,193138.0,39415853.0
2010-01-27,2518,2565,2447,2488,537318,191167.0,39415853.0
2010-01-28,2513,2657,2495,2642,1538276,202992.0,39415853.0
2010-01-29,2616,2693,2498,2498,1173451,191955.0,39415853.0
2010-02-01,2536,2590,2454,2475,646343,190181.0,39415853.0
2010-02-02,2534,2539,2282,2329,836172,178948.0,39415853.0
2010-02-03,2354,2385,2323,2375,360636,182495.0,39415853.0
2010-02-04,2398,2708,2388,2693,2018395,206933.0,39415853.0
2010-02-05,2580,2780,2539,2755,2848409,211663.0,39415853.0
2010-02-08,2836,2842,2652,2693,1622259,206933.0,39415853.0
2010-02-09,2698,2790,2595,2786,1331529,214028.0,39415853.0
2010-02-10,2821,2852,2749,2760,888033,212057.0,39415853.0
2010-02-11,2744,2842,2734,2745,894155,210875.0,39415853.0
2010-02-12,2795,2795,2677,2719,363199,208904.0,39415853.0
2010-02-16,2765,3078,2739,3001,2767562,230583.0,39415853.0
2010-02-17,2985,3031,2929,3001,1003757,230583.0,39415853.0
2010-02-18,3026,3119,2970,2975,1154839,228612.0,39415853.0
2010-02-19,2954,3031,2821,2873,766672,220729.0,39415853.0
2010-02-22,2929,3026,2924,3011,615801,231371.0,39415853.0
2010-02-23,3001,3042,2954,2965,485552,227824.0,39415853.0
2010-02-24,2934,2949,2826,2904,620411,223094.0,39415853.0
2010-02-25,2929,2934,2821,2868,332140,220335.0,39415853.0
2010-02-26,2867,2924,2795,2919,324454,224276.0,39415853.0
2010-03-02,2970,3067,2929,2950,910785,226641.0,39415853.0
2010-03-03,2939,2985,2852,2868,392232,220335.0,39415853.0
2010-03-04,2867,2893,2826,2842,494099,218364.0,39415853.0
2010-03-05,2826,2954,2826,2955,511324,227035.0,39415853.0
2010-03-08,3011,3016,2929,2960,388261,227429.0,39415853.0
2010-03-09,2960,2990,2898,2960,488804,227429.0,39415853.0
2010-03-10,2990,2990,2918,2945,288375,226247.0,39415853.0
2010-03-11,2934,2985,2903,2945,316777,226247.0,39415853.0
2010-03-12,2944,2965,2888,2919,281627,224276.0,39415853.0
2010-03-15,2898,2913,2842,2842,342188,218364.0,39415853.0
2010-03-16,2821,2898,2806,2888,228556,221911.0,39415853.0
2010-03-17,2903,2960,2888,2924,303648,224670.0,39415853.0
2010-03-18,2949,2949,2883,2893,181357,222305.0,39415853.0
2010-03-19,2893,3067,2852,3068,716738,235707.0,39415853.0
2010-03-22,3067,3267,3042,3196,1032414,245561.0,39415853.0
2010-03-23,3262,3262,3160,3196,564885,245561.0,39415853.0
2010-03-24,3231,3231,3134,3222,472128,247532.0,39415853.0
2010-03-25,3190,3319,3165,3227,475253,247926.0,39415853.0
2010-03-26,3231,3247,3170,3181,345074,244378.0,39415853.0
2010-03-29,3149,3180,3098,3134,415517,240831.0,39415853.0
2010-03-30,3165,3211,3108,3134,218993,240831.0,39415853.0
2010-03-31,3113,3139,3031,3032,418993,232948.0,39415853.0
2010-04-01,3072,3190,2990,3170,474324,243590.0,39415853.0
2010-04-02,3170,3252,3083,3129,573180,240437.0,39415853.0
2010-04-05,3129,3211,3036,3104,435881,238466.0,39415853.0
2010-04-06,3160,3165,2985,3104,601377,238466.0,39415853.0
2010-04-07,3113,3113,3031,3047,232515,234130.0,39415853.0
2010-04-08,3026,3072,2990,3073,146468,236101.0,39415853.0
2010-04-09,3113,3154,3042,3088,261711,237283.0,39415853.0
2010-04-12,3088,3119,2908,2929,492547,225065.0,39415853.0
2010-04-13,2960,2975,2913,2929,238278,225065.0,39415853.0
2010-04-14,2939,2990,2908,2924,214830,224670.0,39415853.0
2010-04-15,2949,2949,2806,2888,411860,221911.0,39415853.0
2010-04-16,2883,2985,2883,2940,199067,225853.0,39415853.0
2010-04-19,2893,2965,2893,2919,179480,224276.0,39415853.0
2010-04-20,2960,3124,2954,3124,476503,240043.0,39415853.0
2010-04-21,3165,3201,3129,3134,366626,240831.0,39415853.0
2010-04-22,3139,3154,3078,3129,191172,240437.0,39415853.0
2010-04-23,3154,3226,3113,3124,455244,240043.0,39415853.0
2010-04-26,3129,3175,3108,3124,264936,240043.0,39415853.0
2010-04-27,3093,3134,3078,3124,216878,240043.0,39415853.0
2010-04-28,3057,3119,3042,3119,309203,239648.0,39415853.0
2010-04-29,3134,3278,3042,3278,1091144,251867.0,39415853.0
2010-04-30,3380,3401,3247,3309,776631,254232.0,39415853.0
2010-05-03,3262,3262,3165,3252,493960,249897.0,39415853.0
2010-05-04,3319,3411,3298,3370,1535500,258962.0,39415853.0
2010-05-06,3231,3508,3226,3406,1425188,261721.0,39415853.0
2010-05-07,3283,3360,3206,3278,778632,251867.0,39415853.0
2010-05-10,3329,3575,3293,3447,1596373,264875.0,39415853.0
2010-05-11,3488,3508,3396,3468,671573,266451.0,39415853.0
2010-05-12,3514,3796,3483,3545,2517261,272364.0,39415853.0
2010-05-13,3611,3888,3601,3842,2174855,295225.0,39415853.0
2010-05-14,3934,3965,3775,3899,1825510,299560.0,39415853.0
2010-05-17,3857,3944,3719,3724,1185556,286159.0,39415853.0
2010-05-18,3893,3929,3437,3540,1722621,271969.0,39415853.0
2010-05-19,3488,3703,3385,3699,1255541,284188.0,39415853.0
2010-05-20,3698,3806,3447,3488,1500992,268028.0,39415853.0
2010-05-24,3462,3606,3457,3540,614327,271969.0,39415853.0
2010-05-25,3514,3555,3206,3335,1144636,256203.0,39415853.0
2010-05-26,3411,3539,3308,3540,889392,271969.0,39415853.0
2010-05-27,3529,3739,3519,3724,1638460,286159.0,39415853.0
2010-05-28,3806,3826,3616,3668,1085443,281823.0,39415853.0
2010-05-31,3667,3765,3642,3730,659673,286553.0,39415853.0
2010-06-01,3744,3750,3565,3570,801595,274334.0,39415853.0
2010-06-03,3662,3667,3473,3514,1041264,269999.0,39415853.0
