한국단자공업(025540),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-12-17,12350,12450,11700,11900,12882,123938.0,10415000.0
2008-12-18,11700,12250,11700,12200,12970,127063.0,10415000.0
2008-12-19,12000,12200,11700,11700,18028,121856.0,10415000.0
2008-12-22,11950,11950,11600,11600,22110,120814.0,10415000.0
2008-12-23,11600,11650,11300,11500,7650,119772.0,10415000.0
2008-12-24,11600,11600,11000,11050,10080,115086.0,10415000.0
2008-12-26,11100,11300,10750,10950,11990,114044.0,10415000.0
2008-12-29,10700,11250,10600,11250,10140,117169.0,10415000.0
2008-12-30,11000,11500,10950,10950,14970,114044.0,10415000.0
2009-01-02,11050,11200,10950,11150,5540,116127.0,10415000.0
2009-01-05,11250,11550,11100,11450,13524,119252.0,10415000.0
2009-01-06,11500,11850,11350,11750,20440,122376.0,10415000.0
2009-01-07,11850,12000,11600,12000,12351,124980.0,10415000.0
2009-01-08,11650,12050,11650,11750,19238,122376.0,10415000.0
2009-01-09,11950,12100,11600,11950,9080,124459.0,10415000.0
2009-01-12,11900,11950,11400,11450,9051,119252.0,10415000.0
2009-01-13,11700,11700,10800,10950,47842,114044.0,10415000.0
2009-01-14,11000,11100,10650,10700,65663,111440.0,10415000.0
2009-01-15,10400,10550,10300,10350,27462,107795.0,10415000.0
2009-01-16,10500,10500,10300,10400,22356,108316.0,10415000.0
2009-01-19,10450,10900,10450,10700,33326,111440.0,10415000.0
2009-01-20,10700,10700,10450,10550,9403,109878.0,10415000.0
2009-01-21,10300,10500,10300,10500,11871,109358.0,10415000.0
2009-01-22,10650,10650,10300,10400,22491,108316.0,10415000.0
2009-01-23,10350,10400,10200,10250,14340,106754.0,10415000.0
2009-01-28,10300,10800,10250,10650,55864,110920.0,10415000.0
2009-01-29,10750,10900,10550,10650,24200,110920.0,10415000.0
2009-01-30,10600,10750,10500,10650,23916,110920.0,10415000.0
2009-02-02,10750,11050,10600,10850,32786,113003.0,10415000.0
2009-02-03,10950,12450,10900,12450,169986,129667.0,10415000.0
2009-02-04,13000,14300,13000,13600,267160,141644.0,10415000.0
2009-02-05,13350,13500,12700,13100,44060,136436.0,10415000.0
2009-02-06,13450,13700,12700,13400,60730,139561.0,10415000.0
2009-02-09,13500,14050,12750,12900,41041,134354.0,10415000.0
2009-02-10,13100,14000,12750,13800,38781,143727.0,10415000.0
2009-02-11,13400,15850,13200,15850,219373,165078.0,10415000.0
2009-02-12,16200,16450,15350,15750,71365,164036.0,10415000.0
2009-02-13,15750,16250,15500,16100,52580,167682.0,10415000.0
2009-02-16,16450,16650,15700,16000,52302,166640.0,10415000.0
2009-02-17,16000,16050,15500,15500,35951,161432.0,10415000.0
2009-02-18,15350,16000,15050,15300,45459,159350.0,10415000.0
2009-02-19,15400,15700,15050,15300,24526,159350.0,10415000.0
2009-02-20,15300,15300,13800,13800,26050,143727.0,10415000.0
2009-02-23,13800,15850,13650,15200,62386,158308.0,10415000.0
2009-02-24,14250,14850,14250,14650,24131,152580.0,10415000.0
2009-02-25,15300,15300,14300,14650,34526,152580.0,10415000.0
2009-02-26,14650,15150,14300,14800,45430,154142.0,10415000.0
2009-02-27,14900,15200,14600,15000,33475,156225.0,10415000.0
2009-03-02,15100,15100,14200,14650,17661,152580.0,10415000.0
2009-03-03,14200,14650,13900,14650,12180,152580.0,10415000.0
2009-03-04,14700,15500,14250,15300,18501,159350.0,10415000.0
2009-03-05,15600,16200,15000,15950,23120,166119.0,10415000.0
2009-03-06,15400,16350,15400,16300,15762,169764.0,10415000.0
2009-03-09,16450,18200,16200,17100,56096,178096.0,10415000.0
2009-03-10,17100,17650,17000,17000,19366,177055.0,10415000.0
2009-03-11,17000,17450,15700,15750,77122,164036.0,10415000.0
2009-03-12,15750,16500,15650,16500,31931,171848.0,10415000.0
2009-03-13,16850,16850,15650,16600,32240,172889.0,10415000.0
2009-03-16,16400,16950,16300,16900,14846,176014.0,10415000.0
2009-03-17,16900,17200,16400,16900,14200,176014.0,10415000.0
2009-03-18,17200,17200,16250,16500,14921,171848.0,10415000.0
2009-03-19,16900,17100,16550,16900,7660,176014.0,10415000.0
2009-03-20,16800,17250,16800,17250,17784,179659.0,10415000.0
2009-03-23,17500,17700,17300,17500,11581,182262.0,10415000.0
2009-03-24,17500,17550,17000,17450,11430,181742.0,10415000.0
2009-03-25,17600,17600,16900,17000,17381,177055.0,10415000.0
2009-03-26,17000,18000,16800,18000,15330,187470.0,10415000.0
2009-03-27,17800,17950,17250,17750,19760,184866.0,10415000.0
2009-03-30,17950,17950,16800,16800,24994,174972.0,10415000.0
2009-03-31,16800,17400,16800,17400,10520,181221.0,10415000.0
2009-04-01,17400,17800,17050,17200,27782,179138.0,10415000.0
2009-04-02,17500,17500,16950,17200,15400,179138.0,10415000.0
2009-04-03,17250,17600,16650,16750,24250,174451.0,10415000.0
2009-04-06,16850,17200,16650,16750,20484,174451.0,10415000.0
2009-04-07,16750,17000,16650,16650,12342,173410.0,10415000.0
2009-04-08,16800,17000,16600,16600,10302,172889.0,10415000.0
2009-04-09,16600,16800,16400,16650,28935,173410.0,10415000.0
2009-04-10,16900,18200,16700,17950,54514,186949.0,10415000.0
2009-04-13,18050,18900,17800,18100,24190,188512.0,10415000.0
2009-04-14,18400,18500,17600,17700,21034,184346.0,10415000.0
2009-04-15,17700,18800,17450,17550,34060,182783.0,10415000.0
2009-04-16,17900,18350,17900,18100,45760,188512.0,10415000.0
2009-04-17,18200,18650,18000,18100,29090,188512.0,10415000.0
2009-04-20,17700,18400,17700,17800,31151,185387.0,10415000.0
2009-04-21,17800,17800,17300,17500,7350,182262.0,10415000.0
2009-04-22,17700,17850,17300,17800,14833,185387.0,10415000.0
2009-04-23,18100,18150,17600,17800,24353,185387.0,10415000.0
2009-04-24,18050,18050,17150,17150,60452,178617.0,10415000.0
2009-04-27,17500,17550,16800,17200,3960,179138.0,10415000.0
2009-04-28,17300,17800,16550,16700,14723,173930.0,10415000.0
2009-04-29,16600,17000,16600,17000,10730,177055.0,10415000.0
2009-04-30,16800,17100,16700,16800,40324,174972.0,10415000.0
2009-05-04,17300,17500,16800,17250,20531,179659.0,10415000.0
2009-05-06,17400,17500,16950,17200,9890,179138.0,10415000.0
2009-05-07,17250,17500,17050,17250,6900,179659.0,10415000.0
2009-05-08,17450,17450,16650,17150,15930,178617.0,10415000.0
2009-05-11,17000,17050,16700,16850,9062,175493.0,10415000.0
2009-05-12,16850,16900,16600,16800,10944,174972.0,10415000.0
2009-05-13,16650,16850,16600,16750,9914,174451.0,10415000.0
2009-05-14,16550,16750,16400,16600,20029,172889.0,10415000.0
2009-05-15,16650,16850,16500,16750,13500,174451.0,10415000.0
2009-05-18,16500,16750,16350,16450,18658,171327.0,10415000.0
2009-05-19,16800,16800,16500,16500,6059,171848.0,10415000.0
2009-05-20,16400,16550,16300,16350,8150,170285.0,10415000.0
2009-05-21,16500,16900,16000,16700,14311,173930.0,10415000.0
2009-05-22,16600,17050,16350,16500,8937,171848.0,10415000.0
2009-05-25,16600,17400,16200,17350,20721,180700.0,10415000.0
2009-05-26,17450,17600,16600,17100,18286,178096.0,10415000.0
2009-05-27,17300,17350,16750,17100,19047,178096.0,10415000.0
2009-05-28,17050,17250,16800,17250,9800,179659.0,10415000.0
2009-05-29,17450,17450,16700,16750,4842,174451.0,10415000.0
2009-06-01,16900,16900,16500,16800,2912,174972.0,10415000.0
2009-06-02,16900,16900,16300,16350,20396,170285.0,10415000.0
2009-06-03,16600,16600,15900,16050,20288,167161.0,10415000.0
2009-06-04,16050,16050,15350,15350,14781,159870.0,10415000.0
2009-06-05,15350,15500,15150,15350,14408,159870.0,10415000.0
2009-06-08,15450,15650,15350,15400,7750,160391.0,10415000.0
2009-06-09,15650,15650,15350,15400,16510,160391.0,10415000.0
2009-06-10,15250,16000,15200,16000,25010,166640.0,10415000.0
2009-06-11,16300,16300,15450,15600,52303,162474.0,10415000.0
2009-06-12,15600,16050,15400,15650,23682,162995.0,10415000.0
2009-06-15,15650,15800,15450,15650,16474,162995.0,10415000.0
2009-06-16,15400,15550,15300,15450,5845,160912.0,10415000.0
2009-06-17,15350,15500,14700,14850,10645,154663.0,10415000.0
2009-06-18,14900,15150,14800,15150,7210,157787.0,10415000.0
2009-06-19,15350,17000,15300,16500,57419,171848.0,10415000.0
2009-06-22,16400,18000,16300,17450,62090,181742.0,10415000.0
2009-06-23,17200,17500,16900,17350,18110,180700.0,10415000.0
2009-06-24,17450,17450,16800,16850,11580,175493.0,10415000.0
2009-06-25,16850,17250,16650,17000,4645,177055.0,10415000.0
2009-06-26,16900,17200,16500,17000,10660,177055.0,10415000.0
2009-06-29,16700,17050,16700,16800,3326,174972.0,10415000.0
2009-06-30,16950,17200,16300,16900,8020,176014.0,10415000.0
2009-07-01,16900,16950,16700,16750,10070,174451.0,10415000.0
2009-07-02,16750,17500,16750,17200,29940,179138.0,10415000.0
2009-07-03,17200,17600,17200,17300,22900,180180.0,10415000.0
2009-07-06,17700,19300,17250,17250,134844,179659.0,10415000.0
2009-07-07,17250,17450,16300,16300,42997,169764.0,10415000.0
2009-07-08,16400,16400,15800,15800,17826,164557.0,10415000.0
2009-07-09,15800,16050,15550,15850,13463,165078.0,10415000.0
2009-07-10,16100,16100,15800,16100,6810,167682.0,10415000.0
2009-07-13,16000,16250,16000,16100,12510,167682.0,10415000.0
2009-07-14,16250,17450,16250,17300,18651,180180.0,10415000.0
2009-07-15,17300,17800,16900,17500,25022,182262.0,10415000.0
2009-07-16,17500,17700,16900,17700,11010,184346.0,10415000.0
2009-07-17,17700,17900,17050,17700,68560,184346.0,10415000.0
2009-07-20,17300,17900,17200,17800,23600,185387.0,10415000.0
2009-07-21,17800,18100,17700,17850,12277,185908.0,10415000.0
2009-07-22,18000,18100,17350,17800,19569,185387.0,10415000.0
2009-07-23,17600,19000,17600,18850,328935,196323.0,10415000.0
2009-07-24,19200,19200,18250,18300,15340,190594.0,10415000.0
2009-07-27,18250,19000,18250,18800,9710,195802.0,10415000.0
2009-07-28,18650,18750,18000,18500,3970,192678.0,10415000.0
2009-07-29,18450,18650,18300,18400,3860,191636.0,10415000.0
2009-07-30,18400,18550,18100,18250,2331,190074.0,10415000.0
2009-07-31,18200,18450,18100,18350,10030,191115.0,10415000.0
2009-08-03,18500,18500,18150,18150,2851,189032.0,10415000.0
2009-08-04,18550,18550,17700,17850,6435,185908.0,10415000.0
2009-08-05,17900,18100,17650,18100,9310,188512.0,10415000.0
2009-08-06,17950,17950,17250,17300,8540,180180.0,10415000.0
2009-08-07,17250,17600,17250,17550,4350,182783.0,10415000.0
2009-08-10,17550,18050,17550,17950,6923,186949.0,10415000.0
2009-08-11,18050,18050,17650,17900,10770,186428.0,10415000.0
2009-08-12,17700,17900,17500,17800,6701,185387.0,10415000.0
2009-08-13,17800,18450,17800,18300,8565,190594.0,10415000.0
2009-08-14,18200,18450,18200,18200,499,189553.0,10415000.0
2009-08-17,18450,18450,17700,18100,6811,188512.0,10415000.0
2009-08-18,18000,18350,17650,18050,8020,187991.0,10415000.0
2009-08-19,18300,18350,17800,18000,10146,187470.0,10415000.0
2009-08-20,18200,18200,17800,18000,6137,187470.0,10415000.0
2009-08-21,17950,18000,17700,17950,4841,186949.0,10415000.0
2009-08-24,18300,18600,18200,18500,8091,192678.0,10415000.0
2009-08-25,19500,19500,18350,18350,7992,191115.0,10415000.0
2009-08-26,18500,18550,18200,18300,5000,190594.0,10415000.0
2009-08-27,18300,18400,18050,18300,3670,190594.0,10415000.0
2009-08-28,18250,18600,18150,18500,11072,192678.0,10415000.0
2009-08-31,18550,18650,18300,18300,5660,190594.0,10415000.0
2009-09-01,18250,18550,18200,18500,19140,192678.0,10415000.0
2009-09-02,18600,18800,18400,18600,4513,193719.0,10415000.0
2009-09-03,18600,18650,18450,18450,2950,192157.0,10415000.0
2009-09-04,18500,18650,18450,18600,4850,193719.0,10415000.0
2009-09-07,18600,18900,18600,18800,2610,195802.0,10415000.0
2009-09-08,18700,19750,18700,19600,419517,204134.0,10415000.0
2009-09-09,20600,22500,20600,22500,143432,234338.0,10415000.0
2009-09-10,22750,23300,21500,22350,290237,232775.0,10415000.0
2009-09-11,22450,22450,20950,21200,71905,220798.0,10415000.0
2009-09-14,21000,21200,20000,20150,42793,209862.0,10415000.0
2009-09-15,20400,22700,20350,22700,72433,236420.0,10415000.0
2009-09-16,22600,22700,21750,22650,23272,235900.0,10415000.0
2009-09-17,22700,22700,21000,22550,29580,234858.0,10415000.0
2009-09-18,22600,25450,22400,23250,240742,242149.0,10415000.0
2009-09-21,23350,23800,22150,23800,47753,247877.0,10415000.0
2009-09-22,23700,24000,23200,23800,23120,247877.0,10415000.0
2009-09-23,23600,23750,22350,23000,17250,239545.0,10415000.0
2009-09-24,23000,24700,22500,23100,67293,240586.0,10415000.0
2009-09-25,22800,23350,22350,22500,11535,234338.0,10415000.0
2009-09-28,23000,23500,22300,23500,15300,244752.0,10415000.0
2009-09-29,24200,24200,22500,22500,14833,234338.0,10415000.0
2009-09-30,22400,22500,21750,22100,174280,230172.0,10415000.0
2009-10-01,22500,22500,21400,22100,11401,230172.0,10415000.0
2009-10-05,22000,22150,21400,21800,17024,227047.0,10415000.0
2009-10-06,21700,22150,20250,21500,11490,223922.0,10415000.0
2009-10-07,21800,21850,21350,21350,7550,222360.0,10415000.0
2009-10-08,21100,21400,20400,21400,43870,222881.0,10415000.0
2009-10-09,22050,23600,21100,21950,46634,228609.0,10415000.0
2009-10-12,22300,22300,21550,21550,7000,224443.0,10415000.0
2009-10-13,21800,21800,21150,21150,4258,220277.0,10415000.0
2009-10-14,21650,21900,21300,21350,7471,222360.0,10415000.0
2009-10-15,21450,21500,20900,21000,9000,218715.0,10415000.0
2009-10-16,21000,21150,19900,20200,23241,210383.0,10415000.0
2009-10-19,20200,20250,19650,19950,12470,207779.0,10415000.0
2009-10-20,20000,20200,19850,20000,8600,208300.0,10415000.0
2009-10-21,20200,20500,19750,20350,11040,211945.0,10415000.0
2009-10-22,20350,20750,19850,20700,24080,215590.0,10415000.0
2009-10-23,20600,20800,20350,20750,10724,216111.0,10415000.0
2009-10-26,20850,21100,20700,20850,16903,217153.0,10415000.0
2009-10-27,20800,20800,20350,20500,7108,213508.0,10415000.0
2009-10-28,20300,20600,20250,20500,13190,213508.0,10415000.0
2009-10-29,20500,20500,19750,20500,11450,213508.0,10415000.0
2009-10-30,20350,20550,20200,20450,16620,212987.0,10415000.0
2009-11-02,20200,20950,20100,20500,18550,213508.0,10415000.0
2009-11-03,20200,20950,20000,20850,38970,217153.0,10415000.0
2009-11-04,21150,23300,20600,22350,137791,232775.0,10415000.0
2009-11-05,22700,23250,22250,22350,52782,232775.0,10415000.0
2009-11-06,22500,22800,21600,21600,31021,224964.0,10415000.0
2009-11-09,21750,21750,21200,21350,18481,222360.0,10415000.0
2009-11-10,21450,21500,20700,21050,12242,219236.0,10415000.0
2009-11-11,21550,21550,20750,21000,21910,218715.0,10415000.0
2009-11-12,21000,21050,19950,20500,44074,213508.0,10415000.0
2009-11-13,20100,20300,19700,19700,31743,205176.0,10415000.0
2009-11-16,19600,19850,19000,19250,20571,200489.0,10415000.0
2009-11-17,19200,19200,18050,18550,36163,193198.0,10415000.0
2009-11-18,18500,18550,18200,18450,13053,192157.0,10415000.0
2009-11-19,18250,18900,18250,18750,30682,195281.0,10415000.0
2009-11-20,18700,18750,18200,18750,23661,195281.0,10415000.0
2009-11-23,18900,18900,18050,18250,30290,190074.0,10415000.0
2009-11-24,18300,18300,17650,17650,33369,183825.0,10415000.0
2009-11-25,17450,17750,17300,17700,24440,184346.0,10415000.0
2009-11-26,17700,17900,17600,17700,17250,184346.0,10415000.0
2009-11-27,17150,17450,16900,16950,32039,176534.0,10415000.0
2009-11-30,17050,17250,17000,17050,11850,177576.0,10415000.0
2009-12-01,17050,17200,16800,17000,29864,177055.0,10415000.0
2009-12-02,17000,17550,16850,17000,28150,177055.0,10415000.0
2009-12-03,17000,17250,16800,17000,45563,177055.0,10415000.0
2009-12-04,17000,17100,16750,16950,34264,176534.0,10415000.0
2009-12-07,17150,17650,17100,17200,87156,179138.0,10415000.0
2009-12-08,17300,17300,16950,17100,42823,178096.0,10415000.0
2009-12-09,16950,17050,16550,16750,133386,174451.0,10415000.0
2009-12-10,16850,17000,16750,16750,29542,174451.0,10415000.0
2009-12-11,16750,17450,16750,17450,75282,181742.0,10415000.0
2009-12-14,17600,17600,17250,17400,48768,181221.0,10415000.0
2009-12-15,17500,17950,17400,17850,80566,185908.0,10415000.0
2009-12-16,17900,18500,17900,18500,76881,192678.0,10415000.0
2009-12-17,18650,18650,17950,17950,43343,186949.0,10415000.0
2009-12-18,17800,18050,17550,17900,35667,186428.0,10415000.0
2009-12-21,17850,18100,17650,18000,30033,187470.0,10415000.0
2009-12-22,18050,18100,17850,17900,13912,186428.0,10415000.0
2009-12-23,17950,18150,17700,18000,23880,187470.0,10415000.0
2009-12-24,18100,19350,18100,18900,171230,196844.0,10415000.0
2009-12-28,18850,19100,18550,19100,60915,198926.0,10415000.0
2009-12-29,18950,18950,18350,18750,54131,195281.0,10415000.0
2009-12-30,18500,18700,18350,18350,31186,191115.0,10415000.0
2010-01-04,18400,18800,18000,18700,32150,194760.0,10415000.0
2010-01-05,18900,18950,18600,18850,76400,196323.0,10415000.0
2010-01-06,18950,18950,18350,18900,37481,196844.0,10415000.0
2010-01-07,18850,18850,18100,18500,73554,192678.0,10415000.0
2010-01-08,18600,18900,18300,18900,21931,196844.0,10415000.0
2010-01-11,18700,18750,18400,18600,43560,193719.0,10415000.0
2010-01-12,18600,18800,18500,18600,11422,193719.0,10415000.0
2010-01-13,18700,18800,18100,18450,19453,192157.0,10415000.0
2010-01-14,18400,18500,18100,18200,24280,189553.0,10415000.0
2010-01-15,18250,18600,18100,18600,11381,193719.0,10415000.0
2010-01-18,18350,18750,18200,18600,17783,193719.0,10415000.0
2010-01-19,18700,19800,18650,19600,85485,204134.0,10415000.0
2010-01-20,19600,19600,19050,19550,31396,203613.0,10415000.0
2010-01-21,19400,19500,18900,19350,16877,201530.0,10415000.0
2010-01-22,18950,19350,18450,18450,35273,192157.0,10415000.0
2010-01-25,18600,18850,18450,18600,23570,193719.0,10415000.0
2010-01-26,18800,19150,18500,18600,29030,193719.0,10415000.0
2010-01-27,18600,18800,18550,18550,18810,193198.0,10415000.0
2010-01-28,18650,18950,18500,18650,16757,194240.0,10415000.0
2010-01-29,18300,18600,18000,18500,28089,192678.0,10415000.0
2010-02-01,18450,18500,17750,18300,36330,190594.0,10415000.0
2010-02-02,18200,18900,17900,17900,19654,186428.0,10415000.0
2010-02-03,18050,18050,17650,17900,9160,186428.0,10415000.0
2010-02-04,17900,18700,17550,18600,22130,193719.0,10415000.0
2010-02-05,18200,18400,17800,18200,17420,189553.0,10415000.0
2010-02-08,18000,18350,17900,17900,9590,186428.0,10415000.0
2010-02-09,18000,18600,17800,17900,26820,186428.0,10415000.0
2010-02-10,18050,18150,17400,17800,17007,185387.0,10415000.0
2010-02-11,17700,17800,17650,17800,3327,185387.0,10415000.0
2010-02-12,17800,17850,17300,17850,10921,185908.0,10415000.0
2010-02-16,17850,17900,17750,17800,1586,185387.0,10415000.0
2010-02-17,17800,18350,17800,18000,8710,187470.0,10415000.0
2010-02-18,18500,18900,18300,18650,77959,194240.0,10415000.0
2010-02-19,18650,18800,18350,18550,25323,193198.0,10415000.0
2010-02-22,18700,19000,18500,18850,45000,196323.0,10415000.0
2010-02-23,18700,19500,18600,19300,80051,201010.0,10415000.0
2010-02-24,19000,19750,19000,19650,51827,204655.0,10415000.0
2010-02-25,19650,19900,19050,19500,24850,203092.0,10415000.0
2010-02-26,19500,19700,19100,19700,14161,205176.0,10415000.0
2010-03-02,20000,20000,18700,19750,29870,205696.0,10415000.0
2010-03-03,19450,19650,19200,19550,25645,203613.0,10415000.0
2010-03-04,19550,19600,19000,19250,5396,200489.0,10415000.0
2010-03-05,19250,19250,18900,18900,10930,196844.0,10415000.0
2010-03-08,19050,19250,18900,19150,11012,199447.0,10415000.0
2010-03-09,19000,19200,18850,19200,8154,199968.0,10415000.0
2010-03-10,19200,19250,18950,19250,12047,200489.0,10415000.0
2010-03-11,19250,19350,19000,19000,6301,197885.0,10415000.0
2010-03-12,19200,19200,18800,18900,10925,196844.0,10415000.0
2010-03-15,18950,19000,18700,18800,9230,195802.0,10415000.0
2010-03-16,19000,19000,18550,18650,6803,194240.0,10415000.0
2010-03-17,18750,19150,18650,18850,19085,196323.0,10415000.0
2010-03-18,18850,18950,18550,18600,14140,193719.0,10415000.0
2010-03-19,18600,18750,17500,17500,79409,182262.0,10415000.0
2010-03-22,17700,17850,17250,17600,92749,183304.0,10415000.0
2010-03-23,17800,18100,17600,17600,77752,183304.0,10415000.0
2010-03-24,17750,17850,17400,17650,51881,183825.0,10415000.0
2010-03-25,17650,17700,17450,17700,21340,184346.0,10415000.0
2010-03-26,17700,18050,17550,17900,50482,186428.0,10415000.0
2010-03-29,17700,18600,17700,18250,55300,190074.0,10415000.0
2010-03-30,18250,18300,18000,18050,19240,187991.0,10415000.0
2010-03-31,18150,18150,17850,18000,16690,187470.0,10415000.0
2010-04-01,18000,18100,17800,18000,21380,187470.0,10415000.0
2010-04-02,18000,18050,17700,17850,23811,185908.0,10415000.0
2010-04-05,17850,17850,17450,17550,24104,182783.0,10415000.0
2010-04-06,17500,17650,17350,17500,18829,182262.0,10415000.0
2010-04-07,17950,18350,17800,18050,64703,187991.0,10415000.0
2010-04-08,18050,18450,17850,18450,39126,192157.0,10415000.0
2010-04-09,18450,18750,18250,18450,43570,192157.0,10415000.0
2010-04-12,18500,18500,18050,18250,13440,190074.0,10415000.0
2010-04-13,18250,18350,17850,18200,11880,189553.0,10415000.0
2010-04-14,18300,18300,18050,18200,5911,189553.0,10415000.0
2010-04-15,18200,18200,18000,18050,11470,187991.0,10415000.0
2010-04-16,17950,18050,17600,17800,15244,185387.0,10415000.0
2010-04-19,17550,17800,17500,17500,15750,182262.0,10415000.0
2010-04-20,17500,18000,17400,17800,21705,185387.0,10415000.0
2010-04-21,18000,18200,17750,17750,24180,184866.0,10415000.0
2010-04-22,17700,17900,17600,17700,16710,184346.0,10415000.0
2010-04-23,17800,17900,17550,17700,16201,184346.0,10415000.0
2010-04-26,17750,18000,17350,17750,35630,184866.0,10415000.0
2010-04-27,17600,17700,16850,16850,118994,175493.0,10415000.0
2010-04-28,16650,17000,16600,16900,45134,176014.0,10415000.0
2010-04-29,17000,17250,16150,17000,132616,177055.0,10415000.0
2010-04-30,17400,17700,17300,17600,88686,183304.0,10415000.0
2010-05-03,17600,17800,17250,17700,40015,184346.0,10415000.0
2010-05-04,17700,17900,17550,17700,28260,184346.0,10415000.0
2010-05-06,17450,17700,17150,17600,32661,183304.0,10415000.0
2010-05-07,17250,17250,16950,17150,32936,178617.0,10415000.0
2010-05-10,17150,18250,16950,18150,71393,189032.0,10415000.0
2010-05-11,18250,19200,18050,18800,104408,195802.0,10415000.0
2010-05-12,19100,19350,18350,18800,62415,195802.0,10415000.0
2010-05-13,18950,20650,18950,20300,177558,211424.0,10415000.0
2010-05-14,20300,20800,20050,20150,76170,209862.0,10415000.0
2010-05-17,19950,20450,19400,19450,66423,202572.0,10415000.0
2010-05-18,19900,20250,19200,19300,66555,201010.0,10415000.0
2010-05-19,19050,19600,18750,19450,40415,202572.0,10415000.0
2010-05-20,19350,20600,18500,19400,84641,202051.0,10415000.0
2010-05-24,19100,20300,19100,19600,91621,204134.0,10415000.0
2010-05-25,19850,19850,18150,19600,59610,204134.0,10415000.0
2010-05-26,19600,20300,19150,20300,57760,211424.0,10415000.0
2010-05-27,20450,20500,19600,19850,69399,206738.0,10415000.0
2010-05-28,20000,20400,19650,20000,35489,208300.0,10415000.0
2010-05-31,20200,20800,19800,20550,32932,214028.0,10415000.0
2010-06-01,20600,20700,19900,20150,27319,209862.0,10415000.0
2010-06-03,20200,21250,20150,21000,84770,218715.0,10415000.0
2010-06-04,20900,21100,20550,20600,24771,214549.0,10415000.0
2010-06-07,19750,20300,19700,20150,19500,209862.0,10415000.0
2010-06-08,20100,21150,19900,21050,49780,219236.0,10415000.0
2010-06-09,21050,21300,20550,20650,19590,215070.0,10415000.0
2010-06-10,20850,21000,20500,21000,38212,218715.0,10415000.0
2010-06-11,21000,21100,20250,20500,21121,213508.0,10415000.0
2010-06-14,20500,20700,20100,20500,18463,213508.0,10415000.0
2010-06-15,20250,20500,20150,20150,8832,209862.0,10415000.0
2010-06-16,20150,20200,19750,20000,19280,208300.0,10415000.0
2010-06-17,19800,21000,19650,20950,44193,218194.0,10415000.0
2010-06-18,20750,22400,20750,22400,99442,233296.0,10415000.0
2010-06-21,22600,22850,21950,22450,31861,233817.0,10415000.0
2010-06-22,22400,22600,22000,22550,22980,234858.0,10415000.0
2010-06-23,22300,22300,21800,21800,19232,227047.0,10415000.0
2010-06-24,21650,22000,21600,21750,18219,226526.0,10415000.0
2010-06-25,21700,21950,21250,21900,54660,228088.0,10415000.0
2010-06-28,22200,22200,21600,21600,14309,224964.0,10415000.0
2010-06-29,21450,21800,21150,21250,12881,221319.0,10415000.0
2010-06-30,21200,21950,20500,20700,19992,215590.0,10415000.0
2010-07-01,20550,20600,19750,20100,54521,209342.0,10415000.0
2010-07-02,20400,20550,19600,19600,25210,204134.0,10415000.0
2010-07-05,19750,20450,19600,19900,17983,207258.0,10415000.0
2010-07-06,20300,20300,19000,19250,27804,200489.0,10415000.0
2010-07-07,19400,19700,19050,19050,27040,198406.0,10415000.0
2010-07-08,19050,19700,19050,19250,9830,200489.0,10415000.0
2010-07-09,19600,19650,19300,19650,11940,204655.0,10415000.0
2010-07-12,19450,20100,19450,19900,23650,207258.0,10415000.0
2010-07-13,19750,20100,19700,19800,17760,206217.0,10415000.0
2010-07-14,19850,20300,19800,20300,37200,211424.0,10415000.0
2010-07-15,20050,20100,19750,19800,36010,206217.0,10415000.0
2010-07-16,19700,20000,19600,19800,15031,206217.0,10415000.0
2010-07-19,19500,19550,19100,19300,13520,201010.0,10415000.0
2010-07-20,19300,19700,19250,19300,14650,201010.0,10415000.0
2010-07-21,19400,19800,19350,19800,17010,206217.0,10415000.0
2010-07-22,19550,20350,19550,20000,48001,208300.0,10415000.0
2010-07-23,20100,20250,19600,19750,34484,205696.0,10415000.0
2010-07-26,19750,20200,19750,20000,22280,208300.0,10415000.0
2010-07-27,20000,20000,19650,19650,13180,204655.0,10415000.0
2010-07-28,19650,19650,19000,19400,44078,202051.0,10415000.0
2010-07-29,19300,19400,19050,19150,24933,199447.0,10415000.0
2010-07-30,19200,19600,19200,19500,10013,203092.0,10415000.0
2010-08-02,19750,20250,19500,20050,36744,208821.0,10415000.0
2010-08-03,20200,20200,19450,19600,41370,204134.0,10415000.0
2010-08-04,19700,20000,19400,19700,31070,205176.0,10415000.0
2010-08-05,19850,19900,19450,19500,23140,203092.0,10415000.0
2010-08-06,19800,19900,19200,19850,28381,206738.0,10415000.0
2010-08-09,19750,20250,19700,20150,23361,209862.0,10415000.0
2010-08-10,20150,20200,19900,20200,13310,210383.0,10415000.0
2010-08-11,20150,20350,19800,19850,14760,206738.0,10415000.0
2010-08-12,19500,19800,19400,19550,16372,203613.0,10415000.0
2010-08-13,19550,19750,19350,19550,12920,203613.0,10415000.0
2010-08-16,19500,19500,19200,19350,11290,201530.0,10415000.0
2010-08-17,19350,19500,19200,19350,19399,201530.0,10415000.0
2010-08-18,19350,19700,19350,19500,9600,203092.0,10415000.0
2010-08-19,19650,19800,19450,19600,7640,204134.0,10415000.0
2010-08-20,19550,19850,19350,19800,15390,206217.0,10415000.0
