유니드(014830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-02,40055,40352,39758,40130,6818,356252.0,6585069.0
2012-03-05,40574,40574,39758,40204,7717,356911.0,6585069.0
2012-03-06,40203,40277,39832,39833,10095,353618.0,6585069.0
2012-03-07,39684,39758,38868,39314,6784,349009.0,6585069.0
2012-03-08,39313,39684,38720,39165,11747,347692.0,6585069.0
2012-03-09,39016,39536,38794,39091,6038,347033.0,6585069.0
2012-03-12,38942,39016,38349,38349,6926,340448.0,6585069.0
2012-03-13,38794,39387,38423,39314,7267,349009.0,6585069.0
2012-03-14,39387,39684,38720,39017,6929,346375.0,6585069.0
2012-03-15,39016,39165,38423,38869,6672,345058.0,6585069.0
2012-03-16,39239,39239,38275,38498,10956,341765.0,6585069.0
2012-03-19,38720,39016,38349,38794,7304,344399.0,6585069.0
2012-03-20,38942,39165,38275,38572,6632,342424.0,6585069.0
2012-03-21,38497,38571,37904,38201,8401,339131.0,6585069.0
2012-03-22,37681,38126,37310,37608,9463,333863.0,6585069.0
2012-03-23,37607,37681,36828,37051,14610,328924.0,6585069.0
2012-03-26,37236,37459,36494,36866,9849,327278.0,6585069.0
2012-03-27,36902,37236,36791,37088,9433,329253.0,6585069.0
2012-03-28,37088,37310,36531,37311,6602,331229.0,6585069.0
2012-03-29,37014,37384,36643,37088,9274,329253.0,6585069.0
2012-03-30,37384,37904,37162,37830,7979,335839.0,6585069.0
2012-04-02,37830,37904,37459,37904,4726,336497.0,6585069.0
2012-04-03,37607,37978,36977,36977,10556,328266.0,6585069.0
2012-04-04,36977,37014,35975,36087,12739,320364.0,6585069.0
2012-04-05,35901,35901,34937,35605,14324,316083.0,6585069.0
2012-04-06,35938,35938,34900,35568,11026,315754.0,6585069.0
2012-04-09,35567,35604,34937,35531,6291,315425.0,6585069.0
2012-04-10,35530,36272,35085,36272,7210,322010.0,6585069.0
2012-04-12,36049,36198,34974,36198,13432,321351.0,6585069.0
2012-04-13,35975,36569,35641,35901,9015,318717.0,6585069.0
2012-04-16,35641,36346,35419,36235,8781,321681.0,6585069.0
2012-04-17,36569,36569,35678,36384,10595,322998.0,6585069.0
2012-04-18,36161,36569,35456,35679,14178,316742.0,6585069.0
2012-04-19,35641,35678,34974,35308,9354,313449.0,6585069.0
2012-04-20,34937,35270,34566,34640,11532,307523.0,6585069.0
2012-04-23,34640,34862,34195,34640,7780,307523.0,6585069.0
2012-04-24,34195,34492,33453,33787,11876,299950.0,6585069.0
2012-04-25,33601,33972,33045,33046,12502,293365.0,6585069.0
2012-04-26,32897,33156,32860,33046,14475,293365.0,6585069.0
2012-04-27,32934,32934,31117,31265,27486,277561.0,6585069.0
2012-04-30,31562,31747,29856,30412,23207,269988.0,6585069.0
2012-05-02,30264,30820,29411,29745,51544,264061.0,6585069.0
2012-05-03,29781,30338,29633,29967,44661,266037.0,6585069.0
2012-05-04,30078,30078,29299,29893,36780,265378.0,6585069.0
2012-05-07,29893,30078,29596,29671,17171,263403.0,6585069.0
2012-05-08,29707,29707,29559,29671,14852,263403.0,6585069.0
2012-05-09,29299,29670,29299,29671,19296,263403.0,6585069.0
2012-05-10,29299,29707,29299,29708,10123,263732.0,6585069.0
2012-05-11,29670,29670,28928,29151,14925,258793.0,6585069.0
2012-05-14,29485,29485,28557,28595,9884,253854.0,6585069.0
2012-05-15,28557,28595,27371,27705,20946,245952.0,6585069.0
2012-05-16,27630,27742,27222,27445,18674,243648.0,6585069.0
2012-05-17,27445,28038,26814,27408,26404,243318.0,6585069.0
2012-05-18,27000,27111,26073,26704,22093,237062.0,6585069.0
2012-05-21,26814,27519,26369,27074,13401,240355.0,6585069.0
2012-05-22,27445,28891,26851,27890,24470,247599.0,6585069.0
2012-05-23,27890,27890,26777,27223,14555,241672.0,6585069.0
2012-05-24,27222,27630,27037,27445,5593,243648.0,6585069.0
2012-05-25,27445,27482,27074,27408,7347,243318.0,6585069.0
2012-05-29,27185,27445,27037,27297,4390,242331.0,6585069.0
2012-05-30,27408,27408,26406,26852,9783,238379.0,6585069.0
2012-05-31,26481,26814,25998,26481,14031,235087.0,6585069.0
2012-06-01,26221,26592,25998,26258,11064,233111.0,6585069.0
2012-06-04,25887,25924,24626,25220,18098,223892.0,6585069.0
2012-06-05,24886,25961,24552,25962,19954,230477.0,6585069.0
2012-06-07,26666,26666,25961,26147,9160,232124.0,6585069.0
2012-06-08,25961,26555,25887,26221,8873,232782.0,6585069.0
2012-06-11,26258,27222,26258,27223,12380,241672.0,6585069.0
2012-06-12,26592,27964,26406,27779,15469,246611.0,6585069.0
2012-06-13,28261,28261,27408,27742,14413,246282.0,6585069.0
2012-06-14,27519,27927,26666,26666,20147,236733.0,6585069.0
2012-06-15,26703,27408,26443,27334,9699,242660.0,6585069.0
2012-06-18,27816,28038,27296,27408,11189,243318.0,6585069.0
2012-06-19,27408,27408,26369,27074,20286,240355.0,6585069.0
2012-06-20,27185,27667,27074,27668,6599,245623.0,6585069.0
2012-06-21,27816,27890,27408,27705,10741,245952.0,6585069.0
2012-06-22,27296,27667,27074,27260,11204,242001.0,6585069.0
2012-06-25,27593,27593,26703,26704,5960,237062.0,6585069.0
2012-06-26,26703,26703,25220,26221,35105,232782.0,6585069.0
2012-06-27,26184,26332,25034,25739,34842,228502.0,6585069.0
2012-06-28,25813,25813,25405,25405,8994,225539.0,6585069.0
2012-06-29,25294,26147,25220,26073,6134,231465.0,6585069.0
2012-07-02,26332,26332,25961,26110,7731,231794.0,6585069.0
2012-07-03,25961,26592,25850,26592,10689,236075.0,6585069.0
2012-07-04,26629,26963,26555,26741,12219,237392.0,6585069.0
2012-07-05,26777,27037,26666,26889,10841,238709.0,6585069.0
2012-07-06,27037,27037,26703,26704,5601,237062.0,6585069.0
2012-07-09,26703,26814,26555,26555,3192,235745.0,6585069.0
2012-07-10,26703,26703,26073,26333,7781,233770.0,6585069.0
2012-07-11,26147,26147,25368,25962,26563,230477.0,6585069.0
2012-07-12,25627,25887,24886,25294,34359,224551.0,6585069.0
2012-07-13,25294,25331,24144,24478,68510,217307.0,6585069.0
2012-07-16,24737,24737,23588,24367,52854,216320.0,6585069.0
2012-07-17,24329,24329,23810,23959,41958,212698.0,6585069.0
2012-07-18,23959,23959,22957,23291,61996,206771.0,6585069.0
2012-07-19,23513,24478,23365,24330,36690,215990.0,6585069.0
2012-07-20,24329,24774,24144,24627,19897,218624.0,6585069.0
2012-07-23,24552,24626,23921,24590,9622,218295.0,6585069.0
2012-07-24,24515,24515,23551,24367,18258,216320.0,6585069.0
2012-07-25,24181,24181,23402,23662,27742,210064.0,6585069.0
2012-07-26,23551,24181,23217,24144,24976,214344.0,6585069.0
2012-07-27,24144,24478,24070,24293,32871,215661.0,6585069.0
2012-07-30,24478,24700,23588,23959,20010,212698.0,6585069.0
2012-07-31,23736,24589,23662,24515,19791,217637.0,6585069.0
2012-08-01,24181,26221,24144,25665,40243,227843.0,6585069.0
2012-08-02,25887,26073,25665,26036,11853,231136.0,6585069.0
2012-08-03,25739,26184,25665,26110,9991,231794.0,6585069.0
2012-08-06,26332,26443,26035,26073,11781,231465.0,6585069.0
2012-08-07,26035,26110,25702,26073,6150,231465.0,6585069.0
2012-08-08,26073,26406,25850,26407,13052,234428.0,6585069.0
2012-08-09,26406,28187,26406,28187,40654,250233.0,6585069.0
2012-08-10,28224,28224,27630,28187,16664,250233.0,6585069.0
2012-08-13,27890,28261,27890,28150,4818,249903.0,6585069.0
2012-08-14,27890,28854,27890,28187,10065,250233.0,6585069.0
2012-08-16,28187,28224,27779,28224,12318,250562.0,6585069.0
2012-08-17,28224,28817,27816,28484,11434,252867.0,6585069.0
2012-08-20,28187,28520,28112,28224,8439,250562.0,6585069.0
2012-08-21,27927,28409,27927,28224,14026,250562.0,6585069.0
2012-08-22,28001,28001,26777,27037,38311,240026.0,6585069.0
2012-08-23,26777,27371,26555,27371,11000,242989.0,6585069.0
2012-08-24,26814,27445,26703,27445,8063,243648.0,6585069.0
2012-08-27,27408,27742,27037,27742,10304,246282.0,6585069.0
2012-08-28,27816,27853,27593,27816,5783,246940.0,6585069.0
2012-08-29,27816,27964,27445,27779,9835,246611.0,6585069.0
2012-08-30,27482,27816,27111,27223,6001,241672.0,6585069.0
2012-08-31,27074,27222,26666,27149,8905,241014.0,6585069.0
2012-09-03,27074,27074,26369,26370,15099,234099.0,6585069.0
2012-09-04,26332,26406,26110,26184,12148,232453.0,6585069.0
2012-09-05,26184,27222,26184,26258,26427,233111.0,6585069.0
2012-09-06,26295,26481,26035,26073,13194,231465.0,6585069.0
2012-09-07,26221,26443,26184,26333,11042,233770.0,6585069.0
2012-09-10,26258,26406,26258,26407,12133,234428.0,6585069.0
2012-09-11,26406,26518,26184,26518,14864,235416.0,6585069.0
2012-09-12,26518,26814,26406,26704,17427,237062.0,6585069.0
2012-09-13,26703,26926,26110,26184,17176,232453.0,6585069.0
2012-09-14,26443,26814,26443,26741,20823,237392.0,6585069.0
2012-09-17,26740,28261,26629,28150,23127,249903.0,6585069.0
2012-09-18,28298,28409,27630,28187,13220,250233.0,6585069.0
2012-09-19,28372,28891,27630,28892,17245,256488.0,6585069.0
2012-09-20,28854,29781,28261,29708,25426,263732.0,6585069.0
2012-09-21,29670,30115,29040,30004,23886,266366.0,6585069.0
2012-09-24,30004,31747,29299,31673,21022,281182.0,6585069.0
2012-09-25,31599,31599,30338,30449,46986,270317.0,6585069.0
2012-09-26,30412,30412,29522,29819,36452,264720.0,6585069.0
2012-09-27,29522,30783,29077,30783,22106,273280.0,6585069.0
2012-09-28,30783,31413,30301,30895,20555,274268.0,6585069.0
2012-10-02,30523,31191,30412,30561,5661,271305.0,6585069.0
2012-10-04,30078,30412,29818,30412,4331,269988.0,6585069.0
2012-10-05,30412,30894,30041,30857,10988,273939.0,6585069.0
2012-10-08,30857,31154,30560,30635,9924,271963.0,6585069.0
2012-10-09,30597,30634,29818,30561,12210,271305.0,6585069.0
2012-10-10,30560,30560,29448,30301,8041,269000.0,6585069.0
2012-10-11,30041,30041,29299,29374,5438,260769.0,6585069.0
2012-10-12,29373,29781,29225,29708,6310,263732.0,6585069.0
2012-10-15,29707,29707,28372,29596,26152,262744.0,6585069.0
2012-10-16,29373,30783,29373,30672,9969,272293.0,6585069.0
2012-10-17,30412,30931,30264,30487,9287,270646.0,6585069.0
2012-10-18,30560,30560,29522,30301,9231,269000.0,6585069.0
2012-10-19,29893,29967,29485,29485,8162,261756.0,6585069.0
2012-10-22,29522,29522,28706,28929,7343,256818.0,6585069.0
2012-10-23,28817,28965,28483,28929,7942,256818.0,6585069.0
2012-10-24,28780,29077,27816,29077,15658,258135.0,6585069.0
2012-10-25,29077,29077,28224,29003,6771,257476.0,6585069.0
2012-10-26,29262,29262,28335,28521,3851,253196.0,6585069.0
2012-10-29,28520,28928,28187,28187,3420,250233.0,6585069.0
2012-10-30,28187,28520,27630,27927,12506,247928.0,6585069.0
2012-10-31,27742,27742,26666,27112,26896,240684.0,6585069.0
2012-11-01,27000,27000,26406,26407,7972,234428.0,6585069.0
2012-11-02,26443,26703,26406,26407,4985,234428.0,6585069.0
2012-11-05,26369,26666,26073,26333,6455,233770.0,6585069.0
2012-11-06,25998,26443,25220,25962,21060,230477.0,6585069.0
2012-11-07,26481,26666,25739,26555,6882,235745.0,6585069.0
2012-11-08,25961,26258,25405,25517,12263,226526.0,6585069.0
2012-11-09,25516,25553,25034,25480,7012,226197.0,6585069.0
2012-11-12,25220,25516,25220,25294,5879,224551.0,6585069.0
2012-11-13,25294,25516,25220,25294,5308,224551.0,6585069.0
2012-11-14,25516,25516,24997,25405,5514,225539.0,6585069.0
2012-11-15,24812,25220,24774,24812,6351,220271.0,6585069.0
2012-11-16,25071,25071,24404,24404,8365,216649.0,6585069.0
2012-11-19,24626,24849,24404,24552,3613,217966.0,6585069.0
2012-11-20,24737,24997,24626,24886,2870,220929.0,6585069.0
2012-11-21,24923,25071,24552,24552,6622,217966.0,6585069.0
2012-11-22,24589,24997,24589,24701,4841,219283.0,6585069.0
2012-11-23,24700,24997,24626,24923,2400,221258.0,6585069.0
2012-11-26,24923,25034,24737,25035,2693,222246.0,6585069.0
2012-11-27,25294,25331,24886,25257,6728,224222.0,6585069.0
2012-11-28,25220,25220,24923,25146,2360,223234.0,6585069.0
2012-11-29,25220,26184,25220,25776,6850,228831.0,6585069.0
2012-11-30,25961,25961,25145,25665,6157,227843.0,6585069.0
2012-12-03,25442,25665,25257,25591,3655,227185.0,6585069.0
2012-12-04,25331,25627,25294,25591,5673,227185.0,6585069.0
2012-12-05,25665,25739,25368,25665,5878,227843.0,6585069.0
2012-12-06,25665,25702,25257,25702,9182,228173.0,6585069.0
2012-12-07,25368,26073,25368,25888,3701,229819.0,6585069.0
2012-12-10,25887,26147,25479,25739,3092,228502.0,6585069.0
2012-12-11,25739,26221,25739,25999,11460,230807.0,6585069.0
2012-12-12,26035,27037,26035,27037,5176,240026.0,6585069.0
2012-12-13,26777,27445,26592,27445,9427,243648.0,6585069.0
2012-12-14,27037,27445,26926,27445,5051,243648.0,6585069.0
2012-12-17,27445,28038,27000,27000,7588,239697.0,6585069.0
2012-12-18,27037,27890,26555,27853,11024,247269.0,6585069.0
2012-12-20,27445,27890,27185,27816,6516,246940.0,6585069.0
2012-12-21,27816,28038,27408,27668,2620,245623.0,6585069.0
2012-12-24,27259,28038,27259,28039,3491,248916.0,6585069.0
2012-12-26,28038,28187,27482,27482,3636,243977.0,6585069.0
2012-12-27,27445,28335,27074,28335,8590,251550.0,6585069.0
2012-12-28,28335,28335,27927,28335,3730,251550.0,6585069.0
2013-01-02,28335,28854,27890,28039,5046,248916.0,6585069.0
2013-01-03,28335,28446,28038,28187,3584,250233.0,6585069.0
2013-01-04,28409,28446,27927,28447,7250,252537.0,6585069.0
2013-01-07,28261,28409,27816,27816,5162,246940.0,6585069.0
2013-01-08,27816,27816,27334,27334,5592,242660.0,6585069.0
2013-01-09,27334,27779,27148,27408,28811,243318.0,6585069.0
2013-01-10,27593,27593,27222,27260,5169,242001.0,6585069.0
2013-01-11,27259,27519,26629,26629,8821,236404.0,6585069.0
2013-01-14,26629,27816,26592,27816,12258,246940.0,6585069.0
2013-01-15,27445,27816,26703,26778,8680,237721.0,6585069.0
2013-01-16,26777,27482,26629,26963,4041,239367.0,6585069.0
2013-01-17,26963,27259,26555,27186,6601,241343.0,6585069.0
2013-01-18,27185,27519,26740,26741,6142,237392.0,6585069.0
2013-01-21,27000,27000,26332,26704,4250,237062.0,6585069.0
2013-01-22,26703,26888,26518,26704,4341,237062.0,6585069.0
2013-01-23,26666,26851,26443,26518,4624,235416.0,6585069.0
2013-01-24,26666,26889,26481,26555,4530,235745.0,6585069.0
2013-01-25,26555,26851,26073,26852,12751,238379.0,6585069.0
2013-01-28,27185,27296,26295,26963,6930,239367.0,6585069.0
2013-01-29,27185,27185,26555,26666,5082,236733.0,6585069.0
2013-01-30,26888,27000,26369,26963,4090,239367.0,6585069.0
2013-01-31,26963,27482,26555,27408,6328,243318.0,6585069.0
2013-02-01,27148,27371,26888,27074,2320,240355.0,6585069.0
2013-02-04,26888,27296,26814,27260,2072,242001.0,6585069.0
2013-02-05,26926,27259,26814,26852,6875,238379.0,6585069.0
2013-02-06,26888,27185,26518,27074,5405,240355.0,6585069.0
2013-02-07,26703,26888,26406,26481,7090,235087.0,6585069.0
2013-02-08,26369,26814,26221,26815,3761,238050.0,6585069.0
2013-02-12,26555,26814,26295,26370,5623,234099.0,6585069.0
2013-02-13,26332,27185,26332,27112,3880,240684.0,6585069.0
2013-02-14,26851,27148,26555,26926,7681,239038.0,6585069.0
2013-02-15,26740,26926,26555,26555,3520,235745.0,6585069.0
2013-02-18,26963,26963,26555,26704,1528,237062.0,6585069.0
2013-02-19,26555,27185,26555,26926,5240,239038.0,6585069.0
2013-02-20,26926,27519,26703,27482,7703,243977.0,6585069.0
2013-02-21,27482,27816,27148,27816,10618,246940.0,6585069.0
2013-02-22,27816,28038,27408,27816,5560,246940.0,6585069.0
2013-02-25,27816,28038,27556,27779,3430,246611.0,6585069.0
2013-02-26,27445,27593,27148,27520,8859,244306.0,6585069.0
2013-02-27,27667,27667,27222,27594,2591,244965.0,6585069.0
2013-02-28,27556,28372,27445,28335,12890,251550.0,6585069.0
2013-03-04,28557,28557,27816,27816,6421,246940.0,6585069.0
2013-03-05,27816,27816,27445,27742,8860,246282.0,6585069.0
2013-03-06,27742,27964,27296,27742,9570,246282.0,6585069.0
2013-03-07,27742,27742,27148,27186,10361,241343.0,6585069.0
2013-03-08,27185,27556,27074,27482,2920,243977.0,6585069.0
2013-03-11,27482,28483,26926,28298,19830,251220.0,6585069.0
2013-03-12,28298,28520,27927,28521,5101,253196.0,6585069.0
2013-03-13,28483,28928,28224,28929,11407,256818.0,6585069.0
2013-03-14,28928,29299,28372,29300,12379,260110.0,6585069.0
2013-03-15,29299,29596,28632,28743,4651,255171.0,6585069.0
2013-03-18,28706,29559,28112,29188,11880,259122.0,6585069.0
2013-03-19,28854,29633,28854,29634,4377,263074.0,6585069.0
2013-03-20,29633,29633,28854,28855,5203,256159.0,6585069.0
2013-03-21,28854,29818,28557,29485,8816,261756.0,6585069.0
2013-03-22,29114,30412,29003,30375,18728,269659.0,6585069.0
2013-03-25,30375,30931,30189,30932,12975,274597.0,6585069.0
2013-03-26,30560,30634,29893,30561,12242,271305.0,6585069.0
2013-03-27,29967,30931,29967,30635,4492,271963.0,6585069.0
2013-03-28,30560,30894,30264,30895,1840,274268.0,6585069.0
2013-03-29,30523,31042,30301,30635,6391,271963.0,6585069.0
2013-04-01,30449,30560,30115,30190,3572,268012.0,6585069.0
2013-04-02,30338,30338,28928,29077,17708,258135.0,6585069.0
2013-04-03,29299,29485,28520,28521,27120,253196.0,6585069.0
2013-04-04,28632,29077,28187,28929,23884,256818.0,6585069.0
2013-04-05,28632,29003,28187,28410,21157,252208.0,6585069.0
2013-04-08,27964,29893,27964,29745,16741,264061.0,6585069.0
2013-04-09,29893,29893,28706,29671,16793,263403.0,6585069.0
2013-04-10,29670,30264,29336,29856,10643,265049.0,6585069.0
2013-04-11,29670,31005,29670,31006,18771,275256.0,6585069.0
2013-04-12,31005,31636,30820,31377,16211,278548.0,6585069.0
2013-04-15,31376,31710,30968,31599,14713,280524.0,6585069.0
2013-04-16,31599,31673,30857,31303,10238,277890.0,6585069.0
2013-04-17,31042,31821,31042,31748,10695,281841.0,6585069.0
2013-04-18,31191,31784,30597,31451,15920,279207.0,6585069.0
2013-04-19,31265,31450,30783,31265,12766,277561.0,6585069.0
2013-04-22,31487,31970,31265,31896,6695,283158.0,6585069.0
2013-04-23,31599,32452,31599,32267,15614,286451.0,6585069.0
2013-04-24,32489,33379,32155,33379,14957,296328.0,6585069.0
2013-04-25,33527,33601,32934,33602,11440,298304.0,6585069.0
2013-04-26,33008,34121,33008,34121,10427,302913.0,6585069.0
2013-04-29,34306,34492,33935,34344,7124,304889.0,6585069.0
2013-04-30,34343,34714,33898,34640,7680,307523.0,6585069.0
2013-05-02,34603,34825,31784,34640,34149,307523.0,6585069.0
2013-05-03,33787,34417,32229,32601,38263,289414.0,6585069.0
2013-05-06,32526,32860,32155,32304,15776,286780.0,6585069.0
2013-05-07,32563,33008,32155,32897,7170,292048.0,6585069.0
2013-05-08,32897,33564,32823,33009,6161,293036.0,6585069.0
2013-05-09,32860,33416,32637,33268,5391,295340.0,6585069.0
2013-05-10,33305,33305,32266,32934,2764,292377.0,6585069.0
2013-05-13,32489,32897,32081,32341,3370,287109.0,6585069.0
2013-05-14,32340,32971,32192,32971,4510,292706.0,6585069.0
2013-05-15,33082,33305,32489,33305,4580,295670.0,6585069.0
2013-05-16,32637,32823,31970,32044,14807,284475.0,6585069.0
2013-05-20,32007,32340,30115,31080,25641,275914.0,6585069.0
2013-05-21,31079,31821,30375,31599,22170,280524.0,6585069.0
2013-05-22,31487,31599,31005,31265,16006,277561.0,6585069.0
2013-05-23,31525,31784,30857,31748,9890,281841.0,6585069.0
2013-05-24,31747,31784,31228,31748,5691,281841.0,6585069.0
2013-05-27,31747,31895,31525,31859,1950,282829.0,6585069.0
2013-05-28,31487,32489,30931,32452,9030,288097.0,6585069.0
2013-05-29,32081,32378,31858,32267,10620,286451.0,6585069.0
2013-05-30,32266,32526,31895,32489,7600,288426.0,6585069.0
2013-05-31,32526,32786,32378,32526,12948,288755.0,6585069.0
2013-06-03,32340,32786,32340,32712,4880,290402.0,6585069.0
2013-06-04,32823,32971,32192,32304,4380,286780.0,6585069.0
2013-06-05,32303,32637,31228,31970,9470,283816.0,6585069.0
2013-06-07,31970,31970,30412,30412,6550,269988.0,6585069.0
2013-06-10,30412,32378,30152,32230,6271,286121.0,6585069.0
2013-06-11,32489,32489,31265,32304,2240,286780.0,6585069.0
2013-06-12,31599,32192,31265,32193,4070,285792.0,6585069.0
2013-06-13,32155,32489,31525,32378,8800,287438.0,6585069.0
2013-06-14,32044,32378,31858,32341,6495,287109.0,6585069.0
2013-06-17,32489,32563,31525,32230,3874,286121.0,6585069.0
2013-06-18,32415,32971,31525,32971,13983,292706.0,6585069.0
2013-06-19,32600,32934,32266,32897,4580,292048.0,6585069.0
2013-06-20,32897,32897,31562,32526,10810,288755.0,6585069.0
2013-06-21,32192,32192,31228,31525,16690,279865.0,6585069.0
2013-06-24,31117,31302,30264,30783,8617,273280.0,6585069.0
2013-06-25,30264,31525,29299,31080,18580,275914.0,6585069.0
2013-06-26,30449,31079,30152,31080,11784,275914.0,6585069.0
2013-06-27,31079,32415,30672,32415,11640,287768.0,6585069.0
2013-06-28,32044,32452,31747,31896,6140,283158.0,6585069.0
2013-07-01,31487,31895,31413,31673,1143,281182.0,6585069.0
2013-07-02,31525,32229,31450,32118,1260,285133.0,6585069.0
2013-07-03,31710,32118,31376,31377,2140,278548.0,6585069.0
2013-07-04,31858,32563,31339,32304,2240,286780.0,6585069.0
2013-07-05,32823,32823,32007,32526,2773,288755.0,6585069.0
2013-07-08,32563,32823,31933,32341,450,287109.0,6585069.0
2013-07-09,32860,32860,31599,32267,2570,286451.0,6585069.0
2013-07-10,32303,32415,31970,32304,2891,286780.0,6585069.0
2013-07-11,32637,32637,31895,32564,8208,289085.0,6585069.0
2013-07-12,32563,33082,32007,33009,6440,293036.0,6585069.0
2013-07-15,32637,32971,31895,32304,4263,286780.0,6585069.0
2013-07-16,32229,32637,32155,32638,5390,289743.0,6585069.0
2013-07-17,32637,32786,32266,32712,2480,290402.0,6585069.0
2013-07-18,32415,32526,32266,32378,1610,287438.0,6585069.0
2013-07-19,32118,32786,32044,32378,2650,287438.0,6585069.0
2013-07-22,37088,37162,35308,36606,76132,324973.0,6585069.0
2013-07-23,36383,36643,35604,36347,16446,322668.0,6585069.0
2013-07-24,36235,36235,35270,35901,19497,318717.0,6585069.0
2013-07-25,35975,36235,35604,35976,7276,319376.0,6585069.0
2013-07-26,35975,36272,35604,35605,3900,316083.0,6585069.0
2013-07-29,35085,36086,35085,35939,14001,319047.0,6585069.0
2013-07-30,36346,37681,35122,37311,107223,331229.0,6585069.0
2013-07-31,36939,38349,36754,37682,86317,334522.0,6585069.0
2013-08-01,37755,40722,37681,40426,129901,358886.0,6585069.0
2013-08-02,40426,41242,39610,40723,20965,361520.0,6585069.0
2013-08-05,40352,40871,39610,40723,29506,361520.0,6585069.0
2013-08-06,40945,41167,40352,40871,13564,362837.0,6585069.0
2013-08-07,40871,40871,39313,40871,26654,362837.0,6585069.0
2013-08-08,40574,41464,40500,40500,90196,359545.0,6585069.0
2013-08-09,40277,40722,39684,40352,16288,358228.0,6585069.0
2013-08-12,39684,40574,38794,39684,20897,352301.0,6585069.0
2013-08-13,39684,40500,39165,40278,13793,357569.0,6585069.0
2013-08-14,40648,40722,39610,40278,11210,357569.0,6585069.0
2013-08-16,40203,40277,39461,39684,9143,352301.0,6585069.0
2013-08-19,39239,40871,39239,40871,9925,362837.0,6585069.0
2013-08-20,40500,41316,39684,40278,18948,357569.0,6585069.0
2013-08-21,40352,40722,39387,40055,18950,355594.0,6585069.0
2013-08-22,38942,40055,38571,39981,31759,354935.0,6585069.0
2013-08-23,39461,40352,39461,39907,21222,354277.0,6585069.0
2013-08-26,40203,40203,39091,39907,12770,354277.0,6585069.0
2013-08-27,39536,40203,39239,40055,8081,355594.0,6585069.0
2013-08-28,40055,40055,39387,40055,3949,355594.0,6585069.0
2013-08-29,40129,40648,39758,39907,23716,354277.0,6585069.0
2013-08-30,40426,41613,39981,41391,10850,367447.0,6585069.0
2013-09-02,41390,42132,40797,42132,14809,374032.0,6585069.0
2013-09-03,42058,42725,41761,42503,14113,377324.0,6585069.0
2013-09-04,42503,42874,41761,42503,6597,377324.0,6585069.0
2013-09-05,42428,42799,42058,42800,8998,379958.0,6585069.0
2013-09-06,42577,42948,42503,42577,9352,377983.0,6585069.0
2013-09-09,42280,43319,41761,42874,6096,380617.0,6585069.0
2013-09-10,42874,42874,42058,42132,8214,374032.0,6585069.0
2013-09-11,42354,43541,42354,43022,14768,381934.0,6585069.0
2013-09-12,43244,43393,42503,43022,9023,381934.0,6585069.0
2013-09-13,43096,43096,40797,42281,27636,375349.0,6585069.0
2013-09-16,42354,43022,40203,40204,7437,356911.0,6585069.0
2013-09-17,39832,41464,39461,40723,22606,361520.0,6585069.0
2013-09-23,40648,41464,40129,41168,8710,365471.0,6585069.0
2013-09-24,41167,41909,40648,41539,17234,368764.0,6585069.0
2013-09-25,41687,42058,40797,41761,17054,370739.0,6585069.0
2013-09-26,41909,47176,41242,46657,38050,414201.0,6585069.0
2013-09-27,46211,47621,45989,46805,14720,415518.0,6585069.0
2013-09-30,46805,47843,46063,47770,17091,424078.0,6585069.0
2013-10-01,47769,48066,46360,48066,11321,426712.0,6585069.0
2013-10-02,48066,48511,46953,47473,10139,421444.0,6585069.0
2013-10-04,46731,47695,45766,47621,13762,422761.0,6585069.0
2013-10-07,47102,48066,46731,47547,8331,422103.0,6585069.0
2013-10-08,48733,48733,46731,47621,11642,422761.0,6585069.0
2013-10-10,48140,48214,47324,47547,9209,422103.0,6585069.0
2013-10-11,47621,48288,46953,47325,6562,420127.0,6585069.0
2013-10-14,47324,48733,47102,48437,8278,430005.0,6585069.0
2013-10-15,48140,48363,47102,47696,10219,423420.0,6585069.0
2013-10-16,47695,47843,46805,47473,11129,421444.0,6585069.0
2013-10-17,47398,47398,46508,47325,9730,420127.0,6585069.0
2013-10-18,47324,47695,46879,47325,16373,420127.0,6585069.0
2013-10-21,48140,48214,46879,47547,7344,422103.0,6585069.0
2013-10-22,48140,48140,46879,47696,10003,423420.0,6585069.0
2013-10-23,47769,48066,46360,46731,17143,414859.0,6585069.0
2013-10-24,46731,48140,46360,47992,7461,426054.0,6585069.0
2013-10-25,48140,48140,46879,47325,7238,420127.0,6585069.0
2013-10-28,47547,47547,46805,47102,4908,418152.0,6585069.0
2013-10-29,46953,47695,46879,47176,14531,418810.0,6585069.0
2013-10-30,47027,48214,46953,48141,9500,427371.0,6585069.0
2013-10-31,48585,49327,47621,49327,16934,437907.0,6585069.0
2013-11-01,49698,50069,48733,48957,28157,434615.0,6585069.0
2013-11-04,48882,49104,48066,48734,27534,432639.0,6585069.0
2013-11-05,48288,48882,47843,48660,7514,431981.0,6585069.0
2013-11-06,48288,48659,48214,48437,7902,430005.0,6585069.0
2013-11-07,47843,48511,47769,47770,6342,424078.0,6585069.0
2013-11-08,47769,47918,45989,45989,11004,408274.0,6585069.0
2013-11-11,45321,45470,43615,44135,14558,391812.0,6585069.0
2013-11-12,43615,45396,43615,45025,11820,399714.0,6585069.0
2013-11-13,44580,45470,44209,44432,4457,394446.0,6585069.0
2013-11-14,44209,44580,43022,43097,7779,382593.0,6585069.0
