락앤락(115390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-09-19,34300,37200,34100,36300,795163,1815000.0,50000000.0
2011-09-20,36450,38000,35600,38000,563180,1900000.0,50000000.0
2011-09-21,38100,38100,36800,36800,489860,1840000.0,50000000.0
2011-09-22,36100,37500,35500,36150,388418,1807500.0,50000000.0
2011-09-23,34600,36700,34500,36300,359991,1815000.0,50000000.0
2011-09-26,37150,37200,34000,36000,494035,1800000.0,50000000.0
2011-09-27,36900,36900,35800,36350,298889,1817500.0,50000000.0
2011-09-28,36900,36900,34650,34650,300900,1732500.0,50000000.0
2011-09-29,34650,34750,32450,33600,495068,1680000.0,50000000.0
2011-09-30,34050,34450,31500,32100,866825,1605000.0,50000000.0
2011-10-04,30500,33400,29650,33400,483464,1670000.0,50000000.0
2011-10-05,33700,33750,32000,32600,373959,1630000.0,50000000.0
2011-10-06,33200,33700,32450,33400,286729,1670000.0,50000000.0
2011-10-07,34300,34300,31150,33150,445002,1657500.0,50000000.0
2011-10-10,33300,33450,32300,32850,353937,1642500.0,50000000.0
2011-10-11,33600,33750,32900,33200,320505,1660000.0,50000000.0
2011-10-12,33100,33100,32050,32200,334829,1610000.0,50000000.0
2011-10-13,32550,32600,31700,31700,440088,1585000.0,50000000.0
2011-10-14,31700,33550,31350,33450,468430,1672500.0,50000000.0
2011-10-17,34300,37700,34000,36800,789902,1840000.0,50000000.0
2011-10-18,36250,39000,35350,37700,504518,1885000.0,50000000.0
2011-10-19,38150,38700,37000,37750,298599,1887500.0,50000000.0
2011-10-20,37650,37950,35500,36150,241460,1807500.0,50000000.0
2011-10-21,36300,36750,34500,35150,212412,1757500.0,50000000.0
2011-10-24,35850,36900,35850,36400,147777,1820000.0,50000000.0
2011-10-25,36650,37900,35200,35500,208372,1775000.0,50000000.0
2011-10-26,34900,37700,34900,37400,254053,1870000.0,50000000.0
2011-10-27,38400,39300,36900,38000,352061,1900000.0,50000000.0
2011-10-28,38600,38600,36650,37300,329529,1865000.0,50000000.0
2011-10-31,37700,37850,35700,35700,263668,1785000.0,50000000.0
2011-11-01,35250,36850,35100,36550,147235,1827500.0,50000000.0
2011-11-02,35850,37900,35400,37450,235200,1872500.0,50000000.0
2011-11-03,37650,38000,36600,37600,164234,1880000.0,50000000.0
2011-11-04,38350,38400,37200,37600,183350,1880000.0,50000000.0
2011-11-07,37850,38000,36400,36600,149740,1830000.0,50000000.0
2011-11-08,37600,40400,37400,39550,730212,1977500.0,50000000.0
2011-11-09,40600,41850,39550,40700,480595,2035000.0,50000000.0
2011-11-10,40100,41100,39000,39900,372790,1995000.0,50000000.0
2011-11-11,41000,41000,39500,40000,232932,2000000.0,50000000.0
2011-11-14,40150,40650,39400,39600,209219,1980000.0,50000000.0
2011-11-15,39900,40300,38250,38850,292562,1942500.0,50000000.0
2011-11-16,38350,39450,37500,37500,309780,2062500.0,55000000.0
2011-11-17,37500,38950,37100,38600,274050,2123000.0,55000000.0
2011-11-18,37500,38950,37250,38750,222333,2131250.0,55000000.0
2011-11-21,38750,39350,37800,37900,168525,2084500.0,55000000.0
2011-11-22,37100,38550,37100,38250,139846,2103750.0,55000000.0
2011-11-23,38300,38350,37250,37700,129935,2073500.0,55000000.0
2011-11-24,37300,38100,36900,37100,127306,2040500.0,55000000.0
2011-11-25,36800,36950,35250,36250,174163,1993750.0,55000000.0
2011-11-28,36400,36850,35800,35900,166421,1974500.0,55000000.0
2011-11-29,36500,36800,35850,36400,201136,2002000.0,55000000.0
2011-11-30,36000,36650,36000,36200,107633,1991000.0,55000000.0
2011-12-01,38000,38100,37000,37200,276760,2046000.0,55000000.0
2011-12-02,37200,38600,37150,38200,149902,2101000.0,55000000.0
2011-12-05,38800,39800,38750,39600,235938,2178000.0,55000000.0
2011-12-06,39900,39900,38200,38300,197942,2106500.0,55000000.0
2011-12-07,38400,39900,38400,39750,202703,2186250.0,55000000.0
2011-12-08,39450,39600,38600,39100,141245,2150500.0,55000000.0
2011-12-09,38350,39250,37800,37800,149685,2079000.0,55000000.0
2011-12-12,38450,38850,38100,38600,96059,2123000.0,55000000.0
2011-12-13,38550,39600,37700,39250,150567,2158750.0,55000000.0
2011-12-14,39850,40350,38550,39400,157537,2167000.0,55000000.0
2011-12-15,39350,39350,38450,38700,94395,2128500.0,55000000.0
2011-12-16,38800,39200,38100,38900,128290,2139500.0,55000000.0
2011-12-19,38600,38600,36100,37100,151107,2040500.0,55000000.0
2011-12-20,37150,37700,36650,37050,80251,2037750.0,55000000.0
2011-12-21,37900,38850,37550,38500,117922,2117500.0,55000000.0
2011-12-22,38500,38500,37850,38300,58821,2106500.0,55000000.0
2011-12-23,38600,39500,38300,39300,103744,2161500.0,55000000.0
2011-12-26,39600,39650,38500,38800,45955,2134000.0,55000000.0
2011-12-27,39200,39350,38150,39000,67631,2145000.0,55000000.0
2011-12-28,38400,39050,37700,38100,82989,2095500.0,55000000.0
2011-12-29,38000,39250,37300,38350,76234,2109250.0,55000000.0
2012-01-02,38050,38150,37200,37500,116151,2062500.0,55000000.0
2012-01-03,37750,38400,37550,37850,177004,2081750.0,55000000.0
2012-01-04,38050,38150,36950,37100,165642,2040500.0,55000000.0
2012-01-05,37100,37300,36150,36350,212869,1999250.0,55000000.0
2012-01-06,36100,36700,35700,36450,185126,2004750.0,55000000.0
2012-01-09,36100,36350,35650,36000,105801,1980000.0,55000000.0
2012-01-10,35800,37050,35800,36900,137309,2029500.0,55000000.0
2012-01-11,37150,37200,36450,36900,142257,2029500.0,55000000.0
2012-01-12,36800,36800,35750,35850,282163,1971750.0,55000000.0
2012-01-13,36000,36150,34100,34600,668839,1903000.0,55000000.0
2012-01-16,34800,35000,33650,34200,319581,1881000.0,55000000.0
2012-01-17,34600,35400,34550,35300,341535,1941500.0,55000000.0
2012-01-18,35400,35450,34250,34400,283170,1892000.0,55000000.0
2012-01-19,34550,35050,33300,33450,426348,1839750.0,55000000.0
2012-01-20,33450,34050,32350,32400,859646,1782000.0,55000000.0
2012-01-25,32750,33150,32500,32700,449714,1798500.0,55000000.0
2012-01-26,32750,33950,32750,33900,372631,1864500.0,55000000.0
2012-01-27,34150,34150,33500,33950,240477,1867250.0,55000000.0
2012-01-30,33650,33850,32800,32900,252434,1809500.0,55000000.0
2012-01-31,32900,33650,32800,32850,197963,1806750.0,55000000.0
2012-02-01,33000,34200,32900,34100,393908,1875500.0,55000000.0
2012-02-02,34400,34450,33650,34300,459639,1886500.0,55000000.0
2012-02-03,34350,34400,33300,33350,330802,1834250.0,55000000.0
2012-02-06,32700,32700,30000,30700,1293567,1688500.0,55000000.0
2012-02-07,30700,31300,30150,31200,451581,1716000.0,55000000.0
2012-02-08,31300,31350,30050,30250,701036,1663750.0,55000000.0
2012-02-09,30500,30800,30100,30400,407920,1672000.0,55000000.0
2012-02-10,30700,32300,30550,30650,1251289,1685750.0,55000000.0
2012-02-13,30950,31250,30550,30700,456521,1688500.0,55000000.0
2012-02-14,30800,31000,30200,30300,646400,1666500.0,55000000.0
2012-02-15,30550,31100,30150,31100,835718,1710500.0,55000000.0
2012-02-16,30950,31700,30950,31550,545228,1735250.0,55000000.0
2012-02-17,32000,32050,31050,31400,425732,1727000.0,55000000.0
2012-02-20,31900,32100,31100,31400,287212,1727000.0,55000000.0
2012-02-21,31750,32800,31600,32800,806113,1804000.0,55000000.0
2012-02-22,32950,33200,32300,32750,472379,1801250.0,55000000.0
2012-02-23,32700,32750,31450,31450,455298,1729750.0,55000000.0
2012-02-24,31700,32050,31200,31450,230621,1729750.0,55000000.0
2012-02-27,31650,31700,30500,30550,344339,1680250.0,55000000.0
2012-02-28,30600,30650,30200,30450,337002,1674750.0,55000000.0
2012-02-29,30750,31050,30450,30500,420292,1677500.0,55000000.0
2012-03-02,30900,31950,30750,31900,569037,1754500.0,55000000.0
2012-03-05,32250,32250,31350,31400,528030,1727000.0,55000000.0
2012-03-06,31500,32000,30600,30950,385136,1702250.0,55000000.0
2012-03-07,30250,30750,30250,30450,449964,1674750.0,55000000.0
2012-03-08,30500,30900,30200,30250,898781,1663750.0,55000000.0
2012-03-09,30450,30600,30250,30500,467054,1677500.0,55000000.0
2012-03-12,30650,30650,29750,29800,618084,1639000.0,55000000.0
2012-03-13,29900,30550,29700,29850,670247,1641750.0,55000000.0
2012-03-14,30100,30450,29650,30400,545716,1672000.0,55000000.0
2012-03-15,30650,32900,30600,32900,2450574,1809500.0,55000000.0
2012-03-16,32950,33050,32000,32000,974028,1760000.0,55000000.0
2012-03-19,32400,32850,31600,32550,911183,1790250.0,55000000.0
2012-03-20,32600,33100,32050,32600,995849,1793000.0,55000000.0
2012-03-21,32250,33800,32150,33200,1450189,1826000.0,55000000.0
2012-03-22,33350,33800,32900,33200,659695,1826000.0,55000000.0
2012-03-23,33000,33400,32300,33250,501497,1828750.0,55000000.0
2012-03-26,33550,33550,32550,32800,326561,1804000.0,55000000.0
2012-03-27,33100,33800,32900,33700,532094,1853500.0,55000000.0
2012-03-28,33650,34150,33300,33800,471954,1859000.0,55000000.0
2012-03-29,33600,33950,32950,33800,363818,1859000.0,55000000.0
2012-03-30,33850,33850,33300,33500,352986,1842500.0,55000000.0
2012-04-02,33550,33800,32800,33100,432142,1820500.0,55000000.0
2012-04-03,33100,33100,30850,31250,966754,1718750.0,55000000.0
2012-04-04,31350,31450,30400,31050,612090,1707750.0,55000000.0
2012-04-05,31000,32250,30800,32150,508766,1768250.0,55000000.0
2012-04-06,31850,32000,30300,30600,635102,1683000.0,55000000.0
2012-04-09,30300,30450,28200,28650,929675,1575750.0,55000000.0
2012-04-10,28750,29200,28450,28700,489064,1578500.0,55000000.0
2012-04-12,28600,29300,28500,29200,301572,1606000.0,55000000.0
2012-04-13,29500,30100,29300,29700,358510,1633500.0,55000000.0
2012-04-16,29700,30350,29350,29900,271438,1644500.0,55000000.0
2012-04-17,29900,30300,29050,29550,341421,1625250.0,55000000.0
2012-04-18,30100,30100,29350,29700,172596,1633500.0,55000000.0
2012-04-19,29600,30000,29400,29650,124356,1630750.0,55000000.0
2012-04-20,29400,29600,28900,29250,193374,1608750.0,55000000.0
2012-04-23,28850,29600,28650,28750,165876,1581250.0,55000000.0
2012-04-24,28300,29300,28200,29150,232042,1603250.0,55000000.0
2012-04-25,29150,29400,28200,28450,335517,1564750.0,55000000.0
2012-04-26,28500,28700,28050,28100,206797,1545500.0,55000000.0
2012-04-27,28300,30000,28250,29850,470082,1641750.0,55000000.0
2012-04-30,30200,30900,29900,30850,398188,1696750.0,55000000.0
2012-05-02,31100,31250,30350,30900,297313,1699500.0,55000000.0
2012-05-03,30700,30900,30050,30600,287886,1683000.0,55000000.0
2012-05-04,30500,31300,30500,31300,297753,1721500.0,55000000.0
2012-05-07,30500,31850,30500,31600,405616,1738000.0,55000000.0
2012-05-08,31700,32800,31300,32650,605316,1795750.0,55000000.0
2012-05-09,32800,33150,32500,33000,503908,1815000.0,55000000.0
2012-05-10,32950,33150,32550,32900,289666,1809500.0,55000000.0
2012-05-11,32750,32750,31800,32000,264662,1760000.0,55000000.0
2012-05-14,32050,32750,31500,32550,185882,1790250.0,55000000.0
2012-05-15,32000,32250,31400,31400,238328,1727000.0,55000000.0
2012-05-16,31100,31750,30200,30300,251237,1666500.0,55000000.0
2012-05-17,30150,31150,30000,31000,186110,1705000.0,55000000.0
2012-05-18,30200,30600,29900,29950,221516,1647250.0,55000000.0
2012-05-21,30400,30450,29000,30000,164391,1650000.0,55000000.0
2012-05-22,30300,30550,30000,30300,246854,1666500.0,55000000.0
2012-05-23,30150,31050,29950,30750,184128,1691250.0,55000000.0
2012-05-24,31200,32000,30800,31950,328183,1757250.0,55000000.0
2012-05-25,32300,32500,31750,32400,312915,1782000.0,55000000.0
2012-05-29,32100,32400,31550,31700,206401,1743500.0,55000000.0
2012-05-30,31700,31700,30500,30900,271441,1699500.0,55000000.0
2012-05-31,30050,31900,30050,31300,240337,1721500.0,55000000.0
2012-06-01,31100,32000,31100,31900,215692,1754500.0,55000000.0
2012-06-04,30750,31850,30750,31250,256217,1718750.0,55000000.0
2012-06-05,31800,31850,31150,31500,175760,1732500.0,55000000.0
2012-06-07,32100,32150,31250,31250,298229,1718750.0,55000000.0
2012-06-08,32150,33100,31950,32300,691703,1776500.0,55000000.0
2012-06-11,32850,33250,32500,32650,283080,1795750.0,55000000.0
2012-06-12,32500,32900,32100,32900,191142,1809500.0,55000000.0
2012-06-13,33100,33100,32350,32350,209825,1779250.0,55000000.0
2012-06-14,32450,33850,32450,33800,745805,1859000.0,55000000.0
2012-06-15,33750,34350,33250,33250,509410,1828750.0,55000000.0
2012-06-18,33950,33950,33450,33800,406790,1859000.0,55000000.0
2012-06-19,33950,34200,33600,33950,338362,1867250.0,55000000.0
2012-06-20,33850,33950,33150,33600,309285,1848000.0,55000000.0
2012-06-21,33500,34150,33200,34100,281088,1875500.0,55000000.0
2012-06-22,33350,34050,33300,33700,256002,1853500.0,55000000.0
2012-06-25,33750,35200,33350,35150,570039,1933250.0,55000000.0
2012-06-26,35000,35350,33500,34550,573753,1900250.0,55000000.0
2012-06-27,34550,35300,33300,33300,580602,1831500.0,55000000.0
2012-06-28,33500,33600,32150,33500,401790,1842500.0,55000000.0
2012-06-29,33100,33900,32650,33650,209217,1850750.0,55000000.0
2012-07-02,33850,33850,33200,33400,151807,1837000.0,55000000.0
2012-07-03,33500,33850,32300,32550,309169,1790250.0,55000000.0
2012-07-04,32600,33700,32600,33650,357029,1850750.0,55000000.0
2012-07-05,33800,34200,33250,34000,257526,1870000.0,55000000.0
2012-07-06,34300,34600,33800,34350,410372,1889250.0,55000000.0
2012-07-09,34200,34450,33750,34000,167461,1870000.0,55000000.0
2012-07-10,34000,34150,33550,34100,123817,1875500.0,55000000.0
2012-07-11,34300,34350,33750,34150,170524,1878250.0,55000000.0
2012-07-12,34250,34250,33150,33150,128396,1823250.0,55000000.0
2012-07-13,33250,33650,32350,33200,181435,1826000.0,55000000.0
2012-07-16,33400,34000,32400,33250,197339,1828750.0,55000000.0
2012-07-17,33350,34450,33250,34300,271606,1886500.0,55000000.0
2012-07-18,34400,34400,33700,33900,153912,1864500.0,55000000.0
2012-07-19,34500,35000,34150,34700,289471,1908500.0,55000000.0
2012-07-20,34900,34900,34300,34550,106639,1900250.0,55000000.0
2012-07-23,34250,34250,33100,33250,114715,1828750.0,55000000.0
2012-07-24,33450,34200,32500,32700,220375,1798500.0,55000000.0
2012-07-25,32350,32350,28650,29150,731348,1603250.0,55000000.0
2012-07-26,29300,29700,26550,27200,2844785,1496000.0,55000000.0
2012-07-27,27700,28250,27300,27900,1247305,1534500.0,55000000.0
2012-07-30,28350,28450,26900,27050,1356032,1487750.0,55000000.0
2012-07-31,27450,28050,27050,27250,1279999,1498750.0,55000000.0
2012-08-01,27150,27700,27100,27600,594815,1518000.0,55000000.0
2012-08-02,27600,27600,26450,26550,1216540,1460250.0,55000000.0
2012-08-03,26100,26300,25100,25750,1553318,1416250.0,55000000.0
2012-08-06,26100,26300,25600,25650,838450,1410750.0,55000000.0
2012-08-07,25800,26250,25750,26100,562103,1435500.0,55000000.0
2012-08-08,26150,26350,25900,26200,607941,1441000.0,55000000.0
2012-08-09,26200,26800,26200,26750,700572,1471250.0,55000000.0
2012-08-10,26750,26800,26250,26250,583178,1443750.0,55000000.0
2012-08-13,26400,26450,25800,26000,438949,1430000.0,55000000.0
2012-08-14,26000,26350,25800,26050,504027,1432750.0,55000000.0
2012-08-16,25900,26000,25200,25250,1125231,1388750.0,55000000.0
2012-08-17,25250,25800,25100,25700,758840,1413500.0,55000000.0
2012-08-20,25800,26200,25700,25750,584582,1416250.0,55000000.0
2012-08-21,25750,26000,25350,25750,703898,1416250.0,55000000.0
2012-08-22,25900,26600,25800,26500,1333141,1457500.0,55000000.0
2012-08-23,26700,26900,26100,26100,1080042,1435500.0,55000000.0
2012-08-24,26200,26500,25700,26450,565182,1454750.0,55000000.0
2012-08-27,26600,26900,26400,26450,655548,1454750.0,55000000.0
2012-08-28,26550,27850,26550,27700,1736545,1523500.0,55000000.0
2012-08-29,27900,28200,27500,27650,1068522,1520750.0,55000000.0
2012-08-30,27650,27700,26950,27150,686653,1493250.0,55000000.0
2012-08-31,27250,27450,26700,26700,734217,1468500.0,55000000.0
2012-09-03,26700,26850,26100,26550,591663,1460250.0,55000000.0
2012-09-04,26600,27250,26600,26750,496737,1471250.0,55000000.0
2012-09-05,26050,26100,24000,24000,2951627,1320000.0,55000000.0
2012-09-06,23900,24800,23250,24750,1319674,1361250.0,55000000.0
2012-09-07,25100,25100,24150,24350,763108,1339250.0,55000000.0
2012-09-10,24300,24700,24200,24250,342435,1333750.0,55000000.0
2012-09-11,24200,24250,23350,23450,936569,1289750.0,55000000.0
2012-09-12,23500,23650,23350,23400,568337,1287000.0,55000000.0
2012-09-13,23450,23450,22500,22750,1198680,1251250.0,55000000.0
2012-09-14,23200,23600,23050,23350,927512,1284250.0,55000000.0
2012-09-17,23500,24450,23200,24350,884725,1339250.0,55000000.0
2012-09-18,24350,24950,23950,24700,998470,1358500.0,55000000.0
2012-09-19,25050,25150,24450,24550,660804,1350250.0,55000000.0
2012-09-20,24600,24850,24150,24150,506052,1328250.0,55000000.0
2012-09-21,24250,25550,24250,25500,1281754,1402500.0,55000000.0
2012-09-24,25850,26000,25250,25400,834386,1397000.0,55000000.0
2012-09-25,25400,25600,24950,25200,435638,1386000.0,55000000.0
2012-09-26,25200,25200,23800,24150,742022,1328250.0,55000000.0
2012-09-27,23750,24100,23100,23900,616894,1314500.0,55000000.0
2012-09-28,24050,24250,23600,23850,378416,1311750.0,55000000.0
2012-10-02,23750,24250,23750,23900,347778,1314500.0,55000000.0
2012-10-04,24000,24200,23550,23600,326483,1298000.0,55000000.0
2012-10-05,23600,24350,23550,24300,369780,1336500.0,55000000.0
2012-10-08,24350,24750,23800,23800,370531,1309000.0,55000000.0
2012-10-09,24050,25450,24050,25450,1185105,1399750.0,55000000.0
2012-10-10,25600,25750,24350,24850,1065520,1366750.0,55000000.0
2012-10-11,24950,25400,24850,25200,483227,1386000.0,55000000.0
2012-10-12,25200,25500,24600,24850,476583,1366750.0,55000000.0
2012-10-15,24650,25600,24400,24700,551760,1358500.0,55000000.0
2012-10-16,24900,25000,24350,24650,284150,1355750.0,55000000.0
2012-10-17,24850,25050,24500,24500,315955,1347500.0,55000000.0
2012-10-18,24550,25050,24400,24800,418496,1364000.0,55000000.0
2012-10-19,24850,25150,24600,24700,299862,1358500.0,55000000.0
2012-10-22,24250,24400,23350,23600,660021,1298000.0,55000000.0
2012-10-23,23950,24150,23650,23700,308014,1303500.0,55000000.0
2012-10-24,23500,24100,23500,23900,255839,1314500.0,55000000.0
2012-10-25,23900,24100,22700,23000,423572,1265000.0,55000000.0
2012-10-26,22900,23200,21900,22100,575085,1215500.0,55000000.0
2012-10-29,21700,21950,20000,20300,1128801,1116500.0,55000000.0
2012-10-30,20400,21200,20400,20750,511583,1141250.0,55000000.0
2012-10-31,20750,20950,20550,20750,361625,1141250.0,55000000.0
2012-11-01,20600,21350,20600,21250,367136,1168750.0,55000000.0
2012-11-02,21550,21650,21200,21300,274231,1171500.0,55000000.0
2012-11-05,21050,22150,20850,22100,345447,1215500.0,55000000.0
2012-11-06,22050,22850,21850,22850,360334,1256750.0,55000000.0
2012-11-07,22850,23200,22600,22850,335318,1256750.0,55000000.0
2012-11-08,22300,22850,22300,22800,205119,1254000.0,55000000.0
2012-11-09,23000,23100,22100,22900,195505,1259500.0,55000000.0
2012-11-12,23000,23400,22800,23150,272180,1273250.0,55000000.0
2012-11-13,23150,23350,22700,22700,173212,1248500.0,55000000.0
2012-11-14,22450,22700,21900,22200,336059,1221000.0,55000000.0
2012-11-15,21500,22900,21500,22600,266170,1243000.0,55000000.0
2012-11-16,22700,22850,22100,22600,256611,1243000.0,55000000.0
2012-11-19,22950,23900,22900,23700,390363,1303500.0,55000000.0
2012-11-20,24200,24600,23950,24050,467144,1322750.0,55000000.0
2012-11-21,24300,24300,23050,23050,345099,1267750.0,55000000.0
2012-11-22,23350,24100,23250,24100,310770,1325500.0,55000000.0
2012-11-23,24300,24400,23900,24050,240880,1322750.0,55000000.0
2012-11-26,24400,24450,23900,23950,290471,1317250.0,55000000.0
2012-11-27,23950,24300,23650,23900,333132,1314500.0,55000000.0
2012-11-28,23600,23800,23150,23350,236670,1284250.0,55000000.0
2012-11-29,23500,23800,23500,23600,153775,1298000.0,55000000.0
2012-11-30,23600,24400,23350,24400,301713,1342000.0,55000000.0
2012-12-03,24650,24950,24500,24500,379445,1347500.0,55000000.0
2012-12-04,24500,24850,24500,24600,207342,1353000.0,55000000.0
2012-12-05,24700,25150,24500,24900,417632,1369500.0,55000000.0
2012-12-06,25100,25350,24800,24800,486454,1364000.0,55000000.0
2012-12-07,25000,25300,24800,24950,297866,1372250.0,55000000.0
2012-12-10,25400,25400,25000,25300,292451,1391500.0,55000000.0
2012-12-11,25200,25350,25100,25300,287452,1391500.0,55000000.0
2012-12-12,25300,25400,24600,24800,380820,1364000.0,55000000.0
2012-12-13,25000,25300,24850,25200,364131,1386000.0,55000000.0
2012-12-14,25050,25050,24650,24800,336732,1364000.0,55000000.0
2012-12-17,24800,24800,23850,23900,534480,1314500.0,55000000.0
2012-12-18,23950,24550,23600,23650,404456,1300750.0,55000000.0
2012-12-20,23650,23650,22950,23050,493898,1267750.0,55000000.0
2012-12-21,23150,23450,23100,23350,241327,1284250.0,55000000.0
2012-12-24,22900,23000,22250,22350,430605,1229250.0,55000000.0
2012-12-26,22150,22900,22150,22500,225351,1237500.0,55000000.0
2012-12-27,22550,22800,22500,22500,165613,1237500.0,55000000.0
2012-12-28,22500,23300,22500,23150,188090,1273250.0,55000000.0
2013-01-02,23350,23800,23000,23700,277857,1303500.0,55000000.0
2013-01-03,23850,23900,22800,22950,372052,1262250.0,55000000.0
2013-01-04,23200,23700,23200,23700,365954,1303500.0,55000000.0
2013-01-07,23900,24300,23450,24250,388392,1333750.0,55000000.0
2013-01-08,24300,24500,24050,24100,265217,1325500.0,55000000.0
2013-01-09,24150,24950,24150,24850,676780,1366750.0,55000000.0
2013-01-10,25000,26200,24900,26200,1441715,1441000.0,55000000.0
2013-01-11,26450,26650,25900,26500,958931,1457500.0,55000000.0
2013-01-14,26500,26750,26000,26600,600186,1463000.0,55000000.0
2013-01-15,26500,26500,25350,25550,760324,1405250.0,55000000.0
2013-01-16,25550,25600,24700,25000,641986,1375000.0,55000000.0
2013-01-17,25000,25150,24100,24350,638572,1339250.0,55000000.0
2013-01-18,24600,25000,24400,24550,363735,1350250.0,55000000.0
2013-01-21,24850,25900,24600,25850,677858,1421750.0,55000000.0
2013-01-22,26000,26250,25550,26150,545699,1438250.0,55000000.0
2013-01-23,26250,26250,25300,25300,425062,1391500.0,55000000.0
2013-01-24,25300,26500,25100,26300,810659,1446500.0,55000000.0
2013-01-25,26800,27050,26200,26600,785127,1463000.0,55000000.0
2013-01-28,26900,27000,26450,26500,510235,1457500.0,55000000.0
2013-01-29,26750,26850,25850,26350,478793,1449250.0,55000000.0
2013-01-30,26300,27000,25800,27000,590462,1485000.0,55000000.0
2013-01-31,27000,27150,26550,27000,402649,1485000.0,55000000.0
2013-02-01,27200,27350,26700,26750,560358,1471250.0,55000000.0
2013-02-04,26900,27150,26150,26550,517318,1460250.0,55000000.0
2013-02-05,26650,27200,26450,27000,547873,1485000.0,55000000.0
2013-02-06,27250,27600,26850,27400,806545,1507000.0,55000000.0
2013-02-07,27500,28500,27400,28200,1413735,1551000.0,55000000.0
2013-02-08,27700,27950,26600,26600,1507427,1463000.0,55000000.0
2013-02-12,26800,27050,26250,26700,350018,1468500.0,55000000.0
2013-02-13,26800,27350,26800,26800,292425,1474000.0,55000000.0
2013-02-14,26800,27300,26800,27200,210228,1496000.0,55000000.0
2013-02-15,27200,27400,26750,26850,334127,1476750.0,55000000.0
2013-02-18,27100,27950,26800,27950,501049,1537250.0,55000000.0
2013-02-19,28100,28250,27500,27700,466621,1523500.0,55000000.0
2013-02-20,27700,27850,27100,27450,694213,1509750.0,55000000.0
2013-02-21,27400,27900,27200,27200,367947,1496000.0,55000000.0
2013-02-22,27200,27450,26900,27100,276411,1490500.0,55000000.0
2013-02-25,27300,27400,26400,26400,611420,1452000.0,55000000.0
2013-02-26,26100,27100,26100,27100,365182,1490500.0,55000000.0
2013-02-27,27350,27400,26750,27100,328458,1490500.0,55000000.0
2013-02-28,27450,27800,27300,27650,432515,1520750.0,55000000.0
2013-03-04,27700,28100,27450,27900,398604,1534500.0,55000000.0
2013-03-05,27950,28150,27700,27850,322522,1531750.0,55000000.0
2013-03-06,28100,28300,27900,28150,350094,1548250.0,55000000.0
2013-03-07,28300,28300,27900,28000,287795,1540000.0,55000000.0
2013-03-08,28300,28900,28200,28700,598629,1578500.0,55000000.0
2013-03-11,28950,28950,27800,28700,380369,1578500.0,55000000.0
2013-03-12,28700,29150,28650,28800,327063,1584000.0,55000000.0
2013-03-13,28900,28900,28150,28150,415092,1548250.0,55000000.0
2013-03-14,28200,29550,28150,29400,776517,1617000.0,55000000.0
2013-03-15,29450,29450,28750,28900,310736,1589500.0,55000000.0
2013-03-18,28800,29100,28050,28100,253923,1545500.0,55000000.0
2013-03-19,28300,28450,27400,27500,487613,1512500.0,55000000.0
2013-03-20,27550,27650,26500,27600,615859,1518000.0,55000000.0
2013-03-21,27850,28350,27700,27900,270073,1534500.0,55000000.0
2013-03-22,27600,28250,27100,27300,228460,1501500.0,55000000.0
2013-03-25,27550,27850,27250,27500,176614,1512500.0,55000000.0
2013-03-26,27500,27800,27400,27550,140007,1515250.0,55000000.0
2013-03-27,27750,28500,27500,28450,360936,1564750.0,55000000.0
2013-03-28,28400,28650,28200,28550,215956,1570250.0,55000000.0
2013-03-29,28600,28800,27250,27600,601143,1518000.0,55000000.0
2013-04-01,27600,27900,27150,27500,201296,1512500.0,55000000.0
2013-04-02,27500,27800,27000,27050,495061,1487750.0,55000000.0
2013-04-03,27200,27900,27100,27700,383913,1523500.0,55000000.0
2013-04-04,27550,27600,26800,27200,355643,1496000.0,55000000.0
2013-04-05,27450,27500,26600,26750,283149,1471250.0,55000000.0
2013-04-08,26750,26850,25800,25800,380088,1419000.0,55000000.0
2013-04-09,25800,26750,25800,26450,329877,1454750.0,55000000.0
2013-04-10,26250,26400,25850,26050,341155,1432750.0,55000000.0
2013-04-11,26200,27200,26050,27100,253870,1490500.0,55000000.0
2013-04-12,27200,27500,26700,27100,195676,1490500.0,55000000.0
2013-04-15,27400,28000,27000,27950,311136,1537250.0,55000000.0
2013-04-16,27900,27900,27500,27700,323218,1523500.0,55000000.0
2013-04-17,27950,28850,27700,28800,486198,1584000.0,55000000.0
2013-04-18,28800,28800,27900,27950,395351,1537250.0,55000000.0
2013-04-19,27800,28350,27750,28200,281849,1551000.0,55000000.0
2013-04-22,28450,28500,28250,28350,174625,1559250.0,55000000.0
2013-04-23,28100,28250,27650,28050,178422,1542750.0,55000000.0
2013-04-24,28100,29000,28000,28850,354719,1586750.0,55000000.0
2013-04-25,29050,29300,28550,28750,197396,1581250.0,55000000.0
2013-04-26,28750,29000,28300,28500,174176,1567500.0,55000000.0
2013-04-29,28550,28750,28150,28250,169402,1553750.0,55000000.0
2013-04-30,28400,29000,28200,28250,204722,1553750.0,55000000.0
2013-05-02,28100,28200,26700,26900,502731,1479500.0,55000000.0
2013-05-03,26950,27050,26300,27000,300401,1485000.0,55000000.0
2013-05-06,27100,27650,26850,27650,267119,1520750.0,55000000.0
2013-05-07,27550,27950,27100,27250,200808,1498750.0,55000000.0
2013-05-08,27350,27600,26750,26800,161646,1474000.0,55000000.0
