지투알(035000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-07-08,19400,19800,19350,19350,1270,227806.0,11772900.0
2004-07-09,19350,19600,19350,19600,2100,230749.0,11772900.0
2004-07-12,19600,19800,19500,19600,51510,230749.0,11772900.0
2004-07-13,19350,19600,19300,19450,22940,228983.0,11772900.0
2004-07-14,19200,19350,19100,19200,24670,226040.0,11772900.0
2004-07-15,19100,19200,19000,19200,970,226040.0,11772900.0
2004-07-16,19000,19050,17500,17650,65860,207792.0,11772900.0
2004-07-19,17700,18500,17700,18300,158320,215444.0,11772900.0
2004-07-20,18350,18450,18100,18450,6531,217210.0,11772900.0
2004-07-21,18400,19200,18200,18750,26770,220742.0,11772900.0
2004-07-22,19000,19000,18650,18650,470,219565.0,11772900.0
2004-07-23,18350,19000,18350,19000,3110,223685.0,11772900.0
2004-07-26,18350,18950,18350,18800,1030,221331.0,11772900.0
2004-07-27,18400,19350,18400,19350,6190,227806.0,11772900.0
2004-07-28,19350,19350,18800,19000,550,223685.0,11772900.0
2004-07-29,19500,19500,18700,19350,1380,227806.0,11772900.0
2004-07-30,19000,19400,18800,19400,680,228394.0,11772900.0
2004-08-02,18800,19000,18500,19000,1160,223685.0,11772900.0
2004-08-03,18500,19000,18500,19000,5930,223685.0,11772900.0
2004-08-04,18400,19000,18400,19000,500,223685.0,11772900.0
2004-08-05,18350,18700,18350,18700,5741,220153.0,11772900.0
2004-08-06,18700,19100,18700,19000,590,223685.0,11772900.0
2004-08-09,19000,19200,18500,19150,56210,225451.0,11772900.0
2004-08-10,19100,19100,19100,19100,1840,224862.0,11772900.0
2004-08-11,18600,19300,18600,18800,860,221331.0,11772900.0
2004-08-12,18600,19200,18600,19000,1960,223685.0,11772900.0
2004-08-13,18700,19100,18700,19000,3770,223685.0,11772900.0
2004-08-16,19000,19300,18700,19150,15060,225451.0,11772900.0
2004-08-17,18850,21000,18850,19350,12900,227806.0,11772900.0
2004-08-18,19600,19600,19350,19600,2000,230749.0,11772900.0
2004-08-19,19350,20300,19350,20200,8075,237813.0,11772900.0
2004-08-20,19700,20200,19650,20100,4020,236635.0,11772900.0
2004-08-23,20100,20250,19350,20100,12460,236635.0,11772900.0
2004-08-24,20250,20550,20100,20550,20690,241933.0,11772900.0
2004-08-25,20550,21000,20150,20900,18241,246054.0,11772900.0
2004-08-26,21000,21200,20900,21200,9470,249585.0,11772900.0
2004-08-27,21150,21200,19800,19800,5981,233103.0,11772900.0
2004-08-30,19800,20050,19800,20050,1860,236047.0,11772900.0
2004-08-31,20100,20100,19650,20050,32460,236047.0,11772900.0
2004-09-01,20000,20400,19650,20300,7430,238990.0,11772900.0
2004-09-02,20300,20700,20300,20600,210,242522.0,11772900.0
2004-09-03,20700,20700,19700,20650,380,243110.0,11772900.0
2004-09-06,19900,21000,19900,20950,3710,246642.0,11772900.0
2004-09-07,21100,21100,20900,21000,2581,247231.0,11772900.0
2004-09-08,20950,21100,20400,21100,4020,248408.0,11772900.0
2004-09-09,21100,21300,20500,21000,160,247231.0,11772900.0
2004-09-10,21000,21100,21000,21100,3730,248408.0,11772900.0
2004-09-13,21000,21350,21000,21350,2830,251351.0,11772900.0
2004-09-14,21300,21300,20650,21250,610,250174.0,11772900.0
2004-09-15,21400,21400,20650,21300,470,250763.0,11772900.0
2004-09-16,21300,21400,19000,21400,3280,251940.0,11772900.0
2004-09-17,21000,21500,21000,21500,2350,253117.0,11772900.0
2004-09-20,21450,21850,21250,21850,6090,257238.0,11772900.0
2004-09-21,21500,21800,21500,21800,720,256649.0,11772900.0
2004-09-22,21500,21800,21200,21800,3820,256649.0,11772900.0
2004-09-23,21800,21800,21300,21800,2390,256649.0,11772900.0
2004-09-24,21800,21800,21500,21700,1770,255472.0,11772900.0
2004-09-30,21700,21700,21500,21700,1170,255472.0,11772900.0
2004-10-01,21650,21650,20700,21250,1790,250174.0,11772900.0
2004-10-04,21750,21750,21200,21700,3830,255472.0,11772900.0
2004-10-05,21500,21900,21500,21750,9840,256061.0,11772900.0
2004-10-06,21400,21800,21400,21800,3950,256649.0,11772900.0
2004-10-07,21750,21900,21400,21900,7500,257827.0,11772900.0
2004-10-08,21350,21850,21300,21800,5590,256649.0,11772900.0
2004-10-11,21300,21850,21100,21100,2560,248408.0,11772900.0
2004-10-12,21100,21100,20400,20400,3270,240167.0,11772900.0
2004-10-13,20350,20400,20100,20400,4310,240167.0,11772900.0
2004-10-14,20050,20700,20050,20400,890,240167.0,11772900.0
2004-10-15,20900,20900,20350,20400,1830,240167.0,11772900.0
2004-10-18,20400,20650,20000,20300,3710,238990.0,11772900.0
2004-10-19,20300,20300,20150,20200,1891,237813.0,11772900.0
2004-10-20,20400,20400,20050,20150,850,237224.0,11772900.0
2004-10-21,20150,20500,19700,20450,1730,240756.0,11772900.0
2004-10-22,20450,20600,20050,20600,2741,242522.0,11772900.0
2004-10-25,20750,20750,19850,20450,40,240756.0,11772900.0
2004-10-26,20500,20500,19950,20250,511,238401.0,11772900.0
2004-10-27,20550,20550,19700,19750,2000,232515.0,11772900.0
2004-10-28,19950,20250,19950,20250,1590,238401.0,11772900.0
2004-10-29,20500,21000,20000,21000,9190,247231.0,11772900.0
2004-11-01,20200,21300,20200,21100,740,248408.0,11772900.0
2004-11-02,21100,21100,20600,20600,630,242522.0,11772900.0
2004-11-03,21000,21100,20600,21000,1770,247231.0,11772900.0
2004-11-04,20600,20900,20350,20600,30890,242522.0,11772900.0
2004-11-05,20950,20950,20200,20200,1550,237813.0,11772900.0
2004-11-08,20300,20300,20050,20050,4090,236047.0,11772900.0
2004-11-09,20100,20100,19950,19950,420,234869.0,11772900.0
2004-11-10,19900,20050,19600,19800,1390,233103.0,11772900.0
2004-11-11,20000,20000,19200,19300,10805,227217.0,11772900.0
2004-11-12,19450,19650,19100,19500,4692,229572.0,11772900.0
2004-11-15,19550,19550,19250,19400,4530,228394.0,11772900.0
2004-11-16,19400,19400,19400,19400,1355,228394.0,11772900.0
2004-11-17,19300,19400,19200,19350,10410,227806.0,11772900.0
2004-11-18,19400,19800,19400,19800,3590,233103.0,11772900.0
2004-11-19,19150,19250,18900,19100,21630,224862.0,11772900.0
2004-11-22,19100,19100,18550,18650,11932,219565.0,11772900.0
2004-11-23,18800,19200,18400,18400,6892,216621.0,11772900.0
2004-11-24,18500,18500,17750,17900,29245,210735.0,11772900.0
2004-11-25,18300,18450,17750,18050,22670,212501.0,11772900.0
2004-11-26,18250,18250,17400,17750,23212,208969.0,11772900.0
2004-11-29,17850,17900,17600,17800,3970,209558.0,11772900.0
2004-11-30,18050,18150,17800,18000,8741,211912.0,11772900.0
2004-12-01,18000,18000,17800,17800,12026,209558.0,11772900.0
2004-12-02,18000,18100,17250,17300,40080,203671.0,11772900.0
2004-12-03,17500,17650,17300,17350,53910,204260.0,11772900.0
2004-12-06,17550,17550,17200,17300,73570,203671.0,11772900.0
2004-12-07,17200,17400,17000,17200,41697,202494.0,11772900.0
2004-12-08,17450,17450,16950,17000,47620,200139.0,11772900.0
2004-12-09,17500,17500,16900,16900,16050,198962.0,11772900.0
2004-12-10,16900,17000,16600,16700,10780,196607.0,11772900.0
2004-12-13,16750,17050,16600,17000,12841,200139.0,11772900.0
2004-12-14,17350,17600,17200,17400,41436,204848.0,11772900.0
2004-12-15,17400,17950,17400,17800,4060,209558.0,11772900.0
2004-12-16,17600,17900,17550,17850,600,210146.0,11772900.0
2004-12-17,17950,17950,17800,17850,910,210146.0,11772900.0
2004-12-20,17950,17950,17500,17750,4920,208969.0,11772900.0
2004-12-21,17650,17900,17600,17600,440,207203.0,11772900.0
2004-12-22,17500,17700,17500,17600,7040,207203.0,11772900.0
2004-12-23,17900,17900,17500,17650,2391,207792.0,11772900.0
2004-12-24,17550,17750,17500,17550,25727,206614.0,11772900.0
2004-12-27,17550,17600,17500,17550,4670,206614.0,11772900.0
2004-12-28,17850,17850,17500,17650,1777,207792.0,11772900.0
2004-12-29,17100,17550,17100,17500,9230,206026.0,11772900.0
2004-12-30,17250,17800,17250,17750,16220,208969.0,11772900.0
2005-01-03,17950,17950,17550,17700,550,208380.0,11772900.0
2005-01-04,17700,17700,17500,17700,3370,208380.0,11772900.0
2005-01-05,17700,17700,17300,17550,17430,206614.0,11772900.0
2005-01-06,17450,17550,17250,17500,9650,206026.0,11772900.0
2005-01-07,17300,17350,17200,17300,3950,203671.0,11772900.0
2005-01-10,17200,17500,17150,17500,3043,206026.0,11772900.0
2005-01-11,17200,17600,17200,17350,10290,204260.0,11772900.0
2005-01-12,17400,17400,17200,17300,3640,203671.0,11772900.0
2005-01-13,17350,17350,17150,17200,7670,202494.0,11772900.0
2005-01-14,17250,17300,17100,17200,7880,202494.0,11772900.0
2005-01-17,17200,17200,16500,16500,44040,194253.0,11772900.0
2005-01-18,16600,17000,16550,17000,41550,200139.0,11772900.0
2005-01-19,17000,17350,16750,17350,6370,204260.0,11772900.0
2005-01-20,17450,17450,16900,17250,6110,203083.0,11772900.0
2005-01-21,17000,17500,16900,17350,17260,204260.0,11772900.0
2005-01-24,17500,17500,17000,17100,8316,201317.0,11772900.0
2005-01-25,17000,17400,17000,17100,19880,201317.0,11772900.0
2005-01-26,17050,17300,17050,17200,17481,202494.0,11772900.0
2005-01-27,17500,17500,17200,17450,12480,205437.0,11772900.0
2005-01-28,17400,17400,17200,17250,3800,203083.0,11772900.0
2005-01-31,17550,17550,17100,17450,14114,205437.0,11772900.0
2005-02-01,17450,17450,17400,17450,5340,205437.0,11772900.0
2005-02-02,17500,17500,17250,17450,2940,205437.0,11772900.0
2005-02-03,17300,17400,17200,17400,1930,204848.0,11772900.0
2005-02-04,17600,18600,17600,18000,72050,211912.0,11772900.0
2005-02-07,18000,18100,17900,18000,16990,211912.0,11772900.0
2005-02-11,18100,18500,18000,18450,76338,217210.0,11772900.0
2005-02-14,18550,19650,18500,19650,18670,231337.0,11772900.0
2005-02-15,18800,20000,18800,20000,20510,235458.0,11772900.0
2005-02-16,20300,20300,19550,19600,35442,230749.0,11772900.0
2005-02-17,19450,19850,19400,19800,13870,233103.0,11772900.0
2005-02-18,19800,19800,19700,19700,2740,231926.0,11772900.0
2005-02-21,19900,19900,19250,19750,10810,232515.0,11772900.0
2005-02-22,19750,19750,19300,19400,54530,228394.0,11772900.0
2005-02-23,19000,19400,18800,18950,60150,223096.0,11772900.0
2005-02-24,18950,19400,18750,19200,69840,226040.0,11772900.0
2005-02-25,19200,19350,19200,19200,61000,226040.0,11772900.0
2005-02-28,19200,19200,18800,19200,44080,226040.0,11772900.0
2005-03-02,19450,19450,18650,19000,9010,223685.0,11772900.0
2005-03-03,19050,19400,18850,19300,4771,227217.0,11772900.0
2005-03-04,19400,19750,19400,19550,10590,230160.0,11772900.0
2005-03-07,19550,19800,19550,19600,17360,230749.0,11772900.0
2005-03-08,19400,19500,19200,19500,9777,229572.0,11772900.0
2005-03-09,19500,19850,19000,19800,9550,233103.0,11772900.0
2005-03-10,20000,20150,19800,20000,62190,235458.0,11772900.0
2005-03-11,20100,20300,20000,20100,45290,236635.0,11772900.0
2005-03-14,20000,20300,19500,19800,27080,233103.0,11772900.0
2005-03-15,20200,20200,19500,19800,44930,233103.0,11772900.0
2005-03-16,19950,19950,19700,19950,12390,234869.0,11772900.0
2005-03-17,19900,19900,19450,19500,7610,229572.0,11772900.0
2005-03-18,19450,19600,19150,19450,15840,228983.0,11772900.0
2005-03-21,19450,19500,19400,19400,1970,228394.0,11772900.0
2005-03-22,19800,19800,19600,19800,1360,233103.0,11772900.0
2005-03-23,19450,19850,19450,19800,9580,233103.0,11772900.0
2005-03-24,19800,19800,19500,19650,8240,231337.0,11772900.0
2005-03-25,19800,19900,19250,19900,10653,234281.0,11772900.0
2005-03-28,20150,20150,19900,20000,20350,235458.0,11772900.0
2005-03-29,19550,19950,19550,19950,4685,234869.0,11772900.0
2005-03-30,20000,20000,19800,19800,24250,233103.0,11772900.0
2005-03-31,19800,19800,19500,19750,998,232515.0,11772900.0
2005-04-01,19400,19700,19350,19400,31117,228394.0,11772900.0
2005-04-04,19750,19950,19750,19900,11091,234281.0,11772900.0
2005-04-06,19500,19500,19200,19350,35390,227806.0,11772900.0
2005-04-07,19500,19500,18500,19000,52390,223685.0,11772900.0
2005-04-08,19050,19300,18600,19000,9760,223685.0,11772900.0
2005-04-11,19000,19000,18450,18550,12005,218387.0,11772900.0
2005-04-12,18600,18650,18050,18600,32910,218976.0,11772900.0
2005-04-13,18350,18950,18350,18950,1360,223096.0,11772900.0
2005-04-14,19200,19450,19100,19450,2580,228983.0,11772900.0
2005-04-15,19650,19750,19450,19650,6420,231337.0,11772900.0
2005-04-18,19750,19750,18500,19300,12620,227217.0,11772900.0
2005-04-19,19000,19750,18950,19650,14410,231337.0,11772900.0
2005-04-20,19650,19750,19150,19700,27670,231926.0,11772900.0
2005-04-21,19700,19700,19250,19700,1010,231926.0,11772900.0
2005-04-22,19400,19800,19400,19750,31230,232515.0,11772900.0
2005-04-25,19400,19800,19250,19800,15700,233103.0,11772900.0
2005-04-26,19850,20000,19600,19900,13590,234281.0,11772900.0
2005-04-27,19900,19900,19200,19700,5830,231926.0,11772900.0
2005-04-28,19200,19800,19050,19200,2713,226040.0,11772900.0
2005-04-29,19200,19750,19200,19600,480,230749.0,11772900.0
2005-05-02,19950,19950,19500,19700,1590,231926.0,11772900.0
2005-05-03,20000,20000,19250,19600,780,230749.0,11772900.0
2005-05-04,19600,19800,19400,19800,5530,233103.0,11772900.0
2005-05-06,19300,20000,19300,20000,6360,235458.0,11772900.0
2005-05-09,19500,19950,19300,19650,8560,231337.0,11772900.0
2005-05-10,19650,19650,19250,19600,510,230749.0,11772900.0
2005-05-11,19600,19650,19200,19600,3480,230749.0,11772900.0
2005-05-12,19550,19600,18950,18950,4490,223096.0,11772900.0
2005-05-13,19050,19450,19000,19400,6250,228394.0,11772900.0
2005-05-16,19300,19850,19300,19800,3520,233103.0,11772900.0
2005-05-17,19800,19950,19800,19900,5040,234281.0,11772900.0
2005-05-18,19900,19900,19550,19850,710,233692.0,11772900.0
2005-05-19,19850,19850,19800,19850,3080,233692.0,11772900.0
2005-05-20,19800,19800,19400,19400,2810,228394.0,11772900.0
2005-05-23,19750,19750,18900,19050,6860,224274.0,11772900.0
2005-05-24,19050,19100,18600,19100,22620,224862.0,11772900.0
2005-05-25,18700,18700,18300,18400,29050,216621.0,11772900.0
2005-05-26,18250,18800,18200,18500,26610,217799.0,11772900.0
2005-05-27,18500,19000,18500,19000,17390,223685.0,11772900.0
2005-05-30,19000,19000,18600,18600,10700,218976.0,11772900.0
2005-05-31,18800,18800,18450,18500,36410,217799.0,11772900.0
2005-06-01,18450,18800,18300,18400,18830,216621.0,11772900.0
2005-06-02,18350,18400,17950,18000,23990,211912.0,11772900.0
2005-06-03,17750,17900,17700,17900,21090,210735.0,11772900.0
2005-06-07,17700,18100,17700,17900,1010,210735.0,11772900.0
2005-06-08,17700,18100,17700,18000,46750,211912.0,11772900.0
2005-06-09,18100,18100,17850,17900,43060,210735.0,11772900.0
2005-06-10,18000,18200,17800,18000,23330,211912.0,11772900.0
2005-06-13,17850,18450,17850,18250,12560,214855.0,11772900.0
2005-06-14,18000,18000,17500,17950,43070,211324.0,11772900.0
2005-06-15,17900,18000,17900,17950,586,211324.0,11772900.0
2005-06-16,18000,18000,17800,17950,37860,211324.0,11772900.0
2005-06-17,17950,18200,17900,18200,45550,214267.0,11772900.0
2005-06-20,18200,18300,18000,18000,1450,211912.0,11772900.0
2005-06-21,18200,18400,18000,18400,9583,216621.0,11772900.0
2005-06-22,18100,19700,18100,19650,23550,231337.0,11772900.0
2005-06-23,18850,18950,18500,18500,8240,217799.0,11772900.0
2005-06-24,18500,18550,18100,18250,6381,214855.0,11772900.0
2005-06-27,18000,18200,17850,17850,24219,210146.0,11772900.0
2005-06-28,17800,18150,17750,17950,15740,211324.0,11772900.0
2005-06-29,17950,18800,17950,18000,30310,211912.0,11772900.0
2005-06-30,18000,18600,18000,18100,27360,213089.0,11772900.0
2005-07-01,18100,18850,18100,18700,23770,220153.0,11772900.0
2005-07-04,18350,18850,18050,18050,24250,212501.0,11772900.0
2005-07-05,18300,18350,17950,18150,14110,213678.0,11772900.0
2005-07-06,18450,18450,18200,18200,1150,214267.0,11772900.0
2005-07-07,18050,18350,18050,18350,2760,216033.0,11772900.0
2005-07-08,18150,18350,18100,18300,3540,215444.0,11772900.0
2005-07-11,18300,18650,18150,18150,7780,213678.0,11772900.0
2005-07-12,18250,18350,18200,18200,1740,214267.0,11772900.0
2005-07-13,18200,18400,18000,18400,4760,216621.0,11772900.0
2005-07-14,18150,18600,18050,18400,7460,216621.0,11772900.0
2005-07-15,18300,18300,18050,18200,3020,214267.0,11772900.0
2005-07-18,18100,18100,17900,17900,30110,210735.0,11772900.0
2005-07-19,17900,18250,17900,18200,7850,214267.0,11772900.0
2005-07-20,18050,18300,18050,18300,13620,215444.0,11772900.0
2005-07-21,18400,18750,18000,18250,16830,214855.0,11772900.0
2005-07-22,18150,18500,18050,18250,4820,214855.0,11772900.0
2005-07-25,18350,18400,18000,18150,7480,213678.0,11772900.0
2005-07-26,18150,18250,18050,18050,6500,212501.0,11772900.0
2005-07-27,18200,18300,18000,18100,8380,213089.0,11772900.0
2005-07-28,18150,18150,18050,18100,13640,213089.0,11772900.0
2005-07-29,18100,18400,18100,18250,15170,214855.0,11772900.0
2005-08-01,18250,18300,18100,18200,6670,214267.0,11772900.0
2005-08-02,18200,18350,18200,18200,40580,214267.0,11772900.0
2005-08-03,18150,18300,18050,18200,22960,214267.0,11772900.0
2005-08-04,18200,18200,18000,18200,6563,214267.0,11772900.0
2005-08-05,18000,18000,17700,17800,17740,209558.0,11772900.0
2005-08-08,18000,18000,17400,17400,9450,204848.0,11772900.0
2005-08-09,17700,17700,17300,17700,9430,208380.0,11772900.0
2005-08-10,17650,17800,17550,17750,4270,208969.0,11772900.0
2005-08-11,17550,17750,17450,17600,2091,207203.0,11772900.0
2005-08-12,17550,17800,17450,17800,10740,209558.0,11772900.0
2005-08-16,17800,17850,17550,17550,1575,206614.0,11772900.0
2005-08-17,17550,18100,17550,17700,10480,208380.0,11772900.0
2005-08-18,18000,18000,17800,17800,23455,209558.0,11772900.0
2005-08-19,18300,18300,17400,18000,17000,211912.0,11772900.0
2005-08-22,18000,18200,18000,18000,4560,211912.0,11772900.0
2005-08-23,17450,17700,17450,17600,26681,207203.0,11772900.0
2005-08-24,17500,17900,17450,17500,5740,206026.0,11772900.0
2005-08-25,17500,17650,17300,17300,4920,203671.0,11772900.0
2005-08-26,17350,17550,17350,17550,13791,206614.0,11772900.0
2005-08-29,17500,17600,17500,17600,2690,207203.0,11772900.0
2005-08-30,17700,17800,17550,17550,2740,206614.0,11772900.0
2005-08-31,17700,17700,17400,17650,1840,207792.0,11772900.0
2005-09-01,17650,17900,17650,17900,13090,210735.0,11772900.0
2005-09-02,17550,17650,17500,17550,1040,206614.0,11772900.0
2005-09-05,17450,17850,17450,17600,23100,207203.0,11772900.0
2005-09-06,17800,17800,17500,17500,13470,206026.0,11772900.0
2005-09-07,17700,17700,17500,17650,2510,207792.0,11772900.0
2005-09-08,17500,17550,17400,17500,4870,206026.0,11772900.0
2005-09-09,17550,17600,17400,17600,650,207203.0,11772900.0
2005-09-12,17500,17600,17500,17550,1460,206614.0,11772900.0
2005-09-13,17550,17700,17550,17550,620,206614.0,11772900.0
2005-09-14,17450,17450,17400,17450,1640,205437.0,11772900.0
2005-09-15,17450,17600,17450,17450,1130,205437.0,11772900.0
2005-09-16,17750,17800,17500,17500,57490,206026.0,11772900.0
2005-09-20,17500,17500,17400,17500,8220,206026.0,11772900.0
2005-09-21,17500,17600,17450,17450,17260,205437.0,11772900.0
2005-09-22,17450,17500,17400,17500,30050,206026.0,11772900.0
2005-09-23,17500,17500,17350,17450,16780,205437.0,11772900.0
2005-09-26,17400,17550,17300,17300,34911,203671.0,11772900.0
2005-09-27,17350,17600,17350,17500,85350,206026.0,11772900.0
2005-09-28,17500,17500,17050,17100,33970,201317.0,11772900.0
2005-09-29,17100,17100,16650,16650,38479,196019.0,11772900.0
2005-09-30,16700,17050,16600,17000,53671,200139.0,11772900.0
2005-10-04,17050,17250,16900,17200,67610,202494.0,11772900.0
2005-10-05,17050,17200,16900,16900,19040,198962.0,11772900.0
2005-10-06,16900,17350,16900,17000,38500,200139.0,11772900.0
2005-10-07,17000,17050,16900,16950,15390,199551.0,11772900.0
2005-10-10,16900,17000,16900,17000,30415,200139.0,11772900.0
2005-10-11,17050,17200,16950,17100,68920,201317.0,11772900.0
2005-10-12,17300,18300,17300,18000,411181,211912.0,11772900.0
2005-10-13,17800,18050,17500,17600,57036,207203.0,11772900.0
2005-10-14,17900,17900,17250,17500,36960,206026.0,11772900.0
2005-10-17,17200,17500,17200,17500,101910,206026.0,11772900.0
2005-10-18,17350,17500,17300,17500,82030,206026.0,11772900.0
2005-10-19,17500,17800,16900,17000,21440,200139.0,11772900.0
2005-10-20,16950,17000,16550,16650,22810,196019.0,11772900.0
2005-10-21,16600,16700,16550,16600,50530,195430.0,11772900.0
2005-10-24,16600,16700,16550,16550,26870,194841.0,11772900.0
2005-10-25,16550,16800,16550,16600,26460,195430.0,11772900.0
2005-10-26,16600,16650,16300,16500,75840,194253.0,11772900.0
2005-10-27,16400,16450,15900,16200,32191,190721.0,11772900.0
2005-10-28,15950,16200,15700,15900,65439,187189.0,11772900.0
2005-10-31,15800,16400,15800,16400,9071,193076.0,11772900.0
2005-11-01,16400,16450,16000,16200,55011,190721.0,11772900.0
2005-11-02,16500,16900,16300,16900,28870,198962.0,11772900.0
2005-11-03,16800,17200,16700,16900,17554,198962.0,11772900.0
2005-11-04,16900,17050,16900,17000,20160,200139.0,11772900.0
2005-11-07,17000,17350,17000,17350,10400,204260.0,11772900.0
2005-11-08,17150,17150,16900,16950,29690,199551.0,11772900.0
2005-11-09,17200,17350,16800,17350,10850,204260.0,11772900.0
2005-11-10,17350,17500,17100,17450,15190,205437.0,11772900.0
2005-11-11,17500,17500,16950,17500,24240,206026.0,11772900.0
2005-11-14,17500,17500,17300,17450,49548,205437.0,11772900.0
2005-11-15,17450,17500,17400,17450,34600,205437.0,11772900.0
2005-11-16,17500,17900,17250,17800,34260,209558.0,11772900.0
2005-11-17,17500,18100,17500,17950,82874,211324.0,11772900.0
2005-11-18,17900,18150,17400,18000,91070,211912.0,11772900.0
2005-11-21,18000,18000,17600,17900,39549,210735.0,11772900.0
2005-11-22,17900,18000,17750,17900,34887,210735.0,11772900.0
2005-11-23,18150,19000,17750,19000,66030,223685.0,11772900.0
2005-11-24,19000,19500,18700,19450,46940,228983.0,11772900.0
2005-11-25,19800,19800,19000,19400,23690,228394.0,11772900.0
2005-11-28,19700,19700,18650,19500,49070,229572.0,11772900.0
2005-11-29,19500,19600,19000,19500,27481,229572.0,11772900.0
2005-11-30,19500,19800,18750,19700,36615,231926.0,11772900.0
2005-12-01,19700,19750,19300,19750,51190,232515.0,11772900.0
2005-12-02,19600,19850,19550,19750,16070,232515.0,11772900.0
2005-12-05,19500,19700,19500,19700,7450,231926.0,11772900.0
2005-12-06,19700,19950,19300,19950,15560,234869.0,11772900.0
2005-12-07,19900,19900,19300,19450,6950,228983.0,11772900.0
2005-12-08,19450,19450,19150,19150,3860,225451.0,11772900.0
2005-12-09,19150,19350,18850,19000,11250,223685.0,11772900.0
2005-12-12,19200,19500,18800,19000,35020,223685.0,11772900.0
2005-12-13,18900,19000,18850,18950,15560,223096.0,11772900.0
2005-12-14,19000,19000,18250,18500,17398,217799.0,11772900.0
2005-12-15,18300,18350,18000,18000,34800,211912.0,11772900.0
2005-12-16,18050,18050,17900,18000,28130,211912.0,11772900.0
2005-12-19,18400,18400,17700,17950,49170,211324.0,11772900.0
2005-12-20,18000,18200,17900,18000,84570,211912.0,11772900.0
2005-12-21,18500,18500,18050,18500,69150,217799.0,11772900.0
2005-12-22,18250,18500,18200,18450,32550,217210.0,11772900.0
2005-12-23,18450,18450,17900,18450,12101,217210.0,11772900.0
2005-12-26,18450,18750,18300,18700,25892,220153.0,11772900.0
2005-12-27,18500,18700,18300,18700,26770,220153.0,11772900.0
2005-12-28,18600,18600,17700,18050,31481,212501.0,11772900.0
2005-12-29,18100,18450,17800,18100,23870,213089.0,11772900.0
2006-01-02,18100,18250,17850,18250,10030,214855.0,11772900.0
2006-01-03,18100,18100,17400,17900,14413,210735.0,11772900.0
2006-01-04,17900,18200,17500,18200,22010,214267.0,11772900.0
2006-01-05,18200,18400,17850,18400,26920,216621.0,11772900.0
2006-01-06,18000,18100,17800,17850,28520,210146.0,11772900.0
2006-01-09,17900,17900,17250,17500,27530,206026.0,11772900.0
2006-01-10,17350,17350,16550,16800,20070,197785.0,11772900.0
2006-01-11,16600,17500,16600,17400,33800,204848.0,11772900.0
2006-01-12,17100,17100,16800,17000,20910,200139.0,11772900.0
2006-01-13,16700,17250,16600,16700,12201,196607.0,11772900.0
2006-01-16,16800,16850,16800,16850,14030,198373.0,11772900.0
2006-01-17,17000,17000,16250,16250,13320,191310.0,11772900.0
2006-01-18,16400,16400,16050,16200,16261,190721.0,11772900.0
2006-01-19,16050,16200,15300,16100,67450,189544.0,11772900.0
2006-01-20,15750,16000,14950,16000,32280,188366.0,11772900.0
2006-01-23,15200,15500,14600,14600,24644,171884.0,11772900.0
2006-01-24,14250,14500,13550,14050,79320,165409.0,11772900.0
2006-01-25,14000,14400,13250,13500,116177,158934.0,11772900.0
2006-01-26,13500,13550,13050,13300,43521,156580.0,11772900.0
2006-01-27,13350,14050,13300,13900,144860,163643.0,11772900.0
2006-01-31,13900,14300,13500,14000,110103,164821.0,11772900.0
2006-02-01,14000,14000,13250,13900,84620,163643.0,11772900.0
2006-02-02,13700,14050,13700,13850,41180,163055.0,11772900.0
2006-02-03,13700,14850,13700,14750,76950,173650.0,11772900.0
2006-02-06,14300,14850,14300,14850,44209,174828.0,11772900.0
2006-02-07,14500,15000,14400,14950,18570,176005.0,11772900.0
2006-02-08,14600,14850,14500,14800,17000,174239.0,11772900.0
2006-02-09,14650,14900,14200,14200,5576,167175.0,11772900.0
2006-02-10,14250,14950,14000,14200,86836,167175.0,11772900.0
2006-02-13,14450,14700,13950,14350,71016,168941.0,11772900.0
2006-02-14,14350,14600,14050,14500,33720,170707.0,11772900.0
2006-02-15,14400,14500,13950,14350,11580,168941.0,11772900.0
2006-02-16,14150,14350,14000,14350,8320,168941.0,11772900.0
2006-02-17,14150,14350,14100,14100,1339,165998.0,11772900.0
2006-02-20,14150,14550,14100,14400,81010,169530.0,11772900.0
2006-02-21,14400,14450,14200,14400,100120,169530.0,11772900.0
2006-02-22,14200,14600,14200,14600,8260,171884.0,11772900.0
2006-02-23,14650,15500,14550,15400,26950,181303.0,11772900.0
2006-02-24,15050,15400,14750,14950,45450,176005.0,11772900.0
2006-02-27,15050,15400,14700,14800,139613,174239.0,11772900.0
2006-02-28,14850,15100,14400,15000,35730,176594.0,11772900.0
2006-03-02,15000,15150,14800,15150,22570,178359.0,11772900.0
2006-03-03,15100,15200,14850,15150,22141,178359.0,11772900.0
2006-03-06,15250,15350,14950,15350,11820,180714.0,11772900.0
2006-03-07,15350,15350,14700,14950,4708,176005.0,11772900.0
2006-03-08,15200,15200,14650,14900,3770,175416.0,11772900.0
2006-03-09,15000,15000,14900,14900,1194,175416.0,11772900.0
2006-03-10,14700,14950,14650,14950,5890,176005.0,11772900.0
2006-03-13,15100,15100,14700,14700,807,173062.0,11772900.0
2006-03-14,14700,14900,14500,14500,5540,170707.0,11772900.0
2006-03-15,14550,14600,14500,14500,12025,170707.0,11772900.0
2006-03-16,14500,14800,14500,14800,9190,174239.0,11772900.0
