SKC(011790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-12-23,16250,16650,15700,15700,430816,568576.0,36215063.0
2008-12-24,15700,15850,15300,15850,265071,574009.0,36215063.0
2008-12-26,15950,16100,15350,15850,288129,574009.0,36215063.0
2008-12-29,15600,15900,15200,15900,176727,575820.0,36215063.0
2008-12-30,15900,16050,15700,15800,440236,572198.0,36215063.0
2009-01-02,16000,16750,15650,16750,504734,606602.0,36215063.0
2009-01-05,16900,17050,16550,16650,350828,602981.0,36215063.0
2009-01-06,16500,16650,15650,15650,851595,566766.0,36215063.0
2009-01-07,15650,15950,15350,15700,1092196,568576.0,36215063.0
2009-01-08,15450,15600,14850,14850,728233,537794.0,36215063.0
2009-01-09,15000,15300,14800,14850,922686,537794.0,36215063.0
2009-01-12,14600,14650,14050,14300,554395,517875.0,36215063.0
2009-01-13,14250,14950,14100,14950,429548,541415.0,36215063.0
2009-01-14,14850,15150,14600,15050,337259,545037.0,36215063.0
2009-01-15,14350,14550,13500,13500,521746,488903.0,36215063.0
2009-01-16,13850,14050,13550,13900,488703,503389.0,36215063.0
2009-01-19,14050,14450,13800,14450,459672,523308.0,36215063.0
2009-01-20,14350,14350,13800,14000,280801,507011.0,36215063.0
2009-01-21,13350,13650,12750,12750,793792,461742.0,36215063.0
2009-01-22,13250,13300,12750,13000,606965,470796.0,36215063.0
2009-01-23,12800,12950,12500,12950,305586,468985.0,36215063.0
2009-01-28,13150,13500,13150,13400,445435,485282.0,36215063.0
2009-01-29,13550,13650,12900,12950,464914,468985.0,36215063.0
2009-01-30,12750,13500,12700,13300,424041,481660.0,36215063.0
2009-02-02,13300,13650,12900,13000,579579,470796.0,36215063.0
2009-02-03,13100,13400,12850,13200,349164,478039.0,36215063.0
2009-02-04,13450,14950,13400,14800,1999074,535983.0,36215063.0
2009-02-05,14650,15000,14200,14200,1007746,514254.0,36215063.0
2009-02-06,14650,15550,14500,15400,1855293,557712.0,36215063.0
2009-02-09,15700,16600,15600,15950,2207072,577630.0,36215063.0
2009-02-10,16400,16700,15900,16500,1060333,597549.0,36215063.0
2009-02-11,16100,17600,15850,17600,1358419,637385.0,36215063.0
2009-02-12,17750,18050,17300,17800,746186,644628.0,36215063.0
2009-02-13,17750,17950,17350,17600,577218,637385.0,36215063.0
2009-02-16,17400,18850,17400,18450,770704,668168.0,36215063.0
2009-02-17,18200,18400,15950,16000,1208798,579441.0,36215063.0
2009-02-18,16100,17550,15850,17250,1025951,624710.0,36215063.0
2009-02-19,17500,18650,16700,17550,1362105,635574.0,36215063.0
2009-02-20,17550,18900,16500,16800,1105423,608413.0,36215063.0
2009-02-23,16950,18100,16800,18000,771481,651871.0,36215063.0
2009-02-24,17500,19400,17200,19300,1480172,698951.0,36215063.0
2009-02-25,19900,20300,18650,18650,1074409,675411.0,36215063.0
2009-02-26,19000,19550,16600,18050,1274363,653682.0,36215063.0
2009-02-27,17800,18300,17300,17750,611184,642817.0,36215063.0
2009-03-02,17500,17500,16300,16300,438366,590306.0,36215063.0
2009-03-03,15650,17100,15650,16800,629163,608413.0,36215063.0
2009-03-04,16700,17450,16150,17400,773772,630142.0,36215063.0
2009-03-05,17500,17700,16500,16500,558736,597549.0,36215063.0
2009-03-06,15900,16950,15900,16950,528614,613845.0,36215063.0
2009-03-09,17250,17500,16450,16800,452828,608413.0,36215063.0
2009-03-10,16450,17300,16450,16800,613608,608413.0,36215063.0
2009-03-11,17200,18200,17000,18050,1195985,653682.0,36215063.0
2009-03-12,17900,18050,17000,17000,781126,615656.0,36215063.0
2009-03-13,17350,17450,16700,16950,491242,613845.0,36215063.0
2009-03-16,16950,17750,16950,17050,589464,617467.0,36215063.0
2009-03-17,17300,17450,16550,17000,945271,615656.0,36215063.0
2009-03-18,17300,17900,16850,17750,910134,642817.0,36215063.0
2009-03-19,18000,18300,17650,17650,873888,639196.0,36215063.0
2009-03-20,17750,17900,16900,17100,1047483,619278.0,36215063.0
2009-03-23,17250,17700,17100,17550,617682,635574.0,36215063.0
2009-03-24,17900,17950,17350,17400,613249,630142.0,36215063.0
2009-03-25,17550,19150,17550,19150,1826857,693518.0,36215063.0
2009-03-26,19000,19500,18700,19400,1016005,702572.0,36215063.0
2009-03-27,19200,19850,18200,18450,1131540,668168.0,36215063.0
2009-03-30,18400,18700,17200,17250,673058,624710.0,36215063.0
2009-03-31,17650,18100,17500,17650,468734,639196.0,36215063.0
2009-04-01,17850,18600,17700,18400,490082,666357.0,36215063.0
2009-04-02,18600,18950,18450,18900,690365,684465.0,36215063.0
2009-04-03,19600,19750,19000,19050,1143152,689897.0,36215063.0
2009-04-06,19100,20800,18700,20650,1989616,747841.0,36215063.0
2009-04-07,20600,21600,20250,21350,2154775,773192.0,36215063.0
2009-04-08,21250,21650,20650,21300,1137420,771381.0,36215063.0
2009-04-09,21700,22500,21400,22300,1507788,807596.0,36215063.0
2009-04-10,22650,22650,21350,21900,982151,793110.0,36215063.0
2009-04-13,22000,22300,21200,21300,723602,771381.0,36215063.0
2009-04-14,21650,22550,21450,21850,892009,791299.0,36215063.0
2009-04-15,21600,23000,21450,22500,1189858,814839.0,36215063.0
2009-04-16,23150,23300,22500,22550,990858,816650.0,36215063.0
2009-04-17,22850,22900,20600,21100,848467,764138.0,36215063.0
2009-04-20,21100,21500,20450,21500,335823,778624.0,36215063.0
2009-04-21,20850,22150,20450,22150,604729,802164.0,36215063.0
2009-04-22,22450,22800,21750,22800,841251,825703.0,36215063.0
2009-04-23,23050,24100,22950,24000,1227903,869162.0,36215063.0
2009-04-24,24100,24250,23400,23600,564950,854675.0,36215063.0
2009-04-27,23600,23950,22850,23000,344963,832946.0,36215063.0
2009-04-28,23000,23300,21450,22000,475851,796731.0,36215063.0
2009-04-29,22100,23300,21000,22950,666176,831136.0,36215063.0
2009-04-30,23150,23500,22300,23000,634458,832946.0,36215063.0
2009-05-04,23150,23150,22600,23000,327338,832946.0,36215063.0
2009-05-06,23350,24800,23350,24600,1172579,890891.0,36215063.0
2009-05-07,24800,25000,23800,24100,504896,872783.0,36215063.0
2009-05-08,23900,24650,23600,24100,460574,872783.0,36215063.0
2009-05-11,24100,24100,23250,23300,370011,843811.0,36215063.0
2009-05-12,23200,23750,22950,23500,337751,851054.0,36215063.0
2009-05-13,23700,23850,22600,22800,605136,825703.0,36215063.0
2009-05-14,22800,23300,21800,22700,990195,822082.0,36215063.0
2009-05-15,22900,23400,22250,23100,489919,836568.0,36215063.0
2009-05-18,23300,23850,23050,23300,497402,843811.0,36215063.0
2009-05-19,23600,24250,23500,24250,672020,878215.0,36215063.0
2009-05-20,24050,24600,23700,24250,464950,878215.0,36215063.0
2009-05-21,24500,24500,23300,23300,466281,843811.0,36215063.0
2009-05-22,23000,24000,22600,23800,548006,861918.0,36215063.0
2009-05-25,23450,26600,23050,26600,3414295,963321.0,36215063.0
2009-05-26,27150,27950,25450,26200,2170403,948835.0,36215063.0
2009-05-27,26700,27050,25300,25900,1478837,937970.0,36215063.0
2009-05-28,25600,26300,24000,25400,1081072,919863.0,36215063.0
2009-05-29,26000,26350,25100,25600,663614,927106.0,36215063.0
2009-06-01,25800,26900,25800,26700,711595,966942.0,36215063.0
2009-06-02,27000,27050,25850,26600,722262,963321.0,36215063.0
2009-06-03,26800,26800,25850,25850,523932,936159.0,36215063.0
2009-06-04,26000,26000,24500,24500,553585,887269.0,36215063.0
2009-06-05,25000,25350,24150,25350,398543,918052.0,36215063.0
2009-06-08,25000,25700,24500,24500,349252,887269.0,36215063.0
2009-06-09,24750,25150,23300,23400,503646,847432.0,36215063.0
2009-06-10,23450,24000,22850,23700,510208,858297.0,36215063.0
2009-06-11,23850,24450,23700,24450,346461,885458.0,36215063.0
2009-06-12,24450,24650,23650,23850,313165,863729.0,36215063.0
2009-06-15,23950,24000,22850,23050,416190,834757.0,36215063.0
2009-06-16,22700,23500,22450,23000,481906,832946.0,36215063.0
2009-06-17,22900,23550,22600,23350,353170,845622.0,36215063.0
2009-06-18,23500,23600,22550,23400,366232,847432.0,36215063.0
2009-06-19,23400,23450,22500,22700,410383,822082.0,36215063.0
2009-06-22,22800,22900,22100,22200,458098,803974.0,36215063.0
2009-06-23,21500,21700,20600,20800,646023,753273.0,36215063.0
2009-06-24,21000,21650,20750,21300,589777,771381.0,36215063.0
2009-06-25,21600,22350,21550,22300,664387,807596.0,36215063.0
2009-06-26,22400,22650,22000,22200,386048,803974.0,36215063.0
2009-06-29,22550,22550,21400,22000,293131,796731.0,36215063.0
2009-06-30,22300,22400,21500,22000,435654,796731.0,36215063.0
2009-07-01,21750,22300,21600,22100,230377,800353.0,36215063.0
2009-07-02,22350,22350,21500,21700,372322,785867.0,36215063.0
2009-07-03,21200,21550,21000,21500,451637,778624.0,36215063.0
2009-07-06,21750,22150,21450,21450,411488,776813.0,36215063.0
2009-07-07,21650,22350,21500,22200,501888,803974.0,36215063.0
2009-07-08,22000,22150,21500,21800,320833,789488.0,36215063.0
2009-07-09,21950,21950,20950,21000,469506,760516.0,36215063.0
2009-07-10,21200,21250,20700,20950,227316,758706.0,36215063.0
2009-07-13,21050,21400,19700,19700,519523,713437.0,36215063.0
2009-07-14,20000,20100,18700,19050,554325,689897.0,36215063.0
2009-07-15,19200,19650,19150,19300,471996,698951.0,36215063.0
2009-07-16,19700,19800,18300,18500,1162201,669979.0,36215063.0
2009-07-17,18650,19350,18600,19000,888119,688086.0,36215063.0
2009-07-20,19300,19850,19200,19700,1333397,713437.0,36215063.0
2009-07-21,19950,20100,18800,19150,1559559,693518.0,36215063.0
2009-07-22,19450,19850,19150,19650,1549854,711626.0,36215063.0
2009-07-23,19950,20300,19800,20050,1468878,726112.0,36215063.0
2009-07-24,20250,20300,19650,19850,799041,718869.0,36215063.0
2009-07-27,20000,20150,19750,19900,782698,720680.0,36215063.0
2009-07-28,20000,20750,19900,20300,1353490,735166.0,36215063.0
2009-07-29,20550,20550,19700,19800,925479,717058.0,36215063.0
2009-07-30,19650,19800,19250,19600,656212,709815.0,36215063.0
2009-07-31,19750,20800,19450,20750,1506654,751463.0,36215063.0
2009-08-03,20800,21150,20550,20850,966823,755084.0,36215063.0
2009-08-04,21050,21350,20500,20500,1192716,742409.0,36215063.0
2009-08-05,20650,21100,20450,20550,627401,744220.0,36215063.0
2009-08-06,20650,21050,20600,21000,756470,760516.0,36215063.0
2009-08-07,20900,21000,20600,20900,448743,756895.0,36215063.0
2009-08-10,21100,21650,21000,21500,1013658,778624.0,36215063.0
2009-08-11,21350,21600,21200,21550,569307,780435.0,36215063.0
2009-08-12,21400,21800,20900,21800,944493,789488.0,36215063.0
2009-08-13,22050,22100,21650,21900,1015519,793110.0,36215063.0
2009-08-14,22050,22100,21400,21500,731419,778624.0,36215063.0
2009-08-17,21200,21350,20500,20550,578140,744220.0,36215063.0
2009-08-18,20250,20600,19500,20000,855934,724301.0,36215063.0
2009-08-19,20050,20350,19600,19600,571010,709815.0,36215063.0
2009-08-20,19900,20400,19700,20300,338375,735166.0,36215063.0
2009-08-21,20500,20750,20050,20250,561774,733355.0,36215063.0
2009-08-24,20500,20550,19700,19750,875339,715247.0,36215063.0
2009-08-25,19700,20200,19550,19750,441340,715247.0,36215063.0
2009-08-26,19900,20550,19900,20500,512823,742409.0,36215063.0
2009-08-27,20650,20700,20000,20000,380081,724301.0,36215063.0
2009-08-28,20200,20300,19700,19900,387872,720680.0,36215063.0
2009-08-31,20000,20000,19300,19350,381818,700761.0,36215063.0
2009-09-01,19300,19450,18900,19200,383624,695329.0,36215063.0
2009-09-02,18850,19150,18850,18850,429435,682654.0,36215063.0
2009-09-03,18950,19350,18900,19200,285102,695329.0,36215063.0
2009-09-04,19250,19750,19200,19350,379336,700761.0,36215063.0
2009-09-07,19550,19550,19050,19100,267991,691708.0,36215063.0
2009-09-08,19100,20500,19050,20350,1359558,736977.0,36215063.0
2009-09-09,20550,20600,20000,20100,626853,727923.0,36215063.0
2009-09-10,20100,20500,19900,20400,670739,738787.0,36215063.0
2009-09-11,20500,20900,20350,20400,597047,738787.0,36215063.0
2009-09-14,20400,20500,19800,19900,380419,720680.0,36215063.0
2009-09-15,20100,20450,19950,20200,353217,731544.0,36215063.0
2009-09-16,20250,20450,19950,20300,512587,735166.0,36215063.0
2009-09-17,20650,21350,20600,21100,1366797,764138.0,36215063.0
2009-09-18,21250,21400,20950,21000,718589,760516.0,36215063.0
2009-09-21,21200,21500,20650,20650,527144,747841.0,36215063.0
2009-09-22,20700,21100,20700,20850,399787,755084.0,36215063.0
2009-09-23,21000,21300,20250,20250,607019,733355.0,36215063.0
2009-09-24,20100,20700,20050,20400,438281,738787.0,36215063.0
2009-09-25,20450,20550,19900,20200,299069,731544.0,36215063.0
2009-09-28,20250,20750,20100,20550,395407,744220.0,36215063.0
2009-09-29,20700,21250,20550,21250,914230,769570.0,36215063.0
2009-09-30,21200,21500,20400,20450,690210,740598.0,36215063.0
2009-10-01,20800,20900,20150,20450,628254,740598.0,36215063.0
2009-10-05,20150,20300,19700,19700,400629,713437.0,36215063.0
2009-10-06,19850,19850,18850,18900,569113,684465.0,36215063.0
2009-10-07,19100,19450,19050,19400,295468,702572.0,36215063.0
2009-10-08,19500,19500,19150,19400,197872,702572.0,36215063.0
2009-10-09,19350,19750,19250,19550,244121,708004.0,36215063.0
2009-10-12,19650,19700,19250,19350,218012,700761.0,36215063.0
2009-10-13,19300,19400,18800,18900,392928,684465.0,36215063.0
2009-10-14,19100,19650,18900,19650,309898,711626.0,36215063.0
2009-10-15,19650,19700,19400,19500,277174,706194.0,36215063.0
2009-10-16,19500,19700,19300,19300,223257,698951.0,36215063.0
2009-10-19,19200,19250,18950,19100,154708,691708.0,36215063.0
2009-10-20,19550,20400,19500,20350,915727,736977.0,36215063.0
2009-10-21,20300,20600,20200,20450,652139,740598.0,36215063.0
2009-10-22,20400,20900,20350,20500,623020,742409.0,36215063.0
2009-10-23,20850,20900,20350,20450,521408,740598.0,36215063.0
2009-10-26,20300,20650,20150,20450,326388,740598.0,36215063.0
2009-10-27,20450,20800,20300,20800,458179,753273.0,36215063.0
2009-10-28,20800,20850,19350,19350,573190,700761.0,36215063.0
2009-10-29,18950,19100,18550,18700,413154,677222.0,36215063.0
2009-10-30,19100,19300,18450,18450,369718,668168.0,36215063.0
2009-11-02,17850,18300,17550,18050,286190,653682.0,36215063.0
2009-11-03,18150,18250,17650,17700,312985,641007.0,36215063.0
2009-11-04,17650,18100,17650,18100,260256,655493.0,36215063.0
2009-11-05,17950,18050,17700,17850,232424,646439.0,36215063.0
2009-11-06,18150,18400,18050,18100,228411,655493.0,36215063.0
2009-11-09,18100,18300,17900,18000,190651,651871.0,36215063.0
2009-11-10,18150,18250,17850,17850,164576,646439.0,36215063.0
2009-11-11,17950,18100,17750,17900,200455,648250.0,36215063.0
2009-11-12,17950,18100,17600,17600,260045,637385.0,36215063.0
2009-11-13,17750,17900,17000,17050,392180,617467.0,36215063.0
2009-11-16,17200,17500,17050,17400,218010,630142.0,36215063.0
2009-11-17,17450,17800,17450,17550,237505,635574.0,36215063.0
2009-11-18,17600,18000,17600,17650,205571,639196.0,36215063.0
2009-11-19,17700,17800,17500,17700,177384,641007.0,36215063.0
2009-11-20,17650,17900,17400,17850,181830,646439.0,36215063.0
2009-11-23,17750,17900,17650,17750,141336,642817.0,36215063.0
2009-11-24,17900,17950,17550,17600,153374,637385.0,36215063.0
2009-11-25,17600,17750,17300,17550,146617,635574.0,36215063.0
2009-11-26,17500,17600,17250,17400,236751,630142.0,36215063.0
2009-11-27,17000,17200,15900,16000,361579,579441.0,36215063.0
2009-11-30,16350,16650,16200,16350,291546,592116.0,36215063.0
2009-12-01,16350,16600,16200,16550,178577,599359.0,36215063.0
2009-12-02,16700,16800,16550,16600,166926,601170.0,36215063.0
2009-12-03,16550,17100,16550,17100,225770,619278.0,36215063.0
2009-12-04,17000,17200,16950,17050,151681,617467.0,36215063.0
2009-12-07,17100,17500,17000,17450,214143,631953.0,36215063.0
2009-12-08,17300,17700,17250,17600,161325,637385.0,36215063.0
2009-12-09,17350,17800,17350,17700,148361,641007.0,36215063.0
2009-12-10,17750,17750,17200,17300,320607,626521.0,36215063.0
2009-12-11,17350,17950,17300,17850,298676,646439.0,36215063.0
2009-12-14,18050,18100,17700,18000,238353,651871.0,36215063.0
2009-12-15,17950,18000,17800,18000,156774,651871.0,36215063.0
2009-12-16,18250,19000,18250,18900,965783,684465.0,36215063.0
2009-12-17,18900,19050,18650,18650,317773,675411.0,36215063.0
2009-12-18,18500,18800,18350,18750,204113,679032.0,36215063.0
2009-12-21,19050,19050,18650,18900,306092,684465.0,36215063.0
2009-12-22,18950,19300,18500,18550,298704,671789.0,36215063.0
2009-12-23,18600,18650,18350,18500,151028,669979.0,36215063.0
2009-12-24,18500,18850,18450,18700,215994,677222.0,36215063.0
2009-12-28,19050,19200,18700,18700,317745,677222.0,36215063.0
2009-12-29,18750,19350,18750,19050,327075,689897.0,36215063.0
2009-12-30,19100,19150,18700,18950,207814,686275.0,36215063.0
2010-01-04,19000,19500,18850,19350,282853,700761.0,36215063.0
2010-01-05,19600,19850,19350,19500,351762,706194.0,36215063.0
2010-01-06,19450,19550,19050,19200,366991,695329.0,36215063.0
2010-01-07,19250,19250,18750,18800,454639,680843.0,36215063.0
2010-01-08,18850,19450,18850,19400,342613,702572.0,36215063.0
2010-01-11,19650,19850,19500,19550,421856,708004.0,36215063.0
2010-01-12,19500,19700,19150,19200,227040,695329.0,36215063.0
2010-01-13,19050,19200,18350,18450,412724,668168.0,36215063.0
2010-01-14,18550,18650,18400,18500,280543,669979.0,36215063.0
2010-01-15,18550,18800,18400,18500,271534,669979.0,36215063.0
2010-01-18,18400,18500,18000,18150,442390,657303.0,36215063.0
2010-01-19,18300,18700,18200,18450,276562,668168.0,36215063.0
2010-01-20,18600,18800,18100,18100,231164,655493.0,36215063.0
2010-01-21,18200,18650,18050,18600,285163,673600.0,36215063.0
2010-01-22,18200,18400,17900,18100,242537,655493.0,36215063.0
2010-01-25,17800,17950,17600,17650,248013,639196.0,36215063.0
2010-01-26,17750,17800,17150,17350,239429,628331.0,36215063.0
2010-01-27,17350,17550,17200,17350,176755,628331.0,36215063.0
2010-01-28,17500,17550,17100,17500,146265,633764.0,36215063.0
2010-01-29,17100,17200,16750,16800,212605,608413.0,36215063.0
2010-02-01,16950,17050,16650,16750,173895,606602.0,36215063.0
2010-02-02,16900,17150,16750,16750,157434,606602.0,36215063.0
2010-02-03,17050,17400,16950,17350,162925,628331.0,36215063.0
2010-02-04,17450,17500,17150,17350,123453,628331.0,36215063.0
2010-02-05,16500,16750,16400,16700,186257,604792.0,36215063.0
2010-02-08,16700,16800,16300,16300,109115,590306.0,36215063.0
2010-02-09,16300,16650,16250,16650,110610,602981.0,36215063.0
2010-02-10,16850,16850,16550,16600,95663,601170.0,36215063.0
2010-02-11,16650,17300,16650,17100,212294,619278.0,36215063.0
2010-02-12,17100,17150,16850,17050,82864,617467.0,36215063.0
2010-02-16,17000,17200,16850,17100,80999,619278.0,36215063.0
2010-02-17,17250,17350,17200,17350,124634,628331.0,36215063.0
2010-02-18,17350,17350,17050,17100,103149,619278.0,36215063.0
2010-02-19,17050,17100,16650,16750,143630,606602.0,36215063.0
2010-02-22,16900,17200,16900,17200,81601,622899.0,36215063.0
2010-02-23,17100,17200,17000,17150,68288,621088.0,36215063.0
2010-02-24,17000,17100,16850,17000,106527,615656.0,36215063.0
2010-02-25,17100,17450,17050,17250,222900,624710.0,36215063.0
2010-02-26,17300,17650,17050,17550,209465,635574.0,36215063.0
2010-03-02,17800,17800,17450,17550,212212,635574.0,36215063.0
2010-03-03,17550,17550,17400,17450,73676,631953.0,36215063.0
2010-03-04,17450,17600,17100,17250,143109,624710.0,36215063.0
2010-03-05,17250,17600,17250,17450,107969,631953.0,36215063.0
2010-03-08,17850,18000,17600,17700,230746,641007.0,36215063.0
2010-03-09,17700,17750,17550,17600,100351,637385.0,36215063.0
2010-03-10,17700,17950,17450,17850,178043,646439.0,36215063.0
2010-03-11,17850,17850,17600,17650,154940,639196.0,36215063.0
2010-03-12,17800,17900,17700,17850,113501,646439.0,36215063.0
2010-03-15,18250,18650,18150,18200,631223,659114.0,36215063.0
2010-03-16,18100,18350,18050,18100,189897,655493.0,36215063.0
2010-03-17,18200,18350,18100,18200,197568,659114.0,36215063.0
2010-03-18,18300,18550,18050,18050,295759,653682.0,36215063.0
2010-03-19,18150,18350,18100,18350,207780,664546.0,36215063.0
2010-03-22,18250,18350,17900,17950,164060,650060.0,36215063.0
2010-03-23,18050,18500,17850,18450,323128,668168.0,36215063.0
2010-03-24,18600,18600,18150,18350,194911,664546.0,36215063.0
2010-03-25,18350,18350,18050,18250,156375,660925.0,36215063.0
2010-03-26,18200,18600,18050,18550,179568,671789.0,36215063.0
2010-03-29,18300,18650,18150,18600,368775,673600.0,36215063.0
2010-03-30,19000,19100,18650,18800,558490,680843.0,36215063.0
2010-03-31,18900,19400,18750,18750,627658,679032.0,36215063.0
2010-04-01,19000,19550,19000,19550,812523,708004.0,36215063.0
2010-04-02,19700,19800,19400,19600,395713,709815.0,36215063.0
2010-04-05,19650,19650,18800,19200,318743,695329.0,36215063.0
2010-04-06,19350,19700,19150,19600,366955,709815.0,36215063.0
2010-04-07,19850,20100,19600,19600,377332,709815.0,36215063.0
2010-04-08,19500,19750,19400,19500,249890,706194.0,36215063.0
2010-04-09,19500,19800,18900,19700,423943,713437.0,36215063.0
2010-04-12,19900,20250,19800,19900,501807,720680.0,36215063.0
2010-04-13,19900,20000,19500,19750,223440,715247.0,36215063.0
2010-04-14,19800,19950,19550,19700,200534,713437.0,36215063.0
2010-04-15,19900,20500,19650,20400,650380,738787.0,36215063.0
2010-04-16,20400,20600,20100,20400,360032,738787.0,36215063.0
2010-04-19,20000,20100,19450,19450,376305,704383.0,36215063.0
2010-04-20,19700,19850,19500,19600,238698,709815.0,36215063.0
2010-04-21,19750,20200,19700,19800,292459,717058.0,36215063.0
2010-04-22,19850,20150,19750,19800,325122,717058.0,36215063.0
2010-04-23,19950,19950,19000,19000,475775,688086.0,36215063.0
2010-04-26,19100,19150,18600,18950,382306,686275.0,36215063.0
2010-04-27,19000,19300,19000,19050,344781,689897.0,36215063.0
2010-04-28,18650,19500,18500,19500,560880,706194.0,36215063.0
2010-04-29,19700,20100,19250,19300,642449,698951.0,36215063.0
2010-04-30,19700,20550,19650,20550,974145,744220.0,36215063.0
2010-05-03,20650,21050,20250,20600,863227,746030.0,36215063.0
2010-05-04,20950,22450,20750,22250,2430513,805785.0,36215063.0
2010-05-06,21850,23100,21650,22750,1795184,823893.0,36215063.0
2010-05-07,22100,23600,21700,22950,1504536,831136.0,36215063.0
2010-05-10,23400,23400,22500,23000,1013737,832946.0,36215063.0
2010-05-11,23200,24400,22850,23700,1383006,858297.0,36215063.0
2010-05-12,24000,24600,23450,23750,739922,860108.0,36215063.0
2010-05-13,24100,24350,23550,24000,687581,869162.0,36215063.0
2010-05-14,23950,25200,23750,24100,1057602,872783.0,36215063.0
2010-05-17,23750,24150,23250,24150,661273,874594.0,36215063.0
2010-05-18,24700,25350,24200,24250,1125020,878215.0,36215063.0
2010-05-19,23950,24250,22650,23100,918675,836568.0,36215063.0
2010-05-20,23350,25000,23250,23800,1366585,861918.0,36215063.0
2010-05-24,24450,25100,24150,24800,1018310,898134.0,36215063.0
2010-05-25,24800,25200,22450,23200,1863059,840189.0,36215063.0
2010-05-26,23700,23800,22750,23350,767726,845622.0,36215063.0
2010-05-27,23000,24200,22900,24100,752481,872783.0,36215063.0
2010-05-28,24450,24550,23700,24500,681015,887269.0,36215063.0
2010-05-31,24850,26200,24600,26000,1409640,941592.0,36215063.0
2010-06-01,26100,26200,25400,25900,791195,937970.0,36215063.0
2010-06-03,26300,26350,25100,25550,749899,925295.0,36215063.0
2010-06-04,25750,26000,25200,25300,602869,916241.0,36215063.0
2010-06-07,24350,25600,24300,25500,599198,923484.0,36215063.0
2010-06-08,25850,26800,25650,26350,980464,954267.0,36215063.0
2010-06-09,26650,27100,26200,26500,680994,959699.0,36215063.0
2010-06-10,26800,26900,26200,26500,504600,959699.0,36215063.0
2010-06-11,26650,26750,25300,25300,937891,916241.0,36215063.0
2010-06-14,25250,25750,25100,25150,748852,910809.0,36215063.0
2010-06-15,25350,26350,25300,26350,735546,954267.0,36215063.0
2010-06-16,26450,27200,26050,26850,719143,972374.0,36215063.0
2010-06-17,27000,27550,26650,27150,634724,983239.0,36215063.0
2010-06-18,27500,27550,26900,27450,450980,994103.0,36215063.0
2010-06-21,27700,27900,27250,27450,626195,994103.0,36215063.0
2010-06-22,27300,27350,26800,27100,508530,981428.0,36215063.0
2010-06-23,26850,28600,26850,28250,878020,1023076.0,36215063.0
2010-06-24,28250,28600,27900,28400,391872,1028508.0,36215063.0
2010-06-25,28000,29200,28000,28700,567539,1039372.0,36215063.0
2010-06-28,28800,28900,28400,28400,299931,1028508.0,36215063.0
2010-06-29,28500,29650,28200,28200,698698,1021265.0,36215063.0
2010-06-30,27800,29600,27700,29450,870933,1066534.0,36215063.0
2010-07-01,29350,29850,28600,29400,711254,1064723.0,36215063.0
2010-07-02,29500,30400,28200,28450,1314072,1030319.0,36215063.0
2010-07-05,28600,29450,28200,29350,600726,1062912.0,36215063.0
2010-07-06,29500,30100,28700,30000,533978,1086452.0,36215063.0
2010-07-07,30050,30400,29550,29800,439632,1079209.0,36215063.0
2010-07-08,30150,30250,29300,29350,508545,1062912.0,36215063.0
2010-07-09,29550,29700,28600,29150,648974,1055669.0,36215063.0
2010-07-12,29400,29750,28950,29300,620670,1061101.0,36215063.0
2010-07-13,29700,30200,29300,29450,561188,1066534.0,36215063.0
2010-07-14,29800,29900,29050,29300,626703,1061101.0,36215063.0
2010-07-15,29800,30500,29750,30350,836462,1099127.0,36215063.0
2010-07-16,30400,30750,29350,29600,794072,1071966.0,36215063.0
2010-07-19,29200,30250,29150,29600,369853,1071966.0,36215063.0
2010-07-20,29800,30100,29350,29900,366812,1082830.0,36215063.0
2010-07-21,30200,30250,28100,28250,1094646,1023076.0,36215063.0
2010-07-22,28300,28350,27150,27350,1309950,990482.0,36215063.0
2010-07-23,27750,28350,27100,28300,545167,1024886.0,36215063.0
2010-07-26,28200,28500,27850,28000,363257,1014022.0,36215063.0
2010-07-27,28300,28750,27300,27400,585671,992293.0,36215063.0
2010-07-28,27500,27700,27050,27600,310250,999536.0,36215063.0
2010-07-29,27400,28450,27400,28200,473486,1021265.0,36215063.0
2010-07-30,28300,28550,27650,27700,435761,1003157.0,36215063.0
2010-08-02,27700,28300,27300,28300,517933,1024886.0,36215063.0
2010-08-03,28550,28900,28100,28450,468154,1030319.0,36215063.0
2010-08-04,28500,28650,27850,28000,337256,1014022.0,36215063.0
2010-08-05,28150,28300,27450,28300,451615,1024886.0,36215063.0
2010-08-06,28500,28500,27850,28000,261466,1014022.0,36215063.0
2010-08-09,27800,27900,27450,27600,374560,999536.0,36215063.0
2010-08-10,27700,28100,27450,27550,274110,997725.0,36215063.0
2010-08-11,27300,27800,27300,27300,250037,988671.0,36215063.0
2010-08-12,26500,27000,26400,26500,352167,959699.0,36215063.0
2010-08-13,26850,27150,26350,26650,396827,965131.0,36215063.0
2010-08-16,26650,26650,25600,26100,488392,945213.0,36215063.0
2010-08-17,26150,28600,26000,28550,1052546,1033940.0,36215063.0
2010-08-18,28850,29600,28400,29350,908781,1062912.0,36215063.0
2010-08-19,29350,29800,28900,29500,506113,1068344.0,36215063.0
2010-08-20,29200,30250,29000,30100,654781,1090073.0,36215063.0
2010-08-23,30000,30800,29400,30650,901379,1109992.0,36215063.0
2010-08-24,30600,31000,29850,30000,526292,1086452.0,36215063.0
