한국전력공사(015760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-08-11,18200,18450,18050,18350,940071,11745851.0,640100876.0
2003-08-12,18450,18600,18400,18500,878662,11841866.0,640100876.0
2003-08-13,18700,18700,18500,18550,856292,11873871.0,640100876.0
2003-08-14,18650,19100,18550,19100,2240286,12225927.0,640100876.0
2003-08-18,19100,19200,18500,18500,1694845,11841866.0,640100876.0
2003-08-19,18900,18900,18500,18550,1211430,11873871.0,640100876.0
2003-08-20,18700,18700,18250,18400,914865,11777856.0,640100876.0
2003-08-21,18500,19000,18500,18900,1612025,12097907.0,640100876.0
2003-08-22,18800,19100,18800,19100,1577257,12225927.0,640100876.0
2003-08-25,19100,19350,19100,19350,1069473,12385952.0,640100876.0
2003-08-26,19200,19300,18950,19050,1137226,12193922.0,640100876.0
2003-08-27,19200,19300,19050,19100,840303,12225927.0,640100876.0
2003-08-28,19200,19550,19100,19300,1738600,12353947.0,640100876.0
2003-08-29,19350,19550,19250,19300,1110701,12353947.0,640100876.0
2003-09-01,19500,19550,19250,19450,777114,12449962.0,640100876.0
2003-09-02,19500,19600,19250,19400,1058871,12417957.0,640100876.0
2003-09-03,19450,19600,19450,19500,1436404,12481967.0,640100876.0
2003-09-04,19450,19550,19150,19200,927233,12289937.0,640100876.0
2003-09-05,19400,19800,19350,19600,1613233,12545977.0,640100876.0
2003-09-08,19700,19750,19550,19650,781711,12577982.0,640100876.0
2003-09-09,19800,19850,19550,19550,2382079,12513972.0,640100876.0
2003-09-15,19400,19750,19300,19600,1670437,12545977.0,640100876.0
2003-09-16,19700,20050,19600,19900,1164201,12738007.0,640100876.0
2003-09-17,20100,20700,20000,20600,2029353,13186078.0,640100876.0
2003-09-18,20700,21300,20650,21250,2448540,13602144.0,640100876.0
2003-09-19,21600,22050,21400,21950,3008052,14050214.0,640100876.0
2003-09-22,22000,22300,21550,21550,3403253,13794174.0,640100876.0
2003-09-23,21700,22250,21600,22250,2360376,14242244.0,640100876.0
2003-09-24,22250,22250,21650,22050,2372652,14114224.0,640100876.0
2003-09-25,21450,21450,20600,21350,2253761,13666154.0,640100876.0
2003-09-26,21000,22100,20800,21850,2235098,13986204.0,640100876.0
2003-09-29,22000,22050,21750,22000,1147422,14082219.0,640100876.0
2003-09-30,21650,22000,21600,21650,1548248,13858184.0,640100876.0
2003-10-01,21800,22150,21400,22100,1614802,14146229.0,640100876.0
2003-10-02,22150,22150,21650,21900,1247199,14018209.0,640100876.0
2003-10-06,21500,21850,21050,21050,1885590,13474123.0,640100876.0
2003-10-07,21050,21400,21050,21250,1560782,13602144.0,640100876.0
2003-10-08,21100,21700,21100,21450,1962087,13730164.0,640100876.0
2003-10-09,21500,22050,21500,22000,2355790,14082219.0,640100876.0
2003-10-10,21650,22350,21600,22300,2194232,14274250.0,640100876.0
2003-10-13,22000,22300,21850,22000,1244151,14082219.0,640100876.0
2003-10-14,22000,22850,22000,22600,2239885,14466280.0,640100876.0
2003-10-15,22200,22550,22150,22400,1651413,14338260.0,640100876.0
2003-10-16,22450,23000,22300,23000,1538952,14722320.0,640100876.0
2003-10-17,22550,23350,22550,23200,1676892,14850340.0,640100876.0
2003-10-20,22850,23350,22650,23300,1018742,14914350.0,640100876.0
2003-10-21,23200,23200,22650,23000,1977572,14722320.0,640100876.0
2003-10-22,22950,23250,22650,23200,1065862,14850340.0,640100876.0
2003-10-23,23200,23250,22700,22950,2079042,14690315.0,640100876.0
2003-10-24,22750,22950,22050,22350,795602,14306255.0,640100876.0
2003-10-27,22500,22850,22500,22850,527096,14626305.0,640100876.0
2003-10-28,22800,22900,22200,22400,2180475,14338260.0,640100876.0
2003-10-29,22550,23250,22500,22800,2211967,14594300.0,640100876.0
2003-10-30,22750,23100,22700,22700,1091905,14530290.0,640100876.0
2003-10-31,23100,23150,22500,22850,763033,14626305.0,640100876.0
2003-11-03,22900,22900,22400,22550,1001723,14434275.0,640100876.0
2003-11-04,22650,22750,22050,22300,1410795,14274250.0,640100876.0
2003-11-05,22500,22550,22100,22100,1865720,14146229.0,640100876.0
2003-11-06,22300,22350,21350,21350,1641115,13666154.0,640100876.0
2003-11-07,21400,21850,21400,21550,937334,13794174.0,640100876.0
2003-11-10,21350,21800,21050,21400,1518816,13698159.0,640100876.0
2003-11-11,21600,21750,21050,21150,1185214,13538134.0,640100876.0
2003-11-12,21150,21800,21150,21800,972811,13954199.0,640100876.0
2003-11-13,22050,22350,21600,22350,1263972,14306255.0,640100876.0
2003-11-14,22300,23200,22300,23000,1804981,14722320.0,640100876.0
2003-11-17,22700,23350,22300,22350,1375961,14306255.0,640100876.0
2003-11-18,22500,23050,22300,23050,1237780,14754325.0,640100876.0
2003-11-19,22800,22850,22200,22700,1527801,14530290.0,640100876.0
2003-11-20,23000,23550,22950,23550,1839033,15074376.0,640100876.0
2003-11-21,23550,23800,23000,23550,934232,15074376.0,640100876.0
2003-11-24,23750,23800,23100,23500,963401,15042371.0,640100876.0
2003-11-25,23350,23850,23150,23400,1359313,14978360.0,640100876.0
2003-11-26,23700,24000,23450,24000,1071178,15362421.0,640100876.0
2003-11-27,24000,24850,23550,24800,1091671,15874502.0,640100876.0
2003-11-28,24950,25350,24800,25350,1992060,16226557.0,640100876.0
2003-12-01,24650,25500,24650,25400,1272401,16258562.0,640100876.0
2003-12-02,25200,25500,24850,24900,817496,15938512.0,640100876.0
2003-12-03,24300,24400,22600,23450,4630021,15010366.0,640100876.0
2003-12-04,22900,23450,22200,22500,3740120,14402270.0,640100876.0
2003-12-05,22350,22450,21500,21500,2448032,13762169.0,640100876.0
2003-12-08,22000,22350,21700,22050,1763102,14114224.0,640100876.0
2003-12-09,22000,22100,21750,21800,922785,13954199.0,640100876.0
2003-12-10,21650,22000,21500,22000,2263691,14082219.0,640100876.0
2003-12-11,22000,22000,21700,21700,3505775,13890189.0,640100876.0
2003-12-12,21850,21950,21300,21400,2321906,13698159.0,640100876.0
2003-12-15,21700,22200,21650,21800,1194678,13954199.0,640100876.0
2003-12-16,21650,21750,21300,21300,858708,13634149.0,640100876.0
2003-12-17,21500,21500,20900,21000,1202346,13442118.0,640100876.0
2003-12-18,21200,21700,21150,21700,1377183,13890189.0,640100876.0
2003-12-19,21900,22000,21550,21800,1051239,13954199.0,640100876.0
2003-12-22,21600,22350,21600,21750,1286599,13922194.0,640100876.0
2003-12-23,21800,22150,21800,21900,1140840,14018209.0,640100876.0
2003-12-24,21800,21850,21600,21600,928295,13826179.0,640100876.0
2003-12-26,21600,21850,21550,21800,1277761,13954199.0,640100876.0
2003-12-29,21400,21700,21400,21500,920129,13762169.0,640100876.0
2003-12-30,21500,21600,21150,21400,1211642,13698159.0,640100876.0
2004-01-02,21400,21550,21100,21400,1359893,13698159.0,640100876.0
2004-01-05,21200,21550,21200,21200,1043821,13570139.0,640100876.0
2004-01-06,21350,21400,20750,20850,1837038,13346103.0,640100876.0
2004-01-07,21000,21050,20800,20950,1123937,13410113.0,640100876.0
2004-01-08,21050,21150,20550,20550,2482881,13154073.0,640100876.0
2004-01-09,20600,20800,20200,20350,2426387,13026053.0,640100876.0
2004-01-12,20450,20650,20300,20450,1905407,13090063.0,640100876.0
2004-01-13,20450,20500,20000,20400,2593544,13058058.0,640100876.0
2004-01-14,20600,21100,20500,20800,2404259,13314098.0,640100876.0
2004-01-15,21100,21350,20800,21250,1900791,13602144.0,640100876.0
2004-01-16,21400,21450,20800,20900,1020321,13391645.0,640748573.0
2004-01-19,20900,21100,20350,20500,1709627,13135346.0,640748573.0
2004-01-20,20350,20900,20350,20550,1149126,13167383.0,640748573.0
2004-01-26,20900,21000,20550,20900,2870605,13391645.0,640748573.0
2004-01-27,20750,20950,20550,20900,1840342,13391645.0,640748573.0
2004-01-28,20800,20950,20450,20600,2135356,13199421.0,640748573.0
2004-01-29,20500,20900,20400,20900,1975252,13391645.0,640748573.0
2004-01-30,20900,20900,20100,20200,2348744,12943121.0,640748573.0
2004-02-02,20500,20500,20150,20450,1515831,13103308.0,640748573.0
2004-02-03,20450,20550,20250,20450,1581458,13103308.0,640748573.0
2004-02-04,20550,20750,20400,20750,1118741,13295533.0,640748573.0
2004-02-05,20850,21450,20850,21250,3242092,13615907.0,640748573.0
2004-02-06,21350,21350,20550,20600,1754801,13199421.0,640748573.0
2004-02-09,20450,20750,20200,20300,1616727,13007196.0,640748573.0
2004-02-10,20150,20600,20150,20400,1090948,13071271.0,640748573.0
2004-02-11,20400,21100,20350,21100,1942761,13519795.0,640748573.0
2004-02-12,21200,21200,20800,20950,1705118,13423683.0,640748573.0
2004-02-13,21000,21500,20850,21450,1556050,13744057.0,640748573.0
2004-02-16,21500,21500,21100,21400,644304,13712019.0,640748573.0
2004-02-17,21450,21500,20950,21000,842746,13455720.0,640748573.0
2004-02-18,21000,21100,20600,21000,1441314,13455720.0,640748573.0
2004-02-19,21000,21250,20850,21000,1116544,13455720.0,640748573.0
2004-02-20,21000,21000,20750,20850,587260,13359608.0,640748573.0
2004-02-23,20600,20850,20500,20700,725736,13263495.0,640748573.0
2004-02-24,20900,21050,20800,21000,628516,13455720.0,640748573.0
2004-02-25,20900,21000,20700,20700,604081,13263495.0,640748573.0
2004-02-26,20650,20800,20450,20750,765369,13295533.0,640748573.0
2004-02-27,20850,20950,20600,20700,962006,13263495.0,640748573.0
2004-03-02,21200,21300,20900,21150,1748918,13551832.0,640748573.0
2004-03-03,21300,22050,21200,21850,2608416,14000356.0,640748573.0
2004-03-04,22200,22850,22000,22500,1816083,14416843.0,640748573.0
2004-03-05,22600,22600,21900,22000,1357182,14096469.0,640748573.0
2004-03-08,22250,22600,21950,22000,776920,14096469.0,640748573.0
2004-03-09,22000,22150,21600,21700,880277,13904244.0,640748573.0
2004-03-10,21500,21750,21450,21500,1359161,13776094.0,640748573.0
2004-03-11,21500,21500,20800,20850,3518164,13359608.0,640748573.0
2004-03-12,20950,21000,20150,20400,2634181,13071271.0,640748573.0
2004-03-15,20650,20700,20400,20650,592743,13231458.0,640748573.0
2004-03-16,20600,20700,20450,20600,761955,13199421.0,640748573.0
2004-03-17,20800,21100,20650,21100,684876,13519795.0,640748573.0
2004-03-18,21100,21250,20950,21200,1056853,13583870.0,640748573.0
2004-03-19,21300,21350,21050,21300,780573,13647945.0,640748573.0
2004-03-22,21050,21150,20550,20600,856867,13199421.0,640748573.0
2004-03-23,20500,20500,20200,20300,1473579,13007196.0,640748573.0
2004-03-24,20300,20300,20000,20000,1114857,12814971.0,640748573.0
2004-03-25,20050,20400,20050,20400,886285,13071271.0,640748573.0
2004-03-26,20500,20700,20350,20600,1185366,13199421.0,640748573.0
2004-03-29,20350,20850,20350,20600,670003,13199421.0,640748573.0
2004-03-30,20400,20450,20150,20200,1082385,12943121.0,640748573.0
2004-03-31,20400,20450,20050,20150,1157065,12911084.0,640748573.0
2004-04-01,20250,20350,20100,20200,695903,12943121.0,640748573.0
2004-04-02,20350,20550,20300,20400,1142434,13071271.0,640748573.0
2004-04-06,20650,20700,20350,20400,1477754,13071271.0,640748573.0
2004-04-07,20450,20500,20300,20350,993486,13039233.0,640748573.0
2004-04-08,20350,20400,20100,20100,1922124,12879046.0,640748573.0
2004-04-09,20200,20200,19650,19700,1674669,12622747.0,640748573.0
2004-04-12,19700,20100,19700,19850,1246453,12718859.0,640748573.0
2004-04-13,19800,20000,19700,19850,879973,12718859.0,640748573.0
2004-04-14,19750,20100,19650,19850,1068419,12718859.0,640748573.0
2004-04-16,19850,19900,19650,19750,1340916,12654784.0,640748573.0
2004-04-19,19800,19900,19500,19600,1010727,12558672.0,640748573.0
2004-04-20,19600,19700,19450,19550,1431615,12526635.0,640748573.0
2004-04-21,19600,19700,19350,19500,1072310,12494597.0,640748573.0
2004-04-22,19400,19500,19100,19150,1530484,12270335.0,640748573.0
2004-04-23,19350,20000,19250,20000,2106423,12814971.0,640748573.0
2004-04-26,19700,19700,19500,19550,886530,12526635.0,640748573.0
2004-04-27,19500,19750,19400,19500,1489198,12494597.0,640748573.0
2004-04-28,19500,19600,19000,19050,1454065,12206260.0,640748573.0
2004-04-29,19050,19550,19050,19200,2253377,12302373.0,640748573.0
2004-04-30,19500,19600,19050,19200,1701240,12302373.0,640748573.0
2004-05-03,19300,19900,19300,19800,1335574,12686822.0,640748573.0
2004-05-04,19950,19950,19300,19300,972644,12366447.0,640748573.0
2004-05-06,19500,19750,19350,19600,1479970,12558672.0,640748573.0
2004-05-07,19600,20000,19350,19400,1669360,12430522.0,640748573.0
2004-05-10,19600,19700,19000,19150,1728659,12270335.0,640748573.0
2004-05-11,19200,19300,18800,19050,1486093,12206260.0,640748573.0
2004-05-12,18900,19250,18900,18900,1637596,12110148.0,640748573.0
2004-05-13,19200,19500,18850,19000,2925648,12174223.0,640748573.0
2004-05-14,19350,19750,19100,19500,3184559,12494597.0,640748573.0
2004-05-17,19600,19650,18900,19300,2138443,12366447.0,640748573.0
2004-05-18,18900,19300,18550,18800,2011677,12046073.0,640748573.0
2004-05-19,18800,19100,18550,18650,2531872,11949961.0,640748573.0
2004-05-20,18750,18850,18300,18600,2053213,11917923.0,640748573.0
2004-05-21,18550,18950,18500,18950,1692009,12142185.0,640748573.0
2004-05-24,19000,19150,18800,19100,1758475,12238298.0,640748573.0
2004-05-25,19000,19050,18650,18900,1200392,12110148.0,640748573.0
2004-05-27,19200,19300,18800,19000,1898940,12174223.0,640748573.0
2004-05-28,18950,19250,18850,18850,1147948,12078111.0,640748573.0
2004-05-31,18800,19000,18550,18600,740002,11917923.0,640748573.0
2004-06-01,18750,18950,18700,18900,887657,12110148.0,640748573.0
2004-06-02,18750,18750,18550,18600,678214,11917923.0,640748573.0
2004-06-03,18700,18950,18500,18600,1067729,11917923.0,640748573.0
2004-06-04,18700,18800,18500,18700,1133363,11981998.0,640748573.0
2004-06-07,18850,19250,18800,19200,1929767,12302373.0,640748573.0
2004-06-08,19150,19150,18900,19000,873952,12174223.0,640748573.0
2004-06-09,19000,19400,19000,19000,1486595,12174223.0,640748573.0
2004-06-10,19050,19400,18750,18800,2227042,12046073.0,640748573.0
2004-06-11,19050,19050,18300,18450,1591446,11821811.0,640748573.0
2004-06-14,18300,18750,18300,18600,979202,11917923.0,640748573.0
2004-06-15,18750,18750,18200,18500,1579414,11853849.0,640748573.0
2004-06-16,18450,18800,18250,18350,853783,11757736.0,640748573.0
2004-06-17,18550,18600,18300,18550,961202,11885886.0,640748573.0
2004-06-18,18600,18650,18250,18350,1659019,11757736.0,640748573.0
2004-06-21,18250,18800,18250,18800,1483622,12046073.0,640748573.0
2004-06-22,18600,18700,18300,18450,1463771,11821811.0,640748573.0
2004-06-23,18500,18600,18250,18350,1278490,11757736.0,640748573.0
2004-06-24,18500,18700,18500,18700,1315881,11981998.0,640748573.0
2004-06-25,18800,18950,18450,18700,1458110,11981998.0,640748573.0
2004-06-28,18550,18650,18400,18450,1344956,11821811.0,640748573.0
2004-06-29,18550,18700,18450,18650,1703589,11949961.0,640748573.0
2004-06-30,18600,18700,18500,18600,900768,11917923.0,640748573.0
2004-07-01,18600,18700,18450,18500,1650324,11853849.0,640748573.0
2004-07-02,18550,18550,18350,18400,1399417,11789774.0,640748573.0
2004-07-05,18450,18600,18400,18550,694466,11885886.0,640748573.0
2004-07-06,18550,18800,18500,18800,670217,12046073.0,640748573.0
2004-07-07,18800,19550,18450,19550,1248358,12526635.0,640748573.0
2004-07-08,19250,19350,19000,19000,1750688,12174223.0,640748573.0
2004-07-09,19000,19450,18900,19400,624010,12430522.0,640748573.0
2004-07-12,19400,19750,19100,19650,940144,12590709.0,640748573.0
2004-07-13,19700,19750,19250,19300,925723,12366447.0,640748573.0
2004-07-14,19500,19500,19100,19350,1054553,12398485.0,640748573.0
2004-07-15,19500,19500,19200,19300,1364621,12366447.0,640748573.0
2004-07-16,19200,19250,18800,18900,1611596,12110148.0,640748573.0
2004-07-19,19000,19450,18850,19450,740491,12462560.0,640748573.0
2004-07-20,19500,19600,19250,19250,927516,12334410.0,640748573.0
2004-07-21,19500,19800,19300,19700,771433,12622747.0,640748573.0
2004-07-22,19400,19600,19250,19450,547980,12462560.0,640748573.0
2004-07-23,19400,19500,19200,19200,778466,12302373.0,640748573.0
2004-07-26,19200,19400,19200,19250,501033,12334410.0,640748573.0
2004-07-27,19400,19550,19200,19500,576023,12494597.0,640748573.0
2004-07-28,19650,19750,19400,19750,610380,12654784.0,640748573.0
2004-07-29,19700,19700,19250,19400,602727,12430522.0,640748573.0
2004-07-30,19450,19700,19350,19650,1687210,12590709.0,640748573.0
2004-08-02,19400,19500,19200,19200,857240,12302373.0,640748573.0
2004-08-03,19550,19550,19300,19450,538510,12462560.0,640748573.0
2004-08-04,19400,19500,19200,19500,1039510,12494597.0,640748573.0
2004-08-05,19500,19550,19250,19300,1037931,12366447.0,640748573.0
2004-08-06,19300,19350,18700,18750,1561964,12014036.0,640748573.0
2004-08-09,18750,18950,18600,18950,857264,12142185.0,640748573.0
2004-08-10,18700,18950,18700,18800,703064,12046073.0,640748573.0
2004-08-11,18800,18900,18700,18800,825768,12046073.0,640748573.0
2004-08-12,18950,19350,18800,19350,1341140,12398485.0,640748573.0
2004-08-13,19400,19750,19300,19600,1845117,12558672.0,640748573.0
2004-08-16,19700,19900,19600,19900,1540150,12750897.0,640748573.0
2004-08-17,19900,19900,19750,19900,1003956,12750897.0,640748573.0
2004-08-18,19900,20200,19800,20200,1034170,12943121.0,640748573.0
2004-08-19,20100,20300,20000,20100,971417,12879046.0,640748573.0
2004-08-20,20100,20200,19950,20000,550962,12814971.0,640748573.0
2004-08-23,20000,20300,19900,20000,736083,12814971.0,640748573.0
2004-08-24,20000,20000,19850,19950,394212,12782934.0,640748573.0
2004-08-25,19950,20250,19850,20250,721689,12975159.0,640748573.0
2004-08-26,20250,20300,19950,20150,732127,12911084.0,640748573.0
2004-08-27,20200,20350,20050,20300,1129442,13007196.0,640748573.0
2004-08-30,20400,20400,20000,20000,909290,12814971.0,640748573.0
2004-08-31,19950,20350,19950,20250,1027814,12975159.0,640748573.0
2004-09-01,20200,20550,20200,20550,704661,13167383.0,640748573.0
2004-09-02,20750,21250,20450,21000,1439778,13455720.0,640748573.0
2004-09-03,21000,21800,21000,21650,1824496,13872207.0,640748573.0
2004-09-06,21600,22000,21400,21900,1438102,14032394.0,640748573.0
2004-09-07,21700,21950,21450,21550,945395,13808132.0,640748573.0
2004-09-08,21500,21800,21400,21650,877090,13872207.0,640748573.0
2004-09-09,21650,21700,21250,21650,1801311,13872207.0,640748573.0
2004-09-10,21650,21700,21100,21450,1165468,13744057.0,640748573.0
2004-09-13,21450,21900,21400,21800,1132791,13968319.0,640748573.0
2004-09-14,21850,22150,21750,22000,1560992,14096469.0,640748573.0
2004-09-15,22200,22200,22000,22000,660351,14096469.0,640748573.0
2004-09-16,21900,22400,21900,22100,1005580,14160543.0,640748573.0
2004-09-17,22000,22250,21900,22100,635248,14160543.0,640748573.0
2004-09-20,22000,22500,22000,22400,709514,14352768.0,640748573.0
2004-09-21,22350,22400,22000,22250,449038,14256656.0,640748573.0
2004-09-22,22300,22400,21900,21900,734700,14032394.0,640748573.0
2004-09-23,22000,22200,21650,21700,1276237,13904244.0,640748573.0
2004-09-24,21750,22000,21700,21700,401208,13904244.0,640748573.0
2004-09-30,21700,21800,21400,21750,779998,13936281.0,640748573.0
2004-10-01,21750,21800,21350,21550,616225,13808132.0,640748573.0
2004-10-04,21700,22300,21500,22300,1476501,14288693.0,640748573.0
2004-10-05,22100,22100,21750,21800,821971,13968319.0,640748573.0
2004-10-06,21950,22100,21800,21850,843874,14000356.0,640748573.0
2004-10-07,21850,22050,21600,21650,977585,13872207.0,640748573.0
2004-10-08,21750,22300,21650,22250,1003648,14256656.0,640748573.0
2004-10-11,22000,22350,21950,22350,562600,14320731.0,640748573.0
2004-10-12,22150,22200,21800,21950,838770,14064431.0,640748573.0
2004-10-13,21800,22050,21700,21750,460867,13936281.0,640748573.0
2004-10-14,21900,21900,21450,21600,774823,13840169.0,640748573.0
2004-10-15,21650,22000,21200,21950,875676,14064431.0,640748573.0
2004-10-18,21950,22050,21600,22050,675417,14128506.0,640748573.0
2004-10-19,22000,22100,21800,22100,608786,14160543.0,640748573.0
2004-10-20,21850,22000,21650,21700,692981,13904244.0,640748573.0
2004-10-21,21650,21800,21400,21700,776213,13904244.0,640748573.0
2004-10-22,21700,21950,21650,21950,415769,14064431.0,640748573.0
2004-10-25,21850,21850,21100,21300,1382786,13647945.0,640748573.0
2004-10-26,21500,21550,21150,21550,388680,13808132.0,640748573.0
2004-10-27,21450,21650,21200,21550,626829,13808132.0,640748573.0
2004-10-28,21900,23050,21900,22750,2695328,14577030.0,640748573.0
2004-10-29,22800,23150,22600,23150,1762478,14833329.0,640748573.0
2004-11-01,22950,23100,22850,23000,1119355,14737217.0,640748573.0
2004-11-02,22900,23200,22900,23150,1252952,14833329.0,640748573.0
2004-11-03,23050,23250,22750,23200,1244773,14865367.0,640748573.0
2004-11-04,22950,23300,22850,23050,1126381,14769255.0,640748573.0
2004-11-05,23050,23450,23000,23450,1445426,15025554.0,640748573.0
2004-11-08,23100,23300,22900,23100,1151581,14801292.0,640748573.0
2004-11-09,23350,23650,23050,23200,856807,14865367.0,640748573.0
2004-11-10,23200,23950,23050,23950,1861215,15345928.0,640748573.0
2004-11-11,23900,24000,23600,23850,1181672,15281853.0,640748573.0
2004-11-12,24000,24750,23850,23850,5067557,15281853.0,640748573.0
2004-11-15,24200,24950,24050,24250,1546998,15538153.0,640748573.0
2004-11-16,24300,24600,24100,24250,1448837,15538153.0,640748573.0
2004-11-17,24350,24850,24300,24750,1838291,15858527.0,640748573.0
2004-11-18,24400,24900,24350,24800,1047737,15890565.0,640748573.0
2004-11-19,24750,24800,24250,24500,1016684,15698340.0,640748573.0
2004-11-22,24600,24650,23900,24150,3508263,15474078.0,640748573.0
2004-11-23,24200,24600,24000,24450,1624070,15666303.0,640748573.0
2004-11-24,24550,25300,24400,25200,1892693,16146864.0,640748573.0
2004-11-25,25200,25350,24850,25050,1699345,16050752.0,640748573.0
2004-11-26,25050,25700,24450,24700,2561191,15826490.0,640748573.0
2004-11-29,25100,26500,25050,26100,2247815,16723538.0,640748573.0
2004-11-30,26000,26500,25550,26200,2144992,16787613.0,640748573.0
2004-12-01,26100,26300,25800,26000,832126,16659463.0,640748573.0
2004-12-02,26100,26600,26100,26200,2211187,16787613.0,640748573.0
2004-12-03,26200,26500,26100,26300,1923220,16851687.0,640748573.0
2004-12-06,26300,26450,26000,26100,1024025,16723538.0,640748573.0
2004-12-07,26050,26450,25900,25950,946393,16627425.0,640748573.0
2004-12-08,26150,27150,26000,26550,2479447,17011875.0,640748573.0
2004-12-09,26500,27350,26400,26600,3350971,17043912.0,640748573.0
2004-12-10,27000,27000,25750,25800,1138672,16531313.0,640748573.0
2004-12-13,25700,26300,25700,26250,870272,16819650.0,640748573.0
2004-12-14,26300,26550,25500,25900,1286232,16595388.0,640748573.0
2004-12-15,25700,26800,25600,26800,1091970,17172062.0,640748573.0
2004-12-16,27000,27300,26450,26450,1114577,16947800.0,640748573.0
2004-12-17,26450,26900,26050,26200,1106370,16787613.0,640748573.0
2004-12-20,26050,27150,26050,26950,1357399,17268174.0,640748573.0
2004-12-21,26500,27400,26500,27400,1091024,17556511.0,640748573.0
2004-12-22,27400,27650,27050,27200,1300245,17428361.0,640748573.0
2004-12-23,27350,27400,26600,27250,947683,17460399.0,640748573.0
2004-12-24,27100,27400,26700,27100,1356539,17364286.0,640748573.0
2004-12-27,27200,27200,26500,26800,1499067,17172062.0,640748573.0
2004-12-28,26850,27600,26800,27550,2086689,17652623.0,640748573.0
2004-12-29,26700,27150,26700,27000,1135328,17300211.0,640748573.0
2004-12-30,26800,27050,26400,26850,1223439,17204099.0,640748573.0
2005-01-03,26900,28150,26800,27950,993335,17908923.0,640748573.0
2005-01-04,27850,28300,27550,27550,1029013,17652623.0,640748573.0
2005-01-05,27000,27150,26150,26500,1065270,16979837.0,640748573.0
2005-01-06,26000,26300,25500,25500,1175449,16339089.0,640748573.0
2005-01-07,25800,26000,25250,25600,899758,16403163.0,640748573.0
2005-01-10,25700,26000,25500,25750,892928,16499276.0,640748573.0
2005-01-11,25750,26850,25750,26800,1524788,17172062.0,640748573.0
2005-01-12,26700,27650,26700,27300,1738124,17492436.0,640748573.0
2005-01-13,27200,27400,26850,27400,1233951,17556511.0,640748573.0
2005-01-14,27100,28300,26900,28300,1702940,18133185.0,640748573.0
2005-01-17,28300,28550,27700,28550,1434820,18293372.0,640748573.0
2005-01-18,28500,28500,27500,27600,1468497,17684661.0,640748573.0
2005-01-19,27400,27600,26900,27150,1231001,17396324.0,640748573.0
2005-01-20,27200,27300,26800,26800,945556,17172062.0,640748573.0
2005-01-21,26800,27850,26800,27650,983443,17716698.0,640748573.0
2005-01-24,27500,28000,27000,27600,1136952,17684661.0,640748573.0
2005-01-25,27250,27450,26700,26800,727391,17172062.0,640748573.0
2005-01-26,26700,27100,26500,26650,1120403,17075949.0,640748573.0
2005-01-27,26500,27150,26450,26850,924395,17204099.0,640748573.0
2005-01-28,26850,27300,26850,27100,839622,17364286.0,640748573.0
2005-01-31,26800,27850,26800,27800,914217,17812810.0,640748573.0
2005-02-01,28000,28000,27600,27700,805789,17748735.0,640748573.0
2005-02-02,28000,28200,27750,27800,751137,17812810.0,640748573.0
2005-02-03,28250,28350,28000,28150,517765,18037072.0,640748573.0
2005-02-04,28000,28100,27650,27650,528146,17716698.0,640748573.0
2005-02-07,27800,28150,27800,27950,1096927,17908923.0,640748573.0
2005-02-11,27900,28150,27000,27550,1247912,17652623.0,640748573.0
2005-02-14,27600,28100,27600,27900,1062080,17876885.0,640748573.0
2005-02-15,28050,28500,27500,27900,1485931,17876885.0,640748573.0
2005-02-16,28050,28250,27850,28150,1136082,18037072.0,640748573.0
2005-02-17,28250,28450,27800,27900,946630,17876885.0,640748573.0
2005-02-18,27550,27900,27250,27350,853773,17524473.0,640748573.0
2005-02-21,27050,27600,26500,26500,1824160,16979837.0,640748573.0
2005-02-22,26500,26800,26200,26500,920158,16979837.0,640748573.0
2005-02-23,26700,27000,26550,27000,1624645,17300211.0,640748573.0
2005-02-24,27000,27550,26800,27350,1146109,17524473.0,640748573.0
2005-02-25,27700,27750,27050,27450,718606,17588548.0,640748573.0
2005-02-28,27200,27500,26950,27500,1098769,17620586.0,640748573.0
2005-03-02,27500,27500,26900,27000,1504117,17300211.0,640748573.0
2005-03-03,27100,27350,26850,26900,881785,17236137.0,640748573.0
2005-03-04,26900,26950,26650,26700,997661,17107987.0,640748573.0
2005-03-07,26850,27100,26250,26500,1523374,16979837.0,640748573.0
2005-03-08,26500,26650,26450,26500,680904,16979837.0,640748573.0
2005-03-09,27000,28200,26650,28150,1704563,18037072.0,640748573.0
2005-03-10,28400,28400,27000,27000,2144452,17300211.0,640748573.0
2005-03-11,27350,28000,27350,28000,1345968,17940960.0,640748573.0
2005-03-14,27800,27950,27400,27700,1190018,17748735.0,640748573.0
2005-03-15,27700,27700,26900,26900,1256835,17236137.0,640748573.0
2005-03-16,27100,27400,26900,26900,1216018,17236137.0,640748573.0
2005-03-17,27200,27350,26750,27150,1096583,17396324.0,640748573.0
2005-03-18,27550,28100,27300,28000,1394226,17940960.0,640748573.0
2005-03-21,28000,28100,27300,27600,820218,17684661.0,640748573.0
2005-03-22,27850,28000,27100,27600,916312,17684661.0,640748573.0
2005-03-23,27600,27600,26800,26800,1085667,17172062.0,640748573.0
2005-03-24,26600,26950,26100,26350,1320076,16883725.0,640748573.0
2005-03-25,26550,26850,26350,26350,633624,16883725.0,640748573.0
2005-03-28,26300,26750,26300,26600,924825,17043912.0,640748573.0
