코오롱인더(120110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-05-21,51300,51800,50700,51000,44501,1277848.0,25055838.0
2013-05-22,51500,51700,50900,51600,52989,1292881.0,25055838.0
2013-05-23,51500,51600,50500,50500,41239,1265320.0,25055838.0
2013-05-24,50600,51100,50200,50500,47026,1265320.0,25055838.0
2013-05-27,50800,50800,49500,49500,64452,1240264.0,25055838.0
2013-05-28,49500,51000,49350,50700,83709,1270331.0,25055838.0
2013-05-29,50700,52100,50500,51700,84121,1295387.0,25055838.0
2013-05-30,51600,52700,50700,50700,65437,1270331.0,25055838.0
2013-05-31,51100,52200,50900,50900,68360,1275342.0,25055838.0
2013-06-03,51500,51600,49900,51500,77489,1290376.0,25055838.0
2013-06-04,51900,51900,49950,50600,61693,1267825.0,25055838.0
2013-06-05,50200,50600,49000,49000,77854,1227736.0,25055838.0
2013-06-07,49250,50100,48850,49800,31349,1247781.0,25055838.0
2013-06-10,49200,50500,49200,50500,27273,1265320.0,25055838.0
2013-06-11,50700,50700,49600,50600,39934,1267825.0,25055838.0
2013-06-12,49800,50700,49800,49850,32850,1249034.0,25055838.0
2013-06-13,49850,50200,49600,49600,55979,1242770.0,25055838.0
2013-06-14,50100,50400,49200,50100,40261,1255297.0,25055838.0
2013-06-17,50000,50800,49550,49950,17801,1251539.0,25055838.0
2013-06-18,49700,50300,49450,50100,37163,1255297.0,25055838.0
2013-06-19,50300,50300,48500,48500,50942,1215208.0,25055838.0
2013-06-20,48500,48500,45900,47550,145249,1191405.0,25055838.0
2013-06-21,46400,48400,45850,48400,114702,1212703.0,25055838.0
2013-06-24,47650,47800,46300,46300,39208,1160085.0,25055838.0
2013-06-25,46750,46750,45400,46450,51182,1163844.0,25055838.0
2013-06-26,46000,46500,45500,45850,38519,1148810.0,25055838.0
2013-06-27,45900,48000,45900,47900,79980,1200175.0,25055838.0
2013-06-28,47400,48400,46850,48400,109276,1212703.0,25055838.0
2013-07-01,47700,49550,47700,48850,65463,1223978.0,25055838.0
2013-07-02,48550,49450,48100,49200,52669,1232747.0,25055838.0
2013-07-03,48550,49250,47450,47450,42978,1188900.0,25055838.0
2013-07-04,47500,48250,47300,47350,35914,1186394.0,25055838.0
2013-07-05,47600,48250,47250,47600,33858,1192658.0,25055838.0
2013-07-08,47350,47750,46500,47000,28539,1177624.0,25055838.0
2013-07-09,46800,47450,46450,47200,27284,1182636.0,25055838.0
2013-07-10,47250,47300,46550,46600,29432,1167602.0,25055838.0
2013-07-11,47300,48100,46900,48000,42901,1202680.0,25055838.0
2013-07-12,48100,48100,47300,47850,38770,1198922.0,25055838.0
2013-07-15,47500,47750,46600,47450,45890,1188900.0,25055838.0
2013-07-16,47350,48300,47100,47950,36510,1201427.0,25055838.0
2013-07-17,48000,49200,47550,48900,38014,1225230.0,25055838.0
2013-07-18,48600,49350,48300,48900,41492,1225230.0,25055838.0
2013-07-19,48850,49650,48600,49600,46195,1242770.0,25055838.0
2013-07-22,50200,51000,49650,50200,85017,1257803.0,25055838.0
2013-07-23,50200,50800,49750,50300,54314,1260309.0,25055838.0
2013-07-24,50500,51300,50300,51100,88621,1280353.0,25055838.0
2013-07-25,50500,51400,50500,51100,43453,1280353.0,25055838.0
2013-07-26,51500,51500,50600,50800,33213,1272837.0,25055838.0
2013-07-29,50500,51200,50000,50400,43382,1262814.0,25055838.0
2013-07-30,50800,51300,50200,50700,105019,1270331.0,25055838.0
2013-07-31,50500,51500,50500,50500,73774,1265320.0,25055838.0
2013-08-01,50500,52400,50000,52300,126768,1310420.0,25055838.0
2013-08-02,52100,52800,51700,52300,81213,1310420.0,25055838.0
2013-08-05,52600,52700,52000,52700,56476,1320443.0,25055838.0
2013-08-06,52800,52800,51100,52100,111397,1305409.0,25055838.0
2013-08-07,51400,52200,51200,51400,56329,1287870.0,25055838.0
2013-08-08,51200,53100,51100,52900,95431,1325454.0,25055838.0
2013-08-09,52000,52100,49600,49750,265210,1246528.0,25055838.0
2013-08-12,49800,50900,49500,50500,93598,1265320.0,25055838.0
2013-08-13,50400,50800,50200,50300,65475,1260309.0,25055838.0
2013-08-14,50500,52100,49850,51400,137764,1287870.0,25055838.0
2013-08-16,50700,51600,50700,51300,115609,1285364.0,25055838.0
2013-08-19,51100,54800,51100,54300,270755,1360532.0,25055838.0
2013-08-20,53800,55000,52900,53100,159163,1330465.0,25055838.0
2013-08-21,53700,54900,52800,54600,181828,1368049.0,25055838.0
2013-08-22,54100,54100,51600,52900,157188,1325454.0,25055838.0
2013-08-23,52500,52900,51700,51800,98449,1297892.0,25055838.0
2013-08-26,52100,53300,51500,52400,132561,1312926.0,25055838.0
2013-08-27,52300,53700,51900,52400,124305,1312926.0,25055838.0
2013-08-28,51500,53200,51200,52500,88651,1315431.0,25055838.0
2013-08-29,52400,54300,52400,54000,83976,1353015.0,25055838.0
2013-08-30,53600,54500,53200,53600,61669,1342993.0,25055838.0
2013-09-02,53300,54700,53300,54500,84168,1365543.0,25055838.0
2013-09-03,54400,55000,54200,54600,83038,1368049.0,25055838.0
2013-09-04,54800,55800,54100,55700,106290,1395610.0,25055838.0
2013-09-05,55500,56100,55200,56100,91994,1405633.0,25055838.0
2013-09-06,56100,56200,55100,55500,29293,1390599.0,25055838.0
2013-09-09,56200,56900,55800,56900,136410,1425677.0,25055838.0
2013-09-10,56900,57400,56300,57000,84032,1428183.0,25055838.0
2013-09-11,56700,57800,56400,57800,88248,1448227.0,25055838.0
2013-09-12,57800,58800,57400,58400,121117,1463261.0,25055838.0
2013-09-13,58100,58700,56300,57100,89843,1430688.0,25055838.0
2013-09-16,57100,58600,56200,57800,121097,1448227.0,25055838.0
2013-09-17,58700,58700,57600,57900,64232,1450733.0,25055838.0
2013-09-23,57500,58800,57500,58600,70922,1468272.0,25055838.0
2013-09-24,58400,58900,57600,58500,56455,1465767.0,25055838.0
2013-09-25,58500,58700,57900,58100,51565,1455744.0,25055838.0
2013-09-26,57500,58300,57300,57700,82699,1445722.0,25055838.0
2013-09-27,57700,58800,55600,58500,219936,1465767.0,25055838.0
2013-09-30,57400,58200,56500,56900,104760,1425677.0,25055838.0
2013-10-01,56900,57700,55300,56800,113524,1423172.0,25055838.0
2013-10-02,56900,57100,54500,54800,192666,1373060.0,25055838.0
2013-10-04,55000,57000,53900,57000,98361,1428183.0,25055838.0
2013-10-07,57000,57000,55900,56400,31752,1413149.0,25055838.0
2013-10-08,55800,57200,55500,57200,62570,1433194.0,25055838.0
2013-10-10,56400,57100,54900,54900,102960,1375566.0,25055838.0
2013-10-11,55600,56200,55100,55700,82118,1395610.0,25055838.0
2013-10-14,56000,56500,55400,55800,42135,1398116.0,25055838.0
2013-10-15,55800,56900,55800,56100,48331,1405633.0,25055838.0
2013-10-16,56100,58400,55700,58200,104308,1458250.0,25055838.0
2013-10-17,58200,58500,57200,57800,80130,1448227.0,25055838.0
2013-10-18,57500,58200,57300,58100,40149,1455744.0,25055838.0
2013-10-21,57700,57700,55900,57100,47473,1430688.0,25055838.0
2013-10-22,57000,57500,56000,56900,64778,1425677.0,25055838.0
2013-10-23,57000,59800,56900,59400,226743,1488317.0,25055838.0
2013-10-24,59400,59400,57900,59300,87343,1485811.0,25055838.0
2013-10-25,59000,59100,57300,58200,64750,1458250.0,25055838.0
2013-10-28,58200,58400,57400,58300,34275,1460755.0,25055838.0
2013-10-29,57800,59300,57800,59300,68272,1485811.0,25055838.0
2013-10-30,59600,60500,58700,59500,71845,1490822.0,25055838.0
2013-10-31,59500,60100,58700,59300,77350,1485811.0,25055838.0
2013-11-01,59200,60100,58600,59900,67731,1500845.0,25055838.0
2013-11-04,59500,59800,58700,58800,53426,1473283.0,25055838.0
2013-11-05,58100,59200,56900,57300,73899,1435700.0,25055838.0
2013-11-06,57000,58100,57000,57000,34922,1428183.0,25055838.0
2013-11-07,57100,57800,56500,57100,42997,1430688.0,25055838.0
2013-11-08,56700,57400,56100,56600,45777,1418160.0,25055838.0
2013-11-11,56600,56800,54600,55200,72710,1383082.0,25055838.0
2013-11-12,55400,56200,54400,55200,36322,1383082.0,25055838.0
2013-11-13,55100,55700,53800,54700,49243,1370554.0,25055838.0
2013-11-14,54500,55400,53100,53400,120461,1337982.0,25055838.0
2013-11-15,53800,55100,53500,54100,92939,1355521.0,25055838.0
2013-11-18,54500,55000,53200,53600,55703,1342993.0,25055838.0
2013-11-19,53600,54600,53200,54600,71386,1368049.0,25055838.0
2013-11-20,54000,55200,53800,54600,37716,1369401.0,25080611.0
2013-11-21,54300,54300,52200,52400,105671,1314224.0,25080611.0
2013-11-22,52900,53300,51500,53200,95691,1334289.0,25080611.0
2013-11-25,53000,53600,51100,51800,135208,1299176.0,25080611.0
2013-11-26,51400,53700,51100,53500,54212,1341813.0,25080611.0
2013-11-27,53500,53900,52400,53200,66910,1334289.0,25080611.0
2013-11-28,53300,55500,53300,55200,67148,1384450.0,25080611.0
2013-11-29,54700,55700,54300,54300,40229,1361877.0,25080611.0
2013-12-02,54300,54600,53300,53500,40182,1341813.0,25080611.0
2013-12-03,53400,53700,52400,52800,54882,1324256.0,25080611.0
2013-12-04,52300,53400,51700,52900,55313,1326764.0,25080611.0
2013-12-05,53700,53700,51700,52900,50325,1326764.0,25080611.0
2013-12-06,52800,53700,51900,53000,50513,1329272.0,25080611.0
2013-12-09,53800,53900,52000,53000,35614,1329272.0,25080611.0
2013-12-10,53400,53400,52300,53000,33707,1329500.0,25084901.0
2013-12-11,52500,53000,52000,52600,47017,1319466.0,25084901.0
2013-12-12,52100,52400,51400,52300,55293,1311940.0,25084901.0
2013-12-13,52200,52200,51300,51400,46670,1289364.0,25084901.0
2013-12-16,51100,51600,50200,51300,58625,1286855.0,25084901.0
2013-12-17,51200,52000,50300,50700,43974,1271804.0,25084901.0
2013-12-18,50700,51600,50700,51600,24648,1294381.0,25084901.0
2013-12-19,52100,52300,50700,51500,27711,1291872.0,25084901.0
2013-12-20,51400,52100,50400,52000,62721,1304415.0,25084901.0
2013-12-23,51800,52300,51100,51700,59321,1296889.0,25084901.0
2013-12-24,51700,53500,51600,51900,97524,1302044.0,25087562.0
2013-12-26,52300,53300,52200,52500,58334,1317097.0,25087562.0
2013-12-27,52300,53700,52000,53400,39381,1339676.0,25087562.0
2013-12-30,52800,54800,52700,54700,55730,1372290.0,25087562.0
2014-01-02,54700,54700,51700,52000,102881,1304553.0,25087562.0
2014-01-03,51700,52300,51200,52000,50847,1304553.0,25087562.0
2014-01-06,51700,52000,50600,50800,82652,1274448.0,25087562.0
2014-01-07,51300,51400,50500,50800,52315,1274448.0,25087562.0
2014-01-08,50700,51100,49400,50000,127543,1254378.0,25087562.0
2014-01-09,49700,52600,49700,51900,97300,1302044.0,25087562.0
2014-01-10,52300,53000,50500,52600,92368,1319713.0,25089610.0
2014-01-13,52700,53500,51600,52600,61420,1319713.0,25089610.0
2014-01-14,52100,52600,51200,51600,53869,1294624.0,25089610.0
2014-01-15,51600,52100,51200,51200,27802,1284588.0,25089610.0
2014-01-16,51400,51700,50800,51300,36945,1287097.0,25089610.0
2014-01-17,51100,51800,51000,51400,33070,1289606.0,25089610.0
2014-01-20,50800,51600,50800,51600,26296,1294624.0,25089610.0
2014-01-21,51500,53000,51100,52900,47637,1327240.0,25089610.0
2014-01-22,52400,52900,52200,52200,38478,1309678.0,25089610.0
2014-01-23,52300,52500,51800,52000,44302,1304660.0,25089610.0
2014-01-24,51600,52600,50700,52000,69007,1304679.0,25089984.0
2014-01-27,51000,51300,50200,50800,75695,1274571.0,25089984.0
2014-01-28,50800,51000,50000,50000,33577,1254499.0,25089984.0
2014-01-29,50100,50900,50100,50200,83284,1259517.0,25089984.0
2014-02-03,50100,51000,50000,50800,30067,1274571.0,25089984.0
2014-02-04,50500,51200,50000,50200,68373,1259517.0,25089984.0
2014-02-05,50700,51800,50200,51400,46944,1289625.0,25089984.0
2014-02-06,51800,52100,50800,51500,73576,1292134.0,25089984.0
2014-02-07,51600,54000,51300,54000,108188,1354859.0,25089984.0
2014-02-10,54000,54300,53000,54100,61562,1357368.0,25089984.0
2014-02-11,53600,55000,53500,54800,40053,1374946.0,25090252.0
2014-02-12,54300,55200,54200,55000,39900,1379964.0,25090252.0
2014-02-13,55000,55100,53900,54800,53633,1374946.0,25090252.0
2014-02-14,54400,55100,54100,54900,25380,1377455.0,25090252.0
2014-02-17,55400,55400,54600,55000,35251,1379964.0,25090252.0
2014-02-18,53800,54500,53300,54000,81514,1354874.0,25090252.0
2014-02-19,53700,54400,53200,53500,38056,1342328.0,25090252.0
2014-02-20,53300,54000,52800,53500,33483,1342328.0,25090252.0
2014-02-21,53200,54200,53200,53600,19580,1344838.0,25090252.0
2014-02-24,53500,53900,53200,53400,17468,1339819.0,25090252.0
2014-02-25,53400,55100,53300,55000,69847,1379964.0,25090252.0
2014-02-26,54500,54800,53600,54200,61670,1359892.0,25090252.0
2014-02-27,53800,53900,52300,53100,90889,1332316.0,25090695.0
2014-02-28,53100,53800,51700,53400,78656,1339843.0,25090695.0
2014-03-03,52600,52800,51700,52100,50429,1307225.0,25090695.0
2014-03-04,52000,52600,51000,51100,49057,1282135.0,25090695.0
2014-03-05,51600,51900,51000,51100,69204,1282135.0,25090695.0
2014-03-06,51100,52000,50400,52000,53677,1304716.0,25090695.0
2014-03-07,52500,52700,51100,51600,56229,1294680.0,25090695.0
2014-03-10,51300,51600,49950,51300,72590,1287153.0,25090695.0
2014-03-11,51100,51900,50800,51500,56428,1292171.0,25090695.0
2014-03-12,51100,51600,50600,51000,36917,1279641.0,25091005.0
2014-03-13,50900,51200,49950,50700,108409,1272114.0,25091005.0
2014-03-14,50700,51000,50000,50700,45258,1272114.0,25091005.0
2014-03-17,50500,51000,50300,51000,25709,1279641.0,25091005.0
2014-03-18,51000,51300,50500,51100,16967,1282150.0,25091005.0
2014-03-19,51100,51100,50000,50000,31770,1254550.0,25091005.0
2014-03-20,49950,50200,49000,50200,69617,1259568.0,25091005.0
2014-03-21,50400,50400,49300,49300,38697,1236987.0,25091005.0
2014-03-24,49400,50500,49350,50500,38536,1267096.0,25091005.0
2014-03-25,50500,51700,49900,51500,94385,1292192.0,25091114.0
2014-03-26,51500,53700,51500,53600,143875,1344884.0,25091114.0
2014-03-27,53500,54000,52600,53600,61220,1344884.0,25091114.0
2014-03-28,53000,54400,53000,54400,54133,1364957.0,25091114.0
2014-03-31,53900,54500,53300,54400,65868,1364957.0,25091114.0
2014-04-01,53700,54400,52900,53500,70487,1342375.0,25091114.0
2014-04-02,53200,53600,52500,52800,81810,1324811.0,25091114.0
2014-04-03,52400,53200,52000,53000,39021,1329829.0,25091114.0
2014-04-04,60900,60900,60900,60900,45470,1528049.0,25091114.0
2014-04-07,66900,67600,62200,62400,1087375,1565686.0,25091114.0
2014-04-08,62500,66500,62500,65100,393153,1633432.0,25091114.0
2014-04-09,65200,66900,64200,65500,264577,1643474.0,25091202.0
2014-04-10,65200,66200,64400,65500,112556,1643474.0,25091202.0
2014-04-11,64800,65600,64200,64600,77764,1620892.0,25091202.0
2014-04-14,64200,64600,63400,63900,115039,1603328.0,25091202.0
2014-04-15,64200,64800,63200,63400,88973,1590782.0,25091202.0
2014-04-16,63500,66800,63400,66800,193680,1676092.0,25091202.0
2014-04-17,66400,68500,65900,67200,173332,1686129.0,25091202.0
2014-04-18,67700,67900,66600,67800,94490,1701183.0,25091202.0
2014-04-21,67500,68500,67100,67400,44502,1691147.0,25091202.0
2014-04-22,67500,67800,66100,67400,51390,1691147.0,25091202.0
2014-04-23,67300,67600,66000,67400,60824,1691147.0,25091202.0
2014-04-24,66700,67300,65500,66600,63367,1671074.0,25091202.0
2014-04-25,66600,68800,65700,67800,118874,1701496.0,25095809.0
2014-04-28,67400,68300,67000,68000,45831,1706515.0,25095809.0
2014-04-29,68100,69300,67600,68300,84452,1714044.0,25095809.0
2014-04-30,68700,68700,67700,68600,80136,1721572.0,25095809.0
2014-05-02,67800,68900,67000,68900,59159,1729101.0,25095809.0
2014-05-07,68400,68900,67500,67900,46939,1704005.0,25095809.0
2014-05-08,67400,67900,65100,65700,125388,1648795.0,25095809.0
2014-05-09,65700,68400,65700,67700,69672,1698986.0,25095809.0
2014-05-12,68000,68200,66600,66800,52717,1676400.0,25095809.0
2014-05-13,67300,67800,65100,66700,131284,1673890.0,25095809.0
2014-05-14,66700,66800,65300,66200,84521,1661343.0,25095809.0
2014-05-15,66200,68000,66200,66600,50338,1671381.0,25095809.0
2014-05-16,66600,67100,65500,65700,50963,1648795.0,25095809.0
2014-05-19,65500,66200,64400,64800,73391,1626208.0,25095809.0
2014-05-20,64500,66100,64500,66100,64577,1658833.0,25095809.0
2014-05-21,65700,66800,65100,65800,79757,1651406.0,25097361.0
2014-05-22,66400,66700,65600,65800,85088,1651406.0,25097361.0
2014-05-23,66300,68800,65800,66600,147261,1671484.0,25097361.0
2014-05-26,66600,67500,66100,66400,77092,1666465.0,25097361.0
2014-05-27,67100,67100,65000,65700,69572,1648897.0,25097361.0
2014-05-28,65100,67900,65100,67900,92574,1704111.0,25097361.0
2014-05-29,67900,68200,67000,67300,51064,1689052.0,25097361.0
2014-05-30,67000,70000,67000,69500,181439,1744267.0,25097361.0
2014-06-02,69400,69500,67900,68300,80740,1714150.0,25097361.0
2014-06-03,67900,69500,66900,69500,109514,1744267.0,25097361.0
2014-06-05,69600,70700,68700,69500,108561,1744267.0,25097361.0
2014-06-09,69500,71000,68000,68500,86584,1719169.0,25097361.0
2014-06-10,69100,69900,68300,69600,80310,1746776.0,25097361.0
2014-06-11,70000,71500,69300,70500,139568,1769364.0,25097361.0
2014-06-12,70400,70800,69500,70300,77845,1764375.0,25097802.0
2014-06-13,70000,71800,69400,71200,105190,1786964.0,25097802.0
2014-06-16,70800,71700,69900,70700,43577,1774415.0,25097802.0
2014-06-17,70800,71000,69600,69900,26559,1754336.0,25097802.0
2014-06-18,69800,70500,68900,69900,42668,1754336.0,25097802.0
2014-06-19,70500,71500,70000,71300,70193,1789473.0,25097802.0
2014-06-20,71000,71900,70400,71300,54140,1789473.0,25097802.0
2014-06-23,71000,71500,70700,70900,29194,1779434.0,25097802.0
2014-06-24,70400,71600,70000,71000,35311,1781944.0,25097802.0
2014-06-25,71200,71400,70300,70900,26465,1779434.0,25097802.0
2014-06-26,70900,72300,70700,71300,40546,1789803.0,25102433.0
2014-06-27,71200,71800,70600,70600,51491,1772232.0,25102433.0
2014-06-30,70600,71500,70400,71200,36651,1787293.0,25102433.0
2014-07-01,71000,71400,70500,70700,40848,1774742.0,25102433.0
2014-07-02,71200,73200,71000,72900,97090,1829967.0,25102433.0
2014-07-03,72500,73900,71900,73200,70962,1837498.0,25102433.0
2014-07-04,73500,74100,73100,73800,35517,1852560.0,25102433.0
2014-07-07,73500,73700,69700,71200,158680,1787293.0,25102433.0
2014-07-08,71200,71600,69700,70800,85899,1777252.0,25102433.0
2014-07-09,70000,72200,68900,71400,66942,1792314.0,25102433.0
2014-07-10,71200,72000,70900,71300,40624,1789816.0,25102602.0
2014-07-11,71300,71300,70000,70500,26325,1769733.0,25102602.0
2014-07-14,71100,71200,69400,69400,52205,1742121.0,25102602.0
2014-07-15,69300,70900,69200,69600,55652,1747141.0,25102602.0
2014-07-16,69300,70600,68900,68900,31645,1729569.0,25102602.0
2014-07-17,68700,70100,68700,69000,40388,1732080.0,25102602.0
2014-07-18,69000,69000,67800,67800,42856,1701956.0,25102602.0
2014-07-21,67900,68700,67000,67000,50574,1681874.0,25102602.0
2014-07-22,66600,68200,66000,67200,58219,1686895.0,25102602.0
2014-07-23,67300,68700,67200,68500,24835,1719528.0,25102602.0
2014-07-24,68500,68500,67200,68300,39203,1714508.0,25102602.0
2014-07-25,68300,68900,67600,68100,36552,1709551.0,25103542.0
2014-07-28,67800,68200,67100,67200,41925,1686958.0,25103542.0
2014-07-29,67900,68400,66400,66800,41327,1676917.0,25103542.0
2014-07-30,67300,67800,66000,67500,82320,1694489.0,25103542.0
2014-07-31,67800,68500,66700,68000,68691,1707041.0,25103542.0
2014-08-01,68700,70000,68100,69600,76547,1747207.0,25103542.0
2014-08-04,69200,71000,68900,70600,64152,1772310.0,25103542.0
2014-08-05,70000,70200,66600,66800,127877,1676917.0,25103542.0
2014-08-06,67000,67100,62000,62500,269020,1568971.0,25103542.0
2014-08-07,62900,64900,62200,64800,124367,1626710.0,25103542.0
2014-08-08,64600,64700,61700,64600,160966,1621689.0,25103542.0
2014-08-11,63100,63400,60300,61700,152525,1548903.0,25103779.0
2014-08-12,61500,62200,60700,61700,94792,1548903.0,25103779.0
2014-08-13,61300,62900,61100,62100,68158,1558945.0,25103779.0
2014-08-14,62100,62500,61100,61100,85925,1533841.0,25103779.0
2014-08-18,61100,62100,60500,61300,61378,1538862.0,25103779.0
2014-08-19,61000,62100,60500,61600,109922,1546393.0,25103779.0
2014-08-20,61700,62200,60900,61400,51904,1541372.0,25103779.0
2014-08-21,61100,61700,60100,61100,71333,1533841.0,25103779.0
2014-08-22,60800,62300,60400,62200,64675,1561455.0,25103779.0
2014-08-25,62200,62500,61100,61900,43858,1553924.0,25103779.0
2014-08-26,62300,62300,60300,61200,98056,1536351.0,25103779.0
2014-08-27,61300,61800,60600,60900,53086,1528820.0,25103779.0
2014-08-28,60800,61400,60200,60900,64686,1528820.0,25103779.0
2014-08-29,60700,60800,59800,60100,63336,1508737.0,25103779.0
2014-09-01,59600,59900,58500,58700,66143,1473592.0,25103779.0
2014-09-02,59000,60100,58300,58700,48951,1473592.0,25103779.0
2014-09-03,58200,59900,58200,58500,78486,1468571.0,25103779.0
2014-09-04,58900,59300,57800,57800,69741,1450998.0,25103779.0
2014-09-05,57500,60800,57100,60500,86394,1518779.0,25103779.0
2014-09-11,58900,59800,58700,59500,64329,1493675.0,25103779.0
2014-09-12,59300,59500,57200,57700,95660,1448488.0,25103783.0
2014-09-15,57500,58100,56200,58000,62017,1456019.0,25103783.0
2014-09-16,57500,58600,57100,57200,36410,1435936.0,25103783.0
2014-09-17,57200,58200,56800,57800,43585,1450999.0,25103783.0
2014-09-18,57500,57900,56200,56900,64092,1428405.0,25103783.0
2014-09-19,56900,57300,55700,56600,73232,1420874.0,25103783.0
2014-09-22,56300,56400,55200,55200,45407,1385729.0,25103783.0
2014-09-23,55200,56200,54900,56200,64908,1410833.0,25103783.0
2014-09-24,55500,57000,55400,55600,49285,1395770.0,25103783.0
2014-09-25,55700,58200,55700,57800,92638,1450999.0,25103783.0
2014-09-26,57000,59500,56700,59100,86847,1483634.0,25103783.0
2014-09-29,58700,60400,58700,59300,91769,1488654.0,25103783.0
2014-09-30,58500,59300,56800,58300,112461,1463551.0,25103783.0
2014-10-01,58400,63800,57900,62000,260550,1556435.0,25103783.0
2014-10-02,62100,62500,60700,62100,135745,1558945.0,25103783.0
2014-10-06,62000,62700,59700,62100,109896,1558945.0,25103783.0
2014-10-07,62000,63500,61600,62700,107731,1574007.0,25103783.0
2014-10-08,62700,63600,60600,63500,101109,1594090.0,25103783.0
2014-10-10,63500,63500,61700,62900,75456,1579028.0,25103783.0
2014-10-13,62000,63300,61300,62900,75334,1579029.0,25103799.0
2014-10-14,62900,63300,60500,62400,83729,1566477.0,25103799.0
2014-10-15,62300,62400,58900,59500,129031,1493676.0,25103799.0
2014-10-16,59500,59500,57100,58200,118340,1461041.0,25103799.0
2014-10-17,58900,59000,55600,58300,138684,1463551.0,25103799.0
2014-10-20,58000,58200,56500,57700,94710,1448489.0,25103799.0
2014-10-21,57300,57800,56100,56100,84061,1408323.0,25103799.0
2014-10-22,57000,57400,54600,55200,118478,1385730.0,25103799.0
2014-10-23,55300,56900,55300,56200,72472,1410840.0,25103920.0
2014-10-24,56100,56100,53700,54000,107331,1355612.0,25103920.0
2014-10-27,54500,55300,53900,54200,60920,1360632.0,25103920.0
2014-10-28,54700,54800,53200,53400,32825,1340549.0,25103920.0
2014-10-29,53500,55500,52800,55200,93883,1385736.0,25103920.0
2014-10-30,54700,55100,52700,54000,100181,1355612.0,25103920.0
2014-10-31,53700,55500,52800,54500,107383,1368164.0,25103920.0
2014-11-03,54500,55000,52400,52400,74349,1315445.0,25103920.0
2014-11-04,52300,52300,50500,51900,115643,1302893.0,25103920.0
2014-11-05,51800,52300,51000,51800,43515,1300383.0,25103920.0
2014-11-06,51800,52400,50700,51000,81022,1280300.0,25103920.0
2014-11-07,50800,52200,50300,52000,97961,1305404.0,25103920.0
2014-11-10,49850,49850,44200,44200,889217,1109593.0,25103920.0
2014-11-11,44300,44900,42950,44400,433177,1114615.0,25103942.0
2014-11-12,44200,45700,44000,45700,313144,1147250.0,25103942.0
2014-11-13,45800,47500,45800,47500,253450,1192437.0,25103942.0
2014-11-14,47550,47850,46150,46650,157976,1171099.0,25103942.0
2014-11-17,46800,47300,45950,45950,77228,1153526.0,25103942.0
2014-11-18,46250,47800,45600,47600,135635,1194948.0,25103942.0
2014-11-19,47450,47800,46750,47550,112816,1193692.0,25103942.0
2014-11-20,47700,47800,46850,47450,63584,1191182.0,25103942.0
2014-11-21,47500,49350,47300,48650,128619,1221307.0,25103942.0
2014-11-24,48950,50700,48750,49700,131820,1247666.0,25103942.0
2014-11-25,49250,49700,48750,48800,75254,1225072.0,25103942.0
2014-11-26,49200,49200,47500,48300,78406,1212520.0,25103942.0
2014-11-27,48000,48650,47150,48000,97852,1204989.0,25103942.0
2014-11-28,47350,47950,45500,46700,113265,1172354.0,25103942.0
2014-12-01,46100,47100,45650,46650,70136,1171099.0,25103942.0
2014-12-02,46300,48550,45900,48300,91815,1212520.0,25103942.0
2014-12-03,47900,48600,47700,48200,49688,1210010.0,25103942.0
2014-12-04,48200,48500,47350,47700,50223,1197458.0,25103942.0
2014-12-05,48000,48900,47650,48300,40360,1212520.0,25103942.0
2014-12-08,48100,48500,47450,47650,29875,1196203.0,25103942.0
2014-12-09,47800,47850,46450,46600,49565,1169844.0,25103951.0
2014-12-10,46750,46750,45000,45450,112217,1140975.0,25103951.0
2014-12-11,45000,45150,44250,44400,82205,1114615.0,25103951.0
2014-12-12,44450,44700,42700,42700,83347,1071939.0,25103951.0
2014-12-15,41600,42950,41550,42250,130774,1060642.0,25103951.0
2014-12-16,41850,42350,41650,42350,72215,1063152.0,25103951.0
2014-12-17,42250,43500,42250,42850,63454,1075704.0,25103951.0
2014-12-18,43500,43700,42200,43200,78322,1084491.0,25103951.0
2014-12-19,43350,44100,43000,43900,52579,1102063.0,25103951.0
2014-12-22,44100,44700,43550,44400,33898,1114615.0,25103951.0
2014-12-23,44500,44600,43600,44500,21891,1117126.0,25103951.0
2014-12-24,44500,46800,43900,46350,670277,1163568.0,25103951.0
2014-12-26,45900,48450,45900,48100,122302,1207500.0,25103951.0
2014-12-29,48100,48250,46500,48100,63337,1207500.0,25103951.0
2014-12-30,47500,48400,47100,48350,85263,1213776.0,25103951.0
2015-01-02,47900,48250,46700,47400,60417,1189927.0,25103951.0
2015-01-05,46650,48200,46300,48100,55999,1207500.0,25103951.0
2015-01-06,47450,48200,46800,47800,78377,1199969.0,25103951.0
2015-01-07,47800,48250,47150,47650,46285,1196203.0,25103951.0
2015-01-08,47650,50500,47050,49900,127645,1252687.0,25103951.0
2015-01-09,50400,51500,49900,50400,375017,1265239.0,25103951.0
2015-01-12,49800,52200,49700,50900,238957,1277791.0,25103951.0
2015-01-13,51000,52400,50400,51800,136771,1300385.0,25103951.0
2015-01-14,51400,52600,51000,52500,105161,1317957.0,25103951.0
2015-01-15,51800,52500,50200,51500,156771,1292853.0,25103951.0
2015-01-16,50700,51500,49250,50900,146515,1277791.0,25103951.0
2015-01-19,51000,51600,50400,50800,68739,1275281.0,25103951.0
2015-01-20,51400,51400,49850,50500,97724,1267750.0,25103951.0
