일동제약(249420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-23,23099,23147,22622,22718,53184,513876.0,21591413.0
2018-05-24,22670,22909,22575,22623,43864,511716.0,21591413.0
2018-05-25,22670,22718,22384,22718,73321,513876.0,21591413.0
2018-05-28,22574,22670,22288,22336,76293,505239.0,21591413.0
2018-05-29,22336,22861,22288,22527,61629,509557.0,21591413.0
2018-05-30,22527,22527,21954,21955,66897,496602.0,21591413.0
2018-05-31,21763,22145,21525,21811,104746,493364.0,21591413.0
2018-06-01,21811,22288,21668,22145,70482,500921.0,21591413.0
2018-06-04,22145,22145,21668,21811,77186,493364.0,21591413.0
2018-06-05,21906,22002,21668,21764,43523,492284.0,21591413.0
2018-06-07,21811,21859,21620,21668,61043,490125.0,21591413.0
2018-06-08,21763,22097,21620,21859,62507,494443.0,21591413.0
2018-06-11,21954,22097,21715,21907,70793,495523.0,21591413.0
2018-06-12,21954,22050,21668,21955,52167,496602.0,21591413.0
2018-06-14,21859,21954,21668,21764,42974,492284.0,21591413.0
2018-06-15,21811,21859,21286,21477,65203,485807.0,21591413.0
2018-06-18,21381,21572,20379,20475,107382,463136.0,21591413.0
2018-06-19,20570,20713,19425,19473,134983,440465.0,21591413.0
2018-06-20,19281,20236,19281,20093,61377,454499.0,21591413.0
2018-06-21,20140,20618,19854,20427,33888,462056.0,21591413.0
2018-06-22,20427,20713,20045,20523,36522,464215.0,21591413.0
2018-06-25,20570,20570,20236,20332,13602,459897.0,21591413.0
2018-06-26,20331,20522,20045,20236,24884,457738.0,21591413.0
2018-06-27,20236,20856,20140,20427,39619,462056.0,21591413.0
2018-06-28,20284,20665,19759,19855,44019,449101.0,21591413.0
2018-06-29,19997,20379,19711,20380,33809,460977.0,21591413.0
2018-07-02,20140,20665,19759,19759,48106,446942.0,21591413.0
2018-07-03,19806,20093,19472,19855,49471,449101.0,21591413.0
2018-07-04,19663,20761,19663,20523,50330,464215.0,21591413.0
2018-07-05,20570,20713,20045,20523,56799,464215.0,21591413.0
2018-07-06,20570,20618,20045,20523,32398,464215.0,21591413.0
2018-07-09,20522,21715,20427,21716,212101,491205.0,21591413.0
2018-07-10,21715,21811,21286,21477,72366,485807.0,21591413.0
2018-07-11,21381,21381,20809,21000,53810,475011.0,21591413.0
2018-07-12,21000,21668,20618,21573,70614,487966.0,21591413.0
2018-07-13,21334,22097,21334,22098,92977,499841.0,21591413.0
2018-07-16,22050,23052,22002,22814,244082,516035.0,21591413.0
2018-07-17,22718,22813,22193,22527,87581,509557.0,21591413.0
2018-07-18,22909,23004,21477,21477,172346,485807.0,21591413.0
2018-07-19,21381,21620,21000,21048,52728,476091.0,21591413.0
2018-07-20,21143,21477,20761,21477,52760,485807.0,21591413.0
2018-07-23,21238,21381,20522,20523,53998,464215.0,21591413.0
2018-07-24,20427,20904,20331,20809,43082,470693.0,21591413.0
2018-07-25,21000,21000,20236,20380,56294,460977.0,21591413.0
2018-07-26,20379,21286,20284,21239,72084,480409.0,21591413.0
2018-07-27,21190,21286,20952,21143,31029,478250.0,21591413.0
2018-07-30,21095,21095,20618,20905,29834,472852.0,21591413.0
2018-07-31,20713,21238,20522,21239,35369,480409.0,21591413.0
2018-08-01,21238,21477,21143,21477,31364,485807.0,21591413.0
2018-08-02,21334,21477,21000,21048,29092,476091.0,21591413.0
2018-08-03,21095,21381,20952,21382,40239,483648.0,21591413.0
2018-08-06,21381,21906,21381,21668,82940,490125.0,21591413.0
2018-08-07,21763,22050,21572,22002,49777,497682.0,21591413.0
2018-08-08,22097,22097,21668,21716,46122,491205.0,21591413.0
2018-08-09,21763,21954,21715,21811,23749,493364.0,21591413.0
2018-08-10,21763,22193,21763,22050,48141,498762.0,21591413.0
2018-08-13,22050,22145,21429,21430,43590,484727.0,21591413.0
2018-08-14,21238,21906,21238,21907,43079,495523.0,21591413.0
2018-08-16,21477,21668,21143,21620,43100,489046.0,21591413.0
2018-08-17,21811,22527,21620,22336,123801,505239.0,21591413.0
2018-08-20,22527,22813,22336,22670,96026,512796.0,21591413.0
2018-08-21,22765,23100,22575,22670,67935,512796.0,21591413.0
2018-08-22,22765,22956,22431,22432,51919,507398.0,21591413.0
2018-08-23,22622,22813,22336,22814,35177,516035.0,21591413.0
2018-08-24,22909,23052,22670,22909,53979,518194.0,21591413.0
2018-08-27,23195,23815,23147,23720,180830,536547.0,21591413.0
2018-08-28,23959,23959,23386,23577,94683,533308.0,21591413.0
2018-08-29,23529,24054,23195,24055,139577,544104.0,21591413.0
2018-08-30,24006,24006,23577,23673,67019,535467.0,21591413.0
2018-08-31,23672,24006,23434,23911,79869,540865.0,21591413.0
2018-09-03,23959,24150,23768,23959,59342,541944.0,21591413.0
2018-09-04,24006,24149,23863,24055,66292,544104.0,21591413.0
2018-09-05,24102,24865,23863,24293,189580,549501.0,21591413.0
2018-09-06,24436,24818,24102,24245,88148,548422.0,21591413.0
2018-09-07,24245,24484,23672,24007,100174,543024.0,21591413.0
2018-09-10,24961,25247,24054,24436,123487,552740.0,21591413.0
2018-09-11,24340,24722,24293,24484,45618,553820.0,21591413.0
2018-09-12,24531,24961,24484,24532,61542,554899.0,21591413.0
2018-09-13,24579,25009,24579,24914,74949,563536.0,21591413.0
2018-09-14,25104,25295,24865,25152,74688,568934.0,21591413.0
2018-09-17,25199,25295,24961,24961,52815,564615.0,21591413.0
2018-09-18,25104,25629,25104,25439,82495,575411.0,21591413.0
2018-09-19,25581,25772,25343,25630,76900,579729.0,21591413.0
2018-09-20,25772,26154,25629,25964,109383,587286.0,21591413.0
2018-09-21,26250,26345,24913,24914,126481,563536.0,21591413.0
2018-09-27,25104,26059,24961,25916,131992,586207.0,21591413.0
2018-09-28,26059,26297,25581,25630,87404,579729.0,21591413.0
2018-10-01,25915,25915,24865,24961,92610,564615.0,21591413.0
2018-10-02,25152,25486,24340,24389,91372,551661.0,21591413.0
2018-10-04,24579,25390,24388,25295,89017,572172.0,21591413.0
2018-10-05,25247,25343,23768,24055,105849,544104.0,21591413.0
2018-10-08,24006,24484,23624,23673,46370,535467.0,21591413.0
2018-10-10,23481,23911,22813,23243,110203,525751.0,21591413.0
2018-10-11,22527,23100,22479,22575,143239,510637.0,21591413.0
2018-10-12,22527,23672,22431,23673,123311,535467.0,21591413.0
2018-10-15,23911,23959,22622,22718,72353,513876.0,21591413.0
2018-10-16,22575,23195,22384,22718,59405,513876.0,21591413.0
2018-10-17,23290,23290,22527,22814,65460,516035.0,21591413.0
2018-10-18,22909,23959,22718,23195,126940,524671.0,21591413.0
2018-10-19,23147,23386,22813,22957,78298,519273.0,21591413.0
2018-10-22,22575,22575,21525,21907,224086,495523.0,21591413.0
2018-10-23,21859,21859,20761,20905,130588,472852.0,21591413.0
2018-10-24,21143,21572,20713,20809,104300,470693.0,21591413.0
2018-10-25,19950,20713,19806,20189,83635,456658.0,21591413.0
2018-10-26,20522,20570,18852,19091,193355,431828.0,21591413.0
2018-10-29,18613,19281,17659,17659,108756,399441.0,21591413.0
2018-10-30,16895,18709,16895,18709,95425,423192.0,21591413.0
2018-10-31,18804,18852,18136,18232,53485,412396.0,21591413.0
2018-11-01,18422,18995,18327,18470,36142,417794.0,21591413.0
2018-11-02,18709,19186,18709,19186,51259,433987.0,21591413.0
2018-11-05,19234,19234,18709,18852,83960,426430.0,21591413.0
2018-11-06,18995,19950,18995,19759,63373,446942.0,21591413.0
2018-11-07,19759,19902,19138,19234,59311,435067.0,21591413.0
2018-11-08,19568,19711,19329,19616,39121,443704.0,21591413.0
2018-11-09,19759,19759,19281,19568,26452,442624.0,21591413.0
2018-11-12,19281,19281,18804,18900,66230,427510.0,21591413.0
2018-11-13,18613,19377,18375,19234,55831,435067.0,21591413.0
2018-11-14,19568,19759,19090,19520,43555,441544.0,21591413.0
2018-11-15,19520,19615,18947,19568,41150,442624.0,21591413.0
2018-11-16,19663,20045,19377,19855,50185,449101.0,21591413.0
2018-11-19,19950,20140,19615,20141,62475,455579.0,21591413.0
2018-11-20,19997,20331,19615,20045,36167,453420.0,21591413.0
2018-11-21,19950,20188,19663,19902,35120,450181.0,21591413.0
2018-11-22,20045,20284,19854,19902,31100,450181.0,21591413.0
2018-11-23,20236,20236,19902,20045,19472,453420.0,21591413.0
2018-11-26,19806,20570,19806,20475,45933,463136.0,21591413.0
2018-11-27,20522,20570,20188,20570,38965,465295.0,21591413.0
2018-11-28,20713,20761,20188,20427,35327,462056.0,21591413.0
2018-11-29,20713,21095,20522,21048,74353,476091.0,21591413.0
2018-11-30,21047,21381,20713,21095,54759,477170.0,21591413.0
2018-12-03,21334,21429,20952,21286,47832,481489.0,21591413.0
2018-12-04,21572,21572,21238,21573,26532,487966.0,21591413.0
2018-12-05,21190,21715,21095,21716,36714,491205.0,21591413.0
2018-12-06,21525,21715,20618,20714,73403,468534.0,21591413.0
2018-12-07,20809,21286,20809,21000,26765,475011.0,21591413.0
2018-12-10,20713,21095,20618,20714,22584,468534.0,21591413.0
2018-12-11,20904,21000,20475,20570,40495,465295.0,21591413.0
2018-12-12,20904,20952,20570,20857,34103,471772.0,21591413.0
2018-12-13,20952,21095,20713,20761,25678,469613.0,21591413.0
2018-12-14,20761,20904,20284,20332,37200,459897.0,21591413.0
2018-12-17,20379,20475,19902,20427,31740,462056.0,21591413.0
2018-12-18,20093,20570,19997,20141,28697,455579.0,21591413.0
2018-12-19,19950,20379,19950,20189,25817,456658.0,21591413.0
2018-12-20,20188,20665,19663,20284,42788,458818.0,21591413.0
2018-12-21,20093,20427,19997,20380,34679,460977.0,21591413.0
2018-12-24,20475,20665,20284,20475,23075,463136.0,21591413.0
2018-12-26,20475,20475,19902,19950,42944,451261.0,21591413.0
2018-12-27,20100,20500,20000,20400,31442,440465.0,21591413.0
2018-12-28,20600,20700,20400,20450,13554,441544.0,21591413.0
2019-01-02,20700,20800,20350,20350,19382,439385.0,21591413.0
2019-01-03,20300,20500,18750,19800,45201,427510.0,21591413.0
2019-01-04,19450,19950,19350,19800,51197,427510.0,21591413.0
2019-01-07,20000,20100,19850,19900,22422,429669.0,21591413.0
2019-01-08,19900,20400,19850,20350,61318,439385.0,21591413.0
2019-01-09,20350,20600,20200,20200,23105,436147.0,21591413.0
2019-01-10,20200,20400,19850,20100,34315,433987.0,21591413.0
2019-01-11,20100,20250,19950,19950,24558,430749.0,21591413.0
2019-01-14,20000,20050,19850,19900,18726,429669.0,21591413.0
2019-01-15,19900,20100,19700,19700,39670,425351.0,21591413.0
2019-01-16,19800,19900,19650,19650,23611,424271.0,21591413.0
2019-01-17,19650,20900,19650,20450,105468,441544.0,21591413.0
2019-01-18,20500,20650,19900,20200,69087,436147.0,21591413.0
2019-01-21,20200,20200,19850,19900,39624,429669.0,21591413.0
2019-01-22,20000,20100,19750,19800,36197,427510.0,21591413.0
2019-01-23,19800,19950,19600,19650,42511,424271.0,21591413.0
2019-01-24,19850,19850,19550,19750,43524,426430.0,21591413.0
2019-01-25,19850,19850,19550,19700,43017,425351.0,21591413.0
2019-01-28,19800,19950,19650,19900,52948,429669.0,21591413.0
2019-01-29,19900,19950,19650,19750,23898,426430.0,21591413.0
2019-01-30,19850,19850,19600,19700,37865,425351.0,21591413.0
2019-01-31,19900,19900,19650,19900,49406,429669.0,21591413.0
2019-02-01,19900,19900,19500,19600,42319,423192.0,21591413.0
2019-02-07,19650,19800,19400,19650,38017,424271.0,21591413.0
2019-02-08,19650,19900,19550,19700,31247,425351.0,21591413.0
2019-02-11,19850,20150,19650,20000,98338,431828.0,21591413.0
2019-02-12,20000,20000,19750,19850,58113,428590.0,21591413.0
2019-02-13,19850,19950,19800,19950,48107,430749.0,21591413.0
2019-02-14,19950,20000,19700,19950,61688,430749.0,21591413.0
2019-02-15,19950,20000,19800,19950,38633,430749.0,21591413.0
2019-02-18,20050,20600,20000,20600,158401,444783.0,21591413.0
2019-02-19,20650,21000,20450,20600,92945,444783.0,21591413.0
2019-02-20,20700,20950,20500,20800,52521,449101.0,21591413.0
2019-02-21,20600,20900,20600,20900,42320,451261.0,21591413.0
2019-02-22,20900,20950,20350,20450,52060,441544.0,21591413.0
2019-02-25,20500,20600,20050,20300,43492,438306.0,21591413.0
2019-02-26,20300,20500,20150,20200,43219,436147.0,21591413.0
2019-02-27,20200,20400,19900,20000,95332,431828.0,21591413.0
2019-02-28,20300,21100,20150,20300,159033,438306.0,21591413.0
2019-03-04,20850,21300,20650,21200,138676,457738.0,21591413.0
2019-03-05,21250,21650,21050,21550,93013,465295.0,21591413.0
2019-03-06,21650,21700,21000,21550,110777,465295.0,21591413.0
2019-03-07,21400,21800,21250,21250,81968,458818.0,21591413.0
2019-03-08,21000,21800,21000,21800,98762,470693.0,21591413.0
2019-03-11,22250,22300,21750,21950,121585,473932.0,21591413.0
2019-03-12,22050,22100,21700,21950,81400,473932.0,21591413.0
2019-03-13,22100,22600,21900,22300,72985,481489.0,21591413.0
2019-03-14,22400,22850,22150,22850,99797,493364.0,21591413.0
2019-03-15,23200,23700,22900,23200,213991,500921.0,21591413.0
2019-03-18,22950,23500,22850,23150,96494,499841.0,21591413.0
2019-03-19,23150,23200,22300,22350,94468,482568.0,21591413.0
2019-03-20,22800,23450,22400,23450,121993,506319.0,21591413.0
2019-03-21,23400,23650,23000,23100,73076,498762.0,21591413.0
2019-03-22,23100,23300,22850,23000,53695,496602.0,21591413.0
2019-03-25,22500,22900,22300,22450,66783,484727.0,21591413.0
2019-03-26,22700,22700,22200,22350,33358,482568.0,21591413.0
2019-03-27,22550,22950,22150,22750,44408,491205.0,21591413.0
2019-03-28,22750,22750,21400,21400,114560,462056.0,21591413.0
2019-03-29,21250,21750,20800,21750,48781,469613.0,21591413.0
2019-04-01,21700,21700,21050,21600,40134,466375.0,21591413.0
2019-04-02,22000,22200,21650,21950,69384,473932.0,21591413.0
2019-04-03,21950,22750,21900,22600,91050,487966.0,21591413.0
2019-04-04,22600,22850,22350,22500,43059,485807.0,21591413.0
2019-04-05,22400,22500,22000,22000,53599,475011.0,21591413.0
2019-04-08,22050,22200,21650,21700,74785,468534.0,21591413.0
2019-04-09,21900,21900,21400,21850,43950,471772.0,21591413.0
2019-04-10,21800,22050,21550,21850,56462,471772.0,21591413.0
2019-04-11,21950,22000,21650,21850,34981,471772.0,21591413.0
2019-04-12,21650,21750,21300,21400,69930,485148.0,22670452.0
2019-04-15,21500,21500,21000,21100,68933,478347.0,22670452.0
2019-04-16,21350,21600,21150,21400,68873,485148.0,22670452.0
2019-04-17,21400,22150,21300,22050,82524,499883.0,22670452.0
2019-04-18,22000,22050,21600,21600,53031,489682.0,22670452.0
2019-04-19,21650,22150,21650,22150,45795,502151.0,22670452.0
2019-04-22,21950,22350,21850,22350,47751,506685.0,22670452.0
2019-04-23,22300,22300,21750,21850,33416,495349.0,22670452.0
2019-04-24,21900,22150,21800,21800,38470,494216.0,22670452.0
2019-04-25,21850,22100,21650,21850,36269,495349.0,22670452.0
2019-04-26,21850,22000,21700,21850,40975,495349.0,22670452.0
2019-04-29,21950,22100,21700,22050,37433,499883.0,22670452.0
2019-04-30,22100,22300,21950,22300,45947,505551.0,22670452.0
2019-05-02,22300,22350,21850,22050,64908,499883.0,22670452.0
2019-05-03,22150,22150,21550,21700,36154,491949.0,22670452.0
2019-05-07,21500,22050,21250,21550,67501,488548.0,22670452.0
2019-05-08,21750,21800,21300,21550,25351,488548.0,22670452.0
2019-05-09,21600,21600,20800,20850,82383,472679.0,22670452.0
2019-05-10,20850,21050,20500,20800,41681,471545.0,22670452.0
2019-05-13,20700,21000,20350,20350,48982,461344.0,22670452.0
2019-05-14,20050,20700,19950,20550,41316,465878.0,22670452.0
2019-05-15,20700,20900,20550,20750,24039,470412.0,22670452.0
2019-05-16,21050,21050,20300,20450,37822,463611.0,22670452.0
2019-05-17,20750,20750,20400,20400,23807,462477.0,22670452.0
2019-05-20,20350,20650,20100,20100,35915,455676.0,22670452.0
2019-05-21,20100,20500,20050,20200,29765,457943.0,22670452.0
2019-05-22,20200,20600,20200,20350,20177,461344.0,22670452.0
2019-05-23,20500,20500,20000,20150,24450,456810.0,22670452.0
2019-05-24,20150,20300,19850,20150,25285,456810.0,22670452.0
2019-05-27,19950,20150,19750,19850,33638,450008.0,22670452.0
2019-05-28,20000,20200,19700,19700,43466,446608.0,22670452.0
2019-05-29,19800,19800,19300,19400,43792,439807.0,22670452.0
2019-05-30,19700,19700,19000,19300,74648,437540.0,22670452.0
2019-05-31,19400,19550,19250,19450,45910,440940.0,22670452.0
2019-06-03,19400,19700,19200,19600,24473,444341.0,22670452.0
2019-06-04,19800,19800,19400,19500,30853,442074.0,22670452.0
2019-06-05,19700,19700,19450,19550,19658,443207.0,22670452.0
2019-06-07,19550,19750,19450,19600,18417,444341.0,22670452.0
2019-06-10,19650,19900,19600,19650,13632,445474.0,22670452.0
2019-06-11,19700,20100,19650,19950,21994,452276.0,22670452.0
2019-06-12,20100,20100,19750,19900,25694,451142.0,22670452.0
2019-06-13,19800,20650,19750,20500,105438,464744.0,22670452.0
2019-06-14,20400,20450,20050,20250,41308,459077.0,22670452.0
2019-06-17,20300,20300,19900,19950,33120,452276.0,22670452.0
2019-06-18,19950,20150,19850,19900,35833,451142.0,22670452.0
2019-06-19,20200,20250,20000,20050,27279,454543.0,22670452.0
2019-06-20,20050,20400,20050,20200,28584,457943.0,22670452.0
2019-06-21,20350,20350,20000,20000,21693,453409.0,22670452.0
2019-06-24,19950,20600,19850,19950,39076,452276.0,22670452.0
2019-06-25,19950,20250,19900,20000,37333,453409.0,22670452.0
2019-06-26,20000,20100,19850,19900,21982,451142.0,22670452.0
2019-06-27,19850,20200,19700,19850,42919,450008.0,22670452.0
2019-06-28,19850,19950,19500,19750,49995,447741.0,22670452.0
2019-07-01,19950,20450,19800,20050,61487,454543.0,22670452.0
2019-07-02,20350,20350,19900,20250,41913,459077.0,22670452.0
2019-07-03,20350,20350,19950,20100,12948,455676.0,22670452.0
2019-07-04,19850,20100,19750,20000,23134,453409.0,22670452.0
2019-07-05,20100,20100,19750,19950,16176,452276.0,22670452.0
2019-07-08,19950,19950,19400,19700,33220,446608.0,22670452.0
2019-07-09,19500,19750,18800,18850,50573,427338.0,22670452.0
2019-07-10,18900,19350,18900,19000,47695,430739.0,22670452.0
2019-07-11,19200,19250,18950,19200,25513,435273.0,22670452.0
2019-07-12,19350,19350,18750,18900,46697,428472.0,22670452.0
2019-07-15,18900,18900,18700,18900,22517,428472.0,22670452.0
2019-07-16,18900,19000,18600,18800,27997,426204.0,22670452.0
2019-07-17,18800,18800,18500,18550,24806,420537.0,22670452.0
2019-07-18,18950,19450,18600,19200,39711,435273.0,22670452.0
2019-07-19,19200,19300,18700,18700,2329891,423937.0,22670452.0
2019-07-22,18750,19000,18600,18600,35100,421670.0,22670452.0
2019-07-23,18800,18800,18550,18600,17926,421670.0,22670452.0
2019-07-24,18700,18700,18100,18250,44030,413736.0,22670452.0
2019-07-25,18100,18350,17500,17850,53459,404668.0,22670452.0
2019-07-26,17850,17850,17450,17550,47739,397866.0,22670452.0
2019-07-29,17500,17750,17050,17050,32694,386531.0,22670452.0
2019-07-30,16850,17400,16850,17100,26559,387665.0,22670452.0
2019-07-31,16950,17300,16450,17250,36187,391065.0,22670452.0
2019-08-01,17350,17550,16900,17100,22021,387665.0,22670452.0
2019-08-02,16550,17050,16500,16650,22865,377463.0,22670452.0
2019-08-05,16600,16650,15250,15350,66445,347991.0,22670452.0
2019-08-06,14800,15350,14200,14400,136106,326455.0,22670452.0
2019-08-07,14200,15250,14200,15250,75615,345724.0,22670452.0
2019-08-08,15500,17700,15200,15950,168049,361594.0,22670452.0
2019-08-09,16000,16350,15750,16250,50885,368395.0,22670452.0
2019-08-12,16450,16450,15750,16350,26282,370662.0,22670452.0
2019-08-13,16200,16400,16100,16250,27070,368395.0,22670452.0
2019-08-14,16700,16700,15950,16000,46802,362727.0,22670452.0
2019-08-16,15850,16000,15500,15800,25118,358193.0,22670452.0
2019-08-19,16050,16050,15750,15900,21498,360460.0,22670452.0
2019-08-20,15950,16300,15850,16300,52996,369528.0,22670452.0
2019-08-21,16250,16550,16150,16300,55660,369528.0,22670452.0
2019-08-22,16500,16500,16100,16200,19496,367261.0,22670452.0
2019-08-23,16100,16250,15950,16000,25813,362727.0,22670452.0
2019-08-26,15800,16000,15350,15500,50180,351392.0,22670452.0
2019-08-27,15800,15900,15400,15400,18734,349125.0,22670452.0
2019-08-28,15400,15900,15300,15900,35955,360460.0,22670452.0
2019-08-29,16000,16000,15700,15850,17319,359327.0,22670452.0
2019-08-30,15900,16200,15800,16050,27779,363861.0,22670452.0
2019-09-02,16050,16150,15750,16000,32549,362727.0,22670452.0
2019-09-03,16000,16100,15900,16050,26974,363861.0,22670452.0
2019-09-04,16000,16200,15950,16200,19581,367261.0,22670452.0
2019-09-05,16250,16450,16150,16300,32147,369528.0,22670452.0
2019-09-06,16300,16400,16100,16200,18583,367261.0,22670452.0
2019-09-09,16150,16450,16150,16250,35891,368395.0,22670452.0
2019-09-10,16350,16450,16050,16250,22115,368395.0,22670452.0
2019-09-11,16250,16450,16150,16250,31918,368395.0,22670452.0
2019-09-16,16400,16450,16150,16400,17795,371795.0,22670452.0
2019-09-17,16300,16750,16200,16700,41636,378597.0,22670452.0
2019-09-18,16800,16850,16600,16750,19682,379730.0,22670452.0
2019-09-19,16700,16900,16450,16550,19504,375196.0,22670452.0
2019-09-20,16600,16650,16400,16500,24389,374062.0,22670452.0
2019-09-23,16500,16650,16300,16400,17920,371795.0,22670452.0
2019-09-24,16250,16600,16250,16350,33875,370662.0,22670452.0
2019-09-25,16300,16450,15650,15650,82548,354793.0,22670452.0
2019-09-26,15650,15950,15450,15700,57367,355926.0,22670452.0
2019-09-27,15500,15800,15200,15300,49252,346858.0,22670452.0
2019-09-30,15300,15500,15100,15300,39547,,
2019-10-01,15300,15750,15000,15700,35523,,
2019-10-02,15600,15850,15400,15650,20673,,
2019-10-04,15750,15750,15200,15400,30535,,
2019-10-07,15550,15550,15350,15550,36741,,
