효성(004800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-09-14,6006,6154,5906,6007,301050,333110.0,32818752.0
2004-09-15,6006,6065,5870,5948,150891,329828.0,32818752.0
2004-09-16,5888,6272,5882,6273,413530,347879.0,32818752.0
2004-09-17,6243,6509,6243,6332,255740,351161.0,32818752.0
2004-09-20,6420,6539,6361,6391,186540,354443.0,32818752.0
2004-09-21,6361,6539,6332,6510,210160,361006.0,32818752.0
2004-09-22,6687,6923,6509,6510,956960,361006.0,32818752.0
2004-09-23,6568,6835,6509,6746,395084,374134.0,32818752.0
2004-09-24,6864,7101,6805,6924,818210,383979.0,32818752.0
2004-09-30,6864,6983,6835,6924,356651,383979.0,32818752.0
2004-10-01,6923,7012,6923,7013,238194,388902.0,32818752.0
2004-10-04,7101,7190,6953,7042,362940,390543.0,32818752.0
2004-10-05,7071,7101,6923,6983,255222,387261.0,32818752.0
2004-10-06,7012,7308,6923,7279,518020,403671.0,32818752.0
2004-10-07,7190,7249,7012,7072,196431,392184.0,32818752.0
2004-10-08,6953,7279,6894,7220,280215,400389.0,32818752.0
2004-10-11,7219,7811,7219,7812,808200,433208.0,32818752.0
2004-10-12,7841,7930,7545,7752,542430,429926.0,32818752.0
2004-10-13,7841,7841,7634,7752,253299,429926.0,32818752.0
2004-10-14,7722,7811,7160,7575,326520,420080.0,32818752.0
2004-10-15,7338,7515,7190,7457,168720,413516.0,32818752.0
2004-10-18,7308,7397,7219,7220,91083,400389.0,32818752.0
2004-10-19,7338,7634,7308,7516,347858,416798.0,32818752.0
2004-10-20,7456,7574,7338,7575,241145,420080.0,32818752.0
2004-10-21,7663,7841,7367,7693,406713,426644.0,32818752.0
2004-10-22,7782,8314,7752,8285,892795,459463.0,32818752.0
2004-10-25,8107,8137,7752,7752,285487,429926.0,32818752.0
2004-10-26,7811,8196,7722,7989,185470,443053.0,32818752.0
2004-10-27,7959,8077,7515,7782,231180,432440.0,32885205.0
2004-10-28,7930,7930,7634,7871,148310,437373.0,32885205.0
2004-10-29,7841,8107,7693,8048,146383,447239.0,32885205.0
2004-11-01,8048,8107,7782,7989,75403,443950.0,32885205.0
2004-11-02,8018,8137,7308,7486,556895,415998.0,32885205.0
2004-11-03,7397,7456,6983,7101,682405,394622.0,32885205.0
2004-11-04,7160,7219,6983,7161,474105,397911.0,32885205.0
2004-11-05,7160,7219,6923,6983,693270,388045.0,32885205.0
2004-11-08,6983,6983,6598,6628,451806,368314.0,32885205.0
2004-11-09,6687,6835,6539,6746,425926,374891.0,32885205.0
2004-11-10,6776,6805,6480,6628,836205,368314.0,32885205.0
2004-11-11,6568,6805,6568,6746,494662,374891.0,32885205.0
2004-11-12,6864,7042,6864,6983,670692,388045.0,32885205.0
2004-11-15,6983,6983,6746,6746,313923,374891.0,32885205.0
2004-11-16,6805,6864,6598,6598,370084,366670.0,32885205.0
2004-11-17,6598,6657,6568,6628,408960,368314.0,32885205.0
2004-11-18,6657,6687,6361,6362,322155,353516.0,32885205.0
2004-11-19,6332,6450,6213,6303,183703,350227.0,32885205.0
2004-11-22,6213,6272,6125,6243,250800,346939.0,32885205.0
2004-11-23,6332,6568,6272,6510,361429,361737.0,32885205.0
2004-11-24,6509,6746,6509,6687,288880,371603.0,32885205.0
2004-11-25,6687,6687,6509,6510,165511,361737.0,32885205.0
2004-11-26,6598,6598,6184,6214,388819,345295.0,32885205.0
2004-11-29,6213,6272,6154,6184,243223,343650.0,32885205.0
2004-11-30,6243,6687,6184,6687,378481,371603.0,32885205.0
2004-12-01,6568,6598,6420,6451,253833,358449.0,32885205.0
2004-12-02,6598,6746,6509,6658,523690,369959.0,32885205.0
2004-12-03,6716,6746,6480,6628,301533,368314.0,32885205.0
2004-12-06,6628,6628,6332,6362,261206,353516.0,32885205.0
2004-12-07,6302,6391,6213,6214,211800,345295.0,32885205.0
2004-12-08,6213,6302,6065,6095,515529,338718.0,32885205.0
2004-12-09,6095,6125,5888,5906,532264,328194.0,32885205.0
2004-12-10,5917,5917,5704,5711,406203,317342.0,32885205.0
2004-12-13,5687,5799,5681,5711,203921,317342.0,32885205.0
2004-12-14,5775,5882,5775,5853,192694,325235.0,32885205.0
2004-12-15,5829,5977,5829,5977,198283,332141.0,32885205.0
2004-12-16,5947,6006,5888,5918,165151,328852.0,32885205.0
2004-12-17,5917,5977,5746,5752,345021,319644.0,32885205.0
2004-12-20,5740,5817,5722,5800,276105,322275.0,32885205.0
2004-12-21,5858,5870,5787,5859,204030,325564.0,32885205.0
2004-12-22,5911,5977,5858,5918,203710,328852.0,32885205.0
2004-12-23,5977,6006,5864,5865,107319,325892.0,32885205.0
2004-12-24,5858,5917,5852,5888,126490,327208.0,32885205.0
2004-12-27,5864,5917,5858,5888,109710,327208.0,32885205.0
2004-12-28,5870,6065,5870,6036,286435,335429.0,32885205.0
2004-12-29,5911,6006,5876,5977,153964,332141.0,32885205.0
2004-12-30,5977,6154,5947,6036,191402,335429.0,32885205.0
2005-01-03,6095,6125,6036,6125,150340,340362.0,32885205.0
2005-01-04,6095,6243,6065,6155,202421,342006.0,32885205.0
2005-01-05,6036,6125,6036,6095,113310,338718.0,32885205.0
2005-01-06,6184,6272,6125,6243,256281,346939.0,32885205.0
2005-01-07,6243,6272,6125,6214,121301,345295.0,32885205.0
2005-01-10,6154,6184,6065,6066,182942,337073.0,32885205.0
2005-01-11,6065,6125,6036,6095,92987,338718.0,32885205.0
2005-01-12,6095,6243,6065,6214,153400,345295.0,32885205.0
2005-01-13,6154,6302,6154,6303,233489,350227.0,32885205.0
2005-01-14,6243,6361,6184,6273,241337,348583.0,32885205.0
2005-01-17,6332,6391,6243,6303,221941,350227.0,32885205.0
2005-01-18,6332,6332,6213,6273,220363,348583.0,32885205.0
2005-01-19,6332,6332,6184,6214,217903,345295.0,32885205.0
2005-01-20,6154,6184,6036,6125,331424,340362.0,32885205.0
2005-01-21,6213,6332,6125,6273,412038,348583.0,32885205.0
2005-01-24,6243,6272,6065,6125,273914,340362.0,32885205.0
2005-01-25,6065,6125,6006,6066,127694,337073.0,32885205.0
2005-01-26,6065,6095,5977,6036,350670,335429.0,32885205.0
2005-01-27,6036,6065,5917,5918,420809,328852.0,32885205.0
2005-01-28,5917,5977,5906,5912,206056,328523.0,32885205.0
2005-01-31,5906,5977,5906,5918,285607,328852.0,32885205.0
2005-02-01,5917,5947,5864,5865,259112,325892.0,32885205.0
2005-02-02,5876,6095,5858,6036,736614,335429.0,32885205.0
2005-02-03,6065,6302,6036,6303,819090,350227.0,32885205.0
2005-02-04,6302,6302,6154,6214,301650,345295.0,32885205.0
2005-02-07,6243,6628,6213,6598,574794,366670.0,32885205.0
2005-02-11,6568,7308,6568,6983,1681215,388045.0,32885205.0
2005-02-14,6983,7101,6835,6865,632882,381468.0,32885205.0
2005-02-15,6864,7131,6805,7013,931275,389690.0,32885205.0
2005-02-16,7042,7219,6894,7101,443471,394622.0,32885205.0
2005-02-17,7101,7279,7042,7279,362120,404488.0,32885205.0
2005-02-18,7219,7338,7160,7220,272074,401200.0,32885205.0
2005-02-21,7338,7545,7190,7368,455584,409421.0,32885205.0
2005-02-22,7367,7367,6923,6954,438421,386401.0,32885205.0
2005-02-23,6923,7071,6894,6924,260208,384757.0,32885205.0
2005-02-24,7012,7249,6953,7190,236825,399555.0,32885205.0
2005-02-25,7190,7338,7190,7309,327111,406132.0,32885205.0
2005-02-28,7456,7841,7456,7752,726460,430796.0,32885205.0
2005-03-02,7811,7811,7486,7545,401376,419286.0,32885205.0
2005-03-03,7604,7693,7486,7664,228512,425863.0,32885205.0
2005-03-04,7693,7752,7574,7723,225301,429152.0,32885205.0
2005-03-07,7782,7989,7486,7516,403477,417642.0,32885205.0
2005-03-08,7634,7722,7367,7545,260653,420169.0,32954457.0
2005-03-09,7545,7634,7456,7634,185284,425112.0,32954457.0
2005-03-10,7693,7693,7397,7486,471793,416874.0,32954457.0
2005-03-11,7515,7870,7515,7693,654633,428408.0,32954457.0
2005-03-14,7693,8166,7693,8108,582662,451476.0,32954457.0
2005-03-15,8107,8166,7722,7812,514064,434999.0,32954457.0
2005-03-16,7693,7811,7545,7723,378999,430056.0,32954457.0
2005-03-17,7604,7604,7249,7279,488012,405340.0,32954457.0
2005-03-18,7249,7397,7249,7279,258566,405340.0,32954457.0
2005-03-21,7367,7456,7219,7279,254013,405340.0,32954457.0
2005-03-22,7279,7367,7249,7249,206992,404913.0,33054136.0
2005-03-23,7219,7456,7160,7161,391703,399955.0,33054136.0
2005-03-24,7249,7279,6894,6983,248519,390039.0,33054136.0
2005-03-25,7042,7190,6953,7161,92752,399955.0,33054136.0
2005-03-28,7160,7397,7160,7397,110015,413177.0,33054136.0
2005-03-29,7367,7367,7101,7131,131872,398302.0,33054136.0
2005-03-30,7101,7279,7101,7249,152368,404913.0,33054136.0
2005-03-31,7308,7308,7190,7249,110586,404913.0,33054136.0
2005-04-01,7249,7308,7219,7249,102893,404913.0,33054136.0
2005-04-04,7338,7338,7042,7042,197311,393344.0,33054136.0
2005-04-06,7071,7131,6923,6924,199364,386733.0,33054136.0
2005-04-07,6923,6923,6835,6894,116093,385081.0,33054136.0
2005-04-08,6953,7012,6953,6954,73416,388386.0,33054136.0
2005-04-11,6983,6983,6687,6687,213897,373512.0,33054136.0
2005-04-12,6687,6835,6687,6776,142430,378470.0,33054136.0
2005-04-13,6776,6894,6776,6806,216910,380123.0,33054136.0
2005-04-14,6628,6716,6628,6687,195053,373512.0,33054136.0
2005-04-15,6687,6687,6480,6510,112532,363595.0,33054136.0
2005-04-18,6420,6450,6302,6391,91838,356985.0,33054136.0
2005-04-19,6450,6598,6450,6569,82795,366901.0,33054136.0
2005-04-20,6568,6746,6539,6628,80780,370206.0,33054136.0
2005-04-21,6568,6687,6450,6687,52890,373512.0,33054136.0
2005-04-22,6776,6864,6716,6776,49790,378470.0,33054136.0
2005-04-25,6776,6835,6687,6776,34132,378470.0,33054136.0
2005-04-26,6776,6776,6568,6598,56250,368554.0,33054136.0
2005-04-27,6450,6598,6450,6480,118029,361943.0,33054136.0
2005-04-28,6480,6598,6332,6421,108500,358637.0,33054136.0
2005-04-29,6332,6420,6243,6332,104361,353679.0,33054136.0
2005-05-02,6361,6391,6272,6362,54210,355332.0,33054136.0
2005-05-03,6361,6568,6361,6510,85130,363595.0,33054136.0
2005-05-04,6509,6598,6450,6539,50781,365248.0,33054136.0
2005-05-06,6509,6598,6450,6598,43450,368554.0,33054136.0
2005-05-09,6480,6509,6243,6303,226740,352027.0,33054136.0
2005-05-10,6332,6391,6184,6273,103274,350374.0,33054136.0
2005-05-11,6243,6243,6154,6214,59221,347068.0,33054136.0
2005-05-12,6243,6302,6184,6214,47100,347068.0,33054136.0
2005-05-13,6154,6272,6154,6155,63530,343763.0,33054136.0
2005-05-16,6154,6243,6065,6095,94383,340458.0,33054136.0
2005-05-17,6184,6272,6154,6155,90768,343763.0,33054136.0
2005-05-18,6184,6568,6184,6539,281027,365248.0,33054136.0
2005-05-19,6628,6687,6509,6598,104638,368554.0,33054136.0
2005-05-20,6657,6687,6568,6658,39351,371859.0,33054136.0
2005-05-23,6687,6716,6539,6658,59690,371859.0,33054136.0
2005-05-24,6568,6716,6509,6687,90113,373512.0,33054136.0
2005-05-25,6598,6687,6509,6687,120862,373512.0,33054136.0
2005-05-26,6598,6864,6598,6717,115943,375164.0,33054136.0
2005-05-27,6776,6923,6716,6806,157911,380123.0,33054136.0
2005-05-30,6835,6864,6568,6628,136356,370206.0,33054136.0
2005-05-31,6657,6657,6568,6598,96592,368554.0,33054136.0
2005-06-01,6509,6716,6480,6658,94630,371859.0,33054136.0
2005-06-02,6746,6953,6687,6835,250758,381775.0,33054136.0
2005-06-03,6835,7012,6835,6924,111465,386733.0,33054136.0
2005-06-07,6983,7131,6805,6806,120657,380123.0,33054136.0
2005-06-08,6864,7071,6864,7042,166640,393740.0,33087362.0
2005-06-09,7042,7190,6983,7161,355065,400357.0,33087362.0
2005-06-10,7160,7219,7071,7161,154340,400357.0,33087362.0
2005-06-13,7160,7190,6953,7013,98115,392085.0,33087362.0
2005-06-14,7012,7071,6805,7072,135910,395394.0,33087362.0
2005-06-15,7071,7160,6983,7101,174520,397048.0,33087362.0
2005-06-16,7071,7190,7042,7161,115660,400357.0,33087362.0
2005-06-17,7131,7160,7012,7042,59364,393740.0,33087362.0
2005-06-20,7012,7012,6864,6924,55240,387122.0,33087362.0
2005-06-21,6923,6923,6746,6776,103805,378850.0,33087362.0
2005-06-22,6746,6983,6746,6894,101737,385468.0,33087362.0
2005-06-23,6894,7101,6864,7072,72252,395394.0,33087362.0
2005-06-24,6923,7160,6923,7101,208300,397048.0,33087362.0
2005-06-27,7071,7071,6835,6865,152457,383813.0,33087362.0
2005-06-28,6864,7012,6776,7013,117590,392085.0,33087362.0
2005-06-29,7071,7131,7012,7101,157510,397048.0,33087362.0
2005-06-30,7101,7338,7071,7309,441811,408629.0,33087362.0
2005-07-01,7249,7338,7160,7220,224436,403666.0,33087362.0
2005-07-04,7219,7486,7160,7368,317372,412351.0,33120588.0
2005-07-05,7338,7338,7131,7161,197950,400759.0,33120588.0
2005-07-06,7160,7219,7071,7101,151712,397447.0,33120588.0
2005-07-07,7042,7131,7012,7131,186497,399103.0,33120588.0
2005-07-08,7071,7219,7042,7161,159320,400759.0,33120588.0
2005-07-11,7279,7397,7219,7338,238690,410695.0,33120588.0
2005-07-12,7367,7367,7160,7190,177600,402415.0,33120588.0
2005-07-13,7308,7663,7249,7516,1024615,420631.0,33120588.0
2005-07-14,7604,7722,7397,7397,950672,414007.0,33120588.0
2005-07-15,7545,7574,7426,7486,418417,418975.0,33120588.0
2005-07-18,7486,7722,7426,7693,407909,430568.0,33120588.0
2005-07-19,7722,7752,7604,7693,285503,430568.0,33120588.0
2005-07-20,7722,7900,7634,7634,403795,430256.0,33353175.0
2005-07-21,7663,7752,7515,7545,544994,425253.0,33353175.0
2005-07-22,7634,7930,7515,7782,586351,438594.0,33353175.0
2005-07-25,7841,7870,7574,7575,474974,426921.0,33353175.0
2005-07-26,7604,7634,7456,7516,367638,425695.0,33519308.0
2005-07-27,7545,7574,7426,7486,196626,424019.0,33519308.0
2005-07-28,7515,7811,7486,7782,425479,440779.0,33519308.0
2005-07-29,7782,7841,7634,7723,304085,437427.0,33519308.0
2005-08-01,7693,7722,7604,7634,207821,432399.0,33519308.0
2005-08-02,7634,7930,7574,7782,480243,440779.0,33519308.0
2005-08-03,7811,7841,7634,7634,279795,432399.0,33519308.0
2005-08-04,7663,7900,7367,7457,602099,422343.0,33519308.0
2005-08-05,7308,7367,7071,7338,501454,415639.0,33519308.0
2005-08-08,7279,7367,7190,7249,330784,410612.0,33519308.0
2005-08-09,7219,7338,7219,7279,162644,412287.0,33519308.0
2005-08-10,7338,7426,7219,7220,301482,408936.0,33519308.0
2005-08-11,7219,7397,7190,7309,173396,413963.0,33519308.0
2005-08-12,7338,7367,7101,7101,471792,402232.0,33519308.0
2005-08-16,7101,7190,6983,6983,254371,395528.0,33519308.0
2005-08-17,6923,7071,6894,7013,108528,397204.0,33519308.0
2005-08-18,7101,7219,6953,6954,144785,393852.0,33519308.0
2005-08-19,6953,7071,6923,7072,146245,400556.0,33519308.0
2005-08-22,7101,7397,7071,7397,214912,421733.0,33738605.0
2005-08-23,7367,7515,7308,7457,177721,425106.0,33738605.0
2005-08-24,7397,7515,7308,7486,215010,426793.0,33738605.0
2005-08-25,7397,7604,7279,7427,123191,423419.0,33738605.0
2005-08-26,7456,7545,7279,7309,125543,417082.0,33771831.0
2005-08-29,7160,7249,7071,7101,108380,405262.0,33771831.0
2005-08-30,7160,7190,6983,7101,98944,405262.0,33771831.0
2005-08-31,6983,7219,6983,7190,92047,410328.0,33771831.0
2005-09-01,7249,7456,7249,7457,137743,425525.0,33771831.0
2005-09-02,7456,7782,7456,7664,382262,437345.0,33771831.0
2005-09-05,7693,7722,7574,7634,142516,435657.0,33771831.0
2005-09-06,7634,7752,7515,7516,154060,432700.0,34070872.0
2005-09-07,7634,7722,7545,7634,146623,439514.0,34070872.0
2005-09-08,7693,7841,7663,7752,399447,446328.0,34070872.0
2005-09-09,7782,7782,7663,7782,120688,448207.0,34084162.0
2005-09-12,7782,7841,7693,7693,172562,443094.0,34084162.0
2005-09-13,7693,7722,7515,7575,127245,436277.0,34084162.0
2005-09-14,7486,7604,7486,7575,139172,436277.0,34084162.0
2005-09-15,7545,7634,7426,7427,195291,427756.0,34084162.0
2005-09-16,7486,7693,7456,7693,154175,445677.0,34282858.0
2005-09-20,7989,8166,7959,8048,723272,466247.0,34282858.0
2005-09-21,7930,7959,7486,7575,1056445,438821.0,34282858.0
2005-09-22,7515,7634,7426,7575,324389,438821.0,34282858.0
2005-09-23,7574,7722,7515,7575,338793,438821.0,34282858.0
2005-09-26,7634,7870,7574,7841,377084,455128.0,34349311.0
2005-09-27,7870,7959,7752,7900,313710,458563.0,34349311.0
2005-09-28,7870,7900,7693,7841,351725,457330.0,34515445.0
2005-09-29,7870,8166,7870,8078,461400,471136.0,34515445.0
2005-09-30,8077,8137,7841,7841,266691,460913.0,34785911.0
2005-10-04,7841,7959,7811,7841,556200,460913.0,34785911.0
2005-10-05,7841,7870,7515,7634,556769,448738.0,34785911.0
2005-10-06,7545,7574,7397,7457,463420,438302.0,34785911.0
2005-10-07,7397,7693,7397,7516,525970,441781.0,34785911.0
2005-10-10,7515,7811,7515,7752,519120,455695.0,34785911.0
2005-10-11,7782,7959,7782,7900,372051,464392.0,34785911.0
2005-10-12,7930,7959,7604,7634,413610,448738.0,34785911.0
2005-10-13,7634,7663,7515,7545,329831,443520.0,34785911.0
2005-10-14,7574,7663,7515,7575,273119,445260.0,34785911.0
2005-10-17,7604,7663,7574,7605,244564,446999.0,34785911.0
2005-10-18,7604,7930,7604,7871,348819,462653.0,34785911.0
2005-10-19,7900,7900,7486,7545,261639,443520.0,34785911.0
2005-10-20,7634,7663,7486,7486,220625,440042.0,34785911.0
2005-10-21,7456,7545,7367,7516,422729,441781.0,34785911.0
2005-10-24,7486,7515,7308,7338,499454,431345.0,34785911.0
2005-10-25,7397,7456,7279,7309,313059,429606.0,34785911.0
2005-10-26,7308,7367,7249,7279,188163,427867.0,34785911.0
2005-10-27,7279,7426,7249,7279,228510,427867.0,34785911.0
2005-10-28,7190,7249,7131,7161,188709,420910.0,34785911.0
2005-10-31,7249,7249,7160,7161,282079,420910.0,34785911.0
2005-11-01,7190,7308,7190,7249,328009,426127.0,34785911.0
2005-11-02,7249,7367,7249,7309,249580,429606.0,34785911.0
2005-11-03,7338,7397,7308,7397,184710,434824.0,34785911.0
2005-11-04,7397,7456,7249,7279,364315,427867.0,34785911.0
2005-11-07,7279,7308,7190,7190,180128,422649.0,34785911.0
2005-11-08,7249,7486,7219,7486,265392,440042.0,34785911.0
2005-11-09,7486,7545,7367,7457,197916,438302.0,34785911.0
2005-11-10,7426,7486,7338,7397,194654,434824.0,34785911.0
2005-11-11,7426,7604,7131,7131,1102566,419170.0,34785911.0
2005-11-14,7190,7338,7160,7279,367393,427867.0,34785911.0
2005-11-15,7338,7426,7279,7309,241399,429606.0,34785911.0
2005-11-16,7338,7722,7338,7723,579255,453956.0,34785911.0
2005-11-17,7752,7929,7604,7900,643112,464392.0,34785911.0
2005-11-18,7930,7930,7693,7782,436362,457435.0,34785911.0
2005-11-21,7841,8580,7782,8463,1486478,497439.0,34785911.0
2005-11-22,8492,8758,8373,8463,903049,497439.0,34785911.0
2005-11-23,8640,9143,8492,8966,1489210,527007.0,34785911.0
2005-11-24,9172,9675,9113,9617,1227543,565271.0,34785911.0
2005-11-25,9705,9912,9439,9883,580269,580925.0,34785911.0
2005-11-28,9882,10001,9498,9528,436059,560053.0,34785911.0
2005-11-29,9409,9468,8936,9173,710925,539182.0,34785911.0
2005-11-30,9113,9379,8936,9232,702300,542660.0,34785911.0
2005-12-01,9587,10593,9409,10060,1479875,591360.0,34785911.0
2005-12-02,10267,10297,9823,10060,491157,591360.0,34785911.0
2005-12-05,10060,10060,9379,9528,654157,560053.0,34785911.0
2005-12-06,9409,9853,9379,9557,721703,561792.0,34785911.0
2005-12-07,9587,9675,8876,9084,717335,533964.0,34785911.0
2005-12-08,9083,9231,8995,9114,458967,535703.0,34785911.0
2005-12-09,9083,9527,9054,9143,484070,537442.0,34785911.0
2005-12-12,9113,9705,9113,9469,489743,556575.0,34785911.0
2005-12-13,9616,9823,9498,9735,337627,572228.0,34785911.0
2005-12-14,9882,9942,9646,9765,297630,573968.0,34785911.0
2005-12-15,9853,9882,9350,9409,349686,553096.0,34785911.0
2005-12-16,9261,9291,8906,8995,398133,528746.0,34785911.0
2005-12-19,8965,9320,8965,9232,237539,542971.0,34805821.0
2005-12-20,9113,9231,8876,8995,397606,529048.0,34805821.0
2005-12-21,9054,9675,9054,9587,709744,563854.0,34805821.0
2005-12-22,9646,9823,9379,9735,560145,572556.0,34805821.0
2005-12-23,9823,10237,9764,9942,693533,584738.0,34805821.0
2005-12-26,9882,10149,9764,9972,294802,586478.0,34805821.0
2005-12-27,10001,10415,10001,10208,468714,600400.0,34805821.0
2005-12-28,10119,10119,9912,9942,305566,584738.0,34805821.0
2005-12-29,9882,9882,9291,9676,634623,569075.0,34805821.0
2006-01-02,9675,10267,9675,10268,438334,603881.0,34805821.0
2006-01-03,10445,10800,10090,10534,1281839,619544.0,34805821.0
2006-01-04,10652,10918,10237,10356,696556,609102.0,34805821.0
2006-01-05,10356,10652,9942,10238,727036,602141.0,34805821.0
2006-01-06,10415,11480,10415,11303,1336243,664791.0,34805821.0
2006-01-09,11421,11451,11036,11362,542220,668272.0,34805821.0
2006-01-10,11273,11480,10622,10682,803624,628245.0,34805821.0
2006-01-11,10770,10918,10297,10416,607636,612582.0,34805821.0
2006-01-12,10533,11096,10415,11007,640938,647388.0,34805821.0
2006-01-13,10888,11391,10711,11007,491245,647388.0,34805821.0
2006-01-16,10918,11244,10770,10859,493824,638687.0,34805821.0
2006-01-17,10859,11214,10267,10416,561882,612582.0,34805821.0
2006-01-18,10297,10356,9527,9587,965880,563854.0,34805821.0
2006-01-19,9734,9912,9498,9824,463672,577777.0,34805821.0
2006-01-20,9646,9971,9083,9291,550269,546451.0,34805821.0
2006-01-23,8936,9113,8462,8581,616778,504684.0,34805821.0
2006-01-24,8728,8995,8610,8936,643599,525568.0,34805821.0
2006-01-25,8876,9320,8876,9143,469298,537750.0,34805821.0
2006-01-26,9143,9231,8936,9143,366374,537750.0,34805821.0
2006-01-27,9350,9616,9202,9587,430493,563854.0,34805821.0
2006-01-31,9734,10297,9587,10208,758701,600400.0,34805821.0
2006-02-01,9942,10178,9616,9824,799204,577777.0,34805821.0
2006-02-02,10060,10119,9587,9883,337077,581257.0,34805821.0
2006-02-03,9646,9734,9409,9469,321830,556893.0,34805821.0
2006-02-06,9143,9320,8936,9202,636506,541231.0,34805821.0
2006-02-07,9083,9261,8728,9054,763031,532529.0,34805821.0
2006-02-08,8936,9231,8758,8759,245707,515126.0,34805821.0
2006-02-09,8965,8995,8817,8818,345549,518607.0,34805821.0
2006-02-10,8788,9143,8788,9143,341161,537750.0,34805821.0
2006-02-13,9202,9202,8758,8788,541857,516866.0,34805821.0
2006-02-14,8788,9054,8758,8936,319442,525568.0,34805821.0
2006-02-15,9113,9143,8817,8877,408501,522087.0,34805821.0
2006-02-16,8847,9054,8728,8995,286644,529048.0,34805821.0
2006-02-17,8995,9143,8906,9114,228100,536010.0,34805821.0
2006-02-20,9113,9439,9024,9380,546848,551672.0,34805821.0
2006-02-21,9468,9498,9261,9409,420394,553413.0,34805821.0
2006-02-22,9320,9439,8876,8995,640400,529048.0,34805821.0
2006-02-23,9054,9113,7752,7989,5963624,469879.0,34805821.0
2006-02-24,8077,8433,7959,8344,2026506,490762.0,34805821.0
2006-02-27,8462,8521,8255,8433,1292110,495983.0,34805821.0
2006-02-28,8551,8936,8492,8847,1073190,520347.0,34805821.0
2006-03-02,8788,9113,8758,9084,823890,534269.0,34805821.0
2006-03-03,9054,9054,8551,8611,412475,506425.0,34805821.0
2006-03-06,8610,8788,8403,8551,471735,502944.0,34805821.0
2006-03-07,8403,8580,8344,8344,318956,490762.0,34805821.0
2006-03-08,8285,8640,8255,8611,410855,506425.0,34805821.0
2006-03-09,8610,8758,8551,8759,340340,515126.0,34805821.0
2006-03-10,8728,8906,8640,8906,417350,523828.0,34805821.0
2006-03-13,9024,9024,8699,8759,256058,515126.0,34805821.0
2006-03-14,8758,8995,8758,8936,296260,525568.0,34805821.0
2006-03-15,9083,9320,9024,9291,411167,546451.0,34805821.0
2006-03-16,9291,9379,9113,9321,237044,548192.0,34805821.0
2006-03-17,9291,9379,9083,9380,209951,551672.0,34805821.0
2006-03-20,9320,9646,9320,9646,328480,567335.0,34805821.0
2006-03-21,9646,9646,9468,9498,139261,558633.0,34805821.0
2006-03-22,9439,9439,9054,9202,394509,541231.0,34805821.0
2006-03-23,9231,9616,9172,9617,378348,565595.0,34805821.0
2006-03-24,9587,10030,9587,9824,549128,577777.0,34805821.0
2006-03-27,9823,9971,9764,9972,239856,586478.0,34805821.0
2006-03-28,9942,10178,9882,10090,319555,593439.0,34805821.0
2006-03-29,9971,10119,9882,10031,153044,589959.0,34805821.0
2006-03-30,10297,10918,10178,10919,672351,642167.0,34805821.0
2006-03-31,10888,10977,10622,10652,504003,626505.0,34805821.0
2006-04-03,10829,11244,10652,11155,376688,656090.0,34805821.0
2006-04-04,10977,11155,10829,10948,326664,643908.0,34805821.0
2006-04-05,10888,11066,10622,10682,305441,628245.0,34805821.0
2006-04-06,10652,10918,10622,10830,270002,636947.0,34805821.0
2006-04-07,10770,11066,10741,11066,251096,650869.0,34805821.0
2006-04-10,10948,11125,10800,10948,183555,643908.0,34805821.0
2006-04-11,10948,11066,10652,11037,223168,649129.0,34805821.0
2006-04-12,10859,11391,10859,11303,833076,664791.0,34805821.0
2006-04-13,11421,12131,11303,12073,1037738,710039.0,34805821.0
2006-04-14,12131,12398,11895,12250,443310,720480.0,34805821.0
2006-04-17,12161,12190,11924,11954,224230,703078.0,34805821.0
2006-04-18,11835,12250,11539,11658,573278,685675.0,34805821.0
2006-04-19,11806,11895,11391,11540,664181,678714.0,34805821.0
2006-04-20,11539,11539,11125,11392,670869,670012.0,34805821.0
2006-04-21,11451,11776,11391,11451,496123,673493.0,34805821.0
2006-04-24,11303,11421,11007,11126,394725,654349.0,34805821.0
2006-04-25,11125,11628,11096,11629,493578,683934.0,34805821.0
2006-04-26,11569,11865,11539,11599,297682,682194.0,34805821.0
2006-04-27,11658,12190,11539,11984,495861,704818.0,34805821.0
2006-04-28,12072,12102,11599,11806,418880,694376.0,34805821.0
2006-05-02,11628,11954,11125,11481,538041,675233.0,34805821.0
2006-05-03,11480,12131,11480,11629,572833,683934.0,34805821.0
2006-05-04,11776,12013,11717,11954,617457,703078.0,34805821.0
2006-05-08,12102,12102,11303,11303,650611,664791.0,34805821.0
2006-05-09,11214,11244,10711,10800,613871,635206.0,34805821.0
2006-05-10,10859,11244,10800,10830,557381,636947.0,34805821.0
2006-05-11,10888,11036,10741,10919,303812,642167.0,34805821.0
2006-05-12,10829,11125,10711,10978,288821,645648.0,34805821.0
2006-05-15,10770,10948,10741,10919,163450,642167.0,34805821.0
2006-05-16,11096,11096,10652,10771,355071,633466.0,34805821.0
2006-05-17,10948,11036,10445,10534,360330,619544.0,34805821.0
2006-05-18,10208,10297,9882,10031,379544,589959.0,34805821.0
2006-05-19,9912,10119,9853,10120,187611,595180.0,34805821.0
2006-05-22,10149,10149,9587,9617,169022,565595.0,34805821.0
2006-05-23,9439,9705,9379,9528,176181,560374.0,34805821.0
