KB금융(105560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-12-09,37000,37300,36700,36800,1865536,14217742.0,386351693.0
2011-12-12,37400,37500,36200,36550,2699074,14121154.0,386351693.0
2011-12-13,36150,36350,35900,36000,1830687,13908661.0,386351693.0
2011-12-14,35900,36350,35850,36100,1736823,13947296.0,386351693.0
2011-12-15,35300,35800,35300,35750,1607987,13812073.0,386351693.0
2011-12-16,35800,36550,35750,36250,1455128,14005249.0,386351693.0
2011-12-19,36550,36550,34800,35650,2150070,13773438.0,386351693.0
2011-12-20,35700,35750,35300,35750,1132542,13812073.0,386351693.0
2011-12-21,36650,37400,36550,37300,2298369,14410918.0,386351693.0
2011-12-22,37300,37400,36800,37150,805193,14352965.0,386351693.0
2011-12-23,37350,37450,36850,37250,1092199,14391601.0,386351693.0
2011-12-26,37300,37450,36650,36900,612201,14256377.0,386351693.0
2011-12-27,37050,37650,35800,37050,1495499,14314330.0,386351693.0
2011-12-28,36800,36950,36150,36700,675232,14179107.0,386351693.0
2011-12-29,36200,36500,36000,36300,771132,14024566.0,386351693.0
2012-01-02,36150,36300,35700,36100,644340,13947296.0,386351693.0
2012-01-03,36200,37400,36200,37300,1553259,14410918.0,386351693.0
2012-01-04,37200,37350,36200,36700,2164475,14179107.0,386351693.0
2012-01-05,36650,36850,36300,36800,1254882,14217742.0,386351693.0
2012-01-06,36500,36900,35850,36200,1316668,13985931.0,386351693.0
2012-01-09,35950,36000,35100,35750,1534253,13812073.0,386351693.0
2012-01-10,35750,36650,35750,36250,1434605,14005249.0,386351693.0
2012-01-11,36300,36400,35950,36150,1176091,13966614.0,386351693.0
2012-01-12,36500,37000,36450,36850,1335655,14237060.0,386351693.0
2012-01-13,36800,38000,36500,37800,2670110,14604094.0,386351693.0
2012-01-16,37350,37750,36850,37650,956428,14546141.0,386351693.0
2012-01-17,38000,39950,37800,39650,4391743,15318845.0,386351693.0
2012-01-18,39650,40300,39250,39800,2055155,15376797.0,386351693.0
2012-01-19,40450,40800,39600,40150,1650347,15512020.0,386351693.0
2012-01-20,40800,42250,40500,42000,3219909,16226771.0,386351693.0
2012-01-25,41250,41950,40500,41200,1944316,15917690.0,386351693.0
2012-01-26,41750,41850,41200,41300,1432901,15956325.0,386351693.0
2012-01-27,41500,42700,41050,42450,2677751,16400629.0,386351693.0
2012-01-30,42450,43200,42200,42800,2016438,16535852.0,386351693.0
2012-01-31,42700,42900,41650,42600,1768103,16458582.0,386351693.0
2012-02-01,42100,42600,41700,42150,1882789,16284724.0,386351693.0
2012-02-02,43200,43900,42900,43400,2449911,16767663.0,386351693.0
2012-02-03,43550,44000,42850,43900,1566072,16960839.0,386351693.0
2012-02-06,44350,44750,43750,44100,2194743,17038110.0,386351693.0
2012-02-07,44500,44600,42850,43450,1685401,16786981.0,386351693.0
2012-02-08,43100,44500,42800,44300,1919173,17115380.0,386351693.0
2012-02-09,44400,45000,43750,45000,1747337,17385826.0,386351693.0
2012-02-10,44450,44800,43300,44000,1764742,16999474.0,386351693.0
2012-02-13,43700,44300,43400,43650,1002067,16864251.0,386351693.0
2012-02-14,43250,44000,42700,44000,1882039,16999474.0,386351693.0
2012-02-15,43800,44300,43600,43900,1355538,16960839.0,386351693.0
2012-02-16,43200,43600,41900,42300,2378738,16342677.0,386351693.0
2012-02-17,43000,43050,42250,42700,1973893,16497217.0,386351693.0
2012-02-20,43200,43250,42000,42150,1569921,16284724.0,386351693.0
2012-02-21,41850,42350,40750,41350,2559244,15975643.0,386351693.0
2012-02-22,40900,41150,40150,40700,2242585,15724514.0,386351693.0
2012-02-23,40900,40950,40200,40650,1547461,15705196.0,386351693.0
2012-02-24,40500,41500,40500,41300,1665554,15956325.0,386351693.0
2012-02-27,40950,41350,40350,40900,1108220,15801784.0,386351693.0
2012-02-28,40700,41600,40700,41350,1010045,15975643.0,386351693.0
2012-02-29,41500,41650,41050,41200,1402288,15917690.0,386351693.0
2012-03-02,41750,42000,41200,41450,1084372,16014278.0,386351693.0
2012-03-05,41900,41900,40600,40950,952362,15821102.0,386351693.0
2012-03-06,41000,41200,40000,40450,1156550,15627926.0,386351693.0
2012-03-07,39950,40450,39600,40350,957150,15589291.0,386351693.0
2012-03-08,40400,41300,40000,41200,1942374,15917690.0,386351693.0
2012-03-09,41650,41650,40550,40800,1144231,15763149.0,386351693.0
2012-03-12,40650,40800,39900,40350,1600784,15589291.0,386351693.0
2012-03-13,40500,41800,40250,41550,3255731,16052913.0,386351693.0
2012-03-14,42750,43350,42550,43150,3345098,16671076.0,386351693.0
2012-03-15,43200,44050,42900,43650,1995477,16864251.0,386351693.0
2012-03-16,43800,43900,43150,43400,1056700,16767663.0,386351693.0
2012-03-19,43800,44400,43150,43300,1943152,16729028.0,386351693.0
2012-03-20,43300,43800,42400,42750,1096613,16516535.0,386351693.0
2012-03-21,42550,44050,42150,43650,1732262,16864251.0,386351693.0
2012-03-22,43450,44500,43300,44100,1739061,17038110.0,386351693.0
2012-03-23,44100,44500,43200,43500,1552772,16806299.0,386351693.0
2012-03-26,43600,43950,43250,43650,1028232,16864251.0,386351693.0
2012-03-27,44000,44150,43350,43500,1225903,16806299.0,386351693.0
2012-03-28,43000,43250,42600,43000,1083091,16613123.0,386351693.0
2012-03-29,42550,42750,41700,42250,1212810,16323359.0,386351693.0
2012-03-30,41450,41800,40950,41350,2320750,15975643.0,386351693.0
2012-04-02,41900,42800,41500,42500,1634557,16419947.0,386351693.0
2012-04-03,42750,42800,42150,42300,1348538,16342677.0,386351693.0
2012-04-04,42750,43950,42600,43000,7556116,16613123.0,386351693.0
2012-04-05,43300,43800,42700,43500,1740436,16806299.0,386351693.0
2012-04-06,43400,43400,42150,42700,1067761,16497217.0,386351693.0
2012-04-09,42200,42300,41100,41600,1067416,16072230.0,386351693.0
2012-04-10,41600,42200,41250,41500,1027689,16033595.0,386351693.0
2012-04-12,42100,42400,41550,42150,1583605,16284724.0,386351693.0
2012-04-13,42500,43200,42150,43150,1408965,16671076.0,386351693.0
2012-04-16,42750,42750,41950,42200,787609,16304041.0,386351693.0
2012-04-17,42100,42700,42050,42500,898783,16419947.0,386351693.0
2012-04-18,43250,43350,42300,42350,598218,16361994.0,386351693.0
2012-04-19,41900,42650,41250,41800,827778,16149501.0,386351693.0
2012-04-20,40900,41400,40750,40900,1059935,15801784.0,386351693.0
2012-04-23,40550,41500,40550,41500,684326,16033595.0,386351693.0
2012-04-24,41100,41150,40600,41000,901243,15840419.0,386351693.0
2012-04-25,41550,41650,40200,40500,1061447,15647244.0,386351693.0
2012-04-26,40650,40800,40000,40100,1226428,15492703.0,386351693.0
2012-04-27,40250,40350,39450,40000,1268417,15454068.0,386351693.0
2012-04-30,40200,40200,38050,38500,2605806,14874540.0,386351693.0
2012-05-02,38500,39100,38050,38800,1878443,14990446.0,386351693.0
2012-05-03,38650,39550,38600,39000,1364417,15067716.0,386351693.0
2012-05-04,39250,39850,38950,39000,849138,15067716.0,386351693.0
2012-05-07,38200,38450,37850,38000,1229154,14681364.0,386351693.0
2012-05-08,38250,39350,38050,39050,1258859,15087034.0,386351693.0
2012-05-09,39000,39100,38550,38700,790475,14951811.0,386351693.0
2012-05-10,38250,38650,38200,38400,786648,14835905.0,386351693.0
2012-05-11,38400,38450,37850,37850,886223,14623412.0,386351693.0
2012-05-14,37800,38100,37300,37750,856054,14584776.0,386351693.0
2012-05-15,36900,37600,36900,37200,939428,14372283.0,386351693.0
2012-05-16,37100,37400,36650,36700,1033605,14179107.0,386351693.0
2012-05-17,36950,37700,36600,36650,1232946,14159790.0,386351693.0
2012-05-18,36000,36300,34900,35400,2034341,13676850.0,386351693.0
2012-05-21,35700,35700,35000,35300,755419,13638215.0,386351693.0
2012-05-22,36000,36800,35650,36200,1956073,13985931.0,386351693.0
2012-05-23,36150,36700,35900,35950,1422657,13889343.0,386351693.0
2012-05-24,36000,36550,35950,36250,890267,14005249.0,386351693.0
2012-05-25,36650,36750,36100,36250,1141006,14005249.0,386351693.0
2012-05-29,36100,37000,36050,36550,1605227,14121154.0,386351693.0
2012-05-30,36700,36850,36200,36650,972441,14159790.0,386351693.0
2012-05-31,36150,37000,35700,36900,1017715,14256377.0,386351693.0
2012-06-01,36550,36900,36250,36850,692256,14237060.0,386351693.0
2012-06-04,35800,36500,35750,36000,967094,13908661.0,386351693.0
2012-06-05,36000,37100,35950,36750,1047599,14198425.0,386351693.0
2012-06-07,37900,38350,37750,38100,1609527,14720000.0,386351693.0
2012-06-08,37900,38150,37300,37800,855349,14604094.0,386351693.0
2012-06-11,38350,39250,38350,39150,1332293,15125669.0,386351693.0
2012-06-12,38300,38900,38300,38500,825134,14874540.0,386351693.0
2012-06-13,38700,38800,38100,38500,694275,14874540.0,386351693.0
2012-06-14,38050,38950,38050,38900,1376195,15029081.0,386351693.0
2012-06-15,39050,39450,38550,39350,1162308,15202939.0,386351693.0
2012-06-18,39950,40350,39700,40200,1303495,15531338.0,386351693.0
2012-06-19,39750,40050,39350,39600,1057236,15299527.0,386351693.0
2012-06-20,39900,39950,39350,39950,638758,15434750.0,386351693.0
2012-06-21,39350,39700,38600,38900,1291059,15029081.0,386351693.0
2012-06-22,38100,38400,37300,37450,1642961,14468871.0,386351693.0
2012-06-25,37100,37350,36650,37300,804220,14410918.0,386351693.0
2012-06-26,36700,37200,36550,36750,1136621,14198425.0,386351693.0
2012-06-27,36850,36850,35900,36100,2073508,13947296.0,386351693.0
2012-06-28,36300,36450,35550,35800,1270297,13831391.0,386351693.0
2012-06-29,35700,37100,35650,36900,2037651,14256377.0,386351693.0
2012-07-02,37450,37500,36850,36850,1299568,14237060.0,386351693.0
2012-07-03,37000,38850,36900,38200,2128559,14758635.0,386351693.0
2012-07-04,38300,38450,37700,37950,915229,14662047.0,386351693.0
2012-07-05,37600,37850,37000,37550,1297945,14507506.0,386351693.0
2012-07-06,37650,37650,36900,37400,859480,14449553.0,386351693.0
2012-07-09,37100,37200,36450,36900,830261,14256377.0,386351693.0
2012-07-10,36500,37150,36350,36800,817331,14217742.0,386351693.0
2012-07-11,36900,37200,36650,36650,560039,14159790.0,386351693.0
2012-07-12,36650,36950,35850,35850,1455860,13850708.0,386351693.0
2012-07-13,36300,36300,35650,35850,1247281,13850708.0,386351693.0
2012-07-16,36150,36250,35600,35650,915410,13773438.0,386351693.0
2012-07-17,35750,36650,35500,36100,946437,13947296.0,386351693.0
2012-07-18,36100,36150,35300,35300,1423022,13638215.0,386351693.0
2012-07-19,35600,35750,34350,34800,2881827,13445039.0,386351693.0
2012-07-20,34500,34850,33950,34650,1668938,13387086.0,386351693.0
2012-07-23,34000,34200,33200,33400,1663463,12904147.0,386351693.0
2012-07-24,33050,33550,33000,33400,1580845,12904147.0,386351693.0
2012-07-25,32950,33300,32500,33000,859665,12749606.0,386351693.0
2012-07-26,33050,34000,33050,33800,1401275,13058687.0,386351693.0
2012-07-27,34500,35100,34150,34500,1573628,13329133.0,386351693.0
2012-07-30,35000,35700,34900,35350,1673086,13657532.0,386351693.0
2012-07-31,35350,36250,34800,36150,1487578,13966614.0,386351693.0
2012-08-01,35800,36100,35400,35450,1111477,13696168.0,386351693.0
2012-08-02,35800,35850,35150,35600,542951,13754120.0,386351693.0
2012-08-03,34950,35050,34400,34950,1182815,13502992.0,386351693.0
2012-08-06,35550,35750,35100,35450,844722,13696168.0,386351693.0
2012-08-07,35450,35650,35100,35550,783293,13734803.0,386351693.0
2012-08-08,36200,36500,35950,36200,2065487,13985931.0,386351693.0
2012-08-09,36450,37500,36350,37350,3247568,14430236.0,386351693.0
2012-08-10,37350,37700,37300,37600,1054928,14526824.0,386351693.0
2012-08-13,37850,37850,37050,37200,778499,14372283.0,386351693.0
2012-08-14,37500,37800,36800,37550,1156321,14507506.0,386351693.0
2012-08-16,37100,37650,36900,37650,885446,14546141.0,386351693.0
2012-08-17,37700,37800,36950,37100,1199337,14333648.0,386351693.0
2012-08-20,37350,37600,37100,37500,714929,14488188.0,386351693.0
2012-08-21,37700,37850,37400,37450,531341,14468871.0,386351693.0
2012-08-22,37550,37700,37000,37400,993228,14449553.0,386351693.0
2012-08-23,37700,38750,37250,38450,1541922,14855223.0,386351693.0
2012-08-24,37700,37800,36800,36800,1800189,14217742.0,386351693.0
2012-08-27,36950,38500,36900,38150,1859400,14739317.0,386351693.0
2012-08-28,38700,38950,37800,38000,1566828,14681364.0,386351693.0
2012-08-29,37950,38400,37550,38050,1080895,14700682.0,386351693.0
2012-08-30,37600,38000,37150,37800,889010,14604094.0,386351693.0
2012-08-31,36950,37250,36700,36750,1139609,14198425.0,386351693.0
2012-09-03,36650,36950,36000,36650,1008638,14159790.0,386351693.0
2012-09-04,36300,37000,36300,36950,917549,14275695.0,386351693.0
2012-09-05,36600,36800,36050,36300,861677,14024566.0,386351693.0
2012-09-06,36100,36550,35950,36500,705929,14101837.0,386351693.0
2012-09-07,38500,38600,37800,38250,2788216,14777952.0,386351693.0
2012-09-10,38600,39250,38350,38350,1733046,14816587.0,386351693.0
2012-09-11,38050,38200,37900,38150,980241,14739317.0,386351693.0
2012-09-12,38450,39250,38350,39000,1632928,15067716.0,386351693.0
2012-09-13,38500,39200,38400,38850,1376994,15009763.0,386351693.0
2012-09-14,40300,40800,39850,40500,3150679,15647244.0,386351693.0
2012-09-17,40850,41750,40650,41200,2132845,15917690.0,386351693.0
2012-09-18,41050,41200,40450,41150,1113157,15898372.0,386351693.0
2012-09-19,40850,41850,40500,41650,1210638,16091548.0,386351693.0
2012-09-20,41200,41850,41150,41400,639408,15994960.0,386351693.0
2012-09-21,41300,41700,40550,41050,935360,15859737.0,386351693.0
2012-09-24,40350,40500,39600,39900,1424899,15415433.0,386351693.0
2012-09-25,39700,40200,39500,39800,727886,15376797.0,386351693.0
2012-09-26,39300,39750,39000,39500,845629,15260892.0,386351693.0
2012-09-27,39500,40000,39150,39500,711362,15260892.0,386351693.0
2012-09-28,39700,39900,39100,39700,837838,15338162.0,386351693.0
2012-10-02,39300,40150,39150,39250,692815,15164304.0,386351693.0
2012-10-04,38650,39150,38050,38600,1489799,14913175.0,386351693.0
2012-10-05,38750,38950,38450,38500,764353,14874540.0,386351693.0
2012-10-08,38450,38500,37900,38100,906340,14720000.0,386351693.0
2012-10-09,38350,38500,38050,38100,463098,14720000.0,386351693.0
2012-10-10,37500,37650,37000,37400,1382238,14449553.0,386351693.0
2012-10-11,37100,37550,36950,37150,927669,14352965.0,386351693.0
2012-10-12,37550,37650,37150,37500,937220,14488188.0,386351693.0
2012-10-15,37100,38050,37000,37750,848738,14584776.0,386351693.0
2012-10-16,38100,38550,37650,38200,762494,14758635.0,386351693.0
2012-10-17,38300,38850,38250,38750,729984,14971128.0,386351693.0
2012-10-18,38950,39450,38850,39250,1167435,15164304.0,386351693.0
2012-10-19,39600,39600,38950,39000,594947,15067716.0,386351693.0
2012-10-22,38500,39000,38050,39000,561089,15067716.0,386351693.0
2012-10-23,38700,38850,37450,38100,1345932,14720000.0,386351693.0
2012-10-24,37650,38200,37450,37750,780976,14584776.0,386351693.0
2012-10-25,37300,37600,36850,37300,1030271,14410918.0,386351693.0
2012-10-26,37200,37950,37000,37000,805945,14295013.0,386351693.0
2012-10-29,37050,37900,37050,37850,680918,14623412.0,386351693.0
2012-10-30,37250,37750,37050,37050,1014997,14314330.0,386351693.0
2012-10-31,37200,37500,36900,37100,730720,14333648.0,386351693.0
2012-11-01,36700,37050,36100,36200,1339179,13985931.0,386351693.0
2012-11-02,36700,37200,36300,37200,753893,14372283.0,386351693.0
2012-11-05,37400,37450,36800,37000,531637,14295013.0,386351693.0
2012-11-06,36700,37400,36600,37250,770574,14391601.0,386351693.0
2012-11-07,37200,37400,36450,36900,1166393,14256377.0,386351693.0
2012-11-08,36250,36650,35700,36150,1749144,13966614.0,386351693.0
2012-11-09,35650,36200,35350,35900,851352,13870026.0,386351693.0
2012-11-12,35600,35750,35200,35700,901532,13792755.0,386351693.0
2012-11-13,35800,35800,35150,35400,605878,13676850.0,386351693.0
2012-11-14,35500,35650,35150,35150,935506,13580262.0,386351693.0
2012-11-15,35000,35250,34550,34950,1042006,13502992.0,386351693.0
2012-11-16,34950,35200,34700,34850,704184,13464357.0,386351693.0
2012-11-19,34950,35150,34800,34800,717680,13445039.0,386351693.0
2012-11-20,35150,35250,34750,34900,622907,13483674.0,386351693.0
2012-11-21,34700,34750,33900,34350,1341544,13271181.0,386351693.0
2012-11-22,34650,35100,34450,34900,825735,13483674.0,386351693.0
2012-11-23,34600,34900,34350,34850,730023,13464357.0,386351693.0
2012-11-26,34850,34850,34350,34500,688078,13329133.0,386351693.0
2012-11-27,34450,35300,34450,35050,1368326,13541627.0,386351693.0
2012-11-28,34300,34700,34000,34350,1618173,13271181.0,386351693.0
2012-11-29,34550,35450,34450,35350,1092513,13657532.0,386351693.0
2012-11-30,35150,36200,35000,35650,1651384,13773438.0,386351693.0
2012-12-03,35300,35900,35300,35700,791350,13792755.0,386351693.0
2012-12-04,35350,35450,35100,35250,582701,13618897.0,386351693.0
2012-12-05,35400,35900,35200,35650,826745,13773438.0,386351693.0
2012-12-06,35400,36200,35200,36000,1783080,13908661.0,386351693.0
2012-12-07,36150,36350,35900,36150,774043,13966614.0,386351693.0
2012-12-10,35300,35950,35250,35950,1032723,13889343.0,386351693.0
2012-12-11,35750,36600,35600,36350,1859558,14043884.0,386351693.0
2012-12-12,36350,36800,36250,36700,1605010,14179107.0,386351693.0
2012-12-13,36350,37700,36300,37700,2644675,14565459.0,386351693.0
2012-12-14,37400,37700,37150,37700,1096620,14565459.0,386351693.0
2012-12-17,37700,38050,37500,37550,1010614,14507506.0,386351693.0
2012-12-18,37600,38250,37600,38200,1346533,14758635.0,386351693.0
2012-12-20,37100,38400,37100,38350,2946951,14816587.0,386351693.0
2012-12-21,38500,38800,37750,38200,1427105,14758635.0,386351693.0
2012-12-24,38200,38200,37500,37800,945805,14604094.0,386351693.0
2012-12-26,38000,38050,37700,37800,797067,14604094.0,386351693.0
2012-12-27,37500,37600,36950,37600,1049509,14526824.0,386351693.0
2012-12-28,37200,38050,37200,37900,954400,14642729.0,386351693.0
2013-01-02,38300,39000,38050,38800,1406360,14990446.0,386351693.0
2013-01-03,39000,39450,38400,39300,1859176,15183622.0,386351693.0
2013-01-04,38900,39300,38800,39150,1025815,15125669.0,386351693.0
2013-01-07,39350,39850,39200,39850,1154847,15396115.0,386351693.0
2013-01-08,39450,39600,38750,38750,1105167,14971128.0,386351693.0
2013-01-09,38500,38700,37950,38200,1214893,14758635.0,386351693.0
2013-01-10,38000,38300,37550,38250,884982,14777952.0,386351693.0
2013-01-11,38350,38550,37800,37850,590885,14623412.0,386351693.0
2013-01-14,37650,38850,37650,38800,1066084,14990446.0,386351693.0
2013-01-15,38300,39150,38150,38200,746959,14758635.0,386351693.0
2013-01-16,38500,38900,38200,38500,783658,14874540.0,386351693.0
2013-01-17,38800,38900,38500,38850,636684,15009763.0,386351693.0
2013-01-18,39250,39650,39050,39400,1018230,15222257.0,386351693.0
2013-01-21,39150,40200,39100,40000,1430299,15454068.0,386351693.0
2013-01-22,40050,40350,39800,40100,961513,15492703.0,386351693.0
2013-01-23,39950,40150,39500,39500,851425,15260892.0,386351693.0
2013-01-24,39500,39550,38950,39400,935404,15222257.0,386351693.0
2013-01-25,39450,39650,38950,39500,1224210,15260892.0,386351693.0
2013-01-28,39800,40950,39500,40750,2371889,15743831.0,386351693.0
2013-01-29,40400,40750,39600,39900,1480886,15415433.0,386351693.0
2013-01-30,39900,40050,39400,39850,862211,15396115.0,386351693.0
2013-01-31,39250,39450,38350,38900,2181927,15029081.0,386351693.0
2013-02-01,38550,38850,38250,38800,1142143,14990446.0,386351693.0
2013-02-04,39300,39400,38700,38700,732602,14951811.0,386351693.0
2013-02-05,37750,38300,37700,38150,1346951,14739317.0,386351693.0
2013-02-06,38100,38150,37400,37800,1594166,14604094.0,386351693.0
2013-02-07,37400,37900,37200,37300,783536,14410918.0,386351693.0
2013-02-08,37300,37850,37200,37550,1083261,14507506.0,386351693.0
2013-02-12,37600,38150,37450,37700,541899,14565459.0,386351693.0
2013-02-13,37800,38600,37800,38200,904047,14758635.0,386351693.0
2013-02-14,38450,38500,37700,38000,1687908,14681364.0,386351693.0
2013-02-15,37450,37650,37050,37200,23081361,14372283.0,386351693.0
2013-02-18,37050,37400,37050,37350,1564322,14430236.0,386351693.0
2013-02-19,37250,37600,37250,37550,1240348,14507506.0,386351693.0
2013-02-20,37700,38850,37700,38700,2960770,14951811.0,386351693.0
2013-02-21,38400,38850,38050,38500,1600853,14874540.0,386351693.0
2013-02-22,38300,39050,38200,38650,1541719,14932493.0,386351693.0
2013-02-25,38900,39050,38600,39000,978140,15067716.0,386351693.0
2013-02-26,38650,38800,38400,38750,1040936,14971128.0,386351693.0
2013-02-27,38750,39000,38500,38850,1059881,15009763.0,386351693.0
2013-02-28,39050,39550,38900,39500,2105749,15260892.0,386351693.0
2013-03-04,39500,39950,39150,39200,1578013,15144986.0,386351693.0
2013-03-05,39250,39500,38650,38850,1452272,15009763.0,386351693.0
2013-03-06,39500,39750,39250,39250,1633302,15164304.0,386351693.0
2013-03-07,39250,39300,38800,39000,1221964,15067716.0,386351693.0
2013-03-08,39050,39250,38700,39000,1327998,15067716.0,386351693.0
2013-03-11,39000,39000,38300,38700,1219230,14951811.0,386351693.0
2013-03-12,38700,38950,38400,38400,685005,14835905.0,386351693.0
2013-03-13,38050,38400,37800,38050,1252357,14700682.0,386351693.0
2013-03-14,38000,38200,37500,38200,1021057,14758635.0,386351693.0
2013-03-15,38050,38350,37700,38000,1253720,14681364.0,386351693.0
2013-03-18,37800,38100,37600,37700,1040808,14565459.0,386351693.0
2013-03-19,37600,37700,37200,37400,1524258,14449553.0,386351693.0
2013-03-20,37200,37200,36500,36550,1918578,14121154.0,386351693.0
2013-03-21,36750,36850,35850,36150,1863485,13966614.0,386351693.0
2013-03-22,35950,36650,35950,36250,1071843,14005249.0,386351693.0
2013-03-25,36500,37100,36450,36800,1914770,14217742.0,386351693.0
2013-03-26,36750,37050,36550,36750,1326987,14198425.0,386351693.0
2013-03-27,36950,37200,36650,37000,966985,14295013.0,386351693.0
2013-03-28,36950,37250,36750,37000,1212234,14295013.0,386351693.0
2013-03-29,37500,38000,37350,37500,1117936,14488188.0,386351693.0
2013-04-01,37500,37750,37250,37350,595224,14430236.0,386351693.0
2013-04-02,37550,37850,36650,37300,2024869,14410918.0,386351693.0
2013-04-03,37400,37400,37000,37400,839721,14449553.0,386351693.0
2013-04-04,37350,37400,36450,37000,1157522,14295013.0,386351693.0
2013-04-05,36550,36650,36100,36200,1259975,13985931.0,386351693.0
2013-04-08,36300,36350,35700,36150,899765,13966614.0,386351693.0
2013-04-09,35700,36350,35700,36000,1184366,13908661.0,386351693.0
2013-04-10,37150,37150,36300,36450,1100392,14082519.0,386351693.0
2013-04-11,36700,36900,36500,36850,729446,14237060.0,386351693.0
2013-04-12,37000,37200,36150,36300,1002952,14024566.0,386351693.0
2013-04-15,36050,36100,35400,35800,1028311,13831391.0,386351693.0
2013-04-16,35400,36000,35250,35550,1346600,13734803.0,386351693.0
2013-04-17,35450,35550,34850,35200,1423908,13599580.0,386351693.0
2013-04-18,34700,35100,34500,34850,1117635,13464357.0,386351693.0
2013-04-19,35000,35600,34900,35150,833722,13580262.0,386351693.0
2013-04-22,35000,35900,35000,35750,950132,13812073.0,386351693.0
2013-04-23,35750,35950,35400,35750,835893,13812073.0,386351693.0
2013-04-24,35850,35950,35500,35800,923699,13831391.0,386351693.0
2013-04-25,35950,35950,35350,35550,1190624,13734803.0,386351693.0
2013-04-26,35300,35400,35050,35350,798215,13657532.0,386351693.0
2013-04-29,35150,35400,34900,35150,777790,13580262.0,386351693.0
2013-04-30,35500,36000,35450,36000,1327587,13908661.0,386351693.0
2013-05-02,36000,36000,34800,35200,1662360,13599580.0,386351693.0
2013-05-03,35100,35250,34750,34900,1002721,13483674.0,386351693.0
2013-05-06,35300,35550,35100,35200,789650,13599580.0,386351693.0
2013-05-07,35200,35450,34950,35250,719716,13618897.0,386351693.0
2013-05-08,35400,35750,35150,35150,1014669,13580262.0,386351693.0
2013-05-09,35550,36450,35350,36250,1846679,14005249.0,386351693.0
2013-05-10,36400,37000,36000,36150,1787511,13966614.0,386351693.0
2013-05-13,36100,36350,35800,35900,474084,13870026.0,386351693.0
2013-05-14,35850,36350,35850,36200,928121,13985931.0,386351693.0
2013-05-15,36600,36750,36200,36550,1404939,14121154.0,386351693.0
2013-05-16,36550,37250,36500,36900,1924908,14256377.0,386351693.0
2013-05-20,37300,37400,36900,37350,1113289,14430236.0,386351693.0
2013-05-21,37350,37450,36900,37000,735084,14295013.0,386351693.0
2013-05-22,37250,37500,37100,37350,837839,14430236.0,386351693.0
2013-05-23,37300,37300,36650,36850,680533,14237060.0,386351693.0
2013-05-24,37450,37600,36950,37300,1087944,14410918.0,386351693.0
2013-05-27,37100,37500,37000,37400,501404,14449553.0,386351693.0
2013-05-28,37500,37500,37100,37450,825816,14468871.0,386351693.0
2013-05-29,37450,37650,37350,37600,1392955,14526824.0,386351693.0
2013-05-30,37350,37700,37200,37500,941780,14488188.0,386351693.0
2013-05-31,37450,37750,36950,36950,1112184,14275695.0,386351693.0
2013-06-03,37200,37450,36900,37200,945027,14372283.0,386351693.0
2013-06-04,37200,37350,36850,36850,668579,14237060.0,386351693.0
2013-06-05,37050,37050,36200,36200,1540829,13985931.0,386351693.0
2013-06-07,36950,37150,36200,36250,1204510,14005249.0,386351693.0
2013-06-10,36350,36650,36200,36600,525423,14140472.0,386351693.0
2013-06-11,36750,36750,36300,36500,669345,14101837.0,386351693.0
2013-06-12,36400,36650,36100,36250,763584,14005249.0,386351693.0
2013-06-13,36000,36200,35500,35650,1510247,13773438.0,386351693.0
2013-06-14,35550,35900,35400,35750,940391,13812073.0,386351693.0
2013-06-17,35600,35750,35350,35750,809238,13812073.0,386351693.0
2013-06-18,35600,35850,35350,35650,703080,13773438.0,386351693.0
2013-06-19,35550,35650,35200,35550,739972,13734803.0,386351693.0
2013-06-20,35350,35350,34800,35050,1142880,13541627.0,386351693.0
2013-06-21,34200,34950,34150,34400,1205773,13290498.0,386351693.0
2013-06-24,34200,34550,33750,34000,866331,13135958.0,386351693.0
2013-06-25,33600,34800,33550,34000,1753432,13135958.0,386351693.0
2013-06-26,34050,34250,33550,33650,2004842,13000734.0,386351693.0
2013-06-27,33550,34000,33550,33850,2281655,13078005.0,386351693.0
2013-06-28,33850,34350,33800,34200,1399284,13213228.0,386351693.0
2013-07-01,33900,34150,33750,33850,1290685,13078005.0,386351693.0
2013-07-02,33950,34150,33600,33800,1231809,13058687.0,386351693.0
2013-07-03,33800,34200,32650,32800,2253032,12672336.0,386351693.0
2013-07-04,32800,32950,32450,32600,1346624,12595065.0,386351693.0
2013-07-05,33100,33450,33000,33000,932909,12749606.0,386351693.0
2013-07-08,33050,34100,33050,34100,1578169,13174593.0,386351693.0
2013-07-09,34200,34200,33700,34050,889007,13155275.0,386351693.0
2013-07-10,34200,34250,33600,34250,759612,13232545.0,386351693.0
2013-07-11,35000,35450,34450,35300,2130979,13638215.0,386351693.0
2013-07-12,35100,35600,34850,35450,883169,13696168.0,386351693.0
2013-07-15,35100,35450,34550,35200,623995,13599580.0,386351693.0
2013-07-16,35000,35400,34650,34950,959926,13502992.0,386351693.0
2013-07-17,34350,34900,33750,34500,3156961,13329133.0,386351693.0
2013-07-18,34250,34250,33900,34100,1001663,13174593.0,386351693.0
2013-07-19,34250,34600,33900,34600,1197867,13367769.0,386351693.0
2013-07-22,34750,35000,34250,34850,962986,13464357.0,386351693.0
